propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107043543,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/03/f6/1304328472.webp,1,5,6000000.0,flat,sale,382.0,True,5,5,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4280562,-3.6848628,False,https://www.idealista.com/inmueble/107043543/,"Olivares Consultores vende esta vivienda de lujo en el corazón del Barrio de Salamanca. Piso reformado y amueblado a estrenar con las mejores calidades del mercado. Domótica en todas las estancias. Cocina totalmente equipada. Calefacción de suelo radiante y aire acondicionado en toda la vivienda. La distribución de la vivienda es: Hall de acceso, salón con comedor, cocina, despensa, instalaciones, almacén, 4 dormitorios con vestidor, 4 baños 1 aseo de cortesía, despacho y cuarto de lavandería. Puerta de servicio. Contacte con nosotros para visitarla sin compromiso.",False,good,False,True,15707.0,False,False,False,False,[],False,False,6000000.0,€,flat,"Recoletos, Madrid",Piso,,,,,,,
107311363,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/7d/a9/1328399253.webp,1,3,113000.0,studio,sale,85.0,,0,1,El Nido-Las Fuentes,Madrid,Parla,El Nido-Las Fuentes,es,,40.2426505,-3.7762505,False,https://www.idealista.com/inmueble/107311363/,"PISO OCUPADO POR PERSONA SIN JUSTO TÍTULO (Antiguo Deudor Hipotecario) ESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITAS IDEAL PARA INVERSORES Vivienda de 82 m², según Catastro, y 3 m² de elementos comunes, a la venta en Parla, Madrid. Es una 3ª Planta en un bloque en buen estado de conservación. Muy bien comunicado por carretera y transporte público. Próximo a la estación de Cercanías Renfe de Parla y junto a varias paradas de autobús en calle Real. Próximo a todo tipo de servicios e infraestructuras como centros educativos (IES Narcís Monturiol), comercios, supermercados, farmacias, zonas verdes.. . SIN COMISIÓN La localización del activo es aproximada.",False,good,False,False,1329.0,False,False,False,False,[],False,False,113000.0,€,flat,"El Nido-Las Fuentes, Parla",Estudio,TRCOK25095,studio,,,,,
108318692,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/ba/4e/1340668981.webp,2,,9000000.0,chalet,sale,850.0,,9,8,La Moraleja urbanización,Madrid,La Moraleja,La Moraleja urbanización,es,,40.519731,-3.6219552,False,https://www.idealista.com/inmueble/108318692/,"NOVEDAD UNICA EN LA MORALEJA. Parcela de 10.000 m2. Le presentamos EN EXCLUSIVA esta maravillosa propiedad situada en la mejor zona de la Moraleja y con una parcela preciosa con jardín muy consolidado y árboles centenarios. Se ha tratado de conservar y potenciar la vegetación de la parcela y de la zona con un frondoso paisajismo. Es un refugio donde sentirse en paz y armonía con la naturaleza, es un espectáculo natural que le invita a disfrutar del aire libre en compañía de familia y amigos. Lo que la hace tan especial es la existencia de dos construcciones consolidadas urbanísticamente, una casa principal de 650 m2 y una segunda casa (invitados, hijos, personas mayores, servicio, etc.) de 200 m2. Ambas están listas para entrar a vivir y tienen un encanto excepcional no solo por la amplitud de los espacios sino por la comodidad de los mismos. La CASA PRINCIPAL tiene un estilo atemporal, sin estridencias y con un encaje perfecto en las tendencias arquitectónicas actuales. Está distribuida en dos plantas; Entramos a la vivienda a través de un amplio hall desde donde observamos el aseo de cortesía y un dormitorio de invitados con baño en suite. Desde el recibidor accedemos también al gran salón orientado al espléndido jardín, al igual que el comedor y el despacho, todos ellos integrándose en la parcela gracias a sus amplias cristaleras que comunican con el porche que rodea estas estancias. También cuenta con una habitación polivalente, en la actualidad gimnasio pero que bien puede ser un cuarto de estar o de juegos. La cocina, completamente equipada, junto a la que se encuentra el área de servicio que comprende lavandería, dormitorio y baño, completan la zona social. Es en la primera planta donde encontramos los cuatro dormitorios familiares que garantizan el confort y la privacidad y tienen unas vistas excepcionales; el dormitorio principal con dos vestidores y baño, y tres dormitorios más compartiendo dos baños. La CASA SECUNDARIA, tiene independencia absoluta de la principal y está construida en una sola planta. Es perfecta para alojar a invitados o como espacio adicional para la familia. Cuenta con un buen salón comedor, cocina, dormitorio principal con baño y vestidor y dos dormitorios más cada uno con su baño en suite. Esta maravillosa parcela cuenta con una piscina exterior con cocina y vestuario, además de zonas deportivas para los amantes del deporte. La orientación sur asegura luz natural durante todo el día, creando un ambiente perfecto en cualquier estación. La zona de aparcamiento exterior añade comodidad para Vd. y sus invitados. Para visitas y por expreso deseo de la propiedad, se requiere identificación y acreditación de solvencia del cliente. ¡No pierda la oportunidad de vivir en este paraíso exclusivo! Para más información y si desea más imágenes, contacte con nosotros, estaremos encantados de atenderle.",False,good,False,,10588.0,False,False,False,False,[],False,False,9000000.0,€,chalet,"La Moraleja urbanización, La Moraleja",Casa independiente,,independantHouse,True,True,,,
108620258,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/9a/da/1350161886.webp,3,,4200000.0,chalet,sale,965.0,,6,7,Barrio Ciudad Universitaria,Madrid,Madrid,Moncloa,es,Ciudad Universitaria,40.4675482,-3.7358072,False,https://www.idealista.com/inmueble/108620258/,"(POR MOTIVOS DE CONFIDENCIALIDAD NO SE MUESTRAN FOTOS DEL INTERIOR NI DE LA FACHADA) Tomassetti di Navelli presenta esta magnífica residencia unifamiliar, situada en una de las ubicaciones más cotizadas y seguras de Puerta de Hierro. Su emplazamiento en una calle privada con acceso cerrado garantiza un nivel de tranquilidad y privacidad difícil de encontrar en Madrid. Construida con los más altos estándares, esta propiedad de 965 m² sobre una parcela de 1.000 m² ofrece una distribución inteligente en cuatro plantas, conectadas por ascensor, diseñadas para una vida familiar cómoda y funcional. Espacios Diseñados para Disfrutar La planta principal es el centro de la vida social. Un impresionante salón-comedor a doble altura de 6 metros de alto, con chimenea, se convierte en el escenario perfecto para reuniones, abriéndose de forma natural a los amplios porches cubiertos y al jardín. Esta planta se completa con una cocina funcional con office y un despacho versátil. La primera planta está dedicada al bienestar y al ocio, con dos joyas únicas: una espectacular piscina interior climatizada con salida a una terraza-solárium y una gran biblioteca-sala de estar con chimenea. Espacios que ofrecen un refugio perfecto para el relax o la concentración durante todo el año. La zona de noche, en la segunda planta, ha sido diseñada para garantizar el máximo descanso. La suite principal, de más de 70 m², es un verdadero apartamento privado con su propio despacho, gran vestidor y terraza. Los otros dos amplios dormitorios, también en suite, disfrutan de gran luminosidad gracias a un patio interior que aporta encanto y serenidad. La planta semisótano resuelve todas las necesidades prácticas con brillantez: un amplio garaje para 4-5 coches, zonas de almacenamiento, y un apartamento de servicio completo e independiente. Además, cuenta con una zona de invitados con dos dormitorios y un baño, ideal para acoger a familiares y amigos con total comodidad. La calidad constructiva es evidente en cada rincón. Carpintería Schüco para un aislamiento acústico y térmico superior, suelo radiante y refrescante para un confort climático ideal en cualquier estación, y un sistema de placas fotovoltaicas que optimiza la eficiencia energética de la vivienda. Distribución de la Casa: La vivienda está organizada en cuatro niveles para separar perfectamente las zonas sociales, de ocio, de descanso y de servicio. Planta Principal (Nivel Jardín): El corazón de la casa. oSalón-comedor: Un impresionante espacio a doble altura con chimenea y acceso directo a los porches y al jardín. oCocina: Amplia y funcional, con zona de office. oDespacho: Un estudio independiente, ideal para trabajar desde casa. Primera Planta (Zona de Ocio y Bienestar): Un nivel dedicado al relax y al disfrute. oPiscina interior climatizada: Con salida a una gran terraza-solárium. oBiblioteca y Sala de estar: Un segundo y acogedor salón con chimenea. oDespacho privado: Un espacio adicional para la concentración o la lectura. Segunda Planta (Área de Descanso): La zona más íntima de la vivienda. oDormitorio Principal: Una suite de más de 70 m² con su propio despacho, gran vestidor, chimenea y terraza privada. oDormitorios Secundarios: Dos amplios dormitorios, cada uno con su baño en suite. oPatio Interior: Un bonito patio que aporta luz y encanto a los dormitorios. Planta Semisótano (Funcionalidad y Confort): El nivel práctico de la casa. oGaraje: Con espacio para 4 o 5 vehículos. oZona de Invitados: Dos dormitorios amplios que comparten un baño. oApartamento de Servicio: Independiente, con salón, dormitorio y baño. oOtras dependencias: Cuarto de lavado, bodega, trasteros y salas de instalaciones.",False,good,False,,4352.0,False,False,False,False,[],False,False,4200000.0,€,chalet,"Ciudad Universitaria, Madrid",Casa independiente,CCRH-0189,independantHouse,True,True,,,
107909966,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/92/6f/1328066692.webp,18,,175000.0,chalet,sale,130.0,,4,2,calle Zurbarán,Madrid,Villa del Prado,,es,,40.2713887,-4.3526802,False,https://www.idealista.com/inmueble/107909966/,Encinar del Alberche se vende chalet 4 dormitorios salon cocina y 2 baños. terraza hace esquina. calefaccion de gasoil da al campo gran garage de 100 metros necesita reforma y trasteros.,False,renew,False,,1346.0,False,False,False,False,[],False,False,175000.0,€,chalet,Villa del Prado,Casa independiente en calle Zurbarán,,independantHouse,True,True,,,
107444181,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/4b/ee/1328399312.webp,1,,250000.0,chalet,sale,267.0,,3,1,Eurovillas,Madrid,Eurovillas,,es,,40.3578559,-3.2610337,False,https://www.idealista.com/inmueble/107444181/,"VIVIENDA UNIFAMILIAR OCUPADA POR PERSONA SIN JUSTO TÍTULO ESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITAS IDEAL PARA INVERSORES Vivienda unifamiliar independiente con una superficie de 267 m², según Catastro, a la venta en Nuevo Baztán, Madrid. Bien comunicado por carretera (M-204). Se encuentra próximo a todo tipo de servicios e infraestructuras como centros educativos (CEIP Juan de Goyeneche), comercios, farmacias, restaurantes, zonas verdes.. . SIN COMISIÓN La localización del activo es aproximada.",False,good,False,,936.0,False,False,False,False,[],False,False,250000.0,€,chalet,Eurovillas,Casa independiente,TRCOK25074,independantHouse,,,,,
106048846,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/39/9d/1346395877.webp,3,6,2750000.0,penthouse,sale,152.0,True,2,3,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4308773,-3.6863627,False,https://www.idealista.com/inmueble/106048846/,"Ático de Lujo en la mejor zona de Madrid Descubre este espectacular ático de lujo en Madrid. Situado en la sexta planta, ofrece unas vistas completamente despejadas que te dejarán sin aliento. Recién reformado con materiales de primera calidad y un diseño contemporáneo, este inmueble es el epítome del buen gusto y la sofisticación. Cuenta con 145 m² construidos distribuidos en dos amplias habitaciones en suite, cada una con su propio baño privado, además de un aseo de visitas. una amplia terraza de 20m2 para disfrutar del aire libre y de las vistas panorámicas de la ciudad. La luminosidad es una de las características más destacadas, gracias a los grandes ventanales presentes en todas las estancias. La cocina está semi-integrada en la zona social, creando un espacio abierto y acogedor, ideal para reuniones y cenas con amigos. Además, dispone de una zona de lavandería independiente para mayor comodidad. La ubicación es inmejorable, con tiendas, restaurantes y transporte público a pocos pasos. Este ático también cuenta con armarios empotrados, calefacción, aire acondicionado y se encuentra en buen estado. No pierdas la oportunidad de vivir en uno de los barrios más exclusivos de Madrid. ¡Ven a visitarlo y enamórate!",False,good,False,True,18092.0,False,False,False,False,[],False,False,2750000.0,€,flat,"Castellana, Madrid",Ático,,penthouse,,,,,
108064999,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/bb/8e/1343895100.webp,25,2,285000.0,flat,sale,119.0,,3,1,Centro,Madrid,Colmenar Viejo,Centro,es,,40.6634781,-3.7696488,False,https://www.idealista.com/inmueble/108064999/,Excelente Vivienda- Zona Norte- Colmenar Viejo - 119 m2 -3 Dormitorios- Salón Amplio con Terraza -Mucha Luz-Cocina Amueblada con Tendedero- 1 Baño-Calefacción Gas Natural-2ª Planta sin Ascensor-Muy buena comunicación con Zona Comercial - Ocio y Restauración- Transporte Público- Colegios e Institutos-Parques Infantiles-.,False,good,False,,2395.0,False,False,False,False,[],False,False,285000.0,€,flat,"Centro, Colmenar Viejo",Piso,1485,,,,,,
103068417,,0,,161000.0,chalet,sale,113.0,,1,1,calle del Romeral,Madrid,Villamantilla,,es,,40.3432274,-4.1276539,False,https://www.idealista.com/inmueble/103068417/,"Gran oferta de Chalet en VIillamantilla, Madrid. Situado en Calle Romeral, dispone de una superficie total contruida de 113 m². La vivienda dispone de una habitación y un baño. En Aliseda Inmobiliaria tenemos la mayor oferta de inmuebles al mejor precio garantizado. Descubre nuestra amplia oferta inmobiliaria y no pierdas esta oportunidad. ¿Necesitas más información? No lo dudes y contacta con nosotros; te informaremos sin compromiso.  Oportunidad de inversión: inmueble procedente de ejecución hipotecaria sin posesión. Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. El precio del inmueble ha sido fijado en atención a que el inmueble se adquiera por el comprador en estado de ocupado por lo que no aplicaría dicho precio si en el momento de formalización de la escritura pública el inmueble se encontrara libre de ocupantes. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble.",False,good,False,,1425.0,False,False,False,False,[],False,False,161000.0,€,chalet,Villamantilla,Chalet en calle del Romeral,stk48913908,,,,,,
101396427,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/f1/01/1120585911.webp,10,2,6950000.0,flat,sale,405.0,True,4,5,Barrio Jerónimos,Madrid,Madrid,Retiro,es,Jerónimos,40.4206367,-3.6904339,False,https://www.idealista.com/inmueble/101396427/,,False,renew,False,True,17160.0,True,False,False,False,[],False,False,6950000.0,€,flat,"Jerónimos, Madrid",Piso,,,True,True,,,
