propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,detailedType.subTypology
108543507,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/02/6a/1348027165.webp,,22,2,339000.0,flat,sale,86.0,True,3,2,"avenida del Oeste, 7",Madrid,Alcorcón,Centro,es,Parque Mayor,40.341904,-3.8314422,True,https://www.idealista.com/inmueble/108543507/,"R House Asesores Inmobiliarios vende piso de esquina exterior totalmente reformado. Inmueble totalmente exterior, se encuentra repartido de la siguiente forma: Recibidor, amplia cocina y salón con terraza incorporada, 2 cuartos de baño completos, uno de ellos con bañera. Tres dormitorios. Dos de ellos cuentan con armario empotrado, aire acondicionado en toda la vivienda, suelos de tarima, calefacción central, ventanas oscilobatientes con rotura de puente térmico, paredes exteriores con aislamiento térmico. La vivienda se encuentra lista para entrar a vivir. Muy luminosa y con todos los servicios en su entorno: Comercios, supermercados, centros médicos, colegios, zonas deportivas, jardines y parques con zonas infantiles, Renfe de Las Retamas y autobuses. Para mas información no dudes en ponerte en contacto con nosotros. Estaremos encantados de atenderte.",False,good,False,True,3942.0,False,True,False,False,[],False,False,339000.0,€,349000.0,10000.0,3.0,,,flat,"Parque Mayor, Alcorcón","Piso en avenida del Oeste, 7",Destacado,
108497345,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/6e/46/1346667536.webp,RP062025138707,25,4,320000.0,penthouse,sale,114.0,True,1,1,calle de Gonzalo de Berceo,Madrid,Madrid,Ciudad Lineal,es,Pueblo Nuevo,40.4290725,-3.6404838,False,https://www.idealista.com/inmueble/108497345/,"¿Buscas un rincón especial en la Zona de Ascao? Grupo Inmobiliario Redpiso Ciudad Lineal-Ascao, Vende Ático de ensueño en la calle Gonzalo de Berceo es justo lo que necesitas. Ubicado a solo unos minutos de la estación de metro Ascao (Línea 7), con 114 m² construidos, la vivienda ofrece una distribución funcional con 1 amplia habitación, 1 baño completo y un salón muy luminoso con acceso directo a una de sus dos terrazas privadas, perfectas para relajarte, tomar el sol o disfrutar de cenas al aire libre. Situado en una cuarta planta sin ascensor, este ático destaca por su excelente iluminación natural, su buen estado de conservación y su proximidad a zonas verdes, ideal para quienes valoran la tranquilidad sin renunciar a una buena conexión con el centro. Cuenta con aire acondicionado en el salón y en la habitación, asegurando confort todo el año. Una propiedad ideal para parejas, singles o inversores que buscan una vivienda única, llena de posibilidades, en una zona tranquila y bien comunicada. ¡Ven a conocer este ático de ensueño y deja que te conquiste!",False,good,False,False,2807.0,True,False,False,False,[],False,False,320000.0,€,,,,,,flat,"Pueblo Nuevo, Madrid",Ático en calle de Gonzalo de Berceo,Destacado,penthouse
107084896,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/36/6b/1338641622.webp,Piso Av America,23,2,850000.0,flat,sale,148.0,True,5,2,avenida de América,Madrid,Madrid,Chamartín,es,Prosperidad,40.4402316,-3.671871,False,https://www.idealista.com/inmueble/107084896/,"No agencias! Oportunidad única, fabuloso piso exterior para siempre. Fantástico gran piso exterior de 147 m2 con 5 dormitorios, 2 baños, cocina independiente, terraza cubierta y dos puertas de entrada; todas las dependencias tienen ventanas. Nos encontramos ante un piso en la mejor ubicación posible del barrio ya pocos metros del Barrio de Salamanca de Madrid, junto al metro Cartagena y av. de américa. Luminoso piso exterior con grandes ventanales y orientación sur, lo que proporciona luz natural a casi cualquier hora del día.  Su distribución interior y la carencia de muros de carga supone la posibilidad de realizar una obra a su medida, y así cubrir todas sus necesidades. Además, tiene dos puertas de entrada, pudiendo usar una para despacho profesional y/o consultas y el resto de la vivienda para vivir. No se pierdan esta magnífica oportunidad. Preferiblemente contactar por email, muchas gracias.",True,renew,False,True,5743.0,True,False,False,False,[],False,False,850000.0,€,,,,,,flat,"Prosperidad, Madrid",Piso en avenida de América,Destacado,
107505187,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/f0/52/1314481912.webp,,38,,489900.0,chalet,sale,302.0,,6,4,calle Sevillanos,Madrid,Sevilla la Nueva,,es,,40.3522282,-4.022701,False,https://www.idealista.com/inmueble/107505187/,"¡Descubre tu nuevo hogar en Sevilla la Nueva! Este impresionante chalet independiente, disponible en exclusiva, te ofrece un espacio de ensueño con 302 m² construidos sobre una generosa parcela de 484 m². Perfecto para familias numerosas, cuenta con 6 dormitorios y 4 baños, garantizando comodidad para todos. Disfruta de un amplio salón comedor con estufa de pellet y una gran cocina, ideal para los amantes de la gastronomía. La vivienda, en buen estado, está orientada al sur-oeste, lo que asegura una iluminación natural envidiable durante todo el día. Relájate al aire libre en su terraza o balcón, o disfruta de reuniones inolvidables en el patio con piscina y barbacoa. Además, dispone de un garaje doble y calefacción con bomba de frío/calor para tu confort en cualquier estación. A solo 3 minutos de los servicios esenciales del pueblo, esta casa ofrece la combinación perfecta de tranquilidad y conveniencia. Con armarios empotrados, trastero y una clase energética D, este chalet es la opción ideal para quienes buscan calidad de vida en un entorno privilegiado. ¡No pierdas la oportunidad de hacerla tuya!",False,good,False,,1622.0,False,False,False,False,[],False,False,489900.0,€,,,,True,True,chalet,Sevilla la Nueva,Casa independiente en calle Sevillanos,Destacado,independantHouse
108596400,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/5c/7a/1349504930.webp,RP122025139398,30,1,325000.0,flat,sale,65.0,True,3,1,plaza de Verín,Madrid,Madrid,Fuencarral,es,Pilar,40.4772969,-3.7109757,False,https://www.idealista.com/inmueble/108596400/,"¡Redpiso Barrio del Pilar ofrece oportunidad única en una de las zonas más tranquilas y consolidadas de Madrid! Este encantador apartamento de tres habitaciones está ubicado en la apacible Plaza de Verín, una zona residencial consolidada con todos los servicios necesarios para una vida cómoda. Ideal tanto para familias, parejas como para inversores. Características del inmueble: 3 dormitorios con excelente entrada de luz natural. Salón amplio y luminoso, perfecto para momentos de relax o reuniones familiares. Cocina independiente, totalmente equipada y con espacio suficiente para cocinar con comodidad. Baño completo, funcional y en buen estado. Todo exterior, lo que asegura una magnífica ventilación e iluminación natural. Ventajas adicionales: Entorno tranquilo y residencial, ideal para desconectar del bullicio urbano. Cercano a todo tipo de servicios: supermercados, restaurantes, centros de salud, farmacias, colegios, parques, gimnasios y amplias zonas verdes. A escasos metros del centro comercial La Vaguada. Excelente comunicación: Metro Barrio del Pilar (Línea 9) a 5 minutos caminando. Metro Peñagrande (Línea 7) a 6 minutos a pie. Varias líneas de autobuses muy cercanas. Fácil acceso a la M-30 y A-6. ¡No deje pasar esta gran oportunidad! Contáctenos y venga a visitarlo. Este inmueble lo tiene todo para convertirse en su próximo hogar o inversión segura.",False,renew,False,True,5000.0,False,False,False,False,[],False,False,325000.0,€,339000.0,14000.0,4.0,,,flat,"Pilar, Madrid",Piso en plaza de Verín,Destacado,
108052221,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/0f/4c/1346476416.webp,CHA0309,48,,295000.0,chalet,sale,125.0,,2,2,ronda de los Almendros,Madrid,Arganda,Centro,es,,40.2981327,-3.4390561,False,https://www.idealista.com/inmueble/108052221/,"� Casa con patio reformada en el centro de Arganda del Rey – Lista para entrar a vivir Se vende acogedora casa de dos plantas en pleno centro de Arganda del Rey.  La vivienda cuenta con salón comedor, cocina independiente, dos dormitorios, y baño completo con ducha en la planta principal.  En la planta baja, encontrarás una bodega/cuarto multiusos de unos 18 m² tambien puede ser una tercera habitación, con su baño completo que contien plato de ducha. Desde esta sala se accede a un bonito patio privado, parcialmente techado, equipado con barbacoa de obra, ideal para disfrutar al aire libre todo el año. Características principales: - 125 m² construidos en dos plantas. - Patio privado con barbacoa de obra. - 2 dormitorios + bodega o 3ª habitación. - 2 baños completos con ducha y ventana. - Cocina independiente amueblada y equipada. - Tres balcones con barandilla de hierro forjado. Extras: - Aire acondicionado con bomba de calor - Ventanas oscilobatientes con persianas motorizadas y mosquiteras integradas - Rejas de forja en ventanas y balcones - Paredes lisas - Cocina equipada con encimera cerámica - Sin gastos de comunidad OPCION ALQUILER O COMPRA DE PLAZA DE GARAJE � Ubicación excelente, en el corazón de Arganda, cerca de todos los servicios, transporte, comercios y zonas de ocio. ¡Una vivienda con encanto y todas las comodidades modernas! La vivienda se entrega como cuerpo cierto con 125 metros cuadrados, pese a que en el Registro de la Propiedad y en Catastro tenga 74 metros cuadrados.  � Contacta para más información o para concertar una visita. [IW].",True,good,False,,2360.0,False,False,False,False,[],False,False,295000.0,€,315000.0,20000.0,6.0,,,chalet,"Centro, Arganda",Casa independiente en ronda de los Almendros,Destacado,independantHouse
108564528,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/ed/bc/1348586189.webp,RP1212025139226,19,bj,185000.0,flat,sale,50.0,True,2,1,calle de Francisca Armada,Madrid,Madrid,Latina,es,Los Cármenes,40.4025879,-3.7404853,False,https://www.idealista.com/inmueble/108564528/,"INCREIBLE OPORTUNIDAD! Piso en venta en calle Francisca Armada. IDEAL PARA INVERTIR O PARA VIVIR EN EL BARRIO. La vivienda se encuentra situada en una planta baja con fácil acceso desde el portal. Inmueble de 50m² construidos que consta de 2 dormitorios, salón, COCINA INDEPENDIENTE, cuarto de baño completo con plato de ducha y se encuentra en BUEN ESTADO PARA ACTUALIZAR! . Los suelos son de gres. Las paredes lisas. Ventanas abatibles de climalit. Todas las estancias tienen ventana, por lo que es muy luminoso y cuenta con calefacción de gas natural. Muy bien comunicado con el metro Lucero (L6) y Metro cercanías Laguna (L6 y C5). Autobús M 500, 138, 31 y 119. Zona de comercios y colegios. NO PIERDAS ESTA OPORTUNIDAD Y VISITALO SIN COMPROMISO. Los precios ofertados no comprenden los tributos (Impuesto de Transmisiones Patrimoniales), ni los gastos notariales y registrales relativos a la compraventa, ni la comisión de intermediación que satisface el comprador. Puedes ver más inmuebles en.",False,good,False,False,3700.0,True,False,True,False,[],False,False,185000.0,€,,,,,,flat,"Los Cármenes, Madrid",Piso en calle de Francisca Armada,Destacado,
108664272,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/d9/21/1351505202.webp,,33,bj,630000.0,flat,sale,90.0,False,3,1,"CL DONOSO CORTES, 31",Madrid,Madrid,Chamberí,es,Arapiles,40.4361504,-3.709767,True,https://www.idealista.com/inmueble/108664272/,"Arapiles. Piso bajo interior. 90 m2 construidos. Se distribuye en Cocina americana abierta al salón. Baño amplio con plato de ducha. 3 dormitorios con ventanas al patio interior. Armarios empotrados. La cocina se entrega completamente amueblada y equipada. Calefacción central. Ventanas de aluminio. Puertas lacadas en blanco. Acceso para personas con movilidad reducida.  La calle Donoso Cortés está próxima a la zona comercial de Bravo Murillo y Quevedo y a la zona de ocio de Gaztambide, a 5 minutos del metro de Canal o el de Islas Filipinas y a 10 de la estación de Moncloa. Muy bien ubicado con la zona universitaria y excelente comunicación con cualquier punto de la ciudad.",False,good,False,True,7000.0,False,False,False,False,[],False,False,630000.0,€,,,,,,flat,"Arapiles, Madrid","Piso en Cl Donoso Cortes, 31",Destacado,
107180257,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/cc/43/1305370402.webp,RP2392025134304,24,7,1500000.0,penthouse,sale,223.0,True,5,3,calle de Bolivia,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4575324,-3.678489,False,https://www.idealista.com/inmueble/107180257/,"Redpiso Chamartín pone a su disposición este exclusivo ático en Chamartín. Descubre este espectacular ático en una de las mejores zonas de Chamartín, ubicado en la calle Bolivia. Cuenta con 223 m² construidos. Se trata de 2 pisos unidos, por lo que existe la posibilidad de segregar. Esta vivienda ofrece amplitud, luminosidad y comodidad en un entorno privilegiado. Situado en la séptima planta, su doble orientación este y oeste garantiza luz natural durante todo el día. Además, cuenta con dos terrazas, perfectas para disfrutar del aire libre y las vistas despejadas. Todas las ventanas son de climalit y las persianas eléctricas. Dispone de 5 dormitorios y 3 baños, uno de ellos en suite, ideales para familias numerosas o quienes buscan espacio adicional para despacho o zona de invitados. La distribución ha sido pensada para aprovechar al máximo cada metro cuadrado, con espacios abiertos y una gran sensación de amplitud. La cocina independiente es funcional y espaciosa, perfecta para los amantes de la gastronomía. Además, la vivienda está equipada con calefacción central y aire acondicionado, garantizando el máximo confort en cualquier época del año. Incluye plaza de garaje en el precio, un valor añadido en esta zona de Madrid. El edificio cuenta con ascensor y portero físico, aportando seguridad y comodidad a sus residentes. Una oportunidad única para vivir en un ático con todas las comodidades, en una ubicación inmejorable. ¡No dejes pasar esta oportunidad y ven a visitarlo! Para más información o concertar una visita, no dudes en contactar en los teléfonos: y.",False,good,False,True,6726.0,True,False,False,False,[],False,False,1500000.0,€,,,,True,True,flat,"Bernabéu-Hispanoamérica, Madrid",Ático en calle de Bolivia,Destacado,penthouse
108298355,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/b0/02/1339957658.webp,RED-3049V,19,4,1290000.0,flat,sale,184.0,True,4,2,calle de Jordán,Madrid,Madrid,Chamberí,es,Trafalgar,40.4327971,-3.7024793,False,https://www.idealista.com/inmueble/108298355/,"Vivienda en la zona de Trafalgar, cerca de la Glorieta de Quevedo. El piso situado en una finca señorial con pocos vecinos dispone de 2 ascensores, plaza de garaje en mancomunidad, trastero.  Se distribuye en 3 dormitorios más despacho, un amplio salón exterior a patio de manzana que permite disfrutar de reuniones familiares, cocina office, 2 baños. Por ubicación se encuentra muy bien comunicado tanto por transporte privado como público, a parte se encuentra cerca de los parques mas reconocidos del barrio de Chamberí, zona Trafalgar como es el parque Olavide. *Algunas imágenes son simplemente renders. Le recordamos que el anuncio no constituye precontrato y podría contener errores. Redfrin realiza un trabajo de agente inmobiliario desde hace ya 30 años. Si desea adquirir, cambiar de casa o simplemente realizar una buena inversión, no dude en ponerse en contacto con nosotros, uno de nuestros agentes estará encantado/a de resolver cualquier duda o agendar una visita.",True,good,False,True,7011.0,False,False,False,False,[],False,False,1290000.0,€,,,,True,True,flat,"Trafalgar, Madrid",Piso en calle de Jordán,Destacado,
108118654,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/25/87/3f/1334400529.webp,RP1212025137381,21,bj,380000.0,flat,sale,74.0,True,2,1,calle Santa María del Mar,Madrid,Madrid,Latina,es,Puerta del Ángel,40.4076369,-3.7372505,False,https://www.idealista.com/inmueble/108118654/,"Te presentamos esta magnífica propiedad situada en la calle Santa María del Mar, con fachada orientada hacia la calle Santa Infancia. Se trata de un bajo con altura de primera planta, lo que aporta mayor privacidad y luminosidad respecto a una planta baja convencional. Cuenta con 74 m² construidos, completamente reformada con ESTILO MODERNO Y FUNCIONAL. Su singular distribución, inspirada en el concepto hotelero, la convierte en una oportunidad única tanto para inversores como para quienes buscan una vivienda versátil en una ubicación estratégica. La vivienda cuenta con 2 dormitorios tipo suite, cada uno diseñado como una unidad independiente con zona de estar integrada, ofreciendo privacidad y confort, ideales para alquiler turístico o estancia por habitaciones. Cocina independiente, moderna, totalmente equipada y con todos los electrodomésticos incluidos, 1 baño completo, reformado con materiales de alta calidad, ESPACIOS DISEÑADOS AL DETALLE, SIN SALÓN TRADICIONAL, LO QUE PERMITE MAXIMIZAR EL USO DE CADA METRO CUADRADO COMO EN UN HOTEL BOUTIQUE. SE VENDE TAL Y COMO SE MUESTRA EN LAS FOTOGRAFÍAS, TOTALMENTE EQUIPADA Y AMUEBLADA, LISTA PARA COMENZAR A RENTABILIZARLA DESDE EL PRIMER DÍA. Una excelente oportunidad para quienes buscan una inversión con alta rentabilidad o una vivienda con una distribución singular y práctica. La propiedad se encuentra en una zona bien conectada por transporte público; Metro: La estación más cercana es Alto de Extremadura (Línea 6), ubicada a solo 2 minutos a pie. Esta estación está en proceso de modernización y accesibilidad, con la instalación de seis nuevos ascensores para facilitar el acceso de los viajeros, Autobús: Varias líneas de autobús pasan cerca de la vivienda, incluyendo las líneas 31, 33, 36, 39, 65 y 158. La parada más cercana es Alto de Extremadura, a solo 2 minutos a pie. Tren: La estación de tren más cercana es Laguna, a unos 19 minutos a pie. Esta excelente conexión con el transporte público facilita el acceso a otras zonas de Madrid, lo que aumenta la comodidad para los residentes o huéspedes. ¡CONTACTA CON NOSOTROS Y VISÍTALO SIN COMPROMISO! Puedes ver más inmuebles en precios ofertados no comprenden los tributos (Impuesto de Transmisiones Patrimoniales), ni los gastos notariales y registrales relativos a la compraventa, ni la comisión de intermediación que satisface el comprador.",False,good,False,True,5135.0,False,False,True,False,[],False,False,380000.0,€,395000.0,15000.0,4.0,,,flat,"Puerta del Ángel, Madrid",Piso en calle Santa María del Mar,Destacado,
107515730,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/bd/f2/1314761656.webp,MA250303SM,70,2,1600000.0,flat,sale,189.0,True,5,3,calle de San Mateo,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4244261,-3.7007513,False,https://www.idealista.com/inmueble/107515730/,"VIVIENDA SEÑORIAL EN UN ELEGANTE EDIFICIO  KEYOK Inmobiliaria presenta en exclusiva esta distinguida propiedad Junto a la plaza de Barceló y la calle Fuencarral, situada en un bonito edificio con portal representativo. Cuenta con mucha luminosidad proporcionada por sus amplias ventanas en todas las estancias y sus tres grandes balcones a la calle. Se distribuye en amplio salón, cinco habitaciones, dos baños, un aseo, un pequeño trastero y pasillo distribuidor. La vivienda cuenta, además, con un amplio trastero en la azotea del edificio con acceso por ascensor.  La propiedad está bien mantenida, para actualizar o reformar optimizando su superficie mediante una redistribución de las estancias, tiene suelos de madera noble en toda la vivienda salvo en baños y cocina, techos de 3,40 m. de altura y calefacción individual por gas natural. Perfectamente ubicada y comunicada, junto a la estación de metro de Tribunal, con numerosas líneas de autobús próximas y estación de Bicimad, la zona cuenta con una amplísima oferta comercial, cultural y de restauración, hay un Mercadona a 100 m. y numerosos comercios de todo tipo, además del famoso mercado de Barceló. También existe una amplia oferta educativa de calidad en sus alrededores, con colegios e institutos para todo los niveles. No deje pasar esta oportunidad de vivir en una de las mejores zonas del centro de Madrid, solicite una visita con uno de nuestros asesores para conocer el inmueble en persona.",False,good,False,True,8466.0,True,False,True,False,[],False,False,1600000.0,€,,,,,,flat,"Chueca-Justicia, Madrid",Piso en calle de San Mateo,Destacado,
108392149,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/a6/22/1342748927.webp,RP162025138553,35,3,350000.0,duplex,sale,79.0,True,3,1,calle de Santa Genoveva,Madrid,Madrid,Ciudad Lineal,es,Ventas,40.42285,-3.651444,False,https://www.idealista.com/inmueble/108392149/,"REDPISO LA ELIPA VENDE DE MANERA EXCLUSIVA: Este fantástico DÚPLEX de 79m2, última planta y CON ASCENSOR sin barreras arquitectónicas. La planta baja consta de hall, cocina equipada, una pequeña habitación que actualmente está siendo utilizada como trastero y un amplio salón doble con zona de comedor y zona de ocio. La planta superior tiene 3 habitaciones (dos de ellas con armario empotrado) un baño y otro armario de gran tamaño en el pasillo. Orientación este en una de sus caras y oeste en la otra con ventilación cruzada. El piso es muy luminoso. Se acaban de hacer mejoras en la comunidad tales como la fachada, el tejado y el acceso a la entrada del edificio para aquellas personas con movilidad reducida. El ascensor para en planta sin barreras arquitectónicas. Zona de aparcamiento regulada SER, con salida y acceso fácil y directo a la M-30. Línea de autobuses en plena puerta 15, 28, 10, N6. Linea 2 (roja) de metro a 6 minutos andando y en un futuro con la línea 11 de metro por ampliación con conexión directa con Atocha y el Aeropuerto. Comunicación con el centro a tan solo 15 minutos. Cercano a guarderías, farmacias y al lado del supermercado LIDL y colegios.  No pierda la oportunidad de venir a visitarlo y llame para coordinar cita.",False,good,False,True,4430.0,True,False,False,False,[],False,False,350000.0,€,,,,,,flat,"Ventas, Madrid",Dúplex en calle de Santa Genoveva,Destacado,duplex
108784163,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/d9/bc/1355015824.webp,FUEN12,49,3,470000.0,penthouse,sale,108.0,True,3,1,Barrio Los Cármenes,Madrid,Madrid,Latina,es,Los Cármenes,40.4035995,-3.7293411,False,https://www.idealista.com/inmueble/108784163/,"Estamos encantados de presentarles este fabuloso ático en pleno Barrio de Latina, ubicado en la calle Fuendetodos. Este excepcional ático de 108 metros cuadrados es perfecto para quienes buscan un hogar acogedor y luminoso en Madrid.  Al entrar, nos recibe un amplio recibidor con buen espacio de almacenaje, que nos da paso a un salón-comedor amplio y luminoso, donde la luz natural inunda el espacio. Desde aquí, tendrás acceso directo a la terraza, que es la joya de la corona de la casa. La terraza de 24 metros cuadrados, ideal para disfrutar del sol y la tranquilidad, también se puede acceder desde la cocina, creando un ambiente perfecto para la convivencia. La cocina está completamente amueblada y equipada, con muchísimo espacio de almacenaje, lo que la convierte en un lugar funcional y práctico para tus aventuras culinarias. La vivienda cuenta con tres dormitorios, dos de ellos individuales de buen tamaño, uno de los cuales tiene acceso a una pequeña terracita que aporta un toque especial. El dormitorio principal también ha sido ampliado con la terraza, ofreciendo un espacio adicional y cómodo. Todos los dormitorios cuentan con armarios empotrados, maximizando el espacio y la organización.  La vivienda dispone de calefacción individual eléctrica y aire acondicionado en toda la casa, asegurando tu confort durante todo el año. Al ser completamente exterior y tener todas las orientaciones, disfrutarás de luz natural en cada rincón. Está lista para entrar a vivir, con la posibilidad de pintarla y personalizarla a tu gusto. Se encuentra en una tercera planta con ascensor, lo que añade comodidad a tu día a día.  La finca está en buenas condiciones y tiene la ITE pasada hasta 2060, siendo de construcción del año 2009. Además, la vivienda incluye un trastero de buen tamaño y una plaza de garaje, lo que es una gran ventaja en la ciudad.  El Barrio de Latina es una zona llena de vida y encanto, a solo 15 minutos andando de Madrid Río, la Ermita del Santo y el Puente de San Isidro. Aquí encontrarás una amplia variedad de comercios, mercados, parques y todo tipo de tiendas a tu alrededor, lo que hace que la vida diaria sea muy cómoda y agradable. La parada de metro más cercana es Puerta del Ángel, y también hay varias líneas de autobuses, incluyendo el 119, que te conectan con el resto de la ciudad.  Si tienes alguna duda o deseas más información sobre este maravilloso ático, no dudes en ponerte en contacto con Kason Asesores. ¡Estamos aquí para ayudarte a encontrar tu nuevo hogar! [IW].",True,good,False,True,4352.0,True,True,False,False,[],False,False,470000.0,€,,,,True,True,flat,"Los Cármenes, Madrid",Ático,Destacado,penthouse
108161041,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/d8/b3/1335683702.webp,HI-LIRE02671,35,,440000.0,chalet,sale,185.0,,4,3,pico del aneto,Madrid,Venturada,,es,,40.7980357,-3.6233005,False,https://www.idealista.com/inmueble/108161041/,"! Precioso chalet a la venta en Venturada! Planta principal: Salón de 32.74 m2, cocina amueblada de 9.58 m2. Planta primera: 3 amplios dormitorios con armarios empotrados y dos cuartos de baño completos con plato de ducha y bañera. Buhardilla: Habitación con vistas de 38.645 m2, vestidor de 28 m2 y cuarto de baño completo con bañera. Dispone de lavadero de 12.02 m2 y leñera de 13.05m2.  Situado en una zona residencial tranquila, esta casa disfruta de una ubicación estratégica. A poca distancia, encontrarás supermercados, colegios, centros de salud y una variada oferta de tiendas y restaurantes. Además, la excelente conexión con las principales vías de acceso te permitirá llegar rápidamente a otras áreas de interés. Venturada es una localidad y municipio de la Comunidad de Madrid, situada al norte de la capital, en la Sierra Norte. Se encuentra a unos 45 km de Madrid, y forma parte del entorno natural de la Sierra de Guadarrama. Está bien conectada por la autovía A-1 Madrid-Burgos), lo que facilita el acceso desde la ciudad. Llámanos y visita sin compromiso, te ayudamos con la financiación (sujeto a condiciones bancarias) Gastos de notaria, registro e impuesto de transmisión patrimonial no incluidos en el precio.",False,good,False,,2378.0,False,False,False,False,[],False,False,440000.0,€,,,,,,chalet,Venturada,Casa independiente en pico del aneto,Destacado,independantHouse
108908540,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/35/dd/1358603128.webp,,35,,385000.0,chalet,sale,159.0,,3,3,Perlita,Madrid,Arganda,Perlita,es,,40.2935048,-3.4402355,False,https://www.idealista.com/inmueble/108908540/,"**Chalet Independiente en Venta - Ideal para Tu Familia** Descubre este impresionante chalet independiente que combina comodidad y estilo en cada rincón. Con una superficie construida de 159 m², en la planta baja este hogar cuenta con un acogedor vestíbulo que te da la bienvenida. Garaje para coche grande con puerta motorizada, 1 aseo, La cocina amueblada de concepto abierto es perfecta para los amantes de la gastronomía y una zona office que conecta con un encantador porche cerrado. El patio solado, ideal para disfrutar de momentos al aire libre, cuenta con barbacoa, perfecto para reuniones familiares o con amigos. En la primera planta, un amplio y luminoso salón se abre a un balcón que ofrece vistas despejadas. Las persianas motorizadas y el aire acondicionado garantizan el confort en cualquier época del año, cocina amueblada y equipada con electrodomésticos con zona de office con acceso a terraza, 1 baño completo. En la segunda planta, encontrarás dos dormitorios con armarios empotrados, además de un baño completo con bañera de hidromasaje y plato de ducha, ideal para relajarte después de un largo día. La tercera planta cuenta con una buhardilla que puede servir como espacio de trabajo o sala de juegos. Gastos de ibi 376,09e. Ventas de aluminio dobles, mosquiteras, calefacción individual de gas natural, aire acondicionado en todas las estancias incluida cocina, puertas de cristal que aportan mucha luz, suelos porcelanicos, en los dormitorios tarima, escaleras de mármol, pintura lisa, rejas.  Ubicado en una zona rodeada de todos los servicios necesarios, como autobuses urbanos, colegios y hospitales, este chalet ofrece fácil acceso a las principales vías como la A3 y R3. Este hogar está listo para convertirse en tu refugio personal. No incluye los gastos de ITP, IVA, IAJD, Notaría, Registro, gestoría, tasación, honorarios de agencia, estudio de arquitectura para personalizar tu vivienda y servicios adicionales como mudanzas, limpieza y servicio integral y exclusivo con profesionales expertos. ¡No esperes más. Comercial asignado María No pierdas la oportunidad de vivir en esta maravillosa casa. No dejes pasar esta oportunidad y ven a visitarlo!",True,good,False,,2421.0,False,False,False,False,[],False,False,385000.0,€,,,,True,True,chalet,"Perlita, Arganda",Casa independiente,Destacado,independantHouse
