propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,floor,exterior,district,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108398712,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/87/1c/1343019654.webp,23,625000.0,duplex,sale,109.0,3,3,Barrio Parque Empresarial,Madrid,Las Rozas de Madrid,es,40.5246496,-3.8917117,False,https://www.idealista.com/inmueble/108398712/,"REAL-ViV VENDE IMPECABLE Y ACOGEDOR PISO DÚPLEX CON JARDÍN EN LAS ROZAS, PARQUE EMPRESARIAL, de tres dormitorios en urbanización con la siguiente distribución: - Planta principal: aseo con ventana exterior, armario empotrado de cortesía en el hall de entrada. cocina reformada con office y tendedero, salón con salida al jardín privado solado de 27 m², con estructura rígida y pérgola-toldo. - Primera planta: tres dormitorios, dos baños completos, uno de ellos en suite y toldos en dos de las habitaciones. La vivienda cuenta con calefacción individual de gas natural, pintura lisa, suelo de tarima flotante, plaza de garaje y un amplio trastero. Urbanización con gran zona verde y piscina comunitaria. Ubicado en una situación privilegiada, cerca de todos los servicios y a su vez próximo a un entorno natural inigualable.",False,good,False,5734.0,False,False,False,False,[],False,False,625000.0,€,True,True,flat,duplex,"Parque Empresarial, Las Rozas de Madrid",Dúplex,668455,bj,True,Parque Empresarial,Parque Empresarial,True,,,
106011753,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/c0/17/1270890991.webp,43,2500000.0,penthouse,sale,140.0,1,1,Barrio Recoletos,Madrid,Madrid,es,40.4254819,-3.6798417,False,https://www.idealista.com/inmueble/106011753/,"Exclusiva y singular vivienda en venta, se trata de un triplex de 140m con ascensor privado mas gran terraza privada de 40 metros situada en uno de los mejores edificios clásicos y representativos de madrid. Ubicado a escasos metros del parque del retiro.  Completamente reformada con calidades de super lujo. La vivienda esta completamente amueblada con mobiliario de alta calidad y diseño.  Distribución: Entrando a la vivienda nos encontramos con el hall de entrada, escaleras de acceso a la primera planta, un espacio donde esta el ascensor y la zona de lavado. En la primera planta tenemos el gran salón-comedor y cocina todo exterior orientado al mediodía (sur). En la segunda planta esta el dormitorio con muy buenos armarios y cuarto de baño. Desde esta planta subimos a la planta ático donde tenemos un estudio o despacho y desde donde aquí accedemos a la maravillosa terraza. Esta incluida en el precio una plaza de garaje en el mismo edificio.  Portero y seguridad 24 horas. Carvajal Consulting empresa especializada desde hace 14 años en inmuebles exclusivos, casas de lujo y viviendas singulares. Por eso mismo somos muy conscientes de que este segmento nos exige un tratamiento muy especial de las preferencias de nuestros clientes. Hemos diseñado una metodología de trabajo, muy personalizada, concebida a su medida. Analizamos, en profundidad, sus intereses, tratamos de comprender sus necesidades, sus expectativas y demandas, con el fin de lograr nuestro principal objetivo: la plena satisfacción de las personas que confían en nosotros. Fieles a estos principios, hemos desarrollado nuestra filosofía de empresa. Nuestro principal objetivo: la plena satisfacción de las personas que confían en nosotros.",False,good,False,17857.0,False,False,False,False,[],False,False,2500000.0,€,True,True,flat,penthouse,"Recoletos, Madrid",Ático,,3,True,Barrio de Salamanca,Recoletos,True,,,
108322560,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/49/f1/1340658750.webp,16,350000.0,duplex,sale,100.0,3,2,plaza de los Mártires s/n,Madrid,Madrid,es,40.4948535,-3.6861425,True,https://www.idealista.com/inmueble/108322560/,"Ponemos a la venta bonito y amplio dúplex muy bien conservado para entrar a vivir. Cuenta con tres dormitorios y dos baños completos. Tiene calefacción por gas natural y aire acondicionado. Muy buena comunicación tanto por las principales vías, bus y metro. A escasos metros del nuevo desarrollo Castellana Norte. La vivienda también tiene un trastero independiente amplio. Se aconseja ver.",False,good,False,3500.0,False,False,False,False,[],False,False,350000.0,€,,,flat,duplex,"Tres Olivos - Valverde, Madrid",Dúplex en plaza de los Mártires s/n,,2,True,Fuencarral,Tres Olivos - Valverde,False,355000.0,5000.0,1.0
108139573,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/42/3e/1335019963.webp,43,1190000.0,chalet,sale,285.0,5,4,Arroyo de la Vega,Madrid,La Moraleja,es,40.534892,-3.6219358,False,https://www.idealista.com/inmueble/108139573/,"Chalet Pareado con Jardín y Piscina Privados en Arroyo de la Vega – Espacio, Comodidad y Gran Potencial de Modernización. Vive en una de las zonas más cotizadas del norte de Madrid. Este chalet pareado sobre una parcela de 407 m² ofrece amplitud, privacidad y una ubicación inmejorable, a un paso de todo. Características destacadas: •5 habitaciones bien distribuidas, perfectas para familias grandes •3 baños completos + 1 aseo de cortesía •Amplio despacho independiente, ideal para teletrabajo o biblioteca •Porche acristalado con vistas al jardín, ideal para disfrutar todo el año •Garaje cerrado con capacidad para 2 coches y almacenaje •Piscina y jardín privados, un oasis de tranquilidad •Armarios empotrados, trastero y posibilidad de habilitar la buhardilla •Gran potencial de modernización para adaptarlo a tu estilo Ubicación privilegiada en Arroyo de la Vega, muy cerca de: •Colegios Internacionales de la Moraleja  •Principales accesos a Madrid y a 10 minutos del aeropuerto •Zonas comerciales y deportivas de Alcobendas y San Sebastián de los Reyes •Transporte público, servicios y zonas de ocio a pocos minutos caminando Este chalet es una excelente oportunidad para quienes buscan calidad de vida, espacio y una casa con carácter y grandes posibilidades. ¡Ven a conocer tu próximo hogar y descubre todo su potencial!",True,good,False,4175.0,False,False,False,False,[],False,False,1190000.0,€,True,True,chalet,semidetachedHouse,"Arroyo de la Vega, La Moraleja",Chalet pareado,,,,Arroyo de la Vega,,,,,
106042474,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/25/26/1272104298.webp,4,105000.0,flat,sale,69.0,3,1,calle del Río Alberche,Madrid,Navalcarnero,es,40.2910383,-4.0071879,False,https://www.idealista.com/inmueble/106042474/,"Piso de 69 m² en venta, de 3 dormitorios situado en la localidad de Navalcarnero, provincia de Madrid. Construido en el año 1975, este piso cuenta con una superficie de 69 m² y se distribuye en salón-comedor, cocina, 3 dormitorios y 1 baño. Navalcarnero se localiza a 35 minutos de la capital madrileña y está comunicada mediante autobuses con las líneas 1, 530, 531, 531ª y 538 entre otras y por carretera, a través de los accesos viarios M-600 y A-5. La zona dispone de equipamiento variado, centro de salud, restaurantes, supermercados, polideportivo, etc. Con nuestros servicios podrá encontrar la vivienda que necesita.",False,good,False,1522.0,False,False,False,False,[],False,False,105000.0,€,,,flat,,"Centro, Navalcarnero",Piso en calle del Río Alberche,3NAVALCARNEROPM100275RIOALBERCHE,3,True,Centro,,True,,,
108530044,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/a8/e4/1347626394.webp,28,690000.0,chalet,sale,300.0,4,3,Guadarrama,Madrid,Guadarrama,es,40.6465768,-4.0392076,False,https://www.idealista.com/inmueble/108530044/,"REAL-ViV VENDE EN GUADARRAMA, urbanización Grandes Valles, magnífico chalet independiente en parcela de 1.200 m² con piscina privada y distribuido de la siguiente manera: - Planta sótano: Gran salón, dos cuartos de juegos, baño completo, cuarto de caldera y dos plazas de garaje. - Planta principal: Amplísimo salón con chimenea, gran cocina con office, cuatro dormitorios y dos cuartos de baño, uno de ellos en suite en el dormitorio principal. Los dormitorios disponen de armarios empotrados y las ventanas quedan vestidas con contraventanas. Impresionante situación, ubicado en una zona residencial rodeada de un entrono natural inmejorable. Fácil acceso a la A6, paradas de autobús y proximidad a todos los servicios.",False,good,False,2300.0,False,False,False,False,[],False,False,690000.0,€,True,True,chalet,,Guadarrama,Chalet,668457,,,,,,,,
108664218,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/e4/39/1351505644.webp,17,168000.0,flat,sale,72.0,3,1,Barrio Descubridores-Escritores,Madrid,Leganés,es,40.3237846,-3.769836,False,https://www.idealista.com/inmueble/108664218/,"Agencia Inmobiliaria de Leganés zona Escritores Tecnocasa Consulting Inmobiliario Leganés Centro SL vende piso en zona DESCUBRIDORES - ESCRITORES de Leganés en PLANTA BAJA, entrada, salón, cocina, 3 dormitorios, 1 baño y despensa. Está situada en el casco antiguo de Leganés y muy cerca del Hospital Severo Ochoa, METROSUR, centro de salud, colegios, comercios. Cuenta con todo tipo de servicios a su alrededor. Si desea concertar una visita póngase en contacto con nuestros asesores. Benefíciese de nuestro departamento financiero, hipoteca de hasta el 90% del precio de compra. ¿quiere vender su vivienda y no sabe su valor real? en TECNOCASA valoramos su inmueble de forma gratuita y le asesoramos en el trámite para el cambio de vivienda. -TECNOCASA, más de 25 años dando el mejor servicio en el barrio.",False,renew,False,2333.0,False,False,False,False,[],False,False,168000.0,€,,,flat,,"Descubridores-Escritores, Leganés",Piso,DESESC361,bj,True,Centro,Descubridores-Escritores,False,,,
104939235,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/7b/4d/1281466060.webp,7,277000.0,flat,sale,120.0,3,2,"calle de Paraguay, 10",Madrid,Coslada,es,40.4233788,-3.5450931,True,https://www.idealista.com/inmueble/104939235/,"OPORTUNIDAD INVERSORES PISO VENTA EN RENTABILIDAD ( NO SE PUEDE VISITAR) ACTUALMENTE CON CONTRATO EN ALQUILER (FINALIZA contrato 15/03/28, RENTA 610€), HAGA SU OFERTA, DISPONEMOS DE UNA AMPLIA CARTERA DE INMUEBLES ALQUILADOS Y LOCALES EN RENTABILIDAD. Madrid es un municipio y una ciudad de España.  La localidad, con categoría histórica de villa, es la capital del Estado y de la Comunidad de Madrid.  En su término municipal, el más poblado de España, se constituye como la segunda ciudad más poblada de la Unión Europea, así como su área metropolitana. Como capital de España, alberga las sedes del Gobierno de la Nación y sus departamentos ministeriales, de las Cortes Generales (Congreso de los Diputados y Senado), del Tribunal Supremo y del Tribunal Constitucional, así como la residencia oficial de los reyes de España y del presidente del Gobierno. Es la 8. ª ciudad del mundo con mayor presencia de multinacionales.",False,renew,False,2308.0,False,False,False,False,[],False,False,277000.0,€,,,flat,,"Valleaguado - La Cañada, Coslada","Piso en calle de Paraguay, 10",GTRE-01250,7,True,Valleaguado - La Cañada,,True,,,
105784549,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/8e/a4/1262904719.webp,20,790000.0,chalet,sale,834.0,7,3,calle de Asturias,Madrid,Villaviciosa de Odón,es,40.3580007,-3.8791211,False,https://www.idealista.com/inmueble/105784549/,"Villa ocupada. Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Vivienda unifamiliar adosada situada en la localidad de Villaviciosa de Odón, en la provincia Madrid. Construida en 1988, esta casa adosada consta de tres alturas sobre rasante, cuenta con una superficie de 553 m² y se distribuye en varias estancias. Se localiza en una zona consolidada con carácter urbano y residencial, situado a pocos minutos del centro de la población, rodeado por fincas de similares características. Dispone de equipamientos suficientes en el entorno como: médico-sanitario, docente, religioso, comercial, restaurantes. Cuenta con buenas comunicaciones con el resto de la localidad. Buen acceso a través de carreteras principales que rodea al municipio y lo comunican con el resto de la provincia, a través de la M-50 y M-506. Con los servicios de Solvia podrá encontrar la vivienda que necesita. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,renew,False,947.0,False,False,False,False,[],False,False,790000.0,€,True,True,chalet,terracedHouse,"Castillo - Campodón, Villaviciosa de Odón",Chalet adosado en calle de Asturias,CK-01319-0001 SOLVIA STORE ALCOBENDAS,,,Castillo - Campodón,,,,,
108389477,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a4/f2/5a/1342653894.webp,28,245000.0,studio,sale,34.0,0,1,Barrio Malasaña-Universidad,Madrid,Madrid,es,40.4227536,-3.7031825,False,https://www.idealista.com/inmueble/108389477/,"Lidia Ollero Properties, presenta OPORTUNIDAD única de inversión.  Alta RENTABILIDAD ya que está perfectamente equipado y amueblado. ** ATENCIÓN INVERSORES ** También disponible en alquiler de media a larga estancia. ¡Descubre una oportunidad única en el vibrante barrio de Malasaña!  Este estudio coqueto y funcional, promete una alta rentabilidad para los inversores más exigentes.  Con 34 m² de espacio inteligentemente distribuido, ofrece un salón comedor, cocina americana, zona de dormitorio, área con escritorio y un baño completo. Gran capacidad de almacenaje, ya que toda la altura donde se ubica la cama debajo es un gran almacén. Reformado con lujo de detalles, el estudio cuenta con suelos de tarima, calefacción eléctrica y aire acondicionado frío/calor, garantizando confort durante todo el año. Las ventanas dan a patio privativo uso exclusivo de esta vivienda donde se puede colocar zona de estar en el exterior. La ubicación es simplemente inmejorable: a escasos metros de la icónica Gran Vía, te sumergirás en el corazón de la vida madrileña.  Además, la orientación perfecta y el patio comunitario de uso personal aseguran buena ventilación y abundante luz natural.  Ideal tanto para parejas como para quienes buscan una inversión segura, esta vivienda ofrece excelentes conexiones de transporte público.  No dejes pasar esta oportunidad de vivir o invertir en una de las zonas más demandadas de Madrid.  Disponemos de más viviendas en el centro de Madrid para inversión con alta rentabilidad! Llámanos ahora y estaremos encantado de organizar una visita personalizada, Para más información, contacta con Lidia Ollero Properties expertos en gestiones inmobiliarias y de patrimonios  6-9-9-9-4-4-9-8-9.  La información que se detalla en este anuncio, se muestra a título informativo, no es contractual ni vinculante.",False,good,False,7206.0,False,False,False,False,[],False,False,245000.0,€,,,flat,studio,"Malasaña-Universidad, Madrid",Estudio,,bj,True,Centro,Malasaña-Universidad,False,,,
108666103,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/68/8a/1351562903.webp,57,490000.0,chalet,sale,180.0,3,2,La Cabrera,Madrid,La Cabrera,es,40.8717972,-3.6070227,False,https://www.idealista.com/inmueble/108666103/,"Portal 10 vende en exclusiva este espectacular chalet, donde el confort, la luz natural y la tranquilidad se combinan para ofrecerte un hogar único. Ubicado en una gran parcela arbolada, este chalet destaca por sus excelentes calidades y su cuidada distribución.  Consta de tres habitaciones, entre las cuales sobresale la habitación principal, que incluye baño en suite y un acogedor despacho privado, ideal para teletrabajar o disfrutar de un rincón de lectura con vistas. La vivienda cuenta con dos baños completos, decorados con gusto y funcionalidad.  El gran salón, presidido por una elegante chimenea, se fusiona con el comedor, rodeado de amplios ventanales que inundan el espacio de luz natural y ofrecen una conexión directa con el exterior. La cocina es amplia, luminosa y está completamente equipada, con espacio de almacenaje y una distribución cómoda para cocinar en familia o con amigos. Desde aquí se accede directamente al patio trasero, donde te espera un encantador cenador con sillones y pérgola, perfecto para largas sobremesas o cenas de verano. El jardín es una joya verde con una rica variedad de plantas y árboles, ideal para quienes valoran la naturaleza sin salir de casa. Además, cuenta con una piscina de superficie con escalera, ideal para refrescarse en los días más cálidos, y un porche completo, pensado para disfrutar del entorno en cualquier estación del año. La parcela también dispone de entrada para coches y calefacción de gasoil, lo que garantiza el confort durante todo el año. Todo esto enmarcado por unas impresionantes vistas al Pico de la Miel, un privilegio visual que acompaña cada rincón de esta propiedad. Este chalet no solo es una vivienda: es un estilo de vida.  Ideal para familias que buscan espacio, naturaleza y calidad, sin renunciar a la comodidad y a la calidez de un verdadero hogar. Una oportunidad exclusiva en Portal 10. Ven a visitarlo y déjate enamorar por cada detalle.",False,good,False,2722.0,False,False,False,False,[],False,False,490000.0,€,True,True,chalet,independantHouse,La Cabrera,Casa independiente,040725-LRC-CABRE-MAN,,,,,,,,
104064756,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/fd/b2/1222447784.webp,24,331000.0,flat,sale,60.0,1,2,calle de Talamanca,Madrid,Alcalá de Henares,es,40.4873456,-3.3679606,False,https://www.idealista.com/inmueble/104064756/,Ultimos pisos!  solo 2 dúplex de 3 habitaciones!  desde 331.0000€    llamanos para concretar visitas. No pierdas esta oportunidad.,False,good,False,5517.0,False,False,False,False,[],False,False,331000.0,€,,,flat,,"San Isidro - Los Almendros, Alcalá de Henares",Piso en calle de Talamanca,DS003682240,bj,True,San Isidro - Los Almendros,,True,,,
104933446,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/b0/80/1236580810.webp,1,4500000.0,flat,sale,340.0,5,4,Barrio Almagro,Madrid,Madrid,es,40.431863,-3.6881682,False,https://www.idealista.com/inmueble/104933446/,"La vivienda situada en una planta alta consta de 340 m2. En la zona de recibo cuenta con ventanales de suelo a techo con salida a una pequeña pero agradable terraza, tiene techos de 3 metros de altura. La zona de día consta de hall de entrada, gran salón con terraza, espectacular biblioteca con chimenea y comedor. La zona de descanso la forman 4 espaciosos dormitorios exteriores con armarios empotrados muy amplios. El dormitorio principal con zona de vestidor y baño exterior en suite, mas 3 dormitorios adicionales también exteriores y que comparten dos baños. En la zona de servicio con doble acceso desde cada una de las zonas anteriores, se encuentra una gran cocina con zona de office y zona de lavado además de un dormitorio de servicio con baño en suite. El inmueble tiene portal representativo con acceso desde zona verde, dos escaleras y ascensores con entrada a la vivienda y portero físico. Dispone de calefacción central y aire acondicionado. Plaza de garaje opcional en compra o alquiler.",False,renew,False,13235.0,True,False,False,False,[],False,False,4500000.0,€,True,True,flat,,"Almagro, Madrid",Piso,,3,True,Chamberí,Almagro,True,,,
107601591,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/73/6e/0e/1317280979.webp,19,319000.0,flat,sale,127.0,3,2,Colmenarejo,Madrid,Colmenarejo,es,40.5629829,-4.0197395,False,https://www.idealista.com/inmueble/107601591/,"REAL-ViV VENDE EN COLMENAREJO, bonito y amplio dúplex de tres dormitorios con armarios empotrados en cada uno de ellos, salón con ventanal muy luminoso, baño completo, aseo y cocina con terraza-tendedero. Calefacción individual de gas natural de suelo radiante y caldera seminueva Saunier Duval. Excelentes calidades, la vivienda se encuentra en un magnífico estado de conservación. Ubicado cerca de todos los servicios, paradas de autobús y fácil acceso a la carretera de El Escorial. *Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual*.",False,good,False,2512.0,False,False,False,False,[],False,False,319000.0,€,,,flat,,Colmenarejo,Piso,668425,1,True,,,True,,,
108643863,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/7e/35/1350858179.webp,24,545000.0,chalet,sale,270.0,5,5,Barrio Salud y Alegría - El Lago,Madrid,Torrelodones,es,40.5698089,-3.904979,False,https://www.idealista.com/inmueble/108643863/,"Inmonoroeste vende en exclusiva este gran chalet adosado a reformar, con una superficie de 270 m² construidos, es el hogar perfecto para familias que buscan espacio, comodidad y un estilo de vida tranquilo. Ubicado en una de las zonas más exclusivas de Torrelodones, esta vivienda ofrece todo lo necesario para disfrutar de una vida cómoda y relajada. Distribución y Características: Primera Planta: La entrada te da acceso a una cocina moderna, un aseo de cortesía, un patio interior perfecto para relajarte, un salón con chimenea que invita a disfrutar de noches acogedoras, y una terraza ideal para disfrutar del aire libre. Segunda Planta: La zona de descanso cuenta con una habitación principal con vestidor y baño en suite, dos habitaciones adicionales y un baño completo. Todas las habitaciones están diseñadas para ofrecer privacidad y confort. Planta 0 (Semisótano): Incluye un garaje, almacén, baño completo, un salón con chimenea que conecta directamente con el jardín de dos alturas con 120 m², y acceso a la piscina comunitaria. Planta Sótano: Ofrece dos habitación adicionales, baño completo y acceso al jardín, ideal para uso como despacho o sala de juegos. Ubicación Privilegiada: Situado en una zona residencial tranquila de Torrelodones, rodeado de naturaleza y vistas privilegiadas. Gran Espacio: Esta vivienda ofrece amplios espacios para vivir cómodamente, incluyendo salones, habitaciones y áreas exteriores perfectas para relajarse. Espacios Exteriores: Terraza, patio interior y jardín con dos alturas ofrecen áreas perfectas para disfrutar el aire libre. Una de las grandes ventajas de esta propiedad es el ACCESO DIRECTO del jardín a la piscina. ¡No dude en ponerse en contacto con nosotros para más información!",False,renew,False,2019.0,False,False,False,False,[],False,False,545000.0,€,True,True,chalet,terracedHouse,"Salud y Alegría - El Lago, Torrelodones",Chalet adosado,,,,Los Peñascales,Salud y Alegría - El Lago,,,,
107977609,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/9f/58/1330025250.webp,29,185000.0,flat,sale,57.0,3,1,Barrio Palomeras Bajas,Madrid,Madrid,es,40.3934597,-3.661697,False,https://www.idealista.com/inmueble/107977609/,"¡Descubre tu nuevo hogar en Portazgo! Este magnífico piso de tres dormitorios es perfecto para quienes buscan comodidad y luminosidad. Ubicado en una de las mejores zonas, a solo 3 minutos de la Avenida de Albufera y del metro de Portazgo, disfrutarás de una excelente conexión con el resto de la ciudad. La vivienda cuenta con un amplio salón que da acceso a una encantadora terraza, ideal para relajarte después de un largo día. La distribución incluye una cocina funcional, un cuarto de baño y armarios empotrados que optimizan el espacio. Las ventanas de climalit y las persianas de aluminio térmico garantizan un ambiente acogedor durante todo el año. Además, los suelos de tarima y las puertas de roble aportan un toque de elegancia a cada rincón. Este piso es muy luminoso gracias a su orientación, que permite que la luz natural inunde todas las estancias. Rodeado de todo tipo de servicios y con una parada de autobús justo en la puerta del edificio, tendrás todo lo que necesitas al alcance de la mano. La estación de metro línea 1 está a tan solo 300 metros, facilitando tus desplazamientos. ¡No pierdas la oportunidad de visitar este hogar que combina confort y ubicación!",False,good,False,3246.0,False,False,False,False,[],False,False,185000.0,€,,,flat,,"Palomeras Bajas, Madrid",Piso,,2,True,Puente de Vallecas,Palomeras Bajas,False,,,
108738069,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/3c/45/1353686947.webp,28,189000.0,flat,sale,64.0,3,1,Barrio San Fermín,Madrid,Madrid,es,40.3724563,-3.6878004,False,https://www.idealista.com/inmueble/108738069/,"Piso en Madrid, ideal para parejas. El inmueble consta de 64 m² construidos distribuidos en salón-comedor, cocina. Cuenta con todos los servicios necesarios a su alrededor, como el 12 de Octubre University Hospital, la Escuela Infantil San Fermín, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos y la estación de metro Hospital 12 de Octubre. Cuenta con fácil acceso a Autovía del Sur.",True,good,False,2953.0,True,False,True,False,[],False,False,189000.0,€,,,flat,,"San Fermín, Madrid",Piso,VI-000-038-778-969,1,,Usera,San Fermín,,,,
108497619,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/af/35/1346675274.webp,32,650000.0,duplex,sale,143.0,3,2,Barrio Acacias,Madrid,Madrid,es,40.4005778,-3.7014762,False,https://www.idealista.com/inmueble/108497619/,"VIDEO COMPLETO DEL INMUEBLE DISPONIBLE En Templo Consulting ponemos a la venta magnifico dúplex de 143 m2, que se distribuye de la siguiente forma: en planta baja: hall de entrada, salón comedor, cocina independiente con acceso a terraza muy disfrutable de 17,28m, un amplio dormitorio con armarios empotrados y un baño completo con plato de ducha. Planta superior: Dos dormitorios, uno de ellos con baño en suite, con plato de ducha. El inmueble tiene una orientación  oeste y se encuentra reformado. Es exterior, los suelos son de tarima, las paredes son lisas y las ventanas de climalit. La calefacción es individual eléctrica, y con bomba de frío/calor. La finca tiene su entrada independiente. Los gastos de Comunidad son 60/mes, (cuando cobran el agua es 90€) y el IBI anual es de 700€. Excelente ubicación:  a solo 7 minutos andando de la estación de metro Embajadores (L3) y cercanías RENFE y con parada de autobús muy próximas a la vivienda. Respecto a los servicios del entorno, podemos destacar la estupenda oferta educativa con colegios privados y públicos, la diversidad de tiendas y comercios. También hay farmacias, entidades bancarias  y las mejores zonas verdes como Madrid Río.  ¡Hay dos fotos generadas con IA! (Estas fotos se señalan en la parte inferior derecha de las mismas). Con nuestro sistema de Virtual Home Staging, mejoramos la puesta en escena de la vivienda. Cambiamos muebles, cortinas y ciertos elementos de la decoración para ayudarte a tener una mejor idea de cómo quedaría el inmueble con un estilo diferente. Si necesitas financiación, y no sabes si tu banco te ofrece las mejores condiciones, en nuestra agencia inmobiliaria ofrecemos un servicio de intermediación gratuita, con respuesta en 48 horas. Consulta nuestra página web (temploconsulting. com), para agendar una visita al inmueble. Por otro lado, ¿Te interesa este piso y estás pensando en vender tu propiedad? ¡Estamos aquí para ayudarte! Nos encargamos de toda la gestión de venta por 2.950€ + IVA.",True,good,False,4545.0,False,False,False,False,[],False,False,650000.0,€,,,flat,duplex,"Acacias, Madrid",Dúplex,MR MARTÍN VARGAS,bj,True,Arganzuela,Acacias,True,,,
108490961,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/2a/30/1346479335.webp,9,232000.0,flat,sale,72.0,3,1,via Lusitana,Madrid,Madrid,es,40.3759127,-3.7304366,False,https://www.idealista.com/inmueble/108490961/,"¡Oportunidad única! esta maravillosa propiedad se vende alquilada y que además cuenta con un seguro de protección de alquiler ¡Descubre tu nuevo hogar en el corazón de la ciudad! Este encantador piso de 72 m² te ofrece una ubicación inmejorable, a solo 8 minutos a pie del metro Pan Bendito y a 10 minutos de metro SAN FRANCISCO. Totalmente independiente Con un diseño moderno y luminoso, el piso cuenta con TRES habitaciones, un salón completo, un baño y una cocina totalmente equipada. El edificio se encuentra en buen estado de conservación y Además, estarás rodeado de bancos, comercios, tiendas, restaurantes y opciones de ocio, lo que hace de este lugar una opción ideal para quienes buscan comodidad y conveniencia, este piso es una oportunidad que no puedes dejar pasar. ¡Ven a verlo y enamórate de tu futuro hogar!",False,good,False,3222.0,False,False,False,False,[],False,False,232000.0,€,,,flat,,"Abrantes, Madrid",Piso en via Lusitana,,1,True,Carabanchel,Abrantes,True,238470.0,6470.0,3.0
107861714,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/4b/9a/1326675537.webp,29,409900.0,chalet,sale,171.0,4,3,Cobeña,Madrid,Cobeña,es,40.5689676,-3.5019994,False,https://www.idealista.com/inmueble/107861714/,"Agencia inmobiliaria de Paracuellos de Jarama zona PARACUELLOS DE JARAMA - MIRAMADRID - ALTOS DE JARAMA Oficina Tecnocasa situada en C/ Callejón de la Iglesia 3 (PARACUELLOS DE JARAMA ): EN VENTA: ESPECTACULAR CHALET ADOSADO DE 181 M2 EN COBEÑA. Rodeado de todo tipo de servicios a su alrededor como supermercado, transporte público, bancos, pequeños comercios, colegio, farmacia, centro de salud, zonas verdes, parking, etc. La vivienda está situada en una de las mejores ubicaciones de Cobeña. ¡Descubre el hogar de tus sueños en Cobeña! Este impresionante chalet adosado te ofrece la oportunidad única de vivir en una de las mejores zonas. La propiedad se extiende a lo largo de 181 m², distribuidos en 3 plantas que garantizan tranquilidad y confort. El salón comedor, amplio y luminoso, es el corazón del hogar, ideal para reuniones familiares o momentos de relax con acceso al patio trasero. Además la vivienda cuenta con una piscina comunitaria, asegurando comodidad y seguridad. La parcela de 181 m² es un oasis privado donde podras disfrutar con toda la familia. La vivienda principal cuenta con cuatro dormitorios y 3 baños,   No pierdas la oportunidad de vivir en este paraíso rústico con financiación 100% disponible. ¡Ven a visitarlo y enamórate de tu nuevo hogar!",False,good,False,2397.0,False,False,False,False,[],False,False,409900.0,€,True,True,chalet,terracedHouse,Cobeña,Chalet adosado,,,,,,,,,
