propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,newDevelopmentFinished,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice
108665009,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/af/7f/9b/1351529144.webp,W-030KNM,32,,5500000.0,chalet,sale,581.0,,7,6,Barrio Somosaguas,Madrid,Pozuelo de Alarcón,Somosaguas,es,Somosaguas,40.4200297,-3.7800706,False,https://www.idealista.com/inmueble/108665009/,"Chalet independiente con gran parcela y lindando con la Casa de Campo Engel & Völkers presenta en exclusiva esta excepcional propiedad ubicada en una de las zonas más privilegiadas de Somosaguas, sobre una espectacular parcela de 5.681 m² con inmejorables vistas a la Casa de Campo. Un enclave único que combina privacidad, seguridad y entorno natural. Con una superficie construida de aproximadamente 581 m², la propiedad se compone de dos edificaciones independientes: la vivienda principal y un pabellón exterior, ideal como alojamiento para invitados o espacio para celebraciones al aire libre. Al acceder a la residencia principal, un amplio y elegante hall nos conduce a la luminosa zona social, compuesta por un gran salón distribuido en varios ambientes, con salida directa al porche y acogedora chimenea, perfecta para los meses de invierno. El comedor, independiente y de generosas dimensiones, ofrece preciosas vistas al jardín y a la piscina a través de grandes ventanales. En el ala opuesta de esta planta se encuentra una estancia versátil que puede destinarse a despacho o sala de estar familiar, así como un aseo de cortesía. La zona de servicio incluye una amplia cocina con abundante luz natural, además de un dormitorio y un baño. En la misma planta, y con acceso desde el hall, encontramos una zona de descanso con tres amplios dormitorios y dos baños completos. La planta superior se destina en su gran parte a la suite principal, con su zona de descanso, dos preciosas terrazas con vistas panorámicas a la Casa de Campo y jardines, una galería-vestidor con armarios empotrados y un amplio baño, Desde otra escalera completamente independiente accedemos también en esta planta a un amplio dormitorio con baño y vestidor. Todo un privilegio!. La planta inferior, diseñada a nivel de la parcela y excelente luz natural, alberga dos garajes cerrados con capacidad para cuatro vehículos, diversas áreas de almacenamiento, cuarto de instalaciones, zona de lavandería, un dormitorio adicional y un baño.  El pabellón exterior, situado frente a la piscina, dispone de un amplio salón con baño completo y un solárium en cubierta desde el que se disfrutan maravillosas vistas durante todo el año. Cabe destacar que la vivienda requiere una reforma integral. No obstante, su singular parcela ofrece una oportunidad única de adquirir una propiedad con un enorme potencial para convertirla en una residencia exclusiva y de gran valor. Somosaguas es una de las zonas más atractiva de la zona noroeste de Madrid. A la excelente ubicación geográfica, hay que sumar la gran cantidad de vías de conexión con otros municipios, sobre todo su proximidad con el centro de Madrid a 10 minutos. Vivir en Somosaguas, en amplias parcelas con arbolado y zonas verdes, rodeado por ese gran pulmón verde que es la Casa de Campo, donde poder caminar y hacer deporte es un auténtico lujo y privilegio con acceso directo desde la propia urbanización de Somosaguas A. Esta zona resulta atractiva para familias de poder adquisitivo alto, que buscan una primera o segunda residencia de alto nivel. Destacamos el acceso controlado y vigilado a la urbanización por personal especializado con garitas de vigilancia y cámaras de video y grabación en todos los accesos a la urbanización, con vehículos de seguridad circulando las 24 horas del día. Las infraestructuras cercanas son excelentes y goza de un gran número de servicios a muy poca distancia. Se sitúa en las proximidades de los más prestigiosos Colegios Nacionales e Internacionales, como el Colegio Retamar, British Council, Colegio Americano y Colegio Veritas entre otros y de Universidades como la Complutense de Madrid en Somosaguas, la Europea de Madrid en Villaviciosa de Odón y la Francisco de Vitoria en Pozuelo. A un paso de los Hospitales más importantes de Madrid como es el Hospital Quirón Salud en Pozuelo, el Hospital Puerta de Hierro en Majadahonda y el Hospital Universitario La Zarzuela.",False,renew,False,,9466.0,True,False,False,False,[],False,False,5500000.0,€,chalet,"Somosaguas, Pozuelo de Alarcón",Casa independiente,,independantHouse,True,True,
106353714,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/b6/17/1280284464.webp,V04,15,,525000.0,chalet,sale,247.0,,3,3,calle Benito Pérez Galdós s/n,Madrid,Móstoles,El Soto - Coveta,es,,40.3246111,-3.879796,True,https://www.idealista.com/obra-nueva/106353714/,"CASA GEOSOLAR PERSONALIZABLE EN MÓSTOLES   Grupo INDEX pone a tu alcance un nuevo tipo de viviendas de vanguardia no sólo por su diseño totalmente personalizable, sino también por sus sistemas de producción y ahorro energético. Te presentamos el Residencial ATLANTIS ubicado en Móstoles (Madrid), en las calles Benito Pérez Galdós, María Moliner y Camino de Carrasquillas.  Compuesto por 15 viviendas GEOSOLARES PERSONALIZABLES, todas ellas superan los 246 m2 construidos y están situadas en parcelas que oscilan desde los 155m2 hasta los 295m2.   TODAS LAS VIVIENDAS INCLUYEN EN EL PRECIO: •Garaje con elevador para aparcar 2 vehículos o más. •Sótano ampliable. •Cocina amueblada con electrodomésticos. •Caldera de Geotermia, placas fotovoltaicas y suelo radiante. •Amplio catálogo de cambios sin coste.   El interior de la vivienda es personalizable por completo según tus gustos y necesidades. Elige el número de habitaciones, ubicación de la cocina, si quieres garaje para tres coches o más sótano con cuarto de juegos, suelos, puertas, alicatados, pintura, sanitarios, griferías… También tu decoración, porque en el mismo precio incluye el asesoramiento de un interiorista. ¡Tu nueva Casa Geosolar será única y la más ahorradora!   ¿TE INTERESA? Solicita una cita con nosotros y podrás ver nuestras viviendas ya construidas. Llámanos y nos veremos en nuestra oficina comercial. Vas a comprar la vivienda del mañana hoy.   ¡RESERVA YA LA TUYA!",True,newdevelopment,True,,2126.0,True,False,False,False,[],False,False,525000.0,€,chalet,"El Soto - Coveta, Móstoles",Chalet adosado en calle Benito Pérez Galdós s/n,False,terracedHouse,True,True,
108392003,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/0f/06/1342744013.webp,2 BAJ B,18,bj,749000.0,flat,sale,108.0,True,2,2,"de San Enrique, 3",Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4563269,-3.7010997,True,https://www.idealista.com/obra-nueva/108392003/,"Un lugar que te cambiará la vida.   Magnífico conjunto residencial de Darya Homes en una de las zonas con más proyección de Madrid.    Serentia Gardens es un proyecto de 1 dormitorio con impresionantes zonas comunes, firmado por los arquitectos Cano y Escario, y certificación de sostenibilidad BREEAM.   Una ubicación imbatible, entre Cuzco y Azca, a 10 minutos del Bernabéu.   Zonas comunes:   - Jardín con piscina  - Piscina en azotea con sauna  - Coworking  - Gimnasio  - Sala de cine  - Huertos urbanos  - Garaje Viviendas con amplios ventanales, completamente equipadas con materiales y electrodomésticos de primer nivel.",False,newdevelopment,True,True,6935.0,True,False,False,False,[],False,False,749000.0,€,flat,"Cuatro Caminos, Madrid","Piso en de San Enrique, 3",False,,,,
108528768,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/b3/cf/1347588093.webp,W-02WEGM,19,,1598000.0,chalet,sale,390.0,,5,4,"calle Arroyo del Tesoro, 3",Madrid,Pozuelo de Alarcón,Zona Estación,es,Zona Estación,40.4539127,-3.8005207,True,https://www.idealista.com/obra-nueva/108528768/,"Engel & Völkers le ofrece esta oportunidad única de adquirir una magnífica casa pareada de obra nueva. Pertenece a una promoción exclusiva de dos viviendas, situada en Pozuelo a un paso de la Estación de Renfe, y la zona residencial y de servicios de Avenida de Italia. Y muy cerca de la zona comercial del centro de Aravaca. Esta exclusiva vivienda comparte con su melliza la peculiaridad de estar unidas sólo por la espalda. Lo que permite que funcionen como casas unifamiliares independientes. Esta ingeniosa solución arquitectónica es posible porque la parcela da a dos calles, permitiendo la entrada independiente a cada casa. Esta intimidad está garantizada por los materiales y técnicas de construcción empleados en toda la estructura, especialmente reforzada en el único parámetro de unión.  Las calidades están alineadas con el valor del diseño arquitectónico. Las prestaciones técnicas responden a las más altas expectativas del comprador más exigente, y en línea con los estándares de una casa moderna de lujo. Como ejemplo, el sistema de climatización con paneles fotovoltaicos y aerotermia con suelo radiante. O en el apartado de la seguridad, el sistema de Domótica con pantalla táctil para control de iluminación, persianas, detección de inundaciones, intrusión, incendio y humo. O el sistema de iluminación LED en todas las estancias. Esta propiedad tiene una superficie construida de 399,52 m², distribuidos en tres plantas más terraza (aprox.100m2) en la cubierta, con instalación de agua y luz. Este espacio puede convertirse en un oasis privado, con la opción de incluir jacuzzi, pérgola retráctil, tomas de TV y fibra óptica. El jardín tiene una superficie útil total de 283 m², con piscina opcional. La distribución interior es cómoda, y con amplios espacios. En planta principal se desarrolla la zona social con aseo de cortesía, gran salón/comedor y cocina abierta, con amplios ventanales que garantizan la luminosidad en este gran espacio. La segunda planta se dedica a dormitorios, con posibilidad de personalizar según necesidades, de tres dormitorios (todos con baño en suite, y el principal con vestidor), a cuatro con tres baños. Igualmente, la planta sótano (93m²) permite personalización para convertirlo en un espacio de ocio y disfrute para toda la familia, con minibar y home cinema; o destinarlo a habitación de servicio con baño, y sala de juegos. Ambas opciones incluyen lavandería/planchador y baño completo. En definitiva, una magnífica vivienda, referente en obra nueva en Pozuelo, por sus altos niveles de diseño, calidad y eficiencia energética, avalado por la garantía del grupo Empresarial Constructor Unitecnia.  ¡No pierdas esta oportunidad! Contáctanos para más información.",False,newdevelopment,True,,4097.0,True,False,False,False,[],False,False,1598000.0,€,chalet,"Zona Estación, Pozuelo de Alarcón","Chalet pareado en calle Arroyo del Tesoro, 3",False,semidetachedHouse,True,True,
108702973,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/c8/2f/1347579125.webp,PR-C-762@TipoA1,7,1,379000.0,flat,sale,130.0,True,3,2,"calle Virgen de Loreto, 12",Madrid,Alcalá de Henares,El Pilar - Bripac,es,,40.5019006,-3.3453506,True,https://www.idealista.com/obra-nueva/108702973/,"CIELO DE ALCALÁ II Un magnífico residencial con grandes zonas comunes El residencial Cielo de Alcalá II está formado por amplias viviendas de 1 a 4 dormitorios. Zonas comunes privadas tanto exteriores como interiores. La piscina dispone de iluminación nocturna, zonas verdes y sistema de cloración mediante electrolisis salina. La zona infantil-recreativa cuenta con suelo amortiguado y está equipada con juegos infantiles. Las zonas comunes incluyen una sala comunitaria y espacios para bicicletas. En el garaje existe una zona con carritos para facilitar la carga y descarga de los vehículos. Vive en Ciudad del Aire, un enclave único en Alcalá de Henares Ciudad del Aire es una de las zonas más prometedoras y consolidadas de Alcalá de Henares, ciudad declarada Patrimonio de la Humanidad por la UNESCO. Situada al este del municipio, este área residencial se caracteriza por su tranquilidad, amplias zonas verdes y excelente conexión con el centro urbano y con Madrid. Conectividad inmejorable. - La zona dispone de rápidos accesos a la A-2, así como estaciones de Cercanías Renfe (líneas C-2 y C-7) que conectan en menos de 30 minutos con el centro de Madrid. También cuenta con varias líneas de autobús urbano e interurbano. Esta accesibilidad convierte a Ciudad del Aire en una ubicación ideal para quienes desean combinar la serenidad de una zona residencial con la cercanía a los principales ejes económicos. Servicios y equipamientos. - Ciudad del Aire está rodeada de centros educativos, sanitarios, deportivos y comerciales, lo que garantiza una vida cómoda y funcional para toda la familia. A pocos minutos se encuentran supermercados, colegios, centros médicos y todo tipo de comercios de proximidad. Además, la cercanía al aeródromo militar y a la Universidad de Alcalá aporta un dinamismo especial al entorno. Entorno natural y calidad de vida. - El urbanismo de la zona ha sido cuidadosamente planificado para potenciar la calidad de vida: calles amplias, zonas ajardinadas, áreas infantiles y senderos peatonales permiten disfrutar de un entorno saludable y seguro. Su cercanía al Parque Natural de los Cerros de Alcalá y al río Henares brinda oportunidades inmejorables para actividades al aire libre y en contacto con la naturaleza.   Entrega de llaves Entre septiembre y noviembre de 2028.",False,newdevelopment,True,True,2915.0,True,False,False,False,[],False,False,379000.0,€,flat,"El Pilar - Bripac, Alcalá de Henares","Piso en calle Virgen de Loreto, 12",False,,,,
108664263,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/a4/40/1347973559.webp,a01Jy00000unYy1IAE,10,bj,209000.0,flat,sale,62.0,True,1,1,"calle de Amadeo I, 1",Madrid,Madrid,Puente de Vallecas,es,Numancia,40.4038332,-3.6576815,True,https://www.idealista.com/obra-nueva/108664263/,"NO DEJES PASAR ESTA OPORTUNIDAD DE INVERSIÓN  BIENVENIDO A AMADEO I BIENVENIDO A MADRID Nuestro residencial Amadeo I representa una oportunidad única reservada para aquellos clientes que buscan realizar una gran inversión. Se trata de la única promoción de vivienda de obra nueva que se desarrolla en el Ámbito.  Vivir en Amadeo I, es vivir en Madrid, frente al barrio de Moratalaz, en un lugar consolidado del distrito Puente de Vallecas con todo lo que necesitas para el día a día. Su ubicación estratégica, te ofrece la oportunidad de tener todos los servicios esenciales a tu alcance y estar situado a escasos 5 minutos en coche tanto de la Glorieta del Conde Casal o del parque El Retiro como del Centro Comercial de La Gavia.  A la vez, dispones de inmejorables comunicaciones en transporte público, con conexiones con Madrid centro, barrio de Moratalaz y con el resto de Vallecas, y en coche, conectada directamente con la A3, M-30 y M-40.  Amadeo I te ofrece un singular conjunto residencial de 65 viviendas, todas con terraza privada, con viviendas de 1, 2 y 3 dormitorios, en una urbanización con tipología de manzana cerrada y patio comunitario interior, que dispone de piscina comunitaria, solárium y espacios ajardinados y de esparcimiento, sala multiusos, aparcamiento para bicicletas, 1 o 2 plazas de garaje y trastero incluidos. Gran parte de las viviendas disponen de inmejorables vistas a Madrid o hacia las zonas comunes, Nuestra nueva promoción de viviendas libres asequibles en Madrid ha sido concebida, no solo como un gran proyecto residencial excelentemente situado pensado para ti. sino también como una apuesta segura en un mercado inmobiliario en continuo crecimiento donde la demanda es altísima y la oferta muy escasa.  Amadeo I se va a gestionar en régimen de cooperativa. La compra del suelo, con importes muy favorables para la cooperativa, ofrece a sus socios una verdadera oportunidad para obtener costes de adjudicación por debajo del mercado, debido a los condicionantes de la adjudicación que realizará el Ayuntamiento de Madrid en esta parcela. CONCIERTA UNA VISITA EN NUESTRAS OFICINAS CENTRALES EN MADRID, calle Alcalá 96, 5º-Dcha, frente a El Corte Inglés de Goya.",False,newdevelopment,True,True,3371.0,True,False,False,False,[],False,False,209000.0,€,flat,"Numancia, Madrid","Piso en calle de Amadeo I, 1",False,,True,True,
106081663,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/24/7e/1285793937.webp,2A 1ºB,70,1,206000.0,flat,sale,34.0,True,1,1,"Torote, 2",Madrid,Soto del Real,,es,,40.7518457,-3.790015,True,https://www.idealista.com/obra-nueva/106081663/,"LEODOMUS REALTORS VENDE sobre plano una nueva promoción de DIEZ viviendas proyectada en pleno corazón de Soto del Real. Las fotografías del interior son de una promoción recién terminada en otro municipio con los mismos acabados. Zona tranquila, con buenos vecinos y bien comunicada por carretera y autobuses, ¿Qué más se puede pedir a Soto del Real? UNA ESTACIÓN DE TREN QUE LLEGARÁ A MEDIADOS DE 2025. Los pisos serán dotados de máximas calidades que otorgarán una calificación energética de doble A (tanto en consumos como en emisiones) para que, disfrutando de un máximo confort, el gasto económico de los suministros sea mínimo para los propietarios. Sistema de climatización por Aerotermia, placas solares, SATE, etc. DISPONEMOS DE MEMORIA DE CALIDADES PARA SU CONSULTA. LAS CALIDADES SON DEMOSTRABLES TOMANDO COMO REFERENCIA LA ÚLTIMA PROMOCIÓN YA CONSTRUÍDA Y VENDIDA.",False,newdevelopment,True,True,6059.0,True,False,False,False,[],False,False,206000.0,€,flat,Soto del Real,"Piso en Torote, 2",False,,,,
108392101,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/ef/51/1342748098.webp,3 1º E,18,1,429000.0,flat,sale,60.0,True,1,1,"de San Enrique, 3",Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4563269,-3.7010997,True,https://www.idealista.com/obra-nueva/108392101/,"Un lugar que te cambiará la vida.   Magnífico conjunto residencial de Darya Homes en una de las zonas con más proyección de Madrid.    Serentia Gardens es un proyecto de 1 dormitorio con impresionantes zonas comunes, firmado por los arquitectos Cano y Escario, y certificación de sostenibilidad BREEAM.   Una ubicación imbatible, entre Cuzco y Azca, a 10 minutos del Bernabéu.   Zonas comunes:   - Jardín con piscina  - Piscina en azotea con sauna  - Coworking  - Gimnasio  - Sala de cine  - Huertos urbanos  - Garaje Viviendas con amplios ventanales, completamente equipadas con materiales y electrodomésticos de primer nivel.",False,newdevelopment,True,True,7150.0,True,False,False,False,[],False,False,429000.0,€,flat,"Cuatro Caminos, Madrid","Piso en de San Enrique, 3",False,,,,
108919512,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/8e/cb/1358933534.webp,,10,,997750.0,chalet,sale,463.0,,5,4,Valenoso,Madrid,Boadilla del Monte,Valenoso,es,,40.414623,-3.9169349,False,https://www.idealista.com/inmueble/108919512/,"VIVIENDA PAREADA EN BOADILLA DEL MONTE Arquitectura contemporánea, eficiencia y diseño al servicio de la vida real. En uno de los entornos residenciales más valorados de Madrid encontraras esta vivienda pareada ubicada en la prestigiosa zona de El Pastel: una vivienda concebido desde el equilibrio entre forma, funcionalidad y contexto. Un desarrollo exclusivo en Boadilla del Monte, rodeado de naturaleza y perfectamente conectado con el centro de la ciudad. Diseño sobrio, elegancia estructural y materiales de gran calidad que hablan por sí mismos. Cada vivienda pareada está planteada bajo los principios de claridad espacial, integración paisajística y eficiencia energética. La arquitectura busca responder a las necesidades reales del habitar contemporáneo: espacios abiertos, luminosos, flexibles y conectados visual y físicamente con el exterior. Viviendas pareadas con carácter y autenticidad: •Distribución en tres niveles con amplia versatilidad en las estancias para adaptarse a todo tipo de clientes. •En la planta baja, encontrarás un amplio vestíbulo con amplio gabanero, aseo de invitados, salón-comedor, cocina independiente, despensa y un dormitorio en suite que también podría ser reconvertido en despacho. Además, podrás disfrutar de un amplio jardín privado, con la posibilidad de instalar una piscina individual. En la primera planta, encontramos el dormitorio principal con baño en suite y amplio vestidor así como con terraza privada. También hay dos dormitorios con baño completo compartido. Todos ellos con armarios empotrados. En la planta sótano, se encuentra la despensa, zona de lavandería, cuarto de instalaciones y una estancia polivalente donde podrás diseñar tu área de trabajo, habitación de juegos, sala de estar adicional, dormitorio de servicio o incluso gimnasio debido a su amplio espacio y luminosidad, con acceso a un patio inglés grande. •Jardín privativo, porche integrado, piscina comunitaria con gran zona ajardinada y de césped, área de juegos para niños, gym y parking para dos vehículos. •Estancias principales orientadas para maximizar luz natural y vistas. •Cocina de diseño, funcional y equipada con electrodomésticos de alta gama. •Sistema domótico, climatización por aerotermia y alto rendimiento térmico-acústico. Una propuesta firmada por Werk Estudio: arquitectura minimalista, precisa y sensible. Este proyecto refleja un nuevo concepto de arquitectura con líneas puras, materiales nobles y una mirada crítica sobre lo esencial. Viviendas donde lo estético no es superficial, sino una consecuencia directa de lo funcional y lo emocional. Cada hogar se concibe desde una estrategia proyectual clara: modulación, orden, sencillez y respeto por el entorno. Características esenciales del proyecto: •Arquitectura de líneas limpias, proporción, escala y textura. •Altos estándares de eficiencia: ventilación cruzada, aislamiento natural, orientación solar optimizada. •Posibilidad de personalización integral en acabados y distribución. •Paisajismo integrado como extensión natural de la vivienda. CONECTIVIDAD Y ENTORNO: VIVIR CERCA DE TODO SIN RENUNCIAR A NADA Ubicado a minutos del Metro Ligero (ML3), con acceso directo a líneas de autobús y principales vías de conexión con Madrid. Boadilla ofrece una combinación inmejorable de calidad de vida, tranquilidad y servicios: •Colegios internacionales, centros deportivos y zonas verdes. •Restauración, comercio de proximidad, supermercados y centros comerciales. Vivir en ÍCARO es elegir una arquitectura que respeta tu estilo de vida. Solicita más información y forma parte de una comunidad residencial diferente. Porque el verdadero lujo es la coherencia entre lo que necesitas y lo que habitas.",False,good,False,,2155.0,True,False,False,False,[],False,False,997750.0,€,chalet,"Valenoso, Boadilla del Monte",Chalet pareado,,semidetachedHouse,True,True,
108903422,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/27/bd/cd/1358455727.webp,W-030ID6,12,2,3350000.0,duplex,sale,339.0,True,4,5,Barrio La Finca,Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.4053117,-3.7994753,False,https://www.idealista.com/inmueble/108903422/,"Sky Villas, exclusivo dúplex con piscina privada en La Finca Descubra con Engel & Völkers una joya arquitectónica única. Diseñada para quienes valoran la exclusividad, el diseño y la rentabilidad a largo plazo, esta vivienda ofrece un estilo de vida inigualable y un atractivo producto patrimonial en uno de los enclaves más prestigiosos de Madrid. Vivir a otro nivel: diseño funcional y arquitectura que emociona. Contacte con nosotros para conocer en detalle esta nueva promoción de obra nueva ya finalizada, existen diversas tipologías, tamaños y precios. Disfrute de nuestro servicio 360 pensado para que usted y su familia sientan la máxima comodidad y seguridad durante el proceso hacia esta nueva etapa. Esta vivienda dispone de zona de día y de noche perfectamente diferenciadas con una terraza de cubierta que cuenta con piscina privada, una gran área de chill out y unas vistas inigualables. Las plantas quedan unidas entre sí por una espectacular escalera y ascensor privado. La innovadora y exclusiva configuración arquitectónica del edifico en su conjunto, logra dotar a esta vivienda de total privacidad y garantiza tranquilidad de no ser visto desde arriba. Zona de día y de noche: La vivienda cuenta con el aprovechamiento y disfrute exclusivo de las terrazas y balcones situadas en fachada norte y fachada sur. Un amplio salón-comedor de 37mª, cómoda cocina de 22mª abierta al comedor y zona de servicio, que está compuesta por cuarto de servicio, baño de servicio, y tendedero. Damos paso a los dormitorios a través de un amplio distribuidor, donde se encuentra un aseo de cortesía y un armario extra. La superficie destinada al dormitorio principal, que incluye vestidor y cuarto de baño con ducha y bañera, tocador y cabina de wc, es de 44m. Tiene terraza propia de 3m con magníficas vistas a sur. Los dos dormitorios secundarios cuentan con baño en suite. Zona chill out: Se accede a la terraza de cubierta desde la escalera y el ascensor situados en el hall de entrada. La terraza cuenta con una superficie de 247 m2, con zona de chill out para relajarse en cualquier estación del año, piscina privada, aseo y maravillosas vistas a la zona sur. En los últimos años Madrid se consolida como uno de los destinos más sólidos de Europa para la inversión inmobiliaria, gracias a su estabilidad, crecimiento económico y atractivo internacional. Madrid ha reforzado su posición combinando calidad de vida, seguridad y alta rentabilidad. En este contexto destaca La Finca en Pozuelo de Alarcón como uno de los complejos preferidos por quienes eligen Madrid para residir o invertir.  Las Sky Villa están situadas en La Finca, en el corazón de Pozuelo, una de las zonas más exclusivas y cotizadas de Madrid; cuentan con acceso inmediato a los mejores colegios internacionales como el British Council School, American School, Kensington School entre otros. Igualmente, la zona está dotada de centros médicos de referencia como el Hospital Quirón, Hospital Puerta de Hierro o la Zarzuela. Con conexiones rápidas a través de la M-40, M-50, A-5, A-6 y transporte público directo a Madrid centro, esta ubicación garantiza una conectividad excepcional sin renunciar a la tranquilidad. Un entorno diseñado para elevar la calidad de vida y el valor de su inversión Vistas privilegiadas al nuevo campo de golf La Finca, más de 40.000 m² de jardines comunitarios —sin tráfico rodado— se suman a los jardines privados, en un entorno donde la naturaleza, la luz y el agua dialogan con la arquitectura de forma armoniosa. A escasos 200 metros se encuentra La Finca Grand Café, el futuro epicentro de la restauración de alta gama en España. Una experiencia gastronómica y comercial que elevará aún más el valor y el atractivo de esta inversión. Sky Villas en La Finca no es solo una propuesta residencial: es una inversión en bienestar, calidad de vida, patrimonio y futuro.",False,good,False,False,9882.0,True,False,False,False,[],False,False,3350000.0,€,flat,"La Finca, Pozuelo de Alarcón",Dúplex,,duplex,True,True,
106081610,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/f0/54/1285794113.webp,2B BJ,70,bj,216300.0,flat,sale,64.0,True,1,1,"Torote, 2",Madrid,Soto del Real,,es,,40.7518457,-3.790015,True,https://www.idealista.com/obra-nueva/106081610/,"LEODOMUS REALTORS VENDE sobre plano una nueva promoción de DIEZ viviendas proyectada en pleno corazón de Soto del Real. Las fotografías del interior son de una promoción recién terminada en otro municipio con los mismos acabados. Zona tranquila, con buenos vecinos y bien comunicada por carretera y autobuses, ¿Qué más se puede pedir a Soto del Real? UNA ESTACIÓN DE TREN QUE LLEGARÁ A MEDIADOS DE 2025. Los pisos serán dotados de máximas calidades que otorgarán una calificación energética de doble A (tanto en consumos como en emisiones) para que, disfrutando de un máximo confort, el gasto económico de los suministros sea mínimo para los propietarios. Sistema de climatización por Aerotermia, placas solares, SATE, etc. DISPONEMOS DE MEMORIA DE CALIDADES PARA SU CONSULTA. LAS CALIDADES SON DEMOSTRABLES TOMANDO COMO REFERENCIA LA ÚLTIMA PROMOCIÓN YA CONSTRUÍDA Y VENDIDA.",False,newdevelopment,True,True,3380.0,True,False,False,False,[],False,False,216300.0,€,flat,Soto del Real,"Piso en Torote, 2",False,,,,
108403697,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/a1/5d/1343414266.webp,3 BAJ E,18,bj,389000.0,flat,sale,59.0,True,1,1,"de San Enrique, 3",Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4563269,-3.7010997,True,https://www.idealista.com/obra-nueva/108403697/,"Un lugar que te cambiará la vida.   Magnífico conjunto residencial de Darya Homes en una de las zonas con más proyección de Madrid.    Serentia Gardens es un proyecto de 1 dormitorio con impresionantes zonas comunes, firmado por los arquitectos Cano y Escario, y certificación de sostenibilidad BREEAM.   Una ubicación imbatible, entre Cuzco y Azca, a 10 minutos del Bernabéu.   Zonas comunes:   - Jardín con piscina  - Piscina en azotea con sauna  - Coworking  - Gimnasio  - Sala de cine  - Huertos urbanos  - Garaje Viviendas con amplios ventanales, completamente equipadas con materiales y electrodomésticos de primer nivel.",False,newdevelopment,True,True,6593.0,True,False,False,False,[],False,False,389000.0,€,flat,"Cuatro Caminos, Madrid","Piso en de San Enrique, 3",False,,,,
106081665,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/80/bb/1285794284.webp,2B 1ºA,67,1,216300.0,flat,sale,44.0,True,1,1,"Torote, 2",Madrid,Soto del Real,,es,,40.7518457,-3.790015,True,https://www.idealista.com/obra-nueva/106081665/,"LEODOMUS REALTORS VENDE sobre plano una nueva promoción de DIEZ viviendas proyectada en pleno corazón de Soto del Real. Las fotografías del interior son de una promoción recién terminada en otro municipio con los mismos acabados. Zona tranquila, con buenos vecinos y bien comunicada por carretera y autobuses, ¿Qué más se puede pedir a Soto del Real? UNA ESTACIÓN DE TREN QUE LLEGARÁ A MEDIADOS DE 2025. Los pisos serán dotados de máximas calidades que otorgarán una calificación energética de doble A (tanto en consumos como en emisiones) para que, disfrutando de un máximo confort, el gasto económico de los suministros sea mínimo para los propietarios. Sistema de climatización por Aerotermia, placas solares, SATE, etc. DISPONEMOS DE MEMORIA DE CALIDADES PARA SU CONSULTA. LAS CALIDADES SON DEMOSTRABLES TOMANDO COMO REFERENCIA LA ÚLTIMA PROMOCIÓN YA CONSTRUÍDA Y VENDIDA.",False,newdevelopment,True,True,4916.0,True,False,False,False,[],False,False,216300.0,€,flat,Soto del Real,"Piso en Torote, 2",False,,,,
