propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
90143860,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/c0/84/787230295.webp,Fhog-1050,20,2,177500.0,flat,sale,61.0,True,3,1,calle del Campo de la Paloma,Madrid,Madrid,Puente de Vallecas,es,Palomeras sureste,40.3846183,-3.6474906,False,https://www.idealista.com/inmueble/90143860/,"INMUBLE ALQUILADO: oportunidad de inversión Actualmente, no es posible realizar visitas al interior del inmueble. Las fotografías pueden no reflejar el estado actual de la propiedad. Fecha de fin de contrato: 02/2028 Piso en Madrid, idóneo para familias. El inmueble cuenta con una superficie de 61 m² distribuidos en 3 habitaciones, salón-comedor, cocina equipada con horno además de 1 baño completo. La vivienda tiene suelos de parquet. Ubicado en la 2a planta del edificio, sin ascensor. Cuenta con todos los servicios necesarios a su alrededor, como el Concerted Colegio Sagrada Familia de Urgel, supermercados, bancos, bibliotecas, farmacias, oficinas de correos y la estación de metro Miguel Hernández. Con fácil acceso a Autopista de Circunvalación.",False,good,False,False,2910.0,True,False,False,False,[],False,False,177500.0,€,flat,"Palomeras sureste, Madrid",Piso en calle del Campo de la Paloma,,,,,,,,
108886286,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/cd/5a/1358203407.webp,005546-917,18,3,180000.0,flat,sale,75.0,True,3,1,calle De Silvio Abad,Madrid,Madrid,Usera,es,Zofío,40.3818658,-3.7126545,False,https://www.idealista.com/inmueble/108886286/,"Inmosai te presenta esta espaciosa vivienda en la calle Silvio Albad, en el barrio de Usera. Aunque requiere una reforma general, su amplitud y distribución ofrecen un sinfín de oportunidades para crear el hogar que siempre has imaginado. La propiedad cuenta con tres dormitorios, uno de ellos con salida a otra terraza que permite que el ambiente sea luminoso y agradable. Y además la cocina independiente también tiene acceso a una terraza interior, ideal para momentos de relax o para crear un espacio de ocio. El inmueble tambi{en cuenta con un sal{on y un cuarto de baño completo.  Su ubicación es excelente, cerca de comercios, colegios, centros de salud y parques infantiles, además de estar bien comunicada con transporte público. Si buscas una vivienda amplia para reformar y convertirla en tu hogar ideal, esta es una oportunidad que no puedes dejar pasar. Contáctanos para visitar la propiedad y descubrir todo lo que puedes hacer con ella. ¡Quizá sea justo lo que estás buscando!",False,renew,False,False,2400.0,False,False,False,False,[],False,False,180000.0,€,flat,"Zofío, Madrid",Piso en calle De Silvio Abad,,,,,,,,
108468066,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/bc/0c/1345813297.webp,8,29,4,380000.0,flat,sale,91.0,False,3,1,calle de Antonio López,Madrid,Madrid,Carabanchel,es,Comillas,40.394447,-3.7122253,False,https://www.idealista.com/inmueble/108468066/,"Agencia inmobiliaria de MADRID zona ANTONIO LOPEZ - COMILLAS oficina Tecnocasa en venta piso a escasos pasos del parque de Madrid Rio, uno de los mejores parques que nos podemos encontrar en todo Madrid. Cabe destacar la tranquilidad, la consolidación, el buen ambiente que tiene el barrio y la comunicación de la zona a nivel de comercios y de los distintos medios de transporte que hay en la zona. El metro de Marqués de Vadillo (línea 5) y a sólo unos pasos, de la línea de la EMT (23, NT15). Descubre esta magnífica propiedad en el corazón del barrio Marqués de Vadillo - Comillas, en el distrito de Carabanchel, Madrid. Con una ubicación privilegiada en la calle principal, este piso de 91 m² ofrece un entorno cómodo y accesible. La vivienda cuenta con tres dormitorios, ideales para familias o para quienes buscan espacio adicional. Su diseño permite grandes posibilidades de distribución, adaptándose a tus necesidades y estilo de vida. El edificio, construido en 1969, mantiene su carácter señorial y dispone de ascensor, facilitando el acceso a todas las plantas. Además, cuenta con servicio de conserje, brindando seguridad y comodidad a sus residentes. El amplio salón y las generosas habitaciones ofrecen un ambiente acogedor y funcional. No pierdas la oportunidad de vivir en una zona con excelentes conexiones y servicios, donde cada detalle está pensado para tu bienestar. Ven a conocer tu futuro hogar.",True,good,False,True,4176.0,True,False,False,False,[],False,False,380000.0,€,flat,"Comillas, Madrid",Piso en calle de Antonio López,,,,,,,,
107880641,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/47/e9/1327106152.webp,,51,en,450000.0,flat,sale,86.0,True,3,2,calle de Valdesangil,Madrid,Madrid,Moncloa,es,Valdezarza,40.4680053,-3.7162296,False,https://www.idealista.com/inmueble/107880641/,"ESTUDIO ANTONIO MACHADO S. L. VENDE PISO A ESTRENAR EN CIUDAD DE LOS POETAS. ¿Buscas un hogar moderno y luminoso en una ubicación inmejorable? Este piso de 86 m2 en entreplanta es ideal para ti y tu familia. Con 3 dormitorios, 2 baños y un salón comedor con cocina abierta al salón, este espacio ofrece comodidad y estilo. Además, la vivienda cuenta con un trastero de 15m2. Dado que actualmente la vivienda SE ESTA REFORMADO, tienes la posibilidad de personalizar los acabados a tu gusto, con entrega prevista de la vivienda terminada para finales de julio de 2025. La finca cuenta con ascensor. Disfruta de aire acondicionado por conductos y calefacción a gas natural. La comunidad de propietarios es de solo 140€ / mes e IBI de 412€ / año. Fantástica oportunidad en una ubicación inmejorable! Te ofrecemos esta excelente vivienda a solo 400 metros de la estación de metro Antonio Machado (línea 7), con acceso directo a las líneas de autobús 127, 132 y N21 a tan solo 300 metros. Además, tendrás el Centro Comercial La Vaguada a solo 2 km, lo que te ofrece una gran variedad de tiendas y servicios. En cuanto a servicios cotidianos, la farmacia se encuentra a menos de 100 metros, lo que te permitirá acceder a todo lo necesario de manera rápida y cómoda. Además, el supermercado Ahorramas está a solo 300 metros, facilitando tus compras diarias. A tan solo 500 metros también tienes los supermercados Unide y BM, lo que te da varias opciones para hacer tus compras de forma práctica. En los alrededores, disfrutarás de una gran oferta educativa y cultural, con colegios, institutos, un centro deportivo y un centro cultural cercanos, cubriendo todas tus necesidades de formación y ocio. Y para disfrutar del aire libre, la Dehesa de la Villa, una preciosa zona verde, se encuentra a menos de 800 metros, ofreciendo un espacio perfecto para paseos, deportes y momentos de relax en la naturaleza. ¡No dejes pasar esta oportunidad! Contáctanos para más información o para agendar una visita. ¡OPORTUNIDAD! Con KÌRON y sus agentes de intermediación financiera podrás encontrar la hipoteca que mejor se adapte a tus necesidades de financiación, para que puedas beneficiarte de los convenios que tiene el grupo Tecnocasa con diferentes entidades bancarias. Con la posibilidad de financiación hasta 100%, asesórate gratis y sin compromiso. Reserva tu visita.",True,good,False,True,5233.0,True,False,False,False,[],False,False,450000.0,€,flat,"Valdezarza, Madrid",Piso en calle de Valdesangil,,,,,,,,
108552905,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/a0/cb/1348268191.webp,FONTARRON,45,4,390000.0,flat,sale,89.0,True,3,1,calle de Arroyo de Fontarrón,Madrid,Madrid,Moratalaz,es,Fontarrón,40.4030024,-3.6509457,False,https://www.idealista.com/inmueble/108552905/,"Agencia inmobiliaria de MADRID - Zona CAMINO DE LOS VINATEROS - AV. MORATALAZ- CLICKHAUS MORATALAZ. C/CAMINO DE LOS VINATEROS 119. CLICKHAUS VENDE. TIPOLOGÍA L9. CON PLAZA DE GARAJE. CALLE DEL ARROYO FONTARRON. EXTERIOR. ¡DISPONIBLE OPORTUNIDAD DE COMPRA! Inmueble situado en una de las mejores zonas de Moratalaz. Se trata de una CUARTA PLANTA CON ASCENSOR. El inmueble consta de 89 metros de superficie construida que se distribuyen de la siguiente manera: - Cocina totalmente equipada con sala de estar y ventanas al exterior (ORIENTACIÓN SUR). - Amplio salón con unas vistas despejadas y cuarto de almacenaje. - Dormitorio principal con armario empotrado. -Dormitorio mediano muy amplio. - Dormitorio pequeño con ventana al exterior. METRO ARTILLEROS A 10 MINUTO. Autobuses 30,32 a escasos metros, muy cerca de las zonas comerciales de la Lonja, fácil acceso a salidas de M30, M40 y A3. ¡NO DUDE EN CONTACTARNOS PARA PODER VISITAR LA VIVIENDA! DATOS DE INTERÉS: Moratalaz es uno de los mejores distritos, de los 21 que conforman la ciudad de Madrid. Está situado hacia el sudeste de la capital y dividido administrativamente en los barrios de Vinateros, Horcajo, Marroquina, Media Legua, Fontarrón y Pavones. Con el parque del retiro, al oeste, separados por la M-30. Moratalaz es un barrio que brilla, por la tranquilidad, la buena comunicación con el centro, y la multitud de zonas verdes (parque Z, la cuña verde de O’Donnell, Jardín de Dionisio Ridruejo). Agencia inmobiliaria de MADRID - Zona CAMINO DE LOS VINATEROS - C/CAMINO DE LOS VINATEROS 119. VALORACIONES GRATUITAS- TRAMITAMOS HERENCIAS - CERTIFICADOS ENEGÉTICOS.",True,good,False,True,4382.0,True,False,True,False,[],False,False,390000.0,€,flat,"Fontarrón, Madrid",Piso en calle de Arroyo de Fontarrón,,True,True,,,,,
108665063,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/11/e1/1351600124.webp,,14,3,277000.0,flat,sale,82.0,True,3,1,CL RAMIRO GOMEZ GARIBAY,Madrid,Alcobendas,Alcobendas Centro,es,,40.5442933,-3.6314972,False,https://www.idealista.com/inmueble/108665063/,"Grupo Milenium pone a la venta en exclusiva vivienda en Centro de Alcobendas, situada en una luminosa tercera planta, SIN ASCENSOR, con excelente orientación,  Dispone de 3 dormitorios, dos de ellos dobles, con armarios empotrados y un baño completo. Amplia cocina recientemente reformada con electrodomésticos incluidos. La vivienda cuenta con bastante reforma, donde destacan: Ventanas PVC Blanco oscilobatiente con cristalería Climalit de 24mm ancho Aire Acondicionado en varias estancias. Caldera Saunier Duval. Puerta Blindada de acceso. Fontanería y Electricidad renovadas. Armarios empotrados de doble cuerpo en dormitorio principal. La vivienda dispone de una amplia terraza acristalada. Cocina con ganancia de tendedero, generando mas espacio en la misma. Para entrar a vivir! La finca se encuentra en buen estado de mantenimiento. Llama y fija tu cita para verlo con nuestro equipo comercial. Disponemos de departamento financiero MHCredit, con posibilidad de el 100% de financiación. 3%+IVA de gestión de agencia no incluidos *Oferta no vinculante, puede contener errores de publicación*.",False,good,False,False,3378.0,True,False,False,False,[],False,False,277000.0,€,flat,"Alcobendas Centro, Alcobendas",Piso en Cl Ramiro Gomez Garibay,,,,,,,,
108766096,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/c5/45/1354502759.webp,,35,5,154900.0,flat,sale,37.0,False,2,1,calle del Espíritu Santo,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4269936,-3.7041915,False,https://www.idealista.com/inmueble/108766096/,"Agencia inmobiliaria de Madrid-Tecnocasa Consulting Estudio Tribunal, vende estupenda vivienda en pleno corazón de Madrid, ubicada en la calle Espíritu Santo. Oportunidad única en pleno Malasaña: acogedora quinta planta sin ascensor, ideal para quienes desean vivir en una de las zonas con más personalidad y vida de Madrid. Rodeada de cultura, comercios con encanto y una oferta gastronómica inigualable, esta vivienda es perfecta tanto como inversión como para disfrutar del estilo de vida más genuino de la capital. La vivienda ofrece dos dormitorios llenos de luz natural, un salón acogedor, una cocina muy luminosa con ventana y un baño cómodo y funcional con plato de ducha. En cuanto a las calidades, la vivienda está equipada con aire acondicionado frío/calor para garantizar confort en todas las estaciones. La entrada se realiza a través de una doble puerta, una principal de madera y otra adicional en el pasillo, lo que proporciona mayor seguridad y privacidad. Además, al estar ubicada en una quinta planta, ofrece tranquilidad y exclusividad dentro del edificio. Esta propiedad se encuentra en una de las zonas más codiciadas de Madrid, un enclave donde la historia se entrelaza armoniosamente con la modernidad cosmopolita de la ciudad. Situada en pleno corazón de Malasaña, próxima a emblemáticas calles como Gran Vía, Fuencarral, San Bernardo y Carranza, esta área destaca por su carácter distintivo y su capacidad para reinventarse sin perder su esencia tradicional. Un entorno ideal para disfrutar de una exquisita oferta gastronómica, descubrir comercios exclusivos o relajarse en sus encantadoras terrazas, disfrutando de la auténtica vida madrileña. Comunicado por las estaciones de TRIBUNAL (L1 y L10), GRAN VÍA (L1 y L5) y CALLAO (L3 y 5), BILBAO (L4 Y L1) SAN BERNARDO (L2 y L4) y con todos los servicios próximos a la vivienda como líneas de autobús, bancos, comercios etc. Una oportunidad exclusiva para vivir en una de las zonas más demandadas y prestigiosas del centro de Madrid.",True,renew,False,False,4186.0,True,False,True,False,[],False,False,154900.0,€,flat,"Malasaña-Universidad, Madrid",Piso en calle del Espíritu Santo,,,,,,,,
108847763,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/90/ef/81/1357538831.webp,3489-02963,52,bj,2600000.0,duplex,sale,310.0,True,5,5,CL BEGONIA,Madrid,La Moraleja,El Soto de la Moraleja,es,,40.5214383,-3.6421135,False,https://www.idealista.com/inmueble/108847763/,"MAGNIFICO DUPLEX EN LA CALLE BEGONIA, los 311 m² de la vivienda, 400 m² de jardín privado y su inmejorable situación a pasos de todos los servicios, supermercado, bancos, restaurantes, etc. hacen que este inmueble sea UNICO EN LA ZONA.  Consta de 4 habitaciones, 5 baños, recibidor, salón, comedor, cocina, zona de servicio 2 plazas de garaje y 2 trasteros. Al acceder a la vivienda nos encontramos con un recibidor que da paso al salón, de grandes dimensiones y dividido en 2 ambientes, y al comedor, todo ello rodeado de grandes ventanales que aportan una gran luminosidad y salida al jardín. En la misma planta se sitúa un aseo de cortesía, habitación de servicio con su baño y la cocina, igualmente con salida directa al jardín En la planta superior encontraras 4 amplias habitaciones y 3 baños. dos de estas habitaciones en suite con su baño integrado, una de ellas, la principal cuenta también con un gran vestidor, las otras dos comparten un amplio baño y todas dan a una terraza que rodea la planta, de las cuales dos tienen salida directa. El jardín privado de 400 m², con césped y gran arbolado da acceso directo a las zonas comunes que cuentan con una cuidada zona ajardinada y gran piscina.  La situación de la vivienda es inmejorable, perfectamente comunicada con transporte privado y público y a pasos de todos los servicios necesarios. Cuenta también con 2 plazas de garaje y 2 trasteros.",False,good,False,True,8387.0,False,False,False,False,[],False,False,2600000.0,€,flat,"El Soto de la Moraleja, La Moraleja",Dúplex en Cl Begonia,,True,True,duplex,,,,
107545485,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/ae/35/1323591625.webp,BHAG-002,28,5,270000.0,flat,sale,74.0,True,2,1,calle Federico García Lorca,Madrid,Collado Villalba,Villalba Estación,es,,40.6264374,-4.004584,False,https://www.idealista.com/inmueble/107545485/,"B-HOME Collado Villalba presenta maravilloso piso en la suertes. ¡Descubre tu nuevo hogar en el corazón de Collado Villalba! Este espectacular piso moderno y funcional te ofrece todo lo que necesitas para disfrutar de una vida cómoda y plena. Con 2 amplias habitaciones y un baño completo, este espacio es perfecto para parejas, familias o incluso como inversión. Imagina relajarte en un luminoso salón, donde la luz natural inunda cada rincón, creando un ambiente acogedor y cálido. La cocina, espaciosa y bien equipada, es ideal para dar rienda suelta a tu creatividad culinaria y compartir momentos inolvidables con tus seres queridos. Además, disfrutarás de la comodidad de las persianas eléctricas, que te permitirán regular la luz a tu antojo con solo pulsar un botón. Ubicado en un quinto piso, el edificio cuenta con ascensor, facilitando el acceso a tu nuevo hogar. No dejes pasar la oportunidad de vivir en este maravilloso piso en Collado Villalba, donde la modernidad y la funcionalidad se unen para ofrecerte el estilo de vida que mereces. ¡Contáctanos para más información y ven a verlo!",False,good,False,True,3649.0,True,False,False,False,[],False,False,270000.0,€,flat,"Villalba Estación, Collado Villalba",Piso en calle Federico García Lorca,,,,,,,,
94625354,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/9b/d6/1053788061.webp,WGI00254,28,1,470000.0,duplex,sale,122.0,True,3,3,Sector Descubridores,Madrid,Tres Cantos,Primera Fase - Nuevo Tres Cantos,es,,40.6122423,-3.7164668,False,https://www.idealista.com/inmueble/94625354/,"WGI INMOBILIARIA VENDE este LUMINOSO y AMPLIO Ático - Dúplex en el corazón de Tres Cantos tras uno de los paseos más concurridas como es la Avenida Colmenar Viejo, a escasos minutos de la estación de Renfe y Centro Comercial Ciudad de Tres Cantos y muy próximo al parque central de este municipio residencial.    Se trata de un dúplex de 122 m2 de superficie construida, distribuido en 2 plantas. La primera planta con una estancia de salón, que tiene espacio para doble ambiente, uno de ellos zona de estar, otra zona de comedor con amplias ventanas lo que le da mucha luminosidad.    La cocina está equipada con los electrodomésticos integrados, cuenta además con mucho espacio de almacenaje. Acceso a terraza-tendedero perfecto para tender o almacenaje.    La vivienda completamente luminosa y con vista exterior, cuenta con 3 habitaciones dos de ellas con AIRE ACONDICIONADO y armarios empotrados en la segunda planta.    Atractivas Zonas verdes que rodean la comunidad.    El Dúplex está dotado de una plaza de garaje y un muy amplio trastero.    La finca se encuentra en el municipio de Tres Cantos, este municipio residencial es uno de los más asentados de la Capital de España, está dotado de gran cantidad de parques donde pasear con la familia, además de tener un parque central con lago propio donde podemos realizar todo tipo de actividades deportivas para liberar el estrés del trabajo. Está dotado de gran cantidad de Polideportivos municipales con todo tipo de instalaciones deportivas y es un entorno con gran cantidad de opciones recreativas para todas las edades.    El municipio tiene 9 colegios públicos repartidos por toda su extensión y 2 colegios concertados y privados gran cantidad de ellos bilingües, siendo uno de ellos de colaboración Norteamericana-española. Tiene, también, 3 institutos y estando a escasos 8 km de la Universidad Autónoma de Madrid nos ofrece una gran variedad de opciones para una completa educación de los más pequeños de la casa.    Acceso directo a las autopista M-607, carretera que une la zona norte de Madrid con el centro de la capital y acceso directo a las carreteras principales de circunvalación de la capital M-30 y M-40, que nos dan acceso a todas las autopistas nacionales principales A-1, A-2,., A-6. Tiene flota de autobuses interurbanos con acceso directo a Plaza Castilla, nudo principal de distribución por la capital y estación de Renfe C-7 (Tres Cantos) con acceso directo a la Puerta del Sol en el centro de Madrid.    WeGet Inmobiliaria pone a su servicio todas las herramientas necesarias para la gestión de compra de esta vivienda, tanto asesoramiento financiero para conseguir su hipoteca en las mejores condiciones posibles, asesoramiento jurídico, fiscal e inmobiliario en la operación.    No dude en ponerse en contacto con nosotros a través de nuestro teléfono a la derecha del anuncio o vía email y le daremos cuanta información necesite para concertar una visita a la vivienda.",False,good,False,True,3852.0,True,False,False,False,[],False,False,470000.0,€,flat,"Primera Fase - Nuevo Tres Cantos, Tres Cantos",Dúplex en Sector Descubridores,,True,True,duplex,,,,
108611046,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/22/1a/1349896008.webp,01,42,11,1200000.0,flat,sale,173.0,True,4,3,"calle del Marqués de Lozoya, 14",Madrid,Madrid,Retiro,es,Estrella,40.417122,-3.6634726,True,https://www.idealista.com/inmueble/108611046/,"Mavericks Inmobiliaria comercializa con carácter de exclusiva esta propiedad en Parque Roma. Se trata de una vivienda con vistas privilegiadas donde usted podrá disfrutar de un entorno residencial y tranquilo.  La distribución es la siguiente: al entrar tenemos un Hall de entrada, que da acceso a un amplio salón-comedor, el cual cuenta con terraza. Tras el Hall, tenemos la cocina, totalmente equipada. Si avanzamos, encontramos 4 dormitorios y 2 baños. La vivienda es totalmente exterior.  La urbanización dispone de portero físico, piscina, jardín, zonas comunes y gimnasio.  La propiedad dispone de una amplia plaza de garaje incluida en el precio y trastero en la propia finca.  Si tiene cualquier duda, no dude en ponerse en contacto con nosotros.",False,good,False,True,6936.0,True,False,False,False,[],False,False,1200000.0,€,flat,"Estrella, Madrid","Piso en calle del Marqués de Lozoya, 14",,True,True,,,,,
108643668,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/03/0a/1350851254.webp,,56,1,899000.0,flat,sale,185.0,False,3,3,calle de Hernani,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4478018,-3.7004815,False,https://www.idealista.com/inmueble/108643668/,"¡OPTIMACASA pone a tu disposición la oportunidad que estabas esperando! Vendemos esta excepcional vivienda, completamente reformada con todo lujo de detalles para que la estrenes tú. Disfruta de un interior de diseño y una terraza de escándalo. Ubicada en una primera planta con ascensor, esta espectacular propiedad cuenta con 185m² perfectamente distribuidos en: ·Gran hall recibidor ·Amplio y moderno salón con cocina americana totalmente equipada con electrodomésticos de última generación, muebles de calidad y encimera porcelánica. Diseñado con todo lujo de detalles como paredes con panelado de madera a medida, suelo de gran formato, e iluminación con candileja. ·Terraza de 50m² proyectada en tres ambientes para dotar a la casa de un gran espacio exterior funcional y polivalente. ·3 dormitorios grandes (2 en suite), todos con cabeceros entelados a medida, mucho espacio de almacenaje, y gran luminosidad.  ·3 baños completos, con plato de ducha, radiador toallero y espejo retroiluminado ·Espaciosa lavandería independiente con lavadora y secadora La vivienda ha sido sometida a una reforma integral, incluyendo nuevas instalaciones de fontanería y electricidad, y materiales de altísima calidad. Está pensada para quienes valoran el diseño, la funcionalidad y los espacios amplios. Lista para entrar a vivir, sin necesidad de hacer absolutamente nada. Situada en uno de los puntos más cotizados de la capital, esta vivienda se encuentra en pleno corazón de Cuatro Caminos, con acceso inmediato a algunos de los núcleos comerciales y financieros más importantes de Madrid: A escasos metros del Centro Comercial El Corte Inglés de Nuevos Ministerios, ideal para tus compras diarias o de lujo, a minutos caminando del distrito de AZCA, el centro neurálgico empresarial de la ciudad, la ubicación ofrece excelente conexión a transporte público y por vías principales de acceso. Muy cerca del Estadio Santiago Bernabéu, enclave emblemático y zona en plena transformación urbana de alto valor añadido Además, la zona cuenta con todos los servicios: supermercados, colegios, centros de salud, gimnasios, restaurantes y una oferta cultural y de ocio en constante crecimiento. Todo esto en un entorno urbano consolidado, seguro y con gran proyección.",False,good,False,True,4859.0,True,False,False,False,[],False,False,899000.0,€,flat,"Cuatro Caminos, Madrid",Piso en calle de Hernani,,,,,,,,
107179539,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/67/ff/1305353403.webp,,27,,3000000.0,chalet,sale,580.0,,4,5,"paseo de los Lagos, 2",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.4162586,-3.8007057,True,https://www.idealista.com/inmueble/107179539/,"Clubhome 360 vende esta magnifica vivienda de esquina con un gran jardín que duplica en dimensiones a una vivienda estándar de la misma urbanización, situándola por tanto como una de las mejores viviendas de la urbanización. El video es de una vivienda similar, pero no de esquina. La planta baja: consta de hall de entrada con baño de visitas, armario gabanero y una sala polivalente.  La vivienda consta de un gran salón-comedor con chimenea y salida al porche y amplísimo jardín, que tiene una parte solada y otra parte con césped natural, donde tumbarse para disfrutar de su maravillosa piscina privada. Cuenta con 4 dormitorios todos en suite, ademas de vestidor el principal y los secundarios terraza. Sótano: cuenta con gran espacio diáfano para salon, sala de juegos, o cualquier otro uso, del mismo modo cuenta co baño de servicio, y garaje para cuatro coches.",False,good,False,,5172.0,True,False,False,False,[],False,False,3000000.0,€,chalet,"La Finca, Pozuelo de Alarcón","Chalet pareado en paseo de los Lagos, 2",,True,True,semidetachedHouse,,,,
107859304,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/75/38/1340176083.webp,KWONE060325JLO,41,3,448000.0,duplex,sale,168.0,True,5,3,calle Cañada Nueva,Madrid,San Lorenzo de El Escorial,Centro - Casco Histórico,es,,40.5948987,-4.1453254,False,https://www.idealista.com/inmueble/107859304/,"Vivienda de lujo, en ático-duplex, con terraza, amplio salón-comedor, cocina independiente, terraza-tendedero, 5 dormitorios, armarios empotrados y mucho más¡ En la planta inferior se distribuye el salón-comedor y un dormitorio, que muy fácilmente se podría integrar con el salón, ya que en la planta superior esta espectacular vivienda tiene otros 4 dormitorios, con 3 baños completos en total. Ubicada en una zona residencial, Urbanización cerrada con piscina, con todo tipo de comercio a su alrededor (supermercado justo al lado, restaurantes, farmacia, centro médico a 300 m, etc. ), muy bien comunicada con la cercana estación de autobuses, que comunica con Madrid cada 15 m y con la cercana estación de tren de El Escorial. Y a un paso del Monte Abantos, donde poder disfrutar libremente de la Naturaleza y el paisaje. Se incluye en el precio una plaza de garaje y 1 trastero, disponible otro trastero contiguo y una segunda plaza de aparcamiento por 22.000 €, situadas ambas en el mismo edificio y comunicadas con la vivienda por los ascensores comunes del inmueble. No se pierda la oportunidad de conocer esta vivienda¡.",False,good,False,True,2667.0,True,False,False,False,[],False,False,448000.0,€,flat,"Centro - Casco Histórico, San Lorenzo de El Escorial",Dúplex en calle Cañada Nueva,,True,True,duplex,,,,
106077175,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/03/33/1271894251.webp,,52,,1145000.0,countryHouse,sale,288.0,,3,2,Montecillo,Madrid,Guadalix de la Sierra,,es,,40.7700786,-3.6345137,False,https://www.idealista.com/inmueble/106077175/,"Chalet con finca rustica. Encantadora vivienda construida dentro de una preciosa finca de recreo. Se trata de una finca ""única y muy exclusiva"", pues se encuentra en un enclave natural privilegiado, en plena naturaleza, rodeada de bosque y también rodeada por el pantano de Guadalix-Pedrezuela. Posicionada en alto, cuenta con vistas despejadas al horizonte por todo su contorno, con bonitas postales de puestas de sol, tanto al amanecer por la Sierra de Ayllón, como al atardecer por la Sierra de Guadarrama. A nivel practico y logístico, tanto la finca como la vivienda, están muy dotadas con diferentes equipamientos y comodidades, todo muy bien pensado estratégicamente, además de materializado con mucha calidad, y sobre todo logrando la plena autonomía (calefacción cerrada con caldera de leña integrada en toda la casa). El inmueble cuneta con toda su documentación en regla y tiene cartilla ganadera vigente, Además, opcionalmente se puede contar con una finca de 40.000 m2, destinada a pastoreo, que se encuentra anexa y lindera por un lateral.",False,good,False,,3976.0,True,False,False,False,[],False,False,1145000.0,€,countryHouse,Guadalix de la Sierra,Finca rústica en Montecillo,,,,countryHouse,,,,
108680718,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/dc/68/1351949535.webp,,23,bj,140000.0,flat,sale,42.0,True,2,1,paseo de Alberto Palacios,Madrid,Madrid,Villaverde,es,Villaverde Alto,40.3432808,-3.7142374,False,https://www.idealista.com/inmueble/108680718/,"ESPECIAL INVERSORES. INMUEBLE ALQUILADO. Villaverde (Madrid). El inmueble se transmite en rentabilidad con contrato de alquiler en vigor y al corriente de todo tipo de gastos e impuestos. Se trata de un local reconvertido en vivienda, completamente legalizado. Dispone de 42 m2 y cuenta con 2 dormitorios, 1 baño. Totalmente nuevo. La ubicación del inmueble es inmejorable, en una zona tranquila y consolidada, con todo tipo de servicios en sus alrededores: comercios, colegios, parques, zonas deportivas, supermercados. Se encuentra a 5 minutos caminando de la estación de metro Villaverde Alto. Consigue rentabilidad desde el primer día y olvídate de costosas reformas y búsqueda de inquilinos fiables, este piso ya viene con ellos. Invierte en una de las zonas con mayor demanda de la capital. Alquiler Garantizado con seguro de impago. Renta mensual: 980 euros. Contrato alquiler: sept 2024.",False,good,False,True,3333.0,True,False,False,False,[],False,False,140000.0,€,flat,"Villaverde Alto, Madrid",Piso en paseo de Alberto Palacios,,,,,,,,
