propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
98693423,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/c8/6a/1351439434.webp,8,bj,140000.0,studio,sale,19.0,False,0,1,"calle del Amparo, 50",Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4087942,-3.7025137,True,https://www.idealista.com/inmueble/98693423/,"SERVIFINCAS Arganzuela te ofrece oportunidad única en rentabilidad! Este encantador estudio en venta te ofrece una inversión segura y rentable, ubicado a solo unos pasos de la vibrante Plaza de Lavapiés. Desde 2021, cuenta con un inquilino solvente y buen pagador, garantizando ingresos estables desde el primer día. Imagina vivir o invertir en un espacio compacto y funcional, que combina comodidad y estilo: un salón dormitorio con cocina americana, perfecto para aprovechar cada metro cuadrado, y un baño con ducha para tu confort. Además, el agua caliente se suministra mediante un termo eléctrico, asegurando eficiencia y ahorro. Situado en un edificio de 5 alturas con solo 7 vecinos por planta, este estudio te ofrece tranquilidad y privacidad en una de las zonas más dinámicas de Madrid. ¡No dejes pasar esta oportunidad de inversión o de vivir en un barrio con mucho carácter y vida!",False,good,False,False,7368.0,False,False,False,False,[],False,False,140000.0,€,,,,flat,"Lavapiés-Embajadores, Madrid","Estudio en calle del Amparo, 50",243v1183,studio,,,
108628539,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/b0/12/1350403064.webp,21,bj,223000.0,flat,sale,50.0,False,1,1,paseo de Delicias,Madrid,Madrid,Arganzuela,es,Legazpi,40.3875923,-3.6875801,False,https://www.idealista.com/inmueble/108628539/,"OPORTUNIDAD- DM- Servicios Inmobiliarios ofrece en exclusiva preciosa vivienda de 50 m² construidos 33 m² útiles, en la planta baja del edificio; en Paseo de las Delicias (Zona Legazpi). Una oportunidad única para invertir o disfrutar de un hogar acogedor en una de las mejores zonas de Madrid. La vivienda dispone de una habitación con armario empotrado, Salón-comedor cómodo y funcional, ideal para relajarse y disfrutar del día a día. Cocina independiente; equipada con electrodomésticos, Baño completo con plato de ducha. Vivienda para entrar a vivir: suelos de tarima flotante, ventanas de climalit y puertas de madera, cuenta con aire acondicionado bomba frio y calor y calefacción eléctrica. Piso acogedor, con excelente distribución que aprovecha al máximo el espacio. Edificio en buen estado, con ascensor. El piso está en una de las zonas más demandadas de Madrid, a escasos pasos del metro Legazpi (Línea 3 y 6) y líneas de autobuses: ) cerca de supermercados, tiendas, restaurantes y zonas de ocio. A pocos minutos del Matadero Parque Madrid Río, parque Tierno Galván y el centro de la ciudad. Ideal para inversores o particulares que buscan un piso listo para entrar a vivir. ¡No dejes pasar esta oportunidad! Contáctanos para más información o concertar una visita.",True,good,False,True,4460.0,False,False,False,False,[],False,False,223000.0,€,,,,flat,"Legazpi, Madrid",Piso en paseo de Delicias,DMPD033,,,,
108760190,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/e1/cb/1354331570.webp,6,3,199000.0,flat,sale,61.0,True,3,1,CL FELIPE CASTRO,Madrid,Madrid,Usera,es,Pradolongo,40.3849614,-3.707807,False,https://www.idealista.com/inmueble/108760190/,"¡Descubre esta exclusiva vivienda en Usera! Este piso de 61 metros cuadrados es una oportunidad única para quienes buscan un hogar con gran potencial. Con tres habitaciones amplias, un acogedor salón y un baño funcional, este espacio ofrece la base perfecta para crear el hogar de tus sueños. Aunque necesita reforma, la buena iluminación y ventilación garantizan un ambiente agradable y cómodo. Ubicado a solo 5 minutos de un supermercado chino y cerca de una farmacia, la ubicación es ideal para disfrutar de todas las comodidades del día a día. La comunidad es asequible, con solo 50 euros al mes, y el IBI ronda los 200 euros anuales. Además, cuenta con una terraza y un balcón que invitan a disfrutar del aire libre. Este piso en tercera planta, SIN ascensor, es una opción atractiva para quienes buscan un lugar con carácter y la posibilidad de personalizarlo a su gusto. No dejes pasar esta oportunidad y ven a visitarlo. ¡Tu nuevo hogar te está esperando!",False,renew,False,False,3262.0,False,False,False,False,[],False,False,199000.0,€,,,,flat,"Pradolongo, Madrid",Piso en Cl Felipe Castro,,,,,
108159396,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/34/d6/1335632943.webp,26,bj,1315000.0,flat,sale,278.0,True,2,3,camino Viejo del Cura,Madrid,La Moraleja,Encinar de los Reyes,es,,40.5054232,-3.6263326,False,https://www.idealista.com/inmueble/108159396/,"MORALEJA INVESTMENTS presenta este estupendo bajo de 173 m² con jardín y piscina privada en una de las urbanizaciones más solicitadas del encinar de los Reyes. Desde el amplio recibidor se distribuyen las diferentes estancias del piso, por un lado, tenemos un amplio salón-comedor con chimenea con salida al porche cerrado que da su paso al jardín y la piscina. Por otro lado, tenemos la cocina equipada con todos los electrodomésticos de marca Gaggeneau, y lavadero independiente. En la zona de descanso hay dos dormitorios en suite, el principal además tiene un amplio vestidor. Aseo de cortesía. Calefacción por suelo radiante y aire acondicionado canalizado. Dos plazas de parking y trastero Seguridad 24 horas Piscina, zonas, ajardinadas, parque infantil, y pista de pádel.",True,good,False,True,4730.0,False,False,False,False,[],False,False,1315000.0,€,True,True,,flat,"Encinar de los Reyes, La Moraleja",Piso en camino Viejo del Cura,,,,,
107886823,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/ec/fa/1335733854.webp,11,bj,200000.0,flat,sale,43.0,True,1,1,plaza de Corcubión,Madrid,Madrid,Fuencarral,es,Pilar,40.4755526,-3.706344,False,https://www.idealista.com/inmueble/107886823/,"INMOBILIARIA TECNOCASA BARRIO DEL PILAR LA VAGUADA VENDE IDEAL INVERSION! Vivienda para actualizar, situada junto a C. C La vaguada y metro Barrio del Pilar, compuesta de salón, 1 dormitorio con armario empotrado, 1 cuarto de baño, y cocina.  -NO DEJES ESCAPAR ESTA OPORTUNIDAD- -1 Dormitorio con armario empotrado -1 Baño -Salón-comedor -Videoportero Con todos los servicios. Colegios, supermercados, bancos, farmacias, centro de salud, zonas verdes y C. C la vaguada. Metro Barrio del Pilar (línea 9). Líneas de autobuses 42,132, 134,147, 134 y 49. Fácil acceso a m-30 y m-40 ¡OPORTUNIDAD! con Kíron, nuestro servicio de intermediación financiera, podrás encontrar la hipoteca que mejor se adapte a tus necesidades de financiación, valorando todas las ofertas que ofrecen las entidades bancarias de nuestro país con la posibilidad de financiación hasta 100 x 100. Realízate un estudio financiero gratuito y sin compromiso ¡mas de 30 años de experiencia nos avalan!",False,good,False,True,4651.0,False,False,False,False,[],False,False,200000.0,€,,,,flat,"Pilar, Madrid",Piso en plaza de Corcubión,,,,,
107905395,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/80/4b/1328620973.webp,2,2,140000.0,flat,sale,50.0,True,1,1,calle de Pont de Molins s/n,Madrid,Madrid,Puente de Vallecas,es,Portazgo,40.392536,-3.6440772,True,https://www.idealista.com/inmueble/107905395/,"Se vende casa actualmente alquilada, una excelente oportunidad para quienes buscan una inversión con rentabilidad desde el primer día. La vivienda se distribuye en un salón, cocina, una habitación y un baño. Todos los espacios están bien definidos y se encuentran en buen estado de uso. Su distribución es práctica y se adapta a diferentes perfiles de inquilinos. Al contar ya con inquilinos, la propiedad genera ingresos mensuales estables, lo que permite obtener una rentabilidad inmediata sin necesidad de reformas ni gestiones adicionales. Ideal para inversores que desean una propiedad con retorno asegurado y baja complicación.",False,good,False,False,2800.0,False,False,False,False,[],False,False,140000.0,€,,,,flat,"Portazgo, Madrid",Piso en calle de Pont de Molins s/n,P-25-025,,,,
108026209,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/5a/36/1339256259.webp,72,,669500.0,chalet,sale,223.0,,5,4,Barrio Solagua,Madrid,Leganés,San Nicasio - Campo de Tiro - Solagua,es,Solagua,40.344532,-3.7825177,False,https://www.idealista.com/inmueble/108026209/,"**Chalet Adosado en Venta en Leganés - Solagua** ¡Bienvenido a tu nuevo hogar! Este impresionante chalet adosado, construido en 2009 y reformado con esmero, te ofrece todo lo que necesitas para disfrutar de una vida cómoda y moderna. Con una superficie total de 223 m² distribuidos en cuatro plantas, este inmueble cuenta con 5 dormitorios y 4 baños, ideal para familias que buscan espacio y funcionalidad. La planta de garaje tiene capacidad para dos coches y cuenta con un recibidor, una habitación con vestidor, lavandería y trastero. En la planta a pie de calle, la cocina amueblada y equipada con aire acondicionado se conecta con un amplio salón que da acceso a un encantador patio con piscina privada, perfecto para disfrutar del sol y momentos de relax. Además, hay una habitación con vistas a la piscina y un baño completo.  En la primera planta, encontrarás tres acogedoras habitaciones: dos individuales, una de ellas con balcón y un baño completo que da servicio a estas dos habitaciones y la principal, que incluye un baño en suite, vestidor y balcon con toldos. La segunda planta es un verdadero lujo, ya que cuenta con una buhardilla acondicionada que ofrece un apartamento independiente, ideal para invitados o como espacio de trabajo. Este apartamento incluye cocina, salón con chimenea, baño completo, dormitorio y terraza.  La propiedad también está equipada con paneles solares, toldos motorizados y aire acondicionado, lo que añade un toque de modernidad y eficiencia energética. Ubicada en la tranquila zona de Solagua, a solo 5 minutos del centro de Leganés, tendrás acceso a todos los servicios esenciales: ocio, restauración, centros comerciales, farmacias y supermercados. La comunicación es excelente, con paradas de autobús cercanas y la estación de San Nicasio a solo 10 minutos a pie (Línea 12 de Metrosur). No hay gastos de comunidad, solo pagarás agua, luz y gas. Esta vivienda está reformada y lista para entrar a vivir. ¡No pierdas la oportunidad de hacer de este chalet tu nuevo hogar! La información del anuncio es meramente informativa y no contractual.",False,good,False,,3002.0,False,False,False,False,[],False,False,669500.0,€,True,True,,chalet,"Solagua, Leganés",Chalet adosado,,terracedHouse,698000.0,28500.0,4.0
108491130,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/11/15/1346483353.webp,38,,1280000.0,chalet,sale,671.0,,5,7,Campo Real,Madrid,Campo Real,,es,,40.3346098,-3.3999582,False,https://www.idealista.com/inmueble/108491130/,"Chalet de Lujo a 25 Minutos de Madrid – Exclusividad, Espacio y Elegancia en Cada Rincón Descubra una propiedad excepcional que redefine el concepto de hogar. Este impresionante chalet de más de 700 m² útiles, ubicado en una parcela privada de 2.000 m², se sitúa en una prestigiosa urbanización con vigilancia 24 horas, a tan solo 25 minutos del centro de Madrid. Un enclave privilegiado que combina privacidad, seguridad y todos los servicios necesarios para una vida cómoda y distinguida. Distribución y espacios: Desde el momento en que atraviesa su majestuosa puerta de entrada, se percibe que esta vivienda es sinónimo de lujo. Una imponente escalera de mármol blanco con barandilla de forja da la bienvenida a un interior pensado al detalle. Planta principal: amplio y luminoso salón con chimenea, cocina de diseño con isla central, zona de lavado y plancha, un dormitorio en suite con baño y vestidor, y aseo de cortesía. Planta superior: tres grandes dormitorios, todos ellos con baño completo y vestidor privado, además de una zona abuhardillada ideal como despacho, sala de lectura o espacio de relax. Planta inferior: bodega con luz natural y acceso independiente, gran salón comedor con cocina adicional, gimnasio con jacuzzi, despacho, aseo, dormitorio de servicio con baño, trastero/almacén y dos garajes con puertas automáticas. Calidades que marcan la diferencia: Esta propiedad ha sido construida con materiales de primera calidad que garantizan durabilidad, confort y distinción: Estructura de forjados de hormigón armado Cubierta con aislamiento térmico y acabado en pizarra Muros de ladrillo macizo Suelos de mármol blanco en toda la vivienda Carpintería exterior de aluminio climalit blanco Carpintería interior en madera maciza Baños revestidos en mármol de la India Cada estancia respira elegancia y está diseñada para brindar la máxima comodidad. Los porches exteriores permiten disfrutar de unas vistas espectaculares, perfectas para relajarse o compartir momentos inolvidables. Este chalet no es solo una vivienda, es una declaración de estilo de vida. Exclusividad, amplitud y lujo en una ubicación inmejorable. Una casa donde cada detalle ha sido pensado para quienes exigen lo mejor. ¿Deseas que adapte el texto para un portal inmobiliario o folleto comercial? Puedo ayudarte también con versiones más breves o específicas según el medio.",False,good,False,,1908.0,False,False,False,False,[],False,False,1280000.0,€,,,,chalet,Campo Real,Casa independiente,HA003962020,independantHouse,,,
107304903,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/ee/e0/1335711594.webp,3,2,88000.0,flat,sale,55.0,True,3,1,"calle del Río Orinoco, 34",Madrid,Madrid,Puente de Vallecas,es,Portazgo,40.3847998,-3.6524692,True,https://www.idealista.com/inmueble/107304903/,"******Oportunidad sólo para inversores. El activo se encuentra ocupado sin título legal en vigor: se trata de un alquiler vencido. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor. El Adquirente asumirá (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble. La Propiedad no responderá de/l (i) la solvencia del arrendatario ni de las condiciones del contrato de arrendamiento, (ii) estado de conservación (iii) los vicios vistos y aparentes (iv) la regularización registral o catastral (v) las discrepancias de cabida, que pudieran existir (vi) la responsabilidad en la obtención de la cedula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vii) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior. Si a fecha de venta, la Propiedad hubiese demandado judicialmente al arrendatario, podría el adquirente subrogarse en dicha demanda, no pudiendo reclamar importe alguno a la Propiedad como consecuencia de ello, salvo por los honorarios de abogados y procuradores que hasta la fecha de la transmisión se hubiesen devengado que, en cualquier caso, serán por cuenta de éste. El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado. En consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética. En el caso de que a la Propiedad no le consten depositadas las fianzas o garantías que se constituyeron en el contrato de arrendamiento por no haber sido el arrendador inicial del contrato, el adquirente exonerara a la Propiedad de la entrega de dichas fianzas y/o garantías. El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser expresamente aceptadas por el adquirente en la formalización de la transmisión del Inmueble. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra. [IW].",False,good,False,False,1600.0,False,False,False,False,[],False,False,88000.0,€,,,,flat,"Portazgo, Madrid","Piso en calle del Río Orinoco, 34",ALQ RIO ORINOCO SV,,,,
108814858,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/1f/d2/1355934946.webp,12,3,240000.0,flat,sale,78.0,True,3,1,calle de Cardaño,Madrid,Madrid,Latina,es,Campamento,40.3968223,-3.7717014,False,https://www.idealista.com/inmueble/108814858/,"¡Descubre esta oportunidad de inversión en Colonia Jardín! Esta espectacular vivienda de 78 m² en una de las zonas más demandadas de la capital. Cuenta tres luminosos dormitorios, un acogedor salón, cocina equipada y un baño completo. La orientación Este garantiza sol prácticamente todo el día, creando un ambiente cálido y acogedor. La vivienda se encuentra actualmente arrendada por 693,33€ mensuales, con contrato hasta 2026. Cuenta con seguro de protección de pagos con adelanto de rentas en caso de impago. Ubicada en la tercera planta de un edificio con ascensor construido en 1965, la vivienda se encuentra en excelente estado y cuenta con calefacción a gas natural. La zona ofrece fácil acceso a la A5 y está cerca de las estaciones de metro de Campamento y Colonia Jardín, facilitando tus desplazamientos diarios. Además, la buena disponibilidad de aparcamiento en la zona añade un plus de comodidad. No pierdas la oportunidad de vivir en este encantador piso amueblado y con cocina equipada. ¡Llama ahora y agenda tu visita!",False,good,False,True,3077.0,False,False,False,False,[],False,False,240000.0,€,,,,flat,"Campamento, Madrid",Piso en calle de Cardaño,,,,,
106174502,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/e7/14/1274804068.webp,125,,419900.0,chalet,sale,200.0,,5,3,M-313,Madrid,Morata de Tajuña,,es,,40.2241546,-3.45653,False,https://www.idealista.com/inmueble/106174502/,"¡Descubre el hogar de tus sueños en Morata de Tajuña! Este impresionante chalet pareado te ofrece un estilo de vida inigualable, con 200 m² construidos y una parcela de 1205 m². Al entrar, serás recibido por un precioso jardín que te guiará hacia la entrada de la casa, una vez dentro encontraras un amplio salón con zona de comedor, ideal para disfrutar en familia. La cocina, equipada con electrodomésticos modernos, ofrece vistas a la piscina, creando un ambiente perfecto para inspirar tus habilidades culinarias. En la primera planta, encontrarás cinco habitaciones, destacando una espaciosa suite con vestidor de 7 m². Los dos baños completos aseguran comodidad para toda la familia. El exterior es un paraíso: piscina, zona de barbacoa, columpios y un huerto para los amantes de la naturaleza. Además, cuenta con un garaje cubierto y espacio para aparcar hasta tres coches más. Este chalet, construido en 1980 y en buen estado, combina la tranquilidad del entorno con todas las comodidades modernas. La calefacción de gasoil garantizan confort todo el año. No pierdas la oportunidad de vivir en este oasis con salida directa a la vega. ¡Ven a visitarlo y enamórate! Contamos con un servicio financiero con posibilidad de conseguir el 100% de la hipoteca. Puedes contactar con JCB Servicios inmobiliarios para obtener más información. Recuerda que este anuncio es informativo y puede contener errores. Los precios de venta y los gastos de escrituración están sujetos a impuestos legales.",False,good,False,,2100.0,False,False,False,False,[],False,False,419900.0,€,True,True,,chalet,Morata de Tajuña,Chalet pareado en M-313,,semidetachedHouse,,,
108304517,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/bb/f0/1340119858.webp,25,6,217000.0,flat,sale,75.0,True,3,1,sevilla,Madrid,Fuenlabrada,La Serna,es,,40.2914484,-3.8039807,False,https://www.idealista.com/inmueble/108304517/,"¡Vivienda luminosa y exterior en una de las mejores zonas de Fuenlabrada! Si estás buscando un piso para vivir con todas las comodidades o una oportunidad para invertir en una zona consolidada, ¡esta es tu oportunidad! Ubicada en un edificio rehabilitado, con dos ascensores y rodeado de jardines, esta vivienda destaca por su luminosidad, gracias a su excelente orientación sur y su diseño totalmente exterior. Características principales: 3 habitaciones: una amplia habitación principal y dos individuales muy funcionales. Salón con terraza abierta, ideal para disfrutar del sol y las vistas. Cocina independiente. Baño completo. Suelo de parquet y terrazo, que aporta calidez y durabilidad. Edificio rehabilitado, con zonas comunes en excelente estado. Dos ascensores para mayor comodidad. Entorno y servicios: Zonas verdes y jardines alrededor del edificio. Excelentes vistas despejadas. Muy buena comunicación en transporte público. Próxima a comercios, colegios, centro de salud y todos los servicios esenciales. Tanto si buscas tu primera vivienda como si quieres invertir en una zona con alta demanda de alquiler, esta propiedad es una opción inteligente. � ¡Llámanos o déjanos tus datos y te contactaremos para organizar una visita sin compromiso!",False,renew,False,True,2893.0,False,False,False,False,[],False,False,217000.0,€,,,,flat,"La Serna, Fuenlabrada",Piso en sevilla,FU217,,,,
107109191,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/98/f2/1335638294.webp,3,1,70900.0,flat,sale,50.0,True,3,1,"travesía de Palomeras, 5",Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3897863,-3.6708689,True,https://www.idealista.com/inmueble/107109191/,"NO TE COBRAMOS COMISION. Oportunidad sólo para inversores. El activo se encuentra ocupado por personas sin titulo en vigor, se trata de anteriores dueños. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta situado en Madrid capital, zona de Vallecas. Cuenta con una superficie de 50 m² distribuidos en 3 dormitorios, un baño, salón comedor y cocina. En sus inmediaciones dispone de todo tipo de servicios alrededor. Tiene buena comunicación tanto por transporte público como por transporte privado. [IW].",False,good,False,False,1418.0,False,False,False,False,[],False,False,70900.0,€,,,,flat,"San Diego, Madrid","Piso en travesía de Palomeras, 5",SP PALOMERAS SV,,,,
105736358,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/36/33/bd/1313755681.webp,2,5,89000.0,flat,sale,55.0,True,3,1,"calle De La Cruz, 19",Madrid,Torrejón de Ardoz,Noroeste,es,,40.4610545,-3.4816484,True,https://www.idealista.com/inmueble/105736358/,"***SOLO INVERSORES, PAGO AL CONTADO, PISO CON OCUPANTES SIN JUSTO TITULO, antiguos inquilinos, TE VENDEMOS LA PROPIEDAD Y EL COMPRADOR TIENE QUE CONSEGUIR LA POSESION (LLAVES) PACÍFICAMENTE O POR EL JUZGADO, LO QUE CORRESPONDA. NO HAY COMISION DE AGENCIA Inmueble se encuentra con ocupante sin justo titulo, y sin los suministros debidamente contratados. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros. El Adquirente asumirá (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble. La Propiedad no responderá de/l (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) la responsabilidad en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior. Si a fecha de venta, la Propiedad hubiese demandado judicialmente la ocupación, podría el adquirente subrogarse en dicha demanda, no pudiendo reclamar importe alguno a la Propiedad como consecuencia de ello, salvo por los honorarios de abogados y procuradores que hasta la fecha de la transmisión se hubiesen devengado que, en cualquier caso, serán por cuenta de éste. Si en la fecha de venta, la Propiedad hubiese interpuesto una denuncia penal, que se encontrase en curso, se comunicará al Juzgado la venta, apartándose la Propiedad del procedimiento como acusación particular. Precio. ADO. [IW].",False,renew,False,False,1618.0,False,False,False,False,[],False,False,89000.0,€,,,,flat,"Noroeste, Torrejón de Ardoz","Piso en calle De La Cruz, 19","ALQ, ARG CRUZ",,,,
108325243,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/c9/3d/1340746179.webp,42,1,265000.0,flat,sale,97.0,True,2,2,Casco Urbano,Madrid,Paracuellos de Jarama,Casco Urbano,es,,40.5042594,-3.5290332,False,https://www.idealista.com/inmueble/108325243/,"J. R. - TE OFRECEMOS ESTA ACOGEDORA VIVIENDA, SITUADA EN EL CASCO URBANO DE PARACUELLOS DE JARAMA. La vivienda tiene 97m² distribuidos en dos amplios dormitorios con armarios empotrados, salón, cocina independiente amueblada, dos baños completos (uno en el dormitorio principal). Cuenta con una gran terraza que parte de ella está cerrada, en la que se puede disfrutar tanto del verano como en invierno con armarios para almacenaje. Tiene los suelos de tarima, las paredes lisas, carpineria interior en blanco, calefacción y aire acondicionado persianas automatizadas. Es muy luminosa y tiene una aexcelente situación, con todos los servcios que se necesitan a pie, como comercios, médicos, colegios, transporte público etc.. . Sin ninguna duda te gustará. Llamanos y te informamos.",False,good,False,False,2732.0,False,False,False,False,[],False,False,265000.0,€,,,,flat,"Casco Urbano, Paracuellos de Jarama",Piso,,,,,
85188988,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/ea/2e/1178156836.webp,39,,1500000.0,chalet,sale,420.0,,9,3,Villamanta,Madrid,Villamanta,,es,,40.2966037,-4.1082663,False,https://www.idealista.com/inmueble/85188988/,"MAGNÍFICA FINCA en Villamanta (Madrid). Se compone de 2 viviendas independientes. La primera tiene 300m2 y se distribuye en: hall de entrada, salón independiente de 60m2 con chimenea, cocina totalmente equipada con electrodomésticos, 6 dormitorios dobles y 2 baños completos. Dispone de calefacción. Porche, terraza, barbacoa y piscina. La segunda vivienda de 120m2 (auxiliar de guarda) se distribuye en salón independiente con chimenea, cocina amueblada, 3 dormitorios dobles y baño completo con plato de ducha. Cuenta con 140.000m2 aprox. , con pozos artesanos, luz propia, pista de fútbol, baloncesto, cancha de tiro al plato, coto privado de caza, mirador, terrazas, barbacoa y 2 piscinas. A tan solo 30 mins de Madrid. No cobramos comisión al comprador. Solicite visita sin compromiso.",False,good,False,,3571.0,False,False,False,False,[],False,False,1500000.0,€,True,True,,chalet,Villamanta,Casa independiente,#100,independantHouse,,,
