propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,detailedType.subTypology
108890922,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/e3/c0/1358084237.webp,P00428,32,3,460000.0,flat,sale,83.0,True,3,1,calle de Santa Pola,Madrid,Madrid,Moncloa,es,Casa de Campo,40.4328841,-3.7376113,False,https://www.idealista.com/inmueble/108890922/,"Grupo Inmobiliario Narsan les ofrece este estupendo piso en exclusiva en una de las zonas mas cotizadas de la ciudad. La vivienda se encuentra muy bien conservada totalmente exterior con ascensor y recientemente se rehabilito la fachada con paneles de sato de última generación, aislantes térmico acústicos. Dispone de 3 habitaciones, un salón comedor, una cocina a la cual se le dio la terraza y un cuarto de baño.  Además una de las habitaciones tiene un pequeño balcón. En cuanto a su ubicación, tiene la casa de campo a 50 metros, un polideportivo con dos piscinas, pistas de tenis y pádel, gimnasio y pabellón deportivo.  Hay un colegio y un instituto a dos pasos, supermercados, restaurantes y todos los servicios necesarios. También podrán disfrutar de todo el paseo a lo largo del rio Manzanares y las universidades a 5 minutos y por último acceso directo a la m30.  Autobuses directos a príncipe pio en 5 minutos, Callao en 10/15 y también a atocha. En definitiva vivir casi en el centro de Madrid rodeados de todos los servicios y zonas verdes, todo un lujo en Madrid. Para mas información no duden en contactarnos.",True,good,False,True,5542.0,True,False,False,False,[],False,False,460000.0,€,,,,,,flat,"Casa de Campo, Madrid",Piso en calle de Santa Pola,Destacado,
107238373,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e6/dc/e0/1307088212.webp,,21,,449900.0,chalet,sale,3000.0,,1,1,calle DEL MOLINO,Madrid,Miraflores de la Sierra,,es,,40.8113276,-3.7677948,False,https://www.idealista.com/inmueble/107238373/,"¡Venta en Exclusiva con Hogares Miraflores! ¡OPORTUNIDAD ÚNICA PARA INVERSION!  Venta de 3 Terrenos en Miraflores, te ofrecemos tres terrenos en una de las zonas más cotizadas y estratégicas de Miraflores, con diferentes posibilidades para desarrollos inmobiliarios. Ya sea que busques un proyecto residencial o turístico, estos terrenos te brindan diversas opciones adaptadas a tus necesidades. Terreno 1: Urbanizable - Proyecto de Reconstrucción del Molino Este terreno te ofrece la oportunidad de reconstruir el antiguo molino, con la posibilidad de convertirlo en un hotel o una casa rústica única, perfecta para quienes buscan un proyecto con carácter y estilo en un entorno tranquilo y exclusivo. Su ubicación permite la creación de un espacio de relajación y descanso, ideal para turistas o como residencia de lujo. Terreno 2: Urbanizable - Ideal para Chalet Individual o Varios Adosados Este terreno es perfecto para desarrollar un chalet individual o, si prefieres un proyecto más grande, puedes construir varios adosados de tres plantas, con un total de 300 m2 construidos en conjunto. Aprovecha el espacio para diseñar una moderna urbanización en una de las mejores zonas de Miraflores, con la posibilidad de crear viviendas con amplias áreas y excelente distribución. Terreno 3: Rústico (SE PUEDE METER EN LOS OTROS DOS TERRENOS EN CASO DE QUERER COMPRAR TODO EN CONJUNTO) El tercer terreno es de tipo rústico, con gran potencial para proyectos agrícolas, recreativos o simplemente como un espacio amplio para disfrutar de la naturaleza. Si buscas un lugar tranquilo y alejado del bullicio de la ciudad, este terreno es perfecto para quienes desean desconectar sin perder la cercanía con el centro urbano. Características de los terrenos URBANIZABLES: Servicios básicos disponibles: Con toma de luz en la calle, facilitando la conexión a los servicios para cada proyecto. Ubicación estratégica: Situados en un área tranquila pero con fácil acceso a todos los servicios de Miraflores, incluyendo transporte público, parques, y comercios. Oportunidades de desarrollo: Cada terreno ofrece distintas posibilidades que van desde proyectos turísticos hasta viviendas privadas de alta calidad. ¡No dejes pasar esta oportunidad de inversión en Miraflores! Contáctanos en HOGARES Miraflores para más detalles sobre estos tres terrenos únicos. ¡Tu proyecto te espera! ¡Financiación de hasta el 100%! Consulta nuestras condiciones y comienza a construir tu futuro.",True,good,False,,150.0,True,False,False,False,[],False,False,449900.0,€,,,,,,chalet,Miraflores de la Sierra,Chalet adosado en calle Del Molino,Destacado,terracedHouse
105974073,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/53/6e/1268686855.webp,Z1856,19,2,83000.0,flat,sale,86.0,True,2,1,calle San Isidro,Madrid,Valdemoro,Guardia Civil - Zona Industrial,es,,40.1920218,-3.6768293,False,https://www.idealista.com/inmueble/105974073/,"IDEAL PARA INVERSORES: VENTA DE NUDA PROPIEDAD. Grupo Retiro gestiona la venta de la nuda propiedad de una vivienda valorada en 175.000 euros a cambio de un Pago Único de Capital de 83.000 €. Los usufructuarios, hombre de 70 años y mujer de 71 años, continuarán utilizando el inmueble hasta su fallecimiento. DESCRIPCIÓN DEL INMUEBLE: VIVIENDA EXTERIOR que consta de hall, que da acceso al salón, dos dormitorios, cocina mas tendedero y un baño completo. VIVIENDA: • Estado de conservación: Normal • Calefacción: Individual (Split) • Agua caliente: individual (termo eléctrico). • Aire Acondicionado: Si: Split (dos en el salón y en dormitorio). • VPO: NO. Vivienda libre. EDIFICIO: • Tiene 4 plantas y entreplanta. • Zona común: Zona ajardinada. • Portero: Si (mancomunidad) • Condiciones de accesibilidad: Ascensor: SÍ (1). Acceso al portal: nivel de calle / 5 escalones y salvaescaleras. Acceso a ascensor: directo desde portal / 2 escalones y rampa. • La próxima ITE se realizará después de sustituir el tejado de uralita. TIPO DE RENTA: COMPRAVENTA DE NUDA PROPIEDAD A CAMBIO DE PAGO ÚNICO DE CAPITAL Usted como comprador adquiere la Nuda Propiedad del inmueble a cambio del pago único de una cantidad. Los vendedores se reservan el usufructo vitalicio de la vivienda. Por tanto, al fallecimiento de los usufructuarios, Usted como comprador, pasará a tener la plena disponibilidad de la vivienda, al consolidarse el Uso y Disfrute de la misma con la Nuda Propiedad. Los usufructuarios han solicitado reservarse en la Escritura el derecho a poder arrendar la vivienda. Por supuesto, dicho arrendamiento se ejercerá conforme a unas normas de obligado cumplimiento y estableciendo conforme marca la Ley que el arrendamiento se extinga automáticamente al fallecimiento de los usufructuarios. Los Honorarios Profesionales de Mediación de GRUPO RETIRO y los impuestos asociados a esta operación no están incluidos. Puede ver otras oportunidades pinchando en nuestro LOGO.",False,good,False,True,965.0,False,False,False,False,[],False,False,83000.0,€,86000.0,3000.0,3.0,,,flat,"Guardia Civil - Zona Industrial, Valdemoro",Piso en calle San Isidro,Destacado,
106189431,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/25/e5/70/1275261081.webp,PISO LAVAPIES Y3,24,bj,210000.0,flat,sale,49.0,False,1,1,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4075059,-3.7017931,False,https://www.idealista.com/inmueble/106189431/,"^**^FANTÁSTICO PISO PARA ENTRAR A VIVIR O COMO INVERSIÓN EN PLENO CORAZÓN DE LA CAPITAL DEL REINO^**^  Este acogedor y luminoso piso de aproximadamente 50 m² se encuentra a pocos pasos del metro de Lavapiés, en una ubicación inmejorable. Ideal tanto como inversión rentable o como hogar para entrar a vivir de inmediato. El espacio está cuidadosamente distribuido en una moderna área abierta que integra el salón-comedor con una cocina americana, creando un ambiente diáfano que maximiza la sensación de amplitud. Dispone de un dormitorio equipado con un amplio armario empotrado y un baño completo. El piso cuenta con elegantes suelos de tarima y paredes lisas en blanco, aportando una estética actual y fácil de personalizar. Además, está completamente climatizado, con calefacción, agua caliente y aire acondicionado en la estancia principal, para garantizar tu comodidad en cualquier estación. No dejes pasar esta oportunidad. ¡Ven a visitarlo y te enamorarás! ^**^Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual^**^.",True,good,False,False,4286.0,True,False,False,False,[],False,False,210000.0,€,,,,,,flat,"Lavapiés-Embajadores, Madrid",Piso,Destacado,
104638850,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/47/12/1226975633.webp,,47,1,1290000.0,flat,sale,180.0,True,4,5,Barrio Sol,Madrid,Madrid,Centro,es,Sol,40.4178173,-3.7047314,False,https://www.idealista.com/inmueble/104638850/,"^**^DESCUBRE EL EPITOME DE LUJO Y LA EXCLUSIVIDAD EN EL CORAZON DE MADRID CON ÉSTA ESPECTACULAR PROPIEDAD EN LA ZONA DE SOL-CALLAO, PISO + APARTAMENTO^**^ Si estás buscando una propiedad excepcional en Madrid, déjame presentarte este magnífico piso en la zona de SOL - CALLAO. Con más de 170 metros cuadrados de superficie útil, esta residencia te ofrece una experiencia de vida sin igual. La experiencia de tener un piso de 3 dormitorios en suite, cocina, salón y 4 baños, y contar con un apartamento con entrada independiente, con dormitorio en suite con baño y cocina. Se vende amueblado y equipado, al igual que el apartamento independiente. Permíteme guiarte a través de sus maravillosas características. Este piso totalmente reformado cuenta con tres habitaciones dobles en suite, cada una con su propio baño completo equipado con ducha hidromasaje. Además, todas las habitaciones disponen de zona de estudio, perfecto para aquellos que necesitan un espacio adicional para trabajar o estudiar desde casa. El lujo y la comodidad se entrelazan en cada rincón de esta vivienda. Techos altos y ventanas anti ruidos permiten una abundancia de luz natural, creando un ambiente luminoso y acogedor. La cocina, de estilo americano, está completamente equipada con electrodomésticos modernos y ofrece un espacio ideal para disfrutar de deliciosas comidas en compañía de tus seres queridos. ¿Te preocupa la seguridad y la tecnología? ¡No hay problema! Este piso está equipado con domótica en toda la casa, lo que te permitirá controlar de forma inteligente las persianas y los pulsadores táctiles en cada habitación. Puertas de dormitorios codificadas. Además, cuenta con una instalación interna de internet, para que puedas estar conectado en todo momento. En cuanto a las comodidades adicionales, este edificio histórico cuenta con ascensor, calefacción central y aire acondicionado en todas las estancias. Además, puedes disfrutar de un relajante hidromasaje en cualquier momento gracias a sus baños completos. La propiedad también cuenta con un apartamento completamente independiente, equipado con cocina americana, baño completo y armarios empotrados. ¡Es perfecto tanto para inversión como para alojar a tus invitados! La ubicación no podría ser mejor: a solo un minuto de distancia se encuentra la estación de metro de Callao, lo que te brinda una excelente conexión con el resto de la ciudad. Además, estarás rodeado de autobuses, centros comerciales, centros médicos, colegios, hospitales, supermercados y mucho más. Y al lado de la mítica GRAN VIA y a solo 3 minutos de la PUERTA DEL SOL. Vivir en el corazón de Madrid nunca había sido tan conveniente. Este piso en la zona de Sol es una verdadera joya que no puedes dejar pasar. No pierdas la oportunidad de disfrutar de una vida llena de comodidades y estilo en una de las ciudades más vibrantes de Europa. Contáctanos ahora mismo para obtener más información sobre esta increíble propiedad. ¡No dejes que esta oportunidad única se escape de tus manos! ^**^Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual^**^.",True,good,False,True,7167.0,True,True,False,False,[],False,False,1290000.0,€,,,,,,flat,"Sol, Madrid",Piso,Destacado,
107352812,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/85/53/1310423839.webp,849425,50,,425000.0,chalet,sale,224.0,,4,2,avenida de la Constitución,Madrid,Loeches,,es,,40.3835772,-3.4103849,False,https://www.idealista.com/inmueble/107352812/,"Encantadora casa de 224 m² con garaje y jardín en Loeches Housfy vende esta espectacular vivienda unifamiliar en Loeches, perfecta para quienes buscan espacio, comodidad y un entorno tranquilo para vivir en familia.  Características principales: - Superficie de 224 m² (verificados por la Dirección General del Catastro). - Distribuida en 4 plantas bien diferenciadas. - 4 habitaciones dobles y 2 baños completos. - Todo exterior, muy luminosa y bien ventilada. - Jardín delantero y trasero, perfecto para disfrutar al aire libre. - Sin gastos de comunidad.  Distribución por plantas: Planta principal: - Salón-comedor amplio y luminoso, con espacio para crear ambientes diferenciados. - Cocina office, cómoda y práctica para el día a día. - Baño completo, ideal para visitas o uso diario. Primera planta: - Cuatro habitaciones dobles, perfectas para familias, despachos o zona de invitados. - Segundo baño completo, con buena ventilación natural. Planta superior (buhardilla): - Espaciosa buhardilla diáfana, con múltiples posibilidades: zona de ocio, despacho, sala de juegos o habitación adicional.   Planta baja (sótano): - Amplio garaje con capacidad para varios coches. - Trastero ideal para almacenamiento adicional. - Sala de calderas independiente. - Espacio funcional que también puede destinarse a taller o zona de trabajo.  Calidades y extras: - Calefacción por radiadores. - Carpintería exterior Climalit, que garantiza aislamiento térmico y acústico. - Terraza exterior. - Plaza de garaje incluida. Esta vivienda destaca por su amplitud, su excelente distribución y su ubicación en un entorno tranquilo, ideal para disfrutar en familia. ¡No dejes pasar esta oportunidad! Contacta con nosotros y agenda tu visita. Tu próxima casa te está esperando. El precio de venta no incluye gastos de la compraventa como notaría, registro, impuestos, ni tampoco honorarios agencia. Esta publicación no es vinculante. Consulta siempre la nota simple con Housfy antes de formalizar la compraventa. Sobre nosotros Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922 Para tu seguridad, nunca cobramos honorarios ni reservas de inmuebles en alquiler antes de la firma del contrato de reserva Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy.com.",False,good,False,,1897.0,True,False,False,False,[],False,False,425000.0,€,435000.0,10000.0,2.0,True,True,chalet,Loeches,Chalet en avenida de la Constitución,Destacado,
108391900,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/8b/d4/1342741576.webp,837956,38,,415000.0,flat,sale,105.0,True,2,1,avenida Séptima,Madrid,Madrid,San Blas,es,Rejas,40.4477459,-3.6015282,False,https://www.idealista.com/inmueble/108391900/,"Housfy vende piso San Blas, Madrid, un espacio para disfrutar en tu día a día. Detalles del inmueble: - Planta baja exterior en finca de 2007. - Admirable piso de 105 m2 en Rejas. (Los metros cuadrados están verificados con la Dirección General de Catastro) - Acogedor salón-comedor que te proporcionará el relax diario, un lugar perfecto para descansar en los ratos libres. - Acceso a terraza de 10 m2. -Cocina independiente con todo lo necesario.  - 2 habitaciones y un baño. - Disfruta de la opción de armarios empotrados. - Mobiliario a negociar con el propietario. - Aire acondicionado y calefacción para todas las estaciones del año. - Una puerta blindada para garantizar su seguridad en todo momento. - Un tendedero amplio y patio.  Sobre la ubicación, si escoges este barrio para vivir tendrás todos los servicios esenciales que necesitarás para tu nueva vida. A escasos metros encontramos: centros educativos, centros de salud, parques, equipamientos deportivos y supermercados, farmacias, entre otros. No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños. Sobre nosotros Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922 Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy. com.",False,good,False,True,3952.0,True,True,False,False,[],False,False,415000.0,€,429900.0,14900.0,3.0,True,True,flat,"Rejas, Madrid",Piso en avenida Séptima,Destacado,
108906299,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/69/b9/1358529833.webp,GZG-12042156,13,,299000.0,chalet,sale,155.0,,2,2,Mejorada del Campo,Madrid,Mejorada del Campo,,es,,40.415896,-3.4572185,False,https://www.idealista.com/inmueble/108906299/,"VOhome Torrejón de Ardoz comercializa esta encantadora finca rústica de 1150 m2 ubicada en la tranquila zona de Mejorada del Campo. La casa cuenta con una superficie de 155 m2, esta propiedad combina el encanto del estilo rural con las comodidades modernas. Cuenta con dos dormitorios amplios y luminosos, perfectos para disfrutar de un ambiente acogedor y confortable. Dos baños uno de ellos en suite con ventanas que están equipados con todo lo necesario para tu comodidad diaria La vivienda dispone de una moderna cocina americana, completamente amueblada y equipada, con una espectacular isla ideal para compartir momentos en familia o con amigos.  El interior presenta un acabado en pintura lisa y suelo de tarima, creando un ambiente cálido y elegante. La propiedad es exterior, lo que garantiza una excelente iluminación natural en todas sus estancias. La casa cuenta con puertas blancas de estilo clásico, ventanas climalit que aíslan del ruido y el frío, y aire acondicionado y calefacción de propano para mantener una temperatura agradable en cualquier estación del año. Además tiene placas solares y baterías lo que genera un buena eficiencia energética y consumo.   Dispone de armarios empotrados y puerta blindada para mayor seguridad. En el exterior, podrás disfrutar de un hermoso jardín y una piscina privada con jacuzzi perfectos para relajarte y disfrutar del buen tiempo.  En la planta alta tienes un hermoso solarium para tomar el sol en verano  Esta finca rústica ofrece un estilo de vida tranquilo y cercano a la naturaleza, sin renunciar a las comodidades modernas. Es la opción perfecta para quienes buscan un hogar de ensueño en un entorno privilegiado.  La zona se encuentra a 3 km del centro de Mejorada y cuenta cerca con servicios y transporte público. El pago de esta propiedad debe ser el contado ya que no se puede hipotecar por el tipo de inmueble.  Póngase en contacto con VOhome Propiedades para solicitar una visita o cualquier tipo de información sobre éste o cualquiera de nuestros inmuebles y servicios. Ponemos a su entera disposición el servicio de Departamento Financiero. Dicho departamento le podrá gestionar su hipoteca con las mejores condiciones del mercado, le gestionará la tasación y se encargará de organizar la firma de su operación. Le informamos que contamos con servicios propios y externalizados que se encargan de reformas y decoración. Ellos podrán realizar los presupuestos que necesite sin ningún tipo de compromiso. ¡No dude en llamarnos! También puede contactarnos en nuestra oficina de calle Hospital, 26, al  Le atenderemos con mucho gusto.",False,good,False,,1929.0,False,False,False,False,[],False,False,299000.0,€,,,,,,chalet,Mejorada del Campo,Casa independiente,Destacado,independantHouse
108535945,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/93/23/1354639143.webp,KWONE250602-EMA,19,1,650000.0,flat,sale,110.0,True,3,2,calle de Alfonso VI,Madrid,Madrid,Centro,es,Palacio,40.4136519,-3.7107888,False,https://www.idealista.com/inmueble/108535945/,"¿Te imaginas vivir en una de las zonas más emblemáticas y vibrantes de Madrid? Este hermoso piso reformado, situado en una calle con historia y carácter, a solo unos pasos de la Plaza de la Paja, te ofrece la oportunidad de experimentar la auténtica esencia madrileña desde un hogar lleno de luz, confort y encanto. Está ubicado en la primera planta de un edificio con historia, justo frente al Colegio San Ildefonso y muy cerca de la Plaza de la Paja, en el corazón del centro de Madrid.  La vivienda, completamente reformada, combina elementos modernos con el carácter original del edificio y ofrece un diseño muy bien aprovechado.  El corazón del piso es un espacio abierto y luminoso que integra el salón, el comedor y la cocina con isla central, todo exterior y con vistas a la calle, lo que permite disfrutar de mucha luz natural y del ambiente madrileño desde la comodidad de tu hogar. Los tres balcones ofrecen vistas a la calle, permitiendo que puedas sentirte parte de la vida en la calle sin salir de casa. Además la casa cuenta con tres dormitorios, dos de ellos son dobles y un tercero que puede usarse como despacho, sala de estudio o habitación de invitados. Los dos baños son completos, uno en suite en el dormitorio principal con un concepto abierto y moderno. Además, hay una habitación adicional que funciona como trastero, lavadero o despensa, proporcionando un espacio extra para mantener todo organizado y facilitar tu día a día. Este piso ha sido completamente reformado, combinando elementos modernos con detalles que conservan el carácter del edificio. Cuenta con aire acondicionado y calefacción para garantizar tu confort en cualquier estación del año. La comunidad está bien mantenida y en un vecindario tranquilo y respetuoso.  La zona está rodeada de calles con mucho encanto, mercados tradicionales, restaurantes típicos y una vida cultural muy activa, lo que hace que vivir aquí sea una experiencia única. Además, cuenta con excelentes conexiones de transporte mediante metro y autobús, facilitando tus desplazamientos por toda la ciudad. Es una oportunidad única para quienes buscan vivir en el centro de Madrid en un espacio luminoso, lleno de historia y con mucho carácter. Ideal tanto para vivir como para inversión, dado su ubicación privilegiada y su potencial para alquiler. ¿Te gustaría visitar esta joya en el corazón de Madrid o recibir más información? Estoy aquí para ayudarte y acompañarte en todo el proceso. NO cobramos honorarios al comprador. EMA.",True,good,False,True,5909.0,True,False,True,False,[],False,False,650000.0,€,670000.0,20000.0,3.0,,,flat,"Palacio, Madrid",Piso en calle de Alfonso Vi,Destacado,
108496320,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/d6/e2/1347539647.webp,59407dc8-c23e-480e-8c90-63118b9e6643,40,,495000.0,chalet,sale,175.0,,5,2,Collado Mediano,Madrid,Collado Mediano,,es,,40.6928314,-4.0217483,False,https://www.idealista.com/inmueble/108496320/,"Exclusiva Casa de Piedra en la Sierra de Madrid SIN HONORARIOS AL COMPRADOR. Vivienda de ensueño en un entorno natural único. Esta imponente casa de piedra de dos plantas, situada en la exclusiva Sierra de Madrid, ofrece una combinación perfecta de solidez, encanto tradicional y funcionalidad moderna. Distribución: En la planta baja, la propiedad presenta una amplia zona de día que incluye un luminoso salón, una cocina independiente totalmente equipada y un baño completo, todo diseñado para la comodidad diaria. La planta superior alberga cinco espacios multifuncionales que se adaptan a tus necesidades: •Dos dormitorios amplios, diseñados para ofrecer el máximo confort y privacidad. •Dos despachos o salas de trabajo, ideales para el teletrabajo o como espacios de estudio. •Un vestidor con gran capacidad de almacenamiento. Además, en esta planta se encuentra un segundo baño completo, añadiendo un nivel extra de comodidad. La arquitectura tradicional en piedra se mantiene intacta, creando una atmósfera única, mientras que las grandes ventanas aseguran una abundante luz natural. La vivienda se puede personalizar según tus gustos, lo que te permitirá crear un hogar a medida. Atractivos exteriores: La propiedad se sitúa en una parcela de 1.752 m², rodeada por un entorno natural con árboles autóctonos que proporcionan privacidad y frescura. El extenso jardín privado es un oasis de tranquilidad, ideal para disfrutar del aire libre, crear una zona chill-out, instalar una piscina o incluso cultivar un huerto. Además, la propiedad cuenta con una pista de tenis propia, perfecta para disfrutar en familia o con amigos. Comodidades adicionales: •Aparcamiento para dos vehículos y garaje cerrado para un coche adicional. •Ubicación privilegiada en Collado Mediano, dentro del Parque Nacional de la Sierra de Guadarrama, a tan solo 45 km de Madrid. •Accesos directos a la capital a través de la M-601 (conexión a la AP-6) y la M-607. •Excelente conectividad por autobús y cercanías con aparcamiento gratuito en la estación. Entorno privilegiado: Collado Mediano es el lugar ideal para quienes buscan conexión con la naturaleza sin renunciar a la comodidad de vivir cerca de Madrid. Con acceso fácil a las estaciones de esquí de Navacerrada, Cotos y Valdesquí, y rodeado de lugares emblemáticos como el Valle de la Barranca y el embalse de Santillana, esta propiedad es perfecta para disfrutar de actividades al aire libre durante todo el año. A su vez, la zona cuenta con una oferta cultural, gastronómica y deportiva en localidades cercanas como San Lorenzo de El Escorial, Cercedilla o Moralzarzal. Además, en la misma localidad se encuentran colegios de distintas modalidades y centros comerciales para cubrir todas tus necesidades. ¡Una oportunidad única! No dejes pasar la ocasión de vivir en una de las zonas más exclusivas de la Sierra de Madrid, en una vivienda que combina la tradición, el confort y la modernidad. Contáctanos para más información y concertar una visita. ¡Tu nuevo hogar te espera!",False,good,False,,2829.0,False,False,False,False,[],False,False,495000.0,€,,,,True,True,chalet,Collado Mediano,Casa independiente,Destacado,independantHouse
102403396,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/c5/32/1154513352.webp,NGL,34,,667000.0,chalet,sale,747.0,,8,5,"calle G.Espartales Sur, 3",Madrid,Alcalá de Henares,San Isidro - Los Almendros,es,,40.4851732,-3.3651974,True,https://www.idealista.com/inmueble/102403396/,"PAR Servicios Inmobiliarios vende casa con 8 habitaciones, 5 baños, cocina y salón con chimenea y grandes ventanales distribuida en varias plantas en venta en Alcalá de Henares (Madrid). Se encuentra junto a la vía complutense, en el centro de la localidad, con acceso a todos los servicios básicos: comercios, supermercados, centros educativos, deportivos y de salud, etc. Tiene acceso a varias paradas de autobús y dista solo 600 m de la estación de tren de Alcalá de Henares. Goza de buena comunicación con las carreteras A-2, M-100, M-119 y R-2. ¿Es la casa que tú quieres? Contacta con nosotros.",True,renew,False,,893.0,True,False,False,False,[],False,False,667000.0,€,715000.0,48000.0,7.0,,,chalet,"San Isidro - Los Almendros, Alcalá de Henares","Casa independiente en calle G.Espartales Sur, 3",Destacado,independantHouse
107888891,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/4d/1a/1327378587.webp,W-02ZEK7,62,,950000.0,chalet,sale,511.0,,4,4,Cotos de Monterrey,Madrid,Cotos de Monterrey,,es,,40.7980216,-3.5943973,False,https://www.idealista.com/inmueble/107888891/,"Magnifica propiedad en Cotos de Monterrey Engel & Völkers les presenta esta magnifica propiedad en una de las mejores ubicaciones en la exclusiva urbanización de Cotos de Monterrey. La vivienda cuenta con unos materiales y acabados de primera calidad. Accedemos a la vivienda por un amplio hall desde donde pasamos a la cocina, a las escaleras de la vivienda, al salor comedor, un aseo completo y un despacho. En la planta superior tenemos otras dos habitaciones dobles, otro aseo completo y la habitacion principal con un aseo complet y jaccuzi ademas de un gran vestidor y con acceso directo a una terraza por grandes ventanales. Todas las habitaciones disponen de radiadores alimentados por una caldera de gasoil. Bajando a la planta sotano accedemos a un garaje con capacidad para 3 o 4 vehículos así como a la zona de lavandería, un gimnasio, una habitación de servicio y un trastero. Exteriormente contamos con una piscina salada, una zona de relax, barbacoa y un frondoso jardin que nos hará pasar tardes inigualables con unas estraordinarias vistas del macizo central (Maliciosa, bola del mundo, Cabeza del hierro y Pico de la Miel). Una de las mejores viviendas de toda la urbanizacion. Situada en el km49 de la A1 se encuentra la urbanización de Cotos de Monterrey. Con vigilancia las 24 horas y todos los servicios, medico, farmacia, un centro comercial, tres grandes piscinas comunes, un polideportivo, pistas de padel, tenis, una biblioteca, una oficina del ayuntamiento, para realizar gestiones sin tener que desplazarse, un puesto de la policia municipal permanente e incluso un anfiteatro que se utiliza de cine al aire libre en los meses de verano. Lanzaderas directas a Venturada constantemente y autobus desde el pueblo a Madrid y a los colegios e institutos de la zona. A tan solo 30 minutos del centro de Madrid y a 20 minutos del aeropuerto de Barajas.",True,good,False,,1859.0,False,False,True,False,[],False,False,950000.0,€,,,,True,True,chalet,Cotos de Monterrey,Casa independiente,Destacado,independantHouse
