propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice
108735208,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/7e/c8/1353600959.webp,,39,4,215000.0,flat,sale,60.0,True,3,1,calle de la Encomienda de Palacios,Madrid,Madrid,Moratalaz,es,40.3955186,-3.6349827,False,https://www.idealista.com/inmueble/108735208/,"� ¡OPORTUNIDAD EN MORATALAZ! PISO DE 60 m² EXTERIOR, 3 DORMITORIOS Y TERRACITA ¿Buscas un piso con potencial en una ubicación excelente? ¡Aquí lo tienes! Este inmueble de 60 m², completamente exterior, se encuentra en la Calle Encomienda de Palacios, en una tercera planta sin ascensor, ideal para reformar y adaptarlo a tu gusto. ✨ Distribución actual: 3 dormitorios Salón con balcón exterior Cocina independiente Baño completo La sala es amplia y permite integrar una cocina americana si se desea. � Ubicación top en Moratalaz – Encomienda de Palacios: A 1 minuto de la parada de bus (líneas 20 y 8) A 5 minutos del intercambiador de Pavones (Metro L9, L1) y trenes (C2, C3, C7) Buses cercanos: 20, 142, 144, 63, E4, N8 Paradas clave: “Encomienda de Palacios – Valdebernardo” a 3 min y “Fuente Carrantona – Encomienda de Palacios” a 8 min � Zona con todos los servicios: Supermercados, farmacias, centros de salud, colegios (Antonio Gil Alberdi, Los Tilos…) A pie del Parque Rodríguez Sahagún / Fontarrón Excelente conexión a la M-40 y salidas rápidas a la A-3 / A-2 – ideal si trabajas fuera de Madrid. � ¿Quieres visitarlo? Escríbeme por WhatsApp al y agenda tu cita cuanto antes. ¡No dejes pasar esta oportunidad de invertir o crear tu nuevo hogar con personalidad!",True,renew,False,False,3583.0,False,False,False,False,[],False,False,215000.0,€,flat,"Pavones, Madrid",Piso en calle de la Encomienda de Palacios,Destacado,Pavones,229500.0,14500.0,6.0,,,,
98818827,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/73/b2/54/1024782800.webp,RP1412022104121,34,3,399900.0,penthouse,sale,190.0,True,3,2,Parque Europa - Los Pitufos,Madrid,Pinto,Parque Europa - Los Pitufos,es,40.245491,-3.6987583,False,https://www.idealista.com/inmueble/98818827/,"Grupo inmobiliario y financiero Redpiso, ofrece inmueble situado en el municipio de Pinto, a 20 minutos de Madrid. Se caracteriza por su tranquilidad, ofreciendo espacios abiertos, diversas opciones culturales y rodeado de parques, destacando El Parque Municipal donde actualmente se desarrollan la mayoría de las actividades del municipio. Bien comunicado con línea de Renfe, autobuses y varias entradas y salidas a la A4.  Situado en pleno centro del pueblo, junto al parque del Egido, en un edificio con ascensor y pocos vecinos, destacando la comodidad de disponer a pocos metros de todos los servicios esenciales.  Este magnífico Ático consta de 190 metros construidos La vivienda se distribuye en: Amplio recibidor, cocina amueblada con acceso a terraza de 20m2, salón-comedor de 37m2 con terraza de 4m2, distribuidor con acceso a la tercera terraza de 20m2, cuarto de baño completo con bañera, dos dormitorios dobles de 16m2 y gran dormitorio principal con vestidor y cuarto de baño completo con ducha.  Plaza de garaje y trastero en el propio edificio CALIDADES: Carpintería interior Roble. Carpintería exterior climalít, velux con persianas eléctricas y sensor de lluvia. Paredes lisas, suelos gres. Aire Acondicionado frío calor en salón y dormitorios. Calefacción de gas natural individual.  No deje de visitarlo sin compromiso.  PRECIO 399.900€. Ponemos a su disposición a nuestro departamento financiero DCREDIT, con asesoramientos totalmente gratuitos y así poder conseguir las mejores hipotecas del mercado.  Dispone de otras viviendas con las mismas características en la zona. Pase a informarse por nuestras oficinas. No deje de consultar nuestra VALORACON ONLINE en un solo clic.",False,good,False,True,2105.0,True,False,True,False,[],False,False,399900.0,€,flat,"Parque Europa - Los Pitufos, Pinto",Ático,Destacado,,,,,penthouse,True,True,
108885368,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/1e/1f/1357923918.webp,RP032025140375,25,3,470000.0,flat,sale,92.0,True,4,2,Barrio Quintana,Madrid,Madrid,Ciudad Lineal,es,40.4350098,-3.64677,False,https://www.idealista.com/inmueble/108885368/,"Se vende fantástico piso situado en el barrio de Quintana. Con 92 m² construidos y completamente exterior, esta vivienda destaca por su excelente distribución, luminosidad y privacidad, al encontrarse en una finca con solo una vivienda por planta y sin ascensor. El piso ha sido reformado con materiales de calidad y un diseño moderno, por lo que está listo para entrar a vivir. Distribuido de forma muy práctica, el inmueble dispone de cuatro dormitorios de buen tamaño. Los dos baños han sido actualizados con un diseño contemporáneo y materiales de calidad, aportando comodidad y estilo. Una de las características más singulares de este piso es que cuenta con dos cocinas independientes. El salón-comedor es especialmente amplio y muy luminoso, con ventanales que aportan luz natural durante todo el día y crean un ambiente cálido y acogedor. La vivienda incluye también una terraza privada, perfecta para disfrutar del aire libre y relajarse al final del día. Ubicado en una zona residencial muy bien comunicada, rodeada de comercios, servicios, colegios, transporte público y zonas verdes, este piso combina espacio, luz, confort y una ubicación privilegiada en el distrito de Ciudad Lineal.",False,good,False,False,5109.0,False,False,False,False,[],False,False,470000.0,€,flat,"Quintana, Madrid",Piso,Destacado,Quintana,,,,,,,
108786052,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/55/b3/1355073675.webp,,22,3,299000.0,studio,sale,39.0,False,0,1,calle de los Cabestreros,Madrid,Madrid,Centro,es,40.4093327,-3.7055219,False,https://www.idealista.com/inmueble/108786052/,"**Estudio en pleno corazón de Madrid - ¡Tu nuevo hogar te espera! ** Descubre este encantador estudio situado en el vibrante centro de Madrid, ideal para aquellos que buscan comodidad y estilo de vida urbano. Con 39 m² construidos, este espacio cuenta con un salón y comedor integrados, creando un ambiente acogedor y funcional. La habitación, dentro de la misma estancia, ofrece privacidad sin sacrificar la luminosidad que aportan las siete ventanas que dan a un tranquilo patio interior. Ubicado en la tercera planta de un edificio con ascensor, disfrutarás de la tranquilidad sin el ruido del exterior. La cercanía a Tirso de Molina y el fácil acceso a Renfe bajando la calle Embajadores hacen que moverte por la ciudad sea un placer. Además, estarás rodeado de opciones de ocio y cultura, perfectas para disfrutar de todo lo que Madrid tiene para ofrecer. Este estudio, construido en 1900 y en buen estado, cuenta con calefacción a gas natural y un baño completo, así como un vestidor que maximiza el espacio. No pierdas la oportunidad de vivir en un lugar donde la modernidad se encuentra con la historia. ¡Ven a verlo y enamórate de tu nuevo hogar!",False,good,False,True,7667.0,False,False,False,False,[],False,False,299000.0,€,flat,"Lavapiés-Embajadores, Madrid",Estudio en calle de los Cabestreros,Destacado,Lavapiés-Embajadores,,,,studio,,,
108735046,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/09/05/1353597991.webp,,19,1,158000.0,flat,sale,82.0,True,3,1,calle Ponce de León,Madrid,Alcalá de Henares,Reyes Católicos,es,40.4765307,-3.3869235,False,https://www.idealista.com/inmueble/108735046/,"Agencia inmobiliaria TECNOCASA de ALCALÁ DE HENARES - REYES CATOLICOS - NUESTRA SEÑORA DE BELEN, vende piso EN BUEN ESTADO, exterior, de 3 dormitorios y 1 baño. El piso dispone de una superficie construida de unos 82m2. Se compone de 3 dormitorios, baño con plato de ducha, amplio salón de dos ambientes con salida a una agradable terraza, la cocina equipada con muebles altos y bajos. Rodeada de zonas ajardinadas, parques infantiles y zonas deportivas. No dudes en venir a verla porque puede ser lo que estas buscando. Además te recordamos que te ayudamos con la financiación de la vivienda gracias a nuestro departamento financiero KIRON. Infórmese en nuestra oficina. MEJOR VERLO. OFICINA DE TECNOCASA NUESTRA SEÑORA DE BELEN.",False,good,False,False,1927.0,False,False,False,False,[],False,False,158000.0,€,flat,"Reyes Católicos, Alcalá de Henares",Piso en calle Ponce de León,Destacado,,,,,,,,
108229439,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/6a/3c/1350417894.webp,S1056,29,7,554900.0,flat,sale,127.0,True,4,3,calle Antonio Romero,Madrid,Madrid,Carabanchel,es,40.3731186,-3.7312753,False,https://www.idealista.com/inmueble/108229439/,"JACQUELINE ÁLVAREZ, SERVICIOS INMOBILIARIOS, Vivir como siempre soñaste... en una urbanización privada con piscina en Carabanchel. Te presentamos un piso que lo tiene todo: amplitud, luz natural, zonas comunes para disfrutar en familia y una ubicación que combina tranquilidad con todos los servicios a un paso. Ubicado en una cuidada urbanización privada en Carabanchel, este hogar ofrece el equilibrio perfecto entre comodidad, estilo y calidad de vida. La vivienda consta de 127m2 construidos, 110 m2 útiles, distribuidos en 4 amplios dormitorios todos con armarios empotrados, 2 baños completos y un aseo, es el espacio ideal para familias que buscan crecer sin renunciar a nada. Disfrutarás de un salón independiente, acogedor y muy luminoso, una cocina amplia donde preparar tus mejores recetas y un dormitorio principal con baño en suite que será tu refugio diario. Y por si fuera poco, la vivienda incluye garaje y trastero. Todo ello en una urbanización con piscina, gimnasio, sauna, jardines y zonas infantiles: un entorno pensado para el bienestar de toda la familia. Vivienda lista para entrar a vivir, con excelentes calidades y acabados: aire acondicionado central, tarima flotante, carpintería de roble, ventanas climalit, armarios empotrados, calefacción individual por gas natural... todo cuidado al detalle. La zona ofrece colegios, centros de salud, supermercados, zonas verdes, centros comerciales y excelente comunicación con el resto de la ciudad. Una casa pensada para disfrutar. Para vivir. Para quedarse. Características de la vivienda: -4 dormitorios dobles, uno de ellos con baño en suite -2 baños completos y un aseo de cortesía -Cocina independiente totalmente equipada -Salón comedor amplio y luminoso -Plaza de garaje y trastero incluidos en el precio Calidades y equipamiento: -Aire acondicionado centralizado por conductos -Calefacción individual por gas natural -Suelo de tarima flotante -Carpintería interior de roble -Ventanas de aluminio con climalit -Armarios empotrados -Puerta blindada y videoportero Urbanización privada con excelentes zonas comunes: -Piscina comunitaria -Gimnasio -Sauna Zonas ajardinadas y áreas infantiles ¿Te imaginas viviendo aquí? Llámanos y ven a descubrirlo. JACQUELINE ALVAREZ, SERVICIOS INMOBILIARIOS, cuenta con su Departamento Financiero, quien tiene acuerdos de colaboración con entidades bancarias, con los mejores tipos de interés del mercado, en algunas ocasiones sin vinculaciones como aperturas de cuenta o seguros y pudiendo conseguir la financiación para los clientes hasta el 100% del valor de la vivienda, (según el perfil del cliente). Trabajamos para conseguir tu vivienda y hacer realidad tus sueños.",False,good,False,True,4369.0,False,False,False,False,[],False,False,554900.0,€,flat,"Abrantes, Madrid",Piso en calle Antonio Romero,Destacado,Abrantes,,,,,True,True,
108515780,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/00/f2/1347214874.webp,,23,,424900.0,chalet,sale,210.0,,5,3,calle Mirador Sierra de Madrid,Madrid,Collado Villalba,Fontenebro - Altavista,es,40.645091,-3.9781491,False,https://www.idealista.com/inmueble/108515780/,"¡HOGARES VENDE EN EXCLUSIVA ESTUPENDO CHALET PAREADO EN COLLADO VILLALBA! Este impresionante chalet se encuentra ubicado en Villalba pueblo, ofreciendo una vista panorámica espectacular de la sierra. Con una superficie total de varias plantas, esta propiedad cuenta con 5 habitaciones amplias y luminosas, 3 baños modernos y una distribución en 4 plantas que garantiza la privacidad y el confort de sus ocupantes. Características destacadas: - 5 habitaciones amplias y luminosas - 3 baños - 4 plantas para una distribución perfecta - Terraza con vistas impresionantes a la sierra - Jardín privado para disfrutar al aire libre - Garaje - Excelentes vistas a la sierra - Reformado Una propiedad ideal para aquellos que buscan un hogar con estilo y comodidad en un entorno natural privilegiado. ¡NO ESPERE MÁS Y CONVIERTA ESTA VIVIENDA EN SU NUEVO HOGAR! Para obtener más información o programar una visita, contáctenos o visite nuestra página web. Nuestro equipo estará encantado de ayudarle y mostrarle todas las ventajas y comodidades que esta propiedad tiene para ofrecer. ¡FINANCIACIÓN L 100% Y ESTUDIO FINANCIERO GRATUITO Y SIN COMPROMISO!",False,good,False,,2023.0,False,False,False,False,[],False,False,424900.0,€,chalet,"Fontenebro - Altavista, Collado Villalba",Chalet pareado en calle Mirador Sierra de Madrid,Destacado,,,,,semidetachedHouse,True,True,
108499150,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/1b/74/1346724922.webp,,26,2,228000.0,flat,sale,83.0,True,4,1,paseo de Alberto Palacios,Madrid,Madrid,Villaverde,es,40.346487,-3.7114102,False,https://www.idealista.com/inmueble/108499150/,"Agencia inmobiliaria de MADRID - Zona VILLAVERDE ALTO – PASEO ALBERTO PALACIOS Tecnocasa. VENDE EN EXCLUSIVA, espectacular piso de 83 m², EXCELENTE ESTADO PARA ENTRAR A VIVIR, EN LA MEJOR UBICACION DEL BARRIO. Con CUATRO dormitorios, dos dobles y dos individuales, salon muy amplio y aluminoso con salida a la terraza exterioir, cocina americana (NUEVA) DEL 2024, baño reformado con plato de ducha y ventana. Toda la fontaneria y la instalacion electrica es nueva, suelo de tarima flotante, paredes y techos lisos y recien pintado, este espacio se adapta a tus necesidades, ya sea para una familia o como inversión. La cocina, completamente equipada y amueblada, te invita a preparar deliciosas comidas y disfrutar de momentos inolvidables. El salón-comedor es un lugar ideal para relajarse y compartir con amigos, gracias a su abundante luz natural. Gracias a su orientacien, el piso no es nada caloroso y aporta funcionalidad y frescura. Además, vivir aquí significa disfrutar de la cercanía a múltiples paradas de autobús (130, 22, 86, 131, 79) y la estación de 'Villaverde Alto', metro y Cercanías, tambien muy cerca de la estacion de cercanias 'Puente Alcocer' facilitando tus desplazamientos por la ciudad. Ubicado en el corazon del barrio, no dejes pasar la oportunidad de vivir en un entorno bien comunicado y con todas las comodidades a tu alcance. ¡Ven a visitarlo y enamórate de tu nuevo hogar! NO PIERDA LA OPORTUNIDAD DE VISITARLO! Para más información contacte con nosotros sin ningún tipo de compromiso, ya sea por teléfono o en nuestra oficina ubicada en PASEO ALBERTO PALACIOS 19 LOCAL 1 y concierte una visita en la que además de conocer el inmueble, le informaremos de las condiciones de financiación actuales de uno de nuestros asesores financieros KIRON. t.",False,good,False,False,2747.0,False,False,False,False,[],False,False,228000.0,€,flat,"Villaverde Alto, Madrid",Piso en paseo de Alberto Palacios,Destacado,Villaverde Alto,239000.0,11000.0,5.0,,,,
108617272,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/02/72/1350072666.webp,15444,21,,175000.0,chalet,sale,64.0,,2,1,Centro,Madrid,Arganda,Centro,es,40.3055996,-3.4448848,False,https://www.idealista.com/inmueble/108617272/,"Casa en venta en el centro de Arganda del Rey. ¡Ubicación privilegiada! Vivienda ideal para quienes buscan independencia sin gastos de comunidad y la posibilidad de reformar a su gusto. � Superficie construida de 64 m² y 44 m² útiles, distribuidos en dos plantas • Planta baja con salón, cocina independiente, baño completo y sala multiusos. • Planta superior con dos amplias habitaciones, una de ellas con salida a la terraza de unos 14 metros aproximadamente, ideal para disfrutar del exterior. �️ Características generales: • Fachada reformada en monocapa • Suelos de terrazo • Puertas de sapeli • Vivienda para actualizar. � Perfecta como proyecto de reforma, con gran potencial en una zona céntrica con todos los servicios al alcance. � Contacta para más información o concertar una visita. *Certificación Energética: ""E"" *Impuestos y gastos NO INCLUIDOS: ITP o IVA, notaría, registro, gestoría, tasación, etc.",False,renew,False,,2734.0,False,False,False,True,[],False,False,175000.0,€,chalet,"Centro, Arganda",Chalet adosado,Destacado,,,,,terracedHouse,,,
107831130,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/5f/61/1325633975.webp,9466 - SORAYA,23,1,296000.0,flat,sale,41.0,True,1,1,calle de Medina de Pomar,Madrid,Madrid,Barajas,es,40.4506397,-3.5834667,False,https://www.idealista.com/inmueble/107831130/,"Oportunidad en Barajas! Piso perfecto para vivir o invertir Precio: 278.000 € Superficie: 41 m² Ubicación: Barajas, cerca del aeropuerto Este acogedor y moderno piso de 41 m² está diseñado para aprovechar al máximo cada espacio, ofreciendo una distribución funcional y organizada. Ideal para personal de aviación, viajeros frecuentes o inversores que buscan una propiedad con gran rentabilidad en una zona de alta demanda y gran expansión.  Ubicado en Barajas, a pocos minutos del aeropuerto Adolfo Suárez Madrid-Barajas, con excelente conexión a transporte público, comercios y todos los servicios. Un pueblo precioso que consta de campo, zonas verdes, colegios, supermercados y muchísimos negocios locales.  El piso consta de HILO RADIANTE, perfecto para el invierno. Es un piso precioso EXTERIOR.  Características destacadas: Espacios optimizados para mayor confort Ubicación estratégica cerca del aeropuerto Excelente oportunidad de inversión ¡No dejes pasar esta oportunidad! Contacta para más información o una visita. Comunicación inmejorable. Consta de CERCANÍA. Metro línea 8 y autobuses 115. Disponemos de las llaves de la propiedad. Puedes ponerte en contacto para consultar la disponibilidad de las visitas. Negociación flexible y con la propiedad. Utande Real Estate es una sociedad de inversión inmobiliaria nacional e internacional. Colaboramos con más de 1.500 agencias inmobiliarias en todo el mundo. Te asesoramos jurídicamente y te ofrecemos la mayor rentabilidad financiero-fiscal. Este anuncio es solo orientativo y no está sujeto a ningún compromiso establecido. Te ayudamos a conseguir tu HIPOTECA hasta un 100% de la financiación. Te ayudamos a REFORMAR tu vivienda y te enviamos presupuesto en 48h. Atendemos también vía WhatsApp.",False,good,False,False,7220.0,False,False,False,False,[],False,False,296000.0,€,flat,"Aeropuerto, Madrid",Piso en calle de Medina de Pomar,Destacado,Aeropuerto,,,,,,,
108229089,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/73/f0/1337779182.webp,RP852025137986,24,,309000.0,chalet,sale,135.0,,3,2,Coslada Pueblo,Madrid,Coslada,Coslada Pueblo,es,40.4268384,-3.5677499,False,https://www.idealista.com/inmueble/108229089/,"REDPISO COSLADA PUEBLO. Vende EN EXCLUSIVA estupenda casa en Calle Nueva, Coslada. El inmueble consta de 135m2 construidos; se divide en 2 plantas (aunque tienen posibilidad de construir una planta más); la planta baja es un local comercial con posibilidad de cambio de uso a vivienda. La planta superior se compone de 3 dormitorios, salón, cocina, 1 baño y tendedero. Vivienda muy bien comunicada, con fácil acceso a todos los servicios: comerciales, colegios, institutos, centros de salud, centros de ocio, centros deportivos, parques entre otros. A sólo 5 minutos andando de la estación de Metro Barrio del Puerto L7 y Renfe Coslada Central, paradas de autobús: 286; 289; 290, rápido acceso a M40, M21 y M45. Te invitamos a visitarlo, sin compromiso y a preguntar por nuestro Departamento Financiero DCREDIT, conseguimos hasta el 100% de la financiación. El precio no incluye el Impuesto de Transmisiones Patrimoniales (max. 6% sobre el precio de venta o del valor del inmueble que marque la Comunidad de Madrid), ni el equivalente a los honorarios del comprador por la intermediación inmobiliaria, ni los gastos notariales y/o registrales (según el caso). Si necesita más información no dude en consultarnos. Contáctenos en nuestra Oficina de REDPISO en Avenida de la Constitución, 70, Coslada, Madrid. Tlf.",False,renew,False,,2289.0,True,False,False,False,[],False,False,309000.0,€,chalet,"Coslada Pueblo, Coslada",Casa independiente,Destacado,,,,,independantHouse,,,
108501803,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/e7/d4/1346786244.webp,RP2362025138942,20,4,172000.0,flat,sale,63.0,True,2,1,Getafe Centro,Madrid,Getafe,Getafe Centro,es,40.3073871,-3.729153,False,https://www.idealista.com/inmueble/108501803/,"Con mucho amor y un poquito de imaginación esta vivienda puede convertirse en el hogar que siempre soñaste. Ubicación inmejorable, en una pequeña calle muy tranquila cerca de calles principales de Getafe como la calle Madrid y la calle General Palacios, además está a 7 minutos andando de la parada de cercanias Getafe Central.  Con miles de posibilidades de adaptarla a tu gusto y necesidades. Dispone de dos dormitorios, salón comedor, baño con plato de ducha y una preciosa cocina. Ideal para parejas o familias pequeñas que están buscando su nuevo hogar. Con una pequeña inversión y un toque moderno, este piso puede quedar espectacular! Anuncio informativo no vinculante, sin validez comercial y sujeto a disponibilidad en la concesión. Este anuncio puede contener errores y el precio indicado puede sufrir variación sin previo aviso.",False,good,False,False,2730.0,True,False,False,False,[],False,False,172000.0,€,flat,"Getafe Centro, Getafe",Piso,Destacado,,,,,,,,
108397673,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/02/13/1342992205.webp,RP782025138582,18,3,299500.0,flat,sale,147.0,True,3,2,Barrio 12 de Octubre-Orcasur,Madrid,Madrid,Usera,es,40.3661918,-3.6985817,False,https://www.idealista.com/inmueble/108397673/,"Ponemos a tu disposición este fantástico piso en una 3ª planta con ascensor.  Sus 95 m2 se distribuyen en 3 dormitorios, salón con terraza, cocina con tendedero y 2 baños, uno de ellos en suite. Suelos de parquet y gres.  Cuenta con Calefacción de Gas Natural individual y aire acondicionado.  También dispone de plaza de garaje. Orcasur es un barrio de Madrid, perteneciente al distrito de Usera.  Limita al norte con el barrio de Almendrales, al oeste con los barrios de Orcasitas y Pradolongo, al este con San Fermín y al sur con el distrito de Villaverde.  El barrio de Orcasur cuenta con las estaciones de metro de Hospital 12 de Octubre y San Fermín-Orcasur (L3) bajo la avenida de Andalucía. Además cuenta con las estaciones de Cercanías de Doce de Octubre y Orcasitas (C-5) en su límite oeste. Por sus calles pasan las líneas de EMT 18, 22, 23, 59, 5, 86, 121 y 123, que comunican al barrio con la Plaza Mayor, Cruce de Villaverde, Legazpi, Villaverde Alto, Estación de Atocha, San Cristóbal, la Plaza Beata, Embajadores, Oporto, Hospital 12 de Octubre, Butarque y Campamento. *En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales / Notaría - Gestoría / Registro / Intermediación inmobiliaria y / o Financiera). *.",False,good,False,False,2037.0,True,False,False,False,[],False,False,299500.0,€,flat,"12 de Octubre-Orcasur, Madrid",Piso,Destacado,12 de Octubre-Orcasur,,,,,True,True,
108455884,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/e6/ed/1345432838.webp,RP472025138715,33,2,239000.0,flat,sale,79.0,True,3,1,Barrio Villaverde Alto,Madrid,Madrid,Villaverde,es,40.3437231,-3.7053189,False,https://www.idealista.com/inmueble/108455884/,"Redpiso Villaverde Alto gestiona la venta de vivienda en segunda planta con ascensor de 79m2, distribuidos en 3 dormitorios, salón con salida a tarraza, cocina y baño.  La vivienda dispone calefacción por tarifa nocturna y agua caliente por termo eléctrico. Suelos de tarima, ventanas de climalit, puertas de pino y puerta principal blindada.  Dispone de Aire acondicionado en el salón y ventilador de techo en dos de los dormitorios.  Se encuentra a 10 minutos de RENFE y metro Villaverde Alto. Al lado de todo tipo de comercios y servicios tales como supermercados, tiendas, bancos, centro de salud, farmacias, parques, institutos y colegios.  A 5 minutos de carreteras como M-30; M-40; M-45; Avenida de Andalucía, carretera de Toledo y centro comercial “Westfield ParqueSur”. ¡Visite sin compromiso! Agencia inscrita en RAIN Nº 000596/20 con lo que os ofrecemos servicio completo de personal formado. Profesionales con más de 20 años de experiencia. Además disponemos de seguro de caución y responsabilidad civil para que su señal esté protegida!",False,good,False,True,3025.0,True,False,True,False,[],False,False,239000.0,€,flat,"Villaverde Alto, Madrid",Piso,Destacado,Villaverde Alto,,,,,,,
108881070,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/94/5d/1357806993.webp,250801-06,8,1,175000.0,flat,sale,55.0,True,2,1,CL ALMONACID,Madrid,Madrid,Puente de Vallecas,es,40.3964101,-3.659829,False,https://www.idealista.com/inmueble/108881070/,"CASAS Y MÁS VENDE magnífica vivienda EN RENTABILIDAD. ¡Oportunidad única en Vallecas!  Este encantador piso reformado de 55 m² es ideal para quienes buscan comodidad y estilo en una de las zonas más consolidadas de Madrid.  Con dos luminosos dormitorios y un baño, este hogar exterior se encuentra en la primera planta de un edificio con ascensor, lo que facilita el acceso.  La orientación este garantiza que la luz natural inunde cada rincón, creando un ambiente acogedor. Ubicado en un barrio con todos los servicios a solo unos pasos, este piso está perfectamente comunicado gracias a la cercanía del metro y una parada de bus a escasos metros.  Actualmente ALQUILADO en 875 euros y con CONTRATO HASTA AGOSTO DEL 2028, representa una excelente inversión, especialmente con la próxima revisión de renta.  Además, cuenta con armarios empotrados, aire acondicionado y calefacción mediante bomba de frío/calor, asegurando el máximo confort durante todo el año. BEGOÑA 663_06_65_70. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual. Gastos e impuestos de la compraventa NO INCLUÍDOS EN EL PRECIO PUBLICADO, (Notaría, ITP, Registro, Gestoría). No dejes pasar esta oportunidad de adquirir un hogar en una ubicación privilegiada. ¡Ven a visitarlo y descubre todo lo que este piso tiene para ofrecerte!",False,good,False,True,3182.0,False,False,False,False,[],False,False,175000.0,€,flat,"Numancia, Madrid",Piso en Cl Almonacid,Destacado,Numancia,,,,,,,
108383110,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/f5/b9/1342471155.webp,LCM37040,40,2,390000.0,flat,sale,105.0,False,2,1,calle San Graciano,Madrid,Madrid,Usera,es,40.3934045,-3.7037416,False,https://www.idealista.com/inmueble/108383110/,"Amplio piso de 105 m2 para actualizar interior en finca con ascensor y conserje junto al C. C. Plaza Río 2. Está distribuido en hall de entrada, salón con acceso a terraza, 2 dormitorios (el principal con espacioso vestidor y el otro con gran armario empotrado), cocina independiente con zona de comedor y baño completo. La vivienda se encuentra para actualizar, pero de igual manera, está en perfectas condiciones de habitabilidad por si no te interesa hacer en principio obras de mejoras. El suministro de agua caliente y calefacción es individual a través de caldera de Gas Natural. Disfruta de Aire Acondicionado con bomba frío/calor en el salón. Excelente ubicación junto al parque Madrid Río y al Centro Comercial Plaza Río 2, con todos los servicios y comercios, zonas verdes y de ocio, al alcance de tu mano y sin molestos desplazamientos. La comunicación es inmejorable, próximo a la estación de Metro Usera, a la futura estación de Metro Comillas y a diferentes líneas de autobús. Fácil acceso a M30, M40, A42 y A4 por lo que el desplazamiento, tanto al centro como al extrarradio de la ciudad, se convierte en cómodo y accesible. Por tanto, si buscas vivir en un lugar tranquilo, con todo tipo de comodidades y además disfrutar de un buen entorno verde, con una cómoda y accesible ubicación, ésta es tu elección sin ninguna duda. Para visitar este piso o para más información, ponte en contacto con nosotros: De lunes a viernes: 10:00h-14:00h y 17:00h-20:30h. Sábados: 10:00h-14:00h. ¡En LA CASA Agency estaremos encantados de atenderte! *Además, si quieres conocer el valor de tu vivienda, contáctanos y te haremos una valoración SIN COMPROMISO y SIN COSTE.",False,good,False,True,3714.0,False,False,False,False,[],False,False,390000.0,€,flat,"Moscardó, Madrid",Piso en calle San Graciano,Destacado,Moscardó,,,,,,,
