propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108340099,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/11/77/1341205215.webp,43,2,320000.0,flat,sale,70.0,True,1,1,calle del Sorgo,Madrid,Madrid,Tetuán,es,Valdeacederas,40.4684134,-3.7064116,False,https://www.idealista.com/inmueble/108340099/,"UN PISO LLENO DE LUZ, LLENO DE ALEGRÍA.  VER VIDEO ADJUNTO.  Aunque el piso actualmente es solo de una habitación, con una sencilla reforma (visada por un arquitecto colegiado) se podría convertir fácilmente en 2 HABITACIONES. ver plano propuesta.  Edificio de excelente construcción con altas calidades. La vivienda dispone de un espectacular salón con dos amplias ventanas que dan vista al parque de Agustín Rodriguez Saagún. Super luminoso. Comedor salón amplio con dos armarios empotrados y con espacio suficiente para muebles grandes. Una vivienda excelente.  Entrada con puerta acorazada. Cocina amueblada junto a la entrada perfecta para evitar tomar espacio a la zona de estar. Con electrodomésticos, Nevera grande, horno y placa extractra con salida de humos. Amplio cuarto de baño. Gran habitación con espacio suficiente para cama de matrimonio y dos armarios uno de ellos empotrado de 60 de profundidad. Con terraza con vistas a otro patio interior tranquilo y también luminoso lo que le da al inmueble la posibilidad de crear una ventilación cruzada muy agradable en los días de verano. El piso dispone de aire acondicionado en todas su estancias, bomba frio-calor.  Además de los 4 armarios que dispone el piso se incluye también un gran trastero de 4.5 m2 y con una formidable altura de 3,57 m. Lo que le otorga a la vivienda una posibilidad de almacenaje excelente.  El edificio dispone de un sistema de placas solares en el tejado que precalienta el agua generando un gran ahorro.  Actualmente el piso está recién pintado y listo tanto para inversores que deseen alquilar rápidamente como para usarlo de vivienda.  Zona excelentemente comunicada por autobuses y metro. calle tranquila.  Precio de venta 320.000.",True,good,False,True,4571.0,True,False,False,False,[],False,False,320000.0,€,flat,,"Valdeacederas, Madrid",Piso en calle del Sorgo,,,,,,,
108261193,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/7d/32/1338813725.webp,4,bj,245000.0,flat,sale,75.0,True,2,1,Barrio Vista Alegre,Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3860125,-3.7467466,False,https://www.idealista.com/inmueble/108261193/,"Te presento esta acogedora y moderna vivienda de 75 m², recientemente reformada y lista para entrar a vivir. Su diseño combina funcionalidad y estilo contemporáneo, ofreciendo un espacio cómodo y bien distribuido, ideal tanto para parejas como para pequeñas familias. La propiedad dispone de dos dormitorios amplios, un baño completo y una cocina totalmente equipada que facilita la vida diaria. El salón, luminoso y acogedor, proporciona un ambiente perfecto para el descanso o la socialización. Además, cuenta con aire acondicionado, lo que garantiza confort durante todo el año. Uno de los valores añadidos de esta vivienda es la posibilidad de adquirir una plaza de garaje, una opción muy apreciada en zonas urbanas consolidadas. Características destacadas: Superficie construida: 75 m² Dos dormitorios Baño completo Cocina equipada Aire acondicionado Reforma reciente Opción a plaza de garaje Edificio clásico bien conservado La vivienda se ubica en un entorno residencial con carácter tradicional, con todos los servicios al alcance: transporte público (metro y autobuses), comercios, centros educativos, sanitarios y zonas verdes. Una excelente opción para quienes buscan tranquilidad sin alejarse de las comodidades de la ciudad.",False,good,False,False,3267.0,False,False,False,False,[],False,False,245000.0,€,flat,,"Vista Alegre, Madrid",Piso,a6355083-ec4a-4bda-adde-a9cc88398156-0,,,,,,
105049184,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/a8/9f/1240152141.webp,24,1,240000.0,duplex,sale,84.0,True,3,2,calle de Francisco Muñoz,Madrid,San Lorenzo de El Escorial,Centro - Casco Histórico,es,,40.5936132,-4.150136,False,https://www.idealista.com/inmueble/105049184/,"GRUPO A-UNO VENDE Piso tipo dúplex, en el centro de San Lorenzo de El Escorial, para inversores con inquilino con excelentes referencias. 80m2 de vivienda, divididos en dos plantas; Planta baja con salón comedor y cocina americana y un aseo. Planta superior tres habitaciones y dos baños, la habitación principal en suite. Orientación Este - Oeste, la vivienda cuenta con muy buenas calidades, suelos de tarima, ventanas de aluminio lacadas con doble cristal de climalit y rotura de puente térmico, armarios empotrados lacados en blanco y miradores en salón, cocina y dormitorio principal. Las habitaciones son muy luminosas y de un buen tamaño. El edificio cuenta con un patio común y una pequeña piscina, además de ascensor que comunica con la planta de garajes. Oportunidad de comprar plaza de garaje a parte. Situada en el centro de San Lorenzo, en una zona residencial a 100m de la plaza del Ayuntamiento, Centro de Salud, Mercado municipal, y todo tipo de comercios. Un lugar ideal para invertir por su alta calidad de vida y su gran oferta cultural, gastronómica, deportiva y un entorno natural único. Actualmente la vivienda se encuentra alquilada con contrato en vigor. Si buscar invertir con un buen inquilino es tu oportunidad. Llámanos y te daremos un cita para realizar una visita, dando contestación a todas tus dudas o preguntas. GRUPO A-UNO Siempre a tu lado.",False,good,False,True,2857.0,True,False,False,False,[],False,False,240000.0,€,flat,duplex,"Centro - Casco Histórico, San Lorenzo de El Escorial",Dúplex en calle de Francisco Muñoz,0384,True,False,18000.0,,,
108318406,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/a3/1e/1340536225.webp,17,4,535000.0,flat,sale,90.0,True,3,2,calle de Riobamba s/n,Madrid,Madrid,San Blas,es,Salvador,40.4408886,-3.6340117,True,https://www.idealista.com/inmueble/108318406/,"**Piso en Venta - Ideal para Tu Nuevo Hogar** Magnífico piso en venta en Pleno Centro de Madrid. Descubre este encantador piso, perfecto para quienes buscan comodidad y calidad de vida. Con una superficie construida de 149 m² y 90 m² útiles, este hogar cuenta con tres amplias y luminosas habitaciones que ofrecen el espacio ideal para el descanso y la privacidad. El salón, grande y acogedor, se convierte en el lugar perfecto para disfrutar momentos en familia o recibir a amigos. La cocina, totalmente equipada, es un sueño para los amantes de la gastronomía. Dos baños completos. Ubicado en la cuarta planta de un edificio con ascensor, este piso ofrece agradables vistas y un fácil acceso a todos los servicios necesarios. Rodeado de parques, supermercados, restaurantes y transporte público, tendrás todo lo que necesitas a tu alcance. Además, incluye una plaza de garaje y un trastero en el mismo edificio lo que añade un gran valor a la propiedad. Este piso está listo para entrar a vivir, lo que significa que solo tienes que traer tus cosas y empezar a disfrutar de tu nuevo hogar. No dejes pasar esta oportunidad única de vivir en una zona tranquila y bien comunicada. ¡Ven a visitarlo y enamórate de tu futuro hogar! PISO DE VPO. HONORARIOS DE GESTIÓN INMOBILIARIA 2,5% MÁS IVA.",False,good,False,True,5944.0,True,False,False,False,[],False,False,535000.0,€,flat,,"Salvador, Madrid",Piso en calle de Riobamba s/n,RioBamba,True,True,,,,
106249915,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/eb/46/1277253356.webp,15,en,140000.0,studio,sale,40.0,True,0,1,"calle de la Sierra de los Filabres, 76",Madrid,Madrid,Puente de Vallecas,es,Numancia,40.3970052,-3.6626228,True,https://www.idealista.com/inmueble/106249915/,"¡ contacta bien por llamada o por whatsapp en el 6 8 5 1 1 2 0 8 3. Descubre este encantador piso de 33 m² en Madrid que combina comodidad y rentabilidad! Situado en una entreplanta con altura de primero y acceso por ascensor, este espacio moderno y funcional te ofrece una excelente oportunidad de inversión con una rentabilidad asegurada. El diseño interior cuenta con una cocina americana completamente equipada, un salón-dormitorio exterior que recibe abundante luz natural y un baño completo con bidet y bañera. Además, disfrutarás de la comodidad de un amplio TRASTERO de 4 m² en el mismo edificio. La calefacción de gas natural garantiza un ambiente acogedor durante todo el año. La ubicación es inmejorable, a solo 4 minutos del metro Nueva Numancia, lo que te asegura una conexión rápida con el resto de la ciudad. Rodeado de supermercados como Alcampo, Día, Ahorramas, Mercadona y Lidl, tendrás todo lo que necesitas al alcance de la mano. Con acceso rápido a la M30, M40 y el aeropuerto, este piso es ideal tanto para vivir como para invertir. ¡No dejes pasar esta oportunidad única en Madrid!",False,good,False,True,3500.0,True,False,False,False,[],False,False,140000.0,€,flat,studio,"Numancia, Madrid","Estudio en calle de la Sierra de los Filabres, 76",,,,,,,
108763799,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/53/8e/1354444940.webp,10,bj,159000.0,studio,sale,60.0,True,0,1,calle Circunvalación,Madrid,Torrejón de Ardoz,Sureste,es,,40.4520592,-3.4537552,False,https://www.idealista.com/inmueble/108763799/,"MQpropiedades vende en exclusiva: Descubre tu nuevo hogar en este espectacular estudio a estrenar! Con una superficie de 60 m² construidos y 50 m² útiles, este espacio ha sido completamente reformado para ofrecerte la máxima comodidad y estilo. Su orientación al sur y este garantiza una luminosidad excepcional durante todo el día, creando un ambiente acogedor y agradable. Los armarios empotrados son perfectos para maximizar el espacio de almacenamiento, mientras que el aire acondicionado asegura un refugio fresco en los días calurosos. Ubicado en un edificio en estado impecable, este estudio cuenta con ascensor y está listo para entrar a vivir. La excelente comunicación, con una parada de autobús a solo 2 minutos, te permitirá desplazarte con facilidad. Además, disfrutarás de zonas ajardinadas y parques cercanos, ideales para pasear o relajarte al aire libre. La zona también ofrece colegios y guarderías, lo que lo convierte en un lugar perfecto para familias. No dejes pasar la oportunidad de vivir en un espacio que combina modernidad y funcionalidad. ¡Ven a visitarlo y enamórate de tu futuro hogar! Desde nuestra agencia ofrecemos un servicio financiero completo, con la posibilidad de gestionar hasta el 100% de la hipoteca, según el perfil del comprador. Para mayor información o gestionar visitas puedes ponerte en contacto en el numero.",True,good,False,True,2650.0,True,False,False,False,[],False,False,159000.0,€,flat,studio,"Sureste, Torrejón de Ardoz",Estudio en calle Circunvalación,,,,,179000.0,20000.0,11.0
108428646,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/a5/5a/1353074616.webp,34,bj,565000.0,flat,sale,140.0,False,4,3,calle de la Torrecilla del Leal,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4091138,-3.6978327,False,https://www.idealista.com/inmueble/108428646/,"A-House les ofrece esta PLANTA BAJA REFORMADA con acceso independiente en la zona de ‘Lavapiés’. La propiedad se encuentra ACTUALMENTE distribuida en TRES PLANTAS con áreas de día y noche. Tanto en la PLANTA DE ACCESO desde la calle como en la PLANTA SUPERIOR nos encontramos con un salón, baño completo, cocina-office y una habitación doble. En la PLANTA INFERIOR nos encontramos un ESTUDIO, con aseo y cocina independiente. Finca REGIA del año 1900, SIN ASCENSOR. Las estaciones de metro de Madrid más cercanas a Embajadores son: Tirso de Molina (L1), Antón Martín (L1) y Estación del Arte (L1), La Latina (L5), Puerta de Toledo (L5), Lavapiés (L3) y Embajadores (L3) Algunas de las líneas de autobuses son: 3, 6, 17, 18, 23, 26, 27, 31, 32, 34, 35, 36, 41, 50, 59, 16, 118, 119, 148, C1, C2, 002, C03. Las líneas nocturnas con paradas en la zona son: N12, N14, N15, N17 y N26. La vida en Embajadores es animada y llena de energía. Sus calles están llenas de tiendas, bares, restaurantes y locales de música en vivo. Vivir en el barrio de Embajadores significa estar en una ubicación conveniente y con una atmósfera vibrante llena de jóvenes profesionales, estudiantes y artistas. Sin embargo, en esta zona encontrará también familias queriendo alquilar o comprar un piso en Madrid Centro. La Plaza de Cascorro es otro punto de referencia importante, donde se encuentra el famoso mercado de El Rastro, que se celebra todos los domingos y festivos. Este mercado al aire libre atrae a miles de visitantes que buscan gangas, antigüedades y artículos de segunda mano. Aproveche esta oportunidad.",True,good,False,True,4036.0,True,False,False,False,[],False,False,565000.0,€,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle de la Torrecilla del Leal,00147MR01,,,,,,
108297969,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/89/41/1345755161.webp,26,en,1120000.0,flat,sale,141.0,True,4,2,calle de Rafael Calvo,Madrid,Madrid,Chamberí,es,Almagro,40.4330793,-3.695781,False,https://www.idealista.com/inmueble/108297969/,"“Si quiere vivir en el elegante barrio de Almagro que destaca por sus mansiones señoriales, embajadas y galerías de arte, una zona exclusiva de la ciudad de Madrid”. Le presentamos esta EXCELENTE vivienda en un edifico representativo, con servicio de portería. Se distribuye en 2 zonas diferenciadas: La zona principal con un hall de entrada, pasillo que lleva a un vestíbulo, cuarto de baño y 4 estancias totalmente exteriores. La zona de servicio con cocina, una amplia estancia, cuarto de baño, trastero y salida a un patio de uso privativo. La altura de sus techos y sus grandes ventanales le otorga sensación de luminosidad y amplitud.  Calefacción central, agua caliente individual y suelo de madera. Sus 141 m2 construidos, te permitirá REFORMAR a tu gusto con muchas posibilidades de cambios. Ubicación inmejorable, con acceso a las principales calles (Pº de la Castellana, Pº Martinez Campos, Pº Eduardo Dato, y la Plaza de Chamberí bordeada de bares y cafeterías con terraza. El panorama gastronómico incluye restaurantes exclusivos.  La comunicación es excelente tanto en transporte público como privado. A pocos pasos se encuentran las estaciones de metro Rubén Darío (línea 5) e Iglesia (línea 1). La zona dispone de una gran oferta educativa, galerías de arte y centros culturales conforman este elegante eje de la capital. Está próximo a lugares representativos de negocio de la capital, todo ello unido a la gran oferta de espacios gastronómicos muy de moda en Madrid. Área comercial de lujo donde tienen su sede las marcas más prestigiosas del mundo.",True,renew,False,True,7943.0,True,False,False,False,[],False,False,1120000.0,€,flat,,"Almagro, Madrid",Piso en calle de Rafael Calvo,,,,,,,
108497240,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/57/3a/1346669050.webp,57,,399000.0,chalet,sale,364.0,,3,2,calle Real,Madrid,Morata de Tajuña,,es,,40.2298909,-3.4352648,False,https://www.idealista.com/inmueble/108497240/,"ID-2579C MORATA DE TAJUÑA ¡Descubre tu nuevo hogar en Morata de Tajuña! Esta encantadora casa de dos plantas, situada en la emblemática calle Real, te ofrece la combinación perfecta de espacio y comodidad.  La casa tiene 364m2 distribuidos de la siguiente manera: La planta primera mide 110m2 aproximadamente, y en ella encontrarás tres luminosos dormitorios, cuarto de baño completo y una cocina independiente con acceso a un práctico patio, ademas cuenta con un amplio salón comedor que se abre a una acogedora terraza, ideal para disfrutar de momentos al aire libre.  La planta baja mide 220m2 aproximadamente, y en el encontraras un garaje amplio y un gran patio que brinda un sinfín de posibilidades para disfrutar del aire libre. Esta casa es una oportunidad única en el corazón de Morata. ¡No dejes pasar la ocasión de visitarla y hacerla tuya! Gastos de IBI anuales: 468,00€. Calefacción por gasoil. Si quieres visitarla, solo tienes que llamarme al 6 8 5 8 3 7 9 9 4 y organizaré una visita para ti, o si lo prefieres puedes enviarme un email o un WhatsApp y me pondré en contacto contigo en breve. Mi nombre es Sonia.",True,renew,False,,1096.0,True,False,True,False,[],False,False,399000.0,€,chalet,terracedHouse,Morata de Tajuña,Chalet adosado en calle Real,ID-2579C,True,True,,,,
105332397,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/eb/e8/1353626191.webp,44,4,148500.0,flat,sale,73.0,False,3,1,calle del Foso,Madrid,Aranjuez,Centro,es,,40.0291423,-3.5978559,False,https://www.idealista.com/inmueble/105332397/,"SOLO INVERSORES - INMUEBLE ALQUILADO Rentabilidad: 3,99% Inicio del contrato: 14/06/2021  Fin del contrato: 30/06/2029 Renta: 494,19 € Propiedad con inquilinos construida en el 1972 en Aranjuez, Madrid. Es un piso en la cuarta planta que cuenta con 63,47m2 útiles, distribuido en vestíbulo, pasillo, comedor, 3 habitaciones, cocina y cuarto de baño. Inviertis es la web de inversión inmobiliaria nº1 en España. En inviertispro. com puedes ver y comparar inmuebles en rentabilidad en todo el país. Todos los activos publicados son en EXCLUSIVA y están alquilados y al día de pago. Si entras en la web tendrás acceso al contrato de alquiler vigente, renta mensual, rentabilidad y un completo análisis financiero del comportamiento de ese inmueble a lo largo del tiempo. Se trata de inmuebles procedentes de propietarios y grandes fondos que no encontrarás en ningún otro sitio porque Inviertis solo trabaja con: Inmuebles en exclusiva Pisos y casas con contrato de alquiler vigente Inquilinos al día de pago Rentabilidades por encima del 5% En Inviertis nos encargamos de todo, para que el inversor solo tenga que comprar y rentar. Así de fácil.",False,good,False,False,2034.0,True,False,False,False,[],False,False,148500.0,€,flat,,"Centro, Aranjuez",Piso en calle del Foso,RS1970,,,,,,
108228123,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/03/3e/1337747708.webp,22,1,650000.0,flat,sale,135.0,False,4,2,ronda de Atocha,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4079704,-3.6980022,False,https://www.idealista.com/inmueble/108228123/,"PISO CUADRADO SIN MUROS DE CARGA, CON TECHOS ALTOS Y MARAVILLOSA TERRAZA ¡SIN HONORARIOS DE AGENCIA PARA EL COMPRADOR! DE LA MANO Servicios Inmobiliarios vende vivienda con mucho potencial. Ubicada en una zona privilegiada, como es la Ronda de Atocha de Madrid, con la estación del mismo nombre a sólo unos pasos, codo con codo con los principales museos de España y muy cerca del Parque del Retiro. Y si quieres sumergirte en el Madrid más cosmopolita y underground sólo tienes que caminar unos minutos hasta el corazón de Lavapiés. El barrio en sí es una maravilla en cuanto a oferta comercial y dotacional, ya que encontraras todo lo que necesitas a sólo unos pasos de la vivienda. El piso de primeras engaña, ya que si sólo te fijas en su ficha técnica, verás que es una primera planta interior a reformar. Pero es mucho más que eso. La finca dispone de entreplanta, de modo que la altura real es casi de un segundo piso. La vivienda no da a la calle, por lo que te ahorras el bullicio de la Ronda de Atocha, sino que vierte a un apacible y luminoso patio de manzana. El piso además tiene muchísimo potencial de reforma, gracias a sus techos de tres metros de altura, a su forma cuadrada y a la ausencia de muros de carga. Y, lo que es más importante, goza de una espectacular terraza para disfrutar en pleno centro de la capital. Por último, hemos de destacar que se ubica en un edificio muy bien conservado con sólo medio siglo de historia. Cuenta con acceso para personas con movilidad reducida, portero físico y automático y dos ascensores por escalera. Tanto si buscas vivir en una ubicación estratégica y privilegiada del centro de Madrid, como si quieres invertir y revalorizar un producto de calidad, esta vivienda te interesa. Los que se queden con los datos superficiales se perderán una joya escondida en el corazón de Madrid.",True,renew,False,True,4815.0,True,False,True,False,[],False,False,650000.0,€,flat,,"Lavapiés-Embajadores, Madrid",Piso en ronda de Atocha,1512-176,,,,,,
108568465,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/2c/a1/1348701808.webp,19,3,390000.0,flat,sale,96.0,True,4,1,calle de Ezequiel Solana,Madrid,Madrid,Ciudad Lineal,es,Pueblo Nuevo,40.42784,-3.6427038,False,https://www.idealista.com/inmueble/108568465/,"INMOPISO VENDE; Maravilloso Piso con Trastero en C/ Ezequiel Solana semiesquina con C/ Alcalá y metro Quintana; Distribuido en salón, cuatro dormitorios, baño y cocina. Se trata de una Tercera planta con ascensor y trastero en una ubicación única en una de las mejores zonas de Madrid con una gran variedad de servicios alrededor entre otros el Metro que se encuentra a 30 metros del portal. Tiene las siguientes características: - Tercera planta  - Ascensor - Zona céntrica - Trastero - Terraza abierta - 4 habitaciones Para más información contacta con nosotros o ven a visitarnos a la Calle de los Yebenes 121 sin ningún tipo de compromiso y concierta una cita en la que además de conocer la vivienda, si te interesa, se te informara sobre las condiciones de financiación actuales.",False,good,False,True,4063.0,False,False,False,False,[],False,False,390000.0,€,flat,,"Pueblo Nuevo, Madrid",Piso en calle de Ezequiel Solana,,,,,400000.0,10000.0,3.0
105140892,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/a3/7c/1243032735.webp,7,3,2250000.0,flat,sale,205.0,True,3,4,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4365586,-3.6776832,False,https://www.idealista.com/inmueble/105140892/,"Álvora Capital Properties, consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, les ofrecemos en venta, este magnífico piso, actualmente en proceso de reforma, que cuenta con plaza de garaje de residentes y piscina comunitaria, ubicada en el Barrio de Salamanca. La vivienda cuenta con una superficie construida de 205m², se ubica en la 3ª planta exterior de un edificio moderno. Destacamos de esta completa propiedad, sus grandes ventanales de suelo a techo que proporcionan una gran luminosidad, su excelente distribución y la reforma de gran calidad y diseño. Se distribuye en hall de entrada con armario gabanero y aseo de cortesía, amplio y luminoso salón comedor con gran ventanal orientado a la calle, que conecta con la moderna cocina de diseño, totalmente equipada con electrodomésticos de alta gama y área de lavandería.  La zona de noche se dispone en tres luminosos dormitorios en suite; el dormitorio principal cuenta un espacioso vestidor y baño en suite.  La finca tiene servicio de portería, entrada de servicio con ascensor principal y montacargas y plaza de garaje de garaje en la finca y piscina comunitaria. Los muebles no se incluyen en la venta. El barrio de Salamanca es una de las zonas residenciales y comerciales más apreciadas de Madrid, y con mayor nivel de vida de toda Europa. El barrio toma su nombre de José de Salamanca y Mayol, el Marqués de Salamanca, que promovió y dirigió su construcción a mediados del siglo XIX, llevada a cabo durante el reinado de Isabel II. Se forjó para las clases aristocráticas y burguesas, con grandes avenidas en distribución regular en forma de damero con calles perpendiculares, en torno a las que se articulan tiendas y comercios de lujo, y grandiosos palacetes, en uno de los cuales vivió el escritor sevillano Gustavo Adolfo Bécquer. En la actualidad, hablamos de una zona dinámica y segura, de grandes aceras, con una interesante vida, gracias a que es el epicentro de las tiendas lujo de la capital, conocida también por la “Milla de Oro”, donde tienen su sede las firmas más prestigiosas del mundo. También concentra un elevado número de Embajadas en edificios decimonónicos con gran valor arquitectónico. Y encontramos los establecimientos de hostelería más cosmopolitas de la capital, como el famoso “Platea Madrid” que es el centro de ocio gastronómico más grande de Europa. La cercanía al Parque del Retiro, le proporciona la etiqueta, de ser unos de los mejores barrios para vivir de Madrid. Álvora Capital Properties con más de 20 años de experiencia cuenta con un grupo de profesionales altamente cualificados con una amplia vocación de servicio, dedicados a asesorar a nuestros clientes en la gestión de inmuebles situados en las mejores zonas de Madrid. Visite nuestra web corporativa contamos con un gran porcentaje de inmuebles no publicados en los portales inmobiliarios.",False,good,False,True,10976.0,True,False,False,False,[],False,False,2250000.0,€,flat,,"Castellana, Madrid",Piso,72001,True,True,,,,
107853944,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/f8/f7/1326361330.webp,16,1,575000.0,flat,sale,148.0,True,4,1,"calle de San Bernardino, 8",Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4251341,-3.71008,True,https://www.idealista.com/inmueble/107853944/,"**Inversores, Piso en Venta en el Corazón de Madrid - ¡Una Oportunidad Única! ** ¡Vivienda alquilada hasta el 31 de diciembre de 2035! Renta actual de 300€ mensuales. Avant Real Estate vende este espectacular piso de 148 m2, ubicado en un edificio a tan solo tres minutos a pie de emblemáticos lugares como la Plaza de España, la Plaza de los Cubos y el Templo de Debod. Situado en pleno centro de Madrid.  Debido al estado de arrendamiento del inmueble, no se pueden realizar visitas al mismo. Sin embargo, es una buena oportunidad de inversión a un precio muy atractivo en una de las zonas más turísticas de Madrid. Contacta con nosotros para darte toda la información detallada. ¡No pierdas esta oportunidad! AVANT REAL ESTATE es una consultora inmobiliaria de reconocido prestigio en el sector, formada por un equipo de profesionales con más de veinte años de experiencia. No dude en consultar como podemos ayudarle a gestionar su patrimonio.",False,renew,False,False,3885.0,True,False,False,False,[],False,False,575000.0,€,flat,,"Malasaña-Universidad, Madrid","Piso en calle de San Bernardino, 8",CER_16_6,,,,,,
107558507,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/42/34/1318022254.webp,26,1,1250000.0,flat,sale,172.0,True,4,3,avenida de Concha Espina,Madrid,Madrid,Chamartín,es,El Viso,40.4499244,-3.6877228,False,https://www.idealista.com/inmueble/107558507/,"Abra Homes presenta este estupendo piso ubicado en la calle Concha Espina, entre el Paseo de la Castellana y la plaza de los Sagrados Corazones. Se trata de una primera planta y destaca por la altura de su techo así como su distribución, ya que es muy cuadrada: según accedemos a la vivienda nos encontramos con un hall con un armario empotrado que distribuye las estancias: a la derecha se encuentra la espaciosa zona de recibo toda ella con grandes ventanales a la calle Concha Espina y que se compone del salón, una salita de estar y el comedor. A la izquierda del hall está la cocina y un cuarto por el que se sale a una terraza muy agradable y luminosa ya que da a un amplio y tranquilo patio de manzana. Por este cuarto se accede también a un aseo. La zona de descanso se compone de otras 3 habitaciones, siendo la principal exterior y con el cuarto de baño incorporado. Las otras dos habitaciones comparten un cuarto de baño y dan al mismo patio de manzanas que la cocina. Todas las habitaciones tienen buenos armarios empotrados con altillos hasta el techo.  La vivienda dispone de aire acondicionado por splits y la calefacción es central. Tiene puerta principal y de servicio. Hay servicio de portería. Junto con la vivienda se traspasaría el derecho a aparcar en el parking de residentes de la calle Santo Domingo de Silos.",True,renew,False,True,7267.0,True,False,False,False,[],False,False,1250000.0,€,flat,,"El Viso, Madrid",Piso en avenida de Concha Espina,,True,True,,,,
107760026,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/1b/9d/1322960481.webp,32,,2450000.0,chalet,sale,482.0,,4,4,calle Río Guadiana,Madrid,Boadilla del Monte,Parque Boadilla,es,,40.4342178,-3.9191702,False,https://www.idealista.com/inmueble/107760026/,"En Boadilla del Monte, Veri Corral Inmobiliaria pone a la venta este exclusivo chalet independiente sobre una amplia parcela de 2.587m², ofreciendo una combinación perfecta entre diseño clásico renovado y las prestaciones de una vivienda de obra nueva. La vivienda cuenta con 482 m² construidos y una distribución cómoda y funcional. En la planta principal, un elegante salón-comedor de amplias dimensiones se integra a la perfección con la cocina abierta, totalmente equipada y con electrodomésticos de alta gama. Desde el salón y la cocina, se accede directamente al espectacular jardín, que ofrece un gran espacio verde, una zona chill-out, una pérgola ideal para reuniones al aire libre y una magnífica piscina dividida en dos áreas, una de mayor tamaño y otra más pequeña, perfecta para relajarse. Además, en esta planta encontramos un dormitorio con baño en suite y vestidor y un aseo de cortesía. La planta superior, la zona más privada de la vivienda, se distribuyen tres dormitorios, incluyendo el dormitorio principal con vestidor y baño en suite. La planta bajo rasante alberga una sala polivalente, ideal como sala de juegos, cine o despacho, además de un gimnasio privado, un baño completo y una zona de lavandería. Entre sus acabados destacan el sistema de aerotermia, las ventanas de cortizo con doble acristalamiento, y las persianas en la zona de noche, garantizando máximo confort y eficiencia energética. Una oportunidad única para vivir en un entorno privilegiado, con la tranquilidad de Boadilla y todas las comodidades de un hogar moderno y sofisticado.",False,good,False,,5083.0,True,False,False,False,[],False,False,2450000.0,€,chalet,independantHouse,"Parque Boadilla, Boadilla del Monte",Casa independiente en calle Río Guadiana,MJ1135,True,True,,,,
