propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,district,neighborhood,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108780305,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/d0/45/1355222261.webp,22,8,1495000.0,penthouse,sale,139.0,True,2,2,"calle de O'Donnell, 20",Madrid,Madrid,es,40.4213727,-3.67675,True,https://www.idealista.com/inmueble/108780305/,"Bienvenidos a Gara (Somos propietarios) Gara Singular, Casa de bienes raíces que ofrece fincas singulares, minuciosamente seleccionadas en el alma y esencia de Madrid. A escasos metros del parque del retiro, encontramos este ático ( penúltima planta pero con el piso superior retranqueado ) ubicado en una de las mejores fincas de la calle O donnell. Si por algo destaca el inmueble es por tener una gran luminosidad tanto en su parte interior como en su parte exterior, desde la cual se puede divisar en lontananza todo el encanto que aglutinan las azoteas de Madrid, a la par que se escucha el canto de los pájaros y ningún ruido de los coches que inundan las arterias principales de la capital. En sus 140 metros, prácticamente todos útiles encontramos la siguiente distribución: - Un muy generoso dormitorio en suite con baño de grandes dimensiones y gran capacidad de almacenaje, - Dormitorio doble con gran capacidad de almacenaje. - Un segundo y amplio baño con doble seno y ducha que da servicio a la segunda habitación y al área social. - Zona de lavandería totalmente independiente. - Área social muy fluida de cerca de 45 metros donde encontramos cocina abierta completamente equipada, zona de comedor, zona de sofá y tv y un área adicional para aprovechar para la lectura o como zona de trabajo. Y por supuesto la joya de la vivienda es su espectacular terraza de casi 20 metros, pensada al más mínimo detalle dividida en dos zonas. Una donde poder tomar plácidamente el sol mientras se disfruta de un buen libro, y otra zona donde poder disfrutar de cenas con los amigos mientras se ve la puesta de sol. Así mismo en toda la casa encontramos muchos armarios adicionales, los cuales confieren a la vivienda una capacidad de almacenamiento muy considerable.( los armarios nunca sobran) La decoración y reforma, toda bajo la supervisión del reputado estudio de decoración SIS, ha procurado cuidar hasta el mínimo detalle, introduciendo elementos diferenciales tales como: - VENTANAS DE 1 SOLA HOJA EN TODA LA CASA MARCA CORTIZO OSCILO BATIENTES CON ROTURA DE PUENTE TÉRMICO - A/A POR CONDUCTOS - ILUMINACIÓN MEDIANTE FOSO EN ZONA DE ESTAR - FOCOS EMPOTRADOS EN EL PASILLO -COCINA CON ELECTRODOMÉSTICOS DE PRIMERAS MARCAS E ISLA CON ENCIMERA DEKTON - SUELO DE MADERA DE TEKA EN LA TERRAZA - PUERTAS HECHAS A MEDIDA EN TODA LA VIVIENDA DE SUELO A TECHO  - ARMARIOS HECHOS A MEDIDA DE SUELO A TECHO, ENTELADOS E ILUMINADOS. Así mismo se ofrece la posibilidad de la cesión de una plaza del P.A.R de grandes dimensiones, cuya entrada se encuentra a 30 segundos andando. Por otro lado,el edificio ( aunque no esta vivienda) cuenta con garaje de acceso directo donde se alquilan plazas. Podemos decir sin temor a equivocarnos, que una vivienda así aparece sólo muy de cuando en cuando. En el precio se incluyen los electrodomésticos, pero no el mobiliario. COMUNIDAD: 150 euros IBI 1150 euros Nota: Actualmente en el edificio se están llevando a cabo las obras para sustituir la caldera por aerotermía, haciéndolo mucha más eficiente y sostenible.",False,good,False,True,10755.0,False,False,False,False,[],False,False,1495000.0,€,True,False,flat,"Ibiza, Madrid","Ático en calle de O'Donnell, 20",,Retiro,Ibiza,penthouse,,,,15000.0
108862773,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/73/ab/1357330088.webp,58,,390000.0,chalet,sale,347.0,,5,3,avenida Luxemburgo,Madrid,Eurovillas,es,40.3563671,-3.2652548,False,https://www.idealista.com/inmueble/108862773/,"Este chalet está construido sobre una parcela totalmente plana de unos 980 m2, la valla principal es de piedra y forja, con puerta para carruajes (con capacidad para unos 2 vehículos) y para peatones, el resto de la parcela tiene una valla perimetral con ciprés leylandii adultos que dan una total intimidad con los vecinos. La vivienda consta de 260 m2 útiles que se encuentran distribuidos de la siguiente manera: Un gran hall de entrada donde se encuentra una espaciosa escalera. La planta baja dispone de un gran salón comedor con chimenea cerrada y acceso a un porche acristalado en la parte de detrás y otro porche abierto en la parte principal de la vivienda, cocina independiente totalmente equipada con muebles altos y bajos y algunos electrodomésticos, tres habitaciones dos de ellas con armarios empotrados, dos baños completos con plato de ducha (uno de ellos dentro de una de las habitaciones), en la planta de arriba que es abuhardillada, se encuentran dos habitaciones de las cinco que tiene el chalet, siendo una de ellas en suite con vestidor, baño con ducha y bañera yacusi y la otra con armario empotrado.  Toda la casa dispone de dobles ventanas de aluminio lacado en blanco con palilleria, suelos de gres porcelanicos, techos altos forrados en madera en la planta segunda, calefacción por gasoil e instalación en todas las estancias para instalar consolas Split para aire acondicionado. La parcela tiene zona de aparcamiento techado para dos vehículos, piscina y caseta de obra con baño para dar asistencia a la zona exterior. Gastos de comunidad 210 €/trimestral, IBI 849,02 €/anual y basuras 378,22 € / anual. La vivienda no cuenta en la actualidad con luz ni agua. Su situación te aporta la libertad de vivir en una de las mejores zonas de Nuevo Baztan, sin renunciar a la cercanía de localidades como Torrejón de Ardoz y Alcalá de Henares, además de tener colegios, centros médicos, centro comercial (justo en frente de este inmueble) donde dispones de tiendas, farmacias y restauración. ¡MEJOR VER! No dude en contactar con nosotros para más información y visitas. Contamos con DEPARTAMENTO FINANCIERO que le ayudará a encontrar las mejores condiciones del mercado actuales, en caso de que lo necesitara. Honorarios de inmobiliaria a consultar.",False,good,False,,1124.0,False,False,True,False,[],False,False,390000.0,€,True,True,chalet,Eurovillas,Casa independiente en avenida Luxemburgo,DS005092240,,,independantHouse,,,,
106769874,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/6c/7f/1293452301.webp,29,3,950000.0,flat,sale,200.0,True,4,2,calle de Atocha,Madrid,Madrid,es,40.4149133,-3.7017827,False,https://www.idealista.com/inmueble/106769874/,"La AGENCIA del BARRIO vende espectacular piso en Centro, Huertas-Cortes, Madrid de 200m2 construidos a 2 minutos andando de La Plaza Jacinto Benavente.  La vivienda está distribuida en; amplio hall de entrada, salón comedor dividido en con chimenea y con zona para lectura, aire acondicionado y salida a tres balcones. Cocina office semi-equipada, baño compuesto por WC, lavabo y bañera. Dormitorios con armario empotrado, dormitorio doble con armario empotrado, dormitorio principal con armario empotrado con maletero superior y baño en suite. Vestidor en la entrada con posibilidad de hacerlo un dormitorio, sala de juegos, despacho etc. Características adicionales; Suelos de tarima flotante, ventanas climalit lacadas en blanco oscilobatientes, aire acondicionador frio/ calor, calefacción individual de gas natural, reformada en 1990. El edificio tiene ascensor, Está ubicada en una zona residencial muy consolidada, en la que podemos encontrar todo tipo de servicios de primera necesidad y comercios, centros educativos y sanitarios, parada de autobuses, metro/tren Sol. Ocio como bares, restaurantes, museo, zona de compras etc. No dudes en contactarnos para más información y programar una visita para conocer más de cerca esta maravillosa oportunidad de vivienda. Llámenos ¡LE ESPERAMOS! HORARIO DE 10 A 14 Y DE 17 A 20H. DE LUNES A VIERNES. GRACIAS.",False,good,False,True,4750.0,False,False,False,False,[],False,False,950000.0,€,,,flat,"Huertas-Cortes, Madrid",Piso en calle de Atocha,ATOCHA-0,Centro,Huertas-Cortes,,,,,
108934947,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/e4/77/1359396845.webp,8,4,1350000.0,flat,sale,105.0,True,2,2,"calle de Orfila, 8",Madrid,Madrid,es,40.4272177,-3.6929424,True,https://www.idealista.com/inmueble/108934947/,"Descubre este espectacular piso exterior en la cuarta planta de un edificio clásico de 1900, situado en la prestigiosa calle Monte Esquinza, una de las mejores zonas de Almagro. Con una superficie de 105 m², este hogar ofrece una distribución perfecta y una luminosidad excepcional gracias a su orientación este. Disfruta de la cercanía al Retiro y a la emblemática plaza de Colón, ideal para paseos y momentos de ocio. Este elegante piso cuenta con dos habitaciones, una de ellas en suite, y la opción de transformar el espacio en una única habitación grande con vestidor. Los acabados son de alta calidad, con suelos de madera natural y un interiorismo diseñado por BANNI que incluye una cocina de alta gama Arclinea y electrodomésticos GAGGENAU. Los baños también han sido diseñados por BANNI, garantizando un estilo sofisticado. La propiedad está totalmente amueblada con firmas italianas de renombre como BB Italia, Lema y Porada, y la decoración llave en mano está incluida en el precio. Disfruta de un balcón con vistas preciosas y de la comodidad del aire acondicionado Daikin, así como calefacción por suelo radiante. Con ventilación cruzada y armarios empotrados, este piso es perfecto para quienes buscan confort y estilo en una ubicación inmejorable. ¡No pierdas la oportunidad de vivir en uno de los lugares más exclusivos de Madrid!",False,good,False,True,12857.0,False,False,False,False,[],False,False,1350000.0,€,,,flat,"Almagro, Madrid","Piso en calle de Orfila, 8",,Chamberí,Almagro,,,,,
107805833,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/9f/05/1324298295.webp,5,3,2300000.0,flat,sale,128.0,True,3,3,calle de Lagasca,Madrid,Madrid,es,40.4255364,-3.6842094,False,https://www.idealista.com/inmueble/107805833/,"The Well Come Home presenta esta magnífica vivienda de 128 m² a estrenar, situada en una finca de 1936 en la exclusiva zona de Recoletos. Ubicada en una tercera planta exterior, destaca por su diseño moderno, funcionalidad y luminosidad. La zona de día cuenta con un amplio salón-comedor, un espacio diáfano y lleno de luz, abierto a una elegante cocina integrada en isla, diseñada para aportar amplitud y comodidad. En la zona de descanso encontramos 3 dormitorios, dos de ellos en suite y uno con baño completo fuera que actúa también como aseo de cortesía.",True,good,False,True,17969.0,True,False,False,False,[],False,False,2300000.0,€,,,flat,"Recoletos, Madrid",Piso en calle de Lagasca,2914,Barrio de Salamanca,Recoletos,,,,,
107524171,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/ae/58/1314998186.webp,84,,1830000.0,chalet,sale,1267.0,,8,10,Barrio Molino de la Hoz,Madrid,Las Rozas de Madrid,es,40.5410131,-3.9266383,False,https://www.idealista.com/inmueble/107524171/,"La propiedad, según datos catastrales, se asienta sobre una parcela de 2.488 m², con una superficie construida de 1.267 m², distribuidos en tres plantas. Distribución por superficies •Vivienda: 762 m² •Aparcamiento: 100 m² •Zonas deportivas: 405 m² Distribución por plantas: •Planta principal: cuenta con 3 accesos a la vivienda; principal, porche posterior zona terraza / barbacoa y jardín. 3 grandes salones, uno de ellos con chimenea. 2 dormitorios, uno de ellos en suite. Aseo de cortesía. Cocina con office. •Planta superior: 6 dormitorios, todos en suite El dormitorio principal con chimenea, cuenta con varios espacios delimitados, despacho, vestidor y 2 baños.  •Planta inferior: Espacio abierto con office, salón con gran chimenea y comedor. Sala de cine. Gimnasio. Sauna. Aseo de cortesía  Zona de Servicio: Cocina, dormitorio en suite, lavadero, acceso a pista de squash.  Garaje y zona de almacenamiento. La parcela cuenta con un gran jardín, piscina cubierta, espacio cubierto para varios turismos, zona infantil, cenador.  Molino de la Hoz es una urbanización de lujo situada en Las Rozas de Madrid, a unos 25 km del centro de Madrid. Se trata de una zona residencial cerrada y vigilada, caracterizada por amplias parcelas con chalets independientes, muchas de ellas con vistas al embalse de Molino de la Hoz y rodeadas de naturaleza. Características principales de Molino de la Hoz: Seguridad 24 horas: Cuenta con acceso restringido y vigilancia privada. Entorno natural: Está rodeado de zonas verdes y el embalse, lo que la convierte en una zona tranquila y exclusiva. Servicios y comodidades: Dispone de un club social, colegios (como el Berritz y el Logos International School), instalaciones deportivas, supermercado y restaurantes. Bien comunicada: Aunque es una zona residencial privada, tiene fácil acceso a Madrid a través de la A-6 y la M-50. Es una urbanización muy demandada por familias que buscan tranquilidad, exclusividad y contacto con la naturaleza sin renunciar a la cercanía de Madrid.",True,good,False,,1444.0,True,False,False,False,[],False,False,1830000.0,€,True,True,chalet,"Molino de la Hoz, Las Rozas de Madrid",Casa independiente,,Molino de la Hoz,Molino de la Hoz,independantHouse,,,,
108166174,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/a6/67/1355087074.webp,27,3,245000.0,flat,sale,110.0,True,3,2,Barrio Palos de la Frontera,Madrid,Madrid,es,40.4045943,-3.6966541,False,https://www.idealista.com/inmueble/108166174/,"¡Oportunidad de inversión en una de las zonas más codiciadas de Madrid! Inmobiliaria Eduardo Molet pone en exclusiva a la venta esta espectacular oportunidad de adquirir la NUDA PROPIEDAD de un amplio y luminoso piso ubicado en la zona de Atocha, en una tercera planta exterior con orientación sur, lo que le proporciona una excelente luminosidad natural durante todo el día.  Los actuales propietarios de 65 y 67 años se quedarán como USUFRUCTUARIOS VITALICIO hasta el final de sus días.  La vivienda cuenta con 110 m² construidos y 88 m² útiles, distribuidos en un espacioso salón-comedor, cocina independiente, 3 dormitorios, 2 baños completos y una extensa terraza privada con múltiples posibilidades de uso. Se encuentra en una finca con dos ascensores construida en el año 1981, muy bien mantenida y con portero físico. La calefacción es central, y dispone de suministro de gas natural, lo que garantiza confort y eficiencia energética durante todo el año. El edificio está ubicado en una zona con todos los servicios al alcance: cercanías Renfe, metro, AVE, supermercados, centros de salud, parques y zonas culturales como el Museo Reina Sofía o el Parque del Retiro. Gastos de Comunidad 120 euros.  IBI 586 Euros.  Si estás buscando una oportunidad de inversión, esta vivienda es la opción ideal. No dejes pasar esta oportunidad de adquirir una propiedad con gran potencial y ubicación privilegiada. Contáctanos y solicita más información. Esta es la inversión que estabas esperando. En el precio de la vivienda no están incluidos los siguientes gastos:   Impuesto de transmisiones patrimoniales ( 6%)  Notaria ( entre 0,2 y 0,5%)  Registro de la propiedad ( entre 0,1% y 0,3%) Estos costes se pagan aparte y deben tener en cuenta al calcular el gasto total de la compra.",False,good,False,True,2227.0,False,False,False,False,[],False,False,245000.0,€,,,flat,"Palos de la Frontera, Madrid",Piso,IEM-PSOSTACABE-EDU,Arganzuela,Palos de la Frontera,,,,,
107412668,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/6b/f5/1323868734.webp,93,,1200000.0,chalet,sale,394.0,,6,5,Colonia,Madrid,Torrelodones,es,40.5808146,-3.9526342,False,https://www.idealista.com/inmueble/107412668/,"Espectacular chalet independiente en Torrelodones Colonia, con 394 metros construidos, 6 habitaciones y 6 baños, y un precioso jardín arbolado de 1.970 m2 con piscina, ubicada en una de las mejores zonas de Torrelodones.  Destaca sobre todo en la vivienda que esta construida en una sola planta, sin escaleras.  Por otro lado, la parcela es prácticamente plana, lo que hace de esta casa una oportunidad única.  Además, en la parte exterior de la casa, contamos con unos agradables porches de 60 m2 que rodean la casa, haciendo muy agradable la vida en el jardín protegiéndonos del sol de verano. La vivienda está concebida para que el jardín, la piscina y la casa estén unidas de tal manera que se pueda disfrutar tanto del interior como del exterior como si fueran una única pieza, debido a que toda la casa es completamente exterior orientada hacia el jardín, la piscina, con 4 terrazas/cenadores en los soportales exteriores.  La casa se construyó en 1975 con buenas calidades de construcción y un diseño clásico y tradicional, además de una distribución muy cómoda y práctica, debido a la inexistencia de escaleras en la casa, y que casi todas las estancias son exteriores con vistas directas al precioso jardín. Accedemos a la vivienda a través de gran hall de entrada, tras dejar atrás el gran porche señorial de entrada principal.  Tras el hall principal, accedemos al maravilloso y amplísimo salón comedor con gran chimenea y varias salidas directas al jardín.  Destacamos en dicho salón que es completamente diáfano, sin ninguna columna en el medio a pesar de sus grandes dimensiones.  Contamos también con patio central en el salón que le confiere aun mas luminosidad. La gran cocina con zona office y zona de servicio, con dormitorio de servicio y baño, además de zona de lavandería.  La habitación principal con baño en suite, y otras cuatro habitaciones mas con numerosos baños. Todas las habitaciones exteriores con vistas al jardín. Contamos también con garaje cerrado, trastero, y piscina en perfecto estado.",True,good,False,,3046.0,True,False,False,False,[],False,False,1200000.0,€,True,True,chalet,"Colonia, Torrelodones",Casa independiente,,Colonia,,independantHouse,,,,
108560640,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/98/22/1348486316.webp,13,3,349000.0,flat,sale,98.0,True,3,1,calle de la Hacienda de Pavones,Madrid,Madrid,es,40.4003819,-3.6308965,False,https://www.idealista.com/inmueble/108560640/,"En esta ocasión, desde Aunar Asesores, presentamos esta vivienda en Hacienda de Pavones, junto al Metro Pavones, centro de especialidades Medicas, Polideportivo de Moratalaz y Ambulatorio. La vivienda cuenta con 3 amplios dormitorios, 1 baño, salón con terraza integrada y cocina con tendedero. Se encuentra para reformar completamente. Situado en una planta 3º con 2 ascensores, zonas ajardinadas, con todos los servicios a mano. La comunidad cuenta con cuarto de bicicletas en el portal. La propiedad necesitara un periodo de Arras de 4 meses hasta la firma de Escritura y entrega de llaves. Recuerde que en Aunar Asesores, los honorarios de intermediación inmobiliaria están incluidos en el precio ofertado. Apueste por la transparencia.",False,renew,False,True,3561.0,True,False,False,False,[],False,False,349000.0,€,,,flat,"Pavones, Madrid",Piso en calle de la Hacienda de Pavones,,Moratalaz,Pavones,,,,,
107099873,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/de/91/1302969303.webp,46,3,325000.0,duplex,sale,93.0,True,1,1,avenida de Severo Ochoa,Madrid,San Sebastián de los Reyes,es,40.540735,-3.6192478,False,https://www.idealista.com/inmueble/107099873/,"MIREHOUSES presenta. ¡Descubre el dúplex de tus sueños en Vega de la Moraleja! Este encantador inmueble es perfecto para parejas que buscan comodidad y estilo en un entorno privilegiado. Con 93 m² construidos y 81 m² útiles, este dúplex ofrece una amplia habitación con armario empotrado y un baño espacioso con plato de ducha. El salón comedor a dos ambientes se integra perfectamente con una cocina americana equipada, creando un espacio acogedor y funcional. Disfruta de momentos inolvidables en la terraza con vistas a las zonas comunes, ideal para relajarte al aire libre. Los techos altos permiten decorar a tu gusto, mientras que la climatización por conductos garantiza confort durante todo el año. Las ventanas de climalit con puente térmico aseguran un aislamiento óptimo. Además, cuenta con una amplia plaza de garaje incluida en el precio, facilitando tu día a día. La ubicación es inmejorable: cerca de centros comerciales, de ocio, supermercados y colegios, y con fácil acceso a la M30 y M40. Estarás a solo 10 minutos del Aeropuerto de Madrid y a 20 minutos del centro de la capital. Este dúplex, construido en 2007, se encuentra en buen estado. No pierdas la oportunidad de vivir en un lugar que combina confort, estilo y una ubicación estratégica. ¡Ven a visitarlo! ""Si necesitas financiación te ayudamos para conseguirlo, nuestro equipo de expertos te asesorará"".",True,good,False,True,3495.0,False,False,False,False,[],False,False,325000.0,€,True,True,flat,"Vega de la Moraleja, San Sebastián de los Reyes",Dúplex en avenida de Severo Ochoa,,Vega de la Moraleja,,duplex,,,,
108917328,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/0b/d6/1358877324.webp,16,3,220000.0,flat,sale,60.0,True,3,1,avenida de la Albufera,Madrid,Madrid,es,40.3910486,-3.6583118,False,https://www.idealista.com/inmueble/108917328/,"Inmobiliaria en zona VALLECAS - PORTAZGO - Tecnocasa Portazgo - Moratalaz SLU. Descubre tu nuevo hogar en el corazón de Vallecas, piso en plena Avenida Albufera de 60m2 cuenta con salón, cocina, tres dormitorios, baño con plato de ducha y ventana y aire acondicionado con bomba de calor. El inmueble se encuentra PARA ENTRAR A VIVIR. Se trata de una tercera planta, con orientación sur. Ubicada a escasos metros del estadio del Rayo Vallecano y de la Avenida Buenos Aires. Ubicado a pocos metros de la estación de metro Portazgo, tendrás fácil acceso al transporte público y a todos los servicios que ofrece la zona. ¡No dejes pasar esta oportunidad y ven a visitarlo. Para más información contacte con nosotros sin ningún tipo de compromiso, y concierte una visita para conocer el inmueble en la que además podrá informarle de las condiciones de financiación actuales uno de nuestros asesores financieros KIRON.",False,good,False,False,3667.0,False,False,False,False,[],False,False,220000.0,€,,,flat,"Numancia, Madrid",Piso en avenida de la Albufera,,Puente de Vallecas,Numancia,,,,,
108501473,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/a8/17/1346777268.webp,5,1,260138.0,flat,sale,98.0,True,2,1,"avenida de Miguel Delibes, 35",Madrid,Madrid,es,40.4059452,-3.5610035,True,https://www.idealista.com/inmueble/108501473/,"VIVIENDA PARA PERSONAS CON MOVILIDAD REDUCIDA ENTREGA APROXIMADA EN 24 MESES OBRA NUEVA – DISEÑO, COMODIDAD Y ACCESIBILIDAD TOTAL Descubre esta exclusiva promoción de obra nueva, diseñada para ofrecer el máximo confort, amplitud y funcionalidad. Viviendas pensadas para disfrutar desde el primer día, con acabados de calidad, líneas limpias y espacios llenos de luz natural.  Piso amplio y luminoso  Distribución moderna y eficiente  Ascensor y acceso adaptado  Baño y cocina con diseño funcional  1 Garaje y trastero incluidos Ubicado en una zona residencial con todos los servicios al alcance, transporte público cercano, zonas verdes y un entorno tranquilo ideal para vivir. � ¡Reserva ya! Viviendas limitadas y gran demanda. No pierdas la oportunidad de vivir en un espacio moderno, accesible y pensado para durar.",False,good,False,True,2654.0,True,False,False,False,[],False,False,260138.0,€,True,True,flat,"El Cañaveral, Madrid","Piso en avenida de Miguel Delibes, 35",,Vicálvaro,El Cañaveral,,,,,
108165321,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/3c/c0/1335802670.webp,1,1,212000.0,flat,sale,87.0,True,3,1,calle de Faustino Cordón Bonet,Madrid,Madrid,es,40.3863292,-3.7820361,False,https://www.idealista.com/inmueble/108165321/,"PISO OCUPADO POR PERSONA SIN JUSTO TÍTULO ESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITAS IDEAL PARA INVERSORES LA LOCALIZACIÓN DEL INMUEBLE ES APROXIMADA Vivienda de 87 m², según Catastro, a la venta en el barrio de Las Águilas, Madrid. La vivienda se comercializa con garaje y trastero anejos. Es una 1ª Planta en un bloque de reciente construcción. Muy bien comunicado por carretera (A-5) y transporte público. Junto a la estación de metro de 'Aviación Española'. Próximo a todo tipo de servicios e infraestructuras como centros educativos (UNED Jacinto Verdaguer), comercios, supermercados, farmacias, zonas verdes.. . SIN COMISIÓN.",False,good,False,True,2437.0,False,False,False,False,[],False,False,212000.0,€,True,True,flat,"Águilas, Madrid",Piso en calle de Faustino Cordón Bonet,,Latina,Águilas,,225000.0,13000.0,6.0,
107283661,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/13/7e/1308434947.webp,3,,138000.0,flat,sale,70.0,True,3,1,avenida Torres Bellas,Madrid,Alcorcón,es,40.3461104,-3.8198493,False,https://www.idealista.com/inmueble/107283661/,"Inmueble ocupado sin posesión. Este inmueble se encuentra ocupado y no se permiten visitas a su interior. La oportunidad perfecta para la entrada a la inversión inmobiliaria. Apartamento en venta en subasta de 71m2, localizado en Alcorcón, Madrid. La vivienda está distribuida en distintas estancias. Está ubicada en una zona residencial muy consolidad, muy cerca del centro de la población. En la que podemos encontrar todo tipo de servicios y comercios. Está muy bien comunicada con Madrid a poco más de 20 minutos por la A-5. Se recomienda que el comprador consulte con un asesor legal y que se considere todos los aspectos legales y prácticos asociados a la adquisición de un inmueble. Referencia Interna 159263.",False,good,False,False,1971.0,False,False,False,False,[],False,False,138000.0,€,,,flat,"Zona Centro Joven, Alcorcón",Piso en avenida Torres Bellas,159263,Centro,Zona Centro Joven,,,,,
108821810,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/ee/4b/1356131332.webp,39,bj,370000.0,duplex,sale,132.0,True,2,3,calle Vencejo,Madrid,Arganda,es,40.3167544,-3.4540279,False,https://www.idealista.com/inmueble/108821810/,"Agencia inmobiliaria de ARGANDA DEL REY-zona LOS VILLARES-LA POVEDA. Oficina de TECNOCASA vende: ¡Dúplex reformado con patios, garaje, trastero y zonas comunes! Ideal para familias o como inversión Te presentamos esta magnífica vivienda tipo dúplex en planta baja, completamente reformada y lista para entrar a vivir, ubicada en una comunidad residencial con excelentes servicios. Se trata de un inmueble muy cómodo y funcional, que destaca por sus espacios exteriores, sus calidades y su cuidada distribución. Distribución: En la planta baja, encontramos un acogedor patio delantero que da acceso a la vivienda. Al entrar, nos recibe un aseo de cortesía para invitados, seguido de una amplia cocina independiente, totalmente reformada con muebles modernos y equipada con todos los electrodomésticos. La cocina está diseñada para aprovechar al máximo el espacio y la funcionalidad. A continuación, se accede al luminoso salón-comedor, un espacio amplio y confortable con salida directa al gran patio trasero, perfecto para disfrutar de comidas al aire libre, momentos de relax o reuniones con amigos y familia. En la planta superior, la vivienda cuenta con dos amplios dormitorios, uno de ellos con baño en suite y grandes armarios. Además, hay un segundo baño completo que da servicio al resto de la planta. Originalmente, esta planta disponía de tres dormitorios, pero se ha rediseñado para ganar amplitud y confort, aunque es posible volver a la distribución anterior si se desea. Características destacadas: Vivienda completamente reformada, lista para entrar a vivir Suelo radiante con instalación de gas natural Aire acondicionado en varias estancias Amplios patios delantero y trasero Cocina independiente reformada y equipada Garaje y trastero incluidos en el precio Comunidad con piscina y zona infantil La propiedad se encuentra en una zona residencial tranquila, ideal para familias, con todos los servicios a mano: supermercados, colegios, zonas verdes, transporte público y buen acceso a vías principales. No pierdas la oportunidad de vivir en un entorno cómodo, moderno y con todas las comodidades. ¡Ven a visitarlo sin compromiso! y no lo olvide, le podemos ayudar con nuestro departamento financiero kiron consiguiendo hasta el 100% de financiación. INFORMESE DE LAS CONDICIONES EN NUESTRA OFICINA SITUADA EN AVENIDA DE LA TOLERANCIA 5 ARGANDA DEL REY (28500).",False,good,False,True,2803.0,False,False,False,False,[],False,False,370000.0,€,True,True,flat,"Los Villares, Arganda",Dúplex en calle Vencejo,VILLARES,Los Villares,,duplex,,,,
108521425,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/53/09/1348299304.webp,35,3,338500.0,flat,sale,110.0,True,3,2,Valleaguado - La Cañada,Madrid,Coslada,es,40.4274633,-3.5427375,False,https://www.idealista.com/inmueble/108521425/,"GPF- 19152- GEPPCO INMOBILIARIA PONE A LA VENTA PISO RECIÉN REFORMADO EN COSLADA (MADRID). Vivienda de 110 m², que se distribuye en 3 dormitorios, 2 baños completos con plato de ducha, cocina independiente, salón-comedor y terraza en una de las mejores zonas de Coslada. Exterior, luminoso y con ascensor. El barrio cuenta con todo tipo de servicios y comercios alrededor, así como parada de Metro cercana. Sobre nosotros: GEPPCO es una Inmobiliaria que ofrece tanto al propietario como al comprador todos los servicios necesarios para que pueda convertir su sueño en una realidad y para ello en todo el proceso contarás con asesoramiento y gestión de alto nivel con una amplia experiencia de más de 25 años y todo un equipo multidisciplinar en el sector: Financiero, Inmobiliario y Jurídico. Para más información, visítenos en.",False,good,False,True,3077.0,False,False,False,False,[],False,False,338500.0,€,,,flat,"Valleaguado - La Cañada, Coslada",Piso,GPF-19152,Valleaguado - La Cañada,,,,,,
