propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,neighborhood,hasLift,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108620528,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/c8/50/1350183368.webp,chalet 02,25,288000.0,chalet,sale,83.0,3,1,Serracines,Madrid,Serracines,es,40.6265825,-3.401696,False,https://www.idealista.com/inmueble/108620528/,"Se vende chalet individual en Serracines, Madrid en parcela de 500m2. La zona cuenta con todos los servicios supermercados, parques, consultorio medico, colegio, centro para mayores, piscina municipal. El chalet tiene tres dormitorios, salon, cocina, baño y porche.  La vivienda ha sido actualizada en los últimos cuatro años: Ventanas climalit oscilobatientes, aire acondicionado (salón), suelos porcelanicos, paredes lisas, tuberías, tejado, chimenea, rejas, puerta de entrada, porche cerrado para lavadero y la parcela cuenta con piscina, tendedero exterior cubierto, solada, césped artificial, tomas para baño exterior con muro de entrada nuevo. Calefacción con caldera de gasoil.  Si quieres visitarlo, llamame!",False,good,False,3470.0,False,False,False,False,[],False,False,288000.0,€,chalet,independantHouse,Serracines,Casa independiente,,,,,,,,,,,
107384690,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/c2/58/1311327116.webp,,26,200000.0,flat,sale,70.0,2,2,Ibiza - San Pedro,Madrid,Villanueva del Pardillo,es,40.4882231,-3.9635228,False,https://www.idealista.com/inmueble/107384690/,"¡Descubre tu nuevo hogar en Villanueva del Pardillo! Este espectacular local reformado a vivienda, ofrece una superficie útil de 65 m² que se distribuyen en dos amplios dormitorios con espacio para cama de matrimonio y armarios empotrados. Disfruta de la comodidad de dos baños completos, uno de ellos en suite, y una cocina independiente totalmente nueva. El amplio salón se llena de luz gracias a su doble orientación norte-sur, garantizando una ventilación óptima en todas las estaciones. El inmueble, construida en el año 2000 y reformado en el 2024 en excelente estado, está lista para estrenar. Además, es apta para personas con movilidad reducida y cuenta con calefacción y aire acondicionado para tu máximo confort. Ubicada en una zona estratégica, tendrás a tu alcance comercios, medios de transporte, supermercados y parques. No pierdas la oportunidad de vivir en un entorno que combina tranquilidad y todas las comodidades que necesitas. ¡Ven a conocerlo y enamórate de tu próximo hogar!",True,good,False,2857.0,False,False,False,False,[],False,False,200000.0,€,flat,,"Ibiza - San Pedro, Villanueva del Pardillo",Piso,bj,True,Ibiza - San Pedro,,True,,,,,,
101600632,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/74/6d/1345495254.webp,2061##2061_0180_PE0003,2,138000.0,flat,sale,46.0,1,1,"calle Moscareta, 2 -10",Madrid,Madrid,es,40.4066645,-3.7337085,True,https://www.idealista.com/inmueble/101600632/,"Oportunidad de inversión: inmueble alquilado. Increíble oportunidad en de 45.52 m² en MADRID es ideal para quienes buscan comodidad y amplitud en una ubicación privilegiada. Con 45.52 m² útiles, esta vivienda ofrece un amplio espacio para personalizar a tu gusto. Ubicado en la PLANTA 3ª, disfrutarás de la tranquilidad y las vistas que ofrece la zona. La zona cuenta con excelentes servicios, incluyendo tiendas, restaurantes y colegios. No pierdas la oportunidad de visitar este inmueble y conocer todas sus posibilidades.",False,good,False,3000.0,False,False,False,False,[],False,False,138000.0,€,flat,,"Puerta del Ángel, Madrid","Piso en calle Moscareta, 2 -10",,,Latina,Puerta del Ángel,True,,,,,,
107590641,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/f1/23/1316978198.webp,750-V,19,650000.0,chalet,sale,127.0,3,2,calle de Burriana,Madrid,Madrid,es,40.4662087,-3.5857878,False,https://www.idealista.com/inmueble/107590641/,"LADY CASA VENDE, esta encantadora y singular casa adosada totalmente reformada! Ubicada en una zona muy tranquila, esta vivienda ofrece la combinación perfecta de comodidad y estilo. A solo un paso del parque Juan Carlos I y el Polideportivo Municipal, disfrutarás de un entorno privilegiado con todas las comodidades a tu alcance. Además, las paradas de autobuses cercanas facilitan la conexión con el resto de la ciudad. Al entrar, te recibirá un acogedor patio que da acceso a un salón en dos ambientes, ideal para relajarte junto a la chimenea o disfrutar de cenas en familia. La cocina y la sala office complementan la planta baja, junto con un práctico baño. La escalera con tragaluz conduce a la planta superior, donde encontrarás tres amplios dormitorios y un baño completo. El dormitorio principal cuenta con una terraza con césped artificial y acceso a un trastero de 10m², perfecto para almacenamiento adicional. Con 127 m² construidos, esta casa ofrece espacio suficiente para toda la familia. Dispone de aire acondicionado que te garantiza confort durante el verano así como calefacción por suelo radiante en la primera planta que garantiza el confort durante el invierno. Construida en 1968 y orientada al oeste, esta vivienda de segunda mano se encuentra en buen estado, lista para convertirse en tu nuevo hogar. ¡No pierdas la oportunidad de vivir en un lugar donde la tranquilidad y el bienestar son protagonistas!",False,good,False,5118.0,False,False,False,False,[],False,False,650000.0,€,chalet,terracedHouse,"Campo de las Naciones-Corralejos, Madrid",Chalet adosado en calle de Burriana,,,Barajas,Campo de las Naciones-Corralejos,,,,,,,
107749711,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/53/c8/1322187363.webp,243V1365,1,700000.0,flat,sale,61.0,1,1,calle de Belén,Madrid,Madrid,es,40.4244118,-3.6984818,False,https://www.idealista.com/inmueble/107749711/,"¡Descubre tu nuevo hogar en el corazón de Madrid! SERVIFINCAS ARGANZUELA te presenta este exclusivo apartamento en una de las zonas más vibrantes y modernas de la ciudad- Chueca-Justicia. Este barrio es un auténtico crisol de historia, diversidad y modernidad, lo que lo convierte en un lugar único para vivir.  La vivienda ofrece una distribución ideal para tu comodidad, con un salón comedor exterior independiente, perfecto para relajarte o recibir a tus invitados. El dormitorio doble con armario empotrado te ofrece el espacio y orden que mereces, mientras que la cocina independiente y el baño completo completan este acogedor hogar, pensado para satisfacer tus necesidades. Además, la finca cuenta con ascensor, lo que te proporciona un acceso cómodo y fácil. No dejes escapar la oportunidad de vivir en una zona que combina lo mejor de la historia madrileña con lo más actual y cosmopolita. ¡Haz de este apartamento tu nuevo hogar y disfruta de todo lo que Chueca-Justicia tiene para ofrecer! ¡Contáctanos y hazlo tuyo!",False,good,False,11475.0,False,False,False,False,[],False,False,700000.0,€,flat,,"Chueca-Justicia, Madrid",Piso en calle de Belén,1,True,Centro,Chueca-Justicia,True,,,,,,
108675338,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/9e/70/1351812224.webp,,11,190000.0,flat,sale,68.0,1,1,calle Blazquilla,Madrid,Galapagar,es,40.5787289,-4.0024448,False,https://www.idealista.com/inmueble/108675338/,"Ideal para inversores ya que se encuentra alquilado actualmente, con rentabilidad. Estupendo Piso muy luminoso, ubicado en una primera planta baja, de 68 m2 construidos y unos 40 m2 útiles. Dispone de plaza de garaje (unos 11 m2) y trastero comunitario en la zona comunes.  Consta de salón comedor, habitación, cocina independiente amueblada y electrodomésticos y cuarto de baño completo, con bañera.  La calefacción es eléctrica pero dispone de acumuladores nocturnos. Dispone de tendedero. El edificio dispone de ascensor.  La vivienda se encuentra en una excelente ubicación, muy cerca de la parada de autobús (con conexión directa a Madrid) y carretera general.  Se encuentra muy cerca de las zonas comerciales, centro de salud, colegios y ocio.",False,good,False,2794.0,False,False,False,False,[],False,False,190000.0,€,flat,,"Casa Amarilla, Galapagar",Piso en calle Blazquilla,1,True,Casa Amarilla,,True,True,True,,,,
108634088,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/06/fc/1350564016.webp,1254,16,425000.0,chalet,sale,180.0,4,2,avenida Ibiza,Madrid,Eurovillas,es,40.3570764,-3.2500473,False,https://www.idealista.com/inmueble/108634088/,"Descubre esta magnífica casa/chalet construida en 2004, que combina comodidad y estilo en un espacio de 180 metros cuadrados. La propiedad cuenta con cuatro dormitorios amplios y luminosos, perfectos para toda la familia, y dos baños completos que ofrecen funcionalidad y confort. El interior destaca por su pintura lisa que aporta un acabado moderno y elegante, además de su suelo de gres que facilita la limpieza y el mantenimiento. La cocina, completamente amueblada, es un espacio práctico y acogedor para preparar tus mejores recetas. En el exterior, podrás disfrutar de un hermoso jardín y un porche ideal para reuniones al aire libre o momentos de relax. La piscina añade un toque de lujo y diversión para los días soleados, mientras que el garaje ofrece comodidad y seguridad para tu vehículo. La seguridad y la tranquilidad están garantizadas gracias a la puerta blindada y la alarma instalada en la vivienda. La calefacción de gasoil asegura una temperatura agradable durante los meses más fríos, y las ventanas de aluminio proporcionan aislamiento y eficiencia energética. Este hogar luminoso y bien equipado también cuenta con armarios empotrados en los dormitorios y chimenea para crear un ambiente cálido y acogedor en los días más fríos. Sin duda, una oportunidad única para vivir en un espacio que combina funcionalidad, seguridad y un entorno privilegiado. ***De acuerdo con el Decreto 515/1989, del 21 de Abril, se informa al cliente que los gastos notariales, registrales, I. T. P. o equivalente, gastos financieros y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda. TODA LA INFORMACIÓN Y DOCUMENTACIÓN DEL INMUEBLE SERÁ PUESTA A DISPOSICIÓN DE LOS COMPRADORES EN LA OFICINA CORRESPONDIENTE. La información contenida en este anuncio no tiene carácter contractual ni vinculante, ya que podría contener alguna incorreción. OPORTUNIDAD UNICA, No lo dudes llámanos y solicita información y visita sin compromiso. FINANCIACIÓN HASTA EL 100 % * Pendiente estudio financiero del perfil de cliente. Especialistas en Compra, Venta, Alquiler Seguro, Tramitación Herencias, Financiación, Certificado Energético, etc. ASESORAMIENTO PERSONALIZADO. Premier Hogar Encuentra más en Premier Hogar, Otra forma de gestionar tu hogar.",False,good,False,2361.0,False,False,False,False,[],False,False,425000.0,€,chalet,independantHouse,Eurovillas,Casa independiente en avenida Ibiza,,,,,,,,,,,
108324770,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/81/d4/1340745436.webp,08-025,8,285000.0,flat,sale,88.0,3,2,calle del Pintor Velázquez,Madrid,Alcobendas,es,40.5374396,-3.6397848,False,https://www.idealista.com/inmueble/108324770/,"¡Oportunidad única en Alcobendas! Esta vivienda de 88 m², situada en la prestigiosa Zona de Pintores, ofrece un sinfín de posibilidades. Anteriormente utilizado como negocio, clínica dental, cuenta con varias estancias que se adaptan a tus necesidades. Se encuentra totalmente a reformar (baños, cocina, suelos, habitaciones, etc... ) La ubicación es inmejorable, rodeada de amplias zonas verdes y en una de las mejores urbanizaciones de la zona. Además, existe la posibilidad de verificar el cambio a vivienda con el ayuntamiento. Si buscas más espacio, también tienes la opción de adquirir un local paralelo, lo que te brinda una oportunidad aún más atractiva. ¡No dejes pasar esta ocasión y ven a descubrir todo lo que este local tiene para ofrecerte!",False,renew,False,3239.0,False,False,False,False,[],False,False,285000.0,€,flat,,"Ensanche, Alcobendas",Piso en calle del Pintor Velázquez,bj,False,Ensanche,,True,,,,,,
87974536,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7f/20/5f/1092814213.webp,,11,163500.0,flat,sale,75.0,3,1,calle Julia Sola,Madrid,Madrid,es,40.353784,-3.6812835,False,https://www.idealista.com/inmueble/87974536/,"**Piso en Venta - Oportunidad Única en Villaverde Bajo** ¡Descubre esta increíble oportunidad de inversión en una zona consolidada de Villaverde Bajo! Este luminoso piso exterior de 70 m² construidos, ubicado en la primera planta, cuenta con 3 amplias habitaciones, un acogedor salón y una cocina funcional. Ideal para quienes buscan un flujo de ingresos constante, ya que actualmente tiene inquilinos solventes y un alquiler asegurado con seguro de impago. La ubicación es inmejorable: rodeado de una gran variedad de comercios, supermercados, restaurantes y colegios, tendrás todo lo que necesitas a tu alcance. Además, el centro de salud cercano y las óptimas conexiones de transporte público, con paradas de autobús a pocos pasos y la estación de Renfe Villaverde Bajo a solo 3 minutos, hacen que moverte por la ciudad sea muy sencillo.  Con un rápido acceso a las principales vías como M-40, M-45, M30, R5 y A-42, este piso es perfecto tanto para vivir como para invertir. ¡No dejes pasar esta oportunidad! Contáctanos para más información y ven a visitar tu futuro hogar o inversión. En este precio no se incluye honorarios de agencia, ni el Impuesto de Transmisiones Patrimoniales, ni los gastos notariales y/o registrales. Aviso legal: recordamos a nuestros señores clientes que la información facilitada no constituye una autentica oferta vinculante no contractual. Este anuncio publicitario es provisional, las fotografías y datos en el incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de los propietarios.",False,renew,False,2180.0,False,False,False,False,[],False,False,163500.0,€,flat,,"Butarque, Madrid",Piso en calle Julia Sola,1,True,Villaverde,Butarque,True,,,,,,
107766692,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/5c/2d/1323195800.webp,,2,275000.0,flat,sale,98.0,3,1,calle Uría,Madrid,Madrid,es,40.4761243,-3.6548133,False,https://www.idealista.com/inmueble/107766692/,"Agencia inmobiliaria de MADRID zona PARQUE SANTA MARIA - PINAR DEL REY - HORTALEZA TECNOCASA expertos inmobiliarios de la zona. VENDE: PARA INFORMACION CONTACTA CON NUESTRA OFICINA  ¡OPORTUNIDAD! PISO OKUPADO. PERFECTO PARA INVERSORES. Estupenda vivienda en CUARTA PLANTA con ascensor en planta ubicada junto al Metro de Hortaleza. Se distribuye en entrada, cocina, salón, tres habitaciones, cuarto de baño y dos terrazas. Estas son algunas de las características del inmueble: - Cuarta planta con ascensor. - Dos terrazas orientaciones: Este y Oeste. - Vivienda muy luminosa, con orientación Este y Oeste. - Cocina con acceso a terraza abierta. - Amplio salón comedor con acceso a terraza abierta. - Tres habitaciones, todas ellas exteriores. - Cuarto de baño. - Ventanas de aluminio y puertas de madera. - Calefacción individual de Gas Natural. Se encuentra en una ubicación inmejorable, junto al Metro de Hortaleza. Desde esta línea tenemos comunicación directa con Príncipe de Vergara y con Goya, además de que está a tan solo cuatro paradas del IFEMA. Las líneas de autobús próximas a la vivienda son la 9, 72, 87, 107 y N2. La línea 9 nos deja en pleno Sol y la línea 107 en Plaza Castilla. La finca se encuentra cerca de todos los servicios, como supermercados (Aldi, Mercadona), bancos, comercios, colegios, guarderías e Institutos, parques y jardines. El distrito de Hortaleza es considerado uno de los mejores barrios fuera de la M-30 para vivir. Ya que es una zona residencial muy tranquila con muy buena comunicación con el centro de Madrid y muy próximo a Barajas. POR TODAS ESTAS RAZONES LAS PERSONAS ELIGEN EL BARRIO HORTALEZA Y MÁS CONCRETAMENTE LA ZONA DE HORTALEZA PARA VIVIR.",False,renew,False,2806.0,False,False,False,False,[],False,False,275000.0,€,flat,,"Pinar del Rey, Madrid",Piso en calle Uría,4,True,Hortaleza,Pinar del Rey,True,,,,,,
108888517,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/20/bc/1358007701.webp,,13,205000.0,flat,sale,55.0,2,1,calle Efigenia,Madrid,Madrid,es,40.403698,-3.6021679,False,https://www.idealista.com/inmueble/108888517/,"Precio final piso de liquidación bancaria, sin comisiones, directo de banco, con financiación hasta el 90% de la compra,  increíble inmueble reformado en zona tranquila. anteriormente tenia 2dormitorios pero con la reforma lo dejaron en 1 pero se puede volver a 2 sin problemas  Piso ideal inversores, debido a su increíble ubicación ( zona tranquila y bien comunicada entre le metro san Cipriano y Cercanías de Vicálvaro  También piso ideal para gente cansada de pagar incomodos alquileres y que quiera tener su propio piso en propiedad y por mucho menos de lo que pagaría por un alquiler  NO DESAPROVECHE LA OPORTUNIDAD Y VEN A VERLO..",False,good,False,3727.0,False,False,False,False,[],False,False,205000.0,€,flat,,"Ambroz, Madrid",Piso en calle Efigenia,3,True,Vicálvaro,Ambroz,False,,,,,,
107838002,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/44/7d/1325855942.webp,V-120,11,275000.0,flat,sale,103.0,3,2,calle Camilo José Cela,Madrid,Valdemoro,es,40.1921977,-3.6850543,False,https://www.idealista.com/inmueble/107838002/,"SE VENDE VIVIENDA LUMINOSA Descubre esta fantástica vivienda que combina amplitud, confort y luminosidad en cada rincón. Ubicada en una zona privilegiada, cerca de todos los servicios esenciales (colegios, ambulatorio, supermercados y hospital), esta propiedad es perfecta para quienes buscan calidad de vida. Características destacadas: 3 dormitorios amplios. Salón independiente, espacioso y acogedor. Cocina amueblada, lista para disfrutar. 2 baños completos, . Totalmente exterior, garantizando luz natural durante todo el día. Terraza y tendedero acristalados, espacios versátiles para tu bienestar. Calefacción individual por gas natural. Suelos de parquet, calidez en cada paso. Doble ventana, mayor aislamiento y tranquilidad. Piscina comunitaria, disfruta del verano sin salir de casa. Ascensor, comodidad y accesibilidad garantizadas. Si buscas un hogar donde cada detalle cuenta, esta es tu oportunidad. Contacta ahora para más información y agenda tu visita.",False,good,False,2670.0,False,False,False,False,[],False,False,275000.0,€,flat,,"Brezo, Valdemoro",Piso en calle Camilo José Cela,4,True,Brezo,,True,True,True,,,,
108209508,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/8a/42/1337187254.webp,,10,240000.0,flat,sale,60.0,2,2,calle Alfaro,Madrid,Madrid,es,40.3911062,-3.740863,False,https://www.idealista.com/inmueble/108209508/,"Vivienda totalmente reformada en el año 2023. Excelente distribución, cuenta con salón con cocina americana, dos dormitorios y dos baños, y entrada independiente. Buenas calidades, con suelo de tarima, pintura lisa, carpintería exterior de aluminio y Climalit, y la interior de madera lacada en blanco. Muy luminosa. Fantástica situación, con todos los servicios de la zona (supermercados como Mercadona, farmacias, bancos, colegios. ) La vivienda está muy bien comunicada, con metro (Vía Carpetana) y autobuses.",False,good,False,4000.0,False,False,False,False,[],False,False,240000.0,€,flat,,"Vista Alegre, Madrid",Piso en calle Alfaro,bj,True,Carabanchel,Vista Alegre,False,,,,,,
107982360,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/36/94/1330171459.webp,Nuda ,12,200000.0,flat,sale,117.0,4,2,paseo de la Chopera,Madrid,Alcobendas,es,40.5400223,-3.6399111,False,https://www.idealista.com/inmueble/107982360/,"Gersol ofrece en exclusiva NUDA PROPIEDAD en Alcobendas, zona paseo de la chopera. -Se vende NUDA PROPIEDAD con USUFRUCTUARIO VITALICIO de 60 años. -NO SE PUEDE VISITAR. Piso en 4ª planta con ascensor, consta de 117 m² construidos, distribuido en 4 dormitorios, 2 baños de los cuales uno en suite ( baño en suite equipado con bañera ) salón – comedor independiente con acceso a terraza, cocina amueblada, dispone de tendedero, calefacción individual gas natural. ZONAS COMUNES Urbanización cerrada con dos piscinas ( adultos y niños ), pista polivalente muy grande ( baloncesto y futbol ), mesa de ping pong, sala comunitaria para para reuniones y celebraciones de eventos ( cumpleaños ), dos zonas infantiles. SERVICIOS CERCANOS Y TRANSPORTE PUBLICO En cuanto a su ubicación excelente, al lado del supermercado Aldi y el parque de Andalucía, se encuentra en uno de los oasis municipales de Alcobendas, en la zona de ensanche residencial y muy cerca del centro del pueblo para los comercios y demás zonas de restauración. Lo tienes todo cerca pero con la tranquilidad de una zona residencial. Con excelente salida a la M30 y a escasos 10 minutos de Madrid Capital, ideal para aquellos usuarios de transporte privado que necesitan excelente comunicación con la A1-M40 -M30. Para los usuarios de transporte publico a escasos 5 min del Metro Marques de la Valdavia y 6 min de la parada de autobuses principal del centro del pueblo, donde pasan la línea 151 – 152C -153 – 154C – 156 – 158 -161 – N101, ETC.",False,good,False,1709.0,False,False,False,False,[],False,False,200000.0,€,flat,,"Ensanche, Alcobendas",Piso en paseo de la Chopera,4,True,Ensanche,,True,,,,,,
107264107,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/65/43/10/1309678876.webp,,2,105000.0,chalet,sale,76.0,3,2,"calle de la Feria, 15",Madrid,Bustarviejo,es,40.8591854,-3.7120831,True,https://www.idealista.com/inmueble/107264107/,"Gestión Navacerrada pone a la venta esta casa en el centro de Bustarviejo para reformar. La casa es del año 1977, necesita una reforma importante, ya que lleva deshabitada muchos años. Se encuentra distribuida de tal manera, tiene dos plantas, cada una de 38m2: en la planta baja encontramos: cocina, salón-comedor y aseo; y en la segunda planta: tres dormitorios y un baño. Está ubicada en buena zona, muy cerca del centro del pueblo y de la parada del autobús. Oportunidad de compra!",False,renew,False,1382.0,False,False,False,False,[],False,False,105000.0,€,chalet,terracedHouse,Bustarviejo,"Chalet adosado en calle de la Feria, 15",,,,,,,,,,,
108816977,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/e4/bf/1355988472.webp,1037,12,190000.0,flat,sale,37.0,1,1,calle de la Sombrerería,Madrid,Madrid,es,40.4062844,-3.7006197,False,https://www.idealista.com/inmueble/108816977/,"Exclusiva Oportunidad de Inversión o Residencia en Lavapiés Vasane Asesoría Inmobiliaria comercializa esta excepcional propiedad en venta. La vivienda se encuentra ubicada en la emblemática Calle Sombrerería, en el corazón del vibrante del barrio de Lavapiés, en Madrid. Este inmueble, con una superficie construida de 37 m² (33 m² útiles), se sitúa en la segunda planta de una finca histórica que data de 1884. Su diseño arquitectónico, caracterizado por las formas de corrala, le confiere un encanto especial y auténtico que resalta la tradición madrileña. El edificio ha sido conservado y está equipado con ascensor. La vivienda ha sido reformada. El diseño interior, optimizado para una habitabilidad eficiente y acogedora, comprende un dormitorio, un baño completo y una cocina integrada en el salón, fomentando un espacio diáfano y contemporáneo. La privilegiada ubicación de este apartamento ofrece acceso inmediato a la riqueza cultural y la diversidad gastronómica que caracterizan a Lavapiés, así como a una excelente red de transporte público. Estas características lo convierten en una opción idónea tanto para quienes buscan establecer una residencia principal con un estilo de vida urbano consolidado, como para inversores que aspiran a una alta rentabilidad en el mercado inmobiliario madrileño. ¡Ven a verlo y descubre tu nuevo hogar en el corazón de Madrid!",False,good,False,5135.0,False,False,False,False,[],False,False,190000.0,€,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle de la Sombrerería,,True,Centro,Lavapiés-Embajadores,True,,,,,,
108725185,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/c0/71/1353261179.webp,,13,220000.0,flat,sale,75.0,3,1,calle Malgrat de Mar,Madrid,Madrid,es,40.3943705,-3.6439002,False,https://www.idealista.com/inmueble/108725185/,"¡Un Nuevo Hogar te Espera en Vallecas! tenemos el placer de presentarte esta fantástica vivienda lista para entrar a vivir, ubicada en la Calle malgrat de mar, en el barrio de Vallecas. Esta propiedad, se encuentra en una 4ta planta de una buena finca Tiene tres amplios y luminosos dormitorios y cuenta con aire acondicionado, maximizando el espacio y la organización. La vivienda tiene doble orientación. Todas las estancias tienen ventanas, unas al este y otras al oeste, garantizando la luz y el sol durante todo el dia. La cocina y el baño han sido reformados dando un estilo mas moderno, lista para que la disfrutes desde el primer dia. La vivienda está equipada con ventanas de aluminio en todas sus estancias. Además, podrás disfrutar de 1 práctica terraza, ideal como tendedero o para relajarte al aire libre. El inmueble se encuentra en excelente estado de conservación y dispone de calefacción individual por aire, asegurando un ambiente cálido y confortable durante todo el año. Ubicación Inmejorable en Vallecas Vivir en la Calle malgrat de mar te sitúa en una zona con excelentes comunicaciones de renfe, buses y metro con todos los servicios al alcance de tu mano. Tendrás a tu disposición: Centros educativos Supermercados Zonas verdes Centros de salud La estación de metro alto de arenal está a solo 8 minutos andando, conectándote directamente con el centro de Madrid y otras áreas clave de la ciudad. Si te desplazas en coche, disfrutarás de un fácil acceso a la M-30 y M-40. ¡No pierdas la oportunidad de visitar esta excelente propiedad!",False,good,False,2933.0,False,False,False,False,[],False,False,220000.0,€,flat,,"Portazgo, Madrid",Piso en calle Malgrat de Mar,4,True,Puente de Vallecas,Portazgo,False,,,,,,
108801648,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/ef/82/1355553153.webp,,21,1975000.0,flat,sale,146.0,2,3,calle de Belén,Madrid,Madrid,es,40.4232663,-3.6954995,False,https://www.idealista.com/inmueble/108801648/,"Piso totalmente reformado por estudio de arquitectura de renombre con 4 balcones a la calle en pleno Justicia. El piso cuenta con dos habitaciones, una de ellas al exterior con baño en suite, y un aseo de cortesía. La cocina se encuentra separada de la zona social, muy amplia y el edificio cuenta con una terraza comunitaria para uso de los vecinos. Escribenos para agendar una visita!",False,good,False,13527.0,False,False,False,False,[],False,False,1975000.0,€,flat,,"Chueca-Justicia, Madrid",Piso en calle de Belén,2,True,Centro,Chueca-Justicia,True,,,,,,
107996820,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/44/c3/bb/1330633030.webp,0877,2,289000.0,flat,sale,90.0,3,1,calle de Argenta,Madrid,Madrid,es,40.4234279,-3.6142261,False,https://www.idealista.com/inmueble/107996820/,"¡Descubre tu nuevo hogar en esta maravillosa vivienda de 90 m²! Este piso cuenta con tres habitaciones, dos de ellas dobles y una individual, perfectas para adaptarse a tus necesidades. La cocina independiente es ideal para disfrutar de un desayuno en familia, mientras que el salón comedor, acogedor y luminoso, se convierte en el lugar perfecto para relajarte después de un largo día.  Todas las estancias son exteriores, lo que garantiza una excelente iluminación natural gracias a las ventanas Climalit. Además, la calefacción a gas natural asegura un ambiente cálido en invierno. La finca dispone de ascensor y el acceso está adaptado para personas con movilidad reducida, lo que añade comodidad a tu día a día. Ubicado en una zona tranquila, cerca de la calle Hermanos García Noblejas y la Avenida de Canillejas a Vicálvaro, tendrás fácil acceso a una variedad de comercios, farmacias y servicios de ocio. El Centro Comercial Las Rosas está a solo unos minutos, ofreciendo todo lo que necesitas en tu día a día. Además, la oferta educativa en la zona es variada y de calidad, con colegios y facultades cercanas. La ubicación es inmejorable, con salida directa a la M-40 y R-3, y a tan solo 15 minutos de IFEMA y del aeropuerto. No pierdas la oportunidad de vivir en un lugar donde la comodidad y la calidad se unen. ¡Este piso está listo para entrar a vivir!",False,good,False,3211.0,False,False,False,False,[],False,False,289000.0,€,flat,,"Arcos, Madrid",Piso en calle de Argenta,1,True,San Blas,Arcos,True,,,,,,
