propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,exterior,neighborhood,hasLift,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice
108462574,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/66/21/1345650288.webp,,4,bj,150000.0,flat,sale,90.0,2,2,Centro Urbano,Madrid,San Sebastián de los Reyes,Centro Urbano,es,40.5467829,-3.6318894,False,https://www.idealista.com/inmueble/108462574/,"Agencia Inmobiliaria de San Sebastián de los Reyes zona CENTRO-ZAPORRA oficina TECNOCASA vende en exclusiva LOCAL SEGREGADO EN 2 VIVIENDAS DE 1 DOMITORIO CADA UNA, ACTUALMENTE ALQUILADAS CON CONTRATO EN VIGOR HASTA 2028 El local cuenta con 90m2 construidos que se distribuyen de la siguiente forma: Distribuido en dos apartamentos, cada uno de ellos cuenta con 45m2 aproximadamente, cocina americana y salón, un dormitorio y un baño con plato de ducha. Reformado completamente en 2023. Cuentan con calefacción individual eléctrica (bomba de calor y frío).  CONTACTAR PARA MÁS INFORMACIÓN, RENTABILIDAD NETA SUPERIOR AL 10% Zona muy bien comunicada, a menos de 5 minutos andando de la RENFE y a 10 minutos andando de la parada de metro REYES CATÓLICOS o BAUNATAL. Se encuentra a 100m del CC LA VIÑA, que dispone de supermercados y todo lo necesario para el día a día. ¡POSIBILIDAD DE FINANCIACIÓN CON NUESTRO DEPARTAMENTO FINANCIERO KÌRON! VEN A VERLO, NO PIERDAS ESTA OPORTUNIDAD.",False,good,False,1667.0,False,False,False,False,[],False,False,150000.0,€,flat,"Centro Urbano, San Sebastián de los Reyes",Piso,True,,False,,,
105812082,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fb/08/d2/1263752911.webp,,12,,565000.0,chalet,sale,300.0,4,2,calle Santiago,Madrid,Miraflores de la Sierra,,es,40.8177719,-3.7580326,False,https://www.idealista.com/inmueble/105812082/,"Se vende Chalet Individual en Urbanización Cantagallos. Parcela de 1480m. 300 metros construidos. Cuatro dormitorios, dos baños completos, cocina equipada, garaje, salón comedor con chimenea, trastero, piscina, buenas vistas, calefacción por bombonas de propano grandes. Terraza.",False,good,False,1883.0,False,False,False,False,[],False,False,565000.0,€,chalet,Miraflores de la Sierra,Casa independiente en calle Santiago,,,,independantHouse,True,True
108322017,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/33/22/1340653580.webp,DP-0001,11,bj,150000.0,flat,sale,33.0,1,1,Ibiza - San Pedro,Madrid,Villanueva del Pardillo,Ibiza - San Pedro,es,40.4882619,-3.9617971,False,https://www.idealista.com/inmueble/108322017/,"Se vende despacho profesional con excelente rentabilidad Ponemos a la venta este luminoso y funcional despacho profesional de 33 m² construidos y 30 m² utiles, ideal para quienes buscan una inversión segura y rentable. El espacio se distribuye en una zona de estar con cocina americana, un dormitorio independiente con armario empotrado y un baño completo. Además, dispone de un trastero situado sobre el baño, optimizando el espacio para almacenamiento adicional. Actualmente se encuentra alquilado con una renta mensual de 650 €, lo que garantiza una rentabilidad inmediata para el comprador. Ubicado en una finca tranquila, bien cuidada y con excelentes conexiones, este despacho profesional combina ubicación, funcionalidad y alta demanda, convirtiéndose en una excelente oportunidad para inversores.",False,good,False,4545.0,False,False,False,False,[],False,False,150000.0,€,flat,"Ibiza - San Pedro, Villanueva del Pardillo",Piso,True,,True,,,
108798257,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/ef/ec/1355447661.webp,2006,2,2,770000.0,flat,sale,80.0,3,2,Barrio Niño Jesús,Madrid,Madrid,Retiro,es,40.4142856,-3.6709784,False,https://www.idealista.com/inmueble/108798257/,"Luminoso piso interior, listo para entrar a vivir gracias a su buen estado de conservación. Distribución: - 3 habitaciones. - 2 baños - Amplio salón - Amplia cocina Aunque es interior, las estancias transmiten serenidad, ideales para quienes buscan paz dentro de la ciudad. Esta propiedad tiene potencial para adaptarlo a tu estilo con una reforma ligera. El edificio cuenta con ascensor y portero físico, lo que aporta comodidad y seguridad a los vecinos. Los gastos de comunidad son reducidos, un detalle que facilita su mantenimiento económico. Cerca de comercios, restaurantes, museos, transporte público.  Por motivos de confidencialidad se mostrarán fotos por privado. Contáctanos sin compromiso!",False,good,False,9625.0,False,False,False,False,[],False,False,770000.0,€,flat,"Niño Jesús, Madrid",Piso,False,Niño Jesús,True,,,
108172860,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/7b/ca/1349687147.webp,CANILLEJAS,16,4,239000.0,flat,sale,73.0,3,1,Barrio Canillejas,Madrid,Madrid,San Blas,es,40.4393862,-3.6148199,False,https://www.idealista.com/inmueble/108172860/,"Altazaga Real estate ofrece en exclusiva piso reformado con terraza, espectaculares vistas abiertas. 3 amplios dormitorios dos de ellos (dobles), salón, cocina equipada y baño completo con plato de ducha. , la vivienda es muy luminosa. Se encuentra situada en el corazón de Canillejas, prolongación de Julián Camarillo en la calle Canal de Bósforo, teniendo todo tipo de servicios y equipaciones cerca, varias lineas de autobús en la puerta, metro Torre Arias (línea 5) a 300 m y Las Musas ( linea 7) a poco más de 500 m. Fácil acceso a M-40 y A-2. Disponemos de departamento financiero, consultenos sin ningún compromiso.",False,good,False,3274.0,False,False,False,False,[],False,False,239000.0,€,flat,"Canillejas, Madrid",Piso,True,Canillejas,False,,,
107408826,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/13/a5/1311859477.webp,60966,1,,2090000.0,chalet,sale,454.0,7,5,Barrio Canillas,Madrid,Madrid,Hortaleza,es,40.4586711,-3.6544396,False,https://www.idealista.com/inmueble/107408826/,"Gran chalet pareado muy cerca de la estación de Metro Arturo Soria y de varias líneas de autobús.  Buena conexión a todo Madrid y a 15 minutos en coche del aeropuerto. La casa tiene jardín y piscina privada. Con 4 alturas comunicadas por ascensor y por escaleras.  Tiene 4 plantas, una superficie construida de 450 m2 y 300 m2 de parcela. La vivienda consta de: • Salón, comedor y cocina • Siete dormitorios, uno de ellos de servicio. Todos con armarios • Cinco cuartos de baño, uno de ellos de servicio, más un aseo de cortesía • Dos vestidores (walking closet) • Cuarto de estar o de TV • Garaje para dos coches • Ascensor • Dos terrazas •Jardín y piscina privada. La calefacción es de gas por suelo radiante con caldera programable y termostato en cada habitación. También hay instalación de aire acondicionado frío-calor independiente por planta. Persianas eléctricas. Ideal para hacer vida de barrio ya que caminando se encuentran varios supermercados (Mercadona, Carrefour, Supercor); colegios (Arturo Soria, Liceo Francés, Hastings, Ramón y Cajal, Colegio San José del Parque); clínicas y hospitales; farmacias; así como el Centro Comercial Arturo Soria Plaza.",False,good,False,4604.0,False,False,False,False,[],False,False,2090000.0,€,chalet,"Canillas, Madrid",Chalet pareado,,Canillas,,semidetachedHouse,True,True
108180603,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/18/44/1336284229.webp,ID00496P,5,bj,155900.0,flat,sale,77.0,3,1,Reyes,Madrid,Parla,Reyes,es,40.2363105,-3.7626809,False,https://www.idealista.com/inmueble/108180603/,"¡Descubre tu nuevo hogar en Parla! Este encantador piso bajo, completamente reformado, ofrece un espacio ideal para disfrutar de la vida en familia. Con una superficie de 77 m², cuenta con 3 dormitorios que brindan la comodidad que necesitas, además de un baño completo que ha sido diseñado con gusto. El amplio y luminoso salón comedor es perfecto para relajarse o recibir visitas, mientras que la cocina amueblada te permitirá preparar deliciosas comidas con total comodidad. Ubicado en la zona de Reyes-Parla, este inmueble se beneficia de una excelente dotación comercial, con tiendas y servicios a pocos pasos. Además, tendrás colegios, institutos y escuelas infantiles cercanas, lo que lo convierte en un lugar ideal para familias. El transporte público también está a tu alcance, facilitando tus desplazamientos por la ciudad. No dejes pasar la oportunidad de vivir en un piso listo para entrar a vivir, donde cada rincón ha sido pensado para ofrecerte el máximo confort. Con calefacción por bomba de frío/calor y una orientación sur-este que garantiza luz natural durante todo el día, este hogar tiene todo lo que necesitas. ¡Ven a visitarlo y enamórate de tu futuro hogar!",False,good,False,2025.0,False,False,False,False,[],False,False,155900.0,€,flat,"Reyes, Parla",Piso,True,,False,,,
108417807,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/37/89/1344297386.webp,,8,1,1300000.0,flat,sale,92.0,2,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,40.4244369,-3.6710946,False,https://www.idealista.com/inmueble/108417807/,"El inmueble recién reformado se ubica en el prestigioso Barrio de Salamanca de Madrid, en un edificio de 1940, con fachada protegida, en una primera planta con ascensor. Dispone de:  * Amplio salón- comedor con cocina abierta con 3 balcones a la calle.  * 1 dormitorio con vestidor y baño en suite y 1 balcón a la calle.  * 1 dormitorio con baño contiguo  * Techos de 3 metros  * Aire acondicionado por conductos. Este singular inmueble que se encuentra a cinco minutos del WiZink Center y a las calles más representativas de nuestra ciudad, ofrece una magnífica oportunidad para quienes buscan una excelente inversión para vivienda habitual o para desarrollar otras opciones constructivas, en una de las áreas más exclusivas de Madrid.",False,good,False,14130.0,False,False,False,False,[],False,False,1300000.0,€,flat,"Goya, Madrid",Piso,True,Goya,True,,,
108366913,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/d9/75/1341986256.webp,,10,bj,215000.0,flat,sale,47.0,2,1,Centro Urbano,Madrid,San Sebastián de los Reyes,Centro Urbano,es,40.5479267,-3.6276398,False,https://www.idealista.com/inmueble/108366913/,"Agencia inmobiliaria de SAN SEBASTIÁN DE LOS REYES zona CENTRO - Oficina Tecnocasa ¡Descubre tu nuevo hogar en este encantador piso en planta baja! Con una superficie de 47 m² construidos, este inmueble ofrece un espacio ideal para disfrutar de la comodidad y tranquilidad que buscas. Cuenta con dos dormitorios, siendo el principal de 12 m², El salón exterior es independiente y está diseñado para aprovechar al máximo la luz natural, creando un ambiente cálido y acogedor. El baño completo, equipado con bañera. Además, este piso incluye un práctico trastero en la misma finca de 14m2, lo que proporciona un espacio adicional para almacenamiento. La buena ventilación y el suelo de parquet añaden un toque especial a cada rincón de la vivienda. Ubicado en una de las mejores calles de la zona, disfrutarás de la tranquilidad que ofrece, sin renunciar a la cercanía con todo lo que necesitas. A solo unos pasos de la estación de metro 'Reyes Católicos' y bien comunicado con varias líneas de autobuses, la movilidad es excelente. También estarás cerca del centro de salud y rodeado de mercados y establecimientos, lo que facilita tu día a día. No pierdas la oportunidad de visitar este piso que, aunque requiere algunas reformas, tiene un gran potencial y se encuentra en una ubicación privilegiada, muy cerca del Hospital Infanta Sofía y la nueva zona de San Sebastián de los Reyes. ¡Ven a verlo y hazlo tuyo! Posibilidad de financiación 100% con nuestro departamento financiero KIRON. '. '. '. '.",False,renew,False,4574.0,False,False,False,False,[],False,False,215000.0,€,flat,"Centro Urbano, San Sebastián de los Reyes",Piso,True,,False,,,
108638290,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/35/54/1350696413.webp,02861,11,3,197000.0,flat,sale,86.0,3,1,Sureste,Madrid,Torrejón de Ardoz,Sureste,es,40.4497898,-3.4679926,False,https://www.idealista.com/inmueble/108638290/,"UBICACIÓN INMEJORABLE Y MUCHAS POSIBILIDADES PARA CREAR EL HOGAR QUE DESEAS.  En pleno corazón de Torrejon a tan solo minutos del centro, te presentamos esta vivienda amplia luminosa y con una terraza de 5 m con vistas despajadas, ideal para quienes sueñan con un espacio echo a su medida. Dispone de ascensor, lo cual aporta comodidad y accesibilidad, algo muy valorado hoy en día. Cuenta con 3 dormitorios, un baño completo, y estancias con mucha luz natural.  Esta para reformar con un poco de imaginación puedes convertirlo en un hogar moderno y acogedor, aprovechando cada rincón.  Lo mejor la ubicación. Justo en frente de Carerfour, Mercadona a lado de Lidl, junto al polideportivo Joaquin Blume, el Mercadillo, colegios, farmacias y todos los servicios, ademas esta perfectamente comunicado con Madrid, acceso rápido a A2, estación de renfe cerca y parada de autobuses.  Ideal para vivir o invertir. Para concertar una visita llámanos o envíanos un watsap al.",False,renew,False,2291.0,False,False,False,False,[],False,False,197000.0,€,flat,"Sureste, Torrejón de Ardoz",Piso,True,,True,,,
108636203,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/48/37/1354331663.webp,60761806,4,3,205000.0,flat,sale,52.0,2,1,"calle Efigenia, 19",Madrid,Madrid,Vicálvaro,es,40.4041863,-3.5995744,True,https://www.idealista.com/inmueble/108636203/,,False,good,False,3942.0,False,False,False,False,[],False,False,205000.0,€,flat,"Ambroz, Madrid","Piso en calle Efigenia, 19",,Ambroz,,,,
108546552,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/f1/da/1348111591.webp,GVPT1418,8,bj,295000.0,flat,sale,92.0,4,2,Zona Estación,Madrid,Valdemoro,Zona Estación,es,40.192649,-3.6638083,False,https://www.idealista.com/inmueble/108546552/,"Descubre este estupendo piso en la zona de la estación de Valdemoro Con una superficie de 91m², la vivienda destaca por su amplitud en todas las estancias. Dispone de 4 dormitorios, 2 baños completos, uno con ducha y otro con bañera, amplio salón y cocina amueblada con zona office. Excelentes calidades, suelos en gres imitación tarima, ventanas climalit, aire acondicionado, termo eléctrico, etc. Ubicado en excelente zona con todos los servicios cerca, comercios, colegios, zonas verdes, estación de renfe y autobuses urbanos e interurbanos.  No deje pasar la oportunidad de visitar este magnífico piso. ¡Tu nuevo hogar te espera!",True,good,False,3207.0,False,False,False,False,[],False,False,295000.0,€,flat,"Zona Estación, Valdemoro",Piso,True,,True,,,
108591042,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/17/5f/1349478130.webp,03427,15,1,158000.0,flat,sale,81.0,3,1,Reyes Católicos,Madrid,Alcalá de Henares,Reyes Católicos,es,40.4751296,-3.3816546,False,https://www.idealista.com/inmueble/108591042/,"Alquilado, oportunidad de inversion. Actualmente, no es posible realizar visitas al interior de la vivienda. Las fotografias pueden no reflejar el estado actual de la propiedad. Fecha de fin de contrato: 06/2029 biba home vende piso, sin comision de agencia, en la zona de reyes católicos. Primera planta, sin ascensor. Superficie construida de 81 m2 distribuida en 3 dormitorios, salón amplio con terraza cubierta, 1 baño y cocina grande con muebles, horno, vitrocerámica y campana extractora. Suelos de tarima y terrazo, ventanas de aluminio, carpintería interior lacado en blanco, recién pintado y acondicionado. Llámanos y solicita información.",False,good,False,1951.0,False,False,False,False,[],False,False,158000.0,€,flat,"Reyes Católicos, Alcalá de Henares",Piso,True,,False,,,
108442818,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/9f/3f/256773426.webp,,12,bj,160000.0,flat,sale,65.0,3,1,calle Zurbaran,Madrid,Getafe,La Alhóndiga,es,40.3045821,-3.7369822,False,https://www.idealista.com/inmueble/108442818/,"Para inversión: Inmueble alquilado con contrato del Junio 2021 y seguro de impagos. Piso en la zona de la Alhóndiga, Getafe compuesto de tres dormitorios, salón, cocina y baño. Planta baja. Vivienda totalmente reformada. Cocina totalmente equipada. Piso sin amueblar. KASADIRECT ¡MEJOR VER!",False,good,False,2462.0,False,False,False,False,[],False,False,160000.0,€,flat,"La Alhóndiga, Getafe",Piso en calle Zurbaran,True,,False,,,
105976817,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/c8/b1/1268772734.webp,1180,8,bj,139000.0,flat,sale,50.0,1,1,Ciudad 70,Madrid,Coslada,Ciudad 70,es,40.4168563,-3.5434102,False,https://www.idealista.com/inmueble/105976817/,"� Apartamento en venta en Ciudad 70, Coslada Descubre este acogedor apartamento de 50 m², ideal para parejas o solteros, completamente reformado y listo para entrar a vivir. ✨ Características principales:  1 dormitorio independiente  1 baño completo con ducha y mampara  Amplio salón con cocina semi-americana amueblada y equipada (vitro, horno y campana)  Suelos de gres inspirado en tarima, pintura lisa y halógenos en toda la vivienda  Calefacción y aire acondicionado con 2 bombas de aire frío-calor  Ventanas Climalit y puertas lacadas en blanco � Ubicación inmejorable: Situado en la zona de Ciudad 70, rodeado de jardines, próximo al Polideportivo El Cerro y con todo tipo de comercios, colegios y servicios a tu alcance. � Vivienda reformada, moderna y lista para entrar a vivir. ¡Ven a visitarlo y descubre tu nuevo hogar! ✨�� Ref. 1180 - Apartamento en venta en Ciudad 70, Coslada Descubre este acogedor apartamento de 50 m², ideal para parejas o solteros, completamente reformado y listo para entrar a vivir. ✨ Características principales:  1 dormitorio independiente  1 baño completo con ducha y mampara  Amplio salón con cocina semi-americana amueblada y equipada (vitro, horno y campana)  Suelos de gres inspirado en tarima, pintura lisa y halógenos en toda la vivienda  Calefacción y aire acondicionado con 2 bombas de aire frío-calor  Ventanas Climalit y puertas lacadas en blanco � Ubicación inmejorable: Situado en la zona de Ciudad 70, rodeado de jardines, próximo al Polideportivo El Cerro y con todo tipo de comercios, colegios y servicios a tu alcance. � Vivienda reformada, moderna y lista para entrar a vivir. ¡Ven a visitarlo y descubre tu nuevo hogar! ✨�.",False,good,False,2780.0,False,False,False,False,[],False,False,139000.0,€,flat,"Ciudad 70, Coslada",Piso,True,,False,,,
