propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,newDevelopmentFinished,highlight.groupDescription
108559802,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/d9/35/1348466091.webp,1134,26,13,615000.0,flat,sale,119.0,True,4,2,calle de Finisterre,Madrid,Madrid,Fuencarral,es,La Paz,40.477298,-3.6993536,False,https://www.idealista.com/inmueble/108559802/,"MillAC Consulting Inmobiliario vende en exclusiva:  Amplio piso en planta 13 con espectaculares vistas – Calle Finisterre, barrio de La Paz (Madrid) Descubre esta estupenda vivienda ubicada en la 13ª planta de un edificio en la calle Finisterre, dentro del consolidado y bien comunicado barrio de La Paz, junto al Centro Comercial La Vaguada y Las Cuatro Torres. Con 119 m² construidos y 109 m² útiles, esta vivienda destaca por su amplitud, luminosidad y enormes posibilidades de reforma. Cuenta con cuatro dormitorios grandes, todos con armarios empotrados, y dos baños completos, uno de ellos semi reformado. La cocina y el salón tienen acceso directo a una terraza dividida en dos zonas: una parte ideal para disfrutar de las vistas y otra utilizada como tendedero. Su orientación noroeste ofrece luz natural por la tarde y unas vistas despejadas espectaculares desde una altura privilegiada. El edificio dispone además de zona común, ideal como espacio de encuentro o juego para los más pequeños. La zona está perfectamente conectada con las principales arterias de Madrid: acceso rápido a la M-30, M-40, A-6 y A-1, facilitando la movilidad tanto dentro como fuera de la ciudad. Además, cuenta con excelentes opciones de transporte público (metro, autobuses y cercanías a pocos minutos). A solo unos pasos del Centro Comercial La Vaguada, que ofrece una amplia oferta de ocio, restauración y comercios. La zona también cuenta con numerosos colegios, tanto públicos como concertados y privados, ideales para familias con niños.  Una vivienda perfecta para reformar a tu gusto y convertirla en el hogar que siempre soñaste, en una ubicación privilegiada de Madrid, con todos los servicios y comunicaciones a tu alcance. ! MillAC, tu confianza, nuestro éxito!",True,renew,False,True,5168.0,True,False,False,True,[],False,False,615000.0,€,flat,"La Paz, Madrid",Piso en calle de Finisterre,,,,,,,,
106001206,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/92/cf/ea/1355564273.webp,BAS_FELIPE2,20,4,219900.0,flat,sale,81.0,True,2,1,travesía de Felipe de Diego,Madrid,Madrid,Puente de Vallecas,es,Palomeras Bajas,40.378973,-3.6619078,False,https://www.idealista.com/inmueble/106001206/,"**Piso en Venta en Palomeras Bajas - ¡Tu nuevo hogar te espera! ** Descubre este magnífico piso en Palomeras Bajas, una oportunidad única que no querrás dejar pasar. Con una superficie total de 81 m² construidos y 71 m² útiles, este hogar se encuentra en una cuarta planta, lo que garantiza luminosidad y espectaculares vistas gracias a sus grandes ventanas. La distribución es perfecta, con un amplio salón que invita a disfrutar de momentos inolvidables. El inmueble cuenta con 2 dormitorios equipados con armarios empotrados, ideal para mantener el orden y aprovechar al máximo el espacio. Además, dispone de un baño completo con ducha, perfecto para relajarte después de un largo día. El hall de acceso da la bienvenida a un pasillo que conecta cada rincón de la vivienda. La cocina es amplia y funcional, con acceso a un tendedero que añade comodidad a tu día a día. Los suelos de tarima en todas las estancias aportan calidez y elegancia, mientras que las ventanas de aluminio y las puertas en color madera añaden un toque moderno y acogedor. La calefacción individual eléctrica de calor azul y los radiadores de aluminio garantizan un ambiente cálido durante los meses más fríos. Ubicado en una zona inmejorable en cuanto a movilidad, tendrás fácil acceso a la estación de Cercanías El Pozo y de Asamblea de Madrid, diversas líneas de autobuses. La cercanía a colegios, institutos y el Centro Cultural Paco Rabal hacen de este lugar un entorno ideal para familias. Además, disfrutarás de la proximidad al campo de fútbol Palomeras Bajas y al Centro Comercial Madrid Sur, donde encontrarás supermercados y opciones de restauración. No pierdas la oportunidad de visitar este encantador piso que combina comodidad, ubicación y estilo. ¡Contáctanos para más información y ven a descubrir tu futuro hogar!",False,good,False,True,2715.0,True,False,False,False,[],False,False,219900.0,€,flat,"Palomeras Bajas, Madrid",Piso en travesía de Felipe de Diego,,,,,,,,
108591816,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/d0/e1/1349401167.webp,,40,1,485000.0,flat,sale,90.0,True,2,2,AV LAZAREJO s/n,Madrid,Las Rozas de Madrid,El Cantizal,es,El Cantizal,40.5174103,-3.928257,True,https://www.idealista.com/inmueble/108591816/,"¿QUIERES VIVIR EN LA CASA DE TUS SUEÑOS? GRAZZIA PERSONAL REAL ESTATE ofrece en exclusiva: Este fantástico Piso en venta de 2 dormitorios ubicado una de las mejores zonas residenciales de LAS ROZAS. El Cantizal.  CARACTERÍSTICAS PRINCIPALES  Se trata de una vivienda exterior de 90 M2 aprox. El piso se ubica en Urbanización cerrada, familiar, en un entorno privilegiado y muy tranquilo. Es una primera planta exterior con ascensor, con amplia terraza, garaje, piscina y trastero. Muy luminoso gracias a su orientación y muy cómodo en su distribución.     DISTRIBUCIÓN DEL INMUEBLE Con una fantástica distribución que resulta óptima en el aprovechamiento de sus 90m2 aprox. de vivienda, la casa se distribuye en: La entrada de la vivienda da paso a amplio hall-recibidor, cocina independiente totalmente equipada (Frigorífico, campana extractora, vitrocerámica, lavavajillas y horno) y salida directa a terraza tendedero. - Desde el distribuidor, pasamos a un amplio y muy luminoso salón-comedor con acceso directo a una amplia terraza  Amplio dormitorio principal, con baño completo en suite y zona de vestidor con armarios empotrados. Otra habitación más y otro baño completo con plato de ducha.  La casa dispone de calefacción de gas natural, Plaza de garaje y Trastero.  ""CONSERJE SEGURIDAD"" La urbanización dispone de unas fantásticas zonas comunes, Gimnasio, Sauna, Piscina, Zona infantil, pista de pádel. SERVICIOS Y COMUNICACIONES Zona bien comunicada. rodeada de muchos parques. con rápido acceso a la A6, M50, carretera del escorial, con paradas a 30 metros de autobuses urbanos e interurbanos. Es una zona residencial muy tranquila con servicios de todo tipo (colegios, farmacias, supermercados y con extensas zonas verdes amplias aceras, ideal para practicar deporte al aire libre, andar en bici o dar largos paseos.   Disponibilidad INMEDIATA! No dudes en visitarlo, ¡llámanos!",False,good,False,True,5389.0,True,False,False,False,[],False,False,485000.0,€,flat,"El Cantizal, Las Rozas de Madrid",Piso en Av Lazarejo s/n,,,,True,True,,,
108552466,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/f3/4d/1339918955.webp,P3 1ºA,6,1,220000.0,flat,sale,78.0,True,2,2,"calle Santón, 12",Madrid,Valdemoro,Centro,es,,40.1925613,-3.6773235,True,https://www.idealista.com/obra-nueva/108552466/,"Residencial San Antón. Viviendas de 1, 2 y 3 dormitorios de renta libre, garajes y sala polivalente. 60 % VENDIDO  Suelo radiante por aerotermia.  Cocinas completamente amuebladas incluidos todos los electrodomésticos.  Con el privilegio de vivir en el centro de Valdemoro.",False,,True,True,2821.0,True,False,False,False,[],False,False,220000.0,€,flat,"Centro, Valdemoro","Piso en calle Santón, 12",,,,True,True,,False,
108828750,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/c3/0f/1357119257.webp,IIM-25032,61,,449000.0,chalet,sale,187.0,,5,2,calle Jacinto Benavente,Madrid,Meco,,es,,40.5585182,-3.3253928,False,https://www.idealista.com/inmueble/108828750/,"¡Descubre tu nuevo hogar en Meco! Te presentamos esta fantástica vivienda unifamiliar de 3 plantas sobre una parcela de 210 m², con 187 m² construidos. Un hogar amplio, cómodo y versátil, ¡perfecto para toda la familia! Distribuido en planta baja: Al entrar encontramos un zaguán acristalado en aluminio blanco, perfecto para aislar la vivienda del frío, calor o incluso la lluvia, continuamos con un amplio salón con chimenea, ideal para disfrutar de los días más fríos en un ambiente acogedor. Cocina independiente, amplia y funcional, perfecta para el día a día, acondicionada con muebles altos/ bajos y electrodomésticos (campana y vitrocerámica). En esta planta también encontrarás un aseo de cortesía y una habitación adicional, ideal como pequeña sala de estar, despacho o zona de estudio, según tus necesidades. Planta alta: Al subir, accedemos a la zona de descanso, compuesta por tres dormitorios: El dormitorio principal destaca por su baño en suite reformado con plato de ducha. Las otras dos habitaciones comparten un baño completo con bañera, situado en el pasillo. Desde los dormitorios que dan al exterior de la vivienda disfrutarás de vistas a Meco, un detalle único que aporta encanto y tranquilidad. Planta sótano: Esta planta se ha acondicionado como un apartamento independiente, ideal para adaptarse a tus necesidades. Dispone de dos dormitorios adicionales, una posible sala de estar, zona de juegos o despacho, despensa ideal para mantener organizados alimentos, utensilios o enseres del hogar. Además, ofrece la posibilidad de instalar un aseo, ya que su distribución lo permite. Cuenta con salida directa al patio delantero, lo que lo convierte en un espacio ideal para reuniones, celebraciones o momentos de relax al aire libre. Los acabados de esta vivienda son: suelos en gres, pintura lisa, puertas de paso en madera de sapelly plafonadas, dpbles ventanas de aluminio con vidrio doble tipo climalit, rejas en planta baja, radiadores de chapa de aluminio y caldera de gasoil. En el exterior encontrarás una caseta de obra dividida en dos trasteros independientes, perfectos como almacén, taller, zona de bricolaje o incluso como estudio o sala de manualidades. ¡Un espacio extra con mucho potencial! Vivienda situada en Meco, un municipio tranquilo y familiar con todos los servicios: Supermercados, colegios, zonas verdes, restaurantes, centro de salud. Cuenta con excelente comunicación: · A solo 10 km de Alcalá de Henares y de la A-2 · Autobuses directos a Alcalá y a Madrid · Con acceso directo a la R-2 (Radial 2) · A 35 km de Madrid (25-30 min) · A 18 km de Guadalajara (15 min) Una opción ideal para quienes buscan la tranquilidad de una zona residencial sin renunciar a la cercanía de las grandes ciudades. Este y más inmuebles en IBEL Inmobiliaria ¿Necesitas HIPOTECA? Consúltanos y sin compromiso, nuestros asesores financieros te conseguirán la mejor hipoteca posible del mercado. Síguenos en Facebook: IBEL Inmobiliaria Síguenos en Instagram: @ibel_inmobiliaria.",True,good,False,,2401.0,True,False,False,False,[],False,False,449000.0,€,chalet,Meco,Chalet pareado en calle Jacinto Benavente,,,,True,True,semidetachedHouse,,
108267916,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/92/eb/1339036740.webp,H601,25,5,739900.0,flat,sale,121.0,True,3,1,calle de la Infanta Mercedes,Madrid,Madrid,Tetuán,es,Cuzco-Castillejos,40.4566423,-3.6957267,False,https://www.idealista.com/inmueble/108267916/,"HARO GESTION INMOBILIARIA pone a la venta estupendo piso situado en la prestigiosa zona de Cuzco y muy próxima al Santiago Bernabéu, finca señorial, 5º planta, exterior, con 2 ascensores. Distribuidos en: hall recibidor, pasillo, cocina independiente, amplio salón comedor con terraza, 3 habitaciones con armarios empotrados, 1 baño, exterior, bastante luminoso. 121m2, suelos de gres - parquet, ventanas de aluminio, armario empotrado, calefacción central, orientación sur/este Zona con todo tipo de comercios y servicios de restauración, oficinas, bancos, supermercados, gimnasios entre otros, transporte público, metro, Renfe y autobús en la puerta de casa. Contacte con nosotros y le informaremos detalladamente. Visítenos en calle Aviador Zorita, 7 local 1-2-3-4 o en calle Infanta Mercedes 53, local 3 Asesor Inmobiliario: Freddy Ramírez.",True,renew,False,True,6115.0,True,False,False,False,[],False,False,739900.0,€,flat,"Cuzco-Castillejos, Madrid",Piso en calle de la Infanta Mercedes,749000.0,9100.0,1.0,,,,,
108179987,https://img4.idealista.com/blur/480_360_mq/270/id.pro.es.image.master/63/e4/29/1336263665.webp,,19,,399500.0,chalet,sale,139.0,,3,3, Los Almendros s/n,Madrid,Cubas de la Sagra,,es,,40.1956438,-3.8481286,True,https://www.idealista.com/obra-nueva/108179987/,"""SUELO EN PROPIEDAD"" Una exclusiva promoción de 24 viviendas unifamiliares pareadas en amplias parcelas independientes, en la calle Los Almendros de Cubas de la Sagra. Tu verdadero hogar, disfruta de la amplitud y la comodidad, con distribuciones útiles y funcionales, y un diseño innovador y atractivo.  Una vivienda moderna y sostenible, con calificación energética “A”, respetuoso con el medio ambiente y energéticamente eficiente. Con la posibilidad de personalizar tu vivienda y adaptarla a tus necesidades específicas, para hacer realidad tu hogar ideal, único y exclusivo, con acabados de primera calidad a elegir.   En un entorno privilegiado, en una zona residencial tranquila, con todo lo que necesitas a tu alcance, y a tan solo 30 minutos de Madrid.",False,newdevelopment,True,,2874.0,True,False,False,False,[],False,False,399500.0,€,chalet,Cubas de la Sagra,Chalet pareado en  Los Almendros s/n,,,,True,True,semidetachedHouse,False,
107733925,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/b2/21/1321074371.webp,2ºA,12,2,309000.0,flat,sale,70.0,True,2,2,Barrio Campamento,Madrid,Madrid,Latina,es,Campamento,40.3956894,-3.773146,False,https://www.idealista.com/obra-nueva/107733925/,"DMARCHEE lanza un nuevo proyecto en Colonia Jardín  Desde DMARCHEE, expertos en promoción inmobiliaria y gestión de cooperativas, nos complace invitarte a participar en el nuevo proyecto que gestionamos en régimen de cooperativa de 11 maravillosas viviendas en la zona de Colina Jardín, Madrid.  Un proyecto pensado para ti  Este desarrollo cuenta con amplias viviendas de diseño moderno, funcionales y eficientes, todas ellas con garaje y trastero, así como un jardín con piscina comunitaria para disfrutar de momentos de relax y bienestar sin salir de casa.  Ciudad Jardín: Un enclave residencial con gran proyección  Ubicado en una de las zonas más tranquilas y bien conectadas de Madrid, Ciudad Jardín ofrece un equilibrio perfecto entre vida urbana y espacios verdes. Además, la zona se beneficiará de dos grandes transformaciones urbanísticas que impulsarán su desarrollo y calidad de vida:   Proximidad a la Operación Campamento, una de las actuaciones urbanísticas más ambiciosas de Madrid, que traerá nuevos desarrollos residenciales, comerciales y de infraestructuras, dinamizando la zona y revalorizando su entorno.   El soterramiento de la A-5, que creará espectaculares espacios abiertos, zonas verdes y áreas peatonales, mejorando la conectividad y la calidad de vida de los vecinos.  Con una excelente red de transporte, servicios cercanos y un entorno residencial consolidado, esta ubicación es una gran oportunidad para quienes buscan un hogar con calidad de vida y alto potencial de revalorización.  ¿Te interesa? ¡Es el momento de hacérnoslo saber y no te quedes sin la tuya!  � Contáctanos para más información y participar en este exclusivo proyecto.",False,newdevelopment,True,True,4414.0,True,False,False,False,[],False,False,309000.0,€,flat,"Campamento, Madrid",Piso,,,,True,True,,False,
107820517,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/bb/8d/1335975287.webp,1140e502-77e7-4306-a6a2-b94d975ed98d,5,7,595000.0,flat,sale,80.0,False,3,1,calle del Príncipe de Vergara,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4556204,-3.6776386,False,https://www.idealista.com/inmueble/107820517/,"Oportunidad de inversión en Hispano América – Nuda Propiedad con inquilino Se vende nuda propiedad de este piso de 91 m², ubicado en la prestigiosa Calle Príncipe de Vergara, en el distrito de Chamartín. La vivienda cuenta con tres dormitorios y un baño, y ofrece múltiples posibilidades de reforma para revalorizarla en el futuro. A pesar de ser interior, el piso es muy luminoso, ya que se encuentra en una séptima planta y da a un amplio patio de manzana, lo que garantiza luz natural durante gran parte del día. Actualmente, la propiedad está ocupada por un inquilino de 96 años, lo que la convierte en una excelente oportunidad de inversión a medio o largo plazo en una de las zonas más consolidadas y demandadas de Madrid. El barrio de Chamartín destaca por su alta calidad de vida, con una amplia oferta de comercios, colegios, restaurantes y zonas verdes. Además, cuenta con excelentes conexiones de transporte, con varias líneas de metro y autobuses, así como un rápido acceso a las principales arterias de la ciudad. � IMPORTANTE: Por motivos de privacidad, las imágenes del anuncio no corresponden a la vivienda real, sino a un piso de características similares. Si buscas una inversión segura y con gran potencial de revalorización, no dudes en solicitar más información. � Contáctanos para conocer todos los detalles.",False,good,False,True,7438.0,False,False,False,False,[],False,False,595000.0,€,flat,"Bernabéu-Hispanoamérica, Madrid",Piso en calle del Príncipe de Vergara,,,,,,,,
108774042,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/77/44/1354724057.webp,,23,1,1230000.0,flat,sale,158.0,True,3,3,"plaza del Dos de Mayo, 5",Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4273922,-3.7043409,True,https://www.idealista.com/inmueble/108774042/,"White Flats te presenta esta exclusiva vivienda, completamente reformada y amueblada, situada en la emblemática Plaza del Dos de Mayo, en pleno corazón del vibrante barrio de Malasaña. Ubicada en uno de los enclaves con más historia y carácter de Madrid, esta vivienda integra el encanto castizo de la plaza con un diseño interior sofisticado y funcional. La luz natural inunda el amplio salón gracias a sus dos balcones exteriores con vistas despejadas, generando un espacio cálido y lleno de vida, perfecto para disfrutar del ritmo madrileño desde la tranquilidad del hogar. Los balcones están equipados con ventanas de doble acristalamiento, proporcionando un excelente aislamiento acústico y garantizando el confort en el interior incluso en una zona tan animada como Malasaña. Junto a él, un comedor de generosas dimensiones ofrece un ambiente ideal para compartir encuentros y sobremesas en un entorno acogedor. La cocina, cómoda y bien equipada, combina amplitud y funcionalidad. Cuenta con una gran superficie de encimera, electrodomésticos integrados y un excelente espacio de almacenaje. Además, la vivienda dispone de una zona de lavandería independiente, práctica y perfectamente organizada, con espacio adicional para almacenamiento. La zona de descanso se compone de tres dormitorios. El dormitorio principal, exterior y muy luminoso, dispone de abundante espacio de almacenaje y baño en suite. Los otros dos dormitorios, igualmente confortables, comparten un segundo baño completo.  Además, la vivienda incluye un aseo de cortesía, ideal para invitados. Cada rincón ha sido proyectado con atención al detalle, buscando siempre el equilibrio entre estética, funcionalidad y confort. Una oportunidad única para vivir en una de las plazas más icónicas de Madrid, rodeado de historia, luz y estilo. Contáctanos y agenda tu visita.",True,good,False,True,7785.0,True,False,False,False,[],False,False,1230000.0,€,flat,"Malasaña-Universidad, Madrid","Piso en plaza del Dos de Mayo, 5",,,,,,,,
108297961,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/ba/2a/1339918941.webp,P5 PZA A,6,en,210000.0,flat,sale,72.0,True,2,1,"calle Santón, 12",Madrid,Valdemoro,Centro,es,,40.1925613,-3.6773235,True,https://www.idealista.com/obra-nueva/108297961/,"Residencial San Antón. Viviendas de 1, 2 y 3 dormitorios de renta libre, garajes y sala polivalente. 60 % VENDIDO  Suelo radiante por aerotermia.  Cocinas completamente amuebladas incluidos todos los electrodomésticos.  Con el privilegio de vivir en el centro de Valdemoro.",False,,True,True,2917.0,True,False,False,False,[],False,False,210000.0,€,flat,"Centro, Valdemoro","Piso en calle Santón, 12",,,,True,True,,False,
108699990,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/bc/95/1352531169.webp,BAS_TREN,81,7,299900.0,flat,sale,90.0,True,2,2,CL MAQUINILLA,Madrid,Madrid,Puente de Vallecas,es,Palomeras sureste,40.3812884,-3.6387683,False,https://www.idealista.com/inmueble/108699990/,"¡No dejes escapar esta oportunidad de adquirir un espectacular piso en venta en Vallecas! Excelente inmueble con garaje y trastero incluido, dentro de una urbanizacion con piscina y pista de padell, el mismo cuenta con una superficie de 90 m2 construidos. Esta vivienda ubicada en la septima planta es sin duda una joya, dada su ubicación y su doble orientación. Consta de grandes ventanales que permiten la entrada de luz natural y ventilación cruzada dada su orientación, el salón ofrece unas vistas impresionantes y acceso a una urbanizacion perfecta para disfrutar al aire libre.  Además, cuenta con 2 dormitorios con grandes posibiliades, 1 baño muy amplio con plato de ducha, y otro baño con media bañera, amplio hall de acceso, cocina ampliada con excelentes dimensiones y suelos de tarima en toda la casa. La antiguedad de menos de 20 años, hace que el inmueble se encuentre en un estado practicamente nuevo, al igual que las ventanas de con doble puente rotura y puertas de Madera maciza.  El inmueble cuenta con aire acondicionado en todas las habitaciones y en el salón, calefacción individual de gas natural, una puerta de entrada blindada y ascensor. Esta vivienda ofrece todas las comodidades necesarias para una vida confortable. Además, su excelente ubicación, con la línea 54 proxima al inmueble, cerca de estación metro L1 y Cercanias C6-C8 de Sierra de Guadalupe y con fácil acceso a la M40, M45 y A3, la convierten en una opción ideal. Cerca del Inmueble puedes encontrar Universidad Politecnica, El Hospital Infanta Leonor, Supermercados (Lidl y Mercadona), y variedad de restaurantes. a menos de 10 minutos del mismo. No pierdas esta oportunidad única. Ofrecemos asesoramiento financiero gratuito y sin compromiso para que puedas hacer realidad el sueño de tener tu propio hogar. ¡Contáctanos y agenda tu visita hoy mismo!",False,good,False,True,3332.0,True,False,False,False,[],False,False,299900.0,€,flat,"Palomeras sureste, Madrid",Piso en Cl Maquinilla,,,,True,True,,,
107800181,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/4a/2d/1324128227.webp,TIPO 1a-S 1b-S,19,,470500.0,chalet,sale,163.0,,4,3, Los Almendros s/n,Madrid,Cubas de la Sagra,,es,,40.1956438,-3.8481286,True,https://www.idealista.com/obra-nueva/107800181/,"Una exclusiva promoción de 24 viviendas unifamiliares pareadas en amplias parcelas independientes, en la calle Los Almendros de Cubas de la Sagra. Tu verdadero hogar, disfruta de la amplitud y la comodidad, con distribuciones útiles y funcionales, y un diseño innovador y atractivo.  Una vivienda moderna y sostenible, con calificación energética “A”, respetuoso con el medio ambiente y energéticamente eficiente. Con la posibilidad de personalizar tu vivienda y adaptarla a tus necesidades específicas, para hacer realidad tu hogar ideal, único y exclusivo, con acabados de primera calidad a elegir.   En un entorno privilegiado, en una zona residencial tranquila, con todo lo que necesitas a tu alcance, y a tan solo 30 minutos de Madrid.",False,newdevelopment,True,,2887.0,True,False,False,False,[],False,False,470500.0,€,chalet,Cubas de la Sagra,Chalet pareado en  Los Almendros s/n,,,,True,True,semidetachedHouse,False,
108864384,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/a4/99/1357380172.webp,2292,20,1,235000.0,flat,sale,67.0,True,3,1,calle de Carlos Martín Álvarez,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3873301,-3.6669597,False,https://www.idealista.com/inmueble/108864384/,"S C A L A | Properties presenta esta vivienda exterior de 3 dormitorios en Vallecas. Ubicada en una primera planta, cuenta con un patio comunitario de uso privado de 33 m². Según accedemos a la vivienda encontramos la zona de salón, es una estancia interior con una superficie útil de 14m2, junto al salón tenemos una estancia anexa de comedor que tiene una superficie de 9m² y acceso directo al patio. La zona de noche cuenta con tres dormitorios, dos de los cuales son exteriores y un tercer dormitorio interior pero igualmente muy luminoso ya que da al patio. En el pasillo junto al tercer dormitorio hay un cuarto de baño completo con plato de ducha. Cocina independiente equipada con todos los electrodomésticos. Calefacción y agua caliente por caldera de gas. Aire acondicionado por split. Gastos de comunidad 40€. ITE FAVORABLE.",True,good,False,False,3507.0,True,False,False,False,[],False,False,235000.0,€,flat,"San Diego, Madrid",Piso en calle de Carlos Martín Álvarez,,,,,,,,Destacado
108563105,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/23/16/1348546404.webp,,13,4,2279000.0,flat,sale,121.0,True,2,2,"CL HERMOSILLA, 5",Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4271396,-3.6885246,True,https://www.idealista.com/inmueble/108563105/,"¡Descubre tu nuevo hogar en el corazón del barrio de Salamanca! Este espectacular piso reformado en la calle Hermosilla 5 te ofrece una experiencia de vida única. Con 121 m² construidos, cuenta con 2 habitaciones amplias y luminosas, perfectas para descansar después de un día ajetreado. Los dos baños completos garantizan comodidad para ti y tus invitados. Ubicado en la cuarta planta de un edificio con ascensor, este hogar destaca por su excelente luz natural y su alta orientación sur-este. La distribución es cómoda y funcional, ideal para disfrutar de cada rincón. La cocina completamente equipada y el salón amueblado crean un ambiente acogedor y moderno. Además, podrás relajarte en el balcón y disfrutar de las vistas del vibrante barrio. Este piso no solo es un lugar para vivir, sino un estilo de vida. Con aire acondicionado para los días calurosos y armarios empotrados que optimizan el espacio, cada detalle ha sido pensado para tu comodidad. No pierdas la oportunidad de hacer de este lugar tu nuevo hogar. ¡Ven a visitarlo y enamórate de su encanto!",False,good,False,True,18835.0,True,False,False,False,[],False,False,2279000.0,€,flat,"Recoletos, Madrid","Piso en Cl Hermosilla, 5",,,,,,,,
108000229,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/e7/80/1330749114.webp,,39,2,699000.0,flat,sale,136.0,True,4,2,paseo de la Virgen del Puerto,Madrid,Madrid,Arganzuela,es,Imperial,40.4113758,-3.7199592,False,https://www.idealista.com/inmueble/108000229/,"*** HAGANOS UNA OFERTA ** SIN COMISIÓN DE AGENCIA *** MARCELI vende este espectacular piso de 136 m² ubicado en una segunda planta con salida directa al Parque Madrid Río desde el propio portal, una auténtica joya para quienes buscan amplitud, luz natural y una ubicación privilegiada. La vivienda cuenta con cuatro amplios dormitorios —antes cinco dormitorios y con posibilidad de recuperar el quinto—, un impresionante salón comedor de 30 m² con dos grandes ventanales que inundan el espacio de luz, una cocina independiente totalmente amueblada con despensa y dormitorio de servicio, un baño completo con armario empotrado y un aseo adicional, además de un generoso hall que da una gran sensación de bienvenida al entrar. La finca está completamente rehabilitada, ha pasado la ITE favorable en 2024 y está adaptada para personas con movilidad reducida, dispone de ascensor, calefacción central y un amplio trastero incluido en el precio. Situado en una de las zonas más demandadas de Madrid, rodeado de espacios verdes, comercios, centros deportivos y con excelente comunicación, este piso es una oportunidad única tanto para vivir como para invertir. No lo dejes pasar, vive frente a Madrid Río y disfruta de todo lo que te ofrece esta maravillosa ubicación.",True,good,False,True,5140.0,True,False,False,False,[],False,False,699000.0,€,flat,"Imperial, Madrid",Piso en paseo de la Virgen del Puerto,725000.0,26000.0,4.0,,,,,
