propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,neighborhood,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology
108450474,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/53/44/1346010160.webp,27,,175000.0,countryHouse,sale,376.0,,5,1,Villa del Prado,Madrid,Villa del Prado,,es,40.2729685,-4.3039684,False,https://www.idealista.com/inmueble/108450474/,"¡Descubre esta impresionante casa de pueblo con un pasado histórico que te cautivará! Situada a pocos pasos del centro del municipio, esta propiedad de 376 m² construidos en dos plantas ofrece un sinfín de posibilidades. Con 5 amplios dormitorios, un acogedor salón y una cocina funcional, este hogar es perfecto para disfrutar en familia o recibir amigos. El recibidor da la bienvenida a un espacio lleno de carácter, donde cada rincón cuenta una historia. Además, cuenta con dos entradas que facilitan el acceso desde dos calles diferentes. La casa también incluye un baño, una despensa y dos espacios adicionales que puedes personalizar a tu gusto.  Imagina las tardes en el patio o en la terraza, disfrutando del aire libre. La buhardilla ofrece un espacio extra ideal para un estudio o sala de juegos. Con calefacción y garaje, esta casa es cómoda y práctica. Aunque necesita algunas reformas, su encanto y potencial son innegables. ¡No dejes pasar la oportunidad de hacerla tuya! [IW].",False,renew,False,,465.0,False,False,False,False,[],False,False,175000.0,€,,,,countryHouse,Villa del Prado,Casa de pueblo,,PUE0009,,,casaDePueblo
108154129,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/20/57/1335486268.webp,17,2,217000.0,flat,sale,75.0,True,3,1,Barrio Zarzaquemada,Madrid,Leganés,Zarzaquemada,es,40.3315448,-3.7515373,False,https://www.idealista.com/inmueble/108154129/,"Exclusivas Romero comercializa en Exclusiva vivienda en Zarzaquemada. El inmueble cuenta con una superficie de 75m2 y se distribuye de la siguiente manera: Hall de entrada, cocina independiente, salón-comedor con acceso a terraza, cuarto de baño y tres dormitorios. Vivienda en tercera planta con ascensor, exterior, muy luminosa, orientación este, ventanas de aluminio y puertas de Sapelli. Necesita mejoras. Vivienda muy bien ubicada con todos los servicios a un paso (Centro de salud, farmacias, supermercados, etc…) y comunicada con autobuses, Cercanías Renfe y metrosur. Llame e infórmese!",False,good,False,True,2893.0,False,False,False,False,[],False,False,217000.0,€,,,,flat,"Zarzaquemada, Leganés",Piso,Zarzaquemada,L997-25,,,
108424332,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/25/be/1345644617.webp,30,,534990.0,chalet,sale,400.0,,4,3,Centro,Madrid,Fuenlabrada,Centro,es,40.2798784,-3.7977186,False,https://www.idealista.com/inmueble/108424332/,"EN VENTA EN EXCLUSIVA: Casa de 264m2 útiles con una Parcela de 289m2. Perfecta para la construcción de apartamentos en una zona de alta demanda junto al metro y tren de Fuenlabrada Central. La vivienda cuenta con una parcela de 289m2 y una construcción total de 264m2 distribuidos en 2 plantas. Esta casa es ideal tanto para inversores como para promotores.  Inversión segura: zona en crecimiento y con alta rentabilidad. Agencia inmobiliaria de Fuenlabrada zona Centro-Arroyo Tecnocasa FUENLABRADA GESTION INMOBILIARIA 2022 S. L DISTRIBUIDA EN DOS PLANTAS:  PLANTA BAJA: usada anteriormente como bar con 200m2 y donde también encontramos un gran patio y zona de aparcamiento. PLANTA ALTA: donde se ubica la vivienda con 105m2 repartidos en salón, cocina, 4 dormitorios, baño más una amplia terraza de 90m2. Ubicación estratégica con todos los servicios a pocos minutos. (Aparcamiento público, supermercados, farmacias, restaurantes, centro médico, colegios, parques…). No dude en llamarnos para concertar su cita para visitar el inmueble en la que además recibirá el asesoramiento gratuito de nuestro departamento financiero KÌRON. HIPOTECAS HASTA 100% ¡NO DEJES PASAR ESTA OPORTUNIDAD!",False,good,False,,1337.0,False,False,False,False,[],False,False,534990.0,€,,,,chalet,"Centro, Fuenlabrada",Casa independiente,,,True,True,independantHouse
103158444,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/08/dc/1180172440.webp,23,,335000.0,chalet,sale,176.0,,5,2,Altos de Jarama,Madrid,Paracuellos de Jarama,Altos de Jarama,es,40.562177,-3.5478778,False,https://www.idealista.com/inmueble/103158444/,"J. R. - Venta de casa adosada de 176m2 de vivienda distribuidos en dos plantas y en parcela de 216m2  Tiene cinco dormitorios, dos cuartos de baño, cocina independiente amueblada, amplio salón, garaje y patio de 110m2 aprox. Cuenta con calefacción, los suelos son de gres, la carpintería de roble y carpinteria interior de al. cli. con doble ventana, armarios empotrados. La vivienda está situada en una zona muy tranquila, si te gusta la tranquilidad, este es tu lugar. Cuenta con transporte público de bús. Y muy cerca del Aeropuerto de Barajas, NI, M50...",False,good,False,,1903.0,False,False,False,False,[],False,False,335000.0,€,,,,chalet,"Altos de Jarama, Paracuellos de Jarama",Chalet adosado,,900,True,True,terracedHouse
108651467,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/73/ac/1351097418.webp,25,1,227000.0,flat,sale,79.0,True,3,1,Moraleja de Enmedio,Madrid,Moraleja de Enmedio,,es,40.2627144,-3.8681648,False,https://www.idealista.com/inmueble/108651467/,"Agencia inmobiliaria de Fuenlabrada zona Centro-Arroyo Tecnocasa FUENLABRADA GESTION INMOBILIARIA 2022 S. L EN VENTA EN EXCLUSIVA: Piso de 79m2 compuesto por salón con acceso a terraza, cocina, tres dormitorios y un baño completo totalmente reformado con plato de ducha. FINCA SIN ASCENSOR PERO PENDIENTE DE INSTALACIÓN.  PARKING PUBLICO GRATUITO JUSTO ENFRENTE DEL BLOQUE. El inmueble dispone de calefacción de gas natural independiente, suelos de parquet y cerámico en cocina y baño, pintura de gotelé, ventanas dobles con mosquiteras en toda la vivienda y armarios empotrados. Además cuenta con aire acondicionado en cocina, la habitación principal y el salón donde además disponemos de un aparato de purificación del aire. No dude en llamarnos para concertar su cita para visitar el inmueble en la que además recibirá el asesoramiento gratuito de nuestro departamento financiero KÌRON. HIPOTECAS HASTA 100%¡NO DEJES PASAR ESTA OPORTUNIDAD!",False,good,False,False,2873.0,False,False,False,False,[],False,False,227000.0,€,,,,flat,Moraleja de Enmedio,Piso,,,,,
106667128,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/cf/77/1291047036.webp,10,bj,135000.0,duplex,sale,139.0,True,3,2,calle Cuba,Madrid,San Martín de la Vega,,es,40.2123167,-3.5852069,False,https://www.idealista.com/inmueble/106667128/,"¿Buscas una gran oportunidad de inversión en San Martín de la Vega?  TÚ INVIERTES Y NOSOTROS NOS ENCARGAMOS DE TODO. Este dúplex de 3 dormitorios y 2 baños es ideal para quienes buscan un activo inmobiliario con mucho potencial a un precio por debajo del mercado. NO SE PUEDE VISITAR. COMPRAVENTA A TRAVÉS DE CESIÓN DE REMATE.  San Martín de la Vega, situado a pocos kilómetros de Madrid, es un municipio con un ambiente tranquilo y familiar, rodeado de naturaleza y con todas las comodidades necesarias: colegios, supermercados, centros de salud y excelente conexión con la capital. Además, cuenta con la cercanía del Parque Warner, una atracción única en la zona, ideal para el disfrute familiar. Características del inmueble: Tipo: Dúplex. Habitaciones: 3 dormitorios. Baños: 2 baños. Oportunidad de adaptar y reformar a tu gusto. Información sobre la compra: COMPRAVENTA A TRAVÉS DE CESIÓN DE REMATE. Oportunidad de Inversión. La adquisición del inmueble publicitado en este anuncio se realizará exclusivamente a través de cesión de remate ante el Juzgado correspondiente, compraventa con el mismo valor jurídico que la otorgada ante Notario. ¡No dejes pasar esta oportunidad! Llámanos para recibir más información y resolver cualquier duda sin compromiso.",False,good,False,False,971.0,False,False,False,False,[],False,False,135000.0,€,,,,flat,San Martín de la Vega,Dúplex en calle Cuba,,,,,duplex
107696944,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/ba/69/1320101053.webp,23,3,200000.0,studio,sale,45.0,True,0,1,Barrio Concepción,Madrid,Madrid,Ciudad Lineal,es,40.4313938,-3.6543375,False,https://www.idealista.com/inmueble/107696944/,"zona VENTAS - CONCEPCION - EL CARMEN Tecnocasa ESTUDIO VENTAS CONCEPCION SP SL: EN VENTA: Calle SAMBARA. Estudio con altura totalmente exterior, consta de cocina americana con salón, baño con plato de ducha. Ascensor, Plaza de garaje en la propia finca y trastero. Vivienda aproximadamente de 45 metros. Ubicada en pleno corazón del barrio de Quintana, una de las zonas más tranquilas y auténticas de Madrid, encontramos esta acogedora vivienda que refleja el carácter y la calidez del distrito. La propiedad, de aproximadamente 45 metros cuadrados, cuenta con un diseño funcional que aprovecha al máximo cada rincón, ofreciendo comodidad y confort a sus habitantes. El barrio de Quintana se caracteriza por su ambiente tranquilo y cercano, con todos los servicios que hacen de este lugar una opción perfecta para quienes buscan vivir en una zona residencial bien conectada, pero alejada del bullicio del centro de la ciudad. A pocos minutos de la vivienda se encuentran supermercados, tiendas locales, escuelas y, por supuesto, una excelente red de transporte público, con acceso directo a líneas de metro y autobús. En cuanto al transporte subterráneo, la vivienda se encuentra a poca distancia de la estación del CARMEN (Línea 5) y BARRIO DE LA CONCEPCION (Línea 7), que conecta rápidamente con el centro de la ciudad permitiendo llegar en pocos minutos a lugares de interés o centros de trabajo. La Línea 5 y linea 7 son de las más rápidas y con mayor frecuencia, lo que hace que moverse por Madrid sea cómodo y sin complicaciones. Por otro lado, las líneas de autobús también son un pilar fundamental de la conectividad del barrio. Varias rutas de autobuses pasan cerca de la vivienda, incluyendo las líneas 38, 109, 43 y 48, que enlazan con importantes áreas comerciales, parques y zonas de esparcimiento de la ciudad, Estas líneas ofrecen una gran variedad de opciones para desplazarse con facilidad por el barrio y sus alrededores. La proximidad al Parque Calero y otros espacios verdes cercanos hacen de este barrio un lugar ideal para quienes disfrutan de un entorno natural, sin perder la cercanía a los principales centros de la ciudad. En resumen, esta vivienda en el barrio del Carmen es una excelente oportunidad para aquellos que buscan una propiedad cómoda, bien ubicada y con el encanto de un barrio madrileño lleno de historia y vida. ¡Ven a verlo! PARA CUALQUIER INFORMACIÓN PRESENCIAL ESTAMOS DISPONIBLES EN LAS OFICINA TECNOCASA UBICADA EN AVENIDA DAROCA 11 ESQUINA CON JOSE MARIA FERNANDEZ LANSEROS.",False,good,False,True,4444.0,False,False,False,False,[],False,False,200000.0,€,,,,flat,"Concepción, Madrid",Estudio,Concepción,,True,True,studio
107043322,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/cf/a1/1301261712.webp,4,,198358.0,flat,sale,80.0,False,2,1,calle Ponce de León,Madrid,Alcalá de Henares,Reyes Católicos,es,40.4774473,-3.3846047,False,https://www.idealista.com/inmueble/107043322/,"INMUEBLE NO VISITABLE… SE REQUIERE PAGO CON FONDOS PROPIOS DECLARADOS LA CESIÓN DE REMATE ES TU GRAN OPORTUNIDAD. Es el último paso de una subasta judicial donde el banco prefiere ceder la adjudicación a un tercero antes que sumarlo a su listado de inmuebles en su balance. Podrás comprar inmuebles al 60% de su valor y retornar tu inversión de forma rápida en un plazo entre 6 y 9 meses siendo una gran inversión para tí sin necesidad de esperar meses y meses a que un Secretario Judicial desempolve un expediente de ejecución hipotecaria. Las dimensiones de las propiedades ofrecidas en cesiones de remate son aproximadas ya que los datos son contrastados con la Sede Electrónica del Catastro y no con el Título de Propiedad. Se transmitirá el inmueble como cuerpo cierto. Al no tratarse de una venta mediante escritura pública sino de una cesión de remate, la aprobación del remate y la cesión debe ser aprobada por el Letrado de la Administración Judicial correspondiente este proceso. Los tiempos de obtención del título son aproximados estando la media entre 6 y 9 meses, dependiendo de la celeridad del Juzgado que tramite el expediente. Todos los gastos que se puedan generar en la propiedad, tales como, gastos de comunidad, e IBI, se consideran cargas preferentes por lo que serán responsabilidad del adjudicatario. Las visitas al interior de la propiedad no están disponibles ya que se desconoce el estado de ocupación de la propiedad. El precio mostrado en esta publicación, incluye el precio de adjudicación, nuestros honorarios, pero no el ITP..",False,good,False,False,2479.0,False,False,False,False,[],False,False,198358.0,€,,,,flat,"Reyes Católicos, Alcalá de Henares",Piso en calle Ponce de León,,8052,,,
108906556,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/fe/9c/1358537111.webp,2,2,1130000.0,flat,sale,100.0,True,3,1,Barrio Ibiza,Madrid,Madrid,Retiro,es,40.4147477,-3.6751433,False,https://www.idealista.com/inmueble/108906556/,"Vivienda luminosa con encanto clásico junto al Parque de El Retiro Ubicada a escasos minutos a pie del pulmón verde de Madrid, esta propiedad exterior en el barrio de Ibiza combina el carácter de una finca señorial restaurada con toques de modernidad y confort. Principales características del inmueble: - Segunda planta en edificio clásico rehabilitado, con fachada elegante y cuidada - Piso exterior con orientación suroeste, lo que garantiza luz natural durante todo el día - Techos altos de 3 metros, que aportan amplitud y distinción a los espacios Distribución funcional: - Tres dormitorios amplios, ideales para familias, despacho o invitados - Baño completo de diseño actual, con buen nivel de acabados - Hall de entrada que da paso a las distintas estancias - Salón-comedor acogedor, perfecto para momentos de relax o recibir visitas - Cocina independiente, con buen aprovechamiento del espacio Detalles de la reforma: - Puertas de madera maciza, que conservan el estilo tradicional - Suelos de tarima flotante en zonas renovadas, y cerámica original en otras estancias para mantener el carácter - Aislamiento térmico y acústico mejorado, garantizando confort en todas las estaciones   Por razones de privacidad, enseñamos las fotos internamente. ¡Contáctanos sin compromiso!",False,good,False,True,11300.0,False,False,False,False,[],False,False,1130000.0,€,,,,flat,"Ibiza, Madrid",Piso,Ibiza,GA2009,,,
108512507,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/19/24/1347110676.webp,87,,960000.0,chalet,sale,300.0,,5,4,Viñas Viejas,Madrid,Boadilla del Monte,Viñas Viejas,es,40.4210371,-3.8945448,False,https://www.idealista.com/inmueble/108512507/,"AEL INMOBILIARIA, te ofrece en exclusiva chalet pareado de 200m2. En Boadilla del Monte, en una zona donde se respira tranquilidad, casa totalmente actualizada, donde las mejoras son espectaculares, todas ellas te las contaremos en la visita. Consta de aseo en el hall de la entrada principal.  Cocina con doble acceso que comunica con el salón. El salón con capacidad para crear los ambientes al estilo que mas te guste. Nos adentra al jardín con pérgola bioclimática y atractiva zona verde. En planta primera tres de sus dormitorios de generosa amplitud, con sus respectivos baños.  El principal lo tiene en suite. Un vestidor completa esta suite, con excelente capacidad y diseño. También contamos con una terraza que nos asoma al jardín principal. En la planta superior la buhardilla totalmente acondicionada, participa en juegos, despacho, descanso, lo que mas se adapte a tus necesidades. Bajemos a la planta sotano! totalmente reformada. Un gran dormitorio con armario de gran capacidad con un baño completo.  Lavandería con todos los detalles. Gran garaje repleto de funcionalidad. Capacidad para dos coches.  Una plaza de garaje también disponible en urbanización cercana. y como una foto no lo dice todo, TE INVITAMOS A VISITARLO! "" Hacemos que las cosas ocurran "" Ael inmobiliaria.",False,good,False,,3200.0,False,False,False,False,[],False,False,960000.0,€,,,,chalet,"Viñas Viejas, Boadilla del Monte",Chalet pareado,,,True,True,semidetachedHouse
108524662,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/d5/82/1347471085.webp,2,,315000.0,chalet,sale,243.0,,2,2,Mejorada del Campo,Madrid,Mejorada del Campo,,es,40.3974453,-3.4833045,False,https://www.idealista.com/inmueble/108524662/,"INMUEBLE SIN POSESION Y SIN ACCESO AL INTERIOR. INMUEBLE SIN POSESION Y SIN ACCESO AL INTERIOR. Las fotografías y las características del activo, pueden no ajustarse al estado actual. Ideal para Invertir. NO COBRAMOS HONORARIOS AL COMPRADOR. Dado que el inmueble no puede ser visitado impide que puedan realizarse la tasación oficial, por lo que mientras perdure la situación, no podrá ser hipotecado. En consecuencia, se recomienda que el interesado se asesore con un profesional antes de adoptar la decisión de compra. No se puede realizar visita al interior de la propiedad, sin embargo representa una excelente oportunidad de inversión, chalet adosado en Mejorada del Campo, Madrid. No dejes pasar la oportunidad, para más información puedes contactarnos por teléfono, correo, mediante el portal inmobiliario y/o páginas web. Somos una empresa Inmobiliaria con posicionamiento en España y en el Mundo, estas cordialmente a conocer más de nosotros. Estamos en +84 países con +134.000 Agentes inmobiliarios. Es una propiedad de procedencia bancaria. Cualquier duda pueden consultar con nosotros, será un placer atenderles. El Propietario de la Vivienda Puede Realizar Ajustes de Precios sin previo aviso (pueden bajar o subir de acuerdo a condiciones del mercado). No dejes pasar la oportunidad, mañana puede ser tarde. ¡Te esperamos! Los datos indicados son de carácter informativo, sin valor contractual. Los impuestos no están incluidos...",False,renew,False,,1296.0,False,False,False,False,[],False,False,315000.0,€,,,,chalet,Mejorada del Campo,Chalet adosado,,TNTCL-0030,,,terracedHouse
108520618,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/f7/cf/1347362536.webp,20,bj,1790000.0,flat,sale,265.0,True,5,5,Barrio Valdemarín,Madrid,Madrid,Moncloa,es,40.4691162,-3.7945554,False,https://www.idealista.com/inmueble/108520618/,"Extrena21 vende en EXCLUSIVA, único y maravilloso bajo de 265m2 con jardín de 200m2. Vivienda de 5 dormitorios en Valdemarin, en urbanización con zonas verdes, piscina, pista de paddle y zona de juegos infantil, con la siguiente distribución: * Hall de acceso con amplio armario gabanero * Salón de 60 m2 con acceso al porche cubierto con pérgola de 60m2 y jardín privativo de la vivienda de 200m2 * Cocina totalmente amueblada con zona de lavandería independiente * Dormitorio Principal con vestidor y baño en suite * Dormitorio con baño en suite * Dos dormitorios compartiendo baño completo * Dormitorio de servicio con baño completo Reformado en el año 2018. Todos los dormitorios dotados con armarios empotrados y vestidos La vivienda tiene calefacción individual de gas natural a través de radiadores (Caldera nueva del año 2024) y aire acondicionado por conductos (Bomba de frio/calor) 2 Plazas de garaje y trastero incluidos en el precio IBI 2024: 1.638€ Gastos Comunidad 350€/mes Comunidad con jardinería muy consolidada y servicio de conserjería, Transporte público y servicios a pocos minutos caminando ABSTENERSE AGENCIAS. POR EXPRESO DESEO DE LOS PROPIETARIOS, NO APARECEN EN IDEALISTA TODOS NUESTROS INMUEBLES. PARA MAS INFORMACION EN ESTA ZONA DE LOS MISMOS, VISITE NUESTRA PAGINA WEB. [IW].",False,good,False,True,6755.0,False,False,False,False,[],False,False,1790000.0,€,,,,flat,"Valdemarín, Madrid",Piso,Valdemarín,PIS0039,True,True,
108771738,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/49/d3/1354664705.webp,7,2,420000.0,flat,sale,93.0,True,4,2,calle de Caunedo,Madrid,Madrid,San Blas,es,40.4373747,-3.6334312,False,https://www.idealista.com/inmueble/108771738/,"VENDEMOS VIVIENDA RECIÉN REFORMADA!  La vivienda cuenta con 93m2 construidos y 75m2 útiles, se distribuye en 4 dormitorios, 2 baños y amplio salón con cocina integrada. Ha sido reformada íntegramente, incluso tuberías y electricidad. Es muy luminosa y espaciosa.  Cuenta con aire acondicionado, calefacción individual por bomba de calor/frio y no tiene ascensor. Se sitúa en un barrio ya consolidado, rodeada de todo tipo de servicios como colegios, supermercados, centros médicos. Tiene la parada de metro de Ciudad lineal a 2minutos andando, además de numerosas paradas de autobuses. Para más información contactar con Ana.",False,good,False,False,4516.0,False,False,False,False,[],False,False,420000.0,€,,,,flat,"Simancas, Madrid",Piso en calle de Caunedo,Simancas,CAUNEDO250716,,,
108775541,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/1f/9e/1354768565.webp,43,3,845000.0,flat,sale,153.0,True,4,2,avenida de la Reina Victoria,Madrid,Madrid,Tetuán,es,40.4456914,-3.706109,False,https://www.idealista.com/inmueble/108775541/,"(SOLICITE VISITA VIRTUAL) Les ofrecemos excelente vivienda en Vallehermoso Muy luminosa, reformada, suelos de pino melis, muy tranquila Dormitorios muy amplios, excelente distribución Dos cuartos de baño completos, uno de ellos en suite con el dormitorio principal. Posibilidad de hacer un tercer cuarto de baño Zona Cruz Roja Mejor ver.",False,good,False,True,5523.0,False,False,False,False,[],False,False,845000.0,€,,,,flat,"Bellas Vistas, Madrid",Piso en avenida de la Reina Victoria,Bellas Vistas,,,,
108310436,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/b7/0c/1340314282.webp,35,4,170000.0,flat,sale,61.0,True,3,1,Barrio Flores,Madrid,Leganés,Centro,es,40.3266065,-3.7593779,False,https://www.idealista.com/inmueble/108310436/,"Exclusivas Romero comercializa en Exclusiva vivienda en el Barrio de Las Flores. Alquilada hasta septiembre - noviembre 2025.  El inmueble cuenta con una superficie de 60m2 y se distribuye de la siguiente manera: Hall de entrada, cocina amueblada, salón-comedor de con acceso a terraza, pasillo distribuidor, cuarto de baño y tres dormitorios. Vivienda exterior, muy luminosa, orientación sur, suelos de tarima, ventanas de aluminio. Vivienda muy bien ubicada con todos los servicios a un paso (Centro de salud, farmacias, supermercados, etc…) y comunicada con autobuses, Cercanías Renfe y metrosur. Llame e infórmese!",False,good,False,False,2787.0,False,False,False,False,[],False,False,170000.0,€,,,,flat,"Flores, Leganés",Piso,Flores,L342-25,,,
108899508,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/91/1d/1358330973.webp,1,3,340000.0,flat,sale,60.0,True,3,1,Barrio Pueblo Nuevo,Madrid,Madrid,Ciudad Lineal,es,40.4283355,-3.6379275,False,https://www.idealista.com/inmueble/108899508/,"Luminoso piso renovado con terraza en zona bien comunicada Acogedor piso de 60m2 con una excelente entrada de luz natural gracias a su orientación triple: sur, este y oeste. Se trata de un piso exterior que destaca por su encantadora terraza con vistas despejadas hacia una calle ancha y arbolada. La reforma ha sido integral, utilizando materiales de primera calidad: suelos de tarima AC5, carpintería exterior con ventanas climalit que aportan gran eficiencia térmica y acústica, caldera individual de gas natural, sistema de aire acondicionado y electrodomésticos completamente nuevos. El inmueble se distribuye desde un recibidor que conecta todos los espacios:  - Tres dormitorios con buena iluminación - Un baño completo - Un acogedor salón-comedor con salida DIRECTA A LA TERRAZA - Cocina independiente equipada con mobiliario hecho a medida  Situado en un entorno residencial, cuenta con amplias zonas ajardinadas y está rodeado de todo tipo de servicios: supermercados, tiendas locales, centros educativos, sanitarios y más. La zona dispone además de excelentes conexiones mediante transporte público, con paradas de autobús cercanas y estaciones de metro a corta distancia. Por motivos de confidencialidad se mostrarán fotos por privado. Contáctanos sin compromiso!",False,good,False,False,5667.0,False,False,False,False,[],False,False,340000.0,€,,,,flat,"Pueblo Nuevo, Madrid",Piso,Pueblo Nuevo,GA2001,,,
108910604,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/06/22/1358670416.webp,14,bj,120000.0,flat,sale,56.0,True,2,2,calle de Villaviciosa,Madrid,Madrid,Latina,es,40.3967619,-3.7691765,False,https://www.idealista.com/inmueble/108910604/,LA LUPA CAMPAMENTO vende dos apartamentos en colonia jardín cercano a todo tipo de servicios y medios de transportes públicos. Cualquier duda puedes llamar al.,False,good,False,False,2143.0,False,False,False,False,[],False,False,120000.0,€,,,,flat,"Campamento, Madrid",Piso en calle de Villaviciosa,Campamento,PA071,,,
108130798,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/c4/d2/1334788828.webp,10,3,180000.0,flat,sale,70.0,True,2,1,San José - Buenos Aires,Madrid,Pinto,San José - Buenos Aires,es,40.2391128,-3.6993397,False,https://www.idealista.com/inmueble/108130798/,"Agencia inmobiliaria con dos puntos de venta a su disposición ofrece piso de 70 m² construidos, situado en una de las zonas más vibrantes del centro. Con dos acogedores dormitorios, este hogar es ideal tanto para parejas como para pequeñas familias que buscan comodidad y estilo. El salón independiente ofrece un espacio perfecto para relajarse, mientras que la cocina completa te permitirá disfrutar de tus momentos culinarios. El acceso a la terraza es un verdadero lujo, donde podrás disfrutar de un café por la mañana o una cena al aire libre. Además, la vivienda cuenta con un cuarto de baño funcional y está en buen estado, lista para entrar a vivir. La ubicación es inmejorable, con todos los servicios esenciales a pocos pasos: supermercados, restaurantes y transporte público. Este piso combina la tranquilidad de vivir en el centro con la comodidad de tener todo al alcance. No pierdas la oportunidad de hacer de este lugar tu nuevo hogar. ¡Ven a visitarlo y enamórate de su potencial!",False,good,False,False,2571.0,False,False,False,False,[],False,False,180000.0,€,199000.0,19000.0,10.0,flat,"San José - Buenos Aires, Pinto",Piso,,,,,
107306985,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/54/65/1309063221.webp,73,,575000.0,chalet,sale,308.0,,5,3,Coimbra - Guadarrama,Madrid,Móstoles,Coimbra - Guadarrama,es,40.3010495,-3.9368555,False,https://www.idealista.com/inmueble/107306985/,"¡ OPORTUNIDAD ÚNICA! PISODAX vende en exclusiva este maravilloso Chalet individual situado en una zona idílica en Parque Coimbra, Móstoles. Zona familiar y tranquila con todos los servicios y unas preciosas vistas a la sierra. La casa tiene una superficie de 300 m2 de vivienda con 5 dormitorios, sobre una parcela de 800 m2 con numerosos árboles frutales, olivos, cenador, horno de leña y piscina. Su ubicación es inmejorable, con excelentes vistas a la sierra y cerca del centro comercial Xanadú. La casa tiene calefacción por suelo radiante y refrigerante, frío calor, en toda la vivienda, además de chimenea en el salón de la planta baja.  Cuenta con placas solares que reducen considerablemente el consumo eléctrico, las ventanas son dobles y con rejas, hay grandes armarios empotrados totalmente vestidos en todas las habitaciones. Además del garaje en la planta baja de la vivienda para dos coches, tiene garaje techado en la parcela con capacidad para otros dos coches, gran piscina de 8x4 frente al mirador con bellas vistas a la sierra y un precioso cenador que junto al horno de leña hará las reuniones familiares inolvidables.  También cuenta con una zona de huerto, leñeras, trastero, baño para la piscina y gran parcela con muchas posibilidades. El interior de la vivienda esta distribuido en tres plantas: En planta baja encontraremos el garaje para dos coches, un trastero, una despensa, un baño completo, una habitación y un bonito y acogedor salón con chimenea. En la planta calle encontramos un amplio hall de entrada, un aseo, gran cocina con office completamente equipada y el amplio y bonito salón-comedor muy luminoso de dos ambientes en dos alturas. Subiendo por la preciosa escalera de mármol llegamos a la primera planta donde se encuentran 4 dormitorios muy luminosos con grandes armarios empotrados, uno de los dormitorios con baño propio en suite, y un baño completo con dos lavabos para el resto de las habitaciones. En una zona muy tranquila y a pocos metros todo lo necesario para el día a día: colegios, supermercados, farmacias, Xanadú, comercios, centros de salud… Una casa fantástica en un entorno magnifico, el lugar ideal para tu familia. ¡NO DEJE ESCAPAR ESTA OPORTUNIDAD! y venga a verlo sin ningún compromiso.  Estaremos encantados de atenderle.",False,good,False,,1867.0,False,False,False,False,[],False,False,575000.0,€,,,,chalet,"Coimbra - Guadarrama, Móstoles",Casa independiente,,,True,True,independantHouse
106943939,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/f3/bb/1299493667.webp,22,,358000.0,chalet,sale,192.0,,3,2,Constitucion,Madrid,Navalcarnero,Centro,es,40.2872218,-4.0167237,False,https://www.idealista.com/inmueble/106943939/,"Vivienda singular en la calle principal de Navalcarnero. Muchas posibilidades. Comoda vivienda en una planta que consta de patio central con lucernario en el techo, tres amplios dormitorios con armarios empotrados, dos baños completos con plato de ducha, salón, patio trasero privado, terraza. Gran garaje para 4 coches.  Situada junto a todos los servicios, transporte público, colegios. Salida A-5.",False,good,False,,1865.0,False,False,False,False,[],False,False,358000.0,€,,,,chalet,"Centro, Navalcarnero",Casa independiente en Constitucion,,,True,True,independantHouse
