propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,floor,exterior,district,neighborhood,hasLift,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108473079,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/13/bf/1345964761.webp,42,232000.0,flat,sale,87.0,3,1,avenida de Viena,Madrid,Coslada,es,40.4185547,-3.5411908,False,https://www.idealista.com/inmueble/108473079/,"Vivienda de tres dormitorios con trastero y terrazas con magníficas vistas. Muy tranquila y luminosa. Cuenta con ventilación cruzada en todas las estancias. Supermercados, Farmacias, Colegios, Zonas verdes y zona de juegos infantil en los alrededores. Dispone de un cuarto de baño reformado, con plato de ducha con mampara.  Cocina amueblada y equipada con amplio tendedero-terraza.  Armarios empotrados con maleteros en dos dormitorios. Terraza equipada con toldo y con acceso directo desde el salón. Calefacción individual mediante caldera mixta de gas natural y radiadores de aluminio.  Dobles ventanas en dormitorios y salón para aislar térmica y acústicamente la vivienda. Portero automático.  Situada en Ciudad 70. Muy cerca del Centro de Salud y a 6 minutos en coche del Hospital del Henares.  Fácil acceso al CTC de Coslada y a los Polígonos Industriales cercanos.  Muy bien comunicada, a pocos metros de varias paradas de autobús (Autobuses 286, 287, 289 y N 203). Accesos rápidos a M-21, M-14, M-40, M- 45, M-50, A-2 y Aeropuerto. Buena rentabilidad para inversores. Alquiler inmediato.",False,good,False,2667.0,False,False,False,False,[],False,False,232000.0,€,flat,,"Ciudad 70, Coslada",Piso en avenida de Viena,,2,True,Ciudad 70,,False,,,,,,
108696010,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b9/24/f1/1352412449.webp,2,1683000.0,chalet,sale,382.0,4,3,"CL FONTANERIA, 28",Madrid,Madrid,es,40.4566441,-3.6516315,True,https://www.idealista.com/inmueble/108696010/,Vivienda ocupada imposibilidad de visita interior.,False,good,False,4406.0,False,False,False,False,[],False,False,1683000.0,€,chalet,independantHouse,"Conde Orgaz-Piovera, Madrid","Casa independiente en Cl Fontaneria, 28",,,,Hortaleza,Conde Orgaz-Piovera,,True,True,,,,
108590055,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/49/ae/1349320111.webp,24,205000.0,flat,sale,131.0,3,1,PS SOL DEL,Madrid,Meco,es,40.5507242,-3.3246766,False,https://www.idealista.com/inmueble/108590055/,"DELTA AGENTES INMOBILIARIOS VENDE:  ¡Descubre tu nuevo hogar en el corazón de la ciudad! Este espectacular piso de 131 m² construidos y 101 m² útiles se encuentra en un edificio bien situado, a solo 5 minutos a pie del centro. Con 3 amplios dormitorios y un luminoso salón, este espacio es perfecto para disfrutar de la vida urbana sin renunciar a la comodidad. La cocina está equipada y lista para que prepares tus platos favoritos, mientras que el baño ofrece funcionalidad y confort. Imagina relajarte en tu propia terraza, disfrutando del sol gracias a su orientación sur. Además, cuenta con armarios empotrados que optimizan el espacio y un trastero para almacenar todo lo que necesites. La calefacción eléctrica y el aire acondicionado garantizan un ambiente agradable durante todo el año.  La ubicación es inmejorable, con supermercados y bancos a pocos pasos, facilitando tu día a día. Y lo mejor de todo, tienes la posibilidad de financiar el 100% del precio. No dejes pasar esta oportunidad única de vivir en un lugar que lo tiene todo. ¡Ven a visitarlo y enamórate!",False,good,False,1565.0,False,False,False,False,[],False,False,205000.0,€,flat,,Meco,Piso en Ps Sol Del,,4,True,,,True,,,,,,
108096631,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/61/5c/1333707422.webp,36,209900.0,flat,sale,71.0,3,1,plaza San Francisco de Asís,Madrid,Alcalá de Henares,es,40.474833,-3.3775012,False,https://www.idealista.com/inmueble/108096631/,"Agencia inmobiliaria de ALCALÁ DE HENARES, ZONA REYES CATOLICOS, oficina Tecnocasa Reyes Católicos, vende piso con 3 dormitorios y 1 baños en PLAZA SAN FRANCISCO DE ASIS. El piso de una superficie construida de unos 71m2 aprox. se compone de 3 amplios dormitorios, salón de paso muy luminoso con salida a una agradable terraza la cual se encuentra acristalada, y desde donde se puede disfrutar de unas bonitas vistas. Cocina reformada equipada con electrodomésticos, muebles altos y bajos, zona de desayuno y ventanas exteriores, Cuarto de baño reformado con plato de ducha. Suelo de tarima en salón, dormitorios y pasillos, gress en cocina y cuarto de baño, ventanas de aluminio con rotura de puente térmico y oscilobatientes, carpintería interior con puertas de madera de roble y puerta blindada en la entrada, paredes lisas, fontanería y electricidad en buen estado. Armario empotrado en recibidor, aire acondicionado con bomba de calor en el salón, y dormitorio principal, calefacción y agua caliente con caldera de gas natural. La vivienda se encuentra tal y como se ve en las fotos, para entrar a vivir, en muy buen estado de conservación. Finca con ascensor y adaptada con accesos para personas con movilidad reducida. La zona cuenta con todos los servicios necesarios, supermercados, galería comercial, farmacias, centro de salud a menos de 200m, paradas de autobús y taxi, bancos, y todo tipo de comercios, buenos accesos desde autovía A2. No dudes en venir a verla porque puede ser lo que estas buscando. Además te recordamos que te ayudamos con la financiación de la vivienda gracias a nuestro departamento financiero KIRON podemos financiar hasta un 100% del valor de compraventa. Infórmese en nuestra oficina. MEJOR VERLO.",False,good,False,2956.0,False,False,False,False,[],False,False,209900.0,€,flat,,"Reyes Católicos, Alcalá de Henares",Piso en plaza San Francisco de Asís,,9,True,Reyes Católicos,,True,,,,,,
108096622,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/14/78/1333780936.webp,15,169000.0,flat,sale,62.0,2,1,Barrio Villaverde Alto,Madrid,Madrid,es,40.3446622,-3.7150963,False,https://www.idealista.com/inmueble/108096622/,"Vivienda reformada a estrenar con patio privado. Se ofrece vivienda totalmente reformada, lista para entrar a vivir. Cuenta con una superficie construida de 62 m² distribuidos en 2 dormitorios, un baño con plato de ducha y un salón-comedor de 25 m² con cocina integrada, que permite un aprovechamiento óptimo del espacio. Desde la cocina se accede a un patio privado de 7 m², un espacio exterior práctico y versátil. La reforma ha incluido materiales de calidad: puertas interiores de roble, paredes con pintura lisa y suelos cerámicos de fácil mantenimiento. La calefacción es individual eléctrica. Ubicación tranquila y bien comunicada. Ideal como residencia habitual o como inversión para alquiler por su estado y características. Para más información o concertar una visita, contacta con nosotros.",False,good,False,2726.0,True,False,False,False,[],False,False,169000.0,€,flat,,"Villaverde Alto, Madrid",Piso,PIS_266,bj,True,Villaverde,Villaverde Alto,False,,,,,,
107930773,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/0c/02/1328667786.webp,54,1650000.0,chalet,sale,361.0,6,5,Valdecabañas,Madrid,Boadilla del Monte,es,40.4388636,-3.8824537,False,https://www.idealista.com/inmueble/107930773/,"Si lo que estás buscando es una casa con carácter, moderna, luminosa y con espacio de sobra… este chalet en Boadilla del Monte te va a encantar. Ubicada en una zona tranquila y residencial, esta vivienda independiente se asienta sobre una parcela de 1.000 m² y cuenta con 361 m² construidos, repartidos de forma cómoda y funcional. Nada más entrar, te recibe un salón amplio con techos altos y ventanales de suelo a techo, que aportan una luz natural increíble durante todo el día. La sensación de amplitud y bienestar es inmediata. Tiene seis dormitorios, todos de buen tamaño, cuatro baños completos y un aseo. La cocina es muy amplia, con espacio más que suficiente para cocinar, comer y disfrutar del día a día con comodidad. En el exterior, la protagonista es la piscina de diseño moderno, rodeada de zona ajardinada. Perfecta para desconectar, para hacer planes con amigos o simplemente para disfrutar del aire libre en tu propio oasis privado. Y por si fuera poco, la ubicación es otro de sus grandes puntos fuertes: Estás en Boadilla del Monte, uno de los municipios más valorados de la zona noroeste de Madrid, rodeado de naturaleza pero con todos los servicios a mano. A pocos minutos tienes colegios de prestigio (como el Mirabal, Virgen de Europa o Highlands), centros comerciales como el Carralero y Equinoccio, hospitales, zonas verdes, restaurantes y muy buena conexión con transporte público y vías rápidas de acceso a Madrid. En resumen: una casa moderna, con mucha luz, cómoda, bien ubicada y lista para disfrutarla desde el primer día.",False,good,False,4571.0,False,False,True,False,[],False,False,1650000.0,€,chalet,independantHouse,"Valdecabañas, Boadilla del Monte",Casa independiente,REAL-0116,,,Valdecabañas,,,,,,,,
108840466,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/23/65/1356656846.webp,9,179000.0,flat,sale,89.0,2,2,Barrio Pradolongo,Madrid,Madrid,es,40.3828926,-3.7096749,False,https://www.idealista.com/inmueble/108840466/,"¡Atención inversores y parejas! Oportunidad única de adquirir un pisos de 79 m², actualmente en proceso de reforma integral, ubicado en finca con encanto. Se venden 4 pisos de 79 m² cada uno, reforma integral – 2 dorm / 1 baños / techos altos Características principales: - Superficie: 79 m² por piso - 2 dormitorios amplios - 2 baños completos  - Techos altos: que aportan luz y sensación de amplitud - Distribución funcional y moderna - Reforma de diseño (en curso) Ideal para: - Inversores: alta rentabilidad tras reforma - Parejas que buscan confort y estilo - Vivienda + alquiler, o doble inversión Ubicación bien comunicada, con todos los servicios cerca. Se entrega completamente reformado, listo para entrar a vivir o rentabilizar desde el primer día. Contáctanos para más información, planos y visitas.",False,good,False,2011.0,True,False,False,False,[],False,False,179000.0,€,flat,,"Pradolongo, Madrid",Piso,PD11,bj,False,Usera,Pradolongo,False,,,,,,
108709801,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/d4/85/1352815136.webp,27,299000.0,flat,sale,63.0,1,1,Barrio Trafalgar,Madrid,Madrid,es,40.4351545,-3.703751,False,https://www.idealista.com/inmueble/108709801/,"Inmobiliarias Encuentro vende en exclusiva esta fantástica propiedad en una de las mas cotizada de Madrid, en uno de los barrios mejor ubicados dentro del distrito Chamberí, hacemos referencia al barrio de Trafalgar.  Se trata de un local con todas las comodidades de una VIVIENDA, esta bonita propiedad esta en planta semisótano de un clásico edificio señorial. Sus 63 m están totalmente aprovechados ya que no dispone de pasillos que le resten metros útiles de vivienda.  Este maravilloso piso es un remanso de paz y tranquilidad. Está distribuido en un amplio salón comedor con cocina semiintegrada y equipada con electrodomésticos encastrados, tiene gran capacidad de almacenaje y se entregaría totalmente equipada. Tiene una amplia habitación con perfecta iluminación, con zona de vestidor, un altillo pensado como despacho, cuenta con un bonito baño completo todo ello en perfectas condiciones. Calefacción eléctrica, suelo de tarima. Cuenta con paradas de metro y autobuses a pocos minutos caminando y fácil acceso a la M-30. Además la zona en la que está ubicado cuenta con todos los servicios a su alcance, sin necesidad de coger el coche. Si necesitas vender tu piso para adquirir esta vivienda pregúntanos por nuestro servicio CAMBIAYDESCANSA. Entra en iEncuentro. es y reserva el piso desde tu casa y en menos de un minuto para que nadie te lo quite.",False,good,False,4746.0,False,False,False,False,[],False,False,299000.0,€,flat,,"Trafalgar, Madrid",Piso,IE04-TRAF1,bj,True,Chamberí,Trafalgar,False,,,,,,
108466208,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/ec/5c/1345761408.webp,21,225000.0,flat,sale,63.0,1,1,calle del Convenio,Madrid,Madrid,es,40.3901121,-3.6725833,False,https://www.idealista.com/inmueble/108466208/,"¡Bienvenido a tu nuevo hogar en el corazón de Madrid! Este acogedor piso de 63 m², situado en la Calle Convenio, ofrece un espacio ideal para disfrutar de la vida urbana.  Con un dormitorio antes dos y un baño, es perfecto para parejas que buscan comodidad y estilo. La luminosidad del salón de 27 m², con su suelo de parquet, crea un ambiente cálido y acogedor. Podrás deleitarte con impresionantes vistas de un magnifico atardecer, donde relajarte. La calefacción individual a gas y el agua caliente con calentador eléctrico garantizan tu confort durante todo el año. El edificio, construido en 1997 y en buen estado, cuenta con solo cuatro plantas y dos pisos por planta, lo que te brinda un ambiente tranquilo.  No pierdas la oportunidad de visitar este inmueble, que combina ubicación y calidad de vida.  ¡Contáctame para más información y para concertar una visita!  Tu nuevo hogar te está esperando. [IW].",False,good,False,3571.0,False,False,False,False,[],False,False,225000.0,€,flat,,"San Diego, Madrid",Piso en calle del Convenio,PIS0010,4,True,Puente de Vallecas,San Diego,True,,,,,,
94453382,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/d6/db/889259839.webp,36,1012990.0,chalet,sale,360.0,3,3,Castillo - Campodón,Madrid,Villaviciosa de Odón,es,40.3641028,-3.8823966,False,https://www.idealista.com/inmueble/94453382/,"ESPECTACULAR CHALET EN VENTA ZONA PRIVADA URBANIZACION CAMPODON DE VILLAVICIOSA DE ODON. Se vende chalet con 170m² útiles de vivienda y 190m² de zonas ajardinadas. La vivienda consta de tres habitaciones y tres baños dos de ellos incluidos en dormitorios. La habitación principal con un gran vestidor y baño suite que incluye bañera y plato de ducha. Los dormitorios individuales con armarios empotrados, uno de ellos con baño suite con plato de ducha, baño de invitados. Salón independiente con chimenea de leña y cocina completamente amueblada con isla y zona de lavandería. Acceso a los jardines de la vivienda desde todas las instancias de la misma. Sistema de refrigeración y calefacción por aerotermia, placas solares, ventanas de aluminio con cristales de climalit y rotura de puente térmico, suelos porcelánicos imitación a madera y puertas lacadas en blanco. Garaje con capacidad para cuatro coches y trastero de 60m². Piscina comunitaria. Certificación enérgetica A. ¡INFORMESE SIN COMPROMISO!",False,good,False,2814.0,False,False,False,False,[],False,False,1012990.0,€,chalet,independantHouse,"Castillo - Campodón, Villaviciosa de Odón",Casa independiente,007674,,,Castillo - Campodón,,,True,True,,,,
108493098,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/aa/be/1357754264.webp,32,330000.0,flat,sale,79.0,2,1,Los Arcos - El Vivero,Madrid,Colmenar Viejo,es,40.6690819,-3.7713813,False,https://www.idealista.com/inmueble/108493098/,"Piso en una de las mejores urbanizaciones y zonas de Colmenar Viejo.  Se distribuye de la siguiente Manera: amplio recibidor, cocina con tendedero, salón muy luminoso y soleado con acceso a terraza con vistas despejadas desde donde puede apreciar las preciosas vistas a la sierra y a la plaza de toros, 2 dormitorios amplios con armarios empotrados y baño completo. Se encuentra en la altura 4ª pero la finca cuenta con ascensor.  Toda la vivienda es exterior. La urbanización cuenta con zonas ajardinadas, piscina comunitaria tanto de adultos e infantil y esta completamente vallada.  Consta de hall de entrada, amplio salón-comedor con acceso a una coqueta terraza espaciosa con vistas espectaculares a la Plaza de Toros y la montaña, 2 dormitorios con armarios empotrados, cocina con tendedero y baño completo. La vivienda tiene anejado un trastero aparte.  La Urbanización cuenta con bonitas zonas ajardinadas, espacio para juegos de niños y piscina comunitaria.  La zona inmejorable, tiene a sus alrededores todas las comodidades (zona comercial, de ocio, restauración, colegios, centro deportivo, instituto, transporte público y muy próximo al C. C. El Mirador... )  Cuenta también con un acceso de incorporación a la M-607 muy próximo.",False,good,False,4177.0,False,False,False,False,[],False,False,330000.0,€,flat,,"Los Arcos - El Vivero, Colmenar Viejo",Piso,01737,4,True,Los Arcos - El Vivero,,True,,,363000.0,33000.0,9.0,
107564112,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/12/d2/1316306694.webp,18,239000.0,flat,sale,131.0,3,2,avenida del Campo Hermoso,Madrid,Humanes de Madrid,es,40.252693,-3.8214919,False,https://www.idealista.com/inmueble/107564112/,"AGENCIA INMOBILIARIA HUMANES- ZONA HUMANES DE MADRID- OFICINA TECNOCASA VENDE PISO VIVIENDA ACTUALMENTE ALQUILADA CON CONTRATO EN VIGOR HASTA 01/03/2026 Y RENTA MENSUAL DE 950 EUROS 'Fantástico piso ubicado en Humanes de Madrid, compuesto por: salón, cocina, 3 dormitorios y 2 baños completos PLAZA DE GARAJE  INCLUIDA EN EL PRECIO PARA SOLICITAR MAS INFORMACIÓN LLAME AL TELÉFONO Está situado en una zona en expansión pero ya consolidada con fácil acceso a colegios, institutos, parques, comercios, supermercados, centros médicos y a la red de transportes del municipio. No dude en llamarnos para concertar su cita para visitar el inmueble en la que además recibirá el asesoramiento gratuito de nuestro departamento financiero KÌRON.",False,good,False,1824.0,False,False,False,False,[],False,False,239000.0,€,flat,,Humanes de Madrid,Piso en avenida del Campo Hermoso,,4,True,,,True,True,True,,,,
108568126,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/65/6d/1348687633.webp,25,235000.0,duplex,sale,71.0,1,2,calle Poema Sinfónico,Madrid,Madrid,es,40.37085,-3.7748613,False,https://www.idealista.com/inmueble/108568126/,"SAFIRA HOUSE ofrece este fantástico dúplex, muy luminoso, con terraza y plaza de garaje. NO COBRAMOS COMISIÓN AL COMPRADOR Este moderno dúplex tipo loft está ubicado en una zona con excelente proyección y ofrece una distribución funcional y acogedora. Cuenta con 60 m² útiles, distribuidos en dos plantas, y dispone de una amplia terraza privada, perfecta para disfrutar del aire libre. Excelentes calidades, ventanas de aluminio, puerta blindada, escalera de madera, videoportero y climatización de aire acondicionado daikin. Disponemos de dos viviendas en venta. DISTRIBUCIÓN Planta baja: amplio salón con cocina americana totalmente equipada, aseo de cortesía, armario y salida directa a la terraza. Primera planta: dormitorio con terraza, armario empotrado y un baño completo. Existe la posibilidad de ampliación o otro dormitorio según tus necesidades. El inmueble está escriturado como local en el registro de la pripiedad, pero permite empadronamiento y es posible contratar todos los servicios y seguros necesarios. Siempre estuvo alquilado. Servicio financiero, preguntar por la financiación sin ningún compromiso. Portero físico y vigilancia. Una excelente opción tanto para inversores (alta rentabilidad demostrada) como para quienes buscan una vivienda diferente, moderna y bien conectada. Fácil acceso a la M-40, A-5 y acceso a madrid en transporte público muy próximo.  Rodeado de toto tipo de servicios: Supermercados, colegios, restaurantes, centros de salud y al PAU de carabanchel. Contáctanos para más información.",False,good,False,3310.0,False,False,False,False,[],False,False,235000.0,€,flat,duplex,"Cuatro Vientos, Madrid",Dúplex en calle Poema Sinfónico,,2,True,Latina,Cuatro Vientos,True,True,True,,,,
108648327,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/f1/21/1350984410.webp,14,245000.0,flat,sale,77.0,3,1,"calle Santa Marta, 2",Madrid,San Lorenzo de El Escorial,es,40.5958962,-4.1392849,True,https://www.idealista.com/inmueble/108648327/,"OPORTUNIDAD: se vende piso situado en uno de los edificios más emblemáticos de San Lorenzo de el Escorial ""La Casa del reloj"". Próximo al casco urbano y zonas comerciales. La vivienda se distribuye en 3 dormitorios, salón, baño y cocina. Necesita poca reforma. NOTA INFORMATIVA: No se cobra comisión al comprador.",False,good,False,3182.0,True,False,False,False,[],False,False,245000.0,€,flat,,"Abantos - Carmelitas, San Lorenzo de El Escorial","Piso en calle Santa Marta, 2",,bj,True,Abantos - Carmelitas,,False,,,,,,
108292048,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/3b/c9/1339726520.webp,33,255000.0,flat,sale,102.0,3,2,avenida de San Sebastián,Madrid,San Fernando de Henares,es,40.4214277,-3.5277655,False,https://www.idealista.com/inmueble/108292048/,"""Agencia inmobiliaria de SAN FERNANDO DE HENARES y zona B° LA ESTACIÓN VENDE"" Vivienda ubicada en la zona de Parque Henares de San Fernando Henares muy próxima a todo tipo de transporte publico, metro, parada de autobuses, restaurantes, centros comerciales, etc. La vivienda se compone de tres dormitorios, un amplio salón de paso, cocina completa y dos cuartos de baño completos, uno con plato de ducha y el otro con bañera, ambos con ventana. Trastero de 15m2. Comunidad 70€ con agua incluida.  POSIBILIDAD DE FINANCIACION 100%.  NO DUDES EN ASESORARTE CON NUESTRO DEPARTAMENTO FINANCIERO. Todo tipo de transporte publico, metro (L-7), autobuses urbanos (L-1); Autobuses interurbanos 224A-224-226-227-229-2 85-822) y Autobuses Nocturnos (N-202 y N-203) y parada de cercanías C2-C7-C8.  Fácil acceso a las carreteras M-21, M-45, M-50, A-2, etc.",False,renew,False,2500.0,False,False,False,False,[],False,False,255000.0,€,flat,,"Parque Roma - Coronas, San Fernando de Henares",Piso en avenida de San Sebastián,,en,True,Parque Roma - Coronas,,True,,,,,,
108081285,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/4b/f4/1333465714.webp,22,88000.0,flat,sale,66.0,3,1,calle del Río Guadalquivir,Madrid,Navalcarnero,es,40.293776,-4.0067635,False,https://www.idealista.com/inmueble/108081285/,"***INMUEBLE OCUPADO*** ***Sólo inversores*** ***No se puede visitar*** Descubre este encantador piso, ideal para quienes buscan una inversión. Este piso se encuentra en Calle del Río Guadalquivir, 28600, Navalcarnero, Madrid, en la zona del CENTRO, en la planta baja. Es un piso, construido en el año 1966, que tiene 66 m2 de los cuales 53 m2 son útiles y dispone de 3 habitaciones y 1 baño.   Soluciones a su medida.",True,good,False,1333.0,False,False,False,False,[],False,False,88000.0,€,flat,,"Centro, Navalcarnero",Piso en calle del Río Guadalquivir,FHOG-3018,bj,True,Centro,,False,,,,,,
108589419,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/ff/47/1349296855.webp,46,975000.0,chalet,sale,226.0,4,3,Las Vegas - Santa María,Madrid,Villanueva del Pardillo,es,40.4880391,-3.9385279,False,https://www.idealista.com/inmueble/108589419/,"Fabulosa vivienda unifamiliar construida en una sola planta con estilo ibicenco. Se trata de una vivienda diseñada y construida por un arquitecto para su uso personal, que ha sabido combinar a la perfección estilo y funcionalidad, consiguiendo una casa cómoda y muy fácil de vivir de estilo moderno y máxima calidad constructiva. La vivienda tiene el tamaño perfecto y es muy manejable, además está construida toda en una sola planta y gira en torno a la piscina y el jardín. Tiene un buen hall de entrada, cocina amplia comunicada con el comedor y un gran salón de doble altura que tiene salida al jardín y que cuenta con una estancia contigua que puede ser un cuarto de estar o un despacho. En zona de dormitorios dispone de dos dormitorios infantiles con baño compartido y dormitorio principal con baño incorporado. La parcela tiene igualmente el tamaño perfecto, suficiente para albergar un espacioso garaje, jardín y piscina sin ser demasiado grande: dispone de porche, piscina y casita independiente con sala de estar y baño completo.",False,good,False,4314.0,False,False,False,False,[],False,False,975000.0,€,chalet,independantHouse,"Las Vegas - Santa María, Villanueva del Pardillo",Casa independiente,Pardillo,,,Las Vegas - Santa María,,,True,True,,,,
108311607,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/b1/60/1340351549.webp,32,139000.0,penthouse,sale,120.0,2,1,calle de la Rosa,Madrid,Valdilecha,es,40.2935974,-3.3024604,False,https://www.idealista.com/inmueble/108311607/,"¡OPORTUNIDAD! Ático con gran terraza y vistas espectaculares en Valdilecha. ¡Descubre tu nuevo hogar con la oportunidad de financiación hasta el 100%! 2 habitaciones, 1 baño | 70 m² + 50 m² de terraza Precioso ático recién reformado muy luminoso en Valdilecha, ideal para quienes buscan tranquilidad, vistas despejadas y calidad de vida. La vivienda cuenta con aproximadamente 70 m² construidos y una espectacular terraza mirador de unos 50 m², 110m² perfecta para disfrutar de veladas al aire libre, barbacoas, o simplemente relajarte con vistas panorámicas al pueblo. Distribución: Dormitorio principal amplio con armario empotrado de pared a pared. Segunda habitación individual, ideal como dormitorio, despacho o vestidor. Salón-comedor acogedor, con vistas despejadas. Cocina independiente y espaciosa, equipada con electrodomésticos: lavadora, frigorífico, vitrocerámica, horno y campana extractora. Baño completo de gran tamaño, funcional y cómodo. Calidades: Suelos de gres rústico, muy resistentes. Ventanas de aluminio con buena entrada de luz natural. Puerta principal blindada para mayor seguridad. Aire acondicionado con bomba de calor, para un confort total en cualquier época del año. Es un lugar consolidado que dispone de supermercados, centro de salud, colegios, escuelas infantiles y farmacias, sin perder la esencia natural que ofrecen los pueblos, con amplios espacios verdes y parques infantiles.  Precio competitivo. Ideal como primera vivienda, inversión o casa de fin de semana. Este piso es una oportunidad única para convertirlo en el hogar de tus sueños.  Con la experiencia de más de 11 años en SOLUCIONES INMOBILIARIAS, nuestro equipo de profesionales está listo para ofrecerte el mejor asesoramiento personal. Además, contamos con un departamento jurídico y financiero para facilitar todo el proceso de compra. No pierdas la oportunidad de vivir en un lugar que lo tiene todo: comodidad, ubicación y potencial. ¡Contáctanos hoy mismo y ven a visitarlo!",False,good,False,1158.0,False,False,False,False,[],False,False,139000.0,€,flat,penthouse,Valdilecha,Ático en calle de la Rosa,,2,True,,,False,,,,,,
108642860,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/3a/17/1350818837.webp,25,370000.0,flat,sale,80.0,2,1,calle y Travesía del Poeta Blas de Otero,Madrid,Madrid,es,40.4223344,-3.6533462,False,https://www.idealista.com/inmueble/108642860/,"Piso totalmente exterior de dos dormitorios, 1 baño completo con plato de ducha. La cocina totalmente equipada con todos los electrodomésticos se encuentra abierta a la zona del salón-comedor para así dar mayor amplitud a la vivienda. También encontraremos armarios empotrados en todas las estancias. Sabemos lo difícil y costoso que es encontrar un piso recién reformado y que se adapte totalmente a las necesidades que usted necesita, por eso nosotros te ayudamos a encontrar lo que estas buscando! Te lo ponemos fácil! ¿Quieres un piso por la zona de Ventas como el proyecto que te estamos mostrando? No lo pienses mas y contacta con nuestro equipo de profesionales, ellos te ayudaran en nuestro paso a paso para encontrar lo mejor y hacer realidad tus sueños. La cocina que siempre has soñado, el baño que tu elijas, los suelos que mas se adapten a tu diseño.. . Te ofrecemos un amplio abanico de posibilidades y flexibilidad a la hora de la elección de materiales. ¡CONTACTANOS AHORA! Ponte en contacto con nuestros comerciales y personal cualificado como director de obra, arquitectos.. . Te asesoraremos sin ningún compromiso para que su vivienda sea única.",False,good,False,4625.0,False,False,False,False,[],False,False,370000.0,€,flat,,"Ventas, Madrid",Piso en calle y Travesía del Poeta Blas de Otero,,3,True,Ciudad Lineal,Ventas,True,,,,,,
107805318,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/f9/94/1327239288.webp,23,169990.0,duplex,sale,71.0,2,2,calle Dulcinea,Madrid,Camarma de Esteruelas,es,40.548058,-3.3822287,False,https://www.idealista.com/inmueble/107805318/,"¡A la venta PISO DUPLEX de dos dormitorios PARA ENTRAR A VIVIR de forma inmediata! Se trata de una vivienda de 71 m² construidos, distribuido en una dos plantas, que ofrece la combinación perfecta de comodidad y estilo.  La vivienda se distribuye en: - Planta baja: salón con una cocina americana amueblada y con electrodomésticos, y aseo. -Planta primera: dos dormitorios con armarios empotrados y un baño completo con bañera.  En cuanto a las calidades de la vivienda, los suelos son de tarima, aportando calidez a toda la vivienda, ventanas en blanco con cristal climalit, pintura lisa en paredes y techos, carpintería de madera en roble y halógenos en techo. La calefacción es individual de gas natural. La ubicación es inmejorable: a 2 minutos andando de la plaza del pueblo dónde dispones de todos los servicios y locales comerciales que puedas necesitar para tu vida diaria, además de zonas deportivas. Además, se encuentra a 5 minutos en coche de la ciudad de Alcalá de Henares con absolutamente todos los servicios, grandes almacenes y centros comerciales. El pueblo dispone de excelentes comunicaciones, estarás a solo 20 minutos de Plaza de Castilla, con autobuses cerca de la vivienda, y a 20 minutos de Guadalajara. Se trata de una oportunidad única para vivir en un entorno tranquilo sin renunciar a las comodidades urbanas. ¡No dejes pasar esta oportunidad y ven a conocer tu futuro hogar!",False,good,False,2394.0,False,False,False,False,[],False,False,169990.0,€,flat,duplex,Camarma de Esteruelas,Dúplex en calle Dulcinea,,1,True,,,False,,,,,,
