propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,neighborhood,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108023394,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/fb/f4/1347250085.webp,,44,2,450000.0,flat,sale,67.0,True,2,2,avenida Donostiarra,Madrid,Madrid,Ciudad Lineal,es,40.4334655,-3.6583121,False,https://www.idealista.com/inmueble/108023394/,"Esta magnífica vivienda, completamente reformada, ofrece un espacio moderno y acogedor en una ubicación privilegiada.  Consta de dos dormitorios, dos baños con plato de ducha, uno de ellos en el dormitorio principal. Al entrar, encontrarás un armario en la entrada que proporciona un almacenamiento adicional conveniente. Aire acondicionado e estrenar en toda la casa. La cocina está integrada en el salón, creando un ambiente abierto y luminoso. Los electrodomésticos son completamente nuevos, garantizando eficiencia y estilo.  El dormitorio principal cuenta con dos armarios amplios y vistas a la calle Donostiarra, ofreciendo un entorno tranquilo y agradable. Toda la vivienda ha sido reformada, incluyendo la instalación eléctrica, fontanería, suelos y techos, asegurando una calidad superior en cada detalle.  Además, dispone de un cuarto trastero para mayor comodidad. El edificio cuenta con portería física y dos ascensores, proporcionando seguridad y accesibilidad.  Esta es una oportunidad única para adquirir una vivienda que combina modernidad, confort y una excelente ubicación. Abtenerse curiosos. Puedes llamar en horario comercial 9:30 h. - 14:30 h. y de 17:00 h. - 21:30 h. para concertar visita a partir del martes día 29.",False,good,False,True,6716.0,True,False,False,False,[],False,False,450000.0,€,,,flat,"Concepción, Madrid",Piso en avenida Donostiarra,Concepción,,,,
108787760,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5c/98/92/1357067644.webp,MA06255,58,,365000.0,chalet,sale,312.0,,4,4,Eurovillas,Madrid,Eurovillas,,es,40.3449147,-3.2552439,False,https://www.idealista.com/inmueble/108787760/,"Garanty Home vende espectacular chalet independiente de 312 m² construidos (incluyendo garaje y porche) sobre parcela de 1.400 m², con piscina privada y todas las edificaciones y la piscina regularizadas ante Registro y Catastro. La vivienda dispone de 4 habitaciones (3 dobles y 1 individual), todas con armarios empotrados y ventanas climalit de PVC. Dos dormitorios cuentan con baño en suite. La casa dispone de 3 baños completos (dos en suite) y un aseo exterior ideal para su uso desde la piscina. Amplio salón comedor de más de 20 m² con chimenea funcional y cocina independiente totalmente equipada, con acceso directo al exterior. En la entrada se encuentra un porche cubierto de más de 15 m². Dentro de la parcela se encuentra un edificio anexo de más de 80 m² destinado a garaje cubierto, con capacidad para 4 vehículos grandes, trastero adicional y espacio para almacenaje. Además, dispone de un cobertizo independiente de unos 16 m² con múltiples usos. La piscina privada, de más de 50 m², está rodeada por una amplia parcela ajardinada de 1.400 m² equipada con sistema de seguridad (cámaras exteriores, rejas en ventanas y puerta blindada). El chalet fue objeto de reforma integral en 2010 (electricidad, fontanería, distribución, carpintería... ) y reforma reciente (2024) con pintura nueva, instalación de luces LED, cambio de puertas interiores, calefacción nueva y armarios empotrados renovados. Ubicación privilegiada dentro de Eurovillas, junto al centro deportivo con bar restaurante, zonas infantiles, pistas de pádel y salida directa a la carretera de Campo Real. La urbanización cuenta con centros comerciales, Carrefour y colegios bilingües. Vivienda lista para entrar a vivir, ideal para familias que buscan espacio, comodidad y privacidad en un entorno residencial consolidado. Contáctanos y agenda tu visita con Garanty Home. REFERENCIA: MA06255.",False,good,False,,1170.0,True,False,False,False,[],False,False,365000.0,€,True,True,chalet,Eurovillas,Casa independiente,,independantHouse,,,
108563902,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/39/46/1348569719.webp,,33,bj,360000.0,flat,sale,110.0,False,3,1,calle Jesús Castellanos s/n,Madrid,Madrid,Carabanchel,es,40.3851885,-3.7408022,True,https://www.idealista.com/inmueble/108563902/,"¡Te damos la bienvenida a tu próximo hogar en Madrid! Bajo reformado ubicado en el barrio de Vista Alegre, este piso en planta baja es una oportunidad única para quienes buscan comodidad, amplitud y una vida de barrio con todos los servicios al alcance. Con 110 m² construidos, esta vivienda destaca por su distribución funcional, su luz natural y por contar con un espacio exterior privado, algo cada vez más valorado en la ciudad. ¡DISTRIBUCIÓN QUE SE ADAPTA A TI! - Cuenta con tres dormitorios amplios y luminosos, ideales tanto para una familia como para quienes teletrabajan o desean contar con un espacio adicional para invitados, estudio o vestidor. - El salón con cocina americana es un espacio amplio y abierto, perfecto para disfrutar de reuniones, cenas y momentos de relax. La cocina se integra en el espacio de forma práctica, aportando modernidad y facilitando la vida diaria. - Un baño completo equipado y en buen estado. - Además, el piso cuenta con un patio de uso privativo, ideal para disfrutar del aire libre sin salir de casa. Ya sea para desayunar al sol, leer tranquilamente o como zona de juegos para niños o mascotas, este espacio se convertirá en uno de tus favoritos. DETALLES QUE MARCAN LA DIFERENCIA:  -Suelos combinados de tarima y plaqueta, que aportan calidez y resistencia a las estancias. -Ventanas de aluminio, que proporcionan buen aislamiento térmico y acústico. -Vivienda lista para entrar a vivir, aunque ofrece muchas posibilidades si deseas hacer pequeñas mejoras o personalizar algunos espacios. UBICACIÓN PRIVILEGIADA:  Situado en el barrio de Vista Alegre, una zona residencial tranquila, familiar y con mucha vida. A tan solo 5 minutos andando del metro Vista Alegre y 10 minutos de la estación de Oporto, tendrás excelentes conexiones con el centro de Madrid y otras zonas de la ciudad. Un entorno lleno de servicios: comercios de proximidad, supermercados, farmacias, colegios, centros de salud y espacios verdes. Todo lo que necesitas, a un paso. ¿POR QUÉ ELEGIR ESTE PISO? Porque combina lo que más se busca hoy en día: Espacio, luz, conexión con el exterior y buena ubicación. Además, se encuentra en un barrio popular con alma, donde aún se conserva la cercanía entre vecinos y la tranquilidad del día a día. -> Una vivienda con alma, lista para convertirse en tu nuevo hogar. Contacta con nosotros en Miel de Tabatinga para concertar una visita. Te acompañamos en cada paso del proceso, con cercanía, honestidad y compromiso.",True,good,False,False,3273.0,False,False,False,False,[],False,False,360000.0,€,,,flat,"Vista Alegre, Madrid",Piso en calle Jesús Castellanos s/n,Vista Alegre,,370000.0,10000.0,3.0
108578315,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/3d/e6/1348975881.webp,753185BHS,18,1,147000.0,flat,sale,50.0,True,2,1,calle del Doctor Bellido,Madrid,Madrid,Puente de Vallecas,es,40.3863281,-3.6686259,False,https://www.idealista.com/inmueble/108578315/,"¡OLVÍDATE DEL ALQUILER! FINANCIACIÓN HASTA EL 100% ¡SIN COMISIONES! - ¡SIN ENTRADA! - ¡SIN AVALES! Solo con tus ingresos y los gastos de escrituración. BEST HOUSE MSI te presenta este piso en una zona demandada y con proximidad a todos los servicios necesarios. La vivienda cuenta con 2 dormitorios, baño, salón y cocina independiente. PRIMER PISO. En período de puja hasta el 11/07/2025. Infórmate sin compromiso. ¡Te acompañaremos a lo largo de todo el proceso! Profesionalidad y seguridad garantizadas como AGENTES COLEGIADOS DE LA PROPIEDAD INMOBILIARIA.",True,good,False,False,2940.0,True,False,False,False,[],False,False,147000.0,€,,,flat,"San Diego, Madrid",Piso en calle del Doctor Bellido,San Diego,,,,
108699503,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/6d/a8/1352519620.webp,RH-NAVASDELREY,16,bj,230000.0,flat,sale,66.0,True,2,1,calle de Navas del Rey,Madrid,Madrid,Latina,es,40.4081277,-3.737569,False,https://www.idealista.com/inmueble/108699503/,"¡Descubre tu nuevo hogar en Madrid! Este magnífico piso reformado, ubicado en la planta baja del edificio, ofrece una combinación perfecta de comodidad y estilo. Con 66 m² construidos, cuenta con dos acogedoras habitaciones y un baño moderno que se adaptan a tus necesidades. El salón-comedor es ideal para relajarte o recibir visitas, mientras que la cocina está lista para que prepares tus platos favoritos. También cuenta con vestidor.  La ubicación es inmejorable, a pocos pasos de la Casa de Campo, donde podrás disfrutar de actividades al aire libre. Además, tendrás paradas de autobús y metro muy cercanas, facilitando tu movilidad por la ciudad. La zona está rodeada de locales comerciales, colegios e institutos, así como un centro de salud y diversas zonas deportivas.  Este piso es una oportunidad única, ya que cuenta con un contrato de alquiler vigente por un año. La calefacción mediante gas natural garantizan un ambiente agradable durante todo el año. No dejes pasar esta oportunidad de vivir en un entorno que lo tiene todo. ¡Ven a visitarlo y enamórate de tu nuevo hogar!",False,good,False,False,3485.0,False,False,False,False,[],False,False,230000.0,€,,,flat,"Puerta del Ángel, Madrid",Piso en calle de Navas del Rey,Puerta del Ángel,,,,
107002965,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/85/f3/1320483611.webp,,39,1,785900.0,flat,sale,107.0,True,3,2,calle de Costa Rica,Madrid,Madrid,Chamartín,es,40.4581184,-3.6718898,False,https://www.idealista.com/inmueble/107002965/,"Luz, amplitud y potencial en el corazón de Chamartín Te presentamos este encantador piso en la Calle Costa Rica, una oportunidad única de vivir en una de las zonas más cotizadas de Madrid. Con 107 m² construidos, esta vivienda destaca por su excepcional luminosidad gracias a su orientación norte-sur, que permite disfrutar de luz natural durante todo el día en cada estancia. Un hogar con alma y grandes posibilidades Este piso, ubicado en una primera planta con ascensor, cuenta con una distribución muy funcional que ofrece grandes posibilidades de reforma, permitiéndote optimizar cada metro y diseñar un hogar a medida. Dispone de 3 dormitorios y 2 baños, con todas las estancias exteriores, lo que garantiza ventilación cruzada y una agradable sensación de amplitud y bienestar. Salón con terraza integrada: El corazón de la vivienda es su amplio salón con salida directa a una terraza, perfecta para disfrutar de momentos al aire libre o, si se desea, integrarla como parte del espacio interior para ampliar la zona de estar. Cocina con terraza exterior: La cocina cuenta con su propia terraza independiente, un espacio ideal para desayunos soleados o como área de almacenaje y servicio, con opción de cerrarse para ganar funcionalidad. Habitaciones luminosas y versátiles: Las tres habitaciones, exteriores y bien proporcionadas, se adaptan fácilmente a diferentes usos: dormitorios, despacho, zona de juegos o vestidor. Un entorno privilegiado, con todo a tu alcance Situado en una ubicación estratégica con acceso directo a la M-30, este piso combina la tranquilidad residencial con la cercanía a todo tipo de servicios: colegios, clínicas privadas, comercios, zonas verdes y una excelente oferta gastronómica. Comodidades que suman valor Trastero incluido, para mayor practicidad en tu día a día. Edificio con ascensor, con acceso cómodo y sin barreras. Entorno residencial consolidado y en pleno crecimiento, ideal tanto para vivir como para invertir. Haz realidad tu proyecto de vida Esta vivienda no es solo una oportunidad de compra, sino un lienzo en blanco para crear el hogar que siempre imaginaste, con luz natural, espacios versátiles y múltiples opciones de redistribución. Si buscas una propiedad con alma, con terrazas que amplían tu estilo de vida y un entorno excepcional, esta es tu oportunidad. Contáctanos para visitarlo y descubrir todo su potencial.",False,renew,False,True,7345.0,True,True,False,False,[],False,False,785900.0,€,,,flat,"Bernabéu-Hispanoamérica, Madrid",Piso en calle de Costa Rica,Bernabéu-Hispanoamérica,,,,
106912281,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/39/0f/1297498680.webp,,53,,790000.0,chalet,sale,392.0,,5,5,Barrio Las Matas- Peñascales,Madrid,Las Rozas de Madrid,Las Matas- Peñascales,es,40.5526449,-3.8922428,False,https://www.idealista.com/inmueble/106912281/,"**NO COBRAMOS HONORARIOS AL COMPRADOR** PRIME REAL ESTATE presenta en venta este chalet pareado de 392 m2 construidos (327m2 útiles) que se desarrolla en 4 plantas con un consolidado jardín y piscina. En la PLANTA BAJA nos encontramos con un hall de entrada, un magnífico salón de casi 50m2 con techo a dos alturas y luces led. El salón se comunica por un lado con una generosa cocina con sala comedor informal y terraza; y, por el otro, con una terraza que da acceso a la piscina y al jardín.  Hay que destacar la chimenea modelo Xemeneia o A/14, fabricada con plancha metálica pintada con pintura termo-resistente, diseño de la obra de Miguel Milá y un referente en la modernización de este elemento arquitectónico desde que apareció en 1976.  En la PLANTA PRIMERA tenemos dos amplísimos dormitorios con baño en suite, aunque en esta planta hay espacio para otros dos dormitorios más, si así se requiriera. En la PLANTA BAJOCUBIERTA con un espacio de 67m2 tenemos el dormitorio principal con amplios ventanales, baño en suite, vestidor y terraza de 16m2 donde disfrutar de las maravillosas vistas despejadas a zonas verdes. Y, por último, tenemos la PLANTA SÓTANO que se distribuye en un amplio espacio de salón (ahora dormitorio), un dormitorio más, dos baños, zona técnica y el acceso al garaje con capacidad para dos coches, aunque es verdad que en la zona no es un problema el aparcar. La zona de jardín está repleta de grandes árboles muy consolidados en todo el acceso a la entrada de la vivienda, además de una zona diáfana a modo de porche, y una piscina con sistema de climatización. Con suelos de tarima de roble, la vivienda es muy eficiente energéticamente (categoría B) gracias a las placas solares situadas en el tejado, con calefacción individual por Gas, A/A frío calor en salón, comedor, y ático, y estufa de pellets en el ático. Al oeste da a la calle Ibiza por donde tenemos la entrada, y al este las vistas son despejadas a plena naturaleza, puesto que da al Monte de El Pardo, con numerosos caminos para pasear, montar en bici o simplemente disfrutar. La situación es inmejorable, en pleno centro de Las Matas, a tan solo 5 min andando a Cercanías Renfe, al Ayuntamiento y Biblioteca municipal y al Centro Comercial con supermercados y todos los servicios de primera necesidad como restaurantes, centro de salud, farmacias, correos…, a 10 min andando al Polideportivo de Las Matas. Al Museo del Ferrocarril. Con una elevada oferta educativa en las cercanías con colegios públicos, concertados y privados. Las Matas es un lugar tranquilo y familiar donde tendrás todo lo que necesitas al alcance de tu mano; muy bien comunicada por su fácil acceso a la A-6. Cuenta con una excelente infraestructura de transporte público como el tren de cercanías y las líneas de autobuses 611, 622 y 686 A que te permiten llegar a la capital en escasos 30 minutos. Las Matas pertenece al municipio de Las Rozas, una de las áreas residenciales más exclusivas de la Comunidad de Madrid, conocida por su excelente calidad de vida, su entorno natural y su oferta de servicios, con colegios de prestigio, centros comerciales como Las Rozas Village, Factory y Heron City, así como una amplia oferta de ocio, restauración y áreas verdes. No dudes en llamarnos para visitar esta magnífica vivienda. Merece la pena verla!",True,good,False,,2015.0,True,True,False,False,[],False,False,790000.0,€,True,True,chalet,"Las Matas- Peñascales, Las Rozas de Madrid",Chalet pareado,Las Matas- Peñascales,semidetachedHouse,,,
108507724,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/1b/20/1346976634.webp,,29,,170000.0,chalet,sale,122.0,,2,1,PZ PEÑON DEL,Madrid,Colmenar del Arroyo,,es,40.4192081,-4.2013457,False,https://www.idealista.com/inmueble/108507724/,"Te presentamos esta acogedora casa en una sola planta con buhardilla acondicionada, situada en el encantador pueblo de Colmenar del Arroyo, en plena Sierra Oeste de Madrid. Distribución: Planta baja: Salón-comedor con cocina americana 2 dormitorios con armarios empotrados 1 baño completo Patio interior privado Patio delantero con espacio para aparcar vehículo Planta superior: Buhardilla acondicionada como tercer dormitorio o espacio multifuncional � Reformas y equipamiento: Instalación eléctrica y fontanería completamente renovadas Calefacción y agua caliente por gasoil (depósito de 700 litros) � Sobre Colmenar del Arroyo: Colmenar del Arroyo es un entorno natural privilegiado, perfecto para quienes buscan tranquilidad sin renunciar a servicios: Polideportivo municipal con piscina, gimnasio y biblioteca Supermercado Alcampo, farmacia, restaurantes, cafeterías y pizzería Parada del autobús 642 frente al Ayuntamiento, con salidas frecuentes a Madrid (cada 10-15 minutos por la mañana y cada hora a partir de las 10:00) Centro educativo completo: colegio de infantil y primaria, y guardería municipal Rodeado de naturaleza, senderos y aire puro: ideal para familias, teletrabajo o escapadas � ¡Lista para entrar a vivir! Ven a conocer esta vivienda única que combina comodidad, ubicación y entorno natural. Contáctanos para concertar una visita. visitas por las mañanas.",True,good,False,,1393.0,False,False,False,False,[],False,False,170000.0,€,True,True,chalet,Colmenar del Arroyo,Chalet pareado en Pz Peñon Del,,semidetachedHouse,180000.0,10000.0,6.0
108785806,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e3/05/63/1355061623.webp,,26,4,801645.0,flat,sale,102.0,False,3,3,calle de Guzmán el Bueno s/n,Madrid,Madrid,Chamberí,es,40.4384758,-3.7128902,True,https://www.idealista.com/inmueble/108785806/,"Piso reformado a estrenar en Guzmán el Bueno – 102 m², 3 habitaciones y 3 baños ¡Diseño, calidad y confort en el corazón de Chamberí! Ponemos a la venta este fantástico piso de 102 m² construidos, ubicado en una cuarta planta interior de la calle Guzmán el Bueno, totalmente reformado por el reconocido estudio de arquitectura Home Architect. Listo para entrar a vivir, esta vivienda ofrece una distribución moderna, materiales de máxima calidad y un ambiente acogedor, ideal tanto para familias como para inversores. Características: Salón muy luminoso, con grandes ventanales a patio amplio y tranquilo Cocina americana de diseño, totalmente equipada 3 dormitorios 3 baños completos, modernos y funcionales Aire acondicionado  Reforma integral con acabados premium Una vivienda interior, pero con excelente luz natural gracias a su altura y orientación. Entorno y ubicación Situado en plena Calle Guzmán el Bueno, en el codiciado distrito de Chamberí, el piso goza de una ubicación privilegiada con excelente comunicación y todos los servicios a pocos pasos. En los alrededores encontrarás: Estaciones de Metro cercanas: Guzmán el Bueno, Islas Filipinas y Moncloa, con acceso a varias líneas Muy cerca del Parque del Oeste y el Canal de Isabel II, perfectos para pasear o hacer deporte Zona con gran variedad de cafeterías, restaurantes, supermercados, farmacias y pequeños comercios Próximo a universidades y centros educativos, como la Universidad Complutense de Madrid (UCM), ICAI, ICADE o CEU Entorno seguro, residencial y con excelente ambiente tanto para familias como para jóvenes profesionales Un piso moderno, cómodo y con una ubicación inmejorable. Ideal para quienes buscan un hogar reformado con gusto en una de las mejores zonas de Madrid. ¡Ven a verlo!",True,good,False,True,7859.0,False,False,False,False,[],False,False,801645.0,€,,,flat,"Gaztambide, Madrid",Piso en calle de Guzmán el Bueno s/n,Gaztambide,,,,
108872703,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/a1/f8/1357586045.webp,,25,,450000.0,chalet,sale,228.0,,3,3,calle Francisco de Goya,Madrid,San Lorenzo de El Escorial,La Pizarra,es,40.6121252,-4.1212266,False,https://www.idealista.com/inmueble/108872703/,"OFRECEMOS EN VENTA magnifica casa ubicada en la Urbanizacion Felipe II, 228m2 construidos, divididos en 4 plantas; planta de acceso desde la calle: porche, holl, aseo, gran cocina con mucha luz, salon de 30m2 con salida a una terraza, desde la que se accede al jardin, que comunica con los jardines y piscina comunitaria. La planta primera consta de dormitorio principal con salida a una terraza con excelentes vistas, orientación este y baño en suite; otros dos dormitorios con armarios empotrados y baño común; 3º planta con buhardilla diafana y 2 ventanas; en la planta sotano encontramos el garaje para dos coches y dos grandes armarios para almacenar. La casa tiene un estupendo jardin de esquina en perfecto estado. La urbanización ademas, de las piscinas, tiene restaurantes, parque infantil, comercios, pista de futbol y estupendos jardines. Autobueses interurbanos y parada de bus a moncloa continuamente. Una gran oportunidad para vivir al lado del monte abantos.",False,good,False,,1974.0,False,False,False,False,[],False,False,450000.0,€,True,True,chalet,"La Pizarra, San Lorenzo de El Escorial",Chalet pareado en calle Francisco de Goya,,semidetachedHouse,,,
105052174,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/5a/16/1347439886.webp,CS-09242-0001,25,,215000.0,flat,sale,80.0,,3,1,calle de Gallur,Madrid,Madrid,Latina,es,40.3985544,-3.7415148,False,https://www.idealista.com/inmueble/105052174/,"Piso de 80 m² ubicado en Madrid. Se trata de un piso de 80 m² distribuidos en salón-comedor, cocina, 3 dormitorios y 1 baño. Este activo se sitúa en la calle Gallur, en un área residencial bien conectada. Tiene buenos accesos por la M-30 y la A-5, lo que facilita desplazamientos tanto dentro de la ciudad como hacia otras localidades. La zona cuenta con diversas opciones de transporte público, incluyendo varias líneas de autobús cercanas que conectan con el centro de Madrid y la estación de metro más cercana.En la ubicación podemos encontrar servicios como supermercados, restaurantes, instalaciones deportivas y centros educativos. Además, se encuentran cerca el Centro de Salud Montaje y el Hospital Clínico San Carlos, así como numerosos parques ideales para el esparcimiento, como el Parque de La Vaguada.Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - El inmueble se encuentra ocupado ilegalmente por terceros y sin los suministros debidamente contratados. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros. El Adquirente asumirá (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble. La Propiedad no responderá de/l (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) la responsabilidad en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior. Si a fecha de venta, la Propiedad hubiese demandado judicialmente la ocupación, podría el adquirente subrogarse en dicha demanda, no pudiendo reclamar importe alguno a la Propiedad como consecuencia de ello, salvo por los honorarios de abogados y procuradores que hasta la fecha de la transmisión se hubiesen devengado que, en cualquier caso, serán por cuenta de éste. Si en la fecha de venta, la Propiedad hubiese interpuesto una denuncia penal, que se encontrase en curso, se comunicará al Juzgado la venta, apartándose la Propiedad del procedimiento como acusación particular. El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado, en consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética. El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser expresamente aceptadas por el adquirente en la formalización de la transmisión del Inmueble. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión d",False,good,False,False,2688.0,True,False,False,False,[],False,False,215000.0,€,,,flat,"Los Cármenes, Madrid",Piso en calle de Gallur,Los Cármenes,,,,
106792349,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/59/02/1294148795.webp,,18,bj,135000.0,flat,sale,80.0,True,3,1,plaza de Nicaragua,Madrid,Fuenlabrada,La Avanzada - La Cueva,es,40.2956544,-3.7821013,False,https://www.idealista.com/inmueble/106792349/,"¡ Sin comisión al comprador! Airu vende en Exclusiva esta vivienda Alquilada para inversores. La vivienda se encuentra alquilada en 550€ mensuales y el contrato termina en Diciembre del 2029. Vivienda no visitable. ¡Descubre tu nuevo hogar en el corazón del barrio de la Avanzada! Este acogedor piso en planta baja te ofrece 80 m² construidos y 72 m² útiles, distribuidos en 3 dormitorios, un baño, una entrada y un amplio salón comedor que se conecta con una cocina funcional. Construido en 1976, el inmueble se encuentra en buen estado y es perfecto para inversores que buscan una propiedad con contrato vigente.  Su orientación sur garantiza luz natural durante todo el día, y aunque no dispone de calefacción, su ubicación exterior y el acceso facilitan la comodidad. La zona es inmejorable: rodeada de colegios, institutos, transporte público, farmacias, restaurantes y supermercados, además de la cercanía a la estación de Renfe. No dejes pasar esta oportunidad de inversión en un barrio con todos los servicios al alcance de tu mano. ¡Ven a visitarlo y enamórate de sus posibilidades!",True,good,False,False,1688.0,True,False,False,False,[],False,False,135000.0,€,,,flat,"La Avanzada - La Cueva, Fuenlabrada",Piso en plaza de Nicaragua,,,,,
107963051,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/77/d5/1330217757.webp,DZ0325,76,,2975000.0,chalet,sale,818.0,,5,4,calle Transversal 1,Madrid,Pozuelo de Alarcón,Urbanizaciones,es,40.4235626,-3.8430613,False,https://www.idealista.com/inmueble/107963051/,"**Casa / Chalet Independiente en Venta - Pozuelo de Alarcón** Descubre este maravilloso chalet independiente, situado en una de las mejores urbanizaciones de Pozuelo de Alarcón. Diseñado por un reconocido arquitecto, este hogar destaca por su infinita luminosidad y amplios espacios que invitan a disfrutar de cada rincón. Situada en la mejor ubicación de la urbanización Monte Alina, por su cercanía a la salida principal, sus increíbles vistas despejadas y sus mas de 3.000 m2 de parcela, nos permite sentirnos integrados en plena naturaleza sin perder las comodidades que aporta la cercanía a colegios, centros de ocio etc.  Al entrar a la vivienda, te recibe un impresionante hall a doble altura que da paso a diferentes salones, uno de ellos con una bonita chimenea, ideal para crear momentos acogedores en familia. La cocina, recientemente reformada, cuenta con detalles modernos y funcionales, perfecta para los amantes de la gastronomía. Con cinco amplios dormitorios y cuatro cuartos de baño equipados con grandes velux, cada miembro de la familia encontrará su propio refugio. Además, la propiedad incluye una terraza y un balcón que ofrecen vistas al extenso jardín de 3.600 m², donde podrás disfrutar del aire libre. PLANTA PRINCIPAL: - Fabuloso Hall con detalle de un jardín interior precioso que aporta muchísima luz. - Gran despacho con una maravillosa librería en madera de Roble. - Salón con chimenea y salida al jardín. - Comedor con salida al jardín. - Acogedora salita de estar con una segunda chimenea y salida al jardín. - Espectacular cocina recien reformada con la marca de cocinas Santos. - Zona de lavado. - Zona para el servicio, habitación y aseo con acceso independiente a la vivienda. - Amplio aseo de cortesia. - Amplio armario ropero a la entrada. PRIMERA PLANTA: - Maravilloso dormitorio principal en suite con un gran cuarto de baño y un bonito vestidor. - Dos amplios dormitorios que comparten un cuarto de baño. - Acogedor dormitorio con baño en suite. PLANTA DE OCIO: - Una sala de billar con una libreria de Roble  - Bodega  - Despensa  - Zona de calderas  -Una sauna e infinidad de rinconcitos muy útiles  ZONA EXTERIOR: - Piscina  - Barbacoa - Maravilloso porche para ver unos atardeceres de película  Este chalet también dispone de armarios empotrados, trastero y plaza de garaje para 3 coches, asegurando comodidad y espacio para todos tus enseres. Con calefacción de gas y aire acondicionado frio/calor en todas las estancias y una excelente orientación norte-sur, el confort está garantizado durante todo el año. No pierdas la oportunidad de vivir en un entorno exclusivo y rodeado de naturaleza. ¡Ven a conocer tu nuevo hogar!",True,good,False,,3637.0,True,False,False,False,[],False,False,2975000.0,€,True,True,chalet,"Montealina, Pozuelo de Alarcón",Casa independiente en calle Transversal 1,Montealina,independantHouse,,,
