propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,hasLift
108837466,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/46/d8/f1/1356602907.webp,LASLOMAS,12,4000000.0,chalet,sale,1180.0,7,8,Las Lomas,Madrid,Boadilla del Monte,Las Lomas,es,,40.4323975,-3.8923453,False,https://www.idealista.com/inmueble/108837466/,"Villa de Lujo en Las Lomas, Boadilla del Monte Diseño contemporáneo, tecnología avanzada y una conexión total con la naturaleza Ubicada en la prestigiosa urbanización Las Lomas, a solo 25 minutos del centro de Madrid, se encuentra esta espectacular villa de autor que combina arquitectura contemporánea, sostenibilidad y bienestar en un entorno natural privilegiado. Con más de 1.180 m² construidos sobre una amplia parcela ajardinada, esta propiedad destaca por su diseño minimalista y elegante, con volúmenes puros, líneas limpias y grandes ventanales que inundan los espacios de luz natural. El uso del hormigón visto estriado, jardines zen, cubiertas planas y patios interiores crea una atmósfera de serenidad y equilibrio. Su distribución fluida diferencia con naturalidad las zonas sociales, privadas y de servicio. La planta principal ofrece un gran salón con acceso directo a la terraza y zonas exteriores, una cocina de alta gama totalmente equipada, estancias polivalentes como despacho, gimnasio y sala de ocio, así como una espectacular piscina interior climatizada. En el exterior, la vivienda ofrece una elegante piscina desbordante, zonas ajardinadas, terrazas y un porche ideal para celebraciones. Dispone también de zona de servicio independiente, vivienda auxiliar, garaje para seis vehículos, trastero y lavadero. Construida con materiales nobles y acabados de primer nivel: domótica integral, climatización por aerotermia (suelo radiante y refrescante), instalación fotovoltaica y calificación energética A. Una residencia única donde el diseño, la tecnología y la naturaleza se fusionan para ofrecer un estilo de vida incomparable. AVISO LEGAL: Este anuncio es meramente informativo y no constituye una oferta contractual. El precio no incluye impuestos, gastos de notaría ni registro. Las características, imágenes y superficies pueden estar sujetas a modificaciones.",False,good,False,3390.0,False,False,False,False,[],False,False,4000000.0,€,True,True,chalet,independantHouse,"Las Lomas, Boadilla del Monte",Casa independiente,Destacado,,,
108662296,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/88/a5/1351442667.webp,RP1842025139639,11,270000.0,flat,sale,101.0,3,1,El Olivar - La Magdalena,Madrid,Colmenar Viejo,El Olivar - La Magdalena,es,,40.6552886,-3.7728578,False,https://www.idealista.com/inmueble/108662296/,"REDPISO vende AMPLIO y LUMINOSO piso con GRAN TERRAZA. Cuenta con 101 m2 distribuidos en enorme salón con aire acondicionado y acceso a una bonita y agradable terraza perfecta para las noches de verano, amplia cocina que también tiene acceso a la terraza, baño con plato de ducha y ventana, tres amplias habitaciones, dos de ellas con armarios empotrados. La vivienda se caracteriza por su espectacular luminosidad y porque está lista para entrar a vivir. Muy buenas calidades: ventanas PVC Climalit, suelos de gres y calefacción por Gas Natural. Pocos gastos de comunidad. No deje pasar la oportunidad y visite sin compromiso. En el precio de venta indicado no se incluyen gastos de escrituración, impuestos ni comisión por intermediación inmobiliaria.",False,good,False,2673.0,False,False,False,False,[],False,False,270000.0,€,,,flat,,"El Olivar - La Magdalena, Colmenar Viejo",Piso,Destacado,3,True,False
107533358,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/b5/f4/1315278429.webp,03/ja713,12,1450000.0,chalet,sale,566.0,5,6,Hoyo de Manzanares,Madrid,Hoyo de Manzanares,,es,,40.6052873,-3.937401,False,https://www.idealista.com/inmueble/107533358/,"Extraordinario Chalet en Venta en La Berzosa, con 2000m2 de parcela. El inmueble cuenta con una superficie de 570m2 construidos, excelente distribución. Construcción en Zocalo de piedra de granito de la sierra de 40cm de ancho y 120 metros de altura, aislamiento de doble capa machimbrado de 6cm marca alemana, carpintería de aluminio de primera calidad con cristal de seguridad con persianas de seguridad. La vivienda esta distribuido en 5 dormitorios, 6 baños, 2 salones aproximadamente 80 m2, 2 porches grandes, calefacción eléctrica y agua caliente, Cocina de 30 cm2, Garaje con puerta automática, jardín muy amplio con capacidad de hacer una piscina. Definitivamente un inmueble de gran oportunidad que cuenta con todas las bondades para el uso de una feliz residencia permanente de la familia, pida su cita para que compruebe de cerca esta inigualable oportunidad, verlo es comprarlo. Somos un equipo especializado particularmente en satisfacer las necesidades de nuestros clientes, de una manera seria, rápida, sencilla y eficaz. Estamos conformados por un equipo altamente profesional, con prestigio para ser totalmente de su confianza. Establés Inmobiliaria y Abogados “Confianza y Transparencia” Si no contestamos al fijo envíanos un email o contactanos a José Antonio 6 3 4 2 4 5 2 2 0 o al whatsapp "".",False,good,False,2562.0,False,False,False,False,[],False,False,1450000.0,€,True,True,chalet,independantHouse,Hoyo de Manzanares,Casa independiente,Destacado,,,
108818691,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/fd/94/1357746741.webp,VPV422325,5,2350000.0,flat,sale,340.0,5,3,Barrio Nueva España,Madrid,Madrid,Chamartín,es,Nueva España,40.4614948,-3.6885441,False,https://www.idealista.com/inmueble/108818691/,"La mayor parte de nuestras propiedades en venta no aparecen en Idealista. Consulte nuestra web ‘THE AVENUE’ para ver más. Por deseo de la propiedad este inmueble no se publica con fotografías. THE AVENUE Select Real Estate presenta este fantástico piso de gran formato, con vistas despejadas, inundado de luz natural y enclavado en pleno Paseo de la Castellana. Próximo a colegios, zonas comerciales y de ocio. Presentamos un amplio piso con distribución original que se puede transformar en un piso de ensueño. Grandes ventanales y techos altos. Buena finca. Son las características que hacen atractivo este inmueble.  Toda la vivienda goza de gran cantidad de luz natural.  Plaza de garaje. Situación estratégica cerca de la Plaza de Cuzco, a un paseo de zonas comerciales y de ocio. Excelentes comunicaciones bien hacia el exterior de Madrid por carretera, como para la movilidad interna vía Metro o Bus con paradas casi en la puerta. En The Avenue somos especialistas en inmuebles de lujo y alto standing. Cubrimos las mejores zonas tanto de la ciudad de Madrid como de la Comunidad Disponemos de dos oficinas; una en Madrid y otra en Boadilla donde podemos ofrecerles los mejores servicios inmobiliarios. Consúltanos.",False,renew,False,6912.0,False,False,False,False,[],False,False,2350000.0,€,True,True,flat,,"Nueva España, Madrid",Piso,Destacado,6,True,True
471045,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/02/f8/1323250130.webp,V07639.1,10,699500.0,chalet,sale,835.0,6,5,La Berzosilla,Madrid,Torrelodones,La Berzosilla,es,,40.5837293,-3.9494239,False,https://www.idealista.com/inmueble/471045/,"EXCLUSIVA VIVIENDA INDEPENDIENTE EN LA BERZOSILLA TORRELODONES. Os ofrecemos este espectacular chalet, un proyecto que tendrás la posibilidad de terminar a tu gusto y convertirlo en el hogar de tus sueños de unos 835 m² construidos sobre una parcela de 2025 m² con grandes árboles y unas maravillosas vistas que no podrás dejar contemplar gustosamente. Con 2 amplísimos salones donde poder disfrutar de reuniones con familia y amigos. Una cocina de 30 m² con salida a un estupendo porche, dispone de 5 amplios dormitorios, el principal del 35 m², 3 baños, 1 aseo, gran recibidor de 20 m², piscina cubierta para poder aprovecharla en toda la temporada, garaje de 265 m² y varios trasteros y terrazas. Las estancias principales están todas en la planta de entrada. Como has leído la obra no está terminada, no obstante, tiene realizado fachada, tejados, estructura, separación de habitaciones, la canalización de aire acondicionado está hecha, sumando prácticamente un 70% de la totalidad de la construcción Ubicada con todo tipo de servicios cerca como hospital, colegios, supermercados etc. y una comunicación muy buena, con parada de bus a 100 metros de la casa y salida fácil a la A6 a Madrid, No lo dudes y acaba de crear el hogar que siempre has deseado!",False,renew,False,838.0,False,False,False,False,[],False,False,699500.0,€,True,True,chalet,independantHouse,"La Berzosilla, Torrelodones",Casa independiente,Destacado,,,
108406212,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/18/4b/1343693683.webp,,9,400000.0,chalet,sale,264.0,4,3,"calle de Antonio Chenel 'Antoñete', 3",Madrid,Cubas de la Sagra,,es,,40.1933709,-3.8443582,True,https://www.idealista.com/inmueble/108406212/,"� ¡Tu nuevo hogar te espera con todo el estilo y comodidad que mereces! � Te presentamos este chalet pareado de dos alturas que lo tiene todo para disfrutar en familia, con amigos o simplemente para vivir a tu ritmo. Además, cuenta con un amplio garaje subterráneo del mismo tamaño que el resto de las plantas, ¡ideal para convertirlo en un espectacular sótano funcional a tu gusto! �️ 4 dormitorios dobles (uno en planta baja para mayor comodidad), todos con armarios empotrados, y el principal con baño en suite. En total, la casa ofrece 2 baños completos + 1 aseo, perfectos para el día a día o para recibir visitas. �️ Con radiadores y aire acondicionado, el confort está garantizado durante todo el año. � Y lo mejor… ¡su zona exterior es un auténtico paraíso privado! Disfruta de una espectacular zona chill out, piscina, barbacoa y una cocina exterior que harán de cada reunión un recuerdo inolvidable. � Una casa que no solo se vive, ¡se disfruta! ¿Te imaginas aquí? ¡Ven a descubrirla!",False,good,False,1515.0,False,False,False,False,[],False,False,400000.0,€,True,True,chalet,terracedHouse,Cubas de la Sagra,"Chalet adosado en calle de Antonio Chenel 'Antoñete', 3",Destacado,,,
108668472,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/9d/cd/1352327410.webp,,4,1150000.0,flat,sale,161.0,3,2,Barrio Cuzco-Castillejos,Madrid,Madrid,Tetuán,es,Cuzco-Castillejos,40.4610571,-3.6943884,False,https://www.idealista.com/inmueble/108668472/,"¡Descubre tu nuevo hogar en este espectacular piso de 161 m² en la tercera planta! Este inmueble, completamente exterior, se caracteriza por su luminosidad y calidez, creando un ambiente acogedor ideal para disfrutar en familia. Al entrar, te recibe un amplio recibidor que da paso a un salón y un cuarto de estar perfectos para relajarse o recibir visitas. La vivienda cuenta con tres amplios dormitorios equipados con armarios empotrados, ofreciendo espacio de sobra para el almacenamiento. Además, dispone de dos cuartos de baño, lo que proporciona comodidad y funcionalidad. La cocina independiente, que incluye un práctico tendedero, es el lugar perfecto para dar rienda suelta a tu creatividad culinaria. Ubicado en una zona con excelente comunicación gracias a las paradas de metro y autobuses cercanas, este piso es ideal para quienes buscan comodidad y accesibilidad. Y no te preocupes por el aparcamiento, ya que la plaza de garaje está incluida en el precio. ¡No dejes pasar esta oportunidad y ven a visitarlo!",False,renew,False,7143.0,False,False,False,False,[],False,False,1150000.0,€,True,True,flat,,"Cuzco-Castillejos, Madrid",Piso,Destacado,3,True,True
108620419,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/73/3e/1350172722.webp,,1,1500000.0,flat,sale,164.0,3,2,CL NOBLEJAS,Madrid,Madrid,Centro,es,Palacio,40.416317,-3.7142282,False,https://www.idealista.com/inmueble/108620419/,"Extraordinaria vivienda frente al PALACIO REAL. situación inmejorable. A ESTRENAR. Con las mejores calidades de PORCELANOSA. Totalmente revestida. Distribuida en tres amplios dormitorios y dos cuartos de baño completos, salón con cuatro balconadas y chimenea. Comedor amplio y muy acogedor independiente del salón, cocina totalmente amueblada incluidos todos los electrodomésticos de alta gama. Suelos de mármol en la zona social y de madera en la zona de noche. AMUEBLADA. Finca histórica, protegida por considerarse Patrimonio Histórico. Esta casa destaca a parte de por sus características que es única, muy elegante y acogedora por la zona en la que está ubicada. al lado de los jardines de Palacio, de la Catedral de la Almudena, el Teatro Real. Es salir de la finca y encontrarse con este entorno realmente maravilloso.",False,good,False,9146.0,False,False,False,False,[],False,False,1500000.0,€,,,flat,,"Palacio, Madrid",Piso en Cl Noblejas,Destacado,3,True,True
108109750,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/e3/80/1334112924.webp,RP1462025137272,28,399900.0,chalet,sale,163.0,3,3,Hospital,Madrid,Valdemoro,Hospital,es,,40.2069507,-3.6903972,False,https://www.idealista.com/inmueble/108109750/,"REDPISO VALDEMORO RESTÓN, vende chalet en perfecto estado en la zona de hospital del municipio de Valdemoro. La vivienda tiene 160m2 de vivienda, distribuidos en tres plantas. La primera planta esta compuesta por amplio salón con salida a una terraza de unos 40m2, cocina completamente equipada, aseo y garaje. En la segunda planta nos encontramos con 3 habitaciones, una de ellas con baño en suite y un baño completo con plato de ducha. En la tercera planta nos encontramos con una amplia buhardilla, destinado actualment como sala de estar. La vivienda esta para entrar a vivir, no dudes en consultar y realizar una visita por la vivienda. Consulta gratuita con nuestro departamento financiero Dcredit, financiación hasta el 100% (BAJO ESTUDIO FINANCIERO). *El precio no incluye los siguientes gastos: I. T. P (impuesto de transmisiones patrimoniales), honorarios del comprador por la intermediación inmobiliaria, gastos notariales y o registrales (según caso)*. Consulte y visite sin ningún compromiso. REDPISO VALDEMORO.",True,good,False,2453.0,False,False,True,False,[],False,False,399900.0,€,True,True,chalet,terracedHouse,"Hospital, Valdemoro",Chalet adosado,Destacado,,,
107893838,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/ac/2e/1353218353.webp,,13,269900.0,flat,sale,64.0,3,1,calle de Cebreros,Madrid,Madrid,Latina,es,Lucero,40.4037251,-3.7466536,False,https://www.idealista.com/inmueble/107893838/,"¡Descubre tu nuevo hogar en este fantástico piso, ideal para personalizar entrar a vivir! Situado a solo 5 minutos del metro de Lucero y a menos de 10 del Cercanías de Laguna, este inmueble ofrece una ubicación privilegiada en Madrid. Con 64 m² construidos,  cuenta con 3 dormitorios, salón, cocina independiente, terraza y un baño equipado con plato de ducha. La propiedad se encuentra junto al pulmón de Madrid, la Casa de Campo, y muy cerca del Parque de la Cuña Verde, perfecto para disfrutar de actividades al aire libre. Además, el fácil acceso al paseo de Extremadura y la autovía nacional 5 te conectará rápidamente con el centro de la ciudad. La vivienda, ubicada en una entreplanta exterior con ascensor, es apta para personas con movilidad reducida y cuenta con calefacción por bomba de frío/calor y aire acondicionado. La orientación sur-este garantiza luminosidad durante todo el día. No pierdas la oportunidad de vivir en un entorno tranquilo y bien comunicado, con varias líneas de autobús disponibles (500, 138, 31, etc. ) y a pocos minutos de Madrid Río. ¡Haz tu cita para visitarlo!",False,good,False,4217.0,False,False,False,False,[],False,False,269900.0,€,,,flat,,"Lucero, Madrid",Piso en calle de Cebreros,Destacado,en,True,True
107727215,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/59/9d/1321017675.webp,EX04127,11,174680.0,flat,sale,69.0,3,1,San Isidro - Los Almendros,Madrid,Alcalá de Henares,San Isidro - Los Almendros,es,,40.4898583,-3.3594179,False,https://www.idealista.com/inmueble/107727215/,"Exclusivas Alcalá les ofrece piso en Alcalá de Henares muy cerca de la estación de Renfe y Autobuses. Segunda planta sin ascensor de 69m2 aprox. construidos. Distribución interior, salón, tres habitaciones, cocina y un baño. Para reformar. En las inmediaciones encontrarás la estación de Renfe, supermercados, tiendas de alimentación y otros servicios; además, a tan solo unos pasos, contarás con un aparcamiento gratuito para estacionar tu vehículo. El inmueble se encuentra en una ubicación privilegiada dentro de Zona San Isidro / Los Almendros, un entorno tranquilo y bien comunicado, ideal para quienes buscan confort y tranquilidad sin renunciar a la cercanía de servicios y accesos principales. No deje pasar la OPORTUNIDAD de explorarla y visualizar las infinitas posibilidades que ofrece.  Sí estas interesado en conocer mas detalles de esta vivienda o concertar una visita, no dudes en contactar. Estaremos encantados de enseñarle el inmueble y/o resolver cualquier duda.  EXCLUSIVAS ALCALA, con una dilatada experiencia de más de 30 años, le acompañara en todo el proceso de la Compraventa.  Disponemos de departamento Jurídico y Financiero. Somos API (Agentes de la Propiedad Inmobiliaria). Este anuncio no es vinculante y puede contener errores. Se muestra a titulo informativo y no es contractual. En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",False,renew,False,2532.0,False,False,False,False,[],False,False,174680.0,€,,,flat,,"San Isidro - Los Almendros, Alcalá de Henares",Piso,Destacado,2,True,False
108377092,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/92/39/1355758033.webp,1497-MAD-50025,38,1200000.0,chalet,sale,298.0,5,4,Barrio El Plantío,Madrid,Madrid,Moncloa,es,El Plantío,40.4727252,-3.8329658,False,https://www.idealista.com/inmueble/108377092/,"Chalet adosado en MONCLOA - CARRETERA PLANTÍO, con 298 m² construidos, 100 metros de jardín, 5 dormitorios, 4 baños, 2 garaje/s, buen estado, exterior, 1 terraza(s), 20 m² de terraza, zonas verdes, piscina comunitaria, padel, seguridad. ¡Descubre el hogar de tus sueños en la exclusiva zona de Plantío, Madrid!  MADRID INMUEBLES  Te presentamos un impresionante chalet adosado que combina elegancia, comodidad y un estilo de vida en armonía con la naturaleza. Con un generoso espacio de 298 m² construidos y 256 m² útiles, esta propiedad es perfecta para quienes buscan amplitud y funcionalidad.  Desde el momento en que ingreses, te sentirás envuelto en un ambiente acogedor y luminoso, gracias a sus amplios ventanales que conectan el interior con el esplendor del jardín.  Este magnífico chalet cuenta con 5 amplios dormitorios, ideales para familias que valoran la privacidad y el confort. Cada habitación está diseñada para ofrecer un refugio tranquilo donde descansar y recargar energías. Además, dispone de 4 baños modernos que garantizan la máxima comodidad y conveniencia, evitando las esperas en las mañanas.  Su estado impecable te permitirá mudarte de inmediato, sin necesidad de realizar reformas. El exterior de la propiedad es igualmente espectacular. Con un encantador jardín de 100 metros, podrás disfrutar de agradables veladas al aire libre, organizar reuniones familiares o simplemente relajarte en un entorno natural.  Además, la comunidad ofrece exuberantes zonas verdes y una refrescante piscina de adulto e infantil perfecta para disfrutar de los cálidos días de verano.  La opción de practicar pádel añade un toque deportivo a tu estilo de vida, fomentando la actividad física y el esparcimiento. Este chalet adosado no solo es un lugar para vivir, sino un espacio donde disfrutar de cada momento en un ambiente confortable y equilibrado. La ubicación en Plantío, una de las zonas más deseadas de Madrid, te brinda la oportunidad de disfrutar de la tranquilidad y la naturaleza sin renunciar a la proximidad a la ciudad. Aquí, tendrás acceso a excelentes servicios, colegios de prestigio y una amplia oferta de actividades recreativas. ¡No dejes pasar la oportunidad de adquirir este espectacular chalet adosado! Ven a visitarlo y enamórate de cada rincón. Tu nuevo hogar te está esperando.",True,good,False,4027.0,False,False,False,False,[],False,False,1200000.0,€,True,True,chalet,terracedHouse,"El Plantío, Madrid",Chalet adosado,Destacado,,,
108686760,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/8c/f7/1352138140.webp,,6,320000.0,flat,sale,46.0,1,1,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4230366,-3.7034725,False,https://www.idealista.com/inmueble/108686760/,"¡Descubre tu nuevo hogar en el corazón de Madrid! Este encantador piso, ubicado en una finca completamente rehabilitada, es la oportunidad perfecta para disfrutar de la vida urbana. Con un salón y comedor independientes, cada rincón de este espacio está diseñado para ofrecer comodidad y funcionalidad. El dormitorio independiente garantiza privacidad, mientras que la cocina amueblada con electrodomésticos te permitirá preparar deliciosas comidas. La luminosidad es una de las características más destacadas de este inmueble, con grandes ventanas que inundan de luz natural todas las estancias. El aire acondicionado frío/calor asegura un ambiente agradable durante todo el año. Además, la puerta blindada proporciona seguridad y tranquilidad. Situado en una planta 5, este piso es ideal tanto para vivir como para invertir en alquiler, gracias a su ubicación privilegiada en el centro de Madrid. Con solo 10 vecinos en el edificio, disfrutarás de un ambiente acogedor y tranquilo. No dejes pasar esta oportunidad única de vivir en una propiedad de segunda mano en buen estado, construida en 1905 y lista para convertirse en tu nuevo hogar. ¡Ven a visitarlo y enamórate!",False,good,False,6957.0,False,False,False,False,[],False,False,320000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso,Destacado,5,True,False
108366172,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/74/16/1341967270.webp,15408,16,140000.0,chalet,sale,70.0,2,2,Zona Industrial,Madrid,Arganda,Zona Industrial,es,,40.3125143,-3.489588,False,https://www.idealista.com/inmueble/108366172/,"¡Atención inversores! Se presenta una ocasión única para adquirir una propiedad totalmente alquilada, con dos contratos de arrendamiento vigentes que garantizan ingresos desde el primer día. Los actuales inquilinos son solventes y con referencias demostrables, lo que convierte esta operación en una inversión segura y altamente rentable. La vivienda cuenta con 70 m² construidos (62 m² útiles) distribuidos en dos plantas independientes, ambas completamente amuebladas y equipadas. Ideal tanto para inversión como para generar doble rentabilidad. Cada planta dispone de un dormitorio luminoso, salón amplio con cocina americana equipada, baño completo y moderno con plato de ducha. Ubicación Estratégica, con rápido acceso a la autovía A-3, parada de autobús en la puerta y estación de Metro muy cercana. No dejes escapar esta oportunidad de inversión con ingresos garantizados y una excelente ubicación. ¡Hazte con esta propiedad a un precio inmejorable y empieza a generar rentabilidad desde el primer minuto! *Certificación Energética: ""G"" *Impuestos y gastos NO INCLUIDOS: ITP o IVA, notaría, registro, gestoría, tasación, etc. *La información que se detalla en este anuncio es a título informativo, no es contractual ni vinculante.",False,good,False,2000.0,False,False,False,False,[],False,False,140000.0,€,,,chalet,semidetachedHouse,"Zona Industrial, Arganda",Chalet pareado,Destacado,,,
108304438,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/44/3f/40/1340117793.webp,FRM-Coslada,11,219000.0,flat,sale,80.0,2,1,"calle de San Pedro, 65",Madrid,Coslada,Valleaguado - La Cañada,es,,40.4298675,-3.5385767,True,https://www.idealista.com/inmueble/108304438/,"Grupo Simma Consultores Inmobiliarios pone a la venta un apartamento de dos dormitorios en Coslada, junto a la Avenida de la Cañada. Consta de salón, cocina, dos dormitorios y un baño, en una primera planta con orientación oeste. Además, a la vivienda le pertenece un amplio trastero. Precio negociable.",False,good,False,2738.0,False,False,False,False,[],False,False,219000.0,€,,,flat,,"Valleaguado - La Cañada, Coslada","Piso en calle de San Pedro, 65",Destacado,1,True,True
108803804,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/d2/22/1355618878.webp,BUENAV16,13,305000.0,flat,sale,42.0,1,1,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4083971,-3.6988673,False,https://www.idealista.com/inmueble/108803804/,"Estamos emocionados de presentarles esta fabulosa vivienda en exclusiva, ubicada en pleno Barrio de Lavapiés, en la calle Buenavista. Encantadora propiedad de 42 metros cuadrados de 1 dormitorio y 1 baño, es perfecta para quienes buscan un hogar acogedor y funcional en una de las zonas más vibrantes de Madrid.  Al entrar, accedemos directamente al salón-comedor, un espacio luminoso y acogedor que invita a relajarse. Continuamos hacia la cocina tipo office, completamente amueblada y equipada con todo lo necesario para el día a día, lo que la convierte en un lugar práctico y cómodo. A continuación, encontramos el baño completo, que ofrece todas las comodidades que necesitas. El dormitorio es de buen tamaño y cuenta con una cama de 1.50, además de espacio para almacenamiento, lo que lo hace ideal para descansar y organizar tus pertenencias. Los suelos son de tarima y las ventanas de PVC correderas. Paredes lisas y completamente amueblada para entrar a vivir. La vivienda se encuentra en muy buenas condiciones, lista para entrar a vivir y disfrutar de ella desde el primer momento. Se trata de un bajo en un edificio de 2 alturas, lo que proporciona un acceso fácil y cómodo. La vivienda cuenta con aire acondicionado frío-calor y ventilación natural en toda la casa. Tanto el salón como el baño dan al mismo patio de la finca, mientras que el dormitorio da a un patio más pequeño, lo que garantiza tranquilidad y confort.  La finca está en buenas condiciones y tiene la ITE pasada hasta 2032, siendo de construcción del año 1905. El Barrio de Lavapiés es conocido por su diversidad cultural y su ambiente bohemio. Se encuentra a menos de 5 minutos andando de Atocha y de Antón Martín, y a solo 10 minutos de la Puerta del Sol, lo que lo convierte en un lugar muy bien comunicado. La zona cuenta con una amplia variedad de comercios, mercados, parques y todo tipo de tiendas a tu alrededor, lo que te proporcionará el confort que necesitas en tu día a día. Las paradas de metro más cercanas son Antón Martín (Línea 1) y Lavapiés (Línea 3), además de varias líneas de autobuses, como el 6, 26 y 32, y un fácil acceso a la M-30.  Si tienes alguna duda o deseas más información sobre esta maravillosa vivienda, no dudes en ponerte en contacto con Kason Asesores. ¡Estamos aquí para ayudarte a encontrar tu nuevo hogar! [IW].",False,good,False,7262.0,False,False,False,False,[],False,False,305000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso,Destacado,bj,False,False
108803828,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/23/41/1355619435.webp,ZURIT21,11,325000.0,flat,sale,30.0,1,1,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4107515,-3.6995654,False,https://www.idealista.com/inmueble/108803828/,"Os presentamos esta fabulosa vivienda en exclusiva, ubicada en pleno Barrio de Lavapiés, en la calle Zurita. Acogedora vivienda de 30 metros cuadrados, de 1 dormitorio y 1 baño, la cual es perfecta para quienes buscan un hogar funcional y bien situado en una de las zonas más vibrantes de Madrid.  Al entrar, accedemos directamente al salón-comedor, un espacio luminoso y acogedor que invita a relajarse. Desde aquí, encontramos una apertura que nos lleva a la cocina americana, completamente amueblada y equipada con todo lo necesario para el día a día, lo que la convierte en un lugar práctico y cómodo. A continuación, tenemos un baño completo que ofrece todas las comodidades que necesitas. El dormitorio es de buen tamaño y cuenta con una cama de 1.35, además de un vestidor de tres cuerpos que proporciona un amplio espacio de almacenamiento. Esta vivienda se encuentra en muy buenas condiciones, lista para entrar a vivir; solo tendrás que traer tus maletas y comenzar tu nueva vida.  Los suelos son de gres, y cuenta con aire acondicionado tanto en el salón-comedor como en el dormitorio, asegurando un ambiente agradable durante todo el año. El salón-comedor y la cocina dan a un patio interior tranquilo, mientras que el dormitorio y el cuarto de baño dan a la parte interior de un patio de manzana, donde entra una luz maravillosa y un sol espectacular, garantizando confort y tranquilidad.  La finca se encuentra en buenas condiciones y es de construcción del año 1900. Además, es importante mencionar que, aunque se trata de una tercera planta sin ascensor, ya está aprobada la instalación del ascensor por la última junta, lo que hará que tu futura vivienda tenga acceso directo.  Lavapiés es conocido por su diversidad cultural y su ambiente bohemio. Esta vivienda se encuentra a menos de 4 minutos andando de la Plaza de Lavapiés, a menos de 7 minutos de Atocha y Antón Martín, y a solo 10 minutos de la Puerta del Sol y la Glorieta de Embajadores, lo que la convierte en un lugar muy bien comunicado. La zona cuenta con una amplia variedad de comercios, mercados, parques y todo tipo de tiendas a tu alrededor, lo que te proporcionará el confort que necesitas en tu día a día. Las paradas de metro más cercanas son Antón Martín y Estación del Arte-Atocha (Línea 1) y Lavapiés (Línea 3), además de varias líneas de autobuses, como el M1, 6, 26 y 32, y un fácil acceso a la M-30.  Si tienes alguna duda o deseas más información sobre esta maravillosa vivienda, no dudes en ponerte en contacto con Kason Asesores. ¡Estamos aquí para ayudarte a encontrar tu nuevo hogar! [IW].",False,good,False,10833.0,False,False,False,False,[],False,False,325000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso,Destacado,3,False,False
