propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108211222,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/eb/2d/1337238166.webp,W-0302KJ,50,2522000.0,chalet,sale,440.0,6,6,calle Jaenar,Madrid,Madrid,Hortaleza,es,40.4529808,-3.6506566,False,https://www.idealista.com/inmueble/108211222/,"Exclusiva residencia con piscina privada en Piovera-Conde Orgaz junto al Liceo francés Engel & Völkers tiene el placer de presentarle sin honorarios al comprador, este bonito adosado de lujo ubicado en el corazón de Piovera-Conde Orgaz. Esta magnífica propiedad, construida en 1991, se extiende sobre una superficie total de cuatro cientos cuarenta metros cuadrados, ofreciendo un espacio generoso y versátil para la vida familiar y el entretenimiento. Con seis habitaciones y seis baños (cuatro principales y dos de cortesía), esta residencia es un verdadero testimonio de elegancia y confort. Al entrar, se encontrará la perfecta combinación entre la sofisticación y la comodidad de un ambiente acogedor que le hará sentirse como en casa. Cuenta con un diseño espacioso que incluye una amplia cocina que se entrega totalmente equipada con electrodomésticos de alta gama. Una zona de servicio con baño completo, lavandería y un amplio sótano y ático multifuncional con un sinfín de posibilidades de personalizarlos a su gusto. Los suelos de madera y las chimeneas añaden un toque de calidez que prometen noches acogedoras en los días de invierno.  Entre las características exclusivas se encuentran una piscina privada y un bonito jardín, ideales para disfrutar de momentos inolvidables al aire libre con familiares y amigos. La terraza ofrece vistas verdes, creando un oasis de tranquilidad y privacidad. La seguridad está garantizada con un sistema de alarma, puerta de seguridad y puerta electrónica. Además, el conjunto de la vivienda da gran valor a la eficiencia energética con paneles solares y baterías completamente nuevas instaladas en 2023. Esta residencia madrileña representa la cúspide del lujo y la comodidad. Con sus espacios generosos, sus acabados de alta calidad y sus numerosas comodidades, esta propiedad es una oportunidad única para aquellos que buscan una vida sofisticada y refinada en una de las ubicaciones más deseadas de Madrid. Descubra un estilo de vida incomparable en este exclusivo enclave madrileño, situado en una zona residencial de prestigio. El barrio de Piovera, ubicado en el distrito de Hortaleza, es uno de los enclaves más deseados por quienes quieren disfrutar de la tranquilidad sin renunciar a la cercanía de los servicios de una gran ciudad. Al lado de la prestigiosa calle de Arturo Soria y el Parque Conde Orgaz. En el barrio se puede disfrutar de parques y tranquilas avenidas, destacando una agradable zona verde como el Parque Pinar del Rey. Los mejores centros educativos nacionales e internacionales (Liceo Francés, San José del Parque, Numont, Ramón y Cajal...) y escuelas de negocios de referencia (ESIC), se encuentran en su entorno. Dispone también de numerosos centros deportivos y comerciales como el C.C. Gran Vía de Hortaleza, el Palacio de Hielo y el C.C. Arturo Soria Plaza. Tiene unas perfectas comunicaciones al estar cerca de las principales vías de circunvalación de Madrid (M40, M30) y también con acceso rápido al aeropuerto a través de la M11 y A2. Acceso a transporte público, líneas de bus 22, N2, N3 y líneas de metro 4 y 8. Esta ubicación privilegiada se caracteriza por su tranquilidad y seguridad, combinada con la proximidad a servicios de primera clase, como tiendas de lujo, restaurantes exclusivos y centros de salud de alta calidad. La comunidad ofrece una atmósfera exclusiva y discreta, ideal para aquellos que buscan un entorno sofisticado y privado. En definitiva, esta propiedad representa la cúspide del lujo y la comodidad en Madrid. Aquí encontrará una residencia excepcional que combina la serenidad de un entorno residencial exclusivo con la conveniencia de estar cerca de todo lo que esta vibrante ciudad tiene para ofrecer. Una oportunidad única para disfrutar de la vida madrileña en su máxima expresión.",True,renew,False,5732.0,True,True,False,False,[],False,True,2522000.0,€,True,True,chalet,terracedHouse,"Conde Orgaz-Piovera, Madrid",Chalet adosado en calle Jaenar,Top+,,,Conde Orgaz-Piovera,,,,
108090929,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/78/94/1333538701.webp,W-02ZTJY,66,5900000.0,flat,sale,333.0,5,6,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,40.4199791,-3.6817983,False,https://www.idealista.com/inmueble/108090929/,"Espectacular vivienda con vistas absolutas al Retiro en Recoletos Piso en edificio clásico con vistas absolutas al Parque del Buen Retiro y orientación sur. Dispone de dos balcones a la calle en voladizo de fachada y un balcón-terraza. Tiene un gran salón comedor de 100 metros cuadrados con tres ambientes.  La cocina abierta al salón está situada en el mejor lugar con el fin de dar armonía a todo el espacio social de la vivienda. Muebles lacados y de madera junto a los electrodomésticos Siemens Studio Line componen una cocina de diseño estiloso sin dejar de ser funcional.    El piso cuenta con cinco dormitorios, incluyendo la sensacional suite principal y un dormitorio de servicio, todos ellos en suite. También dispone de un práctico aseo de cortesía cercano al área pública de la vivienda. La espléndida suite principal destaca por su luminosidad, además de por un amplio walking closet y un gran cuarto de baño completo incluyendo bañera y ducha. Además la vivienda cuenta con una amplia zona de lavado que incluye un área para cocinar, que da soporte a la cocina principal, y una entrada de servicio. Este piso absolutamente luminoso cuenta con una reforma de máxima calidad con suelos de madera natural en punta Hungría, acabados en mármoles y piedra campaspero. Detalles hechos a medida con un diseño personalizado. Carpinterías exteriores de la marca Cortizo con manivela y bisagra oculta. Las puertas de paso son de suelo a techo, también con bisagra oculta y manivelas Corston especialmente diseñadas para esta propiedad, al igual que los numerosos armarios empotrados. Los baños tienen un diseño moderno y cuidado con acabados en piedra natural y mamparas de vidrio Moru. Incluyen grifería Zucchetti e inodoros higiénicos Geberit, con instalación empotrada para conformar una composición más elegante. Sistema de climatización de aire acondicionado por conductos con Airzone y sistema de agua caliente mediante Aerotermia. La calefacción es central, pero cuenta con contadores individualizados. El portal se encuentra bien mantenido con una estética clásica de principios de siglo. Cuenta con servicio de portería, que vive en la finca. Se encuentra en pleno Recoletos a pasos del parque de El Retiro, en el mejor lugar para disfrutar de este emblemático parque madrileño dado que dos de las puertas principales están nada más cruzar la calle. El barrio de Salamanca es una de las zonas más relevantes de Madrid tanto por su peculiar distribución como por los vecinos que tradicionalmente han habitado sus emblemáticas calles. Su construcción data de la segunda mitad del siglo XIX y corresponde a la ampliación urbanística llevada a cabo durante el reinado de Isabel II. El precursor al que debe su nombre fue el malagueño José de Salamanca y Mayol, Marqués de Salamanca, quien concibió un nuevo emplazamiento con una cuidada edificación que albergara a las clases aristocráticas y burguesas de Madrid. De estilo decimonónico, se caracteriza por su especial distribución regular en forma de damero con calles perpendiculares. Sus edificios gozan de especial interés gracias a su calidad arquitectónica y la belleza de sus fachadas. Tradicionalmente, Salamanca fue una zona de uso residencial, especialmente habitada por las élites políticas y económicas del país. En los últimos cincuenta años este carácter residencial convive con otras actividades como la empresarial, la diplomática y especialmente la comercial ya que es una de las áreas de moda de lujo más importantes de la capital. En este barrio de Madrid y como auténtica joya del mismo y pulmón verde de la capital, encontramos el Parque del Buen Retiro.",True,good,False,17718.0,True,True,True,False,[],False,True,5900000.0,€,,,flat,,"Recoletos, Madrid",Piso,Top+,4,True,Recoletos,True,,,
108290087,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/e4/5d/1339667393.webp,VM2412027,31,1690000.0,flat,sale,140.0,3,2,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,40.4338276,-3.6818628,False,https://www.idealista.com/inmueble/108290087/,"PISO EXTERIOR REFORMADO EN CASTELLANA En pleno Barrio de Salamanca en una de las arterias principales como es Diego de León, aProperties presenta esta preciosa vivienda reformada a estrenar. Se trata de una sexta planta, consta de 140 m² construidos y se encuentra en una buena finca clásica de 1945 en perfecto estado de conservación. La vivienda está compuesta por un magnífico salón comedor de planta cuadrada con mirador y ventanal al exterior y cocina integrada equipada con electrodomésticos panelados. La zona de noche tiene tres habitaciones dobles y dos baños completos, el principal en suite. La luminosidad de todas sus estancias gracias a su altura y su orientación hacen de esta casa única. Destacamos el cuidado diseño de la reforma con altas calidades como los suelos de roble, carpintería de madera lacada en blanco a medida, techos altos. El aire acondicionado por conductos en todas las estancias. La finca tiene servicio de portería. La zona en la que se encuentra está dotada de todos los servicios esenciales y se trata de una ocasión única de adquirir una vivienda en la zona más demandada de Madrid. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,12071.0,True,True,False,False,[],False,True,1690000.0,€,,,flat,,"Castellana, Madrid",Piso,Top+,6,True,Castellana,True,,,
107820636,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/bb/d4/1351025743.webp,W-02ZH62,51,1245000.0,flat,sale,161.0,3,2,La Moraleja urbanización,Madrid,La Moraleja,La Moraleja urbanización,es,40.5052891,-3.6083952,False,https://www.idealista.com/inmueble/107820636/,"Espectacular piso a estrenar en La Moraleja Engel & Völkers tiene el honor de presentar en EXCLUSIVA este espectacular piso de lujo en La Moraleja, ubicado en una segunda planta dentro de una exclusiva urbanización privada. Esta propiedad destaca por sus amplias instalaciones y su ubicación privilegiada, rodeada de un entorno natural que aporta tranquilidad y privacidad. El inmueble, de diseño contemporáneo y distribución impecable, se caracteriza por su luminosidad, realzada por las vistas panorámicas que ofrece hacia los jardines y la piscina comunitaria. El salón-comedor y la cocina, perfectamente orientados al oeste, permiten disfrutar de una excelente exposición solar a lo largo del día. La vivienda dispone de tres dormitorios de generosas dimensiones, uno de ellos tipo suite con vestidor, proporcionando un espacio privado de gran confort. Todos los dormitorios tienen acceso directo a las terrazas, desde donde se pueden disfrutar de las vistas y la brisa del entorno. La cocina, un verdadero punto de referencia en el diseño de la propiedad, es moderna, luminosa y cuenta con electrodomésticos de gama alta, además de una isla central que ofrece un espacio adicional de trabajo. La amplia zona de office, junto con un lavadero independiente, otorgan una gran funcionalidad a esta área, que también tiene acceso a una terraza adicional, perfecta para relajarse o disfrutar de una comida al aire libre. Los terminados del inmueble han sido especialmente escogidos para brindar el máximo confort y diseño, como las luces nocturnas de pasillos, materiales usados en cocina, office, baños, etc. En cuanto a las innovaciones tecnológicas y de eficiencia energética, la propiedad incorpora el suelo radiante-refrescante mediante aerotermia, que optimiza el uso de la energía del aire para climatizar los espacios de forma sostenible y eficiente. Cada estancia está equipada con termostatos independientes, conectados a un sistema de domótica que permite un control preciso y cómodo de la climatización. Además, los cerramientos exteriores están equipados con vidrios de baja emisividad, lo que mejora la eficiencia energética y proporciona un excelente aislamiento térmico. La urbanización es un verdadero refugio de lujo, con extensos jardines y una amplia gama de instalaciones y servicios exclusivos. Los residentes pueden disfrutar de tres piscinas, tanto exteriores como cubiertas, así como de una moderna sala de lectura, un espacio de coworking, un spa climatizado, sauna y gimnasio con sala de boxeo. Además, para los más pequeños, la urbanización cuenta con un kids club, toboganes y tirolinas.  En definitiva, esta propiedad ofrece una experiencia de vida excepcional, combinando lujo, confort y sostenibilidad en uno de los entornos más exclusivos de La Moraleja. La Moraleja fue catalogada por la publicación americana Robb Report´s en el año 2000 como la mejor urbanización del mundo valorando diferentes atributos. Con más del 70% de superficie verde, y a 5 minutos de la Terminal Internacional 4 del Aeropuerto de Barajas, cuenta entre su oferta con dos campos de Golf de 18 hoyos, clubes de tenis, colegios – es el área con más colegios privados e internacionales del país - varios centros médicos y comerciales. Además, el conjunto de La Moraleja – compuesta por La Moraleja, El Soto de La Moraleja y En Encinar de los Reyes - dispone en su zona de entrada con la oferta gastronómica de mayor prestigio en Madrid. Se trata de una urbanización que cuenta con instalación de cámaras y un equipo de seguridad propio que garantiza unos altos niveles de seguridad. Vivir en La Moraleja significa calidad de vida, comodidad y bienestar en un ambiente multicultural e internacional.",True,good,False,7733.0,True,True,True,False,[],False,True,1245000.0,€,True,True,flat,,"La Moraleja urbanización, La Moraleja",Piso,Top+,2,True,,True,,,
107282868,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/c3/5f/1308409250.webp,POZ55376,78,2590000.0,chalet,sale,577.0,4,4,Barrio Valdemarín,Madrid,Madrid,Moncloa,es,40.4662868,-3.7643707,False,https://www.idealista.com/inmueble/107282868/,"Lucas Fox presenta esta villa exclusiva en una tranquila y acogedora zona de Madrid. Este complejo residencial está situado en una de las zonas más exclusivas de la zona noroeste de Madrid. Toda la urbanización está diseñada para ofrecer una gran eficiencia energética y sostenibilidad, al aprovechar al máximo las horas de sol, con paneles solares para la producción de agua caliente que reduce el consumo energético.  Esta espectacular vivienda se vende totalmente amueblada, lista para mudarse, lo que representa un gran valor añadido.  Al entrar, un amplio y luminoso recibidor nos da la bienvenida. A la derecha, se encuentra una cocina completamente equipada, que cuenta con modernos electrodomésticos y un diseño funcional, además de tener salida a la zona exterior. También a la derecha, disfrutamos de un aseo de cortesía y un amplio armario gabanero. Frente al recibidor, accedemos a una espaciosa sala de estar, que cuenta con un encantador comedor adyacente. Esta elegante zona de estar es ideal para celebrar cenas familiares, ya que sus grandes ventanales inundan el espacio de luz natural y ofrecen vistas al jardín.  En la primera planta se dispone la zona de noche con dos dormitorios. El principal ofrece un amplio vestidor, con un baño privado con bañera y ducha. El otro dormitorio es perfecto para niños y huéspedes y cuenta con vestidor y baño privado.  En la planta ático de esta magnífica vivienda se dispone un amplio despacho. Desde aquí, podrá disfrutar de impresionantes vistas despejadas al entorno. Para su comodidad, también cuenta con una práctica zona de almacenamiento. Además, se ofrece una terraza y una piscina privada, equipada con un sistema de cloración salina, ideal para refrescarse en los días soleados.  En la planta semisótano se ofrece un espacio dedicado al ocio, con una sala de cine. Para los amantes del fitness, se ofrece una zona de gimnasio. Además, cuenta con un dormitorio, que se ilumina con un ventanal abierto, perfecto para sus visitas. Y para mayor comodidad, también dispone de un dormitorio de servicio y un cuarto de baño completo.  El exterior de la casa es igualmente impresionante. Se dispone un jardín bien cuidado que rodea la propiedad, ideal para disfrutar de comidas al aire libre o simplemente relajarse bajo el sol.   La vivienda también cuenta con un ascensor que conecta todas las plantas.  La casa dispone de calefacción por un sistema de aerotermia y aire acondicionado en toda la casa, para una temperatura agradable todo el año. Por último, se ofrece un servicio de conserjería disponible las 24 horas, para mayor tranquilidad y seguridad.  La vivienda se puede visitar fácilmente. Póngase en contacto con Lucas Fox hoy mismo por teléfono o correo electrónico para organizar una visita. Trabajamos 7 días a la semana para poder adaptarnos a las necesidades de nuestros clientes.",False,good,False,4489.0,True,True,False,False,[],False,True,2590000.0,€,True,True,chalet,semidetachedHouse,"Valdemarín, Madrid",Chalet pareado,Top+,,,Valdemarín,,,,
107621097,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/0a/80/1318235967.webp,CM-426535,38,1790000.0,flat,sale,128.0,3,2,"paseo del General Martínez Campos, 36",Madrid,Madrid,Chamberí,es,40.4349888,-3.6928623,True,https://www.idealista.com/inmueble/107621097/,"UNICA INMOBILIARIA presenta (EN EXCLUSIVA) esta fantástica vivienda toda exterior recién reformada y en una ubicación inmejorable en el barrio de ALMAGRO en el distrito de Chamberí. Es una magnifica propiedad para todos los que buscan una vivienda en una de las zonas más premium de Madrid.  Su elegante reforma con materiales de primera calidad, llevada a cabo por el prestigioso equipo de Tristan Domecq, hace que este inmueble sea una joya situada en una ubicación de lujo. Consta de 128 M2 que se distribuye en 3 habitaciones dobles, dos baños, de los cuales uno de ellos en suite, cocina y un gran salón con comedor con excelentes vistas.  Se trata de una vivienda muy luminosa. Tiene seis ventanales al exterior cuyas vistas dan al British Council en el Paseo del General Martínez Campos, a la emblemática Calle Zurbano y a la Casa Museo de Joaquín Sorolla. La distribución del inmueble se articula a través de un elegante recibidor presidido por suelos de piedra Niza y una preciosa ventana con cristales emplomados. La zona social tiene tres grandes ventanas que presentan un amplio salón en forma de chaflán. ofrece un ambiente de elegancia y confort. En la cocina la encimera es de mármol emperador y todos los electrodomésticos son de alta gama, se encuentran paneleados bajo unos muebles de madera fabricados en madera a medida para esta cocina.  La zona de descanso se compone de tres dormitorios dobles, el principal con el baño en suite. Todos los dormitorios son exteriores a la calle y tienen armarios empotrados de suelo a techo hechos a medida, las puertas se encuentran ocultas en papel vinílico, en el interior cuenta con luces led, lo que hacer que el diseño sea increíblemente elegante. Los baños con materiales de primera calidad cuentan con suelos de piedra Niza y las paredes de la ducha también en piedra. Las griferías y radiadores toalleros son en acabado de latón que aporta una elegancia extra a estas dependencias. Los muebles de los baños también hechos a medida y en madera clara que encajan en estos espacios diseñados de forma exclusiva para esta vivienda. Los suelos son de tarima de roble, en forma de tableros anchos con una disposición en alfombra. Este tipo de suelo crea sensación de calidad y calidez en el ambiente del hogar. Esta vivienda cuenta con aire acondicionado por conductos, que hace que se integre de forma invisible en todas las dependencias, además tiene instalado el sistema de Airzone que permite regular la temperatura de cada uno de sus espacios de modo independiente. Se trata de una finca clásica y señorial del año 1939 y tiene portero físico. Almagro es la zona con la herencia arquitectónica de la aristocracia de los siglos XIX y XX, un distrito con extraordinaria abundancia de edificios modernistas y neo-góticos que se conservan en los edificios, destacamos instituciones como los Asilos de San Diego y de Almagro, los colegios de San Rafael y de El Porvenir, en las iglesias. Perfecta comunicación de transporte, estaciones de Metro y Cercanías, líneas de autobús, comercios, una amplia y variada oferta de restauración, educación, museos, ministerios y Hospitales. Rodeado de variedad de locales comerciales y terrazas. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,13984.0,True,False,True,True,[],False,True,1790000.0,€,,,flat,,"Almagro, Madrid","Piso en paseo del General Martínez Campos, 36",Top+,2,True,Almagro,True,,,
98954898,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/4a/d7/1115955671.webp,VC20885,64,3950000.0,chalet,sale,800.0,7,7,calle Virgen de los Rosales,Madrid,Madrid,Moncloa,es,40.4526726,-3.7721147,False,https://www.idealista.com/inmueble/98954898/,"AMBASSADOR les ofrece fantástica propiedad ubicada en la colonia de los Diplomáticos. Situada en zona muy tranquila y en alto. Accedemos a través de un agradable hall de entrada. La zona de recibo está compuesta por salón, comedor, biblioteca y cuarto de estar que puede ser una habitación ya que tiene el baño incorporado. La zona de recibo tiene diferentes salidas al porche, con zona de estar y comedor de verano. Cocina de buen tamaño con office, cuarto de lavado y zona de servicio compuesta por dos dormitorios que comparten un baño. En la primera planta se encuentran los dormitorios. El principal en suite con dos vestidores. Cuatro dormitorios más en suite completan la zona de familia. En la planta semisótano se encuentra la bodega, el cuarto de máquinas, trastero y garaje para 3 coches. Agradable jardín consolidado con piscina y edificación con vestuarios, baño y zona de estar. Aproximadamente un 36 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio Aravaca es un barrio madrileño perteneciente al distrito de Moncloa, muy cercano a Pozuelo de Alarcón y a tan sólo 9 kilómetros del centro de Madrid. Tiene un enclave privilegiado ya que se encuentra entre el Monte del Pardo y la Casa de Campo. Está perfectamente comunicada con el resto de la ciudad gracias a sus rápidos accesos a la autopista A6, a la M-500 (conocida como la Carretera de Castilla) a la M-503, a la M-501 y a la M-40 y M-30. Además, cuenta con una amplia red de transporte público como el cercanías (C-7 y C-10), el Metro Ligero y varias líneas de autobús urbanas e interurbanas. Además, Aravaca ofrece un sinfín de servicios de la más alta calidad tanto a nivel educativo, como sanitario y de ocio. Podemos encontrar los más prestigiosos colegios nacionales e internacionales como The English Montessori School, Colegio Mater Salvatoris o el Colegio Los Rosales, entre otros muchos. En materia de sanidad, Aravaca cuenta con los más reconocidos hospitales y centros de salud como La Clínica de La Zarzuela, el Hospital NISA Pardo de Aravaca, el Hospital Puerta de Hierro y el Centro de Salud de Aravaca. Y para los amantes del golf, del pádel, del tenis, de la hípica y del deporte en general podrán disfrutar en los múltiples clubes deportivos que encontramos como Las Rejas Open Club, Club de Campo Villa de Madrid, Real Club Puerta de Hierro y Golf Santander. En las inmediaciones de Aravaca se encuentran varios centros comerciales que ofrecen una amplia oferta de ocio, compras y restauración. Estos son Zielo Shopping, Zoco Pozuelo, Kinépolis y el Corte Inglés Pozuelo. Por todo ello, el barrio de Aravaca se considera un lugar privilegiado donde vivir.",True,good,False,4938.0,True,False,True,True,[],False,True,3950000.0,€,True,True,chalet,independantHouse,"Aravaca, Madrid",Casa independiente en calle Virgen de los Rosales,Top+,,,Aravaca,,,,
108447881,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/61/38/1345171777.webp,85995387,26,1295000.0,duplex,sale,170.0,2,2,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,40.4248269,-3.7026408,False,https://www.idealista.com/inmueble/108447881/,"Descubre esta luminosa vivienda en una de las zonas más deseadas del centro de Madrid. Se trata de un elegante ático dúplex exterior, ubicado en la cuarta planta de un edificio clásico de 1900 con ascensor en el emblemático barrio de Malasaña. Esta propiedad aúna el carácter histórico de la arquitectura tradicional con el confort y las comodidades modernas. Se encuentra en excelente estado de conservación y cuenta con tres balcones que se asoman a la calle, aportando una abundante luz natural a todos los espacios.  2 amplios dormitorios 2 baños completos Trastero incluido Calefacción individual por gas natural Tres balcones exteriores Una oportunidad única para quienes buscan un hogar singular en un entorno urbano vibrante, con una amplia oferta cultural, gastronómica y todos los servicios al alcance de la mano.",False,good,False,7618.0,True,True,False,False,[],False,True,1295000.0,€,,,flat,duplex,"Malasaña-Universidad, Madrid",Dúplex,Top+,4,True,Malasaña-Universidad,True,,,
108112577,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/f0/56/1334208357.webp,CM-426110,37,1490000.0,flat,sale,127.0,2,2,travesía de San Mateo,Madrid,Madrid,Centro,es,40.4264494,-3.698738,False,https://www.idealista.com/inmueble/108112577/,"ÚNICA Inmobiliaria presenta EN EXCLUSIVA reforma de diseño con estilo clásico en la mejor zona de Justicia.  La propiedad consta de una superficie construida de 127 m², totalmente exterior con tres balcones a la calle, sus altísimos techos hacen que sea más espacioso y sus amplias ventanas, dejan pasar una inmensa luz Tiene una distribución de dos dormitorios dobles y dos baños completos, uno de ellos en suite. La habitación principal cuenta además con vestidor.  Todos los dormitorios constan de armarios empotrados diseñados ad hoc para la vivienda lo que permite el aprovechamiento máximo de los espacios en los dormitorios. La vivienda se destaca por una amplia cocina abierta al salón comedor con techos altos y dotada de gran luz, cada estancia está inspirada en un estilo clásico con hermosas molduras, boiseries y cornisas. Preside la isla central de cocina cuya encimera y frontal son de mármol arabescato diseñada exclusivamente para esta propiedad. La cocina cuenta con un desayunador con puertas en madera roble tono claro y todos los electrodomésticos están ocultos para dotar a ese espacio una utilidad funcional de amplio comedor. El aire acondicionado va canalizado en todas sus estancias por conductos cuenta con sistema de Airzone que permite regular la temperatura de cada uno de sus espacios de modo independiente y la calefacción es individual. En cuanto a la finca, de fachada clásica y principios de siglo XX, cuenta con ascensor y acceso para personas con movilidad reducida. En el barrio de Justicia conviven el elegante bulevar de la Gran Vía y sus edificios neoclásicos y boutiques de lujo con las originales tiendas de la calle Hortaleza, los locales nocturnos de Fuencarral, y los bistrós de moda y bares de tapas en los alrededores de la plaza Santa Bárbara. Vecinos de todas las edades se reúnen en el Mercado de San Antón, en el barrio de moda del centro de la capital. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,11732.0,True,False,True,True,[],False,True,1490000.0,€,,,flat,,"Chueca-Justicia, Madrid",Piso en travesía de San Mateo,Top+,1,True,Chueca-Justicia,True,,,
107966052,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/2d/6c/1329700415.webp,CH-426572,32,960000.0,flat,sale,145.0,3,2,avenida del General Perón,Madrid,Madrid,Tetuán,es,40.4518369,-3.6985598,False,https://www.idealista.com/inmueble/107966052/,"ÚNICA Inmobiliaria Te presenta este bonito piso de 145 m², perfecto para quienes buscan comodidad y estilo en una de las zonas más deseadas de la ciudad. Características del inmueble: - Habitaciones: 3 amplias y luminosas habitaciones. - Baños: 2 baños, diseñados para ofrecerte la máxima comodidad. - Terrazas: 2 encantadoras terrazas donde podrás relajarte, disfrutar del aire libre. - Superficie: 145 m² que combinan funcionalidad y elegancia, con espacios bien distribuidos que te harán sentir como en casa desde el primer momento. Ubicación: Situado en una de las mejores zonas de Cuatro Caminos, este piso te ofrece la ventaja de estar cerca de todo lo que necesitas: transporte público, comercios, restaurantes y parques. ¡La vida en el corazón de Madrid te espera! Extras: - Luminoso y bien ventilado. - Posibilidad de personalizar a tu gusto. - Ideal tanto para vivir como para inversión. No dejes pasar la oportunidad de adquirir este maravilloso hogar en una ubicación privilegiada. ¡Contáctanos para más información y para concertar una visita! En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia.",True,good,False,6621.0,True,False,True,False,[],False,True,960000.0,€,,,flat,,"Cuatro Caminos, Madrid",Piso en avenida del General Perón,Top+,3,True,Cuatro Caminos,True,,,
107087838,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/df/53/1302600394.webp,CM-426441,31,3390000.0,flat,sale,438.0,4,3,Barrio Sol,Madrid,Madrid,Centro,es,40.4149383,-3.7065155,False,https://www.idealista.com/inmueble/107087838/,"ÚNICA Inmobiliaria les invita a descubrir esta espectacular vivienda ubicada en una de las zonas más solicitadas y emblemáticas del centro histórico de Madrid, a escasos metros de la Plaza Mayor. Este exclusivo piso en un edificio modernista conserva la esencia arquitectónica de principios del siglo XX, fusionando con maestría el encanto clásico con las comodidades de la modernidad. Con una generosa superficie de 438 m², la propiedad destaca por su diseño excepcional que mantiene detalles originales de gran valor, como molduras, frisos, pilares y magníficas vidrieras de estilo Art Nouveau. Estos elementos arquitectónicos, tan representativos de la época modernista, se combinan a la perfección con una reforma contemporánea que respeta y realza el carácter original del espacio, creando un ambiente único de lujo y sofisticación. La vivienda, orientada al exterior, se beneficia de tres balcones que aportan abundante luz natural y permiten disfrutar de las vistas al vibrante entorno madrileño.  La suite principal, equipada con su propio mirador y chimenea clásica, destaca por su amplitud y elegancia, ofreciendo un espacio perfecto para el descanso y la relajación. La propiedad se completa con varios salones de grandes dimensiones, ideales para recibir invitados o disfrutar de momentos de ocio, dos dormitorios adicionales, dos baños de diseño refinado y una moderna cocina totalmente equipada, que combina funcionalidad y estilo. El edificio, rehabilitado en su totalidad, cuenta con una fachada clásica que mantiene intacta su esencia modernista y dispone de servicio de portero, lo que garantiza comodidad y seguridad. Además, existe la posibilidad de adquirir una plaza de garaje en la misma zona, un lujo en pleno centro de Madrid. Este exclusivo piso es una oportunidad única para aquellos que buscan vivir en un entorno de alta distinción, con el privilegio de residir en uno de los edificios más emblemáticos de la ciudad y disfrutar de la comodidad de una vivienda con carácter histórico y al mismo tiempo adaptada a las exigencias del presente. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,7740.0,True,False,True,True,[],False,True,3390000.0,€,True,True,flat,,"Sol, Madrid",Piso,Top+,2,True,Sol,True,,,
