propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108745866,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/aa/d2/1353990651.webp,29,4,369000.0,flat,sale,90.0,True,3,2,CL CASTRILLO DE AZA,Madrid,Madrid,Villa de Vallecas,es,Santa Eugenia,40.3850294,-3.6056828,False,https://www.idealista.com/inmueble/108745866/,"Jadein Ferrero vende impecable vivienda reformada con plaza de garaje en Santa Eugenia. Finca con servicio de conserjeria. Piso de 3 dormitorios y 2 baños, todo exterior y baño con luz natural. , gran cocina ampliada con terraza tendedero y muy buenas calidades, armarios empotrados en todos los dormitorios y terraza cerrada en dormitorio principal. Muy buena zona, junto a estación de renfe y Hospital Infanta Leonor, cercano a comercios, servicios etc.. . Concierte una visita sin compromiso...",False,good,False,True,4100.0,False,False,False,False,[],False,False,369000.0,€,flat,"Santa Eugenia, Madrid",Piso en Cl Castrillo De Aza,PIS_301,,True,True,,,
108303894,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/ca/88/1340099973.webp,2,2,134550.0,flat,sale,64.0,True,2,1,calle de la Luna s/n,Madrid,Ciempozuelos,Casco Antiguo sur,es,,40.1562196,-3.6236022,True,https://www.idealista.com/inmueble/108303894/,"Oportunidad de inversión: inmueble alquilado. Renta actual: 426.62 €/mes. Fecha de fin de contrato: 01/2028. Piso en venta ubicado en CALLE LUNA, CIEMPOZUELOS, Madrid. Dispone de una superficie de 61 m2 2 habitaciones Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble.",False,good,False,False,2102.0,False,False,False,False,[],False,False,134550.0,€,flat,"Casco Antiguo sur, Ciempozuelos",Piso en calle de la Luna s/n,,,,,,,
108370790,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/ae/4e/1342098552.webp,28,1,295000.0,flat,sale,72.0,True,3,1,calle de la Hacienda de Pavones,Madrid,Madrid,Moratalaz,es,Fontarrón,40.401899,-3.6458456,False,https://www.idealista.com/inmueble/108370790/,"TECNOCASA Estudio Moratalaz Fontarron S. L. VENDE, estupenda vivienda en el distrito de Moratalaz, cuenta con entrada, salón con terraza incorporada, cocina, baño con plato de ducha y extractor, 3 dormitorios. Zona muy tranquila, ajardinada y con parques infantiles. La vivienda es totalmente exterior y dispone de triple orientación. Estas son algunas de las características del inmueble: - Puerta principal blindada. - Salón con terraza incorporada. - Baño completo con plato de ducha. - Cocina. - Aire acondicionado en el salón. - Triple orientación. - Ventanas de Aluminio - Plaza de Garaje doble  - Calefacción de gas natural con radiadores de aluminio. Moratalaz se caracteriza por su buena comunicación y cercanía a Madrid Centro-Retiro. La vivienda esta ubicada en a cinco minutos de la zona comercial de Moratalaz y a la plaza del Encuentro (la zona comercial). Tiene todos los servicios, como supermercados 'Carrefour24', bancos, tiendas, colegios, biblioteca, parques y jardines. A 7 minutos del metro artilleros linea 9 de metro y a un minuto a las lineas de autobuses 8, 20, 30, 32, 100, N8.",False,good,False,False,4097.0,False,False,False,False,[],False,False,295000.0,€,flat,"Fontarrón, Madrid",Piso en calle de la Hacienda de Pavones,,,True,True,,,
107615231,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/02/92/1317681971.webp,20,en,195000.0,flat,sale,60.0,True,1,1,calle de Miguel de Unamuno,Madrid,Fuenlabrada,Centro,es,,40.2853335,-3.7891209,False,https://www.idealista.com/inmueble/107615231/,"*** Descubre tu nuevo hogar en el corazón de la ciudad *** Este encantador piso de 60 m² construidos, 46 m2 útiles, ubicado en la primera planta del edificio, te ofrece la comodidad y modernidad que buscas. Al entrar, serás recibido por un acogedor hall que da paso a un amplio salón comedor, ideal para disfrutar de momentos inolvidables. La cocina americana, completamente amueblada y equipada con electrodomésticos (horno, campana y vitrocerámica), es perfecta para los amantes de la cocina. El dormitorio principal cuenta con un gran armario empotrado revestido, proporcionando un espacio de almacenamiento óptimo. El baño completo con ducha garantiza el máximo confort. Con una orientación sur, la vivienda goza de una excelente iluminación natural durante todo el día. Además, su ubicación es inmejorable, con todos los servicios a tu alcance y muy cerca de Renfe y metro central. Construido en 1986, este piso ha sido renovado para ofrecerte excelentes calidades y está listo para estrenar. La calefacción eléctrica asegura una temperatura agradable durante todo el año.  No pierdas la oportunidad de vivir en un entorno privilegiado por 195.000 euros.  ¡Ven a visitarlo y enamórate de tu futura casa!",False,good,False,False,3250.0,False,False,False,False,[],False,False,195000.0,€,flat,"Centro, Fuenlabrada",Piso en calle de Miguel de Unamuno,FUEN-P1(2),,,,,,
108828409,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/33/f9/1356518447.webp,118,,1390000.0,chalet,sale,186.0,,8,4,CL ROBLE,Madrid,Madrid,Tetuán,es,Cuzco-Castillejos,40.4624517,-3.6978529,False,https://www.idealista.com/inmueble/108828409/,"Pablos & Co. Real Estate gestiona la venta de este Exclusivo chalet � con jardín privado en el corazón de Madrid. Zona: Sor Ángela de la Cruz – Infanta Mercedes – Bravo Murillo Ubicado en una de las zonas más tranquilas y céntricas de Madrid, y con variedad de posibilidades, este chalet adosado unifamiliar posee un total de 280 m² construidos distribuidos en 3 plantas y una 4ta planta abuhardillada, con un encantador jardín privado de 55 m² y dos plazas de garaje incluidas en el precio.  Espacios amplios, luz natural y confort en cada planta: * **Planta baja**: Elegante salón con recibidor y chimenea totalmente funcional para calentar las frías noches invernales madrileñas y un aseo de cortesía. * **Primera planta**: Zona social con varios salones, comedor y amplia y luminosa cocina con despensa de gran capacidad, más un baño completo. * **Segunda planta**: 4 dormitorios dobles; el principal con baño en suite y armarios empotrados, más un segundo baño. * **Tercera planta**: Espaciosa buhardilla muy luminosa, ideal para zona de lectura, trabajo u ocio.  ✨ Detalles que marcan la diferencia en esta propiedad: *Excelente e inmejorable ubicación. *Privacidad, discreción y seguridad. *Abundante luz y ventilación. * Escalera interior de mármol. *Ventanas de climalit  * Suelos de mármol y parquet. * Armarios empotrados con bastante almacenamiento. * Calefacción individual por gas natural * **2 plazas de garaje incluidas** * Posibilidad de entrega con reforma incluida. ¡NO PIERDA LA OPORTUNIDAD DE VER ESTA INCREÍBLE PROPIEDAD! Contáctanos para una visita.",False,good,False,,7473.0,False,False,False,False,[],False,False,1390000.0,€,chalet,"Cuzco-Castillejos, Madrid",Chalet pareado en Cl Roble,Chalet Robles 24,semidetachedHouse,True,True,,,
106780011,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/49/8e/1293770599.webp,69,,563000.0,chalet,sale,260.0,,5,3,Ecuador s/n,Madrid,Collado Mediano,,es,,40.6927311,-4.0267258,True,https://www.idealista.com/inmueble/106780011/,"Home Consulting inmobiliaria, NOSOTROS NO COBRAMOS COMISION AL COMPRADOR! inmobiliaria independiente líder de la sierra de Madrid, presenta impresionante casa independiente, emplazada en Collado Mediano, con parcela de 540 M2 y una edificación de 320 M2. Aproximadamente, la vivienda está distribuida en 3 plantas y una suite abuhardillada.  La casa está situada en un marco incomparable rodeado de montañas en el corazón de la sierra noroeste de Madrid, tiene un parque infantil en la puerta.  La casa tiene una estupenda piscina de gresite de 5X4 M., revisada y en buen estado y depuradora. La casa consta de un amplio jardín consolidado, con arboleda, plantas y dos pérgolas de madera, tanto en la zona de la piscina como en la zona trasera, esta última da a una amplia BBQ. Esta propiedad dispone en total de 4 dormitorios (una en suite), 2 habitaciones y 3 cuartos de baño completos, calefacción de gasóleo, con una muy buena caldera y depósito de 1.000 litros,  En la planta baja o nada más entrar desde el jardín, encontramos un garaje de unos 16 m2 con ventanas y puerta automática con mando, ideal para un coche y moto, tiene también una despensa, una bonita bodega con barra de obra y trastero de unos 20 m2., totas las estancias son exteriores con ventanas, menos la despensa. Se accede a la planta intermedia, a través de una escalera, donde encontramos un recibidor, que distribuye a las principales estancias de la casa, 3 dormitorios con armarios empotrados, forrados y vestidos, 1 habitación/despacho/sala de estar y 1 baño completo totalmente reformado con plato de ducha. Se accede a la planta primara, con una escalera con barandilla hecha de madera. Desde el recibidor accedemos a la cocina completamente amueblada, en esta misma planta está el salón comedor de 30 m2 con chimenea y tarima, grandes ventanales con doble ventana, con acceso a una gran terraza con vistas a la montaña, a la piscina y al jardín, ideal para hacer vida en verano por su orientación oeste, en esta planta también está ubicado un baño con ducha. Planta superior: En esta planta encontramos una súper suite de 52 M2., con suelo de tarima, dispone de un estupendo baño completo de 13 m2, con bañera de hidromasaje, así como con vestidor y salón. COMUNICACIONES: Importante destacar que tiene estación de RENFE CERCANIAS. A tan solo 40 minutos de Madrid por la A6, tiene autobuses a Madrid. Línea 683. Cercanías. Por carretera A6 Madrid. M607 Colmenar. COMERCIO Y SERVICIOS: El chalet está ubicado en el pueblo de Collado Mediano con acceso a todos los servicios de farmacia, frutería, panadería, supermercados, óptica, bares, oficina de Correos. Centro de Salud, Polideportivo, piscinas municipales, pistas de pádel. Excelente oportunidad, precio ajustado a mercado! COLEGIOS Y UNIVERSIDADES: Colegio público, instituto. Le ayudamos a buscar la financiación que mejor se ajuste a sus necesidades. PONGA LA VENTA DE SU VIVIENDA EN LAS MEJORES MANOS. Home Consulting es una consultora inmobiliaria, con más de 25 años de experiencia que nos avalan, pues contamos con profesionales altamente cualificados, expertos en el mercado, ofreciendo servicios ininterrumpidamente, gracias a nuestro saber hacer, duro trabajo, profesionalidad y adaptación a las nuevas tecnologías, en el sector inmobiliario, en los que nos hemos convertido en la inmobiliaria de referencia en la sierra noroeste de Madrid, los resultados nos avalan con crecimiento continuo los últimos 5 años. Este volumen de ventas se debe en gran medida a que acumulamos una cartera de potenciales compradores, lo que permite que muchos de nuestros clientes vendan su casa en tiempo récord. Esto, sumado a nuestro profundo conocimiento del mercado inmobiliario de la sierra y al plan de marketing más ambicioso para que nuestros clientes propietarios puedan destacarse del resto de la oferta disponible, es la base de nuestro éxito.",False,good,False,,2165.0,False,False,False,False,[],False,False,563000.0,€,chalet,Collado Mediano,Casa independiente en Ecuador s/n,,independantHouse,True,True,,,
108886440,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/90/70/aa/1357954635.webp,37,4,389000.0,flat,sale,62.0,False,3,1,calle de Fomento,Madrid,Madrid,Centro,es,Palacio,40.4219849,-3.7096766,False,https://www.idealista.com/inmueble/108886440/,"Bonito piso, muy luminoso, al estar ubicado en la última planta del edificio aunque sea interior, con lo que también es muy tranquilo, un plus para ser un piso en pleno centro. En la zona más demanda de Madrid como es el centro de la ciudad, para vivienda de turístas, alquiler de temporada, para vivir.. . Muy bien distribuido con 3 habitaciones y un baño, cocina americana y un altillo donde guardar gran cantidad de objetos. Se entrega tal cual con muebles y todo Tiene un trastero de 15m2 en el propio piso en la parte superior que da una amplitud y capacidad de almacenamiento único Consta de: 3 habitaciones 1 baño 1 altillo muy amplio Sin ascensor Cocina americana I. T. E. Favorable hasta 2031 g. c 120€ IBI 295€ Año construcción 1940 3% más IVA de comisión de agencia ====================================================================== Consúltenos sin compromiso. Trabajamos los 365 días del año. Ideal para vivir. En sus más de 15 años de andadura, hemos logrado alcanzar un espacio de privilegio dentro del sector inmobiliario. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, naves industriales y cualquier tipo de operaciones, además, si así lo desea, gestionamos su alquiler.",True,good,False,False,6274.0,False,False,False,False,[],False,False,389000.0,€,flat,"Palacio, Madrid",Piso en calle de Fomento,,,,,,,
108849845,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/1f/54/1356931577.webp,1,,225000.0,chalet,sale,267.0,,2,2,rotonda Saboya,Madrid,Eurovillas,,es,,40.3484759,-3.2494542,False,https://www.idealista.com/inmueble/108849845/,"VIVIENDA UNIFAMILIAR OCUPADA POR PERSONA SIN JUSTO TÍTULO ESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITAS IDEAL PARA INVERSORES Vivienda unifamiliar independiente con una superficie de 267 m², según Catastro, a la venta en Nuevo Baztán, Madrid. Bien comunicado por carretera (M-204). Se encuentra próximo a todo tipo de servicios e infraestructuras como centros educativos (CEIP Juan de Goyeneche), comercios, farmacias, restaurantes, zonas verdes.. . SIN COMISIÓN La localización del activo es aproximada.",False,good,False,,843.0,False,False,False,False,[],False,False,225000.0,€,chalet,Eurovillas,Casa independiente en rotonda Saboya,,independantHouse,,,,,
106266020,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/9c/35/1279964448.webp,35,,2200000.0,countryHouse,sale,618.0,,5,3,valdequemado s/n,Madrid,Valdemorillo,Mojadillas - Parque de las Infantas - El Paraiso,es,,40.5135873,-4.1070954,True,https://www.idealista.com/inmueble/106266020/,"Finca en Valdemorillo a 40 km de Madrid Finca rústica de 69,4 hectáreas y vivienda de 618 m2  Vivienda de 618 m2 Piscina Agua del Canal de Isabel II 2 pozos independientes Electricidad de Iberdrola Coto de caza menor Vallado perimetral Antiguas caballerizas Vistas panorámicas a la sierra Ubicación privilegiada a media hora del centro de Madrid Entorno natural incomparable en la Sierra Oeste de Madrid Cercanía a servicios esenciales Accesibilidad y conectividad. Honorarios de gestión comercial a cargo del comprador.",True,good,False,,3560.0,False,False,False,False,[],False,False,2200000.0,€,countryHouse,"Mojadillas - Parque de las Infantas - El Paraiso, Valdemorillo",Finca rústica en valdequemado s/n,VALQUEMADO,countryHouse,True,True,,,
107078179,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/6b/0d/1302403756.webp,29,2,790000.0,flat,sale,100.0,True,3,2,"calle del Alcalde Sainz de Baranda, 23",Madrid,Madrid,Retiro,es,Ibiza,40.4170432,-3.6751397,True,https://www.idealista.com/inmueble/107078179/,"¡Descubre tu nuevo hogar a solo 30 metros del emblemático Parque del Retiro! Este espectacular piso reformado ofrece un ambiente tranquilo en una de las zonas más deseadas de la ciudad. Con 100 m² construidos y 85 m² útiles, cuenta con tres amplios dormitorios, uno de ellos con baño incorporado, ideal para disfrutar de la privacidad y comodidad que mereces.  El salón, luminoso y acogedor, se integra con una cocina abierta totalmente equipada, perfecta para compartir momentos inolvidables. La calidad de la reforma es excepcional, con suelos de madera y carpintería de PVC con climalit que garantizan un excelente aislamiento térmico. Además, la orientación sur asegura una iluminación natural inmejorable durante todo el día. Ubicado en la segunda planta de un edificio con ascensor, este piso semiexterior no da a la bulliciosa calle Alcalde Sain de Baranda, lo que te permitirá disfrutar de un ambiente sereno. La calefacción central y el aire acondicionado te proporcionarán el confort necesario en cualquier época del año. La zona está rodeada de una amplia oferta gastronómica, con excelentes restaurantes y magníficas terrazas donde relajarte. Además, la comunicación es inmejorable, con fácil acceso a varias líneas de autobuses y metro. Este es el lugar ideal para aquellos que buscan un equilibrio entre tranquilidad y accesibilidad en la vibrante vida urbana. ¡No dejes pasar esta oportunidad y ven a visitarlo!",False,good,False,True,7900.0,False,False,False,False,[],False,False,790000.0,€,flat,"Ibiza, Madrid","Piso en calle del Alcalde Sainz de Baranda, 23",,,,,,,
108304884,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/77/2b/1340133621.webp,29,,1500000.0,chalet,sale,400.0,,5,4,calle Sotavento s/n,Madrid,Pozuelo de Alarcón,Somosaguas,es,Somosaguas,40.4226404,-3.7988019,True,https://www.idealista.com/inmueble/108304884/,"EAB Propiedades Inmobiliarias, vende este maravilloso chalet en Somosaguas centro.  El chalet está en perfecto estado, con un jardín consolidado, y en perfectas condiciones de mantenimiento. En la planta principal nos encontramos con un aseo de cortesía, un despaco o sala de estar, una cocina con office y un gran salón comedor con vistas al jardín. En la primera planta tenemos tres habitaciones muy luminosas y la habitación principal en suite. En la tercera planta tenemos una estancia muy grande para distintos usos. En la planta sótano tenemos una salón, cuarto de baño, bodega y salida directa al garaje para tres coches. El chalet está adaptado para personas con movilidad reducida. Todas las plantas están conectadas con ascensor.",False,good,False,,3750.0,False,False,False,False,[],False,False,1500000.0,€,chalet,"Somosaguas, Pozuelo de Alarcón",Casa independiente en calle Sotavento s/n,ENRIQUE ÁLVAREZ,independantHouse,True,True,,,
108791435,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/28/12/1355230732.webp,19,bj,110000.0,flat,sale,52.0,True,2,1,calle de Inasa,Madrid,Aranjuez,Foso-Moreras,es,,40.0368157,-3.5911416,False,https://www.idealista.com/inmueble/108791435/,"¡Oportunidad de Inversión en Aranjuez! Piso con Gran Potencial a Precio Inmejorable Se vende piso muy bien ubicado en una de las mejores zonas de Aranjuez, ideal tanto para inversión como para futura vivienda. La propiedad destaca por su distribución práctica y buena luminosidad: Salón acogedor Cocina muy soleada, con espacio funcional Dos dormitorios amplios Baño reformado con plato de ducha Además, se encuentra en una zona tranquila, con todos los servicios cercanos: transporte, comercios, colegios y zonas verdes. � Importante: Actualmente el inmueble se encuentra ocupado por una persona ajena a la propiedad de forma ilegal. Esta situación se refleja en el atractivo precio de venta, ideal para inversores con experiencia o compradores que busquen rentabilidad a medio plazo. � Precio muy competitivo. Una verdadera ocasión en Aranjuez. Para más información, no dudes en contactar. ¡Una inversión con visión de futuro!",True,good,False,False,2115.0,False,False,False,False,[],False,False,110000.0,€,flat,"Foso-Moreras, Aranjuez",Piso en calle de Inasa,001407,,,,,,
108585112,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/44/c5/1349172033.webp,168,,3950000.0,chalet,sale,1600.0,,8,8,calle Pajares,Madrid,Pozuelo de Alarcón,Somosaguas,es,Somosaguas,40.426261,-3.8011798,False,https://www.idealista.com/inmueble/108585112/,"Exclusiva vivienda familiar con piscina interior y exterior, jardín y apartamento independiente Si estás buscando mucho más que una casa, este es tu nuevo hogar. Espacio, luz, privacidad y comodidades únicas para disfrutar cada etapa de la vida. Una propiedad diseñada para vivirla intensamente, crear recuerdos y recibir a familia y amigos con el confort que mereces. Características principales: -Ubicación privilegiada, rodeada de tranquilidad y privacidad, con excelentes conexiones. - Parcela amplia y ajardinada, perfecta para el disfrute de todas las edades. -Dos piscinas: una exterior y otra climatizada interior, conectada directamente a la vivienda. -Pista multideportiva, gimnasio equipado y zona de bienestar con sauna. -Aparcamiento amplio y acceso independiente al apartamento de servicio. Distribución: Planta principal: -Amplio salón en varios ambientes, con chimenea y salida directa a terrazas. -Cocina funcional con office, zona de plancha y baño de servicio. -Aseo de cortesía. -Dormitorio en suite con salita privada, ideal para invitados o despacho. Primera planta: -Cinco dormitorios, todos en suite. -Dormitorio principal con vestidor y terraza privada. -Todos los dormitorios con acceso a terrazas y luz natural. Buhardilla: -Sala de estar acogedora con chimenea. -Cinco habitaciones (una en suite), el resto comparten baño. Semisótano: -Gimnasio, sauna y piscina climatizada con vestuarios. -Tres dormitorios en suite. -Sala de reuniones con bodega y cocina. -Apartamento independiente con dos dormitorios, cocina, baño y acceso directo desde la calle. -Garaje para varios vehículos. Una casa versátil, cómoda y lista para entrar a vivir. Ideal para familias grandes, para quienes trabajan desde casa, o simplemente para los que quieren una vida tranquila con todas las comodidades sin renunciar al estilo. ¿Te imaginas vivir aquí? Ven a conocerla y comprueba en persona todo lo que esta vivienda única puede ofrecerte.",False,good,False,,2469.0,False,False,False,False,[],False,False,3950000.0,€,chalet,"Somosaguas, Pozuelo de Alarcón",Casa independiente en calle Pajares,1251,independantHouse,,,,,
107690018,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/76/66/1324622577.webp,23,1,650000.0,flat,sale,97.0,True,3,1,calle de la Ribera de Curtidores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4104476,-3.7087409,False,https://www.idealista.com/inmueble/107690018/,"Inmobiliarias Encuentro vende EN EXCLUSIVA este fabuloso piso, con grandes posibilidades de reforma, ubicado en plena calle Ribera de Curtidores, a tan solo unos pasos de la emblemática Plaza de Cascorro, en una de las zonas más tradicionales y vibrantes de Madrid.  Rodeado de comercios, mercados, bares y toda la esencia del Rastro, es una oportunidad ideal para vivir o invertir en el corazón de la ciudad. La vivienda se encuentra situada en la primera planta del edificio, es EXTERIOR y muy luminosa, y cuenta con 97 m² distribuidos en espacios amplios y cómodos. Al entrar, encontramos un cálido salón con acceso directo a un primer BALCÒN EXTERIOR, que permite la entrada de luz natural durante todo el día.  Dispone además de una cocina amueblada con ventana, independiente, y un comedor amplio para disfrutar de reuniones familiares o con amigos. Un buen pasillo distribuidor nos lleva a la zona de descanso, donde se encuentran tres dormitorios, todos ellos con ventanas que aportan ventilación y luminosidad.  El dormitorio principal es especialmente destacable, ya que cuenta con su propio segundo BALCÒN EXTERIOR, un espacio perfecto para disfrutar del aire libre y la vida del barrio.  Además, la vivienda dispone de un amplio cuarto de baño completo equipado con plato de ducha. Entre sus calidades encontramos suelos cerámicos y calefacción individual por Gas Natural.  La finca es tranquila y cuenta con ASCENSOR, lo que añade un extra de confort y accesibilidad. Ubicado en una zona privilegiada con excelentes comunicaciones por metro (L5 y L1), autobús y cercanías, rodeado de zonas verdes, comercios y el encanto de la vida madrileña. ¡No dejes pasar esta oportunidad única y ven a visitarlo con Inmobiliarias Encuentro! ¡Entra en iEncuentro.es y reserva este piso desde tu casa con iReserva en menos de un minuto para que nadie te lo quite! Descubre REFORTECA. Te ofrecemos un servicio único para la localización y compra de la vivienda que deseas, la personalización de la reforma y la obtención de una hipoteca; o si solo necesitas reformar, te conseguimos la financiación hipotecaria necesaria y te proporcionamos los profesionales para llevarla a cabo. ¡Sin complicaciones, sin esperas! ¡Contáctenos y comience el camino hacia su nuevo hogar! FINANCIAMOS EL 100%. En iEncuentro. es intentamos mejorar cada día, simplificando los trámites relacionados con la compra de tu nueva vivienda. Ya puedes reservar cualquiera de nuestros inmuebles a través de la web, de una manera rápida y sencilla, mediante un proceso totalmente seguro y transparente.",False,renew,False,True,6701.0,False,False,False,False,[],False,False,650000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de la Ribera de Curtidores,IE02-CARIBERA,,,,,,
108045170,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/07/cc/1332177077.webp,10,2,210000.0,flat,sale,68.0,False,2,1,Salinas,Madrid,Alcalá de Henares,San Isidro - Los Almendros,es,,40.4860046,-3.3694135,False,https://www.idealista.com/inmueble/108045170/,"PISO ALQUILADO ¡Oportunidad en Alcalá de Henares! Este hermoso piso recientemente reformado se encuentra en una zona tranquila, perfecta para quienes buscan comodidad y tranquilidad. Está ubicado cerca del centro y de la estación de tren, lo que facilita desplazarse y disfrutar de todo lo que la ciudad ofrece. La propiedad cuenta con dos dormitorios espaciosos, un gran salón que invita a relajarse con una cocina equipada con electrodomésticos incorporada, ideal para preparar deliciosas comidas. Además, dispone de un baño moderno y funcional. Es una excelente opción para inversores que desean una propiedad en una ubicación privilegiada con gran potencial de rentabilidad. ¡No dudes en visitarlo y descubrir todo lo que tiene para ofrecer! No cobramos comisión al comprad.. . (Ver más).",True,good,False,False,3088.0,True,False,False,False,[],False,False,210000.0,€,flat,"San Isidro - Los Almendros, Alcalá de Henares",Piso en Salinas,PSO452,,,,,,
108680966,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/25/42/19/1351957080.webp,19,1,245000.0,flat,sale,68.0,True,3,1,"CL ISABELITA USERA, 18",Madrid,Madrid,Usera,es,Pradolongo,40.3846118,-3.7081609,True,https://www.idealista.com/inmueble/108680966/,"Forlares Real ofrece en exclusiva excelente inmueble de 3 habitaciones con salón, cuarto de baño y cocina todo independiente situado en 1 primera planta totalmente exterior pudiendo así aprovechar al máximo la luz natural. El inmueble consta de doble acristalamiento minimizando así tanto ruidos y calificaciones energéticas. Rodeado de todos los servicios esenciales así como autobuses y metro. No lo dude y concerte una visita con nuestros agentes.",False,good,False,False,3603.0,False,False,False,False,[],False,False,245000.0,€,flat,"Pradolongo, Madrid","Piso en Cl Isabelita Usera, 18",,,,,,,
104493785,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/71/05/1222347252.webp,57,,1050000.0,chalet,sale,112.0,,2,2,calle de Claudio Coello,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4345697,-3.6847323,False,https://www.idealista.com/inmueble/104493785/,"¡Descubre tu nuevo hogar en el corazón de Madrid! Esta impresionante casa adosada de 3 plantas, completamente reformada por un prestigioso estudio de arquitectos, te ofrece un estilo de vida moderno y cómodo. Con 112 m² construidos, cada rincón de esta vivienda ha sido diseñado para maximizar la luz natural y el espacio. En la planta calle, encontrarás una cocina de diseño totalmente equipada, ideal para los amantes de la gastronomía, y un salón amueblado que se conecta con una acogedora zona de comedor. Accede a la planta baja mediante una elegante escalera de caracol o un ascensor reformado, donde te espera un espectacular dormitorio con baño integrado, perfecto para disfrutar de la privacidad. En la planta primera, el dormitorio principal cuenta con un baño en suite único y acceso a una encantadora terraza, donde podrás relajarte y disfrutar de las vistas.  Con 2 dormitorios y 2 baños, esta casa es ideal para parejas o pequeñas familias que buscan un hogar en una ubicación privilegiada. Además, cuenta con armarios empotrados y está en excelente estado, lista para entrar a vivir. La orientación norte, sur, este y oeste garantiza luz durante todo el día. No pierdas la oportunidad de vivir en una de las mejores zonas de Madrid. ¡Tu nuevo hogar te espera!",False,good,False,,9375.0,False,False,False,False,[],False,False,1050000.0,€,chalet,"Castellana, Madrid",Chalet adosado en calle de Claudio Coello,coello,terracedHouse,,,,,
108841370,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/1c/56/1356686937.webp,17,3,175000.0,flat,sale,65.0,True,3,1,calle Cruz de San Sebastián,Madrid,Alcalá de Henares,Rinconada,es,,40.4770399,-3.371172,False,https://www.idealista.com/inmueble/108841370/,"""AGENCIA TECNOCASA NUEVA ALCALA - RINCONADA"" vende estupendo piso"" ¡Descubre esta increíble oportunidad de inversión! Este fantástico piso, totalmente reformado hace solo 4 años, cuenta con un contrato de alquiler vigente hasta 2028 y estaría pagando 720€, lo que garantiza un ingreso constante desde el primer día. Con 65 m² construidos, la vivienda se compone de 3 acogedoras habitaciones, un baño completo con ducha, salón amplio y cocina abierta. La propiedad destaca por su luminosidad y confort, gracias a sus ventanas climalit de PVC correderas y su calefacción de gas natural individual. Además, la terraza es el lugar perfecto para disfrutar del aire libre en cualquier momento del día. Los suelos de tarima y las paredes en liso aportan un toque moderno y elegante a cada rincón. Ubicado en una finca con ascensor, este piso se encuentra en la tercera planta, orientado al norte y este, lo que permite aprovechar al máximo la luz natural. No dejes pasar esta oportunidad única de adquirir un inmueble en buen estado y con todas las comodidades que necesitas. ¡Contáctanos para más información y ven a visitarlo! INFÓRMESE DE LA VIVIENDA SIN NINGÚN TIPO DE COMPROMISO, AL IGUAL QUE DE LA FINANCIACIÓN 100% QUE TE PUEDE PROPORCIONAR NUESTROS COMPAÑEROS DEL DEPARTAMENTO FINANCIERO KIRON.",False,good,False,True,2692.0,False,False,False,False,[],False,False,175000.0,€,flat,"Rinconada, Alcalá de Henares",Piso en calle Cruz de San Sebastián,,,,,,,
