propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished,detailedType.subTypology
108349975,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/66/97/1343668695.webp,DS-P66035,24,6,2200000.0,flat,sale,120.0,True,2,2,calle de Cedaceros,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4172747,-3.6998875,False,https://www.idealista.com/inmueble/108349975/,"DIZA Consultores les presenta precioso ático con terraza en la mejor zona del Centro, muy cerca del Four Seasons. En la sexta planta de un edificio construido a principios del siglo XX, clásico y con un encanto único, encontramos este precioso piso de 120 metros cuadrados 100 metros cuadrados de vivienda y 20 metros cuadrados de terraza, con orientación sur y totalmente exterior en esquina, abarcando todo el torreón y fachada exterior del edificio tan emblemático. Se trata de una vivienda con muchísimo encanto donde están haciendo una reforma empleando los mejores materiales y calidades que hay actualmente en el mercado, replicando así las mejores suites de los mejores hoteles de Madrid.  Lo primero a destacar de la vivienda a parte su fantástica orientación y luz natural en todas sus estancias, es su altura de techos la cual nos da una sensación increíble de amplitud en toda la vivienda. La vivienda consta de un amplio área social con todo integrado, donde el protagonista es un gran ventanal que nos da acceso a la terraza. La zona de noche se compone de dos dormitorios de muy buen tamaño, ambos con baño en suite y balcón amplio a la calle, el principal cuenta con acceso directo a la terraza también y el baño del dormitorio secundario en suite, tiene un acceso también para invitados. El piso está en proceso de reforma y se ha cuidado hasta el mínimo detalle, aprovechando todos los espacios. Su ubicación es ideal se encuentra en la mejor zona del centro, rodeado de tiendas y uno de los mejores hoteles del centro de Madrid. Estaremos encantados de atenderle. DIZA Consultores Inmobiliarios Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",False,good,False,True,18333.0,True,False,False,False,[],False,True,2200000.0,€,flat,"Huertas-Cortes, Madrid",Piso en calle de Cedaceros,Top+,,,,,,,
107216060,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/e4/1b/1306415289.webp,e870ddcd-11f7-4268-987a-af99018752eb,53,3,3600000.0,flat,sale,379.0,True,5,5,calle de Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4236984,-3.6713694,False,https://www.idealista.com/inmueble/107216060/,"PISO CON TERRAZA, CUENTA CON EXCLUSIVIDAD, CONFORT Y DISEÑO EN EL CORAZÓN DE GOYA. En una de las zonas más selectas de Madrid, te presentamos este impresionante piso de 379 m², un oasis de lujo y confort en el barrio de Goya. Totalmente reformado con un diseño moderno y funcional, este hogar ofrece una combinación perfecta de elegancia y bienestar. � Características destacadas: ✔ 5 dormitorios amplios y luminosos, cada uno con su propio estilo y privacidad. ✔ 5 baños de diseño, con acabados de alta gama. ✔ Cocina de ensueño, totalmente equipada, con armarios empotrados que maximizan el espacio. ✔ Climatización de última generación: suelo radiante, aire acondicionado y calefacción a gas, garantizando confort en cualquier estación. ✔ Espacios exteriores: disfruta del aire libre en su terraza y balcón, ideales para relajarte o compartir momentos especiales. � Un edificio con carácter y exclusividad: Ubicado en una finca clásica con un portal señorial, este piso cuenta con ascensor y servicio de portería, brindando seguridad y comodidad. Se vende amueblado con acabados de lujo, listo para entrar a vivir. � Ubicación inmejorable en el distrito de Salamanca Vivir en Goya es disfrutar de un entorno de prestigio y comodidad. A pocos pasos de las emblemáticas calles Alcalá y Príncipe de Vergara, rodeado de boutiques exclusivas, restaurantes de alta cocina, centros comerciales y espacios culturales. � Conectividad perfecta: múltiples líneas de metro y autobuses, fácil acceso a la M-30 y cercanía a colegios, hospitales y parques. Una oportunidad única para vivir con estilo en Madrid. ¡Ven a conocer tu próximo hogar!",True,good,False,True,9499.0,True,False,False,False,[],False,True,3600000.0,€,flat,"Goya, Madrid",Piso en calle de Goya,Top+,,,,,,,
107297535,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/d1/a2/1309672436.webp,a7a84c2c-31f5-4992-b77b-a7524bdc156e,37,bj,357000.0,flat,sale,59.0,False,1,1,calle de Carvajales,Madrid,Madrid,Arganzuela,es,Acacias,40.3988452,-3.7024946,False,https://www.idealista.com/inmueble/107297535/,"Este luminoso Piso de 60m², que cuenta con una maravillosa terraza de 18m2 independiente y de uso privativo del inmueble como consta en las escrituras, es no solo la oportunidad perfecta para invertir, sino un piso para vivir en el mas absoluto silencio dentro de una ciudad como Madrid.  La Finca con ascensor está perfectamente conservada y rehabilitada hace 2 años.  El piso, reformado recientemente, esta totalmente amoblado, es la opción ideal para quienes buscan comodidad e independencia en una ubicación céntrica. Más que un simple piso, su espectacular terraza aporta el encanto y la amplitud de un chalet, ofreciendo un espacio perfecto para relajarse al aire libre. La vivienda cuenta con un dormitorio amplio y un baño completo, los 2 con luz y ventilación natural, diseñados y amoblados para ofrecer calidez el máximo confort. La cocina está completamente equipada y el apartamento está listo para entrar a vivir. Dispone de varios armarios empotrados y un cuarto de almacenamiento adicional, garantizando un espacio bien organizado. El inmueble está equipado con aire acondicionado y calefacción a gas con caldera propia, asegurando una temperatura óptima durante todo el año. El edificio cuenta con ascensor y es completamente accesible para personas con movilidad reducida, lo que lo convierte en una opción cómoda y funcional para cualquier perfil de residente. Situado en Las Acacias, dentro del distrito de Arganzuela, este apartamento goza de una ubicación privilegiada en Madrid. La zona destaca por su ambiente tranquilo y residencial, con una excelente oferta de servicios, supermercados, colegios, centros de salud y zonas de ocio. Además, su cercanía a puntos clave como el Madrid Río, el Parque de Atenas y el Matadero Madrid ofrece múltiples opciones para el esparcimiento y la cultura. Con varias líneas de metro y autobús en las inmediaciones, el barrio cuenta con una excelente conectividad con el centro de la ciudad, facilitando el acceso a cualquier punto de Madrid en pocos minutos. La Inspección Técnica del Edificio (ITE) fue realizada en 2023 con resultado favorable, por lo que se encuentra en vigor hasta el año 2033. ¡No pierdas la oportunidad de conocer este increíble apartamento y disfrutar de su espectacular terraza en el corazón de Madrid!",True,good,False,True,6051.0,True,True,False,False,[],False,True,357000.0,€,flat,"Acacias, Madrid",Piso en calle de Carvajales,Top+,,,,,,,
108764436,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7f/21/4b/1354457975.webp,BFP-V1433,26,bj,350000.0,flat,sale,45.0,True,1,1,calle del Doctor Esquerdo,Madrid,Madrid,Retiro,es,Niño Jesús,40.4154402,-3.6701262,False,https://www.idealista.com/inmueble/108764436/,"CONTACTAR CON LA EXTENSIÓN Nº 3 Piso en venta en la zona de Niño Jesús, distrito de Retiro con muy buena ubicación.  La vivienda es exterior con luminosidad, se encuentra reformada y lista para entrar a vivir. Se localiza en la planta baja del edificio dentro de un recinto cerrado y cuenta con 41m2 distribuidos en: -Salón con cocina americana, espacio con amplitud. -Dormitorio con armario empotrado. -Un cuarto de baño con plato de ducha. Otras características: Suelo en tarima, cerramiento exterior climalit, aire acondicionado frio/calor.  Sobre zona y transporte: Ubicado en el distrito de Retiro, en el este de Madrid, y al lado del célebre parque del que toma su nombre el distrito, el barrio de Ibiza limita, por el norte, con la calle de O´Donnell; por el este, con la calle del Doctor Esquerdo; por el sur, con la calle del Alcalde Sainz de Baranda y la calle del Doce de Octubre; y, por el oeste, con la avenida de Menéndez Pelayo, la cual bordea la parte oriental del parque del Retiro. Ibiza es un barrio residencial muy tranquilo y agradable para vivir. En él se encuentra el prestigioso hospital general universitario Gregorio Marañón. La disposición cuadriculada de las calles da un aspecto muy ordenado al barrio. Es posible utilizar el coche, aunque es difícil aparcar, por lo que quizás sean mejores opciones el autobús o el metro (Ibiza y Sainz de Baranda).  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,False,7778.0,True,True,False,False,[],False,True,350000.0,€,flat,"Niño Jesús, Madrid",Piso en calle del Doctor Esquerdo,Top+,,,,,,,
107635512,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/13/55/1318320514.webp,9cdb278b-a256-4d96-b292-3b8eb78591c5,31,8,7250000.0,penthouse,sale,485.0,True,5,5,paseo de Eduardo Dato,Madrid,Madrid,Chamberí,es,Almagro,40.433753,-3.6949634,False,https://www.idealista.com/inmueble/107635512/,"Espectacular ático en pleno Barrio de Almagro, en edificio del reconocido arquitecto Gutiérrez Soto, 485 m2 de vivienda y 40 m2 de terraza, un autentico lujo en pleno Madrid. El ático cuenta con 11 ventanales por lo que la luz invade toda la casa. Nada mas entrar gran hall que da paso a dos salones con chimenea, biblioteca y comedor independiente.  La habitación principal, de estupenda dimensiones, con vestidor y cuarto de baño en suite. Tres dormitorios más, todos con su cuarto de baño en suite. Cocina con office, zona de lavandería y dormitorio y cuarto de baño de servicio. También cuenta con servicio de portería los siete días de la semana, dos plazas de garaje en finca y zona de descanso para choferes, así como, trastero. La propiedad se encuentra en el exclusivo barrio de Almagro, dentro del distrito de Chamberí, una de las zonas más elegantes de Madrid, que por algo es también conocido como el Triángulo de Oro. Muy cerca del emblemático Paseo de la Castellana, goza de una excelente comunicación gracias a la cercanía de varias estaciones de metro y autobuses. La zona dispone de una amplia oferta educativa con colegios concertados y privados. Está próximo a algunos de los más representativos puntos de interés turístico y zonas comerciales y de negocio de la capital, todo ello unido a la gran oferta de espacios gastronómicos muy de moda en Madrid. En el barrio de Almagro encontramos, además, varias embajadas y galerías o centros culturales tales como el Instituto Goethe, Centro Cultural Coreano, Fundación Norman Foster o el Instituto de cine.",False,good,False,True,14948.0,True,False,False,False,[],False,True,7250000.0,€,flat,"Almagro, Madrid",Ático en paseo de Eduardo Dato,Top+,True,True,,,,,penthouse
107354760,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/88/c1/1310479264.webp,5D,11,5,1710000.0,flat,sale,125.0,True,2,2,Barrio El Viso,Madrid,Madrid,Chamartín,es,El Viso,40.4399699,-3.6889806,False,https://www.idealista.com/obra-nueva/107354760/,"Olisson Club presenta un exclusivo proyecto de obra nueva en La Castellana, una de las zonas más distinguidas de Madrid, reconocida por su vibrante entorno empresarial, comercial y gastronómico, así como por su excelente conectividad. Este exclusivo proyecto cuenta con 30 viviendas de diferentes tipologías, diseñadas para redefinir el concepto de lujo y elevar la calidad de vida de sus residentes. Cada vivienda ha sido concebida con un diseño arquitectónico de vanguardia, distribuciones eficientes y materiales de la más alta calidad, asegurando espacios luminosos, amplios y sofisticados. El proyecto destaca por su extraordinaria oferta de amenities, que incluye áreas de coliving y coworking ideales para encuentros profesionales y sociales, el exclusivo Gourmet Experience Space, y un Spa Center equipado con sauna y sala de masajes. Además, cuenta con una moderna Sport Zone, con un gimnasio de última generación y una sala para entrenamientos personalizados con profesionales del sector. La finca ha sido completamente renovada y cuenta con servicio de portería 24 horas, un avanzado sistema de videovigilancia, valet parking y un innovador garaje robotizado con puntos de recarga para vehículos eléctricos. Ubicado en una de las zonas más codiciadas de Madrid, este proyecto representa una oportunidad inmejorable para quienes buscan exclusividad, confort y una inversión sólida en el corazón de la ciudad.",False,newdevelopment,True,True,13680.0,True,False,False,False,[],False,True,1710000.0,€,flat,"El Viso, Madrid",Piso,Top+,True,True,,,,False,
108686363,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/c4/c4/1352125446.webp,goy540PC,32,9,4100000.0,penthouse,sale,280.0,True,4,5,calle del Príncipe de Vergara,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4290884,-3.6808001,False,https://www.idealista.com/inmueble/108686363/,"Olisson presenta este magnífico ático reformado con espectacular terraza con vista 360, ubicado en el Barrio Salamanca.  La vivienda, ubicada en una novena planta ha sido reformada íntegramente aprovechando cada espacio de la casa. Con la reforma, la casa destaca por su diseño moderno, acabados de alta calidad y eficiencia energética, siendo ideal tanto para quienes buscan una ubicación privilegiada, funcionalidad y comodidad. Este ático de 280m², con 108m² de terraza privada con vistas 360º, cuenta con dos entradas, la principal y la entrada de servicio, teniendo acceso desde ella al espacioso cuarto de lavandería y al dormitorio de servicio con baño completo. La vivienda se distribuye de la siguiente manera: nada más entrar tenemos un amplio hall que nos da paso al espacio salón-comedor separado en dos ambientes y desde el cual podemos acceder a la terraza de 108m², ideal para convertirse en el corazón de la casa y disfrutar de momentos de lectura y un café con amigos y familiares, disfrutando de las espectaculares vistas.  La zona social se complementa con una cocina semi-integrada equipada con todos los electrodomésticos. La zona de descanso se compone de tres dormitorios, amplios y muy luminosos con armario de suelo a techo y baño en suite. Además, el dormitorio principal cuenta con espacioso vestidor. La finca de 1960, con portero de lunes a viernes y cuenta con trastero y una plaza de garaje en la misma.  Se encuentra ubicado en el distrito Salamanca, al noroeste de Madrid, ofreciendo unas vistas privilegiadas a los edificios más emblemáticos. Su estratégica ubicación ofrece acceso rápido a la M-30, y el centro de la ciudad. Además, la zona se encuentra excelentemente conectada mediante transporte público. Esta zona residencial, urbana y segura, destaca por su alta calidad de vida y una amplia oferta de colegios nacionales e internacionales, así como lugares de restauración y ocio. [IW].",True,good,False,True,14643.0,True,False,False,False,[],False,True,4100000.0,€,flat,"Goya, Madrid",Ático en calle del Príncipe de Vergara,Top+,True,True,,,,,penthouse
106621044,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/28/06/1288965106.webp,426309,31,6,2600000.0,flat,sale,228.0,True,4,3,Barrio Jerónimos,Madrid,Madrid,Retiro,es,Jerónimos,40.4146722,-3.6907203,False,https://www.idealista.com/inmueble/106621044/,"Frente al Retiro, en el barrio más selecto de Madrid - Los Jerónimos, ÚNICA Inmobiliaria presenta este inmueble con múltiples posibilidades de reforma. La vivienda se ubica en un edificio de 1970, con terraza a la calle principal, en la sexta planta donde las vistas y la luz son los protagonistas. La vivienda está demolida, sin muros, sólo los pilares descubiertos y lista para empezar la reforma acorde a las necesidades del nuevo propietario. Se trata de un inmueble donde la localización, tras la reforma, doblaría el valor de la vivienda.   En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,renew,False,True,11404.0,True,False,False,True,[],False,True,2600000.0,€,flat,"Jerónimos, Madrid",Piso,Top+,,,,,,,
107612112,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/e5/06/1317585734.webp,PV8864I,83,,9950000.0,chalet,sale,1325.0,,6,10,Barrio Somosaguas,Madrid,Pozuelo de Alarcón,Somosaguas,es,Somosaguas,40.4225252,-3.7824219,False,https://www.idealista.com/inmueble/107612112/,"Esta extraordinaria propiedad es una rara oportunidad para poseer un hogar de última generación en uno de los vecindarios más prestigiosos de Madrid, donde cada elemento está diseñado para ofrecer el más alto nivel de lujo, confort y seguridad.  Esta magnífica villa de nueva construcción, diseñada por el renombrado arquitecto Jesús Ulargui y construida por la prestigiosa empresa JAEMNA de Marbella, establece un nuevo estándar en las construcciones residenciales de ultra-lujo. Cada detalle ha sido meticulosamente, pensado y ejecutado con materiales de primera calidad (Gunni & Trentino), y el exuberante paisajismo ha sido diseñado por Locus Landscape. La propiedad cuenta con elementos excepcionales como su preciosa piscina independiente, su porche con barbacoa de última generación, su gimnasio o su domótica hi-tech, ofreciendo una combinación única entre elegancia moderna, avances técnicos y sostenibilidad. Ubicada en la exclusiva y muy solicitada urbanización de Somosaguas A, esta villa disfruta de un entorno privado natural sereno, además cuenta con la proximidad a La Casa de Campo, el mayor espacio verde de Madrid. La comunidad cerrada con barrera y garita, proporciona seguridad 24 horas, garantizando privacidad y tranquilidad total. La propiedad también se encuentra cerca de entornos comerciales y de ocio de primer nivel, así como de colegios de renombre como Retamar, el British Council y la American School of Madrid. Excelentes enlaces al transporte público y con fácil acceso a las principales vías hacen de esta ubicación algo estratégico y muy conveniente en el día a día de la familia. Excelencia arquitectónica y confort inigualable. Esta residencia ha sido cuidadosamente diseñada para desprender lujo y comodidad, integrando las últimas tecnologías y materiales de alta calidad para una experiencia de vida al alcance de muy pocos. Su distribución es la que sigue: Planta Principal (planta de entrada): - Un vestíbulo de entrada de gran volumen, con techos de casi 5 metros de altura, te da la bienvenida y se completa con un elegante aseo de invitados, con un lavabo escultórico de mármol de Antonio Lupi y un inodoro japonés completamente automatizado. - Dos amplios salones cuentan con chimeneas de porte elegante y puertas de vidrio deslizantes y motorizadas que logran fusionar perfectamente los espacios interiores y exteriores. - Un comedor estiloso y una cocina completan una zona de recibo divertida, excitante, abierta y espectacular. La cocina está equipada con electrodomésticos Miele de ultima generación, ambos espacios se conectan a través de un impresionante patio inglés con una fachada de diseño infinito. Desde la cocina se puede acceder a la planta baja directamente -por una escalera secundaria- que permite acceder al dormitorio de servicio de manera mas discreta. - Dos generosas habitaciones, cada una con baño en suite, completan este nivel. Planta Superior: - Una espectacular obra de arte en forma de escalera nos conduce al área de descanso (dormitorios) y desemboca en un espacio amplio que puede ser objeto de diversos destinos como un espacio de convivencia familiar o una biblioteca. - Dos habitaciones adicionales, cada una con baño en suite, proporcionan confort y privacidad y completan este nivel. - La suite principal es un santuario de más de 100 metros cuadrados, con minibar y rincón de café, dos amplios vestidores, un lujoso baño con duchas dobles y bañera, y un acogedor dormitorio con chimenea. - Un jardín meticulosamente diseñado tiene acceso desde este nivel, integrándose armónicamente con el entorno natural. Un verdadero espectáculo que genera sensaciones únicas.  Planta Baja: - Una sala de estar y de juegos incluye una bodega integrada,el ocio domina esta planta y genera muchas opciones. El área de spa y bienestar es un verdadero refugio, con un jacuzzi para 6 personas, sauna seca, baño turco con sala de masaje y vestidor, además de un baño.",False,good,False,,7509.0,False,False,False,True,[],False,True,9950000.0,€,chalet,"Somosaguas, Pozuelo de Alarcón",Casa independiente,Top+,True,True,,,,,independantHouse
107600508,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/9c/50/1341150965.webp,VM2503028,37,1,1190000.0,flat,sale,139.0,True,2,3,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4247957,-3.7080206,False,https://www.idealista.com/inmueble/107600508/,"ESPECTACULAR PISO A ESTRENAR CON TRES BALCONES EXTERIORES  En una calle arbolada del atractivo barrio de Malasaña encontramos este espectacular piso exterior, luminoso, soleado y reformado integralmente, a estrenar, con cuidado interiorismo y mucho encanto. Consta de un amplio salón comedor con tres balcones hacia la fachada, cocina independiente, dos dormitorios, el principal muy amplio, con sus respectivos baños en suite y otro baño completo adicional. El piso se entrega completamente amueblado, listo para entrar a vivir. La finca cuenta con ascensor y trastero en la última planta. Se trata de una oportunidad única, ya sea para vivir o para alquilar con un altísimo potencial de rentabilidad, dada su ubicación en una buena finca, la calidad de la reforma y la localización estratégica en una de las mejores zonas del vibrante barrio de Malasaña. Malasaña, uno de los barrios más emblemáticos de Madrid, es conocido por su interesante vida cultural y su espíritu alternativo. Situado en el distrito Centro, cerca de la Gran Vía y del barrio de Chueca, Malasaña es un crisol de creatividad y diversidad que refleja el carácter único de la ciudad. Este barrio se destaca por su ambiente bohemio y su rica herencia histórica. Sus calles estrechas y adoquinadas están llenas de encanto, con una arquitectura que mezcla edificios antiguos con intervenciones modernas y coloridas. El espíritu artístico de Malasaña se manifiesta en sus numerosas galerías de arte, murales y tiendas vintage, que contribuyen a su atmósfera distintiva. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,True,8561.0,True,False,False,False,[],False,True,1190000.0,€,flat,"Malasaña-Universidad, Madrid",Piso,Top+,,,1300000.0,110000.0,8.0,,
108789470,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/bd/12/1356135849.webp,JDJ211998,12,2,2500000.0,flat,sale,183.0,True,3,2,calle de Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4302709,-3.6948025,False,https://www.idealista.com/inmueble/108789470/,"**Exclusiva vivienda en la mejor calle de Almagro, Chamberí** Descubre esta impresionante propiedad situada en el corazón del barrio de Almagro, uno de los enclaves más codiciados de Madrid. Con una superficie construida de 183 m², esta vivienda combina a la perfección el encanto de una finca clásica de 1910 con las comodidades modernas que exigen los estándares más altos de calidad. Su ubicación en una de las calles más prestigiosas de la zona, rodeada de embajadas y palacetes históricos, garantiza exclusividad, tranquilidad y un entorno que respira elegancia. El piso, exterior y luminoso, te da la bienvenida con dos amplios balcones que ofrecen vistas agradables a zonas verdes, un auténtico lujo en el centro de la ciudad. La vivienda cuenta con tres dormitorios principales, dos baños completos, suelos de parquet que aportan calidez y un portal excepcional con portero físico, asegurando máxima seguridad y comodidad. Además, su orientación garantiza una luz natural envidiable durante todo el día. **Sobre el barrio: calidad de vida en el corazón de Madrid** Almagro es una zona privilegiada dentro del distrito de Chamberí. Se caracteriza por su arquitectura señorial, sus calles arboladas y su proximidad a algunos de los puntos más emblemáticos de la ciudad. La ubicación es ideal para familias, ya que el prestigioso Colegio Santa María del Pilar se encuentra a menos de 10 kilómetros. Para tus compras y ocio, el Centro Comercial ABC Serrano está a solo unos minutos en coche. Además, las conexiones de transporte son excelentes: la estación de metro más cercana es Alonso Martínez (líneas 4, 5 y 10) y, para quienes prefieren el Cercanías, la estación de Recoletos está a poca distancia. También hay múltiples líneas de autobús que te conectarán con cualquier punto de la ciudad. **GILMAR: tu aliado inmobiliario desde 1983** En GILMAR llevamos más de 40 años ayudando a nuestros clientes a encontrar la casa de sus sueños. Nuestra experiencia, profesionalidad y dedicación nos convierten en líderes del sector inmobiliario. Si buscas una propiedad única como esta, nuestro equipo te acompañará en cada paso del proceso. **Contáctanos para más información** Para más detalles sobre esta espectacular vivienda, no dudes en contactar con nuestro equipo en la oficina de Chamberí-Argüelles, ubicada en **C/ Carranza, 20**. Llámanos al ** ** o escríbenos a ****. Por favor, indícanos la referencia **211998** para que podamos atenderte de manera más eficiente. ¡Estamos deseando ayudarte a encontrar tu próximo hogar!",False,renew,False,True,13661.0,True,False,False,False,[],False,True,2500000.0,€,flat,"Almagro, Madrid",Piso en calle de Almagro,Top+,,,,,,,
108100121,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/e0/0b/1333812394.webp,DS-P66026,30,bj,2400000.0,flat,sale,313.0,False,4,4,calle de Núñez de Balboa,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4295249,-3.6812634,False,https://www.idealista.com/inmueble/108100121/,"DIZA Consultores les presenta vivienda para reformar en el corazón del Barrio de Salamanca. En la planta de un edificio representativo de mediados del siglo XX, se encuentra un piso de 313 metros cuadrados que brilla con muchísimas posibilidades de transformación. Se le podría dar tanto uso de vivienda familiar, con los mejores colegios de la zona a un paso, con un amplio salón, varias salas grandes, la opción de cinco dormitorios, un aseo de cortesía y una cocina independiente con área de lavandería, este espacio es un lienzo en blanco para su visión. Otra opción sería hacer una magnifica oficina en pleno cogollo del Barrio de Salamanca, donde tendrás todo al alcance de tu mano y podrás atender a tus clientes con la máxima elegancia La ubicación de este piso es excepcional. Es conocida por su ambiente señorial, su amplia oferta cultural, gastronómica y de entretenimiento. Este piso espera su toque personal, estaremos encantados de atenderle. DIZA Consultores Inmobiliarios. Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",True,renew,False,True,7668.0,False,False,False,True,[],False,True,2400000.0,€,flat,"Castellana, Madrid",Piso en calle de Núñez de Balboa,Top+,,,,,,,
107720133,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/59/d8/1335422322.webp,DS-P77704,40,1,1140000.0,flat,sale,100.0,True,2,2,Barrio Trafalgar,Madrid,Madrid,Chamberí,es,Trafalgar,40.4326716,-3.70334,False,https://www.idealista.com/inmueble/107720133/,"DIZA Consultores presenta esta preciosa vivienda en la mejor zona del triángulo de oro de Trafalgar. En un edificio de principios del siglo XX, encontramos este piso de 100 metros cuadrados. La zona protagonista de la vivienda es su amplio salón, comedor, con dos balcones por los que entra mucha luz. Junto al comedor, se encuentra la cocina, amplia con los mejores electrodomésticos. La zona de descanso se compone de 2 dormitorios, uno de ellos en suite y los dos con gran espacio de almacenamiento y amplitud.  El barrio de Trafalgar perteneciente al distrito Chamberí, se trata de una de las zonas más lujosas y con mejor calidad de vida de Europa. Gracias a la amplia oferta gastronómica, cultural y comercial, se trata de una formidable zona donde vivir e invertir. Estaremos encantados de atenderle. DIZA Consultores Inmobiliarios Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla.",True,good,False,True,11400.0,True,False,False,False,[],False,True,1140000.0,€,flat,"Trafalgar, Madrid",Piso,Top+,,,1160000.0,20000.0,2.0,,
108573489,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/36/35/1348835738.webp,VM2506098,28,1,785000.0,flat,sale,133.0,True,3,2,avenida del Mediterráneo,Madrid,Madrid,Retiro,es,Pacífico,40.407394,-3.6721068,False,https://www.idealista.com/inmueble/108573489/,"PISO REFORMADO DE TRES HABITACIONES EN PACÍFICO aProperties presenta un estupendo piso reformado en PACÍFICO Se trata de una primera planta de 133 m2. con zonas comunes, de los que 117 m2 son de vivienda. Se accede por un pasillo distribuidor que limita a la derecha 3 habitaciones dobles y dos cuartos de baño, siendo el principal en suite y todos ellos dan a un patio de manzana, por otro lado nos encontramos en la parte exterior con el salón comedor con cocina integrada. El inmueble dispone de aire accondicionado por split, y calefacción central. El edificio cuenta con servicio de portería. Gastos de comunidad 183,39€ con calefacción incluida El barrio de Pacífico está ubicado en el extremo sur del distrito del Retiro. Es un lugar encantador que destaca por su ambiente familiar y acogedor. Con una buena red de transporte, los residentes disfrutan de fácil acceso a estaciones de metro, así como varias líneas de autobús que conectan con el resto de la ciudad siendo en coche accesible desde la M30 y la autovía A-3. Con sus calles arboladas y su ambiente acogedor, Pacífico es un lugar perfecto para aquellos que buscan una vivienda en un tono residencial sin alejarse demasiado del centro de Madrid ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,True,5902.0,True,False,False,False,[],False,True,785000.0,€,flat,"Pacífico, Madrid",Piso en avenida del Mediterráneo,Top+,,,,,,,
