propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,district,detailedType.subTypology,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107425573,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/a2/20/1317381222.webp,21,1,188000.0,flat,sale,84.0,True,1,1,Urbanizacion Nuevo Versalles,Madrid,Fuenlabrada,es,40.2942256,-3.8344129,False,https://www.idealista.com/inmueble/107425573/,"Vivienda con FINANCIACIÓN 100 %.  SIN ENTRADA, SIN AVAL, SIN COMISIONES. Sólo con tu nómina y gastos de escritura. ¡nada más! .  Sólo necesitas tener ahorrados 18.800 € LUMINOSO piso de 84 m2 en una de las mejores zonas de Fuenlabrada, en Loranca. La vivienda consta de salón comedor con cocina cocina integrada, una habitación, un baño y un maravilloso patio privado. ¡ NO PIERDAS ESTA OPORTUNIDAD!  y VEN A VERLO Este anuncio puede contener errores. Se muestra a título informativo y no es contractual ni vinculante.",False,renew,False,True,2238.0,False,False,False,False,[],False,False,188000.0,€,,,flat,"Loranca, Fuenlabrada",Piso en Urbanizacion Nuevo Versalles,sb-52,Loranca,,,,,
108369183,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/24/6d/1342047472.webp,21,2,255500.0,flat,sale,127.0,True,3,2,calle Nogal,Madrid,Guadalix de la Sierra,es,40.7853104,-3.6957028,False,https://www.idealista.com/inmueble/108369183/,"Esplendido piso de gran tamaño. Se trata de una casa cómoda y confortable, bien equipada y bien distribuida, con espacios amplios y luminosos, que cuenta con tres estupendos dormitorios con armarios empotrados, dos baños completos, salón comedor, y cocina con cuarto multiusos. Para calefacción y agua caliente dispone de caldera de gas natural individual. La vivienda esta dentro de en un edificio con pocos años, construido con materiales de primeras calidades, y situado en la mejor zona de Guadalix.",False,good,False,False,2012.0,False,False,False,False,[],False,False,255500.0,€,,,flat,Guadalix de la Sierra,Piso en calle Nogal,,,,,,,
104670210,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/8d/7e/1318801733.webp,5,,209000.0,flat,sale,136.0,True,4,1,calle Presidente Felipe González,Madrid,Arganda,es,40.2974038,-3.4468376,False,https://www.idealista.com/inmueble/104670210/,"¡Oportunidad única para inversores! Vivienda en Venta en la localidad de ARGANDA DEL REY (Madrid).  El inmueble se encuentra ocupado y sin posesión, por lo que no es posible visitarlo ni hipotecarlo en su estado actual. Se vende amplio apartamento de 137 m2 en Urbanización privada con piscina comunitaria, en ARGANDA DEL REY. Consta de 4 dormitorios y 1 cuarto de baño. Situado en 1ª planta, dentro de Calle Presidente Felipe Glez, en el barrio de Perlita, a 1.300 metros al sur del centro de la localidad. Ubicado en una zona residencial consolidada, a 33 kms. de la ciudad de Madrid, donde  podemos encontrar todo tipo de servicios y comercios, ubicación inmejorable para aquellos interesados en invertir. Más información en Nolon con la referencia interna 222223.  .",False,good,False,False,1537.0,False,False,False,False,[],False,False,209000.0,€,True,True,flat,"Perlita, Arganda",Piso en calle Presidente Felipe González,222223,Perlita,,,,,
108860402,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/88/80/84/1357251723.webp,39,2,200000.0,flat,sale,84.0,True,3,1,"calle de Móstoles, 5",Madrid,Fuenlabrada,es,40.2849419,-3.7978998,True,https://www.idealista.com/inmueble/108860402/,"LOZANO vende vivienda de 75m2, según catastro, en el centro de Fuenlabrada. Vivienda -3 dormitorios, uno de ellos es doble de 20m2. -1 baño. -Salón independiente de más de 20m2. -Cocina independiente. -Terraza. -Ascensor. -Suelo de tarima. Cuota: 55€ Derramas: se está pagando 71€ pero se entrega al corriente. ITE: no IBI: 277,98  La vivienda actualmente está alquilada, pero se vende sin inquilino una vez finalizado el plazo del contrato, fecha estimada 4º trimestre del 2025. Fotografías, imágenes y precio puede contener erratas, no contractual. A 1 minutos de ESTACIÓN RENFE, Fuenlabrada central, cercanía a colegios, farmacias, institutos. La vivienda es ideal para vivir o invertir debido a su ubicación y superficies. Contactar por whatsapp.",True,good,False,True,2381.0,False,False,False,False,[],False,False,200000.0,€,,,flat,"Centro, Fuenlabrada","Piso en calle de Móstoles, 5",MOSTOLES,Centro,,,,,
108590655,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/36/fa/ea/1349356830.webp,19,,345000.0,chalet,sale,211.0,,4,2,"paseo del Arenero, 2",Madrid,Mejorada del Campo,es,40.3946452,-3.4908276,True,https://www.idealista.com/inmueble/108590655/,"EN VENTA – CHALET DE 211 m² EN MEJORADA DEL CAMPO (ZONA PASEO DEL ARENERO) Tecnocasa Mejorada del Campo presenta en exclusiva este magnífico chalet adosado de 211 m² construidos, ubicado en una de las zonas más tranquilas y valoradas del municipio: Paseo del Arenero. La vivienda se distribuye en 4 plantas, ofreciendo una excelente combinación de amplitud, comodidad y buena distribución. Ideal para familias que buscan un hogar funcional con espacios exteriores y todas las comodidades. � Distribución y características principales:  4 dormitorios amplios y luminosos, todos con armarios empotrados.  Buhardilla   2 baños completos y 1 aseo, bien distribuidos en la vivienda.  Amplia cocina independiente, muy luminosa, ideal para familias.  Gran patio trasero privado, perfecto para reuniones, zona chill-out o juegos infantiles.  Porche delantero con acceso desde la calle, ideal como zona de descanso o decoración.  Garaje privado con capacidad para 3 vehículos y trastero independiente. � Situado en una zona residencial consolidada, tranquila y bien comunicada, con fácil acceso a colegios, supermercados, parques, transporte público y vías principales. Una excelente oportunidad para adquirir una vivienda amplia, cómoda y bien ubicada en Mejorada del Campo. � Contacta con tu agencia Tecnocasa Mejorada del Campo y solicita más información o una visita sin compromiso.",False,renew,False,,1635.0,False,False,False,False,[],False,False,345000.0,€,True,True,chalet,Mejorada del Campo,"Chalet adosado en paseo del Arenero, 2",,,terracedHouse,,370000.0,25000.0,7.0
107310761,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/bf/e2/1312098629.webp,30,4,160000.0,studio,sale,29.0,True,0,1,calle del Amparo,Madrid,Madrid,es,40.4107543,-3.7023621,False,https://www.idealista.com/inmueble/107310761/,"Inmobiliaria Valderribas vende en exclusiva! Inmueble en la calle Amparo, en una zona muy tranquila y residencial. El piso reformado cuenta con salón-dormitorio, cocina y baño, con una superficie construida de 29 metros cuadrados. La vivienda está lista para entrar a vivir o para alquilar. Excelente ubicación. Cercano al centro de la capital, es ideal para inversores que quieran alquilar la vivienda o para aquellas personas que quieran vivir en una de las zonas mas demandas de Madrid. El barrio de Lavapiés es conocido por su ambiente multicultural y su amplia oferta de ocio y cultura. Aquí encontrarás una gran variedad de restaurantes, bares de moda, tiendas vintage y galerías de arte. A 300 metros de la estación de metro de LAVAPIES y a 600 de ANTÓN MARTÍN y LA LATINA, a 10 minutos del Museo de Arte Reina Sofia, a 10 minutos andando de la estación de Atocha, y a 10 de la Plaza de Santa Ana, Muy bien comunicado! Para visitar llamar al 633 cinco cero ocho 972.",False,good,False,False,5517.0,False,False,False,False,[],False,False,160000.0,€,,,flat,"Lavapiés-Embajadores, Madrid",Estudio en calle del Amparo,,Centro,studio,Lavapiés-Embajadores,170000.0,10000.0,6.0
102109067,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/90/06/d1/1144542193.webp,20,2,119900.0,flat,sale,100.0,,3,2,calle Mayor Alta,Madrid,Perales de Tajuña,es,40.2385146,-3.350549,False,https://www.idealista.com/inmueble/102109067/,"Os presentamos este espacioso piso ubicado en Perales de Tajuña, Madrid. La vivienda se distribuye en tres habitaciones, salón-comedor, cocina y dos baños. Ubicado en la 2a planta del edificio. Está situado en el centro de Perales de Tajuña. En sus alrededores encontramos supermercados, bancos, farmacias, oficinas de correos, centros deportivos y varias paradas de autobús. En términos de accesibilidad, la propiedad dispone de múltiples conexiones y cuenta con fácil acceso a Autovía del Este. En Aliseda Inmobiliaria tenemos la mayor oferta de inmuebles al mejor precio garantizado. Descubre nuestra amplia oferta inmobiliaria y no pierdas la oportunidad de encontrar la casa perfecta para ti.  Inmueble con contingencias registrales o jurídicas en trámite de subsanación.",False,good,False,False,1199.0,True,False,True,False,[],False,False,119900.0,€,,,flat,Perales de Tajuña,Piso en calle Mayor Alta,STK51210849,,,,,,
104041202,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/9d/06/1249648316.webp,86,,1697000.0,chalet,sale,410.0,,6,4,calle Herrador,Madrid,Torrelodones,es,40.5730009,-3.9519518,False,https://www.idealista.com/inmueble/104041202/,"Chalet en venta en Torrelodones. La vivienda se distribuye en:  Entrada a un amplio hall recibidor. Amplio, acogedor y muy luminoso salón con chimenea, zona de comedor y sala de estar. Espectacular cocina con dos ambientes.  Dos habitaciones muy amplias con sus respectivos baños y vestidores.  Otra habitación para despacho.  En la planta alta podemos disfrutar de otro luminoso salón y otros tres dormitorios con sus amplios baños y vestidores. Gran porche cubierto para disfrutar de la tranquilidad del entorno. En el jardín cuenta con un bonito pozo totalmente funcional y una gran puerta automática para la entrada de carruajes. En la parte de atrás de la vivienda esta la sala de calderas y un amplio trastero. En la misma parcela hay otra vivienda totalmente equipada con dos dormitorios, dos baños, salón con chimenea-bomba calor/frio y una acogedora cocina con salida al jardín. También hay otra construcción destinada a despacho, totalmente independiente de las otras dos viviendas. La ubicación de es perfecta, muy cerca del centro urbano, de la estación de tren, autobús y salida a la A6. GRUPO CASA 10.",False,good,False,,4139.0,False,False,False,False,[],False,False,1697000.0,€,,,chalet,"Colonia, Torrelodones",Casa independiente en calle Herrador,160325,Colonia,independantHouse,,,,
100189250,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/09/03/1072507049.webp,22,3,350000.0,flat,sale,62.0,False,2,3,calle de Juan de Vera,Madrid,Madrid,es,40.3950836,-3.6920248,False,https://www.idealista.com/inmueble/100189250/,"Piso en exclusiva en zona Delicias, la más residencial del barrio.    Vivienda de 55 metros útiles y 62 metros construidos, distribuida de la siguiente manera, 2 dormitorios, 2 cocinas americanas con salones muy amplios y un cuarto de baño.    La vivienda tiene muchas posibilidades de cambiar la distribución.    Edificio con Ite favorable, ascensor y vigilancia 24 horas.    El entorno cuenta con todo tipo de infraestructuras a nivel de transporte público, Renfe o metro, Delicias y Arganzuela Planetario, líneas de autobuses, 8,19, 47, 45, 59 y 62, cerca del Matadero, Tren De La Fresa, Museo Ferrocarril, Planetario, colegios Nuestra Señora de las Delicias y CEIP. Miguel de Unamuno, supermercados Carrefour Market y Día, farmacias, centro de salud, entidades bancarias y varios negocios relacionados con el sector textil y de la hostelería.    SI BUSCAS UNA ZONA TRANQUILA, CENTRICA Y VIVIENDA CON ASCENSOR, ES LO QUE ESTABAS BUSCANDO.   27 AÑOS NOS AVALAN,   El precio anunciado no es vinculante y queda sujeto a la aprobación por parte del propietario del inmueble Los muebles y enseres que se muestran en las fotos no están incluidos. Los gastos de compra no vienen incluidos en el precio, llámanos para más información!",False,renew,False,True,5645.0,False,False,False,False,[],False,False,350000.0,€,,,flat,"Delicias, Madrid",Piso en calle de Juan de Vera,23121,Arganzuela,,Delicias,,,
108846044,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/5a/d6/1357711853.webp,84,4,630000.0,penthouse,sale,185.0,True,2,2,paseo de Valdelasfuentes,Madrid,Alcobendas,es,40.5492903,-3.652942,False,https://www.idealista.com/inmueble/108846044/,"¡Descubre tu nuevo hogar en Valdelasfuentes! Este espectacular ático en perfecto estado te ofrece 90 m² útiles de vivienda y un impresionante espacio exterior de 90 m² en la planta superior. Con 2 amplios dormitorios y 2 baños exteriores, uno de ellos tipo suite, disfrutarás de la comodidad y privacidad que te mereces. La cocina, totalmente equipada, cuenta con salida a un tendedero cubierto y tiene espacio suficiente para una mesa y sillas, ideal para compartir momentos inolvidables. El amplio recibidor da la bienvenida a un hogar lleno de luz, con puertas y rodapiés lacados en blanco que aportan un toque moderno. El aire acondicionado por conducto en todas las estancias asegura un ambiente agradable durante todo el año. Además, la planta superior está acondicionada para cerramientos y baños, lo que te brinda la posibilidad de personalizar aún más este magnífico espacio. Imagina disfrutar de tu terraza privada, perfecta para crear diferentes ambientes: una zona de comedor para cenas al aire libre, un solárium para tomar el sol y un rincón de relax para desconectar. La ducha de agua fría y caliente en la zona solárium añade un plus de confort en esos días calurosos. La urbanización cerrada cuenta con piscina y césped natural, ideal para disfrutar de días soleados. La propiedad incluye 2 plazas de garaje y un trastero, todo en el precio. Su ubicación es inmejorable, junto a Renfe Valdelasfuentes y a escasos metros de metro Norte. La zona está muy consolidada, con comercios, centro de salud, polideportivo, colegios y guarderías. Parques infantiles y grandes espacios de juegos, lo que la convierte en una opción perfecta para familias.  1% DE HONORARIOS DE AGENCIA.",True,good,False,True,3405.0,False,False,False,False,[],False,False,630000.0,€,True,True,flat,"Norte, Alcobendas",Ático en paseo de Valdelasfuentes,,Norte,penthouse,,,,
108536948,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/0f/bc/1347816987.webp,51,,373000.0,chalet,sale,264.0,,6,4,CANTABRIA s/n,Madrid,Serranillos del Valle,es,40.2056183,-3.8833494,True,https://www.idealista.com/inmueble/108536948/,"M&M consulting inmobiliario, comercializa en exclusiva, este espectacular CHALET PAREADO CON PISCINA, ubicado en una de las mejores zonas de Serranillos del Valle.  El inmueble se trata de un chalet pareado, ubicado en parcela de 457 m2 y 264 m2 construidos de vivienda. Dispone de piscina en perfecto estado.  6 dormitorios, 3 baños completos y 1 aseo.  -DISTRIBUCIÓN: -Planta entrada: Encontramos una cocina completa ampliada, con acceso a porche cenador trasero con acceso a parcela, salón-comedor de gran tamaño generando 2 ambientes, dormitorio en planta de entrada y aseo de cortesía con ventana.  -Planta +1: Zona de descanso; en esta planta encontraremos 4 dormitorios con espacio de almacenamiento mediante armarios empotrados, y 2 cuartos de baño completos (uno de ellos en suite)  -Planta -1 (Bodega): En esta planta encontramos una opción de vivienda totalmente independiente de la zona de arriba, en la cual disponemos de una segunda cocina, baño completo, dormitorio con zona de salón.  -PARCELA: Parcela de 457 m2 ubicada en el centro del municipio, jardín diáfano con la posibilidad de adaptar en función de cada perfil. Piscina de obra en perfecto estado. ¿ESTÁS VENDIENDO TU VIVIENDA O QUIERES HACER UN CAMBIO? ¡Llámanos! (Supeditamos la nueva compra a la venta de la antigua vivienda) Valoramos tu vivienda GRATIS en menos de 24 horas. ¡PORQUE VENDER UNA VIVIENDA, NO SOLO ES PUBLICAR UN ANUNCIO EN IDEALISTA! Desde M&M Consulting Inmobiliario, nos encargamos de buscar tu nueva vivienda y vender tu antigua, sin que corras riesgos, cuadrando plazos de tiempo - Valoración gratuita de tu propiedad en menos de 24H - Colaboración con fondos de inversión que realizan compras de viviendas a diario. - Tramitación de herencias - Liquidaciones de sociedad de gananciales - Estudio financiero gratuito (vía telefónica en 10m) - Te regalamos el certificado energético - Financiación 100% - Reportaje fotográfico profesional - Vídeo reportaje 360 dron - Clientes poténciales de compra.",False,good,False,,1413.0,False,False,False,False,[],False,False,373000.0,€,True,True,chalet,Serranillos del Valle,Chalet pareado en Cantabria s/n,,,semidetachedHouse,,,,
108611801,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/ca/e7/1349935237.webp,21,bj,197666.0,flat,sale,93.0,True,3,2,calle Afecto,Madrid,Madrid,es,40.3616193,-3.6920395,False,https://www.idealista.com/inmueble/108611801/,"Oportunidad vivienda de protección oficial a precio módulo. Descubre este acogedor piso bajo en una de las zonas más tranquilas de Madrid. Con una distribución funcional y espacios luminosos, esta vivienda es ideal para quienes buscan comodidad y buena comunicación. Características: 3 habitaciones 2 baños completos Cocina independiente Salón comedor luminoso Planta baja Superficie de 93 m² Ideal para quienes buscan una vivienda amplia y funcional en una zona tranquila y bien comunicada. � Transporte y Comunicaciones Metro: A 400 metros de la estación Ciudad de los Ángeles (Línea 3). Tren Cercanías: Líneas C3, C4A, C4B, C4, C5. Autobuses: Varias líneas cercanas, incluyendo 18, 59, 85, 123, N13, N14, N402. Accesos por carretera: Fácil conexión a la M-30 y A-42. La zona ofrece excelente conectividad para desplazamientos tanto al centro de Madrid como a otras áreas metropolitanas. �️ Zonas de Interés Cercanas Centros Comerciales: Cercanía a centros como Carrefour El Espinillo, que cuenta con tiendas, supermercados y restaurantes. Servicios Locales: Acceso a colegios, centros de salud, farmacias y supermercados en las inmediaciones. Una ubicación que combina la tranquilidad residencial con la proximidad a servicios y zonas de ocio. � Contáctanos para más información o para concertar una visita.",False,renew,False,True,2125.0,False,False,False,False,[],False,False,197666.0,€,,,flat,"Los Rosales, Madrid",Piso en calle Afecto,23185,Villaverde,,Los Rosales,,,
108634656,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/61/b8/1350576096.webp,54,,360000.0,chalet,sale,104.0,,4,2,"CL MADRE MARAVILLAS, 26",Madrid,Getafe,es,40.3236252,-3.6538225,True,https://www.idealista.com/inmueble/108634656/,"Chalet adosado en excelente estado en Getafe – 2 plantas, 4 dormitorios, patio y sin gastos de comunidad Ponemos a la venta este luminoso chalet adosado ubicado en una zona residencial muy tranquila de Getafe. La vivienda cuenta con 104 m² construidos, distribuidos en dos plantas, y dispone de un patio delantero privado de 12 m², ideal como zona de estar, espacio de juegos o rincón ajardinado. Distribución y espacios: En la planta baja encontramos un amplio salón-comedor, cocina independiente y un baño completo. En la planta superior se ubican los 4 dormitorios, todos con buena luz natural, y un segundo baño completo. Calidades y equipamiento: •Ventanas de aluminio con puente térmico y doble acristalamiento •Mosquiteras en todas las ventanas •Rejas lacadas en blanco •Aire acondicionado Daikin Inverter con bomba de calor •Calefacción por acumuladores eléctricos •Armarios empotrados en varios dormitorios •Puerta blindada de seguridad Otros datos de interés: •Sin gastos de comunidad •Vivienda en muy buen estado, lista para entrar a vivir •Zona bien comunicada, con servicios, colegios, supermercados y transporte público cercanos Una oportunidad perfecta tanto para familias como para inversores que buscan una vivienda lista para disfrutar desde el primer día.",False,good,False,,3462.0,False,False,False,False,[],False,False,360000.0,€,,,chalet,"Perales del Rio, Getafe","Chalet adosado en Cl Madre Maravillas, 26",Perales del Río ,Perales del Rio,terracedHouse,,,,
108330043,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/2f/71/1352591811.webp,18,2,100000.0,flat,sale,72.0,True,3,1,"calle Carlos Heredero, 7 -1",Madrid,Madrid,es,40.3817506,-3.7321794,True,https://www.idealista.com/inmueble/108330043/,"Oportunidad de inversión: pendiente de Posesión. VIVIENDA SIN POSESIÓN. Producto exclusivo para profesionales inmobiliarios. No se puede visitar. Piso de segunda mano, de 72 m2, en planta PLANTA 2ª sin ascensor (MADRID). El edificio es del año 1969 y tiene 22 vecinos distribuidos en 4 plantas. En el barrio de Abrantes entre la Avenida que recibe este nombre y el Camino Viejo de Leganés. Con buena comunicación por Metro (parada Abrantes a 250m) y varios autobuses. Comercio de barrio por la zona, Junto a colegios como el Julián Besteiro y un Centro de Salud Público. Abrantes. Zona con aparcamiento en superficie no regulada por la ORA. Está próximo a la Plaza Elíptica que comunica con la A42 o la M30.",False,good,False,False,1389.0,False,False,False,False,[],False,False,100000.0,€,,,flat,"Puerta Bonita, Madrid","Piso en calle Carlos Heredero, 7 -1",2302##9186_0466_PE0001,Carabanchel,,Puerta Bonita,,,
108525749,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/1b/bd/1347503971.webp,19,1,260000.0,flat,sale,80.0,True,3,1,"calle de Santa Cruz de Mudela, 1",Madrid,Madrid,es,40.3850597,-3.6997793,True,https://www.idealista.com/inmueble/108525749/,"**Piso en Venta en una Zona de Alta Demanda - Ideal para Inversores** Descubre este amplio piso de 80 m², perfecto para quienes buscan comodidad y espacio. Con tres generosos dormitorios, un salón comedor luminoso y una cocina funcional con lavadero tendedero, este hogar se adapta a todas tus necesidades. Además, cuenta con un baño completo y una terraza tendedero que aporta ese toque extra de funcionalidad. La vivienda, situada en un edificio con ascensor, ofrece calefacción individual a gas natural, asegurando un ambiente cálido y acogedor.  Ubicado en una zona con alta demanda, este piso es una oportunidad única para inversores. Los suministros están al día y los gastos de IBI y comunidad son muy económicos. Con armarios empotrados y aire acondicionado, esta vivienda es ideal para adaptarse a cualquier estilo de vida. No dejes pasar la oportunidad de adquirir este magnífico piso que combina confort, espacio y una ubicación inmejorable. ¡Contáctanos para más información y ven a visitarlo!",True,renew,False,True,3250.0,False,False,False,False,[],False,False,260000.0,€,,,flat,"Almendrales, Madrid","Piso en calle de Santa Cruz de Mudela, 1",,Usera,,Almendrales,,,
108621453,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/bc/f4/1350865211.webp,37,bj,685000.0,flat,sale,80.0,True,2,1,calle de Manuel Silvela,Madrid,Madrid,es,40.4295719,-3.7000529,False,https://www.idealista.com/inmueble/108621453/,"Fantástico piso de dos dormitorios en pleno barrio de Chamberí, junto a la plaza de Olavide. Recién reformado en el 2018 (reforma integral) y listo para entrar a vivir. Edificio con portero físico. Patio interior privado. Muy tranquilo y luminoso. ( Para visitas llamar al + 3 4 6 0 7 6 0 6 4 4 1 María ).",False,good,False,True,8563.0,True,False,False,False,[],False,False,685000.0,€,,,flat,"Trafalgar, Madrid",Piso en calle de Manuel Silvela,,Chamberí,,Trafalgar,695000.0,10000.0,1.0
108760704,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/9d/92/1354350206.webp,27,bj,355000.0,duplex,sale,77.0,True,2,2,calle Carolinas,Madrid,Madrid,es,40.4502383,-3.7030413,False,https://www.idealista.com/inmueble/108760704/,"GPHOME VENDE MAGNIFICO BAJO DÚPLEX EN LA CALLE CAROLINAS DE 2 DORMITORIOS Y 2 BAÑOS COMPLETOS. La vivienda es un bajo dúplex sin ascensor. El piso dispone de una buena distribución tanto en la planta principal como en la planta primera. En la entrada a la vivienda disponemos de un amplio hall de entrada con una zona de almacenaje muy amplia. Siguiendo en la planta principal disponemos de un amplio salón; cocina equipada y amplia y baño completo con plato de ducha. En la planta primera, la cual se accede mediante escalera, disponemos de 2 amplios dormitorios doble y 1 baño completo en el dormitorio principal, el cual también dispone de un amplio vestidor. Todos los dormitorios disponen de armarios y todas las estancias de la vivienda disponen de aire acondicionado. Toda la vivienda es completamente exterior y cuenta con doble orientación. La vivienda cuenta con calefacción eléctrica individual. La vivienda dispone de una magnifica localización y comunicación. Se sitúa a tan sólo 5 minutos andando del metro de Alvarado y de las líneas de autobuses 3, 64, 66, 124 y 128. A tan sólo 8 minutos de Cuatro Caminos, líneas de metro 1, 2 y 6. Autobuses circular 1 y 2, 149, F, 44, 45, 37, 27 y N 23.",False,good,False,False,4610.0,False,False,False,False,[],False,False,355000.0,€,,,flat,"Bellas Vistas, Madrid",Dúplex en calle Carolinas,Carolinas,Tetuán,duplex,Bellas Vistas,,,
108344983,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/5f/a6/1341342096.webp,24,3,245000.0,flat,sale,84.0,True,3,1,"calle de la Hermandad, 29",Madrid,Madrid,es,40.3825322,-3.7279258,True,https://www.idealista.com/inmueble/108344983/,"SWEET HOMES REAL ESTATE ¡Descubre tu nuevo hogar en Abrantes!  Este espectacular piso, completamente reformado desde 2021, te ofrece un espacio moderno y acogedor.  Con 84 m² construidos y 75 m² útiles, cuenta con tres amplios dormitorios que garantizan la comodidad de toda la familia.  El salón comedor es un lugar ideal para relajarse y disfrutar de la luz natural que entra por sus ventanas. La cocina americana, totalmente amueblada, se integra perfectamente con el comedor, creando un ambiente perfecto para compartir momentos inolvidables.  Además, el baño completo está equipado con un plato de ducha y mampara de cristal, brindando un toque de elegancia. Disfruta de la climatización durante todo el año gracias al aire acondicionado con bomba de calor y frío. Este piso también cuenta con dos terrazas, una interior y otra exterior, perfectas para disfrutar del aire libre.  Los suelos de tarima aportan calidez y estilo a cada rincón. Situado en la tercera planta, este inmueble exterior tiene orientación este, lo que asegura luminosidad desde primera hora de la mañana.  Y en un estado impecable, este es el hogar que estabas buscando. ¡No pierdas la oportunidad de visitarlo!",True,good,False,False,2917.0,False,False,False,False,[],False,False,245000.0,€,,,flat,"Abrantes, Madrid","Piso en calle de la Hermandad, 29",,Carabanchel,,Abrantes,,,
108161887,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/10/1d/1335706816.webp,28,,414900.0,chalet,sale,220.0,,4,2,"calle Monte Potrero, 6",Madrid,Arganda,es,40.3147358,-3.4790155,True,https://www.idealista.com/inmueble/108161887/,"Agencia inmobiliaria de ARGANDA DEL REY-zona LOS VILLARES-LA POVEDA. Oficina de TECNOCASA vende: ¡Oportunidad única! Chalet independiente en esquina en La Poveda Te presentamos este magnífico chalet independiente situado en una de las zonas más tranquilas y demandadas de La Poveda. Ubicado en una parcela de 382 m², este inmueble en esquina ofrece privacidad, amplitud y múltiples posibilidades para disfrutar en familia. Con una superficie construida de 220 m², la vivienda se distribuye en dos cómodas plantas más un amplio sótano de 80 m² y garaje privado. En la planta baja encontrarás un luminoso y espacioso salón, cocina independiente con espacio para comedor diario y un aseo de cortesía. En la primera planta se distribuyen cuatro dormitorios y un baño completo, ideales para una familia numerosa o para quienes necesiten espacio adicional para despacho o invitados. La parcela rodea la vivienda, lo que permite disfrutar de zonas ajardinadas, posibles espacios de ocio o incluso la instalación de una piscina. Ideal para quienes buscan un hogar amplio, bien ubicado y con gran potencial de personalización. ¡No dejes pasar esta oportunidad! Zona residencial dotada de buenas comunicaciones para acceso A-3 Y R-3, a 5 minutos andando de metro, cerca de paradas de autobuses urbanos e interurbanos, . centro de salud, colegios, institutos, supermercados y ciudad deportiva. Y no lo olvide, le podemos ayudar con nuestro departamento financiero kiron consiguiendo hasta el 100% de financiación. INFORMESE DE LAS CONDICIONES EN NUESTRA OFICINA SITUADA EN AVENIDA DE LA TOLERANCIA 5 ARGANDA DEL REY (28500).",False,good,False,,1886.0,False,False,False,False,[],False,False,414900.0,€,True,True,chalet,"La Poveda, Arganda","Casa independiente en calle Monte Potrero, 6",POVEDA,La Poveda,independantHouse,,,,
108478848,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/ff/25/1346239244.webp,14,1,380000.0,duplex,sale,80.0,True,0,1,"calle de Manuel Pombo Angulo, 8",Madrid,Madrid,es,40.5058675,-3.6565633,True,https://www.idealista.com/inmueble/108478848/,"Se vende este exclusivo estudio dúplex de 80 m² situado en una de las zonas más demandadas de Sanchinarro, a pocos minutos del Encinar de los Reyes. La vivienda se distribuye en dos plantas: - En la planta baja, cuenta con una cocina de diseño hecha a medida, totalmente equipada, y un amplio salón con impresionantes vistas al skyline de Madrid. - En la planta superior se encuentra el dormitorio principal con baño en suite, también con vistas despejadas. El inmueble destaca por su gran luminosidad, gracias a su excelente orientación, amplios ventanales y techos altos, que aportan una gran sensación de amplitud. El precio incluye plaza de garaje en el propio edificio. Una vivienda singular, ideal tanto para vivir como para invertir, en una zona tranquila, bien comunicada y rodeada de todo tipo de servicios.",True,good,False,True,4750.0,False,False,False,False,[],False,False,380000.0,€,True,True,flat,"Sanchinarro, Madrid","Dúplex en calle de Manuel Pombo Angulo, 8",,Hortaleza,duplex,Sanchinarro,,,
