propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,district,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108793082,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/6f/0f/1355281785.webp,,37,,149000.0,chalet,sale,120.0,,2,1,De la Dehesa Nueva s/n,Madrid,Algete,es,40.5891153,-3.4845721,True,https://www.idealista.com/inmueble/108793082/,"SITUACION: Casa de campo en la localidad de Algete, en una zona denominada la dehesa, Municipio con buena comunicación mediante transporte público con línea de autobuses directos a Madrid. Dispone de buena comunicación a 40 km de Madrid por carretera con la Autovía A1, Autopista R2 y con la Autovía M-50. CARACTERISTICAS: La zona de la Dehesa nueva, es una urbanización rustica en medio del campo, pero a la vez lindado con la población.  La finca tiene una superficie grafica de 498m2 de parcela y una superficie construida de 106 m2, que se distribuyen en dos plantas. Según entramos desde la parte exterior a la vivienda nos encontramos con un recibidor cerrado, desde el cual accedemos a la vivienda. Abrimos la puerta y pasamos a una amplia cocina, a nuestro lado izquierdo tenemos el salón con salida al porche delantero, el salón se compone de dos calderas una de pellets y otra de leña.  Volviendo a la cocina accedemos por las escaleras a la planta superior de la vivienda en la cual nos encontramos con el recibidor, en el cual tenemos otra caldera de pellets como en la planta de abajo, esta para que nos caliente la planta superior, desde el recibidor nos da acceso a, dos dormitorios y un baño completo. COSAS QUE RECORDAR: Calefacción: 2 estufas de pellets (1 por cada planta, que supone un gasto total de combustible 700 euros al año para calentarse dos personas sobradamente).Además, la casa cuenta con otra acogedora estufa de leña adicional en la planta de abajo, en el salón. Una bomba de aire calor/frío en el dormitorio principal. Agua caliente se alimenta por gas butano a través del calentador. También con butano funciona la cocina. (17 euros aprox. Cada 4 meses para vivir dos personas). La luz y energía eléctrica: funciona con placas solares. El coste de luz a pagar es de 0€.  Un equipo formado por un conjunto de 12 paneles solares, inversor de 11.000Kw de pico de potencia y 4 baterías de litio pylontech de 2.400KW (9.600KW) de almacenaje se encargan de que no falte energía. Adicionalmente, un generador de gasolina de 8.000W nutre la instalación ofreciendo suministro eléctrico tanto a la casa como a las baterías en forma de carga por si acaso. Tiene mando a distancia el Generador para no mojarte los días de lluvia si lo tienes que encender. El agua potable, la trae aquaservice - 60 litros de agua = 30 euros. (Tarifa modificable según demanda de consumidor). El agua para ducha y demás usos domésticos, se nutre de un pozo comunitario.  Gastos de comunidad 11-13€ aprox. Gastos contador agua pozo 6-10€ aprox. La casa tiene huerto que se riega con el agua regenerada del saneamiento, que pasa por una fosa bioquímica de 3 cavidades que trata el agua. Cada dos años aprox. (2 personas) Hay que vaciar la fosa a través de una empresa (coste 370€ sin IVA). Superficie de 40m2 por explotar a gusto de comprador y garaje con espacio para 3 coches. Cuarto/taller de herramientas con luz y agua. Dentro de la urbanización se comunican a través de las juntas de vecinos y el día a día a través de un grupo de whatsapp.  Para más información o realizar alguna visita, no dude en contactar en el correo o en el número de teléfono Raul.",True,good,False,,1242.0,True,False,False,False,[],False,False,149000.0,€,chalet,Algete,Casa independiente en De la Dehesa Nueva s/n,,,True,True,,independantHouse,,,
108315219,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/68/db/1340451215.webp,294119,21,1,2550000.0,flat,sale,364.0,True,1,1,calle de María de Molina,Madrid,Madrid,es,40.4367872,-3.6894394,False,https://www.idealista.com/inmueble/108315219/,"Donpiso Retiro ofrece, en Exclusiva **Piso en Venta en el Corazón del Barrio de Salamanca - Calle de María de Molina** Descubre esta magnífica oportunidad de inversión en una de las zonas más exclusivas de Madrid. Este impresionante piso, situado en la primera planta de una elegante finca con portero físico y ascensores (normal y de carga), ofrece un total de 364 m² construidos, distribuidos en dos viviendas independientes, cada una con su propia referencia catastral y escritura. Ambas propiedades son exteriores, lo que garantiza una luminosidad natural excepcional durante todo el día gracias a sus amplios ventanales con vistas a la vibrante Calle María de Molina. Ideal para aquellos que buscan un espacio versátil, actualmente las viviendas funcionan como una única oficina, pero tienen un enorme potencial para ser transformadas en un lujoso hogar residencial o en oficinas de alto nivel. Cada vivienda cuenta con su propio trastero dentro de la finca, y existe la posibilidad de adquirir una plaza de garaje en una finca cercana, lo que añade aún más valor a esta propuesta. La ubicación es inmejorable, a pocos pasos del metro de Gregorio Marañón y rodeado de una amplia oferta de servicios, incluyendo restaurantes de alta gama, tiendas de lujo, embajadas y centros de negocios. Con una comunidad de 900€/mes y un IBI total de 3.360€/año, esta propiedad representa una oportunidad única en un área prime. No dejes pasar la ocasión de transformar este espacio en el hogar o la oficina de tus sueños. ¡Contáctanos para más información y ven a verlo!  En donpiso Retiro vamos a darte todas las facilidades para que puedas comprar el piso o la casa de tus sueños y al precio que puedes pagar. Además, te ayudaremos con la reforma y financiación, ofreciéndote la hipoteca que mejor se adapte a tus necesidades y con condiciones especiales si en la reforma se incluye una mejora en el consumo energético. En donpiso Retiro NO COBRAMOS COMISIÓN AL COMPRADOR. Si quiere ver mas pisos de nuestra oficina haga click en nuestro logo. ( El PVP indicado no incluye impuestos ni gastos de Escritura ).  ¿Necesitas vender para comprar? te ayudamos coordinándolo todo y con hipoteca cambio de casa. ¿Tienes prisa en vender? te ofrecemos una venta rápida con todas las garantías. ¿Necesitas una hipoteca? en donpiso la encuentras y en condiciones preferentes. ¿Herencias? , ¿Divorcios? , te ayudamos y coordinamos todo. Infórmate:.",False,renew,False,True,7005.0,True,False,False,False,[],False,False,2550000.0,€,flat,"El Viso, Madrid",Piso en calle de María de Molina,Chamartín,El Viso,,,,,,,
107918389,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/ff/c1/1328274705.webp,R10068,27,3,440000.0,flat,sale,110.0,True,3,2,calle Congo,Madrid,Getafe,es,40.3242621,-3.7345429,False,https://www.idealista.com/inmueble/107918389/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. Oportunidad de inversión: inmueble en rentabilidad. Viviendas actualmente alquiladas. Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. *No se admiten visitas a la vivienda Distribuidos en una estupenda vivienda muy luminosa gracias a sus amplios ventanales y maravillosa terraza, cocina con electrodomésticos de excelentes calidades y zona de aseo con lavadora y tendedero con caldera. Además, cuenta con 3 dormitorios, todos con armarios empotrados y dos baños amueblados y equipados.  También, ¡plaza de garaje y trastero incluidos! La vivienda dispone de calefacción en todas las estancias a través de radiadores y climatización a través de ACC. Cuenta con suelo parqué, ventanas de aluminio en gris con Climalit; y baños con porcelánico y radiador toallero. El inmueble está muy bien ubicado en Getafe, a pocos minutos del acceso a la M-45 y la A-4; la vivienda se encuentra a pocos minutos andando de la Universidad Carlos III de Madrid, además la zona cuenta con distintas opciones de restauración, colegios, institutos, hospitales etc. Además, dispone de fácil acceso a transporte público gracias a su cercanía a la estación de cercanías de Las Margaritas – Universidad (C4), al igual que una amplia multitud de líneas de autobuses a sus alrededores. *No se admiten visitas a la vivienda  En Testa Homes, te acompañamos durante todo el proceso de compra de la vivienda y te contamos todo con la mayor transparencia. Además, te ponemos en contacto con un asesor financiero que te informará de las mejores condiciones disponibles.  *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,True,4000.0,False,False,False,False,[],False,False,440000.0,€,flat,"El Bercial, Getafe",Piso en calle Congo,El Bercial,,True,True,,,,,
107926419,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/c2/fc/1328530607.webp,R10078,16,1,480000.0,flat,sale,56.0,True,1,1,calle de José Antonio Navarrete,Madrid,Madrid,es,40.4616614,-3.6341718,False,https://www.idealista.com/inmueble/107926419/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. Oportunidad de inversión: inmueble en rentabilidad. Viviendas actualmente alquiladas. Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. *No se admiten visitas a la vivienda Distribuidos en un amplio y luminoso salón con excelente distribución, además dispone de 1 dormitorio y 1 baño amueblado. Su amplia cocina, amueblada y equipada con electrodomésticos de gran calidad te invitará a sacar tu lado más creativo en tus momentos de ocio con amigos.  El inmueble se encuentra en el distrito de Hortaleza, en el barrio de Conde Orgaz, a pocos metros del Parque Los Llanos y de El Palacio del Hielo, además a sus alrededores dispone de distintas opciones de centros de salud, restauración, colegios, El Corte Inglés, etc.  En cuanto a la movilidad por transporte público o privado, no tendrás de que preocuparte ya la zona cuenta con excelentes opciones:  - Autobuses: 120 y 122  - Estación de metro Canillas  - M-40  - A-2  *No se admiten visitas a la vivienda  *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,True,8571.0,False,False,False,False,[],False,False,480000.0,€,flat,"Conde Orgaz-Piovera, Madrid",Piso en calle de José Antonio Navarrete,Hortaleza,Conde Orgaz-Piovera,True,True,,,,,
108805988,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/d8/13/1355683062.webp,11762,23,2,139000.0,studio,sale,37.0,True,0,1,calle del Concejo,Madrid,Miraflores de la Sierra,es,40.8118295,-3.7642006,False,https://www.idealista.com/inmueble/108805988/,"""SOLFAI PONE A SU DISPOSICIÓN, ESTUPENDO ESTUDIO EXTERIOR EN LA CALLE DEL CONCEJO Se trata de una 2ª planta, de 37 m² construidos, 33 m² útiles.  Distribuidos en: Salón- Dormitorio, Cocina, 1 Cuarto de baño con Plato de ducha, Plaza de Garaje y Trastero. El inmueble dispone de: Calefacción y agua caliente individual a gas. Situado en una buena zona en Miraflores De La Sierra. Gastos de comunidad: 51.82 €/mes ****Si necesita ampliar información puede ponerse en contacto con nosotros y con gusto le atenderemos****. ""  ¿Quieres saber más de nosotros?                             ¿Quieres saber más de nosotros?",False,good,False,True,3757.0,False,False,False,False,[],False,False,139000.0,€,flat,Miraflores de la Sierra,Estudio en calle del Concejo,,,True,True,,studio,,,
108372048,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/88/a4/1342151459.webp,,50,,445500.0,chalet,sale,190.0,,5,4,calle Gabriela Mistral s/n,Madrid,Alcalá de Henares,es,40.5000524,-3.3681231,True,https://www.idealista.com/inmueble/108372048/,"HISPANOASIA Servicios Inmobiliarios presenta chalet adosado de esquina en El Ensanche, 190m2 construídos repartidos en 3 plantas, porche delantero, patio privado, piscina comunitaria, ubicada en urbanización cerrada en la calle Gabriela Mistral. La vivienda está distribuída en: Planta baja – Porche-garaje, cocina totalmente equipada, aseo de cortesía, amplio salón independiente de 23m2 con aire acondicionado y acceso a patio privado con barbacoa. Primera Planta – 3 dormitorios todos con aire acondicionado y armarios empotrados, uno de ellos tipo suite con baño propio, y baño común en planta. Buhardilla – 3 estancias para diferentes usos y baño completo. Exteriores – La vivienda se sitúa en una urbanización cerrada, con piscina comunitaria y zonas verdes -Ventanas climalit -Aire acondicionado -Parquet de roble -Patio privado La ubicación es inmejorable con todos los servicios a escasos metros, supermercados, colegios, paradas de autobús, bancos, farmacias… Muy bien comunicado y fácil acceso a la Autovía A-2.",True,good,False,,2345.0,True,False,False,False,[],False,False,445500.0,€,chalet,"Ensanche, Alcalá de Henares",Chalet adosado en calle Gabriela Mistral s/n,Ensanche,,True,True,,terracedHouse,,,
107551713,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/22/0c/1315910690.webp,AG315426,5,4,1800000.0,duplex,sale,168.0,True,3,2,Barrio Chueca-Justicia,Madrid,Madrid,es,40.423202,-3.6945533,False,https://www.idealista.com/inmueble/107551713/,"Exclusivo ático en el centro de Madrid. Piso dúplex de 168 m², con 20 m² de terraza en la planta baja y 25 m² adicionales en la planta superior. Al entrar, un elegante hall distribuye la planta baja, que cuenta con un luminoso salón dividido en dos ambientes con acceso directo a la terraza, una amplia cocina de estilo rústico, un gran dormitorio con dos zonas diferenciadas y un gran cuarto de baño. Desde el vestíbulo, una escalera conduce al segundo dormitorio, que incluye un cuarto de baño en suite. Con suelos de madera, vigas vistas y una terraza orientada al este que recibe abundante luz natural, esta propiedad destaca no sólo por sus detalles arquitectónicos, sino también por su privilegiada ubicación en una calle peatonal. Este ático es perfecto para una pareja o un particular que busque vivir en una de las zonas más cotizadas de Justicia, disfrutando de una amplia terraza que puede utilizarse durante todo el año gracias a su excelente orientación. El barrio de Justicia, en el distrito Centro de Madrid, es una de las zonas más vibrantes, cosmopolitas y elegantes de la ciudad. Su nombre se debe a la presencia histórica del Tribunal Supremo y otros importantes edificios judiciales en la zona. Hoy en día, es conocida por su mezcla de tradición y modernidad, lo que la convierte en una zona codiciada tanto para vivir como para disfrutar de su ambiente único.",False,good,False,True,10714.0,False,False,False,False,[],False,False,1800000.0,€,flat,"Chueca-Justicia, Madrid",Dúplex,Centro,Chueca-Justicia,,,,duplex,,,
107007314,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/9f/1c/1300233339.webp,02470,25,bj,385000.0,flat,sale,108.0,True,3,2,de Parejas,Madrid,Aranjuez,es,40.0346454,-3.607448,False,https://www.idealista.com/inmueble/107007314/,"[NO COBRAMOS COMISIÓN AL COMPRADOR] FYSOL Inmobiliarias pone a la venta una oportunidad única, vivienda en la Plaza Parejas. Presentamos esta espectacular vivienda de obra nueva, ubicada en un entorno privilegiado frente al majestuoso Palacio Real y el encantador Patio de Oficio y Caballeros. Este inmueble, a tan solo 5 minutos de la estación de RENFE y la Plaza del Ayuntamiento, ofrece una combinación perfecta de comodidad y elegancia. La vivienda, está totalmente a estrenar, dispone de 109 m² construidos, este bajo exterior cuenta con suelos vinílico que imitan la madera y carpintería exterior de PVC Kömmerling. Las persianas motorizadas añaden un toque de modernidad y confort. El salón, con una cocina americana amueblada, es el corazón del hogar, ideal para disfrutar de momentos en familia o con amigos. Dos baños completos, modernos y amueblados con plato de ducha y mampara, ambos con doble seno, ofrece un espacio funcional y elegante. Los tres dormitorios cuentan con armarios empotrados vestidos y con cajoneras, proporcionando un almacenamiento óptimo. La carpintería interior lacada blanca, los enchufes y puntos de luz en color negro, y la pintura lisa en toda la vivienda, crean un ambiente contemporáneo y acogedor. Además, el sistema de calefacción y aire acondicionado eléctrico por conductos garantiza el máximo confort durante todo el año. Construida en 2024, esta vivienda a estrenar es una oportunidad única y exclusiva. Con orientación Noreste, disfrutarás de una iluminación natural excepcional. ¡Ven a descubrir tu nuevo hogar en la Plaza Parejas!",False,good,False,False,3565.0,True,False,False,False,[],False,False,385000.0,€,flat,"Centro, Aranjuez",Piso en de Parejas,Centro,,,,,,390000.0,5000.0,1.0
107969103,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/98/90/1329786286.webp,10118,23,3,308000.0,flat,sale,106.0,True,3,2,calle Beatriz Galindo,Madrid,Torrejón de Ardoz,es,40.4627732,-3.4444686,False,https://www.idealista.com/inmueble/107969103/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. ¿Te imaginas tener una vivienda en propiedad en Torrejón de Ardoz? ¡Testa Homes lo hace realidad! *La vivienda y fotos publicadas corresponden a una vivienda tipo, para más información consulte a su gestor comercial Descubre esta luminosa vivienda sin amueblar de 106 m² construidos, diseñada para ofrecerte una experiencia residencial completa. Su distribución se compone de 3 dormitorios con armarios empotrados, 2 baños completamente equipado y una terraza privada que aporta un espacio exterior adicional perfecto para desconectar o disfrutar en familia. Los suelos de tarima aportan un toque cálido y moderno a toda la vivienda. La cocina amueblada con encimera, fregadero y campana extractora cuenta además con un cuarto lavadero anexo, lo que la hace aún más práctica para el día a día. Plaza de garaje y trastero están incluidos en el precio, un plus de comodidad y almacenamiento que marca la diferencia. Existe la posibilidad de adquirir una segunda plaza de garaje La vivienda se encuentra dentro de una urbanización cerrada de diseño moderno, con zonas comunes recientemente reformadas, que incluyen jardines cuidados, piscina exterior y parque infantil, ideales para disfrutar del tiempo libre sin salir de casa. Además, el edificio cuenta con portero físico, lo que garantiza una mayor tranquilidad y seguridad para los residentes. Y sí, ¡las mascotas son bienvenidas! Ubicada en una de las zonas de mayor desarrollo de Torrejón de Ardoz, estarás a solo unos pasos del nuevo hospital y cerca de la estación de Cercanías, lo que garantiza una excelente conexión con el resto de la ciudad y con Madrid. El barrio ofrece todos los servicios esenciales: supermercados, centros educativos, zonas verdes, parques, bancos, restaurantes, clubes de pádel y gimnasios. Una vivienda pensada para quienes buscan confort, diseño y calidad en un entorno residencial en crecimiento. Horario de atención telefónica de lunes a viernes de 9:00 a 21:00 y sábados de 9:00 a 14:00 horas. Consulte condiciones y disponibilidad. *Imágenes orientativas sin carácter vinculante. **Viviendas sujetas a disponibilidad y viviendas no amueblada. En Testa Homes, te acompañamos durante todo el proceso de compra de la vivienda y te contamos todo con la mayor transparencia. Además, te ponemos en contacto con un asesor financiero que te informará de las mejores condiciones disponibles. *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,True,2906.0,False,False,False,False,[],False,False,308000.0,€,flat,"Sureste, Torrejón de Ardoz",Piso en calle Beatriz Galindo,Sureste,,True,True,,,,,
108501816,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/b0/5a/1346786653.webp,,22,3,1889000.0,flat,sale,214.0,True,5,5,"calle de Francisco Silvela, 69",Madrid,Madrid,es,40.4353394,-3.6757328,True,https://www.idealista.com/inmueble/108501816/,"Amplio piso exterior en Francisco Silvela – Barrio de Salamanca Presentamos esta estupenda vivienda situada en la tercera planta exterior de un edificio ubicado en la prestigiosa Calle Francisco Silvela, en pleno Barrio de Salamanca, una de las zonas más exclusivas y bien comunicadas de Madrid. Con 214 m² construidos, el piso ofrece una generosa distribución con 5 habitaciones y 5 baños. Una oportunidad única de adquirir un piso amplio y funcional en una de las direcciones más cotizadas de la capital. Amplio piso exterior en Francisco Silvela – Barrio de Salamanca.",False,good,False,True,8827.0,False,False,False,False,[],False,False,1889000.0,€,flat,"Lista, Madrid","Piso en calle de Francisco Silvela, 69",Barrio de Salamanca,Lista,,,,,,,
108741962,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/19/46/1353787017.webp,,51,2,790000.0,flat,sale,179.0,True,5,1,CL SAN JOAQUIN,Madrid,Madrid,es,40.4258803,-3.7015099,False,https://www.idealista.com/inmueble/108741962/,"NO COBRAMOS HONORARIOS AL COMPRADOR. Piso amplio a reformar en pleno centro de Madrid – Barrio Universidad (Malasaña) Se vende vivienda en la calle San Joaquín, situada en una segunda planta sin ascensor dentro de un edificio clásico de 1900, con solo dos vecinos por planta y cinco alturas en total. El piso tiene una superficie construida de 179 m² y 143 m² útiles, distribuidos actualmente en cuatro dormitorios, dos baños, salón-comedor con cocina integrada y un despacho independiente. Dispone de dos balcones exteriores que aportan luz a la zona de día, mientras el resto de estancias se orienta a patios interiores. El estado de la vivienda es para reforma integral, ofreciendo múltiples posibilidades de redistribución. El edificio no cuenta con ascensor, pero su ubicación y el metraje convierten esta propiedad en una opción con gran potencial de revalorización. Gastos de comunidad: 73 €/mes. IBI anual: 1.039, 82 €. Valor catastral actual: 683.264 €. La finca cuenta con informes técnicos recientes que descartan afecciones estructurales. Se han ejecutado actuaciones para resolver humedades localizadas en el portal, y actualmente no existen filtraciones activas. La zona es uno de los puntos más demandados del distrito Centro: metro Tribunal a menos de 200 metros, excelente conexión con líneas de autobús, y todos los servicios al alcance: supermercados (Carrefour Express y Mercadona a escasos metros), farmacias, centros médicos, colegios, institutos y bibliotecas. El barrio Universidad (Malasaña) es uno de los más consolidados y dinámicos de Madrid, con gran actividad comercial, cultural y de restauración, lo que lo convierte en una ubicación estratégica tanto para vivir como para invertir. Precio: 790.000 €. Posibilidad de realizar estudio de reforma bajo demanda.",True,renew,False,False,4413.0,True,True,False,False,[],False,False,790000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en Cl San Joaquin,Centro,Malasaña-Universidad,,,,,,,
105723859,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/6d/5f/1261128518.webp,,64,,405000.0,chalet,sale,224.0,,4,4,"plaza Consistorial, 2",Madrid,Guadalix de la Sierra,es,40.7845373,-3.6934863,True,https://www.idealista.com/inmueble/105723859/,"Chalet Adosado Totalmente Nuevo de 224 m2, Excelente Ubicación. Garaje y patio trasero de 40 m2. Distribución Planta Baja: 2 estancias, una de ellas con acceso a patio trasero, cuarto de baño y garaje con conector para vehículo eléctrico.  Planta Primera: amplio salón comedor, cocina, y cuarto de baño. Planta Segunda: 3 dormitorios y 2 baños, el principal en suite. Cuenta con el sistema más sostenible y eficiente energéticamente: Aerotermia con suelo radiante para el invierno y refrigerante para el verano. Además dispone de seis Placas solares en tejado. Tiene sistema de ventilación en habitaciones, salón, cocina y baños, con recuperador de calor, que permite renovar el aire interior sin enfriar en invierno y sin calentar en verano. Este sistema, gracias a sus by-pass automático permite disfrutar, tanto en verano como en invierno, de cualquier situación de temperatura favorable dentro de la casa sin pasar por el intercambiador. Un ejemplo, sería el aire fresco de las mañanas en verano que se introduciría sin calentarlo con el calor extraído de las estancias. Fachada con aislamiento térmico exterior superior a 10 cm, que evita los puentes térmicos y las molestas corrientes de aire interiores. Gracias al diseño de la viviendas con fachadas a dos orientaciones cuenta con ventilación natural cruzada. Ventanas de PVC oscilobatientes con triple cristal y persianas motorizadas, en la planta baja con persianas autoblocantes para mayor seguridad.  Sistema de alarma y video-portero en todas las plantas.",True,good,False,,1808.0,True,False,False,False,[],False,False,405000.0,€,chalet,Guadalix de la Sierra,"Chalet adosado en plaza Consistorial, 2",,,True,True,,terracedHouse,,,
108562994,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/97/21/1348544577.webp,,18,1,2309000.0,flat,sale,123.0,True,3,3,"CL GOYA, 30",Madrid,Madrid,es,40.4247599,-3.6819289,True,https://www.idealista.com/inmueble/108562994/,"Elegante piso de 3 habitaciones y 3 baños en Goya 30 Se alquila exclusivo piso en una de las zonas más demandadas de Madrid: Goya 30. Ubicado en una primera planta exterior, esta vivienda combina comodidad, estilo y una distribución muy funcional. El inmueble cuenta con tres amplios dormitorios y tres baños completos, lo que garantiza privacidad y confort para todos los ocupantes. La propiedad destaca por su diseño elegante y acabados de calidad, ofreciendo un ambiente sofisticado y acogedor. La cocina está completamente equipada y el piso se entrega amueblado, listo para entrar a vivir. Además, dispone de aire acondicionado, ideal para el clima madrileño, y trastero, que aporta un valioso espacio de almacenamiento extra. Una oportunidad única para vivir en una de las zonas más prestigiosas del barrio de Salamanca, con todos los servicios y comunicaciones al alcance.",False,good,False,False,18772.0,False,False,False,False,[],False,False,2309000.0,€,flat,"Recoletos, Madrid","Piso en Cl Goya, 30",Barrio de Salamanca,Recoletos,,,,,,,
108254784,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/2e/51/1353582498.webp,ALC-0051,21,3,232000.0,flat,sale,89.0,True,3,1,calle Virgen de Icíar,Madrid,Alcorcón,es,40.343581,-3.8289686,False,https://www.idealista.com/inmueble/108254784/,"Alcorcón - Zona Centro. Grupo inmobiliario Ares vende piso en la calle Virgen de Icíar! , se trata de una 3ª planta de esquina totalmente exterior con ascensor, 80 m² útiles distribuidos en 3 dormitorios, Salón con terraza abierta que hace la esquina del edificio de orientación Este (sol de mañana, muy luminoso), cocina con terraza tendedero abierta y cuarto de baño. La vivienda se encuentra para reformar. Una vivienda ideal para vivir dadas sus altas posibilidades y perfecta distribución. La zona y alrededores dispone de todo tipo de servicios incluyendo por supuesto los más imprescindibles: farmacias, centros de salud, colegios, cultural, deportivo, restaurantes y ocio, parques y transporte público. (Metro Línea 12 y Renfe, Alcorcón Central, y Autobús Línea 512 y Nocturno 501, a 7 minutos caminando de la vivienda). Visítelo sin compromiso! ""Esta publicación no es contractual y puede contener errores"" Grupo Inmobiliario Ares, fue fundado hace casi 20 años y dirigido por profesionales del sector inmobiliario con más de 25 años de trayectoria. Desde el inicio nos basamos en una única idea: aplicar las mejores técnicas de venta, haciendo suyas los fundamentos de honradez, integridad y ética. Nuestra política de mejora diaria está en conocer y analizar el grado de satisfacción de cada uno de nuestros clientes. Por eso nuestro compromiso personal es garantizarle su tranquilidad en todas las fases de la compraventa. Confíe la compra de su nueva casa a Grupo Inmobiliario Ares, teniendo a su disposición la empresa más profesional y eficaz del sector, según clientes, con un método de trabajo único e innovador. Bienvenido a casa. [IW].",False,renew,False,True,2607.0,False,False,False,False,[],False,False,232000.0,€,flat,"Casco Antiguo, Alcorcón",Piso en calle Virgen de Icíar,Centro,Casco Antiguo,,,,,240000.0,8000.0,3.0
108821633,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/35/2c/1356129375.webp,Magallanes,23,3,546200.0,flat,sale,52.0,True,1,1,"CL MAGALLANES, 28",Madrid,Madrid,es,40.4345949,-3.7051946,True,https://www.idealista.com/inmueble/108821633/,"**Piso en Venta - exterior, amueblado, C/ Magallanes, barrio Chamberi, Madrid** ¡Descubre tu nuevo hogar en la vibrante Calle de Magallanes, justo al lado de la plaza de Quevedo, barrio Chamberí! El piso es exterior, muy luminoso, con excelente portal, recién reformado es perfecto para quienes buscan comodidad y estilo en una ubicación inmejorable. Con 52 m² construidos, cuenta con un acogedor dormitorio, un baño moderno y una cocina abierta que se integra con el salón, ideal para disfrutar de momentos inolvidables. La propiedad destaca por su luminosidad gracias a su orientación Este-Oeste y su balcón que ofrece vistas a la calle. Además, podrás relajarte en el balcón. Los armarios empotrados brindan un amplio espacio de almacenamiento, manteniendo el hogar ordenado y funcional. Ubicado en la tercera planta de un edificio con ascensor, este piso combina la tranquilidad de una zona residencial con la cercanía a todos los servicios. La calefacción y el aire acondicionado garantizan un ambiente agradable durante todo el año. Reforma con disposición de aislamientos térmicos en fachadas, es eficiente y respetuoso con el medio ambiente. No pierdas la oportunidad de vivir en un espacio renovado y lleno de posibilidades. ¡Contacta ahora para más información y ven a visitarlo!",True,good,False,True,10504.0,True,False,False,False,[],False,False,546200.0,€,flat,"Arapiles, Madrid","Piso en Cl Magallanes, 28",Chamberí,Arapiles,,,,,,,
