propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108664550,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/76/c8/1351514576.webp,426697-C,16,bj,1100000.0,flat,sale,88.0,True,2,2,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4292074,-3.6751032,False,https://www.idealista.com/inmueble/108664550/,"ÚNICA INMOBILIARIA ofrece esta linda vivienda para entrar a vivir a unos pasos de la emblemática calle José Ortega y Gasset. Una gran oportunidad para parejas, familias o como inversión. Este encantador piso exterior de 88 metros cuadrados ha sido completamente reformado y amueblado con un enfoque de calidad y diseño moderno, lo tiene todo para que comiences a disfrutarlo desde el primer día.  Cuenta con un salón-comedor exterior muy luminoso, cocina equipada con electrodomésticos de alta gama, aseo de cortesía, área de lavandería independiente y dos cómodas habitaciones en suite, ambas con armarios empotrados. La finca se encuentra muy bien conservada con acceso para personas con discapacidad. Cada rincón ha sido cuidadosamente pensado para maximizar el espacio y la funcionalidad. Ubicación Ideal a unos pasos de la plaza del Márquez de Salamanca y las calles José Ortega y Gasset y Príncipe de Vergara, una zona excepcional que destaca por su excelente calidad de vida.  Aquí encontrarás una amplia oferta de servicios, desde supermercados y tiendas hasta restaurantes y cafeterías, todo a pocos pasos de tu puerta. La conexión de transporte público es inmejorable, lo que te permitirá moverte con facilidad por toda la ciudad. Además, la zona cuenta con parques y espacios verdes, perfectos para disfrutar de momentos al aire libre. No dejes pasar la oportunidad de adquirir este maravilloso piso en una de las zonas más deseadas de Madrid. Si buscas un hogar lleno de vida, en un entorno privilegiado y con todas las facilidades, esta es tu oportunidad. ¡Ven a descubrirlo y enamórate de tu próximo hogar! ¡Contáctanos hoy mismo para más información y agenda tu visita! Tu nuevo hogar te está esperando. Por respeto a la privacidad del propietario, Las fotografías del inmueble en esta publicación son referenciales. Sin embargo, estaremos encantados de proporcionarte toda la información necesaria y coordinar una visita para que puedas conocer el piso en persona. No dudes en contactarnos para resolver cualquier duda o para agendar una cita. ¡Estamos aquí para ayudarte a encontrar tu nuevo hogar! En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia.",False,good,False,True,12500.0,False,False,False,False,[],False,False,1100000.0,€,flat,"Lista, Madrid",Piso,,,,,,,
108913719,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/3e/5d/1358770251.webp,,11,3,240000.0,flat,sale,65.0,True,2,1,calle de Carabelos,Madrid,Madrid,Usera,es,San Fermín,40.3758054,-3.6917483,False,https://www.idealista.com/inmueble/108913719/,"¡Descubre este espectacular piso en la Calle Carabelos! Con un amplio salón que invita a disfrutar de momentos inolvidables, este hogar es perfecto para quienes buscan comodidad y estilo. La cocina, totalmente equipada, es el lugar ideal para dar rienda suelta a tu creatividad culinaria. Con 2 acogedores dormitorios y un baño moderno, cada rincón de este piso ha sido diseñado para ofrecer funcionalidad y confort. La terraza es un verdadero oasis donde podrás relajarte al aire libre, disfrutando de la orientación sur que garantiza luz natural durante todo el día. Ubicado en una finca con ascensor, este piso en la tercera planta combina la comodidad de un acceso fácil con la tranquilidad de un entorno privilegiado.  La entrada directa a la M30 te permitirá moverte con facilidad por la ciudad, mientras que la cercanía a farmacias, colegios y supermercados asegura que tengas todo lo que necesitas a un paso. Con 65 m² construidos y armarios empotrados, este inmueble de segunda mano se encuentra en buen estado, listo para convertirse en tu nuevo hogar. ¡No pierdas la oportunidad de visitarlo!",False,good,False,True,3692.0,False,False,False,False,[],False,False,240000.0,€,flat,"San Fermín, Madrid",Piso en calle de Carabelos,,,,,,,
108264103,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/de/72/1338845259.webp,VT2.4 A,6,,510000.0,chalet,sale,225.0,,4,3,calle Buenavista s/n,Madrid,Navalcarnero,El Pijorro,es,,40.29537,-4.0126799,True,https://www.idealista.com/obra-nueva/108264103/,"¡Lanzamos la Fase 2 de Villa 6 en Navalcarnero tras el éxito de la primera etapa! Descubre una promoción única compuesta por 26 chalets exclusivos, diseñados para quienes buscan confort, espacio y calidad de vida. Cada vivienda cuenta con: •4 amplios dormitorios •3 baños completos •Diseño contemporáneo y elegante •Sótano incluido para ampliar aún más tu espacio •Zonas comunes •Jardín privado ideal para relajarte o compartir momentos al aire libre Ubicados en Navalcarnero, en una zona tranquila con excelentes servicios, estarás a tan solo minutos de Madrid gracias a su magnífica conexión con las principales vías de acceso. Una oportunidad única para vivir como siempre has querido, en un chalet moderno, rodeado de naturaleza y cerca de todo. ¡Contacta ahora y asegura tu nuevo hogar en Villa 6 Navalcarnero Fase 2!",False,newdevelopment,True,,2267.0,True,False,False,False,[],False,False,510000.0,€,chalet,"El Pijorro, Navalcarnero",Chalet pareado en calle Buenavista s/n,False,True,True,semidetachedHouse,,,
104417980,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/46/02/98/1258855185.webp,Calle Lisboa,19,,520000.0,chalet,sale,172.0,,3,3,Luxemburgo s/n,Madrid,Velilla de San Antonio,,es,,40.3785621,-3.4789689,True,https://www.idealista.com/obra-nueva/104417980/,"Velilla de San Antonio es un municipio situado en la Zona Sureste de la Comunidad de Madrid, en un entorno natural privilegiado al estar parte de su término integrado en el Parque Regional del Sureste en La Vega del Jarama. Las Lagunas de Velilla junto al Jarama, además del propio cauce del río, son uno de los principales rasgos de la fisiografía de Velilla de San Antonio, estando catalogadas como humedales protegidos que albergan un conjunto de hábitats que otorgan gran variedad y singularidad al paisaje. Está perfectamente comunicada con Madrid. Situada a 20 Km. del centro de la capital; a tan solo 5 minutos de Cañaveral y a 12 minutos de la calle O´Donnell por la autovía Radial 3 (R-3), en la zona conocida como Corredor del Henares. Rápido acceso por carretera a la M-50 – M-45 y M-40. Cuenta además con varias líneas de autobuses urbanos e interurbanos. Próximo a los nuevos Desarrollos Urbanísticos del Este y también próximo a otros municipios importantes como Rivas Vaciamadrid, Coslada y San Fernando de Henares. La mayor parte del término municipal se encuentra en La Vega del Jarama, limitando con los municipios de Mejorada del Campo, Loeches, Arganda del Rey y Rivas Vaciamadrid. Es un municipio totalmente consolidado; cuenta con centros educativos, escuelas infantiles, institutos, espacios culturales, amplias zonas verdes y de recreo, instalaciones deportivas, restauración, comercios y todo lo necesario para una vida familiar tranquila y confortable, a escasos minutos de la capital. En la primera fase del proyecto Villas de Luxemburgo en el Sector XXIII de Velilla de San Antonio, presentamos 36 chalets adosados en parcelas independientes, lo que supone la ventaja de una total independencia entre propietarios. 16 viviendas en el BLOQUE U8 Parcelas de 11m de ancho, que generan una tipología de vivienda de 7,50m de luz más 3,50m de retranqueo lateral donde se ubican las plazas de aparcamiento en superficie. Superficie de parcela independiente 271,87 m2. Jardines orientados al sur (Calle Lisboa) y otros orientados al norte (Calle Londres). La parcela matriz (U.8.) es el resultado del Proyecto de Reparcelación del Sector XXIII de Velilla de San Antonio y de la Normativa Urbanística del vigente Plan General de Ordenación Urbana del municipio. La parcela se encuentra parcialmente urbanizada. El lado suroeste de las calles Lisboa y Londres tienen ejecutadas las calzadas (firmes y acerados) y las acometidas de saneamiento, quedando pendiente la ejecución de las prolongaciones de algunos servicios. BAJO CUBIERTAS EN CALLE LISBOA Y CALLE LONDRES. BLOQUE U-8 El espacio bajo cubierta es habitable. Por razones de eficiencia energética hemos utilizado una solución que evita los Velux en la cubierta de los chalets ya que este tipo de ventanas penalizan la calificación energética de los mismos. En su lugar se han proyectado unas mansardas abiertas a las fachadas principales. La forma de la cubierta, a tres aguas y con las mansardas, termina por caracterizar la imagen de los volúmenes y genera un espacio interior atractivo y confortable.",True,newdevelopment,True,,3023.0,True,False,False,False,[],False,False,520000.0,€,chalet,Velilla de San Antonio,Chalet pareado en Luxemburgo s/n,False,True,True,semidetachedHouse,,,
104545079,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/f5/be/1223989081.webp,44,31,,490000.0,chalet,sale,139.0,,3,3,calle Concepción Arenal s/n,Madrid,Móstoles,El Soto - Coveta,es,,40.3236086,-3.8806707,True,https://www.idealista.com/obra-nueva/104545079/,Mirador liana llI Viviendas unifamiliares en Móstoles Estilo moderno y vanguardista Inmejorable situación zona finca liana. Aceptamos su piso como parte de pago (previa tasación) Nueva promocion.,True,newdevelopment,True,,3525.0,True,False,False,False,[],False,False,490000.0,€,chalet,"El Soto - Coveta, Móstoles",Chalet adosado en calle Concepción Arenal s/n,False,,,terracedHouse,,,
108343109,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/46/e4/1341295180.webp,1ºE,9,1,220000.0,flat,sale,120.0,True,3,2,"calle Juan de Austria, 13",Madrid,Villarejo de Salvanés,,es,,40.1664106,-3.2781779,True,https://www.idealista.com/obra-nueva/108343109/,"AC HOME presenta una fantástica promoción de viviendas de Obra nueva ""ARENAL V"" a tan solo 35 minutos de Madrid Capital. Conjunto Residencial privado con instalaciones de primera calidad que ofrece 20 viviendas exclusivas de 1,2 y 3 Dormitorios, todas con Plaza de Garaje y Trastero incluidas en el precio.  Hogares cuidados al detalle que incorporan las mejores calidades: Carpintería exterior de PVC con rotura del puente térmico con apertura oscilobatiente y doble vidrio ""Climalit"", Puerta de entrada blindada, armarios empotrados en todos los dormitorios, cocinas amuebladas y equipadas con Horno, placa vitrocerámica y campana extractora, Preinstalación para carga de coches eléctricos en garajes. Interiores confortables y de alta eficiencia energética. Villarejo de Salvanés está perfectamente comunicado por varias líneas de autobús (351, 352 y 353 a Madrid Capital, 350 a Arganda del Rey y 430 a Aranjuez), y acceso por carretera desde la A-3 y R-3. En AC HOME, nos ponemos a su disposición para poder ayudarle en la compra de su vivienda, contamos con departamento financiero propio.",False,newdevelopment,True,True,1833.0,True,False,False,False,[],False,False,220000.0,€,flat,Villarejo de Salvanés,"Piso en calle Juan de Austria, 13",False,True,True,,,,
108750389,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/7c/e7/1354024768.webp,001/025/008795,17,2,150000.0,flat,sale,64.0,True,2,1,calle Victorino Bayo,Madrid,Madrid,Villaverde,es,Villaverde Alto,40.3431556,-3.7125686,False,https://www.idealista.com/inmueble/108750389/,"Importante, inmueble con inquilino, sin posibilidad de visitar. En caso de compra con financiación, el porcentaje de concesión hipotecaria podrá oscilar entre un 60% - 65% sobre el precio de compra. Se recomienda consultar previamente a su banco. As Real Estate, departamento de venta del Grupo Alquiler Seguro, te ofrece en exclusiva esta oportunidad de inversión.  Te aseguramos el retorno de tu inversión gracias a la gestión profesional de Alquiler Seguro, garantizándote siempre el cobro de tu renta. Contrato en vigor hasta el 31 de agosto de 2026. Rentabilidad bruta anual 4.92%.  Situado en un barrio consolidado, rodeado de todos los servicios esenciales: supermercados, colegios, zonas verdes y a pocos pasos del Centro de Salud San Andrés.  Cuenta con excelente conexión con transporte publico tanto por la estación de metro Villaverde Alto (L-3) como por la estación de Cercanías Villaverde Alto (C4, C4a, C4b). Acceso rápido a vías principales: M 40, M-45 y A-4. La propiedad está situada en la segunda planta de un edificio de tres alturas. La finca ha pasado satisfactoriamente la ITE en el año 2020. Finca sin ascensor. Piso de 64 m2 construidos, es exterior y esta distribuido en amplio salón independiente con salida a terraza, 2 dormitorios, cocina amueblada, 1 baño completo, ventanas PVC en toda la vivienda. Calefacción eléctrica y suelo de gres. Para más información contacta con nosotros.",False,good,False,False,2344.0,False,False,False,False,[],False,False,150000.0,€,flat,"Villaverde Alto, Madrid",Piso en calle Victorino Bayo,,,,,,,
108913265,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/e6/da/1358758184.webp,,4,2,1500000.0,flat,sale,159.0,True,3,3,CL PRINCESA,Madrid,Madrid,Moncloa,es,Argüelles,40.4308744,-3.7184438,False,https://www.idealista.com/inmueble/108913265/,"Piso de lujo en obra en calle Princesa – 159 m², 3 suites, segunda planta exterior con balcones Descubre esta exclusiva vivienda ubicada en calle Princesa, en el corazón de Argüelles, uno de los barrios más codiciados de Madrid. Situado en una segunda planta exterior, este piso cuenta con 159 m² construidos y se entrega completamente reformado, con acabados de alta gama y un diseño contemporáneo y elegante. La distribución ha sido pensada para ofrecer el máximo confort y funcionalidad: 3 dormitorios en suite, cada uno con baño privado y armarios empotrados Amplio salón comedor, muy luminoso, con 2 balcones exteriores a calle Princesa, que aportan encanto y luz natural Cocina, totalmente equipada con electrodomésticos de última generación Vivienda en obra actualmente, con entrega prevista completamente reformada y lista para estrenar Este piso combina lo mejor de la arquitectura tradicional con las comodidades modernas. Zona: Princesa–Argüelles es una de las áreas más vibrantes y mejor comunicadas de Madrid. A pocos pasos de Plaza de España, el Templo de Debod, y el Parque del Oeste, disfrutarás de zonas verdes, comercios exclusivos, restaurantes, colegios y excelente conexión de transporte público (metro, autobuses y cercanías). Ideal tanto para vivir como para invertir. Una propiedad con alma, perfecta para quienes buscan lujo, comodidad y ubicación privilegiada en Madrid.",False,good,False,True,9434.0,False,False,False,False,[],False,False,1500000.0,€,flat,"Argüelles, Madrid",Piso en Cl Princesa,,,,,,,
108494938,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/de/72/1338845259.webp,VT2.2 K,6,,490000.0,chalet,sale,221.0,,4,3,calle Buenavista s/n,Madrid,Navalcarnero,El Pijorro,es,,40.2927302,-4.0134382,True,https://www.idealista.com/obra-nueva/108494938/,"¡Lanzamos la Fase 2 de Villa 6 en Navalcarnero tras el éxito de la primera etapa! Descubre una promoción única compuesta por 26 chalets exclusivos, diseñados para quienes buscan confort, espacio y calidad de vida. Cada vivienda cuenta con: •4 amplios dormitorios •3 baños completos •Diseño contemporáneo y elegante •Sótano incluido para ampliar aún más tu espacio •Zonas comunes •Jardín privado ideal para relajarte o compartir momentos al aire libre Ubicados en Navalcarnero, en una zona tranquila con excelentes servicios, estarás a tan solo minutos de Madrid gracias a su magnífica conexión con las principales vías de acceso. Una oportunidad única para vivir como siempre has querido, en un chalet moderno, rodeado de naturaleza y cerca de todo. ¡Contacta ahora y asegura tu nuevo hogar en Villa 6 Navalcarnero Fase 2!",False,newdevelopment,True,,2217.0,True,False,False,False,[],False,False,490000.0,€,chalet,"El Pijorro, Navalcarnero",Chalet adosado en calle Buenavista s/n,False,True,True,terracedHouse,,,
105361489,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/73/19/1249757165.webp,,27,,1600000.0,chalet,sale,535.0,,5,5,calle Monte Umbrío,Madrid,Ciudalcampo,,es,,40.6328077,-3.5895623,False,https://www.idealista.com/inmueble/105361489/,"Propiedades Moraleja &Pozuelo vende magnífica casa independiente en la Urbanización de lujo Ciudalgolf, integrada por 75 chalets dentro de Ciudalcampo, en San Sebastián de los Reyes. Seguridad y privacidad son el máximo exponente de esta urbanización. Las 75 casas se distribuyen entorno a un bosque de encinas centenarias dispone de zonas comunes con pista de pádel, gran piscina, zona infantil, amplio gimnasio, piscina climatizada, sauna, jacuzzi y baño turco. Esta fantástica vivienda de 535 m2 sobre una parcela de 800 m2 de jardín privado, construida en 2010 cuenta con excelentes materiales y las más altas calidades, como suelos de mármol travertino, tarima de madera de játoba, marquetería en madera de haya natural en armarios y puertas, ventanas y puertas blindadas de fabricación alemana de serie numerada, aislamiento doble climalit y cristales blindados con grosor especial. Dispone de aire acondicionado centralizado con bomba frío/calor regulable en cada espacio de la casa de forma independiente, también cuenta con pre-instalación para domótica.  Se accede a la vivienda por un amplio hall con elevado techo y lucernario que llena de luz el hall y el distribuidor. Esta moderna propiedad, está configurada en modo “open space” con posibilidad de independizar o comunicar estancias mediante grandes puertas correderas para ganar amplitud o privacidad, el cristal utilizado en escaleras y hall superior y sus grandes ventanales permiten que la luz invada este inmueble confiriéndole gran luminosidad y calidez. En la planta de entrada el hall da paso a un gran salón con actual chimenea de gas con acceso al porche/jardín de orientación sur donde encontramos una piscina privada de 35 m2. A través del salón comunicado con puertas correderas se pasa al comedor de grandes dimensiones con acceso a la espaciosa cocina que dispone de isla con zona para taburetes y la más alta gama de electrodomésticos. El porche se distribuye a lo largo de la vivienda contando también con una zona de comedor con barbacoa con acceso a la cocina.  En la planta de entrada también hallamos un aseo de cortesía, un espacioso cuarto de estar/despacho y una habitación con baño en suite.  Por la escalera con grandes ventanales se accede a la primera planta en la que encontramos 4 grandes dormitorios con baño en suite. El dormitorio principal ocupa todo un lateral de la vivienda y se distribuye en tres espacios comunicados por correderas: zona de descanso, amplio vestidor y espacioso baño con bañera de hidromasaje, ducha y lavabos en doble seno. Un segundo dormitorio con baño en suite y los otros dos comparten un gran baño. Todos ellos con grandes armarios empotrados vestidos, tienen acceso a una soleada terraza de 25 m2.  Posiblilidad de abrir buhardilla de 125m2. La planta sótano cuenta con una sala de estar, mini kitchenette, habitación de servicio con baño en suite, gran trastero y zona de lavadero/tendedero y trastero. Garaje para cuatro plazas más dos en rampa.",False,good,False,,2991.0,True,False,False,False,[],False,False,1600000.0,€,chalet,Ciudalcampo,Casa independiente en calle Monte Umbrío,,True,True,independantHouse,,,
