propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108199626,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e6/06/f9/1336902737.webp,,20,3,4100000.0,flat,sale,229.0,True,4,4,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.429463,-3.6934597,False,https://www.idealista.com/inmueble/108199626/,"Más viviendas en nuestro Instagram @inmocorner ESPECTACULAR PISO REFORMADO A ESTRENAR EN ALMAGRO Con sus balcones orientados al norte, en una finca clásica de reciente rehabilitación y en una de las mejores calles del barrio de Almagro, este piso totalmente rehabilitado te cautivará con su belleza, su luz y su fantástica distribución.  Tres balcones, todos con clásicas barandas negras de hierro con elegante forjado, proporcionarán luz y elegancia a la amplia área social de esta casa que cuenta con un amplio salón con dos ambientes, una cocina semiabierta a los salones y un comedor con capacidad para 8 puestos. También incluye un cuarto de lavado y un aseo de invitados. En la zona de descanso encontramos la habitación principal con un amplio vestidor y un baño en suite. Además, 2 habitaciones secundarias, ambas con baño en suite, y un espacio destinado a estar familiar.  El piso cuenta con trastero, spa y gimnasio en la finca.",False,good,False,True,17904.0,False,False,False,False,[],False,False,4100000.0,€,flat,,"Almagro, Madrid",Piso,,,,,
108639859,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/6f/92/1350735254.webp,,33,,347900.0,chalet,sale,172.0,,4,2,Serracines,Madrid,Serracines,,es,,40.6254939,-3.3994455,False,https://www.idealista.com/inmueble/108639859/,"ESTUDIO INMOBILIARIO DAGANZO VENDE Chalet independiente con piscina en Serracines – listo para entrar a vivir Se vende estupendo chalet independiente en Serracines (Madrid), ubicado en una zona tranquila y residencial, ideal para familias o quienes buscan vivir cerca de la capital pero con calidad de espacio y naturaleza. La vivienda se distribuye en dos plantas: •Planta baja: 3 dormitorios, baño completo, salón y cocina con salida a patio  •Planta superior: gran dormitorio principal o espacio, tiene varias posibilidades. En el exterior encontrarás una amplia parcela con jardín de bajo mantenimiento (césped artificial), una piscina privada, zona de estar al aire libre y un amplio porche perfecto para disfrutar en cualquier época del año.  La vivienda está lista para entrar a vivir  Muy luminosa y bien distribuida  Zona tranquila con todos los servicios: farmacia, colegio, supermercado y autobús directo a Madrid No pierdas la oportunidad de vivir en un entorno cómodo y bien comunicado. ¡Llama ahora y solicita tu visita!",False,good,False,,2023.0,False,False,False,False,[],False,False,347900.0,€,chalet,independantHouse,Serracines,Casa independiente,,,,,
107861714,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/4b/9a/1326675537.webp,,29,,409900.0,chalet,sale,171.0,,4,3,Cobeña,Madrid,Cobeña,,es,,40.5689676,-3.5019994,False,https://www.idealista.com/inmueble/107861714/,"Agencia inmobiliaria de Paracuellos de Jarama zona PARACUELLOS DE JARAMA - MIRAMADRID - ALTOS DE JARAMA Oficina Tecnocasa situada en C/ Callejón de la Iglesia 3 (PARACUELLOS DE JARAMA ): EN VENTA: ESPECTACULAR CHALET ADOSADO DE 181 M2 EN COBEÑA. Rodeado de todo tipo de servicios a su alrededor como supermercado, transporte público, bancos, pequeños comercios, colegio, farmacia, centro de salud, zonas verdes, parking, etc. La vivienda está situada en una de las mejores ubicaciones de Cobeña. ¡Descubre el hogar de tus sueños en Cobeña! Este impresionante chalet adosado te ofrece la oportunidad única de vivir en una de las mejores zonas. La propiedad se extiende a lo largo de 181 m², distribuidos en 3 plantas que garantizan tranquilidad y confort. El salón comedor, amplio y luminoso, es el corazón del hogar, ideal para reuniones familiares o momentos de relax con acceso al patio trasero. Además la vivienda cuenta con una piscina comunitaria, asegurando comodidad y seguridad. La parcela de 181 m² es un oasis privado donde podras disfrutar con toda la familia. La vivienda principal cuenta con cuatro dormitorios y 3 baños,   No pierdas la oportunidad de vivir en este paraíso rústico con financiación 100% disponible. ¡Ven a visitarlo y enamórate de tu nuevo hogar!",False,good,False,,2397.0,False,False,False,False,[],False,False,409900.0,€,chalet,terracedHouse,Cobeña,Chalet adosado,True,True,,,
108897410,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/96/ee/1358273509.webp,1714,10,en,320000.0,flat,sale,98.0,True,3,2,calle de Nuestra Señora de Araceli,Madrid,Madrid,Barajas,es,Casco Histórico de Barajas,40.4692771,-3.5798855,False,https://www.idealista.com/inmueble/108897410/,"""SONCASAS"" VENDE con comisión de agencia incluida en el precio, amplio piso de 3 dormitorios en el casco histórico de Barajas. Finca privada muy tranquila y con piscina comunitaria. El pecio incluye un trastero  y posiblidad de adquirir una plaza de garaje en la propia finca a precio razonable. La vivienda de casi 100 m2 contruidos consta de 3 amplios dormitorios, baño completo y aseo reformados, cómoda y luminosa cocina y un gran salón exterior con vistas a la calle. Calefacción central comunitaria. La vivienda es un bajo pero elevado, con distancia desde la ventana a la acera de la calle de más de 2 metros de altura luego tiene bastante luz y mucha privacidad. A un paso de todos los servicios necesarios para el dia a dia y con excelentes comunicaciones. Doble ventana en toda la vivienda La vivienda se entrega limpia y recien abrillantado el suelo de terrazo.",False,good,False,False,3265.0,False,False,False,False,[],False,False,320000.0,€,flat,,"Casco Histórico de Barajas, Madrid",Piso en calle de Nuestra Señora de Araceli,,,,,
108363573,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/da/11/1343322210.webp,,1,en,359000.0,duplex,sale,87.0,False,3,3,Centro,Madrid,Navalcarnero,Centro,es,,40.2899103,-4.012981,False,https://www.idealista.com/inmueble/108363573/,"Servicio Inmobiliario AR, vende fabuloso dúplex en el centro de Navalcarnero cerca de la plaza de Segovia, farmacias, supermercados, colegios, paradas de autobús y centro de salud. En la primera planta encontramos amplia cocina con salida a terraza techada, salón comedor amplio y luminoso de unos 30m² aprox. y con aseo para dar servicio a esta planta. En la planta superior contamos con 3 dormitorios todos con armarios empotrados, y dos baños completos, uno de ellos en suite. La vivienda cuenta también con ventanas de climalit imitación de madera y splits de aire acondicionado con bombas de aire de frio y calor. Este duplex se encuentra en urbanización cerrada con piscina, tiene ascensor y cuenta con plaza de garaje y trastero. ¡Disponemos de departamento de financiero con estudio totalmente gratuito y con las mejores hipotecas del mercado.  No dude en contactar con nosotros.",False,good,False,True,4126.0,True,False,False,False,[],False,False,359000.0,€,flat,duplex,"Centro, Navalcarnero",Dúplex,True,True,,,
108248444,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/e2/72/1338399414.webp,,53,1,370000.0,flat,sale,59.0,True,2,1,calle de los Voluntarios Catalanes,Madrid,Madrid,Tetuán,es,Valdeacederas,40.4648265,-3.698649,False,https://www.idealista.com/inmueble/108248444/,"Apartamento de dos dormitorios, salón, cocina, baño, buena plaza de garaje en el propio edificio con acceso directo y trastero, la vivienda se vende amueblada lista para entrar a vivir, próximo a la comisaria de policía, edificio de pocos vecinos y vivienda muy luminosa, zona con todo tipo de servicios próximos etc, si quieren mas información pueden ponerse en contacto con nosotros.",False,good,False,True,6271.0,False,False,False,False,[],False,False,370000.0,€,flat,,"Valdeacederas, Madrid",Piso en calle de los Voluntarios Catalanes,True,True,,,
107976451,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/f6/5a/1329996139.webp,,21,2,310000.0,duplex,sale,105.0,True,4,2,Puerta Pinto - Valparaíso,Madrid,Pinto,Puerta Pinto - Valparaíso,es,,40.2419231,-3.6967318,False,https://www.idealista.com/inmueble/107976451/,"¡Descubre este espectacular dúplex ático en venta! Con 105 m² construidos, este inmueble es ideal para quienes buscan confort y espacio. En la planta baja, una cocina recientemente reformada te espera, junto a un acogedor salón de paso, dos dormitorios y un baño completo. La segunda planta cuenta con otros dos dormitorios, perfectos para la familia, y dos terrazas donde disfrutar del aire libre. El dúplex se encuentra en perfecto estado de conservación, listo para entrar a vivir. Los acabados son de calidad, con suelo porcelánico, puertas lacadas en blanco y ventanas climalit que garantizan un buen aislamiento. Además, cuenta con armarios empotrados que maximizan el espacio de almacenamiento. Ubicado en una zona privilegiada, estarás a pocos pasos de un centro comercial, comercios, colegios e institutos. La comodidad se complementa con una plaza de garaje incluida en la oferta. No dejes pasar esta oportunidad única. ¡Contacta a Mar Hernández para más información y ven a verlo!",False,good,False,False,2952.0,False,False,False,False,[],False,False,310000.0,€,flat,duplex,"Puerta Pinto - Valparaíso, Pinto",Dúplex,,,,,
108530044,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/a8/e4/1347626394.webp,668457,28,,690000.0,chalet,sale,300.0,,4,3,Guadarrama,Madrid,Guadarrama,,es,,40.6465768,-4.0392076,False,https://www.idealista.com/inmueble/108530044/,"REAL-ViV VENDE EN GUADARRAMA, urbanización Grandes Valles, magnífico chalet independiente en parcela de 1.200 m² con piscina privada y distribuido de la siguiente manera: - Planta sótano: Gran salón, dos cuartos de juegos, baño completo, cuarto de caldera y dos plazas de garaje. - Planta principal: Amplísimo salón con chimenea, gran cocina con office, cuatro dormitorios y dos cuartos de baño, uno de ellos en suite en el dormitorio principal. Los dormitorios disponen de armarios empotrados y las ventanas quedan vestidas con contraventanas. Impresionante situación, ubicado en una zona residencial rodeada de un entrono natural inmejorable. Fácil acceso a la A6, paradas de autobús y proximidad a todos los servicios.",False,good,False,,2300.0,False,False,False,False,[],False,False,690000.0,€,chalet,,Guadarrama,Chalet,True,True,,,
107676428,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/f0/7b/1346697185.webp,,50,bj,639900.0,flat,sale,183.0,True,3,2,Casco Histórico,Madrid,Alcalá de Henares,Casco Histórico,es,,40.4807756,-3.368905,False,https://www.idealista.com/inmueble/107676428/,"Shopping inmobiliaria vende esta Exclusiva vivienda con ENCANTO en un entorno lleno de vida y cultura, ubicado en el corazón del Centro Casco Histórico, esta propiedad no solo ofrece una excelente ubicación. Con un diseño espacioso y una distribución óptima, este piso está diseñado pensando en la comodidad y funcionalidad de sus habitantes... Al entrar a esta atractiva residencia de 132 metros construidos, 113 metros útiles, serás recibido por un acogedor salón, La cocina tiene un diseño práctico que optimiza el espacio disponible, permitiendo una experiencia culinaria eficiente y placentera, abierta al salón. Sus característica bigas de madera y muros de carga de tapial apalastrado de 67 cm. existentes en la edificación histórica. Este hogar se compone de tres amplias habitaciones, dormitorio principal en suite, ofrecen un espacio perfecto para el descanso y la privacidad. Un baño mas completo para dar servicio a los otros dos dormitorios, Cada habitación está diseñada para maximizar el confort, asegurando que cada miembro de la familia tenga su propio rincón especial.  La luz natural inunda cada rincón del espacio, gracias a las ventanas bien ubicadas. La vivienda tiene un bonito patio particular de 51 metros, donde entra luz a toda la casa, rodeando toda la vivienda, pudiendo salir desde el dormitorio principal y salón al patio particular Estructura existente en edificación histórica. Pozo de hormigón y zona común, patio castellano en losetas de granito. Techos de zonas comunes de vigas y viguetas de madera vistas en tonos oscuros. Muros revestidos con estuco fino de cal de aspecto brillante en tonalidad hueso. Barandillas con balaustres torneados. Pilares y pozo de granito existentes. Zonas ajardinadas con arbolado de hoja perenne (ciprés) arbustos y riego programado. Alumbrado nocturno decorativo. ASCENSOR Ascensor para 4 personas con puertas automáticas con acceso directo desde patio castellano. En cuanto a la ubicación, este piso ofrece una ventaja difícil de igualar. haciendo de este hogar un lugar perfecto tanto para aquellos que trabajan en la ciudad como para los amantes de explorar la región circundante. Además, la accesibilidad a paradas de autobuses a pocos pasos permite una comodidad adicional para los que prefieren este medio de transporte. Vivir en el centro de Alcalá de Henares también significa estar envuelto en la rica historia y cultura que la ciudad tiene para ofrecer. Desde la majestuosa Universidad de Alcalá hasta el impresionante Patrimonio de la Humanidad, cada día puede ser una nueva aventura. Restaurantes, tiendas y lugares de entretenimiento están a una corta distancia a pie, haciendo de este vecindario no solo un lugar para vivir, sino también un lugar para experimentar al máximo. Si buscas un ambiente que combine la comodidad moderna con el encanto histórico, este piso es una elección perfecta. Está preparado para ofrecer a sus habitantes una calidad de vida excepcional y un hogar que se adapta a las necesidades del día a día. Este domicilio no solo es un lugar para vivir, sino una inversión sólida en una ciudad reconocida por su importancia cultural e histórica. La oportunidad de visitar esta propiedad es una invitación a descubrir un posible hogar lleno de posibilidades. Con cada rincón cuidadosamente pensado para satisfacer tus expectativas, este piso en Alcalá de Henares podría ser el nuevo comienzo que estás buscando. No pierdas la oportunidad de visitar esta joya inmobiliaria y descubrir por ti mismo todo lo que tiene para ofrecer. ¡Te esperamos para mostrarte tu futuro hogar  Te enamorara!",True,good,False,True,3497.0,False,False,False,False,[],False,False,639900.0,€,flat,,"Casco Histórico, Alcalá de Henares",Piso,,,,,
108168843,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/e9/03/1341669734.webp,,25,bj,335000.0,duplex,sale,102.0,True,2,3,Barrio Valdeacederas,Madrid,Madrid,Tetuán,es,Valdeacederas,40.4634876,-3.7006209,False,https://www.idealista.com/inmueble/108168843/,"**Espectacular loft en venta - Oportunidad única** Rosen Properties ofrece este precioso loft totalmente reformado, ideal para quienes buscan un hogar moderno y funcional. Con acceso directo desde el garaje y una puerta de seguridad que brinda tranquilidad, esta propiedad destaca por su cocina abierta completamente equipada y un acogedor salón comedor perfecto para disfrutar de momentos en familia o con amigos. Además, cuenta con un aseo para invitados, facilitando la comodidad en cada rincón. En la planta de abajo hay una habitación doble con muchos armarios empotrados y un cuarto de baño completo en suite. Arriba, el dormitorio principal, también con armarios empotrados y cuarto de baño completo en suite, añade un toque de privacidad y lujo.  La gran ventana en el techo inunda el espacio de luz natural, mientras que las ventanas VELUX, controladas a distancia, permiten regular la luminosidad a tu gusto. Este loft no solo es atractivo por su diseño, sino también por su rentabilidad, asegurando un alto retorno sobre la inversión. Sin gastos de comunidad y con un IBI de solo 370€ anuales, es una opción perfecta para inversores. Con 102 m² construidos, 2 dormitorios y 3 baños, este inmueble está en excelente estado y listo para ser disfrutado. ¡No dejes pasar esta oportunidad! IMPORTANTE: Registralmente consta como una nave y no se puede cambiar el uso a residencial. No duden en llamarnos para organizar una visita o ampliar información - estaremos encantados de atenderles.",False,good,False,False,3284.0,False,False,False,False,[],False,False,335000.0,€,flat,duplex,"Valdeacederas, Madrid",Dúplex,True,True,,,
108764371,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/21/1c/1354457577.webp,MAD424,8,2,424000.0,duplex,sale,73.0,True,2,2,calle de Arregui y Aruej,Madrid,Madrid,Retiro,es,Adelfas,40.4008669,-3.6693496,False,https://www.idealista.com/inmueble/108764371/,"**Dúplex en Venta en Retiro - Un Oasis de Luz y Comodidad** Sígusta Inversiones vende este espectacular ático dúplex exterior, completamente reformado y lleno de luz natural, ubicado en el corazón del barrio de Retiro. Situado en el segundo y último piso, este inmueble ofrece una distribución abierta que maximiza la sensación de amplitud. Con dos acogedores balcones y una ventana puerta, disfrutarás de una ventilación cruzada que inunda cada rincón de sol durante todo el día. La planta inferior cuenta con césped artificial, ideal para disfrutar de momentos al aire libre. Las dos habitaciones dobles son perfectas para descansar: una de ellas es abuhardillada y espaciosa, mientras que la otra cuenta con armarios empotrados. Además, los dos baños completos están equipados con ducha, lavabo, bidet y estanterías, brindando funcionalidad y confort. La cocina, equipada con excelentes calidades, es el lugar perfecto para dar rienda suelta a tu creatividad culinaria. El aire acondicionado en todas las estancias asegura un ambiente agradable en cualquier época del año. Este dúplex se vende totalmente amueblado y equipado, listo para entrar a vivir. Ubicado a solo cinco minutos del Parque del Retiro y cerca de la estación de Atocha, disfrutarás de una ubicación privilegiada con acceso directo a la M30. La zona cuenta con todos los servicios necesarios: supermercados, gimnasios, restaurantes y tiendas, además de una oferta cultural incomparable. Con paradas de metro y autobús a pocos pasos, estarás perfectamente conectado con el centro de Madrid.  ¡No pierdas la oportunidad de hacer de este lugar tu nuevo hogar!",False,good,False,False,5808.0,False,False,False,False,[],False,False,424000.0,€,flat,duplex,"Adelfas, Madrid",Dúplex en calle de Arregui y Aruej,,,,,
93220497,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/57/42/859091380.webp,324-TOMILLAR,29,,980000.0,chalet,sale,500.0,,7,4,Casa Amarilla,Madrid,Galapagar,Casa Amarilla,es,,40.5721228,-3.9848993,False,https://www.idealista.com/inmueble/93220497/,"Chalet en LOS HUERTOS - PUERTO GALAPAGAR, con 500 m² construidos, 460 m² útiles, 4056 m² metros de parcela, 7 dormitorios, 4 baños, 2 garaje/s, buen estado, exterior, 7 armarios, 2 terraza(s), 80 m² de terraza, cocina independiente, trastero, patio, orientación suroeste, 2000, zonas verdes, 2 plantas del edificio, calefacción individual, combustible gas natural, agua caliente individual, energía agua gas natural, suelo de porcelánico, futbol, cuota ibi: 2800€. En Santo Mauro, les ofrecemos algo único, un pequeño oasis de grandes dimensiones en la zona con mas encanto de la Sierra Madrileña en Galapagar. Sobre un terreno urbano de mas de 4000 M2 tenemos una increíble edificación de 500 m2 en dos plantas. La planta principal nos brinda un fantástico ambiente de paz con un salón con tres zonas de disfrute en mas de 90 m2. Salón con salida a la terraza principal y la terraza de la zona oeste. La cocina se comunica con la zona de servicio con dormitorio grande, baño completo, baño para los invitados, despensa, armarios y salida a un patio de grandes dimensiones. Vamos a por la planta de descanso: Un amplio recibidor de 35 m2 nos lleva a las estancias de descanso con vistas únicas a la sierra y prados. Cuatro grandes habitaciones con dos baños muy amplios, armarios empotrados, ventanas de PVC con climalit y despacho nos recorre la planta alta de la casa. La planta se comunica con el ala sur del edificio donde tenemos una vivienda para los invitados, para poder decorarla a nuestro antojo. El ala sur(posible casa invitados) se comunica con otra gran terraza con vistas únicas y con entrada exterior independiente. Espero que le haya gustado y que pronto venga avistarla con nosotros. Garaje para dos coches, un trastero de 70 m2, jardines, son unas de las cosas que esta Villa única nos ofrece... Gracias y os esperamos.",True,good,False,,1960.0,False,False,False,False,[],False,False,980000.0,€,chalet,independantHouse,"Casa Amarilla, Galapagar",Casa independiente,True,True,,,
108884777,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/f9/12/1357905920.webp,,32,2,225000.0,flat,sale,70.0,True,3,1,calle Pintor Sorolla,Madrid,Collado Villalba,Carlos Ruiz,es,,40.6283542,-4.0141948,False,https://www.idealista.com/inmueble/108884777/,"SIN COMISION AL COMPRADOR, Estupendo piso céntrico a todos los servicios el piso se compone de tres dormitorios muy amplios, cocina con un gran office con chimenea, salón, una gran terraza de 26m2, calefacción de gas natural, es una segunda planta sin ascensor, MEJOR VERR.",False,good,False,False,3214.0,False,False,False,False,[],False,False,225000.0,€,flat,,"Carlos Ruiz, Collado Villalba",Piso en calle Pintor Sorolla,,,,,
105345600,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/67/51/1249319174.webp,,49,,1590000.0,chalet,sale,524.0,,5,6,El Olivar de Mirabal,Madrid,Boadilla del Monte,El Olivar de Mirabal,es,,40.4199517,-3.898999,False,https://www.idealista.com/inmueble/105345600/,"“ Precioso y luminoso chalet totalmente reformado en una de las avenidas mejor situadas de las urbanizaciones privadas de boadilla del monte.  Ubicación inmejorable, colegios, paradas de autobús, supermercados, zonas de ocio y salidas hacia la M50 inmejorables.  Actualmente está arrendada con una muy buena renta mensual y con un alquiler a largo plazo, ideal inversores.  Si la idea es entrar a vivir abría que hablar con los inquilinos y poner una fecha de salida de la vivienda, sería una opción factible. La vivienda posee de todo lo necesario para una preciosa vida en familia o tener una propiedad en rentabilidad en una de las zonas de mayor crecimiento urbanístico de la zona noroeste de Madrid.  Para más información preguntar por mensaje y encantado contestaré, aunque las fotos y vídeo lo dicen todo…. Abstenerse agencias!",False,good,False,,3034.0,False,False,False,False,[],False,False,1590000.0,€,chalet,independantHouse,"El Olivar de Mirabal, Boadilla del Monte",Casa independiente,True,True,,,
105176858,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/51/57/1244161292.webp,1211,14,3,2990000.0,flat,sale,180.0,True,3,3,calle de Velázquez,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4255813,-3.6857658,False,https://www.idealista.com/inmueble/105176858/,"The Selection Homes presenta espectacular vivienda en Recoletos:   Esta magnífica propiedad cuenta con tres habitaciones, dos de ellas con baño en suite, además de un baño de cortesía, que da servicio tanto a la tercera habitación como a los invitados. La vivienda destaca por su luminosidad excepcional, gracias a sus dos balcones exteriores.    Además, disponemos de propiedades exclusivas off-market en la zona. No dude en contactarnos para más información.    Sobre el barrio de Recoletos Recoletos es uno de los seis barrios que conforman el distrito de Salamanca, en la ciudad de Madrid. Alberga edificios emblemáticos como la Biblioteca Nacional, el Museo Arqueológico Nacional y la Iglesia de San Manuel y San Benito. También es una de las principales zonas comerciales de artículos de lujo, especialmente en la famosa calle Serrano.    Sus límites están definidos por la calle Don Ramón de la Cruz al norte, Príncipe de Vergara y Menéndez Pelayo al este, el Paseo de la Castellana y el Paseo de Recoletos al oeste, y la calle Alcalá al sur.",False,good,False,True,16611.0,False,False,False,False,[],False,False,2990000.0,€,flat,,"Recoletos, Madrid",Piso en calle de Velázquez,,,,,
108173233,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/14/dc/1349926210.webp,,23,,379000.0,chalet,sale,150.0,,3,3,Centro,Madrid,Colmenar Viejo,Centro,es,,40.6600748,-3.7714457,False,https://www.idealista.com/inmueble/108173233/,"Buscas un vivienda con encanto, acogedora y lista para entrar a vivir? La has encontrado! Magnífica vivienda en casco urbano de Colmenar Viejo, junto a todos los servicios.  Construida en 2004 en excelente estado de conservación. Precioso patio trasero. Casa con muchas posibilidades. sin gastos de comunidad. Actualmente está dividida en dos, pero es muy sencillo convertir en una sola. También existe la posibilidad de hacer garaje.  75 metros por planta. Planta baja: hall de entrada con dos puertas de acceso a cada vivienda.  Primera vivienda con sala de estar, pasillo con armarios empotrados con gran almacenaje, baño muy espacioso con ducha, dormitorio y cocina (ambos con salida a patio). Patio muy acogedor e intimo de unos 30 m2 con almacén de 15 m2  Planta alta: Escalera de acceso, salón con pequeña cocina integrada (en este espacio, se podrían hacer 2 habitaciones o dejar un salón grande), dormitorio principal con baño, segundo dormitorio (ambos con ventanas al patio, pasillo distribuidor y baño con ducha.  Calefaccion por suelo radiante, ventanas doble acristalamiento, carpintería interior madera, armarios empotrados vestidos. Esta vivienda es para ti! Si desea concertar una visita o tiene cualquier duda, llámenos, estaremos encantados de atenderles. SIN HONORARIOS AL COMPRADOR INDRAS INMOBILIARIA ""Mi casa es tu casa"".",False,good,False,,2527.0,False,False,False,False,[],False,False,379000.0,€,chalet,terracedHouse,"Centro, Colmenar Viejo",Chalet adosado,,,,,
106856257,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/ac/d5/1296007274.webp,VL00011,3,,650000.0,chalet,sale,351.0,,4,4,Villalbilla,Madrid,Villalbilla,,es,,40.4469532,-3.3670889,False,https://www.idealista.com/inmueble/106856257/,"Chalet independiente, ubicado en El Viso de Villalbilla. Calidad y diseño moderno, acabados exteriores de fachada en ladrillo, cuidadosos detalles en el interior como en sus elegantes azulejos, puertas, armarios, suelos de los mejores materiales, aerotermia, etc. Vivienda de tres plantas, con amplio jardín. Planta semisótano con garaje de 98,34 m2 con solado de hormigón. Planta baja con una amplia cocina y una despensa, salón-comedor, aseo, dormitorio con baño completo en suite y un porche para disfrutar. Planta primera: dormitorio de matrimonio amplio, con armarios empotrados y forrados; dos dormitorios dobles con armarios empotrados y forrados, con baños completos con bañera, lavabo y wc en suite y una terraza de 39,20 m Suelo radiante y refrescante.  Suelo porcelánico de precioso diseño y calidad, baños con azulejos de estilo y ventanas de toda la casa kommerling de triple cristal, con rotura de puente térmico y oscilobatientes. Iluminación por focos led en toda la casa. Entrega en 2025. Posibilidad de hacer piscina de obra, y muchos más extras. pregúntanos!",False,good,False,,1852.0,True,False,False,False,[],False,False,650000.0,€,chalet,independantHouse,Villalbilla,Casa independiente,,,,,
108322560,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/49/f1/1340658750.webp,,16,2,350000.0,duplex,sale,100.0,True,3,2,plaza de los Mártires s/n,Madrid,Madrid,Fuencarral,es,Tres Olivos - Valverde,40.4948535,-3.6861425,True,https://www.idealista.com/inmueble/108322560/,"Ponemos a la venta bonito y amplio dúplex muy bien conservado para entrar a vivir. Cuenta con tres dormitorios y dos baños completos. Tiene calefacción por gas natural y aire acondicionado. Muy buena comunicación tanto por las principales vías, bus y metro. A escasos metros del nuevo desarrollo Castellana Norte. La vivienda también tiene un trastero independiente amplio. Se aconseja ver.",False,good,False,False,3500.0,False,False,False,False,[],False,False,350000.0,€,flat,duplex,"Tres Olivos - Valverde, Madrid",Dúplex en plaza de los Mártires s/n,,,355000.0,5000.0,1.0
106131349,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/b1/5c/1273469271.webp,,34,1,760000.0,flat,sale,175.0,True,4,2,Norte,Madrid,Alcobendas,Norte,es,,40.5454933,-3.6590589,False,https://www.idealista.com/inmueble/106131349/,"¡Descubre tu nuevo hogar en Alcobendas! Esta exclusiva vivienda, situada en la mejor zona de la ciudad, te ofrece un entorno idílico rodeado de parques y todos los servicios que necesitas: transportes, comercios, colegios y más. Con 175 m² construidos, este piso cuenta con 4 amplios dormitorios con armarios empotrados y 2 baños completos, uno de ellos en suite con bañera de hidromasaje. El espacioso salón comedor independiente tiene acceso a una terraza de 14 m², ideal para disfrutar del aire libre. La amplia cocina con tendedero es perfecta para los amantes de la gastronomía. Ubicada en la primera planta de un edificio con ascensor, esta vivienda es apta para personas con movilidad reducida. La urbanización cerrada ofrece seguridad y comodidad con conserje, videovigilancia, piscina y gimnasio. Además, se incluye una amplia plaza de garaje. Construida en 2001 y en MUY buen estado, esta vivienda es la oportunidad perfecta para vivir en un entorno privilegiado. ¡No dejes pasar esta oportunidad y ven a visitarla!",False,good,False,True,4343.0,False,False,False,False,[],False,False,760000.0,€,flat,,"Norte, Alcobendas",Piso,True,True,,,
