propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108872142,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/0e/04/1357572064.webp,can0000185631,4,231500.0,flat,sale,67.0,2,1,"CL MARCELO USERA, 84",Madrid,Madrid,Usera,es,40.3858732,-3.7064591,True,https://www.idealista.com/inmueble/108872142/,"***SIN COMISIÓN DE AGENCIA***  ***SOLO INVERSORES*** Vivienda ocupada, sin posibilidad de visitar, ni financiar. En Magna 4 Inmobiliaria somos especialistas en inmuebles de banco, si está buscando vivienda, local, suelo.. . nosotros te acompañamos en todo el proceso y no te cobramos comisión.  Piso en venta ubicado en CALLE MARCELO USERA, MADRID, Madrid. Dispone de una superficie de 67 m2 Piso de 2 habitaciones y un baño, salón, cocina  Ref: can0000185631.",False,good,False,3455.0,False,False,False,False,[],False,False,231500.0,€,True,True,flat,,"Moscardó, Madrid","Piso en Cl Marcelo Usera, 84",3,True,Moscardó,True,,,,
108348800,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/e7/f6/1341435781.webp,5147,15,425000.0,flat,sale,81.0,1,1,calle de Menorca,Madrid,Madrid,Retiro,es,40.4192538,-3.678197,False,https://www.idealista.com/inmueble/108348800/,"Homely One pone a la venta esta espectacular inmueble reformado en el vibrante barrio de Retiro, Ibiza, una de las zonas más dinámicas y cotizadas de Madrid.  Este barrio combina la tranquilidad residencial con una oferta variada de comercios, restaurantes y zonas verdes, a unos metros del Parque del Retiro, ideal para pasear y desconectar en pleno corazón de la ciudad. Edificio clásico y representativo La vivienda se encuentra en una finca clásica y señorial que aporta un encanto especial.  Se trata de un estudio de 81 m² ubicado a escasos pasos del Parque del Retiro, lo que garantiza calidad de vida y comodidad. Cocina equipada y salón moderno La cocina ha sido diseñada con un estilo moderno que contrasta con el carácter clásico de la finca.  Totalmente equipada con electrodomésticos de alta calidad, ofrece un espacio funcional y estético a la vez. El salón de televisión presenta una decoración atemporal, pensada para ofrecer el máximo confort y calidez.    Dormitorio principal amplio y acogedor La habitación principal es amplia y acogedora, diseñada para convertirse en un verdadero refugio de descanso.  Su distribución funcional permite un óptimo aprovechamiento del espacio. El baño destaca por su estilo minimalista y la utilización de materiales de primera calidad, creando un ambiente moderno y elegante. No pierdas la oportunidad de visitar este inmueble único en una de las zonas más vibrantes de la capital.  Agenda tu visita y déjate sorprender por su encanto y su excelente ubicación.",True,good,False,5247.0,False,False,False,False,[],False,False,425000.0,€,,,flat,,"Ibiza, Madrid",Piso en calle de Menorca,,True,Ibiza,True,485000.0,60000.0,12.0,
108829421,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/e3/cd/1356352923.webp,79604,16,1269000.0,flat,sale,146.0,3,3,calle del Barco,Madrid,Madrid,Centro,es,40.4244007,-3.7011587,False,https://www.idealista.com/inmueble/108829421/,"XV61416-BT Descubre la comodidad y ubicación en este increíble piso de 146m² aproximados el cual está reformado, amueblado y equipado, situado en la primera planta exterior en el barrio de Malasaña, distrito Centro. La propiedad ofrece una distribución con 3 habitaciones, 3 baños, un amplio salón con comedor con 4 balcones a la calle y techos de 3,5 metros de altura. Además tiene una cocina equipada con electrodomésticos de alta gama. Este es el hogar perfecto para quienes buscan vivir en una de las zonas más atractivas de la cuidad. Este exclusivo piso de lujo ofrece una ubicación inmejorable con una amplia variedad de atractivo por los alrededores. La zona está repleta de tiendas de moda independientes y boutiques únicas que reflejan el espíritu vanguardista del barrio. La oferta gastronómica es igualmente destacada, con restaurantes de renombre como Boom Boom Ciao, que combina una decoración ecléctica con una experiencia culinaria única. En cuanto a la educación, el área cuenta con academias y centros de estudio que ofrecen una amplia gama de cursos y talleres. La conectividad es excelente, con la estación de metro Tribunal (líneas 1 y 10) y varias paradas de autobús a pocos minutos a pie, facilitando el desplazamiento por la ciudad. Esta combinación de cultura, moda, gastronomía y transporte hace de esta propiedad una oportunidad única para quienes buscan una vida sofisticada en el corazón de Madrid. Piso en obra. Si quieres visitar no dudes en contactarnos.  CARACTERÍSTICAS: - Superficie total construida: 146 m2 - Superficie vivienda: 134 m2 - 3 habitaciones  - 3 baños - Cocina equipada con electrodomésticos de alta gama - Amueblado con lujoso diseño moderno hecho a la medida - 1 trastero - IBI: € - Comunidad: € ESPECIFICACIONES: - Calefacción: comunitario - Aire acondicionado - Ascensor - Certificado Energético - Exterior.",True,good,False,8692.0,True,False,False,False,[],False,False,1269000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso en calle del Barco,1,True,Malasaña-Universidad,True,,,,
108880583,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/b3/68/1357789708.webp,,4,169000.0,flat,sale,40.0,1,1,calle de Becerril s/n,Madrid,Cerceda,,es,40.6989178,-3.9340435,True,https://www.idealista.com/inmueble/108880583/,"INMOSIERRA PRESENTA esta acogedora vivienda en una tranquila urbanización privada con piscina, zona infantil y ambiente familiar, perfecta para quienes buscan comodidad, servicios y calidad de vida. Distribuida en 40 m² muy bien aprovechados, la vivienda cuenta con un salón luminoso con acceso a una terraza privada ideal para disfrutar del exterior, cocina independiente equipada con electrodomésticos, un baño completo con ducha y un dormitorio acogedor. Dispone de aire acondicionado con bomba de frío/calor y ventanas nuevas de Climalit oscilobatientes que aíslan del ruido y ayudan a mantener una temperatura agradable durante todo el año. El agua está incluida en la comunidad, con una cuota mensual de solo 50 €. Incluye trastero y la urbanización cuenta con plazas de aparcamiento comunitarias. Además, existe la posibilidad de disponer de una plaza cerrada por un alquiler simbólico. La ubicación es excelente, con supermercados, restaurantes y todo tipo de servicios a escasos metros. Muy bien comunicado mediante autobús, con líneas directas a Plaza Castilla y Moncloa. Una gran oportunidad como vivienda habitual, segunda residencia o inversión rentable. Precio: 169.000 €. Visítalo con Inmosierra. EE.",False,good,False,4225.0,False,False,False,False,[],False,False,169000.0,€,True,True,flat,,Cerceda,Piso en calle de Becerril s/n,2,True,,False,,,,
108689113,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/3b/e8/1352210463.webp,,32,360000.0,flat,sale,97.0,2,2,"calle de Pirra, 44",Madrid,Madrid,San Blas,es,40.4440823,-3.5851929,True,https://www.idealista.com/inmueble/108689113/,"Tecnocasa Estudio Rejas - Las Musas S. L Vende magnifico *APARTAMENTO TURISTICO* situado en el corazón del Barrio de Rejas, La vivienda consta de: -2 habitaciones. -Cocina. -2 baños. -2 armarios empotrados. -Salón Amplio y luminoso -Pista de pádel. -Gimnasio. -Piscina. -Plaza de garaje incluida en el precio. -Portero 24 horas. -Jardines y zonas de juego para niños. Situada en el Barrio de Rejas, zona urbana y tranquila, esta vivienda cuenta con una gran oferta comercial y de servicios en las proximidades. Zona inmejorable con numerosas zonas verdes equipada con; supermercados, comercios, cafeterías, colegios, gimnasios, CENTRO COMERCIAL PLENILUNIO a 5 minutos andando. KIRON y sus agentes de intermediación financiera podrás encontrar la hipoteca que mejor se adapte a tus necesidades de financiación, para que puedas beneficiarte de los convenios que tiene el grupo Tecnocasa con diferentes entidades bancarias. Con la posibilidad de financiación hasta 70%, asesórate gratis y sin compromiso.",False,good,False,3711.0,False,False,False,False,[],False,False,360000.0,€,True,True,flat,,"Rejas, Madrid","Piso en calle de Pirra, 44",1,True,Rejas,True,,,,
108563192,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/e5/8a/1348548505.webp,,13,2409000.0,flat,sale,146.0,3,3,"CL GENERAL DIAZ PORLIER, 54",Madrid,Madrid,Barrio de Salamanca,es,40.4295808,-3.676684,True,https://www.idealista.com/inmueble/108563192/,"Ubicada en el barrio de Lista - Salamanca, esta vivienda en General Díaz Porlier 54 destaca por su elegancia y comodidad.  Con una superficie de 200 metros catastrales y 146 metros construidos, ofrece tres habitaciones y tres baños, asegurando un espacio funcional y bien distribuido. Su orientación exterior y su reciente reforma garantizan una gran luminosidad y acabados de alta calidad.  Además, cuenta con trastero, ascensor, calefacción por climatización, aire acondicionado y servicio de portería. Dispone de balcón, proporcionando un valor adicional a la propiedad. Su reciente reforma garantiza acabados modernos y de alta calidad, creando un ambiente sofisticado y acogedor.  La distribución ha sido optimizada para ofrecer amplitud y comodidad, con una zona de estar espaciosa y una cocina diseñada para la máxima eficiencia.  Ubicada en una de las calles más demandadas de Lista, la vivienda está rodeada de servicios premium, boutiques exclusivas y una amplia oferta gastronómica. Con excelentes conexiones de transporte y cercanía a parques y zonas comerciales, esta propiedad representa una excelente oportunidad.",False,good,False,16500.0,False,False,False,False,[],False,False,2409000.0,€,,,flat,,"Lista, Madrid","Piso en Cl General Diaz Porlier, 54",4,True,Lista,True,,,,
108098338,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/f2/92/1345070762.webp,293542,1,990000.0,flat,sale,331.0,6,5,Centro,Madrid,Villaviciosa de Odón,Centro,es,40.3569895,-3.9084005,False,https://www.idealista.com/inmueble/108098338/,"Edificio de 3 plantas con amplio patio trasero, perfecto para inversión o residencia de estudiantes. ( El PVP indicado no incluye impuestos ni gastos de Escritura ).  PARA PROPIETARIOS:  ¿Necesitas vender para comprar? te ayudamos coordinándolo todo y con hipoteca cambio de casa. ¿Tienes prisa en vender? te ofrecemos una venta rápida con todas las garantías. ¿Necesitas una hipoteca? en donpiso la encuentras y en condiciones preferentes. ¿Herencias? , ¿Divorcios? , te ayudamos y coordinamos todo. Infórmate:.",False,good,False,2991.0,False,False,False,False,[],False,False,990000.0,€,,,flat,,"Centro, Villaviciosa de Odón",Piso,bj,,,False,,,,
108629076,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/d3/76/1350414471.webp,10471,12,400000.0,flat,sale,70.0,2,1,calle Elena Fortún,Madrid,Las Rozas de Madrid,Montecillo,es,40.4982662,-3.8808197,False,https://www.idealista.com/inmueble/108629076/,"¿Te imaginas disfrutando de tu hogar en propiedad en una excelente ubicación en Las Rozas? ¡Testa Homes lo hace realidad!   Luminoso piso sin amueblar de 70 m² construidos en urbanización cerrada en Las Rozas. Dispone de 2 habitaciones con armarios empotrados, un baño completo con mueble bajo lavabo y mampara de vidrio, y un salón amplio con gran ventanal que aporta abundante luz natural. La cocina, completamente amueblada y equipada con electrodomésticos de primeras marcas, está lista para utilizar desde el primer día. Suelos de tarima en excelente estado y una distribución funcional hacen de esta vivienda una opción cómoda y versátil. Incluye dos plazas de garaje y trastero en el precio, y se aceptan mascotas para que toda la familia se sienta como en casa. La urbanización ofrece completas zonas comunes diseñadas para el confort y el ocio de sus residentes. Cuenta con piscina exterior, parque infantil, amplias zonas ajardinadas, servicio de portería física y un entorno cuidado donde disfrutar del aire libre con tranquilidad. Ubicada en Las Rozas, una zona residencial en continuo crecimiento y a escasa distancia del centro de Madrid. Ofrece una amplia gama de servicios a pie de calle: supermercados, restaurantes, colegios, centros médicos y comercios de todo tipo. Excelente comunicación tanto en transporte privado (accesos directos a A-6, M-50 y M-40) como en transporte público, gracias a la cercanía de la estación de tren de Las Rozas. Una oportunidad perfecta para vivir en una zona con futuro y calidad de vida. Horario de atención telefónica de lunes a viernes de 9:00 a 21:00 y sábados de 9:00 a 14:00 horas.  Consulte condiciones y disponibilidad.  *Imágenes orientativas sin carácter vinculante.  **Viviendas sujetas a disponibilidad y viviendas no amueblada. *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,5714.0,False,False,False,False,[],False,False,400000.0,€,True,True,flat,,"Montecillo, Las Rozas de Madrid",Piso en calle Elena Fortún,1,True,Montecillo,True,,,,
107868570,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/b0/c3/1326729420.webp,25V005,13,178000.0,duplex,sale,115.0,2,2,"calle Arquímedes, 7",Madrid,Leganés,Valdepelayo - Montepinos - Arroyo Culebro,es,40.3111226,-3.8079228,True,https://www.idealista.com/inmueble/107868570/,"ULTIMOS LOFTS A LA VENTA  REQUISITO IMPRESCINCIBLE tener el 50% del precio ahorrado, solo se puede solicitar hipoteca por el otro 50% del precio (por estar considerado oficina y no vivienda) ESPECIAL PARA INVERSORES QUE COMPREN CON EMPRESA O QUE SEAN AUTONOMOS.  IDEAL PARA ALQUILAR CON RENTABILIDAD DE MAS DE UN 6% (nosotros le proporcionamos el inquilino) MAO INVERSORES vende en exclusiva este inmueble. Este loft de tres alturas te sorprenderá por su diseño moderno y vanguardista. Situado en la segunda planta del edificio, ofrece un espacio diáfano y muy luminoso, ideal para adaptarlo a tus necesidades. La cocina incorporada en el salón le da un toque moderno y funcional, en esta primera planta disponemos de un aseo. En la segunda planta cuenta con dos habitaciones amplias y un baño completo equipado con ducha. Pero lo mejor de todo es su terraza-solárium, de aproximadamente unos 15m2. Además, su ubicación junto a la M50 en la salida de Leganés te permitirá una excelente comunicación con cualquier parte de Madrid y alrededores. El loft se vende con plaza de garaje y trastero. No podemos olvidar mencionar las increíbles instalaciones comunes que ofrece el edificio: piscina cubierta (proximamente), sala de gimnasio, vestuarios con sauna y pista de squash. Además, cuenta con portero físico 24horas para su mayor seguridad. La edificación está en suelo terciario comercial, por lo que si necesita financiación ajena, (hipoteca) solo le van a proporcionar hasta el 50-60% del importe de compraventa. No está considerado vivienda habitual pero si se puede empadronar. No pierdas la oportunidad de comprar este exclusivo loft.",False,good,False,1548.0,False,False,False,False,[],False,False,178000.0,€,True,True,flat,duplex,"Valdepelayo-Montepinos-Arroyo Culebro, Leganés","Dúplex en calle Arquímedes, 7",3,True,Valdepelayo-Montepinos-Arroyo Culebro,True,190000.0,12000.0,6.0,
108804805,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/af/8d/87/1355651749.webp,HCORTES196.000,24,196000.0,flat,sale,64.0,3,1,Barrio Descubridores-Escritores,Madrid,Leganés,Centro,es,40.3228322,-3.7690702,False,https://www.idealista.com/inmueble/108804805/,"¡Oportunidad única en zona emblemática de Leganés!  Este encantador piso en planta baja, con una superficie de 64 m², 3 amplios dormitorios y 1 baño, este espacio tiene un gran potencial. Aunque necesita reforma, su ubicación privilegiada cerca de la estación de metro y del hospital Severo Ochoa lo convierte en una opción muy atractiva. Aunque el edificio no cuenta con ascensor, la cercanía a todos los servicios y la vida vibrante del centro de Leganés compensan con creces cualquier inconveniente.  No dejes pasar la oportunidad de transformar este piso en el hogar de tus sueños. ¡Ven a verlo y descubre todo lo que puede ofrecerte!",False,good,False,3063.0,True,False,False,False,[],False,False,196000.0,€,,,flat,,"Descubridores-Escritores, Leganés",Piso,bj,True,Descubridores-Escritores,False,,,,
108752238,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/16/71/1354083026.webp,14,24,640000.0,flat,sale,75.0,2,2,"CL TOLEDO, 77",Madrid,Madrid,Centro,es,40.4103119,-3.7088063,True,https://www.idealista.com/inmueble/108752238/,"SANTA TOLEDO REAL ESTATE te presenta este fantástico bajo interior CON TERRAZA en la calle Santa Ana 6, en pleno barrio de La Latina. Un lugar que refleja la esencia de la auténtica vida madrileña. Este apartamento, situado en una planta baja ha sido recién reformado con materiales de excelente calidad. La distribución está pensada para aprovechar cada rincón y hacer que el espacio sea lo más cómodo y funcional posible. *Con 2 dormitorios (uno de ellos en suite) y 2 baños completos, cada detalle ha sido cuidado para ofrecer un ambiente moderno y práctico.  *La cocina está totalmente equipada con electrodomésticos de alta gama, lo que asegura un rendimiento excepcional y eficiencia energética.  *El salón-comedor es amplio y luminoso, ideal para relajarte o trabajar, mientras que la calefacción central y el aire acondicionado centralizado garantizan confort durante todo el año. Además, una pared de ladrillo en el salón hace que el ambiente sea muy moderno y vanguardista. *El suelo ha sido renovado con un acabado minimalista, y el apartamento se ha decorado en tonos neutros con materiales de primera, creando un ambiente acogedor. ¡No pierdas la oportunidad de ver este increíble apartamento! Solicita una visita y ven a conocerlo, estamos seguros de que te encantará. La Latina es un barrio lleno de vida, con calles estrechas, plazas acogedoras y una gran oferta de bares, restaurantes y terrazas. Es el lugar perfecto para pasear y disfrutar de su ambiente único. Aquí se encuentran edificios históricos y tradicionales, con una arquitectura que mantiene el espíritu madrileño. *Plaza de la Cebada: Esta plaza es uno de los puntos de encuentro más importantes del barrio, especialmente durante los fines de semana, cuando se celebran mercados y actividades al aire libre. Además, está cerca del Mercado de la Cebada, un lugar que ha sido renovado y que ofrece productos frescos, bares y puestos de comida. *Teatro La Latina: Situado a pocos pasos de la calle Santa Ana, este teatro es uno de los más antiguos de Madrid y sigue ofreciendo una gran variedad de obras teatrales, conciertos y eventos culturales. *El Rastro: Aunque no es un museo, El Rastro es uno de los mercadillos más famosos de Madrid y tiene lugar los domingos en el barrio de La Latina. Es un sitio ideal para explorar, encontrar antigüedades, arte y ropa vintage. *La calle Santa Ana está muy bien conectada con el resto de Madrid: -Estación La Latina (Línea 5): A pocos minutos de la calle Santa Ana, esta estación te conecta directamente con muchos puntos importantes de la ciudad, como Gran Vía, Callao, Chueca y Chamberí. -Estación Tirso de Molina (Línea 1): A solo unas cuadras, conecta con lugares emblemáticos como Sol, Gran Vía y Atocha. El barrio también tiene varias paradas de autobús, lo que facilita el acceso a otras zonas de Madrid. La Latina es un barrio lleno de historia, cultura y vida, tanto de día como de noche. A lo largo de sus calles encontrarás una mezcla perfecta de tradición y modernidad, con restaurantes, bares, museos y teatros que lo convierten en uno de los lugares más vibrantes y encantadores de Madrid. Es el lugar perfecto para disfrutar de un paseo tranquilo por la mañana, descubrir su rica historia cultural y, por la noche, dejarse llevar por su animada vida nocturna.",False,good,False,8533.0,False,False,False,False,[],False,False,640000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid","Piso en Cl Toledo, 77",bj,False,Lavapiés-Embajadores,True,,,,
108790659,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/7b/c3/1355577668.webp,ES33339,30,290000.0,chalet,sale,227.0,5,2,calle Viento,Madrid,Orusco,,es,40.2854783,-3.2050391,False,https://www.idealista.com/inmueble/108790659/,"Chalet unifamiliar con maravillosas vistas y gran parcela en Orusco de Tajuña, uno de los pueblos más bonitos de la cuenca del Tajuña que se caracteriza por su microclima y su vegetación. Este precioso chalet independiente de dos plantas y sótano, combina comodidad, amplitud y una sólida construcción en un entorno residencial muy demandado, rodeado de naturaleza y a tan solo unos minutos del centro del municipio. Accedemos a la vivienda por unas escaleras exteriores a una preciosa terraza por la que entramos a un bonito y amplio hall muy luminoso que da paso a un gran salón comedor con grandes ventanales desde los que podemos ver todo el valle y que cuenta con una preciosa chimenea donde poder disfrutar en los días fríos de invierno. En esta misma planta encontramos la cocina, amplia y con zona de office, un cómodo dormitorio y un baño completo. Toda la planta disfruta de luz natural y ventilación cruzada. En la planta inferior tenemos cuatro amplios dormitorios muy luminosos, con armarios empotrados y un baño completo. A esta planta podemos acceder también directamente desde el jardín. Desde esta planta, por unas bonitas escaleras se accede a una espaciosa bodega con barra y gran salón de reuniones, donde organizar fantásticas veladas con familiares o amigos. El garaje independiente tiene una planta superior a la que se le puede dar muchos usos como gimnasio, despacho, taller…  El exterior de la vivienda es maravilloso, la parcela rodea toda la casa, un bonito jardín con mucha vegetación y grandes árboles. Es un espacio perfecto para relajarse. Toda la vivienda está construida con los mejores materiales y acabados para el más eficiente aislamiento térmico. Calefacción por gasóleo con un depósito de 700 litros Construcción robusta con zócalo de piedra natural. Todos los detalles han sido pensados para garantizar durabilidad, confort y estilo. Ubicado en una zona tranquila de Orusco, este chalet ofrece privacidad sin renunciar a la cercanía de servicios, comercios, colegios, restaurantes, centros médicos y transporte directo a Madrid y a tan solo 20 minutos de Alcalá de Henares. Este chalet es una oportunidad única para quienes buscan una vivienda amplia e independiente rodeada de naturaleza. Ideal como residencia habitual o segunda vivienda en un entorno único.",False,renew,False,1278.0,False,False,False,False,[],False,False,290000.0,€,True,True,chalet,independantHouse,Orusco,Casa independiente en calle Viento,,,,,,,,
108896385,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7f/90/ee/1358242572.webp,,24,455000.0,flat,sale,140.0,4,3,Parla Este,Madrid,Parla,Parla Este,es,40.2271415,-3.7595921,False,https://www.idealista.com/inmueble/108896385/,"El piso es un bajo totalmente exterior, muy luminoso, orientación sureste. Tiene 140m² construidos, casi todo aprovechado. Consta de 4 dormitorios, 3 baños completos (uno en suite en habitación matrimonio), salon de 25m², cocina independiente aunque comunicada por doble puerta con salón y entrada. Y como extra una lavandería. En su exterior goza de un patio de 200m² en esquina. La vivienda y patio se encuentran totalmente reformados tanto interior como exterior, se dispone de materiales de reserva. El vallado perimetral esta subido, las venecianas de hierro estan en todas las ventanas para ofrecer tambien un plus de seguridad, las ventanas tambien tienen todas mosquiteras. Las persianas del salon son automáticas y todas las de la casa con rotura de puente termico asi como cerrojos.  La carpintería interior es de alumino climanlit. Tambien se dispone de toldo pergolado y toldos de avanzada en el patio. A nivel de climatización tiene conductos por toda la casa para la bomba de frio/calor, tambien dispone de caldera para agua caliente y calefacción por radiadores mediante gas natural. La tarima de la vivienda es C5 y en las zonas humedas como cocina y baños con resistencia al agua. Los baños tienen marmol asi como armarios a medida en alguno de ellos. Los armarios de la vivienda estan revestidos en su interior con madera. Tiene plaza de garaje y trastero de 4m². La urbanización tiene conserjería 24h así como sistema de cámaras de videovigilancia. Piscina, pista de padel, zonas comunes ajardinadas y zona infantil. La vivienda goza de una ubicación privilegiada teniendo paradas de tranvia, autobús, dos centros medicos, supermercados, tiendas, dos grandes parques, institutos y colegios y centro de actividades deportivas. Es la zona más demandada de Parla este.",False,good,False,3250.0,False,False,False,False,[],False,False,455000.0,€,True,True,flat,,"Parla Este, Parla",Piso,bj,True,,True,,,,
107864030,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/05/bd/1326596021.webp,PIS3710,5,2994000.0,flat,sale,159.0,3,3,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,40.4220947,-3.6864929,False,https://www.idealista.com/inmueble/107864030/,"Ubicada en uno de los barrios más exclusivos de Madrid, esta espectacular propiedad de 159 m² construidos ha sido totalmente reformada con acabados de alta gama, combinando elegancia y confort en cada rincón. La vivienda cuenta con tres amplias habitaciones en suite, cada una con su propio baño privado, lo que garantiza la máxima privacidad y comodidad para sus habitantes. La reforma ha cuidado cada detalle, destacando los materiales de calidad y el diseño contemporáneo que ofrece un ambiente moderno y sofisticado. Uno de los grandes atractivos de esta propiedad es su terraza, un espacio ideal para disfrutar de las agradables temperaturas de Madrid, perfecto para relajarse o hacer una comida al aire libre. La ubicación en Recoletos, una de las zonas más emblemáticas de la ciudad, permite disfrutar de la tranquilidad de un barrio residencial de alto nivel, sin perder la cercanía a los mejores restaurantes, boutiques, museos y el bullicio del centro de Madrid. Sin duda, una vivienda única para aquellos que buscan el lujo, la comodidad y la exclusividad en una de las mejores ubicaciones de la capital. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,18830.0,False,False,False,False,[],False,False,2994000.0,€,,,flat,,"Recoletos, Madrid",Piso,4,True,Recoletos,True,,,,
108255832,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/45/c3/579514706.webp,,24,850000.0,flat,sale,120.0,4,2,paseo de los Melancólicos,Madrid,Madrid,Arganzuela,es,40.4089093,-3.7180228,False,https://www.idealista.com/inmueble/108255832/,"** VENTA EN RENTABILIDAD ** ALQUILADA HASTA VERANO DE 2027 ***  MARCELI presenta esta fantástica vivienda situada en una cuarta planta exterior, con una superficie de 120 m² construidos, en una finca moderna con ascensor y ubicada en una de las zonas más cotizadas de Madrid, entre Ronda de Segovia y Paseo Imperial. La vivienda destaca por su amplitud, su distribución funcional y sus magníficas vistas. Dispone de cuatro dormitorios, todos ellos con armarios empotrados, lo que garantiza un excelente aprovechamiento del espacio y un gran confort. El salón, totalmente independiente y con una superficie de 24 m², cuenta con un gran mirador desde el que se disfrutan unas vistas únicas a los jardines de Las Vistillas, el Palacio Real y la majestuosa Basílica de San Francisco el Grande, creando un ambiente muy especial y luminoso durante todo el día. La cocina está completamente amueblada, equipada con electrodomésticos, y dispone de una práctica terraza tendedero que aporta ventilación y funcionalidad. La vivienda cuenta con dos cuartos de baño completos, uno de ellos en suite en el dormitorio principal, lo que aporta comodidad y privacidad. La calefacción es individual por gas natural y dispone también de aire acondicionado, lo que permite una climatización eficiente durante todo el año. El piso se encuentra en excelente estado de conservación y se entrega vacío, listo para ser personalizado al gusto del comprador. Además, el edificio cuenta con la posibilidad de adquirir hasta dos plazas de garaje en la misma finca, no incluidas en el precio, disponibles por 30.000 € cada una, una opción muy conveniente en una zona con alta demanda de aparcamiento. La ubicación es inmejorable: rodeado de zonas verdes, centros educativos, pequeños comercios y supermercados, y a tan solo cinco minutos caminando de la Puerta de Toledo y del Parque Madrid Río. Muy bien comunicado mediante transporte público, con múltiples líneas de autobús y metro en las inmediaciones, y con acceso rápido a la M-30. Una oportunidad única tanto para familias que buscan una vivienda amplia en una zona consolidada y tranquila, como para inversores que quieran rentabilizar un inmueble en una de las zonas con mayor proyección de Madrid. No dudes en contactar con nosotros para más información o para concertar una visita.",True,good,False,7083.0,False,False,False,False,[],False,False,850000.0,€,True,False,flat,,"Imperial, Madrid",Piso en paseo de los Melancólicos,4,True,Imperial,True,,,,30000.0
