propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
105228881,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/d5/3f/1245831084.webp,cc20,16,4,3750000.0,flat,sale,243.0,True,3,4,calle de Claudio Coello,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4245923,-3.6862457,False,https://www.idealista.com/inmueble/105228881/,"Belton Real Estate presenta magnífico piso ubicado en una finca de principios de siglo junto a la Puerta de Alcalá. El inmueble tiene muchas posibilidades de reforma debido a su buena distribución. Piso muy luminoso, con estancias independientes, salón en dos ambientes, aire acondicionado, tres dormitorios con baño, armarios empotrados, puerta y zona de servicio. Sin duda, el distrito selecto por excelencia de Madrid. Pasear por las calles del barrio de Salamanca es contemplar los edificios más elegantes y codiciados de la capital: construcciones históricas de portales señoriales e interiores amplios y altos. Concebido en las últimas décadas del siglo XIX por D. José de Salamanca y Mayol, Marqués de Salamanca, este ensanche de la ciudad conserva intacto su aire aristocrático, que podemos ver en palacetes como el de la Embajada de Italia, por ejemplo. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,renew,False,True,15432.0,False,False,False,False,[],False,False,3750000.0,€,flat,"Recoletos, Madrid",Piso en calle de Claudio Coello,,,,,,,,
108627676,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/44/eb/a6/1350402671.webp,ATC0023,21,2,221400.0,penthouse,sale,80.0,True,3,1,calle San Isidro,Madrid,El Álamo,,es,,40.2303139,-3.9899242,False,https://www.idealista.com/inmueble/108627676/,"Sin Límites Servicios incorpora en exclusiva a su cartera de clientes este espectacular Atico céntrico en El Alamo, la vivienda cuenta con tres habitaciones con armarios empotrados, recibidor, salon amplio muy luminoso, cocina amueblada y equipada, un baño completo con plato de ducha y mampara de cristal, suelos de tarima y gres, ventanas de Velux en el salon y habitaciones, ventanas de aluminio oscilobatientes en la cocina y baño, puerta de entrada blindada, garaje y trastero incluidos en el precio. [IW].",False,good,False,True,2768.0,False,False,False,False,[],False,False,221400.0,€,flat,El Álamo,Ático en calle San Isidro,,,,penthouse,,,,
108616032,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/e1/a9/1350038681.webp,L6,59,bj,745000.0,flat,sale,179.0,True,3,2,"avenida Lazarejo, 6",Madrid,Las Rozas de Madrid,El Cantizal,es,El Cantizal,40.5170153,-3.926286,True,https://www.idealista.com/inmueble/108616032/,"¡Descubre tu nuevo hogar en Lazarejo! Este espectacular piso en venta cuenta con 3 habitaciones, de las cuales 2 son dobles y 1 individual, perfectas para disfrutar de la comodidad y el espacio que mereces. Con 2 baños modernos, un salón luminoso y una cocina americana integrada, este inmueble combina elegancia y funcionalidad. La zona de día y de noche está bien diferenciada, lo que proporciona privacidad y confort. Imagina relajarte en tu jardín privado, que colinda con la calle, ofreciendo una mayor intimidad. Además, disfrutarás de altas calidades en acabados, suelo radiante y persianas eléctricas en la zona de día. La propiedad también incluye una terraza y un balcón, ideales para disfrutar del aire libre. La zona comunitaria es un verdadero lujo: cuenta con piscina, gimnasio y un lobby gastronómico donde podrás socializar. El servicio de portería está disponible 8 horas al día, brindando seguridad y tranquilidad. La ubicación es inmejorable, cerca de un centro comercial con todo tipo de servicios, así como de una amplia oferta de restauración y colegios.  La conexión con Madrid y otras poblaciones del Noroeste es directa gracias a diferentes líneas de autobús. Además, tendrás un centro deportivo al lado para mantenerte activo. Este piso de segunda mano, construido en 2021, está en excelente estado y cuenta con el suelo que es radiante de frío y calor, calefacción por bomba de frío/calor, armarios empotrados y un trastero. ¡No dejes pasar esta oportunidad única! La plaza de garaje está incluida en el precio. ¡Ven a verlo y enamórate!",False,good,False,True,4162.0,False,False,False,False,[],False,False,745000.0,€,flat,"El Cantizal, Las Rozas de Madrid","Piso en avenida Lazarejo, 6",,True,True,,,,,
106272242,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/96/f0/1277837739.webp,RSA551,25,,580000.0,countryHouse,sale,226.0,,3,2,DISEMINADO s/n,Madrid,Miraflores de la Sierra,,es,,40.8114262,-3.7657848,True,https://www.idealista.com/inmueble/106272242/,"FINCA CON ENCANTO EN PLENO PARQUE NATURAL. Con una agradable casa de campo rodeada de jardín y frondosos bosques de robles y abetos. La finca cuenta con 8.400 m² de terreno de suave orografía, una de sus lindes es un precioso arroyo de montaña que discurre durante todo el año. Dentro de la finca existe una acogedora casa de campo con 206 m² construidos en una planta, dispone de un salón con chimenea y comedor, salón de juegos, cocina, tres dormitorios y 2 cuartos de baño. La finca cuenta con agua de manantial, fosa séptica, luz de la red pública y calefacción por gas en la vivienda. El terreno que rodea la construcción está solado con piedra de granito, con varias zonas de césped y grandes árboles ornamentales y parterres con plantas de jardín. Junto a la casa se encuentra el garaje y el cuarto de aperos, una construcción de 20 m². Cuenta además con pista de tenis y una singular alberca de piedra que se utiliza como piscina. La propiedad está vallada perimetralmente y su acceso es directo desde la carretera. Otro de sus atractivos es su privilegiado enclave, a 3 km. del centro del emblemático pueblo serrano de Miraflores de la Sierra, a 58 km. del centro de Madrid. Se trata de una propiedad única por su enclave, en uno de los espacios naturales con más alto nivel de protección de la Sierra de Madrid, en el que está restringido el permiso para la construcción de viviendas.",False,good,False,,2566.0,False,False,False,False,[],False,False,580000.0,€,countryHouse,Miraflores de la Sierra,Caserón en Diseminado s/n,,True,True,caseron,,,,
108459518,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/3f/1a/1272967944.webp,,61,5,675000.0,flat,sale,72.0,True,2,3,calle del Arenal,Madrid,Madrid,Centro,es,Sol,40.4157241,-3.7060594,False,https://www.idealista.com/inmueble/108459518/,"EN EXCLUSIVA: Piso muy coqueto y con encanto, ubicado en la prestigiosa calle Arenal, en pleno corazón del centro de Madrid. Su excelente localización lo sitúa a escasos pasos de algunos de los lugares más emblemáticos de la ciudad, como la Puerta del Sol, la Ópera, la Plaza Mayor y el Palacio Real. Detalles del Inmueble: La vivienda cuenta con una superficie de 72 m², distribuida de forma funcional y elegante. Dispone de dos habitaciones, cada una con baño en suite y plato de ducha, lo que garantiza comodidad y privacidad. Además, ofrece un tercer baño completo de uso independiente. La cocina, totalmente equipada e independiente, se complementa con un acogedor salón, ideal para relajarse y disfrutar del estilo de vida madrileño. El baño adicional está conectado al salón, aportando un plus de practicidad. Características del Edificio: El edificio cuenta con ascensor y todas las instalaciones están individualizadas, lo que asegura confort y eficiencia energética. Asimismo, dispone de portero físico, ofreciendo mayor seguridad y tranquilidad a los residentes. Idiomas de atención al cliente: ENGLISH FRANÇAIS ESPAÑOL.",True,good,False,True,9375.0,True,False,False,False,[],False,False,675000.0,€,flat,"Sol, Madrid",Piso en calle del Arenal,,,,,,,,
108083147,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/4d/00/1333298766.webp,FP-Z2IPX,13,,300000.0,chalet,sale,155.0,,2,1,calle de las Islas Palaos,Madrid,Madrid,Fuencarral,es,Tres Olivos - Valverde,40.4989752,-3.6871405,False,https://www.idealista.com/inmueble/108083147/,"Inmobiliaria en Fuencarral Pueblo y Tres Olivos – Tecnocasa Estudio Fuencarral Pueblo S. L. (Registro de Agentes Profesionales Inmobiliarios – RAIN Nº752/22) Vende inmueble en calle Islas Palaos: Superficie de parcela: 155m² Inmueble existente: 109 m² construidos (a demoler), el inmueble actual debe ser retirado para nueva edificación Potencial proyecto: 3 viviendas (planta baja, primera planta, segunda planta+buhardilla) Oportunidad ideal tanto para: Promotores que quieran ejecutar una promoción de 3 viviendas Autopromotores que quieran construir una casa unifamiliar de gran tamaño Inversores que busquen producto en zona de alta proyección urbana La vivienda se encuentra a escasos metros del ámbito de actuación del Proyecto Madrid Nuevo Norte, una de las mayores transformaciones urbanísticas de Europa. Este proyecto contempla nuevas zonas residenciales, empresariales y amplias áreas verdes, además de la modernización de infraestructuras y transporte. Vivir junto a este desarrollo no solo garantiza un entorno moderno y revitalizado en el futuro cercano, sino que representa una inversión estratégica con gran potencial de revalorización a medio y largo plazo. Está muy bien comunicada, con Metro Línea 10 – Estaciones Montecarmelo y Fuencarral a 7 minutos a pie. Autobuses EMT: Líneas: 66, 137, 154, SE704, SB830, T61, N24. Estaciones cercanas: Fuencarral (líneas C4A y C4B) y Ramón y Cajal (líneas C7 y C8). Cerca de centros comerciales como La Vaguada o Sanchinarro.",False,renew,False,,1935.0,True,False,False,False,[],False,False,300000.0,€,chalet,"Tres Olivos - Valverde, Madrid",Chalet adosado en calle de las Islas Palaos,,,,terracedHouse,,,,
108831491,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/09/70/1356414794.webp,,28,,280000.0,chalet,sale,98.0,,3,2,calle del Trébol,Madrid,Meco,,es,,40.5511884,-3.3260784,False,https://www.idealista.com/inmueble/108831491/,"FINANCIACIÓN DE HASTA EL 100% ANKO GESTION VENDE CHALET ADOSADO CON PATIO EN MECO. ¡Descubre tu nuevo hogar en Meco! Este encantador chalet adosado, ubicado a solo 35 km de Madrid y a 10 km de Alcalá de Henares, ofrece la combinación perfecta de comodidad y tranquilidad. Con 98 m² construidos, cuenta con primera planta abierta ( salón, cocina y comedor) y un aseo. , en la segunda planta encontramos 3 amplios dormitorios y 1 baño con ducha. Los armarios empotrados brindan un excelente espacio de almacenamiento, mientras que el acogedor patio es perfecto para relajarse al aire libre y hacer barbacoa con la familia. Construido en 1977, este chalet se encuentra en buen estado y ha sido cuidado con esmero. La calefacción por bomba de frío/calor, el gas natural y la chimenea aseguran un ambiente cálido y agradable durante todo el año. Su orientación Norte, Sur, Este y Oeste permite que la luz natural inunde cada rincón de la casa. Con una parcela de 25 m², tendrás espacio suficiente para disfrutar de momentos al aire libre. No dejes pasar la oportunidad de vivir en una zona tranquila y bien comunicada. Este chalet adosado es perfecto para aquellos que buscan un hogar acogedor cerca de la capital. ¡Ven a visitarlo y enamórate de tu nuevo hogar en Meco!",True,good,False,,2857.0,False,False,False,False,[],False,False,280000.0,€,chalet,Meco,Chalet adosado en calle del Trébol,,,,terracedHouse,,,,
108652302,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fb/b5/99/1351130862.webp,681,20,2,315000.0,flat,sale,79.0,True,3,1,calle Oriente,Madrid,Majadahonda,Casco Antiguo,es,,40.4716038,-3.8763939,False,https://www.idealista.com/inmueble/108652302/,"Estupendo piso, bien situado, junto a oficina de Correos. Es una segunda planta sin ascensor, pero con tramos de escalera muy cómodos. Solo cuatro vecinos en el portal, comunidad muy agradable. El piso necesita reformar, no disponiendo actualmente de calefacción, que era eléctrica anteriormente. Algunas zonas del suelo y paredes necesitan reparaciones, además de una actualización general por antigüedad. Muy bien distribuido, al entrar tenemos la cocina, con muebles y electrodomésticos básicos, con salida a una galería donde se ubica el termo eléctrico para el agua caliente. La luz de esta terraza proviene del patio interior, muy amplio entre varios edificios. Enfrente el salón, amplio y luminosos, con acceso a la terraza de la vivienda. Después tenemos dos habitaciones individuales, una con armario empotrado, con ventanas al patio interior y mucha luz. Al lado en el pasillo el baño completo, con bidet y bañera, y a continuación la habitación principal con armario empotrado, y ventana a la calle. El piso es muy soleado y luminoso, siendo una buena inversión como vivienda habitual, o destinado al mercado de alquiler.",True,renew,False,False,3987.0,False,False,False,False,[],False,False,315000.0,€,flat,"Casco Antiguo, Majadahonda",Piso en calle Oriente,,,,,,,,
108643671,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/7e/be/1352206172.webp,,81,,1800000.0,chalet,sale,472.0,,5,4,calle del Mar Egeo,Madrid,Majadahonda,Zona Monte el Pilar,es,,40.4725042,-3.8640455,False,https://www.idealista.com/inmueble/108643671/,"Descubre esta magnífica casa independiente ubicada en la exclusiva zona de Majadahonda, en Monte el Pilar. Construida en 1974, esta propiedad de 1267 metros cuadrados combina el encanto de lo clásico con las comodidades modernas. Con cinco dormitorios y cinco baños, ofrece espacio y confort para toda la familia. La vivienda se encuentra en un excelente estado y cuenta con una cuidada distribución que maximiza la luminosidad y la sensación de amplitud.  Entre sus características destacadas se incluyen aire acondicionado, calefacción de gasoil, sistema de alarma y una cocina completamente amueblada y equipada. Disfruta de momentos al aire libre en su amplio jardín, ideal para reuniones y barbacoas, o relájate en el porche. La propiedad también dispone de una piscina para refrescarse en los días soleados y una plaza de aparcamiento para dos o más vehículos. Situada en una zona céntrica y exterior, esta casa ofrece un estilo de vida cómodo y exclusivo en un entorno tranquilo y bien comunicado. No pierdas la oportunidad de hacer de esta propiedad tu nuevo hogar. Disponemos de videollamada para enseñar el inmuebles con un tour virtual, ver los planos, enseñar la zona con street view y google maps. Pisos en Madrid |Chalet en Madrid|Pisos en Castellón |Chalet en Castellón |Creando Valor | BM Inversiones |Boutique Inmobiliaria.",True,good,False,,3814.0,True,False,True,False,[],False,False,1800000.0,€,chalet,"Zona Monte el Pilar, Majadahonda",Casa independiente en calle del Mar Egeo,,True,True,independantHouse,,,,
107744350,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/17/8a/1322011798.webp,,29,6,3300000.0,penthouse,sale,480.0,True,4,4,calle de Leganitos,Madrid,Madrid,Centro,es,Palacio,40.4228736,-3.709154,False,https://www.idealista.com/inmueble/107744350/,"Vive en las alturas con este espectacular ático exclusivo, donde las vistas panorámicas de Madrid te robarán el aliento. Esta propiedad combina elegancia, diseño vanguardista y un privilegiado mirado urbano. Terraza y salones estratégicamente diseñados para aprovechar la mejor luz natural y las perspectivas más exclusivas. Las luces de la ciudad crean un ambiente inigualable desde la piscina o la zona chill-out. Relájate en una piscina privada que parece fundirse con el horizonte de Madrid. Cocina gourmet abierta, salón de doble altura con iluminación inteligente y amplios ventanales que inundan de luz natural. Somos flexibles para MODIFICAR EL PISO ¿Quieres una visita privada?",True,good,False,True,6875.0,True,False,False,False,[],False,False,3300000.0,€,flat,"Palacio, Madrid",Ático en calle de Leganitos,,,,penthouse,,,,
106445284,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/95/06/1283118489.webp,AHV852,12,10,445000.0,flat,sale,68.0,True,1,1,"calle de Dulce Chacón, 45",Madrid,Madrid,Hortaleza,es,Virgen del Cortijo - Manoteras,40.4861416,-3.6702679,True,https://www.idealista.com/inmueble/106445284/,"AHOME presenta fantástico piso de un dormitorio en la Isla de Chamartín, en el barrio de Manoteras. EXCELENTE OPORTUNIDAD PARA INVERSORES. Actualmente tiene vigente un contrato de arrendamiento con vencimiento en diciembre de 2025. Situado en la décima planta de un moderno edificio con seguridad 24 horas, piscina, pádel y gimnasio.  Cuenta con una superficie construida de 67,84 m2 (44,27 m2 útiles), distribuidos en un salón comedor con cocina americana reformada, un dormitorio con armarios empotrados y un baño con ducha.  Calefacción individual de gas natural por radiadores y aire acondicionado. En el precio de venta se incluye una plaza de garaje y un trastero situados en la misma finca.  La Isla Chamartín se encuentra en una ubicación estratégica, muy cerca del área financiera y empresarial de las Cuatro Torres, del recinto ferial de Ifema, del aeropuerto de Barajas y del centro de la ciudad. Además, dispone de una buena conexión con el transporte público, ya que cuenta con la estación de Cercanías y Metro Ligero de Fuente de la Mora, así como con varias líneas de autobús. La zona también ofrece una amplia oferta de servicios y ocio, con el centro comercial Manoteras, que cuenta con restaurantes y cines. También dispone cerca de servicios como colegios y hospitales.",False,good,False,True,6544.0,True,False,False,False,[],False,False,445000.0,€,flat,"Virgen del Cortijo - Manoteras, Madrid","Piso en calle de Dulce Chacón, 45",,True,True,,,,,
108840901,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/c4/7a/1356671561.webp,,11,bj,195000.0,studio,sale,48.0,True,0,1,"calle de las Higueras, 37",Madrid,Madrid,Latina,es,Lucero,40.406129,-3.7450041,True,https://www.idealista.com/inmueble/108840901/,"OBRA NUEVA EN LUCERO | ESTUDIO | INVERSIÓN Piso de 48 m² recién construido, ubicado en un edificio de obra nueva en el barrio de Lucero, una zona residencial con alta demanda de alquiler y excelente proyección de valorización. Distribución: 1 habitación 1 baño completo Cocina abierta integrada al salón Espacios bien aprovechados y muy luminosos Características destacadas: Obra nueva, listo para escriturar Excelentes calidades de construcción Posibilidad de adquirir plaza de garaje Trastero incluido Ideal para vivienda habitual o inversión Ubicación estratégica: Muy bien comunicado mediante transporte público, cerca de parques, colegios, comercios y vías principales. Precio: 195.000 € Disponibilidad inmediata para visitas. Contáctanos para agendar tu cita y conocer esta oportunidad.",True,good,False,False,4063.0,True,False,False,False,[],False,False,195000.0,€,flat,"Lucero, Madrid","Estudio en calle de las Higueras, 37",,True,False,studio,15000.0,,,
108240586,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/b6/ea/1338153333.webp,CO0002,32,12,1000000.0,flat,sale,157.0,True,5,4,calle del Marqués de Lozoya,Madrid,Madrid,Retiro,es,Estrella,40.4188057,-3.664885,False,https://www.idealista.com/inmueble/108240586/,"** En CUSCÓ Inmobiliaria no cobramos honorarios al comprador ** ** Financiamos hasta el 100% del valor del inmueble ** Luz, espacios, ubicación y familia son las palabras que mejor definen a este espectacular piso frente a Torrespaña, en distrito Retiro lindando con Barrio de Salamanca.  La vivienda, construida en 1982, cuenta con hall de entrada, gran salón, comedor, cocina independiente con zona de office, cinco dormitorios, dos baños completos, siendo el principal en suite y dos aseos con plato de ducha, ambos en suite.  Destaca la gran cantidad de luz natural que recibe la vivienda, que es toda exterior salvo baños y aseos, a cualquier hora del día. El salón cuenta con un gran ventanal con vistas panorámicas privilegiadas, presididas por Torrespaña, a la ciudad de Madrid y su sierra. La vivienda ofrece múltiples opciones de reforma y de redistribución de espacios.  Cocina reformada, ventanas de aluminio con doble cristal, carpintería interior pintada en blanco, suelos de parqué, paredes con gotelé. La calefacción es central y el agua caliente por caldera individual de gas natural. Aire acondicionado en salón y uno de los dormitorios. La urbanización cuenta con dos conserjerías, bonitas zonas ajardinadas, futbolín y mesa de ping-pong para disfrute de toda la familia y taquillas o lockers para la recepción de paquetes.  Seguridad 24 horas.  Zona residencial muy tranquila y familiar, pero con todo tipo de servicios a la mano; colegios, farmacias, supermercados, hospitales.. . Inmejorable ubicación, justo donde confluyen la calle Sainz de Baranda y la prolongación de la calle O Donnell, a escasos metros del Parque de Roma y cerca del Parque del Retiro y de la Plaza de Felipe segundo. A 2 minutos caminando de la parada de la línea 215 de la EMT y a 5 minutos de la parada de la línea 15 de la EMT y de la estación de Bici Mad. Respecto al Metro, llegamos en 9 minutos caminando a la parada de Metro de Sainz de Baranda y en 10 minutos de la de Metro O Donnell. Fácil salida a M30 y M40 Se incluye un trastero y una plaza de garaje, ambos en el sótano uno de la misma finca. Certificado de Eficiencia Energética en trámite. Financiamos hasta el 100% del valor de la vivienda.  Cuota mensual estimada financiando el 100% desde 3.690 euros No dudes en llamarnos para más información o para concertar una visita.",True,good,False,True,6369.0,True,False,True,False,[],False,False,1000000.0,€,flat,"Estrella, Madrid",Piso en calle del Marqués de Lozoya,,True,True,,,,,
108639948,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/51/98/1350727210.webp,Vivienda 3,4,,257424.0,flat,sale,110.0,True,2,1,Loeches,Madrid,Loeches,,es,,40.382743,-3.4078249,False,https://www.idealista.com/obra-nueva/108639948/,"Edificio ente medianeras que consta de planta sótano, planta baja, 1ª planta y bajo cubierta. La edificación cuenta con piscina y zonas comunes. Consta de pisos y dúplex, plazas de aparcamiento y trasteros.",False,newdevelopment,True,True,2340.0,True,False,False,False,[],False,False,257424.0,€,flat,Loeches,Piso,False,True,True,,,,,
108447002,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/f5/97/1345143931.webp,VPA0200300803,43,,825000.0,chalet,sale,373.0,,4,2,calle Cardenal Cisneros,Madrid,Alcalá de Henares,Casco Histórico,es,,40.4817895,-3.3724363,False,https://www.idealista.com/inmueble/108447002/,"Atención Inversores. ¡Oportunidad única en el Casco Histórico de Alcalá de Henares, Ciudad Patrimonio de la Humanidad! Se vende edificio entero compuesto de 2 viviendas y un local comercial. El edificio ese encuentra a solo unos metros de la emblemática Catedral Magistral. La finca está dividida en planta baja y dos alturas. Dispone de vado permanente con espacio para 6 plazas de garaje y un espectacular patio interior de 100 m². Construido en 1970, con estructura metálica que permite flexibilidad total en la redistribución de espacios, destacando que la planta baja y segunda planta se encuentran completamente diáfanas. El edificio es ideal para proyectos de viviendas, residencia de estudiantes o uso turístico. Calificación urbanística: Edificación reciente consolidada. Ubicación inmejorable en una de las zonas más demandadas de Alcalá de Henares, inversión garantizada en un entorno histórico privilegiado. ¡Contáctanos para más detalles o concertar una visita! Comercializa Excent.",False,good,False,,2212.0,True,False,False,False,[],False,False,825000.0,€,chalet,"Casco Histórico, Alcalá de Henares",Chalet en calle Cardenal Cisneros,,,,,,,,
108331552,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/5b/26/1340931235.webp,,36,6,245000.0,flat,sale,80.0,True,3,1,calle de los Monegros,Madrid,Leganés,Zarzaquemada,es,Zarzaquemada,40.336691,-3.7551303,False,https://www.idealista.com/inmueble/108331552/,"**Piso en Venta en Zarzaquemada - ¡Tu nuevo hogar te espera! ** Descubre este luminoso piso de 80 m² construidos, situado en la mejor zona de Zarzaquemada. Con una distribución ideal y muchas posibilidades de reforma, este inmueble se adapta a tus necesidades. Al entrar, serás recibido por un acogedor hall que te llevará a un amplio salón comedor con acceso a una terraza abierta, donde podrás disfrutar de vistas despejadas y momentos de relax al aire libre. La cocina cuenta con un gran tendedero acristalado, perfecto para aprovechar al máximo el espacio. Este piso, ubicado en la sexta planta y con 2 ascensores, es ideal para personas con dificultad física, gracias a su puerta de portal con mando a distancia y su diseño sin muros de carga que permite una fácil adaptación. Con tres dormitorios y un baño completo con plato de ducha, este hogar ofrece comodidad y funcionalidad. Además, la ventilación cruzada garantiza un ambiente fresco y agradable en todo momento. La calefacción individual mediante caldera de gas natural y los suelos de tarima flotante brindan un toque cálido y acogedor. Las ventanas de aluminio con vidrio sencillo y los toldos instalados aseguran un ambiente confortable durante todo el año. La fontanería ha sido cambiada, lo que te permite disfrutar de una vivienda lista para personalizar a tu gusto. Muy bien comunicada mediante transporte publico autobus y taxi en la puerta, metro a 5 minutos caminando y tren a 12 minutos, salida rápida a M40 por carretera, cerca de colegios, universidad, centro de salud, mercado y una variada oferta de ocio y restauración, este piso es perfecto para aquellos que buscan calidad de vida. No pierdas la oportunidad de hacer de este espacio tu nuevo hogar. ¡Contáctanos para más información y ven a verlo!",False,renew,False,True,3063.0,True,False,False,False,[],False,False,245000.0,€,flat,"Zarzaquemada, Leganés",Piso en calle de los Monegros,,,,,,,,
107842450,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/2b/f8/1325975489.webp,ZB20,10,3,1250000.0,flat,sale,115.0,True,2,2,calle de Zurbano,Madrid,Madrid,Chamberí,es,Almagro,40.4293925,-3.6927118,False,https://www.idealista.com/inmueble/107842450/,"Belton Real Estate ofrece exclusiva propiedad en una de las calles mas representativas del distrito de Almagro con una superficie de 115 metros cuadrados, situada en una tercera planta exterior que recibe buena iluminación debido a sus amplios ventanales. Distribuido en un salón dividido en dos estancias con una cocina abierta de diseño, dos dormitorios en suite y un aseo de cortesía para invitados. El inmueble se ha reformado con materiales de alta calidad. La finca representativa dispone de ascensor y con plazas de garaje disponible con acceso directo al inmueble. Se ubica en Chamberí - Almagro, una zona residencial y rodeada de diferentes servicios, tiendas, gastronomía, centros de entretenimiento, buenas opciones de transporte público y fácil desplazamiento al resto de la ciudad. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,good,False,True,10870.0,False,False,False,False,[],False,False,1250000.0,€,flat,"Almagro, Madrid",Piso en calle de Zurbano,,True,False,,40000.0,,,
108624526,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/74/61/1355021499.webp,,144,,1250000.0,countryHouse,sale,782.0,,3,2,"camino Vial, 24",Madrid,Chinchón,,es,,40.1981475,-3.4759986,True,https://www.idealista.com/inmueble/108624526/,"Grove Servicios Inmobiliarios VENDE espectacular FINCA de 16.400 m2 (con 782 m2 construidos), ubicada en un entorno natural privilegiado, ya que se encuentra situada en la prestigiosa urbanización ""Valgrande"" en el municipio de Chinchón (una de las localidades con más encanto y tradición de la Comunidad de Madrid), ideal como lugar de residencia y/o para continuar con una  actividad profesional de éxito.  Se transmite la venta de la propiedad y de la sociedad ""Residencia Canina de Termes, S.L."", altamente consolidada en el sector, con gran rentabilidad y más de 40 años de trayectoria profesional. Cuenta con una excelente reputación así como clientela totalmente fidelizada. Se vende por jubilación. La finca dispone de: - Vivienda principal amplia y confortable de 165 m2, en una sola planta, distribuida en un gran porche cubierto, salón comedor, cocina, 2 habitaciones y 1 baño completo. - Una pequeña casa independiente para guardeses y amplia zona de gallinero. - Varias cocheras y almacenes de gran capacidad. - Cuadras para caballos. - 53 perreras amplias, perfectamente acondicionadas y zonas de servicio (parideras, peluquería...) El conjunto se encuentra en un estado de conservación impecable, diseñado con encanto y funcionalidad. Ofrece una combinación perfecta de naturaleza, privacidad y confort. Extensos jardines y zonas verdes que albergan numerosos olivos centenarios, almendros, cedros de gran porte y otros árboles de gran valor paisajístico.  Además, cuenta con una ubicación comercialmente privilegiada al encontrarse en la entrada de la urbanización, con acceso directo desde carretera y parada de transporte público en la misma puerta, por lo que se encuentra muy bien comunicada. Una propiedad única para quienes sueñan con una vida tranquila y de calidad, sin renunciar a la cercanía a Madrid y en uno de los enclaves rurales más emblemáticos del sureste madrileño. Chinchón es famoso por su plaza mayor medieval, su oferta gastronómica y su entorno natural y es un destino ideal tanto para quienes buscan una residencia habitual en plena naturaleza como para quienes desean una segunda vivienda donde desconectar a tan solo 40 minutos de Madrid. ***Servicios Agua: Pozo comunitario de la urbanización. Luz: Compañía eléctrica. Calefacción y agua caliente: Sistema de gas. Servicio de guarda y seguridad de Urbanización Valgrande y Club de Campo.  Comunidad: 150-300€/trimestre (incluye: agua fría, guardia y vigilancia, poda, jardinería y manteniendo urbanización y recogida de basuras) Ibi: 1.500€/año aprox.",False,good,False,,1598.0,False,False,False,False,[],False,False,1250000.0,€,countryHouse,Chinchón,"Finca rústica en camino Vial, 24",,True,True,countryHouse,,,,
