propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,floor,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice
108048587,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/d2/a1/1332289114.webp,2 3ºC,8,329988.0,flat,sale,121.0,True,4,2,Barrio Los Berrocales,Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3714999,-3.5755211,False,https://www.idealista.com/obra-nueva/108048587/,"Nuevos proyectos de vivienda protegida en los Berrocales. ¡Ha llegado tu momento! Grupo Ibosa presenta dos nuevos proyectos de viviendas de protección pública de precio limitado, VPPL. En uno de los nuevos desarrollos urbanísticos con mayor proyección ubicado en el sureste de Madrid, en los berrocales. (etapa iii). Calidad, diseño y confort residencial Pegasus ofrece viviendas de 2, 3 ys 4 dormitorios con plazas de garaje y trastero incluido en el precio. Viviendas con un precio asequible, funcionales y muy bien distribuidas, optimizando cada metro cuadrado para ofrecerte el máximo confort y comodidad. Para tus momentos de ocio, podrás disfrutar sin salir de casa de unas estupendas zonas comunes con piscina y zonas verdes para disfrutar con la familia y amigos. Sostenibilidad La sostenibilidad, calidad y diseño son los elementos principales en estas viviendas en la que se ha tenido muy en cuenta el cuidado por el medio ambiente y el ahorro energético. Los berrocales opta por un modelo de ciudad sostenible, ecológico, con zonas verdes, amplias avenidas y zonas peatonales que mejoran la calidad del medioambiental. Un nuevo desarrollo urbanístico que se adapta perfectamente a un estilo de vida tranquilo y que además se encuentra a un paso de Madrid central para los que no quieran perder el vínculo con la gran ciudad. Ubicación tiene una ubicación estratégica al este de Madrid, muy cerca de Ensanche de Vallecas y el c. C. La Gavia destacando la gran conectividad a las redes de transporte público dada su cercanía al metro y paradas de autobuses. Delimita al sur por la a3, al este por la m-50, al oeste por la m-45 y por el norte la línea 9 de metro. ¡Ha llegado tu momento, apúntate! Observaciones: estos proyectos. Se gestiona en régimen de cooperativa. Residencial Pegasus. Coop. Mad., ya está constituida. Durante el desarrollo del proyecto, la dirección facultativa se reserva el derecho de efectuar modificaciones que viniesen motivadas por exigencias de orden técnico o jurídico por parte de las administraciones competentes, así como aquellas que pudieran suponer cambios del proyecto o en la memoria de calidades que en ningún caso supondrán minoración de las calidades previstas.   Las imágenes mostradas pertenecen al anteproyecto teniendo carácter orientativo y no contractual. Los precios aquí indicados serán actualizados con el incremento de IPC anual hasta que se obtenga la calificación provisional. Importante señalar que, los precios que aparecen tienen pendiente de aplicar el IPC 2025. La cuantía que represente aplicar el incremento del IPC se llevará a la cantidad pendiente de pago en la entrega de llaves.",False,newdevelopment,True,True,2727.0,True,False,False,False,[],False,False,329988.0,€,,,,flat,"Los Berrocales, Madrid",Piso,3,False,True,True,,
107472761,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/7f/35/1347494569.webp,08453,36,1598000.0,chalet,sale,400.0,,4,5,Barrio Zona Estación,Madrid,Pozuelo de Alarcón,Zona Estación,es,Zona Estación,40.4534103,-3.8017409,False,https://www.idealista.com/inmueble/107472761/,"La inmobiliaria internacional CPM gestiona este estupendo chalet recientemente acabado, de obra nueva, a estrenar, de 400 m2, 4 habitaciones, piscina, jardín y terraza, próximo a la estación de Pozuelo, que se distribuye de la siguiente manera: Planta entrada: Dispone de un porche y zona de aparcamiento. Hall de entrada con un armario gabanero. Una gran cocina, con office, equipada con electrodomésticos de alta gama. Un amplio salón comedor, con grandes ventanales, que dan acceso a la terraza, el jardín y la piscina. 1 aseo de cortesía. Primera planta: 3 amplias habitaciones con armarios empotrados; todas en suite, con su baño completo incorporado y vestidor. Planta solarium: Terraza solada, con barandilla, tomas de luz y agua. Se pueden personalizar e incluir un jacuzzi de última generación, una pérgola retráctil, tomas de TV y fibra óptica.  Planta semisótano: Una gran sala de ocio. Dormitorio para uso de servicio, incluyendo un baño completo adicional. Cuarto lavadero. La vivienda dispone de suelo de parquet de madera natural, vídeo portero, ventanas con climalit, puerta blindada, sistema de aerotermia con instalación completa de suelo radiante y refrigerante en todas las estancias habitables de la vivienda. Además la casa cuenta con paneles solares para maximizar la eficiencia energética. El inmueble cuenta con espacio de aparcamiento en la puerta de casa y con un amplio trastero. El chalet se entregará completamente terminado en junio. Sobre la ubicación del chalet, es inmejorable, ya que se encuentra próximo a la estación de Pozuelo. El Acceso a la A-6 Y M-40 es muy rápido. Alrededor del chalet se encuentran varios centros comerciales (Zielo), colegios, (Colegio Retamar, Liceo Sorolla) guarderías, parques (Club Los Cerezos, Parque Alcalde José Martín Crespo-Díaz, Parque Brujula).",True,good,False,,3995.0,True,False,False,False,[],False,False,1598000.0,€,,,,chalet,"Zona Estación, Pozuelo de Alarcón",Chalet pareado,,,True,True,semidetachedHouse,
84894948,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/08/e2/1321941134.webp,1 centro dcha,18,1325000.0,flat,sale,149.0,True,3,2,"calle de García de Paredes, 64",Madrid,Madrid,Chamberí,es,Almagro,40.4364034,-3.6956944,True,https://www.idealista.com/inmueble/84894948/,"Vivienda recién reformada en el barrio de Almagro. Ha estado ALQUILADA HASTA EL 31/05/2025 con una rentabilidad superior al 4% a través de nuestra operadora Darya Living. Darya Homes pone a la venta esta espectacular vivienda de 149 m², completamente reformada con materiales de alta gama, en una de las ubicaciones más codiciadas de Madrid. Con una distribución luminosa y funcional, la propiedad cuenta con tres amplios dormitorios, incluyendo una suite principal, y dos baños modernos diseñados con acabados de primera calidad. La zona de día destaca por un espacioso salón-comedor, ideal para reuniones, y una cocina de diseño totalmente equipada con electrodomésticos de última generación. Ubicada en un elegante edificio con ascensor, esta vivienda combina el encanto del barrio clásico con el confort de una reforma actual. A un paso de las mejores zonas comerciales, restaurantes y con excelentes conexiones de transporte. Gastos: IBI anual: 925 € Cuota mensual de la Comunidad de Propietarios: 184,79 € Una oportunidad única para inversores o para quienes buscan una vivienda exclusiva en Madrid.",False,good,False,True,8893.0,True,False,False,False,[],False,False,1325000.0,€,,,,flat,"Almagro, Madrid","Piso en calle de García de Paredes, 64",1,,,,,
107012871,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/a2/d1/1313829729.webp,06879,67,1400000.0,chalet,sale,590.0,,6,5,El Bosque,Madrid,Villaviciosa de Odón,El Bosque,es,,40.3745853,-3.9290394,False,https://www.idealista.com/inmueble/107012871/,"NO COBRAMOS HONORARIOS AL COMPRADOR EN ESTA OPERACIÓN Precioso chalet de arquitectura moderna y espectacular diseño reformado en 2011 cuenta con 584m2 útiles y 2047m2 de parcela en Urbanización El Bosque. Distribuido en dos casas, la principal de 513m2 con cinco dormitorios, dos de ellos con baño en suite con plato de ducha y bañera de hidromasaje y grandes ventanales orientación Sur. Amplio salón comedor con chimenea de 67m2, tres baños completos y aseo, cocina equipada, porche y gran terraza en dormitorio principal, buhardilla con terraza exterior muy soleada. Garaje de 95m2 para 4-5 vehículos, trastero, jardín, piscina con barbacoa y cocina cerrada. Calefacción por gasoil y aire acondicionado. Grandes ventanas de doble aislamiento Climalit oscilobatientes. La segunda casa de 71m2 consta de salón, cocina, dormitorio y baño. ESTA PROPIEDAD ES ESPECIAL PORQUE Tiene una luz única en una excelente ubicación en orientación Sur, disfruta de una gran luminosidad todo el día y amplios ventanales en todas sus estancias. Con una parcela de más de 2000m2 con césped natural y grandes árboles, y árboles frutales. Cuenta con una segunda casa totalmente autosuficiente ideal como casa de invitados, servicio, oficina, almacén, negocio, gimnasio, etc, también con grandes ventanas y muy luminosa. La calle termina en la propiedad por lo que es muy tranquilo y sin tráfico. Suelos de parquet y cerámicos. Ventanas de aluminio climalit con persianas. La terraza solarium de 38m2 tiene acceso desde la buhardilla y puede ser cerrada y acondicionada como otra estancia, también tiene acceso independiente desde el exterior de la casa. En el jardín encontramos una sala-cocina completa de 12m2 con barbacoa para dar servicio a la piscina. El garaje incorpora dos puertas que permiten separar el mismo en dos estancias independientes. Puertas automáticas de acceso a la finca y al garaje. ENTORNO Rodeado de parques, dehesas, zonas verdes, campo de golf.  DISTRIBUCIÓN En la entrada de la planta baja encontramos recibidor de 11m2, salón comedor con chimenea de 67m2 con grandes ventanales y muy luminoso, con acceso al jardín, baño completo y aseo, cocina equipada de 14m2 con despensa de 6m2. Dormitorio de 40m2 con acceso directo al jardín. Escalera con acceso a la primera planta, donde encontramos recibidor y 4 dormitorios, muy luminosos con amplios ventanales, el principal de 32m2 con baño completo de 9,5m2 en suite y gran terraza de 25m2 orientación Sur. Gran dormitorio de invitados de 22m2 con baño en suite completo de 12m2 y terraza. Un tercer dormitorio de 14m2, y un cuatro dormitorio-sala de 9,5m2, en este encontramos una escalera de acceso a la buhardilla. Ventanas de aluminio de doble aislamiento climalit en todas las habitaciones. En la planta superior se encuentra la buhardilla de 31m2 dividida en dos estancias con ventanas velux con revestimiento de madera en el techo y acceso a terraza exterior solarium de 38m2. En la planta sótano se encuentra el trastero y almacén de 26m2. Garaje de 95m2. Carpintería interior de madera. EXTERIOR Orientación Sur de fachada principal, salón y dormitorios. Tejado de pizarra. ES IMPORTANTE SABER Muy bien ubicado en calle sin tráfico pero cerca de la salida de la urbanización. Aire acondicionado. Urbanización con vigilancia 24h COMERCIO Y SERVICIOS: Supermercados, Veterinarios, Centros de salud, Farmacia, Guarderías, Salones de belleza. Espacios para el deporte, Real Club de Golf Lomas-Bosque. Centro Deportivo TENPLE, restaurantes, cafeterías, gimnasios, polideportivos, transportes. Hospital de Majadahonda a 12 minutos. Rápida salida a Autovía M-501 en 4 minutos. COLEGIOS Y UNIVERSIDADES: Universidad Europea de Madrid, Agora Madrid International School, IES Calatalifa, Yugo Madrid Coliseo Europea - Residencia de Estudiantes. HOSPITALES: Centro de especialidades Villaviciosa de Odón Hospital Clínico Veterinario TRANSPORTE Líneas de autobuses.",False,good,False,,2373.0,True,False,False,False,[],False,False,1400000.0,€,,,,chalet,"El Bosque, Villaviciosa de Odón",Casa independiente,,,True,True,independantHouse,
101193360,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/ea/b9/1113969820.webp,2510,30,2100000.0,flat,sale,195.0,True,3,4,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4269061,-3.6825331,False,https://www.idealista.com/inmueble/101193360/,"Álvora Capital Properties, consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, les presenta esta magnífica oportunidad de entrar a vivir en una de las mejores calles de Madrid, en plena Milla de Oro.  Se encuentra en el lujoso barrio de Recoletos en el distrito de Salamanca. Uno de los ejes principales del ocio y la cultura de la ciudad y referente principal de la moda y la restauración, este barrio consta de todo lo necesario para vivir la vida de Madrid con todo lujo de comodidades y servicios. La vivienda cuenta con 190m2 construido de vivienda, 2 plazas de garaje de acceso directo (no incluidas en el precio) y un gran trastero Se trata de un piso en tercera planta, tranquilo, luminoso y bien aislado, recién reformado con las mejores detalles, cualidades y marcas. Destaca por sus amplios espacios, la ausencia de pasillos, su reforma de 2021 en estilo nórdico y calidad de sus acabados. La propiedad cuenta con una enorme entrada de luz natural durante todo el día, a través de los ventanales que ocupan todo el salón y comedor hasta el dormitorio principal. La vivienda se distribuye en entrada principal, que sirve de distribuidor a las zonas de la cocina y al salón- comedor, separadas por modernas puertas acristaladas de hierro y de madera, respectivamente. Consta de un aseo elegante. Salón comedor de gran tamaño y luminosidad por sus grandes ventanales y altos techos. Moderna cocina con península. No solo tiene un diseño único, de manos de Gunni & Trentino, sino que cuenta con mucha capacidad de almacenaje y los mejores electrodomésticos del mercado (Gaggenau, Neff y Miele). Da acceso a un lavadero con tendedero interior y acceso a cuerdas de tender. La cocina alberga una segunda entrada a la vivienda que, como la principal, posee puerta acorazada de seguridad, revestida de roble lacado en blanco. La zona de noche se compone de tres dormitorios en suite, dos de ellos dobles y con vestidor. Todos los dormitorios presentan armarios de madera lacada en blanco empotrados, totalmente vestidos, de gran capacidad de almacenaje y diseño ligero. Tanto los tres baños completos como el aseo de cortesía presentan muebles, inodoros y revestimientos de primeras marcas (Living Ceramics, Roca, Kyria, Cristina Bossini y Bathco). Asimismo, la vivienda consta en la azotea de un trastero de 23 m2, luminoso y totalmente amueblado, así como de DOS PLAZAS DE GARAJE para vehículos de gran tamaño en el mismo inmueble, algo excepcional en esta zona de Madrid. El inmueble tiene portero y servicio de conserjería 24 horas los siete días de la semana, recogida de basuras y sala de entrenamiento personal. La calefacción y el agua caliente son centrales, pero en el salón y en las habitaciones hay sistema de aire frío y caliente individualizados, mediante conductos y rejillas de impulsión. El barrio de Salamanca es una de las zonas residenciales y comerciales más apreciadas de Madrid, y con mayor nivel de vida de toda Europa. El barrio toma su nombre de José de Salamanca y Mayol, el Marqués de Salamanca, que promovió y dirigió su construcción a mediados del siglo XIX, llevada a cabo durante el reinado de Isabel II. Se forjó para las clases aristocráticas y burguesas, con grandes avenidas en distribución regular en forma de damero con calles perpendiculares, en torno a las que se articulan tiendas y comercios de lujo, y grandiosos palacetes, en uno de los cuales vivió el escritor sevillano Gustavo Adolfo Bécquer. En la actualidad, hablamos de una zona dinámica y segura, de grandes aceras, con una interesante vida, gracias a que es el epicentro de las tiendas lujo de la capital, conocida también por la “Milla de Oro”, donde tienen su sede las firmas más prestigiosas del mundo. También concentra un elevado número de Embajadas en edificios decimonónicos con gran valor arquitectónico.",False,good,False,True,10769.0,True,False,False,False,[],False,False,2100000.0,€,,,,flat,"Recoletos, Madrid",Piso,3,,True,False,,95000.0
104282015,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/bd/a7/1215405984.webp,,6,1850000.0,chalet,sale,563.0,,4,4,calle Cruz del Sur s/n,Madrid,Majadahonda,Los Satélites - Roza Martín,es,,40.4562449,-3.8996622,True,https://www.idealista.com/obra-nueva/104282015/,"PLANTA SÓTANO Cuenta con vestíbulo escalera, garaje, ascensor / sala multiusos: aprox. 162 m2 con luz y ventilación natural. PLANTA BAJA Vestíbulo: será impactante y de superficie generosa. Será el centro neurálgico de la casa. Su corazón. A partir de él se generan todos los espacios. La escalera se tratará como un elemento escultórico. Salón comedor: es la pieza más importante de la casa. Tendrá dos ambientes y mucha luz. Domina las vistas del jardín y del exterior. Recibirá luz de sur y de este. La cocina se tratará como otra parte más del salón. Escalera: será esbelta y tratada como un elemento escultórico que articula todas las plantas. Aseo de cortesía: tener fácil acceso y zona de guardarropa PORCHES PLANTA BAJA Porche jardín: generoso en dimensiones. Porche acceso: tiene la función de albergar garaje y comunicarlo con entradas principal y de servicio cubiertas. Piscina: será de recreo de 9 x 3 m. Cocina: amplios ventanales, salida directa al jardín y comunicación directa con comedor y también con área de servicio, corazón de actividad social. Frente de columnas e isla gigante para cocinar y comer. Despensa: cerca de cocina. PLANTA ALTA dormitorio principal: amplio aprox 25 m 2, buenas vistas y soleado. Vestidor con más de 10 m l Luz natural cenital. 2 baños (él-ella) completos con luz natural y gran bañera con vistas a jardín superior. Terraza–jardín con vistas. Suite 2: será tipo suite, con vestidor y baño con ducha, inodoro y lavabo, todo con luz natural. Amplios ventanales. Suite 3: será amplio con buen armario y baño completo con luz natural. Amplios ventanales con vistas a amplia terraza jardín y exterior. Suite 4: será amplio con buen armario y baño completo con luz natural. Amplios ventanales con vistas a amplia terraza, jardín y exterior. Armario ropa limpia y distribuidor de acceso cómodo y con vistas y luz natural.",False,newdevelopment,True,,3286.0,True,False,False,False,[],False,False,1850000.0,€,,,,chalet,"Los Satélites - Roza Martín, Majadahonda",Casa independiente en calle Cruz del Sur s/n,,False,True,True,independantHouse,
108220921,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/40/f4/1337525769.webp,W-02ZL5R,9,2250000.0,chalet,sale,530.0,,5,4,Los Satélites - Roza Martín,Madrid,Majadahonda,Los Satélites - Roza Martín,es,,40.4499753,-3.9116921,False,https://www.idealista.com/inmueble/108220921/,"Promoción Obra Nueva en inmejorable parcela. ¡LA MEJOR PARCELA DE SATÉLITES!  ENGEL&VÖLKERS comercializa en exclusiva esta promoción de vivienda unifamiliar de espectacular diseño. Sobre una parcela en inmejorable ubicación, lindando con zona verde y la Urb. Bonanza, presenta las mejores vistas a la sierra, atardeceres de ensueño y una gran privacidad. Constará de un cómodo programa desarrollado en dos plantas sobre rasante con enorme porche y preciosa piscina infinity, además de una planta en semisótano. Espacios diáfanos y amplios, dotados de acabados e instalaciones de calidades top, que junto a una eficiencia energética, la convertirán en un hogar de altísimo confort donde disfrutar de una privilegiada calidad de vida. *Licencia y permisos concedidos, se puede iniciar obras inmediatamente con previsión de entrega en los 16 meses posteriores. **Posibilidad de adquirir parcela+proyecto+licencias por 1.200.000€ Los Satélites es una urbanización que, junto a Roza-Martín, conforman la zona de expansión más nueva de Majadahonda, ambas desarrolladas a lo largo de la M-503 en su salida hacia Villanueva del Pardillo. Se compone de viviendas unifamiliares pareadas e independientes en parcelas de 500 a 1.000 m2, todas ellas de diseño vanguardista y altas calidades. En la actualidad hay unas 300 viviendas que se han ido ocupando paulatinamente desde el 2019, otras muchas con obras en curso, y resto de parcelas libres o con proyectos en marcha. Cuenta con acceso vigilado, seguridad 24 horas, grandes espacios naturales, instalación deportiva con pistas de padel y canchas multideporte, vistas de 360º a la sierra y comunicaciones directas con las principales vías rápidas (M-50, M-40). Dispone de la linea 654 de bus. El futuro equipamiento dentro de la propia colonia, contará con una manzana comercial, otra destinada a servicios sanitarios, un centro de la tercera edad y un colegio. En las inmediaciones podemos encontrar ya prestigiosos colegios y universidades internacionales y bilingües, varios supermercados, gasolinera y, a escasos 8 minutos en coche, se ubican varios centros comerciales y de ocio, restaurantes, instalaciones deportivas, campos de golf y el Hospital Universitario Puerta de Hierro. Se completa con los equipamientos y servicios del centro urbano y del resto del municipio, reconocido como uno de los que mejor calidad de vida y posibilidades de revalorización ofrece en la Comunidad de Madrid. *Consulte nuestro servicio personalizado de asesoramiento financiero EV-Finance.",False,good,False,,4245.0,True,False,False,False,[],False,False,2250000.0,€,,,,chalet,"Los Satélites - Roza Martín, Majadahonda",Casa independiente,,,True,True,independantHouse,
108493219,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/dd/1a/1202568643.webp,P5 8A,7,907000.0,penthouse,sale,166.0,True,2,2,avenida Juan Antonio Samaranch s/n,Madrid,Madrid,Hortaleza,es,Valdebebas - Valdefuentes,40.4869929,-3.6140145,True,https://www.idealista.com/obra-nueva/108493219/,"2 plazas de garaje. El Jardín de Valdebebas. Una promoción de vivienda libre situada en el Valdebebas Entrenúcleos, una ubicación privilegiada y en constante evolución que experimentado un importante crecimiento en los últimos años gracias a su excelente comunicación con el centro de la ciudad. Un proyecto diseñado con los mayores estándares de calidad y bienestar y cuya arquitectura está llamada a ser protagonista en Valdebebas. Una promoción única que aguarda 91 magníficas viviendas exteriores, de dos y tres dormitorios con terraza, que buscan el beneficio máximo de la luz natural y que están pensadas para ser vividas y disfrutadas con la mayor comodidad. Características básicas: La promoción contará con viviendas únicas de 2 y 3 dormitorios, que componen un proyecto icónico donde estilo y comodidad conviven en un entorno de más de 2.000 m². de zonas verdes y diferentes espacios de ocio formando un complejo residencial con todas las comodidades. Una construcción de diseño contemporáneo para la que Amenabar ha contado con la experiencia y el saber hacer del prestigioso estudio F&G Arquitectos, encargados del proyecto arquitectónico. Se trata de un edificio de viviendas diseñado buscando una mayor eficiencia para un bajo consumo energético que favorece el uso racional de la energía, cuidando al mismo tiempo el medio ambiente, la calidad y el confort climático dentro de la vivienda. Zonas comunes: El Jardín de Valdebebas cuenta con una selección de las mejores estancias comunitarias y servicios, creados como espacios únicos que ofrecen experiencias centradas en el bienestar y disfrute de la comunidad: chill out, piscina y solarium, sala fitness, zona social, calistenia y z ona exterior de juegos infantiles. La urbanización cuenta con una cuidada vegetación y una gran variedad de vegetación arbustiva Cada día valoramos más contar con posibilidades de esparcimiento y ocio al aire libre sin salir de nuestro hogar. Las zonas comunes se han diseñado en dos zonas únicas, donde se podrá disfrutar del entorno natural y todo tipo de actividades.  .",False,newdevelopment,True,True,5464.0,True,False,False,False,[],False,False,907000.0,€,,,,flat,"Valdebebas - Valdefuentes, Madrid",Ático en avenida Juan Antonio Samaranch s/n,8,False,True,True,penthouse,
107894659,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/ee/36/1327570526.webp,5620,69,695000.0,chalet,sale,397.0,,6,3,calle XVIII,Madrid,Las Rozas de Madrid,Las Matas- Peñascales,es,Las Matas- Peñascales,40.5632605,-3.8959142,False,https://www.idealista.com/inmueble/107894659/,"Las Rozas, Las Matas-Peñascales, Chalet independiente en tres alturas, 397m2 de vivienda, parcela 800m2, 6 dormitorios (con posibilidad de añadir dos más en zona buhardilla), 3 baños completos, jardín con piscina, porche, terraza-cenador. Vivienda muy luminosa. PLANTA DE ENTRADA: Encontramos el distribuidor de entrada, 1 dormitorio de 9,5m2, baño completo con ventana exterior y plato de ducha, salón - comedor de 30m2 con chimenea y dos accesos (desde el distribuidor y desde la cocina), la cocina mide 15m2 está amueblada y tiene office, cuenta con salida a un  segundo salón o sala para múltiples usos de 22m2 con salida al gran porche techado con acceso al jardín, dicho porche es muy amplio con zona para mesas con sillas como también tumbonas y sombrillas. En el jardín encontramos la piscina privada recientemente reformada a nuevo, gran zona de estar  para tomar sol y una zona techada para coches, la parcela tiene variedad de plantas y árboles, fachada de ladrillo macizo. PRIMERA PLANTA: 5 dormitorios (tres de ellos dobles), dos baños completos. Medidas de los dormitorios (el dormitorio principal tiene 28m2 con zona vestidor de 8m2), dormitorios secundarios 14m2, 9m2, 8m2 y 8m2. Todos muy luminosos. PLANTA BUHARDILLA: Zona de estar 25m2 con acceso a terraza exterior con vistas hacia el jardín y la piscina. Además cuenta con dos cuartos abuhardillados de 10m2 y 7m2, ambos con ventana hacia el exterior. La parcela es llana con vistas abiertas y silenciosa, la calefacción es individual de gas natural, orientación este - oeste, suelos de parquet y tarima. La ubicación es  excelente, está a muy pocos metros de la carretera A-6 con salida a la M-50, estación de tren Las Matas a cinco minutos en coche, autobuses hacia Madrid. Mabelan (Inmomabelan).",True,good,False,,1751.0,True,False,False,False,[],False,False,695000.0,€,745000.0,50000.0,7.0,chalet,"Las Matas- Peñascales, Las Rozas de Madrid",Casa independiente en calle Xviii,,,True,True,independantHouse,
108540904,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/20/12/1347946486.webp,W-02X2JE,30,795000.0,chalet,sale,442.0,,7,4,La Canaleja,Madrid,Galapagar,La Canaleja,es,,40.5687592,-4.0093122,False,https://www.idealista.com/inmueble/108540904/,"Independiente en La Canaleja - Galapagar ¡Descubre tu nuevo hogar en Galapagar! Esta impresionante casa/chalet independiente, construida en 1972, ofrece una combinación perfecta de solidez y encanto. Con una superficie total de 442 m² y ubicada en una parcela de 2.269 m², esta propiedad garantiza privacidad y seguridad en una zona tranquila. La sólida construcción cerrada con piedra y los techos de madera añaden un toque rústico y acogedor. Al entrar, te recibirá un amplio salón con chimenea, ideal para reuniones familiares. La cocina espaciosa tiene acceso directo al jardín, donde podrás disfrutar de una barbacoa exterior y una piscina de cloración salina. Además, la terraza que rodea toda la casa ofrece vistas espectaculares y es perfecta para momentos de relajación. La casa cuenta con siete dormitorios, incluyendo una habitación en suite con baño privado y aire acondicionado, y tres baños adicionales, uno de ellos con bañera. Las placas solares instaladas en la planta baja son un añadido ecológico que reduce el consumo energético. El salón-comedor a dos alturas es un espacio versátil que se adapta a tus necesidades, mientras que el sistema de aire acondicionado en varias estancias y la calefacción por gas natural garantizan el confort durante todo el año. Los armarios empotrados ofrecen un almacenamiento práctico y ordenado. Esta propiedad es ideal para familias que buscan modernidad, espacio y una ubicación privilegiada en Galapagar. No pierdas la oportunidad de convertir esta casa en tu hogar. ¡Ven a visitarla y enamórate! La localidad de Galapagar está situada a 39 Km del norte de Madrid, en un entorno serrano que tradicionalmente ha sido lugar de veraneo y actualmente como localidad de primera residencia. Se encuentra muy próximo a lugares de gran interés turísticos y culturales, como El Escorial, Segovia, La Granja de San Ildefonso y Ávila; todos ellos a menos de 30 minutos. Desde el punto de vista natural, El Parque Natural del Rio Guadarrama, Parque Natural de Hoyo Manzanares, El Pardo, La Pedriza, Sierra de Guadarrama y Navacerrada. Galapagar y Torrelodones ofrecen todos los servicios necesarios: hospitales, centros comerciales, casino, centro cultural, comercio, instalaciones deportivas, restauración y religiosos.",False,good,False,,1799.0,False,False,False,False,[],False,False,795000.0,€,,,,chalet,"La Canaleja, Galapagar",Casa independiente,,,,,independantHouse,
104166831,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/a3/d7/1211826320.webp,66347,85,2600000.0,flat,sale,215.0,True,4,4,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4345192,-3.6996018,False,https://www.idealista.com/inmueble/104166831/,"Álvora Capital Properties, consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, promociona esta extraordinaria vivienda, muy exterior con elegante reforma en una finca clásica del Barrio de Chamberí. Se ubica en la quinta planta exterior, con una excelente distribución en esquina, con vistas panorámicas desde sus seis balcones, sino que también le sumerge en la historia y la tradición arquitectónica de Madrid. En su interior, encontrará un diseño exclusivo y meticulosamente planificado para obtener una verdadera joya arquitectónica. Cuatro dormitorios exquisitamente decorados proporcionan un espacio sereno para el descanso. Un imponente salón comedor con cuatro balcones orientados a la calle, con bonitas vistas. Aseo de cortesía. La cocina se entrega totalmente equipada y cuenta con un área de lavado independiente. Dos dormitorios están en suite y los otros dos dormitorios, comparten un baño. Cada rincón está diseñado con atención al detalle, desde los acabados de alta gama hasta los espacios amplios y luminosos, que permiten que la luz natural bañe cada habitación. El barrio de Almagro es considerado uno de los más elegantes de Madrid. Pertenece al distrito de Chamberí, es actualmente junto con otros barrios como Justicia o Recoletos, una de las zonas residenciales más demandadas. En este barrio destaca el denominado Triángulo de Oro, comprendido por las calles Génova, Almagro y Castellana. En el barrio de Almagro, destacan los numerosos palacetes, embajadas, galerías de arte y centros culturales conforman este elegante eje de la capital. Zona muy acogedora y tranquila donde se encuentran algunos de los establecimientos hosteleros más conocidos de Madrid. La zona dispone de una gran oferta educativa, con colegios concertados y privados. Además, es un área con mucho encanto para ir de compras destacando la proximidad al eje de Fuencarral y a la calle Serrano.  Hablar del Triángulo de Oro de Almagro (Castellana-Génova-Almagro) es hablar de exclusividad, prestigio y seguridad.  Álvora Capital Properties con más de 20 años de experiencia cuenta con un grupo de profesionales altamente cualificados con una amplia vocación de servicio, dedicados a asesorar a nuestros clientes en la gestión de inmuebles situados en las mejores zonas de Madrid. Visite nuestra web corporativa contamos con un gran porcentaje de inmuebles no publicados en los portales inmobiliarios.",False,good,False,True,12093.0,True,False,False,False,[],False,False,2600000.0,€,,,,flat,"Almagro, Madrid",Piso,5,,,,,
