propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108825119,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/6d/f2/1356222534.webp,16,4,330000.0,flat,sale,52.0,True,2,1,calle de Ofelia Nieto,Madrid,Madrid,Tetuán,es,Berruguete,40.4593006,-3.7109064,False,https://www.idealista.com/inmueble/108825119/,"PISO EN VENTA CALLE OFELIA NIETO  ¿Buscas un lugar para vivir cerca del metro y con todas las comodidades? ¡Tenemos la solución perfecta para ti! El piso está situado en la calle Ofelia Nieto una zona privilegiada, a menos de 5 minutos del metro de Franco Rodríguez (Línea 7), lo que te permite moverte fácilmente por la ciudad. Además, está a 10 minutos de la Dehesa de la Villa, un espacio verde perfecto para relajarte y disfrutar del aire libre, y a 2 minutos de un supermercado Día, donde podrás encontrar todo lo que necesitas para tu día a día. El piso cuenta con dos dormitorios amplios y luminosos, perfectos para descansar y relajarte. Aunque actualmente no tiene ascensor, estamos en proceso de instalación de uno, que estará pagado. La ubicación es céntrica y accesible, ideal para aquellos que buscan vivir en un barrio tranquilo y residencial. El precio es competitivo, perfecto para aquellos que buscan una buena relación calidad-precio. Es una oportunidad de vivir en un barrio con todas las comodidades y servicios que necesitas. Si estás interesado en este inmueble, no dudes en contactarnos. Estamos disponibles para responder a tus preguntas y programar una visita. ¡No te pierdas esta oportunidad de vivir en un barrio tranquilo y accesible! Contacta con nosotros hoy mismo y haz de esta casa tu hogar.",False,good,False,False,6346.0,False,False,False,False,[],False,False,330000.0,€,flat,"Berruguete, Madrid",Piso en calle de Ofelia Nieto,,,,,,,,
108490411,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/44/8e/79/1346463479.webp,31,1,250000.0,flat,sale,100.0,False,4,1,calle de Valencia,Madrid,Alcobendas,Ensanche,es,,40.5507904,-3.6421938,False,https://www.idealista.com/inmueble/108490411/,"¡Descubre tu nuevo hogar en Alcobendas! Este amplio piso de 100 m² es una oportunidad única en una de las mejores zonas de la ciudad. Con 4 dormitorios, este espacio es ideal para familias que buscan comodidad y tranquilidad. El salón comedor es perfecto para disfrutar de momentos en familia, mientras que la cocina ofrece un lienzo en blanco para crear ese espacio culinario soñado.  El baño completo, equipado con un práctico plato de ducha, añade funcionalidad a la vivienda. Además, cuenta con una encantadora terraza donde relajarse al aire libre. No te preocupes por el almacenamiento, ya que el amplio trastero en la cubierta te permitirá guardar todo lo que necesites.  Ubicado en una zona tranquila y cercana a todos los servicios esenciales, este piso ofrece la combinación perfecta entre confort y conveniencia. Aunque necesita algunas reformas, su gran potencial te permitirá personalizarlo a tu gusto. La calefacción de gas natural asegura un ambiente agradable durante todo el año.  No dejes pasar esta oportunidad de vivir en un lugar que lo tiene todo. ¡Ven a visitarlo y empieza a imaginar tu nueva vida en Alcobendas!",False,renew,False,False,2500.0,False,False,False,False,[],False,False,250000.0,€,flat,"Ensanche, Alcobendas",Piso en calle de Valencia,,,,,,,,
107653280,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a4/83/ee/1318820181.webp,24,,229000.0,chalet,sale,160.0,,3,2,calle Infante,Madrid,Villa del Prado,,es,,40.2752197,-4.3086899,False,https://www.idealista.com/inmueble/107653280/,"¡Bienvenido a tu nuevo hogar! Ubicación muy buena, a escasos metros del centro del pueblo. Este magnífico chalet adosado, RECIENTEMENTE REFORMADO, te ofrece la combinación perfecta de confort y estilo. Con un total de 160 m² construidos distribuidos en dos plantas, cada una de aproximadamente 80 m², esta vivienda destaca por su diseño moderno y funcional. En la planta baja, encontrarás un amplio salón comedor y un aseo, junto a una gran cocina que se abre al exterior, ideal para disfrutar de momentos al aire libre en la parcela de 90 m² con pérgola de madera. La planta alta alberga tres luminosas habitaciones con armarios empotrados y un baño XL que te sorprenderá por su amplitud. La casa ha sido renovada con acabados de alta calidad en suelos, ventanas, electricidad y fontanería, garantizando un ambiente acogedor y eficiente. Además, se entrega prácticamente amueblada, lista para que te instales sin preocupaciones. Con excelente orientación, disfrutarás de luz natural durante todo el día. Incluye calefacción con AA y Gasoil y zona de plaza de garaje-trastero para tu comodidad. No pierdas la oportunidad de visitar personalmente esta joya inmobiliaria que te hará sentir en casa desde el primer momento. ¡Ven y descúbrelo por ti mismo!",False,good,False,,1431.0,False,False,False,False,[],False,False,229000.0,€,chalet,Villa del Prado,Chalet adosado en calle Infante,MS-VP2,True,True,,terracedHouse,,,
108824365,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/c2/1c/1356193216.webp,5,4,199900.0,flat,sale,116.0,True,3,2,"AV MEDITERRANEO, 6",Madrid,Arganda,El Mirador - Grillero,es,,40.2966989,-3.4314559,True,https://www.idealista.com/inmueble/108824365/,"Inmueble de Subasta Judicial en Cesión de Remate. Arganda del Rey. Piso con una superficie de 116 m², esta vivienda cuenta con 3 dormitorios y 2 baños. Está situada en una zona residencial consolidada, rodeada de servicios, comercios y transporte público. Urbanización privada con zonas verdes y piscina. La adquisición se realizará exclusivamente a través del proceso de Subasta Judicial. El precio publicado es una orientación del posible valor de adjudicación. Toda la información está disponible públicamente en el Boletín Oficial del Estado. Nota: •No es posible hipotecar el inmueble •Inmueble no visitable.",False,good,False,True,1723.0,False,False,False,False,[],False,False,199900.0,€,flat,"El Mirador - Grillero, Arganda","Piso en Av Mediterraneo, 6",TR0254951,,,,,,,
108704521,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/c8/25/1352653741.webp,31,bj,229900.0,flat,sale,129.0,True,2,2,Torres de la Alameda,Madrid,Torres de la Alameda,,es,,40.4020073,-3.3617434,False,https://www.idealista.com/inmueble/108704521/,"¡OPORTUNIDAD para tener nuevo hogar en Torres de la Alameda CON NEGOCIO INCORPORADO! Agencia inmobiliaria TECNOCASA Estudio Loeches-Torres de la Alameda VENDE ESPECTACULAR casa pareada, construida en 1973, que combina un diseño moderno con detalles acogedores que te harán sentir en casa desde el primer momento. Con una superficie construida de 129 m², ofrece dos amplios dormitorios y dos baños bien distribuidos, ideales para familias que buscan espacio y comodidad. La orientación sur-este garantiza luminosidad durante todo el día, mientras que el patio es perfecto para disfrutar de momentos al aire libre. ¿Qué la hace especial? ¡LA OPORTUNIDAD DE NEGOCIO! Tiene acceso a un local de 50 metros cuadrados que actualmente está funcionado como panadería a pleno rendimiento con un espacio de tienda y de almacén. La vivienda está en excelente estado, situada en el centro de Torres, el entorno es apacible y está bien comunicado, ofreciendo una excelente relación calidad-precio. No pierdas la oportunidad de vivir en un lugar donde el confort y la tranquilidad se unen a tan solo un paso de la ciudad. No pierdas esta oportunidad y benefíciate del asesoramiento financiero gratuito KIRON y la financiación al 100%. ¡Ven a verlo y enamórate de tu futuro hogar!",False,good,False,False,1782.0,False,False,False,False,[],False,False,229900.0,€,flat,Torres de la Alameda,Piso,,,,,,,,
107969294,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/77/78/1329792011.webp,15,1,215000.0,flat,sale,93.0,True,2,2,calle Carolina Coronado,Madrid,Parla,Centro,es,,40.2382832,-3.7710798,False,https://www.idealista.com/inmueble/107969294/,"¡Enhorabuena! Si tu búsqueda de un hogar cerca del corazón de Parla, perfectamente conectado para comenzar esa nueva etapa que tanto anhelas, ha llegado a este punto... ¡es porque tu búsqueda ha terminado! ASR Home te presenta en exclusiva el piso que estabas esperando: un maravilloso piso de 2 habitaciones y 2 cuartos de baño, donde cada rincón será testigo de tus mejores momentos. ESTE PISO ES ESPECIAL PORQUE: Esta ubicado en el centro de Parla, rodeado de colegios, tiendas, parques y el tren a solo 5 minutos. Con garaje y trastero. DISTRIBUCIÓN: Al cruzar la puerta, te recibirá un acogedor pasillo que te invitará a descubrir cada rincón de este hogar. La primera sorpresa será un gran salón, el corazón de la casa, bañado por la luz que entra a través de su bonito ventanal, creando el ambiente perfecto para disfrutar de momentos inolvidables en familia. Justo enfrente, encontrarás un cuarto de baño completo, diseñado para tu comodidad y la de tus invitados. Siguiendo el pasillo, te espera una cocina completamente equipada, lista para inspirar tus mejores recetas, y que además cuenta con una práctica terracita para disfrutar del aire fresco. Al final del recorrido, descubrirás un dormitorio lleno de encanto y, al otro lado, una preciosa suite con su propio baño, un espacio privado diseñado para tu descanso y bienestar. EQUIPAMIENTO Y CALIDADES: El inmueble se encuentra prácticamente nuevo. COMUNICACIONES: Olvídate de los problemas de transporte. La vivienda goza de una ubicación privilegiada, con la estación de tren a un paso. COMERCIO, SERVICIOS, OCIO: Todo lo que necesitas para tu día a día está a tu alcance en Parla: centros comerciales para tus compras, restaurantes para tus momentos de ocio... cualquier cosa que puedas imaginar, la tienes a pocos minutos. HOSPITALES: Tu tranquilidad es importante, por eso contarás con el Hospital Infanta Cristina a menos de 15 minutos en coche. CENTROS EDUCATIVOS Y DEPORTIVOS: Si tienes familia o te gusta mantenerte activo, la zona te ofrece una amplia variedad de colegios, guarderías y centros deportivos. Comunidad 90€ IBI 400€. Estoy deseando abrirte las puertas de este fantástico piso y que sientas cómo se convierte en tu nuevo hogar. Te aseguro que, al cruzar la puerta, ¡te enamorarás! FINANACIAMOS HASTA EL 100 En este precio no se incluye honorarios de agencia, ni el Impuesto de Transmisiones Patrimoniales, ni los gastos notariales y/o registrales. Aviso legal: recordamos a nuestros señores clientes que la información facilitada no constituye una autentica oferta vinculante no contractual. Este anuncio publicitario es provisional, las fotografías y datos en el incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de los propietarios.",False,good,False,True,2312.0,False,False,False,False,[],False,False,215000.0,€,flat,"Centro, Parla",Piso en calle Carolina Coronado,00207,True,True,,,,,
108276287,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/32/98/1339254302.webp,12,3,1980000.0,flat,sale,300.0,True,4,2,Barrio Huertas-Cortes,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4132474,-3.693525,False,https://www.idealista.com/inmueble/108276287/,"Se vende vivienda a reformar de 300 m2, en representativo edificio, situado al lado del Paseo del Prado, en el Paisaje de la Luz. El inmueble aún estando en el centro, da a un bonito patío interior abierto y muy luminoso.  Se encuentra en un edificio rehabilitado, con una entrada imponente de piedra con paso de carruajes, portón de madera, bellos jardines en el patio interior, escaleras amplias y elegantes, con portero físico, ascensor y circuito cerrado de televisión.",False,renew,False,True,6600.0,True,False,False,False,[],False,False,1980000.0,€,flat,"Huertas-Cortes, Madrid",Piso,CV125,,,,,,,
108557096,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/b3/27/1352519530.webp,61,,3300000.0,chalet,sale,603.0,,9,5,Barrio Monteclaro,Madrid,Pozuelo de Alarcón,Urbanizaciones,es,Monteclaro,40.4382163,-3.8482553,False,https://www.idealista.com/inmueble/108557096/,"Eficiencia, diseño y confort en una vivienda de lujo en un entorno privilegiado Presentamos esta espectacular vivienda unifamiliar situada en la prestigiosa urbanización Monteclaro, una de las más exclusivas, privadas y seguras de Pozuelo de Alarcón. Reformada recientemente con calidades excepcionales y pensada hasta el último detalle para ofrecer máximo confort y eficiencia energética. Características destacadas: •Instalaciones de última generación con sistema de aerotermia alemana, paneles fotovoltaicos y baterías que garantizan un consumo energético mínimo. •Piscina climatizada mediante placas termosolares, incluyendo también ducha exterior calefactada. •Iluminación LED en todo el interior y exterior de la vivienda, y cuadro eléctrico renovado. •Cargador eléctrico para vehículos, •Aislamiento térmico superior gracias a la instalación del sistema SATE en toda la fachada. •Ventanas de PVC con Climalit, persianas y cortinas automatizadas. •Puertas automáticas en jardín y garaje. Distribución: Planta baja: Dos espectaculares salones principales, un acogedor salón-terraza, habitación principal y habitación de servicio, además de dos baños completos. Planta alta: Siete amplios dormitorios y tres baños adicionales, perfectos para una gran familia o para quienes necesiten espacio extra para oficina, gimnasio o sala de juegos. Espectacular jardín consolidado: La vivienda se asienta sobre una parcela de 4.140 m², con un jardín de ensueño cuidadosamente diseñado y mantenido. Dispone de aproximadamente 500 m² de césped natural y 1.000 m² de césped artificial, ideal para bajo mantenimiento y uso intensivo. Los paseos se encuentran integrados con elegancia en el paisaje. En este jardín consolidado con riego automático también nos encontraremos con rosaledas, abetos, magnolios, pinos, entre otras variedades de árboles y plantas. Vivir en Monteclaro es disfrutar de un estilo de vida exclusivo, rodeado de naturaleza, privacidad y con todos los servicios a un paso. Urbanización cerrada con seguridad 24h, zonas verdes, un espectacular club social y cercanía a los mejores colegios internacionales. Una vivienda lista para entrar a vivir, donde el lujo se une con la sostenibilidad y la tecnología. Gracias a las empresas del GRUPO LEGEND, aportamos Asesoramiento Fiscal, Financiero y un Arquitecto a su disposición para cualquier consulta o servicio que necesite, todos estos servicios son incluidos sin coste adicional a nuestros clientes. Además, no cobramos honorarios al comprador. Nos adaptamos a las necesidades y horarios de nuestros clientes. Contacta con nosotros para más información y organizar una visita.",True,good,False,,5473.0,False,False,False,False,[],False,False,3300000.0,€,chalet,"Monteclaro, Pozuelo de Alarcón",Casa independiente,,True,True,,independantHouse,,,
103770512,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/02/77/1199603873.webp,26,,460000.0,chalet,sale,200.0,,4,2,El Molar,Madrid,El Molar,,es,,40.7350975,-3.5847384,False,https://www.idealista.com/inmueble/103770512/,"Cornejo Inmuebles ofrece bonito chalet adosado con orientación este y totalmente reformado con estupendas calidades. Se entrega con cocina equipada con electrodomésticos de alta gama, consta de terraza y espacio para office. Dispone de mosquiteras en toda la vivienda, estufa de pellets en el salón, jardín con porche, césped artificial y barbacoa. Consta de buhardilla totalmente equipada con calefacción de gas natural y aire acondicionado con bomba de calor en toda la vivienda. Piscina comunitaria de sólo 19 vecinos. Comunidad: 50 euros /mes IBI: 370 euros /año Excelente estado de conservación, no dudes en visitarlo, te ayudamos con la financiación.",False,good,False,,2300.0,False,False,False,False,[],False,False,460000.0,€,chalet,El Molar,Chalet adosado,1452-CS231,True,True,,terracedHouse,,,
108252602,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/d4/e4/1338534845.webp,10,6,295000.0,duplex,sale,64.0,True,1,1,"carretera Villaverde a Vallecas, 295",Madrid,Madrid,Villa de Vallecas,es,Ensanche de Vallecas - La Gavia,40.3763043,-3.6314311,True,https://www.idealista.com/inmueble/108252602/,"¡Oportunidad única para inversores! Inmo Restauración ofrece en venta precioso dúplex de un dormitorio en un moderno edificio de apartamentos con plaza de garaje incluida, ubicado en una de las zonas con más proyección de Vallecas, en Madrid. La vivienda cuenta con 64,35 m² construidos y 41,65 m² útiles, distribuidos en dos alturas que optimizan el espacio y ofrecen un entorno cómodo, funcional y con gran encanto. Su fachada exterior y el estado impecable del inmueble reflejan el cuidado y mantenimiento del edificio.  Uno de sus mayores atractivos es la magnífica terraza privada de 30,41 m², ubicada en la planta superior, perfecta para crear un oasis urbano donde relajarse, montar una zona chill out o disfrutar de comidas al aire libre.  Gracias a sus grandes ventanales, el piso recibe abundante luz natural durante todo el día, generando una atmósfera luminosa, cálida y acogedora.  Una propiedad con gran potencial de rentabilidad, lista para entrar a vivir o destinarse a alquiler, en una zona tranquila, bien conectada y con todos los servicios a su alcance. Referencia: 2981 Importe Venta: 295.000, 00€ Honorarios Agencia: 3% sobre el precio de venta.",False,good,False,True,4609.0,False,False,False,False,[],False,False,295000.0,€,flat,"Ensanche de Vallecas - La Gavia, Madrid","Dúplex en carretera Villaverde a Vallecas, 295",2981,True,True,,duplex,,,
107552256,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/7b/99/1333758994.webp,7,2,2500000.0,flat,sale,165.0,True,3,4,calle de Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4218313,-3.6879631,False,https://www.idealista.com/inmueble/107552256/,"Oportunidad única de adquirir un magnífico piso exterior en pleno corazón de uno de los barrios más cotizados de Madrid: Recoletos. Totalmente reformado a estrenar, este luminoso y moderno piso de tres habitaciones y cuatro baños es ideal para quienes buscan una vivienda de calidad en una ubicación inmejorable. Características del inmueble: Superficie: 155 metros 3 habitaciones amplias, todas exteriores, con mucha luz natural 4 baños completos, con acabados de alta gama Cocina completamente equipada y de diseño, abierta al salón Salón espacioso y luminoso con grandes ventanales Totalmente amueblado con muebles de calidad, listo para entrar a vivir Reformado con materiales de primera calidad Calefacción y aire acondicionado por conductos Suelos de [especificar tipo de suelo, si lo deseas] A estrenar: totalmente reformado con un estilo moderno y funcional Ubicación: En el prestigioso barrio de Recoletos, cerca de las mejores tiendas, restaurantes y cafeterías A pocos minutos de Parque del Retiro y zonas emblemáticas de la ciudad Exclusividad y sofisticación en cada detalle. Descubre las propiedades más exclusivas de Madrid con un servicio a la altura de tus expectativas.",False,good,False,True,15152.0,False,False,False,False,[],False,False,2500000.0,€,flat,"Recoletos, Madrid",Piso en calle de Recoletos,1819,,,,,,,
108197863,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/34/0b/1336846115.webp,38,1,1200000.0,flat,sale,154.0,True,4,3,calle de Francisco Lozano,Madrid,Madrid,Moncloa,es,Argüelles,40.4315717,-3.7202041,False,https://www.idealista.com/inmueble/108197863/,"Grupo Inmobiliario A & D presenta: Espectacular vivienda exterior en el corazón de Moncloa – Calle Francisco Lozano ¿Buscas una vivienda amplia, luminosa y perfectamente ubicada en el centro de Madrid? ¡Esta es tu oportunidad! Grupo Inmobiliario A & D pone a la venta esta exclusiva vivienda de esquina, totalmente exterior, situada en una de las mejores zonas del barrio de Moncloa, justo detrás del Cuartel General del Ejército del Aire y la emblemática calle Ferraz. Con una distribución excepcional y un espacio que enamora, esta propiedad es ideal tanto para familias como para quienes priorizan la comodidad y el estilo de vida urbano sin renunciar a la tranquilidad. Características destacadas: Superficie generosa con excelente distribución. 4 amplias habitaciones, perfectas para el descanso o el teletrabajo. 2 baños completos + 1 aseo, ofreciendo funcionalidad y confort. Estancias exteriores, con gran luminosidad natural durante todo el día. Vivienda reformada íntegramente, con acabados de alta calidad. Ventanas de climalit con persianas motorizadas en toda la casa. Trastero y plaza de parking incluidos. Ubicación inmejorable: Situada a un paso de Plaza de España, El Corte Inglés de Princesa y el Parque del Oeste, disfrutarás de una vida tranquila sin renunciar a las comodidades del centro. Además, su proximidad a Príncipe Pío, el intercambiador de Moncloa y múltiples estaciones de metro y cercanías te garantiza una conexión excelente con toda la ciudad. En el entorno encontrarás: Centros educativos de prestigio Centros de salud Amplia oferta comercial y de ocio Zonas verdes para disfrutar al aire libre Una vivienda única que lo tiene todo: ubicación, luz, amplitud y calidad. No pierdas la oportunidad de visitarla. Contáctanos para más información y concertar una visita.",False,good,False,True,7792.0,False,False,False,False,[],False,False,1200000.0,€,flat,"Argüelles, Madrid",Piso en calle de Francisco Lozano,Moncloa 5525,True,True,,,,,
108188139,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/ee/18/1336507930.webp,41,,515000.0,chalet,sale,212.0,,5,3,travesía San Andrés,Madrid,Miraflores de la Sierra,,es,,40.8150069,-3.7606508,False,https://www.idealista.com/inmueble/108188139/,"Chalet independiente de 212 metros, en perfecto estado de conservación. La vivienda se distribuye de la siguiente manera: -Planta principal salón comedor con chimenea francesa, amplio porche completamente cerrado y acristalado, cocina amueblada y equipada con zona comedor, amplio dormitorio con armario empotrado y baño completo. -Planta primera: 4 dormitorios y con baños completos, el dormitorio principal con baño en suite. Destacar que todas las habitaciones cuentan con amplios armarios empotrados. -Planta garaje: Garaje de 60 metros aproximado con 2 ventanales, (destacar que se podría utilizar como sala de eventos, debido a lo amplio y diáfano del espacio) y trastero. Recalcar la luz natural de la vivienda, ya que todas las estancias cuentan con ventana. La casa cuenta con una amplia parcela de hormigón impreso, con una pequeña zona verde con riego automático. Cuenta con calefacción individual de gas natural, puerta de entrada blindada, ventanas de aluminio con acristalamiento climalit, suelos de gres, persianas nuevas en todas las ventanas, contraventanas de hierro, etc. La casa está situada en el precioso pueblo de Miraflores de la Sierra, enclavado en la Cuenca alta de Guadarrama, rodeado de bosques y montañas, a 50 kilómetros del intercambiador de Plaza de Castilla, con línea de autobús al mencionado intercambiador y aprobado el cercanías a Soto del Real.",False,good,False,,2429.0,False,False,False,False,[],False,False,515000.0,€,chalet,Miraflores de la Sierra,Casa independiente en travesía San Andrés,FG301-MirFloSA,True,True,,independantHouse,,,
108169279,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/3f/be/1335927189.webp,18,,300000.0,chalet,sale,150.0,,4,3,Pozuelo del Rey,Madrid,Pozuelo del Rey,,es,,40.370887,-3.3130762,False,https://www.idealista.com/inmueble/108169279/,"Mercaser Grupo Inmobiliaro vende. Chalet aislado de 150 m² ubicado en Pozuelo del Rey, Madrid. Se trata de un chalet de 150 m² desarrollado en dos plantas y distribuido en salón-comedor, cocina, 4 dormitorios y 3 baños. El chalet se sitúa en el núcleo urbano de Pozuelo del Rey, una encantadora localidad que ofrece tranquilidad y una calidad de vida excelente. La ubicación cuenta con buenos accesos por la carretera M-204, facilitando la conexión con áreas cercanas. Además, aunque Pozuelo del Rey es una localidad tranquila, está a poca distancia en coche de paradas de autobús que conectan con municipios y ciudades mayores. Dentro de Pozuelo del Rey podemos encontrar servicios esenciales como supermercados, restaurantes y centros educativos, además de otros negocios comerciales que convierten esta ubicación en una opción atractiva para residir. En las proximidades se ubican zonas verdes y espacios naturales que invitan al ocio y al disfrute del tiempo libre. Gastos de escrituras e impuestos no incluidos. No cobramos comisión al comprador Pozuelo del Rey es un municipio que forma parte de la Comarca de Cuenca de Henares, contando con una economía basada en la agricultura, destacando las plantaciones de cebada. Como lugares de interés destacar la Iglesia de Santo Domingo de Silos, la Ermita de la Virgen de la Cabeza y la Plaza Mayor.",False,good,False,,2000.0,True,False,False,False,[],False,False,300000.0,€,chalet,Pozuelo del Rey,Casa independiente,C1-04207-0001,,,,independantHouse,,,
108645048,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/70/5c/1356555821.webp,7,5,1700000.0,flat,sale,180.0,True,3,3,calle del Doctor Castelo,Madrid,Madrid,Retiro,es,Ibiza,40.4205407,-3.6729762,False,https://www.idealista.com/inmueble/108645048/," Detalles de la propiedad: �️ 3 dormitorios dobles con armarios empotrados, muy espaciosos y luminosos � 3 baños completos, modernos, con acabados de lujo (uno de ellos en suite) �️ Salón-comedor amplio con grandes ventanales, que llenan la estancia de luz natural �️ Cocina independiente, totalmente equipada con electrodomésticos nuevos y mobiliario funcional de diseño � Se vende amueblado, con mobiliario contemporáneo y de alta calidad �️ Altura de techos que aporta una sensación de amplitud, elegancia y distinción � Muchísima luz natural gracias a su orientación y grandes ventanales � Reforma integral realizada con atención al detalle: instalación eléctrica, fontanería, suelos, iluminación LED, ventanas de climalit, puertas lacadas, etc. �️ Distribución y características: Salón-comedor amplio y muy luminoso, con techos altos que aportan sensación de amplitud y elegancia. Ideal para recibir visitas o disfrutar en familia. Cocina independiente, totalmente equipada con electrodomésticos de alta gama, mobiliario moderno y zona de almacenaje. Tres dormitorios dobles, todos con excelente entrada de luz natural, armarios empotrados y detalles modernos. Tres baños completos, totalmente nuevos, con duchas de diseño, grifería de calidad y acabados actuales. Exclusividad y sofisticación en cada detalle. Descubre las propiedades más exclusivas de Madrid con un servicio a la altura de tus expectativas.",False,good,False,True,9444.0,False,False,False,False,[],False,False,1700000.0,€,flat,"Ibiza, Madrid",Piso en calle del Doctor Castelo,2629,,,,,,,
108614474,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/f8/ec/1349991660.webp,19,4,1100000.0,flat,sale,119.0,True,3,1,calle del Príncipe de Vergara,Madrid,Madrid,Chamartín,es,Ciudad Jardín,40.4415461,-3.6763745,False,https://www.idealista.com/inmueble/108614474/,"Apartamento en Chamartín, con 119 m² construidos, 3 dormitorios, 1 baños, 1 aseos, 1 garaje/s, buen estado, exterior, planta 4, 1 terraza(s), cocina independiente, ascensor, orientación sureste, 1975, portero, 9 plantas del edificio. Estupendo piso, consta de tres dormitorios de los cuales el dormitorio principal con orientación este. Tiene una superficie de 119m2, un salón-comedor con orientación sur con acceso a una grande terraza en L, baño y aseo grande que se puede convertir fácilmente en segundo baño, cocina grande en la vivienda. Los suelos son de parqué salvo en la cocina. Calefacción central y aire acondicionado. La vivienda tiene el atractivo de los años 70 cuya agradable sensación se hace sentir apenas entrar en la vivienda, por lo tanto una reforma de la cocina y de los baños son suficientes. Para los amantes de un estilo más moderno la distribución y las grandes dimensiones del piso nos sugiere muchas opciones de reforma. La finca dispone de portero físico y varios ascensores. Garaje en cesión incluido. La vivienda situada en calle Príncipe de Vergara cual se encuentra en el distrito de Chamartín, en donde sientan diversos estilos arquitectónicos, desde el neoclasicismo hasta el modernismo. con edificios de estilo que hacen del barrio un lugar agradable para pasear.  La calle está bien conectada con el resto de la ciudad gracias a varias estaciones de metro, como Cruz del Rayo línea 9 y la línea 4, líneas de autobús 29 y 52 a un paso. Puntos de interés cercanos: Auditorio Nacional de Música sede de la Orquesta Nacional de España. Hospital Universitario San Francisco de Asis, intercambiador de avenida de América. Estadio Bernabéu y Paseo de la Castellana.  La información, o cualquier de los datos de este anuncio pueden sufrir modificaciones/actualizaciones por mandato de la propiedad o por exigencias comerciales.",False,good,False,True,9244.0,False,True,False,False,[],False,False,1100000.0,€,flat,"Ciudad Jardín, Madrid",Piso en calle del Príncipe de Vergara,1070-VRVergara,True,True,,,,,
108643681,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/25/aa/1350858676.webp,33,5,749990.0,flat,sale,90.0,True,2,1,calle del Príncipe de Vergara,Madrid,Madrid,Chamartín,es,Ciudad Jardín,40.4429883,-3.6773749,False,https://www.idealista.com/inmueble/108643681/,"Estupendo piso exterior en 5ª planta en urbanización señorial con presencia de portero físico y dos terrazas. Ubicado en el corazón de Madrid, junto a barrio Salamanca, a 10  minutos del aeropuerto de Barajas, Santiago Bernabéu, Avenida América, metro a 10 m, colegios, universidades, centro médico, accesos a las principales salidas de la ciudad y zonas comerciales. Hall de entrada + cocina tipo office con salida a terraza + salón comedor muy luminoso con salida directa a terraza + 2 dormitorios con armarios empotrados + baño completo con ducha y exterior. Carpinteria lacada en blanco + persianas eléctricas. Disponibilidad horaria para visitas de lunes a domingo. Plaza de garaje opcional (39.990€).",False,good,False,True,8333.0,False,False,False,False,[],False,False,749990.0,€,flat,"Ciudad Jardín, Madrid",Piso en calle del Príncipe de Vergara,RP777,True,False,39990.0,,,,
