propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108862361,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/3b/75/1357316210.webp,44,3,865000.0,flat,sale,109.0,True,3,2,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4072034,-3.711446,False,https://www.idealista.com/inmueble/108862361/,"VIVAHOGAR MADRID ofrece piso de en venta de 3 HABITACIONES Y DOS BAÑOS, EN URBANIZACION PRIVADA, CON PISCINA, GARAJE Y TRASTERO en la mejor zona de Embajadores, en pleno centro de Madrid. El inmueble es UNA TERCERA PLANTA EXTERIOR Y CON ASCENSOR, muy muy luminoso! , se encuentra en una finca privada del año 2001, con PISCINA, ZONAS VERDES y de OCIO, además de PORTERO FISICO 24 HORAS Se compone de 3 HABITACIONES, una principal doble, y dos habitaciones medianas, todas con armarios empotrados. El salón-comedor es de unas buenas dimensiones y muy confortable. La cocina esta completamente amueblada y equipada con multitud de pequeños y grandes electrodomésticos En cuanto a los DOS baños, ambos son completos y con bañera. TIENE TRES BALCONES LOS CUALES APORTAN LUZ y VENTILACION CRUZADA El piso dispone de suelos de parque recien acuchillado y barnizado, ventanas de climalit y recien pintado en su totalidad, y aire acondicionado. La calefacción es de gas natural individual La finca es del año 2001 es de estilo moderno y familiar, tiene portero físico PISCINA CON ZONAS VERDES Y DE SOLARIUM EN EL PRECIO SE INCLUYE UNA PLAZA DE GARAJE Y TRASTERO. En cuanto a la zona de Embajadores/Lavapiés, que decir!, es una de las zonas mas demandadas dentro de la capital, con el mítico Rastro de Madrid cerca y todo tipo de transporte publico, líneas de metro y autobuses, así como una oferta variada de ocio, cultural y gastronómica  VEN A VISITARLO SIN COMPROMISO Y HAZ DE ESTA CASA TU NUEVO HOGAR!",False,good,False,True,7936.0,False,False,False,False,[],False,False,865000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso,1364,,True,True,,,,,
108234070,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/74/31/1338008506.webp,25,,186000.0,chalet,sale,249.0,,4,3,calle de la Iglesia,Madrid,Cenicientos,,es,,40.2629155,-4.4658379,False,https://www.idealista.com/inmueble/108234070/,"Excelente casa distribuida en dos plantas, con una reforma integral hecha en el año 2014, situada en la localidad de Cenicientos (Madrid) ubicada en la sierra Oeste de la Capital. El Municipio es conocido por la historia que esconde su buena gastronomía y un maravilloso paisaje que no deja indiferente a nadie, rodeado de viñedos, olivos e higueras centenarias. Resalta por su importante entorno natural y su tradición vitivinícola. Además, cuenta con un rico patrimonio histórico y una arraigada cultura rural. próxima a la Plaza de los Caños, Piscina Municipal, Supermercado Dia, Centro de Salud, Clínica de Cadalso de los Vidrios, Colegios de Educación Infantil Primaria y Secundaria, transporte público, etc. para hacer más cómoda su estancia. A 80 Km. de Madrid, a una distancia de 1 Hora y 20 min en Coche, transporte público desde Plaza Elíptica Bus 545. ****CONTACTE CON NOSOTROS PARA VISITARLO****.",False,good,False,,747.0,False,False,False,False,[],False,False,186000.0,€,chalet,Cenicientos,Chalet pareado en calle de la Iglesia,,semidetachedHouse,,,,,,,
108179674,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/23/dd/1336249319.webp,5,2,139000.0,flat,sale,80.0,True,3,1,Juan de Austria,Madrid,Alcalá de Henares,Juan de Austria,es,,40.4893449,-3.3565686,False,https://www.idealista.com/inmueble/108179674/,"""agencia inmobiliaria de alcala de henares, estudio vía complutense vende fantástico piso en la zona de via complutense. "" vivienda totalmente exterior que se encuentra en un estado de conservación desconocido y cuenta con una superficie de 80 m2 distribuidos en: hall de entrada, cocina, salón de paso con acceso a una terraza acristalada, baño completo y tres dormitorios. La vivienda no se puede realizar una visita ya que se encuentra tabicada. El inmueble se entrega libre de cualquier carga, gravamen, vicios evicciones, al corriente de cualquier gasto o tributo y libre de ocupantes y arrendatarios. Zona dotada de todos los servicios a su alcance, como bares, farmacias, comercios, colegios, institutos, supermercados, las galerías juan de austria, estación de autobuses y renfe ambas a 5 minutos. Recuerde que le podemos conseguir hasta el 100% de financiación con nuestro departamento financiero kiron. "".",False,renew,False,False,1738.0,True,False,False,False,[],False,False,139000.0,€,flat,"Juan de Austria, Alcalá de Henares",Piso,,,,,,,,,
108836363,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/3f/08/1357129710.webp,41,3,875000.0,flat,sale,75.0,False,2,2,calle del Doctor Juan Bravo,Madrid,Madrid,Fuencarral,es,Tres Olivos - Valverde,40.4940974,-3.6889828,False,https://www.idealista.com/inmueble/108836363/,"MONTELI LUXURY REALTY comercializa vivienda de diseño a estrenar en la codiciada calle Juan Bravo En una de las calles más exclusivas del barrio Salamanca, se ubica este espectacular piso completamente reformado con un estilo Japandi-Nórdico, donde la elegancia minimalista se combina con la calidez de los materiales nobles. Con 75 m² útiles, esta vivienda ofrece una distribución moderna y funcional, pensada para aprovechar al máximo la luz natural y generar una sensación de amplitud y armonía. Características destacadas: Salón-comedor y cocina integrados en un espacio abierto y luminoso, con tres grandes ventanales que inundan el área social de luz natural. Cocina abierta de diseño, con mobiliario a medida y una elegante isla central, perfecta como barra de desayuno o zona para recibir invitados. Habitación principal con vestidor (walk-in closet) y baño en suite, diseñada para el máximo confort. Segundo dormitorio, ideal como habitación infantil, de invitados o zona de teletrabajo. Dos baños completos, con acabados modernos y funcionales. Planta alta en finca tranquila, con orientación ideal para disfrutar de luz natural durante todo el día. Esta vivienda es perfecta para quienes buscan una propiedad con personalidad, acabados de alta calidad y una ubicación privilegiada en el corazón de Madrid. Una oportunidad única para estrenar hogar en Juan Bravo, con diseño, estilo y calidad de vida.",False,good,False,True,11667.0,False,False,False,False,[],False,False,875000.0,€,flat,"Tres Olivos - Valverde, Madrid",Piso en calle del Doctor Juan Bravo,000234,,,,,,,,
108655800,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/20/12/1351520270.webp,36,1,320000.0,flat,sale,162.0,True,4,2,Espartales,Madrid,Alcalá de Henares,Espartales,es,,40.5044463,-3.3692189,False,https://www.idealista.com/inmueble/108655800/,"¡VIVE EN UNA DE LAS MEJORES ZONAS DE ALCALÁ DE HENARES! La oficina de Tecnocasa en Alcalá de Henares te ofrece en exclusiva este fantástico piso en Espartales, una vivienda amplia, luminosa y lista para entrar a vivir. Con 165 m² construidos y 90 m² útiles, este piso se encuentra en una primera planta con ascensor y está adaptado para personas con movilidad reducida, lo que lo convierte en una opción accesible y cómoda para todos. Al entrar, te recibirá un acogedor hall que da paso a un amplio salón con orientación oeste, ideal para disfrutar de tardes soleadas en familia o con amigos. La cocina independiente, completamente amueblada y equipada, cuenta con doble acceso, lo que facilita el día a día. La vivienda dispone de 4 dormitorios, todos con armarios empotrados, y 2 baños completos, uno de ellos en suite, para mayor confort y privacidad. Incluye una plaza de garaje amplia y un trastero, perfectos para ganar espacio y comodidad. Además, disfrutarás de unas zonas comunes privilegiadas, con piscina comunitaria y áreas ajardinadas donde relajarte al aire libre. Ubicada en una zona residencial tranquila, muy bien comunicada, con acceso directo a la autovía A2, y paradas de autobús cercanas que conectan fácilmente con el resto de Alcalá de Henares. Y si necesitas ayuda con la financiación, te ofrecemos la posibilidad de conseguir hasta el 100% del precio de compra a través de nuestro departamento financiero KIRON. ¡No dejes pasar esta oportunidad! Ven a visitar este gran piso en Espartales sin compromiso. ¡Tu nuevo hogar te está esperando!",False,good,False,True,1975.0,False,False,False,False,[],False,False,320000.0,€,flat,"Espartales, Alcalá de Henares",Piso,,,True,True,,,,,
108048845,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/28/98/1332299206.webp,16,bj,299000.0,flat,sale,70.0,True,2,2,calle de Andorra,Madrid,Madrid,Hortaleza,es,Canillas,40.4606637,-3.6408897,False,https://www.idealista.com/inmueble/108048845/,"¡SE VENDEN 2 LOCALES TRANSFORMADOS A VIVIENDA 70m² según catastro!  Agencia inmobiliaria en MADRID en zona CANILLAS - PALACIO DE HIELO OFRECE PISO EN VENTA Y EN EXCLUSIVA: Ambos locales están bajo una misma referencia catastral y tienen cada uno aproximadamente 50m² con doble altura además uno de ellos dispone de trastero. La distribución en ambos es similar: un salón con cocina americana y el dormitorio en doble altura y un pequeño office debajo de la doble altura. Aunque estén bajo la misma referencia catastral (motivo por el que se venden juntos) cada uno tiene su propia cédula de habitabilidad, el precio es negociable. Un local está completamente reformado. El segundo también pero tiene humedades debido a una fuga de una tubería de la bajante de la comunidad. En esta vivienda podrás disfrutar de un barrio bien ubicado como es la zona Canillas, cercana a todos los servicios y medios de comunicación. El barrio cuenta con multitud de servicios públicos y comercios (colegios, parques, áreas infantiles, supermercados, centros comerciales, farmacia, bancos, restaurantes, etc. ). Muy cerca de la Gran Vía de Hortaleza y el Palacio de Hielo, paradas de metro como ESPERANZA – LÍNEA 4 – Esperanza ( 7 min a pie), rápidos accesos a M-30 y M-40. AVISO LEGAL: Recordamos a nuestros Señores clientes que la información facilitada no constituye una auténtica oferta vinculante ni contractual. Este anuncio publicitario es provisional, y las fotografías y datos en él incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de la propiedad. La información aquí contenida procura reflejar una orientación sobre los inmuebles a la fecha de su publicación. La totalidad del contenido que aparece tiene carácter meramente informativo y aproximado, no teniendo, en modo alguno, carácter contractual. Tanto los datos, como las imágenes y planos pueden estar sujetos a cambios, por lo que le invitamos a que, si precisa una información más exacta y detallada, contacte con nosotros y le atenderemos a la mayor brevedad posible. Los contenidos tienen únicamente finalidad informativa y bajo ninguna circunstancia deben usarse ni considerarse como oferta de venta o financiación, solicitud de una oferta de compra o financiación, ni recomendación para realizar cualquier otra transacción, salvo que así se indique expresamente.",False,good,False,True,4271.0,False,False,False,False,[],False,False,299000.0,€,flat,"Canillas, Madrid",Piso en calle de Andorra,,,,,,,,,
107551041,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/4e/7e/1315892206.webp,32,,399000.0,chalet,sale,202.0,,4,2,travesía San Sebastián,Madrid,Navalagamella,,es,,40.4708464,-4.1215563,False,https://www.idealista.com/inmueble/107551041/,"¡Descubre tu nuevo hogar en esta encantadora casa adosada ubicada en una tranquila calle privada! Con una superficie de 202 m², esta propiedad ofrece un diseño versátil distribuido en dos plantas, cada una con una vivienda independiente.  En la planta baja, disfruta de un moderno loft con un amplio salón, un dormitorio, cocina americana-comedor y baño, además de un garaje cubierto con enchufe para vehículo eléctrico. La planta superior te da la bienvenida con un hall de entrada que lleva a un espacioso salón independiente, una cocina completamente amueblada, tres dormitorios, un baño y una encantadora terraza. El jardín que rodea la casa ofrece un espacio perfecto para disfrutar del aire libre en cualquier época del año. Construida en 1978 y en excelente estado, esta casa cuenta con calidades como doble acristalamiento climalit, suelos de gres y porcelánico, y calefacción de gasoil. Además, dispone de armarios empotrados, trastero y una plaza de garaje. Con orientación norte-sur, esta propiedad es ideal para quienes buscan confort y tranquilidad. ¡No pierdas la oportunidad de hacerla tuya! Excelente comunicación con Madrid con los Buses 642 hasta Moncloa.",False,good,False,,1975.0,False,False,False,False,[],False,False,399000.0,€,chalet,Navalagamella,Chalet adosado en travesía San Sebastián,,terracedHouse,True,True,,,,,
108762949,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/30/65/1355030438.webp,8,bj,99500.0,flat,sale,52.0,True,3,1,"CL ALBARES DE LA RIBERA, 4",Madrid,Madrid,Carabanchel,es,Puerta Bonita,40.3738293,-3.7427232,True,https://www.idealista.com/inmueble/108762949/,"Inmueble de Subasta Judicial en Cesión de Remate. Madrid. Piso con una superficie de 52 m², esta vivienda cuenta con 3 dormitorios y 1 baño. Está situada en una zona residencial consolidada, rodeada de servicios, comercios y transporte público. La adquisición se realizará exclusivamente a través del proceso de Subasta Judicial. El precio publicado es una orientación del posible valor de adjudicación. Toda la información está disponible públicamente en el Boletín Oficial del Estado. Nota: •No es posible hipotecar el inmueble •Inmueble no visitable.",False,good,False,False,1913.0,False,False,False,False,[],False,False,99500.0,€,flat,"Puerta Bonita, Madrid","Piso en Cl Albares De La Ribera, 4",TR0254946,,,,,,,,
108293661,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/15/6e/1339780829.webp,18,3,250000.0,flat,sale,80.0,True,2,1,LAS ROCAS,Madrid,Alpedrete,,es,,40.6583623,-4.0436778,False,https://www.idealista.com/inmueble/108293661/,"INMOSEGUR vende bonito luminoso PISO CON TERRAZA EN URBANIZACIÓN CON PISCINAS, PADEL, TENIS, ZONAS VERDES, PARQUES INFANTILES Y PISTAS MULTIDEPORTE. Muy tranquilo y bien comunicado, andando a estación de tren y autobús. La vivienda consta de 80m2 distribuidos de la siguiente manera: - Amplio salón con zona de comedor. Cuenta con chimenea y terraza. - Cocina cuadrada con terraza-tendedero. - 2 dormitorios amplios, uno de ellos doble, con armarios empotrados. - 1 baño completo con ducha, el cual cuenta con ventana. OTRAS CARACTERÍSTICAS: - Trastero - Aparcamiento al aire libre dentro de la urbanización - Suelos de tarima - Calefacción gas natural - Orientación Este - Dobles ventanas de aluminio - Reformas: suelos, puertas, cocina, baño, calefacción.. . Para más información no dude en contactarnos.",False,good,False,False,3125.0,False,False,False,False,[],False,False,250000.0,€,flat,Alpedrete,Piso en Las Rocas,1244,,,,,,,,
107357306,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/bd/c0/1310551865.webp,25,,309000.0,chalet,sale,281.0,,5,3,avenida Ibiza,Madrid,Eurovillas,,es,,40.3575242,-3.244949,False,https://www.idealista.com/inmueble/107357306/,"NOVAREA GESTION PATRIMONIAL VENDE EN EXCLUSIVA. ¡Descubre tu nuevo hogar en la tranquila y prestigiosa urbanización Eurovillas! Este espacioso chalet independiente de 281 m² construidos te ofrece todo lo que necesitas para vivir cómodamente. Con plantas intermedias, la entrada tiene un acogedor porche, que inicia la entrada a un bonito recibidor, que distribuye entrada a la cocina y salón, tiene una pequeñas escaleras que llevan a la planta superior, que cuenta con cuatro dormitorios, dos baños completos. En la planta baja, tenemos garaje y almacén, idóneo para reuniones familiares, que además dispones de un baño adicional y habitación. Como último espacio disponemos de una planta sótano que, extraordinario para el almacenamiento de enseres. La parcela de 939 m² incluye una zona de barbacoa perfecta para reuniones familiares y un amplio espacio de aparcamiento. La vivienda está orientada al norte y al sur, asegurando una excelente iluminación natural durante todo el día.  Ubicada en una zona tranquila pero con excelentes comunicaciones, la línea de autobús interurbano 261 te llevará directamente al centro de Madrid. A pocos minutos encontrarás un Carrefour, diversas zonas de ocio, gasolineras y comercios. Además, el pueblo cuenta con zonas deportivas y una piscina pública para disfrutar del tiempo libre. Construida en 1991 y con armarios empotrados y trastero, esta vivienda es una excelente opción tanto si buscas un hogar listo para entrar a vivir como si prefieres reformarla a tu gusto. ¡No pierdas la oportunidad de vivir en este maravilloso chalet independiente en Eurovillas!",False,good,False,,1100.0,False,False,False,False,[],False,False,309000.0,€,chalet,Eurovillas,Casa independiente en avenida Ibiza,,independantHouse,True,True,,,,,
108545997,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fb/3a/9c/1348095358.webp,29,1,158000.0,flat,sale,84.0,,3,1,Reyes Católicos,Madrid,Alcalá de Henares,Reyes Católicos,es,,40.4740156,-3.3802913,False,https://www.idealista.com/inmueble/108545997/,"Inmueble alquilado. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble. Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. Piso en Alcala de Henares, Madrid, idóneo para familias. La vivienda dispone de una superficie de 83 m² construidos distribuidos en tres habitaciones, salón-comedor, cocina y un aseo. Está situado en el centro de Alcala de Henares, en sus alrededores encontramos la escuela CEIP Santos Niños, supermercados, bancos, bibliotecas, farmacias, oficinas de correos y centros deportivos. Cuenta con fácil acceso a Autovía del Nordeste. Este inmueble es una Vivienda de Protección Oficial. El comprador o inquilino ha de destinar la vivienda de VPO a residencia habitual y permanente, cumpliendo los requisitos que se establezcan para este tipo de viviendas.",False,good,False,,1881.0,True,False,True,False,[],False,False,158000.0,€,flat,"Reyes Católicos, Alcalá de Henares",Piso,VI-000-030-677-515,,,,,,,,
106576388,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/75/4e/1287307969.webp,54,,499000.0,chalet,sale,340.0,,5,5,calle Esperanza,Madrid,Sevilla la Nueva,,es,,40.3499177,-4.0271071,False,https://www.idealista.com/inmueble/106576388/,"SOBRE LA VIVIENDA Y EDIFICIO: Edificio de 3 plantas  Superficie construida: 340 m2  Año de construcción: 1994 La vivienda se distribuye de la siguiente manera:  Planta 0: hall distribuidor, aseo, salón a dos ambientes con grandes ventanales recibiendo una gran luminosidad y chimenea, cocina amueblada con office con acceso a terraza/comedor con cerramiento de aluminio acústico y térmico  Jardín: piscina de 8X4, varias estancias de almacenamiento, árboles frutales, sauna, cuarto de calderas. Planta 1: hall distribuidor, 3 habitaciones, dos baños completos (1en suite) en la habitación principal tiene un vestidor además de salida a una terraza con vistas a la parcela trasera. Planta -1: bodega de 50 m2, dos habitaciones, dos cuartos de baño, almacén. SOBRE LA CONSTRUCCION  Edificio de 3 plantas. Los muros son dobles, de ladrillo cerámico con aislamiento acústico a fin de obtener la máxima insonorización posible y revestimiento tirolés. SOBRE LAS CALIDADES  FACHADA:  -Sistema de fachada con cámara (aislamiento térmico por el exterior) acabado en revestimiento tirolés CARPINTERIA EXTERIOR: -Carpintería de madera y aluminio con rotura de puente térmico y varias estancias  -Capialzado monoblock roble barnizado persianas enrollables en toda la vivienda. -Acristalamiento con vidrio doble luna. CARPINTERIA INTERIOR: -Puerta de entrada de madera con anclajes de seguridad. -Puertas de paso tipo Roma con acabado en Roble barnizado. -Armarios empotrados tipo monoblock con acabado en Roble barnizado. SOLADOS: -Suelo laminado y gres porcelánico en diferentes estancias  PINTURA: -Paredes y techo pintura plástica  VARIOS: -Calefacción Gas-natural y Gas Oíl -Dos plazas de garaje. -Trastero. -Piscina 8X4 -Armarios empotrados en todas las habitaciones. -Sauna  EN DEFINITIVA ….  Una vivienda en un lugar privilegiado para el disfrute suyo y de su familia, en un complejo de lujo privado y discreto  ¡NO DEJE PASAR LA OPORTUNIDAD DE VISITAR ESTA MARAVILLOSA VIVIENDA SIN NINGUN COMPROMISO!.",False,good,False,,1468.0,False,False,False,False,[],False,False,499000.0,€,chalet,Sevilla la Nueva,Casa independiente en calle Esperanza,,independantHouse,True,True,,,,,
107451129,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/86/ff/1312989806.webp,1,,98600.0,flat,sale,54.0,,2,1,calle del Primero de Mayo s/n,Madrid,Aranjuez,Foso-Moreras,es,,40.0352221,-3.5925098,True,https://www.idealista.com/inmueble/107451129/,"Piso con 2 habitaciones en la provincia de madrid, en el municipio de aranjuez, en la calle primero de mayo. Con incidencias: inmueble alquilado-no visitable.",False,good,False,,1826.0,False,False,False,False,[],False,False,98600.0,€,flat,"Foso-Moreras, Aranjuez",Piso en calle del Primero de Mayo s/n,0049084471,,,,,,,,
107006502,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/4c/49/1300200071.webp,56,,499000.0,chalet,sale,337.0,,4,2,calle Ancha,Madrid,Navalafuente,,es,,40.8196953,-3.6652294,False,https://www.idealista.com/inmueble/107006502/,"Si lo que te gusta es vivir en plena naturaleza, en una localidad con todos los servicios.. . no busques más! Te presentamos esta acogedora vivienda, a los pies de la Sierra Norte de Madrid, de 337m2 construidos según catastro, sobre dos parcelas que suman 1.200 m2 totalmente llana. Con una distribución ideal, la vivienda ubicada en una de las parcelas, y la piscina (de 8x4m) en la otra; al mantenerse los dos accesos rodados a la cada una, se podrían adquirir de manera independiente. La casa, se construyó en dos plantas, no comunicadas entre sí. La principal, comprende un estupendo porche techado, salón en dos ambientes con chimenea, tres habitaciones dobles, baño y cocina que se reformaron hace unos 10 años aproximadamente. La planta baja, que también disfruta de un porche, es ideal ya que mantiene una temperatura más fresca en los meses más cálidos y menos fría en los meses de invierno; dispone de un fantástico salón con chimenea, aseo, habitación doble, cuarto de caldera y bodega! El tejado de la vivienda se ha restaurado hace dos años. Adosado a la vivienda se encuentra el garaje, cerrado, que dispone de puerta manual y donde se haya el depósito de gasoil de 1.000l. Y para mayor comodidad, existe una caseta para los aparejos del jardín, así como dos pozos, perfectos para suministrar el agua del riego. La parcela dispone de una zona solada, la más próxima a la vivienda, y otra de jardín, para que disfrutes de la posibilidad de crear tu propio huerto! Navalafuente te sorprenderá por las rutas de senderismo que ofrece, descubre su impresionante cascada y relájate en un entorno de paisajes de cuento. No lo pienses más! Llámanos y organiza tu visita. Las cosas han cambiado.. . compruébalo! Supra Civitas, Espacios a Medida.",False,good,False,,1481.0,False,False,False,False,[],False,False,499000.0,€,chalet,Navalafuente,Casa independiente en calle Ancha,,independantHouse,True,True,,,,,
107908433,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/b6/cc/1328025667.webp,40,4,192500.0,flat,sale,69.0,,3,1,Barrio Vista Alegre,Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3889098,-3.7362124,False,https://www.idealista.com/inmueble/107908433/,"Oportunidad de inversión: inmueble alquilado. Fecha de fin de contrato: 07/2029.  Piso en Madrid, perfecto para familias. El inmueble dispone de una superficie de 69 m² construidos distribuidos en 3 habitaciones, salón-comedor, cocina y 1 aseo y 1 balcón. La vivienda es muy luminosa y tiene suelos de parquet que dotan al piso de mayor calidez y confort. Situado en la 4a planta del edificio, sin ascensor. Cuenta con todos los servicios necesarios a su alrededor, como el Central Hospital Gómez Ulla Defense, el Colegio La Milagrosa, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos y la estación de metro Vista Alegre.  Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble.",False,good,False,,2790.0,True,False,True,False,[],False,False,192500.0,€,flat,"Vista Alegre, Madrid",Piso,VI-000-030-686-809,,,,,,,,
101387856,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/82/e5/1120285930.webp,34,bj,790000.0,flat,sale,178.0,True,8,3,Barrio Palacio,Madrid,Madrid,Centro,es,Palacio,40.4208813,-3.712294,False,https://www.idealista.com/inmueble/101387856/,"CONSORCIO REAL ESTATE OPERA VENDE. tf/wasap Vivienda en la Encarnación en planta baja con acceso sin barreras arquitectónicas. La vivienda cuenta con una ubicación privilegiada. Es un inmueble caprichoso distribuido con 8 amplios dormitorios, dos cocinas de 15 y 18 m2 unida a salón de 20 m2, 3 baños. La altura de techo original es de 3,80 metros. Las viviendas de la zona Palacio gozan del encanto de barrio histórico, que tras el paso de los años sigue conservando la esencia de la época de los Austrias. Dicha zona delimitada entre la calle Bailén, la calle Mayor, Teatro de la Ópera y la grandiosa Plaza de Oriente, estupenda zona para pasear al lado del Palacio Real, Jardines de Sabatini y Campo del Moro, hacen de un entorno privilegiado para vivir y disfrutar del tiempo libre aún estando en el centro de Madrid. A un paso encontramos la calle Arenal, que une la puerta del Sol con el Teatro Real, dónde nos podemos encontrar comercios, restaurantes, bancos …, y la fabulosa Gran Vía y Plaza de Callao con cines, los mejores teatros y más comercios. Está ubicado en un barrio tranquilo y a la vez rodeado de todas las comodidades de una gran ciudad. Dicha zona delimitada entre la calle Bailén, la calle Mayor, Teatro de la Ópera y la grandiosa Plaza de Oriente, estupenda zona para pasear al lado del Palacio Real, Jardines de Sabatini y Campo del Moro, hacen de un entorno privilegiado para vivir y disfrutar del tiempo libre aún estando en el centro de Madrid. A un paso encontramos la calle Arenal, que une la puerta del Sol con el Teatro Real, dónde nos podemos encontrar comercios, restaurantes, bancos …, y la fabulosa Gran Vía y Plaza de Callao con cines, los mejores teatros y más comercios. Está ubicado en un barrio tranquilo y a la vez rodeado de todas las comodidades de una gran ciudad.",False,renew,False,True,4438.0,False,False,False,False,[],False,False,790000.0,€,flat,"Palacio, Madrid",Piso,OP-110523,,,,,,,,
103846533,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/58/1d/1202032223.webp,3,4,975000.0,flat,sale,175.0,True,4,2,Barrio Huertas-Cortes,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4126137,-3.6984488,False,https://www.idealista.com/inmueble/103846533/,"Belton Real Estate ofrece oportunidad de inversión en Huertas-Cortes con infinidad de posibilidades ubicado en una finca representativa de principios de siglo,  El inmueble se distribuye en un gran hall recibidor de entrada, salón dividido en dos estancias y una gran cocina con zona de servicio. Actualmente dispone de 4 habitaciones y dos baños. El piso dispone de suelo de parqué de madera natural, vídeo portero, puerta blindada, agua y calefacción central. La zona es inmejorable, ubicación privilegiada por contar con numerosos comercios, tiendas restaurantes así como de diferentes opciones de transporte publico y muy cercano al museo del Prado. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,renew,False,True,5571.0,False,False,False,False,[],False,False,975000.0,€,flat,"Huertas-Cortes, Madrid",Piso,HCR,,,,,,,,
108316106,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/27/d7/1344826224.webp,34,4,335000.0,flat,sale,45.0,True,1,1,calle del Conde Duque,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4272467,-3.7128609,False,https://www.idealista.com/inmueble/108316106/,"OPORTUNIDAD INVERSORES – PISO MUY LUMINOSO EN ZONA CON ALTA DEMANDA. NO COBRAMOS COMISION AL COMPRADOR. Este maravilloso piso en la cuarta y última planta ofrece una luminosidad excepcional gracias a sus amplios ventanales. Con 43 m² construidos, cuenta con un acogedor salón-comedor y una cocina francesa. Cuarto de baño reformado con plato de ducha. La vivienda está equipada con aire acondicionado, garantizando un ambiente agradable durante todo el año. Además, la vivienda cuenta con portero físico y posibilidad de garaje, lo que añade un gran valor a esta propiedad. Descripción de la Ubicación: La vivienda goza de una inmejorable ubicación dentro del centro de Madrid, a escasos pasos de la Plaza de España. El entorno se caracteriza por comercios de alta calidad, así como gran oferta de ocio y restauración. Se emplaza junto a importantes arterias de tráfico rodado, lo que garantiza una excelente comunicación a través de vehículo propio, además de contar en sus proximidades con numerosas líneas de transporte público.",False,good,False,True,7444.0,False,False,False,False,[],False,False,335000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en calle del Conde Duque,,,True,False,,,,,120.0
