propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107747825,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/b6/28/1249914610.webp,P1 1D,17,1,456900.0,flat,sale,118.0,True,2,2,vereda de la Cebolla s/n,Madrid,Madrid,Vicálvaro,es,El Cañaveral,40.3997161,-3.5467341,True,https://www.idealista.com/obra-nueva/107747825/,"¡85% DE LA PROMOCIÓN VENDIDA! OBRAS INICIADAS  LICENCIA DEFINITIVA DE OBRAS CONCEDIDA. No dejes pasar la oportunidad de tener tu nuevo hogar en El Cañaveral. Pisos de obra nueva en la Calle Vereda de la Cebolla con Calle Ferenc Puskas, ¡a un paso del futuro Parque Central del Cañaveral! Con 97 viviendas, Residencial Toscana presenta una variedad de opciones. Desde pisos de 2 dormitorios, 3 dormitorios, hasta amplias viviendas de 4 dormitorios, llenas de luz natural. La promoción cuenta con calificación energética A en emisiones, aerotermia y paneles fotovoltaicos instalados en la cubierta, para favorecer la máxima eficiencia energética y reducción de consumo en el edificio. El suelo radiante-refrescante hará que disfrutes de tu hogar al máximo, tanto en verano como en invierno. También con nuestro Programa de libre elección de calidades, podrás personalizar acabados y materiales según tus gustos y preferencias. Residencial Toscana integra tecnologías para ofrecerte un hogar inteligente. Las instalaciones comunes ofrecen una piscina con sistema de depuración salina e iluminación nocturna, zonas verdes y una zona de juegos infantiles, brindando un entorno ideal para toda la familia. Y si buscas un espacio para tus actividades, Residencial Toscana también cuenta con una sala polivalente para diferentes usos, al igual que un gimnasio equipado y la instalación de taquillas electrónicas. La promoción incluye la preinstalación de recarga de coches eléctricos y parking de bicicletas. Solicita más información y conoce todos los detalles de Residencial Toscana en el Cañaveral. *Las imágenes publicadas y la distribución del mobiliario son orientativas y no tienen carácter contractual.  *La jardinería, el mobiliario urbano y el amueblamiento son ficticios y solo es válido a efectos decorativos.  *Las superficies, los materiales y detalles arquitectónicos son aproximadas y pueden sufrir variaciones por necesidades técnicas.",True,newdevelopment,True,True,3872.0,True,False,False,False,[],False,False,456900.0,€,True,True,flat,"El Cañaveral, Madrid",Piso en vereda de la Cebolla s/n,,False,,,
108891858,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/45/30/1358167220.webp,ee3b1db3-7358-4d25-b187-ae2e03141b30,45,5,520000.0,flat,sale,51.0,False,2,1,calle de Hermosilla,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4251959,-3.6651103,False,https://www.idealista.com/inmueble/108891858/,"Las fotografías de la propiedad serán publicadas próximamente. Descubre este acogedor piso en el encantador barrio de Fuente del Berro, muy cerca a Manuel Becerra y Ventas. Con 51 m² bien distribuidos, esta propiedad ofrece una excelente opción para quienes buscan comodidad y funcionalidad.  En buen estado, el piso cuenta con aire acondicionado para tu confort durante todo el año. La cocina está equipada y lista para que prepares tus platos favoritos. Además, la vivienda es accesible para personas en silla de ruedas, lo que garantiza movilidad sin complicaciones. El edificio dispone de ascensor, facilitando el acceso a todas las plantas.  Este piso viene completamente amueblado, listo para que te instales de inmediato. Si buscas un espacio práctico en una ubicación privilegiada, no dejes pasar esta oportunidad en Fuente del Berro. Ideal para solteros o parejas que valoran la conveniencia en un entorno tranquilo. ¡Contáctanos para más detalles y ven a verlo!",True,good,False,True,10196.0,True,True,False,False,[],False,False,520000.0,€,,,flat,"Fuente del Berro, Madrid",Piso en calle de Hermosilla,,,,,
105482015,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/74/79/1253747173.webp,1725/936,68,,930000.0,chalet,sale,230.0,,5,3,Barrio Rejas,Madrid,Madrid,San Blas,es,Rejas,40.4432993,-3.5692599,False,https://www.idealista.com/inmueble/105482015/,"NO COBRAMOS HONORARIOS AL COMPRADOR. TRATO DIRECTO CON LA PROPIEDAD, TOTAL TRANSPARENCIA. IMPUESTOS Y GASTOS NO INCLUIDOS. ¡Descubre tu nuevo hogar en este impresionante chalet pareado! Situado en una parcela de 400 m², este inmueble combina comodidad y elegancia con un toque natural. Disfruta de un cerezo que no solo proporciona sombra, sino que también te regala deliciosas cerezas cada temporada. Además, cuenta con un invernadero perfecto para tu huerto urbano y zonas con jardineras que añaden un toque de verde a tu vida diaria. El suelo de la parcela está solado en gran parte, facilitando el mantenimiento y creando un espacio ideal para reuniones al aire libre bajo los 4 toldos que protegen del calor. Al entrar, serás recibido por un amplio recibidor que te lleva a un salón de más de 30m² con grandes ventanas que inundan el espacio de luz natural. El porche acristalado es el lugar perfecto para disfrutar de las vistas al jardín durante todo el año. La cocina es un sueño para cualquier chef, con espacio suficiente para una mesa grande y una despensa que conecta con el garaje doble y la zona de lavandería. En la planta baja también encontrarás un cuarto de baño con ducha y una habitación con armario empotrado. Subiendo a la primera planta, descubrirás 4 dormitorios dobles, todos con armarios empotrados y vestidos. El dormitorio principal es un refugio de lujo con vestidor y baño en suite. Los otros dormitorios comparten un cuarto de baño con doble lavabo y bañera, ideal para familias. Además, el sótano de unos 100m² con ventilación natural ofrece un espacio adicional para tus necesidades, ya sea como trastero, sala de juegos o gimnasio. Construido en 1999, este chalet de 230 m² construidos y 300 m² útiles se encuentra en excelente estado. Equipada con calefacción de gasoil, doble ventana, rejas de seguridad, suelos de cerámica, paredes lisas y puertas de madera barnizada, esta propiedad está lista para convertirse en tu nuevo hogar. No pierdas la oportunidad de vivir en este oasis urbano con orientación Este y plaza de garaje incluida.  ¡Contáctanos para más información y agenda tu visita hoy mismo!",True,good,False,,4043.0,True,False,True,False,[],False,False,930000.0,€,True,True,chalet,"Rejas, Madrid",Chalet pareado,semidetachedHouse,,,,
108915121,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/f6/d8/1358811971.webp,07921,2,3,407000.0,penthouse,sale,66.0,True,1,1,calle de Rafael Vega,Madrid,Madrid,Hortaleza,es,Canillas,40.4658546,-3.6323348,False,https://www.idealista.com/inmueble/108915121/,"La Inmobiliaria Internacional CPM gestiona este espectacular ático totalmente reformado y a estrenar, de 66 m2 y 1 habitación; próximo a la estación de metro Canillas, que consta de los siguientes elementos: Hall de entrada. Una cocina, totalmente equipada y amueblada, con todos los electrodomésticos incluidos. Un amplio salón comedor, dividido en dos ambientes, con grandes ventanales, que dan salida a una una amplia terraza de 42 m 2, con estupendas vistas de la zona. 1 habitación muy luminosa, con armarios empotrados. 1 baño completo.  El espectacular ático, totalmente reformado, dispone de suelo de parquet de madera natural, ventanas climalit oscilo-batientes, vídeo portero, puerta blindada, agua caliente y calefacción individual por caldera de gas natural. La vivienda incluye una amplia plaza de garaje. El edificio de estilo clásico, cuenta con ascensor.  Sobre la ubicación del ático, es inmejorable, ya que se encuentra próximo a la entrada del metro de Canillas. El Acceso a la M-11 Y M-40 es muy rápido. Alrededor del piso se encuentran varios centros comerciales (Palacio de hielo, CC Gran Vía de Hortaleza) colegios (CEIP Ramón Pérez de Ayala, Colegio Público Garcilaso de la Vega) guarderías, farmacias, restaurantes, zonas de ocio e instalaciones deportivas.",False,good,False,True,6167.0,True,False,False,False,[],False,False,407000.0,€,True,True,flat,"Canillas, Madrid",Ático en calle de Rafael Vega,penthouse,,,,
108921935,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/df/8d/1359008857.webp,IE01-UNANUE9,31,-1,260000.0,flat,sale,55.0,False,2,1,paseo de las Delicias,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,40.4021686,-3.6932558,False,https://www.idealista.com/inmueble/108921935/,"Inmobiliarias Encuentro vende magnífico piso en el castizo barrio de Palos de Moguer, Madrid.  El inmueble, de 55 m2, cuenta con un espacioso salón y cocina independiente, totalmente amueblada y funcional.  Tiene un dormitorio doble y baño completo con plato de ducha.  Las calidades de la vivienda son excepcionales. Dispone de calefacción individual, ventanas de aluminio blanco y suelos de tarima.  La finca en la que se encuentra está en perfecto estado de conservación. La vivienda se encuentra alquilada hasta Agosto de 2025.  Su ubicación es inmejorable. El barrio de Palos de Moguer, en el distrito de Arganzuela, es una de las zonas más tranquilas y bien comunicadas del centro de Madrid. Con una ubicación privilegiada, a pocos minutos de la estación de Atocha y del parque del Retiro, ofrece la combinación perfecta entre vida urbana y ambiente residencial. El barrio cuenta con todos los servicios necesarios: colegios, supermercados, centros de salud, comercios de proximidad y una amplia oferta gastronómica. Además, dispone de excelentes conexiones de transporte público (metro, cercanías y varias líneas de autobús), lo que facilita el acceso a cualquier punto de la ciudad. Es ideal tanto para familias como para profesionales o inversores que buscan una zona con calidad de vida, proyección y cercanía al corazón de Madrid. Si necesita vender su inmueble para adquirir este u otro inmueble publicado, contacte con nosotros, disponemos del servicio: \\""CAMBIA Y DESCANSA\\"". La solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble. ¡Financiación a tu medida! Con Finmoo tendrás los mejores tipos de interés y hasta el 100% de financiación. ¡Consulta nuestras condiciones!",False,good,False,False,4727.0,False,False,False,False,[],False,False,260000.0,€,,,flat,"Palos de la Frontera, Madrid",Piso en paseo de las Delicias,,,,,
108913080,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/35/fc/1358932485.webp,KWONE0280725JLO,52,bj,387000.0,flat,sale,99.0,True,2,3,calle Santa Rosa,Madrid,San Lorenzo de El Escorial,Abantos - Carmelitas,es,,40.5966101,-4.1449285,False,https://www.idealista.com/inmueble/108913080/,"En el corazón de San Lorenzo de El Escorial se vende esta singular vivienda, con 2 dormitorios (antes 3), 3 baños completos (sí, tres! ), con plaza de garaje y trastero, en una Urbanización cerrada con piscina, gimnasio y zonas comunes de juego, completamente reformada y para entrar a vivir. Cocina independiente, con terraza tendedero y terraza al salón, orientada al Sureste y protegida de los vientos de la Sierra para poder disfritarla en cualquier época del año, Y lo mejor de todo, lo más valioso que se vende es.. . lo que no le pertenece, ¡esas sus increíbles vistas desde la terraza hacía las 4 torres de Madrid, y las áun más impresionantes desde los dormitorios al Monte Abantos y a la Sierra de Guadarrama! Situada la casa en un edificio singular galardonado con Premios de Arquitectura, no tarde en llamarnos, hay pocas oportunidades como esta, venga y aprovéchela! El precio de compra no incluye muebles, enseres, elementos de decoración pero sí los electrodomésticos. Se informa a los clientes que los gastos notariales, registrales, ITP, honorarios de la Agencia y otros gastos inherentes a la compraventa no están incluidos en el precio.",False,good,False,False,3909.0,True,False,False,False,[],False,False,387000.0,€,True,True,flat,"Abantos - Carmelitas, San Lorenzo de El Escorial",Piso en calle Santa Rosa,,,,,
108901693,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/c5/55/1358703004.webp,1428/1334,59,,1600000.0,chalet,sale,201.0,,4,3,calle Teresa Orozco,Madrid,Madrid,Moncloa,es,Aravaca,40.46259,-3.7725032,False,https://www.idealista.com/inmueble/108901693/,"Se vende chalet independiente en Aravaca, en una zona y entorno inmejorable.  Se ubica en una parcela de 500m2, con árboles y vegetación.  La vivienda dispone de 200m2 y se distribuye en dos plantas, de la siguiente manera: PLANTA BAJA -Amplio salón comedor -Aseo -Cocina completa -Garaje, con acceso desde el interior de la vivienda PLANTA PRIMERA -4 dormitorios dobles, uno de ellos con terraza -2 baños completos Actualmente dispone de calefacción de Gasoil y aire acondicionado en todas las estancias.  Llámenos para concertar una visita, ALFA CHAMBERI no le cobra a usted como comprador.",False,good,False,,7960.0,True,True,False,False,[],False,False,1600000.0,€,True,True,chalet,"Aravaca, Madrid",Casa independiente en calle Teresa Orozco,independantHouse,,,,
108912755,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/fb/7b/1358741778.webp,,30,bj,460000.0,flat,sale,112.0,True,3,2,avenida de Alfonso XIII,Madrid,Madrid,Chamartín,es,Ciudad Jardín,40.4512053,-3.6668471,False,https://www.idealista.com/inmueble/108912755/,"Inmobiliaria en Chamartín, Prosperidad Madrid - Tecnocasa Oficina Prosperidad 2019 Sl VENDE LOCAL en Avenida de Alfonso XIII — Gran oportunidad de inversión o cambio de uso.  Ponemos a la venta este magnífico local comercial situado en plena Avenida de Alfonso XIII, una de las zonas más demandadas y con mayor proyección de Madrid. El local destaca por su amplitud, su distribución versátil y sus grandes ventanales que proporcionan abundante luz natural y una excelente visibilidad desde el exterior. Además, cuenta con entrada independiente directamente desde la calle, lo que le otorga un acceso cómodo y exclusivo. Actualmente dispone de una superficie diáfana que facilita la adaptación a distintos proyectos, así como dos cuartos de baño ya acondicionados. Todo ello lo convierte en una opción ideal tanto para desarrollar un negocio como para inversores interesados en un cambio de uso a vivienda, una posibilidad viable dadas sus características. La ubicación es inmejorable, en una zona consolidada con todos los servicios, comercios, colegios y excelentes comunicaciones mediante transporte público, además de un acceso rápido a las principales vías de la ciudad. Sin duda, una gran oportunidad tanto para negocios como para proyectos residenciales. Para más información o para concertar una visita, no dudes en ponerte en contacto con nosotros. Estaremos encantados de atenderte.",True,renew,False,True,4107.0,True,False,False,False,[],False,False,460000.0,€,,,flat,"Ciudad Jardín, Madrid",Piso en avenida de Alfonso Xiii,,,,,
108917193,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/15/b5/1358874905.webp,31072025,40,,269000.0,chalet,sale,140.0,,4,1,calle Eras de Abajo,Madrid,Navalafuente,,es,,40.8206059,-3.6756644,False,https://www.idealista.com/inmueble/108917193/,"BREM GLOBAL INMOBILIARIA PRESENTA SINGULAR CHALET INDEPENDIENTE en Navalafuente municipio situado a 66 km de Madrid con una vivienda de 140 m² que data de 1980, construida sobre una parcela de 1040 m².  La vivienda en dos plantas, la principal con un salón comedor, cocina amueblada y equipada, un baño con ducha y cuatro habitaciones, dos dobles y dos de ellas con armarios empotrados. La construcción de madera con carpintería artesana, incluidas las contraventanas, que también son de madera. La planta baja un garaje para dos coches y cuarto de aperos.   La vivienda se encuentra en una urbanización de este municipio. Cuenta con todos los suministros, agua del canal y saneamiento, además de un pozo de superficie y equipo de presión, para el riego y la piscina de obra que está muy bien cuidada y en perfecto estado de uso. La parcela en dos niveles, con salida a dos calles ambas con paso de carruajes, poblada de encinas carrascas en racimo, olivos, nogales, membrillo etc. Con una inclinación leve totalmente vallada, ajardinada, zona de aparcamiento. Con fachada de 19 m y la otra 26, 47 m de fondo.   La urbanización rodeada de espacios naturales de gran belleza y tranquilidad de su paisaje vegetal de prados y dehesas, de encinas y de robles.  En la que también destacar su buena comunicación, por la cercanía del transporte público sus zonas verdes y diferentes instalaciones deportivas, que la convierten en un lugar agradable para vivir o descansar los fines de semana. Si deseas disfrutar esta joya, no lo dudes…. ¡ LLAMANOS!",True,good,False,,1921.0,True,False,True,False,[],False,False,269000.0,€,True,True,chalet,Navalafuente,Casa independiente en calle Eras de Abajo,independantHouse,,,,
106539161,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/78/e3/1285979104.webp,1068,32,,1545000.0,chalet,sale,547.0,,5,6,paseo del Embajador,Madrid,Ciudalcampo,,es,,40.6172982,-3.6145883,False,https://www.idealista.com/inmueble/106539161/,"AMENA HOMES ofrece en venta este chalet único, de diseño contemporáneo, totalmente reformado hace nueve años, con 547m2 construidos sobre una parcela de 2.649m2. La propiedad se distingue por sus amplios espacios y su luminosidad en cada rincón, creando un ambiente acogedor y sofisticado. La vivienda nos recibe con un gran hall de entrada que nos invita a pasar hacia las distintas estancias. El salón principal, con techos de doble altura y múltiples ventanales orientados al sur, ofrece una increíble entrada de luz natural y vistas al jardín. Tambien con salida a porche de gran tamaño, jardin y piscina. El salon dispone de una moderna chimenea de gas con control remoto que separa el salón del área de comedor, aportando un toque de elegancia y comodidad. La cocina, amplia y funcional, con dos accesos desde el exterior, y con una habitacion y baño de servicio, o zona de lavanderia. En la misma planta principal también encontramos el dormitorio principal en suite, que dispone de dos vestidores y un baño completo de diseño, con salida al porche. Además, hay un dormitorio con baño en suite para invitados y un aseo de cortesía. La planta superior consta de dos dormitorios muy amplios, cada uno con su vestidor y baño en suite. Uno de ellos cuenta además con una acogedora chimenea. En el exterior, encontrarás una construcción independiente, ideal como casita de invitados o espacio adicional para un miembro de la familia, equipada con chimenea, aire acondicionado frío/calor, cocina abierta y baño completo. El jardín consolidado, rodeado de árboles maduros y cuidados, invita a relajarse y disfrutar de la naturaleza. Además, cuenta con un amplio porche de madera y una piscina para refrescarte en los días cálidos. Una casa excepcional para quienes buscan amplitud, tranquilidad y diseño en un entorno natural dentro de una urbanizacion exclusiva como Ciudalcampo. Ciudalcampo es un lugar para vivir en plena naturaleza sin renunciar a la seguridad y a los servicios de la ciudad. La urbanización de Ciudalcampo es una de las mejores zonas residenciales de Madrid. Y tiene un cómodo y rápido acceso en el Km 28 de la N-1. Próxima al aeropuerto de Madrid Barajas, IFEMA y a parque empresarial con múltiples empresas multinacionales.  La urbanización dispone de distintas dotaciones y servicios, como: Club deportivo RACE (Golf, Paddle, Tenis, Piscina, Gimnasio, Hípica, Fútbol), Colegio internacional SEK, Servicio regular de autobuses a Madrid e interno dentro de la propia urbanización, Oficina de correos y Centro Comercial Santo Domingo.  Dispone de un sistema de cámaras y vallado perimetral. Servicio de seguridad 24 horas con patrullas de vigilancia y control de barrera a la entrada.  Puedes disfrutar de 6,5Km de circuito físico para la práctica de deporte al aire libre y 41km de viales con tráfico limitado a la propia urbanización, ideales para los amantes de paseos en plena naturaleza.  Contactanos si deseas concertar una visita para esta casa. Te invitamos a entrar a nuestra pagina web para mas opciones de tu preferencia. En AMENA HOMES nos preocupamos por ayudarte a encontrar tu. futuro hogar!",False,good,False,,2824.0,True,False,True,False,[],False,False,1545000.0,€,True,True,chalet,Ciudalcampo,Casa independiente en paseo del Embajador,independantHouse,,,,
108880840,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/54/82/1357795399.webp,54092b7c-58cf-4640-8da8-92654b49c80f,56,1,374000.0,flat,sale,116.0,True,3,2,avenida de La Rioja,Madrid,Villanueva de la Cañada,Villanueva de la Cañada,es,,40.4401896,-4.0014472,False,https://www.idealista.com/inmueble/108880840/,"Descubre este encantador piso en Villanueva de la Cañada, con 116 m² de espacio bien distribuido. Construido en 1999, este hogar en buen estado ofrece tres dormitorios y dos baños, ideal para familias. Disfruta de las comodidades modernas como aire acondicionado, calefacción a gas, y armarios empotrados. La cocina equipada y el piso amueblado están listos para que te mudes sin preocupaciones. Relájate en el balcón con vistas exteriores o almacena tus pertenencias en el trastero. Además, cuenta con opción de aparcamiento y acceso a través de ascensor. Con un certificado energético C, este piso combina confort y eficiencia. Contacta a Daniel para más información y convierte este piso en tu nuevo hogar. ¡No pierdas la oportunidad!",True,good,False,True,3224.0,True,True,False,False,[],False,False,374000.0,€,True,True,flat,"Villanueva de la Cañada, Villanueva de la Cañada",Piso en avenida de La Rioja,,,,,
108750237,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/de/eb/1354018674.webp,V04,15,3,360000.0,flat,sale,107.0,True,2,2,"calle Provisional Berrocales Setenta y Nueve, 28",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3748966,-3.572592,True,https://www.idealista.com/obra-nueva/108750237/,"Collado de Sueños, S. Coop. Mad"", una exclusiva promoción en régimen de cooperativa que ofrece 26 viviendas libres de 1, 2 y 3 dormitorios, todas con terraza y distribuidas en dos portales. Ubicada en el centro de la Etapa III. El proyecto incluye espectaculares bajos con jardín y áticos con amplias terrazas, diseñados para ofrecer el máximo confort y calidad de vida. Todas las viviendas contarán con cocina amueblada, plaza de garaje, trastero y acabados de alta calidad, apostando por la eficiencia energética y el bienestar de sus residentes. La climatización se realiza mediante suelo radiante/refrescante por aerotermia, una solución sostenible, moderna y eficiente. Los Berrocales es un nuevo barrio conectado y en plena expansión que se consolida como uno de los desarrollos urbanos con mayor proyección de Madrid. Con una ubicación estratégica, permite acceder al centro de la capital en apenas 15 minutos en coche, y se conecta fácilmente con barrios como El Cañaveral, Vallecas o Rivas, gracias a su proximidad con la M-50, A-3 y M-45. El entorno ofrece todos los servicios necesarios a pocos minutos: colegios, centros educativos, hospitales, centros comerciales y zonas verdes. Además, Los Berrocales y el Ensanche de Vallecas están unidos por dos nuevos puentes sobre la A-3, que facilitan la movilidad de vehículos, bicicletas y peatones. Con más de 8,3 millones de metros cuadrados de desarrollo urbanístico y una previsión de 22.285 viviendas, Los Berrocales supera en escala incluso a El Cañaveral y Madrid Nuevo Norte, consolidándose como un polo residencial clave en el crecimiento de la ciudad. Estás a tiempo de elegir la vivienda que mejor se adapta a tus necesidades y estilo de vida. Participa como Socio desde el inicio en este ilusionante proyecto cooperativo, porque es el momento de adquirir una vivienda en BERROCALES.",False,newdevelopment,True,True,3364.0,True,False,False,False,[],False,False,360000.0,€,True,True,flat,"Los Berrocales, Madrid","Piso en calle Provisional Berrocales Setenta y Nueve, 28",,False,,,
108750141,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/98/be/1354018315.webp,V01,15,bj,380000.0,flat,sale,144.0,True,2,2,"calle Provisional Berrocales Setenta y Nueve, 28",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3748966,-3.572592,True,https://www.idealista.com/obra-nueva/108750141/,"Collado de Sueños, S. Coop. Mad"", una exclusiva promoción en régimen de cooperativa que ofrece 26 viviendas libres de 1, 2 y 3 dormitorios, todas con terraza y distribuidas en dos portales. Ubicada en el centro de la Etapa III. El proyecto incluye espectaculares bajos con jardín y áticos con amplias terrazas, diseñados para ofrecer el máximo confort y calidad de vida. Todas las viviendas contarán con cocina amueblada, plaza de garaje, trastero y acabados de alta calidad, apostando por la eficiencia energética y el bienestar de sus residentes. La climatización se realiza mediante suelo radiante/refrescante por aerotermia, una solución sostenible, moderna y eficiente. Los Berrocales es un nuevo barrio conectado y en plena expansión que se consolida como uno de los desarrollos urbanos con mayor proyección de Madrid. Con una ubicación estratégica, permite acceder al centro de la capital en apenas 15 minutos en coche, y se conecta fácilmente con barrios como El Cañaveral, Vallecas o Rivas, gracias a su proximidad con la M-50, A-3 y M-45. El entorno ofrece todos los servicios necesarios a pocos minutos: colegios, centros educativos, hospitales, centros comerciales y zonas verdes. Además, Los Berrocales y el Ensanche de Vallecas están unidos por dos nuevos puentes sobre la A-3, que facilitan la movilidad de vehículos, bicicletas y peatones. Con más de 8,3 millones de metros cuadrados de desarrollo urbanístico y una previsión de 22.285 viviendas, Los Berrocales supera en escala incluso a El Cañaveral y Madrid Nuevo Norte, consolidándose como un polo residencial clave en el crecimiento de la ciudad. Estás a tiempo de elegir la vivienda que mejor se adapta a tus necesidades y estilo de vida. Participa como Socio desde el inicio en este ilusionante proyecto cooperativo, porque es el momento de adquirir una vivienda en BERROCALES.",False,newdevelopment,True,True,2639.0,True,False,False,False,[],False,False,380000.0,€,True,True,flat,"Los Berrocales, Madrid","Piso en calle Provisional Berrocales Setenta y Nueve, 28",,False,,,
108686342,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/cd/1a/1353438691.webp,Tauro 102,6,,629000.0,chalet,sale,247.0,,3,3,"Calle Tauro, 120",Madrid,Móstoles,Sur,es,,40.3085724,-3.8501153,True,https://www.idealista.com/obra-nueva/108686342/,"Promoción de chalets individuales y pareados en el PAU Sur de Móstoles. Entrega prevista en el tercer trimestre de 2026. Obras ya iniciadas. Estas viviendas destacan por su alto confort, suelo refrigerado y calefactado mediante aerotermia, máxima eficiencia energética y excelentes calidades. Cuentan con parcelas de 250 m2 hasta 350 m2, tres dormitorios, dos baños y un aseo. La cocina se entrega amueblada e incluye horno, microondas y placa de inducción. El salón es amplio y muy luminoso. Disponen de un sótano con trastero, cuarto de instalaciones y zona de plancha. Incorporan ventanas de PVC bicolor con vidrios bajo emisivos, ladrillo klinker destonificado que requiere poco mantenimiento, suelos porcelánicos, preinstalación para la carga de coche eléctrico y terraza solárium. La ubicación es excelente, cerca del Parque Nelson Mandela y rodeada de zonas verdes, con colegios y todos los servicios cercanos. La promoción está desarrollada por una constructora con más de 50 años de experiencia, garantía de calidad y confianza. Se ofrecen facilidades de pago. Las imágenes publicadas son simulaciones orientativas que pueden sufrir modificaciones por motivos técnicos, comerciales o legales. También se incluyen algunas fotografías de nuestra última promoción en Móstoles, Villa Parque Liana, con calidades similares aunque diseño diferente. Solicite más información, planos y memoria de calidades sin compromiso.",False,newdevelopment,True,,2547.0,True,False,False,False,[],False,False,629000.0,€,True,True,chalet,"Sur, Móstoles","Casa independiente en Calle Tauro, 120",independantHouse,False,,,
108750205,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/f9/17/1354018671.webp,V06,15,2,350000.0,flat,sale,106.0,True,2,2,"calle Provisional Berrocales Setenta y Nueve, 28",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3748966,-3.572592,True,https://www.idealista.com/obra-nueva/108750205/,"Collado de Sueños, S. Coop. Mad"", una exclusiva promoción en régimen de cooperativa que ofrece 26 viviendas libres de 1, 2 y 3 dormitorios, todas con terraza y distribuidas en dos portales. Ubicada en el centro de la Etapa III. El proyecto incluye espectaculares bajos con jardín y áticos con amplias terrazas, diseñados para ofrecer el máximo confort y calidad de vida. Todas las viviendas contarán con cocina amueblada, plaza de garaje, trastero y acabados de alta calidad, apostando por la eficiencia energética y el bienestar de sus residentes. La climatización se realiza mediante suelo radiante/refrescante por aerotermia, una solución sostenible, moderna y eficiente. Los Berrocales es un nuevo barrio conectado y en plena expansión que se consolida como uno de los desarrollos urbanos con mayor proyección de Madrid. Con una ubicación estratégica, permite acceder al centro de la capital en apenas 15 minutos en coche, y se conecta fácilmente con barrios como El Cañaveral, Vallecas o Rivas, gracias a su proximidad con la M-50, A-3 y M-45. El entorno ofrece todos los servicios necesarios a pocos minutos: colegios, centros educativos, hospitales, centros comerciales y zonas verdes. Además, Los Berrocales y el Ensanche de Vallecas están unidos por dos nuevos puentes sobre la A-3, que facilitan la movilidad de vehículos, bicicletas y peatones. Con más de 8,3 millones de metros cuadrados de desarrollo urbanístico y una previsión de 22.285 viviendas, Los Berrocales supera en escala incluso a El Cañaveral y Madrid Nuevo Norte, consolidándose como un polo residencial clave en el crecimiento de la ciudad. Estás a tiempo de elegir la vivienda que mejor se adapta a tus necesidades y estilo de vida. Participa como Socio desde el inicio en este ilusionante proyecto cooperativo, porque es el momento de adquirir una vivienda en BERROCALES.",False,newdevelopment,True,True,3302.0,True,False,False,False,[],False,False,350000.0,€,True,True,flat,"Los Berrocales, Madrid","Piso en calle Provisional Berrocales Setenta y Nueve, 28",,False,,,
