propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,neighborhood,hasLift,externalReference,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
103995119,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/40/80/1206634997.webp,6,2790000.0,flat,sale,318.0,4,4,Barrio Castellana,Madrid,Madrid,es,40.4373476,-3.6912849,False,https://www.idealista.com/inmueble/103995119/,"Belton Real Estate ofrece piso en venta de 318 metros cuadrados, cuatro habitaciones y cuatro baños situada en una exclusiva finca de un solo piso por planta.  El espectacular salón-comedor dispone de dos miradores a la calle, el salón está presidido por una chimenea. La cocina dispone de una península central abierto a el comedor. La habitación principal cuenta con un gran vestidor y un cuarto de baño completo en suite. Las tres habitaciones adicionales son particularmente luminosas, la vivienda cuenta con 2 baños completos y un aseo. Lo más destacable del piso es los grandes ventanales que permiten que la luz del sol ilumine el espacio durante gran parte del día. La zona de Castellana es un distrito ubicado en el barrio de Salamanca, en Madrid, España. Es conocido por ser una de las zonas más exclusivas y glamurosas de la ciudad. En esta área, se encuentra la famosa calle de Serrano, que es una de las principales calles comerciales de Madrid, albergando tiendas de lujo, boutiques de moda, restaurantes elegantes y cafeterías de moda. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,good,False,8774.0,False,False,False,False,[],False,False,2790000.0,€,,,flat,,"Castellana, Madrid",Piso,4,True,Barrio de Salamanca,Castellana,True,,,,
108437410,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/cb/67/1344849851.webp,23,124000.0,chalet,sale,150.0,3,1,camino de Fuentidueña a la Barca,Madrid,Estremera,es,40.1359455,-3.1150589,False,https://www.idealista.com/inmueble/108437410/,"Gloabalpiso vende en exclusiva Chalet independiente en PARCELA DE 2.933 m2 a 40 minutos de Madrid. La casa consta de 91m2 y está compuesta por 3 dormitorios, 1 baño, salón con chimenea y cocina con acceso al exterior (terraza de 39m2). Disponde de calefacción de caldera a gas oil (1.000 litros) y aire acondicionado. A demás cuenta con un trastero de 15m2 y garaje de 47m2. **De acuerdo con el RD 515/1989, del 21 de Abril, se informa al cliente que los gastos notariales, registrales, I. T. P. o equivalente, gastos financieros y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda.",False,renew,False,827.0,False,False,False,False,[],False,False,124000.0,€,True,True,chalet,,Estremera,Chalet en camino de Fuentidueña a la Barca,,,,,,MOR569,,,
108876580,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/87/c9/1357671708.webp,64,1185000.0,chalet,sale,477.0,5,5,calle del Parque,Madrid,Santo Domingo,es,40.6344985,-3.5829299,False,https://www.idealista.com/inmueble/108876580/,"SE VENDE Chalet Independiente en la URBANIZACION SANTO DOMINGO. Parcela de 3.774 m2 con una construcción de 440 m2 en 2 plantas + piscina de 37 m2. ""Esta vivienda destaca por su excelente diseño y distribución en una sola planta, ofreciendo una comodidad inigualable que facilita el día a día."" Ubicada en un entorno natural rodeado de encinas y espacios verdes, Santo Domingo es el lugar ideal para disfrutar en familia de un ambiente tranquilo, seguro y y un estilo de vida distinguido con todas las comodidades al alcance. Distribuida en: Planta Principal: - Hall distribuidor de entrada - Espacioso Salón de 50 m2 con salida a una gran terraza con cerramiento acristalado móvil que permite usarlo de salón-estar durante todas las epocas del año. - Cocina independiente en forma de L con 2 ambientes y salida a terraza techada.cubierta y Jardín. - 1 Dormitorio principal en suite con amplios armarios empotrados y baño con Balera y ducha. - 3 dormitorios con armario empotrado. - 1 baño completo. - 1 dormitorio mas en suite con baño (que se ubica cerca de la cocina y puede sser el dormitorio para el servicio. En planta baja: - Salón de Juegos o relax, con salida a Jardín - Aseo - Cuarto de caldera - Cuarto de ropero y plancha - Armarios empotrados en pasillo - Gran Garaje para varios coches y al fondo zona diáfana que puede servir como zona de ocio o como almacén. Bonita parcela completamente ajardinada, muy bien cuidada y con piscina privada. Terraza techada con zona barbacoa de obra. Las vistas desde la vivienda son ESPECTACULARES. Santo Domingo es una exclusiva urbanización situada en el Km 28 de la autovía A1, que combina tranquilidad, seguridad y excelente conexión con Madrid. Cuenta con vigilancia privada 24 horas y sistema de videovigilancia perimetral, para una total tranquilidad. La urbanización dispone de un autobús privado que recorre la urbanización y con parada final en Plaza de Castilla y paradas intermedias en Alcobendas y San Sebastián de los Reyes. La urbanización ofrece un completo centro comercial con 42 establecimientos que cubren todas las necesidades del día a día. Cuenta con una amplia oferta de servicios: consultorio médico, oficina de Correos, entidades bancarias, farmacia, restaurantes, veterinario, gimnasio y todo tipo de tiendas. Además, dispone de un exclusivo Club Social con campo de entrenamiento de golf, piscina, escuela de tenis, pistas de pádel y zonas de ocio para niños y adultos. En cuanto a educación, cuenta con dos excelentes opciones a poca distancia: el colegio privado bilingüe SEK, y el bilingüe y concertado Trinity College. ¿Quieres vivir aqui? ""Sierranorte2010"" te ofrece esta posibilidad y ""Un cambio de vida"".",False,good,False,2484.0,False,False,True,False,[],False,False,1185000.0,€,True,True,chalet,,Santo Domingo,Chalet en calle del Parque,,,,,,041701,,,
104862148,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/f4/bd/1233887184.webp,21,1900000.0,flat,sale,165.0,3,3,"calle de Don Ramón de la Cruz, 88",Madrid,Madrid,es,40.4283599,-3.672663,True,https://www.idealista.com/inmueble/104862148/,"Valor Inmobiliario ofrece spectacular piso reformado, en el distrito de Salamanca, barrio de Goya. Se trata de una zona del distrito de Salamanca en la que se disfruta aún de la cultura de barrio, con pequeños comercios, parques, zonas verdes, etc. Destaca su cercanía a El Corte Inglés de Goya, El Parque del Retiro, Plaza de Felipe II, el Hospital Gregorio Marañón, Parque de Eva Perón, entro otros. Excelente comunicación por metro, bus y coche (con salida inmediata a M-30 por O’Donnell).",False,good,False,11515.0,False,False,False,False,[],False,False,1900000.0,€,True,True,flat,,"Goya, Madrid","Piso en calle de Don Ramón de la Cruz, 88",4,True,Barrio de Salamanca,Goya,True,IO-DRC82,,,
108890147,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/0c/26/1358058327.webp,40,560000.0,flat,sale,107.0,3,2,calle de Villasilos,Madrid,Madrid,es,40.4214654,-3.6258545,False,https://www.idealista.com/inmueble/108890147/,"Maravillosa vivienda con REFORMA INTEGRAL a estrenar en la que se ha renovado electricidad, fontanería, carpintería y distribución maximizando las posibilidades del espacio. Absolutamente todo nuevo para disfrutar o rentabilizar una vivienda nueva por muchos años. 107m2 distribuidos en 3 habitaciones amplias todas ellas con gran armario empotrado, dos baños completos, uno de ellos en suite, salón comedor con mirador comunicado con cocina completamente equipada con electrodomésticos de primeras marcas integrados y con garantía y salida a tendedero. La vivienda dispone de mucho espacio de almacenaje y se entrega amueblada y decorada al detalle, cuenta con aire acondicionado y calefacción en todas las estancias. La vivienda se encuentra en la segunda planta de un edificio bien cuidado que cuenta con ascensor, piscina y zona ajardinada. Zona completamente consolidada con todo tipo de servicios, comercio tradicional, supermercados, colegios, amplias zonas verdes etc. Muy bien comunicado con varias líneas de autobuses y metro. No dudes en contactarnos para ampliar información o solicitar una visita, no dejes que se te escape.",False,good,False,5234.0,False,False,False,False,[],False,False,560000.0,€,,,flat,,"Pueblo Nuevo, Madrid",Piso en calle de Villasilos,2,True,Ciudad Lineal,Pueblo Nuevo,True,,,,
107810837,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/02/73/1324482903.webp,17,1797000.0,chalet,sale,551.0,5,4,calle Herrador,Madrid,Torrelodones,es,40.5730823,-3.9531167,False,https://www.idealista.com/inmueble/107810837/,"Exclusiva Villa con Vivienda Auxiliar en Torrelodones – Gran Oportunidad LuxurySelf presenta esta magnífica villa independiente en la prestigiosa zona de Torrelodones Colonia, una propiedad única que combina lujo, confort y exclusividad. Con aprox. 490 m² útiles en dos plantas, más una vivienda auxiliar de 125 m², esta propiedad es ideal tanto para familias como para inversores. Se encuentra en una parcela llana de 1.000 m², ofreciendo amplios espacios interiores y exteriores. La vivienda principal dispone de un gran salón-comedor con chimenea y acceso a la parcela, una cocina moderna con isla y despensa, 4 dormitorios, incluyendo un dormitorio principal en suite con vestidor y un espectacular baño con bañera y ducha independiente, además de un despacho y una sala de colada/plancha. La vivienda auxiliar, totalmente independiente, cuenta con salón con chimenea, cocina equipada, 2 dormitorios, 2 baños, despacho y una gran terraza, ideal para invitados o servicio. Entre sus características destacan acabados de primera calidad, calefacción por hilo radiante, carpintería exterior con doble acristalamiento, placas solares, videoportero y amplios armarios empotrados en todas las habitaciones. Ubicada en una de las mejores zonas residenciales de Madrid, a solo 3 minutos de la estación de tren y con fácil acceso a la A-6, esta villa ofrece excelentes conexiones con el centro de Madrid. En sus alrededores se encuentran colegios de prestigio, centros comerciales y todos los servicios necesarios. En LuxurySelf, ofrecemos asesoramiento integral para ayudarte a encontrar la mejor inversión o el hogar de tus sueños. ¡Contáctanos y descubre esta increíble oportunidad!",False,renew,False,3261.0,True,False,False,False,[],False,False,1797000.0,€,True,True,chalet,independantHouse,"Colonia, Torrelodones",Casa independiente en calle Herrador,,,Colonia,,,,,,
93846787,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/d6/ba/873371525.webp,13,1800000.0,flat,sale,240.0,9,2,calle Fuencarral,Madrid,Madrid,es,40.422893,-3.7030203,False,https://www.idealista.com/inmueble/93846787/,"Precioso piso situado en un edificio protegido de principios del siglo XX, en la parte peatonal de la calle Fuencarral, a pocos metros de la Gran Vía. En una de las zonas más comerciales de la capital con tiendas de diseño y las firmas más importantes y representativas de moda, belleza y accesorios.  Hay dos viviendas por planta. El piso tiene 240 m2, techos altos de 3,10 m con molduras de escayola en la habitaciones principales, tres chimeneas de mármol. Amplio recibidor. Tres grandes espacios (60 m2) situados en la parte delantera de la vivienda con balcón y mirador, y vistas a la calle. Pasillo de 22 m. Seis habitaciones que dan a un patio de manzana. Habitación de armarios. Cuarto de baño y aseo. Cocina.  Buhardilla trastero. Reforma con muchas posibilidades.",False,renew,False,7500.0,True,False,False,False,[],False,False,1800000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso en calle Fuencarral,3,True,Centro,Malasaña-Universidad,True,fc/240/fg,,,
106757841,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/88/88/1293128654.webp,14,220400.0,flat,sale,444.0,2,2,calle de la Oliva,Madrid,Collado Mediano,es,40.6942848,-4.0270407,False,https://www.idealista.com/inmueble/106757841/,"NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR Gran oportunidad de adquirir esta vivienda que forma parte de un edificio con construcción parada ubicada en la localidad de Collado Mediano, provincia de Madrid. Se trata de un magnífico residencial con 2 plantas sobre rasante, situado en un entorno tranquilo, que cuenta con una excelente comunicación con el centro de la localidad, donde se encuentran disponibles una variedad de servicios y facilidades esenciales. Así, los futuros residentes tendrán la oportunidad de estar rodeado al entono natural, junto con la conveniencia y accesibilidad de los servicios urbanos.  Collado Mediano, es un municipio ubicado en la Sierra de Madrid, ubicado en el entorno del Parque Natural de la Sierra de Guadarrama. Dispone de muy buenas conexiones, tanto por carretera como en transporte público. En cuanto al transporte público, dispone de líneas de autobús, tanto urbano como interurbano, que conecta el municipio con las localidades colindantes y con la ciudad de Madrid, la cual se encuentra a una distancia aproximada de 45 kilómetros. También dispone de estación de cercanías. Por carretera, conecta con la M-601 que une Collado Villalva con el Puerto de Navacerrada y desde esta carretera, se puede acceder a la A-6.  Si buscan una oportunidad de inversión en el sector inmobiliario, no busquen más. Nuestra promoción les ofrece la posibilidad de invertir en un proyecto con un gran potencial de rentabilidad y crecimiento a largo plazo. Si, por otro lado, son promotores inmobiliarios en busca de nuevos proyectos para desarrollar, nuestra promoción también es perfecta para ustedes. Hipoges es una plataforma inmobiliaria donde podrás acceder a miles de activos inmobiliarios de diferentes tipos como viviendas, locales comerciales, terrenos, nueva obra, tanto a nivel particular como para inversores. Hipoges cuenta con una amplia cartera de activos inmuebles tanto en España como en Portugal y Grecia. ¿Necesitas financiación? Te ofrecemos la posibilidad de financiaciones de hasta el 100% para la compra de este inmueble. Entra en Finanwin. com, haz tu simulación y obtén la mejor oferta para tu Hipoteca de la manera más ágil y sencilla.",False,renew,False,496.0,False,False,False,False,[],False,False,220400.0,€,,,flat,,Collado Mediano,Piso en calle de la Oliva,bj,,,,False,SBRE-0164457,,,
106350383,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2e/d7/1a/1280187552.webp,8,1290000.0,flat,sale,157.0,4,4,Barrio Bernabéu-Hispanoamérica,Madrid,Madrid,es,40.4594891,-3.6867516,False,https://www.idealista.com/inmueble/106350383/,"Belton Real Estate ofrece espectacular piso exterior, con 154 metros cuadrados, reformado y con una amplia terraza. La vivienda dispone de cuatro habitaciones, cuatro baños, salón comedor y cocina independiente totalmente equipada. La finca dispone de ascensor y trastero. Se ubica en Bernabéu, una de las áreas más emblemáticas y exclusivas de la capital española.  Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,good,False,8217.0,False,False,False,False,[],False,False,1290000.0,€,,,flat,,"Bernabéu-Hispanoamérica, Madrid",Piso,9,True,Chamartín,Bernabéu-Hispanoamérica,True,BN246,,,
108833405,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/49/e2/1356474373.webp,61,366050.0,chalet,sale,160.0,4,3,AV CONCORDIA,Madrid,Mejorada del Campo,es,40.400705,-3.4833424,False,https://www.idealista.com/inmueble/108833405/,"**Chalet Adosado en Venta - Ideal para Inversores** Descubre este impresionante chalet adosado, una oportunidad única para inversores que, buscan un inmueble con gran potencial. Con 160 m² construidos distribuidos en tres plantas, esta propiedad ofrece un amplio salón en la planta baja, un dormitorio con ventana y un baño con plato de ducha, todo con suelos porcelánicos que aportan elegancia y durabilidad. La planta principal cuenta con una acogedora cocina completamente amueblada, un aseo y un salón que da acceso a un encantador patio, ideal para disfrutar de momentos al aire libre. En la primera planta, se encuentra un distribuidor con armario empotrado y tres dormitorios, todos equipados con armarios empotrados y rejas en las ventanas para mayor seguridad. Los suelos de tarima flotante en esta planta añaden un toque de confort y estilo. Además, las puertas de roble y el aire acondicionado garantizan un ambiente agradable durante todo el año. El garaje se puede quedar en la rampa. Ubicado en una avenida principal de Mejorada del Campo, este chalet goza de excelentes conexiones de transporte, con paradas de autobús al lado que te llevan a Conde de Casal y Avenida América. La radial 3 permite llegar a Madrid en tan solo 15 minutos, y las conexiones a la M50 y M30 hacen que desplazarse sea muy sencillo. Con inquilinos maravillosos y un exterior completamente reformado, este chalet es una inversión que no puedes dejar pasar. ¡Ven a verlo y descubre todo lo que puede ofrecerte!",False,good,False,2288.0,False,False,False,False,[],False,False,366050.0,€,True,True,chalet,terracedHouse,Mejorada del Campo,Chalet adosado en Av Concordia,,,,,,,,,
108720494,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/bd/cb/1353128749.webp,28,559000.0,duplex,sale,201.0,4,3,CL LIRIOS LOS,Madrid,Alcorcón,es,40.3554614,-3.8077602,False,https://www.idealista.com/inmueble/108720494/,"Inmobiliaria De la Orden gestiona en exclusiva CASA JARDÍN única en el barrio de Los Castillos, con parcela de 90 metros cuadrados. El inmueble se distribuye de la siguiente manera: PLANTA BAJA: compuesta por hall distribuidor con armario empotrado, aseo de cortesía con ventana, cocina amueblada y salón comedor, independiente, ambos con acceso a la zona exterior. PRIMERA PLANTA: compuesta por tres dormitorios individuales, un baño completo y una habitación de matrimonio con vestidor y baño en suite. Ambos baños están equipados con bañera y ventana, garantizando luz natural y ventilación. Respecto a las calidades del inmueble podemos destacar pintura en liso, suelos de parque de espiga y gres, puertas de paso de sapelly marrón, siendo la de acceso a la vivienda acorazada y armarios empotrados en todos los dormitorios.  El inmueble cuenta con una maravillosa zona exterior totalmente acondicionada con toldo, suelos de baldosa, luces exteriores y riego. Además, desde tu propio jardín podrás acceder directamente a la zona comunitaria.  La entrada a la vivienda puede realizarse por la propia urbanización o directamente desde el portal, lo que le aporta mayor comodidad.  El inmueble cuenta con plaza de garaje amplia y trastero. Fincas situadas en urbanización cerrada con conserje, piscina comunitaria y zonas ajardinadas.  Además se encuentra situada en uno de los mejores barrios de la ciudad, en frente del Parque de los Castillos, uno de los pulmones verdes de Alcorcón. Cuenta también con buena comunicación en transporte público, ya sea en autobús o metro. Salida directa a la carreteras M-40 y A-5. No lo pienses más y ven a conocer tu nuevo hogar.",False,good,False,2781.0,False,False,False,False,[],False,False,559000.0,€,True,True,flat,duplex,"Valderas - Los Castillos, Alcorcón",Dúplex en Cl Lirios Los,bj,True,Valderas - Los Castillos,Valderas - Los Castillos,True,Lirios,,,
107999496,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/66/c9/1330916377.webp,17,480000.0,flat,sale,75.0,2,2,"calle de Alonso Quijano, 71",Madrid,Madrid,es,40.5019247,-3.6922056,True,https://www.idealista.com/inmueble/107999496/,"Piso de dos dormitorios situado en uno de los barrios más demandados de Madrid, ubicado en la zona norte y perfectamente comunicado con metro (estación Tres Olivos-linea 10), autobuses lineas 66 y 137 y rápido acceso a M-607 y M-30 La vivienda cuenta con dos dormitorios, dos baños, salón comedor y cocina equipada a través de la que se accede a un tendedero cubierto. El dormitorio principal tiene baño en suite. El suelo es parquet y la carpintería de aluminio en marrón oscuro. Las habitaciones cuentan con armarios empotrados El precio incluye plaza de garaje Actualmente la vivienda está alquilada hasta 2027 Las zonas comunes cuentan con piscina y zonas ajardinadas. Hay conserjería por el día y vigilante de seguridad nocturno El barrio es muy tranquilo y agradable, cuenta con cafeterías, restauración, panaderías, clínica veterinaria, supermercado, pescaderías, fruterías, gimnasio, centro de salud privado en el mismo edificio. Preferentemente se atiende por chat y las visitas se podrán concertar previo acuerdo con los actuales inquilinos. Honorarios de agencia no incluidos en el precio.",False,good,False,6400.0,False,False,False,False,[],False,False,480000.0,€,True,True,flat,,"Tres Olivos - Valverde, Madrid","Piso en calle de Alonso Quijano, 71",1,True,Fuencarral,Tres Olivos - Valverde,True,Quijano 71,,,
107761101,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/9f/15/1323046619.webp,19,920000.0,flat,sale,187.0,4,2,"calle de Sirio, 24",Madrid,Madrid,es,40.4120114,-3.6634452,True,https://www.idealista.com/inmueble/107761101/,"¡Descubre tu nuevo hogar en el corazón del barrio de Retiro-Estrella! Este impresionante piso con trastero y dos plazas de garaje incluidas en el precio, ubicado en la Calle Sirio, te ofrece una experiencia de vida inigualable desde la planta 11ª de un magnífico edificio. Con una superficie de 187 m², la vivienda cuenta con un amplio salón-comedor que se abre a una espectacular terraza, perfecta para disfrutar de las vistas y el aire libre. Las cuatro grandes habitaciones incluyen un dormitorio principal con baño en suite, además de armarios empotrados en todas las estancias y un amplio vestidor. La cocina independiente está totalmente equipada con electrodomésticos. Los suelos de madera y las amplias ventanas aseguran que cada rincón del piso esté bañado por luz natural. Además, este piso es perfecto para familias, ya que dispone de dos plazas de garaje y un trastero incluidos en el precio. La calefacción eléctrica de gas natural y el aire acondicionado garantizan el confort durante todo el año. Construido en 1978, el edificio cuenta con acceso adaptado para personas con movilidad reducida y ascensor. Situado en una zona residencial tranquila y bien comunicada por metro y autobús, este piso es una joya en el mercado inmobiliario. No pierdas la oportunidad de vivir en un entorno privilegiado con todas las comodidades a tu alcance. ¡Ven a visitarlo y enamórate de tu futuro hogar!",False,good,False,4920.0,False,False,False,False,[],False,False,920000.0,€,True,True,flat,,"Estrella, Madrid","Piso en calle de Sirio, 24",11,True,Retiro,Estrella,True,,,,
108444117,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/94/96/51/1345050156.webp,22,230000.0,flat,sale,88.0,3,1,Aurora Boreal,Madrid,Valdemoro,es,40.1890294,-3.6724067,False,https://www.idealista.com/inmueble/108444117/,"¡Oportunidad única! Se vende vivienda en una zona privilegiada de Valdemoro, junto al parque Enrique Tierno Galván. Esta propiedad cuenta un gran salón iluminado con terraza, tres amplias habitaciones, un baño, cocina equipada con terraza. El edificio cuenta con ascensor.  La zona ofrece una excelente ubicación, con el centro comercial del Reston y el centro de salud a pocos minutos a pie. Además, cuenta con colegios públicos, gasolinera, supermercados y autobuses que conectan con Madrid y todas las direcciones del pueblo en tan solo 5 minutos. Pero lo mejor de todo es el parque Enrique Tierno Galván, un espacio verde perfecto para hacer deporte, pasear y disfrutar con la familia. ¡No te pierdas esta oportunidad de vivir en un entorno ideal"".",False,good,False,2614.0,False,False,False,False,[],False,False,230000.0,€,,,flat,,"Centro, Valdemoro",Piso en Aurora Boreal,7,True,Centro,,True,,,,
108153149,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/90/c0/05/1335446596.webp,37,309000.0,flat,sale,120.0,4,2,calle del Socorro,Madrid,Colmenar Viejo,es,40.6589433,-3.7655628,False,https://www.idealista.com/inmueble/108153149/,"CITY HOUSE INVERSIONS VENDE Amplia y luminosa vivienda exterior, en una segunda planta sin ascensor. Dispone de 120 m² distribuidos en cuatro dormitorios amplios con armarios empotrados (uno de ellos actualmente como sala de estar) y dos baños completos. La vivienda dispone de calefacción eléctrica  El salón-comedor es amplio y cuenta con aire acondicionado, y una terraza amplia  La cocina, también amplia y luminosa, está completamente amueblada y equipada con horno, placa vitrocerámica y campana extractora y una terraza tendedero cerrado. Situada, cerca de colegios, transporte público, zonas comerciales.",False,good,False,2575.0,False,False,False,False,[],False,False,309000.0,€,,,flat,,"Centro, Colmenar Viejo",Piso en calle del Socorro,2,True,Centro,,False,,,,
108508850,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/08/f4/1f/1347008840.webp,30,300000.0,chalet,sale,150.0,4,2,"calle Eras del Medio, 9",Madrid,Guadalix de la Sierra,es,40.7841608,-3.6982254,True,https://www.idealista.com/inmueble/108508850/,"¡Oportunidad Única en Guadalix de la Sierra! ¡Viva en un entorno tranquilo y privilegiado en este hermoso chalet adosado en Guadalix de la Sierra! Con una parcela de 132 m² y una superficie construida de 150 m² en 2 plantas comunicadas y semisótano, esta vivienda ofrece todo lo que necesita para disfrutar de una vida cómoda y relajada. Características Destacadas: - Espaciosa y Luminosa: Hall, salón-comedor y cocina-office que invitan a compartir momentos con familia y amigos. - Habitaciones Amplias: 4 dormitorios con armarios empotrados para satisfacer todas sus necesidades de almacenamiento. - Baños Funcionales: 2 baños completamente equipados para garantizar la comodidad de todos. - Semisótano Versátil: 4 cuartos ideales para almacenamiento, hobby o cualquier otro uso que desee. - Patios Amplios: 2 patios con entrada de vehículos y puertas automatizadas para disfrutar del aire libre y la privacidad. - Calefacción Eficiente: Calefacción de propano y estufa de pellets para mantener un ambiente cálido y acogedor en todo momento. - Seguridad y Comodidad: Dobles ventanas, rejas y toldos que garantizan la seguridad y la comodidad en su hogar. - Ubicación Privilegiada: Buena situación en Guadalix de la Sierra, cerca de servicios y amenities. No Pierda la Oportunidad de Vivir en este Encantador Chalet Adosado Contacte con nosotros para obtener más información y programe una visita para descubrir todo lo que esta propiedad tiene que ofrecer. ¡No se arrepentirá! Ideal para Familias y Personas que Buscan un Hogar Cómodo y Tranquilo.",False,good,False,2000.0,False,False,False,False,[],False,False,300000.0,€,True,True,chalet,semidetachedHouse,Guadalix de la Sierra,"Chalet pareado en calle Eras del Medio, 9",,,,,,,,,
108275846,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/67/8c/1339243525.webp,29,75000.0,countryHouse,sale,90.0,1,1,calle de San Juan,Madrid,Carabaña,es,40.2549036,-3.2396354,False,https://www.idealista.com/inmueble/108275846/,"PERAL INMOBILIARIA VENDE:  Magnífica casa de pueblo lista para entrar a vivir y a escasos 100 metros de la plaza principal, en Carabaña.  La vivienda consta de dos zonas independientes cada una con su entrada y cada una con dos plantas. La casa de arriba se distribuye en:  ZONA ALTA: Lista para entrar a vivir y consta de dos plantas comunicadas entre sí por una escalera de obra, se distribuye en: Cocina y salón-comedor todo en un único espacio desde la que se disfrutan magníficas vistas, y gran baño con zona de lavandería. En la planta de arriba está la habitación que cuenta con zona de vestidor. A esta zona se accede por la calle de arriba.  ZONA BAJA: Para reformar y consta de otras dos plantas comunicadas entre sí por una escalera de caracol y tiene su entrada por la calle de abajo. En la parte de abajo hay un amplio espacio con chimenea que puede hacer las veces de salita en verano, ya que es muy fresquita.  En la parte de arriba hay dos zonas diferenciadas con espacios independientes perfectamente convertibles en habitaciones, ya que se puede comunicar con la vivienda de arriba, dispone de aseo.  La casa tiene infinitas posibilidades, además es muy luminosa y cuenta con caldera de butano y radiadores en todas las estancias lo que la hace habitable en cualquier época del año.  En cuanto a su ubicación no puede ser mejor ya que está al lado de todos los servicios y comercios y al mismo tiempo la entrada está en una calle cortada, sin ruido de tráfico.  Así que, si le gusta la tranquilidad y a menos de 50 Km de Madrid no dude en llamarnos y concertar una visita, estaremos encantados de atenderte.  IBI: 95€ INFORMACIÓN IMPORTANTE: Nuestro Departamento de Financiación asesorará gratuitamente y sin compromiso, pudiendo gestionar las mejores condiciones del mercado. Carabaña se encuentra en la Comarca de Las Vegas situada a orillas del río Tajuña, a una distancia de la capital de 50 kilómetros, a 35 kilómetros de Alcalá de Henares y a 25 de Arganda del Rey.  Por carretera se accede a través de la A-3, carretera de Valencia salida 41 y dispone de dos líneas de autobuses, la 326 a Conde de Casal, y la 322 a Arganda del Rey.  Esta comarca es conocida por su aceite de oliva virgen extra y por sus famosas aguas purgantes y es zona de alto valor histórico y turístico. Dispone además de todos los servicios: Ambulatorio, puesto de la Guardia Civil, supermercados, comercios y farmacias, piscina municipal y polideportivos. En Arganda del Rey se encuentra el Hospital Universitario del Sureste. En Carabaña hay 1 guardería y 1 colegio público de educación infantil y primaria.",False,good,False,833.0,False,False,False,False,[],False,False,75000.0,€,,,countryHouse,casaDePueblo,Carabaña,Casa de pueblo en calle de San Juan,,,,,,,,,
