propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,district,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108073450,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/b9/04/1332993804.webp,,23,8,530000.0,flat,sale,72.0,True,1,1,calle de Silva s/n,Madrid,Madrid,es,40.4209888,-3.7067147,True,https://www.idealista.com/inmueble/108073450/,"Espectacular piso con garaje doble en pleno centro de Madrid, ideal para disfrutar de los lugares más icónicos de la ciudad con todo tipo de comodidades. Se encuentra en una octava planta y se distribuye en una entrada, cocina junto a un gran salón-comedor de 25m2 útiles, habitación amplia con armarios empotrados, vestidor y baño. Cuenta con la proximidad a la Gran Vía y la tranquilidad de la Calle Silva, además de tener mucha luz y unas magníficas vistas. Sistema de calefacción y aire por fancoil incluido en los gastos de comunidad. Portero físico y ascensor. Garaje en la finca con espacio para dos coches.",False,renew,False,True,7361.0,True,False,False,False,[],False,False,530000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en calle de Silva s/n,Centro,Malasaña-Universidad,True,True,,,550000.0,20000.0,4.0
108349635,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/8c/84/1341464481.webp,,10,5,725000.0,flat,sale,97.0,True,3,2,"calle de Isabel la Católica, 7",Madrid,Madrid,es,40.4211322,-3.709263,True,https://www.idealista.com/inmueble/108349635/,"Este magnífico piso reformado se encuentra en una quinta planta exterior, lo que garantiza una excelente luminosidad durante todo el día. Ubicado en pleno centro de Madrid, en el prestigioso barrio de Sol, es ideal para aquellos que buscan vivir en una de las zonas más emblemáticas y mejor conectadas de la ciudad. La vivienda cuenta con tres dormitorios amplios, cada uno equipado con camas de tamaño matrimonial, y dos baños de diseño, uno de ellos en suite, ofreciendo un confort adicional y privacidad. El espacioso salón-comedor es perfecto para disfrutar de momentos de descanso o reuniones, con una cocina completamente equipada con electrodomésticos modernos, como horno, microondas, lavavajillas y cafetera. Todo esto, en un inmueble que ha sido reformado y listo para entrar a vivir, lo convierte en una oportunidad única de inversión o para establecer tu residencia en uno de los puntos más deseados de la ciudad.",False,good,False,False,7474.0,True,False,False,False,[],False,False,725000.0,€,flat,"Palacio, Madrid","Piso en calle de Isabel la Católica, 7",Centro,Palacio,,,,,,,
108420861,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/d7/5f/1353496196.webp,36203,25,bj,300000.0,flat,sale,87.0,True,3,1,calle Jardiel Poncela,Madrid,Getafe,es,40.3088431,-3.7330364,False,https://www.idealista.com/inmueble/108420861/,"Fantástico bajo de 3 habitaciones y 1 baño, en Getafe.    87 m2 construidos. 82 m2 útiles. Orientación Norte.    Salón de paso.    Patio comunitario.    Cocina americana.    Calefacción con gas natural.    Armarios empotrados, suelo de tarima, ventanas climalit y puertas de madera.    Amueblado negociable.    Ascensor y acceso adaptado a personas con capacidad de movilidad reducida.    NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA.    Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra venta sea nuestra la vivienda o no.    INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio.    Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.",False,good,False,True,3448.0,True,False,False,False,[],False,False,300000.0,€,flat,"Getafe Centro, Getafe",Piso en calle Jardiel Poncela,Getafe Centro,,,,,,,,
106567282,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/5a/84/1287005489.webp,POT.APART,15,1,450000.0,flat,sale,59.0,True,1,1,"calle de Potosí, 4",Madrid,Madrid,es,40.4565629,-3.6801211,True,https://www.idealista.com/inmueble/106567282/,"¿Quieres comprar algún apartamento o piso para vivir o para inversión? Te ofrecemos la posibilidad de adquirirlos individualmente o por lote. Algunos de ellos tienen contratos vigentes con inquilinos que rondan los 2000 euros al mes. apartamentos en una primera planta con ascensor del edificio 4 de la calle Potosi pensados para sacar el máximo partido al espacio y que puedas sentirte en casa  Están reformados, y tributan por IVA.  No hay mejor manera de conocer algo que viniéndonos a conocer y viendo los pisos para que puedas tomar tu mejor elección.  ¡No dudes en llamarnos! Potosí 4 es un edificio residencial en la zona de Chamartín, Madrid, conocido por su arquitectura moderna y lujosa. Vivir en Potosí 4 ofrece varias ventajas, especialmente en términos de ubicación, servicios y calidad de vida. Aquí algunos aspectos destacados: 1. Ubicación privilegiada en Chamartín Conexiones de transporte: Chamartín es una de las zonas mejor conectadas de Madrid, con fácil acceso a varias líneas de metro, cercanías y autobuses. Además, la estación de tren de Chamartín te conecta con el norte de España y otras ciudades importantes. Proximidad a áreas de interés: Desde Potosí 4, es fácil llegar a zonas clave como el Paseo de la Castellana, el Santiago Bernabéu, y a oficinas empresariales importantes, por lo que es conveniente para quienes trabajan en el distrito financiero. 2. Entorno exclusivo y tranquilo Barrio residencial y seguro: Chamartín es un área muy segura, ideal para familias y profesionales. Además, la zona está repleta de embajadas, oficinas y servicios de alta calidad. Áreas verdes cercanas: Hay varias zonas verdes y parques, como el Parque de Berlín, donde se puede disfrutar de espacios al aire libre sin salir de la ciudad. 3. Servicios de lujo y comodidades del edificio Instalaciones de alto nivel: El edificio Potosí 4 ofrece una variedad de servicios para sus residentes, como gimnasio, conserjería 24 horas y seguridad. Estos extras proporcionan comodidad y un estilo de vida exclusivo. Diseño moderno y acabados premium: Los apartamentos suelen contar con diseños modernos y acabados de alta calidad, lo que se traduce en espacios cómodos y elegantes. 4. Cercanía a colegios y centros de salud Educación: En la zona hay una gran oferta de colegios internacionales y bilingües, ideales para familias con niños. La proximidad a buenas instituciones educativas es un punto a favor para quienes buscan establecerse a largo plazo. Servicios médicos: Potosí 4 está cerca de hospitales y centros de salud de prestigio como el Hospital Universitario de La Paz o el Hospital Sanitas La Moraleja. 5. Oferta gastronómica y comercial Restaurantes y comercios: Chamartín cuenta con una gran variedad de restaurantes de alta cocina, bares de tapas, y cafés de moda. Además, tienes cerca varias zonas comerciales y supermercados de calidad, lo que facilita la vida cotidiana. Centros comerciales: La proximidad a El Corte Inglés de Castellana y otros centros comerciales ofrece una excelente oferta de tiendas de lujo, ropa, y tecnología. 6. Ambiente multicultural y cosmopolita Vecinos internacionales: Debido a la ubicación del barrio, muchos residentes de Potosí 4 son expatriados o profesionales que trabajan en empresas multinacionales, lo que genera un ambiente cosmopolita y dinámico. Vivir en Potosí 4 representa una excelente opción para quienes buscan lujo, seguridad, y comodidad en una de las mejores zonas de Madrid.",True,good,False,True,7627.0,True,False,False,False,[],False,False,450000.0,€,flat,"Bernabéu-Hispanoamérica, Madrid","Piso en calle de Potosí, 4",Chamartín,Bernabéu-Hispanoamérica,True,False,35000.0,,,,
108667984,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/c1/e1/1352658492.webp,79797,11,5,2559000.0,flat,sale,183.0,True,3,3,Barrio Lista,Madrid,Madrid,es,40.4347297,-3.6752753,False,https://www.idealista.com/inmueble/108667984/,"Álvora Capital Properties, estudio de arquitectura y consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, les ofrece esta luminosa propiedad en quinta planta, totalmente reformada, exterior y en esquina, con una privilegiada orientación a dos calles y nada menos que seis ventanales que inundan la vivienda de luz natural durante todo el día. La vivienda cuenta con una excelente distribución con amplio salón comedor con salida directa a una terraza de 6m², cocina abierta, moderna y totalmente equipada, integrada en la zona social. La zona de noche se compone de tres dormitorios: dos de ellos en suite, y un tercero con baño independiente en el pasillo. El dormitorio principal destaca por su ubicación en esquina, gran capacidad de almacenaje, zona de tocador y baño privado. Se entrega totalmente amueblada y equipada, lista para entrar a vivir. Incluye además plaza de garaje de acceso directo, incluida en el precio. Próximamente publicaremos las fotos del estado finalizado.",False,good,False,True,13984.0,True,False,False,False,[],False,False,2559000.0,€,flat,"Lista, Madrid",Piso,Barrio de Salamanca,Lista,True,True,,,,,
103447378,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/6a/bd/1331595934.webp,VÀTI_1943 (B),33,7,2800000.0,penthouse,sale,186.0,True,3,2,Barrio Nuevos Ministerios-Ríos Rosas,Madrid,Madrid,es,40.4394257,-3.6964,False,https://www.idealista.com/inmueble/103447378/,"Home Select vende espectacular ático dúplex en promoción residencial de obra nueva diseñada por el prestigioso estudio de arquitectura Lamela, con magníficas zonas comunes (jardín y piscina, gimnasio, zona wellness y salón social).  La vivienda tiene 186 m2 construidos según catastro. Adicionalmente cuenta con una terraza techada de 26 m2 en planta inferior con acceso desde el salón-comedor y de una gran terraza descubierta de 60 m2 en la planta superior. Incluyendo las terrazas estaríamos hablando de 272 m2. La zona de día está formada por un gran espacio diáfano con recibidor, salón-comedor y cocina semi-integrada. Desde ahí se accede por una escalera al roof-garden. En la zona de noche nos encontramos un dormitorio principal con vestidor y cuarto de baño en suite, además de otros dos dormitorios que comparten un cuarto de baño. 2 plazas de aparcamiento y trastero incluido. Se vende amueblado, decorado y equipado para entrar a vivir. Alquiler mensual en corporativo, con Home Club, en 6.750€ al mes.  ref: VÀTI_1943 (B).",False,good,False,True,15054.0,True,False,False,False,[],False,False,2800000.0,€,flat,"Nuevos Ministerios-Ríos Rosas, Madrid",Ático,Chamberí,Nuevos Ministerios-Ríos Rosas,True,True,,penthouse,,,
107881690,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/da/1e/1332303275.webp,3489-02901,52,bj,999950.0,duplex,sale,306.0,True,4,4,calle de Jacinto Benavente,Madrid,Alcobendas,es,40.5463867,-3.6455928,False,https://www.idealista.com/inmueble/107881690/,"""SE VENDE ESTUPENDO PISO BAJO-DUPLEX CON JARDIN 60M² - UN LUJO - Chopera - ALCOBENDAS"" Urbanización privada y consolidada, cuenta con piscina de adultos y niños. Zonas comunes con jardín y juegos infantil. Dispone de Conserje. Piso bajo y primera planta con jardín que rompe moldes: amplitud, privacidad y estilo en una sola vivienda. Cuenta con 306m² según catastro y un jardín privado de 60 m² para vivir el lujo de lo cotidiano. ¡Esta joya no se repite! Ubicado en una de las zonas más cotizadas de ALCOBENDAS y la Comunidad de Madrid, este piso bajo dúplex es singular y especial destaca por su generosidad en metros y su diseño funcional. Con 214 m² construidos y 165 m² útiles, esta vivienda ofrece un espacio inigualable en el mercado, ideal para quienes buscan comodidad sin renunciar a la privacidad de un hogar con jardín. DISTRIBUIDOR: Amplia entrada dispone de armario empotrado y subida a primera planta. COCINA: Cocina amplia amueblada con electrodomésticos, equipada con despensa y salida tendedero. SALÓN COMEDOR: Amplio salón comedor con mas de 40m² A/Acondicionado, dos ventanales con mucha luz y acceso directo a la terraza.  ASEO: Amplio en planta baja. TERRAZA:acceso directo a la piscina comunitaria y jardines para disfrute de toda la familia. DISTRIBUIDOR: Escalera a primera planta con distribución y pasillo a los 4 dormitorios.  DORMITORIOS: 1- Dormitorio principal en suite y 18 m², baño completo (ducha) y 5 armarios doble puerta   vestidos con mucha luz. 2- Dormitorio en suite y 16 m², baño completo (bañera), 3 armarios doble puerta vestidos.  3- Dormitorio 15m² y 3,5 armarios dobles vestidos. 4- Dormitorio 15m² y 3,5 armarios dobles vestidos.  Baño completo (bañera) que da servicio a los dormitorios 3 y 4. GARAJE: Plaza de garaje grande para 2 coches. TRASTERO: Estupendo trastero y cuarto comunitario de bicicletas. Vivienda perfecta para disfrutar del aire libre, recibir invitados o simplemente desconectar en tu propio oasis. Como si fuera poco, podrás disfrutar de piscina mayores y otra de peques comunitaria, ideal para los meses de verano y para familias con niños. Construida en 1993 y mantenida en excelente estado, esta vivienda combina solidez, funcionalidad y un toque de exclusividad difícil de igualar. Conectividad y entorno: todo lo que necesitas, a tu alcance Esta vivienda no solo te ofrece comodidad interior, también cuenta con una ubicación estratégica, ideal para familias y trabajo.  Educación: rodeada de colegios y guarderías de prestigio, tanto públicos como privados.  Restauración: bares, restaurantes, cafeterías y panaderías artesanas a pocos minutos andando.  Comercios y servicios: supermercados, farmacias, centros médicos, gimnasios y tiendas locales   muy cerca.  Comunicaciones y transporte:  Metro: Manuel de Falla y Marques de la Valdavia.  Renfe: Valdelasfuentes y Alcobendas - San Sebastián de los Reyes  con varias líneas de Bus para Alcobendas,San Sebastián de los Reyes y Plaza de Castilla.    Acceso a carreteras: comunicación rápida con las principales vías de salida y entrada a la ciudad:A-1,   A-6, A-5, M-30, M-40 - M-45 y M-50, M603, M 616 facilitando tanto los trayectos diarios como las   escapadas de fin de semana.  En definitiva, se trata de una vivienda singular y muy especial, perfecta para quienes valoran el   espacio exterior, la tranquilidad y la buena conexión con el centro de Madrid y sus alrededores.  Gastos de comunidad muy ajustados: 230 €/mes.  Llama ahora y solicita tu visita. ¡ Te va a enamorar!",False,good,False,True,3268.0,True,False,True,False,[],False,False,999950.0,€,flat,"Ensanche, Alcobendas",Dúplex en calle de Jacinto Benavente,Ensanche,,True,True,,duplex,,,
108281116,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/f8/66/1339406450.webp,FUENCARRAL,26,bj,219000.0,flat,sale,64.0,True,1,1,calle de Nuestra Señora de Valverde,Madrid,Madrid,es,40.4940405,-3.6888554,False,https://www.idealista.com/inmueble/108281116/,"MUNDHOGAR CONSULTING ofrece este fantástico piso a reformar distribuido en: salón-comedor, un dormitorio, un baño y cocina independiente. Posibilidad de hacer una segunda entrada independiente por el salón con salida directa a la calle. Se ubica en una de las mejores posiciones de Madrid norte ya que está pegado a prestigiosos barrios como: Sanchinarro, Las tablas, Chamartín, Montecarmelo, Peñagrande, La Paz y Barrio del Pilar. PRECIO NEGOCIABLE, se trata de una muy buena oportunidad tanto para inversores como para parejas que quieran empezar una vida juntos reformando el piso de sus sueños. Destaca por ser un piso muy bien distribuido y lleno de luz con muy buen aprovechamiento de los espacios y con todo tipo de servicios cerca: farmacias, supermercados, metro, Bares-Restaurantes, . ¡ MEJOR VER ¡ Mundhogar Consulting Tu lugar en el mundo.",False,renew,False,True,3422.0,True,False,False,False,[],False,False,219000.0,€,flat,"Tres Olivos - Valverde, Madrid",Piso en calle de Nuestra Señora de Valverde,Fuencarral,Tres Olivos - Valverde,,,,,,,
106541297,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/90/3a/1286215573.webp,06717,11,6,1309000.0,flat,sale,76.0,True,2,2,calle de Hermosilla,Madrid,Madrid,es,40.4272073,-3.6723497,False,https://www.idealista.com/inmueble/106541297/,"Ubicada en el emblemático barrio de Retiro-Ibiza, la vivienda en Hermosilla, reformada y moderna, se encuentra en la 6ª planta de un edificio clásico. Con 76 metros catastrales (78 m² construidos y 66 m² útiles), este piso cuenta con 2 habitaciones y 2 baños, ofreciendo un espacio cómodo y elegante para quienes buscan un estilo de vida sofisticado en el corazón de Madrid.  La vivienda exterior se distingue por sus 16 metros de áreas exteriores, distribuidos en un balcón y una terraza privada, ideales para disfrutar de momentos al aire libre y vistas a la ciudad. Está completamente amueblada y equipada con cocina completa, además de contar con calefacción comunitaria y aire acondicionado para garantizar confort en todas las estaciones. Situada en una de las zonas más cotizadas de Madrid, esta propiedad combina la proximidad al Parque del Retiro con una vibrante oferta cultural y gastronómica, así como acceso a servicios y transporte. Hermosilla es una excelente opción para quienes buscan calidad de vida y conveniencia en un entorno privilegiado.",False,good,False,True,17224.0,True,False,False,False,[],False,False,1309000.0,€,flat,"Goya, Madrid",Piso en calle de Hermosilla,Barrio de Salamanca,Goya,,,,,,,
106396189,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/da/fa/1281604239.webp,Faisanes Leganes ,31,,409900.0,chalet,sale,203.0,,5,2,calle del Faisan,Madrid,Leganés,es,40.326309,-3.7730236,False,https://www.idealista.com/inmueble/106396189/,"¡Descubre el potencial de esta casa independiente en venta! Situada en una parcela de 175 m², esta propiedad de 203 m² construidos te ofrece un sinfín de posibilidades. Con dos plantas bien distribuidas, en la primera encontrarás un acogedor salón, una cocina funcional, dos habitaciones y un baño completo. La segunda planta, anteriormente otra vivienda, cuenta con su propia cocina, salón, dos dormitorios adicionales, un baño y una cocina extra que se puede transformar en una habitación más. Esta casa es perfecta para aquellos que buscan un proyecto de reforma y personalización. Construida en 1965, conserva el encanto de las casas de época y ofrece calefacción a gas natural. Además, disfruta de la comodidad de un patio con corralas, ideal para disfrutar del aire libre, y un cuarto trastero para almacenamiento adicional. Con orientación norte-sur, la luz natural baña cada rincón de esta vivienda. No pierdas la oportunidad de convertir esta propiedad en la casa de tus sueños o en una excelente inversión. Su ubicación y características la hacen ideal para construir o reformar a tu gusto. ¡Ven a visitarla y descubre todo lo que tiene para ofrecer!",False,renew,False,,2019.0,True,False,False,False,[],False,False,409900.0,€,chalet,"Vírgenes, Leganés",Casa independiente en calle del Faisan,Centro,Vírgenes,,,,independantHouse,,,
108652807,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/d8/9c/1351148092.webp,3396-13018,64,,751700.0,chalet,sale,218.0,,5,3,CL NORTE,Madrid,Pozuelo de Alarcón,es,40.4367957,-3.8138056,False,https://www.idealista.com/inmueble/108652807/,"Unifamiliar Pareada en Pozuelo con Encanto y Espacio para tu Familia ¿Buscas una vivienda que combine confort, espacio y privacidad? Te presentamos esta fantástica casa pareada de 218 m² construidos en una de las zonas más privilegiadas de Pozuelo, en perfecto estado de conservación y con un encantador jardín de 25 metros para disfrutar en familia o con amigos. La distribución es perfecta para la vida diaria, distribuyéndose en tres plantas más un garaje con cubierta a dos aguas. En la planta baja, encontrarás un amplio salón-comedor que da directamente al jardín, ideal para esos momentos en familia o con invitados. La cocina, con espacio para un office, tiene acceso a una terraza, perfecta para desayunos al aire libre. Además, dispone de un aseo de cortesía. En la primera planta, cuenta con dos dormitorios (originalmente eran tres y se puede volver a adaptar si lo necesitas) y un baño completo. La segunda planta ofrece un dormitorio adicional y otro baño, ideal para huéspedes o un despacho. En el sótano, además del garaje con acceso independiente desde zonas comunes, hay una zona de lavado, una habitación exterior con baño y espacio extra para almacenamiento, haciendo la vida más cómoda. Destaca por su luminosidad en todas sus estancias y cuenta con calefacción individual y aire acondicionado, para que puedas disfrutar de un ambiente agradable en cualquier época del año. Situada en una de las mejores áreas de Pozuelo, rodeada de parques, colegios de prestigio (San Luis de los Franceses, Liceo Sorolla, Escuelas Pías, San José de Cluny), comercios y muy cerca de la estación de cercanías. A pocos pasos de la Plaza Mayor, esta propiedad ofrece la oportunidad de adquirir una vivienda unifamiliar con mucho potencial para personalizar a tu gusto. En los alrededores, tendrás una amplia variedad de tiendas, restaurantes, supermercados y centros de ocio. Para facilitar tus desplazamientos, las líneas de autobús (2, 5, 50B, A), las estaciones de metro (líneas 10 y 7) y las cercanías C7 y C10 están a poca distancia, conectándote rápidamente con el centro de Madrid y otras zonas. Pozuelo de Alarcón es conocido por su tranquilidad, su entorno natural y su calidad de vida. Es el lugar perfecto para quienes buscan un estilo de vida relajado, sin renunciar a tener todos los servicios a mano. Sus parques y zonas verdes invitan a pasear y disfrutar del aire libre. En resumen, esta casa unifamiliar en el centro de Pozuelo de Alarcón representa una oportunidad única para invertir y crear un hogar a medida, adaptado a tus necesidades. No dudes en contactarnos para más información o para visitar esta propiedad. ¡Estaremos encantados de ayudarte a dar el siguiente paso!",False,good,False,,3448.0,True,False,False,False,[],False,False,751700.0,€,chalet,"Zona Pueblo, Pozuelo de Alarcón",Chalet adosado en Cl Norte,Zona Pueblo,Zona Pueblo,True,True,,terracedHouse,,,
108426577,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/64/58/1344535958.webp,1079,29,2,260000.0,flat,sale,75.0,True,3,1,calle de Sierra Elvira,Madrid,Madrid,es,40.4039321,-3.6602469,False,https://www.idealista.com/inmueble/108426577/,"Ari Home Inmobiliaria, te ofrece en exclusiva esta increíble vivienda ubicada en la colonia de los taxistas, una de las zonas mas demandas entre Moratalaz y Puente de Vallecas. Segunda planta con altura de primera (la entreplanta se le considera 1ª). Piso para entrar a vivir con tuberías y electricidad actualizadas, materiales de primera calidad, el inmueble destaca por su elegante decoración, gran luminosidad con vistas despejadas al parque y distribución. Plaza de garaje de 15m2 opcional por 25.000€ Tiene la siguiente distribución: - Hall principal con puerta blindada que tiene acceso al salón y al pasillo distribuidor. - Salón comedor amplio muy luminoso, techos altos con mayor sensación de amplitud, aire acondicionado con bomba de calor y acceso a terraza exterior. - Pasillo distribuidor desde donde se comunican todas las habitaciones independientes con armarios roperos revestidos y hechos a medida. - Cocina espaciosa amueblada y equipada, con espacio de almacenaje y cómoda para cocinar. - Tres dormitorios dobles con aire acondicionado y  armarios empotrados revestidos hechos a medida. - Baño completo, plato de ducha, columna de hidromasaje e inodoro japones. - Plaza de garaje opcional de 15m2 (25.000€) con capacidad para un coche grande. Ventanas de aluminio climalilt oscilobatientes, suelo de parquet laminado, paredes lisas de estuco, etc. Un futuro mejor para Vallecas  El futuro de Vallecas se vislumbra prometedor con el impulso de proyectos y programas de desarrollo sostenible que buscan mejorar la calidad de vida de sus habitantes. La inversión en infraestructuras, la promoción de la cultura local y la creación de espacios verdes ofrecen esperanza para una comunidad que merece lo mejor. Si quieres organizar una visita personalizada, no dudes en contactarnos.",False,good,False,False,3467.0,True,False,False,False,[],False,False,260000.0,€,flat,"Numancia, Madrid",Piso en calle de Sierra Elvira,Puente de Vallecas,Numancia,True,False,25000.0,,265000.0,5000.0,2.0
108466570,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/32/55/1348294829.webp,00179MR01,36,5,690000.0,flat,sale,70.0,True,1,1,calle de Maldonado,Madrid,Madrid,es,40.4317716,-3.6780311,False,https://www.idealista.com/inmueble/108466570/,"A-House le ofrece este piso CON ZONA COMUNITARIA CON PISCINA en barrio de ''Lista''. La Propiedad esta distribuida en salón-comedor con salida directa a una TERRAZA cerrada de 6m2, cocina independiente, una habitación doble EXTERIOR y un baño completo. La vivienda se encuentra en buen estado. Se puede actualizar con muchas posibilidades y alternativas diferentes para aprovechar todo su potencial. El inmueble dispone de techos altos, calefacción individual de gas natural y aire acondicionado central. Finca del 1979 con ASCENSOR, CONSERJE, PISCINA COMUNITARIA, PLAZA DE GARAJE OPCIONAL. Las estaciones de metro de Madrid más cercanas a Lista son: Lista ( L4), Manuel Becerra (L2 y L6), Avenida de América (L4, L6, L7 y L9), Diego de León (L4, L5, L6) y Núñez de Balboa (L5 y L9). Algunas de las líneas de autobuses son: 1, 2, 12,21, 26, 38, 43, 48, 52,53, 56, 110, 114, 115, 122, 143, 146, 156, 200, 210, C1, C2, N2-N5 y N7. Si quiere un piso en Lista Madrid es importante conocer más del estilo de vida que esta zona le puede ofrecer, visitar sus calles y negocios puede ayudarle a conocer más de su futuro barrio. Lista, igual que sus barrios vecinos pertenecientes a Salamanca, se caracteriza por sus elegantes edificios, sus tiendas y restaurantes de alta cocina. Lista es considerado como uno de los mejores barrios para vivir, es un lugar muy codiciado para alquilar o comprar un piso. Profesionales y solteros buscan pisos en Lista, sin embargo también es muy popular entre las familias que buscan un estilo de vida elegante. Aproveche esta oportunidad.",True,good,False,True,9857.0,True,False,True,False,[],False,False,690000.0,€,flat,"Lista, Madrid",Piso en calle de Maldonado,Barrio de Salamanca,Lista,True,False,45000.0,,715000.0,25000.0,3.0
108727560,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/52/72/1353335341.webp,NRE-PI2,17,1,284900.0,flat,sale,68.0,True,2,1,calle Navarra,Madrid,Pinto,es,40.2482185,-3.6968876,False,https://www.idealista.com/inmueble/108727560/,"NAVARRO REAL ESTATE vende piso en Pinto - Parque Europa / Los Pitufos. Desde Navarro Real Estate tenemos el placer de anunciarles en EXCLUSIVA este fantástico piso de dos dormitorios y un baño, totalmente preparado para entrar a vivir. La vivienda cuenta con dos amplios dormitorios, ambos con armario empotrado, baño reformado con plato de ducha, salón con aire acondicionado y acceso a terraza, terraza cerrada con acceso a dormitorio principal y a salón y cocina totalmente equipada con tendedero cerrado. Cuenta con armario empotrado en el recibidor. Vivienda ideal para parejas e inversores. Vivienda en perfecto estado, totalmente preparado para entrar a vivir. La vivienda cuenta con plaza de garaje y trastero, ambos incluidos en el precio. Calidades de la vivienda: paredes y techos de gotelé, suelo de gres, ventanas de aluminio, carpintería maciza de roble, puerta de seguridad, aire acondicionado en salón y dormitorio principal, armarios empotrados forrados y vestidos y cocina totalmente equipada. La finca cuenta con ascensor. Este inmueble tiene una ubicación excelente ya que se encuentra a menos de tres minutos andando de la estación de Renfe - Cercanías, diversos Centros de Salud, Colegios e Institutos, Supermercados, Centro Comercial El Ferial y otros diversos comercios y servicios a su alrededor. También cuenta con diversas paradas de Tranvía y autobús muy próximas a la vivienda. No dude en llamarnos para concertar una cita para poder visitar el piso. Disponemos de departamento financiero para asesorarle y si lo necesita, conseguir las mejores condiciones para su hipoteca.",False,good,False,True,4190.0,True,False,False,False,[],False,False,284900.0,€,flat,"Parque Europa - Los Pitufos, Pinto",Piso en calle Navarra,Parque Europa - Los Pitufos,,True,True,,,309000.0,24100.0,8.0
107959712,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/7f/ea/1329532251.webp,MON - 9700,19,bj,320000.0,flat,sale,53.0,True,1,1,calle de Juan Álvarez Mendizábal,Madrid,Madrid,es,40.4260662,-3.7160956,False,https://www.idealista.com/inmueble/107959712/,"¡VENDOFÁCIL MONCLOA vende vivienda en Argüelles! Esta excelente vivienda se encuentra en pleno corazón de Argüelles, la propiedad es exterior cuenta con 53m2. La vivienda cuenta con calefacción central, el agua caliente se suministra mediante termo eléctrico. El edificio señorial construido en 1953. Está a pocos minutos de la calle Princesa, supermercados y una amplia variedad de servicios, Parque del Oeste. La vivienda está en una zona con excelentes conexiones de transporte. Las estaciones de metro de Argüelles y Moncloa, facilitando el acceso rápido a la ciudad. Este piso es la opción perfecta para aquellos que buscan combinar confort, accesibilidad y calidad de vida. Con una ubicación privilegiada, excelentes comodidades y una seguridad impecable, esta propiedad ofrece un estilo de vida único en una de las zonas más demandadas y dinámicas de Madrid. No pierda la oportunidad de vivir en un entorno exclusivo, rodeado de todos los servicios y con la tranquilidad de una comunidad privada que hará de su hogar un lugar inmejorable.",False,good,False,True,6038.0,False,False,False,False,[],False,False,320000.0,€,flat,"Argüelles, Madrid",Piso en calle de Juan Álvarez Mendizábal,Moncloa,Argüelles,,,,,330000.0,10000.0,3.0
