propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
107561437,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/7e/37/1316218652.webp,3685,13,2,1129000.0,flat,sale,90.0,True,2,2,Barrio Trafalgar,Madrid,Madrid,Chamberí,es,Trafalgar,40.4284958,-3.7001512,False,https://www.idealista.com/inmueble/107561437/,"Ubicado en una de las zonas más emblemáticas de Madrid, el distrito de Chamberí, combina la esencia histórica del barrio con las comodidades de la vida moderna. Con una amplia oferta de restaurantes, tiendas y una vibrante vida cultural, este barrio se posiciona como uno de los más atractivos para vivir e invertir en la capital. Este elegante piso cuenta con 2 amplios dormitorios y 2 baños, distribuidos en 90 m2 construidos. Los acabados contemporáneos y los grandes ventanales permiten disfrutar de una excelente luminosidad en todas las estancias. El salón-comedor es espacioso y cómodo, ideal para relajarse o recibir visitas, mientras que la cocina está equipada con electrodomésticos de última generación y un diseño funcional. A pocos minutos de las estaciones de metro y transporte público, goza de una ubicación privilegiada con fácil acceso al centro de Madrid y zonas cercanas. Además, está rodeado de servicios esenciales como supermercados, gimnasios y tiendas especializadas, todo a tu alcance. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,True,12544.0,True,False,False,False,[],False,False,1129000.0,€,flat,"Trafalgar, Madrid",Piso,,,,,,,,
107764549,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/f9/63/1323110454.webp,4974,25,1,1290000.0,flat,sale,111.0,True,3,3,calle de Ayala,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4257311,-3.6731255,False,https://www.idealista.com/inmueble/107764549/,"Domus Aurea Capital presenta este fantástico piso en el cerrazón del demandado Barrio de Salamanca. La propiedad de 111 m2 se encuentra en el primer piso exterior de la calle de Ayala, cuenta con una ventana a la calle de Montesa, situado en el céntrico barrio de Salamanca, al lado del Parque María Eva Duarte de Perón. Es una vivienda que cuenta con techos altos y que consta de tres habitaciones, tres baños completos, dos de ellos en suite y todos con ducha, terraza en patio interior de uso privativo, salón, comedor y cocina americana equipada. El piso consta con acabados de madera natural, luces LED de ambiente y juegos de luces que permite mantener una excelente iluminación de la vivienda. Se entrega totalmente amueblado La finca también cuenta con garaje. Domus Aurea Capital es una agencia inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores.",False,good,False,True,11622.0,True,False,False,False,[],False,False,1290000.0,€,flat,"Goya, Madrid",Piso en calle de Ayala,,,,,,,,
106980877,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/27/83/1299410562.webp,4735,20,4,1433250.0,flat,sale,133.0,False,2,2,calle del General Oráa,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4362849,-3.6766071,False,https://www.idealista.com/inmueble/106980877/,"Domus Aurea Capital presenta este espectacular piso en venta, ubicado en la prestigiosa calle General Oraa. Vivienda de 133m² situada en una cuarta planta interior, se encuentra totalmente reformada y amueblada. Se distribuye en un amplio salón-comedor con cocina abierta con península y con todos los electrodomésticos, un dormitorio principal de grandes dimensiones, con zona de vestidor y baño en suite, y un segundo dormitorio doble, además de un baño completo. El piso cuenta con aire acondicionado y calefacción central. Domus Aurea Capital es una agencia inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores.",False,good,False,True,10776.0,True,False,False,False,[],False,False,1433250.0,€,flat,"Lista, Madrid",Piso en calle del General Oráa,,,,,,,,
108845144,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/87/16/1357043170.webp,FHOG-3066,18,1,129900.0,flat,sale,59.0,True,3,1,calle de Rocafort,Madrid,Madrid,Villaverde,es,San Cristóbal,40.3408226,-3.6855637,False,https://www.idealista.com/inmueble/108845144/,"¡Oportunidad en San Cristobal de los Angeles! Este piso de 59 metros cuadrados, ubicado en el distrito de Villaverde, es una excelente opción para quienes buscan un hogar con potencial en una zona bien comunicada y con mucho carácter. Construido en 1958, este inmueble es particular y necesita una reforma que permita adaptarlo a tus gustos y necesidades. Cuenta con tres dormitorios y un baño, ideal para familias o inversores que quieran aprovechar su espacio. La propiedad es exterior y muy luminosa, gracias a sus ventanas de aluminio que dejan entrar la luz natural. Además, dispone de un almacén que ofrece espacio adicional para almacenamiento. El suelo de gres aporta durabilidad y facilidad de mantenimiento. Una oportunidad única para transformar este piso en tu hogar soñado o en una inversión con gran potencial. ¡No dudes en visitarlo y descubrir todas sus posibilidades! Soluciones a su medida.",False,renew,False,False,2202.0,True,False,False,False,[],False,False,129900.0,€,flat,"San Cristóbal, Madrid",Piso en calle de Rocafort,Destacado,,,,,,,
108784147,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/3d/a6/1355016061.webp,,22,bj,359000.0,flat,sale,131.0,True,4,2,calle Miguel Ángel,Madrid,Móstoles,Norte - Universidad,es,,40.3341778,-3.8636814,False,https://www.idealista.com/inmueble/108784147/,"HOGARES VENDE amplio piso de esquina en Estoril II, completamente reformado, con un espacio de 131 m² construidos (121 m² útiles) donde la calidad y el diseño contemporáneo se unen para brindarte el máximo confort. Con cuatro dormitorios, incluido un dormitorio principal con baño en suite, este piso es ideal para familias o para aquellos que trabajan desde casa. La cocina independiente, renovada dispone de una zona office, que se convierte en el corazón del hogar, perfecta para disfrutar de momentos en familia. El salón-comedor es amplio, ideal para relajarse o recibir visitas. Además, cuenta con un baño secundario completo con bañera de diseño moderno. Ubicado en una finca tranquila y bien comunicada, este inmueble dispone de instalaciones de electricidad y fontanería actualizadas, ventanas de climalit oscilobatientes, que garantizan aislamiento térmico y acústico y un elegante suelo de parqué que aporta calidez y sofisticación a toda la vivienda.  Con acceso adaptado para personas con movilidad reducida, este piso está listo para entrar a vivir.  ¡No pierdas la oportunidad de hacer de este lugar tu nuevo hogar! F I N A N C I A C I O N 1 0 0 %!",False,good,False,True,2740.0,False,False,False,False,[],False,False,359000.0,€,flat,"Norte - Universidad, Móstoles",Piso en calle Miguel Ángel,,,,,,,,
105358205,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/c1/cf/1249670667.webp,PIS3254,11,3,1039000.0,flat,sale,103.0,True,3,3,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4295025,-3.7052127,False,https://www.idealista.com/inmueble/105358205/,"Vivienda de 81m2 de superficie, situado en la 3era planta exterior de una finca de principios de siglo de fachada Clásica en el Barrio de Malasaña. Totalmente reformada y equipada con tres amplias habitaciones, tres baños modernos, calefacción a gas, aire acondicionado y una cocina de alta gama, esta propiedad asegura comodidad y estilo. Además, se entrega completamente amueblada. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,True,10087.0,True,False,False,False,[],False,False,1039000.0,€,flat,"Malasaña-Universidad, Madrid",Piso,,,,,,,,
108916919,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/a5/a6/1358868703.webp,IE9-AUCAS,12,2,185000.0,flat,sale,70.0,True,3,1,Centro,Madrid,Móstoles,Centro,es,,40.3224761,-3.8617445,False,https://www.idealista.com/inmueble/108916919/,"Vivienda para reformar en excelente ubicación – 2ª planta con ascensor Oportunidad única para transformar esta vivienda ubicada en una zona inmejorable, rodeada de comercios, servicios y excelentes conexiones de transporte público. Situada en una segunda planta con ascensor, esta propiedad ofrece un lienzo perfecto para crear el hogar de tus sueños. � Distribución 3 dormitorios bien iluminados 1 baño completo Amplia terraza abierta ideal para relajarse o diseñar un espacio exterior acogedor � Características estructurales Suelos de gres: resistentes y versátiles Ventanas de hierro: aportan carácter y estructura sólida Puerta de sapelli: madera noble con gran presencia y potencial para restaurar � Entorno Zona muy buena, tranquila y bien comunicada Comercios, cafeterías, supermercados y paradas de autobús a pocos pasos En Inmobiliarias Encuentro intentamos mejorar cada día, simplificando los trámites relacionados con la compra de tu nueva vivienda. Ya puedes reservar cualquiera de nuestros inmuebles a través de la web, de una manera rápida y sencilla, mediante un proceso totalmente seguro y transparente. ¡No pierdas esta oportunidad y ven a visitarla cuanto antes! Si necesita vender su inmueble para adquirir este u otro inmueble publicado, contacte con nosotros, disponemos del servicio: “CAMBIA Y DESCANSA”. La solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble ¡Financiación a tu medida! Con Finmoo tendrás los mejores tipos de interés y hasta el 100% de financiación. ¡Consulta nuestras condiciones! ¡Sin complicaciones, sin esperas! ¡Contáctenos y comience el camino hacia su nuevo hogar!",False,renew,False,True,2643.0,False,False,False,False,[],False,False,185000.0,€,flat,"Centro, Móstoles",Piso,,,,,,,,
108846560,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/c7/f1/1356841117.webp,,17,bj,176000.0,studio,sale,25.0,False,0,1,calle de Zurita,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4077335,-3.6982544,False,https://www.idealista.com/inmueble/108846560/,"¡Descubre tu hogar en el corazón de Lavapiés – Embajadores, Madrid! Este encantador estudio de 25 m², ubicado en un edificio histórico de 1900, combina la esencia del pasado con las comodidades modernas. Con un salón-dormitorio y cocina americana, este espacio es perfecto para disfrutar de la vida urbana sin renunciar a la comodidad. Las dos ventanas al patio interior brindan una ventilación y un ambiente fresco, ideal para relajarse después de un día ajetreado. A solo 2 minutos a pie de la Plaza de Lavapiés, tendrás acceso a una amplia gama de servicios sociales, educativos, culturales y gastronómicos. La excelente comunicación con estaciones de Metro (L3 y L1) y Cercanías Renfe (Atocha), así como las líneas de autobuses EMT, hacen que moverse por la ciudad sea un placer. Este bajo interior, con orientación oeste, cuenta con ascensor y acceso a aparcamientos públicos y para residentes. No te pierdas la oportunidad de vivir en un lugar donde la historia se encuentra con la modernidad. Con calefacción mediante bomba de frío/calor y aire acondicionado, este estudio está en buen estado y listo para convertirse en tu nuevo refugio. ¡Ven a visitarlo y enamórate de su encanto!",False,good,False,True,7040.0,False,False,False,False,[],False,False,176000.0,€,flat,"Lavapiés-Embajadores, Madrid",Estudio en calle de Zurita,,studio,,,,,,
108769781,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/5a/b7/1354605129.webp,NAVALESTRELLA,38,,385000.0,chalet,sale,224.0,,5,4,calle de la Estrella,Madrid,Navalcarnero,Centro,es,,40.2844741,-4.0081247,False,https://www.idealista.com/inmueble/108769781/,"Inmorenta pone a la venta este magnífico adosado de cuatro plantas ubicado en una tranquila zona residencial de Navalcarnero, ideal para familias que buscan amplitud, luz natural y espacios versátiles para disfrutar tanto en el interior como al aire libre. La vivienda cuenta con un cuidado patio privado de unos 31 m², un espacio perfecto para celebraciones, comidas al aire libre o momentos de relax. Desde el interior se accede directamente a este espacio a través de un amplio salón, que gracias a su distribución y conexión con el exterior, se convierte en el verdadero corazón de la casa. En esta misma planta baja encontramos también un aseo de cortesía y una cocina independiente, totalmente amueblada y equipada, a excepción del lavavajillas, lavadora, secadora y microondas. En la primera planta se sitúa la zona de descanso. Un baño completo con plato de ducha da servicio a una de las habitaciones, que cuenta con armarios empotrados y un encantador balcón exterior que aporta luz natural durante todo el día. La habitación principal, también en esta planta, dispone de su propio baño en suite con plato de ducha y armarios empotrados, ofreciendo privacidad y confort. La última planta alberga una gran buhardilla que ha sido inteligentemente dividida en dos amplias habitaciones adicionales, además de un baño completo con plato de ducha. Este espacio es ideal como zona de trabajo, dormitorios adicionales, sala de juegos o cualquier otro uso que se desee dar. Por último, en el sótano, la vivienda cuenta con una habitación extra y una despensa, además de acceso directo al garaje comunitario, donde se incluyen dos plazas de aparcamiento y un trastero privado, ideal para almacenar enseres de temporada o bicicletas. Esta propiedad es una excelente opción para quienes buscan un hogar espacioso, bien distribuido y listo para entrar a vivir, en una zona bien comunicada y con todos los servicios cercanos. ¿Te imaginas viviendo aquí? Contacta con Inmorenta y ven a conocerla.",True,good,False,,1719.0,True,False,True,False,[],False,False,385000.0,€,chalet,"Centro, Navalcarnero",Chalet adosado en calle de la Estrella,,terracedHouse,True,True,,,,
107986068,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/e3/4b/1330279504.webp,C0026-02388,48,3,549000.0,flat,sale,151.0,True,4,2,"calle Cruz de Guadalajara, 1",Madrid,Alcalá de Henares,Juan de Austria,es,,40.48477,-3.36019,True,https://www.idealista.com/inmueble/107986068/,"¡Oportunidad única en el centro de Alcalá de Henares! Se pone a la venta espectacular vivienda ubicada en uno de los centros históricos más importantes de la Comunidad de Madrid: Alcalá de Henares. El piso cuenta con 4 amplios dormitorios, 2 baños completos, y una cocina independiente y espaciosa, ideal para familias o quienes buscan comodidad y funcionalidad. La vivienda está muy bien cuidada, lista para entrar a vivir, y destaca por su gran amplitud y luminosidad. Además, incluye dos trasteros, perfectos para almacenamiento extra y mantener el orden en casa.  Ubicada en una calle tranquila, disfrutarás de la paz del entorno sin renunciar a la cercanía de todos los servicios: supermercados, colegios, transporte público, comercios, zonas verdes, y mucho más. Una oportunidad perfecta para vivir en una zona céntrica y bien comunicada, con todo lo que necesitas a tu alcance. ¡No dejes pasar esta ocasión y ven a visitarlo!",False,good,False,True,3636.0,True,True,False,False,[],False,False,549000.0,€,flat,"Juan de Austria, Alcalá de Henares","Piso en calle Cruz de Guadalajara, 1",,,,,,,,
