propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology
108787198,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/b7/35/1355106104.webp,RP752025140119,30,4,1199000.0,flat,sale,130.0,True,3,2,Barrio Trafalgar,Madrid,Madrid,Chamberí,es,Trafalgar,40.4356396,-3.7010831,False,https://www.idealista.com/inmueble/108787198/,"¡ZONA TRAFALGAR – EXCELENTE UBICACIÓN! Redpiso Chamberí pone a la venta esta fantástica vivienda en pleno centro de Madrid, ubicada en el corazón del barrio de Trafalgar. Situada en una 4ª planta, la propiedad cuenta con 130 m² distribuidos de manera funcional: Amplio salón con salida a una acogedora terraza de unos 4 m², comedor independiente, cocina con doble acceso (desde el pasillo y desde el comedor), 2 baños completos. La vivienda destaca por su calidad y confort: Suelos de tarima con rastreles en madera de pino de Oregón, ventanas climalit con persianas eléctricas, aire acondicionado frío/calor, Calefacción y agua caliente centrales A los gastos de comunidad se añade un fondo de reserva de 140 €/mes. La vivienda tiene orientación este (exterior) y oeste (interior), lo que garantiza luminosidad a lo largo del día. El edificio dispone de ascensor y acceso adaptado para personas con movilidad reducida, y además, la vivienda incluye plaza de garaje en concesión municipal. Ubicación inmejorable, a pocos pasos de la calle Bravo Murillo y muy próxima a calles como Santa Engracia y Fuencarral. En la zona encontrarás una gran variedad de comercios, servicios, ocio y restauración. Incluso hay un supermercado en el mismo bajo del edificio. Excelente conexión con el transporte público: •Metro Canal (L2 y L7) •Metro Quevedo (L2) •Varias líneas de autobús ¡Todas las comodidades de vivir en el barrio de Chamberí!",False,good,False,True,9223.0,True,False,False,False,[],False,False,1199000.0,€,True,True,flat,"Trafalgar, Madrid",Piso,Destacado,,,,
108601223,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/ae/76/1349651437.webp,MH1122,13,2,1909000.0,flat,sale,220.0,False,3,3,calle de Padilla,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4302818,-3.6742318,False,https://www.idealista.com/inmueble/108601223/,"MOREHOUSE Real Estate ofrece espectacular vivienda premium, totalmente reformada y lista para estrenar, en el prestigioso barrio de Lista, distrito Salamanca. La propiedad destaca por su elegancia, modernidad y acabados de alta calidad. Cuenta con 3 amplios dormitorios y 3 baños completos, diseñados para ofrecer el máximo confort. La cocina está completamente equipada, amueblada con electrodomésticos de alta gama y un diseño contemporáneo. Dispone además de un espacioso salón, ideal para disfrutar en familia o con invitados, y un cuarto de lavado independiente que aporta funcionalidad al día a día. Ubicado en uno de los barrios más exclusivos de Madrid, este piso se encuentra a pocos minutos del Parque de El Retiro, el Museo Lázaro Galdiano y la calle Serrano, conocida por sus boutiques de lujo y restaurantes de prestigio. Una vivienda ideal tanto para vivir como para invertir, en una de las zonas más cotizadas y con mayor proyección de la capital. Por petición de algunos clientes, no publicamos parte de nuestros inmuebles en portales inmobiliarios; si están interesados pueden ver toda nuestras viviendas, en nuestra página web También tenemos oportunidades de inversión off-market. En MOREHOUSE Real Estate estamos especializados en comprar, vender y alquilar pisos en todo Madrid. Para cualquier gestión, no dude en contactar con nosotros.",True,good,False,True,8677.0,True,False,False,False,[],False,False,1909000.0,€,,,flat,"Lista, Madrid",Piso en calle de Padilla,Destacado,,,,
108479021,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/1b/06/1346155506.webp,7311,34,8,415000.0,flat,sale,134.0,True,3,2,calle de Carmen de Burgos,Madrid,Madrid,Villaverde,es,Los Rosales,40.3553198,-3.6836968,False,https://www.idealista.com/inmueble/108479021/," ""Piso de ensueño en Los Rosales, Madrid"". Vivalta vende piso de 89,10 m2 útiles,   134,70 m2 construidos de 3 dormitorios y 2 baños completos, uno de ellos en suite. Un inmueble luminoso y acogedor con amplias estancias y acabados de calidad. Calefacción de gas natural y aire acondicionado. La propiedad también incluye una plaza de garaje de 12,50 m2 útiles para que puedas estacionar tu vehículo de manera segura y cómoda, y un trastero de 3,72 para que puedas almacenar tus pertenencias de manera segura.  Además, la comunidad cuenta con zonas comunes, incluyendo una piscina para disfrutar del sol y relajarte ahora que se acercan las vacaciones. La zona de Los Rosales  es conocida por su tranquilidad y su proximidad a servicios esenciales como tiendas, restaurantes, colegios y transporte público. Además, su ubicación permite un fácil acceso a las principales vías de comunicación de la ciudad, lo que la hace ideal para aquellos que buscan una vivienda cómoda y práctica.  No pierdas la oportunidad de hacer de este piso tu hogar. ¡Contacta con nosotros para más información y visita el piso"".",True,good,False,True,3097.0,False,False,True,False,[],False,False,415000.0,€,True,True,flat,"Los Rosales, Madrid",Piso en calle de Carmen de Burgos,Destacado,437999.0,22999.0,5.0,
108802843,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/0e/da/1355594802.webp,OM121 - PATRICIA,8,bj,700000.0,flat,sale,50.0,False,2,1,calle del General Pardiñas,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4263245,-3.6777001,False,https://www.idealista.com/inmueble/108802843/,"Ubicado en el prestigioso y exclusivo barrio de Salamanca, en la zona de Lista en el centro de Madrid, este sofisticado apartamento forma parte de un elegante edificio señorial y se distingue por su amplitud, luminosidad y una reforma de alta calidad. Totalmente renovado, ofrece un ambiente moderno y acogedor en sus 50 m², situados en un bajo con ascensor. El inmueble dispone de dos amplias habitaciones, decoradas con gusto y equipadas con elegancia, además de un espacioso baño completo. Los grandes ventanales en todas las estancias permiten que la luz natural inunde el espacio, creando un ambiente cálido y agradable. Este apartamento ha sido diseñado con materiales de alta calidad y acabados modernos, destacando su amplio salón que cuenta con iluminación LED indirecta, creando un ambiente elegante y acogedor, además de proporcionar un excelente aislamiento térmico y acústico. El suelo laminado de estilo contemporáneo y los detalles meticulosamente elegidos en cada espacio hacen de este apartamento una opción exclusiva en el centro de Madrid. La cocina, completamente equipada con electrodomésticos de gama alta, presenta encimeras de gran resistencia y un diseño sin tiradores que realza su estética minimalista. Es una casa preciosa y decorada con mucho gusto. Sin duda, es una oportunidad para vivir y disfrutar en un barrio residencial, familiar y muy tranquilo cerca del centro de Madrid. Disponemos de las llaves de la propiedad. Puedes ponerte en contacto para consultar la disponibilidad de las visitas. Negociación flexible y con la propiedad. Utande Real Estate es una sociedad de inversión inmobiliaria nacional e internacional. Colaboramos con más de 1.500 agencias inmobiliarias en todo el mundo. Te asesoramos jurídicamente y te ofrecemos la mayor rentabilidad financiero-fiscal. Este anuncio es solo orientativo y no está sujeto a ningún compromiso establecido. Te ayudamos a conseguir tu HIPOTECA hasta un 100% de la financiación. Te ayudamos a REFORMAR tu vivienda y te enviamos presupuesto en 48h. Atendemos también vía WhatsApp.",False,good,False,True,14000.0,True,False,False,False,[],False,False,700000.0,€,,,flat,"Goya, Madrid",Piso en calle del General Pardiñas,Destacado,,,,
108357803,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/0a/3d/1341710305.webp,1744,51,6,525000.0,flat,sale,120.0,True,4,2,calle de Ramón Gómez de la Serna,Madrid,Madrid,Fuencarral,es,Peñagrande,40.4816124,-3.7225123,False,https://www.idealista.com/inmueble/108357803/,"******** NUDA PROPIEDAD ******** PROPIUS Inmobiliaria pone en EXCLUSIVA la venta de la NUDA PROPIEDAD de un fantástico piso en una de las zonas residenciales más demandadas y con mayor proyección del norte de Madrid. Situado en una 6ª PLANTA, con TERRAZA. En urbanización con piscina, parque infantil y pista multiusos. La actual propietaria, de 90 años, mantendrán el usufructo vitalicio hasta el final de sus días. Esta propiedad, con orientación Oeste, se encuentra ubicada en el barrio de Peñagrande, dentro del distrito municipal de Fuencarral-El Pardo. Se trata de una zona muy tranquila, cercana a la Real Federación Española de Golf, cercano a zonas verdes de El Pardo y con todos los servicios, como supermercados, farmacias, guarderías, Centro de Salud, Colegios...etc. Además de estar excelentemente comunicada con el centro de la ciudad por transporte público, con varias líneas de la EMT, a escasos minutos andando de la estación de Metro Lacoma, y cercano a la estación de cercanías de Renfe de Pitis. Sin olvidarnos de su facil acceso en coche a las carreteras M40, M30 y M607.   La vivienda. Completamente exterior, consta de hall recibidor, amplia cocina con despensa y tendedero, salón con acceso a la terraza, de unos 8 metros cuadrados, cuatro dormitorios con armarios empotrados y uno de ellos con baño completo en suite, y un cuarto de baño más también completo. Además cuenta con un buen trastero en la planta bajo cubierta del edificio. La propiedad dispone de concesión de plaza de garaje con alquiler mensual. (La cesión de los derechos no están incluidos en el precio). Respecto a las calidades de la vivienda, dispone de puerta de entrada blindada, ventanas de aluminio en toda la casa, suelos de parquet, excepto en la cocina y el baño que son en gres y pintura en gotelé. La vivienda dispone de calefacción y agua caliente central con contador individual. El edificio cuenta con ascensores, una gran zona ajardinada, piscina comunitaria, parque infantil, pista multiusos...etc  Usted adquiere la Nuda Propiedad del inmueble a cambio de un pago único. La parte vendedora se reserva el usufructo vitalicio. Por tanto, al fallecimiento de la usufructuario, usted como comprador, pasará a tener la plena disponibilidad de la propiedad, al consolidarse el Uso y Disfrute de la misma con la Nuda Propiedad. Consulte en PROPIUS INMOBILIARIA para conocer todos los detalles de esta propiedad y de la operación de venta. Sin duda una excelente oportunidad de inversión a un precio por debajo del valor de mercado.",False,good,False,True,4375.0,False,False,True,False,[],False,False,525000.0,€,True,True,flat,"Peñagrande, Madrid",Piso en calle de Ramón Gómez de la Serna,Destacado,535000.0,10000.0,2.0,
106724825,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/f7/11/1354116031.webp,,33,,537000.0,chalet,sale,327.0,,4,2,Villalbilla,Madrid,Villalbilla,,es,,40.4497695,-3.3714457,False,https://www.idealista.com/inmueble/106724825/,"¡Descubre el hogar de tus sueños en la exclusiva urbanización Zulema! Esta impresionante casa independiente, situada en una parcela de 1.012 m², ofrece 327 m² de espacios cuidadosamente diseñados en tres plantas.  En la planta baja, un amplio salón comedor de 45 m² te da la bienvenida, junto a una cocina moderna de 14 m², una acogedora sala de estar, un dormitorio y un baño completo. Disfruta de la calidez del suelo de baldosa y la eficiencia de las ventanas climalit de PVC, oscilo batientes, doble cristal y sistema komerling. En la primera planta, encontrarás tres luminosos dormitorios, un baño completo y dos terrazas ideales para relajarte al aire libre. Además, una encantadora buhardilla te ofrece espacio adicional para personalizar a tu gusto. El suelo de parquet y las ventanas climalit aseguran confort y estilo.  El sótano alberga un garaje y una amplia sala con bodega para tus momentos más especiales. Con calefacción y agua caliente por gas natural, esta propiedad garantiza comodidad durante todo el año.  Ubicada cerca de servicios esenciales como centros de salud, colegios y supermercados, y con excelente conexión mediante las líneas de autobús 231 y 232, esta es una oportunidad única que no puedes dejar pasar.  Solicita más información sin compromiso y descubre tu nuevo hogar sin costos adicionales para el comprador. ¡No esperes más para hacer realidad tus sueños!",False,good,False,,1642.0,True,False,False,False,[],False,False,537000.0,€,True,True,chalet,Villalbilla,Casa independiente,Destacado,,,,independantHouse
108371912,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/c7/e6/1342132877.webp,RP062025138264,14,1,237000.0,flat,sale,59.0,True,3,1,calle de la Guancha,Madrid,Madrid,Ciudad Lineal,es,Pueblo Nuevo,40.4292815,-3.6347974,False,https://www.idealista.com/inmueble/108371912/,"Grupo Inmobiliario Redpiso Ascao, Vende PROPIEDAD CON INQUILINO en la C/ Guancha de 59 m², 1ª planta CON ASCENSOR, consta de 3 dormitorios, salón con cocina americana y baño, Calefacción eléctrica, Muy luminoso con ventanas al exterior en todas sus dependencias. PARA ENTRAR A VIVIR. Muy Buena ubicación a 100 metros del metro de García Noblejas (línea 7 ), Líneas de autobuses que recorren y se comunican con la Avenida de la Institución Libre de Enseñanza, (Hermanos Garcia Noblejas)). Zona muy consolidada con todos los servicios, cuenta con comercios, farmacia, colegio supermercados, junto al piso se encuentra un parque con jardines y el Colegio Domigo Savio. ¡Inmejorable zona! Llámenos sin compromiso y coordinamos su visita. ¡No dudes en aprovechar esta oportunidad!",False,good,False,True,4017.0,True,False,False,False,[],False,False,237000.0,€,,,flat,"Pueblo Nuevo, Madrid",Piso en calle de la Guancha,Destacado,240000.0,3000.0,1.0,
102154633,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/fe/e1/1283547232.webp,547,41,,950000.0,chalet,sale,597.0,,5,6,Las Marías,Madrid,Torrelodones,Las Marías,es,,40.5733269,-3.9451814,False,https://www.idealista.com/inmueble/102154633/,"Chalet con muchas posibilidades de 597 m² construidos con una parcela de 1.525 m² donde se encuentra una piscina de 11x6 m² clorada. El jardín está consolidado con árboles de más de 50 años. La vivienda se distribuye en 2 plantas y media. A la planta principal se accede mediante un hall de entrada que distribuye a una cocina office amueblada de 30m² aproximadamente que da paso al comedor de 18 m²↨. El salón tiene unos 50m² con chimenea y salida a una terraza de 25 m² y un aseo de cortesía, en esta misma planta, se encuentra el dormitorio principal tipo suite (35m²) con un amplio vestidor. En la planta superior se encuentran tres dormitorios, y dos terrazas, una de ellas es terraza-solárium y dos baños completos, un salón-cuarto de estar muy luminoso que da vista sobre el salón principal ya que está a doble altura. En la planta semisótano, tenemos un dormitorio de servicio con baño completo, un salón-bodega multiusos con barra de bar de 30 m², un cuarto vestidor con baño para la piscina, un porche de 50m² que da a la piscina y un garaje para dos coches. El sistema de calefacción es de gasoil, la carpintería exterior es en aluminio con climalit y la interior es en madera maciza, los suelos son de tarima. La vivienda dispone de rejas, riego automático, barbacoa de obra y una caseta de perro.  La vivienda tiene 45 años y necesita reforma.",False,renew,False,,1591.0,True,False,False,False,[],False,False,950000.0,€,True,True,chalet,"Las Marías, Torrelodones",Casa independiente,Destacado,,,,independantHouse
107085800,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/ab/08/1302539627.webp,RP1292025133996,30,4,373000.0,flat,sale,55.0,True,1,1,calle del Tesoro,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4245136,-3.7049314,False,https://www.idealista.com/inmueble/107085800/,"¡Oportunidad única en el corazón de Malasaña! Redpiso pone a la venta un encantador piso de 55m² con un diseño moderno y acabados de altísima calidad, perfecto para quienes buscan vivir en uno de los barrios más vibrantes y de moda de Madrid.  Este hogar, en impecable estado, se distribuye de manera eficiente y funcional, ofreciendo un ambiente acogedor y luminoso. Consta de un hall de entrada con armario empotrado que maximiza el espacio de almacenamiento, una cocina abierta completamente equipada con electrodomésticos de alta gama (horno, microondas, lavadora, nevera y lavavajillas), y un amplio salón-comedor con grandes ventanales exteriores que permiten la entrada de abundante luz natural.  El dormitorio es independiente, cuenta con armarios empotrados y un tragaluz que aporta una sensación de amplitud única, creando un refugio ideal para descansar. Además, el baño completo con plato de ducha destaca por su diseño moderno y funcional.  La vivienda se encuentra en la cuarta planta de un edificio bien cuidado, tranquilo y con ascensor, además de contar con videportero para mayor seguridad. El piso se vende totalmente amueblado y equipado. ALQUILADO ACTUALMENTE EN 1.200€ CON CONTRATO EN VIGOR HASTA 2029. Ubicado en una de las zonas más codiciadas de la capital, Malasaña, disfrutarás de la cercanía a comercios, cafeterías de moda y una gran oferta cultural y de ocio. Además, la excelente comunicación con el transporte público, con las estaciones de metro Noviciado (L-2) y Plaza de España (L-3, L-10), así como varias líneas de autobús, te conectarán rápidamente con el resto de la ciudad.  No dejes pasar la oportunidad de vivir en uno de los barrios más dinámicos de Madrid. ¡Contáctanos para más información o para concertar tu visita, te enamorarás del lugar!  No dudes en consultarnos y venir a verla ¡te gustará! Más inmuebles en nuestra página oficial ***GASTOS DE ITP 6% Y GESTIÓN NO INCLUIDOS*** PONEMOS A TU DISPOSICIÓN EL SERVICIO DE ASESORAMIENTO FINANCIERO TOTALMENTE GRATUITO.",False,good,False,True,6782.0,False,False,False,False,[],False,False,373000.0,€,,,flat,"Malasaña-Universidad, Madrid",Piso en calle del Tesoro,Destacado,380000.0,7000.0,2.0,
108384358,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/05/d2/1343097822.webp,Arroyo,5,1,180000.0,flat,sale,60.0,True,2,1,calle del Arroyo,Madrid,Madrid,Tetuán,es,Valdeacederas,40.4694798,-3.7001553,False,https://www.idealista.com/inmueble/108384358/,"VENTA EN EXCLUSIVA CON HOUSELAND SERVICIOS INMOBILIARIOS Piso con inquilina (renta antigua) – Inversión con alta proyección  Se vende piso con inquilina de 90 años y contrato de renta antigua, una excelente oportunidad para inversores que buscan rentabilidad estable y una clara revalorización a medio/largo plazo. La vivienda se encuentra en una primera planta con ascensor, dispone de dos dormitorios, salón con sala de estar contigua y cocina independiente. Está para reformar, y actualmente no se puede visitar. La inquilina asume los gastos de IBI y comunidad, lo que supone un bajo coste de mantenimiento para el propietario. Ubicado en una zona consolidada, con todos los servicios cercanos, este inmueble representa una inversión segura con un alto potencial de valor futuro una vez quede libre. El plano es orientativo  Para más información o documentación adicional, no dudes en contactarnos.",False,renew,False,True,3000.0,True,False,False,False,[],False,False,180000.0,€,,,flat,"Valdeacederas, Madrid",Piso en calle del Arroyo,Destacado,,,,
