propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
107455870,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/e8/87/1313126897.webp,FHOG-2946,6,4,117500.0,flat,sale,58.0,True,3,1,calle de Sáhara,Madrid,Madrid,Villaverde,es,Los Rosales,40.353512,-3.6909985,False,https://www.idealista.com/inmueble/107455870/,"INMUEBLE OKUPADO Inmueble sin posesión y sin acceso al interior. Las fotografías del interior y las características del activo, pueden no ajustarse al estado actual. NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR ¡Tenemos en exclusiva un piso para ti! Disponemos de un piso en edificio residencial que puedes adquirir en propiedad, con una superficie de 55m² muy bien distribuido y con distintas dependencias, ofreciendo todo lo que necesitas para una vida cómoda y moderna. Desde el momento en que cruces la puerta de entrada, te sentirás acogido por su ambiente cálido, ubicado en la localidad de Madrid. Este piso es ideal para quienes buscan un hogar confortable en un entorno natural y acogedor. Este espacioso piso cuenta con un luminoso salón-comedor, perfecto para disfrutar de momentos en familia y reuniones con amigos. Decorado con gusto y con materiales de alta calidad, este piso ofrece una experiencia de vida inmejorable. Situado en una zona residencial tranquila, este piso disfruta de una ubicación estratégica. A poca distancia, encontrarás supermercados, colegios, centros de salud y una variada oferta de tiendas y restaurantes. Además, la excelente conexión con las principales vías de acceso te permitirá llegar rápidamente a otras áreas de interés en Madrid y sus alrededores. Esta propiedad está ocupada por terceros. No se puede visitar. No apta para compradores que requieran financiación hipotecaria. El comprador será responsable de los trámites y gastos relacionados con la desocupación del inmueble. La información proporcionada referente a la distribución y estructura puede no ajustarse a la realidad, ya que su verificación no ha sido posible. La distribución indicada se ha tomado en referencia a la distribución de activos de la zona. ¿Necesitas financiación? Te ofrecemos la posibilidad de financiaciones de hasta el 100% para la compra de este inmueble. Entra en Finanwin. com, haz tu simulación y obtén la mejor oferta para tu Hipoteca de la manera más ágil y sencilla.  Soluciones a su medida.",True,good,False,False,2026.0,False,False,False,False,[],False,False,117500.0,€,flat,"Los Rosales, Madrid",Piso en calle de Sáhara,,,,,,,
108670297,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/fe/ee/1357738311.webp,,11,5,6000000.0,flat,sale,410.0,True,6,5,calle de Serrano,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4301925,-3.6875678,False,https://www.idealista.com/inmueble/108670297/,"SERRANO Vivienda de 410m2 construidos, totalmente reformada por interiorista de muy reconocido prestigio en una finca de la arquitectura clásica y elegante de principios del siglo pasado, con un impresionante portal, escaleras, descansillos, zonas comunes, etc. 5ª Planta, totalmente exterior con muchísima luz en todas sus estancias durante todo el día y unas vistas muy agradables a todo su entorno. Su distribución consiste en un fantástico hall de entrada que da acceso a un amplísimo salón divido en 3 ambientes, (salón, cuarto de estar y comedor independiente), 1 cuarto de baño de invitados, habitación principal con cuarto de baño incorporado y vestidor, 2ª habitación con cuarto de baño incorporado, 3ª habitación sin baño, 4ª habitación con cuarto de baño incorporado, la 5º habitación podría ser también amplio despacho y una 6ª habitación que seria la de servicio también con cuarto de baño incorporado. Amplia cocina con office finde pendiente zona de lavado y plancha y entrada de servicio.",False,good,False,True,14634.0,False,False,False,False,[],False,False,6000000.0,€,flat,"Castellana, Madrid",Piso en calle de Serrano,True,True,,,,,
108639717,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/07/fb/1350730806.webp,716,37,,590000.0,chalet,sale,316.0,,4,3,La Serna,Madrid,Fuenlabrada,La Serna,es,,40.2922772,-3.8063843,False,https://www.idealista.com/inmueble/108639717/,"¡OPORTUNIDAD! VIVIENDA EXCLUSIVA Exclusivo chalet situado en la zona del Parque de la Paz. Un hogar con encanto en un entorno privilegiado. Se trata de una vivienda única por su excelente estado de conservación, su amplitud y, sobre todo, por el espectacular entorno natural que la rodea. Distribución y características: Este chalet de cuatro plantas está diseñado para ofrecer comodidad y funcionalidad en cada rincón: Planta sótano: Amplio garaje con capacidad para hasta cuatro vehículos y un práctico cuarto trastero. Planta baja: Encontramos una cocina espaciosa, un aseo, un armario despensa y un acogedor salón con chimenea de tiro, que da acceso a un encantador patio trasero con pérgola. Desde aquí, se puede salir directamente a las exclusivas zonas comunes. Primera planta: Cuatro dormitorios, todos con armarios empotrados. El dormitorio principal cuenta con baño en suite, y además hay un segundo baño en el hall para mayor comodidad. Planta bajo cubierta: Una espectacular buhardilla completamente revestida en madera, un espacio ideal como zona de relax, despacho o sala de juegos. La vivienda está equipada con preinstalación de aire acondicionado por conductos, ventanas Climalit, rejas exteriores y calefacción individual por Gas Natural. Si hay algo que hace de esta vivienda un lugar verdaderamente especial es su acceso a unas zonas comunes extraordinarias. Un extenso y cuidado jardín con árboles consolidados, palmeras, arbustos y una gran variedad de plantas, creando un paisaje verde y armonioso. Un entorno que proporciona tranquilidad y calidad de vida difícil de encontrar en la ciudad. Además, los residentes pueden disfrutar de tres piscinas, perfectas para los días de verano. Este chalet cuenta con todos los servicios a su alcance: colegios, supermercados, transporte público y excelentes conexiones en Fuenlabrada y Madrid. Si buscas una vivienda amplia, en perfecto estado y en un entorno privilegiado, este chalet es la opción ideal.  Contacta con nosotros para más información.",True,good,False,,1867.0,False,False,False,False,[],False,False,590000.0,€,chalet,"La Serna, Fuenlabrada",Casa independiente,True,True,independantHouse,,,,
108717919,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/96/a2/1353049498.webp,1526,18,bj,260000.0,flat,sale,85.0,True,3,1,Zona Centro,Madrid,Moralzarzal,Zona Centro,es,,40.6793327,-3.9740833,False,https://www.idealista.com/inmueble/108717919/,"ref 1526 ¡Descubre tu nuevo hogar en el corazón del pueblo! Este acogedor piso de 85 m² aprox. se presenta como una oportunidad única para disfrutar de la vida urbana sin renunciar a la tranquilidad. Con una distribución práctica, cuenta con un recibidor que te da la bienvenida, un luminoso salón comedor ideal para compartir momentos inolvidables con la familia y una cocina independiente donde podrás dar rienda suelta a tu creatividad culinaria. La vivienda dispone de 2 dormitorios, cada uno equipado con armarios empotrados que maximizan el espacio y ofrecen un almacenamiento óptimo. Además, podrás disfrutar de una habitación vestidor que añade un plus de almacenamiento y funcionalidad. El baño está en perfecto estado, con plato de ducha para mayor comodidad Ubicado en la primera planta de un edificio este piso exterior te garantiza luz natural durante todo el día. La calefacción por caldera de gasoil y por bombas de frío/calor aseguran un ambiente agradable en cualquier época del año. Para mayor comodidad, incluye una plaza de garaje. No dejes pasar la oportunidad de vivir en un entorno tranquilo y centrico. ¡Ven a visitarlo y conoce tu futuro hogar!",False,good,False,False,3059.0,False,False,False,False,[],False,False,260000.0,€,flat,"Zona Centro, Moralzarzal",Piso,,,,,,,
108744233,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/03/68/1353836515.webp,5497,6,,2900000.0,chalet,sale,1452.0,,6,6,Barrio Club de Golf,Madrid,Las Rozas de Madrid,Club de Golf,es,Club de Golf,40.5473637,-3.926,False,https://www.idealista.com/inmueble/108744233/,"Impresionante chalet de 1.452 m2 construidos según Registro de la Propiedad, en parcela de 6.285 m2. Moderno, de diseño exclusivo, con grandes ventanales, espacios abiertos y de una gran belleza.  La vivienda está situada en un enclave privilegiado, con magníficas vistas, orientación Sur y mucha privacidad.  La propiedad consta de tres plantas. Accedemos a la vivienda encontrando un amplio y muy luminoso hall desde el que accedemos al salón/comedor con dos ambientes, un despacho o cuarto de estar con una habitación de invitados con baño en suite. La cocina, muy amplia y con office integrado tiene una zona de lavado anexa. Al lado derecho del hall tenemos un aseo de cortesía así como el acceso a la master bedroom, con mas de 100 m2, dispone de dos vestidores y dos baños completos.  En la primera planta, encontramos dos amplias suite con vestidor y baño completo.  En la planta semisótano, tenemos los cuartos de instalaciones, la bodega, lavandería y cuartos de servicio con baño completo, así como un parking para mas de 8 coches y una zona de ocio. Anexo al edificio principal encontramos un pabellón de invitados con 142 m2 construidos y garita de seguridad. Suelo radiante de frio y calor. La casa dispone de ascensor que comunica todas las plantas. La parcela cuenta con piscina con instalación de climatización.  La Urbanización cuenta con vigilancia 24 horas y un club de Golf a 5 minutos de la vivienda al que se puede acceder directamente con el carrito de Golf..",False,good,False,,1997.0,False,False,False,False,[],False,False,2900000.0,€,chalet,"Club de Golf, Las Rozas de Madrid",Casa independiente,True,True,independantHouse,,,,
104284804,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/79/3f/1354330937.webp,60748639,14,2,440000.0,flat,sale,219.0,,3,3,"calle Manolo Viola, 12",Madrid,San Lorenzo de El Escorial,Zaburdón - Monte Escorial,es,,40.6002427,-4.134802,True,https://www.idealista.com/inmueble/104284804/,"Promoción de vivienda ubicada en el término municipal de San Lorenzo de El Escorial, Madrid. Dúplex que ocupa una superficie de 180 m2 perfectamente distribuido en salón comedor, cocina con lavadero, cinco habitaciones, cuatro baños y con amplio jardín y piscina de uso comunitario. Municipio que dispone de todos los servicios básicos a su alcance, con oferta comercial (superficies de grandes dimensiones y tiendas de barrio necesarias) y educativa, variedad de servicios de restauración y zonas verdes valoradas en las que poder realizar actividades al aire libre. Vivienda para quienes quieran vivir en una zona tranquila muy bien comunicada como para aquellos que busquen invertir para arrendamiento con una muy buena rentabilidad. Todo ello, además, con excelentes comunicaciones por transporte público (autobús) y carretera.   Solicite más información sin ningún tipo de compromiso. Este inmueble se vende conjuntamente con garaje.",False,renew,False,True,2009.0,False,False,False,False,[],False,False,440000.0,€,flat,"Zaburdón - Monte Escorial, San Lorenzo de El Escorial","Piso en calle Manolo Viola, 12",True,True,,,,,
107908537,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/97/02/1328024469.webp,VI-000-030-686-521,11,2,169500.0,flat,sale,61.0,,3,1,Barrio Palomeras sureste,Madrid,Madrid,Puente de Vallecas,es,Palomeras sureste,40.3827481,-3.6459452,False,https://www.idealista.com/inmueble/107908537/,"Oportunidad de inversión: inmueble alquilado. Fecha de fin de contrato: 02/2028.  Piso en Madrid, idóneo para familias. El inmueble cuenta con una superficie de 61 m² distribuidos en 3 habitaciones, salón-comedor, cocina equipada con horno además de 1 baño completo. La vivienda tiene suelos de parquet. Ubicado en la 2a planta del edificio, sin ascensor. Cuenta con todos los servicios necesarios a su alrededor, como el Concerted Colegio Sagrada Familia de Urgel, supermercados, bancos, bibliotecas, farmacias, oficinas de correos y la estación de metro Miguel Hernández. Con fácil acceso a Autopista de Circunvalación.  Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble.",False,good,False,,2779.0,True,False,True,False,[],False,False,169500.0,€,flat,"Palomeras sureste, Madrid",Piso,,,,177500.0,8000.0,5.0,
107529092,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/b4/88/1315143031.webp,,1,st,175000.0,flat,sale,108.0,True,4,1,calle Santa Infancia,Madrid,Madrid,Latina,es,Puerta del Ángel,40.4097403,-3.7390979,False,https://www.idealista.com/inmueble/107529092/,Vivienda ocupada. Imposibilidad de visita interior.,False,good,False,False,1620.0,False,False,False,False,[],False,False,175000.0,€,flat,"Puerta del Ángel, Madrid",Piso en calle Santa Infancia,,,,184000.0,9000.0,5.0,
108625008,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/cd/e3/1350298269.webp,5alcorcon,39,5,229000.0,flat,sale,73.0,True,2,1,Barrio Zona Renfe,Madrid,Alcorcón,Centro,es,Zona Renfe,40.3497678,-3.8292787,False,https://www.idealista.com/inmueble/108625008/,"¡Descubre el piso de lujo perfecto en el corazón vibrante de Alcorcón, Madrid! Este elegante apartamento de 73 m² Cuenta con dos amplios dormitorios (Antes 3) de matrimonio y perfecto para recibir visitas. El salón, acogedor y moderno, con salida directa a la terraza, donde entra una mesa y dos sillas de jardín. La cocina es un sueño para cualquier amante de la gastronomía: amplia, luminosa y completamente equipada, con una mesa alta que invita a disfrutar de cada comida. La luz natural inunda cada rincón del piso gracias a su orientación este y oeste, garantizando un ambiente cálido y acogedor durante todo el día. Además, podrás disfrutar del aire fresco en la terraza exterior, equipada con mesa y sillas. Ubicado en la cuarta planta de un edificio con ascensor, este piso ofrece armarios empotrados y un baño completo, asegurando que cada espacio esté optimizado para tu comodidad. Su ubicación inmejorable lo hace ideal tanto para trabajar como para estudiar o explorar la ciudad. No pierdas la oportunidad de vivir en un espacio que combina lujo y funcionalidad en una de las zonas más deseadas de Madrid. ¡Ven a verlo y enamórate! El Precio podria ser NEGOCIABLE, según condiciones de compra.",False,good,False,True,3137.0,False,False,False,False,[],False,False,229000.0,€,flat,"Zona Renfe, Alcorcón",Piso,,,,,,,
107527675,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/9a/7e/1315106696.webp,,1,3,114000.0,flat,sale,72.0,True,2,1,calle de Quijada de Pandiellos,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3919601,-3.670958,False,https://www.idealista.com/inmueble/107527675/,Vivienda ocupada. Imposibilidad de visita interior.,False,good,False,False,1583.0,False,False,False,False,[],False,False,114000.0,€,flat,"San Diego, Madrid",Piso en calle de Quijada de Pandiellos,,,,120000.0,6000.0,5.0,
108336215,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/2e/d6/1347733641.webp,FHOG-3043,6,bj,144000.0,flat,sale,50.0,True,2,1,calle del Corregidor Señor de la Elipa,Madrid,Madrid,Moratalaz,es,Marroquina,40.4123709,-3.6504774,False,https://www.idealista.com/inmueble/108336215/,"Activo adjudicado en subasta sin posesión Actualmente, no es posible realizar visitas al interior del inmueble. Las fotografías pueden no reflejar el estado actual de la propiedad. El precio del inmueble ha sido fijado en atención a que el inmueble se adquiera por el comprador en estado de ocupado por lo que no aplicaría dicho precio si en el momento de formalización de la escritura pública el inmueble se encontrara libre de ocupantes. Descripción Cómodo piso en Madrid, perfecto para parejas. El inmueble dispone de una superficie de 50 m² construidos distribuidos en dos habitaciones, salón-comedor, cocina y un aseo. Se encuentra en el centro de Madrid, muy cerca de C. de Alcalá en el barrio de Sol, a escasos minutos de Plaza Mayor, Mercado de San Miguel y Royal Palace of Madrid. En sus alrededores encontramos la Universidad Oberta de Catalunya, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos, varias paradas de autobús y la estación de metro Sol. Soluciones a su medida.",True,good,False,False,2880.0,False,False,False,False,[],False,False,144000.0,€,flat,"Marroquina, Madrid",Piso en calle del Corregidor Señor de la Elipa,,,,,,,
108556623,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/e4/51/1352638737.webp,,5,3,5150000.0,flat,sale,233.0,True,3,4,calle de Columela,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4195056,-3.6868982,False,https://www.idealista.com/inmueble/108556623/,"Consulting Inmobiliario Esquivel presenta esta elegante vivienda situada en la prestigiosa calle Columela, en el corazón del barrio de Salamanca, una de las zonas más codiciadas de Madrid. Esta propiedad ha sido completamente reformada con un gusto exquisito, combinando diseño contemporáneo, distribución funcional y detalles de calidad en cada rincón. Desde el amplio hall de entrada, equipado con un práctico armario gabanero, se accede a una zona de lavandería discretamente integrada. El corazón de la vivienda es un espectacular espacio diáfano donde se fusionan la moderna cocina americana con isla central, el espacioso comedor y una confortable zona de salón con balcones a la calle. Un ambiente lleno de luz natural, ideal tanto para el día a día como para disfrutar con invitados. En la zona de descanso, encontramos tres dormitorios, todos con baño en suite, garantizando privacidad y comodidad. El dormitorio principal destaca por su zona de vestidor y su balcón exterior, un verdadero refugio urbano de confort y estilo. Una oportunidad excepcional para quienes buscan una propiedad lista para entrar a vivir en una ubicación prime, rodeada de boutiques exclusivas, restaurantes de alta categoría y todos los servicios. No dude en contactarnos para más información. Disponemos de una cuidada selección de inmuebles exclusivos, muchos de ellos no publicados.",True,good,False,True,22103.0,False,False,False,False,[],False,False,5150000.0,€,flat,"Recoletos, Madrid",Piso en calle de Columela,,,,,,,
106085896,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/9d/45/1344821361.webp,TSV0139,43,6,3400000.0,penthouse,sale,170.0,True,3,3,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4223145,-3.684367,False,https://www.idealista.com/inmueble/106085896/,"Trisol Properties les ofrece en venta precioso ático prime reformado a estrenar en edificio clásico junto al Retiro de 159 m2 con terraza de 11 m2 en la mejor zona de Recoletos a escasos metros del Hotel Wellington. El inmueble con vistas despejadas y orientación oeste, recibe gran entrada de luz natural durante todo el día. Edificio clásico y muy representativo, sin limitaciones de acceso.  Gran oportunidad de compra en uno de los mejores edificios de la zona  - Atico prime de 159 m2 con terraza y mirador - Amplia salón comedor en dos estancias  - Orientación oeste con gran entrada de luz natural - 3 dormitorios  - 3 baños completos (dos en suite) - Cocina americana totalmente equipada - Calefacción individual de gas - Suelo de madera - Aire acondicionado por conductos - Edificio muy representativo, clásico y totalmente accesible - Ascensor clásico - Servicio de conserjería [IW].",False,good,False,True,20000.0,False,False,False,False,[],False,False,3400000.0,€,flat,"Recoletos, Madrid",Ático,,,penthouse,,,,
108533076,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/94/34/1347711498.webp,C0026-GTRE-00951,7,bj,161000.0,flat,sale,64.0,True,2,1,calle de las Escuelas Pías,Madrid,Alcalá de Henares,San Isidro - Los Almendros,es,,40.4895425,-3.366685,False,https://www.idealista.com/inmueble/108533076/,"NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR INMUEBLE EN RENTABILIDAD Les ofrecemos en exclusiva este piso en edificio residencial, ubicado en la localidad de Alcalá de Henares, provincia de Madrid. Se trata de una oportunidad de inversión, ya que el inmueble se encuentra en rentabilidad. El piso está bien distribuido y cuenta con varias estancias. Su localización es excelente, con proximidad a supermercados, centros educativos, centros de salud y una amplia oferta de comercios y restauración. Además, dispone de buenas conexiones con las principales vías de acceso, lo que facilita los desplazamientos hacia otras zonas de Madrid y alrededores.",False,renew,False,False,2516.0,False,False,False,False,[],False,False,161000.0,€,flat,"San Isidro - Los Almendros, Alcalá de Henares",Piso en calle de las Escuelas Pías,,,,,,,
107785694,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/f0/a9/1323714339.webp,V2025MA,18,2,144900.0,duplex,sale,104.0,True,4,2,Villa del Prado,Madrid,Villa del Prado,,es,,40.2804918,-4.3008033,False,https://www.idealista.com/inmueble/107785694/,"Piso dúplex de 102 m² en Villa del Prado. La planta principal consta de salón, cocina, tres dormitorios, baño con bañera y terraza. La planta superior dispone de salón, dormitorio, baño con plato de ducha y despensa. Además, la vivienda cuenta con aire acondicionado con bomba de calor, armarios empotrados, termo eléctrico y se encuentra localizado en una urbanización privada con piscina comunitaria. Esta muy bien ubicada ya que se encuentra a 230 m de la parada del autobús y a 600 metros del centro del municipio. Villa del Prado es un municipio de la Comunidad de Madrid, que pertenece a la cuenca del Alberche, limita con la provincia de Toledo y se encuentra situado a unos 60 km de la capital.  En el que encontrarás todos los servicios que necesites tales como escuela infantil La liebre y la tortuga, CEIP Nuestra Señora de la Poveda, IES Maestro Juan María Leonet, biblioteca municipal Poetas del Alberche, centro de artes, centro cultural y de mayores Pedro de Tolosa, cine, dos polideportivos municipales, centro de salud, hospital Virgen de la Poveda, transporte público directo a Madrid (Autobús: Lineas 545, 546 y 547), etc.",False,good,False,False,1393.0,False,False,False,False,[],False,False,144900.0,€,flat,Villa del Prado,Dúplex,,,duplex,,,,
105900430,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/33/15/1266413809.webp,,2,3,2789000.0,flat,sale,240.0,True,4,3,Barrio Huertas-Cortes,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4190215,-3.6993915,False,https://www.idealista.com/inmueble/105900430/,"MV LUXURY HOUSING ESPECIALISTAS EN VIVIENDAS DE LUJO EN LAS ZONAS MÁS EXCLUSIVAS DE MADRID.  Presentamos esta maravillosa vivienda estilo clásico en el exclusivo Barrio de Salamanca. Consta de 4 dormitorios y 3 baños. El dormitorio principal con baño en suite. Cocina completamente equipada.  Amplios ventanales que dotan de luz a todas las estancias. Contáctanos y nuestro asesor especializado te ampliará toda la información. AVISO LEGAL: Recordamos a nuestros Señores clientes que, la información facilitada no constituye una auténtica oferta vinculante ni contractual. Este anuncio publicitario es provisional, y las fotografías y datos en él incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de la propiedad. La información aquí contenida procura reflejar una orientación sobre los inmuebles a la fecha de su publicación. La totalidad del contenido que aparece tiene carácter meramente informativo y aproximado, no teniendo, en modo alguno, carácter contractual. Tanto los datos, como las imágenes y planos pueden estar sujetos a cambios, por lo que les invitamos a que, si precisa una información más exacta y detallada, contacte con nosotros y les atenderemos a la mayor brevedad posible. Los contenidos tiene únicamente finalidad informativa y bajo ninguna circunstancia deben usarse ni considerarse como oferta de venta o financiación, ni recomendación para realizar cualquier otra transacción, salvo que así se indique expresamente. La información y documentación a ofrecer de acuerdo con lo dispuesto en el Real Decreto 515/1989 (de 21 de abril, relativa a la protección de los consumidores en cuanto a la información a suministrar en la compraventa y arrendamiento de viviendas), será puesta a disposición de los potenciales compradores en las respectivas delegaciones territoriales gestoras del inmueble. "".",False,good,False,True,11621.0,True,False,False,False,[],False,False,2789000.0,€,flat,"Huertas-Cortes, Madrid",Piso,,,,,,,
107141143,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/c6/a1/1308190127.webp,1530/2663,28,1,255000.0,duplex,sale,145.0,True,4,3,Torrelaguna,Madrid,Torrelaguna,,es,,40.8295429,-3.5390751,False,https://www.idealista.com/inmueble/107141143/,"SERVICIOS INMOBILIARIOS ALFA 3C PRESENTA.. . Descubre este espectacular dúplex ubicado en el corazón de Torrelaguna, un hogar perfecto para quienes buscan espacio, confort y calidad de vida. En la planta baja, te recibe un acogedor recibidor que da paso a un amplio salón-comedor, equipado con estufa de pellet, ideal para mantener un ambiente cálido en los meses más fríos. Desde aquí, accedes directamente a una terraza abalconada privada, perfecta para disfrutar del aire libre. Además, encontrarás un baño completo, una gran cocina totalmente equipada con salida a una terraza acristalada, que a su vez conecta con un patio exterior, un espacio ideal para reuniones con amigos o momentos de relajación. La cocina también cuenta con un lavadero independiente. En la planta superior, la vivienda ofrece una espaciosa suite principal con baño privado, dos dormitorios adicionales con armarios empotrados y un baño completo con bañera. Además, dispone de un estudio independiente, perfecto para teletrabajar o adaptar según tus necesidades. Este dúplex cuenta con calefacción por estufa de pellet y gas natural, lo que garantiza un ambiente acogedor durante todo el año. Su ubicación es inmejorable, cerca de todos los servicios esenciales de Torrelaguna, como supermercados, colegios y transporte. Para mayor comodidad, incluye trastero y plaza de garaje. ¡No dejes pasar esta oportunidad y ven a conocerla! Te facilitamos financiamos hasta el 100% con nuestro departamento financiero ""Beta Gestión Hipotecaria "" por lo que si estás buscando una vivienda de este tipo no lo dudes y contacta con nosotros. ¡ MUCHOS DE NUESTROS INMUEBLES NO APARECEN EN IDEALISTA, CONSULTA NUESTRA PÁGINA WEB PARA VER MÁS PROPIEDADES EXCLUSIVAS!",False,good,False,False,1759.0,False,False,False,False,[],False,False,255000.0,€,flat,Torrelaguna,Dúplex,True,True,duplex,,,,
108816350,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/3a/08/1359160678.webp,MRTG,17,4,210000.0,flat,sale,61.0,True,3,1,Barrio Amposta,Madrid,Madrid,San Blas,es,Amposta,40.4271252,-3.6192088,False,https://www.idealista.com/inmueble/108816350/,"Agencia inmobiliaria de MADRID - zona AMPOSTA - SAN BLAS - Oficina Tecnocasa VENDE piso para entrar a vivir de 61 m2 distribuidos en: cocina, salón, 3 dormitorios, baño con ventana y terraza. Se trata de una cuarta planta muy luminosa.  Ubicación inmejorable a 5 minutos de la estación de metro de Simancas. Rodeada de todo tipo de comercios y servicios públicos. Junto al centro cultural Antonio Machado y Centro comercial Las Rosas. Para más información contacta con nosotros al número de teléfono sin ningún tipo de compromiso y concierta una cita en la que además de conocer la vivienda te informará sobre las condiciones de financiación actuales, uno de nuestros asesores financieros de Kiron.",False,good,False,False,3443.0,False,False,False,False,[],False,False,210000.0,€,flat,"Amposta, Madrid",Piso,,,,,,,
108755660,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/19/6a/1354178724.webp,,24,1,319900.0,flat,sale,120.0,True,4,2,avenida de Carabanchel Alto,Madrid,Madrid,Carabanchel,es,Buena Vista,40.3678521,-3.7536939,False,https://www.idealista.com/inmueble/108755660/,"Excelente vivienda situada en Carabanchel Alto La vivenda tiene una reforma de hace 20 años  La vivienda dispone de 4 amplios dormitorios muy luminosos alguno de ellos con balcón, baño amplio y aseo cocina equipada  También tiene un amplio trastero y aseo Mejor visitar¡.",False,good,False,False,2666.0,False,False,False,False,[],False,False,319900.0,€,flat,"Buena Vista, Madrid",Piso en avenida de Carabanchel Alto,,,,329900.0,10000.0,3.0,
106837620,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fb/59/8c/1295451934.webp,FRRE-01436,4,,424500.0,chalet,sale,208.0,,4,3,calle Valle de la Orotava,Madrid,Guadarrama,,es,,40.6595797,-4.0493974,False,https://www.idealista.com/inmueble/106837620/,"Inmueble sin posesión y sin acceso al interior. Las fotografías del interior y las características del activo, pueden no ajustarse al estado actual. NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR Les ofrecemos en exclusiva este piso en edificio residencial que puedes adquirir en propiedad, con una superficie de 208m² muy bien distribuido y con distintas dependencias, ofreciendo todo lo que necesitas para una vida cómoda y moderna. Desde el momento en que cruces la puerta de entrada, te sentirás acogido por su ambiente cálido, ubicado en la localidad de Guadarrama, provincia de Madrid.  Este piso es ideal para quienes buscan un hogar confortable en un entorno natural y acogedor. Situado en una zona residencial tranquila, este piso disfruta de una ubicación estratégica. A poca distancia, encontrarás supermercados, colegios, centros de salud y una variada oferta de tiendas y restaurantes. Además, la excelente conexión con las principales vías de acceso te permitirá llegar rápidamente a otras áreas de interés en Madrid y sus alrededores.  Hipoges es una plataforma inmobiliaria donde podrás acceder a miles de activos inmobiliarios de diferentes tipos como viviendas, locales comerciales, terrenos, nueva obra, tanto a nivel particular como para inversores. Hipoges cuenta con una amplia cartera de activos inmuebles tanto en España como en Portugal y Grecia.  Esta propiedad está ocupada por terceros. No se puede visitar. No apta para compradores que requieran financiación hipotecaria. El comprador será responsable de los trámites y gastos relacionados con la desocupación del inmueble. La información proporcionada referente a la distribución y estructura puede no ajustarse a la realidad, ya que su verificación no ha sido posible. La distribución indicada se ha tomado en referencia a la distribución de activos de la zona. ¿Necesitas financiación? Te ofrecemos la posibilidad de financiaciones de hasta el 100% para la compra de este inmueble. Entra en Finanwin. com, haz tu simulación y obtén la mejor oferta para tu Hipoteca de la manera más ágil y sencilla.",False,good,False,,2041.0,False,False,False,False,[],False,False,424500.0,€,chalet,Guadarrama,Chalet adosado en calle Valle de la Orotava,,,terracedHouse,,,,
