propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,detailedType.subTypology
107864531,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/0c/48/1326607270.webp,JUA005,40,2,899000.0,flat,sale,116.0,True,3,2,"calle del Doctor Juan José López Ibor, 16",Madrid,Madrid,Moncloa,es,Valdezarza,40.4716174,-3.7264759,True,https://www.idealista.com/inmueble/107864531/,"Ubicado en una zona privilegiada, este piso ofrece comodidad, funcionalidad y una excelente distribución. Cuenta con tres amplios dormitorios, uno de ellos en suite con acceso directo a la terraza principal, ideal para disfrutar del aire libre desde la intimidad del dormitorio. Dispone de dos baños completos, una cocina independiente con espacio de tendedero, perfecta para mantener el orden y la practicidad en el día a día. La propiedad se encuentra en una ubicación céntrica, con todos los servicios a un paso: transporte público, comercios, restaurantes y zonas verdes. Además, forma parte de una comunidad que incluye piscina comunitaria, un valor añadido para disfrutar del verano sin salir de casa. Ideal tanto para familias como para quienes buscan una excelente inversión en una zona con alta demanda.",True,good,False,True,7750.0,True,False,False,False,[],False,False,899000.0,€,,,,flat,"Valdezarza, Madrid","Piso en calle del Doctor Juan José López Ibor, 16",Destacado,,,,
108542734,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/b5/ed/1348368437.webp,E-0142,38,2,260000.0,flat,sale,110.0,True,3,1,calle Campotéjar,Madrid,Madrid,Usera,es,12 de Octubre-Orcasur,40.3690534,-3.7024519,False,https://www.idealista.com/inmueble/108542734/,"LINKCASA EMBAJADORES VENDE un piso en zona de Usera  Esta excepcional vivienda en buen estado de conservación, destaca por su gran iluminación y amplitud. Se encuentra en una segunda planta, con una gran terraza lo que garantiza una gran luminosidad en todas sus estancias. Tiene 110 m² de vivienda y se distribuye en: -Amplio salón comedor con acceso a una terraza abierta con vistas a la calle. -Cocina independiente y equipada. -Dos dormitorios dobles con armario empotrado. -Un dormitorio individual. -Dos despachos independientes con ventana. -Una gran terraza iluminada con luz natural. -Hall de entrada y cuarto de baño completo. Detalles Adicionales: - Ventanas de aluminio/climalit para una eficiencia energética óptima. - Puertas de madera, añadiendo un toque de elegancia. - Suelos de gres y parquet en tonos claros, creando un ambiente luminoso y acogedor. - Agua caliente sanitaria por gas natural individual. - Aire acondicionado. - Puerta blindada. La ubicación es inmejorable, en una zona consolidada con todos los servicios. Proximidad de colegios, centros comerciales, zonas deportivas, supermercados, comercio tradicional, zonas de ocio, parques. etc. Con acceso cercano a M-40 y A-42. Autobuses en la misma calle y estación de Cercanías de Orcasitas (C-5) a escasos metros. Disfrutar de la experiencia es muy sencillo; solicitas una visita y te sincronizas para verla con el agente de Linkcasa, te la enseña y explica “in-situ” las bondades de la vivienda, te proporciona en la visita documentación del inmueble, le preguntas las posibles dudas que tengas, y si te gusta, te la quedas. Para más información, visítanos en nuestra web: linkcasa. es 买卖二手房认准马德里恋家房产 资深的二手房产团队 专业的贷款部门 中西合并的企业文化 欢迎大家联系我们 我们为您量身打造一个方案帮您实现您筑家的梦 添加我们的微信号: pisosventa 关注更多房源.",False,good,False,False,2364.0,True,False,True,False,[],False,False,260000.0,€,270000.0,10000.0,4.0,flat,"12 de Octubre-Orcasur, Madrid",Piso en calle Campotéjar,Destacado,,,,
108901658,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/a6/62/1358397278.webp,RP2312025140436,16,4,320000.0,flat,sale,90.0,True,3,2,Pryconsa,Madrid,Alcalá de Henares,Pryconsa,es,,40.48901,-3.3586778,False,https://www.idealista.com/inmueble/108901658/,"¡Redpiso vende Oportunidad única en zona Pryconsa, Alcalá de Henares! Descubre este fantástico piso de 90 m² ubicado en una de las zonas más demandadas de Alcalá de Henares, zona Pryconsa, con excelente comunicación y todos los servicios a tu alcance.  Características principales: 3 habitaciones amplias y luminosas 1 baño completo + 1 aseo, ideales para familias Terraza  Cocina independiente en muy buen estado Piso muy luminoso, con buena orientación Trastero En buen estado de conservación, listo para entrar a vivir Aire acondicionado Excelente comunicación: conexión rápida con transporte público, paradas de autobús y fácil acceso a principales vías.  Todo a tu alrededor: supermercados, colegios, centros médicos, zonas verdes, comercios y más.  Una vivienda perfecta para familias, parejas o inversores que buscan calidad de vida en una zona consolidada y tranquila.  ¡No dejes pasar esta oportunidad! Disponemos de asesoramiento financiero gratuito con nuestro departamento Dcredit.",False,good,False,True,3556.0,False,False,False,False,[],False,False,320000.0,€,,,,flat,"Pryconsa, Alcalá de Henares",Piso,Destacado,,,,
108377132,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/43/20/1342287243.webp,2025010-2,35,2,1100000.0,flat,sale,174.0,False,4,2,calle de Guzmán el Bueno,Madrid,Madrid,Chamberí,es,Gaztambide,40.4365045,-3.7140105,False,https://www.idealista.com/inmueble/108377132/,"CALLE JOAQUÍN MARÍA LÓPEZ. Piso de 174 metros escriturados. Es una segunda planta interior a gran patio de manzana, con mucha luz y tranquilidad.    Tiene cuatro dormitorios, tres de ellos con armarios empotrados y uno de servicio. Dos baños completos.    Buen edificio con portal señorial con acceso de movilidad reducida y portero físico.    El recibidor de entrada es muy amplio y da a un magnífico salón con grandes ventanales.    La cocina está amueblada y equipada con electrodomésticos de alta gama con acceso a una terraza con tendedero.    Tiene aire acondicionado en todas las estancias.    Calefacción central con contador individual.    Cuenta con trastero independiente.    Situado en una de las zonas más demandadas de la capital con muy buena comunicación por metro (Islas Filipinas) y autobús. Cómodo acceso a todos los servicios necesarios: colegios, bibliotecas, farmacias, cerca de todas las universidades, parques, jardines, restaurantes y zonas de ocio, próximo a la estación de metro, Islas Filipinas.    Gastos de comunidad: 125€ más calefacción. IBI: 1.100€    SI QUIERE VER MÁS INMUEBLES EN ESTA ZONA VISÍTENOS EN inmuga. com    En Inmuga Homes, resolvemos cualquier duda o consulta fiscal y jurídica que pudiera surgir. Buscamos FINANCIACIÓN. Tramitamos la inscripción de compraventas, herencias, cancelaciones de hipoteca, levantamiento de embargos, C. E. E…. y cualquier trámite relacionado con la transacción de su inmueble. Contáctenos para ampliar información.",False,good,False,True,6322.0,True,False,False,False,[],False,False,1100000.0,€,,,,flat,"Gaztambide, Madrid",Piso en calle de Guzmán el Bueno,Destacado,,,,
108264952,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/57/b6/1338990745.webp,17_25,33,1,1125000.0,flat,sale,160.0,True,3,2,calle de Bravo Murillo,Madrid,Madrid,Chamberí,es,Arapiles,40.4361905,-3.705592,False,https://www.idealista.com/inmueble/108264952/,"Ubicada en pleno corazón de Madrid, esta vivienda ofrece una generosa superficie de 160 m² construidos incluida la terraza. Situada en la Primera planta exterior, el edificio de los años 50 con fachada de ladrillo visto, se encuentra incluido en el recinto privado de la Parroquia de San Cristóbal y San Rafael, otorgándole una situación en plena Calle Bravo Murillo privilegiada con zonas ajardinadas que le proporciona tranquilidad y privacidad. La Finca con acceso adaptado a personas con movilidad reducida cuenta con ascensor, portero físico y una zona privada en superficie de aparcamiento opcional, exclusivo para los vecinos vigilado 24h.  La vivienda que consta de 138 m² cuenta con hall de Entrada, cocina independiente con zona de office, salón con chimenea en funcionamiento y acceso a una terraza de más de 25 m². Cuenta con 3 dormitorios y 2 baños, el dormitorio principal con uno de los baños en suite con jacuzzi y Sauna. En cuanto a calidades cabe destacar que todas las estancias cuentan con ventanas de Climalit, puertas interiores de roble, puerta principal blindada, suelos cerámicos, calefacción central y aire acondicionado. Situado en una de las zonas más codiciadas del barrio de Chamberí junto al emblemático cruce de la Calle Bravo Murillo y Calle Cea Bermúdez a 100 metros del CDM Cea Bermúdez y a escasos metros del Parque de Bravo Murillo o Parque Nuevo del Canal y rodeada de una gran variedad de comercios, cafeterías y restaurantes, además de excelentes conexiones de transporte público.",False,good,False,True,7031.0,True,False,False,False,[],False,False,1125000.0,€,1150000.0,25000.0,2.0,flat,"Arapiles, Madrid",Piso en calle de Bravo Murillo,Destacado,,,,
108692725,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/93/01/1352431847.webp,9340,55,,510000.0,chalet,sale,208.0,,3,2,calle el Cacejo,Madrid,Cubas de la Sagra,,es,,40.194737,-3.8426189,False,https://www.idealista.com/inmueble/108692725/,"Descubre esta espectacular vivienda independiente construida sobre una amplia parcela de 628 m², con piscina privada, porche cubierto y un jardín que invita a la calma. Una casa pensada para quienes valoran el confort de vivir en una sola planta, sin escaleras y con una distribución funcional y luminosa. Con 208 m² construidos, esta propiedad cuenta con tres amplias habitaciones (con posibilidad de sacar una habitación más), dos baños completos, salón comedor con acceso directo al exterior y una cocina independiente con office. Todos los espacios están diseñados para ofrecer comodidad, luz natural y bienestar en cada rincón. Dispone además de un garaje cubierto con capacidad para dos vehículos en paralelo, una ventaja difícil de encontrar en la zona. El confort está garantizado durante todo el año gracias a su chimenea canalizada por conductos hacia todas las habitaciones, perfecta para calentar la casa de forma eficiente y acogedora. Las ventanas oscilobatientes, mosquiteras y rejas en todas las estancias aportan seguridad, ventilación cruzada y protección frente a insectos, sin renunciar a la estética ni a la funcionalidad. Cubas de la Sagra es un municipio con encanto que combina la tranquilidad de vivir en un entorno residencial con la comodidad de estar a solo 30 minutos de Madrid. Ofrece calidad de vida, zonas verdes, colegios, instalaciones deportivas y todos los servicios esenciales para el día a día. Ideal para familias, teletrabajadores y quienes buscan desconectar sin renunciar a estar bien conectados. La zona exterior de la vivienda es un verdadero privilegio: piscina privada, gran jardín, zona de descanso y un porche perfecto para las tardes de verano.  Vivienda en planta baja  Parcela de más de 600 m²  3 dormitorios y 2 baños  Piscina y zonas exteriores privadas  Garaje cubierto para 2 coches  Chimenea canalizada por conductos  Mosquiteras, ventanas oscilobatientes y rejas en todas las estancias  Excelente ubicación y orientación  Lista para entrar a vivir  Vida tranquila a un paso de Madrid No dejes escapar esta oportunidad. Agenda tu visita hoy mismo y ven a descubrir el hogar que llevas tiempo buscando.",True,good,False,,2452.0,True,True,False,False,[],False,False,510000.0,€,,,,chalet,Cubas de la Sagra,Casa independiente en calle el Cacejo,Destacado,True,True,,independantHouse
108118097,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/ba/b8/1334412661.webp,CH2522,36,,259900.0,chalet,sale,192.0,,6,2,calle Paloma,Madrid,El Álamo,,es,,40.2364933,-3.9944562,False,https://www.idealista.com/inmueble/108118097/,"CAPITAL HOME el Álamo vende en EXCLUSIVA este magnífico chalet independiente. Descubre este encantador chalet independiente en el corazón de El Álamo, una ubicación privilegiada que combina tranquilidad y comodidad. Situado en la avenida principal, este hogar cuenta con una excelente conexión a la A-5, facilitando el acceso al pueblo. La propiedad se asienta sobre una amplia parcela de 520 m², donde podrás disfrutar de una refrescante piscina y un hermoso cenador hecho a mano, ideal para tus reuniones familiares y momentos de relax. Con una construcción de 231 m² distribuida en dos plantas, este chalet ofrece un diseño funcional y acogedor. En la planta baja, encontrarás un garaje de gran tamaño, un aseo y tres habitaciones que aportan luminosidad gracias a sus ventanas orientadas hacia la parte trasera. La sala de estar es amplia y cuenta con una despensa que te permitirá tener todo organizado. En la planta primera, el salón destaca por su chimenea y sus dos grandes ventanales que ofrecen vistas al exterior. La cocina independiente tiene acceso a una terraza amplia, perfecta para disfrutar del aire libre. Además, hay un baño completo con plato de ducha y tres habitaciones muy espaciosas, cada una con dos ventanas que permiten la entrada de luz natural. Este chalet, construido en 1975, ha sido mantenido en buen estado y cuenta con calefacción de gasoil, asegurando tu confort durante todo el año. Con armarios empotrados y una distribución pensada para maximizar el espacio, es el hogar ideal para familias que buscan calidad de vida en un entorno cercano a todos los servicios del pueblo. ¡No dejes pasar esta oportunidad única! Contamos DEPARTAMENTO FINANCIERO propio para que puedas acceder a esta magnifica vivienda para tu familia, no dudes en llamarnos y concertar tu visita.",True,good,False,,1354.0,True,True,False,False,[],False,False,259900.0,€,,,,chalet,El Álamo,Casa independiente en calle Paloma,Destacado,True,True,,independantHouse
108827434,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/ac/f8/1356289609.webp,00197MB01,44,1,1820000.0,flat,sale,178.0,True,4,2,calle de Ayala,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4278235,-3.6739777,False,https://www.idealista.com/inmueble/108827434/,"A-House le ofrece este EXCLUSIVO piso REFORMADO CON TERRAZA en el prestigioso BARRIO DE SALAMANCA. La propiedad está distribuida en un salón-comedor con salida a una terraza, cocina independiente con isla, cuatro habitaciones (una de ellas doble con baño en SUITE y VESTIDOR) y un baño completo. La vivienda cuenta con una reforma integral y se entrega totalmente amueblada El inmueble dispone de calefacción central, ventanas de pvc-climalit, suelo de tarima, armarios empotrados. Piso luminoso debido a ser exterior y su orientación sur. Finca del año 1966 cuenta con ASCENSOR, PORTERO, TRASTERO, DOS PLAZAS DE GARAJE INCLUIDAS. El barrio debe su nombre al famoso pintor español Francisco de Goya, quien vivió en el área en la década de 1800. La historia de este barrio en Salamanca se remonta al siglo XVIII, la época en la que la zona era conocida como la Quinta de la Fuente del Berro, un área de tierra rural que pertenecía a la Corona española. Una de las ventajas de vivir en Goya es su ubicación privilegiada, el traslado a otras partes de la ciudad es sencillo y todo lo que se necesita se encuentra en la cercanía, desde colegios, hospitales y comercios, hasta zonas verdes con restauraciones de todos los niveles. Aproveche esta oportunidad.",False,good,False,True,10225.0,True,False,False,False,[],False,False,1820000.0,€,,,,flat,"Goya, Madrid",Piso en calle de Ayala,Destacado,True,True,,
108795777,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/88/17/1355377605.webp,,21,2,173900.0,flat,sale,91.0,True,3,1,CL SANTA MONICA,Madrid,San Martín de la Vega,,es,,40.2150835,-3.5838246,False,https://www.idealista.com/inmueble/108795777/,"Agencia inmobiliaria de CIEMPOZUELOS – SAN MARTIN DE LA VEGA zona SAN MARTIN DE LA VEGA Oficina HOGARES CIEMPOZUELOS – SAN MARTIN DE LA VEGA: EN VENTA: ESPECTACULAR PISO EN LA MEJOR ZONA DE SAN MARTÍN DE LA VEGA, cercano a zonas verdes, colegios, parada de autobús, etc… ¡Descubre tu nuevo hogar! Este espectacular piso en venta cuenta con 3 amplios dormitorios, ideales para toda la familia. La cocina es funcional y está perfectamente equipada, mientras que el luminoso salón ofrece acceso directo a una terraza, un espacio perfecto para disfrutar del aire libre y relajarse en las tardes soleadas.  Con una distribución práctica y en buen estado de conservación, este inmueble de 91 m² construidos y 83 m² útiles es perfecto para quienes buscan comodidad y estilo. Además, podrás disfrutar de vistas espectaculares desde la terraza y del entorno tranquilo que rodea la propiedad. La piscina comunitaria es un gran añadido para los días calurosos, y la barbacoa te permitirá disfrutar de momentos inolvidables con amigos y familiares. Ubicado en una zona privilegiada, este piso es ideal para familias que buscan un lugar donde crecer y disfrutar. Con calefacción de gas natural, aire acondicionado y plaza de garaje incluida en el precio, no tendrás que preocuparte por nada. ¡No dejes pasar esta oportunidad y ven a visitarlo! No dejes pasar esta oportunidad única. Contacta con nosotros para más información y para programar una visita. Estaremos encantados de mostrarte esta maravillosa propiedad y ayudarte a conocer todos los detalles sobre las condiciones de financiación. ¡Tu nuevo hogar te espera! Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual.",False,good,False,False,1911.0,False,False,False,False,[],False,False,173900.0,€,,,,flat,San Martín de la Vega,Piso en Cl Santa Monica,Destacado,,,,
108661427,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/a0/bc/1351417016.webp,28-02251,34,1,439000.0,flat,sale,126.0,True,3,1,calle de Cedillo del Condado,Madrid,Madrid,Latina,es,Águilas,40.3873195,-3.7661322,False,https://www.idealista.com/inmueble/108661427/,"ALQUILER PROTEGIDO REAL ESTATE, ofrece estupenda vivienda en el Distrito de Latina, en el Barrio de las Águilas.  IDEAL INVERSORES ACTUALMENTE ALQUILADO CON BUENA RENTABILIDAD  En la actualidad se distribuye en Hall de entrada, Salón Comedor con Aire Acondicionado, cocina independiente, amueblada y equipada. Cuarto de Baño completo con plato de ducha, Habitación de matrimonio y dos habitaciones individuales, dotadas de armarios empotrados. Calefacción individual de Gas natural, toda exterior y amueblada. PLAZA DE GARAJE INCLUIDA. En Urbanización cerrada con zonas ajardinadas. Muy Luminosa. Bien comunicada tanto por carretera como por transporte público. Zona consolidada con todos los servicios. No lo dudes y llama para visitarlo! Somos Alquiler Protegido-Real Estate, con más de 15 años de experiencia. Contamos con más de 13,000 propietarios, 24,000 inquilinos satisfechos y hemos alquilado más de 8,000 inmuebles. Tenemos un equipo humano de profesionales altamente cualificado. Puedes visitarnos en nuestras oficinas situadas en: Carabanchel, Vallecas, Tetuán, Getafe y Alicante. *Este anuncio puede contener errores, se muestra a título informativo y no contractual.",False,good,False,True,3484.0,False,False,False,False,[],False,False,439000.0,€,,,,flat,"Águilas, Madrid",Piso en calle de Cedillo del Condado,Destacado,,,,
108717139,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/87/3f/1355692761.webp,VIVEXSLN001,33,1,220000.0,duplex,sale,78.0,True,2,2,Sevilla la Nueva,Madrid,Sevilla la Nueva,,es,,40.3475044,-4.0260546,False,https://www.idealista.com/inmueble/108717139/,"¡VENDE CON NOSOTROS DESDE SOLO EL 1,9 %! ¡Conseguimos hasta el 100% del valor de compra! En pleno centro de Sevilla la Nueva, LOCATIVO presenta este encantador dúplex de 78 m², según catastro. Ideal para quienes buscan confort, funcionalidad y un entorno tranquilo sin renunciar a estar cerca de todos los servicios. La vivienda cuenta con dos amplias y luminosas habitaciones con grandes armarios empotrados y se vende completamente amueblada, lista para entrar a vivir.  Dispone de dos baños completos con bañera, uno en cada planta, lo que aporta comodidad y privacidad.  Los suelos de tarima y los techos de madera añaden calidez y un toque acogedor al ambiente. Ubicado en una urbanización tranquila con piscina y zonas verdes, este dúplex ofrece un entorno familiar perfecto para disfrutar del buen tiempo. Además, está muy bien comunicado, con paradas de autobús y supermercados a pocos minutos a pie.  La zona cuenta con facilidad de aparcamiento, lo que lo convierte en una opción cómoda y práctica para el día a día. Una excelente oportunidad para vivir en una zona consolidada y bien comunicada. ¡Si te interesa, no dudes en contactar con nosotros! ________________________________________ CONSULTE NUESTRA PÁGINA WEB TENEMOS MÁS VIVIENDAS QUE NO ESTÁN EN LOS PORTALES. SÍGANOS EN NUESTRAS REDES SOCIALES PARA NO PERDERSE NADA: Instagram: @Locativoinmobiliariamadrid TikTok: @Locativoinmobiliaria AVDA. VILLANUEVA DE LA CAÑADA 35, LOCAL 1 QUIJORNA 28693 TELÉFONO:  PARQUE EMPRESARIAL “LA FINCA” PASEO CLUB DEPORTIVO 1, EDIFICIO 4 POZUELO 28223 TELÉFONO: [IW].",True,good,False,False,2821.0,False,False,False,False,[],False,False,220000.0,€,,,,flat,Sevilla la Nueva,Dúplex,Destacado,,,,duplex
108667527,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/ae/30/1352097989.webp,28-02255,22,bj,205000.0,duplex,sale,70.0,True,1,1,calle del Párroco Don Emilio Franco,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3888526,-3.6671204,False,https://www.idealista.com/inmueble/108667527/,"� ¡Vivienda única en Vallecas con diseño moderno y todas las comodidades! ALQUILER PROTEGIDO REAL ESTATE te ofrece esta espectacular local hecho vivienda, tipo dúplex, ubicada en una zona tranquila y bien comunicada del distrito de Vallecas.  � ¿Buscas algo diferente? Este inmueble es un local transformado en vivienda con una reforma de diseño que combina estilo, funcionalidad y confort. � Totalmente amueblado, tal como aparece en las fotos, con acabados de calidad y atención a cada detalle. � Insonorizado para tu tranquilidad y equipado con bomba de frío/calor en todas las estancias para tu confort durante todo el año. �️ Distribución: Planta baja: amplio salón-comedor con cocina americana abierta, moderna, amueblada y equipada. Primera planta: dormitorio principal tipo suite con baño completo y zona de vestidor. � Ideal para parejas o profesionales que buscan un espacio exclusivo, listo para entrar a vivir.",False,good,False,False,2929.0,False,False,False,False,[],False,False,205000.0,€,,,,flat,"San Diego, Madrid",Dúplex en calle del Párroco Don Emilio Franco,Destacado,,,,duplex
108838615,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/77/54/1356611315.webp,VENTAJESUSDELVALLE,25,1,430000.0,flat,sale,56.0,True,1,1,calle de Jesús del Valle,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4235152,-3.7053901,False,https://www.idealista.com/inmueble/108838615/,"Vive el alma de Madrid desde el corazón de Malasaña.  Si buscas un hogar en uno de los barrios con más personalidad, historia y vida de Madrid, este piso en la calle Jesús del Valle te va a enamorar. Situado en una zona vibrante, cultural y con un encanto único, está rodeado de cafés con historia, librerías independientes, galerías de arte, tiendas de diseño y una oferta gastronómica que no deja de crecer. Además de su carácter bohemio y alternativo, Malasaña está perfectamente conectada con el resto de la ciudad gracias a su cercanía a las estaciones de metro de Noviciado (L2), Tribunal (L1 y L10) y Callao (L3 y L5), varias líneas de autobús 002, M2, 1, 3, 147, 46, entre otras y a pocos minutos a pie de la Gran Vía, Plaza de España, el Museo ABC, Conde Duque, Fuencarral o el Templo de Debod.  La vivienda está ubicada en una primera planta exterior con doble orientación sur y este, lo que garantiza una luz natural excelente durante todo el día. Se compone de un salón-comedor muy acogedor con cocina americana abierta, donde destacan la barra con taburetes de madera, la iluminación suspendida y el mobiliario blanco que aporta amplitud visual. La cocina, con mobiliario efecto madera y azulejo tipo metro, está completamente equipada y pensada para el uso diario. El dormitorio, también muy luminoso, cuenta con armario empotrado de gran capacidad y un diseño cálido y funcional, ideal para descansar sin renunciar al estilo. El baño es amplio y dispone de bañera. El piso se entrega completamente amueblado y equipado, listo para entrar a vivir o alquilar desde el primer día.  Dispone de aire acondicionado por bomba de frío y calor tanto en el salón como en el dormitorio, lo que asegura el confort durante todo el año.  El edificio, construido en 1989, se encuentra en buen estado, cuenta con ascensor, trastero y la ITE pasada favorablemente hasta el año 2040, lo que aporta tranquilidad y seguridad a medio y largo plazo.  Ya sea como vivienda habitual o como inversión, esta es una oportunidad única de vivir en una zona muy demandada, con gran proyección y difícil de igualar. Malasaña nunca pasa de moda y este piso permite disfrutarla desde dentro, con luz, estilo y una ubicación privilegiada. Pocas oportunidades como esta en una de las zonas más emblemáticas de Madrid.  Llámanos y ven a verlo. Te encantará.",True,good,False,True,7679.0,True,False,False,False,[],False,False,430000.0,€,460000.0,30000.0,7.0,flat,"Malasaña-Universidad, Madrid",Piso en calle de Jesús del Valle,Destacado,,,,
107735693,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/71/ba/1321308849.webp,cca057IV,9,3,1360000.0,flat,sale,171.0,True,3,3,Barrio Cuatro Caminos,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4495439,-3.6944151,False,https://www.idealista.com/inmueble/107735693/,"Olisson Club pone a su disposición esta maravillosa vivienda familiar en una tercera planta con terraza y vistas despejadas, reformada a estrenar, al lado de Paseo de la Castellana. La vivienda tiene una distribución simple y funcional que hace que todas las estancias reciban una cantidad de luz espectacular.  La vivienda de 171m2 se encuentra en una tercera planta planta exterior con vistas despejadas y su buena orientación hace que la luz sea el elemento dominante en todas las estancias. Se distribuye de la siguiente manera: el hall de entrada se abre a un amplio salón comedor. Junto se encuentra una espaciosa cocina semi integrada, equipada con electrodomésticos de alta gama y una isla, convirtiéndola en un lugar ideal para el día a día en familia. Además cuenta con un aseo de invitado junto al hall de entrada y zona de lavandería independiente. La zona de noche se compone de tres amplios dormitorios, todos ellos con baño en suite y armarios empotrados. El dormitorio principal exterior con tarraza privada cuenta con amplio vestidor con armarios empotrados que van de suelo a techo y su baño en suite con doble ducha. La reforma y el interiorismo de la vivienda se han cuidado hasta el último detalle. El suelo de madera en el salón y dormitorios, los materiales empleados en cocina y baños, el sistema de calefacción por radiadores y el aire acondicionado por conductos, la carpintería exterior e interior, o todo el sistema de iluminación con luces directas e indirectas, son detalles pensados y cuidados por el arquitecto para que la vivienda cuente con todos los lujos y comodidades. La finca, construida en la segunda mitad del siglo XX, se encuentra en perfecto estado, cuenta con servicio de conserjería y ascensor. En el precio de la vivienda esta incluida una plaza de garaje en la misma finca. La vivienda se encuentra cerca de Paseo de la Castellana, con todo tipo de servicios en las inmediaciones como son colegios, supermercados, centros comerciales, AZCA, centros médicos, y una amplia selección de los mejores bares y restaurante de la zona. Además nos ofrece numerosas alternativas de transporte público con varias lineas de autobús y metro, así como la estación de cercanías de Nuevos Ministerios, a muy poca distancia de la casa. El Paseo de la Castellana es una arteria principal de la capital y cuenta con grandes Centros Comerciales como Castellana 202, El Corte Inglés de Nuevos Ministerios o Moda Shopping. También se localizan en su proximidad colegios del máximo prestigio educativo (La Salle Maravillas, Colegio San Agustín, Colegio Nuestra Señora de la Consolación, ESDEN Business School, Escuela Superior de Ingenieros Industriales) y ofertas culturales muy interesantes (Museo de Ciencias Naturales y Museos del Canal). La comunicación con otras zonas de la capital es muy completa a través del metro (L-6, L-9 y L-10) y de autobuses ( L-5, L-27 y C-147 y L-149). Por último las posibilidades de ocio y deportivas son inmejorables, como es la proximidad al Estadio Santiago Bernabéu (sede del Real Madrid Club de Fútbol) y la zona lúdica y gastronómica de la Calle Orense y sus proximidades. Las imágenes son orientativas, sujetas al proyecto final [IW].",False,good,False,True,7953.0,True,False,False,False,[],False,False,1360000.0,€,,,,flat,"Cuatro Caminos, Madrid",Piso,Destacado,True,True,,
