propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology
107391923,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/ca/1d/1347010583.webp,POZ41326,26,,1598000.0,chalet,sale,400.0,,5,5,"calle Nalón, 4",Madrid,Pozuelo de Alarcón,Zona Estación,es,Zona Estación,40.4532837,-3.8004243,True,https://www.idealista.com/obra-nueva/107391923/,"Lucas Fox se complace en presentarles esta oportunidad fantástica: ¡Dos (2) casas pareadas de obra nueva con diseño excepcional!, contáctenos hoy mismo para organizar una visita y podamos enviarle el dossier completo y los planos. ENTREGA DE LLAVES EN UN MES - (JULIO 2025) Dado que las casas de esta promoción solo están conectadas por la parte trasera, la experiencia será la de una villa independiente, cada una con su entrada independiente en los extremos opuestos. En esta promoción prima la funcionalidad y la luminosidad y se ofrecen espacios diáfanos para proporcionar mayor amplitud. Además, destacamos su cuidado diseño y la elección de materiales de altísima calidad y larga duración. Las viviendas presumen de un bonito jardín y piscina privados. Además, cuenta con una distribución muy práctica. Dispone de dos plantas principales y la planta semisótano, donde tendremos la posibilidad de adaptarla a nuestras propias necesidades, en función de lo que necesite. En la planta principal, nos encontraremos con el armario gabanero, el aseo de cortesía y la zona principal de día. Esta dispone de un gran salón-comedor con su cocina abierta con grandes ventanales de suelo a techo para disfrutar de unas vistas inmejorables al jardín. La planta superior alberga la zona de noche con cuatro y cinco dormitorios: el principal, que cuenta con una zona de vestidor y un baño; un segundo dormitorio con gran zona de armario y baño privado; y otro que igualmente cuenta con su propio baño y zona de armarios en una de las casas y la otra contará con dos dormitorios que comparten un baño. En la planta cubierta se ofrece una terraza solada en cada una de las casas, con barandilla, tomas de luz y agua. Se pueden personalizar e incluir un jacuzzi de última generación, una pérgola retráctil, tomas de TV y fibra óptica. En la planta semisótano, se dispone una sala de ocio, tendríamos un dormitorio para uso de servicio incluyendo un baño completo adicional. En ambas, se incluye un cuarto lavadero. Para que disfruten del máximo confort en su nueva casa, la vivienda estará dotada de un sistema de aerotermia con instalación completa de suelo radiante y refrigerante en todas las estancias habitables de la vivienda. Además, las casas cuentan con paneles solares para maximizar la eficiencia energética, así como también, cuenta con cocinas totalmente equipadas, con electrodomésticos BOSCH clase A++ o similar, lavavajillas integrable, horno eléctrico y microondas integrados en columna, placa de inducción con campana extractora integrada en falso techo y fregadero con grifería monomando. Adicionalmente incluidas:  -Persianas de seguridad motorizadas.  -Domótica: Pantalla táctil para control de iluminación, persianas motorizadas, detección de inundaciones, intrusión, incendio, manejo desde el móvil. -Sistema de iluminación LED en todas las estancias, incluido terrazas con barandilla de cristal con vistas al horizonte. -Alarma -Inclusión de ajardinamiento, incluido arbolado, ocultación de vallado y riego automático por goteo. -Inclusión de iluminación led jardín -Instalación toma exterior vehículo eléctrico. -Instalación de mamparas en Baños perfilaría aluminio negro.  -Equipo de filtración con clorador salino en piscinas, equipo de climatización, piscina, ampliación temporada. Póngase en contacto con nosotros hoy mismo, Estaremos encantados de atenderles por teléfono, correo electrónico o en persona en nuestro lounge, en la avenida de Europa 38, Pozuelo de Alarcón.",True,newdevelopment,True,,3995.0,True,False,False,False,[],False,False,1598000.0,€,chalet,"Zona Estación, Pozuelo de Alarcón","Chalet pareado en calle Nalón, 4",False,True,True,semidetachedHouse
108776437,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/26/fb/1354800226.webp,147,55,,260000.0,chalet,sale,221.0,,3,2,Pelayos de la Presa,Madrid,Pelayos de la Presa,,es,,40.3645739,-4.3329891,False,https://www.idealista.com/inmueble/108776437/,"PIS PAS Inmobiliaria se complace en presentar esta espectacular vivienda, ideal para disfrutar durante todo el año. Ubicada estratégicamente en el corazón del municipio de Pelayos de la Presa y a un paso del embalse de San Juan, esta casa cuenta con dos plantas bien distribuidas.  En la primera planta encontrarás una acogedora cocina, un amplio salón con chimenea y tres habitaciones equipadas con armarios empotrados; además dispone de un baño completo equipado con ducha. La planta inferior alberga un garaje que puede acomodar hasta dos coches, así como una segunda cocina y aseo adicional.  El exterior es igualmente impresionante: accede al porche donde te espera una magnífica piscina climatizada salina iluminada adecuadamente para las noches veraniegas, junto a una ducha térmica y pérgola que invitan al descanso pleno bajo los rayos del sol o las estrellas nocturnas. Además dispone de barra de bar y barbacoa.  Todas las ventanas están protegidas mediante rejas robustas garantizando mayor seguridad para ti y tu familia. Situado dentro del hermoso valle de Tiétar e integrando servicios esenciales tales como centro médico, farmacia local, y polideportivo entre otros comercios variados, más accesibilidad vehicular y líneas de autobús cercanas hacen que este inmueble sea no solo atractivo sino también práctico. Pis-Pas-Inmobiliaria está inscrita con el N. º 000941/24 en el Registro de Agentes Inmobiliarios (RAIN) de la Comunidad de Madrid.",False,good,False,,1176.0,False,False,True,True,[],False,False,260000.0,€,chalet,Pelayos de la Presa,Casa independiente,,True,True,independantHouse
107799673,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/7f/2f/1325577968.webp,P2 7C ATICO,21,7,460000.0,duplex,sale,137.0,True,2,2,"del Este, 30",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3694193,-3.5852243,True,https://www.idealista.com/obra-nueva/107799673/,"¡OBRAS INICIADAS! SOLO QUEDAN ÁTICOS 2 plazas de garaje incluidas. ITACA es un residencial de obra nueva compuesto por 45 viviendas de 2 y 3 dormitorios con garaje y trastero, en un edificio de 8 alturas y una planta baja destinada a uso comercial. Todas las viviendas son exteriores y cuentan con terrazas, muy amplias en el caso de los áticos. Tanto el interior como el exterior del edificio han sido diseñados bajo altos estándares de sostenibilidad y calidad, incluyendo fuentes de energía renovables como paneles solares fotovoltaicos de apoyo a la producción energética del edificio y aerotermia para la producción de agua caliente, calefacción y climatización que se distribuirá mediante suelo radiante/refrescante. Además, podrás personalizar varios acabados de tu nueva casa, como el pavimento general o elegir entre distintos ambientes de baño.  La urbanización contará con zonas comunes ajardinadas, una piscina para refrescarse en verano y una sala multiusos para disfrute de la comunidad. Este nuevo proyecto, que se desarrolla en régimen de cooperativa, se ubica en la fase 1 de Los Berrocales, uno de los grandes desarrollos del sureste. Este nuevo ámbito tiene una ubicación estratégica al este de Madrid. Delimitado por la A3 y la M45, se encuentra a tan sólo 15 minutos del centro de Madrid en coche y muy próximo al Centro Comercial La Gavia, destacando también sus comunicaciones por transporte público dada su cercanía al metro y paradas de autobuses. Un nuevo barrio donde se prevé la construcción de más de 22.000 viviendas, además de destinar dos millones de metros cuadrados a zonas verdes y con espacio para comercios y servicios públicos tales como colegios, hospitales o polideportivos, sumando a esto un área dedicada a negocios. ¿Quieres formar parte de este nuevo proyecto? Visita nuestra oficina de ventas, te atendemos con cita previa en Los Berrocales (Autovía A3, Valencia-Madrid, km 11,250. 28051 – Madrid. Entrada por la vía de servicio A3, dirección Madrid). *Los precios publicados no incluyen IVA (10%).",False,newdevelopment,True,True,3358.0,True,False,False,False,[],False,False,460000.0,€,flat,"Los Berrocales, Madrid","Dúplex en del Este, 30",False,True,True,duplex
106750022,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/c7/73/1302232052.webp,VM2412020,19,5,1459000.0,flat,sale,97.0,True,2,2,calle del General Pardiñas,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4256517,-3.6791922,False,https://www.idealista.com/inmueble/106750022/,"PISO EXTERIOR REFORMADO A ESTRENAR EN GOYA A escasos metros del Parque del Buen Retiro, en General Pardiñas, encontramos una vivienda moderna, domotizada, lista para entrar a vivir. Una zona de día con salón exterior con balcón y cocina integrada, y un baño completo que hace las veces de aseo de cortesía y una de noche compuesta por dos dormitorios dobles, el principal exterior con baño en suite. Techos altos, calefacción por aerotermia y aire acondicionado centralizado, permiten disfrutar de un hogar en Madrid perfectamente ubicado junto a restaurantes y comercios.   ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,good,False,True,15041.0,True,False,False,False,[],False,False,1459000.0,€,flat,"Goya, Madrid",Piso en calle del General Pardiñas,,,,
107248739,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/7e/24/1307352367.webp,TORRE B BA,20,bj,579000.0,flat,sale,218.0,True,3,2,"Arroyo del Cañaveral, 127",Madrid,Madrid,Vicálvaro,es,El Cañaveral,40.4006027,-3.5576136,True,https://www.idealista.com/obra-nueva/107248739/,"Les presentamos “RESIDENCIAL SELENAS” una promoción de OBRA NUEVA compuesta por dos edificios singulares de diez plantas cada uno, que alberga 94 viviendas LIBRES a precio cerrado y en promoción DIRECTA.  La promoción tiene acogedoras zonas comunes, piscina y calificación energética A (sistema de producción de calefacción y refrigeración por GEOTERMIA), y todas las viviendas cuentan con amplias terrazas y altas calidades. EN LA MEJOR UBICACIÓN DEL BARRIO DEL CAÑAVERAL (MADRID) Y EN PRIMERA LÍNEA DEL FUTURO PARQUE CENTRAL, con excelentes vistas y luminosidad, junto a todos los beneficios que le da este enclave, como la proximidad a las principales líneas de autobuses, colegios, supermercados, farmacias, restauración, zonas verdes y amplios espacios para disfrutar en comunidad.  “RESIDENCIAL SELENAS” consta de 94 viviendas de 2, 3 y 4 dormitorios, todas las viviendas con amplias terrazas, con diferentes tipologías a elegir según sus gustos y necesidades, distribuidas en dos torres simétricas. Las viviendas cuentan todas ellas con espaciosas terrazas, altas calidades y con el mejor sistema de climatización: GEOTERMIA, y con suelo radiante y suelo refrescante. La promoción tendrá la Certificación Energética A que le supondrá un gran ahorro en los gastos de suministros de su vivienda, siendo edificios eficientes energéticamente comprometidos con el medio ambiente. Podrá disfrutar del gran confort que este sistema le confiere tanto en invierno como en verano, manteniendo la temperatura óptima de su vivienda de manera constante y con el menor consumo de energía y considerable disminución del gasto.  Todo ello dentro de una exclusiva y preciosa urbanización cerrada, diseñada para que pueda disfrutar al máximo con su familia y amigos sin salir de casa, con control de acceso y garita de conserjería para garantizar su seguridad y la de los suyos, gran piscina de adultos para poder refrescarse en los días calurosos de verano, solárium, zonas ajardinadas, amplio local social de uso polivalente, aparcamiento de bicis y zona deportiva con pista de pádel. Las viviendas han sido diseñadas para aprovechar al máximo todo el espacio y disfrutar de la calidad de vida que usted se merece. El precio incluye trastero y plaza de garaje. El Cañaveral ya cuenta con excelentes comunicaciones, está enclavado entre la M-50, M-45 y la R3, teniendo muy buena conexión con el centro de Madrid. Actualmente, dispone de varias líneas de autobuses, entre ellas una nueva línea exprés E5 de Madrid (Manuel Becerra- El Cañaveral) y Autobús 290, que comunica Coslada FF.CC y la Línea 7 de metro, Coslada Central. Fecha estimada de entrega primer semestre del 2027. Se estima obtener licencia de obras en el primer trimestre de 2025 y comenzar obras de construcción en el segundo trimestre de 2025. El precio no incluye I.V.A El plazo de entrega es una estimación que queda supeditada a la obtención de la correspondiente licencia de obras y firma del acta de replanteo en la obra de construcción. Los planos e infografías que se adjuntan a esta información no tienen carácter contractual, ya que se basan en el anteproyecto, que puede sufrir modificaciones por razones técnicas, legales o de ejecución. Las cocinas y el resto de los muebles recogidos en los planos no están incluidos en el precio, siendo sólo un ejemplo de distribución. La información exigida por la normativa de protección de los consumidores se encuentra a disposición de los adquirentes o posibles adquirentes en las oficinas de la Promotora.",False,newdevelopment,True,True,2656.0,True,False,False,False,[],False,False,579000.0,€,flat,"El Cañaveral, Madrid","Piso en Arroyo del Cañaveral, 127",False,True,True,
108734823,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/bf/0f/1353592079.webp,MT00052,25,,380000.0,chalet,sale,270.0,,2,2,"calle de la Ribera, 462 -526",Madrid,Robledo de Chavela,,es,,40.5241128,-4.2603827,True,https://www.idealista.com/inmueble/108734823/,"Una joya arquitectónica única en la Urbanización Río Cofio,  Le presentamos una vivienda verdaderamente exclusiva y nada convencional: un domo monolítico, una cúpula sorprendente por su estética y funcionalidad, diseñada por el prestigioso arquitecto Gonzalo Valle-Inclán. Descubra más sobre estas estructuras únicas aquí: Esta espectacular propiedad está construida y pensada para integrarse de manera armónica con el entorno natura por su gran eficiencia energética. Situada en una zona de alto valor medioambiental, dentro de la ZEPA 56, un auténtico paraíso para los amantes de la ornitología: . Conoce más sobre ello en Conoce la urbanización: que dispone de un fantástico club social con piscina canchas de tenis, restaurante, etc… Desde su terraza podrá disfrutar de extraordinarias vistas, observar aves singulares, escuchar la berrea de los ciervos en septiembre o simplemente sentir la paz que ofrece este entorno incomparable. No en vano, esta región es conocida como la Suiza española. La vivienda está estratégicamente situada a la misma distancia de tres grandes ciudades con un rico patrimonio turístico y cultural: Ávila, Segovia y Madrid, así como a 15 minutos del Real Sitio de El Escorial declarado patrimonio de la humanidad, el entorno ofrece la combinación perfecta entre tranquilidad y excelente conexión. Cuenta con fácil acceso tanto en transporte privado como público gracias a la cercanía a la estación. Distribución de la vivienda •Planta principal de 150 m² •Dos dormitorios •Dos baños •Cocina equipada •Amplio salón •Dos altillos (sobre los dormitorios), con potencial para convertirse en dos dormitorios abuhardillados adicionales •Gran terraza con vistas impresionantes •Parcela de 1.450 m², ideal para disfrutar de la naturaleza La casa se asienta sobre una sólida plataforma sustentada por pilotes, lo que permite habilitar el espacio inferior como nuevas estancias, garaje, bodega, gimnasio o cualquier espacio polivalente que se adapte a sus sueños y necesidades.  Ver las posibilidades que ofrece la casa    Una vivienda pensada para quienes buscan algo único, sostenible y con alma. Si desea más información o concertar una visita, estaremos encantados de acompañarle a descubrir este tesoro.",False,good,False,,1407.0,False,False,False,False,[],False,False,380000.0,€,chalet,Robledo de Chavela,"Casa independiente en calle de la Ribera, 462 -526",,True,True,independantHouse
106738223,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/d5/95/1292490940.webp,VM2412012,23,3,2259000.0,flat,sale,197.0,False,3,3,calle de Diego de León,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.434554,-3.6769798,False,https://www.idealista.com/inmueble/106738223/,"PISO REFORMADO A ESTRENAR CON TERRAZA EN CASTELLANA Espectacular vivienda en una tercera planta, amplia y muy luminosa, exterior a un gran patio de manzana. Sus casi 200 m² se han reformado íntegramente, empleando excelentes acabados y materiales nobles que la hacen muy acogedora. Una vivienda familiar distribuida en 3 dormitorios dobles, todos ellos con baño en suite, y una zona de día compuesta por cocina, salón, lavadero independiente, y aseo de cortesía. Lo que convierte a esta vivienda en única, es su terraza, tranquila y perfecta para disfrutar de un espacio exterior en pleno distrito Salamanca. La vivienda se entrega amueblada y equipada. Cuenta con calefacción, aire acondicionado por conductos y portero físico. Una inversión perfecta en la zona con más demanda de Madrid. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,good,False,True,11467.0,True,False,False,False,[],False,False,2259000.0,€,flat,"Lista, Madrid",Piso en calle de Diego de León,,,,
108476079,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/68/bf/1346069409.webp,Vivienda V02,25,,750000.0,chalet,sale,275.0,,3,3,"calle Palma, 1 D",Madrid,Villanueva del Pardillo,Ibiza - San Pedro,es,,40.4843,-3.96403,True,https://www.idealista.com/obra-nueva/108476079/,"""Una exclusiva promoción de 10 adosados de 3/4 dormitorios que destaca por su arquitectura moderna y elegante. Viviendas espaciosas, llenas de luz natural, convirtiéndose en la promoción de referencia en Villanueva del Pardillo. Máxima eficiencia energética Todos los hogares están equipados con sistemas que garantizan la más alta calificación energética. Disfruta del confort total con climatización por aerotermia, calefacción y refrigeración mediante suelo radiante-refrescante. Tecnología innovadora para un hogar eficiente, sostenible y confortable durante todo el año. Distribución pensada para tu bienestar PLANTA SÓTANO: Totalmente acondicionada, con suelo radiante-refrescante y revestimiento porcelánico efecto madera. Incluye un patio inglés que aporta luz natural a toda la estancia. PLANTA PRINCIPAL: Vestíbulo con aseo de cortesía y zona de despensa. Cocina amueblada, con muebles altos y bajos, isla central, fregadero, placa de inducción, campana y horno. Salón-comedor amplio y luminoso, con ventanales que conectan con el jardín y el espacio exterior. PLANTA PRIMERA: Dos opciones de distribución: 4 dormitorios y 2 baños (uno en suite), o 3 dormitorios con baño en suite en cada uno. Una ubicación privilegiada Situado en una de las zonas mejor comunicadas de Villanueva del Pardillo, a menos de 350 metros de colegios, farmacias, supermercados y otros servicios esenciales. Un entorno ideal para familias jóvenes, rodeado de naturaleza, con vistas espectaculares y una calidad de vida inmejorable. Excelentes conexiones con Madrid, tanto por carretera como en transporte público: Conexión directa con el intercambiador de Moncloa en solo 20 minutos. Visítanos en nuestras oficinas de Majadahonda bajo cita previa ¡Contáctanos hoy mismo para más información!",False,,True,,2727.0,True,False,False,False,[],False,False,750000.0,€,chalet,"Ibiza - San Pedro, Villanueva del Pardillo","Chalet adosado en calle Palma, 1 d",False,,,terracedHouse
107248543,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/48/fc/1307354235.webp,TORRE B 2C,20,2,379000.0,flat,sale,82.0,True,2,2,"Arroyo del Cañaveral, 127",Madrid,Madrid,Vicálvaro,es,El Cañaveral,40.4006027,-3.5576136,True,https://www.idealista.com/obra-nueva/107248543/,"Les presentamos “RESIDENCIAL SELENAS” una promoción de OBRA NUEVA compuesta por dos edificios singulares de diez plantas cada uno, que alberga 94 viviendas LIBRES a precio cerrado y en promoción DIRECTA.  ¡Descubre tu nuevo hogar en el corazón del barrio del Cañaveral, de Madrid Capital! Esta exclusiva promoción de obra nueva te ofrece la oportunidad de vivir en un entorno moderno y sostenible. Consta de dos edificios singulares de diez plantas, sumando un total de 94 viviendas libres a precio cerrado. Disfruta de la comodidad de un piso de 85 m² con 2 dormitorios, 2 baños y armarios empotrados. La vivienda cuenta con amplias terrazas orientadas al sur y al oeste, que garantizan excelente luminosidad y vistas impresionantes. La urbanización está diseñada para el disfrute y bienestar de sus residentes, con acogedoras zonas comunes que incluyen una gran piscina, solárium, zonas ajardinadas y una pista de pádel. Además, el sistema de calefacción y refrigeración por geotermia asegura una calificación energética A, contribuyendo al ahorro energético y al cuidado del medio ambiente. La seguridad está garantizada con control de acceso y garita de conserjería. Ubicada en primera línea del futuro Parque Central, esta promoción ofrece excelentes comunicaciones con el centro de Madrid y proximidad a servicios esenciales como colegios, supermercados y farmacias. Además, cuenta con un amplio local social de uso polivalente, aparcamiento para bicicletas y plaza de garaje incluida en el precio. No pierdas la oportunidad de elegir entre diferentes tipologías según tus gustos y necesidades. ¡Ven a conocer tu futuro hogar!  Fecha estimada de entrega: primer semestre de 2027.",False,newdevelopment,True,True,4622.0,True,False,False,False,[],False,False,379000.0,€,flat,"El Cañaveral, Madrid","Piso en Arroyo del Cañaveral, 127",False,True,True,
108651909,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/5e/c2/1351105309.webp,1º E,10,1,445178.0,flat,sale,164.0,True,2,2,"Calle Lacedón, 7",Madrid,Villaviciosa de Odón,Centro,es,,40.3583625,-3.9046283,True,https://www.idealista.com/obra-nueva/108651909/,"Viviendas de Renta Libre en Régimen de Cooperativa Calle Lacedón 7-9, Villaviciosa de Odón (Madrid) Fecha estimada de entrega: SEGUNDO TRIMESTRE DE 2028 Nos complace presentarle una exclusiva promoción de 16 viviendas en régimen de cooperativa, ubicadas en el corazón de Villaviciosa de Odón, uno de los municipios más valorados de la Comunidad de Madrid por su excelente calidad de vida, servicios y cercanía a la capital. Características de la Promoción: Viviendas de 1 y 2 dormitorios Plaza de garaje incluida Viviendas en planta baja con amplios patios y otras con terraza Ubicación privilegiada en el centro urbano Ideales como primera vivienda, inversión o para quienes desean mejorar su calidad de vida en un entorno cómodo, accesible y tranquilo. Entorno y Servicios: Ubicadas en una zona consolidada y tranquila, con todos los servicios a pocos pasos: •Supermercados •Restaurantes y cafeterías •Bancos •Paradas de autobús y taxi •Comercios y centros educativos Calidades Destacadas: •Calificación Energética A •Fachada moderna, respetuosa con la estética tradicional del municipio •Sistema de aerotermia para calefacción, refrigeración y agua caliente sanitaria (ACS) •Altos estándares de confort y eficiencia energética ¡Llámenos y venga a conocer esta magnífica promoción! Estaremos encantados de informarle y mostrarle todos los detalles que hacen de esta oportunidad una excelente elección de vivienda.",False,newdevelopment,True,True,2715.0,True,False,False,False,[],False,False,445178.0,€,flat,"Centro, Villaviciosa de Odón","Piso en Calle Lacedón, 7",False,True,True,
108717105,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/5c/cf/1353022564.webp,BAJO A,10,bj,463937.0,flat,sale,195.0,True,2,2,"calle Lacedón, 7",Madrid,Villaviciosa de Odón,Centro,es,,40.3583625,-3.9046283,True,https://www.idealista.com/obra-nueva/108717105/,"Viviendas de Renta Libre en Régimen de Cooperativa Calle Lacedón 7-9, Villaviciosa de Odón (Madrid) Fecha estimada de entrega: SEGUNDO TRIMESTRE DE 2028 Nos complace presentarle una exclusiva promoción de 16 viviendas en régimen de cooperativa, ubicadas en el corazón de Villaviciosa de Odón, uno de los municipios más valorados de la Comunidad de Madrid por su excelente calidad de vida, servicios y cercanía a la capital. Características de la Promoción: Viviendas de 1 y 2 dormitorios Plaza de garaje incluida Viviendas en planta baja con amplios patios y otras con terraza Ubicación privilegiada en el centro urbano Ideales como primera vivienda, inversión o para quienes desean mejorar su calidad de vida en un entorno cómodo, accesible y tranquilo. Entorno y Servicios: Ubicadas en una zona consolidada y tranquila, con todos los servicios a pocos pasos: •Supermercados •Restaurantes y cafeterías •Bancos •Paradas de autobús y taxi •Comercios y centros educativos Calidades Destacadas: •Calificación Energética A •Fachada moderna, respetuosa con la estética tradicional del municipio •Sistema de aerotermia para calefacción, refrigeración y agua caliente sanitaria (ACS) •Altos estándares de confort y eficiencia energética ¡Llámenos y venga a conocer esta magnífica promoción! Estaremos encantados de informarle y mostrarle todos los detalles que hacen de esta oportunidad una excelente elección de vivienda. Las imágenes publicadas son simulaciones orientativas que pueden sufrir modificaciones por motivos técnicos, comerciales o legales.",False,newdevelopment,True,True,2379.0,True,False,False,False,[],False,False,463937.0,€,flat,"Centro, Villaviciosa de Odón","Piso en calle Lacedón, 7",False,True,True,
108840805,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/81/80/1356668276.webp,"6, 1ºB",30,1,805200.0,flat,sale,148.0,True,3,2,"Miguel Ángel Cantero Oliva, 3",Madrid,Boadilla del Monte,Viñas Viejas,es,,40.41527,-3.89518,True,https://www.idealista.com/obra-nueva/108840805/,"Descubre este espectacular piso de 148 m², situado en una esquina que garantiza una luminosidad excepcional gracias a sus amplios ventanales. Al entrar, te recibe un hall lleno de luz natural que invita a disfrutar de cada rincón. La cocina, sin amueblar, ofrece la oportunidad de personalizarla a tu gusto y cuenta con acceso a un práctico tendedero para lavadora y secadora. Desde la cocina podrás acceder directamente a una encantadora terraza, ideal para relajarte al aire libre. El amplio salón, con dos grandes ventanales, es el lugar perfecto para compartir momentos inolvidables con amigos y familiares. Con orientación este y norte, el piso se beneficia de una luz natural durante todo el día. Además, cuenta con tres cómodos dormitorios, todos ellos equipados con grandes ventanales y armarios empotrados. El dormitorio principal incluye un baño privado con ventana, ofreciendo privacidad y confort. Los otros dos dormitorios comparten un baño completo. Este inmueble no solo destaca por su diseño y distribución, sino también por su eficiencia energética, con clase A en consumo y bajas emisiones de CO2. El precio incluye IVA, dos plazas de garaje y un trastero, lo que lo convierte en una opción muy atractiva. Además, la vivienda es apta para personas con movilidad reducida, lo que añade un valor significativo.  La propiedad se encuentra en la segunda planta de un edificio con ascensor y cuenta con acceso a una piscina y jardín comunitario, perfectos para disfrutar en familia. No pierdas la oportunidad de hacer de este piso tu nuevo hogar. ¡Contáctanos para más información!",False,,True,True,5441.0,True,False,False,False,[],False,False,805200.0,€,flat,"Viñas Viejas, Boadilla del Monte","Piso en Miguel Ángel Cantero Oliva, 3",False,True,True,
108365888,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/c8/a8/1309313492.webp,PR-C-616@TipoC,29,2,928000.0,flat,sale,138.0,True,3,2,"calle Dulce Chacón, 25",Madrid,Madrid,Hortaleza,es,Virgen del Cortijo - Manoteras,40.4856563,-3.668623,True,https://www.idealista.com/obra-nueva/108365888/,"Terraza de 10,55 m2. Viviendas de 3 y 4 dormitorios en una urbanización cerrada ajardinada con piscinas, sala fitness, sala comunitaria, pista multideportiva, zona de juegos infantiles y jardines. Todas las viviendas dispondrán de plazas de garaje y trastero. Edificio de 4 alturas más ático. Con estancias amplias, completas y funcionales con unas cuidadas calidades, donde el confort y el descanso son objetivos fundamentales del proyecto. Calidades de excelencia. Cuenta con acabados de primera calidad y tecnologías eficientes con gran impacto en el uso de la vivienda: domótica, aerotermia y suelo radiante-refrescante. Zonas de encuentro y relax como los amplios jardines y paseos, o el acogedor espacio comunitario, instalaciones deportivas como la piscina, la sala fitness, o la pista multideportiva. Los niños podrán disfrutar de un espacio de juegos pensado para ellos. Todo lo necesario para disfrutar de las horas de ocio sin salir de la urbanización. Con acceso exclusivo al Parque de la Ballena, un espacio privativo, solo accesible para los vecinos de la Isla de Chamartín. En una de las mejores zonas de Madrid, te ofrecemos un proyecto emblemático en la capital. Con una amplia oferta de servicios a solo 3 minutos como zonas verdes, Cercanías, gasolinera, farmacias, cines, colegios y muy próximo al Hospital HM Sanchinarro. Además, un nuevo proyecto de transformación y regeneración urbana, NeXt Madrid, se desarrollará en los próximos años. Este nuevo barrio, junto a Sky Serenity, proporcionará un entorno de innovación, espacios saludables, seguros y confortables y situará a la zona a la vanguardia de la ciudad. Sky Serenity forma parte de un proyecto inmobiliario denominado Sky Pryconsa, donde se desarrollarán dos edificios singulares que compartirán las zonas comunes. Para más información visitar Sky Pryconsa.",False,newdevelopment,True,True,6725.0,True,False,False,False,[],False,False,928000.0,€,flat,"Virgen del Cortijo - Manoteras, Madrid","Piso en calle Dulce Chacón, 25",False,True,True,
