propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108833833,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/3c/8e/1356486685.webp,LCM36951,52,4,925000.0,flat,sale,155.0,True,4,3,calle de Toledo,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4065497,-3.7098195,False,https://www.idealista.com/inmueble/108833833/,"EXCLUSIVO PISO CON TERRAZA Y LUZ NATURAL EN CALLE TOLEDO Te presentamos esta espectacular vivienda de 155 m² ubicada en una de las zonas residenciales más cotizadas, perfecta tanto para familias que buscan amplitud y calidad de vida como para inversores que desean una propiedad con alto potencial de rentabilidad. El piso destaca por su amplio salón-comedor, bañado en luz natural gracias a sus grandes ventanales con acceso directo a una agradable terraza de 10 m². Su orientación este/oeste garantiza luminosidad durante todo el día y una ventilación cruzada que aporta frescura y confort a cada rincón. Cuenta con cuatro dormitorios, dos de ellos con baño en suite y armarios empotrados, además de un tercer baño completo que da servicio al resto de la vivienda. La distribución es funcional, con un amplio recibidor que da paso a espacios generosos, y una galería adaptada como zona de lavandería independiente. Entre sus calidades destacan el suelo de parquet de madera natural, aire acondicionado en las estancias principales y una excelente luminosidad en toda la vivienda. La finca, de categoría, ofrece doble ascensor y servicio de portería, sumando comodidad y seguridad al conjunto. Ubicada en la emblemática Calle Toledo, rodeada de colegios, comercios, transporte público y zonas verdes, esta propiedad es una oportunidad única para disfrutar de un estilo de vida cómodo, céntrico y bien conectado en el corazón de Madrid. No pierdas la oportunidad de vivir en este maravilloso piso. ¡Contáctanos hoy mismo para programar una visita! NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",True,good,False,True,5968.0,False,True,False,False,[],False,False,925000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de Toledo,Destacado,,,,,,,
108059855,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/a1/02/1332615825.webp,14934,20,3,4550000.0,flat,sale,351.0,True,5,5,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4313212,-3.6775523,False,https://www.idealista.com/inmueble/108059855/,"Álvora Capital Properties presenta esta magnífica vivienda de 351m2, ubicada en un edificio representativo con elegante portal, plaza de garaje y trastero, en una de las ubicaciones más representativas del Barrio de Salamanca. Situada en una tercera planta exterior, destaca por su luminosidad en todos los ambientes, techos de 3 metros de altura y grandes ventanales. La propiedad, completamente reformada a estrenar, cuenta con una distribución muy equilibrada. Desde el amplio hall de entrada se accede al salón-comedor, sala de estar y aseo de cortesía. A continuación, se encuentra la moderna cocina y zona de lavandería independiente. La zona de descanso se completa con cuatro habitaciones en suite, además del dormitorio principal de gran tamaño con baño en suite y vestidor. Incluye plaza de garaje en el mismo edificios y cuarto trastero.",False,good,False,True,12963.0,False,False,False,False,[],False,False,4550000.0,€,flat,"Lista, Madrid",Piso,Destacado,,True,True,,,,
108735001,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/25/8a/1353595466.webp,LCM37720,52,2,567000.0,flat,sale,90.0,True,1,2,calle del Águila,Madrid,Madrid,Centro,es,Palacio,40.4095672,-3.7105974,False,https://www.idealista.com/inmueble/108735001/,"¿QUIERES VIVIR EN UN MARAVILLOSO ATICO DUPLEX REFORMADO EN PLENO BARRIO DE LA LATINA? Se vende precioso ático dúplex exterior de 90 m² en la emblemática zona de Palacio, ubicado en la segunda planta de una finca clásica muy bien conservada y con gran encanto. La vivienda ha sido completamente reformada, combinando el carácter original del edificio con acabados modernos y funcionales. Distribuido en dos niveles, en la planta inferior se encuentra un amplio salón muy luminoso con balcon que da a la calle, lo que permite disfrutar de agradables vistas y una excelente entrada de luz natural durante todo el día gracias a su orientación sur. En este mismo nivel se ubican una cocina independiente totalmente equipada con electrodomésticos modernos, un segundo balcón y un aseo de cortesía. La planta superior alberga una espaciosa habitación principal con techos abuhardillados y un baño completo, proporcionando un espacio íntimo y acogedor. Toda la vivienda cuenta con aire acondicionado y calefacción por conducto, lo que garantiza confort durante todo el año. Este ático es ideal para quienes buscan vivir en una de las zonas con más historia y encanto del centro de Madrid, en una vivienda luminosa, tranquila y lista para entrar a vivir.",True,good,False,True,6300.0,False,True,False,False,[],False,False,567000.0,€,flat,"Palacio, Madrid",Piso en calle del Águila,Destacado,,,,,,,
108668055,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/78/b1/1355709873.webp,2610,32,1,219000.0,flat,sale,80.0,True,3,1,calle Cervantes,Madrid,Collado Villalba,Carlos Ruiz,es,,40.626791,-4.0100597,False,https://www.idealista.com/inmueble/108668055/,"Royal House OFRECE EN VENTA, Piso de 80m², situado en la primera planta del edificio, con cómoda distribución, salón con salida a terraza esquinera con vista a jardin, parcialmente cerrada, cocina amueblada con terraza/ tendedero, 3 dormitorios y baño con ducha. Tiene suelos de parquet en salón y dormitorios y cerámico resto de la casa, ventanas dobles de aluminio. Necesita actualización. Ascensor aprobado en junta, se procederá a su construcción próximamente, siendo de cuenta del vendedor los costes derivados del mismo. Comunidad muy tranquila, zonas comunitarias muy cuidadas A 2 minutos a pie de RENFE y 5 minutos a pie de buses Madrid-Moncloa. Colegio público en frente. Al lado de zona Comercial y de Calle Real de Villalba. Ideal para quien quiera una vida cómoda con todo los servicios a pie desde casa. En Royal House no cobramos honorarios al cliente comprador, nos encargado de todo durante el proceso de tu compra-venta, con información continua del proceso para tu tranquilidad, igualmente te ayudamos a conseguir la mejor financiación la necesitas. Nuestro equipo destaca por su amplia experiencia, compromiso y dedicación, cercanía y profesionalidad. Trabajando con el objetivo de asegurar un proceso de compra-venta eficaz. Royal House, a tu lado desde 1992.",False,good,False,True,2738.0,False,False,False,False,[],False,False,219000.0,€,flat,"Carlos Ruiz, Collado Villalba",Piso en calle Cervantes,Destacado,,,,,,,
108900704,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/cb/da/1358370364.webp,,1,,499900.0,chalet,sale,210.0,,4,2,calle Norte,Madrid,Brunete,,es,,40.4133432,-4.0025788,False,https://www.idealista.com/inmueble/108900704/,"CAPITAL HOME BRUNETE VENDE EN EXCLUSIVA CHALET PAREADO Este maravilloso inmueble dispone de 210 m² construidos y 450 m² de parcela en una de las zonas más tranquilas de Brunete. Se distribuye de la siguiente manera: En la planta principal, encontrarás un hall recibidor, el cual conecta con el salón con chimenea, la cocina con zona de comedor, una habitación en planta y un baño completo. Cuenta con una zona de garaje la cual se puede incorporar como parte de la vivienda sacando otra habitación en planta y baño en suit. La planta superior, cuenta con tres habitaciones con armarios empotrados y un baño completo.  La zona exterior dispone de 450 m² de superficie gráfica con zonas ajardinadas y porche para los vehículos. La vivienda se encuentra de origen con algunas actualizaciones como incorporación de una doble ventana de aluminio, sistema de aire acondicionado y cambio de la caldera de gasoil. La casa perfecta para los amantes de la naturaleza y tranquilidad. PUBLICACIÓN SIN FOTOGRAFÍAS POR PRIVACIDAD. PARA MÁS INFORMACIÓN Y FOTOGRAFÍAS CONTACTEN CON NOSOTROS. DEPARTAMENTO DE FINANCIACIÓN, ASESORAMIENTO PERSONALIZADO GRATUITO.",False,good,False,,2380.0,False,False,False,False,[],False,False,499900.0,€,chalet,Brunete,Chalet pareado en calle Norte,Destacado,semidetachedHouse,True,True,,,,
108458234,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/fc/5b/1345508210.webp,00172,11,1,180000.0,flat,sale,56.0,True,1,1,calle de Castroserna,Madrid,Madrid,Latina,es,Lucero,40.4036216,-3.7477986,False,https://www.idealista.com/inmueble/108458234/,"JP KOI te ofrece este luminoso piso para reformar en venta, ubicado en una 1ª planta SIN ASCENSOR, si estás buscando vivir o invertir a 20 minutos del centro de Madrid, sin renunciar a un barrio tranquilo con todos los servicios al alcance.  ESTE PISO ES ESPECIAL PORQUE: Tiene mucha luz natural, es todo exterior, se encuentra en una zona tranquila y bien comunicada con metro a 450 m (Lucero) y varias líneas de autobús que te llevarán al centro de Madrid en 20 minutos. Innumerables servicios alrededor tanto de ocio como centros de salud, colegios, zonas verdes o supermercados. Esto hizo que sus propietarios se decantasen por comprarla y ahora puedes adquirirla tu para hacer de ella tu hogar o como inversión con alta rentabilidad. DISTRIBUCION: Al entrar encontramos un baño completo a la izquierda. Si continuamos por el pasillo, a la derecha encontramos el dormitorio. Continuando de frente está el salón desde el cual hay acceso a la cocina. Se entrega tal cual se ve en las fotografías. EQUIPAMIENTO Y CALIDADES: Suelo de cerámico, calefacción por radiadores eléctricos y agua caliente por termo eléctrico. COMUNICACIONES: Por la A5 y M30. COMERCIO, SERVICIOS, OCIO: Gran oferta gastronómica en la zona, supermercados, bancos, comercios, centros comerciales. HOSPITALES: Hospital y diferentes centros ambulatorios. CENTROS EDUCATIVOS: cuenta con gran cantidad de colegios e institutos públicos. No dejes escapar la oportunidad y ven ya a visitarla. Consúltanos sobre la financiación, te conseguimos hasta el 100% de la inversión. ¡IMPORTANTE! SE COBRA UN 3% SOBRE EL VALOR FINAL DE VENTA AL COMPRADOR Aviso legal: recordamos a nuestros señores clientes que la información facilitada no constituye una autentica oferta vinculante no contractual. Este anuncio publicitario es provisional, las fotografías y datos en el incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de los propietarios.",False,renew,False,False,3214.0,True,False,False,False,[],False,False,180000.0,€,flat,"Lucero, Madrid",Piso en calle de Castroserna,Destacado,,,,185000.0,5000.0,3.0,
108551354,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/15/76/1348217228.webp,,23,6,2069000.0,flat,sale,184.0,True,3,3,CL ANTONIA MERCE,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.425359,-3.6739025,False,https://www.idealista.com/inmueble/108551354/,"**Piso en Venta en Salamanca-Goya: Un Refugio Exclusivo en el Corazón de Madrid** Descubre este espectacular piso en la codiciada zona de Salamanca-Goya, ubicado en la tranquila Antonia Mercé. Situado en la sexta planta de un edificio de 1953, este inmueble exterior ofrece una luminosidad excepcional y vistas encantadoras. Con 184 metros catastrales, cuenta con 3 amplias habitaciones y 3 baños de alta calidad que garantizan comodidad y estilo. La cocina, completamente equipada y amueblada, es perfecta para los amantes de la gastronomía. Este piso no solo destaca por su diseño, sino también por su tecnología de casa inteligente, que hará tu vida más cómoda y eficiente. Además, dispone de calefacción comunitaria y aire acondicionado para disfrutar de un ambiente agradable durante todo el año. La propiedad incluye armarios empotrados, un trastero y un servicio de portería que añade un toque de exclusividad a tu día a día. La ubicación es inmejorable, rodeada de boutiques elegantes, restaurantes de renombre y excelentes conexiones de transporte. No pierdas la oportunidad de vivir en una de las zonas más exclusivas de Madrid. Este piso es ideal tanto para disfrutar como para invertir. ¡Contáctanos para más información y ven a conocer tu nuevo hogar!",True,good,False,True,11245.0,True,False,False,False,[],False,False,2069000.0,€,flat,"Goya, Madrid",Piso en Cl Antonia Merce,Destacado,,,,,,,
108835556,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/0a/86/1356538306.webp,,9,,129000.0,chalet,sale,25.0,,1,1,CL AJALVIR,Madrid,Torrejón de Ardoz,Noroeste,es,,40.4608199,-3.4817837,False,https://www.idealista.com/inmueble/108835556/,"ÉLITE ALCALÁ INMOBILIARIA presenta esta magnífica casa adosada de una planta en una de las zonas más demandadas de Torrejón de Ardoz. -Vivienda completamente reformada hace 2 años. -Alquilada actualmente por 750 €/mes con seguro de impago. -Único gasto: IBI anual de solo 380 €.  Distribución (43 m² construidos de uso real): – Salón con cocina americana – Baño completo con plato de ducha – Dormitorio tipo altillo en altura - Aire acondicionado con bomba de calor.  Ubicación excelente, rodeada de servicios: – Supermercados, comercios, farmacias – Hospital Universitario de Torrejón y Hospital Quirón – Autobuses urbanos e interurbanos – Renfe Cercanías – Acceso directo a la autovía A-2 Perfecta para inversores que buscan rentabilidad desde el primer día, o como futura primera vivienda en zona bien comunicada. ¡Contacta con nosotros y ven a conocerla!",True,good,False,,5160.0,False,False,False,False,[],False,False,129000.0,€,chalet,"Noroeste, Torrejón de Ardoz",Chalet adosado en Cl Ajalvir,Destacado,terracedHouse,,,139000.0,10000.0,7.0,
106783617,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/5d/c7/1356786257.webp,A-2035,19,bj,135000.0,studio,sale,60.0,False,0,1,Navalafuente,Madrid,Navalafuente,,es,,40.82185,-3.6735294,False,https://www.idealista.com/inmueble/106783617/,"¡Descubre tu nuevo hogar! Este espectacular estudio a estrenar, ubicado en la planta baja de un edificio de reciente construcción, te ofrece 60 m² de diseño moderno y funcional. Disfruta de una pequeña terraza ideal para tus momentos de relax y un amplio trastero de 30 m² con acceso directo desde el garaje.  El edificio cuenta con piscina comunitaria. Los materiales de alta calidad y el excelente aislamiento aseguran confort y eficiencia energética. La cocina, completamente amueblada y equipada con electrodomésticos.  Además, el sistema de calefacción y aire acondicionado DAIKIN inverter garantiza una temperatura ideal durante todo el año. Situado junto al casco urbano, este estudio combina la tranquilidad con la proximidad a todos los servicios.  ¡No pierdas la oportunidad de vivir en un espacio que lo tiene todo! Contacta con nuestro asesor inmobiliario David Rayan para más información.",False,good,False,False,2250.0,True,False,False,False,[],False,False,135000.0,€,flat,Navalafuente,Estudio,Destacado,studio,,,,,,
108521497,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/33/de/1347385288.webp,NM00969,46,5,520000.0,flat,sale,138.0,True,3,2,"calle Antonio Muñoz Molina, 1",Madrid,Rivas-Vaciamadrid,Rivas Futura,es,,40.3464002,-3.5216519,True,https://www.idealista.com/inmueble/108521497/,"inmoversion es la mejor opción para propietarios y compradores. No cobramos NADA al comprador y al propietario una tarifa fija. Somos la inmobiliaria sin comisión líder en la zona.  Vivienda situada en RIVAS VACIAMADRID, en la mejor zona de RIVAS FUTURA. CARACTERISTICAS del edificio:  Edificio construido en el año 2005.  La urbanización es abierta y cuenta con unas zonas comunes muy amplias, PISCINA comunitaria, zona de Juegos-Infantil, JARDIN, PISTA DE PADEL y 1 SALA MULTIUSOS. Servicio de Conserjería.  CARACTERISTICAS de la vivienda: Superficie construida: 138m2. Superficie útil: 122m2.  Ubicación/altura: Vivienda EXTERIOR, ubicada en planta QUINTA.  Distribución: 3 dormitorios, amplio salón independiente, cocina independiente con tendedero y 2 baños completos. El precio incluye un TRASTERO y una PLAZA DE GARAJE.    Instalaciones: Calefacción individual por gas natural y aire acondicionado por SPLIT.  Mejoras: Cocinas y baños reformados. Toldos. Persianas domotizadas.  Opción recomendable como residencia. La vivienda se vende sin amueblar. Gastos e impuestos: el precio indicado no incluye impuestos ni gastos de escrituración. Las características de la vivienda son meramente informativas. No tienen valor contractual. El mobiliario y enseres que puedan aparecer en las fotografías del anuncio no se encuentran incluidos en el precio de venta del inmueble. GESTION DE VISITAS: Si consideras que esta vivienda te puede interesar y encaja con lo que buscas, te invitamos a conocerla. Para una mejor gestión te recomendamos RELLENAR EL FORMULARIO de contacto facilitando tu nombre, teléfono de contacto y disponibilidad para la visita. ¿Necesitas vender tu vivienda para poder comprar? En inmoversion te podemos ayudar. Sin comisiones obtendrás mayor beneficio. Vendemos de media en 30-60 días, gracias a que ofrecemos el mejor precio garantizado y no cobramos nada al comprador.  Sobre nosotros: inmoversion es una inmobiliaria que no cobra comisiones. El vendedor sólo paga una tarifa fija y no cobramos nada al comprador. El precio de la vivienda no soporta comisiones de agencia y esta ajustado al precio de mercado. Visita inmoversion. es y conoce como trabajamos.",False,good,False,True,3768.0,False,False,False,False,[],False,False,520000.0,€,flat,"Rivas Futura, Rivas-Vaciamadrid","Piso en calle Antonio Muñoz Molina, 1",Destacado,,True,True,,,,
108751527,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/26/ea/b7/1354122382.webp,PIS0461,24,3,250000.0,flat,sale,86.0,True,3,1,calle Juan de la Cierva,Madrid,Arganda,Centro,es,,40.3000227,-3.4402256,False,https://www.idealista.com/inmueble/108751527/,"� ¡OPORTUNIDAD ÚNICA! PISO COMPLETAMENTE REFORMADO DE 80 M² Presentamos este magnífico piso de 80 metros cuadrados totalmente reformado, ideal para quienes buscan confort, eficiencia y estilo. ✨ Características principales: 3 habitaciones con armarios empotrados 1 baño moderno Amplio salón comedor, perfecto para reuniones familiares Cocina independiente reformada y equipada Sistema de aerotermia: eficiencia energética y confort garantizados Doble acristalamiento en todas las ventanas, máximo aislamiento térmico y acústico Semi amueblado, listo para entrar a vivir Situado en una zona tranquila y bien comunicada. ¡No dejes pasar esta oportunidad! � Contáctanos para más información o para concertar una visita. [IW].",False,good,False,False,2907.0,False,False,False,False,[],False,False,250000.0,€,flat,"Centro, Arganda",Piso en calle Juan de la Cierva,Destacado,,,,,,,
108772312,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/8a/d5/1354677267.webp,LCM37381,53,1,515000.0,flat,sale,112.0,False,4,2,calle de Rafael de Riego,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,40.4009751,-3.693511,False,https://www.idealista.com/inmueble/108772312/,"¡Oportunidad en Palos de la Frontera! Piso con gran potencial para reformar a tu gusto La Casa Agency pone a la venta este espectacular piso de 112 m² construidos, ubicado en una finca con ascensor y portero físico en el demandado barrio de Palos de la Frontera. Una zona tranquila, bien comunicada y con todos los servicios a tu alcance. La vivienda se distribuye en un amplio salón al acceder a la vivienda, cocina independiente y 4 habitaciones (dos de ellas dobles), lo que la convierte en una excelente opción para familias, profesionales en teletrabajo o quienes buscan espacio adicional. Dispone de un baño completo y un aseo, lo que añade funcionalidad al día a día. Se trata de una primera planta con altura de segundo, lo que proporciona mayor privacidad y una excelente luminosidad. Además, cuenta con una terraza orientada al oeste, ideal para disfrutar del sol de la tarde y aportar luz natural a la vivienda. La propiedad dispone de calefacción individual de gas natural y necesita reforma, lo que representa una magnífica oportunidad para diseñar el hogar de tus sueños desde cero, a tu gusto y con tu estilo. Una vivienda con muchísimo potencial en una ubicación con encanto. ⸻ ¿Necesitas financiación? Nuestro departamento FINANZATE te ofrece asesoramiento hipotecario gratuito y personalizado. Trabajamos con más de 16 entidades bancarias para ayudarte a encontrar la mejor opción adaptada a ti. ¡Contáctanos y agenda tu visita hoy mismo! Estamos aquí para ayudarte a descubrir todo lo que esta vivienda puede ofrecerte. NOTA: Este anuncio es meramente informativo y no tiene carácter contractual. Puede estar sujeto a cambios o contener errores.",True,renew,False,True,4598.0,False,False,False,False,[],False,False,515000.0,€,flat,"Palos de la Frontera, Madrid",Piso en calle de Rafael de Riego,Destacado,,,,,,,
108196971,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/99/51/1339975419.webp,VIVSECDA001,12,,485000.0,chalet,sale,195.0,,3,2,Colmenar del Arroyo,Madrid,Colmenar del Arroyo,,es,,40.4345351,-4.1791507,False,https://www.idealista.com/inmueble/108196971/,"VENDE CON NOSOTROS DESDE SOLO EL 1,9% CONSEGUIMOS HASTA EL 100% DE LA FINANCIACIÓN  LOCATIVO INMOBILIARIA TE OFRECE: CHALET INDEPENDIENTE EN VALLE DEL SOL – COLMENAR DEL ARROYO RECUERDA QUE CONTAMOS CON DEPARTAMENTO DE FINANCIACION PARA PODER AYUDARTE A CONSEGUIR TU HIPOTECA!  Magnífica vivienda unifamiliar de 250 m² construidos, ubicada en una parcela de 1.250 m² en una de las zonas más tranquilas de la Sierra Oeste de Madrid. La propiedad se distribuye en dos plantas más sótano, con espacios amplios, funcionales y muy luminosos. Ideal para familias que buscan comodidad, amplitud y calidad de vida en un entorno natural. Distribución: Planta baja: •Gran salón comedor con acceso directo al exterior •Cocina office con salida al patio •Dos habitaciones dobles •Baño completo •Aseo de cortesía Planta superior: •Dormitorio principal tipo suite con jacuzzi, vestidor totalmente equipado y acceso directo al solárium con espectaculares vistas Extras y equipamiento: •Piscina cubierta •Porche •Suelo radiante •Persianas eléctricas en varias estancias •Mosquiteras en todas las ventanas •Sótano de 250 m² con múltiples posibilidades (garaje, trastero, sala de juegos, etc. ) Ubicada en la urbanización Valle del Sol, en Colmenar del Arroyo, esta propiedad ofrece un entorno residencial tranquilo con buenas comunicaciones y todos los servicios cercanos. RECUERDA QUE CONTAMOS CON DEPARTAMENTO DE FINANCIACION PARA PODER AYUDARTE A CONSEGUIR TU HIPOTECA!  CONSULTE NUESTRA PÁGINA WEB SÍGANOS EN NUESTRAS REDES SOCIALES PARA NO PERDERSE NADA: Instagram: @Locativoinmobiliariamadrid TikTok: @Locativoinmobiliaria AVDA. VILLANUEVA DE LA CAÑADA 35, LOCAL 1 QUIJORNA 28693 TELÉFONO:  PARQUE EMPRESARIAL “LA FINCA” PASEO CLUB DEPORTIVO 1, EDIFICIO 4 POZUELO 28223 TELÉFONO: [IW].",True,good,False,,2487.0,False,False,False,False,[],False,False,485000.0,€,chalet,Colmenar del Arroyo,Casa independiente,Destacado,independantHouse,True,True,,,,
108825875,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/1d/03/1356245981.webp,LCM36865,19,4,279000.0,flat,sale,30.0,False,1,1,calle de la Ruda,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4101533,-3.7095117,False,https://www.idealista.com/inmueble/108825875/,"ESTUDIO REFORMADO CON LUZ NATURAL Y UBICACIÓN EXCEPCIONAL Se ofrece a la venta un encantador estudio completamente reformado en la cuarta planta de un edificio con ascensor, ubicado en la pintoresca Calle de la Ruda, en el corazón del vibrante barrio de La Latina. Con 30 m² inteligentemente distribuidos, este espacio tipo loft ofrece un ambiente funcional y luminoso, ideal para vivir o invertir. La vivienda cuenta con cocina americana integrada, baño completo, ventilación natural en todas las estancias y una excelente orientación oeste que inunda el espacio de luz durante todo el día. Equipado con aire acondicionado y armario empotrado, este estudio está listo para entrar a vivir. Situado a un paso del Mercado de la Cebada, la Plaza de la Paja y la estación de metro La Latina, el entorno ofrece una inmejorable oferta cultural, gastronómica y de ocio. Una oportunidad perfecta para disfrutar del auténtico Madrid o asegurar una inversión rentable en una de sus zonas más emblemáticas. No pierdas la oportunidad de vivir en este maravilloso piso. ¡Contáctanos hoy mismo para programar una visita! NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",False,good,False,True,9300.0,False,False,False,False,[],False,False,279000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de la Ruda,Destacado,,,,,,,
107838361,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/8a/e5/1325869782.webp,,34,2,249000.0,flat,sale,109.0,True,1,2,avenida del Puente Cultural,Madrid,San Sebastián de los Reyes,Dehesa Vieja-Puente Cultural,es,,40.5694567,-3.6026031,False,https://www.idealista.com/inmueble/107838361/,"Oficina-Loft en venta (suelo terciario) ¡Descubre tu nuevo hogar en San Sebastián de los Reyes! Este luminoso loft de 64 m² te ofrece un espacio único donde la comodidad y el estilo se unen. Ubicado en una zona residencial tranquila, disfrutarás de un amplio salón comedor que se extiende hacia una confortable terraza con vistas espectaculares. La cocina americana es perfecta para quienes disfrutan de cocinar mientras socializan. Su amplio dormitorio con vistas, garantizan un óptimo bienestar. Cuenta con dos baños completos con plato de ducha para garantizar tu confort diario. El inmueble tiene anexo una Plaza de Garaje de excelentes dimensiones que está incluida en el precio. Este loft (suelo terciario) construido en 2006, en perfecto estado y con excelentes calidades, se encuentra en la segunda planta de un moderno edificio con ascensor, orientado al sur, este y oeste, lo que asegura una iluminación natural durante todo el día. Además, cuenta con aire acondicionado por conducto frío/calor y calefacción por suelo radiante para tu máximo confort. Todo con contadores individualizados.  La ubicación es inmejorable: Este encantador loft te ofrece lo mejor de la ciudad y mucho más. Estarás a solo unos pasos del moderno centro comercial The Style Outlets y del gimnasio Norte Real Sport Club, ideales para tu ocio y bienestar. Además, rodeado de hermosas zonas verdes, tendrás un entorno tranquilo y natural para disfrutar. La zona cuenta con excelentes conexiones a colegios, el hospital Universitario Infanta Sofía y otros servicios esenciales, facilitando tu día a día. A solo 20 minutos en coche de Madrid, este loft combina la paz de un barrio residencial con la comodidad de estar cerca del centro de la capital. A menos de cinco minutos caminando tendrás también, varias líneas de autobuses. No pierdas la oportunidad de vivir en un entorno privilegiado con todas las comodidades al alcance. ¡Ven a visitarlo y enamórate!",True,good,False,True,2284.0,False,False,False,False,[],False,False,249000.0,€,flat,"Dehesa Vieja-Puente Cultural, San Sebastián de los Reyes",Piso en avenida del Puente Cultural,Destacado,,True,True,,,,
107789087,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/da/b4/1323780958.webp,2426,34,1,1250000.0,flat,sale,100.0,True,2,2,"calle de Ayala, 55",Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4276141,-3.6779738,True,https://www.idealista.com/inmueble/107789087/,"¡Descubre tu nuevo hogar en el corazón del exclusivo Barrio Salamanca! Este magnífico piso de lujo, completamente reformado, ofrece un espacio amplio de 100 m² que combina elegancia y comodidad. Con 2 dormitorios, uno de ellos en suite, y 2 baños modernos con ducha, este inmueble es perfecto para disfrutar de una vida de calidad. La cocina, totalmente amueblada y con zona de office, es ideal para los amantes de la gastronomía. El salón destaca por sus 2 balcones que dan a la calle, llenando de luz natural cada rincón. Los amplios armarios empotrados y puertas a techo integradas aportan un toque de sofisticación y elegancia, mientras que el exclusivo rodapié con iluminación y detector de presencia añade un extra de modernidad. Las ventanas nuevas con persianas automáticas de seguridad garantizan tranquilidad y confort. Además, el aire acondicionado por conductos y la calefacción central aseguran un ambiente agradable durante todo el año. Este edificio cuenta con ascensor y portero, brindando un servicio adicional que se valora en la vida diaria. No pierdas la oportunidad de vivir en una de las zonas más cotizadas de Madrid. ¡Contacta ahora para concertar una visita!  NO COBRAMOS COMISION AL COMPRADOR Inmoges lleva mas de 35 años prestando sus servicios en toda la provincia de Madrid y Toledo.",False,good,False,True,12500.0,False,False,False,False,[],False,False,1250000.0,€,flat,"Goya, Madrid","Piso en calle de Ayala, 55",Destacado,,,,,,,
