propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
106507331,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/ab/e4/1284944327.webp,B-199,40,,350000.0,countryHouse,sale,228.0,,5,2,Moraleja de Enmedio,Madrid,Moraleja de Enmedio,,es,,40.2630711,-3.86215,False,https://www.idealista.com/inmueble/106507331/,"Inmobiliaria Burdecor comercializa en regimen de venta esta acogedora y amplia casa en la localidad de Moraleja de Enmedio. La vivienda esta reformada y rehabilitada desde el 2009, fachada electricidad, tuberías etc. Preciosa fachada de ladrillo de era. Ubicada en el centro del pueblo, consta de dos plantas y esta distribuida de la siguiente manera. Entrado por la puerta principal, a mano izquierda encontraremos una cocina de gran dimensión, con salida al patio y garaje de la casa. A mano derecha desde la entrada un salón comedor independiente muy acogedor, con vistas a la calle. De frente el baño completo y a derecha e izquierda del pasillo un dormitorio a cada lado. Esta primera planta tiene suelos de gres, carpintería interior de madera de Roble, y carpintería exterior de aluminio color chocolate. Dos amplios armarios empotrados en cada una de las habitaciones, forrados y puertas de madera de roble. Calefacción individual de gasoil. Agua caliente con caldera de gasoil. Saliendo al patio encontraremos una caseta de aperos donde se almacenaban las herramientas agrícolas, que se puede trasformar en una preciosa cocina campera con barbacoa y zona de verano para reuniones con familiares y amigos. Tiene un pequeño almacén de 31m2, y la zona donde esta ubicada la cadera y el deposito de Gasoil. Subiendo a la parte de arriba, que podría ser perfectamente un apartamento individual, nos encontraremos un salnos, tres ermitorios cocina con salida a una pequeña terraza y un baño completo. Esta parte de la casa tiene suelos de gres, carpintería interior de madera de sapely y carpintera exterior de aluminio color chocolate. Pago de la Contribución al año 774€/año I. B. I No dude en pedirnos información, estamos encantados en atenderles y enseñarles esta casa de pueblo reformada en el año 2009.",False,good,False,,1535.0,False,False,False,False,[],False,False,350000.0,€,True,True,countryHouse,casaDePueblo,Moraleja de Enmedio,Casa de pueblo,,,,
107735900,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/c0/64/1321313432.webp,,8,2,180000.0,flat,sale,75.0,True,2,1,calle Elche,Madrid,Madrid,Villaverde,es,Los Rosales,40.3512395,-3.689311,False,https://www.idealista.com/inmueble/107735900/,"**FINANCIAMOS HASTA EL 100% DE LA COMPRA DE ESTE PISO ** Obtén esta vivienda por 780€ al mes INMUEBLE ACTUALMENTE ALQUILADO HASTA FINALES DE JUNIO INCAPACIDAD DE VISITAR Piso de 2 habitaciones y 1 baño en excelente estado - 75 m² - Ideal para entrar a vivir Este amplio y luminoso piso de 75 m² se encuentra en un segundo exterior, en una ubicación tranquila y con todos los servicios a tu alcance. La propiedad cuenta con 2 habitaciones y 1 baño, siendo el hogar perfecto para aquellos que buscan un espacio cómodo y bien distribuido. Distribución y estado de la propiedad: El piso está en un estado excelente, listo para entrar a vivir. Con una distribución funcional, la vivienda cuenta con un salón acogedor que da acceso a una cocina independiente. Las dos habitaciones son de tamaño adecuado y ofrecen un ambiente tranquilo para descansar. El baño, igualmente renovado, está perfectamente distribuido con las instalaciones necesarias para una estancia confortable. Reformas y detalles de calidad: El piso ha sido reformado y cuidado al detalle, con materiales de alta calidad en todas sus estancias. Cuenta con instalación eléctrica de bajo consumo LED, lo que garantiza un ahorro energético significativo. Además, las ventanas de la vivienda son de doble acristalamiento, lo que proporciona un excelente aislamiento térmico y acústico. La tarima flotante en todo el piso le da un toque elegante y moderno, mientras que el techo de pladur con aislamiento térmico de 10 cm ayuda a mantener una temperatura agradable durante todo el año. Ventajas adicionales: Aunque el edificio no dispone de ascensor, la vivienda se encuentra en un segundo piso, lo que proporciona vistas despejadas y mucha luz natural durante el día. Además, el consumo energético de la vivienda es de categoría C, lo que la convierte en una opción eficiente y económica a largo plazo. Ubicación: El piso está situado en una zona tranquila, con fácil acceso a transporte público, comercios, supermercados y centros educativos. Una excelente opción para aquellos que buscan vivir en un entorno apacible, pero a la vez bien comunicado con el resto de la ciudad. Precio: 180.000 € Si estás buscando un hogar acogedor, funcional y en perfecto estado para entrar a vivir, este piso es una excelente oportunidad. No dudes en contactarnos para más información o para agendar una visita. ¡Ven a conocerlo, te encantará!",False,good,False,False,2400.0,False,False,False,False,[],False,False,180000.0,€,,,flat,,"Los Rosales, Madrid",Piso en calle Elche,,,,
108711598,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2e/2b/49/1352869125.webp,Jose abascal,18,2,250000.0,studio,sale,34.0,False,0,1,Barrio Nuevos Ministerios-Ríos Rosas,Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.4387861,-3.696707,False,https://www.idealista.com/inmueble/108711598/,"**Estudio en Venta en Chamberí - Oportunidad Única** Descubre este encantador estudio en el corazón de Chamberí, a pocos pasos del metro Alonso Cano (Línea 7). Con una superficie aproximada de 34 m², este espacio interior destaca por su luminosidad y su gran potencial para una breve reforma. Ideal para adaptarlo a tus gustos y necesidades, este monoambiente cuenta con un salón-comedor-dormitorio acogedor, una cocina francesa funcional y un baño completo. Ubicado en una zona exclusiva, disfrutarás de la cercanía al Museo Sorolla y al Mercado de Chamberí, rodeado de un entorno elegante y lleno de vida. Además, el edificio ofrece ascensor y servicio de portería, asegurando comodidad en tu día a día.  No pierdas la oportunidad de vivir en una de las áreas más deseadas de Madrid, con acceso a una amplia variedad de servicios, comercios y restaurantes. Con excelentes conexiones de transporte público, este estudio es perfecto tanto para inversores como para quienes buscan su primer hogar. ¡Ven a verlo y déjate enamorar por su encanto!",False,good,False,True,7353.0,False,False,False,False,[],False,False,250000.0,€,,,flat,studio,"Nuevos Ministerios-Ríos Rosas, Madrid",Estudio,,,,
107851477,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/96/96/1342734818.webp,1530/2682,75,,660000.0,chalet,sale,430.0,,4,4,Soto del Real,Madrid,Soto del Real,,es,,40.7333124,-3.7459883,False,https://www.idealista.com/inmueble/107851477/,"SERVICIOS INMOBILIARIOS ALFA 3C PRESENTA.. . Exclusivo chalet de 430 m² con 5 habitaciones, ubicado en una parcela de 1186 m², con piscina y garaje, situado en una de las mejores urbanizaciones de Soto del Real. La vivienda ofrece todas las comodidades y está construida con las mejores calidades, incluyendo calefacción por suelo radiante con caldera de gasoil, suelos de baldosa y mármol, puertas de acceso automatizadas e interiores de madera maciza. La casa consta de dos salones, uno en la planta de acceso y otro en la planta superior, además de cuatro habitaciones, tres de ellas con baño en suite. Todas las habitaciones se caracterizan por su luminosidad y amplitud, contando con grandes armarios empotrados. En la planta superior, todas las estancias están abuhardilladas, proporcionando un encanto particular a la vivienda. El chalet dispone de una planta sótano, accesible también mediante una escalera interna, donde se encuentra un amplio garaje para dos vehículos y una espaciosa habitación destinada a zona de lavandería. El jardín está completamente consolidado, con árboles de considerable tamaño y frondosidad, ofreciendo sombra en verano. Además, cuenta con una zona de velador alrededor de la piscina y un cenador cerrado con barbacoa y cocina, ideal para reuniones familiares o con amigos durante cualquier época del año, gracias a su estufa de leña. Asimismo, el chalet ha sido equipado hace tres años con 12 placas fotovoltaicas instaladas en el tejado, junto con una batería de almacenamiento de 5000 vatios, que suministran aproximadamente el 70% de la energía necesaria para la vivienda. Si estás buscando una propiedad en la zona para vivir o segunda residencia, es una inversión perfecta. Además, a través de nuestra empresa Beta Hipotecas, te asistimos en la financiación de hasta el cien por ciento del importe de la vivienda en las condiciones más favorables del mercado. ¡ MUCHOS DE NUESTROS INMUEBLES NO APARECEN EN IDEALISTA, CONSULTA NUESTRA PÁGINA WEB PARA VER MÁS PROPIEDADES EXCLUSIVAS!",False,good,False,,1535.0,False,False,False,False,[],False,False,660000.0,€,True,True,chalet,independantHouse,Soto del Real,Casa independiente,,,,
107787280,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/bf/e1/1323732300.webp,,44,,370000.0,chalet,sale,257.0,,7,2,Serranillos del Valle,Madrid,Serranillos del Valle,,es,,40.2045633,-3.8849683,False,https://www.idealista.com/inmueble/107787280/,"M&M Consulting inmobiliario S. L. comercializa en exclusiva chalet independiente de 700 m² de parcela construido en 2 plantas, independientes pero comunicadas. Compuesto por 7 dormitorios, 2 baños completos y 700m² con piscina (falta actualizar).  La distribución de la vivienda es la siguiente: -PLANTA ENTRADA: en esta planta de la vivienda encontramos, el acceso a través de un hall recibidor acristalado, salón, comedor, independiente, con chimenea, restaurada, cocina, completa, amueblada, baño, completo, reformado y tres dormitorios, uno de ellos, considerado dormitorio principal. -PLANTA -1: En esta planta encontraremos cuatro dormitorios, cuarto de baño completo una segunda cocina y un salón, el cual está todo distribuido a través de Pladur, generando la posibilidad de volver a convertir a garaje.  -PARCELA: parcela compuesta por 700 m², distribuida con zona ajardinada. Actualmente huerto, zona de piscina (hace falta actualizar la piscina y motor) la cual se encuentra solada y con una caseta prefabricada. También encontramos zona de barbacoa con una preciosa fuente de piedra natural en uso.  (PRECIO NEGOCIABLE).",False,good,False,,1440.0,False,False,False,False,[],False,False,370000.0,€,True,True,chalet,independantHouse,Serranillos del Valle,Casa independiente,,,,
108348782,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/28/21/1341435793.webp,5148,10,ss,320000.0,flat,sale,60.0,False,1,1,calle de Ibiza,Madrid,Madrid,Retiro,es,Ibiza,40.4180128,-3.6769713,False,https://www.idealista.com/inmueble/108348782/,"Homely One pone a la venta este espectacular inmueble  en el barrio de Retiro, Ibiza, destaca por su vibrante vida urbana, repleta de bares, restaurantes y comercios de proximidad.  Este barrio combina el encanto residencial con el privilegio de estar a un paso del emblemático Parque del Retiro, un auténtico pulmón verde de la ciudad ideal para disfrutar del ocio al aire libre. Edificio clásico con patio privado El inmueble se encuentra en una finca clásica y representativa, un ejemplo de la arquitectura tradicional madrileña.  Con una superficie de 60m²,   dispone de un luminoso patio de uso privativo, perfecto para disfrutar del sol y del aire fresco en pleno centro de la ciudad. Reforma de alta calidad El inmueble  ha sido reformada por completo utilizando materiales de alta calidad, ofreciendo un ambiente moderno, cómodo y funcional que respeta el carácter original del edificio. Dormitorio principal y Baño elegante  El dormitorio principal destaca por su amplitud, proporcionando un espacio versátil y acogedor para el descanso. El baño ha sido diseñado con acabados de alta calidad en tonos neutros y atemporales, garantizando un espacio funcional y elegante. No pierdas la oportunidad de estar en uno de los mejores barrios de Madrid.  Agenda tu visita y descubre todo lo que esta propiedad tiene para ofrecerte. NOTA: Se vende el Inmueble como Local Terciario.  .",True,good,False,True,5333.0,False,False,False,False,[],False,False,320000.0,€,,,flat,,"Ibiza, Madrid",Piso en calle de Ibiza,,,,
108616155,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/9d/bb/1350044458.webp,MAD02-00451,20,5,188000.0,flat,sale,72.0,True,3,1,Reyes Católicos,Madrid,Alcalá de Henares,Reyes Católicos,es,,40.4774665,-3.3779284,False,https://www.idealista.com/inmueble/108616155/,"Ocasion Casa pone a la venta en exclusiva esta piso listo para entrar a vivir en la zona de Reyes Católicos. Con 67 m² construidos, distribuidos en tres dormitorios, un baño, salón, cocina equipada. La cocina cuenta con muebles altos y bajos y electrodomésticos básicos. Ubicación inmejorable, a solo 10 minutos del centro de Alcalá de Henares, ciudad Patrimonio de la Humanidad, con todos los servicios al alcance: colegios, supermercados, transporte público, parques, zonas arboladas y áreas infantiles, centro médico, y todos los servicios al alcance. Ideal para quienes buscan comodidad y buena conexión con todo lo necesario para el día a día. No dejes pasar esta oportunidad y ven a visitarlo. Te encantará Los metros de la vivienda están contrastados según catastro/registro. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual. ¿Tienes que vender tu casa para comprar esta? llámame y te damos una valoración gratuita. Ven a verlo sin ningún compromiso, te ayudamos con la financiación gracias a nuestro departamento financiero. En el precio de venta no está, incluidos los impuestos legales ni gastos de escrituración.",False,good,False,True,2611.0,False,False,False,False,[],False,False,188000.0,€,,,flat,,"Reyes Católicos, Alcalá de Henares",Piso,,,,
108424928,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/cb/d9/1344499676.webp,1838,22,2,240000.0,penthouse,sale,97.0,True,3,2,San Martín de la Vega,Madrid,San Martín de la Vega,,es,,40.2111133,-3.5785994,False,https://www.idealista.com/inmueble/108424928/,"¡ INCREIBLE ÁTICO CON TERRAZA EN MUY BUEN ESTADO! Se vende luminoso ático distribuido en hall, salón amplio, cocina equipada con salida a terraza. También cuenta con 3 dormitorios, el principal con baño en suit y los otros 2 dormitorios con baño común en el pasillo. Además tiene plaza de garaje y trastero. La vivienda se encuentra en pleno centro del pueblo cercano a gasolinera, comercios, supermercado, pasillo verde etc.. . Calefacción y agua caliente con caldera de gas natural. ¡ NO DUDES EN SOLICITAR VISITA! ¡ TE AYUDAMOS A SACAR TU HIPOTECA GRATUITAMENTE! [IW].",False,good,False,False,2474.0,False,False,False,False,[],False,False,240000.0,€,True,True,flat,penthouse,San Martín de la Vega,Ático,,,,
107074175,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/ae/92/1302174674.webp,BRYH-1657,29,,1850000.0,chalet,sale,201.0,,3,2,Pino Alto - Navarredonda,Madrid,Valdemorillo,Pino Alto - Navarredonda,es,,40.5158805,-4.045664,False,https://www.idealista.com/inmueble/107074175/,"BRYH-1657  CHALET INDEPENDIENTE DENTRO DE 51 HECTÁREAS DE TERRENO VALDEMORILLO (MADRID). BE REAL · YES HOME comercializa la venta de este Chalet Independiente en Valdemorilo. Ubicado en la zona Pino Alto - Navarredonda, dentro del Parque Natural del Manzanares, a tan solo siete minutos del Ayuntamiento de Valdemorillo. Zona dotada con amplia oferta comercial, gastronómica y variedad de servicios cercanos. Con fácil acceso en vehículo privado, tanto para movilidad en la zona o en dirección hacia el centro de Madrid. La parcela de clase rústica cuenta con un total de 500.221 m2 y la vivienda con 201 m2 construidos, de los cuales 156 m2 son útiles. Esta misma fue edificada en el año 1990, no obstante, cuenta con diversas mejoras realizadas durante los últimos 20 años y se encuentra distribuida en una planta: • Hall de entrada por donde se accede al salón comedor, el cual cuenta con chimenea y amplias ventanas con vistas al campo. • Cocina independiente completamente equipada, lavadero y despensa. • 3 amplias habitaciones y dos cuartos baño completos con plato de ducha. • Garaje para dos coches y almacén. La vivienda se encuentra inmersa en medio de un bosque de encinas, enebros, robles y fresnos con excelentes vistas hacia la Sierra de Guadarrama (Siete Picos) y hacia la ciudad de Madrid. Una gran vivienda con muchas opciones de adaptación a las necesidades de los nuevos propietarios. Un hogar con su propio estilo que no deja indiferente a nadie. Excelente oportunidad, cerca de Madrid y del centro de Villanueva de la Cañada, donde se puede disfrutar tanto del campo, como de todas las comodidades del casco urbano. ¡No esperes más y contáctanos para obtener más información!  Estamos a su disposición para cualquier consulta o visita que desee realizar. Descubra todo nuestro producto visitando nuestra web BEREAL. ES Cada casa tiene un cliente ideal y ambos están en Be Real.  BE REAL la inmobiliaria inteligente. Al fin una inmobiliaria con toda la tecnología y todo el servicio a su precio.   Así de cómodo, así de fácil, así de Real.",False,good,False,,9204.0,False,False,False,False,[],False,False,1850000.0,€,True,True,chalet,independantHouse,"Pino Alto - Navarredonda, Valdemorillo",Casa independiente,,,,
108517108,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/87/19/1347276371.webp,,33,,225000.0,chalet,sale,231.0,,9,2,Colmenar de Oreja,Madrid,Colmenar de Oreja,,es,,40.1054887,-3.3925501,False,https://www.idealista.com/inmueble/108517108/,"� VIVIENDA XXI VENDE EN EXCLUSIVA – FINCA RÚSTICA EN COLMENAR DE OREJA � 1. Ubicación privilegiada y bien comunicada La finca está situada en una zona estratégica dentro del término municipal de Colmenar de Oreja (Madrid), lo que permite disfrutar de un entorno rural sin aislarse. Está a: 10 minutos de Aranjuez: ciudad Patrimonio de la Humanidad, con todos los servicios (hospitales, supermercados, colegios, etc.) 10 minutos de Seseña: localidad en pleno crecimiento residencial y comercial A pocos kilómetros de Chinchón: uno de los pueblos más turísticos y bonitos de Madrid � Esto la convierte en una finca ideal tanto para residencia habitual como para segunda vivienda o proyecto turístico. � 2. Dos viviendas independientes La finca incluye dos casas construidas legalmente y con buenas dimensiones, lo cual es poco habitual en este tipo de propiedades. Ideal para compartir con familiares, alquilar una parte o tener espacio adicional para visitas. � Vivienda 1 – 107 m² Salón amplio con cocina americana: espacio abierto, muy luminoso, perfecto para reuniones familiares. 2 dormitorios grandes: ideales como dormitorio principal y habitación secundaria. 1 baño completo � Esta casa es perfecta como residencia principal o casa de fin de semana para una familia pequeña o pareja. � Vivienda 2 – 123 m² Salón independiente: acogedor y separado de las demás estancias. Cocina funcional: espacio amplio para cocinar con luz natural. 7 dormitorios: permiten alojar a muchas personas. También pueden adaptarse como oficinas, despachos o trasteros. 1 baño completo � Esta segunda vivienda puede utilizarse para turismo rural, como alojamiento de invitados o incluso para vivir dos familias por separado. � 3. Parcela de 11.000 m² Una finca rústica con más de una hectárea de terreno, completamente aprovechable. Amplio espacio exterior, perfecto para actividades agrícolas, ganaderas, recreativas o paisajismo. Privacidad total, sin vecinos inmediatos y con acceso cómodo desde camino asfaltado o rural en buen estado. � 4. Piscina privada Ideal para disfrutar del verano con total privacidad. Espacio perfecto para niños, reuniones familiares o eventos. � 5. Zona de barbacoa Área exterior equipada para cocinar al aire libre. Perfecta para celebraciones, comidas familiares y fines de semana con amigos. � 6. Pozo propio Suministro de agua independiente. Ideal para riego, piscina o incluso abastecimiento parcial, lo que reduce costes mensuales. ⚡ 7. Torreta de luz Conexión a la red eléctrica. Da servicio a ambas viviendas, permitiendo un uso cómodo durante todo el año. � 8. Zona ajardinada y entrada cuidada Entrada con césped natural en excelente estado de mantenimiento. Causa una gran primera impresión y realza el valor estético de la finca. Posibilidad de ampliar zonas verdes, huertos o crear espacios deportivos. � 9. Potencial de uso Esta finca no solo es una vivienda, también es una oportunidad de inversión con múltiples usos:  Residencia habitual en un entorno natural  Segunda vivienda para fines de semana y vacaciones  Negocio de alojamiento rural o turismo ecológico  Proyecto de agricultura o permacultura  Centro de retiro, terapias naturales, yoga o actividades de bienestar.",False,good,False,,974.0,False,False,False,False,[],False,False,225000.0,€,,,chalet,independantHouse,Colmenar de Oreja,Casa independiente,,,,
107288515,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b4/d0/8d/1311848781.webp,FHOG-2935,6,bj,142000.0,flat,sale,73.0,True,3,1,calle de Guadarrama,Madrid,Mejorada del Campo,,es,,40.3965933,-3.4848183,False,https://www.idealista.com/inmueble/107288515/,"INMUEBLE ALQUILADO: Renta: 547,70€ - Fin cto: 10/06/27. ¡Gran oportunidad PARA INVERSORES en Mejorada del Campo! Piso de 72,55 m2 con 3 dormitorios y 1 baño. No cobramos comisión al comprador.  El Inmueble se transmite ocupado por tercero no pudiendo hacer visitas físicas al inmueble. El precio ha sido determinado teniendo en cuenta que el activo se transmite con ocupante/ocupantes. Este inmueble se encuentra en pleno centro del casco urbano con todo tipo de servicios muy próximos. Dispone de muy buenas conexiones por carretera con muy buen acceso a la R-3 y M-50 y a tan solo 30km del centro de Madrid. ¡No dejes pasar esta oportunidad! Contáctanos ahora para obtener más información sobre este piso ideal para inversores. Recuerda, ¡no cobramos comisión al comprador!",False,good,False,False,1945.0,False,False,False,False,[],False,False,142000.0,€,,,flat,,Mejorada del Campo,Piso en calle de Guadarrama,,,,
105900716,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/de/38/1266421889.webp,,2,3,2200000.0,flat,sale,130.0,True,3,2,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4273736,-3.6855482,False,https://www.idealista.com/inmueble/105900716/,"MV LUXURY HOUSING ESPECIALISTAS EN VIVIENDAS DE LUJO EN LAS ZONAS MÁS EXCLUSIVAS DE MADRID.  Presentamos esta estupenda vivienda totalmente reformada en el exclusivo Barrio de Salamanca. Consta de 3 dormitorios y 2 baños. Cocina completamente equipada.  Salón luminoso en dos ambientes. Contáctanos y nuestro asesor especializado te ampliará toda la información. AVISO LEGAL: Recordamos a nuestros Señores clientes que, la información facilitada no constituye una auténtica oferta vinculante ni contractual. Este anuncio publicitario es provisional, y las fotografías y datos en él incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de la propiedad. La información aquí contenida procura reflejar una orientación sobre los inmuebles a la fecha de su publicación. La totalidad del contenido que aparece tiene carácter meramente informativo y aproximado, no teniendo, en modo alguno, carácter contractual. Tanto los datos, como las imágenes y planos pueden estar sujetos a cambios, por lo que les invitamos a que, si precisa una información más exacta y detallada, contacte con nosotros y les atenderemos a la mayor brevedad posible. Los contenidos tiene únicamente finalidad informativa y bajo ninguna circunstancia deben usarse ni considerarse como oferta de venta o financiación, ni recomendación para realizar cualquier otra transacción, salvo que así se indique expresamente. La información y documentación a ofrecer de acuerdo con lo dispuesto en el Real Decreto 515/1989 (de 21 de abril, relativa a la protección de los consumidores en cuanto a la información a suministrar en la compraventa y arrendamiento de viviendas), será puesta a disposición de los potenciales compradores en las respectivas delegaciones territoriales gestoras del inmueble. "".",False,good,False,True,16923.0,True,False,False,False,[],False,False,2200000.0,€,,,flat,,"Recoletos, Madrid",Piso,,,,
107634581,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/27/7c/3b/1318290742.webp,,3,3,3900000.0,flat,sale,234.0,True,3,4,calle de El Españoleto s/n,Madrid,Madrid,Chamberí,es,Almagro,40.431285,-3.6952814,True,https://www.idealista.com/inmueble/107634581/,"ABSTENERSE AGENCIAS. Situada en una de las zonas más emblemáticas de Madrid, en el prestigioso barrio de Almagro, esta excepcional vivienda se encuentra en la tranquila y distinguida calle de Españoleto. Desde su tercera planta, ofrece vistas únicas a los elegantes edificios clásicos que adornan la zona, creando un entorno sofisticado y sereno. Con una superficie de 234 m², este amplio apartamento presenta una distribución impecable, pensada para proporcionar máximo confort y privacidad. Dispone de 3 dormitorios, cada uno con su propio baño en suite, además de un baño adicional para invitados y un elegante despacho, perfecto para trabajar o disfrutar de la lectura. La zona social incluye un espacioso salón-comedor, inundado de luz natural gracias a sus 4 balcones que dan a la calle, ofreciendo vistas y un ambiente relajante. La propiedad también cuenta con una cocina moderna y funcional, acompañada de una práctica zona de lavandería. Cada detalle ha sido cuidadosamente diseñado con materiales de la más alta calidad, reflejando el nivel de exclusividad de esta vivienda. Si buscas un hogar que combine amplitud, privacidad y la elegancia del clásico barrio de Almagro, esta vivienda en Españoleto es la opción perfecta para ti.",False,good,False,True,16667.0,False,False,False,False,[],False,False,3900000.0,€,True,True,flat,,"Almagro, Madrid",Piso en calle de El Españoleto s/n,,,,
106577174,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/f0/8e/1313150520.webp,CHA0006,38,,432000.0,chalet,sale,270.0,,3,4,Altos del Olivar - El Caracol,Madrid,Valdemoro,Altos del Olivar - El Caracol,es,,40.1855777,-3.672075,False,https://www.idealista.com/inmueble/106577174/,"Castizo Inmobiliaria gestiona este magnífico chalet adosado en la calle Francia, en la zona Caracol de Valdemoro. Se trata de una vivienda amplia y luminosa, con una superficie total de 270 metros cuadrados distribuidos en tres plantas más buhardilla. Cuenta con cuatro dormitorios, el principal con un espacioso vestidor, cuatro baños completos, un salón acogedor y una cocina totalmente equipada con isla. Dispone de dos patios que suman un total de 80 metros cuadrados, divididos en un patio trasero de 50 metros y un patio delantero de 30 metros. Además, en la planta sótano se encuentra un garaje con capacidad para hasta tres coches. La vivienda está equipada con calefacción de gas natural y aire acondicionado, ofreciendo el máximo confort en cualquier época del año. Cuenta también con mosquiteras, doble ventana, armarios empotrados y suelos y escalera de madera natural. Se encuentra en perfecto estado, lista para entrar a vivir. Situada en una de las mejores zonas de Valdemoro, la urbanización ofrece tranquilidad y comodidad, con todos los servicios cercanos como colegios, supermercados, centros de salud y transporte público. Su excelente ubicación permite un rápido acceso a la A-4 y conexión con Madrid. Los gastos de compraventa no están incluidos en el precio (ITP, notaría, registro, gestoría y tasación, si la hubiese). Los honorarios de la agencia ascienden a 5.000 € IVA incluido. [IW].",False,good,False,,1600.0,False,False,False,False,[],False,False,432000.0,€,True,True,chalet,independantHouse,"Altos del Olivar - El Caracol, Valdemoro",Casa independiente,,,,
108704392,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/e4/b1/1352652662.webp,PIS0830,23,-1,375000.0,flat,sale,40.0,True,1,1,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4303254,-3.674075,False,https://www.idealista.com/inmueble/108704392/,"BEK PROPERTIES presenta en exclusiva este piso recien reformado, a estrenar! Sótano interior con patio privado. 1 dormitorio con baño completo en suite y zona de vestidor con armarios de madera empotrados. Patio de uso privado y equipado con armario para limpieza/lavandería. Cocina equipada con electrodomésticos a estrenar. Carpintería aislante marca Cortizo con herraje de seguridad en toda la vivienda y ventanas con rotura de puente térmico con vidrios de doble acristalamiento. Puerta de entrada de seguridad nueva. Muros y suelos con tratamiento contra la humedad. Pre-instalación para Aire Acondicionado completamente nueva. Radiadores eléctricos a estrenar. Agua caliente individual con termo nuevo. Se vende sin amueblar pero con posibilidad de amueblar a petición del cliente (precio a parte).  IBI: 220,46€/año Gastos de Comunidad: 53€/mes Edificio con portero. Edificio del año 1928 con la inspección ITE realizada y aprobada en el año 2020. [IW].",False,good,False,True,9375.0,False,False,False,False,[],False,False,375000.0,€,,,flat,,"Goya, Madrid",Piso,,,,
107243314,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/80/d9/1307638148.webp,FHOG-2925,6,1,142000.0,flat,sale,70.0,True,3,1,avenida del Ejército,Madrid,Arganda,Centro,es,,40.3030322,-3.4446804,False,https://www.idealista.com/inmueble/107243314/,"INMUEBLE OCUPADO. ¡Gran oportunidad PARA INVERSORES en Arganda del Rey! No cobramos comisión al comprador.  Detalles del inmueble: - Superficie construida: 69 m² - Salón amplio - Cocina independiente - 3 dormitorios - 1 baño - Terraza de 12 m² El Inmueble se transmite ocupado por tercero no pudiendo hacer visitas físicas al inmueble. El precio ha sido determinado teniendo en cuenta que el activo se transmite con ocupante/ocupantes. Ubicación estratégica: - En una zona residencial tranquila, a menos de 500 m del centro de la localidad. - Rodeado de todos los servicios necesarios y una variada oferta comercial. - Proximidad a Colegios e Institutos, al Parque de los Patos y a la Ciudad Deportiva Príncipe Felipe. Excelentes conexiones: - Fáciles accesos por carretera a R-3, A-3 y a escasos 500 m de la Avenida de Madrid. - Parada de autobús a menos de 1 minuto a pie, con líneas hacia el resto del municipio, localidades cercanas, y Madrid. - A 5 minutos de la estación de metro ""Puerta de Arganda. "".",False,good,False,False,2029.0,False,False,False,False,[],False,False,142000.0,€,,,flat,,"Centro, Arganda",Piso en avenida del Ejército,,,,
