propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108844492,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/15/aa/1357169560.webp,86125332,6,1,4000000.0,flat,sale,240.0,True,3,1,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4253308,-3.6877261,False,https://www.idealista.com/inmueble/108844492/,"Polo Properties presenta en exclusiva un interesante proyecto de reforma integral en una de las calles más demandadas del Barrio de Salamanca: calle Hermosilla, a pocos pasos de la calle Serrano, en plena zona prime de Madrid. La propiedad, actualmente en fase de obra, será completamente transformada en una elegante vivienda de alto nivel que contará con una distribución ideal: tres dormitorios, cuatro baños, zona de lavandería independiente, y espacios totalmente exteriores, con excelente entrada de luz natural. El proyecto está siendo ejecutado por un constructor con amplia experiencia en el desarrollo de propiedades residenciales de alto standing, destacando por la calidad de sus acabados, diseño contemporáneo y atención al detalle. Por motivos de confidencialidad, no se publican imágenes de la obra en curso, pero se adjunta plano del proyecto de remodelación para ilustrar la futura distribución de la vivienda. Para clientes interesados, se pueden programar visitas privadas a la propiedad y revisar en detalle el alcance del proyecto, calidades y tiempos de entrega. Una excelente oportunidad de inversión o compra en una de las zonas más exclusivas y cotizadas de la capital.",False,renew,False,True,16667.0,False,False,False,False,[],False,False,4000000.0,€,flat,"Recoletos, Madrid",Piso,,,,,,
108847722,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/20/63/1356869496.webp,C1-19549-0001,1,,205400.0,flat,sale,86.0,,3,1,calle Empecinado,Madrid,Móstoles,Este,es,,40.321388,-3.8564192,False,https://www.idealista.com/inmueble/108847722/,"Piso de 87 m² ubicado en Móstoles, Madrid. Se trata de un piso de 87 m² distribuidos en salón-comedor, cocina, 3 dormitorios y 1 baño. La vivienda se encuentra en el núcleo urbano de Móstoles, concretamente en la calle Empecinado, una zona residencial consolidada que ofrece un entorno tranquilo y familiar, ideal tanto para familias como para quienes buscan comodidad y servicios a su alcance. El edificio presenta una estructura sólida y bien conservada, con zonas comunes cuidadas y acceso adaptado. La ubicación de este piso es especialmente atractiva por su excelente comunicación. Cuenta con acceso directo a la A-5 (Autovía del Suroeste), lo que facilita la conexión rápida con Madrid capital y otras localidades del sur de la Comunidad. Además, la estación de MetroSur “Pradillo” se encuentra a escasos minutos a pie, permitiendo un desplazamiento ágil por toda la zona sur de Madrid. La estación de Cercanías Renfe “Móstoles” también está próxima, ampliando las opciones de transporte público. En cuanto a autobuses, varias líneas urbanas e interurbanas conectan el barrio con el centro de Móstoles y municipios colindantes. En los alrededores se pueden encontrar todo tipo de servicios esenciales: supermercados, restaurantes, farmacias, centros deportivos y una amplia oferta educativa con colegios e institutos cercanos. Destacan el Hospital Universitario de Móstoles y el Hospital Rey Juan Carlos, ambos a pocos minutos en coche, así como el Centro de Salud Presentación Sabio. Para el ocio y el tiempo libre, el Parque Finca Liana, uno de los pulmones verdes más importantes de la ciudad, se sitúa a corta distancia, ofreciendo amplias zonas ajardinadas, áreas infantiles y espacios para la práctica deportiva. Además, el Centro Comercial La Fuensanta y el Centro Comercial Tres Aguas en Alcorcón se encuentran a pocos minutos en coche, ampliando la oferta comercial y de servicios. Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - El inmueble se encuentra gravado con una o varias cargas, la/s cual/es se encuentra/n pendiente/s de su cancelación. Se debe consultar su situación actual, así como sus posibles limitaciones y la asunción de su cancelación. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra.",False,good,False,False,2388.0,False,False,False,False,[],False,False,205400.0,€,flat,"Este, Móstoles",Piso en calle Empecinado,,,,,,
108494247,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/15/1c/1346576115.webp,,8,2,215000.0,flat,sale,63.0,True,2,1,calle de la Encomienda de Palacios,Madrid,Madrid,Moratalaz,es,Pavones,40.3978632,-3.6341184,False,https://www.idealista.com/inmueble/108494247/,"'Agencia inmobiliaria de MADRID - zona MORATALAZ- PAVONES Oficina Tecnocasa vende: ¡Oportunidad única en la Calle Encomienda de Palacios! Este encantador piso de 63 m² te ofrece un espacio acogedor y funcional en una ubicación inmejorable. Situado en la 2ºplanta, sin ascensor, cuenta con un salón luminoso, cocina, dos dormitorios bien distribuidos y un baño completo.   Las ventanas de aluminio blanco mientras que el resto de la vivienda esta para actualizar. La calefacción de gas natural. Cuenta con puerta blindada. Aire acondicionado. La ubicación es excepcional, con el Metro Pavones a pocos pasos y excelentes conexiones por autobús y acceso directo a la M-40, M-30, A3 y M-23. Disfruta de la cercanía a supermercados, bancos, colegios y más, en un distrito con abundantes zonas verdes. ¡No dejes pasar esta oportunidad de vivir cerca del centro de Madrid en un entorno lleno de comodidades! Preguntar por condiciones de venta. La información contenida en este anuncio no tiene carácter contractual ni vinculante, ya que podría contener alguna incorrección. En el precio de venta expuesto no se hayan incluidos los gastos de formalización de la compraventa, tales como honorarios de notaria, honorarios de la inscripción registral, honorarios por la tramitación e inscripción registral de escrituras ni el ITP (Impuesto de Transmisiones Patrimoniales, siendo el tipo máximo en la Comunidad de Madrid del 6%). Del mismo modo, en el precio anunciado, no se incluyen los honorarios los honorarios de la agencia al comprador, que ascienden al 3%+IVA (tipo impositivo 21%) que se abonarán por el sobre el precio fijado en la promesa de compra suscrita por el mismo. Tampoco se encuentra incluidos en el precio anunciado de venta otros tributos y gastos que pudieran existir al suscribir una hipoteca, tales como gastos de tasación, comisión bancaria de apertura del préstamo, AJD (Impuesto por los Actos Jurídicos Documentados, gastos de segundas copias.",False,good,False,False,3413.0,False,False,False,False,[],False,False,215000.0,€,flat,"Pavones, Madrid",Piso en calle de la Encomienda de Palacios,,,,,,
108471785,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/e3/b9/1345922029.webp,BH1200,10,,550000.0,chalet,sale,254.0,,4,3,Fresnedillas de la Oliva,Madrid,Fresnedillas de la Oliva,,es,,40.4810661,-4.1706156,False,https://www.idealista.com/inmueble/108471785/,"¿Buscas espacio, comodidad y calidad de vida? b-Home te presenta esta fantástica casa independiente con 245 m² útiles (254 m² construidos) sobre una impresionante parcela de más de 2.000 m², ideal para familias, amantes de la naturaleza o quienes buscan desconectar sin renunciar a la cercanía de todos los servicios. Distribución: 1 habitación doble muy luminosa 3 habitaciones individuales, perfectas como dormitorios, despacho o cuarto de juegos 2 baños completos + 1 aseo Amplio salón-comedor, ideal para reuniones y momentos en familia Cocina independiente totalmente equipada Piscina privada, perfecta para el verano Distribuida en dos cómodas plantas, aprovechando al máximo cada espacio Disfruta de la tranquilidad que ofrece un entorno natural con todo el espacio exterior que necesitas: jardines, zona de barbacoa, huerto o lo que imagines, tú decides. ¿Necesitas financiación? En b-Home te lo ponemos fácil: financiamos hasta el 100 % de tu futura vivienda. No dejes pasar esta oportunidad de vivir como siempre soñaste. Contáctanos hoy mismo para más información o concertar una visita.",False,good,False,,2165.0,False,False,False,False,[],False,False,550000.0,€,chalet,Fresnedillas de la Oliva,Casa independiente,independantHouse,,,,,
106153093,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/fc/5e/1356135339.webp,C1-05412-0001,1,,130900.0,flat,sale,54.0,,3,1,paseo Perales,Madrid,Madrid,Latina,es,Puerta del Ángel,40.4037488,-3.7423085,False,https://www.idealista.com/inmueble/106153093/,"Piso de segunda mano en la ciudad de Madrid. La vivienda se encuentra en la tercera planta de un edificio construido en el año 1958. Tiene una superficie de 54 m² y se compone de salón-comedor, cocina, 3 dormitorios y 1 baño. Se localiza en el barrio La Latina, rodeado por fincas de similares características. Dispone de equipamientos suficientes en el entorno como: médico-sanitario, docente, religioso, comercial, restaurantes. Cuenta con buenas comunicaciones con el resto de la localidad. Buen acceso a través de carreteras principales que rodea al municipio y lo comunican con el resto de la provincia. Dispone de varias bocas de metro cercanas. Con nuestros servicios podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,False,2424.0,False,False,False,False,[],False,False,130900.0,€,flat,"Puerta del Ángel, Madrid",Piso en paseo Perales,,,,,,
102547213,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/76/8d/1353627381.webp,RD047,1,4,142000.0,flat,sale,83.0,True,3,1,calle Pardo de Santallana,Madrid,Collado Villalba,Carlos Ruiz,es,,40.6293737,-4.0125079,False,https://www.idealista.com/inmueble/102547213/,"SOLO INVERSORES - INMUEBLE ALQUILADO Rentabilidad: 4,65% Inicio del contrato: 20/07/2020 Fin del contrato: 20/'7/2027 Renta: 550,38 € Propiedad con inquilino construida en el 1979 en Collado Villalba, Madrid. Es un piso en la cuarta planta, cuenta con 83m2 construidos La información proporcionada en tiene diversas fuentes, entre ellas organismos oficiales o el propietario del inmueble con lo que a veces puede no ser del todo correcta o exacta. Inviertis no se hace legalmente responsable de los errores o inexactitudes que puedan existir, por favor consulta con uno de nuestros agentes para más información. Inviertis es la web de inversión inmobiliaria nº1 en España. En inviertispro. com puedes ver y comparar inmuebles en rentabilidad en todo el país. Todos los activos publicados son en EXCLUSIVA y están alquilados y al día de pago. Si entras en la web tendrás acceso al contrato de alquiler vigente, renta mensual, rentabilidad y un completo análisis financiero del comportamiento de ese inmueble a lo largo del tiempo. Se trata de inmuebles procedentes de propietarios y grandes fondos que no encontrarás en ningún otro sitio porque Inviertis solo trabaja con: Inmuebles en exclusiva Pisos y casas con contrato de alquiler vigente Inquilinos al día de pago Rentabilidades por encima del 5% En Inviertis nos encargamos de todo, para que el inversor solo tenga que comprar y rentar. Así de fácil.",False,good,False,False,1711.0,False,False,False,False,[],False,False,142000.0,€,flat,"Carlos Ruiz, Collado Villalba",Piso en calle Pardo de Santallana,,,,,,
108699970,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/0e/6d/1352530371.webp,,2,1,292000.0,flat,sale,50.0,True,2,1,calle de Boldano,Madrid,Madrid,Ciudad Lineal,es,Quintana,40.4420585,-3.6430748,False,https://www.idealista.com/inmueble/108699970/,"ÉXITO HOMES by Esriv presenta en exclusiva esta elegante vivienda totalmente reformada en la calle Boldano, en pleno barrio de Quintana, dentro del distrito de Ciudad Lineal. Una zona residencial, tranquila y con todos los servicios, ideal tanto para vivir como para invertir. La vivienda consta de 48 m², exterior con excelente luz natural.  Distribuida de forma funcional, cuenta con salón-comedor con cocina integrada, moderna y equipada, 2 dormitorios, 1 baño completo, con acabados contemporáneos. Además, posee piso de tarima, ventanas climalit con rotura de puente térmico, fontanería y electricidad completamente a nuevo, y aire acondicionado con bomba de frío/calor. En la vivienda se está desarrollando una REFORMA INTEGRAL, con materiales de calidad y un diseño actual, listo para entrar a vivir sin necesidad de hacer ninguna mejora. La zona ofrece una gran calidad de vida: está rodeada de comercios, supermercados, colegios, zonas verdes y está excelentemente comunicada por transporte público. A pocos minutos caminando se encuentran las estaciones de metro Pueblo Nuevo y Ciudad Lineal (Líneas 5 y 7), además de varias líneas de autobús que conectan con el centro de Madrid. Una excelente oportunidad para quienes buscan un piso moderno, funcional y bien ubicado en Madrid capital. Contacta con nosotros para agendar tu visita!",False,good,False,False,5840.0,False,False,False,False,[],False,False,292000.0,€,flat,"Quintana, Madrid",Piso en calle de Boldano,,,,,,
108185843,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/73/1b/1336449371.webp,9270-CS-05278-0001,1,1,70900.0,flat,sale,75.0,True,2,1,travesía de Palomeras,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.389196,-3.6720071,False,https://www.idealista.com/inmueble/108185843/,"Piso en vallecas, con 75 m² construidos, 2 dormitorios, 1 baños, para reformar, planta 1, portero, gastos de comunidad/mes de 96 €. Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 50 m² en venta situado en Madrid. Se trata de un piso de 50 m² distribuidos en salón-comedor, cocina, 3 dormitorios y 1 baño. La vivienda se sitúa en el núcleo urbano de Madrid, teniendo buenos accesos por la M-40 y la A-3. También dispone de varias paradas de autobús y se encuentre cerca de la estación de metro de Nueva Numancia. Además, se encuentra a menos de 16 min de la estación de tren de Entrevías. En la población podemos encontrar servicios como supermercados, restaurantes, instalaciones deportivas, centros educativos, oficinas bancarias y otros negocios comerciales. Además, se encuentra cerca de puntos de interés como el Parque Lineal del Manzanares y el Centro Comercial Madrid Sur.",False,renew,False,False,945.0,False,False,False,False,[],False,False,70900.0,€,flat,"San Diego, Madrid",Piso en travesía de Palomeras,,,,,,
107451123,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/a5/6a/1312989799.webp,0048256732,1,,140600.0,flat,sale,69.0,,3,2,Centro,Madrid,Fuenlabrada,Centro,es,,40.2884796,-3.7961499,False,https://www.idealista.com/inmueble/107451123/,"Piso con 3 habitaciones en la provincia de madrid, en el municipio de fuenlabrada, en la calle malaga. Con incidencias: inmueble alquilado-no visitable.",False,good,False,,2038.0,False,False,False,False,[],False,False,140600.0,€,flat,"Centro, Fuenlabrada",Piso,,,,,,
108594549,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/44/e8/1349443905.webp,RIBOTA1D.VENTA,8,bj,180000.0,flat,sale,40.0,True,1,1,calle Ribota,Madrid,Madrid,Latina,es,Lucero,40.404407,-3.7486593,False,https://www.idealista.com/inmueble/108594549/,"¿Estás buscando un lugar acogedor y bien ubicado para vivir? ¡Este maravilloso apartamento en la zona de Lucero es perfecto para ti! Con una ubicación inmejorable, este inmueble cuenta con un salón amplio y luminoso, una cocina totalmente equipada con electrodomésticos, un dormitorio y un baño con plato de ducha. Además, su excelente conexión con el transporte público te permitirá moverte por la ciudad con facilidad gracias a las paradas de autobús y metro cercanas. Con 40 m² construidos, este piso exterior de segunda mano se encuentra en muy buen estado. No olvides que también está cerca de centros de salud, tiendas y restaurantes. ¡No pierdas la oportunidad de vivir en este acogedor hogar!.",False,good,False,False,4500.0,False,False,False,False,[],False,False,180000.0,€,flat,"Lucero, Madrid",Piso en calle Ribota,,,,,,
