propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,floor,exterior,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108393515,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/bd/62/1344415011.webp,31,310000.0,flat,sale,62.0,1,1,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,40.4114203,-3.700387,False,https://www.idealista.com/inmueble/108393515/,"Te presentamos esta acogedora vivienda de 62 m², ubicada en una planta baja interior, en el vibrante y multicultural barrio de Embajadores. Una oportunidad única de vivir o invertir en una de las zonas con más carácter y dinamismo de la capital. Situado a escasos pasos de la calle Atocha y a pocos minutos andando del centro de Madrid, este inmueble goza de una ubicación privilegiada. Cuenta con excelentes conexiones de transporte público (metro, autobuses) y acceso inmediato a todos los servicios: supermercados, centros culturales, bares, restaurantes, y esa vida de barrio tan auténtica que distingue a Embajadores. A un paseo de enclaves tan emblemáticos como Lavapiés, El Rastro, La Latina o el Barrio de las Letras, esta zona está en pleno auge y se consolida como una de las más atractivas tanto para vivir como para invertir. El piso se distribuye de forma funcional y luminosa: •Amplio salón ideal para zona de estar y comedor. •Cocina independiente equipada, lista para usar. •Dormitorio principal con armarios empotrados de gran capacidad. •Baño completo con bañera. Todo ello dentro de una finca moderna construida en 1998, bien conservada y con una comunidad tranquila. Una opción perfecta tanto para quienes buscan una primera vivienda o segunda residencia, como para quienes desean una inversión segura y con proyección en una de las zonas más demandadas de Madrid.",True,renew,False,5000.0,True,False,False,False,[],False,False,310000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso,0174-00002,bj,True,Lavapiés-Embajadores,True,,,,
108575961,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/4b/2e/1348968954.webp,25,160000.0,flat,sale,53.0,2,1,Universidad,Madrid,Getafe,Universidad,es,40.3139615,-3.7183757,False,https://www.idealista.com/inmueble/108575961/,"IMPERIAL servicios Inmobiliarios presenta una magnífica vivienda a estrenar en la zona de la Universidad de Getafe. Esta propiedad ofrece un espacio cómodo y funcional, ideal para quienes buscan vivir cerca de todo lo que necesitan. La vivienda cuenta con un amplio salón-comedor, perfecto para relajarse y compartir momentos con familia o amigos. La cocina es americana y está equipada con horno, vitrocerámica y campana, lista para preparar deliciosas comidas. Tiene dos dormitorios amplios, ambos amueblados con el dormitorio principal dispone de un canapé y colchón, además de un hueco preparado para colocar un pequeño vestidor, brindando mayor espacio y organización. El segundo dormitorio cuenta con una estructura de cama y mesas de noche. Algunas imágenes son realizadas con IA para que se pueda hacer una idea de la decoración en la vivienda.  El baño es amplio y cuenta con una zona de lavabo diferenciada del plato de ducha, lo que aporta mayor comodidad y funcionalidad. La ubicación es excelente, cercana a todo tipo de servicios. A solo 59 metros se encuentra un supermercado Día, y a 280 metros, un supermercado ahorramas, además de farmacias y otros comercios.  La comunicación con transporte público es muy buena: a solo un minuto a pie tienes varias líneas de bus (2, 4, 442, 447 y N807), a tan solo 6 minutos nos encontramos con la parada de metro Juan de la Cierva ( linea 12) y en 15 minutos puedes llegar a la estación de Renfe El Casar, que conecta con la línea C3 y con el metro en las líneas 3 y 12. Además, la vivienda está a solo 5 minutos de la Universidad Carlos III, lo que la hace perfecta para estudiantes o profesionales que trabajan en la zona. Se informa al cliente que los gastos notariales, registrales, impuestos de transmisiones patrimoniales, registro, intermediación inmobiliaria y/o financiera y otros gastos inherentes a la compraventa no están incluidos en el precio. Para más información o concertar una visita no dude en ponerse en contacto con nosotros.",False,good,False,3019.0,True,False,False,False,[],False,False,160000.0,€,,,flat,,"Universidad, Getafe",Piso,,bj,True,,False,175000.0,15000.0,9.0,
108369183,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/24/6d/1342047472.webp,21,255500.0,flat,sale,127.0,3,2,calle Nogal,Madrid,Guadalix de la Sierra,,es,40.7853104,-3.6957028,False,https://www.idealista.com/inmueble/108369183/,"Esplendido piso de gran tamaño. Se trata de una casa cómoda y confortable, bien equipada y bien distribuida, con espacios amplios y luminosos, que cuenta con tres estupendos dormitorios con armarios empotrados, dos baños completos, salón comedor, y cocina con cuarto multiusos. Para calefacción y agua caliente dispone de caldera de gas natural individual. La vivienda esta dentro de en un edificio con pocos años, construido con materiales de primeras calidades, y situado en la mejor zona de Guadalix.",False,good,False,2012.0,False,False,False,False,[],False,False,255500.0,€,,,flat,,Guadalix de la Sierra,Piso en calle Nogal,,2,True,,False,,,,
104531433,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/63/7d/1277083124.webp,39,440000.0,duplex,sale,219.0,5,3,calle Manolo Viola,Madrid,San Lorenzo de El Escorial,Zaburdón - Monte Escorial,es,40.5986142,-4.1350854,False,https://www.idealista.com/inmueble/104531433/,"Amplia vivienda tipo dúplex, en urbanización cerrada, con zonas comunes como jardines, piscina, parque infantil y pista de tenis.  La vivienda, en edificio con ascensor, se distribuye en su primera planta en salón con chimenea y terraza, cocina independiente con galería tendedero, dormitorio principal con baño y terraza, otro baño en el pasillo y dos dormitorios mas. En la segunda planta, tipo abuhardillada, un baño y dos zonas, que pueden ser utilizadas como habitaciones o salas de estar. Cuenta además con un trastero y dos plazas de garaje juntas.  Actualmente no tiene caldera ni radiadores, necesitando su instalación para poder contar con agua caliente y calefacción. El sistema de suministro es individual de gas.  Muy bien ubicado, enfrente de la Academia Oficial de Idiomas, cerca de la Plaza de Toros y el cuartel de Suboficiales de la Guardia Civil, con supermercado y bares restaurantes próximos.",False,good,False,2009.0,False,False,False,False,[],False,False,440000.0,€,True,True,flat,duplex,"Zaburdón - Monte Escorial, San Lorenzo de El Escorial",Dúplex en calle Manolo Viola,556,1,True,,True,,,,
108330043,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/2f/71/1352591811.webp,18,100000.0,flat,sale,72.0,3,1,"calle Carlos Heredero, 7 -1",Madrid,Madrid,Carabanchel,es,40.3817506,-3.7321794,True,https://www.idealista.com/inmueble/108330043/,"Oportunidad de inversión: pendiente de Posesión. VIVIENDA SIN POSESIÓN. Producto exclusivo para profesionales inmobiliarios. No se puede visitar. Piso de segunda mano, de 72 m2, en planta PLANTA 2ª sin ascensor (MADRID). El edificio es del año 1969 y tiene 22 vecinos distribuidos en 4 plantas. En el barrio de Abrantes entre la Avenida que recibe este nombre y el Camino Viejo de Leganés. Con buena comunicación por Metro (parada Abrantes a 250m) y varios autobuses. Comercio de barrio por la zona, Junto a colegios como el Julián Besteiro y un Centro de Salud Público. Abrantes. Zona con aparcamiento en superficie no regulada por la ORA. Está próximo a la Plaza Elíptica que comunica con la A42 o la M30.",False,good,False,1389.0,False,False,False,False,[],False,False,100000.0,€,,,flat,,"Puerta Bonita, Madrid","Piso en calle Carlos Heredero, 7 -1",2302##9186_0466_PE0001,2,True,Puerta Bonita,False,,,,
107936260,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/72/c2/1328837961.webp,50,271000.0,chalet,sale,250.0,4,3,Pelayos de la Presa,Madrid,Pelayos de la Presa,,es,40.3621748,-4.3224092,False,https://www.idealista.com/inmueble/107936260/,"Chalet unifamiliar en Comunidad de Madrid, con 250 m² construidos, 500 m² metros de parcela, 4 dormitorios, 3 baños, 2 garaje/s, buen estado, exterior, 1 terraza(s), 20 m² de terraza, cocina equipada, amueblado, orientación sur, 1995, zonas verdes, piscina privada, 2 plantas del edificio, calefacción individual, combustible eléctrico, agua caliente individual, energía agua eléctrica, alta suministros realizada, acepta animales, suelo de gres. PELAYOS DE LA PRESA. PANTANO DE SAN JUAN.  te ofrece la posibilidad de vivir o disfrutar de una casa en plena naturaleza en Pelayos de la Presa, junto al Pantano de San Juan. La vivienda unifamiliar aislada está muy bien conservada. Se ubica en una parcela ajardinada de de 500 metros cuadrados y dispone de una gran piscina de 8 x 4 metros.  El jardín es precioso y está muy cuidado con jardinero permanente, tiene bonitos árboles de buen porte, zona de barbacoa, leñera cuartito de lavado y piscina. Se accede a la vivienda subiendo unas escaleras que dan acceso a una espaciosa terraza con preciosas vistas y al vestíbulo de entrada. El vestíbulo da acceso al acogedor salón-comedor con chimenea con casete. También da acceso a una cocina equipada independiente y con ventana y a la zona de tres dormitorios dobles con dos baños completos. El dormitorio principal tiene un baño en suite. A la planta baja se accede o bien desde el exterior o a través de unas escaleras situadas en el vestíbulo. La planta baja dispone de una gran sala de Estar para el disfrute y se compone de una zona de estar entorno a una chimenea con casete, una zona con sala de billar con barra de bar. Esta planta también tiene un dormitorio doble un baño completo y una despensa.   En la planta baja se ubica un garaje cubierto y un porche exterior.   Rodeado de naturaleza y a 5 minutos andando del pantano de San Juan que te ofrece la posibilidad de navegar, pescar y practicar deportes al aire libre. ES IDEAL COMO VIVIENDA DE PRIMERA O SEGUNDA RESIDENCIA. ¡TU NUEVO HOGAR TE ESPERA! Puedes llamar o enviar un Whatsap al (Ignacio) y visitarla sin compromiso.",True,good,False,1084.0,False,False,False,False,[],False,False,271000.0,€,True,True,chalet,independantHouse,Pelayos de la Presa,Casa independiente,933-VI_PANTSANJUAN,,,,,274000.0,3000.0,1.0,
108783231,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/0d/83/1354990505.webp,36,9800000.0,chalet,sale,1000.0,6,7,calle de las Liebres,Madrid,La Moraleja,La Moraleja urbanización,es,40.5135051,-3.6135825,False,https://www.idealista.com/inmueble/108783231/,"Vanguardia arquitectónica y privacidad en una residencia única con esencia oriental ATR3SHOME les presenta en una de las zonas más exclusivas y consolidadas de Madrid, esta extraordinaria propiedad independiente, concebida como una obra maestra de la arquitectura contemporánea con influencia oriental. Su diseño tipo pagoda, sobrio y a la vez envolvente, se integra armónicamente en una parcela en esquina de 2.500 m², ofreciendo una experiencia de vida serena, sofisticada y plenamente privada. La vivienda se despliega principalmente en una sola planta, con más de 1.000 m² construidos que priorizan la fluidez espacial, la conexión con el exterior y la luminosidad. Un acceso de gran impacto visual, con un hall longitudinal que enmarca el jardín y la piscina, marca el inicio de un recorrido arquitectónico cuidadosamente pensado para equilibrar lo representativo y lo íntimo. El ala social está compuesta por estancias generosas que invitan a disfrutar del arte de recibir: Un salón y comedor principal con imponentes techos a doble altura, donde la luz natural se convierte en protagonista Una cocina de autor con gran isla central, equipada al más alto nivel y abierta al comedor, ideal para momentos de celebración o vida cotidiana Aseo de cortesía, zona de estar secundaria y una sala de cine privada para disfrutar del entretenimiento sin salir de casa En la zona más reservada de la vivienda, el ala privada, se encuentra el family room y un impresionante dormitorio principal de más de 100 m² con vestidor y baño en suite, concebido como una auténtica suite de hotel. Dos dormitorios adicionales, cada uno con baño privado, completan esta parte de la residencia. La planta inferior, concebida como un espacio de bienestar, trabajo y servicio, alberga: Un completo spa con gimnasio, jacuzzi, ducha y baño Zona de trabajo luminosa de 50 m² con acceso directo al garaje Área de servicio independiente, con dos habitaciones, salón, cocina, baño, lavadero y trastero En el exterior, el diseño paisajístico envuelve la casa en vegetación y tranquilidad. La piscina de líneas puras, la zona de barbacoa y los amplios espacios de aparcamiento (más de siete vehículos) convierten este jardín en un entorno ideal para el descanso y el entretenimiento al aire libre. A nivel técnico, la vivienda ofrece un sistema de climatización por suelo radiante y aire acondicionado por conductos, así como un sistema domótico integral que controla iluminación, temperatura, seguridad perimetral e interior, y persianas motorizadas, todo ello orientado a una experiencia de vida sin esfuerzo. Esta residencia no es solo un hogar, sino una declaración de estilo de vida: privacidad absoluta, diseño único, y el confort más elevado en una de las ubicaciones más demandadas de la capital.",True,good,False,9800.0,False,False,False,False,[],False,False,9800000.0,€,True,True,chalet,independantHouse,"La Moraleja urbanización, La Moraleja",Casa independiente en calle de las Liebres,,,,,,,,,
107593083,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/00/39/1347729939.webp,25,175000.0,flat,sale,75.0,2,1,calle la Fragua,Madrid,Loeches,,es,40.382613,-3.4090662,False,https://www.idealista.com/inmueble/107593083/,"LOECHES-MADRID-COQUETA Y ACOGEDORA VIVIENDA EN PLANTA BAJA, PARA ENTRAR A VIVIR CON PATIO DE USO Y DISFRUTE CON 2 HAB Y UN BAÑO CARACTERÍSTICAS: 68 m2, 2 dormitorios con armarios empotrados, cocina amueblada y TOTALMENTE equipada con electrodomésticos, salón independiente, amplio baño completo. PATIO. ANTIGÜEDAD año 1998. CALIDADES: PERFECTO ESTADO DE CONSERVACIÓN. Suelos/tarima, ventanas/Climalit blanco, con rejas, puertas interiores/lacadas en blanco, pintura/gotelet. Dos armarios empotrados. Puerta de calle/blindada. Temo eléctrico. Vivienda Luminosa y con ventilación. Fachada/Enfoscada con zócalo de piedra. La vivienda está ubicada en planta baja.  ZONA: Loeches. Bien comunicado con el resto de Madrid, gracias a su fácil acceso tanto por carretera M217, M206, M300, Autopista Radial 3 o R-3 y varios autobuses. COMERCIALIZA: ""Reylank Propiedades"" es una empresa que desde su fundación hace 25 años está dedicada a la prestación de servicios de consultoría y mediación dentro del sector inmobiliario y financiero.",False,good,False,2333.0,False,False,False,False,[],False,False,175000.0,€,,,flat,,Loeches,Piso en calle la Fragua,PIS_3828,bj,True,,False,,,,
100189250,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/09/03/1072507049.webp,22,350000.0,flat,sale,62.0,2,3,calle de Juan de Vera,Madrid,Madrid,Arganzuela,es,40.3950836,-3.6920248,False,https://www.idealista.com/inmueble/100189250/,"Piso en exclusiva en zona Delicias, la más residencial del barrio.    Vivienda de 55 metros útiles y 62 metros construidos, distribuida de la siguiente manera, 2 dormitorios, 2 cocinas americanas con salones muy amplios y un cuarto de baño.    La vivienda tiene muchas posibilidades de cambiar la distribución.    Edificio con Ite favorable, ascensor y vigilancia 24 horas.    El entorno cuenta con todo tipo de infraestructuras a nivel de transporte público, Renfe o metro, Delicias y Arganzuela Planetario, líneas de autobuses, 8,19, 47, 45, 59 y 62, cerca del Matadero, Tren De La Fresa, Museo Ferrocarril, Planetario, colegios Nuestra Señora de las Delicias y CEIP. Miguel de Unamuno, supermercados Carrefour Market y Día, farmacias, centro de salud, entidades bancarias y varios negocios relacionados con el sector textil y de la hostelería.    SI BUSCAS UNA ZONA TRANQUILA, CENTRICA Y VIVIENDA CON ASCENSOR, ES LO QUE ESTABAS BUSCANDO.   27 AÑOS NOS AVALAN,   El precio anunciado no es vinculante y queda sujeto a la aprobación por parte del propietario del inmueble Los muebles y enseres que se muestran en las fotos no están incluidos. Los gastos de compra no vienen incluidos en el precio, llámanos para más información!",False,renew,False,5645.0,False,False,False,False,[],False,False,350000.0,€,,,flat,,"Delicias, Madrid",Piso en calle de Juan de Vera,23121,3,False,Delicias,True,,,,
108520781,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/92/a7/56/1347370082.webp,18,450000.0,flat,sale,75.0,2,1,calle Garmur,Madrid,Madrid,Ciudad Lineal,es,40.4377783,-3.6433972,False,https://www.idealista.com/inmueble/108520781/,"Desde Lasabia Living, te presentamos nuestra nueva promoción residencial situada en el barrio de Quintana, junto a la parada de metro de Pueblo Nuevo y a escasos metros de la calle Arturo Soria y la calle Alcalá. Una excelente ubicación que te permitirá conectar con el centro de la ciudad por coche o transporte público en escasos minutos. ¿Qué te espera en tu nueva vivienda? Cocina completamente equipada con electrodomésticos nuevos. Vivienda sin amueblar, ideal para decorarla a tu estilo. Espacios llenos de luz natural, gracias a su amplia terraza y balcón. Piscina comunitaria, perfecta para relajarte. Sistema de climatización de última generación mediante aerotermia para la producción de agua caliente sanitaria y tecnología VRV para calefacción y refrigeración, garantizando el máximo confort en todo momento. Certificación EDGE, que garantiza una vivienda sostenible y eficiente. City Lockers, para que recibas tus paquetes con total comodidad. Horario de atención: Estamos disponibles de lunes a viernes, de 10:00 a 20:00 horas, para resolver todas tus dudas.",False,good,False,6000.0,True,False,False,False,[],False,False,450000.0,€,,,flat,,"Quintana, Madrid",Piso en calle Garmur,,3,True,Quintana,True,,,,
108839221,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/53/b8/1356994468.webp,58,329900.0,flat,sale,123.0,3,2,"calle de Sierra Toledana, 29",Madrid,Madrid,Puente de Vallecas,es,40.4019749,-3.6603956,True,https://www.idealista.com/inmueble/108839221/,"HouseU vende en exclusiva MARAVILLOSA VIVIENDA DE 3 HABITACIONES EN OCTAVA PLANTA CON IMPRESIONANTES Y EXCLUSIVAS VISTAS EN FINCA CON ASCENSOR, en inmejorable localización en Nueva Numancia en colonia de los taxis. Vivienda muy luminosa y con práctica organización localizada en la octava planta del edificio con ascensor y magnífica plaza de garaje en la misma finca.  Consta de 123m2 construidos (78m2 vivienda+45m2 elementos comunes según catastro) que se distribuyen en: PLANTA ENTRADA -Hall de entrada. -Amplio Salón-comedor de 25m2 aprox. con grandes ventanales y con estupendas vistas a Madrid y a zonas verdes. -Cocina independiente amueblada y equipada con salida directa a práctico tendedero. -Pasillo distribuidor. -3 Habitaciones, 2 dobles y 1 individual. (Todas las habitaciones son amplias y tienen excepcionales vistas de Madrid). -Baño completo con plato de ducha.  -Segundo baño completo con bañera. La vivienda consta de armarios empotrados en 1 de las habitaciones de matrimonio, toldos en buen estado en estancias necesarias, aire acondicionado en salón y en pasillo distribuidor, paredes y techos recién pintados, puerta de entrada blindada de gran calidad, carpintería madera interior en buen estado y sistema de calefacción, con posibilidad de radiadores y caldera (en este momento tanto el termo como los aires son eléctricos). LA VIVIENDA NECESITA REFORMA PARCIAL. AMPLIA PLAZA DE GARAJE anejo inseparable INCLUIDO EN PRECIO.  Finca muy cuidada, con portal reformado y rampa para minusválidos. Construcción de 1982 con muy buenas calidades. Vecindad tranquila y de toda la vida. Zona consolidada frente al barrio de Moratalaz con todo lo que necesitas en el día a día. Su ubicación estratégica te ofrece la oportunidad de tener todos los servicios a tu alcance (colegios, supermercados, restauración, zonas verdes como el conocido Parque de las Siete tetas a 2 min andando, bancos, farmacias... ) La localización es ideal a escasos 5 minutos de la Glorieta Conde de Casal y del parque del Retiro, como del Centro Comercial La Gavia. Inmejorables comunicaciones en transporte público, a tan solo 10 minutos del Metro Nueva Numancia y con paradas de autobuses cercanos. Muy bien comunicado con el centro de Madrid, con Moratalaz y con el resto de Vallecas. Ven a visitarlo! NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual. HouseU es la única inmobiliaria que invierte en tu inmueble para hacer una puesta a punto del mismo y facilitar la operación entre comprador y vendedor. En HouseU tratamos tu casa como si fuera nuestra y mediante nuestro servicio gratuito de Home Staging conseguimos que tu vivienda saque todo su potencial y luzca como se merece. Conseguimos vender tu inmueble en un tiempo récord ya que conectamos a nuestros compradores con su futura casa mostrándoles las grandes opciones que tiene la vivienda de sus sueños. ¿Necesitas financiación? Te ayudamos!",True,good,False,2682.0,False,False,False,False,[],False,False,329900.0,€,True,True,flat,,"Numancia, Madrid","Piso en calle de Sierra Toledana, 29",,8,True,Numancia,True,,,,
107993475,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/4d/49/1330530670.webp,22,80000.0,flat,sale,45.0,2,1,calle Esperanza Macarena,Madrid,Madrid,Villaverde,es,40.3472268,-3.6904132,False,https://www.idealista.com/inmueble/107993475/,"***Inmueble sin posesión*** ***Sólo inversores*** ***No se puede visitar*** Descubre este encantador piso, ideal para quienes buscan una inversión.  Con una superficie de 45 m², esta propiedad cuenta con 2 dormitorios y 1 baño, ofreciendo el espacio perfecto para aquellos que desean disfrutar de la comodidad de un hogar bien distribuido. Construido en 1952, este piso combina el encanto de la arquitectura clásica con la calidez de un ambiente bien iluminado. Su ubicación permite que la luz natural inunde cada rincón, creando un ambiente agradable y acogedor. Aunque actualmente está ocupado, este piso presenta una excelente oportunidad para aquellos que buscan un proyecto de renovación o una inversión en el mercado inmobiliario. No dejes pasar la oportunidad de visitar este espacio lleno de potencial y hacer de él tu nuevo hogar.  ¡Contáctanos para más información! Soluciones a su medida.",True,good,False,1778.0,False,False,False,False,[],False,False,80000.0,€,,,flat,,"Los Rosales, Madrid",Piso en calle Esperanza Macarena,FHOG-3015,2,True,Los Rosales,False,,,,
108141372,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/42/6f/1335103211.webp,47,2000000.0,chalet,sale,3249.0,58,29,Robledo de Chavela,Madrid,Robledo de Chavela,,es,40.5189947,-4.2538095,False,https://www.idealista.com/inmueble/108141372/,"¡VENDE CON NOSOTROS DESDE SOLO EL 1,9 %! ¡CONSEGUIMOS HASTA EL 100% DE FINANCIACIÓN! � Residencia geriátrica en funcionamiento en Robledo de Chavela – ¡Se podía dar cambio de uso como hotel! Se vende residencia de mayores operativa en el centro de Robledo de Chavela (Madrid), con actividad económica hasta el 1 de Agosto de 2025. También conocida como la “Suiza Española” por su entorno natural privilegiado, aire puro y tranquilidad. A tan solo 60 km de Madrid, con acceso por carretera y Renfe (línea C-3), esta propiedad es ideal como inversión en el sector sociosanitario.  �EL PRECIO DE LA RESIDENCIA SE CONSULTARÁ CON EL PROPIETARIO. � CARACTERÍSTICAS DEL INMUEBLE •Parcela de amplias dimensiones, con edificación en dos plantas. •Capacidad para 58 residentes en habitaciones individuales y dobles, todas con baño privado, calefacción, suelo antideslizante, interfono y camas articuladas. •Salones comunes amplios y luminosos, comedor, cocina equipada, gimnasio, terrazas, jardines y salas polivalentes. •Oficinas, enfermería, lavandería, almacenes y zonas auxiliares. •Accesos adaptados, ascensor, sin barreras arquitectónicas. •Calefacción central, excelente aislamiento y ventilación natural. � SERVICIOS Y FUNCIONAMIENTO ACTUAL •Atención médica y enfermería. •Fisioterapia, terapia ocupacional, peluquería y podología. •Cocina propia con menús personalizados. •Actividades sociales, culturales y religiosas. � UBICACIÓN Y ENTORNO Situada en zona urbana, con todos los servicios a pie: centro de salud, farmacias, supermercados, colegios, restauración y transporte público. Muy cerca de El Escorial, el Pantano de San Juan y el Parque del Río Cofio. En la zona de la Estación de Robledo de Chavela. � OPORTUNIDAD DE NEGOCIO •Alta ocupación y buena reputación. •Rentabilidad desde el primer día. •Ideal para grupos sociosanitarios o inversores. •Posibilidad de ampliación o adaptación como centro de día. � No dejes escapar esta oportunidad de vivir o invertir en una casa con alma y muchas posibilidades. ¡Ven a conocerla! AVDA. VILLANUEVA DE LA CAÑADA 35, LOCAL 1 QUIJORNA 28693 TELÉFONO:  PARQUE EMPRESARIAL “LA FINCA” PASEO CLUB DEPORTIVO 1, EDIFICIO 4 POZUELO 28223 TELÉFONO: [IW].",False,good,False,616.0,False,False,False,False,[],False,False,2000000.0,€,,,chalet,independantHouse,Robledo de Chavela,Casa independiente,RESSEROB001,,,,,,,,
107970208,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/4f/40/1329946371.webp,17,397000.0,flat,sale,62.0,1,1,"calle Comunidad de La Rioja, 6",Madrid,Las Rozas de Madrid,El Burgo,es,40.4920492,-3.8830747,True,https://www.idealista.com/inmueble/107970208/,"Las Rozas. (Madrid) Apartamento de 1 dormitorio en una de las mejores y más demandadas urbanizaciones de la zona; con increíbles zonas comunes dotadas de vigilancia 24 horas, piscina, amplias zonas verdes y pista de tenis. Exterior, muy luminoso gracias a los amplios ventanales con que cuenta el salón, dispone de cocina amueblada, amplio dormitorio independiente con armario empotrado y baño. Además, en el precio se incluye una plaza de garaje y un trastero. La ubicación del inmueble es inmejorable, en una zona tranquila y residencial, rodeada de naturaleza y junto al Polideportivo, el centro cultural y enfrente del maravilloso parque de Paris. Todo ello perfectamente comunicado con las principales carreteras y vías (como la M-40, la A-6 o la Carretera de El Escorial); además cuenta con múltiples paradas de transporte público (autobús y RENFE) en las cercanías; y toda una amplia oferta de ocio, restauración y comercio entre los que se incluyen los centros comerciales más cercanos (como. El Burgo Centro, El Carralero, Heron City o Gran Plaza 2).",False,good,False,6403.0,False,False,False,False,[],False,False,397000.0,€,True,True,flat,,"El Burgo, Las Rozas de Madrid","Piso en calle Comunidad de La Rioja, 6",,1,True,El Burgo,True,,,,
108525749,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/1b/bd/1347503971.webp,19,260000.0,flat,sale,80.0,3,1,"calle de Santa Cruz de Mudela, 1",Madrid,Madrid,Usera,es,40.3850597,-3.6997793,True,https://www.idealista.com/inmueble/108525749/,"**Piso en Venta en una Zona de Alta Demanda - Ideal para Inversores** Descubre este amplio piso de 80 m², perfecto para quienes buscan comodidad y espacio. Con tres generosos dormitorios, un salón comedor luminoso y una cocina funcional con lavadero tendedero, este hogar se adapta a todas tus necesidades. Además, cuenta con un baño completo y una terraza tendedero que aporta ese toque extra de funcionalidad. La vivienda, situada en un edificio con ascensor, ofrece calefacción individual a gas natural, asegurando un ambiente cálido y acogedor.  Ubicado en una zona con alta demanda, este piso es una oportunidad única para inversores. Los suministros están al día y los gastos de IBI y comunidad son muy económicos. Con armarios empotrados y aire acondicionado, esta vivienda es ideal para adaptarse a cualquier estilo de vida. No dejes pasar la oportunidad de adquirir este magnífico piso que combina confort, espacio y una ubicación inmejorable. ¡Contáctanos para más información y ven a visitarlo!",True,renew,False,3250.0,False,False,False,False,[],False,False,260000.0,€,,,flat,,"Almendrales, Madrid","Piso en calle de Santa Cruz de Mudela, 1",,1,True,Almendrales,True,,,,
108601985,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/24/5f/1349676810.webp,12,650000.0,chalet,sale,278.0,4,3,"calle de la Aviación Española, 12",Madrid,Alcalá de Henares,El Pilar - Bripac,es,40.4931491,-3.3562192,True,https://www.idealista.com/inmueble/108601985/,"¡Descubre tu nuevo hogar en una exclusiva urbanización! Estos impresionantes chalets adosados, ubicados en la Avenida Aviación Española, ofrecen un estilo de vida inigualable en un entorno residencial tranquilo y acogedor. Con una superficie total de 1509 m², cada vivienda cuenta con 245,30 m² construidos, distribuidos en tres plantas que maximizan el espacio y la comodidad. Imagina disfrutar de 4 amplias habitaciones, incluyendo una en la planta baja, y 3 baños, uno de ellos en suite, perfectos para adaptarse a las necesidades de toda la familia. La cocina moderna y funcional se abre al comedor y a la sala de estar en un concepto de espacio abierto, ideal para compartir momentos inolvidables. Además, cada chalet cuenta con un jardín frontal y posterior, donde podrás relajarte o disfrutar de actividades al aire libre. La ubicación es inmejorable, con centros comerciales y deportivos a pocos minutos al norte y el límite con las vías del tren al sur, asegurando una conexión rápida y fácil. Cada vivienda incluye acceso a estacionamiento en sótano y armarios empotrados, brindando funcionalidad y estilo. Con un precio a partir de 650.000 €, esta es una oportunidad única para vivir en un espacio que combina confort, diseño y una excelente ubicación. ¡No dejes pasar la oportunidad de hacer de este chalet tu nuevo hogar!",False,good,False,2338.0,True,False,False,False,[],False,False,650000.0,€,True,True,chalet,terracedHouse,"El Pilar - Bripac, Alcalá de Henares","Chalet adosado en calle de la Aviación Española, 12",MI-1358,,,,,,,,
