propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,neighborhood
108538906,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/24/cf/1347887016.webp,,1,3,253673.0,duplex,sale,97.0,True,3,3,"calle Nicosia, 1 E",Madrid,Velilla de San Antonio,,es,40.3772773,-3.4842613,True,https://www.idealista.com/inmueble/108538906/,"Vivienda en planta tercera dúplex en proceso constructivo de VPPB, cuenta con dos plazas de garaje y un trastero, vivienda con aerotermia por conductos y el agua caliente también por aerotermia. Armarios empotrados y forrados, suelos de tarima. Cocina, baños y tendedero de gres. Ventana climalit blanco y carpintería interior color blanco.",False,good,False,True,2615.0,False,False,False,False,[],False,False,253673.0,€,flat,Velilla de San Antonio,"Dúplex en calle Nicosia, 1 e",True,True,duplex,
107828395,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/4f/38/fb/1346182783.webp,,11,bj,184900.0,flat,sale,50.0,True,2,1,avenida de Francfort,Madrid,Coslada,Ciudad 70,es,40.4227555,-3.5399393,False,https://www.idealista.com/inmueble/107828395/,"SE VENDE PISO A ESTRENAR! Piso formado por salón con cocina americana, dos habitaciones amplias y baño. La vivienda está completamente nueva para entrar a vivir sin tener que hacerle nada, solo amueblarla y listo! La vivienda se encuentra en muy buena zona y con todos los servicios. Colegios, zonas comerciales, hospitales del henares cercano, paradas de bus, etc. Visítelo sin compromiso! No agencias!",False,good,False,True,3698.0,False,False,False,False,[],False,False,184900.0,€,flat,"Ciudad 70, Coslada",Piso en avenida de Francfort,,,,
108630791,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/91/58/1350463889.webp,Most.1,8,2,220000.0,flat,sale,72.0,True,3,1,Centro,Madrid,Móstoles,Centro,es,40.3268447,-3.8577066,False,https://www.idealista.com/inmueble/108630791/,"¡Descubre este encantador piso en venta que te ofrece la combinación perfecta de comodidad y ubicación! Con una superficie de 70 m², este hogar cuenta con tres luminosos dormitorios, ideales para crear ese espacio personal que siempre has deseado. El salón comedor, es el lugar perfecto para relajarte y disfrutar de momentos inolvidables con familiares y amigos. Equipado con calefacción,  La cocina, funcional y acogedora, te permitirá preparar deliciosas comidas mientras disfrutas de la vista al exterior. Aunque el edificio no cuenta con ascensor en la actualidad, ya está aprobado para su instalación, lo que añade un valor adicional a esta propiedad.  Ubicado en una zona rodeada de todos los servicios necesarios, tendrás todo lo que necesitas a tu alcance: supermercados, colegios y transporte público. Este piso es una excelente opción tanto para vivir como para invertir. ¡No dejes pasar la oportunidad de visitarlo y enamorarte de tu nuevo hogar!",False,good,False,False,3056.0,False,False,False,False,[],False,False,220000.0,€,flat,"Centro, Móstoles",Piso,,,,
108005570,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5c/ce/c6/1330918526.webp,,9,bj,150000.0,flat,sale,50.0,True,2,1,Barrio Simancas,Madrid,Madrid,San Blas,es,40.4285093,-3.6243591,False,https://www.idealista.com/inmueble/108005570/,"Vivienda completamente exterior con orientacion este-oeste, destacando su excelente luminosidad.  esta ubicada en una zona tranquila y bien comunicada.  cuenta con salon independiente, 2 dormitorios, cocina y baño con plato ducha y maletero. Suelos de parquet en el salon y en una de las habitaciones y la otra habitacion con suelos de tarima.  ideal tanto como inversion o como primera vivienda. Muy cercana a transporte publico ( metro y autobuses), comercios y servicios. Muy proximo al parque paraiso y facil acceso a m-30 y m-40. Si desea mas informacion no dude en contactar con nosotros.",False,good,False,False,3000.0,False,False,False,False,[],False,False,150000.0,€,flat,"Simancas, Madrid",Piso,,,,Simancas
107987835,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/21/54/1334166080.webp,,11,2,106000.0,flat,sale,21.0,False,1,1,calle del Doctor Bellido,Madrid,Madrid,Puente de Vallecas,es,40.3857869,-3.6686821,False,https://www.idealista.com/inmueble/107987835/,"Amplio estudio en zona de san diego, a escasos minutos de estación de renfe y Asamblea de Madrid,  Coqueto estudio con todo tipo de comodidades. Servicios al rededor, supermercados, zonas verdes, colegios y centros de salud, estación de autobuses de Méndez alvaro a 5 minutos en coche. Consulte sin compromiso.",False,good,False,False,5048.0,False,False,False,False,[],False,False,106000.0,€,flat,"San Diego, Madrid",Piso en calle del Doctor Bellido,,,,San Diego
108871807,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/07/e7/1357563794.webp,,1,2,110000.0,flat,sale,60.0,True,3,1,"calle de Francia, 17",Madrid,Fuenlabrada,Centro,es,40.2848624,-3.8016345,True,https://www.idealista.com/inmueble/108871807/,"Se vende vivienda OCUPADA en el centro de Fuenlabrada. Excelente ubicación con todo tipo de servicios en la zona. Dispone de salón, 3 habitaciones, 1 baño y terraza. Comunidad: 40€ La vivienda al estar ocupada no se puede visitar. La vivienda está libre de cargas y al corriente de pago en la comunidad.",False,renew,False,False,1833.0,False,False,False,False,[],False,False,110000.0,€,flat,"Centro, Fuenlabrada","Piso en calle de Francia, 17",,,,
106847871,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/76/e8/1345847617.webp,9205##9205_0031_PE0001,5,,259000.0,chalet,sale,169.0,,3,2,"calle Rodas, 10",Madrid,Aranjuez,La Montaña-El Cortijo,es,40.0626367,-3.5992855,True,https://www.idealista.com/inmueble/106847871/,". Oportunidad de inversión: pendiente de Posesión. Oportunidad de inversión: pendiente de Inscripción. Oportunidad de inversión: inmueble con cargas. Vivienda unifamiliar pareada de dos plantas con una supeficie de 169m2, sita en Calle Rodas 10 en Aranjuez, Madrid.",False,good,False,,1533.0,False,False,False,False,[],False,False,259000.0,€,chalet,"La Montaña-El Cortijo, Aranjuez","Chalet en calle Rodas, 10",,,,
97430132,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/c2/11/1358978051.webp,,10,1,198000.0,flat,sale,65.0,True,3,1,calle de Belzunegui,Madrid,Madrid,Carabanchel,es,40.3773407,-3.7411424,False,https://www.idealista.com/inmueble/97430132/,"Estupenda vivienda reformada en venta en zona puerta bonita! consta de 3 dormitorios, salon amplio, cocina y cuarto de baño muy luminoso y totalmente exterior zonas comerciales cercanas a escasos minutos Junto metro y autobuses cerca  ven a verlo te encantara!",False,good,False,False,3046.0,False,False,False,False,[],False,False,198000.0,€,flat,"Puerta Bonita, Madrid",Piso en calle de Belzunegui,,,,Puerta Bonita
108536997,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/17/f8/1347862255.webp,,12,,8990000.0,chalet,sale,900.0,,7,6,La Moraleja urbanización,Madrid,La Moraleja,La Moraleja urbanización,es,40.5192381,-3.6229327,False,https://www.idealista.com/inmueble/108536997/,"VENTA en EXCLUSIVA de una magnífica propiedad en parcela de HECTÁREA en una de las principales arterias de La Moraleja donde la privacidad es total. Jardín muy cuidado con árboles centenarios. Está planteada para albergar a dos familias en dos casas (urbanísticamente consolidadas) muy diferentes y con independencia absoluta. Las dos viviendas, que conforman un total de 900 metros cuadrados, comparten jardín, piscina y los 10.000 m2 de la parcela. Es ideal para dos familias (familia principal y abuelos o familia principal e hijo/a independiente) o incluso para usarse la principal como residencia y la secundaria como casa de invitados u oficinas.  Actualizadas recientemente, generan -entre ambas- un total de 7 dormitorios principales con 6 baños y dos dormitorios de servicio con su propio baño.  La casa principal, con un encaje perfecto en las tendencias arquitectónicas actuales, está distribuida en dos niveles y ocupa la posición predominante en la parcela. Dispone de 650 m2 de los que se puede disfrutar de forma cómoda gracias a la amplitud de los espacios. Una espléndida zona de recibo nos lleva hacia el salón desde el que, gracias a sus grandes ventanales se puede observar y sentir integrado el jardín en la vivienda. Junto al salón, se encuentra un precioso comedor y un buen despacho, contando las tres estancias con salida al porche. Junto a la cocina se dispone el área dedicada al servicio con zona de lavandería, dormitorio y baño. Esta planta también cuenta con un dormitorio para invitados con su baño y una habitación polivalente que puede ser una zona de estar, gimnasio, etc.  La primera planta se destina a la zona de descanso familiar contando con un espléndido dormitorio principal con dos vestidores y baño, un dormitorio con baño en suite y dos dormitorios más que comparten un baño más.  La construcción secundaria -la más clásica de las dos- y realizada en una sola planta cuenta con un amplio salón con salida a un porche, comedor, cocina, dormitorio principal con vestidor y baño en suite y dos dormitorios más con baños incorporados.  Esta maravillosa parcela cuenta con una piscina exterior con cocina y vestuario, además de zonas deportivas para los amantes del deporte. La propiedad cuenta con parking exterior para varios coches, instalaciones de excelente calidad y pozo propio. La orientación sur asegura luz natural durante todo el día, creando un ambiente perfecto en cualquier estación. Para más información, contacte con nosotros, estaremos encantados de atenderle.",False,good,False,,9989.0,False,False,False,False,[],False,False,8990000.0,€,chalet,"La Moraleja urbanización, La Moraleja",Casa independiente,,,independantHouse,
108456905,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/6d/6c/1350546154.webp,V14506.1,7,,1185000.0,chalet,sale,110.0,,3,1,Valdemorillo pueblo,Madrid,Valdemorillo,Valdemorillo pueblo,es,40.5009268,-4.0709536,False,https://www.idealista.com/inmueble/108456905/,"VALDEMORILLO. CHALET INDEPENDIENTE con 110 m² construidos en una parcela de 600.000 m². En el terreno puedes disfrutar de caza menor. Tiene rio, arroyo, pinares, pozo,.. . totalmente cercada. Con unas preciosas vistas Muy bien situada, fácil acceso.",False,good,False,,10773.0,False,False,False,False,[],False,False,1185000.0,€,chalet,"Valdemorillo pueblo, Valdemorillo",Casa independiente,,,independantHouse,
107916270,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/19/a1/1328219509.webp,Pº DE LOS CASTELLANOS,12,2,285000.0,flat,sale,77.0,True,3,1,calle Thader,Madrid,Madrid,Carabanchel,es,40.3730328,-3.7442726,False,https://www.idealista.com/inmueble/107916270/,"RJ ESTUDIO INMOBILIARIO Vende piso TOTALMENTE REFORMADO, de tres dormitorios, baño completo, cocina amueblada con electrodoméstico y terraza metida como tendedero, salón amplio, terraza metida al salón, aire acondicionado, todo exterior, muy luminoso, reformado completamente hace siete años, suelos de tarima flotante, ventanas chimallí, se quedaría semi-amueblado. MEJOR VER.",False,good,False,True,3701.0,False,False,False,False,[],False,False,285000.0,€,flat,"Puerta Bonita, Madrid",Piso en calle Thader,,,,Puerta Bonita
107977804,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/24/0d/1330031488.webp,,15,3,184000.0,flat,sale,48.0,True,2,1,calle de las Modistas,Madrid,Madrid,San Blas,es,40.4275601,-3.6206708,False,https://www.idealista.com/inmueble/107977804/,"Se vende piso en el barrio de San Blas compuesto por 2 dormitorios, salón, cocina y baño con plato de ducha. 3ª planta sin ascensor, exterior. La cocina y baño se reformaron hace 15 años aproximadamente, dispone de aire acondicionado con bomba de calo- frio. Próximo a comercios, buses, metro San Blas, bancos,...",False,good,False,False,3833.0,False,False,False,False,[],False,False,184000.0,€,flat,"Amposta, Madrid",Piso en calle de las Modistas,,,,Amposta
26470106,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/3d/d7/885115307.webp,,8,5,360000.0,studio,sale,45.0,False,0,1,calle Potosi,Madrid,Madrid,Chamartín,es,40.4583538,-3.6785179,False,https://www.idealista.com/inmueble/26470106/,"""Castellana Consulting, pone a su disposición, piso en VENTA en una zona exclusiva de Madrid. Junto al Paseo de la Habana zona muy bien comunicada tanto por autobuses como estaciones de Metro. Zona de comercios, bancos, y colegios próximos. Vivienda recien reformada 1 dormitorio salon-comedor y 1 cuarto de baño. Dispone de armarios empotrados. MEJOR VER"". "". "". "". "". "". "". "". "". "". "". "". "". "". "". "". "". "". "".",False,good,False,True,8000.0,False,False,False,False,[],False,False,360000.0,€,flat,"Bernabéu-Hispanoamérica, Madrid",Estudio en calle Potosi,,,studio,Bernabéu-Hispanoamérica
106531736,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/c8/96/1285705104.webp,1298,12,bj,225000.0,flat,sale,81.0,True,2,1,Reyes Católicos,Madrid,Alcalá de Henares,Reyes Católicos,es,40.4752694,-3.3803806,False,https://www.idealista.com/inmueble/106531736/,"Videhouse comercializa un piso de 2 habitaciones, salón, cocina, un baño y una terraza pequeña, se vende junto también un local que actualmente es una frutería. Tanto piso como local pertenece a una misma r. catastral. Ideal para inversores y con posibilidad de ampliar la vivienda eliminando el negocio. Se vende con inquilinos o sin ellos, pagan renta actualizada, ya han vencido contrato. La vivienda está completamente reformada, incluido tuberías y cableado eléctrico. Para mas información llamen a la agencia y les resolveremos las dudas  No dejes de ver esta oportunidad!",False,good,False,False,2778.0,False,False,False,False,[],False,False,225000.0,€,flat,"Reyes Católicos, Alcalá de Henares",Piso,,,,
108425874,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/9e/e8/1344517355.webp,1668,12,1,255000.0,flat,sale,90.0,True,3,2,Casarrubuelos,Madrid,Casarrubuelos,,es,40.1713673,-3.8231732,False,https://www.idealista.com/inmueble/108425874/,"Si está buscando vivir en una zona residencial tranquila, pero sin privarse de la cercanía con la gran urbe, siga leyendo, le puede interesar. Piso de 3 dormitorios, 2 baños (uno en dormitorio principal tipo suite), cocina amueblada con electrodomésticos con acceso a terraza tendedero de 2 m², amplio y luminoso salón, incluyendo en el precio 2 plazas de garaje y trastero. Aire acondicionado por conductos. Situado en zona residencial muy tranquila, ideal para familias, cerca de todos los servicios (colegios, centro de salud) y grandes avenidas con zonas verdes. NO DEJE PASAR ESTA OPORTUNIDAD. INFORMESE SIN COMPROMISO. SIN GASTOS DE AGENCIA INMOBILIARIA.",False,good,False,True,2833.0,False,False,False,False,[],False,False,255000.0,€,flat,Casarrubuelos,Piso,True,True,,
107177043,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/1a/72/1305283839.webp,,4,7,4350000.0,penthouse,sale,315.0,True,3,4,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,40.4290827,-3.6837056,False,https://www.idealista.com/inmueble/107177043/,"Descubre este ático único en Recoletos, una propiedad exclusiva que rara vez está disponible en el mercado. Situado en un edificio clásico de los años 50, cuenta con solo un vecino por planta, ofreciendo una comunidad única y selecta. La propiedad es muy exterior y cuenta con una amplia terraza en el salón, comedor, cocina, sala de estar y entrada. Dispone de tres suites con baño propio y un aseo en la zona social, proporcionando el máximo confort y privacidad. Por razones de privacidad de los dueños, no se publicarán fotos de la propiedad. No pierdas la oportunidad de visitar este excepcional ático.",False,good,False,True,13810.0,False,False,False,False,[],False,False,4350000.0,€,flat,"Recoletos, Madrid",Ático,,,penthouse,Recoletos
108625567,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/2e/6f/1350316408.webp,2583,10,4,1540000.0,flat,sale,55.0,True,1,1,Barrio Prosperidad,Madrid,Madrid,Chamartín,es,40.4454052,-3.6694764,False,https://www.idealista.com/inmueble/108625567/,"Ideal inversores, conjunto de 4 pisos en un mismo edificio en rentabilidad, distribuidos en hall, salón-comedor, cocina, dormitorio y baño, de 47 m2 hasta 66 m2. Plantas altas con ascensor, zona centrica con comercios, transporte, colegios cercanos, muy buena comunicación.",True,good,False,True,28000.0,False,False,False,False,[],False,False,1540000.0,€,flat,"Prosperidad, Madrid",Piso,,,,Prosperidad
108430218,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/bd/7f/1344639007.webp,,14,3,255000.0,flat,sale,68.0,True,3,1,Centro Urbano,Madrid,San Sebastián de los Reyes,Centro Urbano,es,40.5464698,-3.6271373,False,https://www.idealista.com/inmueble/108430218/,"Agencia inmobiliaria de SAN SEBASTIAN DE LOS REYES ZONA CENTRO- OFICINA TECNOCASA. Vende en exclusiva piso para entrar a vivir en tercera planta sin ascensor se distribuye como sigue:  TRES dormitorios, baño completo con bañera, salón independiente, cocina con acceso a terraza exterior. MUY LUMINOSO. Calidades: Ventanas de aluminio, armario empotrado en el dormitorio principal, calefacción individual por gas natural. muy buena ventilación, suelo grees. Muy bien comunicado con circuito de autobuses a solo unos metros de la estación de metro, reyes católicos y del centro de salud, rodeado por mercados y demás establecimientos. es una de las mejores calles por u tranquilidad. POSIBILIDAD DE FINANCIACION DE GASTA EL 100% CON NUESTRO DEPARTAMENTO FINANCIERO KIRON.",False,good,False,False,3750.0,False,False,False,False,[],False,False,255000.0,€,flat,"Centro Urbano, San Sebastián de los Reyes",Piso,,,,
107288392,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/f1/c4/1328399279.webp,TRCOK25100,1,1,119000.0,flat,sale,108.0,,3,1,Barrio Villaverde Alto,Madrid,Madrid,Villaverde,es,40.3496579,-3.7108527,False,https://www.idealista.com/inmueble/107288392/,"PISO OCUPADO POR PERSONA SIN JUSTO TÍTULO ESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITAS IDEAL PARA INVERSORES Amplia vivienda de 98 m², según Catastro, y 10 m² de elementos comunes. La vivienda está distribuida en salón-comedor, tres dormitorios, un cuarto de baño, cocina, tendedero, vestíbulo y terraza. (La distribución de la vivienda es orientativa y no ha podido ser comprobada). Es una 1ª Planta con ascensor en un bloque en buen estado de conservación. Muy bien comunicado por carretera (Avenida de Andalucía) y transporte público. A cinco minutos a pie de la parada de autobús en calle Villalonso y junto a la estación de Cercanías Renfe 'Puente Alcocer'. Próximo a todo tipo de servicios e infraestructuras como centros educativos (Colegio Greenfield), comercios, supermercados, farmacias, zonas verdes.. . SIN COMISIÓN La localización del activo es aproximada.",False,good,False,False,1102.0,False,False,False,False,[],False,False,119000.0,€,flat,"Villaverde Alto, Madrid",Piso,,,,Villaverde Alto
101777951,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/4e/e1/1133446456.webp,1037,27,,5800000.0,chalet,sale,910.0,,11,8,Barrio El Viso,Madrid,Madrid,Chamartín,es,40.4488374,-3.6861734,False,https://www.idealista.com/inmueble/101777951/,"Fantástica casa independiente en la mejor zona del Viso. La construcción de la casa es de un total de 910 m2 en 5 plantas, sobre una parcela de 450 m2. La parcela tiene un amplio jardín, actualmente sin césped, con piscina, barbacoa y zona de estar. Todas las plantas se encuentran comunicadas por ascensor y una muy amplia escalera. La casa no se encuentra protegida por lo que podría ser derribada total o parcialmente. En la planta de acceso, de más de 230 m2, se ubica la zona de recibo, comedor y cocina. En las plantas primera y segunda, se encuentran los dormitorios y dos grandes terrazas. La última planta, la bajo cubierta, dispone de un gran salón muy amplio y zona de juegos. Finalmente, la planta semisótano, tiene 284 m2 y en ella se encuentra un garaje para 3, 4 coches, - una sala de estar, una bodega, un cuarto de bricolaje, un gimnasio con sauna, una sala de billar y ordenadores. Zona de servicio con su dormitorio y su baño, además de un estar. La casa tiene: calefacción por gas ciudad, -agua caliente por doble sistema: gas y electricidad. Aire acondicionado. - Sistema de aspiración centralizado, ascensor y piscina.   Ideal como residencia particular, embajada, escuela.",False,renew,False,,6374.0,False,False,False,False,[],False,False,5800000.0,€,chalet,"El Viso, Madrid",Chalet,True,True,,El Viso
107672358,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/40/ca/1329420511.webp,37540,4,,168000.0,flat,sale,90.0,False,3,2,Barrio Abrantes,Madrid,Madrid,Carabanchel,es,40.3779789,-3.7335583,False,https://www.idealista.com/inmueble/107672358/,"BUVE INVEST OFRECE Oportunidad de inversión: Piso en Carabanchel, Madrid Ref: 37540  Inmueble en cesión de remate. Esto implica que el inmueble forma parte de un proceso judicial en el que se cede el derecho de adjudicación al comprador.  El importe fijado para esta propiedad tiene en cuenta su condición actual de ocupación. Debido a esta situación, no es posible realizar visitas al interior del inmueble.   NO ES POSIBLE LA FINANCIACIÓN DE ESTE INMUEBLE. Piso de 90 m², ideal para quienes buscan una inversión con gran potencial. Ubicado en el distrito de Carabanchel, Madrid, una zona vibrante y en constante crecimiento. Carabanchel es conocido por su excelente conexión con el centro de Madrid, su amplia oferta de servicios, comercios y zonas verdes, convirtiéndolo en un lugar atractivo tanto para vivir como para invertir.  Precio de venta: 168.000 €  Ofrecemos asesoramiento especializado y te acompañamos en cada paso del proceso de compra.",False,good,False,False,1867.0,False,False,False,False,[],False,False,168000.0,€,flat,"Abrantes, Madrid",Piso,,,,Abrantes
104653220,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/c8/44/1357927722.webp,VPS19509,6,3,350000.0,penthouse,sale,117.0,True,4,2,Centro Urbano,Madrid,San Sebastián de los Reyes,Centro Urbano,es,40.5462629,-3.6311581,False,https://www.idealista.com/inmueble/104653220/,"OPORTUNIDAD DE INVERSIÓN PARA ALQUILER DE HABITACIONES, TODAS ELLAS DOBLES Y CON TERRAZA. Maravilloso y luminoso piso con ático, reformado en venta en San Sebastián de los Reyes, Madrid.  Esta encantadora propiedad cuenta con una superficie de 117m² y está equipada con ventanas Climalit y puerta blindada, la propiedad consta de un luminoso vestíbulo que da la bienvenida a una amplia y confortable zona de comedor y estar independiente, adornada con una encantador balcón que ofrece un espacio ideal para relajarse y disfrutar del aire fresco. Además, cuenta con cuatro dormitorios con armarios, todos dobles y con terraza, perfectos para adaptarse a toda la familia o para utilizar como espacios de trabajo u ocio, dos cuartos de baño, bien equipados y funcionales, garantiza comodidad y practicidad en el día a día. La cocina completamente equipada, brinda un ambiente acogedor para preparar deliciosas comidas y momentos especiales en compañía de seres queridos, como valor añadido, la propiedad cuenta con un amplio trastero de aproximadamente 12m², ideal para almacenamiento adicional. Además, disfruta de una encantadora azotea de unos 20m² con impresionantes vistas, perfecta para relajarse y disfrutar del aire libre en cualquier momento del día, cabe destacar que las escaleras de acceso a la vivienda son muy amplias y cómodas. Ubicado en una zona tranquila, cerca a parques, centro comercial La Viña y teatros, con fácil acceso a transporte público, a 5 minutos caminando del Renfe Alco. Sseb, 14 minutos caminando del metro Reyes Católicos y variedad de autobuses, este piso ofrece la combinación perfecta entre comodidad y funcionalidad. ¡Imagina el potencial que tiene este espacio para convertirse en tu hogar ideal! ¡No dejes pasar esta oportunidad única! Contáctanos para más detalles y agenda tu visita. Financiación al 100%. Honorarios 3%.",False,good,False,False,2991.0,False,False,False,False,[],False,False,350000.0,€,flat,"Centro Urbano, San Sebastián de los Reyes",Ático,,,penthouse,
108533985,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/4c/b1/1347740257.webp,,9,,3200000.0,chalet,sale,360.0,,7,5,Barrio Nueva España,Madrid,Madrid,Chamartín,es,40.4652516,-3.6866214,False,https://www.idealista.com/inmueble/108533985/,"¡Descubre este impresionante chalet independiente en un tranquilo barrio residencial! Con una superficie construida de 360 m² y una distribución en cuatro plantas, este hogar es ideal para disfrutar de la comodidad y el espacio. En la planta baja, un acogedor recibidor te da la bienvenida, seguido de un amplio salón y un elegante comedor, perfectos para compartir momentos inolvidables. La cocina cuenta con un office y una habitación de servicio, además de un baño completo para mayor comodidad. Subiendo a la primera planta, encontrarás cuatro dormitorios, incluyendo un espectacular dormitorio principal con baño en suite y armarios vestidos de madera de alta calidad. Los otros tres dormitorios son amplios y luminosos, acompañados de dos baños completos. La segunda planta ofrece un dormitorio de invitados, un amplio estudio perfecto para trabajar desde casa y un baño adicional. El sótano es un espacio diáfano que se puede adaptar a diversas actividades, con vestuario, cuarto de instalaciones y otro baño completo. Este chalet se sitúa en una parcela de 275 m², con espacio suficiente para construir una piscina. Con calefacción con gas natural y garaje privado, este hogar combina confort y funcionalidad. ¡No pierdas la oportunidad de visitarlo y hacer de este chalet tu nuevo hogar!",False,renew,False,,8889.0,False,False,False,False,[],False,False,3200000.0,€,chalet,"Nueva España, Madrid",Casa independiente,True,True,independantHouse,Nueva España
107311332,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/5b/13/1328399261.webp,TRCOK25103,1,bj,75000.0,flat,sale,91.0,True,1,1,Bustarviejo,Madrid,Bustarviejo,,es,40.8586802,-3.7112385,False,https://www.idealista.com/inmueble/107311332/,"PISO OCUPADO POR PERSONA SIN JUSTO TÍTULO ESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITAS IDEAL PARA INVERSORES Vivienda de 56 m², según Catastro, con 3 m² de trastero, 10 m² de aparcamiento y 22 m² de elementos comunes, a la venta en Bustarviejo, Madrid. La vivienda está distribuida en salón-comedor, un dormitorio, un cuarto de baño y cocina. (La distribución de la vivienda es orientativa y no ha podido ser comprobada). Es una planta baja en un bloque en buen estado de conservación. Muy bien comunicado por carretera (M-610) y transporte público. Próximo a todo tipo de servicios e infraestructuras como comercios, supermercados, farmacias, zonas verdes.. . SIN COMISIÓN La localización del activo es aproximada.",False,good,False,False,824.0,False,False,False,False,[],False,False,75000.0,€,flat,Bustarviejo,Piso,,,,
108214794,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/58/c3/5a/1337344131.webp,FS-0015,1,,1800000.0,chalet,sale,452.0,,4,3,Barrio Monteclaro,Madrid,Pozuelo de Alarcón,Urbanizaciones,es,40.4452313,-3.8439014,False,https://www.idealista.com/inmueble/108214794/,"¡Exclusivo chalet tipo Levitt en venta – 1.462 m² de elegancia y confort! SENEAS presenta esta espectacular propiedad unifamiliar tipo Levitt, ubicada en una de las zonas más tranquilas y codiciadas. Este chalet combina amplitud, diseño y funcionalidad para brindar el máximo confort. Distribución: *Planta principal: Amplio hall de entrada, despacho ideal para teletrabajo, elegante salón-comedor con gran luminosidad, cocina independiente con office, entrada de servicio con baño completo, trastero y garaje con capacidad para 3 vehículos. Primera planta:  Tres amplios dormitorios que comparten un baño completo, y un impresionante dormitorio principal de 60 m², que incluye vestidor y baño en suite. Extras que marcan la diferencia:  -Calefacción y agua caliente por gas propano -Sistema de seguridad con vigilancia y barreras 24 horas -Piscina privada y jardín consolidado con riego automático Una vivienda pensada para quienes buscan espacio, privacidad y calidad de vida en un entorno exclusivo. ¡Ven a descubrir tu próximo hogar!",False,good,False,,3982.0,False,False,False,False,[],False,False,1800000.0,€,chalet,"Monteclaro, Pozuelo de Alarcón",Casa independiente,True,True,independantHouse,Monteclaro
