propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,neighborhood,hasLift,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
106324477,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/0a/14/1279436779.webp,CH400,98,720000.0,chalet,sale,466.0,4,3,calle Castillo de Peñíscola,Madrid,Valdemorillo,es,40.4665124,-4.0912956,False,https://www.idealista.com/inmueble/106324477/,"INMOBILIARIA BRAVO VENDE ESPECTACULAR CHALET, en parcela de mas de de 2.356metros cuadrados. Ubicación: en urbanización privada, en bonita zona muy tranquila, cercana a línea de bus a Madrid, y próxima a embalse de la Urbanización y zonas de paseo y recreo. Parcela: Bonita parcela de grades dimensiones, con distintas zonas de disfrute, zona de piscina y solarium, zonas ajardinadas, con riego automático, bonitas palmeras, y arboles frutales y de la zona. Precioso porche terraza de verano, de más de 80 m2, con preciosas vistas y amplitud de horizonte. Entrada solada a amplio garaje para 2 o 3 vehículos. Vivienda: en tres plantas, planta garaje con capacidad para 3 vehículos. En planta principal, cuenta con amplísima cocina, con una bonita isla en la parte central, salón comedor en dos alturas con salida a porche y chimenea y dos dormitorios y dos baños en esta misma planta, uno de ellos con chimenea también.  En planta alta cuenta con dos dormitorios más uno de ellos también con chimenea y un baño que da servicio a los mismos. Excelentes calidades, cerramientos en PVC, ventanas oscilo batientes y mallorquinas en PVC también, suelos en gres, tarima flotante y piedra natural. Preciosas vistas con bonitos atardeceres. Baños con mamparas de cristal y encimeras de mármol.",True,good,False,1545.0,False,False,False,False,[],False,False,720000.0,€,chalet,independantHouse,"Cerro Alarcón, Valdemorillo",Casa independiente en calle Castillo de Peñíscola,,,Cerro Alarcón,,,True,True,,,
108790540,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/78/45/1359934303.webp,IE12-VBCR,40,540000.0,chalet,sale,396.0,6,4,Becerril de la Sierra,Madrid,Becerril de la Sierra,es,40.7061505,-4.0032655,False,https://www.idealista.com/inmueble/108790540/,"INMOBILIARIAS ENCUENTRO VENDE EN EXCLUSIVA. Te presentamos esta magnífica propiedad de 396m2 sobre una amplia parcela de 1074m2 ubicado en Becerril de la Sierra. Este chalet independiente, enclavado en la majestuosa Sierra del Guadarrama madrileña, ideal para quienes buscan espacio, privacidad y calidad de vida. La vivienda dispone de seis habitaciones, cuatro cuartos de baño y amplias zonas comunes, piscina, terraza todo esto distribuido dé la siguiente manera: En la planta baja, encontrarás un amplio recibidor, una cocina funcional con acceso directo desde el exterior, y un amplio salón comedor con chimenea. Cuenta con tres dormitorios con armarios empotrados, despensa, baño, aseo independiente, cuarto auxiliar, cuarto de caldera, depósito y acceso interior al garaje cubierto. La planta primera cuenta con un majestuoso recibidor, la cocina con acceso directo a las sendas, terraza exterior y escalera trasera, se complementa con un cuarto de desayunos. Disfruta de la vista y calidez del salón comedor con chimenea. Tres habitaciones con armarios empotrados, despensa, baño, aseos independientes, escalera de caracol que lleva a la buhardilla añaden ese toque de exclusividad. La amplia terraza frontal en planta cubierta es un gran espacio diáfano con cuatro mansardas y dos trasteros bajo cubierta, añadiendo lugares ideales para relajarte. Pudiendo convertirse también en una sala de juegos, oficina o área de descanso, según tus necesidades. Este chalet cuenta con maravillosos exteriores. Una bodega independiente, una barbacoa cubierta con parrillas regulables, encimera de granito y pileta, además de un encantador cenador con toldo sobre una mesa redonda de granito. Un casetón ideal para guardar herramientas y accesorios de jardín. Lo más impresiónate del jardín es sin duda su magnífica piscina rectangular de 10,90 x 5,50 metros, con una profundidad variable de 1 a 1,95 metros. Forrada de gres y con escalera de acceso de fábrica, la piscina está cubierta con una estructura retráctil de aluminio y policarbonato. Cuenta con un sistema de depuración automática programable y un robot limpia fondos para paredes y suelo, también programable, para mayor comodidad y disfrute. La finca dispone de un pozo con dos bombas sumergibles, facilitando el riego automático y el suministro de agua a la vivienda mediante un grupo de presión automatizado. Con una construcción típica de la Sierra, los muros de granito de musgo, paramentos enfoscados a la tirolesa, solados de terrazo en interiores, granito serrado en terrazas y madera flotante en la cubierta le confieren un encanto rústico único. Las cubiertas de pizarra clavada, y ventanas con contraventanas, persianas y rejas macizas de diseño aportan seguridad y estilo. Otras instalaciones incluyen una caldera para calefacción de gasóleo con depósito homologado, circuitos de conducción renovados, radiadores con auto purgado, control de termostato y cuadro eléctrico por planta. Por último y no menos importante de este chalet es su comunicación y acceso por la carretera M-601; parada de bus interurbano a Moncloa a 150m del chalet. NO TE LO PIENSES Y VEN A VERLO! Certificación energética del inmueble (CEE). Calificación consumo: G. Calificación de emisiones: G. ¡No dejes pasar esta gran oportunidad! Si necesita vender su inmueble para adquirir este u otro inmueble publicado, contacte con nosotros, disponemos del servicio: ""CAMBIA Y DESCANSA"". Entra en nuestra web y reserva este piso en tan sólo dos minutos con nuestro servicio iReserva. Si tienes alguna duda recuerda que puedes hablar con Inmobiliarias Encuentro. ¡Financiación a tu medida! Con Finmoo tendrás los mejores tipos de interés y hasta el 100% de financiación. ¡Consulta nuestras condiciones!",True,good,False,1364.0,False,False,True,False,[],False,False,540000.0,€,chalet,independantHouse,Becerril de la Sierra,Casa independiente,,,,,,True,True,,,
102948467,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/67/0b/1172838279.webp,,4,3375000.0,flat,sale,263.0,4,4,Barrio Recoletos,Madrid,Madrid,es,40.4257251,-3.6815666,False,https://www.idealista.com/inmueble/102948467/,"Belton Real Estate ofrece piso en venta en el prestigioso barrio de Salamanca, específicamente en la zona de Recoletos, Madrid. Con una superficie de 263 metros cuadrados, esta propiedad ha sido completamente reformada y se encuentra en estado de estrenar, lo que garantiza un hogar moderno y lujoso. La vivienda consta de cuatro habitaciones, cada una de ellas con su propio baño privado, lo que brinda privacidad y comodidad a sus residentes. Una característica destacada de este piso es la presencia de una terraza, que proporciona un espacio al aire libre para relajarse, disfrutar del aire libre y admirar las vistas del entorno. La propiedad también cuenta con armarios empotrados, lo que garantiza un amplio espacio de almacenamiento y mantiene un aspecto limpio y ordenado en toda la vivienda. La orientación del piso es tanto este como oeste, lo que significa que disfrutarás de luz natural durante gran parte del día. El edificio en el que se encuentra esta vivienda fue construido en 1936, lo que le confiere un encanto clásico y una arquitectura característica de la época. La calefacción es central, lo que asegura un ambiente cálido en los meses más fríos del año. La propiedad se encuentra en la planta 5ª y es exterior, lo que permite disfrutar de vistas atractivas desde las ventanas. Además, el edificio cuenta con un ascensor para facilitar el acceso a la vivienda y garantizar la comodidad de los residentes. Este piso reformado y a estrenar es una oportunidad única para aquellos que buscan una vivienda de lujo en una de las zonas más exclusivas de Madrid. Su diseño moderno, comodidades y ubicación en el barrio de Salamanca-Recoletos hacen de él un lugar ideal para vivir y disfrutar de la vida en la ciudad. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,good,False,12833.0,False,False,False,False,[],False,False,3375000.0,€,flat,,"Recoletos, Madrid",Piso,5,True,Barrio de Salamanca,Recoletos,True,,,,,
106716608,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/57/d8/1291873055.webp,,20,160000.0,flat,sale,84.0,3,1,calle Fuentebella,Madrid,Parla,es,40.2328252,-3.773419,False,https://www.idealista.com/inmueble/106716608/,"¡Descubre tu nuevo hogar en este encantador piso en la cuarta planta con ascensor! Este espacioso piso de 84 m² te ofrece un estilo de vida cómodo y moderno. Al entrar, tras el recibidor, verás un amplio salón que se abre a una terraza privada, perfecta para disfrutar de tus momentos de relax al aire libre. La cocina independiente está diseñada para los amantes de la gastronomía, mientras que las tres habitaciones, incluyendo una de matrimonio, aseguran el descanso ideal para toda la familia. Este piso y cuenta con un trastero de doble planta con ventilación, proporcionando un espacio extra para tus pertenencias. La calefacción central de gas natural garantiza un ambiente cálido en los meses más fríos. Además, la vivienda está adaptada para personas con movilidad reducida, asegurando accesibilidad para todos. Ubicado en una comunidad con piscina y jardín, podrás disfrutar de momentos de ocio sin salir de casa. Este piso es una opción eficiente y responsable. No pierdas la oportunidad de vivir en un entorno tranquilo y bien comunicado. ¡Ven a visitarlo y enamórate de tu futuro hogar! Los inquilinos se encuentran al corriente de pago, pagan 800 €.",False,good,False,1905.0,False,False,False,False,[],False,False,160000.0,€,flat,,"Fuentebella-San Felix-El Leguario, Parla",Piso en calle Fuentebella,4,True,Fuentebella-San Felix-El Leguario,,True,,,,,
107573413,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/23/84/1317581876.webp,007300,23,239000.0,flat,sale,80.0,2,1,travesía de Felipe de Diego,Madrid,Madrid,es,40.3767515,-3.6603236,False,https://www.idealista.com/inmueble/107573413/,PISO AMPLIO DE DOS DORMITORIOS EN BUEN ESTADO EN PUENTE DE VALLECAS! POSIBILIDAD DE FINANCIACIÓN AL 100%! INFÓRMATE! Piso completamente exterior de dos dormitorios muy luminoso en Puente de Vallecas. Hall con armario empotrado. Salón muy luminoso con espectaculares vistas de Madrid. Dormitorio principal con un pequeño vestidor y armario empotrado vestido y forrado. Dormitorio secundario a patio de luces con armario empotrado vestido y forrado. Cocina para montar con terraza/lavadero a patio de luces. Ventilación cruzada. Baño reformado a falta de la mampara. Ventanas de aluminio. Suelos de tarima. Puertas de roble. Video portero. Barrio con todos los servicios. Cerca de la parada de cercanías El Pozo y Asamblea de Madrid-Entrevías.,False,good,False,2988.0,False,False,False,False,[],False,False,239000.0,€,flat,,"Palomeras Bajas, Madrid",Piso en travesía de Felipe de Diego,12,True,Puente de Vallecas,Palomeras Bajas,True,,,,,
100946457,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/ee/19/1104824365.webp,,9,1100000.0,flat,sale,148.0,3,3,Barrio Lista,Madrid,Madrid,es,40.4317794,-3.6781995,False,https://www.idealista.com/inmueble/100946457/,"Belton Real Estate ofrece maravilloso piso de 148m2 cuenta con 3 dormitorios y 3 baños, lo que lo convierte en una excelente opción para una familia o para aquellos que buscan un hogar amplio en el prestigioso barrio de Lista. El edificio clásico en el que se encuentra la propiedad fue construido en 1953 y ha sido cuidadosamente mantenido a lo largo de los años. La finca cuenta con una ubicación inmejorable en una tranquila calle, lo que garantiza tranquilidad y privacidad. Además, el edificio tiene solo 2 vecinos por planta, lo que asegura un ambiente tranquilo y exclusivo. El apartamento se encuentra en la segunda planta del edificio y cuenta con un amplio salón-comedor que se beneficia de una orientación oeste que garantiza luz natural durante todo el día. Además, la propiedad cuenta con 1 balcón y 1 mirador exterior, con un total de 11 ventanas, lo que hace que el espacio sea muy luminoso y aireado. La propiedad también cuenta con calefacción individual, lo que garantiza una temperatura agradable durante los meses más fríos del año. Además, la propiedad incluye un trastero que ofrece espacio adicional para el almacenamiento. La propiedad también cuenta con un portero. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,good,False,7432.0,False,False,False,False,[],False,False,1100000.0,€,flat,,"Lista, Madrid",Piso,2,True,Barrio de Salamanca,Lista,True,,,,,
107775872,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/32/9f/1323433776.webp,735-25,52,1250000.0,chalet,sale,415.0,5,4,calle Comunidad de Canarias,Madrid,Las Rozas de Madrid,es,40.4826791,-3.8738657,False,https://www.idealista.com/inmueble/107775872/,"En VENTA Y ALQUILER CON OPCIÓN DE COMPRA magnifico chalet adosado de esquina en la mejor zona de Las Rozas. Recientemente reformado con muy buenas calidades.  Consta de 415 metros sobre una parcela de 200 metros, quedando libre 100 metros de jardín. La vivienda consta de cuatro plantas con la siguiente distribución:  Planta principal con recibidor con puerta principal y puerta de servicio, amplia cocina-office, baño, salón de 55 metros y comedor separados puerta corredera. Salida a porche cubierto y jardín libre con acceso directo a las zonas comunes.  En planta primera nos encontramos de cuatro dormitorios muy amplios, todos ellos con armarios empotrados, dos de ellos con baño en suite mas un tercer baño completo.  La segunda planta consta de una gran buhardilla con chimenea con multiples usos.. . despacho, sala de cine, sala de juegos.. .  En la planta sótano tenemos cuarto de plancha y lavado, dormitorio de servicio con baño incorporado, cuarto de maquinas, trasteros y garaje para dos coches.  La enorme urbanización tiene pista de tenis, piscina de adultos y de niños, vestuarios y zona ajardinada y pinar donde los mas pequeños podrán jugar en el parque infantil. Nuestra vivienda dispone además de placas solares que dan servicio tanto a la calefacción como al agua caliente, suponiendo un ahorro energético considerable.  Todas las estancias disponen de calefacción por radiadores y aire acondicionado por conductos con termostato propio en cada una de ellas y sistema eléctrico de persianas.  Por ultimo, destacar la zona. Se encuentra en los lindes entre Las Rozas y Majadahonda, con salida rápida a la A-6, centros comerciales, servicio publico de salud, gimnasios, etc. No deje de solicitar una visita.",False,good,False,3012.0,False,False,False,False,[],False,False,1250000.0,€,chalet,terracedHouse,"El Burgo, Las Rozas de Madrid",Chalet adosado en calle Comunidad de Canarias,,,El Burgo,El Burgo,,True,True,,,
108190000,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/b8/f1/e1/1336575547.webp,,25,356000.0,flat,sale,75.0,3,1,calle de la Fuente Carrantona,Madrid,Madrid,es,40.3998707,-3.6363614,False,https://www.idealista.com/inmueble/108190000/,"****ASCENSOR APROBADO****** ¡Descubre tu nuevo hogar en Moratalaz! Este espectacular piso reformado en 2024 ofrece un diseño moderno y acogedor. Con una superficie de 70 m², cuenta con tres luminosos dormitorios que llenarán de vida tus días. El salón, amplio y lleno de luz natural, se convierte en el lugar perfecto para relajarte o recibir a amigos y familiares. La cocina está equipada con electrodomésticos de calidad, ideal para los amantes de la gastronomía. Ubicado en una zona privilegiada, tendrás acceso directo a las M-30 y M-40, facilitando tus desplazamientos. A pocos pasos de la estación e intercambiador de Pavones y con varias líneas de autobús cercanas, la movilidad es inmejorable. Además, la cercanía a colegios, parques y comercios te permitirá disfrutar de una vida cómoda y práctica. Este piso exterior, con orientación sur-este, cuenta con suelos de tarima y ventanas climalite que garantizan un excelente aislamiento térmico. Las elegantes puertas blancas añaden un toque de distinción a cada habitación. También incluye un trastero para mayor comodidad. No pierdas la oportunidad de vivir en uno de los mejores barrios de Madrid. ¡Ven a verlo y enamórate!",False,good,False,4747.0,False,False,False,False,[],False,False,356000.0,€,flat,,"Fontarrón, Madrid",Piso en calle de la Fuente Carrantona,2,True,Moratalaz,Fontarrón,False,,,,,
108762045,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/bb/90/1354394556.webp,,39,1400000.0,chalet,sale,630.0,6,5,calle Nuestra Señora de Nuria,Madrid,Pozuelo de Alarcón,es,40.4401088,-3.7994531,False,https://www.idealista.com/inmueble/108762045/,"SIN COMISIÓN AL COMPRADOR Se vende espectacular chalet independiente con piscina privada, ascensor y garaje propio, ubicado en una zona tranquila y bien comunicada. Esta propiedad única destaca por su amplitud, funcionalidad y por estar diseñada con un concepto versátil que permite aprovechar cada rincón de forma práctica y confortable. La vivienda se distribuye en dos plantas principales más sótano, con una configuración que permite el uso de cada planta como una vivienda independiente. Cada nivel está completamente equipado con sus propias estancias, lo que la hace perfecta para familias grandes, dos núcleos familiares o incluso como gran inversión. En total, el chalet cuenta con 6 habitaciones amplias y luminosas, con buena ventilación y luz natural. Todas las estancias han sido diseñadas para ofrecer confort y privacidad, ideales tanto como dormitorios como para despachos, salas de juegos o zonas de estudio. La propiedad dispone también de 5 baños completos, repartidos de forma estratégica entre las distintas plantas para mayor comodidad. La zona de día incluye dos salones independientes, perfectos para crear ambientes diferenciados: uno puede destinarse a salón de invierno y otro para verano, o simplemente adaptarlos como zona de descanso y zona de entretenimiento. Además, cuenta con un salón comedor amplio y luminoso, ideal para reuniones familiares o sociales. Otro de los grandes atractivos de esta vivienda es que dispone de dos cocinas totalmente equipadas, una en cada planta, lo cual permite disfrutar de una vida independiente en cada nivel o simplemente facilitar la organización en el día a día. El chalet también incluye un sótano diáfano de grandes dimensiones, con múltiples posibilidades de uso: gimnasio, sala de juegos, bodega, sala de cine, trastero o incluso como apartamento adicional. En cuanto a accesibilidad y comodidad, el inmueble dispone de ascensor nuevo que conecta todas las plantas, lo que facilita el acceso a personas mayores, movilidad reducida o simplemente mejora la comodidad diaria. El garaje privado tiene capacidad para varios vehículos, y está integrado en la vivienda, con acceso directo desde el interior. La zona exterior cuenta con una piscina particular rodeada de espacio para tumbonas, zona de comedor exterior y jardín, lo que permite disfrutar del aire libre, la tranquilidad y el buen tiempo durante todo el año. Esta vivienda está pensada para quienes buscan espacio, calidad de vida y un hogar que se adapte a sus necesidades. Su diseño inteligente, con la posibilidad de utilizar cada planta como vivienda independiente, permite una gran versatilidad tanto para vivir como para invertir. No pierdas la oportunidad de vivir en una casa que lo tiene todo: amplitud, privacidad, comodidad, accesibilidad, zonas exteriores y una ubicación ideal. Contáctanos para más información o para concertar una visita sin compromiso. Esta propiedad es mucho más de lo que imaginas.",False,renew,False,2222.0,False,False,False,False,[],False,False,1400000.0,€,chalet,independantHouse,"Zona Estación, Pozuelo de Alarcón",Casa independiente en calle Nuestra Señora de Nuria,,,Zona Estación,Zona Estación,,True,True,,,
108646345,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/0e/bf/1351334623.webp,,16,220000.0,chalet,sale,93.0,3,2,DEL MIRADOR,Madrid,Navalagamella,es,40.4667145,-4.1228442,False,https://www.idealista.com/inmueble/108646345/,"CANO GESTIONES INT. INMOBILIARIAS, pone en venta chalet de esquina en urbanización en Navalagamella. CANO GESTIONES NO COBRA AL COMPRADOR. Ubicado en una fantástica urbanización donde disfrutar la familia con piscina y restaurante, columpios para los más pequeños, pista de tenis. Al ser de esquina tiene más parcela que los centrales. El Chalet consta de: PLANTA PRINCIPAL - Salón - Espaciosa cocina con salida al jardín trasero - Cuarto de baño PLANTA SUPERIOR - Tres dormitorios - Cuarto de baño completo La vivienda esta muy cuidada y conservada. Fantásticas vistas Parada de autobús para bajar al intercambiador de Moncloa y viceversa en la misma puerta de la urbanización. Navalagamella tiene todo tipo de servicios a un paso de Valdemorillo y El Escorial No lo dude y llámenos para concertar una visita.",False,good,False,2366.0,False,False,False,False,[],False,False,220000.0,€,chalet,terracedHouse,Navalagamella,Chalet adosado en Del Mirador,,,,,,True,True,245000.0,25000.0,10.0
108553258,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/aa/da/68/1348267171.webp,carrrrrr123456,35,298000.0,chalet,sale,135.0,3,3,calle de los Cardeñas,Madrid,Navalcarnero,es,40.2877064,-4.0099083,False,https://www.idealista.com/inmueble/108553258/,"OPORTUNIDAD*** Se vende vivienda de tres plantas en muy buena zona de Navalcarnero, la vivienda consta de salón comedor, amplia cocina, terraza, aseo, dos baños completo, tres habitaciones, una de ella en la planta buhardilla bastante amplia con terraza, plaza de garaje, trastero, urbanización con zonas comunes, muy cerca de paradas de autobuses, centro de salud, bancos, supermercados. (los datos y los precios que aparecen en este anuncio son correctos salvo error u omisión. ).",False,good,False,2207.0,False,False,False,False,[],False,False,298000.0,€,chalet,terracedHouse,"Centro, Navalcarnero",Chalet adosado en calle de los Cardeñas,,,Centro,,,True,True,,,
108688306,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/9f/d1/1352186832.webp,,14,170000.0,flat,sale,59.0,3,1,San José - Buenos Aires,Madrid,Pinto,es,40.2397889,-3.6984458,False,https://www.idealista.com/inmueble/108688306/,"Agencia inmobiliaria en Pinto con dos puntos de venta a su disposición ofrece vivienda en el corazón de la ciudad. Este encantador piso en la primera planta es ideal para quienes buscan comodidad y ubicación. Con 59 m² construidos y 54 m² útiles, cuenta con tres luminosos dormitorios, perfectos para descansar o crear un espacio de trabajo. El salón dispone de terraza acristalada. El baño principal está equipado con plato de ducha y cuenta con una ventana al exterior para mayor ventilación.  La cocina independiente es un sueño hecho realidad para los amantes de la gastronomía, totalmente equipada y lista para que prepares tus mejores recetas. La vivienda se encuentra en buen estado, lista para entrar a vivir. Ubicada en una zona céntrica, tendrás acceso a todos los servicios necesarios a pocos pasos: supermercados, restaurantes y transporte público. La calefacción mediante bomba de frío/calor garantiza un ambiente acogedor durante todo el año. ¡No dejes pasar la oportunidad de visitar este espectacular piso que combina confort y ubicación!",False,good,False,2881.0,False,False,False,False,[],False,False,170000.0,€,flat,,"San José - Buenos Aires, Pinto",Piso,1,True,San José - Buenos Aires,,False,,,180000.0,10000.0,6.0
106341415,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/22/a0/1279922453.webp,,38,650000.0,flat,sale,117.0,2,3,calle de Martín Soler,Madrid,Madrid,es,40.403462,-3.6954164,False,https://www.idealista.com/inmueble/106341415/,"Exclusivo piso de 116 m² en SANTA MARIA DE LA CABEZA, MADRID. Este espectacular inmueble de 116 metros cuadrados construidos ofrece una oportunidad única de vivir en el corazón de Madrid. Dispone de dos amplias habitaciones en suite (antes cuatro), cada una con su propio baño completo, lo que garantiza privacidad y confort. Además, cuenta con un aseo adicional, ideal para visitas. La vivienda se destaca por un salón muy amplio y luminoso, perfecto para relajarse o recibir invitados en un ambiente acogedor y lleno de luz natural. Al entrar, te encontrarás con un elegante recibidor que marca la pausa de lo que este piso tiene para ofrecer. La cocina está completamente equipada y lista para su uso, brindando todas las comodidades necesarias para el día a día. Plaza de garaje incluida, una ventaja inigualable en esta codiciada ubicación. Aire acondicionado, calefacción central, conserje 24 horas, bañera con hidromasaje en una de las habitaciones, vestidor de gran capacidad. La ubicación es inmejorable: situada a pocos minutos caminando de la estación de Atocha, con una excelente conexión de transporte público (metro, tren y autobuses). Estarás rodeado de todos los servicios esenciales, restaurantes, tiendas y a un paso de los lugares más emblemáticos de la ciudad, como el Museo del Prado, el Parque del Retiro y los barrios más vibrantes de la capital. Puntos a favor de la ubicación: Comunicación excepcional: acceso inmediato a las principales redes de transporte. Vida cultural y de ocio: rodeado de museos, galerías, restaurantes y zonas de recreo. Áreas verdes a poca distancia: el Parque del Retiro, uno de los pulmones de Madrid, a solo un paseo. Zona segura y de gran demanda: vivir en el centro garantiza un estilo de vida activo y exclusivo. Nuestro departamento de financiación te asignara un coach como guía en todo el proceso hipotecario, buscando garantizar hasta un 100% del precio total de compra. No dejes pasar esta oportunidad, contáctanos para más información o para concertar una visita.",True,good,False,5556.0,False,False,False,False,[],False,False,650000.0,€,flat,,"Palos de la Frontera, Madrid",Piso en calle de Martín Soler,4,True,Arganzuela,Palos de la Frontera,True,True,True,,,
107078174,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/b9/b3/1302302247.webp,,34,1600000.0,chalet,sale,629.0,5,6,calle del Ciervo,Madrid,Ciudalcampo,es,40.6167865,-3.6113051,False,https://www.idealista.com/inmueble/107078174/,"BR Consulting, presenta esta magnífica propiedad de 629 m2 construidos sobre una parcela de 2.600 m2, situada en la exclusiva urbanización de Ciudalcampo. La vivienda, edificada en un fabuloso chalet independiente, dispone de una buena y cómoda distribución, diseñada para poder residir en una sola planta. Se distribuye en 3 plantas, en la planta principal, nos encontramos con el hall de entrada que da acceso a un amplio salón comedor de 63 m2 con chimenea y grandes ventanales con salida al porche y a la hermosa zona de jardín con piscina. A la derecha se sitúa la espaciosa cocina con office de 25 m2 y zona de servicio con dormitorio, un baño y entrada independiente desde el exterior. Desde el hall recibidor de la misma planta se da paso a un pasillo distribuidor con dos dormitorios dobles y dos baños en suite con salida, ambos al jardín. La misma planta se completa con un aseo de cortesía. La planta superior dispone de un bonito y acogedor salón, dos dormitorios con zona de estudio, salida directa a una agradable terraza con vistas y dos baños en suite. La planta baja destaca por su garaje con capacidad para varios coches, un cuarto de lavandería y plancha, un cuarto de calderas y una habitación propia destinada a despacho u oficina, sala de juegos, gym. La propiedad goza de calidades de alta gama en todos sus acabados, las estancias están provistas de aire acondicionado por conductos, sistema de calefacción por suelo radiante, puntos de luz de bajo consumo y perimetral, suelos de mármol, armarios empotrados, techos altos, jardín con riego automático. La urbanización de Ciudalcampo cuenta con seguridad privada 24 horas, vigilancia y control de acceso, dispone de un prestigioso club deportivo con campo de golf, hípica, tenis, padel. Un colegio internacional y una zona comercial con supermercado, área de restauración y ocio. Por su ubicación, la urbanización tiene buena comunicación a través de transporte público con varias líneas de autobús como privado con conexión con las principales autovías y proximidad al aeropuerto.",False,good,False,2544.0,False,False,False,False,[],False,False,1600000.0,€,chalet,independantHouse,Ciudalcampo,Casa independiente en calle del Ciervo,,,,,,True,True,,,
108723443,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/f0/2c/1353216765.webp,1304,18,330000.0,flat,sale,106.0,3,2,Centro,Madrid,El Escorial,es,40.5884642,-4.1269779,False,https://www.idealista.com/inmueble/108723443/,"**Piso en Venta en el Corazón de la Ciudad - Ideal para Tu Nueva Vida** Representado en exclusiva por Escorial Casa Direct, a través de su Consultor Inmobiliario de confianza en El Escorial: Tomás Vitoria, le invitamos a descubrir este impresionante piso en una de las zonas más demandadas de El Escorial. Descubre este magnífico piso de 106 m² catastrales, situado en una zona céntrica pero al mismo tiempo apartada de ruidos, que te ofrece todas las comodidades a tu alcance. Con un gran salón-comedor que cuenta con un ventanal que inunda de luz natural el espacio, este hogar es perfecto para disfrutar de momentos inolvidables. La propiedad cuenta con tres dormitorios, siendo el principal tipo suite con un cuarto de baño completo incorporado, ideal para tu privacidad y confort. La cocina, completamente amueblada y equipada, incluye un tendedero cubierto, lo que añade funcionalidad a tu día a día. Además, el piso dispone de otro cuarto de baño completo, asegurando comodidad para toda la familia. Este inmueble se encuentra en perfecto estado, listo para entrar a vivir y disfrutar desde el primer momento. Ubicado en una planta 1 exterior, con ascensor y orientación sur-este, garantiza luminosidad durante todo el día. La calefacción por bomba de frío/calor y el suministro de gas natural aseguran un ambiente acogedor en cualquier época del año.  No te preocupes por la movilidad, ya que la parada de autobús está a solo 2 minutos a pie y la estación de Renfe a 5 minutos. La zona está rodeada de todos los servicios necesarios, haciendo de este piso una opción inmejorable para quienes buscan calidad de vida en el centro de la ciudad. ¡No dejes pasar esta oportunidad única!",False,good,False,3113.0,False,False,False,False,[],False,False,330000.0,€,flat,,"Centro, El Escorial",Piso,1,True,Centro,,True,,,,,
