propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108908141,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/26/98/c7/1358586393.webp,1001,42,9,275000.0,flat,sale,82.0,True,3,1,avenida del Padre Piquer,Madrid,Madrid,Latina,es,Aluche,40.3929572,-3.7675109,False,https://www.idealista.com/inmueble/108908141/,"**Piso en Venta en una Excelente Ubicación** Descubre este luminoso y soleado piso en el corazón de la ciudad, ideal para quienes buscan comodidad y estilo. Con 82 m² construidos y 70 m² útiles, esta vivienda cuenta con tres dormitorios, perfectos para adaptarse a tus necesidades. La cocina, aunque amueblada de origen, ofrece un sinfín de posibilidades para que puedas personalizarla a tu gusto. El baño, equipado con un práctico plato de ducha, es funcional y cómodo. El salón de paso se conecta con una encantadora terraza acristalada, donde disfrutar de momentos al aire libre será un placer. La ventilación cruzada garantiza un ambiente fresco y agradable en cualquier época del año. Además, el piso cuenta con dos aires acondicionados y calefacción individual a gas natural, asegurando tu confort en todo momento. Ubicado en una segunda mano en buen estado y apto para personas con movilidad reducida, este inmueble también incluye un trastero y una amplia plaza de garaje en la calle Maqueda, lo que añade un valor añadido a la propiedad. Las puertas sapeli rameadas y las ventanas de aluminio aportan un toque de elegancia. Situado en una zona excelente, tendrás acceso a todos los servicios necesarios y muy buenas conexiones por carretera. Este piso es una oportunidad única para crear el hogar de tus sueños. ¡No dejes pasar la ocasión de visitarlo!",False,good,False,True,3354.0,False,False,False,False,[],False,False,275000.0,€,True,True,flat,"Aluche, Madrid",Piso en avenida del Padre Piquer,,,,,
108760765,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/23/15/1354351164.webp,76244,26,,695000.0,chalet,sale,350.0,,6,5,calle Italia,Madrid,Paracuellos de Jarama,Altos de Jarama,es,,40.5287306,-3.5467519,False,https://www.idealista.com/inmueble/108760765/,"Magnífico chalet pareado de 3 plantas, 6 habitaciones y 5 baños, en Paracuellos de Jarama. 350 m2 construidos. Orientación Oeste. Parcela de 410 m2. Salón independiente de 39 m2. Cocina amueblada, equipada y con office. Calefacción y aire acondicionado. Armarios empotrados, ventanas climalit, suelo de gres y madera. Dispone de garaje para 4 vehículos y trastero. Piscina privada. Amueblado negociable. Placas solares. NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA. Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra venta sea nuestra la vivienda o no. INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio. Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.",False,good,False,,1986.0,False,False,False,False,[],False,False,695000.0,€,True,True,chalet,"Altos de Jarama, Paracuellos de Jarama",Chalet adosado en calle Italia,terracedHouse,,,,
108819537,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/d1/7b/1356065059.webp,Vta_Plv_HSP,32,5,290000.0,flat,sale,89.0,True,3,1,Barrio Casco Antiguo,Madrid,Alcorcón,Centro,es,Casco Antiguo,40.3490868,-3.8262454,False,https://www.idealista.com/inmueble/108819537/,"Amplio piso amueblado en venta en el centro de Alcorcón – ¡Listo para entrar a vivir! Inmobiliaria MAQUEDA presenta en exclusiva este amplio y luminoso piso de 89 m² construidos, situado en el corazón de Alcorcón, entre la calle Polvoranca y la Plaza de La Hispanidad. Una zona consolidada, rodeada de servicios y perfectamente comunicada, ideal tanto para vivir como para invertir. La vivienda se encuentra en buen estado de conservación y lista para entrar a vivir. Está distribuida en hall de entrada, pasillo de distribución, amplio salón-comedor con salida a terraza abierta, cocina independiente con muebles altos y bajos, tendedero acristalado, tres dormitorios (dos de ellos dobles) y un cuarto de baño completo con bañera y mampara. Se vende amueblada, con calefacción individual por gas natural, suelos de parquet, puerta de acceso blindada, carpintería interior de sapeli y ventanas de aluminio con climalit. Muy luminosa, gracias a su buena orientación y altura (quinta planta). El edificio dispone de ascensor y acceso sin barreras arquitectónicas. Ubicada a escasos metros de la calle Mayor y rodeada de todos los servicios necesarios: supermercados, centros médicos, colegios, zonas verdes, comercios y transporte público. A solo 8 minutos caminando de la estación de Metro Parque Lisboa (L12) y a 12 minutos de Alcorcón Central (Renfe C5 y Metro L12), con múltiples líneas de autobús en las inmediaciones (450, 510, 513, 520…). Una excelente oportunidad para quien busca una vivienda amplia, bien situada y con todas las comodidades en el centro de Alcorcón. Visita nuestra web y descubre el tour virtual de la vivienda. Contacta con Inmobiliaria MAQUEDA para concertar tu visita. También atendemos por WhatsApp. Y recuerda: ¡Inmobiliaria MAQUEDA no cobra comisiones al comprador!",True,good,False,True,3258.0,True,False,False,False,[],False,False,290000.0,€,,,flat,"Casco Antiguo, Alcorcón",Piso,,,,,
105883028,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/74/21/1265891903.webp,2527,34,1,3500000.0,flat,sale,310.0,True,5,5,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4354389,-3.6887613,False,https://www.idealista.com/inmueble/105883028/,"Ubicado en un edificio representativo de 1965, en el prestigioso Paseo de la Castellana, junto a María de Molina, se encuentra este exclusivo piso de 310 m², recientemente reformado con las mejores calidades. Esta vivienda ofrece un diseño sofisticado y funcional, ideal para quienes buscan lujo y comodidad en una de las zonas más cotizadas de Madrid. Al entrar, nos recibe un elegante hall de entrada con un gabanero de gran capacidad. Desde aquí, accedemos a un imponente salón-comedor de amplísimas dimensiones, diseñado para crear varios ambientes de convivencia y ocio. La moderna cocina, abierta al salón, está completamente equipada con electrodomésticos de alta gama, proporcionando un espacio perfecto para la vida diaria y el entretenimiento. La zona de noche se compone de cuatro amplios dormitorios, todos ellos en suite, garantizando la máxima privacidad y confort. Tres de las habitaciones cuentan con vestidor, además de armarios empotrados en toda la casa, ofreciendo un generoso espacio de almacenamiento. Adicionalmente, la zona de servicio incluye una habitación con su propio cuarto de baño en suite y una práctica zona de laundry, asegurando un espacio funcional y discreto para el personal de servicio. La vivienda ha sido reformada con materiales y acabados de primera calidad. Dispone de calefacción individual y un sistema de aire acondicionado con bomba de frío/calor, gestionado por tecnología Air Zone, que permite regular la temperatura de manera independiente en cada estancia. Toda la casa está domotizada, facilitando el control de diversas funciones del hogar a través de sistemas inteligentes. Un aseo de cortesía añade un toque extra de comodidad para las visitas. El portal del edificio es representativo y cuenta con servicio de conserjería, asegurando seguridad y atención personalizada. El precio de la vivienda incluye un trastero y una plaza de garaje, proporcionando un valioso espacio adicional para almacenamiento y estacionamiento en esta codiciada ubicación. En The Well Come Home tenemos muchas viviendas que no se encuentran publicadas por expreso deseo de los propietarios.   No dejes de contactarnos, seguro que tenemos la vivienda ideal para ti.",False,good,False,True,11290.0,True,False,False,False,[],False,False,3500000.0,€,True,True,flat,"Castellana, Madrid",Piso,,,,,
107831256,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/69/e2/1325640289.webp,,23,2,433000.0,flat,sale,83.0,True,3,1,"calle Alcala, 438",Madrid,Madrid,Ciudad Lineal,es,Quintana,40.437908,-3.6380602,True,https://www.idealista.com/inmueble/107831256/,"TECNOCASA- Estudio Inmobiliario Ciudad Lineal-Ascao S. L vende piso en muy buen estado para entrar a vivir, distribuido en salón, cocina, tres habitaciones, 1 baño y terraza, también cuenta con trastero.  Cuenta con ascensor, buenas vistas, calles peatonales y una muy buena ubicación a menos de 1 min de línea de metro y menos de 2 min a intercambiador de buses. El piso es exterior y cuenta con orientación Noroeste La ubicación es uno de sus puntos más fuertes. Situado junto a la calle Alcalá, y a muy poca distancia de Las Ventas, este inmueble disfruta de una excelente conexión con toda la ciudad. A pocos minutos a pie se encuentran varias paradas de metro y autobús, lo que facilita los desplazamientos tanto al centro como a otras zonas de Madrid. Además, la salida rápida a la A-2 y M-30 lo convierte en una excelente opción para quienes necesiten moverse en coche. El barrio es tranquilo pero con todos los servicios: supermercados, farmacias, colegios, zonas deportivas, parques, bares de barrio y restaurantes. Una zona consolidada, familiar y segura, con ambiente de barrio tradicional y, a la vez, con proyección y demanda creciente. Una vivienda completa, con muchísimas posibilidades y en una zona con gran calidad de vida. Ideal para quienes buscan una casa definitiva o un proyecto de reforma en una ubicación con alta rentabilidad futura. No dejes pasar la oportunidad, y haz de este tu nuevo hogar!",False,good,False,True,5217.0,False,False,False,False,[],False,False,433000.0,€,,,flat,"Quintana, Madrid","Piso en calle Alcala, 438",,444000.0,11000.0,2.0,
108807153,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/90/08/07/1355721693.webp,,23,4,189900.0,flat,sale,61.0,True,3,1,CL RODRIGO DE TRIANA,Madrid,Leganés,Centro,es,Descubridores-Escritores,40.3258103,-3.7686071,False,https://www.idealista.com/inmueble/108807153/,"Inmobiliaria Adaix vende en exclusiva, impresionante piso de 61 m2, según catastro y tres dormitorios. Se compone de cocina con terraza cerrada al patio interior, moderno salón comedor con terraza y aire acondicionado, 3 amplios dormitorios, el principal con Aire Acondicionado y uno de los secundarios también, baño completo con bañera y mampara, piso muy luminoso.  Suelos en parquet en salón, pasillos y dormitorios, terraza cerrada en aluminio. PISO ACTUALMENTE ALQUILADO, FIN DE CONTRATO 30 DE OCTUBRE  Situado a escasos metros del nuevo centro de salud, los juzgados, cerca de colegios, comercios, transporte público y zonas deportivas. Mejor ver. En Adaix Arroyomolinos, no solo nos preocupamos por ayudarle a encontrar tu casa perfecta, también ofrecemos servicios complementarios para hacer su vivencia inmobiliaria más completa: Te Valoramos Gratuitamente Tu Vivienda: ¿Quiere saber cuál es el valor real de su propiedad? En Adaix Arroyomolinos estamos listos para realizar una valoración precisa y detallada de su propiedad de forma gratuita. Te Gestiónanos El Cambio De Vivienda: Si está considerando cambiar su vivienda actual por esta magnífica propiedad, nosotros le ayudaremos a gestionar todo el proceso. Desde la tasación de su vivienda actual hasta la adquisición de esta nueva vivienda en Arroyomolinos, estaremos a su lado en cada paso. NO PIERDAS ESTA OPORTUNIDAD.",False,good,False,False,3113.0,False,False,False,False,[],False,False,189900.0,€,,,flat,"Descubridores-Escritores, Leganés",Piso en Cl Rodrigo De Triana,,,,,
108878013,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/82/cf/1357710799.webp,,18,4,220000.0,flat,sale,78.0,True,3,1,calle de Emilio Martín Encinas,Madrid,Coslada,Coslada Pueblo,es,,40.4235504,-3.56428,False,https://www.idealista.com/inmueble/108878013/,"Precio final piso de liquidación bancaria, sin comisiones, directo de banco, con financiación hasta el 90% de la compra, 4 PLANTA CON ASCENSOR  increíble inmueble con terraza en comunidad tranquila,  Es un inmueble ideal para invertir, al estar al lado del metro y cercanias de Coslada Central este tipo de inmuebles se alquila por mas de 1200 euros en nada de tiempo y por. No hay prácticamente nada para alquiler y lo poco que sale, se alquila rapidísimo También es ideal para gente cansada de pagar incomodos alquileres y que quiera tener su propio piso en una zona muy tranquila y al lado del metro y cercanías por mucho menos que pagarías por un alquiler.",False,good,False,True,2821.0,False,False,False,False,[],False,False,220000.0,€,,,flat,"Coslada Pueblo, Coslada",Piso en calle de Emilio Martín Encinas,,,,,
108126816,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/c1/ed/1334654776.webp,29227M,27,,604900.0,chalet,sale,249.0,,4,3,Sector 3,Madrid,Getafe,Sector 3,es,,40.2818282,-3.75097,False,https://www.idealista.com/inmueble/108126816/,"MAYA Consulting vende este magnífico chalet de 4 plantas ubicado en ARROYO CULEBRO una de las zonas más demandadas de Getafe. Un espacio ideal para familias que buscan comodidad, amplitud y una excelente calidad de vida. La vivienda cuenta con 4 habitaciones muy espaciosas, 2 baños completos y un aseo, y una espectacular buhardilla diáfana, perfecta como sala de juegos, despacho o zona de relax. El salón es amplio y luminoso, ideal para disfrutar en familia, y la cocina independiente es grande y funcional, con espacio suficiente para una mesa de comedor donde disfrutar de tiempo con la familia y amigos. En el exterior, te sorprenderá su patio recién reformado, que incluye una acogedora zona de porche para comidas al aire libre y una piscina con clorador salino, perfecta para refrescarse en verano sin salir de casa. Además, la vivienda dispone de un garaje privado con capacidad para tres coches, una orientación este-oeste que garantiza luz natural durante todo el día, y una caldera de gas natural nueva, lo que garantiza eficiencia y confort en calefacción y agua caliente. Su ubicación es inmejorable, con rápido acceso a la M-50 y A-42, lo que facilita la conexión con Madrid y alrededores. No dejes pasar la oportunidad de vivir en un entorno tranquilo, moderno y bien comunicado. ¡Este chalet lo tiene todo! MAYA Consulting, creando hogares desde el año 2000!",False,good,False,,2429.0,True,False,False,False,[],False,False,604900.0,€,True,True,chalet,"Sector 3, Getafe",Chalet adosado,terracedHouse,,,,
108615925,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/92/59/e6/1350198409.webp,R-27-25,37,4,169000.0,flat,sale,55.0,True,2,1,calle de Vicente Carballal,Madrid,Madrid,Villaverde,es,Butarque,40.3530947,-3.682302,False,https://www.idealista.com/inmueble/108615925/,"INMOROSALES, Agencia Inmobiliaria de Madrid, pone en venta en exclusiva magnífica vivienda en Villaverde Bajo-Butarque. La vivienda se encuentra en una cuarta planta sin ascensor. A menos de 3 minutos de la estación de tren de Villaverde Bajo. Compuesta por salón, cocina, baño, 2 dormitorios y terraza. Orientación sur. Mucha luminosidad y ventilación. Las características son: - Puertas interiores de madera de roble. - Pintura gota. - Puerta principal blindada. - Ventanas de aluminio. - Suelos de plaqueta en buen estado. - Baño con plato de ducha. -Aire acondicionado frio/calor. -Tuberías y electricidad cambiadas hace 15 años. Muy buena ubicación, dado que estamos en la calle principal de Villaverde Bajo-Butarque. Al precio del inmueble hay que añadirle el Impuesto de Transmisión Patrimonial, siendo este del 6% en la Comunidad de Madrid, pudiendo ser del 5,4% si la compra está destinada para vivienda habitual (estar empadronado los próximos tres años como mínimo), unos costes que oscilan al alza los 2.000€ para Notaria, Gestoría y Registro de la Propiedad, y costes asociados a una financiación hipotecaria. Villaverde Bajo Renfe, perteneciente al barrio de Los Rosales, es una zona que ha vivido una mejora ostensible en los últimos tiempos, viéndose mejorada en cuanto a comunicación, contando con la Av de Andalucía como acceso directo tanto al centro de Madrid como a las autopistas M-30, M-40 y M-45. En cuanto a la RENFE, que se sitúa menos de una minuto de la vivienda, encontrará las líneas C3 y C4, uniendo al barrio con algunos municipios del Sur de Madrid (Aranjuez, Getafe, Parla... ), con el Centro de Madrid (Atocha, Sol, Nuevos Ministerios... ) y con el Norte de la Comunidad (San Sebastián, Las Rozas, Tres Cantos, Torrelodones... ). También esta presente la EMT, contando con las líneas 85 que finalizan en Atocha y la 123, finalizando en Legazpi. Tiene a su disposición diferentes equipamientos públicos como el Centro de Salud de Los Rosales, el C. P. Los Rosales, la Agrupación Escolar Europa, el San Jaime y el Liceo Rosales. Además de zonas verdes como el Parque del Manzanares o el Paseo de los Trenes. El aparcamiento es de uso libre, sin restricciones horarias (zona blanca). ¡ NO DEJES PASAR ESTA OPORTUNIDAD Y LLAMA YA PARA VENIR A VISITARLO SIN NINGUN COMPROMISO! - EN INMOROSALES TENEMOS departamento financiero propio y convenios con numerosos bancos, consiguiendo la mejor financiación. SOLICITA YA nuestro estudio financiero, es completamente gratuito.",False,good,False,False,3073.0,True,False,False,False,[],False,False,169000.0,€,,,flat,"Butarque, Madrid",Piso en calle de Vicente Carballal,,,,,
108842064,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/32/5c/1356707530.webp,3486-05671,49,,456000.0,chalet,sale,159.0,,3,2,Quijorna,Madrid,Quijorna,,es,,40.4224643,-4.0553883,False,https://www.idealista.com/inmueble/108842064/,"REMAX TERMES VENDE EN EXCLUSIVA este espectacular chalet en una zona idílica de Quijorna. ¿Buscas el hogar perfecto? Este chalet de construcción tradicional sólida, te ofrece comodidad y tranquilidad en cada rincón de la casa y más aún en la increíble parcela con la que cuenta. Dispone de una distribución impecable en una sola planta con espacios amplios y luminosos, de los cuales tiene salón comedor con chimenea y con grandes ventanales que recoge toda la luz del día, cocina totalmente amueblada y equipada con posibilidad de agrandar hacia el exterior y que da acceso al lateral del jardín, el cual se podrá disfrutar durante todo el año teniendo un porche cerrado acristalado y otro porche diáfano con una de las mejores vistas de todo el pueblo.  A parte, otra zona abierta hormigonada para desarrollarlo con cualquier idea y otra zona ajardinada en la entrada de la parcela que te dará la opción de hacer y decorar el jardín que imagines. En la primera planta también contamos con tres dormitorios acogedores, uno de ellos mas amplio que sería el principal que teniendo colindante una habitación despensa, se podría transformar en un vestidor y dos baños completos, ambos con plato de ducha.  La parcela de 1.325 m2 tiene un gran jardín con gran variedad de plantas y arboles con espacio para poder construir una gran piscina de cualquier tamaño y forma para disfrutarla con la familia al aire libre pudiendo hacer numerosas celebraciones sin molestar a nadie por la inigualable ubicación. El chalet tiene en la planta baja, un garaje amplio para 2 coches grandes y espacio de más, para almacenaje, taller y cualquier otra actividad que se quisiera realizar, teniendo dos puertas correderas de fácil acceso y cuenta con puerta abatible motorizada para acceder a la parcela. Ubicado en una zona tranquila y despejada de cualquier ruido molesto teniendo rodeado de campo y a la vez cerca del pueblo teniendo seguridad, ideal para quienes buscan paz sin renunciar a la cercanía de todos los servicios y comodidades como paradas de autobús, ocio, restauración y la zona deportiva con campo de futbol y pistas de padel cubiertas, piscina pública, etc. Y con gran acceso a la carretera principal de entrada y salida hacia la autovía de los pantanos. ¡Si deseas tener un chalet con todo lo que reúne este, sin tener que hacer grandes reformas, no dejes escapar la oportunidad de poder verlo, será tu nuevo hogar!",True,good,False,,2868.0,False,False,True,False,[],False,False,456000.0,€,True,True,chalet,Quijorna,Casa independiente,independantHouse,,,,
