propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107584478,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/94/c1/1316892215.webp,PAU2068,13,1,230000.0,flat,sale,65.0,True,4,1,calle de Polvoranca,Madrid,Madrid,Carabanchel,es,Buena Vista,40.3717977,-3.7535952,False,https://www.idealista.com/inmueble/107584478/,"¡Oportunidad para inversores! Vivienda con una rentabilidad del 9%, actualmente alquilada por 1.800€ mensuales. Desde GLOBALPISO PAU de Carabanchel te presentamos esta excelente propiedad en el barrio de Buena Vista (Carabanchel Alto), totalmente reformada y lista para alquiler por habitaciones. La vivienda se distribuye en 4 dormitorios: dos dobles y dos individuales, todos equipados con cama, escritorio, TV, nevera pequeña, armario y radiador eléctrico. La cocina está equipada con lavadora, secadora, termo eléctrico, dos vitrocerámicas y microondas. El baño ha sido reformado y cuenta con plato de ducha. Dispone de dos terrazas, una con acceso desde la cocina y otra desde dos de los dormitorios, ideales para disfrutar del aire libre. Además, cuenta con calefacción eléctrica, suelos de tarima flotante y ventanas de climalit, garantizando confort y eficiencia energética. Su excelente ubicación ofrece muy buena comunicación en transporte público: a solo 4 minutos del metro ""Carabanchel Alto"" (Línea 11), con varias paradas de autobús cercanas (Nº 35, 47, N17, 4 92, 493). La zona cuenta con todos los servicios necesarios, como centros de salud, supermercados, guarderías y colegios. También está a 8 minutos en coche del centro comercial ISLAZUL y a 9 minutos de Parquesur. Tiene fácil acceso a las principales vías: A-42, M-40 y M-45. ¡Una oportunidad que no puedes dejar pasar! Mejor verlo en persona. Globalpiso nunca solicitará documentación ni dinero sin haber realizado antes una visita a la vivienda. *Ofrecemos financiación del 100% a través de nuestro departamento financiero, H2b Hipotecas. La aprobación de la financiación está sujeta a las condiciones de la entidad financiera y se evaluará el perfil y solvencia del cliente. *De conformidad con el Artículo 6 del RD 515/1989, de 21 de abril, informamos a los clientes que los gastos notariales, registrales, Impuesto de Transmisiones Patrimoniales (I. T. P. ) gastos financieros e intermediación inmobiliaria y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda. ""Se cumplen todos los requisitos y derechos referidos en la Ley 12/2023 por el Derecho a la Vivienda"" ¡No dudes en contactarnos para más información o para agendar una visita!",False,good,False,False,3538.0,False,False,False,False,[],False,False,230000.0,€,flat,"Buena Vista, Madrid",Piso en calle de Polvoranca,,,,,,
108278697,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/00/fb/fa/1339328199.webp,AdM189 5,27,5,480000.0,flat,sale,92.0,True,3,2,"avenida de Moratalaz, 189",Madrid,Madrid,Moratalaz,es,Marroquina,40.4091679,-3.6431976,True,https://www.idealista.com/inmueble/108278697/,"Actualmente la vivienda está alquilada y con contrato de arrendamiento en vigor. L8 totalmente reformado de diseño en 2022. Excelentes calidades. Salón y cocina en open concept. 3 dormitorios (el principal con baño en suite). 2 baños con plato de ducha con distribución innovadora aplicando al máximo el espacio disponible. Balcón con vistas maravillosas. Suelos tarima muy acogedora. Ventanas marca “Cortizo” oscilobatientes que hacen más agradable las altas o bajas temperaturas al lograr mejor aislamiento. Puertas blancas lacadas acordes con el diseño general de la casa. Armarios empotrados con interiores funcionales. Cocina abierta al salón, amueblada (con puertas lacadas y tirador en uñero) y con electrodomésticos (frigo, lavadora, lavavajillas, vitro, extractor de diseño). AMUEBLADO. Puerta de entrada blindada (la altura de la puerta de acceso a la vivienda es superior a las tradicionales de un L8). Mamparas en los baños. La finca cuenta con portero físico y trastero individual (para bicis o bodega). Calefacción central.",False,good,False,True,5217.0,False,False,False,False,[],False,False,480000.0,€,flat,"Marroquina, Madrid","Piso en avenida de Moratalaz, 189",,,,,,
107102342,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/64/b7/59/1303041984.webp,,23,1,244000.0,flat,sale,108.0,True,3,2,madrid,Madrid,El Escorial,Centro,es,,40.5840587,-4.1260557,False,https://www.idealista.com/inmueble/107102342/,"¡Oportunidad para inversores en El Escorial! Presentamos este magnífico dúplex de 108 m², ubicado en la céntrica zona de San Bernabé. Este inmueble, construido en 2011 y en excelente estado, ofrece una rentabilidad de casi un 5% con un contrato vigente hasta julio de 2027, lo que lo convierte en una inversión inteligente y segura. Estupendo inquilino en todos los aspectos, demostrable. Se encuentra ubicado en la mejor zona de El Escorial, en una tranquila y bonita calle perfectamente comunicada a 5 minutos caminando del centro y 10 minutos de la estación de tren. El dúplex cuenta con tres grandes dormitorios, todos con armarios empotrados, proporcionando amplio espacio de almacenamiento. La cocina moderna está completamente equipada con horno y vitrocerámica, perfecta para los amantes de la gastronomía. El salón y el comedor son acogedores, ideales para disfrutar de momentos en familia o con amigos. Además, dispone de dos baños completos y eficientes sistemas de calefacción a gas natural. La orientación sur del inmueble garantiza luz natural durante todo el día, creando un ambiente cálido y agradable. Incluye una plaza de garaje en el precio, lo que añade comodidad y seguridad a tu vida diaria. La ubicación es inmejorable, cerca de la estación y con rápidos accesos a todos los servicios necesarios: supermercados, colegios, centros de salud y más. Este dúplex es una excelente opción tanto para vivir como para invertir. No pierdas la oportunidad de adquirir una propiedad que combina confort, modernidad y una ubicación privilegiada. ¡Contacta con nosotros para más información y para concertar una visita!",False,good,False,False,2259.0,False,False,False,False,[],False,False,244000.0,€,flat,"Centro, El Escorial",Piso en madrid,True,True,,,,
108411678,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/17/d9/1344136074.webp,CH-94291-0001,12,,115000.0,flat,sale,57.0,,2,1,travesía de la Ribera,Madrid,Aranjuez,Nuevo Aranjuez-Ciudad de las Artes,es,,40.0326024,-3.5905449,False,https://www.idealista.com/inmueble/108411678/,"Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justotítulo. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Pisode segunda mano en venta situado en Aranjuez (Madrid). Cuenta con una superficie de57.05m² distribuidos en 2 dormitorios y 1 baño. Se localiza en la primera baja de unedificio residencial y en sus inmediaciones dispone de todo tipo de servicios alrededor. Tiene buena comunicación tanto por transporte público como por transporte privado. Conlos servicios de Solvia podrá encontrar la vivienda que necesita y asegurar su inversión conel mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo másinformación. Un responsable cercano a usted le atenderá personalmente.",False,good,False,False,2018.0,True,False,False,False,[],False,False,115000.0,€,flat,"Nuevo Aranjuez-Ciudad de las Artes, Aranjuez",Piso en travesía de la Ribera,,,,,,
105883031,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/14/97/1265892037.webp,2521,13,7,3900000.0,flat,sale,300.0,True,5,3,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4209193,-3.6886744,False,https://www.idealista.com/inmueble/105883031/,"The Well Come Home presenta esta espectacular vivienda con terraza amplísima y esquinera, espectaculares vistas al Parque del Retiro desde una séptima planta, parking en finca y seguridad de lunes a domingo. Esta magnífica residencia puede presumir de cumplir con todos estos requisitos tan solicitados y difíciles de encontrar en la zona más prime de Madrid. Entramos en esta espectacular vivienda a través de un elegante hall que nos lleva a la joya de la vivienda: un salón- comedor muy luminoso gracias al privilegio de sus inmensos ventanales y por estar comunicado con una amplia terraza de 65m2 con doble orientación y preciosas vistas al parque. Siguiendo en el área de día, encontramos una amplia cocina con electrodomésticos de alta gama y una zona de lavandería. Este espacio cuenta con una habitación, un baño y una segunda entrada independiente. La parte más íntima de la vivienda se compone de cuatro dormitorios. El principal es en suite y las otras 3 habitaciones comparten un baño. Además de tener una plaza de garaje en finca, esta vivienda con trastero cuenta con una segunda plaza en el edificio de delante. ¿DESEAS VALORAR MÁS VIVIENDAS? La mayoría de las propiedades que tenemos en cartera en esta zona no están anunciadas en idealista, por petición de los propietarios o porque se están todavía reformando. Si quieres valorar más activos en la zona prime de Madrid no dudes en encontrarlos en nuestra web: ( .",True,good,False,True,13000.0,True,False,False,False,[],False,False,3900000.0,€,flat,"Recoletos, Madrid",Piso,True,True,,,,
107527119,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/5f/82/1315088674.webp,,1,,112000.0,chalet,sale,193.0,,3,2,calle Alcala,Madrid,Valdilecha,,es,,40.2929366,-3.3003725,False,https://www.idealista.com/inmueble/107527119/,"ADOSADO OCUPADO POR PERSONA SIN JUSTO TÍTULO ESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITAS IDEAL PARA INVERSORES Vivienda unifamiliar adosada de 193 m², según Catastro, a la venta en Valdilecha, Madrid. La vivienda está distribuida en varias plantas y está distribuida en diferentes estancias y servicios. (La distribución de la vivienda es orientativa y no ha podido ser comprobada). Muy bien comunicado por carretera (M-224) y transporte público. Junto a varias paradas de autobús en calle Alcalá. Próximo a todo tipo de servicios e infraestructuras como centros educativos (CEIPSO Miguel de Cervantes), comercios, supermercados, farmacias, zonas verdes.. . SIN COMISIÓN La localización del activo es aproximada.",False,good,False,,580.0,False,False,False,False,[],False,False,112000.0,€,chalet,Valdilecha,Chalet adosado en calle Alcala,True,True,terracedHouse,,,
105629257,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/69/a7/1309376268.webp,GP-55,49,bj,510000.0,flat,sale,120.0,True,4,2,calle Hospital,Madrid,Pozuelo de Alarcón,Zona Pueblo,es,Zona Pueblo,40.4359454,-3.8145984,False,https://www.idealista.com/inmueble/105629257/,"¡Descubre tu nuevo hogar en el corazón de la ciudad! Este piso reformado de 120 m² te ofrece una experiencia de vida única en una zona tranquila y sin ruidos, a solo unos pasos de la emblemática Plaza del Ayuntamiento. Con una distribución versátil, es ideal tanto para familias como para inversores. Dispone de 4 amplios dormitorios y 2 baños modernos, además de un práctico trastero para tus necesidades de almacenamiento. La vivienda destaca por sus acabados de calidad: pintura plástica lisa, suelos de tarima, puertas blancas y ventanas de aluminio lacado con cristal tipo climalit. Equipado con electrodomésticos y aire acondicionado con bomba de calor, garantiza confort durante todo el año. Su orientación Sur y Este asegura luminosidad natural, mientras que su clase energética C y emisiones CO2 B lo hacen eficiente y respetuoso con el medio ambiente. Ubicado en una zona inmejorable, rodeado de servicios, comercios y excelentes comunicaciones, este piso es perfecto tanto para vivir como para rentabilizar. Construido en 1969 pero en excelente estado, cuenta con armarios empotrados y calefacción eléctrica. Situado en un bajo exterior con ascensor, combina comodidad y accesibilidad. ¡No pierdas la oportunidad de visitar este increíble inmueble!",False,good,False,False,4250.0,False,False,False,False,[],False,False,510000.0,€,flat,"Zona Pueblo, Pozuelo de Alarcón",Piso en calle Hospital,,,,,,
108340986,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/2f/28/1357991509.webp,A_2443364,5,,137000.0,flat,sale,74.0,,3,1,calle de Polvoranca,Madrid,Leganés,Centro,es,Vírgenes,40.3285821,-3.7719922,False,https://www.idealista.com/inmueble/108340986/,"� OPORTUNIDAD DE INVERSIÓN: PROPIEDAD EN PROCESO DE SUBASTA � Piso con 2 terrazas en Madrid capital. Está ubicado en la Calle Polvoranca 20, en el distrito de Leganés, una zona residencial consolidada del sur de Madrid con buena calidad de vida, todos los servicios a pocos pasos y excelente conexión con el centro de la capital. Ideal como primera vivienda o como inversión para alquiler por su buena distribución y alta demanda en la zona. El inmueble se encuentra en la planta 4ª, que es la última del edificio. Cuenta con una superficie construida registral de 74 m², distribuidos en 3 habitaciones, 1 baño, salón-comedor, cocina, pasillo y 2 terrazas. Es una vivienda exterior, con buena iluminación natural. Dispone de calefacción individual eléctrica. � Puntos de Interés y Conectividad Situado en una zona con acceso inmediato a supermercados como Mercadona (4 min a pie), Día (6 min) y Ahorramás (8 min), colegios como el CEIP Lope de Vega (5 min) e IES Butarque (10 min), centro de salud María Jesús Hereza (7 min), varias farmacias en un radio de 5 minutos y zonas verdes como el Parque de los Olivos (6 min) y el Parque de la Hispanidad (10 min). � Metro San Nicasio (Línea 12) — a 8 minutos a pie � Cercanías Renfe Leganés Central (Línea C5) — a 15 minutos a pie � Autobuses EMT 480, 484, 485 — paradas a menos de 5 minutos � Acceso rápido a M-40, A-42 y M-45 — excelente conexión por carretera ✈️ Aeropuerto Adolfo Suárez Madrid-Barajas — a 30 minutos en coche 1. ¿Qué es una subasta judicial? Es la oportunidad de adquirir un inmueble a un precio muy atractivo, por debajo del valor de mercado. 2. ¿Dónde ocurre la subasta? La subasta ocurre en el Portal de Subastas del Boletín Oficial del Estado, por orden judicial. Se puja online y el mejor postor se adjudica la propiedad. 3. ¿Qué es necesario para poder pujar?  Para pujar tendrás que registrarte en el Portal y pagar un depósito del 5% del valor de subasta. En caso de no ser la mejor puja, el depósito se devolverá inmediatamente. 4. ¿Qué debo tener en cuenta antes de pujar en una subasta inmobiliaria? En caso de ser ganador, tendrás 40 días para pagar el precio restante en la cuenta del juzgado. Es necesario contar con liquidez, ya que no se puede financiar con una hipoteca.  Por lo general no es posible visitar el interior del inmueble. Necesitarás un abogado y un procurador para terminar el proceso judicial. *DISCLAIMER: La información proporcionada en el anuncio es orientativa y podría no coincidir con la configuración actual del inmueble.",False,good,False,False,1851.0,True,False,False,False,[],False,False,137000.0,€,flat,"Vírgenes, Leganés",Piso en calle de Polvoranca,,,,,,
108426837,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/82/4a/1344543739.webp,CH-94291-0001,12,,115000.0,flat,sale,57.0,,2,1,travesía de la Ribera,Madrid,Aranjuez,Nuevo Aranjuez-Ciudad de las Artes,es,,40.0324608,-3.5902241,False,https://www.idealista.com/inmueble/108426837/,"Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justotítulo. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Pisode segunda mano en venta situado en Aranjuez (Madrid). Cuenta con una superficie de57.05m² distribuidos en 2 dormitorios y 1 baño. Se localiza en la primera baja de unedificio residencial y en sus inmediaciones dispone de todo tipo de servicios alrededor. Tiene buena comunicación tanto por transporte público como por transporte privado. Conlos servicios de Solvia podrá encontrar la vivienda que necesita y asegurar su inversión conel mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo másinformación. Un responsable cercano a usted le atenderá personalmente.",False,good,False,False,2018.0,True,False,False,False,[],False,False,115000.0,€,flat,"Nuevo Aranjuez-Ciudad de las Artes, Aranjuez",Piso en travesía de la Ribera,,,,,,
108335075,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/74/21/09/1341049666.webp,,24,2,235000.0,flat,sale,80.0,True,3,1,avenida de las Naciones,Madrid,Fuenlabrada,Centro,es,,40.2822243,-3.8030009,False,https://www.idealista.com/inmueble/108335075/,"TECNOCASA FUENLABRADA zona Parque Europa - Fuenlabrada II - Cerro del Molino - Fuenlabrada Central VENDE Piso en AVENIDA DE LAS NACIONES, listo para entrar a vivir. Compuesto de 3 dormitorios, salón, cocina, baño, terraza abierta y trastero. La luminosa y amplia vivienda completamente REFORMADA dispone de suelo de gress, ventanas de climalit blanco, puertas en sapely y calefacción individual a gas. Piso con dos ascensor completamente exterior. Ubicada en una de las mejores zonas de Fuenlabra, próxima a todos los servicios necesarios como hospital, colegios, supermercados, centro de salud, centro de día para mayores, zonas verdes y a escasos minutos de Renfe y Metro Fuenlabrada Central. A 1 MINUTOS DE LA PARADA DE METRO PARQUE EUROPA. A 5 MINUTOS de FUENLABRADA CENTRAL ( AYUNTAMIENTO, JUZGADOS Y CENTRO COMERCIAL PLAZA DE LA ESTACION ). A 10 MINUTOS A PIE DEL HOSPITAL DE FUENLABRADA. A 5 MINUTOS A PIE DEL PARQUE DE LA SOLIDARIDAD. Fácil acceso a la carretera M 506 comunicando con M 50, A 42, R 5, A 5 Zona con todos los servicios AVISO LEGAL: Recordamos a nuestros Señores clientes que la información facilitada no constituye una auténtica oferta vinculante ni contractual. Este anuncio publicitario es provisional, y las fotografías y datos en él incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de la propiedad. La información aquí contenida procura reflejar una orientación sobre los inmuebles a la fecha de su publicación. La totalidad del contenido que aparece tiene carácter meramente informativo y aproximado, no teniendo, en modo alguno, carácter contractual. Tanto los datos, como las imágenes y planos pueden estar sujetos a cambios, por lo que le invitamos a que, si precisa una información más exacta y detallada, contacte con nosotros y le atenderemos a la mayor brevedad posible. Los contenidos tienen únicamente finalidad informativa y bajo ninguna circunstancia deben usarse ni considerarse como oferta de venta o financiación, solicitud de una oferta de compra o financiación, ni recomendación para realizar cualquier otra transacción, salvo que así se indique expresamente. La información y documentación a ofrecer de acuerdo con lo dispuesto en el Real Decreto 515/1989 (de 21 de abril, relativa a la protección de los consumidores en cuanto a la información a suministrar en la compraventa y arrendamiento de viviendas), será puesta a disposición de los potenciales compradores en las respectivas delegaciones territoriales gestoras del inmueble.",False,good,False,True,2938.0,False,False,False,False,[],False,False,235000.0,€,flat,"Centro, Fuenlabrada",Piso en avenida de las Naciones,,,,,,
