propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,floor,exterior,district,hasLift,neighborhood
108352338,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7f/1f/ff/1341552494.webp,14,1150000.0,flat,sale,206.0,3,2,calle de Valencia,Madrid,Madrid,es,40.4089324,-3.7002483,False,https://www.idealista.com/inmueble/108352338/,"CALLE VALENCIA, EN PLENO CORAZÓN DE LAVAPIÉS. Espectacular ático de 210 metros, cuenta con 100 metros de vivienda y 110 metros de gran terraza con impresionantes vistas 360. Cuenta con 3 dormitorios, 2 baños.    La vivienda ha sido reformada en su totalidad ofreciendo aire acondicionado y ventilación natural en todas las estancias, tarima flotante AC5, puertas lacadas, ventanas PVC climalit, persianas motorizadas.    Zona privilegiada, muy bien situado y comunicado por metro y autobús. Cerca de la Biblioteca Humanidades UNED, todo tipo de comercios, parques, zonas de ocio y grandes superficies.    SI QUIERE VER MÁS INMUEBLES EN ESTA ZONA VISÍTENOS EN inmuga. com    En Inmuga Homes, resolvemos cualquier duda o consulta fiscal y jurídica que pudiera surgir. Buscamos FINANCIACIÓN. Tramitamos la inscripción de compraventas, herencias, cancelaciones de hipoteca, levantamiento de embargos, C. E. E…. y cualquier trámite relacionado con la transacción de su inmueble. Contáctenos para ampliar información.",False,good,False,5583.0,False,False,False,False,[],False,False,1150000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle de Valencia,Destacado,2024027,4,True,Centro,True,Lavapiés-Embajadores
108015189,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/a5/bd/1331259393.webp,2,1050000.0,flat,sale,168.0,4,3,calle de Ríos Rosas,Madrid,Madrid,es,40.4420564,-3.7041287,False,https://www.idealista.com/inmueble/108015189/,"Se vende amplio piso interior con vistas a un gran patio de manzana que proporciona excelente luminosidad durante todo el día. Ubicado en una elegante finca señorial con portero físico y ascensor, este inmueble ofrece una excelente oportunidad de reforma con múltiples posibilidades de redistribución según tus necesidades. La vivienda cuenta con 4 dormitorios, 2 baños, un amplio salón-comedor, una cocina independiente, un recibidor y 2 terrazas ideales para disfrutar del aire libre en plena ciudad. Además, dispone de trastero en la misma finca, añadiendo un valioso espacio extra de almacenamiento. Situado en pleno corazón del codiciado barrio de Chamberí, con todos los servicios, comercios, transporte público y zonas de ocio a escasos pasos, este piso es ideal tanto para familias como para inversores que buscan una propiedad con gran potencial en una de las zonas más emblemáticas de Madrid.",False,renew,False,6250.0,True,False,False,False,[],False,False,1050000.0,€,,,flat,,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso en calle de Ríos Rosas,Destacado,RP1132025136992,2,False,Chamberí,True,Nuevos Ministerios-Ríos Rosas
108119693,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/b2/23/1334431423.webp,20,380000.0,flat,sale,83.0,2,2,calle del Castillo de Uclés,Madrid,Madrid,es,40.4252392,-3.627281,False,https://www.idealista.com/inmueble/108119693/,"¡Fantástico piso en la calle Castillo de Uclés, construido en 2006! Este luminoso segundo piso, con orientación suroeste, de 83 m², recibe luz natural durante todo el día, creando un ambiente cálido y acogedor. La vivienda cuenta con dos habitaciones espaciosas, dos baños completos, un amplio salón-comedor ideal para disfrutar en familia y una cocina funcional. Destacan detalles como suelo de tarima, calefacción de gas natural individual y ventanas de aluminio muy amplias que aportan luminosidad y aislamiento. La puerta blindada ofrece mayor seguridad, y la finca dispone de ascensor para mayor comodidad. Incluye además una plaza de garaje de 10 m², perfecta para mayor comodidad. La zona está rodeada de todos los servicios necesarios: colegios, centros de salud, supermercados, parques y farmacias, todo a poca distancia. Además, cuenta con excelentes conexiones de transporte: línea de Metro García Noblejas (L7), varias líneas de EMT (4, 38, 48, 70, 109, N6, N7 y N203), y fácil acceso a las principales vías M30 y M40. ¡Una oportunidad perfecta para vivir en una zona bien comunicada y con todos los servicios a tu alcance!",False,good,False,4578.0,False,False,False,False,[],False,False,380000.0,€,True,True,flat,,"Simancas, Madrid",Piso en calle del Castillo de Uclés,Destacado,RP102025137392,2,True,San Blas,True,Simancas
108626163,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/c9/46/1350332555.webp,19,336000.0,flat,sale,73.0,3,2,calle de la Encomienda de Palacios,Madrid,Madrid,es,40.3998289,-3.6375015,False,https://www.idealista.com/inmueble/108626163/,"1º planta alta con ascensor, totalmente reformado, excelentes calidades, luminoso, 3 dormitorios, baño y aseo(ambos con ducha), cocina con terraza integrada, salon independiente, aire acondicionado, suelo de parquet, paredes lisas, doble cerramiento de aluminio con cristal climalit, en pasillos comunes vigilancia por camaras, comunidad 70 euros incluye agua y limpieza, finca con administrador, 2 habitaciones cableadas con internet, trastero individual de 12 metros. Existe la posibilidad de una plaza de garaje grande de residente en primera planta aparte del precio de la vivienda por el importe de 6000 euros. Excelente ubicacion, a 5 min. Andando del metro pavones linea 9 e intecambiador de autobuses, en la zona muy cerca ayuntamiento, centro de salud y especialidades, supermercado, mercado, polideportivo, colegios, y amplias zonas verdes.",False,good,False,4603.0,False,False,False,False,[],False,False,336000.0,€,,,flat,,"Fontarrón, Madrid",Piso en calle de la Encomienda de Palacios,Destacado,RP242025139481,1,False,Moratalaz,True,Fontarrón
108543021,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/86/29/1348013346.webp,17,650000.0,flat,sale,72.0,2,1,calle de Santa Engracia,Madrid,Madrid,es,40.4394974,-3.7016099,False,https://www.idealista.com/inmueble/108543021/,"Redpiso Ríos Rosas presenta una excelente oportunidad en el codiciado barrio de Chamberí: una luminosa vivienda exterior ubicada en la calle Santa Engracia, a pocos pasos del parque de Canal. La propiedad ofrece un amplio salón-comedor con salida a una terraza, cocina equipada, dos dormitorios interiores y un baño, combinando funcionalidad, confort y estilo moderno. El edificio cuenta con ascensor, servicio de conserjería y ha superado favorablemente la Inspección Técnica del Edificio (ITE), lo que garantiza seguridad y buen mantenimiento. Ideal tanto como residencia habitual como inversión en una de las zonas más atractivas y en auge de Madrid. Para más información, no dude en contactar con nosotros en los teléfonos o.",False,good,False,9028.0,False,False,False,False,[],False,False,650000.0,€,,,flat,,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso en calle de Santa Engracia,Destacado,RP1132025139017,2,True,Chamberí,True,Nuevos Ministerios-Ríos Rosas
108437767,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/89/fa/1344862022.webp,27,257000.0,duplex,sale,134.0,3,3,calle de la Rosa,Madrid,Aranjuez,es,40.030163,-3.6070234,False,https://www.idealista.com/inmueble/108437767/,"¡ NO COBRAMOS COMISIÓN AL COMPRADOR! FYSOL VENDE EN EXCLUSIVA VIVIENDA EN EL CENTRO DE ARANJUEZ.  Este dúplex te recibe en su planta baja con una espaciosa cocina de doble acceso, perfecta para tus momentos culinarios, y una coqueta terraza para disfrutar del aire libre. Completan esta planta un práctico aseo y un discreto trastero bajo la escalera, ideal para almacenaje adicional. Al subir a la planta superior, la luminosidad te envolverá gracias a sus tres claraboyas y las grandes ventanas Velux con cortinas, que añaden un toque de estilo y privacidad. Aquí encontrarás tres luminosos dormitorios y dos baños completos, incluyendo un dormitorio principal en suite con plato de ducha, diseñado para tu máximo confort. Cada rincón de este dúplex ha sido cuidado con esmero: disfrutarás de la calidez del suelo de parquet en ambas plantas, ventanas de climalit para un aislamiento perfecto, calefacción eléctrica para los días fríos y una pintura lisa que aporta elegancia y modernidad. Además, la planta superior cuenta con armarios empotrados inteligentemente integrados bajo la cubierta, optimizando cada espacio. Ubicación Inmejorable en el Corazón de Aranjuez Vivir aquí es disfrutar de la comodidad de tener todo a tu alcance. A pocos minutos a pie, podrás admirar el majestuoso Palacio Real, pasear por la Plaza del Ayuntamiento o acceder a la Universidad. El Mercado de Abastos, las paradas de autobús urbano e interurbano, y la estación de RENFE (a solo 10 minutos) te conectan con todo lo que necesitas, haciendo tu día a día más fácil y agradable. No pierdas la oportunidad de visitar este magnífico dúplex que combina a la perfección encanto, comodidad y una ubicación privilegiada.",False,good,False,1918.0,False,False,False,False,[],False,False,257000.0,€,,,flat,duplex,"Centro, Aranjuez",Dúplex en calle de la Rosa,Destacado,02520,2,False,Centro,False,
108232514,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/11/27/1338996182.webp,32,675972.0,flat,sale,113.0,3,2,calle de Arganda,Madrid,Madrid,es,40.4007893,-3.7101165,False,https://www.idealista.com/inmueble/108232514/,"Redpiso santa maria de la cabeza vende en exclusiva, piso exterior en tercera planta de la calle arganda. Para entrar a vivir, la vivienda consta de salón con terraza cerrada, cocina, tres dormitorios y dos baños completos uno de ellos en suite en el dormitorio principal. La calefacción es central con contadores individuales. Armarios empotrados en toda la vivienda. Finca con ascensor y conserje. De comunidad se pagan 115,17€. I. E. E. (informe de evaluacion del edificio) de diciembre del 2023 es favorable. Dicho informe evalúa el estado de conservación (i. T. E) y además la accesibilidad y la eficiencia energética.   frente al parque madrid río. Zona bien comunicada con autobuses, metro línea 5, a unos 8 minutos se construirá estación de la línea 11, cercanías pirámides a 5 minutos. Establecimientos de restauración, comercios, mercadona y supermercado bm.",False,good,False,5982.0,False,False,False,False,[],False,False,675972.0,€,,,flat,,"Acacias, Madrid",Piso en calle de Arganda,Destacado,RP142025137587,3,True,Arganzuela,True,Acacias
108356373,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/c5/f5/1341669096.webp,19,224900.0,flat,sale,75.0,3,1,calle de Elizondo,Madrid,Madrid,es,40.3757668,-3.690265,False,https://www.idealista.com/inmueble/108356373/,"Ponemos a tu disposición este estupendo piso, en una 1ª planta sin ascensor.  Sus 71 m2 útiles se distribuyen en 3 dormitorios, salón con balcón, cocina, un baño con plato de ducha y columna de hidromasaje.  Aire acondicionado en el salón y el dormitorio principal.  Calefacción de gas natural.  Electricidad y fontanería cambiadas.  Suelo de tarima y ventanas de aluminio.  Cuenta con plaza de garaje compartida.  El barrio de San Fermín es un barrio perteneciente al distrito de Usera. El barrio está delimitado por el río Manzanares al este, la M-30 y el nudo sur al norte, al oeste la avenida de Andalucía y el barrio de Orcasitas y al sur con la autopista M-40 y el nudo super-sur. El barrio de San Fermín está comunicado con la Línea 3 de la red Metro de Madrid, por las estaciones son San Fermín-Orcasur, estación compartida con el barrio de Orcasur, ubicada en la avenida de Andalucía en la confluencia con la avenida de los Fueros. La otra estación que da servicio a los vecinos es Hospital 12 de Octubre, situada en la Glorieta de Málaga. Estas dos estaciones dan acce so directo a la Puerta del Sol (Estación de Sol) en 10/12 minutos. También dispone en sus inmediaciones de una estación de Cercanías, Doce de Octubre (C-5), en el barrio de Almendrales. San Fermín tiene servicio de autobuses de la EMT de Madrid, pasan por el barrio las líneas 23, 78 y 123 y por la lindante avenida de Andalucía las líneas 18, 22, 59, 76, 79, 81, 85 y 86. Estas líneas dan al barrio comunicación con la plaza Mayor, Legazpi, Atocha, Embajadores y Oporto.  *En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales / Notaría - Gestoría / Registro / Intermediación inmobiliaria y / o Financiera). *.",False,good,False,2999.0,False,False,False,False,[],False,False,224900.0,€,,,flat,,"San Fermín, Madrid",Piso en calle de Elizondo,Destacado,RP2582025136473,1,True,Usera,False,San Fermín
107444803,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/32/8c/1316803910.webp,1,1900000.0,chalet,sale,230.0,4,3,calle de Luis Larrainza,Madrid,Madrid,es,40.4496938,-3.6730953,False,https://www.idealista.com/inmueble/107444803/,"Alonso & Vega Luxury Housing, especialistas en viviendas de lujo en las zonas más exclusivas de Madrid. Presentamos esta vivienda unifamiliar lista para entrar en una zona privilegiada y exclusiva de Madrid. Excelente chalet independiente en una exclusiva urbanización catalogada como conjunto histórico-artístico de Madrid, con servicios de autobuses y metro muy cercanos. Es una zona muy tranquila ideal para familias. Dividida en 4 plantas, consta de 4 dormitorios y 3 baños.  El dormitorio principal en suite para tener total comodidad y privacidad. Salón comedor muy luminoso. Aseo de cortesía. Cocina totalmente equipada llena de luz con salida al patio. En la planta inferior hay salón grande con diferentes posibilidades de uso. Tarima de roble. Ventanas de climalit. Parcela con comedor exterior y barbacoa para disfrutar de cenas y comidas familiares en épocas de buen tiempo.  Su proximidad al Parque de Berlín, permite disfrutar de diferentes actividades deportivas, ocio.. . y próximo al Paseo de la Castellana, Santiago Bernabeu...",False,good,False,8261.0,False,False,False,False,[],False,False,1900000.0,€,,,chalet,independantHouse,"Ciudad Jardín, Madrid",Casa independiente en calle de Luis Larrainza,Destacado,,,,Chamartín,,Ciudad Jardín
107167645,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/00/0e/1305000692.webp,42,550000.0,chalet,sale,400.0,4,4,calle de Antonio Cánovas del Castillo,Madrid,Leganés,es,40.3228502,-3.7797505,False,https://www.idealista.com/inmueble/107167645/,"¡Descubre el hogar de tus sueños en este espectacular chalet adosado! Con 282m² construidos y una parcela de 170m², esta vivienda ofrece un espacio generoso distribuido en cuatro plantas. Cuenta con tres amplios dormitorios, incluyendo un dormitorio principal de 13m² con baño. Además, dispone de un baño completo más y dos aseos adicionales para mayor comodidad. La buhardilla de 32m² es perfecta para adaptarla a tus necesidades, ya sea como oficina, sala de juegos o gimnasio. Disfruta de momentos al aire libre en sus dos terrazas, una de 17m² y otra de 15m², así como en el jardín trasero de 60m². La cocina espaciosa de 17m² es ideal para los amantes de la gastronomía. Las ventanas de climalit estilo inglés, paredes lisas y suelos de gres con escaleras de mármol aportan un toque elegante y moderno a la vivienda, en la planta de arriba encontraras un parque precioso y cuidado que hace más acogedor el espacio. El sótano/garaje de 45m² ofrece espacio adicional para almacenamiento o estacionamiento. Este chalet está equipado con aire acondicionado de Split y calefacción de gas natural, garantizando confort durante todo el año. Además, cuenta con un elevador a la primera planta, para una mayor comodidad y facilitando el acceso a personas con movilidad reducida. La vivienda también tiene piscina comunitaria para disfrutar de los veranos dándote los baños que más te gusten Ubicado junto al Parque Polvoranca, disfrutarás de excelentes conexiones de transporte (metro sur, autobuses, Renfe) y zonas comunes con piscina, parque infantil y pistas de tenis. Construido en 1996 y en excelente estado, este hogar orientado al Este y Oeste es una oportunidad única que no puedes dejar pasar. ¡Ven a visitarlo y enamórate! Somos especialistas en conseguir prestamos hipotecarios de hasta el 100% en algunos caso, pregunta sin compromiso, estamos para ayudarte a conseguir Tu Espacio Ideal.",False,good,False,1375.0,False,False,False,False,[],False,False,550000.0,€,True,True,chalet,terracedHouse,"Valdepelayo-Montepinos-Arroyo Culebro, Leganés",Chalet adosado en calle de Antonio Cánovas del Castillo,Destacado,,,,Valdepelayo - Montepinos - Arroyo Culebro,,Valdepelayo-Montepinos-Arroyo Culebro
108506812,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/55/22/1346946815.webp,17,260000.0,flat,sale,70.0,1,1,Zona Industrial,Madrid,Tres Cantos,es,40.6046051,-3.6980324,False,https://www.idealista.com/inmueble/108506812/,"REDPISO vende EN EXCLUSIVA maravilloso loft en la Zona Industrial de Tres Cantos. ¿Buscas un espacio diferente, moderno y con estilo propio? Este loft dúplex en la zona industrial de Tres Cantos puede ser justo lo que estabas esperando. Un concepto abierto, lleno de luz y con carácter: este inmueble cuenta con una habitación amplia, un baño completo y un vestidor que enamora. La cocina americana se integra con el salón creando un ambiente moderno, perfecto para quienes valoran el diseño y la funcionalidad. ¿Y lo mejor? Una terraza con vistas a las zonas comunes de la urbanización: jardines bien cuidados, una piscina donde desconectar y una pista de pádel para liberar tensiones tras un día de trabajo. Todo, sin salir de casa. Incluye además plaza de garaje, un imprescindible para tu comodidad diaria. Pero lo que realmente hace único a este loft es su ubicación privilegiada: en la zona industrial de Tres Cantos, con excelente comunicación y a un paso del Parque del Este, un pulmón verde que te conecta directamente con la belleza natural de Soto de Viñuelas. Ideal para los amantes del deporte al aire libre, paseos en bici o simplemente para desconectar entre árboles y senderos. Estilo, funcionalidad, zonas comunes de lujo y un entorno natural a tu alcance. Vive diferente. Vive bien. Vive aquí. Contáctanos y ven a descubrir tu próximo hogar. ¡Este loft tiene mucho que decirte! Consulta la posibilidad de financiación hasta el 100% con nuestro DEPARTAMENTO FINANCIERO DCREDIT. Según el Real Decreto Legislativo 1/2007, de 16 de noviembre, los precios ofertados no comprenden los tributos (Impuestos de Transmisiones Patrimoniales), ni los gastos notariales y registrales relativos a la compra-venta, ni la comisión de intermediación que satisface el comprador.",False,good,False,3714.0,False,False,False,False,[],False,False,260000.0,€,True,True,flat,,"Zona Industrial, Tres Cantos",Piso,Destacado,RP1302025138239,bj,True,Zona Industrial,True,
108644104,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/90/e2/1350864456.webp,34,1275000.0,flat,sale,225.0,6,2,calle de Santa Cruz de Marcenado,Madrid,Madrid,es,40.4296537,-3.7083313,False,https://www.idealista.com/inmueble/108644104/,"Redpiso San Bernardo-Malasaña-Chamberí vende en exclusiva y en NUDA PROPIEDAD una magnífica vivienda de 225 m² construidos, exterior, con gran potencial de reforma. La propiedad está valorada en más de 1.600. 000 €, pero se ofrece a un precio significativamente reducido al tratarse de una operación en nuda propiedad. La actual usufructuaria, una señora de 92 años, conservará el derecho de uso y disfrute de la vivienda durante el resto de su vida, lo que convierte esta operación en una excelente oportunidad de inversión patrimonial a medio plazo, segura y sin riesgos asociados a alquileres. La vivienda cuenta con seis amplios dormitorios, dos baños completos, un espacioso salón-comedor y cocina independiente. Dispone además de tres terrazas exteriores y una interior, lo que aporta una gran luminosidad y múltiples posibilidades de distribución tras una reforma. El piso se encuentra para actualizar, ofreciendo al comprador la posibilidad de diseñar un futuro hogar o inversión de alto nivel en una ubicación privilegiada. El inmueble se encuentra en un edificio con ascensor y presenta una distribución ideal para una familia o para su reconversión en una vivienda de lujo. Todos los gastos de comunidad e IBI corren a cargo de la usufructuaria, lo que permite al comprador adquirir la nuda propiedad sin gastos añadidos ni gestión activa. Una inversión única para quienes buscan un activo inmobiliario sólido, con alta revalorización futura y en una de las mejores zonas de la ciudad. Excelente comunicación de transporte público en autobús: 144, 7,3, 21 y C03 en Metro: San Bernardo (L2 y L4) y Bilbao (L1 y L4). Visite sin compromiso. Solicite más información y/o cita previa a los teléfonos: – Vea más inmuebles en.",False,renew,False,5667.0,False,False,False,False,[],False,False,1275000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso en calle de Santa Cruz de Marcenado,Destacado,RP1852025139578,1,True,Centro,True,Malasaña-Universidad
108191622,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/5b/5f/1344950682.webp,35,262000.0,flat,sale,75.0,3,1,calle de Víctor Manuel III,Madrid,Madrid,es,40.3900217,-3.7200262,False,https://www.idealista.com/inmueble/108191622/,"REDPISO OPAÑEL VENDE EN EXCLUSIVA: Te presentamos una excelente oportunidad en la calle Víctor Manuel III, en una tranquila y bien comunicada zona del distrito de Carabanchel. Este piso se encuentra en la segunda planta de un edificio de cuatro alturas, sin ascensor, ofreciendo comodidad y funcionalidad en un entorno familiar. La vivienda cuenta con un diseño práctico y luminoso, distribuida en 3 dormitorios. El dormitorio principal está equipado con aire acondicionado con bomba de calor, garantizando confort durante todo el año. El salón también dispone de aire acondicionado y se conecta a una terraza acristalada, perfecta para disfrutar de momentos de relax y aprovechamiento del espacio exterior en cualquier estación. La cocina es independiente, equipada con fogones y con acceso a una terraza acristalada, ideal para mejorar la sensación de amplitud. El baño cuenta con plato de ducha, ofreciendo comodidad y funcionalidad. Además, el precio incluye una plaza de garaje, pensada para coches grandes, lo que añade valor y comodidad a esta fantástica vivienda. En cuanto a la ubicación, el piso se encuentra cerca de una variedad de servicios, incluyendo supermercados, farmacias, colegios y bares, lo que garantiza la comodidad de tener todo lo necesario a pocos pasos. Además, la propiedad cuenta con una excelente comunicación, gracias a su proximidad a las carreteras M-40, A-42 y M-30, facilitando el acceso a diferentes puntos de la ciudad y alrededores. Metro de Opañel y Plaza Elíptica cerca. También te ofrecemos asesoramiento financiero gratuito a través de nuestro departamento DCredit, para que puedas solucionar cualquier duda sin compromiso. Recuerda que el precio no incluye el Impuesto de Transmisiones Patrimoniales (máx. 6%) ni los gastos notariales y registrales, que se detallarán según el caso. ¡Te esperamos! En Redpiso Opañel, nuestros valores se reflejan en el compromiso de ofrecerte un servicio cercano, profesional y transparente, ayudándote a encontrar el hogar que realmente deseas en una zona bien comunicada y con todos los servicios a tu alcance. ¡No dudes en contactarnos para visitar esta oportunidad!",False,good,False,3493.0,False,False,False,False,[],False,False,262000.0,€,True,True,flat,,"Opañel, Madrid",Piso en calle de Víctor Manuel Iii,Destacado,RP422025137823,2,True,Carabanchel,False,Opañel
107891570,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/04/b4/1327464966.webp,6,162000.0,studio,sale,40.0,0,1,Barrio Casco Antiguo,Madrid,Leganés,es,40.3269145,-3.7681817,False,https://www.idealista.com/inmueble/107891570/,"Urbamar, vende estudio semi-nuevo, con amplio patio. Alta rentabilidad garantizada. ! IDEAL PARA INVERSORES! ACTUALMENTE ALQUILADO, GRAN RENTABILIDAD. En cuanto a la zona, está rodeado de todo lo que necesitas: autobuses, centros médicos, colegios, supermercados, parques y zonas infantiles. metro y Renfe a 5 minutos, zona de restauración y ocio. Benefíciese de nuestro método de trabajo, nos encargamos de todos los trámites, encadenamos plazos, tramitamos la hipoteca¡Consulta a nuestro departamento financiero la posibilidad de financiación 100%¡ Si desea ampliar la información no dude en ponerse en contacto con nosotros, estaremos encantados de atenderle, también a través de nuestras Redes Sociales.",False,good,False,4050.0,True,False,False,False,[],False,False,162000.0,€,,,flat,studio,"Casco Antiguo, Leganés",Estudio,Destacado,LGVC308B,1,True,Centro,True,Casco Antiguo
107284315,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/0d/ac/1318462221.webp,18,280000.0,flat,sale,117.0,1,1,avenida de la Aviación,Madrid,Madrid,es,40.3730255,-3.7748554,False,https://www.idealista.com/inmueble/107284315/,"Redpiso San Ignacio presenta en exclusiva un espectacular loft dúplex con plaza de garaje en la Avenida de Aviación. Este increíble loft dúplex de 65m², ubicado en la última planta del edificio, cuenta con un diseño moderno y funcional, además de una distribución perfectamente aprovechada. La vivienda dispone de: •Planta baja: Amplio salón con cocina americana integrada, baño completo con plato de ducha y acceso a un acogedor balcón. •Segunda planta: Dormitorio matrimonial con acceso directo a una amplia terraza privada de 15m², ideal para relajarse o disfrutar de momentos al aire libre. El loft cuenta con acabados de primera calidad. Dispone de suelos de tarima en ambas plantas, paredes lisas, calefacción por suelo radiante y aire acondicionado frío/caliente por conductos, lo que garantiza confort durante todo el año. Además, incluye una plaza de garaje, lo que añade un extra de comodidad y seguridad. Ubicación inmejorable, próximo a supermercados, bancos y una gran variedad de servicios, con excelente conexión al transporte público y principales vías de acceso a la ciudad. No dejes pasar esta oportunidad única. ¡Contacta con nosotros para más información y para concertar una visita!",False,good,False,2393.0,False,False,False,False,[],False,False,280000.0,€,True,True,flat,,"Cuatro Vientos, Madrid",Piso en avenida de la Aviación,Destacado,RP362025134714,3,True,Latina,True,Cuatro Vientos
108200567,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/55/c0/1336931502.webp,37,580000.0,flat,sale,107.0,3,2,paseo de Santa María de la Cabeza,Madrid,Madrid,es,40.3985749,-3.7024413,False,https://www.idealista.com/inmueble/108200567/,"REDPISO DELICIAS pone en venta en exclusiva, gran vivienda en Barrio LA CHOPERA en Arganzuela, precisamente en Paseo Santa María de la Cabeza. Se trata de una 6º planta exterior con terraza. Que consta de 107M² construidos, divididos en 3 dormitorios, cocina con salida a tendedero abierto, salón con salida a terraza cerrada y 2 baños. Finca señorial con dos ascensores y portero. Suelos de parqué. Inmueble para actualizar. Ubicado en el distrito de Arganzuela, teniendo a su alcance, supermercados, entidades bancarias, colegios y comercios de todo tipo. Está a 1 minuto del metro Delicias y de cercanías (Renfe) Delicias (L3). Comunicado también mediante varias líneas de autobusesN13). Próximo a Madrid Río, Parque Tierno Galván, Centro Cultural Matadero, Centro Comercial Plaza Río 2 y Museo del Ferrocarril. Contamos con DCREDIT nuestro departamento financiero, con el que puedes obtener tu asesoramiento personalizado sin compromiso y totalmente gratuito. Obtén toda la información para conocer tus posibilidades, con las mejores opciones y además saber al detalle que gastos conlleva una compraventa. Nos dedicamos a la intermediación financiera para préstamos hipotecarios o personales. Según tu perfil, podemos conseguir financiación hasta el 100%. Trabajamos con todas las entidades bancarias. Aprovecha las condiciones actuales de mercado, no te quedes con dudas y ten a mano toda la información, para ser propietario de una vivienda en el barrio.",False,good,False,5421.0,False,False,False,False,[],False,False,580000.0,€,,,flat,,"Chopera, Madrid",Piso en paseo de Santa María de la Cabeza,Destacado,RP2102025137826,6,True,Arganzuela,True,Chopera
107368885,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/b2/2a/1310889128.webp,29,289000.0,flat,sale,95.0,3,2,La Serna,Madrid,Fuenlabrada,es,40.2986869,-3.8069953,False,https://www.idealista.com/inmueble/107368885/,"Preciosa vivienda situada en la zona de Parque de la Paz de 95 m². Consta de 3 amplios dormitorios, 2 baños y parking privado, cuenta con amplio salón de 28 m2 con cocina abierta con dos ambientes. Vivienda totalmente reformada a estrenar, paredes lisas, aire acondicionada ( bomba calor ) en salón, carpintería exterior Komerling oscilobatientes, puertas lacadas en blanco, tarima flotante roble …. Impecable. La cocina dispone de un práctico tendedero, y todas las estancias son exteriores, lo que garantiza una excelente luminosidad durante todo el día. Además, la calefacción de gas natural y las ventanas de climalit aseguran una eficiencia energética óptima. Los armarios empotrados en los dormitorios proporcionan un almacenamiento extra que siempre viene bien. Comunidad incluye mantenimiento de zonas comunes y agua. La ubicación es inmejorable: junto a la parada de autobús, el Parque de la Paz, centros educativos y una zona comercial que cubre todas tus necesidades diarias. Construido en 1980, este piso se encuentra en una primera planta y está listo y reformado para entrar a vivir. ¡No dejes pasar esta oportunidad y ven a verlo! Pregunta a nuestros asesores sobre las condiciones de tú hipoteca.",False,good,False,3042.0,False,False,False,False,[],False,False,289000.0,€,True,True,flat,,"La Serna, Fuenlabrada",Piso,Destacado,PIS_157,1,True,La Serna,True,
