propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,neighborhood,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108445791,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/bd/fd/1345103463.webp,2110/21100002/1,32,8,209000.0,flat,sale,83.0,True,3,2,Rinconada,Madrid,Alcalá de Henares,Rinconada,es,40.4764781,-3.3681167,False,https://www.idealista.com/inmueble/108445791/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 3 dormitorios y 2 baños. Se encuentra en la planta 8 de un edificio residencial y cuenta con ascensor, terraza y armarios empotrados.  La vivienda se distribuye en 3 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Reyes Catolicos, Suroeste de Alcala de Henares. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de autobús más cercana se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 20 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 260 metros, la farmacia más cercana se encuentra a 140 metros. Además, a menos de 500 metros también puedes encontrar 6 supermercados, 7 bancos, una oficina de correos.  La zona cuenta con una amplia oferta de entretenimiento con un teatro, 2 gimnasios, 10 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, un parking público y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la A-2, Plaza de las 25 Villas y la Carretera Alcala-Loeches. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 29/04/2031 Renta mensual actual: 1.094€ Rentabilidad estimada: 6.3% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,True,2518.0,True,False,True,False,[],False,False,209000.0,€,flat,"Rinconada, Alcalá de Henares",Piso,,,,,,,,
108590008,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/d2/ae/1349310910.webp,3ºA,5,3,687590.0,duplex,sale,127.0,True,2,2,"calle EL CHARCO, 37",Madrid,Leganés,Centro,es,40.32917,-3.7691065,True,https://www.idealista.com/obra-nueva/108590008/,"Viviendas de calidad en la zona centro de Leganés a un precio asequible. Una inversión más que rentable. Promoción inmobiliaria en régimen de Comunidad de Bienes que abarata las viviendas al ser los compradores los auto promotores de su vivienda. No existe promotora como tal y por tanto ello representa un importante ahorro. WARWIK LEGANÉS CENTRO es una promoción de 7 viviendas de 2 dormitorios, 2 baños, con 2 plazas de garaje, trastero y terrazas o balcones, en un edificio residencial de diseño moderno y localización inmejorable y privilegiada, al lado de la estación CENTRAL de tren y metro, del centro de salud, de la residencia para mayores, de la Plaza Mayor, del Ayuntamiento, de la universidad, de tiendas y supermercados, todo ello a 5 minutos andando. Las viviendas se distribuyen en tres plantas y bajo cubierta tipo dúplex. La planta baja y patio interior permiten un número limitado de garajes y trasteros. El resto de las plazas de garaje se ubican en el aparcamiento de la Plaza Mayor, a 200 metros de distancia. El interior de las viviendas se caracteriza por su distribución inteligente pensada para las familias de hoy en día. Espacios amplios y bien aprovechados, luz natural por todas partes y unos acabados de calidad.  Las terrazas y balcones dotan de luminosidad y ventilación a las viviendas. Características básicas: Edificio de nueva planta con ascensor. Pisos y Áticos Dúplex, todos de 2 habitaciones, 2 baños y 2 plazas de garaje incluidas en el precio.",False,newdevelopment,True,True,5414.0,True,False,False,False,[],False,False,687590.0,€,flat,"Casco Antiguo, Leganés","Dúplex en calle El Charco, 37",Casco Antiguo,False,True,True,duplex,,,
108906955,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/26/da/1358551788.webp,A-DUQUE28,44,1,745000.0,flat,sale,95.0,True,2,1,calle del Conde Duque,Madrid,Madrid,Centro,es,40.4261119,-3.7091535,False,https://www.idealista.com/inmueble/108906955/,"ALMANOVA EVOLUCIÓN INMOBILIARIA “Nuestra alma renació para evolucionar el concepto de la gestión inmobiliaria a un modelo más eficiente"". Adecuando los precios a cada momento de mercado. ¡Evolucionamos el barrio desde el año 2004, junto a ti! Vive en la frontera de Universidad-Malasaña y Trafalgar-Chamberí. Muy cerca del Corte Ingles, ICAI e ICADE. Ofrecemos en esta ocasión esta estupenda vivienda exclusiva y única por su enclave, con el privilegio de buenos vecinos, enfrente del Centro Cultural Conde Duque, privacidad y una exposición de 4 balcones exteriores que lo convierten en un inmueble destacado. Azotea de uso compartido con vistas privilegiadas. Actualmente se encuentra para reformar. Aportamos proyecto e idea de arquitectura y diseño con renders.  La propuesta de reforma para este piso plantea una redistribución completa del espacio interior, con el objetivo de optimizar la funcionalidad y potenciar la luz natural en toda la vivienda. Se ha diseñado una zona de día abierta —salón, comedor y cocina— que ocupa la fachada principal, generando un ambiente amplio, luminoso y versátil. El programa se completa con dos dormitorios, dos baños (uno en suite) y un vestidor vinculado a la habitación principal. La selección de materiales y el diseño de iluminación refuerzan una atmósfera serena y contemporánea, basada en tonos neutros, madera natural y líneas puras. Esta intervención busca combinar calidez, eficiencia espacial y elegancia atemporal, adaptando la vivienda a las necesidades actuales sin perder su carácter. Ubicación privilegiada en el corazón de Madrid, en un barrio que combina historia, cultura y vida. A solo pasos de Malasaña y Plaza de España, es una zona tranquila pero vibrante, con excelente oferta cultural (Centro Conde Duque), cafés con encanto, restaurantes y parques cercanos.  Cumplimos 20 años en el barrio prestando un servicio sincero y eficaz a nuestros vecinos. Contamos con 2 oficinas a su disposición en las principales columnas vertebrales del barrio, Calle Atocha 28, ""la esquina"" (enfrente de la Parroquia de San Sebastián) y Calle Huertas 57, llegando al Paseo Del Prado. ¿QUIERES SABER CUÁNTO VALE TU INMUEBLE? NUESTRO PRINCIPAL VALOR ES LA CLARIDAD CON FUNDAMENTO. Solicita tu valoración profesional y gratuita. ¡Vende ahora, no pierdas el momento! ¡Somos la evolución inmobiliaria! Trabajamos precio justo, no nos equivocamos. Nuestro trabajo no es publicar inmuebles sino venderlos y en menos de 60 días. ¡Comprueba nuestra eficacia, demostrable! ¡Desde el año 2004 junto a ti! Confié en los que más tiempo llevan en el barrio.",False,renew,False,True,7842.0,True,False,False,False,[],False,False,745000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en calle del Conde Duque,Malasaña-Universidad,,,,,,,
108926782,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/46/8d/1359171303.webp,HRLK,10,en,165000.0,flat,sale,59.0,True,3,1,Barrio Amposta,Madrid,Madrid,San Blas,es,40.4242391,-3.622328,False,https://www.idealista.com/inmueble/108926782/,"Agencia inmobiliaria de MADRID - zona AMPOSTA - SAN BLAS - Oficina Tecnocasa VENDE piso para actualizar 57 m2 distribuidos en: cocina, salón, 3 dormitorios, baño y terraza. Se trata de una entreplanta baja muy luminosa.  Ubicación inmejorable a 5 minutos de la estación de metro de Simancas. Rodeada de todo tipo de comercios y servicios públicos. Junto al centro cultural Antonio Machado y Centro comercial Las Rosas. Para más información contacta con nosotros al número de teléfono sin ningún tipo de compromiso y concierta una cita en la que además de conocer la vivienda te informará sobre las condiciones de financiación actuales, uno de nuestros asesores financieros de Kiron.",False,good,False,False,2797.0,False,False,False,False,[],False,False,165000.0,€,flat,"Amposta, Madrid",Piso,Amposta,,,,,,,
104789369,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/43/20/1231621100.webp,Bajo B,6,bj,200000.0,studio,sale,33.0,True,0,1,"Calle Fernando Díaz de Mendoza, 26",Madrid,Madrid,Carabanchel,es,40.3932051,-3.7111916,True,https://www.idealista.com/obra-nueva/104789369/,"Última vivienda en Comillas en promoción de obra nueva, pegado a Madrid Río y muy bien comunicado, con numerosas líneas de autobuses y a un minuto de la futura estación de metro de Comillas. Actualmente, la promoción se halla en fase de construcción y su finalización está prevista para el año 2026. La promoción se ha proyectado con las mejores calidades, habiendo sido la sostenibilidad y la eficiencia energética criterios de diseño primordial. De esta manera, el edificio contará con climatización mediante aerotermia y suelo radiante/refrescante, además de los mecanismos pasivos de ahorro y aislamiento energético y acústico. El edificio cuenta con una calificación energética A lo que supondrá un gran ahorro económico a los usuarios y una reducción de las emisiones de CO2 y demanda energética. La promoción se encuentra en uno de los barrios con más vida y más familiares del distrito de Carabanchel. No dudes en contactarnos para más información o concertar una visita en la que se puede visualizar todas las posibilidades que tiene este proyecto.",False,newdevelopment,True,True,6061.0,True,False,False,False,[],False,False,200000.0,€,flat,"Comillas, Madrid","Estudio en Calle Fernando Díaz de Mendoza, 26",Comillas,False,,,studio,,,
108445813,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/b2/03/1345109232.webp,2201/22010039/252,29,1,231000.0,flat,sale,67.0,True,1,1,Barrio Casco Histórico de Vallecas,Madrid,Madrid,Villa de Vallecas,es,40.3746582,-3.6201038,False,https://www.idealista.com/inmueble/108445813/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 1 dormitorio y 1 baño. Se encuentra en la planta 1 de un edificio residencial y cuenta con ascensor, terraza, trastero y aire acondicionado.  La vivienda se distribuye en 1 dormitorio, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias. dispone de calefacción central.  Se encuentra ubicado en Casco historico de Vallecas, Villa de Vallecas (Sureste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Congosto y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Polideportivo Guillen Prim y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 10 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 400 metros, el hospital más cercano se encuentra a 660 metros, existen 5 farmacias a menos de 300 metros, existen 5 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 5 supermercados, 7 bancos.  La zona cuenta con una amplia oferta de entretenimiento con un teatro, un gimnasio, 20 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, un parking público y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Autovia del Este, Avenida Ensanche de Vallecas y la Calle Real de Arganda. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 18/04/2031 Renta mensual actual: 883€ Rentabilidad estimada: 4.6% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S.L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento."".",True,good,False,True,3448.0,True,False,True,False,[],False,False,231000.0,€,flat,"Casco Histórico de Vallecas, Madrid",Piso,Casco Histórico de Vallecas,,,,,,,
99353648,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/b0/bf/1041182977.webp,B2 CASA A,8,,1000000.0,chalet,sale,169.0,,4,4,"calle Pico De La Miel, 5",Madrid,Fuente del Fresno,,es,40.5941199,-3.58657,True,https://www.idealista.com/obra-nueva/99353648/,"OBRAS INICIADAS, ENTREGA EN VERANO DE 2026.  Se trata de un conjunto residencial cerrado formado por 16 únicas viviendas con piscina, zona verde y control de seguridad. La edificación está formada por viviendas en 2 plantas + terraza solárium, cuentan con amplios jardines privados de hasta 350 m² y 3 terrazas de superficie total 110 m2. Todas las unidades constan de 4 dormitorios, 2 baños y un aseo. Cada vivienda dispone de tres plazas de garaje y trastero. Las calidades de construcción son inmejorables, con aerotermia y suelo radiante refrescante que hace que las viviendas vayan a obtener la máxima calificación energética “A”. Placas solares fotovoltaicas. Además, cuentan con cocina completamente amueblada con electrodomésticos, armarios empotrados, puerta acorazada, acristalamiento de doble vidrio en todas las ventanas, control de climatización, persianas de seguridad, etc… Visite nuestro punto de venta en la propia promoción. Fuente El Fresno San Sebastián de los Reyes Una de las más prestigiosas y de mayor calidad de toda el área metropolitana de Madrid.  Desarrollada a lo largo de la autovía A I, se trata de una zona fundamentalmente residencial, dotada de todo tipo de equipamientos y servicios en sus alrededores escolar, deportivo, comercial, etc. La accesibilidad es inmejorable, encontrándose rodeada por varias Autovías y Autopistas: A-I Madrid Burgos, M-40, M-12 Eje aeropuerto, R2 radial Madrid Guadalajara. Tanto la estación de Chamartín como el aeropuerto Adolfo Suarez Madrid Barajas, se encuentran actualmente a unos 9 km. Dispone, además de varias líneas de autobuses urbanos e interurbanos.",False,newdevelopment,True,,5917.0,True,False,False,False,[],False,False,1000000.0,€,chalet,Fuente del Fresno,"Chalet adosado en calle Pico De La Miel, 5",,False,True,True,terracedHouse,,,
108562787,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/dd/15/1246863142.webp,60 ,14,1,262750.0,flat,sale,118.0,True,3,2,"de los Pozos, 31",Madrid,Torres de la Alameda,,es,40.4033383,-3.3627796,True,https://www.idealista.com/obra-nueva/108562787/,"Residencial Los Álamos. (Licencia de obras concedida). Estamos emocionados de presentar una atractiva promoción de 72 viviendas, garajes y trasteros en Torres de la Alameda. Esta oferta incluye una variedad de tipologías de viviendas, con opciones de 1, 2 y 3 dormitorios, todas diseñadas para satisfacer diversas necesidades y estilos de vida. Algunas unidades cuentan con amplias terrazas, y otras ofrecen generosos espacios privativos, como patios, jardines o solariums, perfectos para disfrutar del aire libre. El edificio se distribuye en 3 plantas y cuenta con 8 portales, proporcionando una distribución funcional y accesible. Además, el complejo está diseñado para el confort de sus residentes, incluyendo una refrescante piscina y amplias zonas comunes, ideales para socializar y disfrutar en familia. Nuestros precios son realmente competitivos e incluyen, sin costo adicional, 2 plazas de garaje y un trastero. Si está interesado en esta increíble oportunidad, no dude en ponerse en contacto con nosotros. Estamos aquí para resolver cualquier duda y ayudarle a encontrar el hogar de sus sueños.",True,newdevelopment,True,True,2227.0,True,False,False,False,[],False,False,262750.0,€,flat,Torres de la Alameda,"Piso en de los Pozos, 31",,False,True,True,,,,
108630041,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/41/63/1350442147.webp,,8,1,650000.0,flat,sale,89.0,True,2,2,"Juan de Vera, 13",Madrid,Madrid,Arganzuela,es,40.396215,-3.6930325,True,https://www.idealista.com/obra-nueva/108630041/,"¡Tu hogar perfecto en el corazón de Madrid! Bienvenido a tu nuevo hogar en una de las zonas más tranquilas y familiares de Delicias. Desde Lasabia Living, presentamos nuestra exclusiva promoción de Obra Nueva, con 65 impresionantes viviendas de 1, 2 y 3 dormitorios diseñadas para ofrecerte el máximo confort y calidad de vida. Un concepto de diseño propio de Lasabia Living, que apuesta por la calidez del hogar, la calidad de la materialidad, la iluminación natural con grandes ventanales y la funcionalidad de espacios para crear viviendas que cumplirán con todas tus necesidades. Características principales: -Viviendas luminosas y funcionales con acabados de calidad, muchas de ellas con terrazas privativas. -Áticos con impresionantes terrazas. -Piscina y solarium en la azotea con espectaculares vistas para disfrutar de momentos de relax y diversión en familia. -Garaje privado para tu comodidad y seguridad. -Gimnasio equipado con varias zonas para mantenerte en forma sin salir de casa. -Amplio lobby de acceso con espacio de co-working y patios ajardinados comunes creando pequeños oasis verdes. -Trastero incluido para almacenamiento adicional. Ubicación privilegiada: Dentro del cada vez más cotizado Barrio de Delicias y situada en una zona tranquila y apacible, nuestra promoción ofrece el equilibrio perfecto entre la vida urbana y la serenidad familiar. Con excelentes conexiones de transporte público y cercanía a parques, colegios y servicios básicos, aquí encontrarás todo lo que necesitas para disfrutar de una vida plena y confortable. ¡No pierdas la oportunidad de formar parte de esta exclusiva comunidad! Contacta con nosotros y reserva una visita para poder conocer todos los detalles de tu futuro hogar.",False,,True,True,7303.0,True,False,False,False,[],False,False,650000.0,€,flat,"Delicias, Madrid","Piso en Juan de Vera, 13",Delicias,False,True,True,,,,
108745513,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/30/d7/1353875927.webp,,22,5,495000.0,flat,sale,65.0,True,1,1,calle de García de Paredes,Madrid,Madrid,Chamberí,es,40.437556,-3.6998927,False,https://www.idealista.com/inmueble/108745513/,"Agencia inmobiliaria de Madrid - Chamberí - Arapiles, Trafalgar, Almagro, Ríos Rosas - Tecnocasa - Vende - Calle García de Paredes  PISO ESPECTACULAR PARA ENTRAR A VIVIR, muy luminoso. El piso dispone de orientación principal al este. Formado por: salón amplio con dos balcones a la calle, cocina, una habitación de buen tamaño y una segunda algo más pequeña que bien podría ser un magnifico despacho y un baño.  El piso dispone de calefacción individual por gas natural y aire acondicionado.   Finca representativa, muy tranquila con ascensor.   ITE: FAVORABLE La propiedad se ubica en una de las mejores calles del barrio residencial de Trafalgar, dentro del Distrito de Chamberí, ubicado en la zona centro de la capital y a pocos metros de las calles Ríos Rosas, Santa Engracia, José Abascal, Bravo Murillo y cercano a Paseo de la Castellana. La zona cuenta con una amplia gama de servicios desde grandes almacenes, comercios, farmacias, colegios, iglesias, gimnasios, hoteles, zonas deportivas, supermercados (Día, Mercadona, Carrefour Express, entre otros), el Mercado de Chamberí, el Mercado de Vallehermoso, hasta una selección de los mejores bares y restaurantes de Madrid. Muy bien comunicado, a 5 minutos andando de las paradas de metro de Ríos Rosas, Alonso Cano, varias líneas de autobuses disponibles en Río Rosas, Santa Engracia, José Abascal. Cuenta con zonas emblemáticas cercanas como el Parque del Canal, Parque de Santander y Plaza de Olavide. Disponemos de nuestro propio departamento financiero. Podemos conseguirle hasta el 100% de financiación de su vivienda. Para solicitar una visita o más información, no dude en ponerse en contacto con nosotros. En Tecnocasa ofrecemos un servicio personalizado de gestión inmobiliaria aportando una experiencia de más de 30 años en la zona. No dude en comprobarlo con una valoración gratuita y sin compromiso de su vivienda.",False,good,False,True,7615.0,True,False,True,False,[],False,False,495000.0,€,flat,"Trafalgar, Madrid",Piso en calle de García de Paredes,Trafalgar,,,,,515000.0,20000.0,4.0
