propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice
108367826,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/bc/2f/1342006112.webp,1657,63,,1012000.0,chalet,sale,315.0,,8,4,El Guijo - Colonia España - Colonia San Antonio,Madrid,Galapagar,El Guijo - Colonia España - Colonia San Antonio,es,,40.6140103,-4.0122335,False,https://www.idealista.com/inmueble/108367826/,"Villas de Bravante gestiona la venta, EN EXCLUSIVA Y SIN HONORARIOS AL COMPRADOR, de este chalet con 315m2 construidos y parcela de 1.218m2.  A la entrada principal se accede desde un zaguán perfectamente aislado con ventanales climalit, dando paso a un gran recibidor con doble altura gracias a a la escalera de madera. A su izquierda, encontramos el salón comedor, en el que, al fondo, existe un ventanal que ofrece las mejores vistas al jardín y piscina. La chimenea en esquina hace del salón un conformable lugar en invierno. Se accede al porche cubierto exterior, con una enorme mesa de granito para disfrutar de comidas y cenas en familia y amigos, junto con una barbacoa, horno, encimera y fregadero exterior. Adornado con sillas de forja, butacas y lámparas de latón. El comedor y salón disfrutan de la luz de la orientación Este y Sur, con altos techos y amplias ventanas. La cocina, de 14 m2 útiles, tiene una magnifica disposición de muebles altos y bajos, con una gruesa encimera de granito y mesa para desayunar al lado de la ventana. También tiene una puerta con salida o entrada a la zona de garaje, para facilitar la carga y descarga de la compra. En esta misma planta, se sitúan 3 habitaciones, todas exteriores, con diferentes usos: Sala de estar, gimnasio y habitación de servicio. Además, cuenta con un precioso y alegre cuarto de baño y un aseo, los dos con ventanas oscilobatientes y con muebles bajo encimera, espejos, y en un excelente estado, tanto los sanitarios, grifería, como los encuentros de silicona y alicatados. La planta primera dispone de 5 dormitorios: El principal, tiene su entrada  en el desembarque de la escalera, otorgándole unas vistas que ennoblecen y aportan amplitud y elegancia. Su distribución es ideal: El cuarto de baño, con doble grifería y lavabos, encimera de mármol travertino sobre mueble, plato de ducha en gran formato, grifería termostática, mampara de vidrio templado y una gran ventana con orientación de luz de mañana. A continuación del cuarto de baño se encuentra el vestidor, con dos paredes de armarios con puertas correderas en espejo y ventana. Los armarios están perfectamente vestidos y forrados. Y al fondo, la habitación principal, con ventanas a sus dos lados, techo alto en escayola foseada (al igual que en toda la vivienda), dándole modernidad y sobriedad a las paredes, hechas de ladrillo de hueco doble (no de pladur), para un mejor asilamiento acústico y térmico. La suite es alegre, espaciosa y privada. Retomando el recibidor de la planta primera, accederemos por un pasillo el cual dispone de dos habitaciones a cada lado, muy luminosas y grandes ventanas oscilobatientes con rejas que pueden abrirse con cerradura. Cuarto de invitados, cuartos para los hijos y despacho, son los usos actuales. Con armarios y con tamaños entre los 10,5 m2 a los 13,5 m2 útiles. Comparten un magnifico y amplio cuarto de baño de más de 5m2 útiles, totalmente amueblado y equipado y con ventana al exterior Ya por última sección, la parcela, cuya orientación predominante es Este y Oeste, combina plantas aromáticas de campo, diferentes árboles y altas lindes consolidadas con vegetación natural para dar una mayor privacidad. La piscina de 16 x 5 metros, coronada con piedras de granito en bloques sobre las que el agua cae en cascada. Césped natural, palmeras, cipreses, mimosas, cedros, pinos, arriates y jardineras, componen el paisaje, y una casa de madera para realizar bricolaje. Todo ello con un estratégico alumbrado exterior que hace del jardín un lugar único para disfrutar por la noche.  En el lado contrario de la parcela se encuentra la zona de aparcamiento, para 4 coches cubiertos y otros 4 sin cubrir, con puerta motorizada. La fachada de este maravilloso chalet, de líneas rectas,  combina el chapado en piedra, monocapa y teja árabe. En Colonia de San Antonio, a 5 minutos de la estación de tren y autobuses de Collado Villalba. Supermercado.",True,good,False,,3213.0,False,False,False,False,[],False,False,1012000.0,€,chalet,"El Guijo - Colonia España - Colonia San Antonio, Galapagar",Casa independiente,independantHouse,1070000.0,58000.0,5.0,True,True
108320452,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/94/33/5e/1340612338.webp,,24,,2800000.0,chalet,sale,855.0,,7,8,calle del Naranjo de Bulnes,Madrid,Ciudalcampo,,es,,40.6295778,-3.6026352,False,https://www.idealista.com/inmueble/108320452/,"ATR3SHOME les presenta este fabuloso refugio de elegancia y sofisticación en el corazón de Ciudalcampo, donde el lujo y la naturaleza se fusionan en perfecta armonía. Esta residencia exclusiva redefine el concepto de confort, ofreciendo un estilo de vida inigualable en una de las urbanizaciones más prestigiosas y seguras de la Comunidad de Madrid. Imagina un hogar meticulosamente renovado con materiales de primera calidad, diseñado para brindar calidez y modernidad en cada rincón. La orientación sur permite que la luz natural inunde todos los espacios, creando ambientes llenos de vida y serenidad. Su ubicación privilegiada, cercana al control de acceso y con vistas impresionantes al campo de golf, convierte esta propiedad en un oasis de tranquilidad y exclusividad. El vasto terreno de 3.622 m², completamente ajardinado, alberga un exuberante jardín con árboles frutales, una piscina climatizada para disfrutar en cualquier estación, una zona de barbacoa perfecta para encuentros sociales, un parque infantil, un huerto ecológico y un encantador cenador exterior. Un escenario ideal para convivir y relajarse al aire libre durante todo el año. El interior se ha concebido bajo un concepto de espacios abiertos que fomentan la fluidez y la conexión entre ambientes. La planta principal presenta un salón-comedor de diseño espectacular, dividido en varias áreas diferenciadas y con acceso directo al porche exterior. La cocina, de concepto abierto y equipada con una gran mesa central, incorpora una funcional zona de office. Además, cuenta con un cuarto de lavandería, un despacho privado, una sala de estar con acceso a la zona de barbacoa, un aseo de cortesía, un dormitorio de servicio con baño en suite y una majestuosa suite principal con vestidor, baño privado y salida directa al jardín. En la planta superior, cuatro dormitorios espaciosos, cada uno con vestidor, baño en suite y terraza privada, ofrecen un refugio de privacidad y confort. Complementan esta planta una sala de estar con acceso a una amplia terraza con vistas al jardín y un aseo adicional para mayor comodidad. Tecnología avanzada y sostenibilidad al servicio del bienestar Este hogar incorpora las últimas innovaciones en climatización, con suelo radiante y refrescante mediante aerotermia, garantizando eficiencia y confort en todas las estaciones. Además, dispone de sistemas de filtración de agua y aire de última generación, discretamente integrados en el sótano para mantener la estética y funcionalidad. Opciones de estacionamiento y personalización La propiedad cuenta con un espacio de aparcamiento exterior y un garaje cerrado para tres vehículos. Existe la posibilidad de adquirirla completamente amueblada o semi-amueblada, adaptándose a tus preferencias y estilo de vida. Una oportunidad única para quienes buscan un hogar que combina lujo, funcionalidad y un entorno natural privilegiado.",True,good,False,,3275.0,False,False,False,False,[],False,False,2800000.0,€,chalet,Ciudalcampo,Casa independiente en calle del Naranjo de Bulnes,independantHouse,,,,True,True
107314868,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/04/51/1326812829.webp,2302##9186_0038_PE0001,11,bj,92000.0,flat,sale,73.0,True,3,1,paseo Granados s/n -,Madrid,Fuenlabrada,El Arroyo - La Fuente,es,,40.2804002,-3.7874601,True,https://www.idealista.com/inmueble/107314868/,"Oportunidad de inversión: pendiente de Posesión. Piso de segunda mano, de 73 m2, ubicado en Fuenlabrada, Madrid. Consta de 3 dormitorios y 1 baño, salón - comedor y cocina. Este inmueble está situado muy cerca del parque Olivar y el campo de Futbol La Aldehuela y a 500 mts. de la estación Fuenlabrada Central. Es una construcción de los años 70 en muy buen estado de conservación ideal para familias. Dispone de terraza exterior. Como servicios cercamos incluye dos grandes cadenas de alimentación a menos de 100 mts y una zona comercial de proximidad.",False,good,False,False,1260.0,False,False,False,False,[],False,False,92000.0,€,flat,"El Arroyo - La Fuente, Fuenlabrada",Piso en paseo Granados s/n -,,,,,,
107404657,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/7e/1e/1311844843.webp,FHOG-2948,6,bj,173500.0,flat,sale,73.0,True,2,1,calle del General Ricardos,Madrid,Madrid,Carabanchel,es,San Isidro,40.39051,-3.7310971,False,https://www.idealista.com/inmueble/107404657/,"INMUEBLE OCUPADO. - ¡Oportunidad única PARA INVERSORES, estupendo piso en San Isidro! No cobramos comisión al comprador.  ¡Descubre esta vivienda de 73 m², en una de las zonas más demandadas de Madrid! El Inmueble se transmite ocupado por tercero no pudiendo hacer visitas físicas al inmueble. El precio ha sido determinado teniendo en cuenta que el activo se transmite con ocupante/ocupantes. Ubicación inmejorable: - Zona de General Ricardos. - Rodeado de todos los servicios: centro de salud, polideportivos, colegios, supermercados y una gran variedad de comercios de proximidad, a poco más de 100 metros del Mercado Doña Carlota. - Zonas verdes a tu alrededor: Parque de la Emperatriz María de Austria, Jardines de los Palacios de la Finca de Vista Alegre o Parque de San Isidro. Excelentes conexiones: - Muy fácil y rápido acceso a la A-42 y a la M-30. - Varias paradas de autobús a menos de 10 metros, con varias líneas directas al centro y a barrios aledaños. - A 50 metros de la parada de Metro Oporto. ¡No dejes pasar esta oportunidad! Contáctanos ahora y agenda tu visita. Recuerda: no cobramos comisión al comprador. ¡Llama hoy mismo! - LA PROPIEDAD NO GARANTIZA LA DISPONIBILIDAD DE ACCESO A LA FINCA, PUDIENDO ESTAR OCUPADA POR TERCERO.",False,good,False,False,2377.0,False,False,False,False,[],False,False,173500.0,€,flat,"San Isidro, Madrid",Piso en calle del General Ricardos,,,,,,
106420344,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/af/de/1282397056.webp,MISERICORDIA,103,,890000.0,chalet,sale,442.0,,6,4,Centro,Madrid,Arganda,Centro,es,,40.30519,-3.4451234,False,https://www.idealista.com/inmueble/106420344/,"Agencia Inmobiliaria de ARGANDA DEL REY - Oficina TECNOCASA, VENDE MAGNIFICO CHALET con una superficie construida de 442 M2 Está ubicada en el centro del municipio, cerca del metro, farmacias, colegios, supermercados, etc.. .  La vivienda consta de 442 M2 divididos en 4 plantas, las cuales su distribución es la siguiente:  SÓTANO, distribuido en salón, bodega, cocina, cuarto de baño completo, cuarto de calderas y trastero. A través del sótano se accede al patio, que tiene un porche de 23 m2 y un patio de 228 m2. En dicho patio se encuentra jardín con césped natural y riego automático y piscina con cúpula para su climatización.  PLANTA BAJA, de 152m2 distribuidos en salón-comedor, habitación que actualmente se destina a cuarto de plancha, cuarto de baño completo, cocina con terraza, habitación destinada a despacho, garaje y entrada del portal con vestíbulo.  PLANTA PRIMERA, 120M2 distribuidos dormitorio principal con terraza, vestidor y cuarto de baño completo con plato de ducha, 3 dormitorios dobles, cuarto de baño completo y terraza acristalada con persianas electrónicas de 32 m2 que se sitúa encima del garaje de la planta baja. BUHARDILLA, de 25 m2 destinada a trastero.  Toda la vivienda está comunicada con escaleras de mármol en su interior. La casa está dotada de de todos los servicios necesarios para su vida cotidiana (electricidad, agua, desagüe y calefacción).  No dudes en venir a verla porque puede ser lo que estés buscando. Además te recordamos que te ayudamos con la financiación de la vivienda gracias a nuestro departamento financiero KIRON. INFÓRMESE SIN NINGÚN TIPO DE COMPROMISO.",False,good,False,,2014.0,False,False,False,False,[],False,False,890000.0,€,chalet,"Centro, Arganda",Chalet pareado,semidetachedHouse,,,,True,True
108517450,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/79/1a/1347269025.webp,BH-AG04,9,3,325000.0,flat,sale,83.0,True,2,1,calle Santiago Apóstol,Madrid,Collado Villalba,Carlos Ruiz,es,,40.6277753,-4.0114442,False,https://www.idealista.com/inmueble/108517450/,"¡Exclusiva de B-HOME! Piso reformado en última planta en pleno centro de Collado Villalba B-HOME presenta esta magnífica vivienda completamente reformada, ubicada en la última planta del edificio, lo que te garantiza máxima privacidad y tranquilidad al no tener vecinos arriba. Situado en el centro de Collado Villalba, con una ubicación inmejorable, rodeado de todos los servicios: supermercados, colegios, centro de salud, transporte público y zonas comerciales. El piso cuenta con 2 habitaciones grandes y luminosas, perfectas para quienes buscan amplitud y confort. Dispone de un baño completo totalmente reformado con acabados modernos. La vivienda ha sido reformada integralmente, incluyendo instalación eléctrica y fontanería nuevas, por lo que no tendrás que preocuparte de hacer ninguna obra. Su excelente orientación y altura proporcionan muchísima luz natural durante todo el día, creando un ambiente cálido y acogedor en cada rincón. Ideal para entrar a vivir o como inversión, en una zona muy demandada y con alta rentabilidad. ¡No pierdas esta oportunidad! Contacta con B-HOME y agenda tu visita.",False,good,False,False,3916.0,False,False,False,False,[],False,False,325000.0,€,flat,"Carlos Ruiz, Collado Villalba",Piso en calle Santiago Apóstol,,,,,,
108761129,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/3b/dd/1354537203.webp,01,29,1,225000.0,flat,sale,70.0,True,3,1,Centro,Madrid,Móstoles,Centro,es,,40.317668,-3.8621647,False,https://www.idealista.com/inmueble/108761129/,"Ref: 01-Metro Cuadrado Móstoles pone a la venta esta vivienda reformada integralmente hace unos cinco años, ubicada en una finca rehabilitada con ascensor y acceso adaptado para personas con movilidad reducida. Se trata de una propiedad cómoda, lista para entrar a vivir, con acabados actuales y pensada para quienes valoran tanto el confort como la funcionalidad. La vivienda cuenta con una distribución equilibrada y una excelente entrada de luz natural. Dispone de tres dormitorios, todos exteriores, lo que asegura ventilación y luminosidad en cada estancia. El salón es acogedor, con la terraza cerrada incorporada al espacio principal, ganando así metros útiles y creando una zona versátil. En cuanto a los acabados, destacan las puertas interiores de roble, suelos de gres con acabado imitación tarima, y paredes en gotelé.  Tanto la instalación eléctrica como la fontanería fueron renovadas durante la reforma. Las ventanas de climalit oscilobatientes garantizan un excelente aislamiento térmico y acústico, contribuyendo al ahorro energético y a un mayor confort interior. La puerta de entrada es blindada, lo que refuerza la seguridad de la vivienda. La cocina ha sido reformada por completo, y se entrega totalmente equipada con mobiliario y electrodomésticos modernos, lista para su uso desde el primer día. El baño también ha sido actualizado y cuenta con un cómodo plato de ducha con ducha de hidromasaje, una mejora que añade valor tanto en diseño como en funcionalidad. La vivienda dispone de calefacción individual y agua caliente por gas natural, con suministros independientes para tener un control real del consumo. Como plus añadido la vivienda cuenta con parking exterior comunitario, sin plaza asignada, que facilita el aparcamiento a los residentes. En definitiva, se trata de una propiedad cuidada, reformada con criterio y buenos materiales, ubicada en un edificio actualizado, bien comunicado y con todas las comodidades. Una opción ideal tanto como primera vivienda, como para quienes buscan invertir sin necesidad de obras. Para más información o concertar una visita, no dudes en ponerte en contacto con nosotros.",False,good,False,True,3214.0,False,False,False,False,[],False,False,225000.0,€,flat,"Centro, Móstoles",Piso,,,,,True,True
104001001,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/6c/fd/1211110541.webp,FHOG-2322,6,,161000.0,chalet,sale,146.0,,5,3,calle del Romeral,Madrid,Villamantilla,,es,,40.3414181,-4.1285276,False,https://www.idealista.com/inmueble/104001001/,"***INMUEBLE OKUPADO*** ***SOLO PARA INVERSORES*** ***SIN COMISIONES DE AGENCIA INMOBILIARIA*** Activo adjudicado en subasta sin posesión Actualmente, no es posible realizar visitas al interior del inmueble. Las fotografías pueden no reflejar el estado actual de la propiedad. El precio del inmueble ha sido fijado en atención a que el inmueble se adquiera por el comprador en estado de ocupado por lo que no aplicaría dicho precio si en el momento de formalización de la escritura pública el inmueble se encontrara libre de ocupantes. Descripción Gran oferta de Chalet en VIillamantilla, Madrid. Situado en Calle Romeral, dispone de una superficie total contruida de 113 m². La vivienda dispone de una habitación y un baño. Soluciones a su medida.",False,good,False,,1103.0,False,False,False,False,[],False,False,161000.0,€,chalet,Villamantilla,Casa independiente en calle del Romeral,independantHouse,,,,,
108622621,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/39/56/1350229352.webp,VAR0000196828,10,,210000.0,flat,sale,46.0,,1,1,"calle de Santa Julia, 46",Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3937096,-3.6666523,True,https://www.idealista.com/inmueble/108622621/,"LICENCIA DE OBRA CONCEDIDA. OBRAS INICIADAS. ENTREGA: TERCER TRIMESTRE DE 2025. Estudio con terraza de obra nueva de venta sobre plano con 45,50 m2 de superficie construida y con 36,10 m² útiles (incluye terraza de 9,80 m2). Distribuido en salón-comedor-habitación-cocina en un espacio y 1 baño independiente. Magnífica terraza de 9,8 m². Situado en un edificio vanguardista del barrio de San Diego, distrito de Puente de Vallecas, al sur de Madrid capital (Madrid). Cuenta con un diseño moderno y funcional y acabados de calidad que permiten ofrecer una calificación energética tipo A. Dispone de armario empotrado, cocina amueblada y equipada, baño totalmente alicatado, puerta de entrada blindada, ventanas de PVC con sistema de oscurecimiento, tarima flotante, pintura lisa, iluminación LED, preinstalación de climatización por conductos, etc. La finca cuenta con portero automático y ascensor adaptado para movilidad reducida. Se encuentra cerca del boulevard del Puente de Vallecas, con acceso a todos los servicios básicos: comercios, supermercados, centros educativos, deportivos y de salud, servicios de hostelería y restauración, transporte público.. . Tiene rápido acceso a varias paradas de autobús, la estación de metro de Nueva Numancia, la avenida de la Albufera y la M-30. ¿Te interesa? Contacta con nosotros.",False,good,False,True,4565.0,False,False,False,False,[],False,False,210000.0,€,flat,"San Diego, Madrid","Piso en calle de Santa Julia, 46",,,,,,
108634405,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/c1/d3/1350571794.webp,1158,57,,700000.0,chalet,sale,249.0,,5,4,Cercedilla,Madrid,Cercedilla,,es,,40.7282277,-4.0742332,False,https://www.idealista.com/inmueble/108634405/,"CAVALIER VENDE. Precioso y excepcional chalet unifamiliar de estilo Alpino de 249m2 con 5 dormitorios y 4 baños, construido en sillería de granito y tejado de pizarra a principios del siglo XX sobre una preciosa y luminosa parcela de 923m2 con soleada piscina independiente. COMPLETAMENTE REFORMADO EN 2025, con la mejores calidades y moderno diseño, se ha transformado en una residencia de autor, adaptada a un estilo de vida moderno y contemporáneo.  Un hogar que combina la belleza de una construcción clásica de principios del siglo XX con la distribución vanguardista de 2025. Este chalet es una oportunidad única para quienes deseen disfrutar de calidad de vida en una casa diseñada y reformada con los más altos estándares de calidad y confort, convirtiéndola en su hogar. Se encuentra situada entre Cercedilla y Los Molinos, sobre una soleada parcela de 923m2 ubicada en una de las zonas más atractivas de la Sierra de Guadarrama, conocida por su impresionante paisajismo, su entorno natural y su cercanía a la A6. La nueva distribución de la vivienda nos permite disfrutar en planta principal de un agradable salón comedor dotado de luminosos ventanales con vistas hacia el gran jardín y de un cómodo dormitorio en suite con baño completo y amplios armarios empotrados. En la planta principal disponemos también de una moderna cocina abierta hacia el salón, donde compartir agradables momentos con amigos y familiares. En primera planta disponemos de tres dormitorios con armarios empotrados, siendo uno de los dormitorios en suite con baño completo y amplio vestidor, y un baño independiente. En planta sobre rasante disponemos de un cómodo apartamento completamente independiente de 40m2. Cada detalle ha sido diseñado para ofrecer confort y comodidad, disponiendo de preinstalación de domótica, puertas blindadas, persianas motorizadas, singulares suelos hidráulicos, carpinterías exteriores en aluminio con rotura de puente térmico, cristales Climalit, climatización frio y calor mediante suelo radiante sectorizado con termostatos digitales independientes, caldera de aerotermia Viessmann, y sistema de alarma, lo que garantiza una vida tranquila y exclusiva. Naturaleza y arquitectura se entrelazan dando lugar a un hogar que se percibe como un generoso jardín, donde la vegetación junto con el sol, son los protagonistas indiscutibles.  Su ubicación garantiza una excelente comunicación con Madrid, con la parada de autobús directo a Madrid a escasos metros y a cinco minutos de las estaciones de Cercanías Renfe de Cercedilla y Los Molinos. No deje pasar esta oportunidad irrepetible.",False,good,False,,2811.0,False,False,False,False,[],False,False,700000.0,€,chalet,Cercedilla,Casa independiente,independantHouse,,,,True,True
105309262,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/6d/87/1330992799.webp,,15,5,465240.0,flat,sale,78.0,True,2,1,"calle del Mesón de Paredes, 84",Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4061091,-3.7016119,True,https://www.idealista.com/inmueble/105309262/,"¡Descubre tu nuevo hogar en la vibrante Calle Mesón de Paredes! Este encantador piso de 78 m² destaca por su luminosidad y excelente distribución. Ubicado en la quinta planta de un edificio con ascensor, el inmueble ofrece un amplio salón comedor con vistas a las calles Miguel Servet y Mesón de Paredes, gracias a sus cuatro ventanas que inundan el espacio de luz natural. La vivienda cuenta con dos acogedores dormitorios, una cocina completamente amueblada y un baño completo con plato de ducha. Este piso se vende con todo el mobiliario y listo para entrar a vivir, con suelos de tarima que aportan calidez y elegancia. Los armarios empotrados en las habitaciones ofrecen gran capacidad de almacenamiento. La calefacción individual por gas natural y el aire acondicionado en todas las estancias aseguran el máximo confort durante todo el año.  No pierdas la oportunidad de vivir en una zona céntrica y bien comunicada, rodeada de todos los servicios necesarios. Este piso es ideal tanto para familias como para parejas que buscan un hogar acogedor y funcional. ¡Contacta con nosotros y ven a visitarlo!.",True,good,False,True,5965.0,False,False,False,False,[],False,False,465240.0,€,flat,"Lavapiés-Embajadores, Madrid","Piso en calle del Mesón de Paredes, 84",,,,,,
107809379,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/8a/f0/1324421567.webp,,20,,241000.0,chalet,sale,135.0,,4,1,"calle de Samuel Baltés, 61",Madrid,Villarejo de Salvanés,,es,,40.169783,-3.2810177,True,https://www.idealista.com/inmueble/107809379/,"TERRA AC MARE, S. L. , su inmobiliaria de confianza, les ofrece en exclusiva, una magnífica casa en Villarejo de Salvanés (Madrid), totalmente reformada, muy bonita y luminosa, disponible para entrar a vivir! La superficie construida es de 135 m2, divididos en 2 plantas.  En la primera planta, nos encontramos con un recibidor, dos dormitorios, un baño completo, un gran salón con amplias zonas diferenciadas entre comedor y zona de estar, una bonita cocina con despensa y lavadero independiente y salida a un coqueto patio privado. A través de una escalera de mármol, llegamos a la planta superior, en la cual se ubican dos dormitorios. La vivienda está ubicada en una de las mejores zonas de la localidad. En pocos pasos de supermercado, colegios, farmacias, centro deportivo, paradas de transporte público, y todo el resto de servicios.. .  No duden en contactar con nosotros para ampliar toda la información que precisen y concertar una visita para conocer el que será su nuevo hogar. TERRA AC MARE, S. L. C/ Mayor, 39 Villarejo de Salvanés (Madrid) Tel. /.",False,good,False,,1785.0,False,False,False,False,[],False,False,241000.0,€,chalet,Villarejo de Salvanés,"Chalet pareado en calle de Samuel Baltés, 61",semidetachedHouse,,,,,
108465027,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/e9/24/1345724307.webp,HD-117,11,1,147000.0,flat,sale,45.0,True,2,1,calle del Doctor Bellido,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3857661,-3.6664292,False,https://www.idealista.com/inmueble/108465027/,"¡POSIBILIDAD DE FINANCIACION 100%! HIPODREAMS SERVICIOS FINANCIEROS VENDE Estupendo piso cerca de todos los servicios, zona muy tranquila. La vivienda esta ubicada en un primero. Se distribuye de la siguiente manera: 2 dormitorios, cocina y salon independientes, 1 baño completo. No dudes en visitar la vivienda sin ningún tipo de compromiso. Olvidate de pagar un alquiler todos los meses. Posibilidad de financiar el 100%. Informate sin compromiso. Te encontramos la FINANCIACIÓN PARA TU VIVIENDA CON LAS MEJORES CONDICIONES busques lo que busques Y EN TODO EL TERRITORIO NACIONAL. En HIPODREAMS te ayudaremos a conseguir las mejores condiciones para tu nueva hipoteca. INFÓRMATE SIN COMPROMISO Síguenos en Instagram: @hipodreams y en TikTok @hipodream  Busca más viviendas en hipodreams. es.",False,good,False,False,3267.0,False,False,False,False,[],False,False,147000.0,€,flat,"San Diego, Madrid",Piso en calle del Doctor Bellido,,,,,,
95025592,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/64/6d/144059648.webp,Catalpa 1ºH,19,1,305000.0,studio,sale,45.0,True,0,1,"aguaron, 23",Madrid,Madrid,Moncloa,es,Valdemarín,40.4653067,-3.7925385,True,https://www.idealista.com/inmueble/95025592/,"Bonito estudio en la exclusiva zona de Valdemarín. Tiene como anejo inseparable un amplio Trastero. RECIEN REFORMADO. Totalmente equipado y listo para entrar. Plaza de Garaje amplia (Finca Registral independiente a la vivienda). Bien comunicado con A6, M40, Crta. Castilla. Autobuses de la EMT a 300 m.",False,good,False,True,6778.0,False,False,False,False,[],False,False,305000.0,€,flat,"Valdemarín, Madrid","Estudio en aguaron, 23",studio,310000.0,5000.0,2.0,True,True
108517804,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/c9/2c/1347288219.webp,sarria bajo,14,bj,250000.0,flat,sale,54.0,True,2,1,CL SARRIA,Madrid,Madrid,Fuencarral,es,Pilar,40.4741146,-3.7149646,False,https://www.idealista.com/inmueble/108517804/,"TECNOCASA ESTUDIO BETANZOS VENDE, Vivienda de dos dormitorios en la zona de Barrio del Pilar-Fuencarral-Peñagrande. Situado en la calle Sarria compuesto por dos dormitorios, salón, cocina y cuarto de baño. Planta baja, dentro de edificio.  La finca se encuentra rodeada de zonas verdes a escasos minutos de la Dehesa de la Villa y del parque de Rodríguez Sahagún, con superficies comerciales: (Dia, Carrefour, Mercadona y Ahorramas) cercanos así como el centro de salud Ramón Castroviejo a escasos metros. Polideportivos y varios colegios cercanos: Ntra. Sra. De La Vega, Luis de Góngora, Colegio Virgen Del Pilar y Gregorio Marañón. Metro Linea 7 Peñagrande y Antonio Machado y líneas de autobuses 49, 128, 126, 147, 42, 132, 137, 83, 605, n22 y n23. Acceso rápido a Sinesio Delgado, Plaza de Castilla, M30 Norte, M30 Sur, M40, A6, A1 y A2. Con KIRON y sus asesores financieros podrá encontrar la hipoteca que mejor se adapte a sus necesidades de financiación. Puede beneficiarse de los convenios que tiene el Grupo Tecnocasa con diferentes entidades bancarias, con posibilidad de financiación hasta 100%. Solicite un estudio gratis y sin compromiso.",False,renew,False,True,4630.0,False,False,False,False,[],False,False,250000.0,€,flat,"Pilar, Madrid",Piso en Cl Sarria,,,,,,
108453659,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/15/d0/1345356140.webp,3SANMARTINDELAVEGAC1-03708-0001CONSTITUCION,18,,295300.0,chalet,sale,269.0,,3,3,PZ CONSTITUCION,Madrid,San Martín de la Vega,,es,,40.2091288,-3.5694712,False,https://www.idealista.com/inmueble/108453659/,"Oferta de VENTA FLASH o periodo de presentación de muestra de interés para posterior subasta entre los interesados hasta el próximo día 22-06-2025. Un asesor le informará y guiará en todo momento sobre este procedimiento y le acompañará en el proceso de compra. Casa adosada de 269 m² ubicada en San Martín de la Vega, Madrid. Se trata de un casa adosada de 269 m², desarrollados en 2 plantas y distribuidos en salón-comedor, cocina, 3 dormitorios y 3 baños. Esta vivienda se sitúa en una zona residencial tranquila de la localidad, con buenos accesos por la A-4, lo que facilita la conexión con Madrid y otras ciudades próximas. Además, San Martín de la Vega cuenta con servicios de transporte público, incluyendo varias líneas de autobús que conectan la localidad con la estación de tren más cercana, facilitando así el desplazamiento diario. En San Martín de la Vega, podemos encontrar servicios como supermercados, restaurantes y centros educativos. Además, a poca distancia se encuentra el Parque Warner Madrid, un parque temático reconocido que ofrece diversas actividades de entretenimiento, así como instalaciones deportivas que enriquecen la oferta lúdica de la zona. También hay centros de salud y hospitales cercanos, lo que garantiza una atención médica accesible.",False,good,False,,1098.0,False,False,False,False,[],False,False,295300.0,€,chalet,San Martín de la Vega,Chalet adosado en Pz Constitucion,terracedHouse,,,,True,True
