propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,externalReference,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108369682,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/6f/7b/1342068664.webp,26,4,2680000.0,flat,sale,301.0,True,4,5,Barrio Ibiza,Madrid,Madrid,Retiro,es,Ibiza,40.4194509,-3.6768116,False,https://www.idealista.com/inmueble/108369682/,"ABSTENERSE AGENCIAS E INTERMEDIARIOS Elegante piso de 4 dormitorios reformado con excelentes calidades. Con una superficie construida de 288 metros cuadrados, este piso cuenta con amplios espacios y una distribución impecable. Dispone de cuatro dormitorios, y 4 baños + aseo. Los acabados de alta calidad y la magnifica distribución añaden un toque de lujo a cada estancia. La luminosidad es una de las características destacadas de este inmueble, gracias a sus grandes ventanales.  Se distribuye en hall de entrada que da acceso a un amplio salón comedor separados por una puerta corredera. Al otro lado del salón, encontramos una sala de estar que puede ser usada también como habitación de invitados. Cuenta con una cocina equipada y de buen tamaño, con acceso a zona de lavandería independiente además de un trastero en la misma finca de acceso directo. Además de sus magníficas características interiores, este piso se encuentra en una ubicación privilegiada que permite ha acceder caminando hacia el Parque del Retiro. El barrio de Retiro es conocido por su elegancia y su ambiente tranquilo. Rodeado de hermosos parques y jardines, es el lugar perfecto para aquellos que buscan un estilo de vida relajado pero sofisticado. Además, cuenta con una amplia oferta de restaurantes de alta calidad, tiendas exclusivas y todos los servicios cerca.",False,good,False,True,8904.0,False,False,False,False,[],False,False,2680000.0,€,flat,"Ibiza, Madrid",Piso,,,,,,,
108558989,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5b/97/5e/1348441659.webp,46,,999000.0,chalet,sale,262.0,,4,3,Barrio La Cabaña,Madrid,Pozuelo de Alarcón,Urbanizaciones,es,La Cabaña,40.4137121,-3.8306589,False,https://www.idealista.com/inmueble/108558989/,"AEL INMOBILIARIA tiene disponible en exclusiva parcela de 1470m2 donde una casa independiente ocupa el espacio principal. Si quieres CONSTRUIR, también es para ti. Dos opciones tenemos: reforma integral de la casa actual o construcción de una nueva. Consta de cuatro dormitorios, 3 baños completos, cocina, despensa-lavadero,  En la zona exterior un Gallinero, Pilón y pozo. La cocina con muchísima amplitud y muy luminosa, la completa la lavandería-despensa y un patio de luces. El dormitorio principal se considera con baño en suite. Al salón de tamaño aceptable, se le puede agregar unos de los dormitorios. Las vegetación que enmarca la casa de impresionante conservación. En la parte trasera una gran zona exterior donde poder hacerte a la idea de una zona de playa con piscina y porche. ""La cabaña"". Estamos a escasos metros de la M40, Vía de las Dos Castillas, hospital Monteprincipe de Boadilla del Monte y del casco urbano de dicho municipio. Pozuelo centro, Majadahonda.. . Te invitamos a visitarlo! AEL inmobiliaria ""HACEMOS QUE LAS COSAS OCURRAN"".",False,renew,False,,3813.0,False,False,False,False,[],False,False,999000.0,€,chalet,"La Cabaña, Pozuelo de Alarcón",Casa independiente,True,True,independantHouse,,,,
98510622,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/9a/64/734701216.webp,15,2,275000.0,flat,sale,52.0,True,1,1,Barrio Valdeacederas,Madrid,Madrid,Tetuán,es,Valdeacederas,40.4682094,-3.7087087,False,https://www.idealista.com/inmueble/98510622/,"Ideal inversores, en este momento alquilado. Apartamento en segunda planta soleado en edificio, con ascensor acceso a personas con movilidad reducida de un dormitorio, con mirador y armario empotrado salón comedor con terraza. bonita cocina amueblada con electrodomésticos, . el piso dispone de un trastero, aire acondicionado, y bomba de calor, salón con terraza cubierta y baño con plato de ducha. Suelos de madera y pintura lisa. Edificio del año 2006 y al lado en la Avd de la Dirección del Nuevo RASCACIELOS.",False,good,False,True,5288.0,False,False,False,False,[],False,False,275000.0,€,flat,"Valdeacederas, Madrid",Piso,,,,,,,
108489502,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/3b/eb/1346429965.webp,16,bj,249900.0,flat,sale,70.0,True,3,1,calle de Villagarcía,Madrid,Madrid,Latina,es,Lucero,40.4059221,-3.7532423,False,https://www.idealista.com/inmueble/108489502/,"**Piso en Venta junto a Casa de Campo - Ideal para tu Nuevo Hogar** Descubre este magnífico piso de 70 m², situado en una de las zonas más tranquilas y privilegiadas de la ciudad, justo al lado de la emblemática Casa de Campo. Este acogedor y moderno espacio cuenta con tres dormitorios perfectos para adaptarse a tus necesidades, además de un baño completo que ha sido diseñado para ofrecer comodidad y funcionalidad. La cocina, recién reformada, se integra a la perfección con el salón, creando un ambiente ideal para disfrutar de momentos inolvidables con familia y amigos. Ubicado en una finca muy tranquila, este piso es perfecto para quienes buscan un refugio en medio del bullicio urbano. A solo dos minutos de la parada de metro Batán, tendrás acceso rápido a todos los servicios necesarios, desde supermercados hasta restaurantes, sin renunciar a la paz que ofrece el entorno. Además, cuenta con parking comunitario en superficie, lo que añade un extra de comodidad a tu día a día. No dejes pasar la oportunidad de vivir en un lugar que combina modernidad y tranquilidad. Este piso es una opción excelente para aquellos que buscan un hogar donde cada rincón invita a relajarse. ¡Ven a verlo y enamórate de tu nuevo hogar!",False,good,False,False,3570.0,False,False,False,False,[],False,False,249900.0,€,flat,"Lucero, Madrid",Piso en calle de Villagarcía,True,True,,VILLAGARCIA.3D,,,
107292923,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/0e/9d/1313721776.webp,2,,32000.0,flat,sale,42.0,,1,1,calle Mediodía Baja,Madrid,San Martín de Valdeiglesias,,es,,40.3625901,-4.3978521,False,https://www.idealista.com/inmueble/107292923/,"Piso de 40 m², de 1 dormitorios y 1 baños, en venta en San Martín de Valdeiglesias, Madrid. Piso distribuido en salón-comedor, cocina, 2 habitaciones y 1 baño. Está situado en una zona céntrica del municipio, cerca de la Plaza de Santa Catalina. En la población podemos encontrar servicios como supermercados, restaurantes, instalaciones deportivas, centros educativos, oficinas bancarias, otros negocios comerciales, etc. Con los servicios de Solvia podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,False,762.0,False,False,False,False,[],False,False,32000.0,€,flat,San Martín de Valdeiglesias,Piso en calle Mediodía Baja,,,,C1-01989-0001,33000.0,1000.0,3.0
98849871,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/51/22/1025941248.webp,22,,799900.0,chalet,sale,612.0,,4,4,Serranillos del Valle,Madrid,Serranillos del Valle,,es,,40.208779,-3.8708515,False,https://www.idealista.com/inmueble/98849871/,"GRIÑÓN INMOBILIARIA vende esta magnífica vivienda en Serranillos del Valle. Chalet independiente en una parcela de 1287 m². Chalet muy cómodo distribuido en planta baja y entreplanta. El jardín muy cuidado, cuenta con gran piscina de obra con vestuario y aseo, gran porche con caseta para poder disfrutar en verano sin necesidad de estar entrando en la vivienda. En el jardín tiene una construcción en madera con zona de estar y baño, ideal para que tus hijos adolescentes puedan reunirse con sus amigos sin que nadie les moleste, para los más pequeños también cuenta con una zona de juegos independiente de la vivienda. La vivienda cuenta en su planta principal con un salón-porche cerrado tanto para verano como para invierno, amplia cocina, zona de lavadora y secadora, 2 baños con plato de ducha, dormitorio principal con chimenea y despacho. En la entreplanta encontramos 4 habitaciones y un cuarto de baño completo con plato de ducha. Todas las habitaciones de la vivienda tienen aire acondicionado, ventanas de seguridad en toda la casa, acceso a la vivienda adaptado para personas con movilidad reducida, gran garaje en sótano de la vivienda. Si algo caracteriza a esta vivienda es su comodidad y su gran parcela, si no te lo crees ven y te la enseñamos.  EN GRIÑÓN INMOBILIARIA NO COBRAMOS COMISIÓN DE VENTA AL COMPRADOR. FINANCIACIÓN HASTA EL 100% DEL PRECIO DE COMPRA SEGÚN PERFIL. Para más información contactar con GRIÑON INMOBILIARIA C/ JUAN CARLOS I 7 Griñón, Teléfono 685690413 O 91 8140240.",False,good,False,,1307.0,False,False,False,False,[],False,False,799900.0,€,chalet,Serranillos del Valle,Casa independiente,True,True,independantHouse,01875,,,
106844918,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/7a/17/1295668545.webp,31,,2400000.0,chalet,sale,814.0,,6,3,Barrio Montealina,Madrid,Pozuelo de Alarcón,Urbanizaciones,es,Montealina,40.4350256,-3.8498237,False,https://www.idealista.com/inmueble/106844918/,"¡Descubre el hogar de tus sueños en la exclusiva urbanización Monte Alina en Pozuelo! Este impresionante chalet independiente de 800 m², situado en una parcela de 3.600 m², te ofrece un entorno natural inigualable con encinas, palmeras y pinos centenarios. La propiedad cuenta con una distribución en dos plantas, comenzando con una gran entrada que te lleva a un salón de dos alturas con vistas al jardín. La cocina está equipada con un office y un aseo de cortesía, ideal para el día a día. Cuenta con 14 placas solares. En la primera planta, encontrarás cuatro amplias habitaciones, incluyendo una suite principal con baño privado y sauna. Todas las habitaciones disponen de grandes armarios empotrados y acceso a una terraza. Aunque la casa necesita actualización, ofrece enormes posibilidades de reforma, incluyendo la opción de añadir más baños. Además, el garaje tiene capacidad para tres coches y cuenta con varios trasteros, mientras que el porche abierto puede albergar dos vehículos más. La parcela destaca por su vegetación exuberante y ofrece vistas espectaculares al bosque de Boadilla. Disfruta de la piscina, la pista de tenis y una cabaña trastero.  La urbanización Monte Alina es una de las más lujosas de Pozuelo, se caracteriza por la vegetación, entre la que destacan grandes encinas y pinos centenarios. Uno de sus puntos fuertes es la seguridad y la privacidad, ya que sólo tiene una entrada y salida con control de seguridad 24 hrs, además de patrullas de seguridad privada. Todo ello hace de Monte Alina un auténtico lujo para residir, a 15 km de Madrid. Su ubicación la sitúa a apenas cinco minutos de hospitales, colegios de referencia de la zona, tanto privados como públicos y concertados, y todos los servicios para vivir cómodamente en un entorno de naturaleza. Tiene acceso en menos de 5 minutos a todas las carreteras para acceder a Madrid y diferentes pueblos de la zona.",False,renew,False,,2948.0,False,False,False,False,[],False,False,2400000.0,€,chalet,"Montealina, Pozuelo de Alarcón",Casa independiente,True,True,independantHouse,,,,
108887842,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/bf/e7/1357990125.webp,3,2,105000.0,penthouse,sale,94.0,,3,1,Campo Real,Madrid,Campo Real,,es,,40.3381215,-3.3796132,False,https://www.idealista.com/inmueble/108887842/,"Inmueble sin posesión y sin acceso al interior. Las fotografías del interior y las características del activo, pueden no ajustarse al estado actual. NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR  ¡Tenemos en exclusiva una vivienda para ti! Disponemos de una vivienda que puedes adquirir en propiedad, muy bien distribuida y con distintas dependencias, ofreciendo todo lo que necesitas para una vida cómoda y moderna. Desde el momento en que cruces la puerta de entrada, te sentirás acogido por su ambiente cálido, ubicado en Alcalá de Henares. Dispone de buenos accesos y está perfectamente comunicado.  Cuenta distribuciones de manera eficiente para garantizar un máximo aprovechamiento del espacio. Su diseño versátil y funcional la hace ideal para vivir cómodamente. Situado en una zona residencial tranquila, disfruta de una ubicación estratégica. A poca distancia, encontrarás todo lo necesario para tu día a día; supermercados, colegios, centros de salud, farmacias y una variada oferta de tiendas y restaurantes. Además, la excelente conexión con las principales vías de acceso te permitirá llegar rápidamente a otras áreas de interés y sus alrededores. ¡No dudes informarte y no pierdas esta oportunidad! Estaremos encantados de poder ayudarte a hacer tus sueños realidad. ¿Quieres más información sobre este inmueble? ¡Contáctanos! Visita sin compromiso, sin comisiones de intermediación. Más información rellenando el formulario de contacto o por teléfono. Estaremos encantados de atenderte. Hipoges es una plataforma inmobiliaria donde podrás acceder a miles de activos inmobiliarios de diferentes tipos como viviendas, locales comerciales, terrenos, nueva obra, tanto a nivel particular como para inversores. Hipoges cuenta con una amplia cartera de activos inmuebles tanto en España como en Portugal y Grecia. ¿Necesitas financiación? Te ofrecemos la posibilidad de financiaciones de hasta el 100% para la compra de este inmueble. Entra en Finanwin. com, haz tu simulación y obtén la mejor oferta para tu Hipoteca de la manera más ágil y sencilla.",False,good,False,False,1117.0,False,False,False,False,[],False,False,105000.0,€,flat,Campo Real,Ático,,,penthouse,LIRE-05459,,,
108170013,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/3a/95/1335951549.webp,11,,435000.0,chalet,sale,180.0,,4,2,Quijorna,Madrid,Quijorna,,es,,40.4333645,-4.0621266,False,https://www.idealista.com/inmueble/108170013/,"***PREGUNTA POR NUESTRA FINANCIACION AL 100%*** ¡No dejes pasar esta oportunidad única! Te presentamos un espectacular chalet en Quijorna, perfecto para quienes buscan espacio, comodidad y tranquilidad. Con 4 habitaciones amplias y 2 baños completos, esta hermosa vivienda te ofrece todo lo que necesitas para vivir con confort y estilo. Rodeado de un entorno lleno de paz y naturaleza, podrás disfrutar de la tranquilidad que tanto deseas, sin renunciar a la cercanía a todos los servicios del pueblo. ¡Es el hogar ideal para tu familia! Contáctanos hoy mismo y agenda una visita para descubrir todo lo que este maravilloso chalet tiene para ofrecerte. ¡Tu nuevo hogar en Quijorna te está esperando!",False,good,False,,2417.0,False,False,False,False,[],False,False,435000.0,€,chalet,Quijorna,Casa independiente,True,True,independantHouse,BHJMG22,,,
108718925,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/8b/08/1353085394.webp,19,,1200000.0,chalet,sale,550.0,,4,4,Santo Domingo,Madrid,Santo Domingo,,es,,40.6335459,-3.5811978,False,https://www.idealista.com/inmueble/108718925/,"ATRESHOME, tiene el placer de presentar en EXCLUSIVA, esta oportunidad en Santo Domingo. Ubicada en un enclave privilegiado, esta impresionante propiedad de más de 1.750 m² de parcela y aproximadamente 550 m² construidos, ofrece un mundo de posibilidades para quienes buscan comodidad y privacidad. Sus amplias estancias, distribuidas en diferentes niveles, se convierten en el escenario perfecto para vivir con elegancia y comodidad. Un gran salón con chimenea y porche invita a disfrutar en cualquier estación, complementado con espacios versátiles que se adaptan a un estilo de vida dinámico y cómodo. La propiedad cuenta con una zona exterior con piscina, ideal para disfrutar de momentos al aire libre. Rodeada de amplitud y privacidad, esta finca ofrece un potencial único para crear el hogar a medida, con ambientes que inspiran versatilidad y espacios pensados para el bienestar. ¿Le interesa una propiedad con ilimitadas posibilidades en un entorno inmejorable? Contacte con nosotros y descubra el estilo de vida que esta finca puede ofrecer.",True,renew,False,,2182.0,False,False,False,False,[],False,False,1200000.0,€,chalet,Santo Domingo,Casa independiente,,,independantHouse,,,,
