propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished,detailedType.subTypology
108127763,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/c1/cc/1334680465.webp,Tipo 7,5,1,287914.0,flat,sale,80.0,True,2,1,Calle de las Guayanas s/n,Madrid,Colmenar Viejo,Centro,es,,40.6585623,-3.7711277,True,https://www.idealista.com/obra-nueva/108127763/,"LICENCIA DE OBRAS CONCEDIDA – CONSTRUYE NISMAR (Próximo inicio de obras) 11 viviendas de 1, 2 y 3 dormitorios, con garaje y trastero en un edificio singular con imagen e identidad propia, ubicado en el centro de la localidad C/ Guayanas, a 5 minutos de la plaza del Ayuntamiento. Cuenta con todos los servicios, zona comercial, colegios, parques, restauración, transporte público… La promoción consta de viviendas de 1, 2 y 3 dormitorios. Todas las viviendas disponen de balcón o terraza, plaza de garaje y trastero. Proyecto con calificación energética A. Se trata de un edificio singular en urbanización privada, tres alturas con fachada compuesta por sistema SATE | ETICS en color blanco y ocre tostado. Actualmente nos encontramos en fase de captación de socios para Residencial Dos, S. Coop. Mad. , ya que el proyecto se desarrollará en régimen de cooperativa y será gestionado por Ksanet, gestora con amplia experiencia en la gestión de cooperativas de viviendas. Contamos con que sea de su interés, y le invitamos a formar parte de la misma, además, al ser una cooperativa, tendrá la oportunidad de participar activamente en la toma de decisiones y contribuir al desarrollo de su nuevo hogar. Al adjudicarse la vivienda sobre plano, tiene la ventaja de adherirse al proyecto con una forma de pago más cómoda, pudiendo en la mayoría de los casos, beneficiarse del aumento de su valor a medida que avanza la construcción. Producción de calefacción y refrigeración mediante sistema de Aerotermia con instalación de suelo radiante-refrescante de baja temperatura, repartiendo de manera uniforme calor en invierno y frescor en verano con los más altos niveles de eficiencia y confort. Al no necesitar radiadores, entre otras grandes ventajas, se consigue maximizar el espacio útil en la vivienda. El control de la temperatura se regulará mediante termostato situado en el salón. Gran ahorro económico en la factura energética mensual con el máximo confort. Cocinas equipadas con muebles altos y bajos. Pintura plástica lisa, carpintería interior lacada en blanco. RESIDENCIAL GUAYANAS se convierte en una de las mejores opciones para estrenar vivienda moderna y de calidad en uno de los municipios más valorados por su calidad de vida de la Comunidad de Madrid.",False,newdevelopment,True,True,3599.0,True,False,False,False,[],False,False,287914.0,€,flat,"Centro, Colmenar Viejo",Piso en Calle de las Guayanas s/n,True,True,,,,,False,
108683318,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/b8/42/1352032667.webp,H-COST-,35,3,399000.0,flat,sale,60.0,True,2,1,"costanilla de los Desamparados, 2",Madrid,Madrid,Centro,es,Huertas-Cortes,40.413041,-3.6965826,True,https://www.idealista.com/inmueble/108683318/,"ALMANOVA EVOLUCIÓN INMOBILIARIA “Nuestra alma renació para evolucionar el concepto de la gestión inmobiliaria a un modelo más eficiente"". Adecuando los precios a cada momento de mercado. Evolucionamos el barrio desde el año 2004, junto a ti! Ofrecemos en esta ocasión: Vivienda Exterior, muy luminosa, de 2 dormitorios, salón con cocina americana y baño. Todo el ambiente es muy artístico y autentico. La puerta de entrada posee una espectacular pintura original y hay varios detalles hechos con capricho. El amplio salón tiene balcón y ventanal orientados al Este para disfrutar del sol de las mañanas y de las vistas de una de las calles más tranquilas del casco histórico del Barrio de las Letras de Madrid. Las vigas vistas de madera del edificio y la chimenea de hierro junto con el suelo de mármol y el parqué de madera crean un ambiente rústico y acogedor. La cocina americana está integrada al salón comedor y dispone de espacio mas que suficiente para almacenamiento y menaje. Los 2 dormitorios tienen armarios empotrados hasta el techo con puertas de madera de estilo de persiana. El baño revestido de mármol tiene empotrado una bañera de hidromasajes para disfrutar de momentos relajantes en esta pequeña casita rural en pleno centro de Madrid.  Por último, desde el salón se puede acceder a la buhardilla que ofrece un espacio íntimo. Se puede aprovechar como un dormitorio adicional para invitados, un espacio para leer en tranquilidad. o también disfrutar de las vistas a los tejados del Barrio de las letras corazón literario de Madrid. En él fijaron residencia Miguel de Cervantes, Lope de Vega, Francisco de Quevedo, Tirso de Molina y varios más. En la misma calle está situado el nuevo Centro Dotacional del Barrio que cuenta con piscina climatizada, escuela Infantil, centro para mayores, y más de 200 plazas de garaje para residentes. El piso está situado en medio de todos los museos más emblemáticos de la capital. A 200m del Caixa Forum, a 500m del Museo del Prado, a 600m del Reina Sofía y a 300m del Thyssen. El piso es el inmueble perfecto para disfrutar por los amantes del arte y la historia. A 200 m del Metro de Antón Martín. En el Barrio de Las Letras, que cuenta en sus alrededores con espacios ajardinados como El Paseo del Prado y el Real Jardín Botánico, tiene tráfico reducido a residentes, convirtiendo así la zona en un pulmón para la ciudad, con un aire más limpio y menos ruidoso en un entorno más acogedor. Rodeado por las principales atracciones turísticas, como el Museo del Prado, Caixa Forum, El Museo Nacional Thyssen-Bornemisza y en Museo Reina Sofía, entre los más concurridos. Sin olvidarnos de la estación Puerta de Atocha, desde la que podrás desplazarte en un par de horas a cualquier punta de España. Cumplimos 20 años en el barrio prestando un servicio sincero y eficaz a nuestros vecinos. Contamos con 2 oficinas a su disposición en las principales columnas vertebrales del barrio, Calle Atocha 28, ""la esquina"" (enfrente de la Parroquia de San Sebastián) y Calle Huertas 57, llegando al Paseo Del Prado. ¿QUIERES SABER CUÁNTO VALE TU INMUEBLE? NUESTRO PRINCIPAL VALOR ES LA CLARIDAD CON FUNDAMENTO. Solicita tu valoración profesional y gratuita. Vende ahora, no pierdas el momento! Somos la evolución inmobiliaria! Trabajamos precio justo, no nos equivocamos. Nuestro trabajo no es publicar inmuebles sino venderlos y en menos de 60 días. Comprueba nuestra eficacia, demostrable! Desde el año 2004 junto a ti! Confíe en los que más tiempo llevan en el barrio"".",False,good,False,False,6650.0,True,False,False,False,[],False,False,399000.0,€,flat,"Huertas-Cortes, Madrid","Piso en costanilla de los Desamparados, 2",,,,,,,,
108884713,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/82/3c/1357905052.webp,,54,1,630000.0,flat,sale,72.0,True,2,1,"calle del Doctor Fleming, 55",Madrid,Madrid,Chamartín,es,Nueva España,40.4637851,-3.6870059,True,https://www.idealista.com/inmueble/108884713/,"Directamente desde la propiedad,  Se vende precioso piso de totalmente reformado completamente hace dos años y decorado por interiorista.  - Primera planta con dos ascensores principales y ascensor de servicio, exterior.  Dos dormitorios, ( Uno de los dos dormitorios esta abierto al salón anteriormente se usaba como despacho - Salón comedor con cocina integrada con todos los electrodomésticos y amplio cuarto de baño. - Aire acondicionado.  -En finca con portero físico, calefacción central (individual) y agua caliente central.  -Situado en una de las mejores zonas de Madrid, junto a Estadio Bernabéu, Plaza Castilla y del centro financiero de la ciudad, . en el nº 55 de esta calle la calle apenas tiene paso de vehículos lo que la hace una calle muy arbolada y tranquila zona de grandes restaurantes y todo tipo de comercios. Muy bien comunicado, a escasos metros de la estación de metro y paradas de autobús. ABSTERNERSE AGENCIAS. Cualquier duda por favor preguntar para mas información...",False,good,False,True,8750.0,True,False,False,False,[],False,False,630000.0,€,flat,"Nueva España, Madrid","Piso en calle del Doctor Fleming, 55",,,,,,,,
108774486,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/97/71/1354732844.webp,W-02ZP2H,24,bj,620000.0,flat,sale,147.0,True,2,2,Ibiza - San Pedro,Madrid,Villanueva del Pardillo,Ibiza - San Pedro,es,,40.4868817,-3.9563139,False,https://www.idealista.com/inmueble/108774486/,"Maravilloso Bajo Seminuevo en Villanueva del Pardillo Engel & Völkers presenta este bajo en exclusiva en una urbanización cerrada con 107 viviendas, que cuenta con amplias zonas comunes ajardinadas con piscina, pádel, local comunitario, gimnasio y zona infantil. El diseño de las viviendas, lo firma Estudio Lamela, el prestigioso despacho de arquitectos que ha tenido en cuenta todos los detalles para que tanto los exteriores como los interiores de tu futura vivienda consigan que te sientas orgulloso de tu casa y su ubicación. Al acceder a la vivienda, encontramos un hall de acceso directo al salón comedor y la cocina semiabierta lo que hace que el espacio se comunique y tenga gran amplitud y luminosidad, con salida directa al jardín de mas de 95 metros cuadrados. Justo al lado de la cocina encontramos acceso a un distribuidor que lleva a la zona de descanso que cuenta con dos habitaciones, una de ellas comparte el baño con bañera que da acceso también como aseo de invitados y luego la otra habitación cuenta con zona de vestidor y baño en suite lo que la convierte en la habitación principal. La vivienda cuenta con sistema de climatización mediante aerotermia y un sistema de ventilación cruzada que crea una construcción eficiente. El pavimento es de gres porcelánico –elegido para una optimización del sistema de calefacción por suelo radiante– en acabado imitación madera. El suelo esta rematado con un rodapié con terminación lacada en blanco a juego con la carpintería interior creando un ambiente completamente integrado en toda la vivienda.  Ademas de esto destaca por su ubicación y cuenta con una plaza de garaje y trastero. Villanueva del Pardillo es un municipio que conjuga todas las comodidades, rodeado de naturaleza, con vistas envidiables, que además dispone de unas excelentes comunicaciones gracias a rápidas conexiones por carretera y múltiples líneas de autobús. En un lugar tranquilo y distinguido, rodeado de espacios verdes y con todos los servicios, Arana conecta con el intercambiador de Moncloa en tan solo 20 minutos en coche. Varias líneas de autobuses 627 -conectan con el de Intercambiador de Moncloa, así como con los municipios cercanos. Además, encontrarásconexionescon las estaciones de ferrocarril de Majadahonda y Las Rozas gracias a las líneas 626 y 626A. Por carretera, la M-509tiene rápida conexión con la M-50 y la M-503, permitiendo incorporarte a ambas en menos de 5 minutos. Los municipios cercanos, los centros comerciales de la M-50 y el Hospital Puerta del Hierro, quedarán a un instante de tu casa.",False,good,False,True,4218.0,False,False,False,False,[],False,False,620000.0,€,flat,"Ibiza - San Pedro, Villanueva del Pardillo",Piso,True,True,,,,,,
108850226,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/45/c3/1356942770.webp,W-030RWT,43,,1150000.0,chalet,sale,291.0,,5,4,El Pastel,Madrid,Boadilla del Monte,El Pastel,es,,40.4187883,-3.9183392,False,https://www.idealista.com/inmueble/108850226/,"Maravilloso adosado en Boadilla del Monte Engel & Völkers presenta esta exclusiva y prácticamente nueva vivienda adosada en Boadilla del Monte, un hogar único y diferente, diseñado para quienes buscan calidad, confort y estilo de vida en un entorno privilegiado. La propiedad, se distribuye en tres plantas cuidadosamente diseñadas. Al acceder, nos recibe un elegante hall de entrada que da paso a una amplia cocina totalmente equipada, con electrodomésticos de alta gama y una cómoda zona de office ideal para el día a día. En esta planta también encontramos un aseo de cortesía y un luminoso salón dividido en dos ambientes: zona de comedor y zona de estar. Desde aquí se accede a un agradable porche y a un cuidado jardín privado con acceso directo a las zonas comunes de la urbanización. En la primera planta se ubican tres amplios dormitorios con armarios empotrados completamente vestidos con acabados de alta calidad. El dormitorio principal cuenta con vestidor y baño en suite, mientras que los otros dos comparten un baño completo con bañera. El sótano es uno de los grandes atractivos de esta vivienda. Muy luminoso gracias a su patio inglés, alberga dos habitaciones adicionales, un cuarto de instalaciones, un baño completo y un salón multiusos, perfecto como zona de juegos, despacho o sala de cine. La vivienda dispone de climatización por aerotermia y materiales de calidades premium de la firma Porcelanosa. Se incluyen dos plazas de garaje en superficie. Ubicada en una urbanización privada y familiar de tan solo 34 viviendas, ofrece zonas comunes de primer nivel: piscina comunitaria con cloración salina, parque infantil y jardines perfectamente cuidados. La casa se encuentra situada en una de las zonas más exclusivas y nuevas del municipio, El Pastel, junto a Las Lomas, El Olivar de Mirabal y Parque Boadilla, con grandes zonas verdes, parques infantiles, senderos para ciclistas y peatones, cerca de servicios, comercios, paradas de bus y acceso directo a la M-513. A minutos de los prestigiosos colegios St. Michael, Mirabal, EuroCasvi, Virgen de Europa, Endaze School y cerca del Polideportivo Municipal Felipe VI. Está a solo 20 minutos en coche del centro de Madrid, cerca del metro ligero que conecta con el Metro de Madrid y de prestigiosas universidades de la zona noroeste. Todo lo que se necesita para vivir con calidad.",False,good,False,,3952.0,False,False,False,False,[],False,False,1150000.0,€,chalet,"El Pastel, Boadilla del Monte",Chalet adosado,True,True,,,,,,terracedHouse
108580258,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/ea/bf/1349036799.webp,BNJJ3,13,,1598000.0,chalet,sale,400.0,,4,4,"calle Arroyo del Tesoro, 3",Madrid,Pozuelo de Alarcón,Zona Estación,es,Zona Estación,40.4539127,-3.8005207,True,https://www.idealista.com/inmueble/108580258/,"Belton Real Estate presenta este exclusivo chalet pareado de obra nueva con una superficie construida de 400 metros cuadrados y una generosa parcela privativa de 390 metros cuadrados que incluye una piscina y un jardín bellamente diseñado. Esta propiedad forma parte de un conjunto de dos viviendas que, aunque unidas por la espalda, están ingeniosamente orientadas en sentido contrario. Esta característica de diseño asegura total independencia visual entre los propietarios, separados por un único muro colindante con doble insonorización, garantizando así la máxima privacidad y tranquilidad. La vivienda se distribuye en tres amplias plantas, pensadas para optimizar el confort y la eficiencia energética.  La primera planta alberga cuatro habitaciones, cada una de ellas disponiendo de su propio baño en suite, todos con acabados de alta calidad y grifería de diseño.  La planta sótano, con luz natural y climatizada de serie, ofrece la versatilidad de ser compartimentada según las necesidades del propietario.  La planta cero alberga el salón-comedor, un espacio abierto y luminoso, y una cocina de diseño vanguardista, totalmente equipada. Además, la vivienda cuenta con una impresionante terraza en la cubierta de cien metros cuadrados, con tomas de luz y agua, y la posibilidad de ampliar la edificación, ofreciendo un espacio privilegiado para el ocio al aire libre.  También dispone de balcón, trastero, y la plaza de garaje está incluida en el precio. Este chalet cuenta con un avanzado sistema de climatización individual que abarca todas las plantas sin coste adicional, asegurando una temperatura óptima en todas las estaciones con un mínimo consumo. La ubicación de esta vivienda es inmejorable, en la zona más prestigiosa de Pozuelo de Alarcón. La conectividad es excepcional, con numerosas líneas de autobuses diurnos y nocturnos. Para los desplazamientos en coche, las autovías A-6, M-40 y M-503 están a menos de cinco minutos. En cuanto a servicios, se encuentran próximos prestigiosos colegios y una completa oferta sanitaria.",False,good,False,,3995.0,True,False,False,False,[],False,False,1598000.0,€,chalet,"Zona Estación, Pozuelo de Alarcón","Chalet pareado en calle Arroyo del Tesoro, 3",True,True,,,,,,semidetachedHouse
108905289,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/fb/d4/1358503283.webp,0096-01029,11,3,2200000.0,flat,sale,182.0,True,3,4,"calle del Duque de Sesto, 38",Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4223302,-3.6727449,True,https://www.idealista.com/inmueble/108905289/,"109 Vivienda de lujo en el corazón de Madrid Piso es perfecto para una persona que valore tanto la comodidad como la calidad, y que también busque un lugar en el corazón de Madrid junto al Parque El Retiro, con todo lo necesario para una vida moderna y sofisticada. Ubicado en la exclusiva zona de Goya, junto al Parque El Retiro, y rodeado de las principales arterias de la ciudad como la Avenida O'Donnell, Alcalá y Jorge Juan. Este espectacular piso de 182 m² ofrece una distribución única y moderna para disfrutar del confort y estilo en cada rincón. •Espacios amplios y luminosos: El salón-comedor y la cocina con isla abierta crean un ambiente diáfano y de gran elegancia. •Diseño exclusivo: Reformado por un prestigioso estudio de interiorismo, el piso combina grandes calidades y detalles de lujo. •3 dormitorios: El dormitorio principal cuenta con un baño en suite, terraza privada con ventanales de suelo a techo, y una zona de descanso ideal. Otro dormitorio también tiene baño privado. Todos los dormitorios tienen armarios de suelo a techo con luces LED •Cocina equipada: Totalmente amueblada con electrodomésticos de alta gama, encimera de piedra y armarios con gran capacidad para almacenar todo lo que necesitas. •Luz natural: grandes ventanales maximizando la luminosidad y funcionalidad de cada espacio. •Portero en la finca. •Excelente comunicación.  ¡No pierdas la oportunidad de vivir en una de las zonas más emblemáticas de Madrid, en un piso que lo tiene todo!  Contáctanos para más información o para programar una visita.",False,good,False,True,12088.0,True,False,False,False,[],False,False,2200000.0,€,flat,"Goya, Madrid","Piso en calle del Duque de Sesto, 38",,,,,,,,
106505953,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/95/be/1017836064.webp,CH09-08,14,,495000.0,chalet,sale,178.0,,3,3,calle Juan Gelman s/n,Madrid,Alcalá de Henares,Espartales,es,,40.5124732,-3.370309,True,https://www.idealista.com/obra-nueva/106505953/,"¡Últimas viviendas disponibles para entrega inmediata! AEDAS Homes te ofrece La Maquia, en Espartales Norte, barrio residencial junto al centro de Alcalá de Henares. Conjunto de 24 chalets adosados de 3 dormitorios con planta baja, planta primera y bodega de unos 50 metros cuadrados de uso polivalente. Todas las viviendas cuentan con jardin posterior de unos 68 metros cuadrados donde cabe la posibilidad de poner una piscina ( opcional con coste) y aparcamiento en superficie en la parte delantera de la vivienda. Las viviendas destacan por su sostenibilidad al contar con aerotermia y suelo radiante - refrescante. El barrio cuenta con todo tipo de servicios y dotaciones.",False,newdevelopment,True,,2781.0,True,False,False,False,[],False,False,495000.0,€,chalet,"Espartales, Alcalá de Henares",Chalet adosado en calle Juan Gelman s/n,True,True,,,,,False,terracedHouse
108806961,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/94/ac/ff/1355714407.webp,01.4 OR,31,1,1100000.0,flat,sale,212.0,True,4,2,"calle de Orense, 35",Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4533769,-3.695114,True,https://www.idealista.com/inmueble/108806961/,"TAILORKEY presenta esta espectacular vivienda exterior en Calle Orense, semi esquina con General Perón y a muy pocos metros del NUEVO BERNABEU. El inmueble de 212m2 construidos y 162m2 útiles, cuenta con cuatro dormitorios más una habitación de servicio, dos cuartos de baño, salón comedor muy amplio con salida a terraza exterior y una espectacular cocina con office.   La vivienda cuenta con la siguiente distribución: HALL ENTRADA, muy amplio con ventana al exterior. La altura de techos en toda la vivienda nos da una amplitud adicional.  HABITACION, junto al hall de entrada tenemos un primer dormitorio que se puede usar como tal o bien como despacho. DISTRIBUIDOR, a través del distribuidor accedemos a la zona de DORMITORIOS. Tres dormitorios amplios, dos de ellos exteriores a la calle con mucha luminosidad. SALON COMEDOR, que encontramos al final de la vivienda con salida directa a terraza con vistas a calle Julián Besteiro. La vivienda necesita REFORMA, pero debido a su superficie y distribución admite muchas posibilidades de adecuación pudiendo obtener una vivienda espectacular.  TAILORKEY le puede ayudar en el posible proyecto de reforma ya que tenemos Estudio de Arquitectura propio y constructora propia. En cuanto a la finca, se haya muy reformada tanto interior como estructuralmente, y cuenta con portero físico, ascensor, entrada de servicio, calefacción central y trastero. A muy pocos metros de la Plaza de Cuzco, en pleno corazón financiero de Madrid. El local se ubica en una de las mejores zonas del noroeste de la ciudad de Madrid. Está perfectamente conectada tanto por carretera, entre el Paseo de la Castellana y las calles Orense y Sor Ángela De la Cruz, como por transporte público, en metro, entre las estaciones Cuzco y Plaza de Castilla (L-10, L-9, L-1) y autobuses (L-5, 27, 40, 126, 147). La zona cuenta con supermercados, farmacias, gimnasios.. . En Tailor & Key estamos especializados en el mercado residencial y de oficinas en Madrid. Ofrecemos un servicio integral y personalizado, acompañando a nuestros clientes a lo largo de las diferentes fases del ciclo inmobiliario, en operaciones de compra-venta, alquiler y reformas.",False,renew,False,True,5189.0,True,False,False,False,[],False,False,1100000.0,€,flat,"Cuatro Caminos, Madrid","Piso en calle de Orense, 35",,,,,,,,
108460056,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/3e/cd/1345567392.webp,KWONE20250512AVD,34,5,850000.0,flat,sale,100.0,True,1,1,"calle de Sagasta, 20",Madrid,Madrid,Centro,es,Chueca-Justicia,40.4280442,-3.6985103,True,https://www.idealista.com/inmueble/108460056/,"¡Bienvenido a una oportunidad excepcional en el corazón de Madrid! Esta magnífica propiedad en venta, ubicada en la prestigiosa Calle Sagasta 20, en el codiciado barrio de Chueca–Justicia, ofrece una fusión perfecta entre la elegancia clásica y el confort contemporáneo. Se trata de dos áticos dentro de una única finca registral, completamente reformados, con un precio de salida conjunto de 850.000 euros. Ambos se encuentran listos para entrar a vivir o bien como una excelente inversión con gran potencial de rentabilidad. � ÁTICO 1 Características destacadas: Superficie construida: \\50 m² *Distribución: 1 habitación amplia y luminosa, 1 baño completo *Estado: Totalmente reformado *Equipamiento: Cocina equipada, armarios empotrados *Exterior: Terraza privada con vistas abiertas a la ciudad � ÁTICO 2 Características destacadas: *Superficie ütil: \\44,3 m² *Distribución: 1 habitación amplia (con posibilidad de instalar ventana Velux), 1 baño completo *Estado: Totalmente reformado *Equipamiento: No dispone de cocina ni armarios empotrados (a instalar por el comprador) *Exterior: Terraza con vistas despejadas Ubicados en una finca histórica de 1920, catalogada como Bien de Interés Cultural (BIC), lo que exime del pago del IBI, estos áticos representan una rara combinación de historia, exclusividad y potencial. La zona ofrece una calidad de vida inmejorable: rodeada de comercios, restaurantes, zonas de ocio, y excelentemente comunicada mediante transporte público (metro, autobuses, y proximidad al centro neurálgico de Madrid). No deje pasar esta oportunidad única de adquirir un pedazo de historia en una de las zonas más vibrantes y sofisticadas de la capital. ¡Sea el primero en visitarlo y reservarlo! Para más información o concertar una visita, no dude en ponerse en contacto con nosotros.",True,good,False,True,8500.0,True,False,False,False,[],False,False,850000.0,€,flat,"Chueca-Justicia, Madrid","Piso en calle de Sagasta, 20",,,,,,,,
108680449,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/15/9f/1351976170.webp,,21,2,318000.0,flat,sale,49.0,True,2,1,"CL ZABALETA, 39",Madrid,Madrid,Chamartín,es,Prosperidad,40.4429797,-3.6729288,True,https://www.idealista.com/inmueble/108680449/,"Agencia inmobiliaria de MADRID zona BARRIO PROSPERIDAD Oficina Tecnocasa de MADRID   gestiona la venta de una vivienda ubicada en la calle Zabaleta. Este piso destaca por su gran potencial y está esperando a ser transformado en el hogar de tus sueños. Dispone de dos dormitorios bien distribuidos, un salón luminoso, una cocina independiente y un baño completo. La vivienda está  para reformar, lo que brinda la oportunidad de adaptarla a tu gusto y necesidades, creando un espacio personalizado en una ubicación estratégica. Es ideal tanto para quienes buscan su nuevo hogar como para inversores interesados en proyectos de renovación. ¡No dejes escapar esta oportunidad de diseñar tu vivienda perfecta! No pierdas la oportunidad de adquirir este piso en una ubicación privilegiada. La zona dispone de todo tipo de comercios, colegios, supermercados, farmacias y bien comunicado mediante transporte público, ya que está ubicado junto los metros: Prosperidad (L4), Cartagena (L7) y Avenida América (L 4,6, 7,9). TECNOCASA pone a su disposición su departamento financiero KÍRON, primera red de intermediación financiera líder en España, para ofrecerle un asesoramiento totalmente gratuito y sin compromiso. No dude en avisarnos para concertar una cita a la hora de realizar su visita al inmueble. '.",False,renew,False,False,6490.0,True,False,False,False,[],False,False,318000.0,€,flat,"Prosperidad, Madrid","Piso en Cl Zabaleta, 39",,,,,,,,
108595434,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/0a/46/1349467827.webp,1-12 Bc-D,10,2,474000.0,flat,sale,101.0,True,3,2,calle Mallorca s/n,Madrid,San Sebastián de los Reyes,Praderón,es,,40.5556929,-3.6264629,True,https://www.idealista.com/obra-nueva/108595434/,"¡TU NUEVO HOGAR EN SAN SEBASTIÁN DE LOS REYES!  Bienvenido a Quality Parque La Marina, una promoción exclusiva de 60 inmuebles en San Sebastián de los Reyes, ubicada frente al emblemático Parque de La Marina, en la confluencia de las calles Cantabria y Mallorca. Aquí encontrarás desde estudios funcionales hasta inmuebles de 3 estancias, con distintas distribuciones —incluidos dúplex, bajos y áticos con terraza — con superficies construidas desde 42 m² hasta más de 115 m², diseñados para ofrecerte amplitud, luz natural y una estética moderna que se adapta a tu estilo de vida. Todos los inmuebles incluyen plaza de garaje en el precio.  UN EDIFICIO EXCLUSIVO Y CON TODOS LOS DETALLES La promoción cuenta con una elegante piscina comunitaria en la azotea con solárium, perfecta para disfrutar del buen tiempo sin salir de casa. EFICIENCIA, CONFORT Y SOSTENIBILIDAD Quality Parque La Marina cuenta con calificación energética A y un sistema de climatización por aerotermia mediante suelo radiante y refrescante, una tecnología limpia y eficiente que permite ahorrar energía y reducir el impacto ambiental, asegurando el máximo confort tanto en invierno como en verano. DISEÑO CONTEMPORÁNEO Y MÁXIMA LUMINOSIDAD Espacios abiertos, cocinas integradas, grandes ventanales y acabados de calidad definen esta promoción pensada para quienes buscan una vivienda moderna, funcional y luminosa. CONEXIÓN PERFECTA Y SERVICIOS A UN PASO Ubicada en una de las zonas con mayor proyección del norte de Madrid, está rodeada de zonas verdes, colegios, centros deportivos y comerciales, y perfectamente conectada con el centro de Madrid a través de Renfe, metro, autobuses y acceso directo por la A1. VENTA SOBRE PLANO - ¡YA EN 2ª FASE DE COMERCIALIZACIÓN! Comercializamos actualmente en plano. El inicio de obra está previsto para primer trimestre de 2026 y la entrega de llaves para mediados de 2027. Aprovecha esta etapa para reservar la unidad que mejor se adapte a ti, con las mejores condiciones. PVP FORMAS DE PAGO FLEXIBLES • Viviendas (IVA 10%): reserva desde 6.500 € + IVA, pagos fraccionados durante la obra y resto a la entrega del inmueble. • Lofts (IVA 21%): reserva desde 5.000 € + IVA, pagos fraccionados durante la obra y resto a la entrega del inmueble. ¡DESCUBRE QUALITY PARQUE LA MARINA! Solicita más información, conócenos con una cita presencial o video llamada personalizada. Vive o invierte en una promoción diseñada para el bienestar, la eficiencia y la calidad de vida.",False,,True,True,4693.0,True,False,False,False,[],False,False,474000.0,€,flat,"Praderón, San Sebastián de los Reyes",Piso en calle Mallorca s/n,True,True,,,,,False,
