propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,exterior,newDevelopmentFinished,highlight.groupDescription,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
101968595,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/c4/75/1139746861.webp,4º C,11,4,245000.0,flat,sale,47.0,1,1,calle Virgen de Loreto s/n,Madrid,Alcalá de Henares,El Pilar - Bripac,es,,40.5027892,-3.3484395,True,https://www.idealista.com/obra-nueva/101968595/,"La promoción Residencial Loreto, es un proyecto de urbanización privada con viviendas luminosas de 1, 2 y 3 dormitorios, pensadas para vivir cómodamente. Todas ellas con terraza, bajos con jardín y áticos con grandes terrazas. Cuenta además con garaje, piscina en zona verde, área infantil y gimnasio y un plus de sostenibilidad al disponer de amplias ventanas, suelo radiante refrescante, aerotermia y calificación energética A en proceso. Fantásticamente situada en Ciudad del Aire, Alcalá, zona consolidada con todos los servicios donde disfrutar de la tranquilidad del entorno. Muy próxima al Centro Comercial de La Dehesa, la Universidad, Centro Deportivo Wanda-Alcalá, el Real Jardín botánico y el Hospital universitario, y con salida directa a la Autovía A2 que te permite llegar a Madrid en muy poco tiempo.",False,,True,True,5213.0,True,False,False,False,[],False,False,245000.0,€,True,True,flat,"El Pilar - Bripac, Alcalá de Henares",Piso en calle Virgen de Loreto s/n,True,False,,,,,,
108917566,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/9c/c3/1358884471.webp,,13,bj,149000.0,flat,sale,47.0,2,1,calle Zalamea,Madrid,Madrid,San Blas,es,Simancas,40.4269603,-3.6253014,False,https://www.idealista.com/inmueble/108917566/,"PISO EN VENTA EN SIMANCAS. SE VENDE CON EL INQUILINO, PAGA 725€ DE ALQUILER EL piso cuenta con 47 metros distribuidos en dos dormitorios, cocina independiente, salón y baño. Cuenta con suelo de cerámico y ventanas de aluminio Es una planta baja. El piso se encuentra cerca de la avenida de Garcia Noblejas. Tiene una excelente comunicación mediante el transporte público con las paradas de metro de Simancas y Garcia Noblejas a menos de cinco minutos. También cuenta con los accesos a la M-30 y M-40 a menos de cinco minutos.",False,good,False,True,3170.0,False,False,False,False,[],False,False,149000.0,€,,,flat,"Simancas, Madrid",Piso en calle Zalamea,True,,,,,,,
101968589,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/c4/75/1139746861.webp,4º A,11,4,380000.0,flat,sale,92.0,3,2,calle Virgen de Loreto s/n,Madrid,Alcalá de Henares,El Pilar - Bripac,es,,40.5027892,-3.3484395,True,https://www.idealista.com/obra-nueva/101968589/,"La promoción Residencial Loreto, es un proyecto de urbanización privada con viviendas luminosas de 1, 2 y 3 dormitorios, pensadas para vivir cómodamente. Todas ellas con terraza, bajos con jardín y áticos con grandes terrazas. Cuenta además con garaje, piscina en zona verde, área infantil y gimnasio y un plus de sostenibilidad al disponer de amplias ventanas, suelo radiante refrescante, aerotermia y calificación energética A en proceso. Fantásticamente situada en Ciudad del Aire, Alcalá, zona consolidada con todos los servicios donde disfrutar de la tranquilidad del entorno. Muy próxima al Centro Comercial de La Dehesa, la Universidad, Centro Deportivo Wanda-Alcalá, el Real Jardín botánico y el Hospital universitario, y con salida directa a la Autovía A2 que te permite llegar a Madrid en muy poco tiempo.",False,,True,True,4130.0,True,False,False,False,[],False,False,380000.0,€,True,True,flat,"El Pilar - Bripac, Alcalá de Henares",Piso en calle Virgen de Loreto s/n,True,False,,,,,,
108798241,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/c3/08/1355443468.webp,T8 1º Y 2º,6,,228345.0,flat,sale,74.0,2,2,"calle Eras Altas, 2",Madrid,El Álamo,,es,,40.2300164,-3.993096,True,https://www.idealista.com/obra-nueva/108798241/,"Residencial El Álamo, pisos de 2 y 3 dormitorios, en Comercialización en El Álamo - ¡Tu nuevo hogar te espera!  Descubre esta obra nueva en el corazón de El Álamo, a solo 30 minutos de Madrid. Estas viviendas cuenta con 2 y 3 luminosos dormitorios y 2 baños completos equipados con sanitarios de alta gama. La distribución es perfecta para disfrutar de cada rincón, con armarios empotrados que ofrecen un amplio espacio de almacenamiento.  El piso incluye una plaza de garaje y acceso a zonas comunes que cuentan con una refrescante piscina, ideal para relajarte en los días soleados. La climatización por aerotermia garantiza un ambiente confortable durante todo el año. Además, la carpintería exterior de PVC y el sistema de aislamiento térmico aseguran un hogar eficiente y acogedor. Ubicado en una excelente zona, este inmueble ofrece la posibilidad de personalización para que puedas adaptarlo a tu estilo. Las zonas comunes están diseñadas para el disfrute familiar, rodeadas de vegetación y espacios abiertos. No pierdas la oportunidad de vivir en un entorno natural, ideal para familias. ¡Contáctanos y agenda tu visita!",False,newdevelopment,True,True,3086.0,False,False,False,False,[],False,False,228345.0,€,True,True,flat,El Álamo,"Piso en calle Eras Altas, 2",True,False,,,,,,
108798261,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/c3/08/1355443468.webp,T10-BC,6,,233029.0,flat,sale,74.0,2,2,"calle Eras Altas, 2",Madrid,El Álamo,,es,,40.2300164,-3.993096,True,https://www.idealista.com/obra-nueva/108798261/,"Residencial El Álamo, pisos de 2 y 3 dormitorios, en Comercialización en El Álamo - ¡Tu nuevo hogar te espera!  Descubre esta obra nueva en el corazón de El Álamo, a solo 30 minutos de Madrid. Estas viviendas cuenta con 2 y 3 luminosos dormitorios y 2 baños completos equipados con sanitarios de alta gama. La distribución es perfecta para disfrutar de cada rincón, con armarios empotrados que ofrecen un amplio espacio de almacenamiento.  El piso incluye una plaza de garaje y acceso a zonas comunes que cuentan con una refrescante piscina, ideal para relajarte en los días soleados. La climatización por aerotermia garantiza un ambiente confortable durante todo el año. Además, la carpintería exterior de PVC y el sistema de aislamiento térmico aseguran un hogar eficiente y acogedor. Ubicado en una excelente zona, este inmueble ofrece la posibilidad de personalización para que puedas adaptarlo a tu estilo. Las zonas comunes están diseñadas para el disfrute familiar, rodeadas de vegetación y espacios abiertos. No pierdas la oportunidad de vivir en un entorno natural, ideal para familias. ¡Contáctanos y agenda tu visita!",False,newdevelopment,True,True,3149.0,False,False,False,False,[],False,False,233029.0,€,True,True,flat,El Álamo,"Piso en calle Eras Altas, 2",True,False,,,,,,
108912411,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/a4/b9/1358729868.webp,PIS0077,16,3,280000.0,flat,sale,75.0,3,1,calle del Camino Viejo de Leganés,Madrid,Madrid,Carabanchel,es,Opañel,40.3859591,-3.727767,False,https://www.idealista.com/inmueble/108912411/,"¡Oportunidad única en Leganés! Se vende precioso piso exterior e interior en la calle Camino Viejo de Leganés, en una 3ra planta sin ascensor. La vivienda cuenta con: - 3 amplias habitaciones,  - 1 baño completo, -Salón independiente, -Cocina con suelo radiante. El inmueble ha sido totalmente reformado en el 2014, por lo que se encuentra en buenas condiciones. Dispone de aire acondicionado en todas las estancias, calefacción y agua caliente por gas natural individual.  El inmueble cuenta con una excelente comunicación de transportes públicos a tan solo minutos andando como metro OPORTO (L5-L6), en frente tenemos los autobuses 55, 108, 81 y N17; y una comunicación vial salida directa a la carretera a la M30 y a la A42.  En caso de querer adquirir una vivienda con Broker Hogar, puedes contactar con nosotros y concretar un estudio financiero gratuito y con la ayuda de nuestro equipo financiero gracias a su amplia experiencia te ayudarán a encontrar la solución hipotecaria que mejor se adapte a tus preferencias. AVISO LEGAL: Recordamos a nuestros señores clientes que la información facilitada no constituye una autentica oferta vinculante no contractual. Este anuncio publicitario es provisional, y las fotografías y datos en el incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de los propietarios. [IW].",False,good,False,False,3733.0,False,False,False,False,[],False,False,280000.0,€,,,flat,"Opañel, Madrid",Piso en calle del Camino Viejo de Leganés,True,,,,,,,
108888680,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/1c/8c/1358015139.webp,014/25,71,3,1975000.0,flat,sale,256.0,4,3,"calle del Padre Damián, 29",Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4525798,-3.678415,True,https://www.idealista.com/inmueble/108888680/,"INMOTORRE VENDE ESPECTACULAR PISO EN LA MEJOR ZONA DE MADRID. LA COMISIÓN DE AGENCIA SERÁ A CARGO ÚNICAMENTE DEL COMPRADOR (3% SOBRE PRECIO DE VENTA). Descubra este impresionante piso de 256 m² construidos que le ofrece una distribución cómoda y funcional. Al entrar, será recibido por un amplio hall que da paso a un espectacular salón comedor, donde varias zonas de estar invitan a disfrutar de momentos inolvidables. Desde aquí, se accede a una terraza, ideal para relajarse al aire libre. La gran cocina con office y tendedero cubierto es perfecta para los amantes de la gastronomía, y cuenta con un dormitorio de servicio que puede ser utilizado como cuarto de plancha. baño completo y despensa. Este piso cuenta con un dormitorio principal que incluye un vestidor y un baño completo, brindando privacidad y confort. Además, hay dos dormitorios adicionales que comparten un baño y tienen acceso a una terraza corrida acristalada. Cabe destacar la luminosidad de la vivienda y la amplitud de todas sus estancias.   Las comodidades no terminan aquí: el edificio cuenta con un recibidor inmenso y un gran patio, creando un ambiente acogedor desde el primer momento. También cuenta con un conserje en el edificio y otro en el garaje. La propiedad incluye una plaza de garaje y un trastero, lo que añade valor y comodidad a tu día a día. La ubicación es inmejorable, con fácil acceso a la línea de autobús 150 en la puerta y cercanía a comercios, colegios, iglesias.. . etc.",True,good,False,True,7715.0,True,False,False,False,[],False,False,1975000.0,€,True,True,flat,"Bernabéu-Hispanoamérica, Madrid","Piso en calle del Padre Damián, 29",True,,,,,,,
108409135,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/2c/56/1359182315.webp,07519,48,,435000.0,chalet,sale,96.0,3,1,Las Zorreras - Monte Encinar,Madrid,El Escorial,Las Zorreras - Monte Encinar,es,,40.6185636,-4.0393975,False,https://www.idealista.com/inmueble/108409135/,"Chalet independiente en una planta de 3 dormitorios y 1 baño, con piscina y pozo en parcela de 1.000m2 en Montencinar (El Escorial). ELEPHANT REAL ESTATE NO COBRA HONORARIOS AL COMPRADOR EN ESTA OPERACION ESTE CHALET INDEPENDIENTE ES ESPECIAL PORQUE: Esta encantadora y luminosa vivienda está construida en una sola planta, lo que lo hace muy cómoda y accesible.  Cuenta con una bonita y cuidada parcela con piscina de 8x4m, pozo, y zona de aparcamiento. Es una parcela llana, con un maravilloso jardín, lleno de árboles y flores con un aparcamiento cubierto con espacio para dos coches. En la parte trasera, junto a la piscina se encuentra un cobertizo exterior donde se ubica la depuradora de la piscina y el tanque de Gasoil para la caldera. DISTRIBUCIÓN: Todo en una sola planta, para olvidarte de subir y bajar escaleras. Vivienda de 90 m2 útiles a la que accedemos por un agradable porche delantero.  Desde la entrada principal, a la derecha encontramos el salón, con grandes ventanales y chimenea de leña, a continuación se encuentra la cocina muy luminosa, equipada con muebles y electrodomésticos, con armario despensero y salida al jardín trasero. A continuación está el baño, que fue reformado hace unos años, con plato de ducha, lavabo, inodoro y suelo nuevos.  En la parte izquierda de la vivienda se encuentran los tres dormitorios de buen tamaño, que tienen armarios empotrados nuevos. Además, bajo la vivienda hay un sótano de 30m2 donde se encuentra la caldera de Gasoil para la calefacción. ES IMPORTANTE SABER:  Que se hicieron varias mejoras en la vivienda, como ventanas nuevas, puertas de roble y armarios empotrados. La vivienda requiere actualización, pero tiene muy buenas posibilidades de reforma ya que todos los tabiques entre los dormitorios, y el que separa el salón de la cocina son sencillos, lo que permite cambiar la configuración de las estancias con mucha facilidad. Esta vivienda se encuentra en Montencinar, zona residencial que pertenece al municipio del Escorial y que se haya en trámite de urbanización por el plan PERI III. SITUACIÓN: Montencinar, es una zona residencial muy tranquila de chalets unifamiliares situada entre Los Arroyos y Colonia España a 5 minutos del P29 de Villalba. Esta vivienda está en una calle con muy buen acceso, sin pendiente y apenas a 100m de la Calle Alcudia  EQUIPAMIENTO Y CALIDADES: Suelos de gres, ventanas aluminio lacado en blanco con doble cristal Aislaglass en los dormitorios, carpintería interior de roble, armarios empotrados, caldera de gasoil para calefacción y agua caliente por termo eléctrico. COMERCIO Y SERVICIOS: A cinco minutos del P-29 de Villalba con supermercados, bancos, farmacia, estética, y todo lo que necesitas. A un paso de Los Arroyos, donde encontramos Mercadona, parque, iglesia, galería comercial con restaurantes y terrazas y centro de salud. COLEGIOS Y UNIVERSIDADES: Cerca del Colegio San Agustín Los Negrales, Gredos San Diego, Enseñanza Santísima Trinidad de Villalba y otros centros educativos. ENTORNO: En plena naturaleza, junto al pantano de Valmayor, para disfrutar de preciosas jornadas de senderismo, ciclismo o simples paseos.  HOSPITALES: Hospital General de Villalba a 15 min. A 8 minutos del Centro de Salud Los Arroyos y a 10 minutos del Centro de Salud Collado Villalba Estación. COMUNICACIONES CON MADRID: Por carretera: Acceso cómodo a la A6 desde la M510. Por autobús: La parada de bus está a dos minutos andando, en la Calle Alcudia. A, 684 y la 3. Estos autobuses comunican con El Escorial, Galapagar, Las Rozas y Moncloa. Por cercanías Renfe: Las Zorreras y San Yago a 3 minutos en coche a 1,6 kms (16 minutos andando). Encuentra más en.",True,good,False,,4531.0,True,False,False,False,[],False,False,435000.0,€,True,True,chalet,"Las Zorreras - Monte Encinar, El Escorial",Casa independiente,,,,independantHouse,445000.0,10000.0,2.0,
108081526,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/d9/2b/1333276783.webp,IL-05190,46,5,725000.0,flat,sale,104.0,3,1,"calle de San Leopoldo, 5",Madrid,Madrid,Tetuán,es,Ventilla-Almenara,40.4691635,-3.6896673,True,https://www.idealista.com/inmueble/108081526/,"Lookandfind te ofrece esta vivienda, ubicada en una urbanización del Paseo de la Castellana, uno de los mejores sitios de Madrid, zona financiera con futuro de grandes proyectos aprobados para ampliar y mejorar sus infraestructuras. Piso para reformar de 104 m2 construidos con tres habitaciones y posibilidad de hacer cuatro. Piso para reformar para hacerlo a tu gusto y a medida. ¡Con tu parque privado a tu alcance ¡ Al entrar, nos encontramos un recibidor el salón y una sala de estar con posibilidad de hacer un dormitorio más. Aquí hay una terraza con vistas espectaculares a las torres y a un lateral del Paseo de la Castellana. La vivienda tiene tres habitaciones y un baño con ducha. La cocina es muy amplia y está completamente equipada.  Esta urbanización, tiene una zona privada impresionante de ocio con un jardín en la que se puede disfrutar a cualquier edad, con los columpios para los más pequeños, en un recinto totalmente seguro para ellos, para otras edades tiene mesas de ajedrez y mesa de pin pon y para los mayores, este precioso espacio, es un buen lugar para poder descansar y desconectar pasando un rato agradable. Hay un jardinero/conserje que está dentro de dichas instalaciones. La urbanización se compone de cuatro bloques, tiene tres entradas. Esta vivienda dispone de plaza de cochera amplia y también tiene un trastero de aproximadamente 2m2. Comunidad de vecinos de bloque tranquilo, solo con dieciocho vecinos. El edificio, se reformo y actualizo realizando considerables mejoras en la comunidad, como bajantes de tuberías por el patio, portal adaptado con salva escaleras. El sistema de calefacción que tiene, es bomba de calor/ frio en el salón. Tiene la acometida del gas que se encuentra en la ventana de la cocina. La fachada es de monocapa para no tener prácticamente mantenimiento y es un excelente aislante de los agentes atmosféricos. Esta vivienda, se encuentra a 10 minutos andando de la estación de Chamartín. Esta enfrente de la terminal de autobuses de Plaza Castilla. Tiene colegios como, los Salesianos de Nuestra Señora Del Pilar, que se encuentra cruzando la calle. A cinco minutos, colegio Padre Piquer. El hospital la paz esta a 10 minutos andando. Supermercados a escasos minutos como DIA, Mercadona. Zona con restaurantes, tiendas y el conocido Mercado de San Leopoldo con su famosa gastronomía. Otra zona de ocio de los alrededores de esta vivienda es la de las famosas cinco torres que alberga una serie de tiendas como, Bimba y Lola, Robert Verino, Mango, Silbón, y muchas más. Sus variados restaurantes y sus cines de las salas premium.",False,renew,False,True,6971.0,True,False,False,False,[],False,False,725000.0,€,True,True,flat,"Ventilla-Almenara, Madrid","Piso en calle de San Leopoldo, 5",True,,,,,,,
106214821,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/51/e7/1311412552.webp,Bajo,27,bj,1425000.0,duplex,sale,244.0,4,4,Barrio Aravaca,Madrid,Madrid,Moncloa,es,Aravaca,40.4590822,-3.7861627,False,https://www.idealista.com/obra-nueva/106214821/,"El Residencial AR 3 está compuesto por tres exclusivas viviendas ubicadas en el corazón de Aravaca, en la calle Antonio Sanfiz. Este lujoso residencial cuenta con viviendas de 4 dormitorios, con amplias estancias y múltiple orientación para aprovechar al máximo la luz del sol. Todas disfrutan de piscina privada. El bajo tiene un amplísimo jardín y el ático una increíble terraza de 100 m2 con vistas increíbles. Un entorno tranquilo y una ubicación a escasa distancia de Aravaca pueblo, donde tienes todos los servicios necesarios para tu día a día. Ven a visitar tu futuro hogar.",False,newdevelopment,True,True,5840.0,True,False,False,False,[],False,False,1425000.0,€,True,True,flat,"Aravaca, Madrid",Dúplex,True,False,,duplex,,,,
108798245,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/c3/08/1355443468.webp,T9-BC,6,,248252.0,flat,sale,75.0,3,2,"calle Eras Altas, 2",Madrid,El Álamo,,es,,40.2300164,-3.993096,True,https://www.idealista.com/obra-nueva/108798245/,"Residencial El Álamo, pisos de 2 y 3 dormitorios, en Comercialización en El Álamo - ¡Tu nuevo hogar te espera!  Descubre esta obra nueva en el corazón de El Álamo, a solo 30 minutos de Madrid. Estas viviendas cuenta con 2 y 3 luminosos dormitorios y 2 baños completos equipados con sanitarios de alta gama. La distribución es perfecta para disfrutar de cada rincón, con armarios empotrados que ofrecen un amplio espacio de almacenamiento.  El piso incluye una plaza de garaje y acceso a zonas comunes que cuentan con una refrescante piscina, ideal para relajarte en los días soleados. La climatización por aerotermia garantiza un ambiente confortable durante todo el año. Además, la carpintería exterior de PVC y el sistema de aislamiento térmico aseguran un hogar eficiente y acogedor. Ubicado en una excelente zona, este inmueble ofrece la posibilidad de personalización para que puedas adaptarlo a tu estilo. Las zonas comunes están diseñadas para el disfrute familiar, rodeadas de vegetación y espacios abiertos. No pierdas la oportunidad de vivir en un entorno natural, ideal para familias. ¡Contáctanos y agenda tu visita!",False,newdevelopment,True,True,3310.0,False,False,False,False,[],False,False,248252.0,€,True,True,flat,El Álamo,"Piso en calle Eras Altas, 2",True,False,,,,,,
108809724,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/9c/21/1355783458.webp,N02-JNT-14424,39,6,690000.0,penthouse,sale,70.0,1,2,calle de Raimundo Fernández Villaverde,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4477717,-3.7023004,False,https://www.idealista.com/inmueble/108809724/,"NOOW espacio distrito pone a su disposición este espectacular ático en el corazón de Madrid. Una oportunidad única para poder vivir en uno de los barrios más consolidados y demandados de la capital. Nos encontramos en la calle Raimundo Fernández Villaverde, frente a una finca clásica recién rehabilitada de 1925 y cuenta con portero y ascensor. Sus vistas despejadas frente a la glorieta de Cuatro Caminos te van a sorprender. El piso de 62m2 útiles y 17m2 de terraza está distribuido en 1 habitación, 1 baño completo, 1 aseo, cocina equipada y comedor exterior, muy luminoso, con 2 balcones con terraza, algo singular y único en Madrid. Podrás disfrutar de su excelente comunicación en transporte público y rodeada de todos los servicios necesarios para hacer tu día a día más cómodo. Contáctanos sin compromiso para más información o para realizar una visita.",True,good,False,True,9857.0,True,False,False,False,[],False,False,690000.0,€,,,flat,"Cuatro Caminos, Madrid",Ático en calle de Raimundo Fernández Villaverde,True,,,penthouse,,,,
108908125,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/3c/fe/1358584964.webp,,23,bj,179000.0,studio,sale,30.0,0,1,"calle de Florencio García, 6",Madrid,Madrid,Ciudad Lineal,es,Quintana,40.4380706,-3.6402578,True,https://www.idealista.com/inmueble/108908125/,"GRAN OPORTUNIDAD DE VIVIENDA, recién REFORMADO A PIE DE CALLE TIENE LA DECLARACIÓN RESPONSABLE - RESIDENCIAL  ""FANTÁSTICO ESTUDIO EN VENTA, EXTERIOR con muchísima luz"". El inmueble esta ubicado en BARRIO DE QUINTANA, a tres minutos del metro de Ciudad Lineal. El piso esta cercano a paradas de autobús como el 48, 38, 113, 146, entre otros; y a escaso minutos de la calle Alcalá y del Centro Comercial Alcalá Norte. El inmueble está rodeado de supermercados y parques. Zona totalmente residencial. EN UNO DE LOS MEJORES BARRIOS DE MADRID, CONECTADO CON TODAS LAS ZONAS. TOTALMENTE EXTERIOR con muchísima luz Tiene 33m2, distribuidos en: - Dos plantas: cocina, baño y un trastero arriba con posibilidad de hacerlo habitable  El inmueble se encuentra bien ubicado y libre de cargas InmoCasPer siempre a tu disposición, cuenta con nosotros para cualquier tema relacionado con inmobiliaria, ITE, cambio de domiciliación de servicios, valoraciones totalmente gratuitas, reformas y todo lo que necesites. "" Precio 179.000€ Características básicas: 33m2 construidos 29m2 útiles 1 baño  Segunda mano/Buen estado Cocina con electrodomésticos A pie de calle  Certificación energética: En trámite Ubicación.",True,good,False,False,5967.0,True,False,False,False,[],False,False,179000.0,€,,,flat,"Quintana, Madrid","Estudio en calle de Florencio García, 6",True,,,studio,,,,
108687292,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/be/1f/1352154288.webp,4277,30,1,230000.0,flat,sale,75.0,2,2,calle del Convenio,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3900086,-3.671886,False,https://www.idealista.com/inmueble/108687292/,"ALTOR ASESORES OFRECE Piso de Obra Nueva Recién Reformado – Luminoso y con Excelente Distribución ¡OBRA NUEVA A ESTRENAR SIN PAGAR EL 10% DE IVA! TOTALMENTE REFORMADO CON EXCELENTES CALIDADES, LISTO PARA ENTRAR A VIVIR O RENTABILIZAR DESDE EL PRIMER DÍA. Te presentamos esta fantástica vivienda de obra nueva recién reformada, ubicada en una finca moderna con ascensor y sistema de videovigilancia, ideal para quienes buscan confort, diseño y seguridad en un mismo espacio. Descripción del inmueble: Primera planta dúplex. La vivienda se encuentra en una primera planta, pero al tratarse de un dúplex, cuenta con una segunda planta ubicada en el nivel sótano, lo que permite una distribución cómoda y diferenciada entre las zonas de día y de noche o de uso familiar y de ocio. Imágenes con diseño orientativo: Las imágenes que se muestran en el anuncio son originales del inmueble, pero incluyen mobiliario virtual a modo de propuesta de diseño. La vivienda se distribuye en un amplio salón-comedor, una cocina equipada (sin amueblar el resto del piso), dos dormitorios y dos baños. Aunque no se entrega amueblado, su distribución y estilo neutro permiten adaptarlo fácilmente a cualquier tipo de decoración. Entre sus características adicionales destacan: Edificio con ascensor Sistema de videovigilancia Excelente iluminación natural Reformado a estrenar Una oportunidad única para vivir o invertir en una propiedad de obra nueva, moderna, luminosa y con una distribución perfecta. ¡Solicita tu visita y descúbrelo en persona!",True,good,False,True,3067.0,True,False,True,False,[],False,False,230000.0,€,,,flat,"San Diego, Madrid",Piso en calle del Convenio,True,,,,,,,
108839822,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/0d/38/1356642495.webp,,27,1,1480000.0,flat,sale,234.0,4,4,"camino de los Jardines, 15",Madrid,La Moraleja,La Moraleja urbanización,es,,40.5064973,-3.607094,True,https://www.idealista.com/inmueble/108839822/,"MORALEJA INVESTMENTS presenta este piso a estrenar de 234m² con acabados de lujo con orientación sur. Se distribuye en cuatro dormitorios, dos de ellos en suite. Destaca por su luz. Desde la puerta principal accedemos a un distribuidor desde que se llega a un espectacular y luminoso salón de 47m² con acceso a una terraza de 20 m².  La cocina de última generación integrada en el salón y separada de este mediante mampara de cristal corredera viene equipada con electrodomésticos de alta gama, dispone de office con grandes ventanales y acceso a la terraza, y lavadero completamente equipado. Aseo de cortesía En la zona de descanso hay cuatro estupendos dormitorios, dos de ellos comparten un baño completo, el principal dispone de vestidor y baño en suite, y el cuarto dormitorio también tiene el baño incorporado, todas las estancias comparten una terraza de 10 m². La climatización por suelo radiante refrescante mediante aerotermia. Domótica última generación. Dos plazas de parking y un trastero. Seguridad 24 horas La urbanización cuenta con todo tipo de instalaciones, gimnasio, sala de coworking, cinco piscinas, una de ellas climatizada, sauna, amplio y completo gimnasio, etc.",False,good,False,True,6325.0,True,False,False,False,[],False,False,1480000.0,€,True,True,flat,"La Moraleja urbanización, La Moraleja","Piso en camino de los Jardines, 15",True,,,,1500000.0,20000.0,1.0,
107876677,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/20/6b/1326987326.webp,W-V-1966,22,ss,270000.0,flat,sale,40.0,1,1,"calle de Eguilaz, 4",Madrid,Madrid,Chamberí,es,Trafalgar,40.4290111,-3.7002604,True,https://www.idealista.com/inmueble/107876677/,"EXCELENTE PISO EXTERIOR, EN CALLE EGUILAZ A PASOS DE LA GLORIETA Y METRO DE BILBAO, PLAZA OLAVIDE. Distribuido en salón comedor, dormitorio doble con amplio armario, cocina tipo americana totalmente amueblada y equipada con electrodomésticos ( nevera, lavadora, placa de vitrocerámica, microondas ), cuarto de baño completo con plato de ducha. Suelos de tarima, paredes lisas y calefacción eléctrica. La finca dispone de ascensor y portero automático.  Edificio en perfecto estado con ascensor, ITE FAVORABLE, LA UBICACIÓN DE ESTE PISO ES INMEJORABLE; En pleno barrio Trafalgar, a solo 1 minuto de la Glorieta de Bilbao, muy bien comunicada Línea de metro 1 y 4 (Bilbao), líneas de buses. Cercano a todos los servicios, comercios y zonas de ocio. Disponemos de departamentos de reformas, diseños y financiación consúltanos sin compromiso. Llámenos y organice sus visitas.",False,good,False,True,6750.0,True,False,False,False,[],False,False,270000.0,€,,,flat,"Trafalgar, Madrid","Piso en calle de Eguilaz, 4",True,,,,,,,
