propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108488804,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/9d/1b/1352690905.webp,AG209852,35,2,1100000.0,flat,sale,164.0,True,3,2,calle de la Salud,Madrid,Madrid,Centro,es,Sol,40.4184411,-3.7034143,False,https://www.idealista.com/inmueble/108488804/,"Descubre este exclusivo piso de lujo en el corazón de Madrid, situado en el emblemático barrio de Sol, una de las zonas más vibrantes y codiciadas de la capital. Con una superficie de 164 m², esta vivienda reformada con acabados de alta calidad combina elegancia, confort y una ubicación inmejorable. Dispone de 3 amplios dormitorios y 1 despacho, 2 baños completamente renovados, una cocina funcional y moderna, y un luminoso salón independiente orientado al este, que garantiza una entrada de luz natural espectacular durante todo el día. El suelo de parquet, los detalles cuidados y la orientación hacen de este inmueble un espacio cálido y acogedor. Entre las características de esta propiedad destacan la calefacción central, el aire acondicionado y un portal de lujo con ascensor. El edificio, construido en 1940, ha sido reformado para ofrecer todas las comodidades de la vida moderna sin perder su esencia histórica. Además, cuenta con portero automático, garantizando seguridad y comodidad. El barrio de Sol es uno de los más emblemáticos de Madrid. Vivir aquí significa estar rodeado de historia, cultura y entretenimiento. A pocos pasos encontrarás la Puerta del Sol, la Plaza Mayor, y una amplia oferta de teatros, restaurantes y boutiques exclusivas. También disfrutarás de una excelente conexión con el resto de la ciudad gracias a las líneas de metro 1, 2 y 3 (estación Sol), así como las líneas de cercanías C3 y C4. En cuanto a transporte en superficie, las líneas de autobús 3, 50 y 51 tienen paradas cercanas. Para las familias, el Colegio Público San Ildefonso se encuentra a menos de 2 kilómetros, ofreciendo una opción educativa de calidad en las inmediaciones. Si buscas opciones de compras y ocio, el centro comercial El Corte Inglés de Preciados está a pocos minutos caminando, añadiendo aún más comodidad a esta ubicación privilegiada. Desde 1983, GILMAR se ha consolidado como líder en el sector inmobiliario, ayudando a miles de clientes a encontrar la casa de sus sueños. Nuestro equipo de expertos está comprometido con ofrecer un servicio excepcional y personalizado, adaptado a las necesidades de cada cliente. Si deseas más información sobre este inmueble, no dudes en ponerte en contacto con nuestro equipo de la oficina de Centro. Por favor, facilita la referencia 209852 para que podamos atenderte de manera más ágil y precisa. ¡Estamos aquí para ayudarte!",True,good,False,True,6707.0,True,True,False,False,[],False,False,1100000.0,€,flat,"Sol, Madrid",Piso en calle de la Salud,Top,,,,,,,
108464774,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/7c/e8/1346560759.webp,CP211005,30,2,630000.0,flat,sale,71.0,True,2,2,calle de Santa Brígida,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4244495,-3.6984685,False,https://www.idealista.com/inmueble/108464774/,"En pleno corazón de Malasaña, uno de los barrios más emblemáticos y vibrantes del distrito Centro de Madrid, se encuentra este encantador piso de 71 m², perfecto para quienes desean vivir en una zona con carácter, historia y un estilo de vida cosmopolita. La vivienda dispone de un amplio dormitorio, dos baños y goza de una excelente luminosidad natural gracias a su orientación y a sus dos balcones exteriores, que permiten disfrutar del ambiente único de las calles malasañeras. EL PISO SE VENDE COMPLETAMENTE REFORMADO. Ubicado en un edificio de 1900, conserva el encanto arquitectónico de época, aunque agradecería algunas actualizaciones para adaptarse al confort contemporáneo. Entre sus características destacan el suelo de gres rústico, el sistema de aire acondicionado frío-calor y una puerta blindada que aporta un extra de seguridad. Malasaña es sinónimo de cultura, creatividad y autenticidad. Con un ambiente bohemio y una energía única, sus calles están repletas de cafeterías con encanto, tiendas de diseño independiente, galerías de arte y una oferta gastronómica que va desde lo castizo hasta lo más vanguardista. Está perfectamente conectado mediante transporte público, a escasos pasos de la estación de metro de Tribunal (líneas 1 y 10) y muy cerca también de Callao (líneas 3 y 5), así como varias líneas de autobús como la M2, 3 y 147. En cuanto a servicios, destaca la cercanía del Colegio Público Isabel la Católica, ideal para familias, y para los amantes de las compras y el ocio, el Mercado de San Ildefonso o la calle Fuencarral ofrecen una experiencia única que fusiona tradición y modernidad. Si estás buscando una vivienda con alma, en una de las zonas más codiciadas de Madrid, esta es tu oportunidad. Referencia: 211005. Sobre GILMAR Desde 1983, en GILMAR ayudamos a nuestros clientes a encontrar el hogar perfecto. Con más de 40 años de experiencia en el sector inmobiliario, ofrecemos un servicio profesional, cercano y a medida. Para más información, contacta con nuestro equipo de la oficina de Centro, en Plaza de Herradores, 4, llamando al o escribiendo a. No olvides indicar la referencia 211005. ¡Estaremos encantados de atenderte!",True,good,False,False,8873.0,True,True,False,False,[],False,False,630000.0,€,flat,"Chueca-Justicia, Madrid",Piso en calle de Santa Brígida,Top,,,,,,,
107189198,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/1e/d8/1306957260.webp,ES203331,32,2,2650000.0,flat,sale,304.0,True,5,3,calle de María de Molina,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4375893,-3.6794606,False,https://www.idealista.com/inmueble/107189198/,"Junto a la Avenida de América, acceso inmediato a la M-30, transporte público al alcance, frente al barrio del Viso, embajadas del Viso, edificio clásico, paso de carruajes, piso por planta, vivienda para reformar, 3 piezas salón-comedor-despacho, espacios amplios, multitud de posibilidades, espectacular dormitorio principal, techos de mas de 3 metros, tarima, trastero de 2 metros y garaje en pro indiviso para todos los vecinos. GILMAR SALAMANCA  Este distinguido barrio residencial se ha convertido en una de las más importantes zonas comerciales de la ciudad y uno de los barrios de mayor nivel de vida de Europa con la mayor zona de compras de lujo de Madrid en torno a las calles Serrano, Claudio Coello y Ortega y Gasset.    Destaca también por sus señoriales fachadas, que convierten a Madrid en una de las capitales más europeas en cuanto a arquitectura clásica y vanguardista. El barrio de Salamanca es sin duda, una de las zonas residenciales más elegantes y prestigiosas del continente europeo.   Aloja uno de los principales equipamientos deportivos de la ciudad, el Wizink Center inaugurado en 2005 sobre el antiguo Palacio de los Deportes. Asimismo, acoge a diversas instituciones como la Real Casa de la Moneda o Fábrica Nacional de Moneda y Timbre.    El barrio es atravesado diagonalmente por la calle de Alcalá que, junto a calles como Jorge Juan, Goya o Hermosilla, le dan un carácter eminentemente comercial. En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde hace 40 años. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir.  Disponemos de más de 33 equipos especializados en distintas zonas al servicio de más de 90.000 clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal.",True,renew,False,True,8717.0,True,True,False,False,[],False,False,2650000.0,€,flat,"Lista, Madrid",Piso en calle de María de Molina,Top,True,True,,,,,
108666390,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/77/08/1351568760.webp,SG211588,45,23,1390000.0,flat,sale,109.0,True,2,2,plaza de España,Madrid,Madrid,Moncloa,es,Argüelles,40.4263393,-3.7121518,False,https://www.idealista.com/inmueble/108666390/,"Gilmar Consulting Inmobiliario comercializa en exclusiva esta joya en el corazón de Madrid, en la emblemática Plaza de España. Este exclusivo piso de 109 m² ofrece un estilo de vida lujoso y sofisticado, ideal para aquellos que buscan lo mejor en confort y elegancia. Con dos amplios dormitorios y dos baños completos, esta vivienda ha sido diseñada para aprovechar al máximo la luz natural, gracias a su orientación este y sus vistas impresionantes con buen aislamiento acústico y térmico. La cocina es independiente y práctica completamente equipada. El inmueble está ubicado en la prestigiosa Torre Madrid, un edificio que no solo destaca por su imponente estructura, sino también por sus servicios de alta gama. Disfruta de la comodidad de una piscina, un gimnasio y la tranquilidad de contar con un portero físico las 24 horas, garantizando la máxima seguridad y vigilancia, como un servicio de mantenimiento y limpieza. La calefacción individual de gas natural y el aire acondicionado frío/calor aseguran el confort en cualquier época del año.  Edificio de obra nueva rehabilitado en 2014 con aparcamiento debajo del edificio con opción de alquiler de plaza de garaje. En cuanto a la ubicación, el barrio de Argüelles en el distrito de Moncloa-Aravaca es uno de los más codiciados de la capital. Rodeado de áreas verdes como el Parque del Oeste y a pocos pasos de la Gran Vía, ofrece una combinación perfecta de naturaleza y vida urbana. La zona es conocida por su ambiente tranquilo y familiar, además de contar con una excelente oferta educativa. El Colegio San Agustín, por ejemplo, se encuentra a menos de 10 kilómetros de distancia. La plaza de España es un amplio espacio ajardinado de la ciudad de Madrid situado en el barrio de Argüelles, en el extremo sureste del distrito Moncloa-Aravaca. En su centro se encuentra una fuente monumental dedicada a Miguel de Cervantes. Hace de eje continuador uniendo la Gran Vía con la calle de la Princesa. Cuenta con ciclopistas, metro, bicimad. Proximidad a Pintor Rosales, parque de invierno y Templo de Debod. Para los amantes de las compras, el centro comercial Príncipe Pío está a pocos minutos, ofreciendo una amplia variedad de tiendas, restaurantes y opciones de entretenimiento. En términos de transporte, la localización es inmejorable. Las estaciones de metro más cercanas son Plaza de España (Líneas 3 y 10) y Ventura Rodríguez (Línea 3), mientras que la estación de cercanías de Príncipe Pío conecta con varias líneas de tren. Además, numerosas líneas de autobuses como el 1, 2, 44, 133, 138 y C2 facilitan el acceso a cualquier punto de la ciudad. Desde 1983, GILMAR ha sido sinónimo de excelencia en el sector inmobiliario, ayudando a sus clientes a encontrar la casa de sus sueños. Con un enfoque personalizado y un profundo conocimiento del mercado, nuestro equipo de expertos está preparado para asesorarte en cada paso del proceso de compra. Para más información sobre este inmueble, por favor, contáctanos en nuestra oficina de Chamberí-Argüelles, ubicada en C/ Carranza, 20. Llámanos al o envíanos un correo electrónico a, indicando la referencia 207510. ¡Estamos aquí para ayudarte a encontrar tu nuevo hogar!",True,good,False,True,12752.0,True,True,False,False,[],False,False,1390000.0,€,flat,"Argüelles, Madrid",Piso en plaza de España,Top,,,,,,,
108491843,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/b2/0e/1347703582.webp,FR207779,48,,925000.0,chalet,sale,247.0,,5,5,calle Pinar de Somosaguas,Madrid,Pozuelo de Alarcón,Somosaguas,es,Somosaguas,40.4209219,-3.7938016,False,https://www.idealista.com/inmueble/108491843/,"Descubre este chalet adosado ubicado en la exclusiva zona de Somosaguas-Centro, en Pozuelo de Alarcón. Con una superficie construida de 247 m² y una parcela de 160 m², esta propiedad combina elegancia, comodidad y funcionalidad en un entorno privilegiado. La vivienda, distribuida en cuatro plantas, ha sido reformada y ampliada y se encuentra en perfecto estado, lista para convertirse en tu nuevo hogar. En la planta baja cuenta con un acogedor hall de entrada, un salón-comedor con chimenea, una cocina con office, un aseo de cortesía y un patio tendedero. En la primera planta, destaca la suite principal, un dormitorio con vestidor (resultado de la unión de dos habitaciones), otra habitación adicional y un baño compartido.  La planta bajo cubierta cuenta con otro baño completo y otro dormitorio/sala de estar. En el sótano, encontrarás un amplio garaje con capacidad para dos vehículos, un salón de juegos, una habitación de servicio con baño completo, trastero y maletero. La urbanización está ubicada en un recinto cerrado que garantiza privacidad y seguridad. Además, cuenta con amplias zonas comunes que incluyen jardines, piscina, pistas deportivas y áreas infantiles, ideales para disfrutar en familia. La carpintería interior de madera lacada, el suelo de parquet y la calefacción individual de gas natural, junto con el aire acondicionado y la alarma instalada, aseguran el máximo confort en cualquier época del año. Somosaguas, una de las zonas más exclusivas de Pozuelo de Alarcón, destaca por su tranquilidad y cercanía a Madrid. Este barrio residencial está perfectamente comunicado mediante transporte público y privado. A tan solo 10 minutos en coche, se encuentra el prestigioso Colegio Retamar, un referente educativo en la zona. Para tus compras y ocio, el Centro Comercial Zielo Shopping Pozuelo está a menos de 7 kilómetros. En cuanto a transporte público, las líneas de autobús 562 y 658 tienen paradas próximas, mientras que la estación de cercanías de Pozuelo (líneas C7 y C10) está a poca distancia, ofreciendo una conexión rápida y eficiente con el centro de Madrid. Pozuelo de Alarcón es conocido por su calidad de vida y sus servicios de alta gama. La combinación de zonas verdes, excelentes colegios, centros comerciales y una oferta gastronómica variada hacen de esta localidad un lugar excepcional para vivir. Somosaguas, en particular, es sinónimo de exclusividad, con amplias avenidas y un ambiente familiar. Desde 1983, GILMAR se ha consolidado como una de las compañías líderes en el sector inmobiliario, ayudando a miles de clientes a encontrar la casa de sus sueños. Con un equipo experto y una atención personalizada, nos esforzamos por ofrecer un servicio de excelencia en cada operación. Para más información sobre este inmueble, por favor contacta con nuestro equipo en la oficina de Pozuelo-Aravaca, ubicada en Avenida de Europa 14. Llámanos al ** ** o escríbenos a **** e indícanos la referencia **207779**. ¡Estamos encantados de ayudarte a encontrar tu próximo hogar!",True,good,False,,3745.0,True,True,False,False,[],False,False,925000.0,€,chalet,"Somosaguas, Pozuelo de Alarcón",Chalet adosado en calle Pinar de Somosaguas,Top,True,True,terracedHouse,,,,
106877532,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/9d/b7/1296498976.webp,M20753V,56,4,899000.0,flat,sale,75.0,False,2,2,calle del Monte Esquinza,Madrid,Madrid,Chamberí,es,Almagro,40.4282837,-3.693533,False,https://www.idealista.com/inmueble/106877532/,"En una de las zonas más exclusivas y demandadas de Madrid, esta vivienda de 75 metros cuadrados construidos combina el encanto clásico de una finca representativa con las comodidades contemporáneas. Situada en el distinguido barrio de Almagro, a escasos minutos a pie de la Castellana y la Plaza de Colón, esta propiedad destaca por su tranquilidad y privacidad, gracias a un diseño meticuloso que garantiza discreción y confort en cada rincón. Al acceder a la propiedad, nos recibe una distribución práctica y luminosa. La primera habitación cuenta con ventana y baño en suite de diseño con plato de ducha. A lo largo del pasillo iluminado naturalmente, encontramos un armario con gran capacidad de almacenaje, un aseo de cortesía y la habitación principal, que dispone de baño integrado, armarios empotrados y dos amplias ventanas. El salón, con tres ventanas y chimenea de vapor, conecta a una cocina panelada completamente equipada, creando un espacio moderno y acogedor. La climatización por conductos asegura un confort térmico durante todo el año. Ubicada en el corazón de Chamberí, esta propiedad ofrece una conexión inigualable con el centro de la ciudad, rodeada de servicios premium, comercios y una oferta cultural vibrante. Su ubicación estratégica y su entorno tranquilo hacen de esta vivienda una elección privilegiada para quienes valoran la calidad de vida. En Walter Haus, estamos encantados de ofrecerle esta oportunidad única para disfrutar de un estilo de vida sofisticado y funcional. Contáctenos para más información y descubra su próximo hogar en Almagro. Walter Haus Real Estate es un grupo inmobiliario con sede en las principales capitales de España, en las principales ubicaciones de Madrid, Barcelona y Costa Brava. Contamos con una experiencia de más de 20 años, con un dinámico equipo de profesionales con experiencia en el asesoramiento personal en constante formación y con una especialización muy concreta en cada zona de actuación lo que nos permite encontrar soluciones a las necesidades de cada cliente.",True,good,False,True,11987.0,True,True,False,False,[],False,False,899000.0,€,flat,"Almagro, Madrid",Piso en calle del Monte Esquinza,Top,,,,,,,
108732727,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/1f/19/1353515504.webp,SG211252,45,6,2250000.0,duplex,sale,174.0,True,2,2,calle de Ferraz,Madrid,Madrid,Moncloa,es,Argüelles,40.4284703,-3.7220554,False,https://www.idealista.com/inmueble/108732727/,"Descubre el lujo y la exclusividad en este impresionante ático-dúplex ubicado en la prestigiosa zona de Rosales, en el barrio de Argüelles, dentro del distrito de Moncloa-Aravaca, Madrid. Con una superficie construida de 174 m², esta vivienda de obra nueva de 2018 combina diseño contemporáneo, espacios amplios y una luminosidad excepcional gracias a su orientación sur y a su ubicación en la última planta del edificio, que ofrece vistas panorámicas. Este exclusivo hogar cuenta con dos dormitorios amplios, dos baños modernos, una cocina independiente perfectamente equipada y un salón independiente ideal para disfrutar de momentos de relax o reuniones sociales. La joya de este ático es su espectacular terraza de 30 m², que incluye una piscina privada, perfecta para disfrutar del clima madrileño con total privacidad. Además, el edificio cuenta con piscina comunitaria, gimnasio y sala de reuniones, ofreciendo un estilo de vida inigualable. Entre sus características destacan la calefacción individual por gas natural, aire acondicionado, suelos de tarima, domótica y puerta blindada. El edificio dispone de ascensor y servicio de conserjería, garantizando comodidad y seguridad. La propiedad incluye también dos plazas de garaje, una ventaja excepcional en esta privilegiada ubicación. Rosales, dentro del barrio de Argüelles, es sinónimo de elegancia y exclusividad. Rodeado de zonas verdes como el Parque del Oeste y a pocos minutos de los jardines de Sabatini y el Palacio Real, este enclave combina naturaleza, historia y servicios de alta calidad. La zona cuenta con una excelente oferta educativa, como el prestigioso colegio San Bernardo, situado a menos de 10 kilómetros. Además, el famoso Centro Comercial Príncipe Pío está a poca distancia, ofreciendo una amplia variedad de tiendas, restaurantes y opciones de ocio. En cuanto a transporte, la ubicación es inmejorable. Las estaciones de metro más cercanas son Argüelles (líneas 3, 4 y 6) y Príncipe Pío (líneas 6, 10 y R), que también conecta con trenes de cercanías (líneas C1, C7 y C10). Diversas líneas de autobuses como la 1, 44 y 133 te conectan con el resto de la ciudad de manera rápida y eficiente. Desde 1983, GILMAR se ha dedicado a ayudar a sus clientes a encontrar la casa de sus sueños, ofreciendo un servicio personalizado y profesional. Con una trayectoria de más de 40 años, nuestra experiencia y compromiso nos han consolidado como líderes en el sector inmobiliario, destacando por nuestra atención al detalle y la excelencia en cada operación. Para más información sobre este exclusivo inmueble, por favor, contacta con nuestro equipo de Chamberí-Argüelles en nuestra oficina situada en C/ Carranza, 20. Llámanos al o escríbenos a indicando la referencia 211252. ¡Estaremos encantados de ayudarte!",True,good,False,True,12931.0,True,True,False,False,[],False,False,2250000.0,€,flat,"Argüelles, Madrid",Dúplex en calle de Ferraz,Top,True,True,duplex,,,,
108380500,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/b4/39/1344056927.webp,AG210504,24,4,440000.0,flat,sale,52.0,False,1,1,calle de Alcántara,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4323317,-3.671994,False,https://www.idealista.com/inmueble/108380500/,"Esta propiedad, completamente renovada en 2014, se encuentra en un estado impecable, lista para entrar a vivir sin necesidad de reformas. Cada detalle ha sido cuidadosamente actualizado, ofreciendo un ambiente moderno, funcional y acogedor. Ubicada en la cuarta planta de un edificio contemporáneo que cuenta con servicio de portero físico. Además, existe la posibilidad de adquirir una plaza de garaje en la misma finca. La vivienda dispone de 52 m² muy bien aprovechados y destaca por su excelente luminosidad natural. Su distribución incluye un amplio y luminoso salón-comedor con cocina integrada, completamente amueblada y equipada con electrodomésticos. El dormitorio es acogedor y cuenta con un cuarto de baño completo. Entre sus calidades, encontramos suelos de gres imitación madera, paredes lisas contribuyen a una estética elegante y actual, mientras que la carpintería interior en madera lacada de alta calidad. Gracias a su excelente ubicación, estado de conservación y características, esta propiedad representa una magnífica oportunidad tanto como residencia habitual como para inversión con alta rentabilidad. GILMAR SALAMANCA  Este distinguido barrio residencial se ha convertido en una de las más importantes zonas comerciales de la ciudad y uno de los barrios de mayor nivel de vida de Europa con la mayor zona de compras de lujo de Madrid en torno a las calles Serrano, Claudio Coello y Ortega y Gasset. Destaca también por sus señoriales fachadas, que convierten a Madrid en una de las capitales más europeas en cuanto a arquitectura clásica y vanguardista. El barrio de Salamanca es sin duda, una de las zonas residenciales más elegantes y prestigiosas del continente europeo. Aloja uno de los principales equipamientos deportivos de la ciudad, el Movistar Arena inaugurado en 2005 sobre el antiguo Palacio de los Deportes. Asimismo, acoge a diversas instituciones como la Real Casa de la Moneda o Fábrica Nacional de Moneda y Timbre. El barrio es atravesado diagonalmente por la calle de Alcalá que, junto a calles como Jorge Juan, Goya o Hermosilla, le dan un carácter eminentemente comercial. En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde hace 37 años. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir. Disponemos de más de 30 equipos especializados en distintas zonas al servicio de más de 90.000 clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal.",True,good,False,True,8462.0,True,True,False,False,[],False,False,440000.0,€,flat,"Lista, Madrid",Piso en calle de Alcántara,Top,True,False,,34000.0,,,
107684577,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/17/18/1326896321.webp,CP206965,40,2,2450000.0,flat,sale,166.0,True,2,2,calle de San Gregorio,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4245488,-3.6984559,False,https://www.idealista.com/inmueble/107684577/,"Te presentamos una espectacular vivienda en el emblemático barrio de Justicia, en el corazón de Madrid. Este exclusivo piso cuenta con 2 dormitorios, 2 baños y una cocina totalmente equipada, destacando por su luminosidad y elegancia. Con una orientación sureste y un salón independiente, esta propiedad ofrece tres balcones que dan directamente a la calle, proporcionando vistas despejadas sobre el majestuoso Convento de las Mercedarias Descalzas. Ubicado en una finca señorial construida en 1900, este piso se encuentra en un estado de conservación impecable. La calefacción es eléctrica y dispone de aire acondicionado, garantizando así el máximo confort durante todo el año. Además, el edificio cuenta con ascensor y portero automático, lo que añade un toque de comodidad y seguridad. El barrio de Justicia es uno de los más sofisticados y vibrantes de Madrid. Conocido por su ambiente cosmopolita, alberga una gran variedad de tiendas de moda, restaurantes de alta cocina y bares de diseño. A solo unos pasos, podrás disfrutar de la exclusividad del Mercado de San Miguel y la oferta cultural del Teatro Lara. Además, la zona está perfectamente comunicada con el resto de la ciudad gracias a varias líneas de transporte público. En cuanto a la educación, el prestigioso Colegio San Mateo se encuentra a menos de 10 kilómetros, ofreciendo una formación de calidad para los más pequeños de la familia. Para tus compras y entretenimiento, el Centro Comercial ABC Serrano está a tan solo unos minutos en coche, brindando una amplia gama de tiendas, restaurantes y servicios. La ubicación de este inmueble es privilegiada. Las estaciones de metro más cercanas son Tribunal (líneas 1 y 10) y Chueca (línea 5), facilitando el acceso rápido a cualquier punto de Madrid. Además, las líneas de cercanías están a tu disposición en la estación de Recoletos. Si prefieres el autobús, las líneas 3, 37 y M2 pasan por la zona, garantizando una excelente conectividad. Desde 1983, GILMAR se ha dedicado a ayudar a sus clientes a encontrar la casa de sus sueños. Con más de tres décadas de experiencia, nuestra compañía se ha consolidado como líder en el sector inmobiliario, ofreciendo un servicio personalizado y de alta calidad.  Para más información sobre este inmueble, por favor, facilita la referencia 206965 a nuestro equipo de la oficina ubicada en la Plaza de Herradores, 4. Puedes contactarnos al teléfono o enviarnos un correo electrónico a. ¡Estamos aquí para ayudarte a encontrar tu hogar perfecto!",True,good,False,True,14759.0,True,True,False,False,[],False,False,2450000.0,€,flat,"Chueca-Justicia, Madrid",Piso en calle de San Gregorio,Top,True,True,,,,,
106848960,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/96/6c/1299471716.webp,AG204628,26,4,1200000.0,flat,sale,132.0,True,2,2,calle de Fuencarral,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4238493,-3.7020007,False,https://www.idealista.com/inmueble/106848960/,"Este elegante y lujoso piso se encuentra en la exclusiva zona de Malasaña, en el distrito Centro de Madrid. Con una ubicación privilegiada, este inmueble ofrece todas las comodidades y servicios necesarios para disfrutar de la vida en la ciudad. Con una superficie de 132 m2, este piso cuenta con 2 amplios dormitorios y 2 baños completos. La distribución original incluía 3 dormitorios, pero se ha adaptado para ofrecer espacios más amplios y luminosos. Gracias a su ubicación en la última planta del edificio, esta vivienda se beneficia de una gran cantidad de luz natural en todas las estancias. La cocina, de diseño moderno y funcional, está completamente equipada con electrodomésticos de alta gama. El salón-comedor, de generosas dimensiones, es el lugar perfecto para relajarse y disfrutar de momentos de ocio en un ambiente acogedor. El piso cuenta con calefacción individual de gas natural, lo que garantiza un ambiente cálido y confortable durante todo el año. Además, dispone de ascensor y portero automático/físico para garantizar la máxima seguridad y comodidad. En cuanto a la ubicación, este piso se encuentra en una zona privilegiada de Madrid. A menos de 10 kilómetros se encuentra el prestigioso colegio ""Colegio Internacional de Madrid"", garantizando la mejor educación para tus hijos. Además, el centro comercial ""Gran Vía"" está a poca distancia, ofreciendo una amplia gama de tiendas, restaurantes y opciones de ocio. En cuanto al transporte público, las líneas de metro más cercanas son la línea 1 (Estación de Gran Vía) y la línea 10 (Estación de Tribunal). Además, las líneas de cercanías C3 y C4 tienen parada en la estación de Sol, que está a pocos minutos a pie. El barrio de Malasaña es conocido por su ambiente bohemio y su gran oferta cultural. Con una gran variedad de tiendas, restaurantes y bares de moda, este barrio se ha convertido en uno de los más populares de la ciudad. Sus calles empedradas, plazas encantadoras y edificios históricos crean un ambiente único y especial. GILMAR es una reconocida compañía inmobiliaria con más de 30 años de experiencia en el sector. Nuestro equipo de expertos está comprometido en ayudarte a encontrar la casa de tus sueños. Si estás interesado en obtener más información sobre este exclusivo piso en Malasaña, por favor, no dudes en contactarnos y proporcionarnos la referencia del inmueble (Ref. 204628).",True,good,False,True,9091.0,True,True,False,False,[],False,False,1200000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en calle de Fuencarral,Top,,,,,,,
