propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108839220,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/4e/fd/1356619171.webp,SYZ-154,10,1,243000.0,flat,sale,46.0,True,2,1,Barrio Casco Histórico de Vallecas,Madrid,Madrid,Villa de Vallecas,es,Casco Histórico de Vallecas,40.378881,-3.6227528,False,https://www.idealista.com/inmueble/108839220/,"⭐Reformado a estrenar en zona Villa de Vallecas ⭐ INMOACIERTA vende este inmueble �SOBRE EL INMUEBLE� ✔ Reformado a estrenar ✔ 2 habitaciones ✔ Cuarto de baño equipado con plato de ducha ✔ Amplio salón luminoso ✔ Cocina americana ✔ Toda la vivienda es exterior ✔ Ventilación cruzada ✔ Aire acondicionado en toda la vivienda ✔ Orientación este oeste ✔ Comunidad 38€ (incluye el agua); IBI: 170€ anual ✔ ITE favorable �SOBRE LA ZONA� ✔ Estación de metro Villa de Vallecas (línea 1) a sólo 3min a pie ✔ Paradas de autobús como Villa Vallecas (4min), y rutas frecuentes como líneas 54, 58, 103, 142, 143 y N‑9 ✔ Estación de Cercanías Vallecas (líneas C2 y C7) a unos 7min caminando ✔ La Biblioteca Pública Municipal Gerardo Diego se encuentra aproximadamente a 100M, ideal para estudiar o actividades culturales ✔ Supermercados y tiendas de barrio: Ahorramás, Dia, Yliu, mercado local, así como panaderías y cafeterías ✔ Polideportivo Municipal Manuel Guillén Prim, ideal para actividades deportivas ✔ Espacios urbanos tranquilos disponibles en las inmediaciones. Polideportivo Municipal Manuel Guillén Prim, ideal para actividades deportivas Contacta con nosotras si necesitas vender o alquilar un inmueble en Madrid �INMOACIERTA, la agencia familiar que piensa en las personas�.",False,good,False,False,5283.0,False,False,False,False,[],False,False,243000.0,€,flat,"Casco Histórico de Vallecas, Madrid",Piso,,,,,,
108895818,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/3c/5a/1358226181.webp,IE02-BUENCL9,13,3,425000.0,flat,sale,54.0,False,3,1,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4102869,-3.6999428,False,https://www.idealista.com/inmueble/108895818/,"Inmobiliarias Encuentro vende acogedor piso en una de las zonas más vibrantes y con mayor proyección de Madrid: Lavapiés - Embajadores. ¡Listo para entrar a vivir! Con 54 m² y situado en la tercera planta de una finca con ascensor, este inmueble se distribuye en un càlido salón-comedor con cocina americana integrada, tres habitaciones funcionales y un cuarto de baño completo con plato de ducha.  El piso cuenta con suelos de tarima y se encuentra en excelente estado, listo para entrar a vivir sin necesidad de reformas. Ubicado en una finca bien cuidada con ascensor, este piso ofrece una excelente oportunidad tanto para vivienda habitual como para inversión, en una zona en constante crecimiento y con alta demanda de alquiler. La ubicación es inmejorable: a pocos minutos del metro de Lavapiés y Embajadores, con múltiples líneas de autobús, supermercados, bares, restaurantes, centros culturales y todo tipo de servicios a pie de calle.  Vivir en Lavapiés es disfrutar del auténtico corazón de Madrid, con su mezcla de culturas, su ambiente artístico y alternativo, y su cercanía al centro histórico. Ideal para quienes buscan vivir en un barrio con personalidad, vida de barrio y excelente conexión con el resto de la ciudad. ¡No pierdas la oportunidad de visitarlo! Si necesita vender su inmueble para adquirir este u otro inmueble publicado, contacte con nosotros, disponemos del sistema: ""CAMBIA Y DESCANSA"". La solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble ¡Sin complicaciones, sin esperas! ¡Contáctenos y comience el camino hacia su nuevo hogar! ¡Financiación a tu medida! Con FINMOO tendrás los mejores tipos de interés y hasta el 100% de financiación. ¡Consulta nuestras condiciones!",False,good,False,True,7870.0,False,False,False,False,[],False,False,425000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso,,,,,,
108774288,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/68/f3/1354726214.webp,QUIN1200015,11,2,538000.0,flat,sale,113.0,True,4,2,Barrio Quintana,Madrid,Madrid,Ciudad Lineal,es,Quintana,40.4347344,-3.6488773,False,https://www.idealista.com/inmueble/108774288/,"VOhome Quintana, vende piso de 113 m2 en segunda planta con ascensor zona de Quintana, distrito de Ciudad Lineal. Piso exterior, muy luminoso que consta de hall de entrada, pasillo distribuidor, amplio salón, cocina independiente con salida a gran terraza, cuatro dormitorios y dos baños completos. Dispone de calefacción individual de gas natural, aire acondicionado en el salón, suelo de parquet, pintura lisa y puerta exterior blindada. Excelete ubicación, en zona comercial con todos los servicios cerca (institutos, colegios, supermercados, centros de salud, mercados, polideportivos, etc. ) y medios de transporte tanto de metro (Líneas 5 y 7) como de autobús. ""Te financiamos tu vivienda hasta el 100% del valor de compraventa. Tipo de interés fijo: desde 2.25 % Tipo de interés variable: desde Er+0.25 % Para más información, llamar al teléfono gratuito "" Contacto Oficina calle Alcalá 339, Plaza Quintana frente a Docamar Tlno. fijo / móvil /.",False,good,False,True,4761.0,False,False,False,False,[],False,False,538000.0,€,flat,"Quintana, Madrid",Piso,,,,,,
87985128,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/3b/98/808587646.webp,v181,14,2,700000.0,flat,sale,147.0,True,3,2,calle Alcalde Henche de la Plata,Madrid,Madrid,Hortaleza,es,Sanchinarro,40.49097,-3.64764,False,https://www.idealista.com/inmueble/87985128/,"Dream-homes ofrece este estupendo piso en rentabilidad en urbanización privada. Se accede a través de un hall de entrada que distribuye tres amplios dormitorios con dos baños y un luminoso salón-comedor y una cocina amueblada con encimera de granito, horno y vitrocerámica que da paso a una terraza-tendedero. El piso tiene dos plazas de garaje y trastero. La comunidad tiene seguridad 24 h, conserje, piscina, zona infantil y sala de fiestas. Actualmente se encuentra alquilado hasta Agosto 2028 y se vende en rentabilidad. Las fotos corresponden a otro piso de características similares.",False,good,False,True,4762.0,False,False,False,False,[],False,False,700000.0,€,flat,"Sanchinarro, Madrid",Piso en calle Alcalde Henche de la Plata,True,True,,,,
107590641,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/f1/23/1316978198.webp,750-V,19,,650000.0,chalet,sale,127.0,,3,2,calle de Burriana,Madrid,Madrid,Barajas,es,Campo de las Naciones-Corralejos,40.4662087,-3.5857878,False,https://www.idealista.com/inmueble/107590641/,"LADY CASA VENDE, esta encantadora y singular casa adosada totalmente reformada! Ubicada en una zona muy tranquila, esta vivienda ofrece la combinación perfecta de comodidad y estilo. A solo un paso del parque Juan Carlos I y el Polideportivo Municipal, disfrutarás de un entorno privilegiado con todas las comodidades a tu alcance. Además, las paradas de autobuses cercanas facilitan la conexión con el resto de la ciudad. Al entrar, te recibirá un acogedor patio que da acceso a un salón en dos ambientes, ideal para relajarte junto a la chimenea o disfrutar de cenas en familia. La cocina y la sala office complementan la planta baja, junto con un práctico baño. La escalera con tragaluz conduce a la planta superior, donde encontrarás tres amplios dormitorios y un baño completo. El dormitorio principal cuenta con una terraza con césped artificial y acceso a un trastero de 10m², perfecto para almacenamiento adicional. Con 127 m² construidos, esta casa ofrece espacio suficiente para toda la familia. Dispone de aire acondicionado que te garantiza confort durante el verano así como calefacción por suelo radiante en la primera planta que garantiza el confort durante el invierno. Construida en 1968 y orientada al oeste, esta vivienda de segunda mano se encuentra en buen estado, lista para convertirse en tu nuevo hogar. ¡No pierdas la oportunidad de vivir en un lugar donde la tranquilidad y el bienestar son protagonistas!",False,good,False,,5118.0,False,False,False,False,[],False,False,650000.0,€,chalet,"Campo de las Naciones-Corralejos, Madrid",Chalet adosado en calle de Burriana,,,terracedHouse,,,
108846191,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/c8/c5/1356829651.webp,,10,3,249900.0,flat,sale,90.0,True,3,1,CL RIO DUERO,Madrid,Móstoles,Suroeste,es,,40.3148181,-3.8766308,False,https://www.idealista.com/inmueble/108846191/,"Vivienda en planta de 3 habitaciones  SOBRE LA VIVIENDA Y EDIFICIO: . Edificio de Ocho alturas construido en 1974 La Vivienda tiene una superficie de 90m2 construidos, 801m2 útiles  Excelente distribución, nos encontramos en el acceso de entrada con un vestíbulo distribuidor y armario de cortesía cocina amueblada con salida tendedero con vista al exterior, un cuarto de baño completo, tres habitaciones, actualmente cinco habitaciones en rentabilidad, salón comedor a dos ambientes con grandes ventanales recibiendo una gran luminosidad  SOBRE LAS CALIDADES  FACHADA:  - Acabado en revestimiento ladrillo  CARPINTERIA EXTERIOR: -Carpintería de aluminio, con rotura de puente térmico. -Capialzado monoblock, persianas de aluminio enrollables  -Acristalamiento con vidrio doble luna S4+4  CARPINTERIA INTERIOR: -Puerta de entrada de seguridad barnizada  -Puertas de paso Sapelly barnizado  SOLADOS: -Suelo laminado y gres porcelánico en diferentes estancias  PINTURA: -Paredes y techo pintura plástica  VARIOS: -Ascensor -Acceso a vivienda para personas con movilidad reducida  UBICACIÓN Y SERVICIOS: El barrio dispone de gran cantidad de servicios públicos, colegios, zonas de compras, autobuses, centro de salud, zonas verdes hostelería, Hospital, centro comercial etc …. a 5 minutos en coche de la carretera 506 y M50. EN DEFINITIVA ….  Una vivienda en un lugar privilegiado para el disfrute suyo y de su familia, privado y discreto. ¡NO DEJE PASAR LA OPORTUNIDAD DE VISITAR ESTA MARAVILLOSA VIVIENDA SIN NINGUN COMPROMISO!.",False,good,False,True,2777.0,False,False,False,False,[],False,False,249900.0,€,flat,"Suroeste, Móstoles",Piso en Cl Rio Duero,,,,,,
108479589,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/16/b0/1346175285.webp,,67,,692000.0,chalet,sale,250.0,,4,3,Getafe norte,Madrid,Getafe,Getafe norte,es,,40.3197616,-3.7147569,False,https://www.idealista.com/inmueble/108479589/,"DB Servicios Inmobiliarios ofrece  Exclusivo Chalet Adosado en Getafe Norte – Con Piscina Privada. ¿Buscas una vivienda que combine confort, seguridad y estilo? Este espectacular chalet adosado de 4 plantas en una de las zonas más cotizadas de Getafe Norte lo tiene todo para disfrutar en familia y con la máxima tranquilidad. Al ingresar, te recibe un recibidor, seguido de una cocina independiente, un aseo de cortesía y un luminoso salón-comedor con salida directa a una terraza privada, ideal para comidas al aire libre. Desde allí accedes a un patio con piscina propia, perfecto para relajarte o disfrutar del verano sin salir de casa. En la primera planta, se ubica el dormitorio principal con baño en suite, dos habitaciones, todas con armarios empotrados y un baño completo, todos con excelente luz natural. La segunda planta es un espacio versátil, ideal como despacho, sala de estar, gimnasio o zona de juegos. Además, incluye un lavadero con salida a una encantadora terraza, ideal para tender o simplemente disfrutar del aire libre. El sótano ofrece una sala multifunción actualmente acondicionada como sala de juegos, con acceso directo a una amplia plaza de garaje para dos coches y un gran trastero. Extras y calidades que marcan la diferencia: -Paredes testuglas carbono -Suelos de parquet y plaquetas -Persianas de seguridad robotizadas eléctricas -Música ambiental en todas las estancias -Aire acondicionado y calefacción -Internet por cable en todas las habitaciones -Sistema de cámaras de seguridad y alarma propia -Luces exteriores (jardín y piscina), detector de humo -Toldo automático de jardín -Piscina privada con depuradora Una vivienda pensada al detalle, donde la comodidad, la tecnología y la seguridad se unen para ofrecerte un hogar excepcional. � Ubicación inmejorable, con servicios, colegios, zonas verdes y transporte público muy cerca. ¡Ven a descubrir tu nuevo hogar en Getafe Norte!  Nota: Las imágenes y las medidas proporcionadas son referenciales y pueden variar.",True,good,False,,2768.0,False,False,False,False,[],False,False,692000.0,€,chalet,"Getafe norte, Getafe",Chalet adosado,True,True,terracedHouse,,,
108864960,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/9f/73/1357397968.webp,,1,3,350000.0,flat,sale,145.0,True,3,3,calle de Agastia,Madrid,Madrid,Ciudad Lineal,es,San Pascual,40.4451745,-3.6529143,False,https://www.idealista.com/inmueble/108864960/,"Se vende la NUDA PROPIEDAD de este exclusivo piso en Arturo Soria, Madrid Los actuales propietarios (63 y 61 años), conservarán el derecho de uso y disfrute de la propiedad de por vida. La propiedad tiene un valor de mercado de 850.000 € y se aplica un 59% de descuento sobre este valor. ¿Esto que implica? GASTOS DE FORMALIZACIÓN: Abonados en su totalidad por el comprador. Los gastos generados en la compraventa (Impuesto de Transmisiones Patrimoniales, notario y registro). El Impuesto de Plusvalía Municipal, será abonado por el vendedor. GASTOS DE MANTENIMIENTO: Una vez formalizada la operación ante notario, los gastos de la vivienda se distribuirán de la siguiente manera: 1. El Impuesto de Bienes Inmuebles (IBI), las derramas extraordinarias y el seguro de continente serán asumidos POR LA PARTE COMPRADORA. 2. La cuota ordinaria de la comunidad, el seguro de contenido, la tasa de residuos urbanos y los suministros (luz, agua, etc.), individualizados o no, serán asumidos POR LA PARTE VENDEDORA. Descripción del inmueble: LUMINOSO DÚPLEX EN URBANIZACIÓN CON PISCINA Luminoso dúplex de 145 m² con excelentes calidades, zonas comunes y garaje incluido En la prestigiosa zona de Arturo Soria, espectacular dúplex de 145m² La vivienda cuenta con tres amplios dormitorios y tres baños completos, lo que garantiza máxima privacidad y confort.  Amplia cocina independiente, ofrece una distribución moderna y funcional, e incluye una cómoda zona de lavadero. El salón muy luminoso, se beneficia de grandes ventanales que inundan la estancia de luz natural.  La urbanización dispone de completas zonas comunes, que incluyen piscina, jardines, servicio de conserjería durante todo el día. Se incluye en el precio una plaza de garaje y un amplio trastero. Ubicada en el prestigioso barrio de Arturo Soria, una de las zonas más demandas de Madrid, conocida por su ambiente residencial de alto nivel, Arturo Soria combina a la perfección la serenidad de sus calles arboladas con la cercanía a los servicios más selectos. La proximidad al centro de Madrid, a tan solo 15 minutos en coche, y el excelente acceso a las principales vías de transporte, como la M-30 y la M-40, garantizan una conectividad óptima para quienes valoran tanto la privacidad como la comodidad. La zona ofrece una variedad de colegios internacionales, centros médicos de primer nivel y centros comerciales exclusivos como el Centro Comercial Arturo Soria Plaza así como El Corte Inglés de Sanchinarro que se encuentra a solo 5 minutos en coche. Además, la línea 4 de metro, con la estación de Arturo Soria a pocos pasos, facilita el acceso a toda la ciudad. Contacte con nosotros para ver más inmuebles similares. LOS HONORARIOS PROFESIONALES SON DEL 3% MÁS IVA Y NO ESTÁN INCLUIDOS EN EL PRECIO DE VENTA.",False,good,False,True,2414.0,False,False,False,False,[],False,False,350000.0,€,flat,"San Pascual, Madrid",Piso en calle de Agastia,True,True,,,,
108927961,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/b5/80/1359207164.webp,,4,10,830000.0,flat,sale,139.0,True,3,2,Barrio Pilar,Madrid,Madrid,Fuencarral,es,Pilar,40.4858835,-3.7081832,False,https://www.idealista.com/inmueble/108927961/,"CIRCULAR Agentes Inmobiliarios tiene el placer de presentar en exclusiva este piso de lujo en una de las calles más prestigiosas del Barrio del Pilar, una de las zonas residenciales más consolidadas y demandadas del norte de Madrid. Décima planta con excelentes vistas despejadas, luz natural durante todo el día y una ubicación privilegiada, rodeada de servicios, zonas verdes y grandes avenidas arboladas. Vivienda completamente reformada con materiales de alta gama, diseñada para quienes valoran la calidad, la comodidad y la elegancia. Distribución: •3 dormitorios amplios y luminosos •2 baños completos con acabados premium •Salón principal con gran ventanal y acceso a terraza •Cocina independiente, moderna y funcional •Terraza con orientación ideal y vistas privilegiadas La propiedad incluye plaza de garaje y trastero, añadiendo valor y comodidad al conjunto. Por expreso deseo del propietario y en garantía de su privacidad, no se publican fotografías de la vivienda. La vivienda está perfectamente comunicada, a pocos pasos del Centro Comercial La Vaguada, colegios de prestigio, centros deportivos, parques, hospitales y con acceso directo a transporte público (líneas de metro y bus) y principales vías de comunicación (M-30, M-607). Una vivienda pensada para clientes selectos que buscan un hogar exclusivo en una de las zonas con más proyección de Madrid.",False,good,False,True,5971.0,False,False,False,False,[],False,False,830000.0,€,flat,"Pilar, Madrid",Piso,True,True,,,,
108553262,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/92/23/1348266569.webp,005546-905,11,2,180000.0,flat,sale,53.0,True,2,1,Barrio Casco Histórico de Vallecas,Madrid,Madrid,Villa de Vallecas,es,Casco Histórico de Vallecas,40.3745172,-3.6198343,False,https://www.idealista.com/inmueble/108553262/,"Se vende acogedora y luminosa vivienda ideal tanto para residencia habitual como para inversión. La propiedad dispone de una cocina totalmente equipada, pensada para facilitar el día a día en el hogar, dos dormitorios, un cuarto de baño completo y un amplio salón con grandes ventanales, que aportan una excepcional luminosidad y un ambiente cálido y confortable. Equipada con aire acondicionado y calefacción por gas natural, la vivienda garantiza confort durante todo el año. Ubicada en una zona privilegiada, con acceso inmediato a comercios, colegios, centros de salud, parques infantiles y zonas verdes. Además, se encuentra a muy poca distancia de paradas de metro y autobuses, lo que permite una excelente conexión con cualquier punto de la ciudad. No pierda la oportunidad de conocer esta vivienda que reúne comodidad, funcionalidad y una ubicación inmejorable. Contáctenos hoy mismo para concertar una visita.",False,good,False,True,3396.0,False,False,False,False,[],False,False,180000.0,€,flat,"Casco Histórico de Vallecas, Madrid",Piso,,,,,,
