propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology
108845363,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/0e/b3/1356802935.webp,VIVEXMADCARBVI001,35,,210000.0,flat,sale,60.0,True,2,1,Barrio Buena Vista,Madrid,Madrid,Carabanchel,es,Buena Vista,40.3683978,-3.7552698,False,https://www.idealista.com/inmueble/108845363/,"¡VENDE CON NOSOTROS DESDE SOLO EL 1,9%! ¡CONSEGUIMOS HASTA EL 100 % DE FINANCIACIÓN! LOCATIVO vende estupendo piso totalmente reformado en el barrio de Buenavista, una de las zonas más tranquilas y residenciales del entorno. La vivienda, de 60 m², está lista para entrar a vivir y destaca por su diseño moderno, funcionalidad y calidades. Dispone de dos dormitorios con armarios empotrados, un cuarto de baño completo con plato de ducha y una amplia terraza que aporta desahogo y luz natural, ideal para disfrutar del exterior desde casa. Ha sido completamente reformado con excelentes acabados: suelos de tarima, paredes lisas y ventanas climalit oscilobatientes que garantizan un alto nivel de aislamiento térmico y acústico. La calefacción y el agua caliente funcionan mediante caldera individual de gas natural, lo que ofrece eficiencia energética y confort en todas las estaciones. Situado en una zona bien comunicada y con todos los servicios a mano, este piso es una oportunidad perfecta tanto para vivir como para invertir. ¡No dejes pasar la oportunidad de visitarlo! CONSULTE NUESTRA PÁGINA WEB TENEMOS MÁS VIVIENDAS QUE NO ESTÁN EN LOS PORTALES. SÍGANOS EN NUESTRAS REDES SOCIALES PARA NO PERDERSE NADA: Instagram: @Locativoinmobiliariamadrid TikTok: @Locativoinmobiliaria Facebook: @Locativo Inmobiliaria AVDA. VILLANUEVA DE LA CAÑADA 35, LOCAL 1 QUIJORNA 28693 TELEFONO:  PARQUE EMPRESARIAL “LA FINCA” PASEO CLUB DEPORTIVO 1, EDIFICIO 4 POZUELO 28223 TELEFONO: [IW].",False,good,False,False,,3500.0,True,False,True,False,[],False,False,210000.0,€,,,flat,"Buena Vista, Madrid",Piso,,,,
108924781,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/aa/c9/fc/1359110232.webp,E,8,3,312800.0,flat,sale,129.0,True,3,2,carretera Vicalvaro a Rivas del Jarama s/n,Madrid,Madrid,Vicálvaro,es,Los Ahijones,40.3899387,-3.5763422,True,https://www.idealista.com/obra-nueva/108924781/,"ATLAS Ahijones – Una oportunidad única: solo 18 VPPL en cooperativa en el Este de Madrid En ATLAS Ahijones no solo accedes a una vivienda, entras a formar parte de un proyecto único. •Solo 18 viviendas VPPL de 2 y 3 dormitorios distribuidas en 4 plantas en régimen de cooperativa, con garaje y trastero incluidos, en uno de los desarrollos con mayor proyección de Madrid. •Un residencial pensado para quienes valoran la calidad, el bienestar y el control sobre su propio hogar: tú y tus vecinos tomaréis las decisiones clave del proyecto. Promovido por ATLAS NUEVOS DESARROLLOS S. COOP. MAD, gestionado y comercializado por Cooptima Servicios Inmobiliarios S.L. ________________________________________ Una gran oportunidad, al alcance de muy pocos Tan solo 18 viviendas disponibles. •Una promoción limitada, exclusiva y con precio regulado (VPPL), que te permite acceder a una vivienda de calidad en una zona con potencial, sin renunciar a nada. •Además, al tratarse de una cooperativa, podrás participar activamente en el desarrollo del proyecto, con un mayor grado de implicación y decisión que en una promoción tradicional. ________________________________________ Diseño moderno y funcional para vivir mejor Las viviendas de ATLAS Ahijones cuentan con 2 y 3 dormitorios distribuidas en 4 plantas y han sido diseñadas para ofrecer espacios amplios, luminosos y bien distribuidos. Todas las viviendas incluyen terraza, garaje y trastero, combinando funcionalidad, confort y estilo contemporáneo en un entorno pensado para el día a día. Zonas comunes para vivir mejor Aunque es una promoción de solo 18 viviendas, ATLAS Ahijones cuenta con zonas comunes que elevan la experiencia residencial: •Piscina comunitaria •Jardines y espacios de convivencia Privacidad, tranquilidad y bienestar.  Todo, sin salir de casa. Eficiencia, sostenibilidad y confort Diseñadas con calificación energética mínima B, con posibilidad de alcanzar la A, estas viviendas están pensadas para ofrecer confort, ahorro y futuro. Un barrio en crecimiento, pensado para el bienestar Ahijones forma parte de los nuevos desarrollos del Este de Madrid, y está llamado a convertirse en un entorno residencial moderno, equilibrado y rodeado de naturaleza. Dispondrá de amplias zonas verdes, equipamientos públicos, servicios educativos, sanitarios, comerciales y deportivos. Una oportunidad perfecta para quienes buscan tranquilidad sin renunciar a las ventajas de vivir cerca del centro. ATLAS Ahijones es una oportunidad única: solo 18 familias podrán acceder a este proyecto exclusivo, personalizable y accesible. Si quieres formar parte, no lo dejes pasar.",False,newdevelopment,True,True,False,2425.0,True,False,False,False,[],False,False,312800.0,€,True,True,flat,"Los Ahijones, Madrid",Piso en carretera Vicalvaro a Rivas del Jarama s/n,,,,
108924416,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/06/83/1359099821.webp,A,8,3,227200.0,flat,sale,85.0,True,2,2,carretera Vicalvaro a Rivas del Jarama s/n,Madrid,Madrid,Vicálvaro,es,Los Ahijones,40.3899387,-3.5763422,True,https://www.idealista.com/obra-nueva/108924416/,"ATLAS Ahijones – Una oportunidad única: solo 18 VPPL en cooperativa en el Este de Madrid En ATLAS Ahijones no solo accedes a una vivienda, entras a formar parte de un proyecto único. •Solo 18 viviendas VPPL de 2 y 3 dormitorios distribuidas en 4 plantas en régimen de cooperativa, con garaje y trastero incluidos, en uno de los desarrollos con mayor proyección de Madrid. •Un residencial pensado para quienes valoran la calidad, el bienestar y el control sobre su propio hogar: tú y tus vecinos tomaréis las decisiones clave del proyecto. Promovido por ATLAS NUEVOS DESARROLLOS S. COOP. MAD, gestionado y comercializado por Cooptima Servicios Inmobiliarios S.L. ________________________________________ Una gran oportunidad, al alcance de muy pocos Tan solo 18 viviendas disponibles. •Una promoción limitada, exclusiva y con precio regulado (VPPL), que te permite acceder a una vivienda de calidad en una zona con potencial, sin renunciar a nada. •Además, al tratarse de una cooperativa, podrás participar activamente en el desarrollo del proyecto, con un mayor grado de implicación y decisión que en una promoción tradicional. ________________________________________ Diseño moderno y funcional para vivir mejor Las viviendas de ATLAS Ahijones cuentan con 2 y 3 dormitorios distribuidas en 4 plantas y han sido diseñadas para ofrecer espacios amplios, luminosos y bien distribuidos. Todas las viviendas incluyen terraza, garaje y trastero, combinando funcionalidad, confort y estilo contemporáneo en un entorno pensado para el día a día. Zonas comunes para vivir mejor Aunque es una promoción de solo 18 viviendas, ATLAS Ahijones cuenta con zonas comunes que elevan la experiencia residencial: •Piscina comunitaria •Jardines y espacios de convivencia Privacidad, tranquilidad y bienestar.  Todo, sin salir de casa. Eficiencia, sostenibilidad y confort Diseñadas con calificación energética mínima B, con posibilidad de alcanzar la A, estas viviendas están pensadas para ofrecer confort, ahorro y futuro. Un barrio en crecimiento, pensado para el bienestar Ahijones forma parte de los nuevos desarrollos del Este de Madrid, y está llamado a convertirse en un entorno residencial moderno, equilibrado y rodeado de naturaleza. Dispondrá de amplias zonas verdes, equipamientos públicos, servicios educativos, sanitarios, comerciales y deportivos. Una oportunidad perfecta para quienes buscan tranquilidad sin renunciar a las ventajas de vivir cerca del centro. ATLAS Ahijones es una oportunidad única: solo 18 familias podrán acceder a este proyecto exclusivo, personalizable y accesible. Si quieres formar parte, no lo dejes pasar.",False,newdevelopment,True,True,False,2673.0,True,False,False,False,[],False,False,227200.0,€,True,True,flat,"Los Ahijones, Madrid",Piso en carretera Vicalvaro a Rivas del Jarama s/n,,,,
108924395,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/8a/62/1359100726.webp,B,8,2,227200.0,flat,sale,85.0,True,2,2,carretera Vicalvaro a Rivas del Jarama s/n,Madrid,Madrid,Vicálvaro,es,Los Ahijones,40.3899387,-3.5763422,True,https://www.idealista.com/obra-nueva/108924395/,"ATLAS Ahijones – Una oportunidad única: solo 18 VPPL en cooperativa en el Este de Madrid En ATLAS Ahijones no solo accedes a una vivienda, entras a formar parte de un proyecto único. •Solo 18 viviendas VPPL de 2 y 3 dormitorios distribuidas en 4 plantas en régimen de cooperativa, con garaje y trastero incluidos, en uno de los desarrollos con mayor proyección de Madrid. •Un residencial pensado para quienes valoran la calidad, el bienestar y el control sobre su propio hogar: tú y tus vecinos tomaréis las decisiones clave del proyecto. Promovido por ATLAS NUEVOS DESARROLLOS S. COOP. MAD, gestionado y comercializado por Cooptima Servicios Inmobiliarios S.L. ________________________________________ Una gran oportunidad, al alcance de muy pocos Tan solo 18 viviendas disponibles. •Una promoción limitada, exclusiva y con precio regulado (VPPL), que te permite acceder a una vivienda de calidad en una zona con potencial, sin renunciar a nada. •Además, al tratarse de una cooperativa, podrás participar activamente en el desarrollo del proyecto, con un mayor grado de implicación y decisión que en una promoción tradicional. ________________________________________ Diseño moderno y funcional para vivir mejor Las viviendas de ATLAS Ahijones cuentan con 2 y 3 dormitorios distribuidas en 4 plantas y han sido diseñadas para ofrecer espacios amplios, luminosos y bien distribuidos. Todas las viviendas incluyen terraza, garaje y trastero, combinando funcionalidad, confort y estilo contemporáneo en un entorno pensado para el día a día. Zonas comunes para vivir mejor Aunque es una promoción de solo 18 viviendas, ATLAS Ahijones cuenta con zonas comunes que elevan la experiencia residencial: •Piscina comunitaria •Jardines y espacios de convivencia Privacidad, tranquilidad y bienestar.  Todo, sin salir de casa. Eficiencia, sostenibilidad y confort Diseñadas con calificación energética mínima B, con posibilidad de alcanzar la A, estas viviendas están pensadas para ofrecer confort, ahorro y futuro. Un barrio en crecimiento, pensado para el bienestar Ahijones forma parte de los nuevos desarrollos del Este de Madrid, y está llamado a convertirse en un entorno residencial moderno, equilibrado y rodeado de naturaleza. Dispondrá de amplias zonas verdes, equipamientos públicos, servicios educativos, sanitarios, comerciales y deportivos. Una oportunidad perfecta para quienes buscan tranquilidad sin renunciar a las ventajas de vivir cerca del centro. ATLAS Ahijones es una oportunidad única: solo 18 familias podrán acceder a este proyecto exclusivo, personalizable y accesible. Si quieres formar parte, no lo dejes pasar.",False,newdevelopment,True,True,False,2673.0,True,False,False,False,[],False,False,227200.0,€,True,True,flat,"Los Ahijones, Madrid",Piso en carretera Vicalvaro a Rivas del Jarama s/n,,,,
91759517,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/d1/dc/822598694.webp,2459,46,1,595000.0,flat,sale,70.0,True,2,2,ILUSTRACION,Madrid,Madrid,Moncloa,es,Argüelles,40.4201146,-3.7178565,False,https://www.idealista.com/inmueble/91759517/,"En Altor Asesores pone a su disposición esta vivienda a estrenar recién reformada y amueblada con materiales de primera calidad.  Consta de dos dormitorios dobles y baños en suite, uno de ellos tiene un balcón a la calle Ilustración y desde el otro podemos ver el nuevo hotel.  El salón, decorado con un gusto increíble, posee un segundo balcón a la calle.  Cocina independiente completamente amueblada y equipada con materiales de primera línea (horno, vitrocerámica, nevera, etc. ).  La vivienda cuenta con una luz excepcional ya que todas las habitaciones de la vivienda tienen ventana al exterior.  Caldera individual de gas y aire acondicionado en todas las estancias.   La vivienda es una primera planta pero con altura de segunda planta. La finca está equipada con ascensor. Su ubicación es inmejorable ya que a menos de dos minutos andando se encuentra la estación de Plaza España (línea 2,3 y 10) y cerca de Príncipe Pío, por lo que se encuentra en un enclave privilegiado, con distintas comunicaciones. Se encuentra cerca de Príncipe Pío por lo que tanto dentro de la capital (líneas 6, 10 y ramal Ópera-Príncipe Pío de Metro y alrededor de 10 líneas de autobús a distintos puntos de la ciudad), como interurbanas (Cercanías y distintas líneas de autobuses interurbanos).   Al mismo tiempo, se encuentra a pocos minutos de puntos de interés turístico y de recreo como el Templo de Debod, el Parque del Oeste, el Paseo de la Florida, la Casa de Campo, el Palacio Real, los Jardines de Sabatini, la Catedral de la Almudena, Madrid Río, la Plaza de España o la Gran vía.",True,good,False,True,,8500.0,True,False,True,False,[],False,False,595000.0,€,,,flat,"Argüelles, Madrid",Piso en Ilustracion,,,,
107994997,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/46/ee/66/1330568859.webp,,49,,369900.0,chalet,sale,181.0,,4,3,calle Espartaco,Madrid,Guadalix de la Sierra,,es,,40.7854912,-3.7064395,False,https://www.idealista.com/inmueble/107994997/,"Esplendido chalet pareado, listo para entrar a disfrutar desde el primer día, sin necesidad de arreglos o reformas. Se trata de una casa con encanto, tanto por sus formas como por sus buenas vistas, es una casa completa, equilibrada y muy acogedora, con diferentes espacios y dotaciones, tanto exteriores como interiores. La vivienda esta construida sobre una solida estructura de hormigón armado, y se distribuye en dos plantas principales, en la planta baja tiene, salón, cocina, y aseo de cortesía. En la planta superior hay tres habitaciones (con armarios empotrados), y dos baños (uno en suite). Debajo de la vivienda, se encuentra una zona especial de ocio, de estilo rustico, con un gran salón de 40 m2 que incluye barra de bar y chimenea, además de una habitación y un baño completo. En la parte exterior de la vivienda, la parcela se reparte en dos zonas, por delante tiene una estupenda terraza de 30 m2, y por detrás se encuentra la zona verde, ajardinada, junto a un porche cenador. Todo esto se completa con un gran garaje con capacidad para dos coches grandes o tres pequeños, con puerta automática directa a calle. La vivienda esta equipada con caldera de gas ciudad para la calefacción y el agua caliente sanitaria. El chalet se encuentra ubicado en una pequeña urbanización, tranquila y sin gastos de comunidad.",False,good,False,,,2044.0,True,False,True,False,[],False,False,369900.0,€,True,True,chalet,Guadalix de la Sierra,Chalet pareado en calle Espartaco,375000.0,5100.0,1.0,semidetachedHouse
106587812,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/03/7d/1288794076.webp,28-02042,83,12,1200000.0,flat,sale,247.0,True,4,3,avenida de Burgos,Madrid,Madrid,Chamartín,es,Castilla,40.4798908,-3.6754694,False,https://www.idealista.com/inmueble/106587812/,"ALQUILER PROTEGIDO REAL ESTATE, VENDE DOS VIVIENDAS EN UNA, EN LA MISMA AVENIDA DE BURGOS, Vivienda muy luminosa toda exterior en una doceava planta con ascensor. Se distribuye en cuatro dormitorios dobles, dos de ellos con vestidor, 3 baños completos uno de ellos con bañera, cocina muy amplia completa y equipada con todos los electrodomesticos, calefacción individual de gas natural, cuatro aires acondicionado, tarima flotante en toda la vivienda, Finca con cuatro ascensores, piscina comunitaria plaza de garaje de 2 coches y trastero incluido. La propiedad se ubica en el barrio residencial de Castilla, dentro del distrito de Chamartín, al norte de la capital. La zona es conocida por ser una zona residencial tranquila y segura. Esta cerca de la estación de Chamartín y a 200 metros de la estación de Bambú, además la zona cuenta con varios restaurantes y tiendas cercanas lo que la hace muy conveniente para los residentes, también hay varias áreas verdes cercanas. Su población de alto poder adquisitivo se compone de empresarios, diplomáticos, ejecutivos, etc. , lo cual se expresa en la tipología de las viviendas que se encuentran entre las mejor valoradas en el centro de Madrid. Es una zona muy tranquila, bien cuidada con espacios verdes cercanos y disfruta de una excelente comunicación con el resto de la ciudad. Además el barrio está regulado como zona de aparcamiento S. E. R. lo cual supone más comodidad para los residentes. El distrito Chamartín ofrece una amplia gama de servicios desde grandes almacenes, comercios, farmacias, colegios, iglesias, gimnasios, hoteles, zonas deportivas, hasta una selección de los mejores bares y restaurantes de Madrid. Chamartín alberga varias embajadas y administraciones públicas importantes. El sistema de transporte público asegura la máxima comodidad para los residentes de sus barrios, ya que actualmente disponen de aproximadamente 50 líneas de autobús, 7 líneas de metro y dos estaciones de cercanías. La estación de Chamartín es también terminal para la mayoría de los trenes de media y larga distancia hacia el norte de España. Otros puntos de interés son el Auditorio Nacional de Música, el estadio de fútbol Santiago Bernabéu, varios museos y el Parque de Berlín.",False,good,False,True,,4858.0,True,False,True,False,[],False,False,1200000.0,€,True,True,flat,"Castilla, Madrid",Piso en avenida de Burgos,,,,
108828831,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/31/46/1356335990.webp,93682,27,3,750000.0,penthouse,sale,126.0,True,3,2,"calle del Duque de Alba, 15",Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4115343,-3.7066662,True,https://www.idealista.com/inmueble/108828831/,"Luminoso y encantador piso en el corazón del Madrid Antiguo. Ubicado en una tercera y última planta de un edificio con fachada histórica en la emblemática calle del Duque de Alba, en pleno barrio de La Latina, este exclusivo piso de 126 m² combina el encanto de la arquitectura tradicional madrileña con todas las comodidades modernas. La vivienda destaca por su carácter singular: techos inclinados con vigas de madera completamente vistas que aportan calidez y personalidad, junto con un suelo de madera oscura que refuerza el ambiente acogedor de todo el espacio. Las ventanas Climalit, oscilobatientes, permiten una excelente ventilación y luminosidad natural a lo largo del día. La vivienda dispone de hall de entrada, un salón-comedor con gran presencia y estilo, cocina abierta completamente amueblada y equipada, tres dormitorios y dos baños, uno de ellos en suite. Distribuido de manera funcional y con gran amplitud. Situado en una de las zonas más vibrantes y auténticas de Madrid, este inmueble se encuentra a un paso del Teatro Pavón, el Mercado de Antón Martín, el Mercado de la Cebada, La Casa Encendida y el Museo Nacional Reina Sofía. Además, la Plaza Mayor y la Puerta de Toledo están a tan solo unos minutos caminando. Excelente comunicación con transporte público: Estaciones de metro como Tirso de Molina y Antón Martín (línea 1), así como diversas líneas de autobús (002, 17, 18, 23 y 35). Una oportunidad única para vivir en un espacio con alma, en uno de los enclaves más históricos y dinámicos de la capital. En Grupo Mejocasa nos especializamos en ofrecer el mejor servicio inmobiliario en toda la Comunidad de Madrid. Contamos con cuatro oficinas estratégicamente ubicadas en Chamberí-Centro, Ciudad Lineal-Salamanca, Hortaleza-Las Tablas y Canillejas-Vicálvaro, lo que nos permite tener un amplio conocimiento y alcance en todas las zonas de la ciudad. Gracias a nuestro método de trabajo, brindamos un servicio integral que abarca todos los aspectos necesarios para garantizar una experiencia inmobiliaria satisfactoria. No solo nos especializamos en la compra y venta de propiedades, sino que también brindamos un asesoramiento completo para que nuestros clientes tomen decisiones informadas y seguras. Confía en nosotros para encontrar la vivienda ideal o vender tu propiedad con las mejores condiciones.",True,good,False,False,,5952.0,True,False,True,False,[],False,False,750000.0,€,,,flat,"Lavapiés-Embajadores, Madrid","Ático en calle del Duque de Alba, 15",,,,penthouse
108195047,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/11/9a/1336742305.webp,28-02194,71,3,406000.0,flat,sale,142.0,True,4,2,calle Teresa de Calcuta,Madrid,Valdemoro,Hospital,es,,40.2003255,-3.6922447,False,https://www.idealista.com/inmueble/108195047/,"� Vivienda Seminueva en Urbanización Privada con Piscina – ¡Listo para Entrar a Vivir! Gestionado por Alquiler Protegido Real Estate Descubre este fantástico piso en una tercera planta completamente exterior, situado en una urbanización cerrada con excelentes zonas comunes: piscina, pista de tenis y zona infantil. ✨ Características Principales: Muy luminoso, con orientación que maximiza la entrada de luz natural. Amplio salón con múltiples posibilidades de distribución. Cocina office totalmente equipada, con todos los electrodomésticos y acceso a tendedero cerrado. 4 dormitorios dobles, todos con grandes armarios empotrados. 2 baños completos, uno de ellos en suite con el dormitorio principal. Gran hall de entrada. � Calidades y Extras: Calefacción individual por gas natural. Ventanas climalit que aíslan perfectamente del ruido y la temperatura exterior. Aire acondicionado sin apenas uso Plaza de garaje amplia y trastero privado, ambos incluidos en el precio. � Ubicación y Entorno: Ubicada en una zona en expansión ya consolidada, rodeada de servicios y con excelente comunicación: Cercanía a colegios, centros comerciales, restaurantes y zonas verdes. Acceso rápido a la autovía A-4. Bien conectado con la red de transporte público del municipio. � ¡No dejes pasar esta oportunidad! Contáctanos hoy mismo para más información o para agendar una visita. Con más de 15 años de experiencia, en Alquiler Protegido Real Estate hemos ayudado a más de 13,000 propietarios y 24,000 inquilinos. ¡Te esperamos para encontrar tu nuevo hogar!",False,good,False,True,,2859.0,True,False,True,False,[],False,False,406000.0,€,True,True,flat,"Hospital, Valdemoro",Piso en calle Teresa de Calcuta,,,,
108442463,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/75/99/1344999610.webp,93031,27,2,280000.0,flat,sale,97.0,True,2,1,calle del Teniente Compaired,Madrid,Madrid,Usera,es,Pradolongo,40.3829778,-3.7093541,False,https://www.idealista.com/inmueble/108442463/,"Luminoso piso exterior con amplia terraza en zona Usera – Madrid Situado en una zona tranquila y bien comunicada del distrito de Usera, este piso exterior ofrece una superficie construida de 97 m², de los cuales 75 m² son útiles, con una distribución cómoda y funcional. La vivienda cuenta con un espacioso salón de 23 m² muy luminoso, dos dormitorios (el principal con armario empotrado), cocina equipada con salida a terraza-tendedero, y un cuarto de baño completo con plato de ducha y ventana exterior. Entre sus calidades destacan los suelos de gres, ventanas de aluminio con doble acristalamiento tipo climalit, puertas interiores de madera, calefacción eléctrica, aire acondicionado en el salón y puerta de acceso blindada. La propiedad incluye un gran trastero de 15 m² ubicado en la cubierta del edificio, ideal como espacio adicional de almacenamiento. Aunque el edificio no dispone de ascensor, los tramos de escalera son cortos, cómodos y de fácil acceso. La zona dispone de una amplia oferta de servicios, comercios, centros educativos y zonas verdes, ideal tanto para familias como para quienes buscan tranquilidad sin alejarse del centro de Madrid. En cuanto a comunicaciones, la vivienda se encuentra a escasos minutos de la estación de metro Usera (línea 6) y también próxima a la estación Plaza Elíptica (líneas 6 y 11), lo que permite una excelente conexión con toda la ciudad. Además, varias líneas de autobús como la 55, 81, 247 y N17 operan en las inmediaciones. El acceso en vehículo privado es rápido gracias a la cercanía con la A-42, M-30 y otras vías principales. Una opción interesante por su buena ubicación, distribución y terraza, ideal para quienes buscan vivienda principal o una inversión con buen potencial en el sur de Madrid. Grupo Mejocasa, somos un equipo dedicado a ofrecer el mejor servicio inmobiliario en toda la Comunidad de Madrid. Contamos con cuatro oficinas estratégicamente ubicadas en los barrios de Chamberí-centro, Ciudad Lineal-Salamanca, Hortaleza-Las Tablas y Canillejas-Metropolitano, lo que nos permite tener un amplio alcance y conocimiento del mercado en todas las zonas de la ciudad. Nos enorgullece ofrecer un servicio integral, gracias a nuestro Método de trabajo que abarca todos los aspectos necesarios para una experiencia inmobiliaria satisfactoria. No solo nos especializamos en la compra y venta de propiedades, sino que también brindamos asesoramiento completo para que nuestros clientes tomen decisiones informadas y seguras.",True,good,False,False,,2887.0,True,False,True,True,[],False,False,280000.0,€,,,flat,"Pradolongo, Madrid",Piso en calle del Teniente Compaired,,,,
107460368,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b9/3f/a8/1314677674.webp,DP206044,40,,775000.0,chalet,sale,356.0,,4,4,Colonia,Madrid,Torrelodones,Colonia,es,,40.5753833,-3.9510292,False,https://www.idealista.com/inmueble/107460368/,"Gilmar Villalba vende chalet adosado de esquina. Este bonito chalet adosado se encuentra en una de las zonas más exclusivas de Torrelodones Estación, en Madrid. Con una superficie de 356 m2 construidos aprox. distribuidos en 4 plantas, esta propiedad cuenta con una parcela de 362 m2 de esquina con piscina propia, ideal para disfrutar de momentos al aire libre en total privacidad. El chalet dispone de 5 dormitorios y 4 baños, ofreciendo un amplio espacio para toda la familia. Además, cuenta con dos salones, uno en la planta baja y otro en el sótano, que se puede utilizar como sala de verano. La cocina, de aproximadamente 12m2, es luminosa y funcional, y tiene salida directa al jardín, lo que la convierte en el lugar perfecto para disfrutar de comidas al aire libre. La propiedad destaca por su luminosidad,buenos espacios y las grandes posibilidades que tiene. La calefacción es individual de gas natural, lo que garantiza un ambiente cálido y confortable durante todo el año. Además de poseer piscina privada, tiene salida directa a las zonas comunes con una gran zona verde,tranquila y totalmente cerrada también podrás disfrutar. En cuanto a la ubicación, el chalet se encuentra en una zona residencial tranquila y segura, con fácil acceso a todos los servicios y comodidades. A menos de 10 kilómetros, encontrarás el prestigioso colegio ""Colegio Internacional Torrelodones"", reconocido por su excelencia académica. Además, cerca de la propiedad se encuentra el centro comercial ""Centro Comercial Torrelodones"", donde podrás disfrutar de una amplia oferta de tiendas, restaurantes y cines. En cuanto a las conexiones de transporte, la propiedad se encuentra cerca de la estación de metro ""Torrelodones"" y de la estación de cercanías ""Torrelodones"". Además, hay varias líneas de autobús que pasan por la zona, lo que te permitirá desplazarte fácilmente por toda la ciudad. En resumen, este chalet de esquina con piscina es una oportunidad única para vivir en una de las zonas más exclusivas de Torrelodones Estación. Su ubicación privilegiada, sus amplios espacios y sus excelentes acabados lo convierten en la elección perfecta para aquellos que buscan un hogar elegante y confortable. Si deseas obtener más información sobre esta propiedad, no dudes en contactarnos y facilitarnos la referencia del inmueble. En GILMAR llevamos desde 1983 ayudando a nuestros clientes a encontrar la casa de sus sueños. Nuestro equipo de expertos en marketing inmobiliario está a tu disposición para brindarte un servicio personalizado y ayudarte en todo el proceso de compra o venta de tu vivienda. Para más información, puedes visitarnos en nuestra oficina en C/ Rincón de las Heras 3 (Centro Comercial Los Valles), o llamarnos al También puedes contactarnos por correo electrónico a. Estaremos encantados de atenderte y proporcionarte todos los detalles que necesites sobre esta magnífica propiedad.",True,good,False,,,2177.0,True,False,False,False,[],False,False,775000.0,€,True,True,chalet,"Colonia, Torrelodones",Chalet adosado,,,,terracedHouse
108923959,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/7c/02/1359085659.webp,w-v-malasaña,17,6,399000.0,flat,sale,55.0,False,2,1,calle de San Bernardo,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.427894,-3.7069069,False,https://www.idealista.com/inmueble/108923959/,"Oportunidad en Malasaña! Piso de 55 m² en una de las calles más representativas ¿Buscas un hogar luminoso y bien ubicado en el corazón de Madrid? Este piso en sexta planta interior te encantará. ✨ Características principales:  55 metros cuadrados muy luminosos, gracias a su interior bien cuidado y con buena orientación  Amplio dormitorio principal, perfecto para cama doble y espacio adicional  Segundo dormitorio, ideal como habitación secundaria, oficina o estudio  Baño cómodo y funcional, listo para usar  Cocina americana moderna y práctica, integrada en el salón para mayor comodidad  Excelente portal en una zona de gran prestigio y con buena comunidad � Ubicación inmejorable: Situado en una de las calles más emblemáticas de Malasaña, con fácil acceso a transporte público, tiendas, cafeterías y todo lo que hace de esta zona un lugar único para vivir. ¿Quieres más información o agendar una visita? ¡No dudes en contactarnos! World Gestión Inmobiliaria — Tu mejor opción para encontrar tu nuevo hogar en Madrid.",False,good,False,True,,7255.0,True,False,False,False,[],False,False,399000.0,€,,,flat,"Malasaña-Universidad, Madrid",Piso en calle de San Bernardo,,,,
