propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108777127,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/b8/38/1355106482.webp,Avenida Camilo José Cela,71,bj,550000.0,duplex,sale,72.0,True,1,2,avenida de Camilo José Cela,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4358662,-3.6657153,False,https://www.idealista.com/inmueble/108777127/,"Spacio Barceló, expertos en consultoría inmobiliaria, le presenta esta espectacular vivienda tipo dúplex DE DISEÑO ubicada en la Avenida Camilo José Cela, la zona más valorada del barrio de Guindalera- Parque de las Avenidas del Distrito Salamanca. Se integra en edificio integralmente rehabilitado en 2022, uno de los edificios más representativos y valorados de la zona. Edificio altamente representativo y excelentemente comunicado. Ubicación estratégica dentro del perímetro de la M-30 de Madrid. Inmejorable ubicación. La Avda. Camilo José Cela, se ubica en zona Parque Avenidas/Guindalera (Distrito Salamanca), muy próxima a las estaciones de metro: Diego de León, Cartagena, y Avenida de América. Perfectamente comunicada con IFEMA, Aeropuerto de Madrid, M- 30, M- 40, y centro de Madrid. Zona de moda, muy valorada, y demandada en Madrid, completamente consolidada que dispone de todos los servicios. Comercios, centros de salud, zonas verdes, restauración, colegios, escuelas profesionales. Se trata de uno de los barrios de moda de Madrid, zona de alto valor, y alta demanda.  La vivienda, está distribuida en dos plantas, tipología dúplex, con una superficie de 72 m2 C, obra nueva A ESTRENAR, distribuida en dos plantas. Se trata de un espacio ÚNICO que invita a potenciar la creatividad, y ofrece un estilo de vida cómodo y funcional. Está distribuida en la planta baja con salón, y comedor independiente, cocina amueblada y equipada con todos los electrodomésticos, y un aseo de cortesía, y en planta superior, con bonito y práctico vestidor, baño completo con ducha, y amplio dormitorio. Se vende COMPLETAMENTE AMUEBLADA Y EQUIPADA, para entrar a vivir. Se ha diseñado con mucho estilo, moderna, acogedora, es IDEAL. Dispone de calefacción y aire acondicionado mediante bomba de frío/calor asegurando un ambiente agradable durante todo el año. Cuenta con entrada independiente del portal de vecinos. Máxima privacidad e independencia. Dispone de plaza de aparcamiento. Portero físico. Se trata de una oportunidad única de ESTRENAR Y DISFRUTAR de una vivienda de calidad y diseño, que por su ubicación privilegiada, es IDEAL tanto para destinarla a vivienda habitual como para inversión. Llame ahora y solicite visita presencial para conocer esta propiedad única. Gracias por elegirnos.",False,good,False,True,7639.0,True,False,True,False,[],False,True,550000.0,€,flat,"Guindalera, Madrid",Dúplex en avenida de Camilo José Cela,Top+,True,True,duplex,,,,
108582885,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/2b/83/1349105975.webp,6649,25,5,3200000.0,duplex,sale,200.0,True,4,5,calle de Goya,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4261597,-3.6802081,False,https://www.idealista.com/inmueble/108582885/,"HousinGo presenta espectacular ático dúplex exterior con tres balcones a la calle, situado en el barrio de Recoletos. Una propiedad única que combina amplitud, diseño sofisticado y vistas despejadas, en una de las zonas más exclusivas de Madrid. Ubicado en la quinta planta de una finca clásica de 1900 con portal representativo, balcones franceses, escaleras de madera y estilo señorial, ofrece servicio de portería física y ascensor en todas sus plantas. Junto a la calle Velázquez y el parque del Retiro, en pleno corazón del Barrio de Salamanca. Sus 200 m2, se distribuyen en dos plantas, en la principal, el hall de entrada da paso a una impresionante escalera central que da acceso a la segunda planta, y a la zona social de la vivienda, formada por dos ambientes diferenciados, el gran salón diáfano con una gran librería empotrada, presidida por una elegante chimenea ideal para los amantes de la lectura, y tres balcones exteriores con vistas a la Calle Goya y a la Basílica de la Concepción de Nuestra Señora, que llenan de luz natural toda la estancia, haciéndolo el rincón favorito de este hogar; el comedor, comparte espacio con la cocina, amueblada con una isla de diseño hecha a medida para este proyecto, armarios con gran capacidad de almacenaje, equipada con electrodomésticos panelados, de las marcas Bosch y Siemens. En esta misma planta se encuentra un aseo de cortesía, el dormitorio principal con ventanal al patio interior, además de un amplio vestidor y baño en suite con ducha independiente, un segundo dormitorio doble, con armario empotrado, ventanal al patio interior  y baño en suite. En la segunda planta, nos encontramos con una sala de estar, ideal como zona de lectura o despacho, dos dormitorios dobles con armarios empotrados y baño en suite, y una práctica zona de lavandería independiente. La vivienda, con orientación sur, se ha climatizado con aire acondicionado por conductos, calefaccion de gas natural individual, suelos de madera y ventanas aislantes diseñadas para mejorar el aislamiento térmico y acústico del inmueble. Cabe destacar el proyecto de diseño y reforma realizado en este ático, donde se ha logrado una armoniosa combinación entre tradición y modernidad. La vivienda conserva elementos arquitectónicos propios de la época, como los radiadores de hierro forjado de estilo victoriano, las paredes anchas o las molduras ornamentales en los techos. Estos detalles clásicos se integran con un estilo elegante y contemporáneo, potenciando el carácter único del espacio. A todo ello se suman las impresionantes vistas y la abundante luz natural que inunda cada estancia, convirtiendo este ático en el hogar perfecto, ubicado en una de las zonas residenciales más exclusivas de la capital. El Barrio de Salamanca es el distrito más selecto de Madrid y uno de los enclaves con mayor calidad de vida en Europa. Concebido a mediados del siglo XIX, sus majestuosas fachadas y amplias avenidas mantienen la elegancia y distinción propias de su época. Este histórico barrio no solo te fascinará por su rica oferta comercial, cultural y de ocio, sino también por su prestigiosa gastronomía. En sus calles se encuentran algunas de las embajadas más relevantes, así como monumentos icónicos como la Plaza de Colón o la Puerta de Alcalá. Además, alberga el renombrado espacio gastronómico Platea y la exclusiva “Milla de Oro” en la calle Serrano, donde se concentran las firmas más prestigiosas a nivel mundial. HousinGo, by David de Gea. Somos una agencia inmobiliaria especializada en la venta y alquiler de activos residenciales en zonas Prime de Madrid. Contamos con tres oficinas de atención al público, una en CALLE AYALA 62, otra en CALLE SERRANO 81, y otra en CALLE VELÁZQUEZ 117, en el Barrio de Salamanca. Por petición de algunos clientes, no publicamos una gran parte de nuestros inmuebles en portales inmobiliarios. Aunque la mayoría d.",False,good,False,True,16000.0,True,False,True,False,[],False,True,3200000.0,€,flat,"Recoletos, Madrid",Dúplex en calle de Goya,Top+,,,duplex,,,,
108763609,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/44/1f/1354434525.webp,VCB179225,86,,4300000.0,chalet,sale,910.0,,5,9,calle Valle de Tobalina,Madrid,Boadilla del Monte,Las Lomas,es,,40.4293555,-3.9032038,False,https://www.idealista.com/inmueble/108763609/,"The Avenue Select Real Estate tiene el gusto de presentar en exclusiva esta magnífica propiedad de obra nueva. La distinción y la comodidad, dos conceptos unidos en una vivienda de 910 m2 construida sobre una parcela de 2100 m2.  Según accedes a la casa a mano izquierda se encuentra la cocina de diseño y perfectamente equipada comunicando con el salón de grandes dimensiones y ventanales fusionando con el jardín, a la derecha de la puerta principal tenemos el acceso al garaje interior para dos coches. En la misma planta, por medio de un pasillo accedemos a tres habitaciones todas en suite y su propio vestidor, y un cuarto dormitorio principal en el que destaca el doble vestidor y un baño completo de lujo. En la planta inferior por la cual se puede acceder por dos distintas escaleras, encontramos la piscina privada con clorador salino acompañando una zona deportiva que consta de baño completo sala de masaje y gimnasio. En la misma planta se ubica la sala de máquinas, una zona de servicio que incluye habitación, baño, cocina, cuarto lavandería y trastero, y por último, una enorme sala multiusos con cocina y dos aseos, además de la sala de cine de grandes dimensiones.  Todo ello envuelto en una construcción cuya fachada es de piedra natural, que incluye sistema de climatización por aerotermia y suelo radiante frío-calor, con el fin de obtener una gran eficiencia energética.  Cabe destacar el garaje para dos coches con acceso interior y exterior La parte exterior de la vivienda está compuesta por jardín perfectamente estructurado y decorado, una segunda piscina exterior, acompañado de un aseo y zona de estar para poder disfrutar de los dias soleados.",True,good,False,,4725.0,True,False,True,False,[],False,True,4300000.0,€,chalet,"Las Lomas, Boadilla del Monte",Casa independiente en calle Valle de Tobalina,Top+,True,True,independantHouse,,,,
106189319,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/14/40/1292217285.webp,16,27,,1059000.0,chalet,sale,378.0,,5,4,"Cabo de Trafalgar, 11",Madrid,Boadilla del Monte,El Pastel,es,,40.419687,-3.9212722,True,https://www.idealista.com/obra-nueva/106189319/,"Fecha Fin de Obra: Mayo 2025. ¡ÚLTIMO CHALET DISPONIBLE! En Villas del Parque 2 hemos cuidado cada detalle para ofrecerte un hogar único. Sabemos que tu tiempo es oro, que valoras la eficiencia y la calidad, y que quieres una casa que refleje tu estilo de vida. Por eso, hemos apostado por materiales de primeras marcas y acabados de máxima calidad, con una atención minuciosa a cada elemento, desde la cubierta hasta las manillas de las ventanas. Ubicación excepcional La promoción se sitúa en El Pastel (Boadilla del Monte), a los pies del Parque Regional del río Guadarrama. Disfruta de vistas panorámicas a la sierra mientras vives rodeado de naturaleza, pero con todos los servicios urbanos a tu alcance. Chalets pareados con parcelas amplias A diferencia de la mayoría de la oferta de la zona (chalets adosados), aquí encontrarás chalets pareados con acceso directo de garaje a jardín y con grandes parcelas privadas, piscina individual y espacios abiertos. La comunidad se reduce a lo esencial para que los gastos de comunidad sean ínfimos, mientras que el entorno te ofrece multitud de zonas verdes, instalaciones deportivas y parques. Diseño versátil y espacios luminosos Salón amplio y súper luminoso, con posibilidad de integrar cocina si así lo deseas. Dormitorio principal tipo suite con terraza y vestidor de ensueño. Sótano multiusos con luz natural, perfecto para un espacios de almacenaje, cuarto de juegos, lavandería o incluso un apartamento independiente. Solárium con impresionantes vistas de la sierra de Madrid. Compromiso con la eficiencia energética (aerotermia, espacio para placas solares) y el confort. Además, ofrece lo siguiente: •Sistema de fachada SATE Sika de 10 cm de espesor, que garantiza un excelente aislamiento térmico y durabilidad. •Doble flujo con recuperación de calor, para asegurar una ventilación eficiente, saludable y constante sin necesidad de abrir las ventanas. •Suelo radiante/refrescante con gres porcelánico rectificado efecto madera en toda la vivienda. •Ventanas y puertas de altas prestaciones. •Sistemas de iluminación de bajo consumo. •Puntos de luz para led por todo el perímetro en terrazas (planta baja, planta primera, entrada principal). •Piscinas de clorador salino con skimmer plano (límite del agua más elevado) y luces RGB con elección de color. •Videoportero integrado con wifi y apertura de puertas peatonales (comunidad y privada) y de garaje (comunidad y privada) con app o por voz (Siri, Google). •Salón con candilejas (preparado para led perimetral) y cortineros. •Puerta de entrada acorazada. •Carpintería de aluminio texturada (acabado premium). •Vallas de muros exteriores de deployé premium muy tupido (no requiere brezo). •Cubierta Europerfil, referente en calidad y resistencia. Somos promotores y propietarios a la vez: invertimos con mimo en los materiales y los acabados de cada vivienda, sin escatimar en nada que pueda mejorar tu día a día. Vive en plena naturaleza y no renuncies a la comodidad de la gran ciudad. Villas del Parque 2 es tu hogar si buscas amplitud, calidad, independencia y sostenibilidad. Gestiona SERPROCOL. ***Las infografías mostradas son orientativas y carecen de carácter contractual, pudiendo ser variadas por función de las exigencias técnicas, jurídicas o por decisiones tomadas adoptadas en Asamblea. Durante el desarrollo del proyecto, la dirección facultativa por motivos técnicos o administrativos se reserva el derecho de efectuar algunas modificaciones en distribuciones, dimensiones, superficies y materiales, sin que ello suponga disminución en la calidad de los materiales.",False,newdevelopment,True,,2802.0,True,False,False,False,[],False,True,1059000.0,€,chalet,"El Pastel, Boadilla del Monte","Chalet pareado en Cabo de Trafalgar, 11",Top+,True,True,semidetachedHouse,False,,,
108564778,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/30/13/1348593705.webp,2925,15,1,1450000.0,flat,sale,140.0,True,3,3,calle del General Álvarez de Castro,Madrid,Madrid,Chamberí,es,Trafalgar,40.4373297,-3.7013185,False,https://www.idealista.com/inmueble/108564778/,"InmoElite presenta un MAGNIFICO PISO EXTERIOR EN PROCESO DE REFORMA INTEGRAL. Descubre este espectacular inmueble de 140 m² construidos en proceso de reforma integral ( las infografías son orientativas), ubicado en una de las más prestigiosas zonas de la Capital,   Chamberí, en el barrio de Trafalgar. Situado en una finca señorial de mediados de Siglo, este piso totalmente exterior cuenta con 3 habitaciones, 3 baños y cuarto de lavandería,   destacando por su abundante luz natural y creando un ambiente cálido y acogedor. La vivienda está siendo reformada con materiales de alta calidad y con acabados y detalles de lujo.   Al entrar nos encontramos con una bonita  cocina amueblada abierta al salón y con posibilidad de ser cerrada si así se desea, convirtiéndose en un lugar funcional y agradable para disfrutar en familia o con amigos.   Gran salón - comedor con estupenda luz natural gracias a sus amplios ventanales con vistas totalmente despejadas y aseo. En la zona de descanso, nos encontramos con una preciosa Suite con vestidor y cuarto de baño exterior con plato de ducha. A continuación, encontramos 2 dormitorios con armarios empotrados totalmente vestidos, un cuarto de baño  con plato de ducha para dar servicio a estas estancias y cuarto de lavandería para lavadora y secadora. Además, está equipada con calefacción de gas natural y aire acondicionado canalizado en todas las estancias con sistema ""Airzone"".  La localización es uno de los mayores atractivos del inmueble. Trafalgar se ha convertido en uno de los barrios más prestigiosos de Chamberí famoso sobre todo por su oferta comercial y gastronómica. Vivir en Trafalgar significa tener una vida de barrio en el Chamberí más tradicional y moderno.    Esta vivienda no solo es un lugar para vivir, sino una inversión en calidad de vida. Está diseñado para aquellos que valoran la elegancia, el buen gusto y sobre todo, los detalles de alta calidad. Una vivienda funcional y moderna, donde crear un hogar.  Visita este inmueble con InmoElite Propiedades y descubre las ventajas de vivir en uno de los barrios más deseados de Madrid. No dejes pasar esta oportunidad única. Para más información y para concertar una cita, contacta con nosotros.  Un espacio, muchas posibilidades. Tu nuevo hogar te está esperando.",False,good,False,True,10357.0,True,False,True,False,[],False,True,1450000.0,€,flat,"Trafalgar, Madrid",Piso en calle del General Álvarez de Castro,Top+,,,,,,,
107726271,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/65/91/1320994614.webp,AC-JF-0069,53,,2400000.0,chalet,sale,372.0,,6,4,avenida de Montealina,Madrid,Pozuelo de Alarcón,Urbanizaciones,es,Montealina,40.435406,-3.8488443,False,https://www.idealista.com/inmueble/107726271/,"ALFEREZ REAL ESTATE ofrece un estupendo chalet en una urbanización privilegiada, que cuenta con seguridad 24 horas, amplias avenidas, en un entorno único. La vivienda esta distribuida en 2 plantas con una superficie construida de 372 m2 y sobre una parcela de 2256 m2 con un precioso jardín consolidado, con varias encinas y pinos. En la planta baja, el hall nos da acceso, por un lado al cuarto de estar que mediante puertas correderas pasamos a un gran salón de 80 m2, con un amplio comedor. Este se comunica con el office que tiene salida al jardín, la cocina recientemente reformada equipada con electrodomésticos.  En la cocina se encuentra al cuarto de servicio y un baño. Volviendo al hall esta el dormitorio principal de muy buen tamaño, con un frente de armarios más una zona de vestidor y el baños en suite. En la planta superior, un amplio distribuidor que puede tener un uso de family room y desde el que accedemos a los 4 dormitorios, 2 de ellos con salida a la terraza y a un estudio muy acogedor. En esta planta hay dos baños. Una pergola para tres coches grandes es el aparcamiento con que cuenta la vivienda. La piscina, grande para nadar y con un aseo. Una vivienda familiar en un entorno tranquilo y seguro donde poder disfrutar de la vida familiar y de los amigos.",False,good,False,,6452.0,True,False,True,False,[],False,True,2400000.0,€,chalet,"Montealina, Pozuelo de Alarcón",Casa independiente en avenida de Montealina,Top+,True,True,independantHouse,,,,
106601863,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/55/6a/1353483340.webp,V1390MAC,35,10,1950000.0,flat,sale,287.0,True,4,3,Barrio Nueva España,Madrid,Madrid,Chamartín,es,Nueva España,40.4587252,-3.6852613,False,https://www.idealista.com/inmueble/106601863/,"Vivienda en venta en Nueva España, una de las zonas más valoradas de Chamartín por su excelente comunicación, su cercanía a prestigiosos colegios y su extensa oferta gastronómica y comercial. El inmueble se ubica en la décima planta de un edificio representativo, excelentemente conservado. Dispone de plaza de aparcamiento con acceso directo, trastero y servicio de portería en horario habitual. La vivienda tiene una superficie de 287 m², que se distribuyen en hall de bienvenida que da paso a un amplio y luminoso salón-comedor con acceso directo a una terraza habitable (19 m²). La vivienda tanto en la fachada sur como en la fachada norte ofrece inmejorables vistas hacia la ciudad. La zona de noche actualmente está compuesta por tres dormitorios, el principal con ventanales de suelo a techo y cuarto de baño en suite. En la ultima reforma, se han unido los dos dormitorios secundarios, para establecer una amplia zona de estar. La zona de cocina, con área de lavado independiente y terraza, cuenta con zona de servicio completa. La vivienda dispone de orientación sur para toda la zona de recibo, terraza, comedor y dormitorio principal, y orientación norte para la cocina y el resto de dormitorios. Calefacción central por radiador.  A destacar amplio abanico de posibilidades para la reforma de un piso que destaca por su luminosidad, la amplitud de sus estancias y su insuperable ubicación en uno de los edificios mas emblemáticos de Nueva España.",True,good,False,True,6794.0,True,False,True,True,[],False,True,1950000.0,€,flat,"Nueva España, Madrid",Piso,Top+,True,True,,,,,
107511691,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/23/a8/1314636418.webp,2831,55,,7000000.0,chalet,sale,1050.0,,6,8,calle Cascanueces,Madrid,Madrid,Hortaleza,es,Conde Orgaz-Piovera,40.4548552,-3.6372698,False,https://www.idealista.com/inmueble/107511691/,"En el Conde Orgaz les presentamos una propiedad impresionante. Sobre una parcela de más de 2000 m2 se alza esta imponente casa de casi 1000 m2 útiles, construida para vivir una familia, es muy cómoda sin perder un ápice de su elegancia. La casa está construida en 3 plantas, todas ellas conectadas por ascensor. Hay una planta bajo tierra y dos sobre esta. Según accedemos a la vivienda, en la planta principal nos encontramos con dos zonas, por una parte la zona de servicio que está compuesta de 2 habitaciones y un baño, lavandería, office y tendedero y la cocina de la casa, de gran tamaño. Desde esta accedemos aun comedor más familiar desde el que podemos acceder al jardín. Junto a este comedor, se encuentra el gran comedor y la zona de estar. En esta planta nos encontramos también con un aseo de cortesía y la zona más privada con la gran suite de la casa, compuesta por el dormitorio principal, con dos baños, dos vestidores y zona de estar. En la siguiente planta nos encontramos con tres habitaciones, todas ellas con su propio vestidor y baño en suite. Estas habitaciones comparten una sala de estar y un gran distribuidor desde el que se accede a todas las estancias. La planta sótano recoge una serie de estancias de servicio a la casa y sus habitantes, comenzamos por una despensa, otra zona de almacén, la sala de máquinas un gimnasio y garaje para 6 coches. La casa está rodeada de amplias zonas verdes muy cuidadas. En este jardín, nos encontramos con una piscina cubierta y climatizada para poder ser utilizada durante todos el año, además hay un gran salón comedor de verano donde poder celebrar cualquier evento. Sin duda, estamos ante una oportunidad única de vivir en una de las mejores propiedades existentes en el Conde Orgaz. Un espacio rodeado de grandes arboles, muy tranquilo, con todos los servicios que puedas necesitar en sus alrededores. En el propi parque hay colegios nacionales e internacionales. En sus alrededores tienes todos los centros comerciales necesarios para el día a día: como El Corte Inglés, Carrefour, Arturo Soria plaza. , también tienes importantes zonas de ocio, como el propio Arturo Soria Plaza, con una importante oferta de restauración, o la zona de Avda. de Los Andes que está en pleno crecimiento.   Por su ubicación, es muy fácil para acceder a las salidas de la ciudad, pero también para acceder a la propia ciudad. Astondo Real Estate, tu inmobiliaria.",True,good,False,,6667.0,True,True,True,False,[],False,True,7000000.0,€,chalet,"Conde Orgaz-Piovera, Madrid",Casa independiente en calle Cascanueces,Top+,True,True,independantHouse,,,,
107329064,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/a1/81/1309731375.webp,,26,3,2000000.0,penthouse,sale,158.0,True,3,3,"Avenida de Luis García Cereceda, 9",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.4056432,-3.7981778,True,https://www.idealista.com/obra-nueva/107329064/,"•ÁTICO3 DORMITORIOS SUPERFICIES 158 m2 +71 m2 de jardín/terrazas PRECIO: 2.000. 000 € Vivienda de 3 dormitorios en planta tercera. Cuenta con piscina privada y el disfrute exclusivo de las terrazas situadas en fachada norte y sur, perfectas para estar en cualquier estación del año. ZONA DE DÍA Y DE NOCHE: Se accede a la vivienda a través del recibidor, en donde encontramos un aseo de cortesía y un cuarto de ropa, que, a su vez, se comunica con el tendedero. Damos paso a un amplio salón-comedor orientado a sur, en donde también se encuentra la cocina, abierta al comedor. La amplia terraza sur cuenta con piscina privada. La zona de noche se compone por tres dormitorios, a los cuales se accede a través del distribuidor. El dormitorio principal, con terraza privada, cuenta con vestidor y un cómodo cuarto de baño con ducha, doble lavabo. Los dos dormitorios secundarios tienen cuarto de baño compartido y terraza privada en norte. La vivienda cuenta con 2 plazas de garaje y trastero.",False,newdevelopment,True,True,12658.0,True,False,False,False,[],False,True,2000000.0,€,flat,"La Finca, Pozuelo de Alarcón","Ático en Avenida de Luis García Cereceda, 9",Top+,True,True,penthouse,False,,,
107347034,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/d8/e1/1310955200.webp,,29,,4250000.0,chalet,sale,395.0,,5,5,"avenida de Luis García Cereceda, 9",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.4056432,-3.7981778,True,https://www.idealista.com/obra-nueva/107347034/,"Chalet adosado de 5 dormitorios con jardín y piscina. En primera línea del campo de golf de LaFinca se ubican estas espectaculares viviendas unifamiliares. En planta baja encontramos la zona de día en la que un patio ajardinado separa las diferentes estancias. Amplio salón orientado al sur con salida al jardín y vistas al campo de golf. Cocina con posibilidad de integración completa con el salón comedor, también con acceso al jardín. En esta misma planta se ubica una habitación polivalente y baño completo.  En primera planta encontramos 2 dormitorios secundarios, orientados al norte con baño en suite y un gran dormitorio principal con vestidor y baño, que además cuenta con terraza sobre el jardín e inmejorables vistas al campo de golf. En sótano encontramos sala polivalente y zona de lavandería y tendedero con luz natural y salida un patio, trastero y 7 plazas de garaje.",False,newdevelopment,True,,10759.0,True,False,False,False,[],False,True,4250000.0,€,chalet,"La Finca, Pozuelo de Alarcón","Chalet adosado en avenida de Luis García Cereceda, 9",Top+,True,True,terracedHouse,False,,,
108577026,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7f/74/78/1350062362.webp,15787,46,6,1150000.0,penthouse,sale,124.0,True,3,3,calle de Alejandro González,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4291534,-3.6638285,False,https://www.idealista.com/inmueble/108577026/,"BARRIO SALAMANCA / FUENTE DEL BERRO Espectacular ático, que ofrece 112 m², es la combinación perfecta entre elegancia y comodidad. Con un diseño inteligente y moderno, te sorprenderá su luminosidad y funcionalidad. La propiedad cuenta con tres habitaciones, ideales para adaptarse a tus necesidades, ya sea como dormitorios, oficina o espacios de estudio. La habitación principal resalta por su vestidor exclusivo, ofreciendo un toque de lujo que merece tu atención.  No solo se trata del interior; este ático es un verdadero oasis al aire libre con dos terrazas que suman un total de 50 m². La primera tiene 20 m² y la segunda 30 m², perfectas para disfrutar de momentos al aire libre. Además, el ático está equipado con 3 baños.  La calefacción de gas natural asegura que estés siempre cómodo y cálido en los meses más fríos. Prácticamente piensas en los detalles de confort. Este rincón de tranquilidad en una de las zonas más demandadas de la capital, ofrece armarios empotrados que aprovechando al máximo el espacio, manteniendo tu nuevo hogar ordenado y estilizado. También disfrutarás de la comodidad de un ascensor que te llevará directamente a la puerta de tu nuevo hogar. Los alrededores no se quedan atrás. El Barrio de Salamanca es conocido por sus boutiques de lujo, parques y una oferta gastronómica sin igual. Tendrás acceso a todo lo que necesitas, desde supermercados hasta cafés y restaurantes de renombre, lo que te permitirá disfrutar de la vida urbana al máximo. En el precio están excluidos el impuesto sobre transmisiones patrimoniales y los gastos sobre notaria y registro de la propiedad.",True,good,False,True,9274.0,True,False,True,False,[],False,True,1150000.0,€,flat,"Fuente del Berro, Madrid",Ático en calle de Alejandro González,Top+,,,penthouse,,,,
108234739,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/eb/4b/1340540552.webp,15137,42,3,495000.0,flat,sale,118.0,False,3,1,calle de Cáceres,Madrid,Madrid,Arganzuela,es,Chopera,40.3980743,-3.6993305,False,https://www.idealista.com/inmueble/108234739/,"ARGANZUELA / CHOPERA  Este espacioso inmueble con 118 m² construidos está esperando por ti en una ubicación inmejorable, con un ambiente radiante gracias a sus vistas al patio de la manzana que le aportan una luminosidad irresistible. Con  una buena distribución, el espacio se adapta a tus necesidades, ya sea que desees establecer una hermosa vivienda familiar. Con 3 habitaciones y 1 baño, tienes flexibilidad para reconfigurarlo según tus deseos. Ideal para aquellos que buscan personalizar su hogar o su oficina a su propio estilo, este lugar te dará la oportunidad de crear un espacio verdaderamente único. Una de las grandes ventajas de este inmueble es su enorme potencial de reforma. Puedes dar rienda suelta a tu creatividad y transformar cada rincón en un lugar que refleje tu personalidad. Ya sea un proyecto de renovación completo o ajustes más ligeros, aquí tienes un lienzo en blanco perfecto para empezar a trabajar. La ubicación es clave y este inmueble no decepciona. Disfrutarás de la tranquilidad de un patio de manzana mientras tienes un acceso inmediato a servicios y comercios de la zona. Tu nuevo hogar o negocio estará perfectamente conectado con el resto de la ciudad, haciendo que la vida diaria sea mucho más sencilla. En el precio están excluidos el impuesto sobre transmisiones patrimoniales y los gastos sobre notaria y registro de la propiedad.",True,renew,False,True,4195.0,True,False,True,False,[],False,True,495000.0,€,flat,"Chopera, Madrid",Piso en calle de Cáceres,Top+,,,,,,,
105639958,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/0b/6c/1258497068.webp,,43,1,1555000.0,flat,sale,220.0,True,5,2,"calle de Fuencarral, 106",Madrid,Madrid,Centro,es,Chueca-Justicia,40.4284053,-3.7018497,True,https://www.idealista.com/inmueble/105639958/,"¡Descubre tu nuevo hogar en el corazón de Madrid! Este sensacional piso en la calle Fuencarral, a pocos pasos de la emblemática Glorieta de Bilbao, te ofrece una experiencia de vida inigualable. Con 220 m² construidos, esta joya arquitectónica cuenta con techos altos y tres grandes balcones que inundan el espacio de luz natural. La orientación oeste garantiza atardeceres espectaculares desde la comodidad de tu salón, que además cuenta con una acogedora chimenea. La distribución del piso incluye cinco amplios dormitorios y dos baños completos, ideales para familias numerosas o para quienes deseen disponer de espacio extra para invitados o un despacho en casa. La cocina es amplia y funcional, equipada con una despensa que facilita el almacenamiento. Además, el inmueble dispone de armarios empotrados y un trastero, proporcionando soluciones prácticas para el orden y la organización. Este piso no solo destaca por su ubicación privilegiada y su estructura sólida en un buen edificio con ascensor, sino también por su gran potencial de reforma. Personalízalo a tu gusto y conviértelo en el hogar de tus sueños. La calefacción individual a gas natural asegura el máximo confort. No pierdas la oportunidad de vivir en uno de los barrios más vibrantes y céntricos de Madrid. ¡Ven a visitarlo y enamórate!",False,good,False,True,7068.0,True,False,True,False,[],False,True,1555000.0,€,flat,"Chueca-Justicia, Madrid","Piso en calle de Fuencarral, 106",Top+,,,,,,,
