propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice
108592868,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/a5/77/1349396426.webp,,11,352000.0,flat,sale,120.0,3,1,Barrio Parque Lisboa - La Paz,Madrid,Alcorcón,Parque Lisboa - La Paz,es,Parque Lisboa - La Paz,40.3472111,-3.8169366,False,https://www.idealista.com/inmueble/108592868/,"PRECIOSO Piso para Entrar a VIVIR! Piso con Vistas Bien Despejadas 2º Planta Exterior Calefacción Central Portero Físico Sol de Mañana (2) Baños completos con Platos de ducha Armarios Empotrados Puertas Interiores de madera maciza Suelos de Parquet con Madera Espigada Salón con Terraza empotrada Acristalada y Terraza lateral Abierta A/acd. Puerta de Seguridad Blindada Acceso exterior adaptado para personas con movilidad reducida Posibilidad de PLAZA de GARAJE ¡El piso esta en una Muy Buena Ubicación! Tiene cerca todo lo que necesites y la Calidad de Vida es Excelente Esta, Muy cerca del Metro PARQUE LISBOA (L/12) y también de diversas Líneas de Autobuses, la Renfe está a pocos pasos. Le rodean gran Variedad de BUENAS Ofertas EDUCATIVAS. Abundan Zonas verdes como ser, el Parque de la Paz o el POLIDEPORTICO (con piscinas, canchas deportivas y gimnasio) que está casi en la Puerta El HOSPITAL Central esta a escasos 10 minutos en coche y más cerca aún, tenemos el Ambulatorio con Urgencias las 24 hs También está, bien cerca EL CORTE INGLES y grandes Centros Comerciales como ser X-MADRID y TRES AGUAS. etc MEJOR Ven a VISITARLO!",False,good,False,2933.0,False,False,False,False,[],False,False,352000.0,€,flat,,"Parque Lisboa - La Paz, Alcorcón",Piso,2,True,True,,,,,
104204950,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/03/76/1214251835.webp,,22,1300000.0,chalet,sale,300.0,4,2,Casco Antiguo,Madrid,Majadahonda,Casco Antiguo,es,,40.4696558,-3.8748413,False,https://www.idealista.com/inmueble/104204950/,"DIAZ & FRAILE GESTIÓN INMOBILIARIA PRESENTA A LA VENTA TERRENO EDIFICABLE DE TRESCIENTOS METROS CUADRADOS CON EDIFICACIÓN EN PLENO CENTRO DE MAJADAHONDA. Cuenta con una edificación de 280 metros cuadrados divididos en dos plantas, 140 metros cada una de ellas y un patio interior de 160 metros cuadrados. En la planta calle nos encontramos con un local comercial de 140 metros cuadrados con fachada de 14 metros y con paso de carruajes desde donde se accede directamente al patio interior. El local dispone de oficina y baño, pudiendo acceder desde el interior por medio de una escalera a la vivienda ubicada en la primera planta. La vivienda consta de 140 metros, cocina con una gran terraza de 25 metros al patio interior, salón comedor con acceso a terraza de 12 metros, tres dormitorios, 2 baños completos uno de ellos en suite. Las opciones que ofrece esta compra son muy amplias pudiendo edificar una una construcción ó una planta más de las que ahora mismo dispone. Además la vivienda está ubicada en una zona privilegiada a pocos minutos de la calle peatonal y centro neurálgico de la ciudad "" Calle Gran Vía"", centros médicos, supermercados, restaurantes, colegios e institutos. UNA MAGNÍFICA OPORTUNIDAD PARA VIVIR EN UNA VIVIENDA INDEPENDIENTE Y DISFRUTAR DE LOS SERVICIOS DE ESTAR EN EL CENTRO DE MAJADAHONDA. Tanto la vivienda como el local se encuentran en buen estado de habitabilidad. La informacion que se detalla en este anuncio, se muestra a titulo informativo, no es contractual ni vinculante.",False,good,False,4333.0,False,False,False,False,[],False,False,1300000.0,€,chalet,independantHouse,"Casco Antiguo, Majadahonda",Casa independiente,,,,,,,True,True
108630268,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/3a/96/1350448069.webp,5036,1,160000.0,flat,sale,104.0,3,2,La Estación - Psiquiátrico San José,Madrid,Ciempozuelos,La Estación - Psiquiátrico San José,es,,40.1584419,-3.6169039,False,https://www.idealista.com/inmueble/108630268/,"OPORTUNIDAD DE INVERSIÓN / INMUEBLE EN SITUACIÓN ESPECIAL, se recomienda obtener asesoramiento jurídico. Dispone de 3 dormitorios y 2 cuartos de baño. El inmueble se encuentra en situación especial, vendiéndose sin posesión del vendedor, estando ocupado por tercero sin título que legitime su posesión. Si a fecha de venta el vendedor hubiera demandado judicialmente la ocupación, el comprador podrá subrogarse en dicha demanda, no pudiendo reclamar importe alguno al vendedor como consecuencia de ello. Si en la fecha de venta, el vendedor hubiese interpuesto una denuncia penal, que se encontrase en curso, se comunicará al juzgado la venta, apartándose el vendedor del procedimiento como acusación particular. El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos que impiden i) su tasación oficial conforme exige la orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación, no podrá ser hipotecado. En consecuencia, no podrá constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética (en el caso de que el activo lo requiera). Se recomienda que el comprador obtenga asesoramiento profesional antes de adoptar la decisión de compra.",False,renew,False,1538.0,False,False,False,False,[],False,False,160000.0,€,flat,,"La Estación - Psiquiátrico San José, Ciempozuelos",Piso,1,True,False,,,,,
105083375,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/68/33/1241153884.webp,1232,4,3900000.0,flat,sale,279.0,4,5,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4268154,-3.689807,False,https://www.idealista.com/inmueble/105083375/,"En el prestigioso distrito de Salamanca, en la codiciada zona de Recoletos, se encuentra este impresionante piso de lujo en venta, que redefine el concepto de elegancia y confort en una de las áreas más exclusivas de Madrid. Con una superficie de 279m², esta residencia exterior destaca por su luminosidad y por ofrecer vistas privilegiadas de la ciudad. El piso cuenta con cuatro amplias habitaciones, todas ellas en suite, proporcionando a cada miembro de la familia un espacio privado y cómodo con baño propio. Cada habitación está diseñada con materiales de alta calidad y detalles exquisitos, combinando a la perfección el lujo y la funcionalidad, ofreciendo un oasis de relajación y bienestar. Para mayor comodidad de los invitados, el piso incluye un aseo de visitas elegantemente decorado, que refleja la atención al detalle que se ha puesto en cada rincón de esta propiedad. Además, cuenta con una práctica lavandería, perfectamente equipada para facilitar las tareas del hogar, manteniendo el orden y la limpieza en todo momento. La propiedad también dispone de servicio de conserjería, asegurando una gestión eficiente y atención personalizada para los residentes. El conserje se encarga de la seguridad y mantenimiento del edificio, proporcionando una experiencia de vida sin preocupaciones y de máximo confort. El diseño y la distribución del espacio está pensada para ofrecer un hogar acogedor y sofisticado que invita a disfrutar de una vida de lujo en uno de los barrios más emblemáticos de Madrid. En definitiva, este piso en la zona de Recoletos es una joya inmobiliaria que combina ubicación privilegiada, diseño exclusivo y comodidades modernas, ideal para quienes buscan un estilo de vida refinado en el corazón de la capital.",False,good,False,13978.0,False,False,False,False,[],False,False,3900000.0,€,flat,,"Recoletos, Madrid",Piso,4,True,True,,,,,
107986427,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/95/b8/1330363343.webp,,14,2950000.0,chalet,sale,430.0,6,3,Barrio Nueva España,Madrid,Madrid,Chamartín,es,Nueva España,40.4665621,-3.6852549,False,https://www.idealista.com/inmueble/107986427/,"“Excelente Chalet Independiente con Proyecto de Obra Nueva junto a Madrid Nuevo Norte"" Vivienda unifamiliar ubicada en una de las zonas más tranquilas de Madrid, Junto al Parque del Distrito Castellana Norte, Colonia Histórica de Madrid, muy tranquila, sin tráfico, a la vez bien comunicada Una Isla de tranquilidad en medio de la gran ciudad, a 10 minutos caminando a Pza. de Castilla y a 7 minutos de la Estación de Chamartín. CHALET DE NUEVA PLANTA NOTA IMPORTANTE: Lo que se ofrece es la parcela con proyecto aprobado, listo para ejecutar. Honorarios de Arquitectos de dirección de Obra, y obra de ejecución no están incluidos en el precio que se ofrece.  Excelente obra de Nueva Planta proyectado por Prestigioso estudio de Arquitectura - PARCELA: 290 m2 - Construidos Totales: 430 m2 - Útiles: 285 m2 DISTRIBUCIÓN: PARCELA: Excelente Parcela independiente de 290 m2 con espacio libre de aproximadamente 190 m2 jardín que deja la planta del edificio principal, destinado a Jardín. PLANTA BAJA: - Amplio salón comedor con amplia cristalera practicable que permite conectar directamente el salón con la Zona Sur del Jardín. Superficie: 42 m2, dividido en dos zonas de estar. - Cocina Independiente: 18 m2 - Office independiente de la cocina con salida directa al jardín - Recibidor  - Distribuidor que da a la escalera de acceso a las diferentes plantas. - Aseo  PLANTA PRIMERA: 3 Dormitorios y 2 baños - Dormitorio de Invitados: Amplio Dormitorio Doble con baño en Suite (16 m2) - Baño en suite del Dormitorio de Invitados - Amplio Dormitorio de 27 m2 actualmente proyectado con 4 camas individuales con su zona de armario y mesas de estudio independientes. El proyecto de distribución permite dividirlo en 2 Dormitorios dobles con 2 camas individuales cada uno. - 1 Baño completo adicional que comparten los otros 2 dormitorios. PLANTA SEGUNDA - Dormitorio Principal con amplio vestidor y baño en suite. (28 m2) - Sala de estar independiente del dormitorio principal con amplio ventanal con salida a un soleado balcón con orientación Sur y chimenea. Espacio ideal también como despacho. (18 m2) - Sala de lectura. - ÁTICO TERRAZA. Amplia terraza ajardinada con Solárium con excelentes vistas ideal para las cenas de las calurosas noches de verano. PLANTA SÓTANO Planta de 190 m2 con Patio Inglés para darle Iluminación y ventilación a la planta.  - Sala de estar ideal como zona de juegos para los mas pequeños. - Zona de Lavandería  - Cuarto de Instalaciones - Garaje con amplias 2 plazas. - Energía, ACS y Climatización suelo radiante con aerotermia y placas solares en cubierta. Vivienda Ideal para familias numerosas, por las posibilidades de distribución, Jardín, parques infantiles y la cercanía de colegios. ENTORNO: Chalet situado en Colonia Histórica de Madrid, sin tráfico, pero en medio de la Gran Ciudad. Calles tranquilas, con Jardines, Plazas y Parque Infantil. Zonas de esparcimiento para los niños, sin peligro de tráfico. Una Isla de Tranquilidad en medio de la Gran Ciudad y a la vez muy bien comunicada, rodeada de una gran oferta de Ocio y Restauración, pequeños comercios, Centros Comerciales muy próximos. CERCANÍA a AREA NEGOCIOS CUATRO TORRES (20 min.) y PUERTA EUROPA (10Min) Muy cercana al Area de Negocios de Madrid Cuatro Torres.( CTBA), donde se ubican las Embajadas de Reino Unido, Países Bajos, Australia, Canadá, a 10 minutos de la Embajada China y del Edificio Madrid Puerta de Europa (Torres Kio). COLEGIOS CERCANOS - Ntra. Sra. del Recuerdo (Colegio Jesuitas) - Sagrado Corazón - Cardenal Marcelo Spinola - International School of Madrid CENTROS DE FORMACIÓN y ESCUELAS DE NEGOCIOS - Advantere School of Management (Universidad de Geortown, Deusto y UP de Comillas)  - Ie University (Edificio Universidad IE) a 20 minutos caminando - Universidad Pontificia Comillas de Madrid: UNINPSI - Unidad Clínica de Psicología.",False,good,False,6860.0,False,False,False,False,[],False,False,2950000.0,€,chalet,independantHouse,"Nueva España, Madrid",Casa independiente,,,,,,,True,True
107965527,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/a4/34/1329679829.webp,25.018,9,370000.0,chalet,sale,413.0,6,3,Campo Real,Madrid,Campo Real,,es,,40.3382017,-3.3824045,False,https://www.idealista.com/inmueble/107965527/,"¡Descubre esta espectacular casa de pueblo en venta, perfecta para familias que buscan espacio y comodidad! Con un generoso tamaño de 413 m² construidos, esta vivienda de tres plantas ofrece amplitud en cada rincón, garantizando una calidad de vida excepcional. Ubicada en una zona residencial tranquila, disfrutarás de la paz del entorno rural sin renunciar a la cercanía de Madrid. La casa cuenta con 6 dormitorios y 3 baños, ideal para acomodar a toda la familia. Además, dispone de un trastero y una plaza de garaje, lo que añade un plus de comodidad. La calefacción con bomba de frío/calor asegura un ambiente agradable durante todo el año. La orientación norte-sur permite que la luz natural inunde los espacios, creando un hogar cálido y acogedor. En esta zona consolidada, tendrás acceso a servicios esenciales como supermercados, colegios y amplias zonas verdes, perfectas para disfrutar de actividades al aire libre. La excelente comunicación te permitirá desplazarte fácilmente hacia Madrid, combinando la tranquilidad del campo con la vida urbana. No dejes pasar esta oportunidad única de vivir en un lugar que lo tiene todo. ¡Ven a visitarla y enamórate de tu nuevo hogar!",False,good,False,896.0,False,False,False,False,[],False,False,370000.0,€,chalet,independantHouse,Campo Real,Casa independiente,,,,,,,True,True
105492076,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/e4/7b/1253932557.webp,,2,99000.0,flat,sale,52.0,2,1,Barrio Numancia,Madrid,Madrid,Puente de Vallecas,es,Numancia,40.3974975,-3.6590676,False,https://www.idealista.com/inmueble/105492076/,"Inmobiliaria J. Martín presenta esta gran ocasión de comprar vivienda alquilada en Vallecas (Madrid). SOLO PARA INVERSORES Cuenta con 52 metros cuadrados construidos, en los que se incluyen 2 dormitorios, 1 baño, salón y cocina. La vivienda se encuentra en la segunda planta del edificio de siete plantas, con cuatro vecinos por planta y con ascensor. Se encuentra a 5 minutos a pie de la estación de metro Portazgo. Imposibilidad de visita y además el arrendatario no se encuentra al corriente en el pago de las rentas. NO COBRAMOS HONORARIOS AL COMPRADOR.",False,renew,False,1904.0,False,False,False,False,[],False,False,99000.0,€,flat,,"Numancia, Madrid",Piso,2,True,True,,,,,
108215216,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/5b/5c/1337356432.webp,,8,379000.0,flat,sale,51.0,2,1,"calle de Manuela Malasaña, 25",Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4286432,-3.7044023,True,https://www.idealista.com/inmueble/108215216/,"Directo Propiedad, en venta apartamento de 51 metros cuadrados en la calle Manuela Malasaña, en un edificio de 1900 en muy buen estado de conservación. Excelente oportunidad de inversión, el inmueble necesita una reforma total, actualmente tiene 2 dormitorios, salon, cocina y baño.",False,renew,False,7431.0,False,False,False,False,[],False,False,379000.0,€,flat,,"Malasaña-Universidad, Madrid","Piso en calle de Manuela Malasaña, 25",3,False,True,,,,,
107551168,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/25/53/7c/1316072195.webp,06-025,11,179000.0,flat,sale,55.0,2,1,avenida de Colmenar Viejo,Madrid,San Sebastián de los Reyes,Centro Urbano,es,,40.5464745,-3.6297811,False,https://www.idealista.com/inmueble/107551168/,"BUENA GESTION INMOBILIARIA comercializa esta vivienda en el centro de San Sebastián de los Reyes, situado en la misma avenida de Colmenar Viejo. Consta de 55m2 distribuidos en salón comedor, cocina equipada con terraza exterior, 2 habitaciones y baño completo con plato de ducha. Calefacción individual eléctrica (acumuladores) Tercera planta sin ascensor. Te ayudamos con la financiación a tu medida, consúltanos sin compromiso!",False,good,False,3255.0,False,False,False,False,[],False,False,179000.0,€,flat,,"Centro Urbano, San Sebastián de los Reyes",Piso en avenida de Colmenar Viejo,3,True,False,,,,,
108474229,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/fe/72/1345999149.webp,99/5794,9,165000.0,flat,sale,57.0,1,1,Centro,Madrid,Colmenar Viejo,Centro,es,,40.65985,-3.7668189,False,https://www.idealista.com/inmueble/108474229/,"REF. 99/5794. ALFA COLMENAR NO COBRA HONORARIOS AL COMPRADOR. ALFA VENDE. Fantástico apartamento en buen estado, ideal tanto para inversores como para quienes buscan una vivienda con estilo y funcionalidad. Cuenta con un acogedor salón con cocina integrada en un espacio abierto y moderno, que conecta directamente con una agradable terraza orientada al sur, perfecta para disfrutar del sol durante todo el día. La vivienda dispone además de un práctico cuarto de lavado independiente, un amplio dormitorio con gran armario empotrado y acceso directo a un baño completamente reformado, con acabados actuales y de calidad. Se vende con inquilino con contrato vigente hasta 2027, lo que garantiza una excelente rentabilidad desde el primer día. ¡Una oportunidad única en una ubicación cómoda y bien comunicada!",False,good,False,2895.0,False,False,False,False,[],False,False,165000.0,€,flat,,"Centro, Colmenar Viejo",Piso,2,True,False,,,,,
108266881,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/d3/69/1339009039.webp,9MADRID9001-1-23117RAMONPEREZAYALA,10,270000.0,flat,sale,104.0,3,1,calle de Ramón Pérez de Ayala,Madrid,Madrid,Puente de Vallecas,es,Numancia,40.4007545,-3.6515538,False,https://www.idealista.com/inmueble/108266881/,Piso de 82 m² en venta situado en zona Nueva Numancia (Madrid). 1º exterior con ascensor. Cuenta con 3 habitaciones y 1 baño. Certificado de eficiencia energética E.,False,good,False,2596.0,False,False,False,False,[],False,False,270000.0,€,flat,,"Numancia, Madrid",Piso en calle de Ramón Pérez de Ayala,1,True,True,,,,,
107243763,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/23/db/1307207139.webp,,12,2850000.0,flat,sale,432.0,5,4,Barrio Argüelles,Madrid,Madrid,Moncloa,es,Argüelles,40.4293055,-3.7141883,False,https://www.idealista.com/inmueble/107243763/,"Magnifico piso, a tan solo 2 minutos andando del parque del oeste, para reforma total. Se dirtrubuye en, un amplio hall de entrada, gran salon con dos espacios y comedor independiente para 24 personas, 4 habitacione grandes, 3 baños, más habitación y baño de servicio. Cocina de muy buen tamaño, con lavanderia independiente. Techos de 3 mts de altura. Suelo de pino Melis. Portero que vive en la finca. Dos plazas de garajes incluidas en el precio, pendientes de inscripcion registral. Oportunidad para inversores.",False,renew,False,6597.0,False,False,False,False,[],False,False,2850000.0,€,flat,,"Argüelles, Madrid",Piso,5,True,True,,,,True,True
108595892,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/90/b8/1349488953.webp,,7,169000.0,flat,sale,48.0,2,1,calle de San Faustino,Madrid,Madrid,San Blas,es,Canillejas,40.4462251,-3.6089252,False,https://www.idealista.com/inmueble/108595892/,"Vivienda alquilada con contrato en vigor. Inmueble para inversor. La vivienda se vende con contrato en vigor, actualmente se paga una renta de 810€ y tiene contrato en vigor hasta Mayo de 2028, con inquilino solvente y pagos demostrables.",False,good,False,3521.0,False,False,False,False,[],False,False,169000.0,€,flat,,"Canillejas, Madrid",Piso en calle de San Faustino,4,True,False,,,,,
108566207,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/5b/62/1348636825.webp,idealista y web,6,1230000.0,flat,sale,115.0,3,3,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4260215,-3.7036547,False,https://www.idealista.com/inmueble/108566207/,"LAS ENCINAS PROPERTIES les ofrece esta espectacular vivienda reformada en el corazón de Malasaña, una oportunidad única para vivir o invertir en una de las zonas con más encanto y demandas de Madrid. La vivienda, exterior y muy luminosa, cuenta con 115 m² construidos (110 m² útiles) distribuidos de forma muy funcional, con dos amplios salones, tres dormitorios, dos de ellos en suite, tres baños completos, dos cocinas totalmente equipadas, y un balcón exterior. Reformado con excelentes calidades, el piso se encuentra en buen estado, con armarios empotrados, calefacción individual y aire acondicionado. Ubicado en una primera planta con ascensor, orientado al sur, lo que garantiza luz natural durante todo el día. Con una ubicación privilegiada, se encuentra situado en una zona con excelente comunicación: cerca de las estaciones de metro Bilbao, Tribunal y Alonso Martínez, rodeado de terrazas, restaurantes, tiendas y todos los servicios del centro de Madrid. Ideal tanto para quien busca vivir en el centro como para inversores interesados en alquiler de alta rentabilidad.",False,good,False,10696.0,False,False,False,False,[],False,False,1230000.0,€,flat,,"Malasaña-Universidad, Madrid",Piso,1,True,True,,,,,
108843753,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/83/6c/1356755469.webp,,5,130000.0,flat,sale,51.0,2,1,"CL ENRIQUE MOYANO, 6",Madrid,Madrid,Carabanchel,es,Comillas,40.3912206,-3.7141737,True,https://www.idealista.com/inmueble/108843753/,"! Descubre esta nueva oportunidad de la mano de Habitaliagc! Vivienda de 51m2 situada entra Plaza Elíptica y Marqués de Vadillo al lado del precioso parque de Comillas. Cuenta con 2 habitaciones y un baño, terraza y zona ajardinada. Cuarta planta con ascensor te permitirá tener unas vistas magníficas. Aprovecha esta oportunidad con grandes posibilidades.  No se puede visitar  No se puede hipotecar.",False,renew,False,2549.0,False,False,False,False,[],False,False,130000.0,€,flat,,"Comillas, Madrid","Piso en Cl Enrique Moyano, 6",4,True,True,,,,,
108626576,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/9e/2c/1350343690.webp,5039,1,170000.0,flat,sale,101.0,3,1,Barrio San Diego,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3924105,-3.6720732,False,https://www.idealista.com/inmueble/108626576/,"OPORTUNIDAD DE INVERSIÓN / INMUEBLE EN SITUACIÓN ESPECIAL, se recomienda obtener asesoramiento jurídico. Dispone de 3 dormitorios y 1 cuarto de baño. El inmueble se encuentra en situación especial, vendiéndose sin posesión del vendedor, estando ocupado por tercero sin título que legitime su posesión. Si a fecha de venta el vendedor hubiera demandado judicialmente la ocupación, el comprador podrá subrogarse en dicha demanda, no pudiendo reclamar importe alguno al vendedor como consecuencia de ello. Si en la fecha de venta, el vendedor hubiese interpuesto una denuncia penal, que se encontrase en curso, se comunicará al juzgado la venta, apartándose el vendedor del procedimiento como acusación particular. El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos que impiden i) su tasación oficial conforme exige la orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación, no podrá ser hipotecado. En consecuencia, no podrá constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética (en el caso de que el activo lo requiera). Se recomienda que el comprador obtenga asesoramiento profesional antes de adoptar la decisión de compra.",False,renew,False,1683.0,False,False,False,False,[],False,False,170000.0,€,flat,,"San Diego, Madrid",Piso,1,True,False,,,,,
108650384,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/70/ea/1351048006.webp,1754461,9,370000.0,chalet,sale,283.0,4,3,avenida el Robledal,Madrid,Villalbilla,,es,,40.4350166,-3.2881213,False,https://www.idealista.com/inmueble/108650384/,"   Se vende casa independiente para reformar situada en el  municipio de Villalbilla. Este  inmueble, ideal para quienes buscan un ambiente tranquilo rodeado de naturaleza.  La propiedad, ubicada en una parcela generosa de 1427 m2 cuenta con un total de 283 metros cuadrados construidos, 200 de los cuales son útiles.  Está compuesta por Salon comedor,  cuatro  habitaciones, cocina y dos baños.  Cuenta tambien garaje y piscina   La ubicación de esta casa, en el pintoresco entorno de Villalbilla, combina serenidad y comodidad. El municipio brinda un acceso inmejorable a servicios esenciales, así como a zonas de ocio y recreación. A tan solo unos minutos, es posible disfrutar de la naturaleza, al tiempo que se tiene a mano todas las facilidades urbanas.   La propiedad no solo representa  una oportunidad de crear un hogar en un entorno privilegiado. Es una opción ideal para quienes valoran la amplitud, la privacidad y un ambiente sereno.  Invitamos a todos los interesados a visitar esta casa independiente.     Para más información y concertar una visita, el contacto está a disposición de los interesados.    Gastos de ITP, Notaria, Registro y honorarios de agencia no incluidos en el precio.   .",False,renew,False,1307.0,False,False,False,False,[],False,False,370000.0,€,chalet,independantHouse,Villalbilla,Casa independiente en avenida el Robledal,,,,,,,True,True
107152744,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/f7/db/1304575570.webp,60699596,2,195000.0,chalet,sale,92.0,3,1,Algete,Madrid,Algete,,es,,40.5930809,-3.4958203,False,https://www.idealista.com/inmueble/107152744/,"Mercaser Grupo Inmobiliario. Casa en venta en Algete para reformar.  Gastos de escrituras e impuestos no incluidos. No cobramos comisión al comprador. Algete es un municipio que se encuentra dentro de la Comunidad de Madrid, situado al noreste de la capital. Es un municipio que, como muchas ciudades cercanas, durante los años 80 y 90, experimentó un gran crecimiento urbanístico y demográfico debido a la oferta de trabajo y por la migración del medio rural, al mejorar los servicios y equipamientos públicos. Dota de buenas comunicaciones por carretera a través de la Autovía A-1 y también cuenta con una amplia red de autobuses interurbanos que comunican con los municipios cercanos y la capital.",False,renew,False,2120.0,False,False,False,False,[],False,False,195000.0,€,chalet,independantHouse,Algete,Casa independiente,,,,,,,,
108375893,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/33/7d/1342251855.webp,223V4LaFortuna,12,223000.0,flat,sale,56.0,2,1,Barrio La Fortuna,Madrid,Leganés,La Fortuna,es,La Fortuna,40.3559652,-3.7820071,False,https://www.idealista.com/inmueble/108375893/,"Agencia inmobiliaria de Leganés zona La Fortuna Tecnocasa Estudio Inmobiliario La Fortuna: EN VENTA: Te presentamos este exclusivo PISO PLANTA BAJA de OBRA NUEVA en el Barrio de La Fortuna. IDEAL PARA PERSONAS MAYORES O CON MOVILIDAD REDUCIDA. Ubicación estratégica con fácil acceso a Madrid. Descrito de entrada, amplias estancias, cocina de diseño, baño completo con plato de ducha y dos amplios dormitorios. Disfruta de un gran patio de 22m², un jardín privado en plena ciudad. Acabados de alta calidad y diseño moderno. Detalles del Inmueble: Superficie: 77.88 metros cuadrados OBRA NUEVA Habitaciones: 2 Baños: 1 completo con plato de ducha Extras: Patio privado de 22 m2 Para más información y concertar una visita, contacta con nosotros. ¡No dejes pasar esta oportunidad! Tecnocasa La Fortuna te ofrece asesoramiento financiero personalizado.",False,good,False,3982.0,False,False,False,False,[],False,False,223000.0,€,flat,,"La Fortuna, Leganés",Piso,bj,True,False,,,,,
108401865,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/e3/6f/1343119395.webp,,12,435000.0,flat,sale,64.0,2,1,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4314123,-3.6737705,False,https://www.idealista.com/inmueble/108401865/,"Exclusivo piso en el Barrio de Salamanca – Calle Juan Bravo En el corazón del distinguido Barrio de Salamanca, se encuentra esta vivienda de 64m², ideal para quienes buscan una residencia en una de las zonas más codiciadas de Madrid. Al acceder a la vivienda, un amplio hall de entrada da la bienvenida, destacando por su amplio armario empotrado de cuatro puertas con espejo, que aporta amplitud y luminosidad. A continuación, se encuentra el salón-comedor, un espacio versátil con múltiples posibilidades de diseño. La vivienda dispone de dos habitaciones, una cocina y un cuarto de baño. Suelos de tarima que aportan calidez y elegancia Puertas de madera barnizada, en armonía con el estilo clásico del barrio Ventanas oscilobatientes con rotura de puente térmico, con doble acristalamiento para un óptimo aislamiento Persianas eléctricas, para mayor comodidad y eficiencia Las paredes, actualmente en proceso de reforma. Además, la fachada del edificio también está siendo renovada, lo que garantiza una mejora estética y estructural a largo plazo. Su ubicación es inmejorable: a solo 30 segundos del metro Diego de León, rodeado de exclusivas boutiques, restaurantes de alta gastronomía y todos los servicios necesarios para una vida sofisticada y confortable. Una oportunidad única para personalizar un hogar a la altura de su entorno. Para más información o visitas, no dude en contactar. Si necesita financiación, no dude en contactarnos. Algunas imágenes han sido editadas para resaltar las características del espacio y su potencial. Recomendamos una visita para apreciarlo en detalle..",False,good,False,6797.0,False,False,False,False,[],False,False,435000.0,€,flat,,"Lista, Madrid",Piso,bj,True,False,,,,,
