propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,district,neighborhood,floor,exterior,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108707936,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/3e/84/1352762136.webp,48,169000.0,studio,sale,35.0,0,1,Primera Fase - Nuevo Tres Cantos,Madrid,Tres Cantos,es,40.6113313,-3.7123628,False,https://www.idealista.com/inmueble/108707936/,"169.000 € LOFT A ESTRENAR EN TRES CANTOS, COCINA EQUIPADA Y AMUEBLADA. JUNTO AL PARQUE CENTRAL Y LA AVENIDA DE LA INDUSTRIA. RENTABILIDADES ENTORNO AL 6 % IMPORTANTE VENTAJA RESPECTO A OTROS LOFTS EN VENTA EN LA ZONA: LA OPERACIÓN VA GRAVADA CON EL 6% DE ITP Y NO EL 21 % DE IVA  Pregúntanos porque aun nos queda alguno más de otros tamaños y precios. Desde 169.000 hasta 240.000 €. Disponemos de Loft Piloto en otra Promoción En concreto, el Loft anunciado corresponde al numero 9C. HOOME SOLUCIONES INMOBILIARIAS te ofrece la posibilidad de invertir de la forma más novedosa, segura y rentable que hay actualmente. Ni bancos, ni fondos, ni el Tesoro Público te van a dar más por tu inversión.  ¿Por qué es una inversión muy rentable? Porque no existe un producto igual en el Norte de Madrid, Porque los inmuebles similares  mas baratos en alquiler en Tres Cantos parten de los 750€. Porque el perfil de inquilino es fantástico, profesionales de audiovisuales, médicos, enfermeros, profesionales del retail, de la educación TE HACEMOS LOS NÚMEROS: 750X12=9.480 €/ANUALES. ESO ES UNA RENTABILIDAD BRUTA ANUAL DEL 6,8 % Loft TOTALMENTE REFORMADO, ubicado en una excelente zona con diseño moderno y magníficos acabados. Constan de tabiquería aislante de seguridad, revestida y acabado de pintura lisa en zonas interiores, en zonas húmedas con gres de la mejor calidad, suelo de tarima salvo en baño que consta con gres, carpintería en blanco. Instalación de fontanería resistente a la corrosión, sanitarios de primera calidad. Tomas de televisión, telefonía y datos en todas las estancias. Agua caliente individual. Aire acondicionado con bomba de calor. Cocina amueblada.  Proyecto de REACONDICIONAMIENTO bajo declaración responsable y licencia de segregación.  Finalización de la rehabilitación prevista primer trimestre de 2026.  Condiciones de la operación: Reserva de 3.000 €. 20% del importe del Loft a la firma del contrato de arras. 20% a los 2 meses de la firma del contrato de arras. 60% a la finalización de la obra y escritura pública de compraventa ante Notario.  No dude en ponerse en contacto con nosotros para ampliar la información en el o en  *IMPUESTOS NO INCLUIDOS en el precio.  Las fotografias  y los planos son meramente orientativos, reservándose la Promotora la facultad de introducir aquellas modificaciones que, por razones técnicas o jurídicas, sean necesarias o convenientes para la correcta finalización de la reforma o que sean ordenadas por los organismos competentes.  Las imágenes de este anuncio son orientativas y no vinculantes a nivel contractual.  Consúltenos mediante vía telefónica correo a o a través de nuestro formulario de contacto en hoome.com.es.",False,good,False,4829.0,True,False,False,False,[],False,False,169000.0,€,,,flat,studio,"Primera Fase - Nuevo Tres Cantos, Tres Cantos",Estudio,2148,Primera Fase - Nuevo Tres Cantos,,,True,False,,,,
108826839,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/a6/23/1356728263.webp,30,550000.0,flat,sale,70.0,2,1,calle de Larra,Madrid,Madrid,es,40.4290747,-3.6986885,False,https://www.idealista.com/inmueble/108826839/,"A-House le ofrece este piso para ENTRAR A VIVIR situado EN EL BARRIO DE CHUECA La propiedad ACTUALMENTE está distribuida en salón-comedor, cocina independiente totalmente equipada, dos habitaciones DOBLES y un baño completo. La vivienda está para REFORMAR con muchas posibilidades y alternativas diferentes. El inmueble dispone de calefacción por radiadores de gas natural, carpintería exterior de PVC-climalit y suelo de tarima. Finca de 1925 con ASCENSOR Y CONSERJE. Las estaciones de metro de Madrid con parada en el barrio de Justicia son Banco de España (línea 2), Gran Vía (líneas 1 y 5), Bilbao (líneas 1 y 4), Tribunal (líneas 1 y 10), Alonso Martínez (líneas 4, 5 y 10), Colón (línea 4) y Chueca (línea 5). Además, aquí se encuentra la estación de cercanías de Recoletos, por la que pasan las líneas C-1, C-2, C-7, C-8 y C-10. Algunos de los autobuses que tienen parada en este barrio son: 1, 2, 3, 5 7, 9, 10, 14, 15, 20, 21, 27, 34, 37, 40, 45, 46, 51, 52, 53, 49, 150, 001, 002, C03, N1, N2, N3, N4, N5, N6, N7, N8, N9, N10, N11, N12, N13, N14, N15, N16, N17, N18, N19, N20, N21, N22, N23, N24, N25, N26, Exprés Aeropuerto y M1. En la década de los 70, el barrio de Justicia comenzó a adquirir una identidad propia y a convertirse en un referente cultural y social en la ciudad de Madrid. En esta época, la comunidad LGBTIQ+ empezó a ocupar espacios en el barrio, especialmente en torno a la plaza de Chueca. Esto le dio un carácter abierto y tolerante, convirtiéndose en un lugar de encuentro y visibilidad para dicha comunidad, tanto a nivel local como internacional. Por otro lado, si decide vivir en el barrio de Justicia, estará a tan solo unos pasos de puntos importantes de la ciudad, como la Gran Vía, Sol, el paseo de la Castellana, el distrito de Chamberí y, consecuentemente, de todo lo que aquí se encuentra: museos reconocidos internacionalmente, restaurantes de todo tipo, tiendas de ropa para todos los gustos e, incluso, el famoso parque del Retiro, que se sitúa a unas pocas calles del límite este del barrio. Aproveche esta oportunidad.",True,good,False,7857.0,False,False,False,False,[],False,False,550000.0,€,,,flat,,"Chueca-Justicia, Madrid",Piso en calle de Larra,00214MR01,Centro,Chueca-Justicia,1,False,True,,,,
108649699,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/27/c2/dc/1351210368.webp,50,530000.0,countryHouse,sale,330.0,4,3,"AV HISPANIDAD, 68",Madrid,Torremocha de Jarama,es,40.8412636,-3.4889548,True,https://www.idealista.com/inmueble/108649699/,"Sanhouses presenta esta vivienda unifamiliar en Torremocha del Jarama. Situada en urbanización totalmente terminada y a 10 minutos del centro urbano y polideportivo. La vivienda está construida sobre una parcela de 759 m2, que dispone de huerto, gallinero, compostera e invernadero, así como de zonas ajardinadas con césped de baja necesidad de agua. con posibilidad de hacer una piscina.  La casa tiene 330 m2 distribuidos en planta sótano diáfano de 140 metros, planta baja de 140 metros y 11 metros de porche con orientación sur, y segunda planta de 49 metros. La planta baja con 3 amplias habitaciones con armarios empotrados, 2 baños, uno de ellos en suite, amplia cocina con salida a la parcela y gran salón comedor con salida a un maravilloso porche. Planta alta con zona de media altura hacia el salón consta de un gran dormitorio con baño y armarios en zona abuhardillada, este espacio puede dividirse perfectamente en dos o tres dormitorios. Diseño y construcción bioclimática y de alta eficiencia energética. Bloque de termoarcilla, aislamiento de corcho natural. Muros de 40-50 cm de espesor. Ventanas con rotura de puente térmico y puertas de madera, estructura mixta acero-madera Sistema fotovoltaico de 6 Kwp, paneles solares térmicos, generador minieólico, chimenea con recuperador de calor, sistema de recuperación de aguas pluviales y red separativa en vivienda para riego del jardín. Aljibe de 10.000 litros enterrado en el jardín. Apenas hay coste en electricidad o calefacción en todo el año debido al buen aislamiento y a la implementación de energías renovables. Vivienda ideal para escapar de la ciudad y disfrutar de un gran espacio al aire libre cerca de Madrid, así como inversión para rentabilizar como negocio de casa rural.",False,good,False,1606.0,False,False,False,False,[],False,False,530000.0,€,True,True,countryHouse,casaDePueblo,Torremocha de Jarama,"Casa de pueblo en Av Hispanidad, 68",,,,,,,,,,
108653567,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/4a/b9/1351176081.webp,2,254500.0,flat,sale,44.0,2,1,"calle Juan Salas, 14",Madrid,Madrid,es,40.380541,-3.7068143,True,https://www.idealista.com/inmueble/108653567/,"Apartamentos Alquilados: oportunidad de inversión Actualmente, no es posible realizar visitas al interior del inmueble. Fecha de fin de contratos: 12/2027 Rentas mensuales actuales: 663,13 € mensuales ATENCIÓN: Se venden 2 apartamentos prácticos piso en Madrid, idóneos para parejas. Se venden el 1º IZQ Y 1º DCHA. Cada apartamento dispone de una superficie de 44 m² salón-comedor, cocina. Cuenta con todos los servicios necesarios a su alrededor, como el University Hospital 12 de Octubre, la escuela IES Pradolongo, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos, la estación de metro Usera y la estación de tren Doce de Octubre. Con fácil acceso a Autovía del Sur.",False,good,False,5784.0,False,False,False,False,[],False,False,254500.0,€,,,flat,,"Pradolongo, Madrid","Piso en calle Juan Salas, 14",07275,Usera,Pradolongo,1,True,False,,,,
108899029,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/d0/a5/1358319220.webp,8,65000.0,flat,sale,46.0,1,1,calle de Sabadell,Madrid,Pinto,es,40.244801,-3.7073534,False,https://www.idealista.com/inmueble/108899029/,"SOOOOLOOOO PARA INVERSOREEEEEEEES! ¡ATENCIÓN INVERSORES! APARTAMENTO TURÍSTICO EN PINTO CON RENTABILIDAD DEL 10% Y GARANTÍA � ¿Estás buscando una inversión inteligente, rentable y segura? Esta es tu oportunidad de formar parte de un grupo de inversores que ya está capitalizando el nuevo modelo de turismo inteligente en la Comunidad de Madrid. Te presentamos una unidad turística de 1 habitación completamente equipada en la localidad de Pinto, a tan solo 20 minutos del centro de Madrid y con acceso directo a la A-4, cercanías Renfe y todos los servicios a mano. Un punto estratégico con creciente demanda turística, ideal para escapadas, eventos, ferias, negocios y turismo de proximidad. � Precio de entrada: 6.000 € � Rentabilidad proyectada: 10% anual real � Ingreso medio mensual estimado: 500 € netos � Modelo de explotación 100% delegada (sin dolores de cabeza) � Garantía de recompra o salida asegurada del 10% � Forma parte de un grupo privado de inversores con visión, respaldo y proyección nacional Esta no es solo una compra. Es tu entrada a una comunidad de inversión inmobiliaria inteligente, donde no solo adquieres un activo físico, sino que también te posicionas dentro de una estructura consolidada: ✔ Gestión hotelera centralizada ✔ Automatización total (acceso digital, limpieza, check-in remoto) ✔ Marca posicionada con estrategia digital activa ✔ Diversificación de activos bajo un paraguas corporativo NDHoteles ¿Y lo mejor? Puedes invertir sin hipotecarte, sin dedicarle tiempo y con una garantía sobre tu capital. � El apartamento forma parte de una unidad hotelera reconvertida en modelo mixto turístico-residencial, ofreciendo estabilidad y rotación constante de huéspedes, tanto locales como internacionales. � ¿PARA QUIÉN ES ESTA OPORTUNIDAD? Para ti, si buscas rentabilidad real y constante Si te atrae la idea de formar parte de algo más grande, con red de soporte Si deseas entrar al mundo inmobiliario con bajo riesgo y alta liquidez Si valoras el respaldo legal y operativo de una marca consolidada � Solicita ahora el dossier completo con cifras, proyección y plan de salida. Plazas limitadas — solo 10 inversores en esta ronda. No compres un piso, compra un ingreso seguro y un asiento en la mesa de los que sí hacen que el dinero trabaje por ellos.",False,good,False,1413.0,False,False,False,False,[],False,False,65000.0,€,,,flat,,"Zona Industrial, Pinto",Piso en calle de Sabadell,,Zona Industrial,,bj,True,True,,,,
107043735,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/67/a1/1301277684.webp,13,1399000.0,flat,sale,120.0,2,2,calle de Padilla,Madrid,Madrid,es,40.432046,-3.6704808,False,https://www.idealista.com/inmueble/107043735/,"Nos complace presentar esta espectacular vivienda premium, totalmente reformada y lista para estrenar, en el prestigioso barrio de Lista, Madrid. Este piso combina elegancia y modernidad, ofreciendo una experiencia de vida inigualable. La propiedad cuenta con dos amplias habitaciones y dos baños, con acabados de alta calidad. La cocina, completamente equipada, se entrega amueblada con electrodomésticos de alta gama y diseño contemporáneo. El barrio de Lista es uno de los más exclusivos de Madrid, conocido por su sofisticación y cercanía a lugares emblemáticos como el Parque de El Retiro, el Museo Lázaro Galdiano y la famosa Calle Serrano, con sus boutiques de lujo y restaurantes de renombre. Vivir en esta zona te permite disfrutar de una amplia oferta cultural y de ocio, en un entorno distinguido y vibrante. Esta propiedad no solo es una vivienda de lujo, sino también una inversión segura en una de las áreas más codiciadas de la capital.",False,good,False,11658.0,True,False,False,False,[],False,False,1399000.0,€,,,flat,,"Lista, Madrid",Piso en calle de Padilla,,Barrio de Salamanca,Lista,1,True,True,,,,
105671362,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/20/f3/1259457369.webp,23,366000.0,flat,sale,83.0,3,1,calle de San Manuel,Madrid,Madrid,es,40.4009928,-3.7615365,False,https://www.idealista.com/inmueble/105671362/,"Marceli Vende: Piso en cuarta planta con ascensor, 3 dormitorios de origen, ahora mismo 4, salón amplio con terraza abierta, ahora convertido en pequeño salón comedor, cocina amueblada amplia y baño con bañera, calefacción por gas natural, exterior, orientado el este, muy luminoso, junto metro casa de campo y paradas de bus. Estaría para actualizar. Magnificas vistas. Inmobiliaria Marceli- Paseo Extremadura 123. 40 años vendiendo y alquilando inmuebles por todo Madrid.",False,renew,False,4410.0,False,False,False,False,[],False,False,366000.0,€,,,flat,,"Aluche, Madrid",Piso en calle de San Manuel,,Latina,Aluche,4,True,True,,,,
108509645,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/81/b3/1347033492.webp,1,182000.0,flat,sale,54.0,2,1,calle de Villaviciosa,Madrid,Madrid,es,40.3967126,-3.7685312,False,https://www.idealista.com/inmueble/108509645/,"Especial Inversores. Se vende ALQUILADO A TERCEROS renta mercado. No podemos dar acceso a la vivienda para visitarla. En consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación. Práctico Piso en Madrid, perfecto para parejas. Este cómodo Piso cuenta con una superficie de 53 m² construidos distribuidos en dos habitaciones, salón-comedor, cocina y un aseo. Cuenta con todos los servicios necesarios a su alrededor, como el Colegio Santa Gema Galgani, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos y la estación de metro Campamento. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra. Fecha de fin de contrato: 12/2028.",False,good,False,3370.0,False,False,False,False,[],False,False,182000.0,€,,,flat,,"Campamento, Madrid",Piso en calle de Villaviciosa,5ALQMMADRIDant00030687127VILLAVICIOSA,Latina,Campamento,1,True,False,,,,
102807867,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/90/8c/1167969511.webp,48,1450000.0,flat,sale,139.0,2,2,calle de Montalbán,Madrid,Madrid,es,40.4183791,-3.6891434,False,https://www.idealista.com/inmueble/102807867/,"Una sensación de paz nos sorprende y nos invade al entrar en esta vivienda que destaca por su minimalismo y elegancia. La combinación de las tonalidades neutras como el color blanco y el color arena nos transporta a otro lugar donde prevalece el bienestar y nos invita al mismo tiempo a relajarnos. Todo está cuidado hasta el mínimo detalle con materiales nobles, líneas rectas que contrastan con las formas ovaladas y un mobiliario confortable y elegante que se funden en la vivienda de doble altura con toda naturalidad. La entrada está presidida por una fuente con agua donde la luz y los diferentes volúmenes se reflejan provocando una sensación de que flotan en el espacio. El amplio salón- comedor, invita a la relajación y se conecta visualmente con una espectacular cocina de diseño equipada con materiales de primer nivel La zona de noche se compone de dos dormitorios dobles: El principal es un santuario de tranquilidad. Disfruta de un baño de diseño y un vestidor de ensueño. La vivienda cuenta con otra zona de aguas que da servicio a la segunda habitación y a los invitados. Gracias a sus extraordinario diseño, calidades y emplazamiento en la calle más elegante de Madrid, esta extraordinaria residencia supone una inversión altamente rentable y segura en el tiempo.",True,good,False,10432.0,False,False,False,False,[],False,False,1450000.0,€,,,flat,,"Jerónimos, Madrid",Piso en calle de Montalbán,1723,Retiro,Jerónimos,,True,True,,,,
107688639,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/38/b2/1342099315.webp,8,3750000.0,flat,sale,240.0,3,4,calle de Fernando el Santo,Madrid,Madrid,es,40.4266091,-3.6922623,False,https://www.idealista.com/inmueble/107688639/,"Exclusiva oportunidad de inversión en el corazón del Barrio de Almagro – Piso para reformar en Fernando el Santo Ubicado en una de las calles más representativas y cotizadas de Madrid, este espacioso piso de 240 m² ofrece un sinfín de posibilidades para crear una vivienda a medida, en un entorno elegante y tranquilo. Situado en la calle Fernando el Santo, en pleno Barrio de Almagro, el inmueble se encuentra en una finca señorial y cuenta con una privilegiada orientación sur y cuatro amplios ventanales a la calle, que le otorgan una luminosidad excepcional durante todo el día. Actualmente distribuido en tres dormitorios en suite, cada uno con su propio baño, además de un cuarto baño adicional, este piso destaca por su gran amplitud, techos altos y múltiples opciones de reforma para adaptarlo a las necesidades del comprador más exigente. Incluye trastero y existe la posibilidad de adquirir plaza de garaje en la misma calle, algo muy valorado en la zona. Ideal tanto para quienes buscan crear una vivienda exclusiva en una de las zonas más distinguidas de Madrid, como para inversores que deseen revalorizar un activo de gran potencial en el mercado premium. No deje pasar esta oportunidad única de vivir o invertir en una de las direcciones más emblemáticas de la capital. IBI ANUAL 1.913 euros año Comunidad 249 euros mes. Para realizar visitas no dude en contactar con nuestro equipo comercial.",False,renew,False,15625.0,True,False,False,False,[],False,False,3750000.0,€,True,False,flat,,"Almagro, Madrid",Piso en calle de Fernando el Santo,1245,Chamberí,Almagro,1,True,True,,,,60000.0
108652073,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/11/77/1351120174.webp,2,155500.0,flat,sale,52.0,2,1,"calle Muelas del Pan, 4",Madrid,Madrid,es,40.4228276,-3.6223243,True,https://www.idealista.com/inmueble/108652073/,"Actualmente, no es posible realizar visitas al interior del inmueble. Las fotografías pueden no reflejar el estado actual de la propiedad. Fecha de fin de contrato: 09/2029 Renta actual: 314,57 € mensuales Cómodo Piso en Madrid, ideal para parejas. Este práctico Piso dispone de una superficie de 52 m² construidos distribuidos en salón-comedor, cocina. Cuenta con todos los servicios necesarios a su alrededor, como la UCM Facultad de Óptica y Optometría, supermercados, bancos, bibliotecas, farmacias, centros deportivos y la estación de metro Alsacia. Cuenta con fácil acceso a M-40.",False,good,False,2990.0,False,False,False,False,[],False,False,155500.0,€,,,flat,,"Arcos, Madrid","Piso en calle Muelas del Pan, 4",07268,San Blas,Arcos,3,True,False,,,,
108618144,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/4c/88/1350313066.webp,23,179000.0,flat,sale,83.0,3,1,CL FEDERICO MARIN,Madrid,Valdemoro,es,40.1915237,-3.6753549,False,https://www.idealista.com/inmueble/108618144/,"Piso en Venta en el Corazón de Valdemoro ¡Descubre esta estupenda vivienda de 83 metros cuadrados en el centro de Valdemoro! Este piso, ideal para quienes buscan un espacio que puedan personalizar a su gusto, cuenta con una amplia cocina y un luminoso salón comedor que da acceso a una acogedora terraza. Con tres dormitorios amplios, equipados con armarios empotrados, hay espacio suficiente para toda la familia.  El cuarto de baño es completo, con plato de ducha y exterior, además dispone de calefacción de gas natural. La finca dispone de ascensor, facilitando el acceso. Aunque el inmueble necesita reforma, esta es una oportunidad única para transformar cada rincón en el hogar de tus sueños.  Ubicado en una zona tranquila pero a un paso de la zona comercial, tendrás todos los servicios necesarios a tu alcance. Además, los buenos accesos por carretera (A4) y la comunicación con Madrid, así como la estación de Renfe a solo 15 minutos, convierten esta propiedad en una opción inmejorable. ¡No dejes pasar la oportunidad de hacer de este piso tu nuevo hogar!",True,renew,False,2157.0,False,False,False,False,[],False,False,179000.0,€,,,flat,,"Centro, Valdemoro",Piso en Cl Federico Marin,61904,Centro,,1,True,True,,,,
108323616,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/3b/d3/1340725015.webp,44,2400000.0,chalet,sale,430.0,7,5,avenida de Montealina,Madrid,Pozuelo de Alarcón,es,40.4293434,-3.8440412,False,https://www.idealista.com/inmueble/108323616/,"***UNA NUEVA FORMA DE VIDA CON ESTE EXTRAORDINARIO CHALET INDEPENDIENTE LEVITT EN MONTEALINA*** TE ENAMORARÁ. !  Un modelo ENCINAR en un entorno único e incomparable, con todas las prestaciones y servicios a tu disposiciíon y con la calidad de vida que imaginas  Este chalet de 430m2 construidos en parcela de 2.300m2 hará cumplir tus SUEÑOS! La distribucion extraordinaria; solo dos plantas que facilitan la forma de vida de una manera cómoda y acogedora. En la planta principal encontramos un amplio recibidor que darñá acceso al salón comedor de unos 80m2 con 3 ambientes claramente diferenciados así como una zona de estar y una gran cocina con un oficce independiente de gran tamaño. En esta planta de acceso también encontramos el dormitorio principal con un vestidor y un baño incorporado así como la habitacion de servicio y su baño completo. Desde todas las estancias de esta planta se accede al jardín donde podrás disfrutar del porche integrando en la casa, de la piscina asi como del gran número de especies de arboles que dan a la parcela un ambiente natural donde se respira tranquilidad y confortabilidad.  En la planta superior a la que se acede atraves de una escalera amplia y cómoda, encontramos un amplio distribuidor ( que se considera una estancia más de la casa, así como 5 habitaciones y dos baños completos. Desde dos de las habitaciones se accede a una gran terraza de unos 40m2 desde donde podrás visulaizar toda la parcela con muy buenas vistas. La casa tiene en la entradaun parquin aereo con capacidad para 3 coches. Montealina es una de las urbanizaciones más cotizadas y prestigiosas de Madrid. Muy bien comunicada con todas las carreteras y con muchos colegios, centros de enseñanza, universidades y servicios cerca. Montealina cuenta con una seguridad que te permitirá disfrutar al máximo de tu casa con gran tranquilidad.",False,good,False,5581.0,False,False,False,False,[],False,False,2400000.0,€,True,True,chalet,independantHouse,"Montealina, Pozuelo de Alarcón",Casa independiente en avenida de Montealina,,Urbanizaciones,Montealina,,,,,,,
108803907,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/94/89/36/1355622598.webp,41,399000.0,chalet,sale,220.0,4,3,ronda Fiscal,Madrid,Alcalá de Henares,es,40.4728842,-3.3661306,False,https://www.idealista.com/inmueble/108803907/,"""AGENCIA TECNOCASA NUEVA ALCALA - RINCONADA"" vende estupendo CHALET adosado"" ¡Descubre el hogar de tus sueños en este impresionante chalet adosado de 4 plantas! Situado a 10 minutos del centro con acceso privado, este inmueble ofrece todo lo que necesitas para una vida cómoda y elegante. En la planta baja, encontrarás un acogedor dormitorio, una cocina funcional y reformada con suelo porcelánico, un aseo y un amplio salón comedor reformado que se extiende hacia un encantador patio, ideal para disfrutar de reuniones al aire libre. La segunda planta alberga tres amplios dormitorios con armarios empotrados, incluyendo un dormitorio principal con baño en suite y reformado. Los otros dos dormitorios comparten un baño con bañera, proporcionando comodidad para toda la familia. La tercera planta cuenta con una amplia buhardilla sin habilitar dando posibilidad de ampliar el espacio. Este chalet cuenta con un sótano que incluye un espacioso garaje para dos coches y se ha ampliado el espacio con una estancia adicional debajo del patio, con acceso independiente mediante puerta privada.  Además, el inmueble está equipado con aire acondicionado con bomba de frío y calor, garantizando confort durante todo el año, caldera de gas individual cambiada, Construido en 1989y en excelente estado, este hogar es una joya lista para ser habitada. ¡No dejes pasar esta oportunidad única! INFÓRMESE DE LA VIVIENDA SIN NINGÚN TIPO DE COMPROMISO, AL IGUAL QUE DE LA FINANCIACIÓN 100% QUE TE PUEDE PROPORCIONAR NUESTROS COMPAÑEROS DEL DEPARTAMENTO FINANCIERO KIRON.",False,good,False,1814.0,False,False,False,False,[],False,False,399000.0,€,,,chalet,terracedHouse,"Rinconada, Alcalá de Henares",Chalet adosado en ronda Fiscal,,Rinconada,,,,,,,,
104638887,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/c5/92/1234995353.webp,32,700000.0,flat,sale,135.0,2,2,"calle del Duque de Rivas, 6",Madrid,Madrid,es,40.4133459,-3.7065662,True,https://www.idealista.com/inmueble/104638887/,"- DIRECTO PROPIEDAD - Vende en Exclusivo Edificio con GIMNASIO Privado, Piso Exterior de 135 M2- Construido en el Año 2017 - con Primeras Calidades - PLENO CENTRO - Madrid de los Austrias - Magnifico Piso Exterior, Luminoso con 3 Balcones a la calle, Trastero de 4 Metros, Ascensor, Video - Portero - MAGNIFICA UBICACION - Junto Puerta del Sol - Centro Comercial Canalejas - Plaza Mayor - Mercado San Miguel - Todos los Servicios Alrededor - Bus - Metro - Restaurantes - Corte Ingles Preciados - Gran Via - Teatros - Museos - Cines - VIVA y DISFRUTE en una de las mejores zonas de Madrid - MEJOR VERLO - - DESCRIPCION DE LA VIVIENDA - - Magnifico Piso Exterior de 135 M2- Gran Salon, Aire Acondicionado Frio - Calor DAYKIN con Aerotermia y Suelo Radiante en toda la Vivienda, Fibra Optica, Altura de Techos 2,70 Metros, Pintura Lisa en toda la Vivienda, Amplia Cocina Amueblada con todos los Electrodomesticos -MIELE- 2 Dormitorios, 2 Baños - 1 en Suite- 8 Armarios, Ventanas PVC Oscilobatientes, Climalith con Planither con rotura puente Termico, Puerta de Entrada Blindada, Armarios y Puertas Maderas Lacadas en Blanco, Suelos Ferrogues - Marmolizado, Ascensor, Video Portero, GIMNASIO privado en el Edificio - VIVA y DISFRUTE en una de las mejores zonas del Madrid de los Austrias - PLENO CENTRO - MEJOR VERLO - - GESYPLAN - Desde el Año 1992. Garantizando, Profesionalidad, Honradez y Buenos Precios - GRACIAS por confiar en Nosotros -.",False,good,False,5185.0,False,False,False,False,[],False,False,700000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid","Piso en calle del Duque de Rivas, 6",,Centro,Lavapiés-Embajadores,1,True,True,,,,
108821745,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/ff/38/1356129835.webp,14,212000.0,flat,sale,80.0,3,1,calle Circunvalación,Madrid,Torrejón de Ardoz,es,40.4505679,-3.4658695,False,https://www.idealista.com/inmueble/108821745/,"Globalpiso Torrejón vende piso en c/ Circunvalación. Es la primera planta del edificio con ascesnor, compuesta de tres dormitorios, salón independiente, cocina, baño y terraza. Calidades del inmueble: suelos de gres, pintura de gota, ventanas de aluminio, calefacción de gas natural individual, aire acondicionado, para entrar a vivir.  Cercano a todos los servicios de primera necesidad, colegios, supermercados Mercadona, Carrefour, LIdl, Aldi, excelente comunicación líneas de autobus L-1a, L-2, L-3, Cir A, 224A. Puede visitar todos nuestros inmuebles en o si lo desea puede descargarse nuestra APP Globalpiso totalmente gratuita. *Globalpiso nunca solicita documentación, ni dinero sin visitar la vivienda* *Posibilidad de financiación 100% a través de nuestro departamento financiero h2b Hipotecas, asesoramiento totalmente gratuito y sin compromiso. -La obtención de la financiación está sujeta a las condiciones de la entidad financiera y tendrá en cuenta el perfil y solvencia del cliente. *De acuerdo al Art. 6 del RD 515/1989, de 21 de abril, se informa al cliente que los gastos notariales, registrales, I. T. P. o equivalente, gastos financieros y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda. Para más información preguntar por Iván.",False,good,False,2650.0,False,False,False,False,[],False,False,212000.0,€,,,flat,,"Sureste, Torrejón de Ardoz",Piso en calle Circunvalación,TOR1240,Sureste,,1,True,True,,,,
