propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
102384821,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/19/58/1153902561.webp,FHOH-2108,25,2,195500.0,flat,sale,86.0,True,3,1,Urbanizacion Nuevo Versalles,Madrid,Fuenlabrada,Loranca,es,,40.2941814,-3.8330893,False,https://www.idealista.com/inmueble/102384821/,"***SIN COMISIONES DE AGENCIA*** ALQUILADO Oportunidad de inversión: inmueble alquilado.  Renta actual: 721.23 €/mes. Fecha de fin de contrato: 07/2027. Imposibilidad de visita interior. Actualmente, no es posible realizar visitas al interior del inmueble. Las fotografías pueden no reflejar el estado actual de la propiedad. Descripción Piso en Fuenlabrada, Madrid. Dispone de una superficie de 85 m² distribuidos en salón-comedor, lavadero, 3 habitaciones, cocina y 1 baño. Finca con ascensor y frente a un jardín con parque infantil. El piso se encuentra alrededor de escuelas, servicios básicos, comercios y zonas deportivas. Con fácil acceso a la M-407.",False,good,False,True,2273.0,True,False,False,False,[],False,False,195500.0,€,,,flat,,"Loranca, Fuenlabrada",Piso en Urbanizacion Nuevo Versalles,,,,,
107561437,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/7e/37/1316218652.webp,3685,13,2,1129000.0,flat,sale,90.0,True,2,2,Barrio Trafalgar,Madrid,Madrid,Chamberí,es,Trafalgar,40.4284958,-3.7001512,False,https://www.idealista.com/inmueble/107561437/,"Ubicado en una de las zonas más emblemáticas de Madrid, el distrito de Chamberí, combina la esencia histórica del barrio con las comodidades de la vida moderna. Con una amplia oferta de restaurantes, tiendas y una vibrante vida cultural, este barrio se posiciona como uno de los más atractivos para vivir e invertir en la capital. Este elegante piso cuenta con 2 amplios dormitorios y 2 baños, distribuidos en 90 m2 construidos. Los acabados contemporáneos y los grandes ventanales permiten disfrutar de una excelente luminosidad en todas las estancias. El salón-comedor es espacioso y cómodo, ideal para relajarse o recibir visitas, mientras que la cocina está equipada con electrodomésticos de última generación y un diseño funcional. A pocos minutos de las estaciones de metro y transporte público, goza de una ubicación privilegiada con fácil acceso al centro de Madrid y zonas cercanas. Además, está rodeado de servicios esenciales como supermercados, gimnasios y tiendas especializadas, todo a tu alcance. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,True,12544.0,True,False,False,False,[],False,False,1129000.0,€,,,flat,,"Trafalgar, Madrid",Piso,,,,,
107033240,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/21/be/1300981349.webp,4424,39,2,2350000.0,flat,sale,238.0,True,3,3,calle de Alonso Cano,Madrid,Madrid,Chamberí,es,Almagro,40.4388448,-3.6979966,False,https://www.idealista.com/inmueble/107033240/,"Domus Aurea Capital presenta esta fantástica vivienda exterior, completamente reformada, con 3 balcones en pleno barrio de Chamberí. Propiedad de 238m² situada en una segunda planta exterior alta, en un edificio clásico de 1948 con portal representativo y zonas comunes muy cuidadas. Recién reformada y se entrega amueblada, se distribuye en un amplio recibidor, luminoso salón-comedor con acceso directo a la terraza y amplios ventanales, gran cocina independiente con zona de comedor diaria, cuarto de lavado, aseo de cortesía, un dormitorio principal exterior con terraza independiente y amplio vestidor hecho a medida y un baño completo de grandes dimensiones y con mucha luz natural, además de otros dos dormitorios dobles y un baño completo. Domus Aurea Capital es una agencia inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores. La mayoría de las propiedades que tenemos disponibles no están publicadas en los portales inmobiliarios, para conocerlas todas consulta nuestra web.",False,good,False,True,9874.0,True,False,False,False,[],False,False,2350000.0,€,,,flat,,"Almagro, Madrid",Piso en calle de Alonso Cano,,,,,
106463750,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/92/30/e2/1283655329.webp,3404,11,4,1679000.0,flat,sale,133.0,True,2,2,Barrio Ibiza,Madrid,Madrid,Retiro,es,Ibiza,40.4210188,-3.6759561,False,https://www.idealista.com/inmueble/106463750/,"Este magnífico piso exterior en el cuarto piso se encuentra en uno de los barrios más exclusivos de Madrid. Con 133 metros cuadrados catastrales, el inmueble ofrece dos amplias habitaciones y dos baños, todo ello en un entorno de lujo y confort.  La moderna cocina equipada, el cuarto de lavado independiente y los muebles de alta calidad realzan aún más la sofisticación de este hogar. El edificio, construido en 1933, combina el encanto histórico con comodidades contemporáneas.  El balcón de 4 metros cuadrados brinda una excelente iluminación natural y vistas despejadas, creando un ambiente luminoso y acogedor. Además, el edificio cuenta con ascensor para mayor comodidad.  El barrio de Retiro - Ibiza es conocido por su ambiente exclusivo y su excelente calidad de vida, situado a pocos pasos del icónico Parque del Retiro. La zona ofrece una amplia variedad de servicios, desde restaurantes gourmet hasta tiendas de lujo, y está perfectamente conectada mediante transporte público. Vivir aquí significa disfrutar de un entorno tranquilo y sofisticado en el corazón de Madrid. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,True,12624.0,True,False,False,False,[],False,False,1679000.0,€,,,flat,,"Ibiza, Madrid",Piso,,,,,
106980881,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/d7/3c/1299410685.webp,4731,17,2,1589000.0,flat,sale,129.0,True,3,3,calle de Ventura de la Vega,Madrid,Madrid,Centro,es,Huertas-Cortes,40.417004,-3.6988957,False,https://www.idealista.com/inmueble/106980881/,"Domus Aurea Capital presenta esta fantástica vivienda en el Barrio de las Letras, la calle Ventura de la Vega. vivienda de 136m² situada en una finca clásica de 1936, se sitúa en una segunda planta exterior y se encuentra completamente reformada conservando elementos clásicos  y lista para entrar a vivir. Se distribuye en una recibidor gabanero, salón-comedor muy luminoso gracias a sus tres balcones a la calle principal, cocina abierta integrada y equipada con todo lo necesario, cuarto de lavandería, un dormitorio principal con zona de vestidor y baño en suite, segundo dormitorio doble con baño en suite y un tercer dormitorio, además de un baño completo perfecto para visitas. Calefacción de gas natural individual, aire acondicionado, servicio de portería en la finca y ascensor. Domus Aurea Capital es una agencia inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores.",False,good,False,True,12318.0,True,False,False,False,[],False,False,1589000.0,€,,,flat,,"Huertas-Cortes, Madrid",Piso en calle de Ventura de la Vega,,,,,
107300162,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/4e/df/1326357573.webp,C0026-02336,74,,879000.0,chalet,sale,490.0,,8,4,"calle Vitoria, 9",Madrid,Villalbilla,,es,,40.4535933,-3.3729567,True,https://www.idealista.com/inmueble/107300162/,"¡Espectacular chalet independiente en la urbanización Zulema! Si buscas amplitud, comodidad y un entorno tranquilo, esta es tu oportunidad. Se vende chalet independiente de 3 plantas con excelentes calidades y una distribución ideal para disfrutar en familia. � Características principales:  8 amplios dormitorios para mayor comodidad.  4 baños completos, diseñados con estilo y funcionalidad.  Salón principal con chimenea con acceso a un acogedor porche, ideal para reuniones y momentos especiales.  Salón en el semisótano con chimenea, perfecto como zona de ocio o reuniones familiares.  Última planta abuhardillada, con un encanto especial y muchas posibilidades.  Piscina privada y gran jardín con barbacoa, para disfrutar al aire libre.  Garaje con capacidad para 3 coches y facilidad de aparcamiento en la calle.  Ubicación inmejorable: urbanización tranquila, con parada de autobús a solo 50 metros. Además, sus vistas despejadas y la calidad de los materiales hacen de esta vivienda un hogar único. � ¡No dejes pasar esta oportunidad! Contáctanos para más información o para concertar una visita.",False,good,False,,1794.0,True,True,False,False,[],False,False,879000.0,€,True,True,chalet,independantHouse,Villalbilla,"Casa independiente en calle Vitoria, 9",,,,,
108170424,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/f5/60/1335963397.webp,SV PABLO NERUDA ALGETE ,33,,420000.0,chalet,sale,242.0,,4,3,calle Pablo Neruda s/n,Madrid,Algete,,es,,40.5990956,-3.4974196,True,https://www.idealista.com/inmueble/108170424/,"OCASION. DIRECTOS DE LOS DUEÑOS, SIN COMISIONES,. HAY PERIODO DE TRASPARENCIA. Chalet adosado de segunda mano con 4 dormitorios ubicado en Algete, Madrid. E  Se trata de una vivienda que reside en urbanización con zonas ajardinadas y piscina, y que dispone de 242 m² de superficie, distribuidos en 4 plantas, siendo la planta sótano la destinada a garaje o taller.  El resto de plantas está comunicada mediante escalera interior, y se componen de varias estancias algunas de ellas con suelo tarima: amplio salón-comedor, cocina amueblada, 4 dormitorios, 3 cuartos de baño, patio y terraza.  La vivienda está localizada al lado de la plaza de toros, siendo una zona dotada de varios servicios, como supermercados, cafeterías, centro de enseñanza, parque y otros establecimientos comerciales.  En cuanto al transporte privado, comunica con M-103 o M-106 en pocos minutos, que a su vez conectan con vías principales dirección Madrid.",False,renew,False,,1736.0,True,False,False,False,[],False,False,420000.0,€,True,True,chalet,terracedHouse,Algete,Chalet adosado en calle Pablo Neruda s/n,,,,,
108352628,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/c1/6f/999183434.webp,VT-2.1.1,9,bj,169995.0,flat,sale,61.0,True,2,1,calle Agustina de Aragón s/n,Madrid,Valdemoro,Hospital,es,,40.2009264,-3.6918344,True,https://www.idealista.com/obra-nueva/108352628/,"¡OBRAS INICIADAS! SOLO DISPONIBLES VIVIENDAS ADAPTADAS.  Deben acreditar la necesidad de una vivienda adaptada, ya sea por discapacidad reconocida, movilidad reducida o dependencia, mediante la presentación de la documentación correspondiente.  Promoción de viviendas VPPL en régimen de cooperativa. Viviendas de 2 y 3 dormitorios, con plaza de garaje y trastero, en urbanización privada con zonas comunes.  Dentro del residencial vas a poder darte un baño en la piscina en los calurosos días de verano, tomar el aire y relajarte en las zonas ajardinadas, así como disfrutar con los más peques en la zona infantil. Además, la urbanización cuenta con un local comunitario al que se le pueden dar diferentes usos, una pista polideportiva y una zona street work out.  Todas las viviendas cuentan con amplias terrazas. Los bajos y áticos tienen terrazas espectaculares desde las que no querrás salir de casa. Las viviendas están pensadas para favorecer la iluminación natural, con doble orientación en la mayoría de las viviendas, favoreciendo así la renovación del aire de tu nuevo hogar.  Podrás personalizar tu casa para hacerla única y elegir entre varias opciones de acabados.  Diverso Valdemoro está situado en el la zona conocida como El Postiguillo, una zona de nuevo desarrollo, muy cerca del Hospital Universitario Infanta Elena, con todos los servicios para el día a día muy próximos. Además, está perfectamente comunicado y con fácil salida a las carreteras M423 y A4.  Recuerda que para poder acceder a la compra de una vivienda protegida en régimen de VPPL debes cumplir unos requisitos que puedes consultar aquí.  *Al tratarse de viviendas en régimen de cooperativa, todos los socios contribuirán con una aportación en concepto de capital social.",False,newdevelopment,True,True,2787.0,True,False,False,False,[],False,False,169995.0,€,True,True,flat,,"Hospital, Valdemoro",Piso en calle Agustina de Aragón s/n,,False,,,
107986068,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/e3/4b/1330279504.webp,C0026-02388,48,3,549000.0,flat,sale,151.0,True,4,2,"calle Cruz de Guadalajara, 1",Madrid,Alcalá de Henares,Juan de Austria,es,,40.48477,-3.36019,True,https://www.idealista.com/inmueble/107986068/,"¡Oportunidad única en el centro de Alcalá de Henares! Se pone a la venta espectacular vivienda ubicada en uno de los centros históricos más importantes de la Comunidad de Madrid: Alcalá de Henares. El piso cuenta con 4 amplios dormitorios, 2 baños completos, y una cocina independiente y espaciosa, ideal para familias o quienes buscan comodidad y funcionalidad. La vivienda está muy bien cuidada, lista para entrar a vivir, y destaca por su gran amplitud y luminosidad. Además, incluye dos trasteros, perfectos para almacenamiento extra y mantener el orden en casa.  Ubicada en una calle tranquila, disfrutarás de la paz del entorno sin renunciar a la cercanía de todos los servicios: supermercados, colegios, transporte público, comercios, zonas verdes, y mucho más. Una oportunidad perfecta para vivir en una zona céntrica y bien comunicada, con todo lo que necesitas a tu alcance. ¡No dejes pasar esta ocasión y ven a visitarlo!",False,good,False,True,3636.0,True,True,False,False,[],False,False,549000.0,€,,,flat,,"Juan de Austria, Alcalá de Henares","Piso en calle Cruz de Guadalajara, 1",,,,,
107964724,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/04/85/1329652358.webp,0096-00978,25,bj,415000.0,flat,sale,69.0,False,4,1,calle de Escosura,Madrid,Madrid,Chamberí,es,Arapiles,40.4348358,-3.7053364,False,https://www.idealista.com/inmueble/107964724/,"Código de llamada: 105  Presentamos esta vivienda situada en el barrio de Arapiles (Chamberí). Dispone de 4 dormitorios, salón, baño con ducha y cocina equipada con acceso a patio de uso privativo. Cuenta con termo eléctrico para el agua caliente sanitaria, calefacción central, ventanas de pvc blanco y suelos de gres. Se vende sin mobiliario, completamente vacía y lista para su uso como vivienda o como inmueble en rentabilidad para alquiler, ya que todas las estancias son independientes, comunicadas por el pasillo central. El edificio, construido en 1933, cuenta con ITE favorable en 2024. Ofrece la comodidad y seguridad de servicio de conserjería y cuenta con acceso para personas con movilidad reducida. La vivienda se encuentra muy cerca de El Corte Inglés de Arapiles, Mercado de Vallehermoso y la zona cuenta con numeroso comercio de barrio, restaurantes, colegios, cines y teatros. Su localización es excelente, muy próxima al metro de Quevedo, paradas de autobús, cercana a ICADE, Intercambiador de Moncloa y a los hospitales universitarios Fundación Jiménes Díaz y HM Madrid. En definitiva, se trata de una inversión sólida ya sea como hogar o como vivienda en rentabilidad por su ubicación privilegiada y revalorización a futuro.",True,good,False,True,6014.0,True,True,False,False,[],False,False,415000.0,€,,,flat,,"Arapiles, Madrid",Piso en calle de Escosura,,,,,
108352716,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/4c/96/999183436.webp,VT2.1,9,bj,196700.0,flat,sale,87.0,True,2,1,calle Agustina de Aragón s/n,Madrid,Valdemoro,Hospital,es,,40.2009264,-3.6918344,True,https://www.idealista.com/obra-nueva/108352716/,"¡OBRAS INICIADAS! SOLO DISPONIBLES VIVIENDAS ADAPTADAS.  Deben acreditar la necesidad de una vivienda adaptada, ya sea por discapacidad reconocida, movilidad reducida o dependencia, mediante la presentación de la documentación correspondiente.  Promoción de viviendas VPPL en régimen de cooperativa. Viviendas de 2 y 3 dormitorios, con plaza de garaje y trastero, en urbanización privada con zonas comunes.  Dentro del residencial vas a poder darte un baño en la piscina en los calurosos días de verano, tomar el aire y relajarte en las zonas ajardinadas, así como disfrutar con los más peques en la zona infantil. Además, la urbanización cuenta con un local comunitario al que se le pueden dar diferentes usos, una pista polideportiva y una zona street work out.  Todas las viviendas cuentan con amplias terrazas. Los bajos y áticos tienen terrazas espectaculares desde las que no querrás salir de casa. Las viviendas están pensadas para favorecer la iluminación natural, con doble orientación en la mayoría de las viviendas, favoreciendo así la renovación del aire de tu nuevo hogar.  Podrás personalizar tu casa para hacerla única y elegir entre varias opciones de acabados.  Diverso Valdemoro está situado en el la zona conocida como El Postiguillo, una zona de nuevo desarrollo, muy cerca del Hospital Universitario Infanta Elena, con todos los servicios para el día a día muy próximos. Además, está perfectamente comunicado y con fácil salida a las carreteras M423 y A4.  Recuerda que para poder acceder a la compra de una vivienda protegida en régimen de VPPL debes cumplir unos requisitos que puedes consultar aquí.  *Al tratarse de viviendas en régimen de cooperativa, todos los socios contribuirán con una aportación en concepto de capital social.",False,newdevelopment,True,True,2261.0,True,False,False,False,[],False,False,196700.0,€,True,True,flat,,"Hospital, Valdemoro",Piso en calle Agustina de Aragón s/n,,False,,,
102905886,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/02/58/1171343329.webp,PIS2806,16,3,2750000.0,flat,sale,305.0,True,5,3,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4260915,-3.6804136,False,https://www.idealista.com/inmueble/102905886/,"Fortuny Real Estate ofrece en venta espectacular vivienda de 305m2 de superficie, ubicada en la 3era planta exterior de una finca representativa acorde a la zona en el prestigioso Barrio de Salamanca. Se trata de una vivienda de espacios amplios y luz natural. Todo exterior con 6 balcones de vistas a la calle, con solo un vecino por planta. Estupendo edificio señorial con excelente ubicación y portero físico de lunes a sábado. Distribución muy funcional y espaciosa, se encuentra actualmente dividido en una vivienda y una consulta con accesos independientes, lo que lo convierte en una opción ideal para aquellos que buscan combinar su hogar con un espacio de trabajo sin necesidad de salir del edificio. La zona ofrece una amplia variedad de restaurantes, tiendas de lujo, galerías de arte y servicios de alta calidad, lo que la convierte en un lugar muy demandado. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa joven y emprendedora, formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes.",False,good,False,True,9016.0,True,False,False,False,[],False,False,2750000.0,€,,,flat,,"Goya, Madrid",Piso,,,,,
108880343,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/4d/47/1075647386.webp,Piam 2A 01 DA,12,1,750000.0,flat,sale,59.0,False,2,2,calle de Piamonte,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4241503,-3.696527,False,https://www.idealista.com/inmueble/108880343/,"PROPERTY PLUS VENDE precioso apartamento reformado y amueblado totalmente, en el centro de Justicia de 2 dormitorios con 2 baños en suite!  EXTRAORDINARIA OPORTUNIDAD DE INVERSION EN JUSTICIA!   Se trata de un primer piso interior, pero muy luminoso! Son 2 dormitorios con 2 baños en suite completos! con Armarios empotrados vestidos, Aire Acondicionado,... , en la mejor zona del Barrio de Justicia! Cocina amueblada y equipada con electrodomésticos ( lavadora/secadora, frigo, hoirno, micro,.. . y menaje completo! Apartamento totalmente amueblado! Listo para entrar! Aire acondicionado, predes lisas,.. . precioso! Contacte con nostros los 7 dias de la semana para poder concertar una visita.",False,good,False,True,12712.0,True,False,False,False,[],False,False,750000.0,€,,,flat,,"Chueca-Justicia, Madrid",Piso en calle de Piamonte,,,,,
107766520,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/15/3d/1327791474.webp,C0026-02369,65,,1595000.0,chalet,sale,600.0,,5,5,"calle Rico Home, 18",Madrid,Alcalá de Henares,Casco Histórico,es,,40.4789661,-3.3703072,True,https://www.idealista.com/inmueble/107766520/,"Edificio con restaurante funcionando, más vivienda. Se vende edifico en casco histórico con negocio funcionando y vivienda, una oportunidad única de adquirir uno de los negocios con mayor recorrido de Alcalá de Henares. El fogón de Amos.  El edificio consta de cuatro plantas, las cuales, se dividen en las diferentes estancias de el negocio y una vivienda tipo duplex formada por salón/cocina, dos dormitorios y dos baños. Descripción: -Dos cámaras de 8m2 cada una. -Dos botelleros en barra. -Tres lavavajillas, dos de  ellos industriales. -Cinco congeladores arcónes. -Cuatro freidoras dos individuales de 50 litros,  una doble de 20 y 20 y otra doble de 10 y 10. -Horno de convención de 15 bandejas.  -Cocina de ocho fuegos con dos hornos.  -Otra cocina de cuatro fuegos y horno. -Sistema aire acondicionado y calefacción por conductos en todo el edificio, ocho máquinas. -Ascensor y montaplatos -Dos baños para los clientes el negocio. Vivienda. En planta primera encontramos la vivienda tipo duplex.  Destacar su entrada independiente desde la calle por la cual accedemos directamente a la vivienda sin necesidad de pasar por el negocio.  Se distribuye en: -Salón/ cocina y un baño en su primera planta.  -Dos dormitorios y un baño en planta segunda. No lo dude y contacte con nosotros.",False,good,False,,2658.0,True,True,False,False,[],False,False,1595000.0,€,,,chalet,independantHouse,"Casco Histórico, Alcalá de Henares","Casa independiente en calle Rico Home, 18",,,,,
107824291,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/06/39/1348981089.webp,C0026-02376,25,1,200000.0,flat,sale,63.0,True,2,1,"calle de Albeniz, 4",Madrid,Alcalá de Henares,Chorrillo,es,,40.4891929,-3.3761822,True,https://www.idealista.com/inmueble/107824291/,"¡PISO REFORMADO EN EL CHORRILLO – ALCALÁ DE HENARES! � Se vende fantástico piso reformado en la zona de El Chorrillo, en Alcalá de Henares. La vivienda se encuentra alquilada con contrato en vigor hasta el 1 de junio del año 2026 sin impagos. (Preguntar condiciones). Tiene aislante( fibra de vidrio) térmico y acústico en paredes y techo y doble aislante con la pared del vecino (10cm). ✨ Características principales:  2 habitaciones con armarios empotrados forrados y vestidos.  1 baño con plato de ducha.  Salón con aire acondicionado (bomba frío/calor).  Cocina independiente.  Terraza con sol de mañana.  Calefacción eléctrica.  Ventanas climalit lacadas en blanco con rejas.  Suelos de tarima y gres.  Paredes lisas, recién pintadas. Zona bien comunicada, con todos los servicios cerca. ¡Listo para entrar a vivir! � Infórmate sin compromiso. ¡No dejes pasar esta oportunidad!",False,good,False,False,3175.0,True,True,False,False,[],False,False,200000.0,€,,,flat,,"Chorrillo, Alcalá de Henares","Piso en calle de Albeniz, 4",,,,,
106714817,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/30/92/1322191454.webp,C0026-02302,46,6,1600000.0,penthouse,sale,116.0,True,4,2,"calle del General Pardiñas, 44",Madrid,Madrid,Barrio de Salamanca,es,Goya,40.42799,-3.6782121,True,https://www.idealista.com/inmueble/106714817/,"¡Descubre tu nuevo hogar en el corazón del barrio Salamanca! Te presentamos este espectacular ático en la sexta planta, ideal para quienes buscan un espacio amplio y lleno de posibilidades. Con 4 habitaciones y 2 baños, este inmueble es perfecto para familias o para aquellos que desean tener un espacio extra para trabajar o recibir visitas. Lo que realmente hace especial a este ático es su amplio espacio destinado para una terraza de 20 metros. Imagina disfrutar de tus mañanas con un café al aire libre, organizar cenas con amigos bajo las estrellas o simplemente relajarte en tu propio oasis urbano. ¡Las posibilidades son infinitas! Además, este ático es una lienzo en blanco perfecto para una reforma integral, lo que te permitirá personalizar cada rincón a tu gusto y estilo. Ubicado en una de las zonas más exclusivas de Madrid, tendrás acceso a una amplia oferta de restaurantes, tiendas y servicios. No dejes pasar la oportunidad de transformar este espacio en el hogar de tus sueños. ¡Contáctanos para más información y ven a verlo!",False,good,False,True,13793.0,True,True,False,False,[],False,False,1600000.0,€,,,flat,penthouse,"Goya, Madrid","Ático en calle del General Pardiñas, 44",,,,,
106223682,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/7a/e3/1327366280.webp,,19,3,290000.0,flat,sale,44.0,False,1,1,"calle de Isabel la Católica, 11",Madrid,Madrid,Centro,es,Palacio,40.4213297,-3.7093026,True,https://www.idealista.com/inmueble/106223682/,"¡Descubre tu nuevo hogar en pleno corazón de la ciudad! Este increíble piso, ubicado en la cuarta planta y a tan solo 30 metros de la famosa Gran Vía, te ofrece todo lo que necesitas para disfrutar de la vida urbana con máximo confort y estilo. Con 45 m² de espacio perfectamente distribuido, este luminoso apartamento cuenta con un acogedor dormitorio independiente, un salón comedor ideal para relajarte y una cocina completamente equipada. El baño, moderno y funcional, ha sido diseñado para tu comodidad. Además, el apartamento está amueblado con gusto y cuenta con electrodomésticos de alta calidad, incluyendo una pantalla de TV de 50"" para tus momentos de ocio. Para que disfrutes todo el año, el aire acondicionado en el salón y el dormitorio garantiza el clima perfecto en cualquier estación. El edificio, con una fachada remodelada en 1981, está en excelentes condiciones y cuenta con ascensor, facilitando tu acceso al hogar. Los armarios empotrados ofrecen un práctico almacenamiento, mientras que la calefacción por bomba de frío/calor a gas natural asegura que siempre te sientas cómodo. Esta es la oportunidad perfecta tanto si buscas una inversión rentable como si deseas un hogar donde empezar tu nueva etapa.  ¡No dejes pasar la oportunidad de vivir en una ubicación inmejorable, con todas las comodidades que necesitas! ¡Ven a visitarlo y empieza a imaginar tu vida aquí!",True,good,False,True,6591.0,True,False,False,False,[],False,False,290000.0,€,,,flat,,"Palacio, Madrid","Piso en calle de Isabel la Católica, 11",,,295000.0,5000.0,2.0
107098347,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/dc/13/1302916608.webp,VM2501029,64,1,3900000.0,flat,sale,539.0,True,6,5,Barrio Bernabéu-Hispanoamérica,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4538011,-3.6905805,False,https://www.idealista.com/inmueble/107098347/,"PISO EXTERIOR CON REFORMA DE LUJO Excepcional vivienda exterior con reforma de lujo. La vivienda ha sido reformada por un prestigioso estudio de arquitectura junto con los propietarios con una especial atención al detalle y altas calidades; se caracteriza por la luminosidad y amplitud de todas sus estancias, ya que dispone de 8 huecos a una estupenda plaza arbolada con un total de 539 m² según catastro incluida la terraza. Al piso se accede por un magnífico hall distribuidor, con aseo para visitas, que delimita perfectamente la zona de día de la zona más privada. En la parte social encontramos dos amplios salones con chimenea a doble cara y un fantástico comedor, todo ello exterior y que comunica con una fantástica terraza de 90 m² distribuida con sofás, comedor externo, barbacoa y toldos móviles que dan mucha privacidad. El comedor tiene acceso directo a la amplia cocina separada por una cristalera, está equipada con todos los electrodomésticos de alta gama, frigoríficos dobles y una estupenda isla con espacio para comedor de día; además dispone de una despensa y lavandería independiente con zona de plancha. En la zona privada, con un total de 6 habitaciones y 4 cuartos de baño, distribuidos de la siguiente manera; encontramos en primer lugar una habitación que hace las funciones de salón privado o despacho y que comunica directamente con la espléndida habitación principal que dispone de cuarto de baño en suite exterior con bañera y ducha y vestidor. A continuación, 3 habitaciones más, una de ellas en suite y un tercer baño completo que da servicio a las otras dos habitaciones, así como un vestidor común. La zona de servicio cuenta con habitación en suite y entrada independiente. Además, cuenta con una plaza de garaje doble en finca con acceso directo desde el piso y una segunda plaza de garaje al lado de la vivienda en el PAR del Ayuntamiento. Y un trastero de 20 m². El sistema de climatización, con aire acondicionado por conductos de frío y calor, asegura el bienestar durante todo el año, mientras que los suelos de tarima de alta densidad y los cerramientos de última tecnología, fabricados en Alemania por Teknal, ofrecen un aislamiento perfecto, garantizando una excelente eficiencia energética y un ambiente silencioso. Además, el piso está equipado con un sistema de domótica avanzada que permite controlar cada espacio independiente, como las persianas eléctricas, la climatización y la seguridad, brindando un confort absoluto con solo pulsar un botón. El cuidado edificio dispone de portero físico garantiza la seguridad y privacidad de los residentes. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,True,7236.0,False,False,False,False,[],False,False,3900000.0,€,True,True,flat,,"Bernabéu-Hispanoamérica, Madrid",Piso,,,,,
