propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,newDevelopmentFinished,highlight.groupDescription
36089367,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/04/a1/1337206165.webp,1932,32,4,790000.0,flat,sale,125.0,True,3,2,Avenida de Niceto Alcalá Zamora,Madrid,Madrid,Hortaleza,es,Sanchinarro,40.4986941,-3.6584041,False,https://www.idealista.com/inmueble/36089367/,Piso en Sanchinarro. 125 metros cuadrados. Cuarta planta. Totalmente exterior. Orientación Sur. Amplio salón comedor. Tres dormitorios (antes cuatro). Dos baños. Aire acondicionado.  Una plaza de garaje. Trastero. Zonas comunes con jardines. Piscina. Padel.  Sala comunitaria. Gimnasio.  Vigilancia 24 h. Actualmente Arrendado.,False,good,False,True,6320.0,True,False,True,False,[],False,False,790000.0,€,flat,"Sanchinarro, Madrid",Piso en Avenida de Niceto Alcalá Zamora,True,True,,,,,,
107787503,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/fa/9a/1323738530.webp,RH21-25,32,,859000.0,chalet,sale,295.0,,6,4,calle Castilla,Madrid,Las Rozas de Madrid,Las Matas- Peñascales,es,Las Matas- Peñascales,40.5594046,-3.89211,False,https://www.idealista.com/inmueble/107787503/,"HOGARES LAS ROZAS HERON VENDE EN EXCLUSIVA Fantástico chalet Independiente en la mejor zona de los peñascales (Las Matas). Esta impresionante vivienda situada en la prestigiosa zona de Las Matas, ofrece una oportunidad única para aquellos que buscan espacio y comodidad cerca de la naturaleza sin renunciar a unas buenas comunicaciones. Cuenta con una parcela de 940 metros cuadrados, porche cubierto y piscina. La vivienda de 295 metros construidos consta de un muy amplio salón con chimenea y salida directa al jardín, cocina con zona de lavado y despensa, 6 dormitorios, 3 cuartos de baño completos y un aseo de cortesía. Es una residencia perfecta para familias numerosas o aquellos que valoran la amplitud y la comodidad. El sótano ofrece un espacio versátil que se puede adaptar a múltiples usos y necesidades, ya sea zona de ocio, trabajo, reuniones…. La vivienda está excelentemente aislada y climatizada gracias al suelo radiante frio - calor (por aerotermia) que instaló la propiedad, asegurando un ambiente confortable durante todo el año, independientemente de las fluctuaciones de temperatura. El garaje, con capacidad para varios vehículos, proporciona la seguridad y conveniencia que necesitas en tu día a día. Además, podrás disfrutar de la tranquilidad y la privacidad que ofrece esta propiedad, rodeada de un entorno natural y con fácil acceso a todos los servicios y comodidades de Las Rozas. No dejes pasar esta oportunidad de adquirir una vivienda excepcional en una de las zonas más codiciadas de Las Rozas.  ¡Contáctanos hoy para concertar una visita y descubrir tu nuevo hogar!  ¡NO PIERDAS LA OPORTUNIDAD DE VISITARLO! FINANCIACIÓN HASTA EL 100%, CONSULTE CONDICIONES.",True,good,False,,2912.0,False,False,True,False,[],False,False,859000.0,€,chalet,"Las Matas- Peñascales, Las Rozas de Madrid",Casa independiente en calle Castilla,True,True,,,,independantHouse,,
107024148,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/fb/2a/1300710199.webp,DS-P66024,18,5,2000000.0,flat,sale,160.0,True,4,3,calle de María de Molina,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4393115,-3.6854881,False,https://www.idealista.com/inmueble/107024148/,"DIZA Consultores les presenta este espectacular piso con vistas despejadas y mucha luz en la zona de Castellana, Compuesto de cuatro dormitorios y tres baños, dos de ellos en suite, el dormitorio principal de muy buen tamaño.  La zona social de compone de un amplio salón comedor con dos grandes huecos a la calle, cocina integrada, amueblada y totalmente equipada.  se estima el final de la reforma en junio 2025. El Barrio Salamanca se trata de una de las zonas más lujosas y con mejor calidad de vida de Europa. Gracias a la amplia oferta gastronómica, cultural y comercial, se trata de una formidable zona donde vivir e invertir. Estaremos encantados de atenderle. DIZA Consultores Inmobiliarios Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",False,good,False,True,12500.0,True,False,False,True,[],False,False,2000000.0,€,flat,"Castellana, Madrid",Piso en calle de María de Molina,,,,,,,,
108852999,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/10/03/1286732399.webp,PR-C-794@TipoI ,30,1,253000.0,flat,sale,55.0,True,1,1,"avenida Provisional Ahijones Berrocales Dos, 171",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.373523,-3.5847343,True,https://www.idealista.com/obra-nueva/108852999/,"Viviendas de 2 y 3 dormitorios en una urbanización cerrada y ajardinada con control de acceso y dotada de piscina, sala comunitaria, zona de juegos infantiles y zona de bicicletas. Con 2 plazas de garaje y trastero incluidos en el precio. Edificación dotada de calidades superiores para poder disfrutar del confort que procuran avances constructivos tales como el suelo radiante, la domótica, la aerotermia o las últimas soluciones de aislamiento, por citar solo algunos de estos. Residencial ubicado en un lugar privilegiado del nuevo barrio de Los Berrocales. Accesos muy rápidos a A-3 y M-45 y al Ensanche de Vallecas. En pocos minutos disfrutarás de la amplia oferta de ocio y servicios que ofrece el complejo comercial La Gavia. Los Berrocales se verá beneficiado de la nueva parada de metro de la línea 9 que se construirá para unir este nuevo desarrollo con la ciudad de Madrid. El proyecto ya se ha licitado y estará listo para 2029. Además, este nuevo barrio contará con 2 millones de m² de zonas verdes y espacios reservados para centros educativos, deportivos y sanitarios. Calificación energética A FECHA DE ENTREGA: Septiembre a diciembre 2027.",False,,True,True,4600.0,True,False,False,False,[],False,False,253000.0,€,flat,"Los Berrocales, Madrid","Piso en avenida Provisional Ahijones Berrocales Dos, 171",True,True,,,,,False,
108305604,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/20/18/1348135895.webp,ST598,41,,410000.0,chalet,sale,146.0,,4,3,Serracines,Madrid,Serracines,,es,,40.6241619,-3.3977068,False,https://www.idealista.com/inmueble/108305604/,"MICASA GESTIÓN INMOBILIARIA VENDE Chalet independiente de 146m2 en Serracines con jardín.  ¡Descubre tu nuevo hogar en Serracines! Este encantadora vivienda se erige en una tranquila zona residencial, ideal para disfrutar de la paz y la comodidad. Con un diseño funcional y acogedor, la planta baja cuenta con un amplio salón-comedor que se integra perfectamente con la cocina abierta, creando un espacio perfecto para compartir momentos inolvidables. Además, hay dos dormitorios, con armarios empotrados y el principal con baño en suite.  Subiendo a la planta superior, encontrarás dos dormitorios dobles abuhardillados, cada uno con su propio vestidor, ofreciendo un toque de elegancia y confort. Un baño completo en esta planta asegura que todos tengan su espacio.  Los grandes ventanales inundan de luz natural cada rincón y están equipados con mosquiteras y rejas para mayor seguridad. El exterior no se queda atrás. Un hermoso jardín solado, adornado con higueras y amplias zonas de sombra, es el lugar perfecto para relajarse o disfrutar de comidas al aire libre. Además, hay espacio suficiente para construir una piscina.  Con garaje privado para un vehículo, trastero y una ubicación estratégica cerca de centros de salud, colegios y zonas verdes, este chalet es una opción inmejorable para quien busca calidad de vida y conexión con la naturaleza. ¡No dejes pasar esta oportunidad y ven a verlo! MICASA GESTIÓN INMOBILIARIA ofrece tanto al propietario como al comprador todos los servicios necesarios para que la compra de su vivienda sea un éxito contando en todo momento con el asesoramiento y gestión necesaria a nivel inmobiliario y financiero. ¿Tienes que vender tu vivienda para comprar esta? Llámanos y te damos una valoración gratuita. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.",False,good,False,,2808.0,True,False,True,False,[],False,False,410000.0,€,chalet,Serracines,Casa independiente,True,True,,,,independantHouse,,
107826198,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/2a/1b/1325149167.webp,AD - 442,36,,1500000.0,chalet,sale,215.0,,4,3,Barrio Guindalera,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4337502,-3.6699234,False,https://www.idealista.com/inmueble/107826198/,"CHALET EXTERIOR CON AMPLIA TERRAZA – GUINDALERA – 3 PLANTAS – ESPACIOS LUMINOSOS Y VERSÁTILES DIRECTING International Properties presenta a la venta un espectacular chalet en el prestigioso Barrio de Salamanca, un verdadero lujo en el corazón de Madrid. Esta vivienda exterior destaca por su excepcional luminosidad y cuenta con una amplia terraza, ofreciendo un ambiente cálido y acogedor en todas sus estancias. En la planta principal, un elegante hall da la bienvenida y conduce a un amplio salón-comedor con chimenea, ideal para crear momentos inolvidables en un ambiente sofisticado y confortable. La primera planta alberga tres dormitorios espaciosos y un baño completo equipado con bañera y sauna, proporcionando un oasis de bienestar y relax. En la planta baja, una habitación-bodega y una amplia cocina que se abre a un generoso patio crean un espacio perfecto para el ocio y la convivencia. Cada rincón de este chalet destaca por su amplitud, luz natural y versatilidad, configurando un hogar exclusivo para quienes buscan calidad de vida en una de las zonas más consolidadas de Madrid. Su ubicación estratégica garantiza acceso a todos los servicios y excelentes conexiones de transporte. Situado en el codiciado distrito de Salamanca, a pocos pasos de la vibrante plaza de San Cayetano y el mercado “La Guindalera”, la zona ofrece una completa oferta cultural y de ocio, incluyendo la Biblioteca Pública Manuel Alvar, el Centro Cultural Buena Vista, el Centro Deportivo Municipal Moscardó y el Hospital de la Princesa. Además, colegios de prestigio como el Colegio Público Guindalera y el C. E. I. P. Fundación Caldeiro se encuentran en las inmediaciones. La oferta comercial local es rica y variada, con tiendas de barrio, bares tradicionales y restaurantes temáticos. La excelente comunicación está garantizada con múltiples líneas de metro (L4, L5, L6, L2), numerosas líneas de autobús y fácil acceso a la M-30 y la A-2, facilitando la movilidad por toda la ciudad. DIRECTING International Properties ofrece a sus clientes nacionales e internacionales una cuidada selección de inmuebles — casas, pisos, áticos, dúplex, chalets, lofts — en las zonas más exclusivas y demandadas de Madrid, como Salamanca, Retiro, Chamartín, Chamberí, Moncloa, Centro y Arturo Soria, entre otras. ¿Quieres vender tu vivienda? Te ofrecemos una valoración gratuita y sin compromiso. Descubre las viviendas más exclusivas de Madrid en.",False,good,False,,6977.0,True,False,True,False,[],False,False,1500000.0,€,chalet,"Guindalera, Madrid",Casa independiente,,,,,,independantHouse,,
108775205,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/d2/00/1287529862.webp,PR-C-781@tIPOn1 ,19,bj,510000.0,flat,sale,106.0,True,3,2,"avenida de la Democracia, 26",Madrid,Madrid,Villa de Vallecas,es,Santa Eugenia,40.3878046,-3.621928,True,https://www.idealista.com/obra-nueva/108775205/,"Bajo con jardín 105,7 m² + 79,9 m² de jardín Viviendas de 2 y 3 dormitorios que destacan por su diseño moderno y sostenible. Bajos con jardín y áticos. Con 2 plazas de garaje incluidas en el precio. Las zonas exteriores están pavimentadas y ajardinadas con especies arbóreas y arbustivas autóctonas y de bajo consumo hídrico. La zona infantil-recreativa cuenta con suelo amortiguado y está equipada con juegos infantiles. Las zonas comunes también incluyen dos salas comunitarias equipadas, que se destinarán a sala gourmet y sala fitness, y espacios reservados para bicicletas. El garaje cuenta con puerta de acceso motorizada y accionable mediante mando a distancia. Incluye zona con carritos para facilitar la carga y descarga de los vehículos. La piscina se ha proyectado con iluminación nocturna, zonas verdes y sistema de cloración mediante electrolisis salina. Este sistema es respetuoso con el medio ambiente, desinfecta con elementos naturales, no contamina y protege la salud de sus usuarios. El edificio cuenta con una estructura y cimentación realizadas según el Código Técnico de la Edificación, con aislamiento térmico y acústico que garantiza eficiencia energética y confort. Los pisos en Valdebernardo están equipados con suelos laminados de alta resistencia y baños con platos de ducha de resina o bañeras de acero, según el proyecto. La carpintería exterior es de PVC con ventanas de doble acristalamiento para un óptimo aislamiento. Las cocinas, entregadas amuebladas, cuentan con encimeras impermeables y electrodomésticos modernos como placa de inducción y campana extractora. En cuanto a los sistemas de climatización, las viviendas incluyen calefacción y refrigeración mediante suelo radiante refrescante, lo que proporciona un ambiente confortable y un ahorro energético significativo. Además, cada vivienda dispone de ventilación mecánica controlada para garantizar aire limpio y saludable en todo momento.",False,newdevelopment,True,True,4811.0,True,False,False,False,[],False,False,510000.0,€,flat,"Santa Eugenia, Madrid","Piso en avenida de la Democracia, 26",True,True,,,,,False,
108495189,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/41/9f/1346634732.webp,90943,13,bj,149000.0,flat,sale,12.0,False,1,1,calle del Marqués de Santa Ana,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4257273,-3.7053665,False,https://www.idealista.com/inmueble/108495189/,"Fincas Madrid pone a la venta esta ¡MAGNÍFICA OPORTUNIDAD DE INVERSIÓN! este apartamento estudio totalmente reformado en el barrio de Malasaña uno de los barrios más emblemáticos y dinámicos de Madrid, conocido por su vibrante vida cultural, su amplia oferta gastronómica y su ambiente bohemio. La zona se encuentra perfectamente comunicada por transporte público con toda la ciudad gracias a las líneas de metro (estaciones cercanas como Callao, Tribunal o Noviciado) y varias líneas de autobuses. Con unos gastos de comunidad de 8€ y de IBI 25€ Es sin duda una vivienda ideal para vivir o invertir en una de las zonas más demandadas para vivir en la capital.",False,good,False,True,12417.0,True,False,True,False,[],False,False,149000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en calle del Marqués de Santa Ana,,,,,,,,
108731099,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/b6/6f/1347620968.webp,COPR-793@TipoC1,18,2,375000.0,flat,sale,93.0,True,2,2,"calle Provisional Ahijones Treinta y Nueve, 50",Madrid,Madrid,Vicálvaro,es,Los Ahijones,40.3904265,-3.5679952,True,https://www.idealista.com/obra-nueva/108731099/,"Acalia II  Viviendas de 1, 2 y 3 Dormitorios en Los Ahijones: Tecnología, Conectividad y Sostenibilidad  Descubre nuestras viviendas inteligentes de 1, 2 y 3 dormitorios en Los Ahijones, el nuevo enclave residencial de Madrid ubicado en el distrito de Vicálvaro. Este desarrollo urbano contará con todos los servicios públicos y privados necesarios y se beneficiará de una excelente conexión gracias a la futura estación de Metro de la línea 9, situada a escasa distancia.  Las viviendas incluyen trastero y una o dos plazas de garaje, según tipología. Disponibles también áticos y viviendas con amplias terrazas. La urbanización, de régimen libre, está completamente cerrada y dotada de control de acceso, piscina de adultos con cloración salina, zona infantil, sala comunitaria, cuarto para bicicletas y espacio para carritos de la compra.  Las calidades de construcción destacan por su excelencia: climatización mediante suelo radiante refrescante, pavimento laminado de alta calidad y un completo sistema de domótica para un mayor confort y eficiencia.  Conectividad y Transporte  Con un diseño enfocado en la movilidad sostenible, Los Ahijones será el único desarrollo del Este de Madrid con una estación de Metro propia desde su fase inicial. Esto permitirá una conexión directa con el centro de Madrid y con el intercambiador de RENFE de Vicálvaro en solo una parada.  La Comunidad de Madrid ha confirmado la futura construcción de esta nueva estación, que se ubicará entre Puerta de Arganda y Rivas Urbanizaciones. Esta mejora ha sido aprobada por el Consejo de Gobierno y beneficiará a proyectos cercanos como nuestras promociones Ailén, Ailén II y Acalia, en Los Berrocales y Los Ahijones.  Un Proyecto Urbano Sostenible  Los Ahijones se posiciona como un referente en sostenibilidad urbana gracias al proyecto Life de Los Ahijones, una iniciativa pionera centrada en el aprovechamiento y reciclaje de aguas pluviales y grises. A través de soluciones tecnológicas avanzadas, este programa reduce el impacto ambiental y fomenta un estilo de vida respetuoso con el entorno.  Espacios Verdes y Naturaleza  El barrio integrará más de un millón de metros cuadrados de zonas verdes, que representarán el 18% del total del desarrollo. Estas zonas naturales se conectarán con el proyecto ecológico del Bosque Metropolitano, promovido por el Ayuntamiento de Madrid.",False,newdevelopment,True,True,4032.0,True,False,False,False,[],False,False,375000.0,€,flat,"Los Ahijones, Madrid","Piso en calle Provisional Ahijones Treinta y Nueve, 50",True,True,,,,,False,
108911544,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/fd/42/1358700958.webp,Donoso,23,3,275000.0,studio,sale,29.0,True,0,1,calle de Donoso Cortés,Madrid,Madrid,Chamberí,es,Arapiles,40.4353948,-3.7066392,False,https://www.idealista.com/inmueble/108911544/,"Tu primer piso en Chamberí… y SIN COMISIÓN DE AGENCIA Vivir en Chamberí sin hipotecarte de por vida sí es posible. Este estudio exterior con balcón en Donoso Cortés te lo demuestra. Una oportunidad única en pleno barrio de Arapiles, junto a la Glorieta de Quevedo, el parque del Canal de Isabel II y el Mercado de Vallehermoso. Se encuentra en una finca cuidada, con ascensor, y lo mejor: es exterior, con luz natural durante todo el día y con un tranquilo balcón que da vida al espacio. Con cocina independiente, armario empotrado y un baño completo, es ideal para entrar a vivir o poner en alquiler desde el primer día. Una opción perfecta si buscas comprar tu primer pisito y vivir en Chamberí sin necesidad de una gran hipoteca: difícilmente encontrarás algo más barato en todo Chamberí que sea exterior, con ascensor y no esté a pie de calle. También es ideal como primera inversión para quien quiera dar sus primeros pasos en el mercado inmobiliario sin contar con capitales muy elevados. O simplemente si vienes a menudo a Madrid y estás cansado de pagar hoteles: este estudio puede convertirse en tu punto de apoyo en la capital, con tu cama siempre esperándote cuando la necesites. Si te has enamorado de esta vivienda, déjanos un mensaje y te organizaremos una visita sin compromiso. Puede que no vuelva a salir otra igual.",True,good,False,True,9483.0,True,False,False,False,[],False,False,275000.0,€,flat,"Arapiles, Madrid",Estudio en calle de Donoso Cortés,,,,,,studio,,
108116259,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/92/29/69/1334324819.webp,2268,60,,649000.0,chalet,sale,247.0,,4,4,Barrio Las Matas- Peñascales,Madrid,Las Rozas de Madrid,Las Matas- Peñascales,es,Las Matas- Peñascales,40.5514578,-3.8898453,False,https://www.idealista.com/inmueble/108116259/,"Magnífico chalet adosado de 247m2 dentro de urbanización cerrada. 3 plantas + buhardilla. Planta principal, hall de entrada que da acceso a cocina amplia con zona de office, aseo exterior de cortesía y salón comedor con chimenea y salida directa a jardín solado de 50m2. Planta alta, 3 dormitorios y 2 baños. Dormitorio principal muy espacioso en suite con baño incorporado y terraza con vista al jardín. Buhardilla diáfana con almacenaje y ventanas velux. Bomba de calor. Posibilidad de hacer baño completo en esta planta. En planta semisótano, garaje para dos coches, zona de lavandería y despensa, dormitorio y baño completo. Reformada gran parte de la vivienda. Cambiada la cocina, puertas, suelos, ampliada la buhardilla, jardín solado… Vivienda muy luminosa, cómoda e impecable. Zonas comunes ajardinadas amplias y piscina comunitaria dentro de la urbanización. Zona residencial y muy tranquila, próxima a todos los comercios, centro de salud, colegios, parada de autobús, estación de cercanías y, en general, a todos los servicios. Magníficas comunicaciones, ubicación inmejorable y entorno natural privilegiado, ya que está lindando con el Monte de El Pardo.",False,good,False,,2628.0,True,False,True,False,[],False,False,649000.0,€,chalet,"Las Matas- Peñascales, Las Rozas de Madrid",Chalet adosado,True,True,,,,terracedHouse,,
108694140,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/c2/a6/1223897653.webp,PR-C-794@TipoB,30,2,376000.0,flat,sale,78.0,True,2,2,"avenida Provisional Ahijones Berrocales Dos, 171",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.373523,-3.5847343,True,https://www.idealista.com/obra-nueva/108694140/,"Viviendas de 2 y 3 dormitorios en una urbanización cerrada y ajardinada con control de acceso y dotada de piscina, sala comunitaria, zona de juegos infantiles y zona de bicicletas. Con 2 plazas de garaje y trastero incluidos en el precio. Edificación dotada de calidades superiores para poder disfrutar del confort que procuran avances constructivos tales como el suelo radiante, la domótica, la aerotermia o las últimas soluciones de aislamiento, por citar solo algunos de estos. Residencial ubicado en un lugar privilegiado del nuevo barrio de Los Berrocales. Accesos muy rápidos a A-3 y M-45 y al Ensanche de Vallecas. En pocos minutos disfrutarás de la amplia oferta de ocio y servicios que ofrece el complejo comercial La Gavia. Los Berrocales se verá beneficiado de la nueva parada de metro de la línea 9 que se construirá para unir este nuevo desarrollo con la ciudad de Madrid. El proyecto ya se ha licitado y estará listo para 2029. Además, este nuevo barrio contará con 2 millones de m² de zonas verdes y espacios reservados para centros educativos, deportivos y sanitarios. Calificación energética A FECHA DE ENTREGA: Septiembre a diciembre 2027.",False,newdevelopment,True,True,4821.0,True,False,False,False,[],False,False,376000.0,€,flat,"Los Berrocales, Madrid","Piso en avenida Provisional Ahijones Berrocales Dos, 171",True,True,,,,,False,
104234141,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/ce/1e/1213926198.webp,MRL-1002,50,,430000.0,chalet,sale,171.0,,4,2,calle de Redondillo,Madrid,Moralzarzal,Zona Los Lagos,es,,40.6739175,-3.9681969,False,https://www.idealista.com/inmueble/104234141/,"¡Descubre tu nuevo hogar en Moralzarzal!  ¡NO SE COBRAN HONORARIOS A LA PARTE COMPRADORA! Este espectacular chalet adosado de esquina, ubicado en una de las mejores zonas céntricas de la ciudad, te ofrece una vida de lujo y comodidad. Situado en una urbanización cerrada, disfrutarás de exclusivas instalaciones como piscina, jardines, pistas de tenis y cancha de baloncesto. Con una construcción de 171 m² distribuidos en tres plantas y una parcela de 145 m², este inmueble es perfecto para familias que buscan espacio y calidad de vida. El chalet cuenta con un amplio salón con chimenea, ideal para reuniones familiares o momentos de relax. La cocina ha sido recientemente reformada y tiene acceso directo a una terraza y un patio trasero, perfectos para disfrutar del aire libre. En la planta inferior, encontrarás un dormitorio recién creado y reformado, mientras que la planta superior alberga tres dormitorios más, incluyendo uno en suite con vestidor. Los suelos de gres y parquet y las ventanas de aluminio o PVC con cristal climalit de doble grosor garantizan confort y eficiencia energética. Además, el chalet dispone de un garaje cerrado para dos vehículos y un trastero, ofreciendo espacio adicional para almacenamiento.  Las reformas realizadas desde 2014 hasta el año pasado aseguran que la propiedad se encuentra en excelente estado.  Los gastos de comunidad son de solo 95 €, e incluyen jardinería, mantenimiento de zonas comunes y piscina. Con una calificación energética D y emisiones CO2 clase E, este chalet no solo es hermoso, sino también eficiente.  ¡No pierdas la oportunidad de vivir en esta joya inmobiliaria!",True,good,False,,2515.0,True,False,True,False,[],False,False,430000.0,€,chalet,"Zona Los Lagos, Moralzarzal",Chalet pareado en calle de Redondillo,True,True,,,,semidetachedHouse,,
108694142,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/10/03/1286732399.webp,PR-C-794@TipoE,30,2,444000.0,flat,sale,116.0,True,3,2,"avenida Provisional Ahijones Berrocales Dos, 171",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.373523,-3.5847343,True,https://www.idealista.com/obra-nueva/108694142/,"Viviendas de 2 y 3 dormitorios en una urbanización cerrada y ajardinada con control de acceso y dotada de piscina, sala comunitaria, zona de juegos infantiles y zona de bicicletas. Con 2 plazas de garaje y trastero incluidos en el precio. Edificación dotada de calidades superiores para poder disfrutar del confort que procuran avances constructivos tales como el suelo radiante, la domótica, la aerotermia o las últimas soluciones de aislamiento, por citar solo algunos de estos. Residencial ubicado en un lugar privilegiado del nuevo barrio de Los Berrocales. Accesos muy rápidos a A-3 y M-45 y al Ensanche de Vallecas. En pocos minutos disfrutarás de la amplia oferta de ocio y servicios que ofrece el complejo comercial La Gavia. Los Berrocales se verá beneficiado de la nueva parada de metro de la línea 9 que se construirá para unir este nuevo desarrollo con la ciudad de Madrid. El proyecto ya se ha licitado y estará listo para 2029. Además, este nuevo barrio contará con 2 millones de m² de zonas verdes y espacios reservados para centros educativos, deportivos y sanitarios. Calificación energética A FECHA DE ENTREGA: Septiembre a diciembre 2027.",False,newdevelopment,True,True,3828.0,True,False,False,False,[],False,False,444000.0,€,flat,"Los Berrocales, Madrid","Piso en avenida Provisional Ahijones Berrocales Dos, 171",True,True,,,,,False,
108731116,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/a8/57/1353106987.webp,COPR-793@TipoD1 ,18,3,449000.0,flat,sale,113.0,True,3,2,"calle Provisional Ahijones Treinta y Nueve, 50",Madrid,Madrid,Vicálvaro,es,Los Ahijones,40.3904265,-3.5679952,True,https://www.idealista.com/obra-nueva/108731116/,"Acalia II  Viviendas de 1, 2 y 3 Dormitorios en Los Ahijones: Tecnología, Conectividad y Sostenibilidad  Descubre nuestras viviendas inteligentes de 1, 2 y 3 dormitorios en Los Ahijones, el nuevo enclave residencial de Madrid ubicado en el distrito de Vicálvaro. Este desarrollo urbano contará con todos los servicios públicos y privados necesarios y se beneficiará de una excelente conexión gracias a la futura estación de Metro de la línea 9, situada a escasa distancia.  Las viviendas incluyen trastero y una o dos plazas de garaje, según tipología. Disponibles también áticos y viviendas con amplias terrazas. La urbanización, de régimen libre, está completamente cerrada y dotada de control de acceso, piscina de adultos con cloración salina, zona infantil, sala comunitaria, cuarto para bicicletas y espacio para carritos de la compra.  Las calidades de construcción destacan por su excelencia: climatización mediante suelo radiante refrescante, pavimento laminado de alta calidad y un completo sistema de domótica para un mayor confort y eficiencia.  Conectividad y Transporte  Con un diseño enfocado en la movilidad sostenible, Los Ahijones será el único desarrollo del Este de Madrid con una estación de Metro propia desde su fase inicial. Esto permitirá una conexión directa con el centro de Madrid y con el intercambiador de RENFE de Vicálvaro en solo una parada.  La Comunidad de Madrid ha confirmado la futura construcción de esta nueva estación, que se ubicará entre Puerta de Arganda y Rivas Urbanizaciones. Esta mejora ha sido aprobada por el Consejo de Gobierno y beneficiará a proyectos cercanos como nuestras promociones Ailén, Ailén II y Acalia, en Los Berrocales y Los Ahijones.  Un Proyecto Urbano Sostenible  Los Ahijones se posiciona como un referente en sostenibilidad urbana gracias al proyecto Life de Los Ahijones, una iniciativa pionera centrada en el aprovechamiento y reciclaje de aguas pluviales y grises. A través de soluciones tecnológicas avanzadas, este programa reduce el impacto ambiental y fomenta un estilo de vida respetuoso con el entorno.  Espacios Verdes y Naturaleza  El barrio integrará más de un millón de metros cuadrados de zonas verdes, que representarán el 18% del total del desarrollo. Estas zonas naturales se conectarán con el proyecto ecológico del Bosque Metropolitano, promovido por el Ayuntamiento de Madrid.",False,newdevelopment,True,True,3973.0,True,False,False,False,[],False,False,449000.0,€,flat,"Los Ahijones, Madrid","Piso en calle Provisional Ahijones Treinta y Nueve, 50",True,True,,,,,False,
107450710,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/58/31/1348793482.webp,15396-2045,19,bj,219000.0,flat,sale,64.0,True,1,1,calle de Nuestra Señora de Valverde,Madrid,Madrid,Fuencarral,es,Tres Olivos - Valverde,40.4948389,-3.6865982,False,https://www.idealista.com/inmueble/107450710/,"¡ Oportunidad! Piso de 64 m² a la venta en el distrito de Fuencarral, Madrid. La vivienda está distribuida en salón-comedor, un dormitorio, cocina, cuarto de baño y vestíbulo. Cuenta con suelos de gres, ventanas de aluminio.. . Se encuentra en buen estado general de conservación. Muchas posibilidades. Es una planta baja en un bloque de reciente construcción con ascensor. Muy bien comunicado por carretera (M-607) y transporte público. Próximo a la estación de Cercanías Renfe de Fuencarral. Próximo a todo tipo de servicios e infraestructuras como centros educativos (Colegio concertado Sagrado Corazón), comercios, supermercados, farmacias, zonas verdes... SIN COMISIÓN.",False,good,False,True,3422.0,True,False,False,False,[],False,False,219000.0,€,flat,"Tres Olivos - Valverde, Madrid",Piso en calle de Nuestra Señora de Valverde,,,,,,,,
