propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,floor,exterior,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
107300244,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/30/b0/1308879654.webp,13,670000.0,flat,sale,145.0,2,2,Barrio Ciudad Jardín,Madrid,Madrid,Chamartín,es,40.446327,-3.6710425,False,https://www.idealista.com/inmueble/107300244/,"Inversores! Vende directamente propiedad. Dos lofts de 71m2 cada uno. En la actualidad están unidos en un local de 142m2 arrendado a un restaurante en rentabilidad. Una vez finalizado el contrato se podría devolver a la situación original de dos lofts independientes de 70m2 ya que tienen escrituras independientes (o un único loft de 142m2) ya que están ubicados en un edificio de oficinas/lofts donde todas las unidades cumplen con esas características. El inmueble tiene una facha lineal de 10 metros. Completamente exteriores a la calle tienen acceso desde las zonas comunes del portal. El edificio consta de portero físico de lunes a viernes por las mañanas. Cada loft tiene una plaza de garaje y un trastero incluido en el precio unitario de venta. Ubicados en una calle muy tranquila en la actualidad se han promovido todos los terrenos de alrededor con viviendas de lujo de Caledonian y Tiuna.  Muy cerca de la calle Pradillo, metro Alfonso XIII y calle Corazón de María. Para concertar una visita, ya que en la actualidad está arrendado, por favor llámennos a teléfono de idealista. Somos propietarios directos, no hay intermediarios.",False,renew,False,4621.0,True,False,False,False,[],False,False,670000.0,€,True,True,flat,,"Ciudad Jardín, Madrid",Piso,,bj,True,Ciudad Jardín,True,680000.0,10000.0,1.0,
108303289,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/08/fb/1340085697.webp,3,171000.0,flat,sale,74.0,3,1,calle de Villalba,Madrid,Fuenlabrada,Centro,es,40.2859495,-3.7966259,False,https://www.idealista.com/inmueble/108303289/,"¿Buscas vivienda en la zona Sur de Madrid?  Century 21 Now IV Te ofrece la oportunidad de adquirir éste Piso la localidad de Fuenlabrada. Oportunidad para inversores: “Esta propiedad se encuentra alquilada. No se puede visitar. No apta para compradores que requieran financiación hipotecaria. El comprador se subrogara al contrato de alquiler vigente y a las condiciones indicadas en el contrato de alquiler vigente"". “La información proporcionada referente a la distribución y estructura puede no ajustarse a la realidad, ya que su verificación no ha sido posible. La distribución indicada se ha tomado en referencia a la distribución de activos de la zona. ” Necesitas más información? Llámanos y nuestro especialista en la zona te solventará cualquier duda.  Al llamar danos la referencia C0127-GTRE-02267 NO COBRAMOS HONORARIOS AL COMPRADOR CENTURY 21 Now IV ""Lo mejor de las personas al servicio de las personas"".",False,renew,False,2311.0,False,False,False,False,[],False,False,171000.0,€,,,flat,,"Centro, Fuenlabrada",Piso en calle de Villalba,GTRE-02267,2,True,,False,,,,
103472907,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/84/42/1190615901.webp,17,287500.0,duplex,sale,110.0,1,1,Nanclares de Oca,Madrid,Madrid,San Blas,es,40.4439375,-3.5768782,False,https://www.idealista.com/inmueble/103472907/,"Venta de Triplex, con amplia terraza. Orientación sur. Muy luminoso. Loft de 3 plantas distribuida en: planta baja, cocina con salón. Primera planta: dormitorio, baño con plato de ducha. Tercera planta acceso a la terraza y distribuidor de 14 metros. Inmuebles con muchas posibilidades. Aire acondicionado. Incluye una plaza de garaje en el precio. Urbanización cerrada, con vigilancia de portero físico. En la zona de Rejas, próximo a Plenilunio. Muchas posibilidades de modificarlo. Se puede elegir pagar con IVA (deducible para empresas y profesionales) o con ITP.",True,good,False,2614.0,False,False,False,False,[],False,False,287500.0,€,True,True,flat,duplex,"Rejas, Madrid",Dúplex en Nanclares de Oca,,2,True,Rejas,True,,,,
108186153,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/40/bd/1336457914.webp,19,199990.0,flat,sale,125.0,4,1,Parque Inlasa,Madrid,Parla,Parque Inlasa,es,40.2340242,-3.7715983,False,https://www.idealista.com/inmueble/108186153/,"CASALIA presenta este impresionante piso en 1ª planta, de 4 habitaciones con una gran terraza.  Al entrar, te recibe un acogedor hall que te invita a explorar el amplio salón independiente, donde la luz natural inunda el espacio gracias a su salida directa a una terraza abierta, perfecta para disfrutar de momentos al aire libre. El piso cuenta con cuatro habitaciones versátiles que se adaptan a tus necesidades: un dormitorio principal espacioso con aire acondicionado, ideal para relajarte, y tres habitaciones adicionales que pueden ser usadas como dormitorios, despacho, vestidor o incluso una zona de juegos. Una de estas habitaciones incluye un práctico armario empotrado, optimizando así el espacio de almacenamiento. La cocina está completamente equipada y lista para que prepares tus mejores recetas. Además, el baño es amplio y cuenta con un moderno plato de ducha. Con calefacción por bomba de frío/calor y aire acondicionado en el salón y el dormitorio principal, la comodidad está garantizada durante todo el año. ***La entrega de la vivienda está prevista para 2026*** No dejes pasar esta oportunidad única. ¡Ven a visitarlo y empieza a imaginar tu vida aquí!",False,good,False,1600.0,False,False,False,False,[],False,False,199990.0,€,,,flat,,"Parque Inlasa, Parla",Piso,,1,True,,False,,,,
107511538,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/c8/29/1314635537.webp,38,269000.0,studio,sale,40.0,0,1,calle de Carlos Arniches,Madrid,Madrid,Centro,es,40.4069546,-3.7070696,False,https://www.idealista.com/inmueble/107511538/,"Lidia Ollero Properties te presenta este estupendo apartamento en una de las zonas con mayor demanda de alquiler en Madrid. Totalmente reformado con materiales de alta calidad, se entrega amueblado y equipado, listo para entrar a vivir o alquilar. Su ubicación, a pocos pasos de la emblemática Puerta de Toledo, lo convierte en una oportunidad única para quienes buscan rentabilidad y exclusividad. Características destacadas: - 1 habitación. Ideal para parejas o como inversión en alquiler. - Cocina americana. Diseño moderno e integrado con el salón comedor. - Baño de diseño. Equipado con plato de ducha, mampara y ventana exterior. - Salón luminoso. Espacioso y con acceso a un acogedor patio privado. - Ventanas Climalit. Máximo aislamiento térmico y acústico para mayor confort. - Suelo porcelánico. Elegante, resistente y de fácil mantenimiento. Ubicación y conectividad: - Excelentes conexiones con metro y Renfe a pocos minutos. - Rodeado de restaurantes, cafeterías y comercios. - Zona de alta demanda, perfecta para vivir o como inversión con gran rentabilidad. No dejes pasar esta oportunidad. Contáctanos y agenda tu visita hoy mismo. Lidia Ollero Properties, expertos en gestiones inmobiliarias, 699_944_989.",False,good,False,6725.0,False,False,False,False,[],False,False,269000.0,€,,,flat,studio,"Lavapiés-Embajadores, Madrid",Estudio en calle de Carlos Arniches,,bj,True,Lavapiés-Embajadores,False,,,,
108112757,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/43/4e/1334213868.webp,28,399999.0,flat,sale,143.0,3,3,calle Escuelas,Madrid,Galapagar,Deportivo Galapagar - Los Almendros,es,40.5790702,-4.0039132,False,https://www.idealista.com/inmueble/108112757/,"TECNOCASA GALAPAGAR VENDE EN EXCLUSIVA: Excelente piso de 4 habitaciones reformado a 3, situado en una de las mejores zonas de Galapagar, cercana a la parada de autobús hacia Madrid. Zona residencial muy tranquila. Se distribuye de la siguiente forma: Recibidor con armarios empotrados que comunica a un amplio y luminoso salón-comedor con salida a patio exterior con jardín con muchas posibilidades, amplia cocina independiente con vistas a la piscina, esta vivienda cuenta con 2 dormitorios con armarios empotrados, ambos con ventana y mucha luminosidad, y una habitación principal que además de ser amplia, cuenta con baño con bañera en suite, armarios empotrados y salida a terraza exterior. Esta vivienda dispone de dos baños completos y un aseo, así como también de un cuarto trastero y una amplia plaza de garaje, ambos incluidos en el precio de venta. Destaca su amplio patio exterior con jardín del cual dispone la vivienda. ZONA EXTERIOR. - La urbanización cuenta con jardín, piscina comunitaria ideal para los próximos días de verano, gimnasio y zonas comunes. La vivienda se encuentra en buen estado de conservación, suelo de parquet en excelentes condiciones, puertas y ventanas en buen estado. Se encuentra en una de las mejores zonas de Galapagar, muy cercana a servicios como, farmacias, colegios, polideportivo municipal, transporte publico, supermercados y pequeños comercios locales; así como restaurantes y terrazas. Posibilidad de financiación hasta el 100%, consulten condiciones y no dudes en venir a visitarlo.",False,good,False,2797.0,False,False,False,False,[],False,False,399999.0,€,True,True,flat,,"Deportivo Galapagar - Los Almendros, Galapagar",Piso en calle Escuelas,Dintel,bj,True,,True,,,,
106278490,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/3d/3c/1278015790.webp,16,595000.0,flat,sale,68.0,1,1,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,40.4264944,-3.6766273,False,https://www.idealista.com/inmueble/106278490/,"Piso nuevo de una habitación, reformado en una de las mejores zonas del barrio de Salamanca, ya que se encuentra a escasos minutos del metro Goya, y de las prestigiosas calles Goya y Hermosilla. La vivienda cuenta en una primera planta interior con ascensor, con cocina americana, amplios armarios empotrados, aire acondicionado, y calefacción central: gas. El portal del edificio es de lujo, y está adaptado para personas con movilidad reducida. Quien adquiera esta vivienda, no solo se encontrará a escasos metros del agradable parque de El Retiro, si no que también tendrá muy a manos importantes centros comerciales como El Corte Inglés, y prestigiosos restaurantes y tiendas de lujo.",True,good,False,8750.0,False,False,False,False,[],False,False,595000.0,€,,,flat,,"Goya, Madrid",Piso,AR02872,1,False,Goya,True,,,,
108466848,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/20/f2/1345780329.webp,15,365000.0,flat,sale,35.0,1,1,calle de José Ortega y Gasset,Madrid,Madrid,Barrio de Salamanca,es,40.4294209,-3.6784124,False,https://www.idealista.com/inmueble/108466848/,"Encanto y Confort en el Corazón del Barrio de Salamanca ✨ Descubre este acogedor y elegante apartamento ubicado en pleno centro del barrio de Salamanca, una de las zonas más exclusivas y emblemáticas de Madrid. Perfectamente diseñado para ofrecer comodidad y estilo, este hogar es ideal tanto para vivir como para invertir. �️ Distribución funcional y moderna: 1 dormitorio con cama doble 1 baño privado completamente equipado Sofá cama doble, ideal para invitados Cocina moderna con todos los electrodomésticos necesarios Zona de trabajo con escritorio, perfecta para estudiar o teletrabajar �️ Ubicación inmejorable: A pocos pasos de las principales calles comerciales, exclusivos restaurantes, cafés y con excelente conexión con el transporte público. Disfruta de Madrid con toda la comodidad y el estilo que ofrece esta zona privilegiada. � Detalles adicionales: Situado en planta -2 con ascensor Ambiente tranquilo y acogedor Ideal como residencia personal o inversión para alquiler turístico o de media estancia Haz de este apartamento tu refugio urbano en una de las zonas más deseadas de la capital.",False,good,False,10429.0,False,False,False,False,[],False,False,365000.0,€,,,flat,,"Castellana, Madrid",Piso en calle de José Ortega y Gasset,,st,False,Castellana,True,,,,
104579935,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/af/24/1225016587.webp,41,5000000.0,flat,sale,320.0,3,3,calle de Ayala,Madrid,Madrid,Barrio de Salamanca,es,40.4284784,-3.6873114,False,https://www.idealista.com/inmueble/104579935/,"vivienda a estrenar, máximas calidades, en pleno corazón del barrio de salamanca Recoletos, a muy pocos metros calle Velázquez, mercado de la Paz, este singular inmueble, se entrega completamente equipado, todos los electrodomésticos, amueblado completamente, garantía por parte del vendedor del perfecto funcionamiento de todos los sistemas y equipacion, dispone de aire acondicionado por conductos en toda la vivienda, individualizado termostático en cada habitación o estancia de la vivienda. dispone de portero en finca, 3 dormitorios en suite, con baño incorporado, vestidos en dormitorio ppal. gran zona de recibo, con cocina vista y abierta al salón- comedor. magnifica orientación sur. Por deseo explicito de la propiedad las fotografías no son las reales, pero si orientativas en cuanto a calidades.",False,good,False,15625.0,False,False,False,False,[],False,False,5000000.0,€,,,flat,,"Recoletos, Madrid",Piso en calle de Ayala,,4,True,Recoletos,True,,,,
107822294,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/95/8a/1324977318.webp,11,299000.0,flat,sale,118.0,4,2,calle de Peña de la Atalaya,Madrid,Madrid,Puente de Vallecas,es,40.383411,-3.667585,False,https://www.idealista.com/inmueble/107822294/,"RETOMAREMOS LA GESTION DE VISITAS EL 25/08/2025. DISCULPEN LAS MOLESTIAS. Mercedes Vargas Inmobiliaria presenta. Con o Sin inquilinos.  En la actualidad se reciben 1800€ de alquiler al mes.  Vivienda en planta baja con entrada directa desde la calle ideal tanto para inversores como para quienes buscan un hogar confortable.  Este inmueble de 118 m² construidos, incluye una encantadora terraza de 15 m², listo para entrar a vivir. Ubicación privilegiada: Situado en una zona comercial con excelente conexión de transporte público, incluyendo la estación de Renfe Asamblea de Madrid. Distribución óptima: Cuenta con 4 habitaciones espaciosas, 2 baños completos, cocina americana integrada al salón, suelos de tarima, paredes lisas, techos altos, ventanas con persianas eléctricas, electrodomésticos con poco uso, ideal para la vida moderna.  Listo para entrar a vivir: Gracias a su reciente reforma. *IBI: 220€ año aprox *COMUNIDAD: 85€ mes aprox. Los datos específicos sobre el inmueble publicado pueden ser aproximados, por ello no son vinculantes ni contractuales, se muestran a título informativo. Nota: Los gastos de notaría, registro, Impuestos de transmisiones patrimoniales, comisiones bancarias, tasación, honorarios inmobiliarios y/o cualquier otro que se genere como consecuencia de la compra, no están incluidos en el precio.",False,good,False,2534.0,True,False,False,False,[],False,False,299000.0,€,,,flat,,"San Diego, Madrid",Piso en calle de Peña de la Atalaya,,bj,True,San Diego,False,,,,
107673530,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/02/3f/1319399783.webp,40,1800000.0,flat,sale,204.0,4,5,calle de Juan Álvarez Mendizábal,Madrid,Madrid,Moncloa,es,40.4310309,-3.7179866,False,https://www.idealista.com/inmueble/107673530/,"INMOTORRE VENDE EN EXCLUSIVA tu nuevo hogar en el corazón de Madrid. Este espectacular piso de cuatro dormitorios, completamente reformado, se encuentra en una de las zonas más residenciales y mejor comunicadas de la ciudad. Con una distribución cómoda y un diseño de espacios abiertos, este inmueble es perfecto para disfrutar de la vida urbana sin renunciar a la tranquilidad. La cocina, totalmente equipada, cuenta con una amplia zona de comedor ideal para compartir momentos inolvidables con familia y amigos. El gran salón, iluminado por dos ventanales y equipado con aire acondicionado, se convierte en el lugar perfecto para relajarse después de un largo día. Además, el piso dispone de un aseo de cortesía que añade comodidad a la vida diaria. Los cuatro dormitorios en suite están diseñados para ofrecer el máximo confort, todos ellos con armarios empotrados y aire acondicionado. El dormitorio principal destaca por su zona de vestidor, convirtiéndolo en un auténtico refugio personal. Los cuartos de baño son modernos y funcionales, con platos de ducha y uno de ellos equipado con bañera para esos momentos de relax que todos necesitamos. La finca cuenta con portero físico y ascensor, garantizando seguridad y comodidad en tu día a día. Con 204 m² construidos, este piso es una oportunidad única para vivir en un entorno privilegiado. ¡No dejes pasar la oportunidad de visitarlo! Tu nuevo hogar te está esperando.",False,good,False,8824.0,False,False,False,False,[],False,False,1800000.0,€,,,flat,,"Argüelles, Madrid",Piso en calle de Juan Álvarez Mendizábal,06/25,1,True,Argüelles,True,,,,
108291302,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/44/f3/1339703903.webp,52,295000.0,chalet,sale,162.0,4,2,Nuevo Baztan,Madrid,Nuevo Baztan,,es,40.3674432,-3.2635898,False,https://www.idealista.com/inmueble/108291302/,"Disfruta de la tranquilidad en este encantador chalet independiente, ideal para quienes buscan calidad de vida en un entorno natural. El jardín es protagonista de esta propiedad, un oasis privado rodeado de vegetación de todo tipo. El lugar perfecto para disfrutar del encanto de cada estación del año y de cada rincón de la parcela. La vivienda está distribuida en dos plantas. En la planta baja un porche abierto con orientación norte, ideal para el verano.  El salón comedor con chimenea distribuye el resto de estancias, entre ellas destaca un amplio porche acristalado, perfecto para disfrutar de la luz natural durante todo el año, ya sea como salón adicional, zona de lectura o comedor con vistas y acceso al jardín trasero.  Completan la planta la cocina amueblada, dos dormitorios y 1 baño con ducha.  En la primera planta descubrimos un baño, 1 trastero y dos dormitorios con armarios empotrados, uno de ellos con terraza. Además anexo a la casa, dispone de garaje para resguardar tu coche o como taller de bricolaje. ¡Ven a verlo y enamórate de tu nuevo hogar! Contáctanos para más información o concertar una visita. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual. En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",True,good,False,1821.0,False,False,False,False,[],False,False,295000.0,€,True,True,chalet,independantHouse,Nuevo Baztan,Casa independiente,01192,,,,,,,,
107170884,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b9/af/4c/1305098858.webp,48,530000.0,chalet,sale,498.0,5,4,calle Mirador,Madrid,Aranjuez,Centro,es,40.0268468,-3.6039571,False,https://www.idealista.com/inmueble/107170884/,"¡Descubre la joya de Aranjuez! Esta impresionante casa independiente, situada en una de las mejores zonas de la ciudad, te ofrece un hogar de ensueño con primeras calidades. Con sus cuatro plantas, esta vivienda de 498 m² construidos y 410 m² útiles es perfecta para quienes buscan amplitud y confort. En el sótano, encontrarás un amplio garaje con puerta automática, ideal para varios coches, junto a un acogedor salón con chimenea, trastero y baño. La planta principal te sorprenderá con un salón en dos alturas que conecta con un porche cerrado, un dormitorio, un baño completo y una cocina completamente amueblada. En la primera planta, cuatro dormitorios con armarios empotrados, amplias terrazas y un dormitorio principal con vestidor y baño en suite te esperan. La buhardilla diáfana con techos de madera es el espacio perfecto para dejar volar tu imaginación. Disfruta del suelo de tarima, aire acondicionado y calefacción de gas natural en toda la casa. El patio solado con tomas de luz y agua rodea la vivienda, brindándote un espacio exterior versátil. Construida en 2009 y en excelente estado, esta casa es el equilibrio perfecto entre elegancia y funcionalidad. ¡No dejes pasar esta oportunidad única para vivir en un entorno privilegiado!",False,good,False,1064.0,False,False,False,False,[],False,False,530000.0,€,True,True,chalet,independantHouse,"Centro, Aranjuez",Casa independiente en calle Mirador,,,,,,,,,
108075605,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/02/74/1333065333.webp,4,216298.0,chalet,sale,469.0,4,3,"calle Rivera, 236",Madrid,Villa del Prado,,es,40.2705406,-4.3500345,True,https://www.idealista.com/inmueble/108075605/,"Somos OPORTUNALIA, entidad especializada en la realización de activos procedente de ejecuciones hipotecaria y procedimientos concursales. INFORMACIÓN DE INTERÉS: •Inmueble procedente de ejecución hipotecaria en fase de cesión de remate •Operación no hipotecable •Visitas no disponibles •Situación posesoria desconocida •Deudas pendientes asociadas al inmueble desconocidas y asumidas por el adquirente (ejemplo IBI, tasas de basura, comunidad de propietarios…) •Impuestos transmisión asumidos por el adquirente •Nuestro equipo legal podrá tramitar el procedimiento judicial hasta la obtención de las llaves (consulta nuestros precios) ¿Quieres saber más? Regístrate de forma gratuita en nuestra página web para estar al día de las oportunidades de inversión que vamos publicando y poder presentar tu oferta. Contacta con nosotros y te explicaremos el procedimiento. Te acompañaremos hasta la toma de posesión. Para más información accede a nuestra página web o mándanos un email a nuestro correo o llámanos a nuestro teléfono  Este impresionante inmueble de 469 m², ubicado en la calle Rivera, 236, en Villa del Prado, ofrece un espacio amplio y versátil, perfecto para quienes buscan un hogar exclusivo o una excelente oportunidad de inversión. Con una distribución espaciosa y funcional, cuenta con grandes estancias que permiten crear diferentes ambientes según tus necesidades.  La propiedad se encuentra en una zona tranquila, rodeada de naturaleza y a pocos minutos de los servicios esenciales como tiendas, escuelas y transporte público, lo que garantiza una vida cómoda y accesible. ¡No dejes escapar esta oportunidad! Contacta con nosotros para más información en la web oportunalia. com.",False,renew,False,461.0,False,False,False,False,[],False,False,216298.0,€,True,True,chalet,independantHouse,Villa del Prado,"Casa independiente en calle Rivera, 236",CDR00400262,,,,,,,,
108780501,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/c5/fe/1354920549.webp,1,1400000.0,flat,sale,110.0,2,2,calle de Don Ramón de la Cruz,Madrid,Madrid,Barrio de Salamanca,es,40.4293948,-3.6770245,False,https://www.idealista.com/inmueble/108780501/,"VIVIENDA OFF-MARKET Vive en el corazón del Barrio de Salamanca, en una de sus calles más representativas: Núñez de Balboa. Este elegante piso de 110 m² construidos ha sido reformado íntegramente con materiales de alta gama y un diseño contemporáneo que combina sofisticación y funcionalidad. La vivienda cuenta con 2 dormitorios en suite, cada uno con baño privado y armarios empotrados, ideal para quienes buscan confort e independencia. El salón-comedor es amplio y luminoso, con techos altos, suelos de madera natural y una cocina abierta de diseño con isla central y electrodomésticos integrados. Reforma integral de lujo. Climatización por conductos frío/calor. Iluminación LED indirecta. Finca clásica con ascensor. Ubicación privilegiada, a pasos de Velázquez y Ortega y Gasset. Una propiedad perfecta como residencia principal, segunda vivienda o inversión premium en la mejor zona de Madrid. Contáctanos para más información o visita privada.",False,good,False,12727.0,True,False,False,False,[],False,False,1400000.0,€,,,flat,,"Goya, Madrid",Piso en calle de Don Ramón de la Cruz,,4,False,Goya,True,,,,
97117837,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/e3/06/966837861.webp,1,247500.0,chalet,sale,168.0,4,3,calle Venecia s/n,Madrid,Aranjuez,La Montaña-El Cortijo,es,40.0620609,-3.5969402,True,https://www.idealista.com/inmueble/97117837/,"Casa adosada con 4 habitaciones en la provincia de madrid, en el municipio de aranjuez, en la calle venecia. Con incidencias. Inmueble alquilado-no visitable.",False,good,False,1473.0,False,False,False,False,[],False,False,247500.0,€,,,chalet,terracedHouse,"La Montaña-El Cortijo, Aranjuez",Chalet adosado en calle Venecia s/n,0034218294,,,,,,,,
108372142,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/04/8b/1342140011.webp,21,189900.0,flat,sale,88.0,3,1,calle Baleares,Madrid,Móstoles,Centro,es,40.3275102,-3.8577762,False,https://www.idealista.com/inmueble/108372142/,"Inmobiliaria Momentos vende estupenda vivienda en excelente zona rodeada de zonas verdes, comercios y servicios.  La vivienda consta de hall de entrada, cocina con tendedero cerrado, amplio salón con terraza cerrada, cuarto de baño con plato de ducha y ventana exterior, pasillo y tres dormitorios (siendo dos de ellos dobles). Respecto a las calidades podemos apreciar cerramientos de tipo climalit con rotura de puente térmico y toldo en el salón. Vivienda totalmente exterior y muy luminosa. Junto a la vivienda se entregará un amplio cuarto trastero sito en la misma finca, con entrada tanto desde el portal como desde el exterior. Financiación de hasta el 100% ¡No dude en visitarla!",False,good,False,2158.0,False,False,False,False,[],False,False,189900.0,€,,,flat,,"Centro, Móstoles",Piso en calle Baleares,,3,True,,False,,,,
108803682,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/5e/92/1355616159.webp,37,570000.0,chalet,sale,209.0,4,3,calle César Manrique,Madrid,Rivas-Vaciamadrid,Rivas Urbanizaciones,es,40.3591717,-3.5371674,False,https://www.idealista.com/inmueble/108803682/,"Inmobiliaria en Zona Centro - Tecnocasa Oficina Rivas Centro S. L. U VENDE Exclusiva Casa Pareada de 209m2 construidos sobre parcela total de 300m2, su diseño, construcción y calidades hacen de esta imponente vivienda una de las casas más exclusivas de la zona. -En su planta baja se localiza un amplio salón, un baño y la cocina independiente, a la cual se le une una terraza y una habitaciónn, y, además, tenemos un garaje para 1 vehículo, y una dimensión total del mismo de 20m2, también con acceso al jardín desde el garaje. -El salón tiene acceso directo a un magnífico jardín, el cual cuenta con un gran porche y acceso a las zonas comunes. -En la primera planta nos encontramos con 4 habitaciones amplias y dos baños completos, uno de ellos en suite con el dormitorio principal. - Buhardilla en concepto abierto de 38m2.   -Las zonas comunes, las cuales constan de una gran piscina nueva, canchas polideportivas y área de juego infantil, ocupan una superficie de más de 10000 m2. -Vivienda en buen estado, para entrar a vivir. -En los alrededores hay centros comerciales como C. C Santa Mónica, C. C Zoco Rivas C. C H2O y C. C Rivas Centro, además de cadenas de supermercados Ahorra más, Mercadona y Carrefour. -Dispone de todos los servicios cerca, colegios (Jarama, Victoria Kent, José Saramago y Luyfe), centros médicos, restaurantes, farmacias, parques, polideportivo cerro del telégrafo, etc. - LA ZONA Vivir en Rivas Vaciamadrid tiene numerosos beneficios que hacen de esta ciudad un lugar especial para establecer un hogar. Rodeada de naturaleza, Rivas Vaciamadrid ofrece un entorno tranquilo y agradable para las familias, con extensas zonas verdes, parques y espacios naturales donde se puede disfrutar de actividades al aire libre. La ciudad cuenta con una amplia oferta educativa, desde escuelas infantiles hasta institutos, lo que la convierte en un lugar ideal para criar a los niños. Además, Rivas Vaciamadrid se caracteriza por su ambiente seguro y acogedor, lo que brinda tranquilidad a sus residentes. En cuanto a la movilidad, la ciudad está bien conectada con Madrid a través de transporte público, lo que facilita el desplazamiento hacia la capital y otras zonas cercanas. Además, cuenta con una variedad de servicios comerciales, restaurantes y opciones de entretenimiento que satisfacen las necesidades de sus habitantes. En resumen, vivir en Rivas Vaciamadrid ofrece la combinación perfecta entre naturaleza, comodidad y calidad de vida, convirtiéndola en una excelente opción para aquellos que buscan un lugar apacible para establecerse. POSIBILIDAD DE MEJORAR TUS CONDICIONES HIPOTECARIAS CON NUESTRO DEPARTAMENTO FINANCIERO KIRON.",False,good,False,2727.0,False,False,False,False,[],False,False,570000.0,€,True,True,chalet,semidetachedHouse,"Rivas Urbanizaciones, Rivas-Vaciamadrid",Chalet pareado en calle César Manrique,,,,,,,,,
