propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology
108450391,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/22/c5/1345256170.webp,50,1,880000.0,flat,sale,180.0,True,4,2,calle de Ángel Muñoz,Madrid,Madrid,Ciudad Lineal,es,40.4533567,-3.6556227,False,https://www.idealista.com/inmueble/108450391/,"Redpiso Servicios Inmobiliarios zona Arturo Soria les presenta esta vivienda con excelente ubicación, en la Ángel Muñoz, a escasos metros de la calle Arturo Soria. Se sitúa en una exclusiva, agradable y tranquila urbanización cerrada con todas las comodidades. La vivienda, ideal para familias goza de unas zonas comunes excepcionales, con amplios espacios ajardinados, piscina y servicio de portería. Al mismo tiempo es una excelente oportunidad de inversión. Se trata de una 1ª planta totalmente exterior (ventilación cruzada) con una totalidad de 180m² donde gozamos de agradable luz natural gracias doble orientación sureste y noreste. El inmueble se distribuye en recibidor, amplio salón con zona de comedor, cocina independiente totalmente equipada con tendedero cerrado, 4 dormitorios todos ellos con armarios empotrados, 2 baños completos y una amplia terraza abierta de 15 m². La vivienda esta para actualizar, cuenta con calefacción y agua de servicio central con repartidores de costes. Cuenta con plaza de garaje cubierta de fácil acceso y 2 trasteros incluidos en el precio. Comunidad de 280€/mes. IBI 1450€/año ITE pasada favorablemente en 2018. Construcción del año 1974. Ubicación inmejorable, con rápido acceso a la M30 y A2 y a escasos metros de la calle Arturo Soria. En cuanto a transporte público, las líneas de metro Arturo Soria y Avenida de la Paz (Línea-4) son las más cercanas. Línea de bus 11 - 53 - 70 - N3. Zona muy consolidada con todos los servicios a su alcance. Encontramos algunos de los mejores centros educativos nacionales e internacionales tanto privados como públicos con una amplia oferta (Colegio Arturo Soria, Liceo Francés, Centro Bilingüe Concertado Nuestra Señora del Buen Consejo, Colegio San José del Parque (Maristas), Colegio Ramón y Cajal, Colegio Nuestra Señora de Santa María, Escuela de negocios ESIC, etc. ) La cobertura hospitalaria es un factor añadido en la zona (Nuestra Señora de América, la Clínica Belén, Hospital Ramón y Cajal, Hospital de la Paz y la M. D Anderson). Una oportunidad única para vivir en uno de los enclaves residenciales más privilegiados de Madrid.",False,good,False,True,4889.0,True,False,False,False,[],False,False,880000.0,€,flat,"San Juan Bautista, Madrid",Piso en calle de Ángel Muñoz,Destacado,RP942025138733,San Juan Bautista,,,,True,True,
107886825,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/be/5f/1343729313.webp,13,bj,200000.0,flat,sale,48.0,True,2,1,calle Solana de Luche,Madrid,Madrid,Latina,es,40.4084741,-3.733381,False,https://www.idealista.com/inmueble/107886825/,"Zona Madrid Centro: VENDE PISO CON DOS DORMITORIOS, REFORMADO, EN PUERTA DEL ANGEL. Se trata de un Piso de 44m2 construidos, EXTERIOR, DOS dormitorios, Reformado, salón, amplia cocina, en zona de alta demanda, ya sea para vivir o invertir, como lo es la zona de Puerta del Ángel. Consta de DOS dormitorios, con ventanas de climalit, muy luminoso y ventilado. Cuenta con Aire Acondicionado Frío-Calor en Salón, Agua Caliente, radiadores eléctricos en todas las estancias, cocina americana reformada y equipada, la finca es del año 1953 y tiene la ITE Favorable del año 2024. El piso tiene mucho potencial ya que se puede convertir en un espacio con un salón de más de 15m2 tirando un tabique o conservar la distribución actual si la finalidad es rentabilizarlo a través del alquiler por habitaciones. Tiene ventanas en todas las estancias, lo que permite la ventilación cruzada. Actualmente ALQUILADO, con renta mensual de 1.200 € generando una rentabilidad de más del 7%. Inversión ideal: contrato vigente, ingresos desde el primer día, perfecto para inversores que buscan rentabilidad estable y sin complicaciones. La ubicación del inmueble es inmejorable, a unos pasos de la Boca del METRO Puerta del Ángel y del paseo de Extremadura, tiene muy próximo el centro de Madrid, Atocha, Retiro y otros lugares de gran importancia, mediante varias opciones de transporte, metro o autobús. Está ubicado a tan solo un par de minutos de Supermercados, con todo tipo de servicios, Colegios, Centro de Salud, ofertas de restauración, Parque Caramuel, Centro comercial La Ermita, etc. Además de tener el Metro Puerta del Ángel a unos pasos, hay diferentes líneas de autobuses 158, 138, N18, entre otras, que conectan con más autobuses y líneas de Metro. Si desea COMPRAR, VENDER O ALQUILAR su vivienda, le ofrecemos VALORACIÓN GRATUITA basada en datos reales del mercado, asesoramiento financiero y búsqueda de soluciones personalizadas, No pierdas esta oportunidad y agenda una visita llamando a Andrea al 6.5. 6.8. 9.1. 2.1. 6. Contamos con Oficinas en: •Calle Santa Isabel 17 (Centro). •Paseo Marqués de Zafra 36. (Salamanca) •Calle Palencia 3 (Tetuán). •Av. Albufera 77 (Nueva Numancia). •Calle Carlos Martín Álvarez 47 (San Diego). Su nuevo hogar le está esperando. ¡No deje pasar esta oportunidad! ¡NO SOMOS FRANQUICIA!",True,good,False,False,4167.0,True,True,False,False,[],False,False,200000.0,€,flat,"Puerta del Ángel, Madrid",Piso en calle Solana de Luche,Destacado,635- SOLANADLUCHE,Puerta del Ángel,203000.0,3000.0,1.0,,,
107825549,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/88/13/1325119301.webp,38,,1450000.0,chalet,sale,193.0,,2,3,calle de Francisco Suárez,Madrid,Madrid,Chamartín,es,40.4639288,-3.686651,False,https://www.idealista.com/inmueble/107825549/,"¡Exclusiva oportunidad! Vivienda-Dúplex tipo chalet en la Calle Francisco Suárez, Madrid Te presentamos esta vivienda dúplex de 193 metros cuadrados construidos en la tranquila y cotizada Calle Francisco Suárez de Madrid, una propiedad única por su amplitud, luminosidad y la posibilidad de redistribuir los espacios según tus necesidades. Este dúplex está compuesto por dos pisos unidos, lo que le otorga la tipología de un chalet, y cuenta con dos entradas independientes, por lo que se puede segregar fácilmente si se desea, ofreciendo grandes posibilidades de personalización y aprovechamiento del espacio. Características del inmueble: • Superficie: 193 m² construidos. • Distribución actual: 2 habitaciones, 2 baños completos, 1 aseo, 2 salones amplios, cocina independiente de gran tamaño, bodega. Posibilidad de redistribuir para aumentar el número de habitaciones según tus necesidades. • Exterior y luminoso: Totalmente exterior con orientación este, lo que garantiza abundante luz natural durante todo el día. • Patio privado: Disfruta de un precioso patio privado de 60 m², el lugar perfecto para relajarte o disfrutar de momentos al aire libre. • Calidades: Suelos de parquet, paredes lisas y techos altos que aportan sensación de amplitud. • Comodidades: Calefacción central, aire acondicionado para mantener el ambiente ideal durante todo el año, y portero físico que garantiza seguridad y tranquilidad. Ubicación privilegiada: Este dúplex se encuentra en una de las zonas más cotizadas de Madrid, con acceso rápido a transporte público, comercios, colegios y zonas de ocio. La Calle Francisco Suárez es ideal para aquellos que buscan una vida tranquila sin renunciar a la cercanía de todos los servicios urbanos. ¡Una vivienda que tiene, ante todo, gran independencia! Perfecta para disfrutar de la tranquilidad y la comodidad de la vida en la ciudad. Nueva España es un barrio del distrito de Chamartín, situado en la zona noreste de la ciudad de Madrid. Sus límites son al sur la avenida de Alberto Alcocer y la calle de Costa Rica, al Norte con las calles Mateo Inurria y Caídos de la División Azul; al oeste con el paseo de la Castellana y al este con la avenida de la Paz (M-30). El extremo noroccidental de este barrio toca con la plaza de Castilla, que pertenece al barrio vecino de Castilla. Ofrece una amplia gama de servicios, comercios, colegios, instalaciones deportivas, hoteles, restauración, hospitales y clínicas y un amplio sistema de transporte público.",False,good,False,,7513.0,True,False,False,False,[],False,False,1450000.0,€,chalet,"Nueva España, Madrid",Casa independiente en calle de Francisco Suárez,Destacado,RP2392025136440,Nueva España,,,,,,independantHouse
107627651,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/8b/ef/1344200144.webp,17,3,485000.0,flat,sale,75.0,True,2,1,calle de José Celestino Mutis,Madrid,Madrid,Barrio de Salamanca,es,40.4247296,-3.6636346,False,https://www.idealista.com/inmueble/107627651/,"Redpiso Fuente del Berro ofrece: Piso de oportunidad a un paso del parque Fuente del Berro. Ubicado en uno de los 6 barrios que constituye el barrio Salamanca. Luminoso piso exterior, orientación norte-sur con 75 metros cuadrados. Distribuido en 2 dormitorios, amplio salón con posibilidad de incluir un balcón exterior, cocina independiente, un baño y un trastero. Finca con un piso por planta, ascensor y acceso para personas de movilidad reducida. Suelos de gres, ventanas de aluminio y calefacción individual. Se encuentra ubicado en una zona que cuenta con todos los servicios necesarios, amplia variedad de colegios, zonas verdes (Parque de Fuente del Berro), ocio, restauración y todo tipo de comercio especializado. Muy bien comunicado por metro y autobús, fácil y rápida incorporación a la M-30. En Redpiso disponemos de financiera propia Dcredit, con asesoramientos gratuitos y financiación de hasta el 100. OPCIONAL PLAZA DE GARAJE EN VENTA POR 18.000 EUROS.",False,renew,False,True,6467.0,False,False,False,False,[],False,False,485000.0,€,flat,"Fuente del Berro, Madrid",Piso en calle de José Celestino Mutis,Destacado,RP1242025135675,Fuente del Berro,490000.0,5000.0,1.0,True,True,
108559368,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/05/ba/1348453173.webp,31,4,990000.0,flat,sale,120.0,True,3,1,calle de Cea Bermúdez,Madrid,Madrid,Chamberí,es,40.4402162,-3.7094465,False,https://www.idealista.com/inmueble/108559368/,"Redpiso Vallehermoso presenta en exclusiva el piso que siempre soñaste, en el corazón de Chamberí, rodeado de edificios con un diseño singular. Una oportunidad única para vivir en uno de los rincones más deseados de Madrid. La finca está adaptada para personas con movilidad reducida. La vivienda, situada en una luminosa cuarta planta y con una superficie de 122 m², se distribuye en: amplio hall de entrada, tres dormitorios (uno de ellos exterior, con orientación norte), un baño completo, comedor, salón con abundante luz natural y suelo de parquet. Además, cuenta con plaza de garaje a tan solo cinco minutos de la finca. Dispone de calefacción central mediante gas natural. Ubicada en una calle que marca la diferencia, esta zona privilegiada ofrece calidad de vida, a pocos pasos del Parque Santander, el centro deportivo GOTFIT, el mercado de Vallehermoso, supermercados, y una variada oferta de comercios y ocio. Perfectamente conectada mediante transporte público: estaciones de metro como Islas Filipinas y Canal, así como múltiples líneas de autobús (12, 149, 2 y N23), con fácil acceso a la A-6 y Moncloa. A escasa distancia del Teatro del Canal y rodeada de los mejores restaurantes y terrazas de la zona. Muy próxima al prestigioso Hospital Universitario Fundación Jiménez Díaz. No deje pasar esta oportunidad: una vivienda con alma, en una finca con historia, dentro de un barrio que lo tiene todo. Visítelo sin compromiso o contacte con nuestra oficina en Paseo de San Francisco de Sales Nº 8. Teléfono:  Y si necesita financiación, nuestro departamento financiero le ofrecerá las mejores condiciones.",False,renew,False,True,8250.0,True,False,False,False,[],False,False,990000.0,€,flat,"Vallehermoso, Madrid",Piso en calle de Cea Bermúdez,Destacado,RP1812025139055,Vallehermoso,,,,True,True,
108511019,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/f2/e9/1349314778.webp,77,4,484000.0,flat,sale,94.0,True,3,1,calle de la Virgen de Lourdes,Madrid,Madrid,Ciudad Lineal,es,40.4376583,-3.6573323,False,https://www.idealista.com/inmueble/108511019/,"¿Quieres vivir en un inmueble con una hermosa terraza en la zona de Ventas? Pues tenemos lo que buscas, REDPISO EL CARMEN VENDE piso de 94 m²construidos ( 74 m² útiles ), situado en una 4º planta que consta de amplio salón con aire acondicionado, 3 dormitorios ( el principal con armario empotrado y aire acondicionado ), un largo pasillo distribuidor con armario empotrado, baño con bañera y cocina con terraza cerrada. La vivienda dispone de calefacción central, suelos de parquet, ventanas de aluminio-madera y una excelente orientación sur, lo que garantiza una gran luminosidad durante todo el día en una terraza de 9 m². La finca tiene un excelente estado y ofrece acceso adaptado para personas con movilidad reducida, portero físico y ascensor. Situado en una zona excepcional tiene alrededor todo tipo de servicios de primera necesidad, comercios, gimnasios, farmacias, colegios, panaderías, supermercados, el Mercado de Ventas, el Parque Calero, centro de Salud y la Plaza de Toros. Con una ubicación inmejorable hace que este inmueble tenga un valor añadido ya que cuenta con una inmejorable conexión al transporte público (metro Venta línea 2 y El Carmen línea 5 y 3 líneas de autobuses 21-38-146 a escasos metros ) También cuenta con un fácil acceso a las principales vías de Madrid, como la M-30 y la A-2. ¡ NO PIERDA LA OPORTUNIDAD Y NO DUDE EN VISITARLO ¡.",False,good,False,True,5149.0,True,False,False,False,[],False,False,484000.0,€,flat,"Concepción, Madrid",Piso en calle de la Virgen de Lourdes,Destacado,RP702025138975,Concepción,,,,,,
108596400,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/5c/7a/1349504930.webp,30,1,325000.0,flat,sale,65.0,True,3,1,plaza de Verín,Madrid,Madrid,Fuencarral,es,40.4772969,-3.7109757,False,https://www.idealista.com/inmueble/108596400/,"¡Redpiso Barrio del Pilar ofrece oportunidad única en una de las zonas más tranquilas y consolidadas de Madrid! Este encantador apartamento de tres habitaciones está ubicado en la apacible Plaza de Verín, una zona residencial consolidada con todos los servicios necesarios para una vida cómoda. Ideal tanto para familias, parejas como para inversores. Características del inmueble: 3 dormitorios con excelente entrada de luz natural. Salón amplio y luminoso, perfecto para momentos de relax o reuniones familiares. Cocina independiente, totalmente equipada y con espacio suficiente para cocinar con comodidad. Baño completo, funcional y en buen estado. Todo exterior, lo que asegura una magnífica ventilación e iluminación natural. Ventajas adicionales: Entorno tranquilo y residencial, ideal para desconectar del bullicio urbano. Cercano a todo tipo de servicios: supermercados, restaurantes, centros de salud, farmacias, colegios, parques, gimnasios y amplias zonas verdes. A escasos metros del centro comercial La Vaguada. Excelente comunicación: Metro Barrio del Pilar (Línea 9) a 5 minutos caminando. Metro Peñagrande (Línea 7) a 6 minutos a pie. Varias líneas de autobuses muy cercanas. Fácil acceso a la M-30 y A-6. ¡No deje pasar esta gran oportunidad! Contáctenos y venga a visitarlo. Este inmueble lo tiene todo para convertirse en su próximo hogar o inversión segura.",False,renew,False,True,5000.0,False,False,False,False,[],False,False,325000.0,€,flat,"Pilar, Madrid",Piso en plaza de Verín,Destacado,RP122025139398,Pilar,339000.0,14000.0,4.0,,,
108564528,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/ed/bc/1348586189.webp,19,bj,185000.0,flat,sale,50.0,True,2,1,calle de Francisca Armada,Madrid,Madrid,Latina,es,40.4025879,-3.7404853,False,https://www.idealista.com/inmueble/108564528/,"INCREIBLE OPORTUNIDAD! Piso en venta en calle Francisca Armada. IDEAL PARA INVERTIR O PARA VIVIR EN EL BARRIO. La vivienda se encuentra situada en una planta baja con fácil acceso desde el portal. Inmueble de 50m² construidos que consta de 2 dormitorios, salón, COCINA INDEPENDIENTE, cuarto de baño completo con plato de ducha y se encuentra en BUEN ESTADO PARA ACTUALIZAR! . Los suelos son de gres. Las paredes lisas. Ventanas abatibles de climalit. Todas las estancias tienen ventana, por lo que es muy luminoso y cuenta con calefacción de gas natural. Muy bien comunicado con el metro Lucero (L6) y Metro cercanías Laguna (L6 y C5). Autobús M 500, 138, 31 y 119. Zona de comercios y colegios. NO PIERDAS ESTA OPORTUNIDAD Y VISITALO SIN COMPROMISO. Los precios ofertados no comprenden los tributos (Impuesto de Transmisiones Patrimoniales), ni los gastos notariales y registrales relativos a la compraventa, ni la comisión de intermediación que satisface el comprador. Puedes ver más inmuebles en.",False,good,False,False,3700.0,True,False,True,False,[],False,False,185000.0,€,flat,"Los Cármenes, Madrid",Piso en calle de Francisca Armada,Destacado,RP1212025139226,Los Cármenes,,,,,,
108646282,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/db/59/1354713461.webp,49,1,373000.0,flat,sale,141.0,True,4,2,plaza de Colon,Madrid,Arganda,El Mirador - Grillero,es,40.2976697,-3.4343012,False,https://www.idealista.com/inmueble/108646282/,"Piso en venta en Plaza de Colón, Arganda del Rey 4 hab. · 2 baños · 141 m² construidos · Plaza de garaje incluida Se vende amplio y luminoso piso exterior en Plaza de Colón, Arganda del Rey, en buen estado y listo para entrar a vivir. Ideal para familias que buscan espacio, confort y buenas calidades. La vivienda cuenta con: -4 dormitorios con armarios empotrados. -2 baños completamente reformados. -Cocina independiente con salida a una terraza acristalada. -Salón comedor con balconeras. -Ventanas de PVC con doble acristalamiento y sistema abatible -Suelo de tarima y gres -Aire acondicionado y calefacción de gas natural -Puerta blindada -Semiamueblado El edificio dispone de ascensor, el piso incluye en el precio una plaza de garaje y trastero. Además, la urbanización cuenta con piscina comunitaria. Ubicado en una zona tranquila y bien comunicada, con todos los servicios cercanos: colegios, supermercados, transporte público y zonas verdes. Características básicas -141 m² construidos -4 dormitorios -2 baños -Terraza acristalada. -Segunda mano / buen estado -Armarios empotrados -Orientación exterior Equipamiento -Aire acondicionado -Calefacción individual: gas natural -Suelo de tarima flotante y gres -Ventanas PVC con doble acristalamiento -Puerta blindada -Semiamueblado Comunidad -Trastero -Plaza de garaje incluida -Piscina comunitaria -Ascensor ¿Quieres más información o concertar una visita? ¡Llama ahora y no pierdas esta oportunidad! [IW].",False,good,False,True,2645.0,False,False,False,False,[],False,False,373000.0,€,flat,"El Mirador - Grillero, Arganda",Piso en plaza de Colon,Destacado,PIS0459,,383000.0,10000.0,3.0,True,True,
107189252,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/d7/b4/1305650834.webp,19,4,91400.0,flat,sale,67.0,True,1,1,avenida de Buenos Aires,Madrid,Madrid,Puente de Vallecas,es,40.3905675,-3.6547142,False,https://www.idealista.com/inmueble/107189252/,"IDEAL PARA INVERSORES: VENTA DE NUDA PROPIEDAD. Grupo Retiro gestiona la venta de la nuda propiedad de una vivienda valorada en 185.000 euros a cambio de un pago único de capital de 91.400 €. La usufructuaria, mujer de 68 años, continuará utilizando el inmueble hasta su fallecimiento. DESCRIPCIÓN DEL INMUEBLE: VIVIENDA EXTERIOR que consta salón, un dormitorio, baño completo, cocina y tendedero. VIVIENDA: • Estado de conservación: bueno (recién reformado). • Calefacción: individual. • Agua caliente: individual (gas). • Aire Acondicionado: por split en salón y dormitorio. • VPO: NO. Vivienda libre. SÍ, acogida a la Ley.. . EDIFICIO: • Tiene 5 plantas. • Condiciones de accesibilidad: Ascensor: SÍ (1). Acceso al portal: 2 escalones con rampa. Acceso a ascensor: rampa. • La próxima ITE se realizará en el año 2031. TIPO DE RENTA: VENTA DE NUDA PROPIEDAD PAGO ÚNICO Usted como comprador adquiere la Nuda Propiedad del inmueble a cambio del pago único de una cantidad. La vendedora se reserva el usufructo vitalicio de la vivienda. Por tanto, al fallecimiento de la usufructuaria, Usted como comprador, pasará a tener la plena disponibilidad de la vivienda, al consolidarse el Uso y Disfrute de la misma con la Nuda Propiedad. La usufructuaria ha solicitado reservarse en la Escritura el derecho a poder arrendar la vivienda. Por supuesto, dicho arrendamiento se ejercerá conforme a unas normas de obligado cumplimiento y estableciendo conforme marca la Ley que el arrendamiento se extinga automáticamente al fallecimiento de la usufructuaria. Los Honorarios Profesionales de Mediación de GRUPO RETIRO y los impuestos asociados a esta operación no están incluidos. Puede ver otras oportunidades pinchando en nuestro LOGO.",False,good,False,True,1364.0,False,False,False,False,[],False,False,91400.0,€,flat,"Palomeras Bajas, Madrid",Piso en avenida de Buenos Aires,Destacado,Ref. Idd. 11138,Palomeras Bajas,,,,,,
107515730,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/bd/f2/1314761656.webp,70,2,1600000.0,flat,sale,189.0,True,5,3,calle de San Mateo,Madrid,Madrid,Centro,es,40.4244261,-3.7007513,False,https://www.idealista.com/inmueble/107515730/,"VIVIENDA SEÑORIAL EN UN ELEGANTE EDIFICIO  KEYOK Inmobiliaria presenta en exclusiva esta distinguida propiedad Junto a la plaza de Barceló y la calle Fuencarral, situada en un bonito edificio con portal representativo. Cuenta con mucha luminosidad proporcionada por sus amplias ventanas en todas las estancias y sus tres grandes balcones a la calle. Se distribuye en amplio salón, cinco habitaciones, dos baños, un aseo, un pequeño trastero y pasillo distribuidor. La vivienda cuenta, además, con un amplio trastero en la azotea del edificio con acceso por ascensor.  La propiedad está bien mantenida, para actualizar o reformar optimizando su superficie mediante una redistribución de las estancias, tiene suelos de madera noble en toda la vivienda salvo en baños y cocina, techos de 3,40 m. de altura y calefacción individual por gas natural. Perfectamente ubicada y comunicada, junto a la estación de metro de Tribunal, con numerosas líneas de autobús próximas y estación de Bicimad, la zona cuenta con una amplísima oferta comercial, cultural y de restauración, hay un Mercadona a 100 m. y numerosos comercios de todo tipo, además del famoso mercado de Barceló. También existe una amplia oferta educativa de calidad en sus alrededores, con colegios e institutos para todo los niveles. No deje pasar esta oportunidad de vivir en una de las mejores zonas del centro de Madrid, solicite una visita con uno de nuestros asesores para conocer el inmueble en persona.",False,good,False,True,8466.0,True,False,True,False,[],False,False,1600000.0,€,flat,"Chueca-Justicia, Madrid",Piso en calle de San Mateo,Destacado,MA250303SM,Chueca-Justicia,,,,,,
104045905,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/e3/3b/1208177471.webp,18,1,2575000.0,flat,sale,275.0,True,4,5,calle Mayor,Madrid,Madrid,Centro,es,40.4162479,-3.71393,False,https://www.idealista.com/inmueble/104045905/,"Exclusiva propiedad con 7 balcones, 4 de ellos miradores acristalados, con maravillosas vistas a la Catedral de La Almudena y junto al Palacio Real. Una propiedad única, en la mejor zona de Palacio y en una preciosa y elegante finca de fachada clásica de 1900 con impecables zonas comunes. Vivienda de esquina, totalmente exterior con orientación sur oeste, llena de luz, situada en la planta primera con techos altos y maravillosas vistas. Se encuentra completamente reformada con altas calidades y decorada. Una oportunidad PATRIMONIAL, que asegura una inversión única y un valor seguro. Así como una oportunidad de negocio y muy fácil explotación en alquiler ya que se encuentra en la zona más turística de la capital, rodeada de Patrimonio Histórico y de lugares de visita obligadas como son los Plaza de Oriente, Jardines de Sabatini, La Catedral de la Almudena, El Teatro Real, El Palacio Real, El Templo de Debod, etc. A muy pocos metros La Puerta del Sol, La plaza Mayor, Plaza de Santa Ana y rodeada de las cafeterías y restaurantes más castizos de la ciudad. Desde ella, podemos ir a pie a los mejores Museos como el Museo del Prado, Museo de Reina Sofía, Museo Nacional Thyssen-Bornemisza, etc. Además, la zona de la Plaza de Oriente se comunica con un paseo peatonal de reciente apertura con la Plaza de España y la gran vía. ¿POR QUÉ INVERTIR EN PALACIO? El centro de Madrid, concretamente la zona de Palacio y el Barrio de Opera donde se encuentra esta propiedad, es una de las mejores zonas de la ciudad en la que invertir en vivienda. En pleno corazón de Madrid ofrece múltiples ventajas. Rodeado por otros barrios repletos de vida, el barrio de Palacio es justo el que queda en el centro de toda la ciudad. Está considerado como uno de los mejores lugares para comprar una vivienda en Madrid centro. Tiene una gran oferta cultural, gastronómica y de ocio. Como lugar turístico es una excelente inversión, obteniendo gran rentabilidad con respecto al alquiler. Es uno de los barrios más seguros y apetecibles. El Palacio Real es el punto central donde convergen todas las calles del barrio. El Barrio de Palacio se mantiene durante todo el año repleto de turistas que visitan el patrimonio de la capital de España. UBICACIÓN: Se encuentra Situada en la C/ Mayor 88, pertenece al Distrito Centro de Madrid y al emblemático Barrio de Palacio, un barrio que no solo es un Palacio. Está rodeado por calles insignes y la más importante de todas ella es la Calle Mayor en la que encontramos tres museos, tres archivos y bibliotecas, varios teatros y no menos de cincuenta edificios y fachadas notables muchas de ellas protegidas por su patrimonio histórico. Palacio es un barrio que data del XVII repleto de grandiosos edificios históricos y jardines paisajísticos que siempre están llenos de paseantes y turistas. La calle Mayor de Madrid es una vía historia que comienza en la Puerta del Sol y llega hasta la Catedral de La Almudena. La vivienda se encuentra frente a la barroca Catedral de la Almudena, cuyos escalones son el lugar de reunión para contemplar las impresionantes puestas de sol que también se pueden disfrutar desde los  balcones de la vivienda y que cada día se convierten en cuadro que contemplar. La Puerta del Sol, Gran vía y la zona Ópera se ha convertido, por la renovación de establecimientos y la altísima calidad de los mismos, en una auténtica 'Milla de Oro' del turismo de lujo en la capital, y las próximas incorporaciones refuerzan esta línea. Una oportunidad única de hacerse con una de las propiedades más exclusivas de Madrid.",False,good,False,True,9364.0,True,False,False,False,[],False,False,2575000.0,€,flat,"Palacio, Madrid",Piso en calle Mayor,Destacado,M-11-00023,Palacio,,,,,,
108543507,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/02/6a/1348027165.webp,22,2,339000.0,flat,sale,86.0,True,3,2,"avenida del Oeste, 7",Madrid,Alcorcón,Centro,es,40.341904,-3.8314422,True,https://www.idealista.com/inmueble/108543507/,"R House Asesores Inmobiliarios vende piso de esquina exterior totalmente reformado. Inmueble totalmente exterior, se encuentra repartido de la siguiente forma: Recibidor, amplia cocina y salón con terraza incorporada, 2 cuartos de baño completos, uno de ellos con bañera. Tres dormitorios. Dos de ellos cuentan con armario empotrado, aire acondicionado en toda la vivienda, suelos de tarima, calefacción central, ventanas oscilobatientes con rotura de puente térmico, paredes exteriores con aislamiento térmico. La vivienda se encuentra lista para entrar a vivir. Muy luminosa y con todos los servicios en su entorno: Comercios, supermercados, centros médicos, colegios, zonas deportivas, jardines y parques con zonas infantiles, Renfe de Las Retamas y autobuses. Para mas información no dudes en ponerte en contacto con nosotros. Estaremos encantados de atenderte.",False,good,False,True,3942.0,False,True,False,False,[],False,False,339000.0,€,flat,"Parque Mayor, Alcorcón","Piso en avenida del Oeste, 7",Destacado,,Parque Mayor,349000.0,10000.0,3.0,,,
107180257,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/cc/43/1305370402.webp,24,7,1500000.0,penthouse,sale,223.0,True,5,3,calle de Bolivia,Madrid,Madrid,Chamartín,es,40.4575324,-3.678489,False,https://www.idealista.com/inmueble/107180257/,"Redpiso Chamartín pone a su disposición este exclusivo ático en Chamartín. Descubre este espectacular ático en una de las mejores zonas de Chamartín, ubicado en la calle Bolivia. Cuenta con 223 m² construidos. Se trata de 2 pisos unidos, por lo que existe la posibilidad de segregar. Esta vivienda ofrece amplitud, luminosidad y comodidad en un entorno privilegiado. Situado en la séptima planta, su doble orientación este y oeste garantiza luz natural durante todo el día. Además, cuenta con dos terrazas, perfectas para disfrutar del aire libre y las vistas despejadas. Todas las ventanas son de climalit y las persianas eléctricas. Dispone de 5 dormitorios y 3 baños, uno de ellos en suite, ideales para familias numerosas o quienes buscan espacio adicional para despacho o zona de invitados. La distribución ha sido pensada para aprovechar al máximo cada metro cuadrado, con espacios abiertos y una gran sensación de amplitud. La cocina independiente es funcional y espaciosa, perfecta para los amantes de la gastronomía. Además, la vivienda está equipada con calefacción central y aire acondicionado, garantizando el máximo confort en cualquier época del año. Incluye plaza de garaje en el precio, un valor añadido en esta zona de Madrid. El edificio cuenta con ascensor y portero físico, aportando seguridad y comodidad a sus residentes. Una oportunidad única para vivir en un ático con todas las comodidades, en una ubicación inmejorable. ¡No dejes pasar esta oportunidad y ven a visitarlo! Para más información o concertar una visita, no dudes en contactar en los teléfonos: y.",False,good,False,True,6726.0,True,False,False,False,[],False,False,1500000.0,€,flat,"Bernabéu-Hispanoamérica, Madrid",Ático en calle de Bolivia,Destacado,RP2392025134304,Bernabéu-Hispanoamérica,,,,True,True,penthouse
