propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,externalReference,district,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
108951360,,0,3,195000.0,flat,sale,45.0,True,2,1,calle de la Laguna,Madrid,Madrid,es,40.3900108,-3.7415788,False,https://www.idealista.com/inmueble/108951360/,"Excelente piso de dos dormitorios en la tercera planta sin ascensor en una finca tranquila en la calle Laguna, junto al metro de Carpetana.",False,good,False,False,4333.0,False,False,False,False,[],False,False,195000.0,€,flat,"Vista Alegre, Madrid",Piso en calle de la Laguna,,RA14L,Carabanchel,Vista Alegre,,,,,,
108523502,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/dc/ab/1347441932.webp,9,5,779000.0,flat,sale,96.0,True,2,2,Barrio Imperial,Madrid,Madrid,es,40.4028734,-3.7231806,False,https://www.idealista.com/inmueble/108523502/,"¿Te gustaría solicitar una visita presencial o más información? Por favor, escríbenos un correo electrónico y te contactamos lo mas rápido posible para gestionar tus peticiones. Ref. 1377 Gracias!",False,good,False,True,8115.0,False,False,False,False,[],False,False,779000.0,€,flat,"Imperial, Madrid",Piso,,1377,Arganzuela,Imperial,True,True,,,,
107265401,https://img4.idealista.com/blur/480_360_mq/180/id.pro.es.image.master/8f/c2/71/1338296297.webp,3,,10000000.0,chalet,sale,1900.0,,12,8,La Moraleja urbanización,Madrid,La Moraleja,es,40.5160306,-3.6421068,False,https://www.idealista.com/inmueble/107265401/,"Vivienda en parcela de 13.000 m2 con más de 1.900 m2 construidos. Se podrían edificar unos 500 m2 más, ya que no está agotada la edificabilidad.  Posibilidad de reformar lo existente o emplear el suelo para comenzar una obra nueva. Localización privilegiada de La Moraleja.  Para más información, contáctenos.",False,renew,False,,5263.0,False,False,False,False,[],False,False,10000000.0,€,chalet,"La Moraleja urbanización, La Moraleja",Casa independiente,independantHouse,,La Moraleja urbanización,,True,True,,,,
108008534,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/39/65/1331011882.webp,2,6,5850000.0,penthouse,sale,400.0,True,5,6,Barrio Recoletos,Madrid,Madrid,es,40.4280332,-3.6803966,False,https://www.idealista.com/inmueble/108008534/,"ANZI Properties ofrece maravilloso ático en Recoletos. Cuenta con cuatro dormitorios más uno de servicio, estupenda terraza, garaje y trastero. Un vecino por planta. Por privacidad pueden ponerse en contacto para más detalles. [IW].",False,good,False,True,14625.0,False,False,False,False,[],False,False,5850000.0,€,flat,"Recoletos, Madrid",Ático,penthouse,ATC0006,Barrio de Salamanca,Recoletos,,,,,,
107827407,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/bd/ee/1325230712.webp,1,,11000000.0,chalet,sale,700.0,,7,6,Barrio Castellana,Madrid,Madrid,es,40.436365,-3.6838538,False,https://www.idealista.com/inmueble/107827407/,Vivienda EXCLUSIVA UNIFAMILIAR de lujo. Singular por su excelente ubicación. Por privacidad no se muestran fotos ni detalles del inmueble. Para información detallada pueden ponerse en contacto con nosotros. [IW].,False,good,False,,15714.0,False,False,False,False,[],False,False,11000000.0,€,chalet,"Castellana, Madrid",Casa independiente,independantHouse,CHA0002,Barrio de Salamanca,Castellana,,,,,,
108518053,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/56/b7/1347290437.webp,1,1,1305000.0,flat,sale,125.0,True,4,3,Barrio Ibiza,Madrid,Madrid,es,40.4173379,-3.6690081,False,https://www.idealista.com/inmueble/108518053/,"GEOLAND GROUP VENDE EN EXCLUSIVA Piso exterior, completamente reformado   herencia con toda la documentación lista para vender. 4 habitaciones una de ellas en suite, gran salón con cocina americana y 2 baños. El piso es luminoso, No dude en pedirnos mas información!",False,good,False,True,10440.0,False,False,False,False,[],False,False,1305000.0,€,flat,"Ibiza, Madrid",Piso,,,Retiro,Ibiza,,,,,,
108586675,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/e9/76/1349222779.webp,2,bj,389000.0,duplex,sale,60.0,True,1,1,Barrio Nuevos Ministerios-Ríos Rosas,Madrid,Madrid,es,40.4442922,-3.7016748,False,https://www.idealista.com/inmueble/108586675/,GEOLAND GROUP VENDE EN EXCLUSIVA bajo duplex de 60m recien reformado. se podria sacar buena rentabilidad.,False,good,False,True,6483.0,False,False,False,False,[],False,False,389000.0,€,flat,"Nuevos Ministerios-Ríos Rosas, Madrid",Dúplex,duplex,,Chamberí,Nuevos Ministerios-Ríos Rosas,,,,,,
107703050,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/bd/e4/1320309651.webp,3,,10200000.0,chalet,sale,750.0,,8,7,Barrio El Viso,Madrid,Madrid,es,40.4470187,-3.67998,False,https://www.idealista.com/inmueble/107703050/,Vivienda EXCLUSIVA UNIFAMILIAR de lujo. Singular por su excelente ubicación. Por privacidad no se muestran fotos del inmueble. Para información detallada pueden ponerse en contacto con nosotros. [IW].,False,good,False,,13600.0,False,False,False,False,[],False,False,10200000.0,€,chalet,"El Viso, Madrid",Casa independiente,independantHouse,CHA0001,Chamartín,El Viso,,,,,,
108527025,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/25/84/1129676382.webp,6,4,395000.0,flat,sale,125.0,True,3,2,"calle el Postiguillo, 4",Madrid,Valdemoro,es,40.2025569,-3.6942577,True,https://www.idealista.com/obra-nueva/108527025/,"Descubre Residencial Benevívere, una promoción de viviendas passivhaus de obra nueva de 2, 3 y 4 dormitorios en una de las mejores zonas en crecimiento de Valdemoro, Madrid.   Passivhaus es el certificado más exigente en la actualidad en eficiencia energética y confort. El Residencial Benevívere goza de esta distinción destacando por un consumo energético casi nulo. La promoción de pisos nuevos tiene en sus instalaciones ACS mediante un sistema de aerotermia de alta eficiencia, produciendo tanto calor como frío abasteciendo el suelo radiante/refrescante. Tiene un sistema de ventilación individual de doble flujo que permite renovar el aire interior y recuperar el calor.   Residencial Benevívere, además, dispone de piscina comunitaria para adultos e infantil, zonas de paseo, área de juegos infantiles y sala comunitaria multiusos. Su excelente ubicación la sitúa muy próxima al Hospital Universitario Infanta Elena, colegios, servicios y comercios; y con muy buenas comunicaciones por carretera.   Elige tu hogar en este residencial y no solo estarás haciendo una inversión en calidad de vida, si no en eficiencia energética y sostenibilidad con el medio ambiente. ¡Rellena el formulario y nuestra comercial te contactará lo antes posible!",False,,True,True,3160.0,False,False,False,False,[],False,False,395000.0,€,flat,"Hospital, Valdemoro","Piso en calle el Postiguillo, 4",,99970,Hospital,,True,True,,,,False
108545993,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/32/61/1348095721.webp,2,,97000.0,chalet,sale,174.0,,2,2,Villanueva de Perales,Madrid,Villanueva de Perales,es,40.3460183,-4.1028843,False,https://www.idealista.com/inmueble/108545993/,"Amplia casa en Villanueva de Perales, Madrid, idóneo para parejas. La vivienda dispone de una superficie de 174 m² construidos distribuidos en dos habitaciones, salón-comedor, cocina y dos aseos. Está ubicada en el corazón de Villanueva de Perales, en sus alrededores encontramos la Granja Escuela del Ayer, supermercados, farmacias, centros deportivos y varias paradas de autobús. Cuenta con fácil acceso a M-530.",False,good,False,,557.0,False,False,False,False,[],False,False,97000.0,€,chalet,Villanueva de Perales,Chalet pareado,semidetachedHouse,CA-000-035-706-881,,,,,,,,
106355070,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/09/1f/1280325094.webp,2,4,149500.0,studio,sale,57.0,,0,1,Barrio Hellín,Madrid,Madrid,es,40.4339051,-3.6173216,False,https://www.idealista.com/inmueble/106355070/,"Oportunidad de inversión: inmueble alquilado. Renta actual: 783.11 €/mes. Fecha de fin de contrato: 02/2027.  Piso en venta ubicado en CALLE INVENTORES, MADRID. Superficie de 57 m2.  Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble.",False,good,False,,2623.0,False,False,False,False,[],False,False,149500.0,€,flat,"Hellín, Madrid",Estudio,studio,52937397,San Blas,Hellín,,,,,,
108133845,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/e6/34/1334875811.webp,2,1,262200.0,studio,sale,128.0,,0,2,Centro,Madrid,Fuenlabrada,es,40.2826812,-3.7958352,False,https://www.idealista.com/inmueble/108133845/,"Oportunidad de inversión: inmueble alquilado. Renta actual: 905.01 €/mes. Fecha de fin de contrato: 07/2026.  Piso en venta ubicado en CALLE NAVALCARNERO, FUENLABRADA, Madrid. Dispone de una superficie de 128 m2  Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble.",False,good,False,,2048.0,False,False,False,False,[],False,False,262200.0,€,flat,"Centro, Fuenlabrada",Estudio,studio,51704746,Centro,,,,,,,
107822957,,0,4,1498000.0,flat,sale,102.0,True,2,2,calle de Zurbano,Madrid,Madrid,es,40.4333868,-3.6921224,False,https://www.idealista.com/inmueble/107822957/,"Ubicada en una de las zonas más prestigiosas de la ciudad, esta espectacular vivienda exterior de 102 m² destaca por su orientación sur, que inunda cada espacio de luz natural. Con un diseño moderno y elegante, ha sido completamente reformada para estrenar, ofreciendo un hogar sofisticado y confortable. Sus dos amplios dormitorios y dos baños de diseño convierten esta propiedad en una opción ideal para quienes buscan calidad y estilo. El salón, espacioso y lleno de luz con cocina americana, invita a disfrutar de cada momento en un ambiente acogedor y contemporáneo. Además, cuenta con aire acondicionado, asegurando el máximo confort durante todo el año. Situada en una ubicación inmejorable, rodeada de todos los servicios, comercios y excelentes conexiones de transporte, esta vivienda es una oportunidad única para quienes desean vivir en una de las mejores zonas de la ciudad. ¡No la dejes escapar y ven a visitarla!",False,good,False,True,14686.0,False,False,False,False,[],False,False,1498000.0,€,flat,"Almagro, Madrid",Piso en calle de Zurbano,,PDL07849,Chamberí,Almagro,,,,,,
106121715,,0,1,2400000.0,flat,sale,200.0,True,4,4,calle del Monte Esquinza,Madrid,Madrid,es,40.4269383,-3.6933418,False,https://www.idealista.com/inmueble/106121715/,Ana Bareño de GV | ALMAGRO comercializa el siguiente inmueble: Fantástico piso de 200 metros cuadrados con amplia terraza en una de las calles más exclusivas del barrio de Almagro. Vivienda totalmente reformada con un concepto moderno y funcional utilizando las mejores calidades del mercado. Luminosa y elegante combinando a la perfección el lujo y la comodidad. Con seguridad 24 horas. Ideal para entrar a vivir en una de las zonas más cotizadas y demandadas de Madrid. Distribución: Hall de entrada. Aseo de visitas. Salón Comedor. Cuarto de dormir principal con vestidor y cuarto de baño en suite. Dos cuartos de dormir. Cuarto de baño. Cocina. Ofice. Habitación de servicio con cuarto de baño. Trastero. Plaza de garaje de acceso directo. Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.,False,good,False,True,12000.0,False,False,False,False,[],False,False,2400000.0,€,flat,"Almagro, Madrid",Piso en calle del Monte Esquinza,,530,Chamberí,Almagro,True,True,,,,
108629134,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/77/39/1165253043.webp,10,3,444000.0,flat,sale,162.0,True,3,2,"Dr. Marañón, 12",Madrid,Alcalá de Henares,es,40.4962966,-3.3775331,True,https://www.idealista.com/obra-nueva/108629134/,"Explora nuestra promoción ""Parque del Ensanche III"", la fase final del gran proyecto que REALIA está llevando a cabo en Alcalá de Henares. Viviendas nuevas y espaciosas con acabados de alta calidad. Esta nueva promoción ofrece amplios pisos de 2, 3 y 4 dormitorios con 2 baños y grandes terrazas. Además, incluyen 1 o 2 plazas de garaje y trastero. Descubre también nuestros fantásticos áticos y bajos con terraza. Vive en una de las mejores urbanizaciones de Alcalá de Henares, con control de acceso, amplias zonas comunes con piscina, dos pistas de pádel, 2 locales de usos múltiples, áreas ajardinadas e incluso un innovador Pet Spa y SplashPark. La incorporación del SplashPark garantiza juegos de agua muy divertidos y seguros para los más pequeños, ya que es una superficie sin profundidad. El resultado es una zona de juegos acuáticos con grandes posibilidades lúdicas, donde se cuida el consumo con un sistema de reciclado de agua muy eficiente. Alcalá de Henares, declarada Patrimonio de la Humanidad por la UNESCO, ofrece una amplia oferta de ocio para todos los públicos y todos los servicios necesarios para el día a día. Una opción ideal para vivir. Rellena el formulario y nuestro comercial Mario estará encantado de atenderte.",False,newdevelopment,True,True,2741.0,False,False,False,False,[],False,False,444000.0,€,flat,"Ensanche, Alcalá de Henares","Piso en Dr. Marañón, 12",,99980,Ensanche,,True,True,,,,False
108786035,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/42/a6/1333625679.webp,9,1,285000.0,flat,sale,111.0,False,3,2,"calle Pinto, 56",Madrid,Parla,es,40.2394493,-3.7642648,True,https://www.idealista.com/obra-nueva/108786035/,"**¡Descubre tu nuevo hogar en pleno centro de la ciudad! ** Este espectacular piso de 111 m² construidos es la opción perfecta para quienes buscan comodidad y modernidad. Con 3 amplios dormitorios y 2 baños, cada rincón de este hogar ha sido diseñado con una selección de materiales de alta calidad. La vivienda cuenta con armarios empotrados, suelo radiante de agua con energía aerotermia, asegurando un ambiente agradable durante todo el año. Ubicado en un edificio residencial de nueva generación, este piso no solo ofrece una excelente calificación energética A, sino que también incluye una plaza de garaje y un trastero, lo que añade un valor inigualable a tu inversión. Además, el acceso adaptado para personas con movilidad reducida hace que este hogar sea accesible para todos. Situado a solo 5 minutos a pie de la emblemática calle Real, tendrás todos los servicios que necesitas a tu alcance: tiendas, restaurantes y transporte público. Con ascensor y una orientación sur que proporciona luz natural durante todo el día, este piso es ideal para disfrutar de la vida urbana sin renunciar a la tranquilidad. ¡No pierdas la oportunidad de vivir en el centro con todas las comodidades que mereces!",False,,True,True,2568.0,False,False,False,False,[],False,False,285000.0,€,flat,"Calle Pinto-San Roque, Parla","Piso en calle Pinto, 56",,,Calle Pinto-San Roque,,True,True,,,,False
104150819,,0,4,2000000.0,flat,sale,241.0,True,4,3,calle de Lagasca,Madrid,Madrid,es,40.431935,-3.6861623,False,https://www.idealista.com/inmueble/104150819/,"DIZA Consultores les presenta esta entreplanta para reformar a un paso de Ortega y Gasset. En la entreplanta de un edificio con portero construido a mediados del siglo XX, se encuentra este piso de 234 metros cuadrados, listo para dejarlo totalmente a tu gusto. El piso tiene muchas posibilidades, gracias a la ausencia de muros de carga y a los 3,3 metros de altura de techos, y es ideal para dejar una distribución de 3 o 4 dormitorios y una amplia zona social.  El Barrio Salamanca se trata de una de las zonas más lujosas y con mejor calidad de vida de Europa. Gracias a la amplia oferta gastronómica, cultural y comercial, se trata de una formidable zona donde vivir e invertir. Estaremos encantados de atenderle. DIZA Consultores Inmobiliarios Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",False,renew,False,False,8299.0,False,False,False,False,[],False,False,2000000.0,€,flat,"Castellana, Madrid",Piso en calle de Lagasca,,DS-P1131,Barrio de Salamanca,Castellana,,,,,,
108668542,,0,2,430000.0,flat,sale,60.0,True,1,1,PZ ANGEL CARBAJO,Madrid,Madrid,es,40.4621305,-3.6932635,False,https://www.idealista.com/inmueble/108668542/,"Gilmar Consulting Inmobiliario Castellana-Orense vende espectacular vivienda, en la Plaza Ángel Carbajo, en zona de Castillejos, situada en una segunda planta con ascensor y con una superficie aproximada de 60 metros cuadrados, los cuales se distribuyen en hall de entrada, salón, cocina, un dormitorio, cuarto de baño, terraza y plaza de garaje. La distribución de la casa es excelente, invita a disfrutar de cada una de sus estancias. Actualmente la vivienda esta acondicionada como clínica dental en funcionamiento.  Entre sus materiales destacamos: suelo de tarima; calefacción central; Luces de led y pintura lisa; Aire Acondicionado repartido en splites. Edificio señorial, con conserje y que se encuentra en excelente estado. Dispone de varios ascensores. I. T. E. favorable hasta 2028. La finca tiene parking privado con acceso directo y donde se sitúa la plaza de garaje incluida en el precio, plaza de garaje espaciosa y con buena maniobrabilidad.  Se encuentra magníficamente situado junto a Sor Ángela de la Cruz, Paseo de la Castellana y Calle Bravo Murillo, en el barrio de Castillejos. Cerca de todo tipo de comercios, restaurantes, prestigiosos colegios… Muy bien comunicado, tanto a través de transporte público, por tener el metro Valdeacederas a tan solo 3 minutos andando (línea 1) o Bus con paradas casi en la puerta como en transporte privado, debido a su cercanía con la salida norte hacia la M-30, la M-11, la A-1 y la M-607 y el túnel de Sor Ángela de la Cruz. En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde hace 37 años. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir.. . Disponemos de más de 30 equipos especializados en distintas zonas al servicio de más de 90.000 Clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal. Visita nuestra web y encontrarás 4.000 oportunidades más.",False,renew,False,True,7167.0,False,False,False,False,[],False,False,430000.0,€,flat,"Cuzco-Castillejos, Madrid",Piso en Pz Angel Carbajo,,HG211820,Tetuán,Cuzco-Castillejos,True,True,,,,
106557741,,0,3,2800000.0,flat,sale,190.0,True,3,3,calle de Génova,Madrid,Madrid,es,40.426513,-3.6923443,False,https://www.idealista.com/inmueble/106557741/,"DIZA consultores les presenta vivienda reformada en calle Génova.  En un edificio clásico de mediados de siglo XX, se encuentra esta propiedad de 190 metros cuadrados de reciente reforma con las mejores calidades del mercado.  Gracias a su altura de techos, proporciona una sensación de gran amplitud en todas sus estancias. En la zona social, cuenta con 3 balcones exteriores, salón comedor integrado en un mismo espacio, baño de visitas y cocina independiente.  En la zona de noche, cuenta con 3 dormitorios, 2 baños, teniendo el dormitorio principal baño en suite.  Su ubicación es inmejorable, encontrándose entre 2 de las zonas mas demandadas de la capital; Justicia y Almagro.  Convertimos Sueños en Hogares.",False,good,False,True,14737.0,False,False,False,False,[],False,False,2800000.0,€,flat,"Almagro, Madrid",Piso en calle de Génova,,DS-P22675B,Chamberí,Almagro,,,,,,
108374706,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/0b/39/1241974661.webp,7,5,431800.0,flat,sale,109.0,True,2,2,"Juan Abad Catalán, 50",Madrid,Madrid,es,40.4062777,-3.5924967,True,https://www.idealista.com/obra-nueva/108374706/,"Viviendas de Obra Nueva en “Vicálvaro” ¡Últimas viviendas de 2 dormitorios! “Residencial Alvar” nueva promoción en Madrid, situada en la zona de Vicálvaro, un barrio histórico y al lado del Parque Forestal de Vicálvaro.  Este proyecto está compuesto por 33 viviendas de 2, 3 y 4 dormitorios, ubicadas en la Calle Abad Juan Catalán. “Residencial Alvar” donde podrás disfrutar de la tranquilidad de un ambiente residencial rodeado de parques y áreas verdes, junto con la conveniencia de estar perfectamente conectado al corazón de Madrid gracias a su excelente red de transporte público, ya que ofrece Cercanías, líneas de metro y autobús. Además, te da la posibilidad de personalizar tu vivienda para adaptarla a tus gustos y necesidades. Podrás elegir entre diferentes acabados y materiales de alta calidad para hacer de tu hogar un espacio verdaderamente único. Vivienda Eficientes. Viviendas que destacan por su diseño y eficiencia.  Las viviendas tendrán aerotermia, excelentes aislamientos y sistema de climatización por suelo radiante, logrando un certificado energético “A”. Gestora con 25 años de experiencia Todo con la garantía de Libra Gestión de Proyectos, una gestora de reconocido prestigio con más de 25 años de experiencia en el sector inmobiliario.",False,,True,True,3961.0,False,False,False,False,[],False,False,431800.0,€,flat,"Ambroz, Madrid","Piso en Juan Abad Catalán, 50",,RAV_P1_5A,Vicálvaro,Ambroz,True,True,,,,False
