propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice,newDevelopmentFinished
107977871,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/43/17/1330032652.webp,W-02YOV5,42,3,1250000.0,flat,sale,168.0,True,4,3,Barrio Niño Jesús,Madrid,Madrid,Retiro,es,Niño Jesús,40.4124811,-3.6765544,False,https://www.idealista.com/inmueble/107977871/,"Luminoso piso con terraza junto al Parque del Retiro La propiedad cuenta con 4 amplios dormitorios, dos de ellos en suite, además de un baño adicional y un aseo de cortesía. El salón-comedor, bañado en luz natural gracias a sus grandes ventanales, da acceso a una agradable terraza de 2,80 x 1,50 m, ideal para disfrutar del aire libre. Los techos altos, persianas eléctricas, pantalla de cine integrado, aire acondicionado por conductos, calefacción central con contadores individuales aportan un plus de comodidad y estilo, mientras que la reforma integral ha sido realizada con atención al detalle, cuidando cada acabado. El edificio dispone de servicio de portería y la vivienda incluye trastero, lo que añade funcionalidad a esta excelente propiedad. Una opción ideal para quienes buscan vivir junto al Retiro sin renunciar al diseño, la calidad y el confort. A tan solo 50 metros del emblemático Parque del Retiro, se encuentra esta espectacular vivienda recién reformada con materiales de altas calidades. Un piso que combina elegancia, confort y ubicación privilegiada. Barrio Niño Jesús: tranquilidad y calidad de vida junto al Retiro. El barrio Niño Jesús forma parte del distrito de Retiro en Madrid y se caracteriza por su ambiente residencial, tranquilo y familiar. Su mayor atractivo es su proximidad al Parque de El Retiro, uno de los principales pulmones verdes de la capital, ideal para pasear, desconectar del bullicio de la ciudad y disfrutar de la naturaleza. Este barrio ofrece todas las comodidades necesarias para el día a día, como supermercados, comercios, escuelas y hospitales, convirtiéndolo en una opción perfecta para familias, parejas o personas solteras que buscan un entorno apacible sin renunciar a la cercanía del centro de Madrid. Esta ubicación ofrece un entorno residencial tranquilo con fácil acceso a servicios y transporte público. En las inmediaciones se encuentran paradas de autobús como Plaza Niño Jesús (a 100 metros) y estaciones de metro como Sainz de Baranda (líneas 6 y 9), lo que garantiza una excelente comunicación con el resto de la ciudad. Además, la zona cuenta con una amplia oferta educativa, incluyendo escuelas infantiles y colegios, así como servicios de salud cercanos como el Hospital Infantil Universitario del Niño Jesús.",True,good,False,True,7440.0,True,False,True,False,[],False,False,1250000.0,€,flat,,"Niño Jesús, Madrid",Piso,Top,,,,,,,
104949916,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/9b/cc/1237831048.webp,SM196285 ,24,2,2190000.0,flat,sale,354.0,True,4,5,Barrio Conde Orgaz-Piovera,Madrid,Madrid,Hortaleza,es,Conde Orgaz-Piovera,40.4578701,-3.6427912,False,https://www.idealista.com/inmueble/104949916/,"Gilmar Consulting Inmobiliario presenta esta LUJOSA vivienda de la constructora TIUNA, enclavada en la urbanización más exclusiva del Parque Conde Orgaz en una de las zonas más prestigiosas de Madrid, en la Avenida de los Madroños. Esta vivienda construida en 2018, cuenta con una orientación perfecta, destacando por su gran luminosidad y espacios en todas sus estancias, ha sido creada con un diseño vanguardista y construida con unas calidades excepcionalmente altas. Además, está dotada de las últimas novedades en climatización frio/calor por suelo radiante y refrigerante, también por conductos, carpintería, domótica, diseño, tiene gran salón-comedor con salida a la terraza de 20 m² que da a la zona de jardines de la urbanización, 4 dormitorios, todos ellos con baño en suite, cocina completamente equipada con electrodomésticos de la marca Gaggenau, terraza de servicio para lavandería y otras terrazas ajardinadas. Dispone de 3 plazas de garaje, cargador eléctrico para coches y trastero de 8m². El edificio está dotado de seguridad 24 hrs, piscina exterior y gimnasio completo. Tiene clasificación energética Clase A. Vivienda exclusiva en un entorno privilegiado de Madrid y perfectamente comunicada con el centro, metro, autobuses y el aeropuerto, cerca del centro comercial Arturo Soria Plaza, tiendas, bares, restaurantes.. . Multitud de Servicios como hospitales, centros comerciales, campos de golf y colegios privados como el Brains international School, Dallington school o el prestigioso Liceo Francés. Edificio de nueva construcción y formado únicamente por 16 viviendas exclusivas, de varias tipologías y distribuido en 4 plantas. El proyecto ha sido realizado por un prestigioso estudio de arquitectos Jorge Bueso-Inchausti & Rein) Vivienda exclusiva en un entorno privilegiado de Madrid y perfectamente comunicada con el centro, metro, autobuses y el aeropuerto, cerca del centro comercial Arturo Soria Plaza, tiendas, bares, restaurantes. Multitud de Servicios como hospitales, centros comerciales, campos de golf y colegios privados como el Brains International School, Dallington School o el prestigioso Liceo Francés.",False,good,False,True,6186.0,True,False,False,False,[],False,False,2190000.0,€,flat,,"Conde Orgaz-Piovera, Madrid",Piso,Top,True,True,,,,,
107308027,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/04/f6/1309092865.webp,BHHS-MAD-0584,40,2,4400000.0,duplex,sale,463.0,True,4,4,Barrio Bernabéu-Hispanoamérica,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4577829,-3.6819182,False,https://www.idealista.com/inmueble/107308027/,"Descubre este impresionante dúplex de 463 m² catastrales construidos, ubicado en una de las zonas más privilegiadas de Madrid. Situado en una urbanización de alto standing construida en 2019, este hogar ofrece lujo, amplitud y confort en cada detalle. La superficie se distribuye de la siguiente manera, 183,72 son metros útiles habitables de vivienda, más 200 metros aproximados de jardín y piscina de uso privado, el resto corresponde a las cuatro plazas de garaje y elementos comunes del edificio.  Este magnífico dúplex se distribuye en dos plantas, ofreciendo espacios diáfanos y una distribución funcional. En la planta principal, un espectacular salón de doble altura con grandes ventanales permite la entrada de luz natural durante todo el día, creando un ambiente cálido y acogedor. La cocina, de diseño moderno y totalmente equipada con electrodomésticos de alta gama, combina elegancia y funcionalidad. Los dormitorios, amplios y luminosos, cuentan con armarios empotrados y baños en suite, proporcionando el máximo confort y privacidad. Los acabados de la vivienda son de primera calidad, con suelos y puertas de madera de roble, mármol travertino, rodapiés empotrados y un sistema de domótica avanzado. Además, las luces indirectas empotradas en el suelo y el techo aportan un toque sofisticado y acogedor a cada estancia. En el exterior, la propiedad cuenta con una espectacular terraza y un jardín privado con vegetación consolidada, equipado con una pérgola bioclimática, ideal para disfrutar de momentos de relax o reuniones al aire libre. La piscina privada añade un extra de exclusividad y bienestar. Como parte de una urbanización de lujo, los residentes tienen acceso a zonas comunes que incluyen piscina, gimnasio, áreas ajardinadas y seguridad 24 horas. Ubicado en el prestigioso Paseo de la Habana, este inmueble se encuentra en una de las mejores zonas de Madrid, con excelente conexión con el centro y rodeado de servicios exclusivos. La propiedad se encuentro próximo al Paseo de la Castellana y las principales zonas empresariales, la ubicación es perfecta para quienes buscan una combinación de lujo, comodidad y accesibilidad. La propiedad incluye cuatro plazas de garaje y un trastero, completando así una oferta residencial inigualable.",False,good,False,True,9503.0,True,False,True,False,[],False,False,4400000.0,€,flat,duplex,"Bernabéu-Hispanoamérica, Madrid",Dúplex,Top,True,True,,,,,
108519296,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/38/f1/1347321678.webp,W-02S53L,32,8,1200000.0,penthouse,sale,147.0,True,3,3,Barrio Cuatro Caminos,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.449252,-3.6974953,False,https://www.idealista.com/inmueble/108519296/,"Ático reformado con terraza en la calle Edgar Neville Engel & Völkers, inmobiliaria de lujo de Madrid, ofrece este maravilloso ático al lado del Paseo de la Castellana, en una de las mejores zonas de la capital, rodeada de todo tipo de servicios. El piso se encuentra en una octava planta y tiene una estupenda terraza de 19 m2 aprox con grandes ventanales al salón lo que aporta gran luminosidad a la vivienda, así como 3 amplios dormitorios todos dobles y 3 baños completos. El dormitorio principal de excelente tamaño, con baño en suite asi como grandes armarios y zona de estudio o lectura. Todos los dormitorios con armarios ideales y de gran calidad, la cocina en perfecto estado con electrodomésticos de primera gama y área de lavado independiente y 2 dormitorios dobles que tienen cada uno su baño. La calefacción es central, suelo de madrera y muchos detalles de buen gusto y comodidad. Una oportunidad maravillosa de inversion en Madrid La propiedad se ubica al noroeste de la capital, muy cerca de Paseo de la Castellana, Nuevos Ministerios y la zona de Azca Azca es el distrito financiero y de negocios de Madrid. Se trata de una gran manzana de diecinueve hectáreas de superficie compuesta por edificios de oficinas. Azca está comprendida entre las calles de Raimundo Fernández Villaverde, Orense, General Perón y el Paseo de la Castellana. Asimismo, en esta zona se encuentran las plazas de Pablo Ruiz Picasso, Carlos Trías Beltrán y Manuel Gómez Moreno. Este barrio está delimitado por importantes estructuras como el estadio Santiago Bernabéu, el Ministerio de Defensa, la famosa Torre Picasso o la torre BBVA. La cercanía a la Calle Orense, Nuevos Ministerios y el maravilloso Corte Ingles del Paseo de la Castellana pone a mano una amplia gama de servicios desde grandes almacenes, comercios, farmacias, colegios, iglesias, gimnasios, hoteles, hasta zonas deportivas y una oferta muy amplia de bares y restaurantes. En cuanto a las comunicaciones, esta zona tiene una excelente cobertura de transporte, esto se debe a la cercanía de ésta a la estación de Nuevos Ministerios y del intercambiador de Plaza de Castilla. Los accesos tanto al centro de la ciudad por el Paseo de la Castellana y a las principales salidas (M-30, A-1) por la Plaza de Castilla son cómodos y rápidos.",False,good,False,True,8163.0,True,False,False,False,[],False,False,1200000.0,€,flat,penthouse,"Cuatro Caminos, Madrid",Ático,Top,,,1280000.0,80000.0,6.0,,
106597321,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/54/88/1315476469.webp,W-02XHSF,41,bj,2600000.0,flat,sale,373.0,True,5,4,Barrio Bernabéu-Hispanoamérica,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4524954,-3.6808225,False,https://www.idealista.com/inmueble/106597321/,"Espectacular dúplex con jardín Engel & Völkers les presenta una extraordinaria y preciosa vivienda en Hispanoamérica entre Serrano y Príncipe de Vergara. Situada en un edificio con portero y pocos vecinos, se trata de un dúplex único con acceso a un jardín de uso privativo de unos 200m. Accedemos a la vivienda por la planta superior: el hall da paso a un espacioso salón con varios ambientes incluyendo una agradable zona de estar acristalada con vegetación a su alrededor desde la que podemos bajar a un cuidado y bonito jardín con árboles y plantas maduras. A la derecha del hall está la habitación principal con cuarto de baño y vestidor y a la izquierda cuenta con dos habitaciones con armarios empotrados y un cuarto de baño.  En la planta inferior encontramos un amplio cuarto de estar, un comedor y un aseo. A la izquierda están la cocina y el cuarto y baño de servicio. Todas las habitaciones son exteriores y luminosas. Cuenta con aparcamiento para dos vehículos en superficie. El prestigioso barrio de Hispanoamérica se ubica dentro del Distrito de Chamartín, al norte de la capital. Es un barrio ideal para familias, por su excelente oferta de colegios. Chamartín alberga numerosas zonas verdes, así como una amplia gama de servicios desde grandes almacenes, comercios, mercados, farmacias, iglesias, instalaciones deportivas, hospitales, hoteles, embajadas, administraciones públicas, museos, el Auditorio Nacional y el Estadio Santiago Bernabéu.  Cuenta además con una selección de los mejores bares, restaurantes y tiendas de moda de Madrid. Chamartín está muy bien comunicado con la red de carreteras. El sistema de transporte público asegura la máxima comodidad para los residentes de sus barrios, ya que actualmente dispone de aproximadamente 50 líneas de autobuses, 7 líneas de metro y una estación de tren de cercanías: Chamartín a su vez terminal para la mayoría de los trenes de media y larga distancia hacia el norte de España.",False,good,False,True,6971.0,True,False,False,False,[],False,False,2600000.0,€,flat,,"Bernabéu-Hispanoamérica, Madrid",Piso,Top,True,True,,,,,
105473438,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/78/c5/1253325617.webp,LFG.V.005,56,3,1045000.0,penthouse,sale,118.0,True,1,2,"avenida de Luis García Cereceda, 7",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.4062857,-3.8008773,True,https://www.idealista.com/inmueble/105473438/,"REALIZZA vende en exclusiva este espectacular Atico duplex a estrenar con terraza y preciosas vistas al campo de golf en la nueva urbanización La Finca Garden. El apartamento se distribuye de la siguiente manera: En la Planta Baja tenemos el Hall de entrada, el aseo de invitados, el cuarto de lavado y el salón comedor con acceso a la terraza, y con cocina americana de Gunni Trentino y electrodomésticos NEFF. En la planta principal tenemos un impresionante dormitorio principal en suite con baño, y con acceso a un precioso patio ajardinado desde el dormitorio. La vivienda incluye 1 plaza de Garaje y un trastero. La domótica de GIRA, suelo radiante en invierno y refrescante en verano mediante geotermia, Gimnasio, Piscina comunitaria, sala de visitas, Vigilancia 24 horas y la zona de coworking en la misma urbanización que permiten conciliar el entorno familiar y profesional sin desplazarse gracias a los Covit rooms que son 4 salas de hasta 14 m2, perfectamente equipadas para desarrollar en ellas videollamadas sin molestias ni ruidos, hará las delicias del propietario de este atico.",True,good,False,True,8856.0,True,False,False,False,[],False,False,1045000.0,€,flat,penthouse,"La Finca, Pozuelo de Alarcón","Ático en avenida de Luis García Cereceda, 7",Top,,,,,,,
107533312,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/70/76/1315270623.webp,C501236,57,,1100000.0,chalet,sale,494.0,,5,4,calle Jándula s/n,Madrid,Villaviciosa de Odón,El Bosque,es,,40.3970837,-3.9202686,True,https://www.idealista.com/inmueble/107533312/,"En Flimasa NO COBRAMOS AL COMPRADOR. Gran chalet independiente en la Urbanización El Bosque.  Enclavado en una privilegiada parcela de esquina de 2.269 m², este impresionante chalet independiente de 494 m² ofrece el equilibrio perfecto entre amplitud, privacidad y calidad de vida. Rodeado de un entorno natural cuidado al detalle, con un muro de piedra, cuatro olivos centenarios y una elegante palmera, la vivienda cuenta con una amplia piscina de 12 x 6 metros y su propia pista de tenis, proporcionando un espacio inigualable para el ocio y la desconexión. Al acceder a la vivienda, nos recibe un amplio porche que da paso a la planta principal. El gran salón, de 57 m² crea un ambiente cálido y acogedor, ideal para las reuniones en familia o con amigos. La cocina, espaciosa y funcional, se abre a una terraza de 21 m² equipada con barbacoa, un rincón perfecto para disfrutar de comidas al aire libre. En esta misma planta, encontramos tres luminosos dormitorios con armarios empotrados, junto a un baño completo que da servicio a esta zona. En la planta superior, la privacidad y el confort son protagonistas. El dormitorio principal, concebido como una suite de ensueño, cuenta con un baño de 12 m², armarios empotrados y acceso a una terraza privada. Acompañando esta estancia, otro dormitorio con armario empotrado y un baño adicional completan este nivel, junto con una agradable zona de estar que invita al descanso y que también dispone de salida a terraza. El chalet no solo brilla en sus espacios principales, sino que también ofrece una planta semisótano repleta de posibilidades. Aquí encontramos un enorme garaje de 71 m² con capacidad para 4 o 5 coches, un práctico trastero con baño, una galería de 30 m², una espaciosa sala de juegos con luz natural y un cuarto de caldera independiente. Este hogar ha sido diseñado para quienes buscan amplitud sin renunciar a la calidez, con espacios exteriores que invitan a la desconexión y un interior pensado para disfrutar en familia. Una oportunidad única en un entorno privilegiado. ¡No dejes pasar la oportunidad de conocerlo en persona!",True,good,False,,2227.0,False,False,False,False,[],False,False,1100000.0,€,chalet,independantHouse,"El Bosque, Villaviciosa de Odón",Casa independiente en calle Jándula s/n,Top,True,True,,,,,
107975856,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/fe/16/1329963811.webp,BHHS-MAD-0663,23,3,2279000.0,flat,sale,160.0,True,3,3,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4333373,-3.6735102,False,https://www.idealista.com/inmueble/107975856/,"Si buscas una vivienda en la mejor zona de Lista, te proponemos conocer esta exclusiva propiedad reformada y amueblada a estrenar de 160 metros cuadrados catastrales, situado en un emplazamiento inmejorable en una de las calles principales del señorial barrio de Salamanca, muy cerca de la Plaza del Marqués de Salamanca La propiedad se encuentra ubicada en la sexta planta de un edificio señorial y representativo edificado en el año 2.000.    Esta exclusiva vivienda se encuentra ubicada en la zona más comercial del barrio de Salamanca-lista, con todo tipo de comunicaciones y rodeado de museos, zonas de ocio, centros comerciales y todo tipo de servicios, todo ello hace de esta propiedad una oportunidad única de vivir o invertir en la zona más privilegiada y exclusiva de Madrid.    La vivienda se distribuye en una zona de estar compuesta por amplio salón-comedor con muy buena luz gracias a la altura de la vivienda y sus tres amplios ventanales, seguida de amplia cocina abierta con isla completamente amueblada y equipada con electrodomésticos de primera firma. Dispone de aseo de cortesía. La zona de descanso la componen tres dormitorios todos ellos en suite y zona de vestidor, todos con amplios ventanales. Cabe mencionar la calidad de la reforma hecha por un importante grupo de arquitectura.  La vivienda se vende amueblada y decorada por un prestigioso estudio de interiorismo. Disponemos de varios inmuebles con características similares que no pueden ser publicados, para más información visita.",False,good,False,True,14244.0,True,False,False,False,[],False,False,2279000.0,€,flat,,"Lista, Madrid",Piso,Top,,,,,,,
108643956,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/75/db/1350858213.webp,VM2506066,12,1,2009000.0,flat,sale,189.0,True,3,4,calle del General Pardiñas,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.431565,-3.6771527,False,https://www.idealista.com/inmueble/108643956/,"PISO REFORMADO A ESTRENAR EN BARRIO SALAMANCA-LISTA Piso en venta en calle General Pardiñas, en pleno corazón del Barrio de Salamanca - Lista, este espectacular piso de 3 habitaciones y 3 baños ofrece un estilo de vida exclusivo y cómodo. Con una terraza privada, cocina totalmente equipada, un aseo adicional y la ventaja de ser exterior, esta vivienda está diseñada para quienes buscan luminosidad, espacio y elegancia. Además, se vende amueblado, listo para entrar a vivir sin necesidad de preocuparte por nada más. Vivir en el Barrio de Salamanca es disfrutar de una de las zonas más selectas de Madrid, rodeado de las mejores tiendas, restaurantes y servicios de la ciudad. La zona de Lista combina tranquilidad y sofisticación, con excelentes conexiones de transporte y proximidad a lugares icónicos como el Parque del Retiro. Este es el lugar perfecto para aquellos que valoran la calidad de vida en un entorno exclusivo. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,good,False,True,10630.0,True,False,False,False,[],False,False,2009000.0,€,flat,,"Lista, Madrid",Piso en calle del General Pardiñas,Top,,,,,,,
107618997,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/44/8e/1317786694.webp,BHHS-MAD-0614,18,4,2409000.0,flat,sale,209.0,False,3,3,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4353179,-3.6784984,False,https://www.idealista.com/inmueble/107618997/,"Si buscas una vivienda en la mejor zona de Lista, te proponemos conocer esta exclusiva propiedad reformada y amueblada a estrenar de 209 metros cuadrados catastrales situado en un emplazamiento inmejorable en una de las calles principales del señorial barrio de Salamanca, muy cerca de la Plaza del Marqués de Salamanca La propiedad se encuentra ubicada en la quinta planta de un edificio señorial y representativo edificado en el año 1.986. Dispone de plaza d garaje en finca.    Esta exclusiva vivienda se encuentra ubicada en la zona más comercial del barrio de Salamanca-lista, con todo tipo de comunicaciones y rodeado de museos, zonas de ocio, centros comerciales y todo tipo de servicios, todo ello hace de esta propiedad una oportunidad única de vivir o invertir en la zona más privilegiada y exclusiva de Madrid.    La vivienda se distribuye en una zona de estar compuesta por amplio salón-comedor con muy buena luz gracias a la altura de la vivienda y sus tres amplios ventanales, seguida de amplia cocina semiabierta con isla completamente amueblada y equipada con electrodomésticos de primera firma. Dispone de aseo de cortesía y zona de lavandería independiente. La zona de descanso la componen tres dormitorios en suite y zona de vestidor, todos con amplios ventanales. Cabe mencionar la calidad de la reforma hecha por un importante grupo de arquitectura.  La vivienda se vende amueblada y decorada por un prestigioso estudio de interiorismo. Disponemos de varios inmuebles con características similares que no pueden ser publicados, para más información visita.",False,good,False,True,11526.0,True,False,False,False,[],False,False,2409000.0,€,flat,,"Lista, Madrid",Piso,Top,True,True,,,,,
108640408,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/d9/db/1350753638.webp,EC209545,26,2,335000.0,flat,sale,84.0,True,3,1,AV PADRE PIQUER,Madrid,Madrid,Latina,es,Aluche,40.3876916,-3.7629272,False,https://www.idealista.com/inmueble/108640408/,"En el corazón de Aluche, una de las zonas más consolidadas y vivas del distrito de Latina en Madrid, se encuentra este piso de 84 m², una excelente oportunidad para reformar y transformar en un hogar moderno con gran potencial de rentabilidad. La vivienda cuenta con tres dormitorios, un baño y una orientación suroeste que garantiza una luminosidad excepcional. Su distribución y características como el suelo de parquet, el portero automático y el ascensor, hacen de este inmueble una base perfecta para una reforma que maximice su valor. El edificio, construido en 1980, goza de una ubicación estratégica en un barrio que combina tranquilidad y dinamismo. Aluche es conocido por su ambiente familiar y su amplia oferta de servicios. En cuanto a las opciones de ocio y compras, el Centro Comercial Plaza Aluche está a pocos metros, ofreciendo una gran diversidad de tiendas, restaurantes y servicios. La conexión con el transporte público es otro punto fuerte de esta propiedad. Las estaciones de metro más cercanas son Aluche (línea 5) y Empalme (línea 5), ambas a poca distancia. Además, la estación de cercanías Aluche (líneas C5) pone Madrid al alcance en cuestión de minutos. Para quienes prefieren el autobús, las líneas 31, 121 y 138 tienen paradas cercanas, facilitando el acceso a otros puntos de la ciudad. Aluche es un barrio lleno de vida, con parques como el de Aluche y áreas verdes que invitan al paseo y al deporte al aire libre. La zona cuenta también con una amplia oferta de bares, restaurantes y comercios locales que reflejan el espíritu acogedor de su comunidad. Es un lugar donde se mezcla la tradición con la modernidad, haciendo de este piso una inversión ideal tanto para vivir como para alquilar. Desde 1983, GILMAR se ha dedicado a ayudar a sus clientes a encontrar la casa de sus sueños, combinando experiencia y profesionalidad para ofrecer un servicio inmobiliario de excelencia. Si estás interesado en este inmueble, no dudes en contactar con nuestro equipo de Madrid Río. Puedes visitarnos en nuestra oficina ubicada en el Paseo de Extremadura 1, llamarnos al teléfono o escribirnos al correo electrónico. Por favor, facilita la referencia 209545 para obtener más información y concertar una visita.",True,good,False,True,3988.0,False,False,False,False,[],False,False,335000.0,€,flat,,"Aluche, Madrid",Piso en Av Padre Piquer,Top,,,350000.0,15000.0,4.0,,
108820979,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/31/05/1356107901.webp,cas565SO,35,2,4850000.0,flat,sale,353.0,True,4,4,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4345536,-3.6858697,False,https://www.idealista.com/inmueble/108820979/,"Olisson presenta este espectacular piso reformado en el corazón del barrio de Castellana. Ubicada en la emblemática calle de Juan Bravo, se encuentra en una finca de 1957, que se integra perfectamente en el entorno, destacándose por su fachada con balcones.  Con una superficie de 353 m², el piso ha sido reformado aprovechando cada uno de sus espacios, combinando elegancia, estilo y confort. La distribución de la vivienda está pensada para optimizar el espacio y la privacidad: un amplio salón-comedor integrado con cocina, tres dormitorios en suite con baños privados, además de un dormitorio de servicio con baño. Entre sus características más destacadas, cuenta con una magnífica terraza con vistas a la calle de Juan Bravo, acabados de primera calidad, carpinterías exteriores en aluminio lacado blanco, y un sistema central de calefacción y aire acondicionado. Barrio de Salamanca – Castellana: una de las direcciones más codiciadas de Madrid La zona de Castellana, dentro del prestigioso barrio de Salamanca, se distingue por su elegancia urbana, su excelente arquitectura y su ubicación estratégica entre el distrito financiero y el centro histórico. Esta área ofrece una calidad de vida excepcional: rodeada de boutiques de lujo, restaurantes, centros culturales y perfectamente conectada. Vivir aquí es apostar por el equilibrio entre el dinamismo de la ciudad y la tranquilidad de una zona residencial consolidada, segura y con identidad propia. [IW].",False,good,False,True,13739.0,True,False,False,False,[],False,False,4850000.0,€,flat,,"Castellana, Madrid",Piso,Top,,,,,,,
108463268,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/42/d1/1345671515.webp,W-030AL4,32,5,1995000.0,flat,sale,221.0,True,4,3,Barrio Vallehermoso,Madrid,Madrid,Chamberí,es,Vallehermoso,40.4417474,-3.7102546,False,https://www.idealista.com/inmueble/108463268/,"Espectacular vivienda muy luminosa con vistas despejadas en Vallehermoso Engel & Völkers tiene el placer de presentarles esta propiedad en Exclusiva situada en el prestigioso Barrio de Vallehermoso, en Chamberí, con vistas despejadas hacia el Parque Santander. Según entramos en el edificio, nos encontramos un amplio portal construido con materiales nobles por el cual accedemos al ascensor. Llegamos a la quinta planta, nos encontramos un descansillo, con luz natural con dos viviendas por planta, finca muy tranquila. Accedemos a la vivienda por un amplio recibidor llegando a la zona social de la casa, totalmente exterior y compuesta actualmente por tres ambientes, dos zonas de salón, y un amplio comedor. A la derecha del recibidor encontramos una amplia cocina, con gran office para comer y con acceso a una terraza que da a un amplio patio interior y a la puerta de servicio. En la zona de noche encontramos tres amplios dormitorios exteriores, de los cuales, uno de ellos tiene baño en Suite y otra habitación como cuarto de estar unida al mismo. Todos los baños tienen ventana. El edificio tiene portero. Tiene trastero en finca. Los propietarios disponen de una plaza de garaje PAR. Sin duda, una casa ideal para cualquier tipo de familias o inversores que busquen un hogar, por la amplitud, luz, techos altos, vistas, portal señorial en una zona inmejorable de Vallehermoso rodeada de zonas deportivas y parques. La vivienda está situada en el distrito de Chamberí, en una de las calles más privilegiadas del barrio de Vallehermoso, disponiendo de una importante variedad de comercios y servicios: red de transporte público y autobuses, destacando la estación de metro de Canal permitiéndonos así acceder de forma rápida y eficaz a todo el centro de la capital. Vallehermoso destaca dentro de Chamberí por sus zonas verdes Parque de Enrique Herreros, parque de Bravo Murillo y el Parque del Canal de Isabel II que cuenta además de con zonas verdes, pistas de pádel y pistas de fútbol. También nos encontramos con un gran centro deportivo, Go fit, el Estadio de Atletismo de Vallehermoso, el centro deportivo del Canal y la nueva apertura del centro deportivo del parque Móvil. El barrio cuenta con zonas comerciales e importantes hospitales como El Clínico San Carlos, La Fundación Jiménez Díaz, La Luz y La Paloma. Las comunicaciones son excelentes, tanto en dotaciones de transporte público, líneas de autobús (2, 3, 12, 37, 149 y N29) y Metro Canal con las lineas 2-7, como en conexiones a la M-30, A6 y otras vías principales. En breves minutos podemos incorporarnos desde la carretera de La Coruña N-VI. Muy próxima a la Ciudad Universitaria y Moncloa.",True,good,False,True,9027.0,True,False,True,False,[],False,False,1995000.0,€,flat,,"Vallehermoso, Madrid",Piso,Top,,,,,,,
