propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108916839,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/0f/de/1358862575.webp,15,4,736500.0,flat,sale,107.0,True,2,2,"Fernández Caro, 7",Madrid,Madrid,Ciudad Lineal,es,Concepción,40.4424991,-3.6474042,True,https://www.idealista.com/obra-nueva/108916839/,"DESCUBRE EN MOSAIK, LA COMPOSICIÓN PERFECTA 22 VIVIENDAS EXCLUSIVAS DE OBRA NUEVA CON TERRAZA DE 1, 2 Y 3 DORMITORIOS (PLAZAS DE GARAJE Y LOCKERS INCLUIDOS EN EL PRECIO)   MOSAIK es un proyecto innovador y vanguardista, donde prima diseño y funcionalidad, que se ubica en la calle Fernández Caro, 7, a pocos metros de la calle Arturo Soria, una de las principales arterias de Madrid. El complejo residencial dispone de unos espacios comunes para hacer tu día a día más agradable: piscina, solárium panorámico, gimnasio y zona de coworking. Las viviendas están perfectamente orientadas, con amplios ventanales que garantizan una alta luminosidad, dotadas de una cuidada selección de materiales, y cocinas totalmente equipadas con elegante diseño y excelentes calidades. Además, cuentan con un innovador sistema de climatización por aerotermia y geotermia, suelo radiante y suelo refrescante, ventilación mecánica de doble flujo con intercambiador de calor, elementos que nos proporcionarán el máximo confort y eficiencia energética. MOSAIK te ofrece diseño y equipamiento con todos los servicios disponibles, en una de las mejores zonas de Madrid. Un residencial, enfocado a ofrecerte una alta calidad de vida para hacer tu día a día más cómodo y sencillo.  Para ampliar la información, puedes concertar una visita a nuestras oficinas centrales en la calle Alcalá 96, 5º-Dcha. frente a El Corte Inglés de Goya.",False,,True,True,6883.0,True,False,False,False,[],False,False,736500.0,€,flat,,"Concepción, Madrid","Piso en Fernández Caro, 7",a01Jy00000jvuWeIAI,False,True,True,,,,
108915651,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/09/a3/1358827146.webp,15,3,750500.0,flat,sale,107.0,True,2,2,"Fernández Caro, 7",Madrid,Madrid,Ciudad Lineal,es,Concepción,40.4424991,-3.6474042,True,https://www.idealista.com/obra-nueva/108915651/,"DESCUBRE EN MOSAIK, LA COMPOSICIÓN PERFECTA 22 VIVIENDAS EXCLUSIVAS DE OBRA NUEVA CON TERRAZA DE 1, 2 Y 3 DORMITORIOS (PLAZAS DE GARAJE Y LOCKERS INCLUIDOS EN EL PRECIO)   MOSAIK es un proyecto innovador y vanguardista, donde prima diseño y funcionalidad, que se ubica en la calle Fernández Caro, 7, a pocos metros de la calle Arturo Soria, una de las principales arterias de Madrid. El complejo residencial dispone de unos espacios comunes para hacer tu día a día más agradable: piscina, solárium panorámico, gimnasio y zona de coworking. Las viviendas están perfectamente orientadas, con amplios ventanales que garantizan una alta luminosidad, dotadas de una cuidada selección de materiales, y cocinas totalmente equipadas con elegante diseño y excelentes calidades. Además, cuentan con un innovador sistema de climatización por aerotermia y geotermia, suelo radiante y suelo refrescante, ventilación mecánica de doble flujo con intercambiador de calor, elementos que nos proporcionarán el máximo confort y eficiencia energética. MOSAIK te ofrece diseño y equipamiento con todos los servicios disponibles, en una de las mejores zonas de Madrid. Un residencial, enfocado a ofrecerte una alta calidad de vida para hacer tu día a día más cómodo y sencillo.  Para ampliar la información, puedes concertar una visita a nuestras oficinas centrales en la calle Alcalá 96, 5º-Dcha. frente a El Corte Inglés de Goya.",False,,True,True,7014.0,True,False,False,False,[],False,False,750500.0,€,flat,,"Concepción, Madrid","Piso en Fernández Caro, 7",a01Jy00000jvuWeIAI,False,True,True,,,,
108915648,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/c5/51/1358826691.webp,15,6,1229500.0,penthouse,sale,166.0,True,3,3,"Fernández Caro, 7",Madrid,Madrid,Ciudad Lineal,es,Concepción,40.4424991,-3.6474042,True,https://www.idealista.com/obra-nueva/108915648/,"DESCUBRE EN MOSAIK, LA COMPOSICIÓN PERFECTA 22 VIVIENDAS EXCLUSIVAS DE OBRA NUEVA CON TERRAZA DE 1, 2 Y 3 DORMITORIOS (PLAZAS DE GARAJE Y LOCKERS INCLUIDOS EN EL PRECIO)   MOSAIK es un proyecto innovador y vanguardista, donde prima diseño y funcionalidad, que se ubica en la calle Fernández Caro, 7, a pocos metros de la calle Arturo Soria, una de las principales arterias de Madrid. El complejo residencial dispone de unos espacios comunes para hacer tu día a día más agradable: piscina, solárium panorámico, gimnasio y zona de coworking. Las viviendas están perfectamente orientadas, con amplios ventanales que garantizan una alta luminosidad, dotadas de una cuidada selección de materiales, y cocinas totalmente equipadas con elegante diseño y excelentes calidades. Además, cuentan con un innovador sistema de climatización por aerotermia y geotermia, suelo radiante y suelo refrescante, ventilación mecánica de doble flujo con intercambiador de calor, elementos que nos proporcionarán el máximo confort y eficiencia energética. MOSAIK te ofrece diseño y equipamiento con todos los servicios disponibles, en una de las mejores zonas de Madrid. Un residencial, enfocado a ofrecerte una alta calidad de vida para hacer tu día a día más cómodo y sencillo.  Para ampliar la información, puedes concertar una visita a nuestras oficinas centrales en la calle Alcalá 96, 5º-Dcha. frente a El Corte Inglés de Goya.",False,,True,True,7407.0,True,False,False,False,[],False,False,1229500.0,€,flat,penthouse,"Concepción, Madrid","Ático en Fernández Caro, 7",a01Jy00000jvuWeIAI,False,True,True,,,,
108569280,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/52/58/1164684135.webp,17,,1370000.0,chalet,sale,282.0,,5,5," Alvaro de Bazán, 4",Madrid,Boadilla del Monte,Cortijo Sur,es,,40.4249866,-3.9145279,True,https://www.idealista.com/obra-nueva/108569280/,"– THE PROJECT – CASAS EXCEPCIONALES QUE LO TIENEN TODO PARA… SER PERFECTAS The Project es un proyecto muy especial; es, el PROYECTO con mayúsculas; el lugar donde el atractivo exterior y el espacio interior, lo dicen todo. Son 14 casas pareadas sorprendentemente amplias, con grandes parcelas privadas y piscinas independientes. Planteamos un programa de vivienda de 5 dormitorios, 4 baños y aseo de cortesía, en sus dos plantas principales, y un semisótano totalmente acondicionado para vivir, que incluye una gran sala, baño y cuarto de instalaciones, además de un gran patio inglés que garantiza luminosidad y ventilación natural, y su comunicación con la zona de piscina. Más de 345 m2 construidos diseñados sobre parcelas privadas de 380 a 416 m2. La promoción está situada en Boadilla, una de las zonas más prestigiosas y valoradas de la Comunidad de Madrid, dentro del sector urbanístico Cortijo Sur, en un entorno de naturaleza rodeado de grandes espacios de gran valor medioambiental. Las viviendas se ubican sobre una parcela muy especial con amplias vistas, inmejorable orientación y gran privacidad. THE PROJECT es un proyecto único que lo tiene todo: exclusividad, personalidad, belleza, localización, naturaleza, diseño, calidad, luz, eficiencia, amplitud interior y exterior, privacidad, orientación, vistas, piscina privada, servicios… [En *The Project -*, apostamos por el diseño como marca que nos define. Nos esforzamos para crear un lugar donde exclusividad y habitabilidad se fundan en un proyecto de gran expresión arquitectónica|]. Te invitamos a concertar una visita con nuestros comerciales y ampliar la información sobre The Project.",True,newdevelopment,True,,4858.0,True,False,False,False,[],False,False,1370000.0,€,chalet,semidetachedHouse,"Cortijo Sur, Boadilla del Monte","Chalet pareado en  Alvaro de Bazán, 4",Chalet 03,False,,,,,,
108914030,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/42/96/1358780546.webp,32,,699900.0,chalet,sale,300.0,,4,3,"calle de Peñíscola, 40",Madrid,Arroyomolinos,Urbanización Mediterráneo,es,,40.2731052,-3.9023344,True,https://www.idealista.com/inmueble/108914030/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS PRESENTA IMPRESIONANTE CHALET situado en una zona privilegiada, cercana a todos los servicios, colegios y comercios Este chalet destaca por sus AMPLIOS ESPACIOS, LUMINOSIDAD Y MUCHOS METROS CONSTRUIDOS IDEAL PARA ALBERGAR A TODA TU FAMILIA  En la planta sótano encontramos un amplio espacio ideal para almacenamiento, cuarto de lavado o cualquier otro uso que se le quiera dar, además de un gran garaje con suficiente espacio para tres vehículos     En la planta baja encontrarás un amplio salón con aire acondicionado, una cocina muy grande, perfecta para el día a día, un aseo de cortesía y acceso directo a un patio asolado semicerrado, ideal para barbacoas o cenas al aire libre En la primera planta se ubican 4 HABITACIONES MUY AMPLIAS, entre ellas la SUITE PRINCIPAL CON BAÑO PRIVADO, y un segundo baño completo de gran tamaño para dar servicio a los otros dormitorios. Además de una de las habitaciones segundarias contar con un gran balcón que aporta luminosidad y amplitud  La vivienda cuenta también con BUHARDILLA, una estancia amplia y multifuncional, ideal como despacho, sala de juegos o zona de ocio. Ademas la vivienda cuenta con PISCINA COMUNITARIA CON ÁREAS VERDES AJARDINADAS, perfecto para disfrutar de ella todo el verano. Este chalet no es solo una vivienda, es un ESTILO DE VIDA. ¡Ven a conocerlo y déjate sorprender! Contacta con HOGARES ARROYOMOLINOS y agenda tu visita.",True,good,False,,2333.0,True,True,False,False,[],False,False,699900.0,€,chalet,terracedHouse,"Urbanización Mediterráneo, Arroyomolinos","Chalet adosado en calle de Peñíscola, 40",,,True,True,,,,
108721779,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/06/8d/1353166395.webp,20,,1475000.0,chalet,sale,281.0,,4,5,"Calle Hermanos Fernández Carvajal, 63",Madrid,Pozuelo de Alarcón,Zona Estación,es,Zona Estación,40.4562659,-3.7994506,True,https://www.idealista.com/obra-nueva/108721779/,"Unifamiliares En Magnífica Ubicación, Próxima A Aravaca. Obra nueva RESIDENCIAL HFC, adosados de 4 a 5 habitaciones. LICENCIA EN TRÁMITE. RESIDENCIAL HFC, es una promoción de obra nueva que consta de 4 exclusivos adosados de 4 a 5 habitaciones, en parcelas independientes de 180 m2 a 260 m2, con jardines privados y parcela común con piscina. Ubicada en una localización privilegiada, muy próxima a Aravaca. Las viviendas cuentan con una superficie construida de 280 m2 aprox. distribuida en: PLANTA SÓTANO - sala polivalente, sala técnica y dos plazas de garaje. PLANTA BAJA - cocina, habitación (en una de las viviendas, y como configuración alternativa en las otras), baño, salón y terraza exterior solada desde la que se accede al jardín privado de la vivienda. PLANTA PRIMERA - 4 habitaciones y 3 baños. La promoción incluye una parcela común para el uso exclusivo de las 4 viviendas, que contará con una piscina y zona ajardinada. RESIDENCIAL HFC, tiene un cuidado diseño que combina estética, calidad y funcionalidad, con un sistema constructivo sin pilares que posibilita un aprovechamiento óptimo del espacio en todas las estancias. La climatización de las viviendas será mediante sistema de aerotermia frío-calor que se distribuye por suelo radiante. Las viviendas cuentan con certificación energética de proyecto “A”. Cocina no incluida, pudiendo contratarse por encargo. La promoción tiene una localización privilegiada, se ubica en un entorno totalmente consolidado en la Zona Norte de Pozuelo lindando con Aravaca. Cuenta con gran oferta de servicios, centros educativos (Mater Salvatoris, Kensington School, ESIC, etc. ), supermercados, tiendas, restaurantes, parques, instalaciones deportivas, centro comercial Pozuelo (El Corte Inglés Pozuelo), farmacias, hospitales, etc. Las viviendas están muy bien comunicadas, con fácil acceso a la A-6 y M-40, y a dos estaciones de cercanías: una en Pozuelo y otra en El Barrial, junto a El Corte Inglés Pozuelo.",True,newdevelopment,True,,5249.0,True,False,False,False,[],False,False,1475000.0,€,chalet,terracedHouse,"Zona Estación, Pozuelo de Alarcón","Chalet adosado en Calle Hermanos Fernández Carvajal, 63",A1,False,True,True,,,,
108922867,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/3b/28/1359049481.webp,30,,659900.0,chalet,sale,152.0,,4,3,"calle Isla Cristina, 1",Madrid,Boadilla del Monte,Valdepastores - Las Encinas,es,,40.4219415,-3.8826601,True,https://www.idealista.com/inmueble/108922867/,"Agencia inmobiliaria en Boadilla del Monte INMOBILIARIA HOGARES BOADILLA DEL MONTE vende ESPECTACULAR CHALET ADOSADO en urbanización VALDEPASTORES de Boadilla del Monte. Esta vivienda adosada de 148m² se distribuye de la siguiente manera: En la planta principal, encontramos un amplio recibidor desde donde accedemos a un gran salón comedor con chimenea y salida directa al jardín de 100m², también desde el salón podemos acceder a una acogedora habitación en planta con un baño completo. Continuando con la planta principal, lo siguiente que encontramos es una luminosa cocina totalmente funcional con office. En la segunda planta, contamos con un gran dormitorio principal con zona de vestidor y baño en suite, dos amplios dormitorios secundarios y un baño completo que da servicio a ambos.  En la última planta encontramos una amplia buhardilla con dos espacios muy diferenciados, uno habilitado de despacho y otro de dormitorio. La vivienda, además, cuenta con calefacción por gasoil y placas solares. En la urbanización contamos con piscina comunitaria de agua salada y parque infantil. Esta vivienda se encuentra en un entrono inmejorable, rodeada de naturaleza y en una zona muy tranquila a la vez que muy cercana a todo tipo de comercios, colegios y medios de transporte. ¡NO PERDÁIS LA OPORTUNIDAD DE VENIR A VISITARLO!",True,good,False,,4341.0,False,False,False,False,[],False,False,659900.0,€,chalet,terracedHouse,"Valdepastores - Las Encinas, Boadilla del Monte","Chalet adosado en calle Isla Cristina, 1",Isla Cristina 3,,True,True,,,,
108721784,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/06/8d/1353166395.webp,20,,1495000.0,chalet,sale,279.0,,5,5,"Calle Hermanos Fernández Carvajal, 63",Madrid,Pozuelo de Alarcón,Zona Estación,es,Zona Estación,40.4562659,-3.7994506,True,https://www.idealista.com/obra-nueva/108721784/,"Unifamiliares En Magnífica Ubicación, Próxima A Aravaca. Obra nueva RESIDENCIAL HFC, adosados de 4 a 5 habitaciones. LICENCIA EN TRÁMITE. RESIDENCIAL HFC, es una promoción de obra nueva que consta de 4 exclusivos adosados de 4 a 5 habitaciones, en parcelas independientes de 180 m2 a 260 m2, con jardines privados y parcela común con piscina. Ubicada en una localización privilegiada, muy próxima a Aravaca. Las viviendas cuentan con una superficie construida de 280 m2 aprox. distribuida en: PLANTA SÓTANO - sala polivalente, sala técnica y dos plazas de garaje. PLANTA BAJA - cocina, habitación (en una de las viviendas, y como configuración alternativa en las otras), baño, salón y terraza exterior solada desde la que se accede al jardín privado de la vivienda. PLANTA PRIMERA - 4 habitaciones y 3 baños. La promoción incluye una parcela común para el uso exclusivo de las 4 viviendas, que contará con una piscina y zona ajardinada. RESIDENCIAL HFC, tiene un cuidado diseño que combina estética, calidad y funcionalidad, con un sistema constructivo sin pilares que posibilita un aprovechamiento óptimo del espacio en todas las estancias. La climatización de las viviendas será mediante sistema de aerotermia frío-calor que se distribuye por suelo radiante. Las viviendas cuentan con certificación energética de proyecto “A”. Cocina no incluida, pudiendo contratarse por encargo. La promoción tiene una localización privilegiada, se ubica en un entorno totalmente consolidado en la Zona Norte de Pozuelo lindando con Aravaca. Cuenta con gran oferta de servicios, centros educativos (Mater Salvatoris, Kensington School, ESIC, etc. ), supermercados, tiendas, restaurantes, parques, instalaciones deportivas, centro comercial Pozuelo (El Corte Inglés Pozuelo), farmacias, hospitales, etc. Las viviendas están muy bien comunicadas, con fácil acceso a la A-6 y M-40, y a dos estaciones de cercanías: una en Pozuelo y otra en El Barrial, junto a El Corte Inglés Pozuelo.",True,newdevelopment,True,,5358.0,True,False,False,False,[],False,False,1495000.0,€,chalet,terracedHouse,"Zona Estación, Pozuelo de Alarcón","Chalet adosado en Calle Hermanos Fernández Carvajal, 63",A4,False,True,True,,,,
108856267,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/65/3b/1358891415.webp,11,bj,3100000.0,flat,sale,337.0,True,4,3,calle de Jorge Juan,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.424739,-3.6818887,False,https://www.idealista.com/inmueble/108856267/,"Arco Comercialización tiene el privilegio de presentar en exclusiva esta extraordinaria propiedad situada en una de las zonas más señoriales y representativas de Madrid: Recoletos.  Ubicada en pleno corazón del barrio de Salamanca, esta vivienda destaca no solo por su imponente presencia exterior y luminosidad natural, sino también por su singular jardín privado, un auténtico remanso de tranquilidad que la convierte en una verdadera joya urbana. Su amplitud y versatilidad la hacen ideal tanto para despachos profesionales como para oficinas de alto nivel, ofreciendo una imagen impecable para cualquier actividad que requiera prestigio y ubicación privilegiada.  La entrada de servicio facilita la operatividad diaria, mientras que la excelente distribución de los espacios proporciona multitud de posibilidades para adaptar la vivienda a las necesidades de su empresa o despacho. La vivienda enamora por sus grandes ventanales, que inundan de luz cada estancia, y por conservar detalles originales como el mosaico cerámico primigenio, en perfecta armonía con modernos suelos de tarima.  Los materiales nobles, la carpintería de puertas macizas lacadas en blanco y la puerta blindada garantizan seguridad, confort y representatividad. La calefacción central de gas natural, el termo eléctrico para el agua caliente y el trastero en el sótano del edificio aportan la practicidad y comodidad que buscan las empresas más exigentes.  Todo ello, en una ubicación estratégica rodeada de comercios, servicios y transporte, donde la demanda de espacios es constante y la tranquilidad se combina a la perfección con la vida urbana. No cobramos honorarios al comprador y ofrecemos un servicio de búsqueda de financiación sin coste, aportando valor añadido a una inversión segura y de futuro en una de las direcciones más cotizadas de Madrid.",False,good,False,True,9199.0,True,False,True,False,[],False,False,3100000.0,€,flat,,"Recoletos, Madrid",Piso en calle de Jorge Juan,C28/25,,,,,,,
108721851,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/06/8d/1353166395.webp,20,,1395000.0,chalet,sale,274.0,,4,5,"Calle Hermanos Fernández Carvajal, 63",Madrid,Pozuelo de Alarcón,Zona Estación,es,Zona Estación,40.4562659,-3.7994506,True,https://www.idealista.com/obra-nueva/108721851/,"Unifamiliares En Magnífica Ubicación, Próxima A Aravaca. Obra nueva RESIDENCIAL HFC, adosados de 4 a 5 habitaciones. LICENCIA EN TRÁMITE. RESIDENCIAL HFC, es una promoción de obra nueva que consta de 4 exclusivos adosados de 4 a 5 habitaciones, en parcelas independientes de 180 m2 a 260 m2, con jardines privados y parcela común con piscina. Ubicada en una localización privilegiada, muy próxima a Aravaca. Las viviendas cuentan con una superficie construida de 280 m2 aprox. distribuida en: PLANTA SÓTANO - sala polivalente, sala técnica y dos plazas de garaje. PLANTA BAJA - cocina, habitación (en una de las viviendas, y como configuración alternativa en las otras), baño, salón y terraza exterior solada desde la que se accede al jardín privado de la vivienda. PLANTA PRIMERA - 4 habitaciones y 3 baños. La promoción incluye una parcela común para el uso exclusivo de las 4 viviendas, que contará con una piscina y zona ajardinada. RESIDENCIAL HFC, tiene un cuidado diseño que combina estética, calidad y funcionalidad, con un sistema constructivo sin pilares que posibilita un aprovechamiento óptimo del espacio en todas las estancias. La climatización de las viviendas será mediante sistema de aerotermia frío-calor que se distribuye por suelo radiante. Las viviendas cuentan con certificación energética de proyecto “A”. Cocina no incluida, pudiendo contratarse por encargo. La promoción tiene una localización privilegiada, se ubica en un entorno totalmente consolidado en la Zona Norte de Pozuelo lindando con Aravaca. Cuenta con gran oferta de servicios, centros educativos (Mater Salvatoris, Kensington School, ESIC, etc. ), supermercados, tiendas, restaurantes, parques, instalaciones deportivas, centro comercial Pozuelo (El Corte Inglés Pozuelo), farmacias, hospitales, etc. Las viviendas están muy bien comunicadas, con fácil acceso a la A-6 y M-40, y a dos estaciones de cercanías: una en Pozuelo y otra en El Barrial, junto a El Corte Inglés Pozuelo.",True,newdevelopment,True,,5091.0,True,False,False,False,[],False,False,1395000.0,€,chalet,terracedHouse,"Zona Estación, Pozuelo de Alarcón","Chalet adosado en Calle Hermanos Fernández Carvajal, 63",A2,False,True,True,,,,
108721857,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/06/8d/1353166395.webp,20,,1425000.0,chalet,sale,274.0,,4,5,"Calle Hermanos Fernández Carvajal, 63",Madrid,Pozuelo de Alarcón,Zona Estación,es,Zona Estación,40.4562659,-3.7994506,True,https://www.idealista.com/obra-nueva/108721857/,"Unifamiliares En Magnífica Ubicación, Próxima A Aravaca. Obra nueva RESIDENCIAL HFC, adosados de 4 a 5 habitaciones. LICENCIA EN TRÁMITE. RESIDENCIAL HFC, es una promoción de obra nueva que consta de 4 exclusivos adosados de 4 a 5 habitaciones, en parcelas independientes de 180 m2 a 260 m2, con jardines privados y parcela común con piscina. Ubicada en una localización privilegiada, muy próxima a Aravaca. Las viviendas cuentan con una superficie construida de 280 m2 aprox. distribuida en: PLANTA SÓTANO - sala polivalente, sala técnica y dos plazas de garaje. PLANTA BAJA - cocina, habitación (en una de las viviendas, y como configuración alternativa en las otras), baño, salón y terraza exterior solada desde la que se accede al jardín privado de la vivienda. PLANTA PRIMERA - 4 habitaciones y 3 baños. La promoción incluye una parcela común para el uso exclusivo de las 4 viviendas, que contará con una piscina y zona ajardinada. RESIDENCIAL HFC, tiene un cuidado diseño que combina estética, calidad y funcionalidad, con un sistema constructivo sin pilares que posibilita un aprovechamiento óptimo del espacio en todas las estancias. La climatización de las viviendas será mediante sistema de aerotermia frío-calor que se distribuye por suelo radiante. Las viviendas cuentan con certificación energética de proyecto “A”. Cocina no incluida, pudiendo contratarse por encargo. La promoción tiene una localización privilegiada, se ubica en un entorno totalmente consolidado en la Zona Norte de Pozuelo lindando con Aravaca. Cuenta con gran oferta de servicios, centros educativos (Mater Salvatoris, Kensington School, ESIC, etc. ), supermercados, tiendas, restaurantes, parques, instalaciones deportivas, centro comercial Pozuelo (El Corte Inglés Pozuelo), farmacias, hospitales, etc. Las viviendas están muy bien comunicadas, con fácil acceso a la A-6 y M-40, y a dos estaciones de cercanías: una en Pozuelo y otra en El Barrial, junto a El Corte Inglés Pozuelo.",True,newdevelopment,True,,5201.0,True,False,False,False,[],False,False,1425000.0,€,chalet,terracedHouse,"Zona Estación, Pozuelo de Alarcón","Chalet adosado en Calle Hermanos Fernández Carvajal, 63",A3,False,True,True,,,,
108149601,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/57/24/89/1335496297.webp,36,,553500.0,chalet,sale,206.0,,4,3,calle Sector SR5 ensanche s/n,Madrid,Brunete,,es,,40.3935261,-3.9753306,True,https://www.idealista.com/obra-nueva/108149601/,"¡Próxima Promoción de Renta libre, Obra Nueva en Régimen de Cooperativa en el SR5 de Brunete, ¡Madrid! ¡Tu hogar soñado te espera! Presentamos una exclusiva promoción de chalets pareados de 4 dormitorios con sótano y zonas comunes, en una de las zonas de mayor crecimiento y prestigio de Brunete. Una ocasión única para adquirir una vivienda en régimen de cooperativa a precio de renta libre.  Características destacadas:  4 amplios dormitorios, con el principal en suite para máxima comodidad y privacidad.  Dormitorio en planta baja, ideal para personas con movilidad reducida o para tener un espacio adicional.  Parcelas amplias para disfrutar de un jardín privado y zonas exteriores.  Sótano de gran tamaño, perfecto para adaptarlo a tus necesidades personales (gimnasio, sala de juegos, cine, etc. ).  Calificación energética A: hogar sostenible con aerotermia, sistema de suelo radiante refrescante que proporciona calor en invierno y frío en verano de forma eficiente.  Zonas comunes con piscina y jardines para disfrutar de tu tiempo libre en familia. Una opción ideal para quienes buscan calidad de vida, en un entorno tranquilo, pero a la vez cercano a todos los servicios y con una excelente conexión al centro de Madrid. ¡No te quedes sin la tuya! Contacta con nosotros para más información y para reservar tu plaza en esta promoción única. ¡Tu nuevo hogar te espera en el SR5 de Brunete!",True,newdevelopment,True,,2687.0,True,False,False,False,[],False,False,553500.0,€,chalet,semidetachedHouse,Brunete,Chalet pareado en calle Sector Sr5 ensanche s/n,15,False,True,True,,,,
99844581,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/91/21/1057002865.webp,22,4,1250000.0,flat,sale,106.0,True,2,2,calle del General Pardiñas,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4285346,-3.6804584,False,https://www.idealista.com/inmueble/99844581/,"Fortuny Real Estate presenta en venta estupenda propiedad de 98m2 de superficie, ubicado en la 5ta planta exterior de una finca de principios de siglo en el Barrio de Salamanca, en Goya Vivienda recién reformada, con mucha luz natural, amplio salón comedor con ventana y balcón de bonitas vistas a la calle. Cocina estilo americano, completamente amueblada y equipada con electrodomésticos de alta gama. La zona de noche cuenta con 2 amplios dormitorios y 2 cuartos de baño de buen tamaño, el dormitorio principal con cuarto de baño en suite, y vestidor. Múltiples armarios empotrados de suelo a techo. Sistema de aire acondicionado tipo Split en sus estancias. Finca bien conservada. La mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa joven y emprendedora, formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes.",True,good,False,True,11792.0,True,False,False,False,[],False,False,1250000.0,€,flat,,"Goya, Madrid",Piso en calle del General Pardiñas,PIS2245,,True,False,40000.0,,,
108149687,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/91/fe/1335496300.webp,36,,545500.0,chalet,sale,206.0,,4,3,calle Sector SR5 ensanche s/n,Madrid,Brunete,,es,,40.3935261,-3.9753306,True,https://www.idealista.com/obra-nueva/108149687/,"¡Próxima Promoción de Renta libre, Obra Nueva en Régimen de Cooperativa en el SR5 de Brunete, ¡Madrid! ¡Tu hogar soñado te espera! Presentamos una exclusiva promoción de chalets pareados de 4 dormitorios con sótano y zonas comunes, en una de las zonas de mayor crecimiento y prestigio de Brunete. Una ocasión única para adquirir una vivienda en régimen de cooperativa a precio de renta libre.  Características destacadas:  4 amplios dormitorios, con el principal en suite para máxima comodidad y privacidad.  Dormitorio en planta baja, ideal para personas con movilidad reducida o para tener un espacio adicional.  Parcelas amplias para disfrutar de un jardín privado y zonas exteriores.  Sótano de gran tamaño, perfecto para adaptarlo a tus necesidades personales (gimnasio, sala de juegos, cine, etc. ).  Calificación energética A: hogar sostenible con aerotermia, sistema de suelo radiante refrescante que proporciona calor en invierno y frío en verano de forma eficiente.  Zonas comunes con piscina y jardines para disfrutar de tu tiempo libre en familia. Una opción ideal para quienes buscan calidad de vida, en un entorno tranquilo, pero a la vez cercano a todos los servicios y con una excelente conexión al centro de Madrid. ¡No te quedes sin la tuya! Contacta con nosotros para más información y para reservar tu plaza en esta promoción única. ¡Tu nuevo hogar te espera en el SR5 de Brunete!",True,newdevelopment,True,,2648.0,True,False,False,False,[],False,False,545500.0,€,chalet,semidetachedHouse,Brunete,Chalet pareado en calle Sector Sr5 ensanche s/n,11,False,True,True,,,,
